   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_120.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.61194, 0, 0.000476894, 7.20707e-05, 1.41421, -0.000476894, 7.24488e-05, 7.20707e-05, 7.20733e-05, 7.20847e-05, 7.26112e-05, 7.21235e-05, 7.20823e-05, 7.67713e-05, 7.40396e-05, 7.26787e-05, 0.000400879, 7.22655e-05, 7.20924e-05, 7.21898e-05, 9.87959e-05, 7.2071e-05, 0.000109609, 7.20707e-05, 7.52096e-05
0.619812, 0, 0.000747732, 0.000116821, 1.41421, -0.000747732, 0.000117424, 0.000116821, 0.000116825, 0.000116843, 0.000117683, 0.000116905, 0.000116839, 0.000125049, 0.00011996, 0.00011779, 0.000641114, 0.000117064, 0.000116855, 0.000116985, 0.000153141, 0.000116821, 0.000167739, 0.000116821, 0.000121826
0.627685, 0, 0.00115851, 0.00018612, 1.41421, -0.00115851, 0.000187065, 0.00018612, 0.000186126, 0.000186155, 0.000187471, 0.000186252, 0.000186149, 0.000200304, 0.000191041, 0.000187639, 0.00100792, 0.000186424, 0.000186174, 0.000186347, 0.000235335, 0.000186121, 0.000255943, 0.00018612, 0.000193965
0.635557, 0, 0.00177171, 0.000291485, 1.41421, -0.00177171, 0.000292941, 0.000291485, 0.000291495, 0.000291539, 0.000293567, 0.000291688, 0.00029153, 0.00031556, 0.000299068, 0.000293827, 0.00155786, 0.000291863, 0.000291569, 0.000291796, 0.000358, 0.000291486, 0.000388106, 0.000291485, 0.000303574
0.643429, 0, 0.00267221, 0.000448783, 1.41421, -0.00267221, 0.000450989, 0.000448783, 0.000448798, 0.000448864, 0.000451936, 0.000449091, 0.00044885, 0.000489009, 0.000460272, 0.00045233, 0.0023675, 0.000449252, 0.000448909, 0.000449207, 0.000538465, 0.000448784, 0.000583378, 0.000448783, 0.0004671
0.651302, 0, 0.00397278, 0.000679362, 1.41421, -0.00397278, 0.000682649, 0.000679362, 0.000679385, 0.000679484, 0.000684061, 0.000679821, 0.000679463, 0.000745519, 0.00069648, 0.000684648, 0.00353801, 0.000679944, 0.000679551, 0.00067994, 0.000799997, 0.000679364, 0.000867599, 0.000679362, 0.000706653
0.659174, 0, 0.00581971, 0.00101125, 1.41421, -0.00581971, 0.00101607, 0.00101125, 0.00101129, 0.00101143, 0.00101814, 0.00101192, 0.0010114, 0.00111833, 0.00103633, 0.001019, 0.00519985, 0.00101197, 0.00101153, 0.00101204, 0.00117311, 0.00101126, 0.00127484, 0.00101125, 0.00105124
0.667046, 0, 0.00839831, 0.00148035, 1.41421, -0.00839831, 0.00148729, 0.00148035, 0.0014804, 0.00148061, 0.00149027, 0.00148132, 0.00148056, 0.00165088, 0.0015165, 0.00149151, 0.00751691, 0.00148124, 0.00148075, 0.00148141, 0.0016969, 0.00148036, 0.00184902, 0.00148035, 0.00153798
0.674919, 0, 0.0119375, 0.00213144, 1.41421, -0.0119375, 0.00214128, 0.00213144, 0.00213151, 0.00213181, 0.00214551, 0.00213282, 0.00213175, 0.00239864, 0.00218269, 0.00214727, 0.0106897, 0.00213254, 0.00213201, 0.00213288, 0.00242015, 0.00213145, 0.00264539, 0.00213144, 0.00221315
0.682791, 0, 0.0167126, 0.00301888, 1.41421, -0.0167126, 0.0030326, 0.00301888, 0.00301897, 0.00301938, 0.0030385, 0.00302079, 0.0030193, 0.00343075, 0.00309036, 0.00304095, 0.0149566, 0.00302022, 0.00301966, 0.0030208, 0.00340212, 0.00301889, 0.0037318, 0.00301888, 0.00313286
0.690663, 0, 0.023046, 0.00420674, 1.41421, -0.023046, 0.00422558, 0.00420674, 0.00420687, 0.00420743, 0.00423367, 0.00420937, 0.00420731, 0.00483125, 0.00430485, 0.00423703, 0.0205926, 0.00420838, 0.00420782, 0.00420931, 0.00471285, 0.00420675, 0.00518955, 0.00420674, 0.0043632
0.698536, 0, 0.0313042, 0.00576819, 1.41421, -0.0313042, 0.00579364, 0.00576819, 0.00576836, 0.00576913, 0.00580457, 0.00577174, 0.00576897, 0.00669957, 0.00590074, 0.00580912, 0.0279041, 0.00577019, 0.00576965, 0.00577163, 0.00643241, 0.00576821, 0.00711359, 0.00576819, 0.00597958
0.706408, 0, 0.0418908, 0.00778399, 1.41421, -0.0418908, 0.00781784, 0.00778399, 0.00778423, 0.00778524, 0.00783238, 0.00778872, 0.00778503, 0.00915011, 0.00796026, 0.00783842, 0.0372209, 0.00778642, 0.00778593, 0.00778857, 0.00864941, 0.00778401, 0.00961205, 0.00778399, 0.00806514
0.71428, 0, 0.0552348, 0.0103398, 1.41421, -0.0552348, 0.0103842, 0.0103398, 0.0103401, 0.0103415, 0.0104032, 0.010346, 0.0103412, 0.0123104, 0.0105706, 0.0104111, 0.048882, 0.0103428, 0.0103424, 0.0103459, 0.011458, 0.0103399, 0.0128049, 0.0103398, 0.010708
0.722153, 0.966691, 0.0717747, 0.0135225, 1.72241, 0.894916, 0.0135796, 0.0135225, 0.0135229, 0.0135246, 0.0136042, 0.0135305, 0.0135242, 0.0163177, 0.0138201, 0.0136144, 0.0632186, 0.013526, 0.0135258, 0.0135305, 0.0149538, 0.0135225, 0.0168217, 0.0135225, 0.0139974
0.730025, 0.0333093, 0.0919381, 0.0174149, 1.42594, -0.0586288, 0.0174875, 0.0174149, 0.0174155, 0.0174176, 0.0175187, 0.0174251, 0.0174172, 0.0213139, 0.0177929, 0.0175317, 0.0805327, 0.0174191, 0.0174191, 0.0174254, 0.0192283, 0.017415, 0.0217993, 0.0174149, 0.0180183
0.737897, 0, 0.116119, 0.0220908, 1.41421, -0.116119, 0.0221816, 0.0220908, 0.0220914, 0.0220941, 0.0222206, 0.0221035, 0.0220936, 0.0274383, 0.0225637, 0.0222368, 0.101074, 0.0220957, 0.022096, 0.0221044, 0.0243627, 0.0220908, 0.0278783, 0.0220908, 0.0228462
0.74577, 0, 0.144651, 0.0276075, 1.41421, -0.144651, 0.0277194, 0.0276075, 0.0276082, 0.0276116, 0.0277676, 0.0276231, 0.0276109, 0.034819, 0.0281907, 0.0277876, 0.125012, 0.0276133, 0.0276139, 0.0276251, 0.0304199, 0.0276075, 0.0352006, 0.0276075, 0.0285397
0.753642, 1, 0.177786, 0.0340005, 1.73205, 0.822214, 0.0341366, 0.0340005, 0.0340014, 0.0340055, 0.0341951, 0.0340195, 0.0340046, 0.0435628, 0.0347095, 0.0342194, 0.15242, 0.0340073, 0.0340083, 0.0340232, 0.0374383, 0.0340006, 0.0439071, 0.0340005, 0.0351349
0.761514, 0.954648, 0.215672, 0.0412773, 1.71891, 0.738975, 0.0414405, 0.0412773, 0.0412784, 0.0412833, 0.0415107, 0.0413001, 0.0412823, 0.053744, 0.0421273, 0.0415398, 0.183247, 0.0412852, 0.0412866, 0.0413064, 0.0454242, 0.0412774, 0.0541368, 0.0412773, 0.0426391
0.769387, 0.0453525, 0.258336, 0.0494127, 1.43016, -0.212983, 0.0496058, 0.0494127, 0.0494141, 0.0494199, 0.0496887, 0.0494397, 0.0494186, 0.0653929, 0.0504179, 0.0497232, 0.217311, 0.0494217, 0.0494237, 0.0494497, 0.0543466, 0.0494129, 0.0660268, 0.0494127, 0.0510261
0.777259, 0, 0.305675, 0.0583464, 1.41421, -0.305675, 0.0585717, 0.0583464, 0.0583479, 0.0583547, 0.0586684, 0.0583778, 0.0583533, 0.0784862, 0.0595193, 0.0587087, 0.254292, 0.0583565, 0.0583592, 0.0583931, 0.0641338, 0.0583465, 0.0797143, 0.0583464, 0.0602338
0.785131, 1.89481, 0.357461, 0.0679818, 1.97353, 1.53735, 0.0682414, 0.0679818, 0.0679836, 0.0679914, 0.0683529, 0.0680181, 0.0679897, 0.0929375, 0.0693331, 0.0683992, 0.293736, 0.0679932, 0.0679966, 0.0680405, 0.0746725, 0.067982, 0.0953393, 0.0679818, 0.0701634
0.793004, 3.05019, 0.413343, 0.078189, 2.24726, 2.63684, 0.0784843, 0.078189, 0.078191, 0.0781999, 0.0786112, 0.0782302, 0.078198, 0.108593, 0.0797265, 0.078664, 0.33507, 0.0782017, 0.0782057, 0.0782624, 0.0858101, 0.0781892, 0.113048, 0.078189, 0.0806822
0.800876, 0.0550018, 0.472868, 0.0888088, 1.43353, -0.417866, 0.0891409, 0.0888088, 0.0888111, 0.0888211, 0.0892836, 0.0888552, 0.088819, 0.125228, 0.0905373, 0.0893429, 0.377627, 0.0888229, 0.0888276, 0.0889002, 0.0973601, 0.0888091, 0.132995, 0.0888088, 0.0916284
0.808748, 0, 0.5355, 0.0996599, 1.41421, -0.5355, 0.100029, 0.0996599, 0.0996624, 0.0996735, 0.100188, 0.0997114, 0.0996712, 0.142552, 0.101581, 0.100253, 0.420677, 0.0996752, 0.0996806, 0.0997732, 0.10911, 0.0996601, 0.155342, 0.0996599, 0.102818
0.816621, 0, 0.600649, 0.110548, 1.41421, -0.600649, 0.110953, 0.110548, 0.11055, 0.110563, 0.111128, 0.110604, 0.11056, 0.160217, 0.112659, 0.1112, 0.463465, 0.110564, 0.11057, 0.110688, 0.120832, 0.110548, 0.180254, 0.110548, 0.114056
0.824493, 0, 0.667692, 0.121274, 1.41421, -0.667692, 0.121716, 0.121274, 0.121277, 0.121291, 0.121905, 0.121336, 0.121288, 0.177828, 0.123571, 0.121984, 0.505246, 0.121292, 0.121299, 0.121447, 0.132295, 0.121275, 0.207887, 0.121274, 0.125143
0.832365, 0, 0.735997, 0.131649, 1.41421, -0.735997, 0.132124, 0.131649, 0.131652, 0.131666, 0.132329, 0.131715, 0.131663, 0.194964, 0.134123, 0.132414, 0.545329, 0.131668, 0.131675, 0.131862, 0.143279, 0.131649, 0.238373, 0.131649, 0.135891
0.840238, 0.930539, 0.804936, 0.141497, 1.71188, 0.125602, 0.142005, 0.141497, 0.141501, 0.141516, 0.142223, 0.141568, 0.141513, 0.211198, 0.144138, 0.142314, 0.583109, 0.141517, 0.141525, 0.14176, 0.153582, 0.141498, 0.271793, 0.141497, 0.146132
0.84811, 0.0694614, 0.873889, 0.15067, 1.43856, -0.804428, 0.151207, 0.15067, 0.150674, 0.15069, 0.151438, 0.150745, 0.150686, 0.226122, 0.153464, 0.151534, 0.618088, 0.15069, 0.150699, 0.150994, 0.163037, 0.15067, 0.308144, 0.15067, 0.155724
0.855982, 1, 0.942242, 0.159048, 1.73205, 0.0577577, 0.159613, 0.159048, 0.159052, 0.159069, 0.159855, 0.159127, 0.159066, 0.239369, 0.161982, 0.159956, 0.6499, 0.15907, 0.159078, 0.159447, 0.171512, 0.159049, 0.347307, 0.159048, 0.164563
0.863855, 2.84659, 1.00938, 0.166549, 2.2015, 1.83722, 0.167137, 0.166549, 0.166553, 0.166571, 0.16739, 0.166631, 0.166567, 0.250634, 0.169606, 0.167495, 0.678315, 0.166571, 0.166579, 0.16704, 0.178923, 0.166549, 0.389014, 0.166549, 0.172584
0.871727, 2.91609, 1.07465, 0.173123, 2.21723, 1.84144, 0.173733, 0.173123, 0.173127, 0.173146, 0.173994, 0.173208, 0.173142, 0.259695, 0.176289, 0.174103, 0.703233, 0.173145, 0.173154, 0.173726, 0.185227, 0.173124, 0.432812, 0.173123, 0.179764
0.879599, 1.15578, 1.13739, 0.178758, 1.77645, 0.0183889, 0.179386, 0.178758, 0.178762, 0.178781, 0.179655, 0.178846, 0.178777, 0.266424, 0.182017, 0.179767, 0.724683, 0.17878, 0.178789, 0.179497, 0.190426, 0.178758, 0.478047, 0.178758, 0.186126
0.887472, 1.08153, 1.19688, 0.183471, 1.75543, -0.115357, 0.184115, 0.183471, 0.183476, 0.183495, 0.18439, 0.183561, 0.183491, 0.270793, 0.186808, 0.184505, 0.742798, 0.183493, 0.183502, 0.184374, 0.194559, 0.183472, 0.523858, 0.183471, 0.191732
0.895344, 1.91365, 1.25236, 0.187306, 1.97829, 0.661292, 0.187963, 0.187306, 0.187311, 0.18733, 0.188244, 0.187398, 0.187326, 0.272872, 0.190708, 0.188361, 0.757796, 0.187328, 0.187336, 0.188403, 0.197699, 0.187306, 0.569189, 0.187306, 0.196683
0.903216, 1.08635, 1.30301, 0.190327, 1.7568, -0.216663, 0.190996, 0.190327, 0.190332, 0.190352, 0.19128, 0.19042, 0.190348, 0.272823, 0.193782, 0.191399, 0.769957, 0.190349, 0.190357, 0.191651, 0.199939, 0.190328, 0.612822, 0.190327, 0.201116
0.911089, 1.90883, 1.34806, 0.192613, 1.97708, 0.56077, 0.193291, 0.192613, 0.192618, 0.192638, 0.193578, 0.192707, 0.192633, 0.270886, 0.19611, 0.193698, 0.779598, 0.192634, 0.192641, 0.194198, 0.201389, 0.192613, 0.653435, 0.192613, 0.205197
0.918961, 1.09117, 1.38674, 0.19425, 1.75817, -0.295567, 0.194936, 0.19425, 0.194254, 0.194275, 0.195224, 0.194345, 0.19427, 0.267356, 0.19778, 0.195346, 0.787055, 0.194271, 0.194277, 0.196131, 0.202167, 0.19425, 0.689673, 0.19425, 0.20912
0.926833, 2.71204, 1.41838, 0.195327, 2.17072, 1.29366, 0.196021, 0.195327, 0.195332, 0.195353, 0.196309, 0.195423, 0.195348, 0.262568, 0.198883, 0.196432, 0.79266, 0.195347, 0.195353, 0.197537, 0.202389, 0.195328, 0.720233, 0.195327, 0.2131
0.934706, 2.18957, 1.44249, 0.195933, 2.04684, 0.747079, 0.196635, 0.195933, 0.195938, 0.195959, 0.196921, 0.19603, 0.195954, 0.256869, 0.199507, 0.197044, 0.796727, 0.195953, 0.195957, 0.1985, 0.202167, 0.195934, 0.743955, 0.195933, 0.217367
0.942578, 1.09839, 1.45876, 0.196151, 1.76023, -0.360369, 0.196861, 0.19615, 0.196155, 0.196176, 0.197142, 0.196247, 0.196172, 0.250601, 0.199739, 0.197266, 0.799547, 0.196169, 0.196173, 0.199097, 0.201603, 0.196151, 0.75991, 0.196151, 0.222163
0.95045, 0.896781, 1.46718, 0.196055, 1.70199, -0.570401, 0.196775, 0.196055, 0.19606, 0.196081, 0.19705, 0.196152, 0.196077, 0.244079, 0.199653, 0.197174, 0.801374, 0.196074, 0.196075, 0.199396, 0.200784, 0.196056, 0.767472, 0.196055, 0.227732
0.958323, 1.10322, 1.46801, 0.195714, 1.7616, -0.364789, 0.196447, 0.195714, 0.195719, 0.19574, 0.196712, 0.195812, 0.195736, 0.237582, 0.199319, 0.196836, 0.80243, 0.195732, 0.195733, 0.199452, 0.199788, 0.195715, 0.766374, 0.195714, 0.234312
0.966195, 1.78393, 1.46181, 0.195187, 1.94523, 0.322112, 0.195935, 0.195187, 0.195192, 0.195213, 0.196186, 0.195284, 0.195208, 0.231337, 0.198796, 0.19631, 0.802899, 0.195204, 0.195203, 0.199312, 0.198676, 0.195187, 0.756734, 0.195187, 0.242124
0.974067, 0.216075, 1.44945, 0.194522, 1.48865, -1.23337, 0.195291, 0.194521, 0.194526, 0.194547, 0.195522, 0.194619, 0.194543, 0.225521, 0.198134, 0.195647, 0.802933, 0.194539, 0.194537, 0.199011, 0.197498, 0.194522, 0.739053, 0.194522, 0.251353
0.98194, 2.77428, 1.43201, 0.193761, 2.18501, 1.34227, 0.194557, 0.19376, 0.193765, 0.193786, 0.194761, 0.193858, 0.193782, 0.220252, 0.197375, 0.194886, 0.802652, 0.193778, 0.193774, 0.198579, 0.196293, 0.193761, 0.714181, 0.193761, 0.262137
0.989812, 0.225723, 1.41075, 0.192938, 1.49189, -1.18503, 0.193772, 0.192938, 0.192943, 0.192964, 0.193939, 0.193036, 0.192959, 0.215602, 0.196553, 0.194065, 0.802151, 0.192955, 0.192951, 0.198035, 0.195089, 0.192939, 0.683261, 0.192938, 0.274548
0.997684, 0, 1.38703, 0.192082, 1.41421, -1.38703, 0.192965, 0.192082, 0.192087, 0.192108, 0.193084, 0.19218, 0.192103, 0.211596, 0.195698, 0.193209, 0.801502, 0.1921, 0.192094, 0.197397, 0.193908, 0.192082, 0.647653, 0.192082, 0.288576
1.00556, 3.63973, 1.36217, 0.191215, 2.37481, 2.27756, 0.192164, 0.191215, 0.19122, 0.191241, 0.192217, 0.191313, 0.191237, 0.20822, 0.194831, 0.192343, 0.80076, 0.191234, 0.191227, 0.196679, 0.192767, 0.191216, 0.608837, 0.191215, 0.304111
1.01343, 1.36027, 1.3374, 0.190356, 1.8331, 0.022862, 0.191391, 0.190356, 0.190361, 0.190382, 0.191358, 0.190454, 0.190378, 0.205433, 0.193972, 0.191484, 0.799964, 0.190377, 0.190368, 0.195891, 0.191677, 0.190357, 0.568322, 0.190356, 0.320935
1.0213, 0, 1.31377, 0.18952, 1.41421, -1.31377, 0.190668, 0.189519, 0.189524, 0.189545, 0.190522, 0.189617, 0.189541, 0.203174, 0.193135, 0.190647, 0.79914, 0.189542, 0.189532, 0.195048, 0.190646, 0.18952, 0.527562, 0.18952, 0.338719
1.02917, 1, 1.29206, 0.188717, 1.73205, -0.292058, 0.190014, 0.188716, 0.188721, 0.188743, 0.189719, 0.188815, 0.188738, 0.201368, 0.192332, 0.189844, 0.798305, 0.188742, 0.18873, 0.194162, 0.18968, 0.188717, 0.487871, 0.188717, 0.357024
1.03705, 1, 1.27276, 0.187956, 1.73205, -0.272762, 0.189447, 0.187955, 0.187961, 0.187982, 0.188959, 0.188054, 0.187978, 0.199933, 0.191572, 0.189084, 0.797465, 0.187986, 0.187972, 0.193245, 0.188782, 0.187957, 0.450371, 0.187956, 0.375316
1.04492, 0, 1.25608, 0.187245, 1.41421, -1.25608, 0.188986, 0.187243, 0.187249, 0.187271, 0.188247, 0.187343, 0.187266, 0.198789, 0.19086, 0.188372, 0.796618, 0.187279, 0.187263, 0.192313, 0.187953, 0.187245, 0.415949, 0.187245, 0.392988
1.05279, 1, 1.24192, 0.186586, 1.73205, -0.241916, 0.188649, 0.186583, 0.18659, 0.186611, 0.187588, 0.186683, 0.186607, 0.197859, 0.190201, 0.187713, 0.795755, 0.186627, 0.186609, 0.191379, 0.187195, 0.186586, 0.385243, 0.186586, 0.409389
1.06066, 1, 1.22995, 0.185981, 1.73205, -0.229947, 0.188456, 0.185978, 0.185985, 0.186007, 0.186983, 0.186079, 0.186002, 0.197073, 0.189596, 0.187108, 0.794859, 0.186031, 0.186009, 0.190458, 0.186505, 0.185981, 0.358641, 0.185981, 0.423864
1.06854, 1.86063, 1.21966, 0.185429, 1.96485, 0.640972, 0.188424, 0.185425, 0.185434, 0.185455, 0.186431, 0.185527, 0.18545, 0.196372, 0.189044, 0.186556, 0.793903, 0.18549, 0.185465, 0.18956, 0.185881, 0.185429, 0.336301, 0.185429, 0.435796
1.07641, 3.85577, 1.21042, 0.184927, 2.41987, 2.64534, 0.188573, 0.184921, 0.184931, 0.184953, 0.185929, 0.185025, 0.184948, 0.195705, 0.188542, 0.186054, 0.792853, 0.185002, 0.184972, 0.188695, 0.185316, 0.184927, 0.318181, 0.184927, 0.444645
1.08428, 2.2836, 1.20159, 0.184468, 2.06969, 1.08202, 0.188917, 0.184461, 0.184473, 0.184494, 0.18547, 0.184566, 0.184489, 0.195033, 0.188083, 0.185595, 0.791668, 0.184562, 0.184524, 0.187868, 0.184804, 0.184468, 0.304073, 0.184468, 0.449987
1.09215, 1, 1.19252, 0.184043, 1.73205, -0.192522, 0.18947, 0.184034, 0.184048, 0.184069, 0.185045, 0.184141, 0.184065, 0.194326, 0.187658, 0.185171, 0.790297, 0.18416, 0.184113, 0.187081, 0.184332, 0.184044, 0.29365, 0.184043, 0.451543
1.10002, 1.85099, 1.18269, 0.183641, 1.96239, 0.668303, 0.190238, 0.18363, 0.183646, 0.183667, 0.184643, 0.183739, 0.183662, 0.193561, 0.187256, 0.184768, 0.788686, 0.183787, 0.183727, 0.18633, 0.183889, 0.183641, 0.286496, 0.183641, 0.449204
1.1079, 1.14901, 1.17168, 0.183245, 1.77454, -0.0226727, 0.191221, 0.183231, 0.18325, 0.183271, 0.184248, 0.183343, 0.183267, 0.192725, 0.18686, 0.184373, 0.786776, 0.183429, 0.183351, 0.185607, 0.183459, 0.183246, 0.282149, 0.183245, 0.443032
1.11577, 0.846146, 1.15925, 0.182839, 1.68705, -0.313105, 0.192408, 0.18282, 0.182843, 0.182865, 0.183841, 0.182937, 0.18286, 0.191807, 0.186453, 0.183966, 0.784506, 0.183069, 0.182967, 0.184898, 0.183021, 0.182839, 0.280128, 0.182839, 0.433259
1.12364, 0.153854, 1.1453, 0.182399, 1.4676, -0.99145, 0.193775, 0.182376, 0.182404, 0.182425, 0.183401, 0.182497, 0.18242, 0.1908, 0.186013, 0.183526, 0.781821, 0.182688, 0.182552, 0.184183, 0.182555, 0.182399, 0.279956, 0.182399, 0.420267
1.13151, 1, 1.1299, 0.181901, 1.73205, -0.129897, 0.195281, 0.181872, 0.181905, 0.181926, 0.182903, 0.181998, 0.181922, 0.189695, 0.185515, 0.183028, 0.778673, 0.182264, 0.182084, 0.183439, 0.182034, 0.181901, 0.281179, 0.181901, 0.404556
1.13939, 1.67785, 1.11321, 0.181316, 1.91777, 0.564637, 0.19687, 0.18128, 0.181321, 0.181342, 0.182319, 0.181414, 0.181338, 0.188485, 0.184931, 0.182444, 0.775031, 0.181772, 0.181533, 0.182638, 0.18143, 0.181317, 0.283376, 0.181316, 0.386714
1.14726, 0.32215, 1.09552, 0.180616, 1.52386, -0.773375, 0.198467, 0.180571, 0.180621, 0.180642, 0.181618, 0.180714, 0.180637, 0.187159, 0.184231, 0.181743, 0.770884, 0.181185, 0.18087, 0.181747, 0.180712, 0.180616, 0.286164, 0.180616, 0.367368
1.15513, 3.50232, 1.07717, 0.179765, 2.3457, 2.42515, 0.199981, 0.17971, 0.17977, 0.179791, 0.180768, 0.179863, 0.179787, 0.1857, 0.18338, 0.180893, 0.766253, 0.180473, 0.180061, 0.180732, 0.179847, 0.179766, 0.289204, 0.179765, 0.347149
1.163, 1.32937, 1.05852, 0.178732, 1.82466, 0.270856, 0.201306, 0.178662, 0.178736, 0.178757, 0.179734, 0.178829, 0.178753, 0.184089, 0.182346, 0.179859, 0.761199, 0.179607, 0.179073, 0.179556, 0.1788, 0.178732, 0.292195, 0.178732, 0.32665
1.17088, 2.1683, 1.03995, 0.177479, 2.04164, 1.12836, 0.202327, 0.177394, 0.177484, 0.177505, 0.178481, 0.177577, 0.1775, 0.182305, 0.181094, 0.178606, 0.755831, 0.178554, 0.17787, 0.178181, 0.177536, 0.177479, 0.294877, 0.177479, 0.306398
1.17875, 0.826861, 1.02182, 0.175973, 1.68133, -0.194959, 0.202922, 0.175868, 0.175978, 0.175999, 0.176975, 0.176071, 0.175994, 0.180318, 0.179588, 0.177101, 0.750318, 0.177285, 0.176419, 0.176571, 0.176021, 0.175973, 0.297025, 0.175973, 0.286829
1.18662, 0.173139, 1.00451, 0.174181, 1.47416, -0.831368, 0.202972, 0.174053, 0.174186, 0.174207, 0.175184, 0.174279, 0.174203, 0.178103, 0.177796, 0.175309, 0.744897, 0.175768, 0.174686, 0.17469, 0.174221, 0.174182, 0.298446, 0.174181, 0.268279
1.19449, 1, 0.988358, 0.172075, 1.73205, 0.0116423, 0.202366, 0.171918, 0.17208, 0.172101, 0.173077, 0.172173, 0.172096, 0.17563, 0.17569, 0.173202, 0.739879, 0.173976, 0.172643, 0.172507, 0.172108, 0.172075, 0.298978, 0.172075, 0.250973
1.20237, 0.819631, 0.973743, 0.169629, 1.67918, -0.154112, 0.201011, 0.169439, 0.169634, 0.169655, 0.170631, 0.169727, 0.16965, 0.172874, 0.173244, 0.170756, 0.735667, 0.171886, 0.170266, 0.169997, 0.169656, 0.169629, 0.298486, 0.169629, 0.235036
1.21024, 0.997594, 0.961064, 0.166825, 1.73136, 0.0365294, 0.198836, 0.166595, 0.16683, 0.166851, 0.167827, 0.166923, 0.166846, 0.169813, 0.17044, 0.167953, 0.732752, 0.169478, 0.167536, 0.167138, 0.166848, 0.166826, 0.296867, 0.166825, 0.220502
1.21811, 0.997589, 0.950781, 0.163654, 1.73135, 0.0468081, 0.1958, 0.163376, 0.163658, 0.163679, 0.164656, 0.163751, 0.163675, 0.166432, 0.167268, 0.164781, 0.731727, 0.16674, 0.164446, 0.163919, 0.163672, 0.163654, 0.294046, 0.163654, 0.207332
1.22598, 0.185186, 0.943439, 0.160113, 1.47824, -0.758253, 0.191895, 0.159779, 0.160118, 0.160139, 0.161115, 0.160211, 0.160134, 0.162724, 0.163728, 0.161241, 0.733289, 0.163667, 0.160996, 0.160338, 0.160128, 0.160114, 0.28998, 0.160113, 0.19543
1.23385, 0, 0.939689, 0.156212, 1.41421, -0.939689, 0.187147, 0.155812, 0.156217, 0.156238, 0.157215, 0.15631, 0.156234, 0.158692, 0.159827, 0.15734, 0.738237, 0.160264, 0.157199, 0.156403, 0.156225, 0.156213, 0.284659, 0.156212, 0.184667
1.24173, 1.80756, 0.940308, 0.151971, 1.9513, 0.867256, 0.181614, 0.151493, 0.151976, 0.151997, 0.152973, 0.152069, 0.151992, 0.154349, 0.155585, 0.153098, 0.747474, 0.156547, 0.153079, 0.152132, 0.151981, 0.151971, 0.278109, 0.151971, 0.174892
1.2496, 0.192435, 0.946207, 0.147418, 1.48069, -0.753772, 0.175388, 0.146849, 0.147423, 0.147444, 0.14842, 0.147516, 0.147439, 0.14972, 0.151033, 0.148545, 0.762001, 0.152542, 0.148676, 0.147554, 0.147426, 0.147418, 0.270391, 0.147418, 0.165956
1.25747, 0, 0.958433, 0.142594, 1.41421, -0.958433, 0.168583, 0.141918, 0.142598, 0.142619, 0.143596, 0.142691, 0.142615, 0.144838, 0.146208, 0.143721, 0.782903, 0.148292, 0.144041, 0.142709, 0.1426, 0.142594, 0.261603, 0.142594, 0.157717
1.26534, 2.40107, 0.978158, 0.137547, 2.09787, 1.42291, 0.161333, 0.136748, 0.137552, 0.137573, 0.138549, 0.137645, 0.137568, 0.139749, 0.141162, 0.138674, 0.811335, 0.143849, 0.139245, 0.137644, 0.137552, 0.137547, 0.251876, 0.137547, 0.150053
1.27322, 0.598931, 1.00666, 0.132333, 1.61212, -0.407734, 0.153784, 0.131391, 0.132338, 0.132359, 0.133336, 0.132431, 0.132355, 0.134505, 0.135948, 0.133461, 0.848506, 0.139283, 0.134372, 0.132415, 0.132337, 0.132334, 0.241371, 0.132333, 0.142864
1.28109, 0.795514, 1.04532, 0.127015, 1.67198, -0.249807, 0.146085, 0.125907, 0.12702, 0.127041, 0.128017, 0.127113, 0.127037, 0.129165, 0.13063, 0.128143, 0.895647, 0.134676, 0.129525, 0.127084, 0.127018, 0.127016, 0.230272, 0.127015, 0.136076
1.28896, 0.997608, 1.09555, 0.121656, 1.73136, -0.0979405, 0.13838, 0.120356, 0.121661, 0.121682, 0.122659, 0.121754, 0.121678, 0.12379, 0.125271, 0.122784, 0.95399, 0.130129, 0.124823, 0.121714, 0.121659, 0.121657, 0.218781, 0.121656, 0.129639
1.29683, 2.99757, 1.15878, 0.116323, 2.23553, 1.83879, 0.130806, 0.114802, 0.116327, 0.116349, 0.117325, 0.116421, 0.116344, 0.118445, 0.119936, 0.11745, 1.02473, 0.125754, 0.120409, 0.116371, 0.116325, 0.116323, 0.207107, 0.116323, 0.123522
1.30471, 1.2093, 1.23645, 0.111077, 1.79145, -0.0271432, 0.123481, 0.109304, 0.111082, 0.111103, 0.112079, 0.111175, 0.111099, 0.113191, 0.11469, 0.112204, 1.10901, 0.121679, 0.116445, 0.111117, 0.111079, 0.111078, 0.195457, 0.111077, 0.117714
