   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_124.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
11.44, 5.30714, 4.00692, 4.0068, 2.70317, 1.30023, 4.0068, 0, 4.00691, 4.0068, 4.0068, 4.0068, 4.0068, 4.0068, 4.0068, 4.0068, 4.0068, 4.0068, 4.0068, 4.0068, 4.0068, 4.0068
11.4479, 11.3615, 3.99831, 3.99819, 3.65534, 7.36319, 3.99819, 0, 3.99831, 3.99819, 3.99819, 3.99819, 3.99819, 3.99819, 3.99819, 3.99819, 3.99819, 3.99819, 3.99819, 3.99819, 3.99819, 3.99819
11.4557, 6.62875, 3.98918, 3.98904, 2.93747, 2.63957, 3.98904, 0, 3.98918, 3.98904, 3.98904, 3.98904, 3.98904, 3.98904, 3.98904, 3.98904, 3.98904, 3.98904, 3.98904, 3.98904, 3.98904, 3.98904
11.4636, 5.63866, 3.9797, 3.97955, 2.76381, 1.65896, 3.97955, 0, 3.9797, 3.97955, 3.97955, 3.97955, 3.97955, 3.97955, 3.97955, 3.97955, 3.97955, 3.97955, 3.97955, 3.97955, 3.97955, 3.97955
11.4715, 1.35192, 3.97001, 3.96985, 1.83083, -2.61809, 3.96985, 0, 3.97001, 3.96985, 3.96985, 3.96985, 3.96985, 3.96985, 3.96985, 3.96985, 3.96985, 3.96985, 3.96985, 3.96985, 3.96985, 3.96985
11.4794, 3.66853, 3.9602, 3.96003, 2.38087, -0.291678, 3.96003, 0, 3.9602, 3.96003, 3.96003, 3.96003, 3.96003, 3.96003, 3.96003, 3.96003, 3.96003, 3.96003, 3.96003, 3.96003, 3.96003, 3.96003
11.4872, 4.6506, 3.95033, 3.95014, 2.57888, 0.700264, 3.95014, 0, 3.95033, 3.95014, 3.95014, 3.95014, 3.95014, 3.95014, 3.95014, 3.95014, 3.95014, 3.95014, 3.95015, 3.95014, 3.95014, 3.95014
11.4951, 5.3349, 3.94044, 3.94023, 2.7083, 1.39446, 3.94023, 0, 3.94044, 3.94023, 3.94023, 3.94023, 3.94023, 3.94023, 3.94023, 3.94023, 3.94023, 3.94023, 3.94024, 3.94023, 3.94023, 3.94023
11.503, 3.32639, 3.93041, 3.93018, 2.3079, -0.604016, 3.93018, 0, 3.93041, 3.93018, 3.93018, 3.93018, 3.93018, 3.93018, 3.93018, 3.93018, 3.93018, 3.93018, 3.93018, 3.93018, 3.93018, 3.93018
11.5109, 6.32342, 3.91972, 3.91947, 2.88503, 2.4037, 3.91947, 0, 3.91972, 3.91947, 3.91947, 3.91947, 3.91947, 3.91947, 3.91947, 3.91947, 3.91947, 3.91947, 3.91947, 3.91947, 3.91947, 3.91947
11.5187, 3.0057, 3.90815, 3.90787, 2.23734, -0.902451, 3.90787, 0, 3.90815, 3.90787, 3.90787, 3.90787, 3.90787, 3.90787, 3.90787, 3.90787, 3.90787, 3.90787, 3.90787, 3.90787, 3.90787, 3.90787
11.5266, 3.99752, 3.89588, 3.89556, 2.44898, 0.101645, 3.89556, 0, 3.89587, 3.89556, 3.89556, 3.89556, 3.89556, 3.89556, 3.89556, 3.89556, 3.89556, 3.89556, 3.89556, 3.89556, 3.89556, 3.89556
11.5345, 4.99777, 3.88327, 3.8829, 2.64533, 1.1145, 3.8829, 0, 3.88327, 3.8829, 3.8829, 3.8829, 3.8829, 3.8829, 3.8829, 3.8829, 3.8829, 3.8829, 3.8829, 3.8829, 3.8829, 3.8829
11.5424, 6.6518, 3.8707, 3.87026, 2.94139, 2.7811, 3.87026, 0, 3.87069, 3.87026, 3.87026, 3.87026, 3.87026, 3.87026, 3.87026, 3.87026, 3.87026, 3.87026, 3.87026, 3.87026, 3.87026, 3.87026
11.5502, 5.99488, 3.86196, 3.86144, 2.82752, 2.13292, 3.86144, 0, 3.86196, 3.86144, 3.86144, 3.86144, 3.86144, 3.86144, 3.86144, 3.86144, 3.86144, 3.86144, 3.86144, 3.86144, 3.86144, 3.86144
11.5581, 6.29434, 3.85114, 3.8505, 2.87999, 2.4432, 3.8505, 0, 3.85114, 3.8505, 3.8505, 3.8505, 3.8505, 3.8505, 3.8505, 3.8505, 3.8505, 3.8505, 3.8505, 3.8505, 3.8505, 3.8505
11.566, 6.99009, 3.83859, 3.83779, 2.99835, 3.1515, 3.83779, 0, 3.83859, 3.83779, 3.83779, 3.83779, 3.83779, 3.83779, 3.83779, 3.83779, 3.83779, 3.83779, 3.83779, 3.83779, 3.83779, 3.83779
11.5739, 7.05663, 3.82523, 3.8242, 3.00942, 3.2314, 3.8242, 0, 3.82522, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.82421, 3.8242, 3.8242, 3.8242
11.5817, 4.92454, 3.81197, 3.81065, 2.63145, 1.11257, 3.81065, 0, 3.81197, 3.81065, 3.81065, 3.81065, 3.81065, 3.81065, 3.81065, 3.81065, 3.81065, 3.81065, 3.81065, 3.81065, 3.81065, 3.81065
11.5896, 3.07076, 3.80543, 3.80369, 2.25183, -0.734669, 3.80369, 0, 3.80542, 3.80369, 3.80369, 3.80369, 3.80369, 3.80369, 3.80369, 3.80369, 3.80369, 3.80369, 3.80369, 3.80369, 3.80369, 3.80369
11.5975, 9.9091, 3.7957, 3.79341, 3.45096, 6.1134, 3.79341, 0, 3.7957, 3.79341, 3.79341, 3.79341, 3.79341, 3.79341, 3.79341, 3.79341, 3.79341, 3.79341, 3.79341, 3.79341, 3.79341, 3.79341
11.6054, 4.72101, 3.78336, 3.78031, 2.59249, 0.937654, 3.78031, 0, 3.78335, 3.78031, 3.78031, 3.78031, 3.78031, 3.78031, 3.78031, 3.78031, 3.78031, 3.78031, 3.78031, 3.78031, 3.78031, 3.78031
11.6132, 4.62751, 3.76988, 3.76581, 2.57439, 0.857631, 3.76581, 0, 3.76988, 3.76581, 3.76581, 3.76581, 3.76581, 3.76581, 3.76581, 3.76581, 3.76581, 3.76581, 3.76581, 3.76581, 3.76581, 3.76581
11.6211, 5.73259, 3.75677, 3.75134, 2.78075, 1.97582, 3.75134, 0, 3.75677, 3.75134, 3.75134, 3.75134, 3.75134, 3.75134, 3.75134, 3.75134, 3.75134, 3.75134, 3.75134, 3.75134, 3.75134, 3.75134
11.629, 5.25328, 3.75321, 3.74597, 2.69319, 1.50007, 3.74597, 0, 3.75321, 3.74597, 3.74597, 3.74597, 3.74597, 3.74597, 3.74597, 3.74597, 3.74597, 3.74597, 3.74597, 3.74597, 3.74597, 3.74597
11.6369, 7.61784, 3.74591, 3.73628, 3.10126, 3.87194, 3.73628, 0, 3.74591, 3.73628, 3.73628, 3.73628, 3.73628, 3.73628, 3.73628, 3.73628, 3.73628, 3.73628, 3.73628, 3.73628, 3.73628, 3.73628
11.6448, 7.36766, 3.73564, 3.72289, 3.06066, 3.63202, 3.72289, 0, 3.73563, 3.72289, 3.72289, 3.72289, 3.72289, 3.72289, 3.72289, 3.72289, 3.72289, 3.72289, 3.7229, 3.72289, 3.72289, 3.72289
11.6526, 6.61351, 3.72445, 3.70768, 2.93488, 2.88906, 3.70768, 0, 3.72445, 3.70768, 3.70768, 3.70768, 3.70768, 3.70768, 3.70768, 3.70768, 3.70768, 3.70768, 3.70768, 3.70768, 3.70768, 3.70768
11.6605, 5.75375, 3.71444, 3.6925, 2.78456, 2.03931, 3.6925, 0, 3.71443, 3.6925, 3.6925, 3.6925, 3.6925, 3.6925, 3.6925, 3.6925, 3.6925, 3.6925, 3.6925, 3.6925, 3.6925, 3.6925
11.6684, 1.37958, 3.71661, 3.6881, 1.83836, -2.33702, 3.6881, 0, 3.7166, 3.6881, 3.6881, 3.6881, 3.6881, 3.6881, 3.6881, 3.6881, 3.6881, 3.6881, 3.6881, 3.6881, 3.6881, 3.6881
11.6763, 3.6109, 3.71559, 3.67881, 2.36873, -0.104681, 3.67881, 0, 3.71558, 3.67881, 3.67881, 3.67881, 3.67881, 3.67881, 3.67881, 3.67881, 3.67881, 3.67881, 3.67881, 3.67881, 3.67881, 3.67881
11.6841, 13.0489, 3.71237, 3.6653, 3.8793, 9.33657, 3.6653, 0, 3.71237, 3.6653, 3.6653, 3.6653, 3.6653, 3.6653, 3.6653, 3.6653, 3.6653, 3.6653, 3.6653, 3.6653, 3.6653, 3.6653
11.692, 6.54981, 3.70949, 3.64969, 2.92401, 2.84032, 3.64969, 0, 3.70949, 3.64969, 3.64969, 3.64969, 3.64969, 3.64969, 3.64969, 3.64969, 3.64969, 3.64969, 3.64969, 3.64969, 3.64969, 3.64969
11.6999, 2.38687, 3.70947, 3.63412, 2.09448, -1.3226, 3.63412, 0, 3.70946, 3.63412, 3.63412, 3.63412, 3.63412, 3.63412, 3.63412, 3.63412, 3.63412, 3.63412, 3.63412, 3.63412, 3.63412, 3.63412
11.7078, 4.99489, 3.72523, 3.63107, 2.64479, 1.26966, 3.63107, 0, 3.72523, 3.63107, 3.63107, 3.63107, 3.63107, 3.63107, 3.63107, 3.63107, 3.63107, 3.63107, 3.63107, 3.63107, 3.63107, 3.63107
11.7156, 0.792962, 3.73902, 3.62231, 1.67122, -2.94605, 3.62231, 0, 3.73901, 3.62231, 3.62231, 3.62231, 3.62231, 3.62231, 3.62231, 3.62231, 3.62231, 3.62231, 3.62231, 3.62231, 3.62231, 3.62231
11.7235, 3.19752, 3.75201, 3.60857, 2.27981, -0.554488, 3.60857, 0, 3.75201, 3.60857, 3.60857, 3.60857, 3.60857, 3.60857, 3.60857, 3.60857, 3.60857, 3.60857, 3.60857, 3.60857, 3.60857, 3.60857
11.7314, 5.39876, 3.76718, 3.59237, 2.72007, 1.63158, 3.59237, 0, 3.76718, 3.59237, 3.59237, 3.59237, 3.59237, 3.59237, 3.59237, 3.59237, 3.59237, 3.59237, 3.59237, 3.59237, 3.59237, 3.59237
11.7393, 1.99765, 3.78745, 3.57621, 1.99941, -1.7898, 3.57621, 0, 3.78745, 3.57621, 3.57621, 3.57621, 3.57621, 3.57621, 3.57621, 3.57621, 3.57621, 3.57621, 3.57621, 3.57621, 3.57621, 3.57621
11.7471, 7.58922, 3.83455, 3.58147, 3.09665, 3.75467, 3.58147, 0, 3.83455, 3.58147, 3.58147, 3.58147, 3.58147, 3.58147, 3.58147, 3.58147, 3.58147, 3.58147, 3.58147, 3.58147, 3.58147, 3.58147
11.755, 1.99504, 3.88113, 3.58049, 1.99876, -1.88608, 3.58049, 0, 3.88112, 3.58049, 3.58049, 3.58049, 3.58049, 3.58049, 3.58049, 3.58049, 3.58049, 3.58049, 3.58049, 3.58049, 3.58049, 3.58049
11.7629, 4.5824, 3.928, 3.57393, 2.56562, 0.654406, 3.57393, 0, 3.928, 3.57393, 3.57393, 3.57393, 3.57393, 3.57393, 3.57393, 3.57393, 3.57393, 3.57393, 3.57393, 3.57393, 3.57393, 3.57393
11.7708, 3.99235, 3.97802, 3.56459, 2.44793, 0.0143313, 3.56459, 0, 3.97801, 3.56459, 3.56459, 3.56459, 3.56459, 3.56459, 3.56459, 3.56459, 3.56459, 3.56459, 3.56459, 3.56459, 3.56459, 3.56459
11.7786, 2.41063, 4.03386, 3.55526, 2.10015, -1.62323, 3.55526, 0, 4.03386, 3.55526, 3.55526, 3.55526, 3.55526, 3.55526, 3.55526, 3.55526, 3.55526, 3.55526, 3.55526, 3.55526, 3.55526, 3.55526
11.7865, 3.7342, 4.10817, 3.55886, 2.39462, -0.373971, 3.55886, 0, 4.10817, 3.55886, 3.55886, 3.55886, 3.55886, 3.55886, 3.55886, 3.55886, 3.55886, 3.55886, 3.55886, 3.55886, 3.55886, 3.55886
11.7944, 5.25638, 4.18233, 3.55725, 2.69377, 1.07406, 3.55725, 0, 4.18232, 3.55725, 3.55725, 3.55725, 3.55725, 3.55725, 3.55725, 3.55725, 3.55725, 3.55725, 3.55726, 3.55725, 3.55725, 3.55725
11.8023, 3.56964, 4.25629, 3.55112, 2.36001, -0.686647, 3.55112, 0, 4.25629, 3.55112, 3.55112, 3.55112, 3.55112, 3.55112, 3.55112, 3.55112, 3.55112, 3.55112, 3.55113, 3.55112, 3.55112, 3.55112
11.8101, 6.84857, 4.33147, 3.54274, 2.97466, 2.51711, 3.54274, 0, 4.33146, 3.54274, 3.54274, 3.54274, 3.54274, 3.54274, 3.54274, 3.54274, 3.54274, 3.54274, 3.54274, 3.54274, 3.54274, 3.54274
11.818, 1.99745, 4.409, 3.53437, 1.99936, -2.41155, 3.53437, 0, 4.409, 3.53437, 3.53437, 3.53437, 3.53437, 3.53437, 3.53437, 3.53437, 3.53437, 3.53437, 3.53437, 3.53437, 3.53437, 3.53437
11.8259, 2.13204, 4.49896, 3.53737, 2.03274, -2.36691, 3.53737, 0, 4.49895, 3.53737, 3.53737, 3.53737, 3.53737, 3.53737, 3.53737, 3.53737, 3.53737, 3.53737, 3.53737, 3.53737, 3.53737, 3.53737
11.8338, 4.42825, 4.5836, 3.53546, 2.5354, -0.155348, 3.53546, 0, 4.5836, 3.53546, 3.53546, 3.53546, 3.53546, 3.53546, 3.53546, 3.53546, 3.53546, 3.53546, 3.53547, 3.53546, 3.53546, 3.53546
11.8416, 4.68278, 4.66199, 3.52929, 2.58511, 0.0207806, 3.52929, 0, 4.66199, 3.52929, 3.52929, 3.52929, 3.52929, 3.52929, 3.52929, 3.52929, 3.52929, 3.52929, 3.5293, 3.52929, 3.52929, 3.52929
11.8495, 7.86741, 4.7346, 3.521, 3.14124, 3.13281, 3.521, 0, 4.7346, 3.521, 3.521, 3.521, 3.521, 3.521, 3.521, 3.521, 3.521, 3.521, 3.521, 3.521, 3.521, 3.521
11.8574, 4.43544, 4.80188, 3.51272, 2.53682, -0.366437, 3.51272, 0, 4.80187, 3.51272, 3.51272, 3.51272, 3.51272, 3.51272, 3.51272, 3.51272, 3.51272, 3.51272, 3.51272, 3.51272, 3.51272, 3.51272
11.8653, 7.10582, 4.87311, 3.51541, 3.01759, 2.23271, 3.51541, 0, 4.87311, 3.51541, 3.51541, 3.51541, 3.51541, 3.51541, 3.51541, 3.51541, 3.51541, 3.51541, 3.51541, 3.51541, 3.51541, 3.51541
11.8731, 5.33128, 4.93105, 3.51341, 2.70763, 0.400234, 3.51341, 0, 4.93105, 3.51341, 3.51341, 3.51341, 3.51341, 3.51341, 3.51341, 3.51341, 3.51341, 3.51341, 3.51341, 3.51341, 3.51341, 3.51341
11.881, 4.54827, 4.9749, 3.50733, 2.55896, -0.426627, 3.50733, 0, 4.9749, 3.50733, 3.50733, 3.50733, 3.50733, 3.50733, 3.50733, 3.50733, 3.50733, 3.50733, 3.50733, 3.50733, 3.50733, 3.50733
11.8889, 8.0912, 5.00547, 3.49923, 3.17667, 3.08573, 3.49923, 0, 5.00547, 3.49923, 3.49923, 3.49923, 3.49923, 3.49923, 3.49923, 3.49923, 3.49923, 3.49923, 3.49923, 3.49923, 3.49923, 3.49923
11.8968, 5.44486, 5.02383, 3.49114, 2.72853, 0.421029, 3.49114, 0, 5.02383, 3.49114, 3.49114, 3.49114, 3.49114, 3.49114, 3.49114, 3.49114, 3.49114, 3.49114, 3.49114, 3.49114, 3.49114, 3.49114
11.9046, 5.99294, 5.0396, 3.49335, 2.82718, 0.953337, 3.49335, 0, 5.0396, 3.49335, 3.49335, 3.49335, 3.49335, 3.49335, 3.49335, 3.49335, 3.49335, 3.49335, 3.49335, 3.49335, 3.49335, 3.49335
11.9125, 3.53346, 5.0376, 3.49104, 2.35233, -1.50414, 3.49104, 0, 5.0376, 3.49104, 3.49104, 3.49104, 3.49104, 3.49104, 3.49104, 3.49104, 3.49104, 3.49104, 3.49104, 3.49104, 3.49104, 3.49104
11.9204, 7.3749, 5.01842, 3.48481, 3.06185, 2.35648, 3.48481, 0, 5.01842, 3.48481, 3.48481, 3.48481, 3.48481, 3.48481, 3.48481, 3.48481, 3.48481, 3.48481, 3.48481, 3.48481, 3.48481, 3.48481
11.9283, 6.60577, 4.98437, 3.47663, 2.93356, 1.6214, 3.47663, 0, 4.98437, 3.47663, 3.47663, 3.47663, 3.47663, 3.47663, 3.47663, 3.47663, 3.47663, 3.47663, 3.47663, 3.47663, 3.47663, 3.47663
11.9361, 7.45651, 4.93804, 3.46846, 3.07514, 2.51847, 3.46846, 0, 4.93803, 3.46846, 3.46846, 3.46846, 3.46846, 3.46846, 3.46846, 3.46846, 3.46846, 3.46846, 3.46846, 3.46846, 3.46846, 3.46846
11.944, 3.99294, 4.89059, 3.4705, 2.44805, -0.897649, 3.4705, 0, 4.89058, 3.4705, 3.4705, 3.4705, 3.4705, 3.4705, 3.4705, 3.4705, 3.4705, 3.4705, 3.47051, 3.4705, 3.4705, 3.4705
11.9519, 6.99294, 4.82862, 3.46815, 2.99882, 2.16432, 3.46815, 0, 4.82862, 3.46815, 3.46815, 3.46815, 3.46815, 3.46815, 3.46815, 3.46815, 3.46815, 3.46815, 3.46815, 3.46815, 3.46815, 3.46815
11.9598, 9.46617, 4.75414, 3.46198, 3.38617, 4.71203, 3.46198, 0, 4.75414, 3.46198, 3.46198, 3.46198, 3.46198, 3.46198, 3.46198, 3.46198, 3.46198, 3.46198, 3.46198, 3.46198, 3.46198, 3.46198
11.9677, 3.99529, 4.67064, 3.45391, 2.44853, -0.675347, 3.45391, 0, 4.67064, 3.45391, 3.45391, 3.45391, 3.45391, 3.45391, 3.45391, 3.45391, 3.45391, 3.45391, 3.45391, 3.45391, 3.45391, 3.45391
11.9755, 3.99529, 4.5817, 3.44586, 2.44853, -0.586409, 3.44586, 0, 4.5817, 3.44586, 3.44586, 3.44586, 3.44586, 3.44586, 3.44586, 3.44586, 3.44586, 3.44586, 3.44586, 3.44586, 3.44586, 3.44586
11.9834, 3.47577, 4.49862, 3.44742, 2.34004, -1.02285, 3.44742, 0, 4.49862, 3.44742, 3.44742, 3.44742, 3.44742, 3.44742, 3.44742, 3.44742, 3.44742, 3.44742, 3.44742, 3.44742, 3.44742, 3.44742
11.9913, 9.03104, 4.4092, 3.44472, 3.3213, 4.62184, 3.44472, 0, 4.4092, 3.44472, 3.44472, 3.44472, 3.44472, 3.44472, 3.44472, 3.44472, 3.44472, 3.44472, 3.44472, 3.44472, 3.44472, 3.44472
11.9992, 3.96419, 4.31562, 3.43833, 2.44217, -0.351436, 3.43833, 0, 4.31562, 3.43833, 3.43833, 3.43833, 3.43833, 3.43833, 3.43833, 3.43833, 3.43833, 3.43833, 3.43833, 3.43833, 3.43833, 3.43833
12.007, 0.485626, 4.2212, 3.4301, 1.57659, -3.73558, 3.4301, 0, 4.2212, 3.4301, 3.4301, 3.4301, 3.4301, 3.4301, 3.4301, 3.4301, 3.4301, 3.4301, 3.4301, 3.4301, 3.4301, 3.4301
12.0149, 2.03866, 4.1291, 3.42188, 2.00964, -2.09044, 3.42188, 0, 4.1291, 3.42188, 3.42188, 3.42188, 3.42188, 3.42188, 3.42188, 3.42188, 3.42188, 3.42188, 3.42189, 3.42188, 3.42188, 3.42188
12.0228, 5.97571, 4.05007, 3.42331, 2.82413, 1.92564, 3.42331, 0, 4.05007, 3.42331, 3.42331, 3.42331, 3.42331, 3.42331, 3.42331, 3.42331, 3.42331, 3.42331, 3.42331, 3.42331, 3.42331, 3.42331
12.0307, 1.49027, 3.97124, 3.42057, 1.86823, -2.48097, 3.42057, 0, 3.97124, 3.42057, 3.42057, 3.42057, 3.42057, 3.42057, 3.42057, 3.42057, 3.42057, 3.42057, 3.42057, 3.42057, 3.42057, 3.42057
12.0385, 5.99771, 3.89387, 3.41423, 2.82802, 2.10383, 3.41423, 0, 3.89387, 3.41423, 3.41423, 3.41423, 3.41423, 3.41423, 3.41423, 3.41423, 3.41423, 3.41423, 3.41424, 3.41423, 3.41423, 3.41423
12.0464, 3.99727, 3.82025, 3.40611, 2.44893, 0.177019, 3.40611, 0, 3.82025, 3.40611, 3.40611, 3.40611, 3.40611, 3.40611, 3.40611, 3.40611, 3.40611, 3.40611, 3.40611, 3.40611, 3.40611, 3.40611
12.0543, 7.99777, 3.7525, 3.39799, 3.16192, 4.24527, 3.39799, 0, 3.7525, 3.39799, 3.39799, 3.39799, 3.39799, 3.39799, 3.39799, 3.39799, 3.39799, 3.39799, 3.398, 3.39799, 3.39799, 3.39799
12.0622, 0.997769, 3.69972, 3.3989, 1.73141, -2.70195, 3.3989, 0, 3.69972, 3.3989, 3.3989, 3.3989, 3.3989, 3.3989, 3.3989, 3.3989, 3.3989, 3.3989, 3.39891, 3.3989, 3.3989, 3.3989
12.07, 3.9829, 3.64883, 3.39578, 2.446, 0.334065, 3.39578, 0, 3.64883, 3.39578, 3.39578, 3.39578, 3.39578, 3.39578, 3.39578, 3.39578, 3.39578, 3.39578, 3.39578, 3.39578, 3.39578, 3.39578
12.0779, 4.99257, 3.60021, 3.38918, 2.64435, 1.39236, 3.38918, 0, 3.60021, 3.38918, 3.38918, 3.38918, 3.38918, 3.38918, 3.38918, 3.38918, 3.38918, 3.38918, 3.38918, 3.38918, 3.38918, 3.38918
12.0858, 6.50533, 3.5553, 3.38084, 2.91639, 2.95003, 3.38084, 0, 3.5553, 3.38084, 3.38084, 3.38084, 3.38084, 3.38084, 3.38084, 3.38084, 3.38084, 3.38084, 3.38084, 3.38084, 3.38084, 3.38084
12.0937, 4.99492, 3.51549, 3.37252, 2.64479, 1.47943, 3.37252, 0, 3.51549, 3.37252, 3.37252, 3.37252, 3.37252, 3.37252, 3.37252, 3.37252, 3.37252, 3.37252, 3.37252, 3.37252, 3.37252, 3.37252
12.1015, 5.51202, 3.48946, 3.3733, 2.74081, 2.02256, 3.3733, 0, 3.48946, 3.3733, 3.3733, 3.3733, 3.3733, 3.3733, 3.3733, 3.3733, 3.3733, 3.3733, 3.37331, 3.3733, 3.3733, 3.3733
12.1094, 5.95911, 3.4637, 3.37015, 2.82119, 2.49541, 3.37015, 0, 3.4637, 3.37015, 3.37015, 3.37015, 3.37015, 3.37015, 3.37015, 3.37015, 3.37015, 3.37015, 3.37016, 3.37015, 3.37015, 3.37015
12.1173, 6.94895, 3.43829, 3.36361, 2.99148, 3.51065, 3.36361, 0, 3.43829, 3.36361, 3.36361, 3.36361, 3.36361, 3.36361, 3.36361, 3.36361, 3.36361, 3.36361, 3.36361, 3.36361, 3.36361, 3.36361
12.1252, 8.08488, 3.41448, 3.35537, 3.17567, 4.67041, 3.35537, 0, 3.41447, 3.35537, 3.35537, 3.35537, 3.35537, 3.35537, 3.35537, 3.35537, 3.35537, 3.35537, 3.35537, 3.35537, 3.35537, 3.35537
12.133, 5.47113, 3.39351, 3.34714, 2.73334, 2.07761, 3.34714, 0, 3.39351, 3.34714, 3.34714, 3.34714, 3.34714, 3.34714, 3.34714, 3.34714, 3.34714, 3.34714, 3.34714, 3.34714, 3.34714, 3.34714
12.1409, 1.99493, 3.38346, 3.34739, 1.99873, -1.38853, 3.34739, 0, 3.38346, 3.34739, 3.34739, 3.34739, 3.34739, 3.34739, 3.34739, 3.34739, 3.34739, 3.34739, 3.34739, 3.34739, 3.34739, 3.34739
12.1488, 1.99516, 3.37164, 3.34382, 1.99879, -1.37648, 3.34382, 0, 3.37163, 3.34382, 3.34382, 3.34382, 3.34382, 3.34382, 3.34382, 3.34382, 3.34382, 3.34382, 3.34383, 3.34382, 3.34382, 3.34382
12.1567, 3.99529, 3.35823, 3.33698, 2.44853, 0.637057, 3.33698, 0, 3.35823, 3.33698, 3.33698, 3.33698, 3.33698, 3.33698, 3.33698, 3.33698, 3.33698, 3.33698, 3.33698, 3.33698, 3.33698, 3.33698
12.1645, 1.53135, 3.3446, 3.32849, 1.87919, -1.81325, 3.32849, 0, 3.3446, 3.32849, 3.32849, 3.32849, 3.32849, 3.32849, 3.32849, 3.32849, 3.32849, 3.32849, 3.3285, 3.32849, 3.32849, 3.32849
12.1724, 3.92032, 3.33212, 3.32002, 2.43317, 0.588201, 3.32002, 0, 3.33212, 3.32002, 3.32002, 3.32002, 3.32002, 3.32002, 3.32002, 3.32002, 3.32002, 3.32002, 3.32002, 3.32002, 3.32002, 3.32002
12.1803, 3.61599, 3.32918, 3.32016, 2.36981, 0.286809, 3.32016, 0, 3.32917, 3.32016, 3.32016, 3.32016, 3.32016, 3.32016, 3.32016, 3.32016, 3.32016, 3.32016, 3.32017, 3.32016, 3.32016, 3.32016
12.1882, 4, 3.32324, 3.31658, 2.44949, 0.676764, 3.31658, 0, 3.32323, 3.31658, 3.31658, 3.31658, 3.31658, 3.31658, 3.31658, 3.31658, 3.31658, 3.31658, 3.31659, 3.31658, 3.31658, 3.31658
12.196, 6.36245, 3.31466, 3.30979, 2.89179, 3.04779, 3.30979, 0, 3.31466, 3.30979, 3.30979, 3.30979, 3.30979, 3.30979, 3.30979, 3.30979, 3.30979, 3.30979, 3.30979, 3.30979, 3.30979, 3.30979
12.2039, 4.99277, 3.30493, 3.3014, 2.64438, 1.68784, 3.3014, 0, 3.30493, 3.3014, 3.3014, 3.3014, 3.3014, 3.3014, 3.3014, 3.3014, 3.3014, 3.3014, 3.3014, 3.3014, 3.3014, 3.3014
12.2118, 4.99236, 3.29556, 3.29301, 2.64431, 1.6968, 3.29301, 0, 3.29555, 3.29301, 3.29301, 3.29301, 3.29301, 3.29301, 3.29301, 3.29301, 3.29301, 3.29301, 3.29302, 3.29301, 3.29301, 3.29301
12.2197, 2.09926, 3.29441, 3.2926, 2.02466, -1.19516, 3.2926, 0, 3.29441, 3.2926, 3.2926, 3.2926, 3.2926, 3.2926, 3.2926, 3.2926, 3.2926, 3.2926, 3.2926, 3.2926, 3.2926, 3.2926
12.2275, 2.44213, 3.28987, 3.28858, 2.10764, -0.847735, 3.28858, 0, 3.28986, 3.28858, 3.28858, 3.28858, 3.28858, 3.28858, 3.28858, 3.28858, 3.28858, 3.28858, 3.28858, 3.28858, 3.28858, 3.28858
12.2354, 1.99504, 3.28237, 3.28147, 1.99876, -1.28733, 3.28147, 0, 3.28237, 3.28147, 3.28147, 3.28147, 3.28147, 3.28147, 3.28147, 3.28147, 3.28147, 3.28147, 3.28147, 3.28147, 3.28147, 3.28147
12.2433, 3.87509, 3.27345, 3.27282, 2.42386, 0.601646, 3.27282, 0, 3.27344, 3.27282, 3.27282, 3.27282, 3.27282, 3.27282, 3.27282, 3.27282, 3.27282, 3.27282, 3.27282, 3.27282, 3.27282, 3.27282
12.2512, 5.55263, 3.26461, 3.26418, 2.7482, 2.28801, 3.26418, 0, 3.26461, 3.26418, 3.26418, 3.26418, 3.26418, 3.26418, 3.26418, 3.26418, 3.26418, 3.26418, 3.26418, 3.26418, 3.26418, 3.26418
12.259, 6.55766, 3.26395, 3.26365, 2.92535, 3.29371, 3.26365, 0, 3.26394, 3.26365, 3.26365, 3.26365, 3.26365, 3.26365, 3.26365, 3.26365, 3.26365, 3.26365, 3.26365, 3.26365, 3.26365, 3.26365
12.2669, 4.86047, 3.25982, 3.25962, 2.61925, 1.60065, 3.25962, 0, 3.25982, 3.25962, 3.25962, 3.25962, 3.25962, 3.25962, 3.25962, 3.25962, 3.25962, 3.25962, 3.25962, 3.25962, 3.25962, 3.25962
12.2748, 8.85006, 3.2527, 3.25256, 3.29394, 5.59736, 3.25256, 0, 3.2527, 3.25256, 3.25256, 3.25256, 3.25256, 3.25256, 3.25256, 3.25256, 3.25256, 3.25256, 3.25257, 3.25256, 3.25256, 3.25256
12.2827, 8.13011, 3.24411, 3.24401, 3.18278, 4.886, 3.24401, 0, 3.2441, 3.24401, 3.24401, 3.24401, 3.24401, 3.24401, 3.24401, 3.24401, 3.24401, 3.24401, 3.24401, 3.24401, 3.24401, 3.24401
