   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_126.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
12.7778, 0.827138, 2.54497, 2.54497, 1.68141, -1.71784, 2.54497, 0, 2.54497, 2.54497, 2.54497, 2.54497, 2.54497, 2.54497, 2.54497, 2.54497, 2.54497, 2.54497, 2.54497, 2.54497, 2.54497, 2.54497, 2.54497, 2.54497, 2.54497
12.7857, 3.4461, 2.54605, 2.54604, 2.33369, 0.90005, 2.54604, 0, 2.54605, 2.54604, 2.54604, 2.54604, 2.54604, 2.54604, 2.54604, 2.54604, 2.54604, 2.54604, 2.54604, 2.54604, 2.54604, 2.54604, 2.54604, 2.54604, 2.54604
12.7936, 1.99774, 2.54493, 2.54493, 1.99943, -0.547199, 2.54493, 0, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493, 2.54493
12.8014, 3.26583, 2.54188, 2.54187, 2.29474, 0.723954, 2.54187, 0, 2.54188, 2.54187, 2.54187, 2.54187, 2.54187, 2.54187, 2.54187, 2.54187, 2.54187, 2.54187, 2.54187, 2.54187, 2.54187, 2.54187, 2.54187, 2.54187, 2.54187
12.8093, 3.26097, 2.53785, 2.53785, 2.29368, 0.723113, 2.53785, 0, 2.53785, 2.53785, 2.53785, 2.53785, 2.53785, 2.53785, 2.53785, 2.53785, 2.53785, 2.53785, 2.53785, 2.53785, 2.53785, 2.53785, 2.53785, 2.53785, 2.53785
12.8172, 3.52069, 2.53383, 2.53383, 2.34962, 0.986862, 2.53383, 0, 2.53383, 2.53383, 2.53383, 2.53383, 2.53383, 2.53383, 2.53383, 2.53383, 2.53383, 2.53383, 2.53383, 2.53383, 2.53383, 2.53383, 2.53383, 2.53383, 2.53383
12.8251, 4.94275, 2.53277, 2.53277, 2.63491, 2.40998, 2.53277, 0, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277, 2.53277
12.8329, 3.25626, 2.53076, 2.53075, 2.29265, 0.725497, 2.53075, 0, 2.53076, 2.53075, 2.53075, 2.53075, 2.53075, 2.53075, 2.53075, 2.53075, 2.53075, 2.53075, 2.53075, 2.53075, 2.53075, 2.53076, 2.53075, 2.53075, 2.53075
12.8408, 2.73903, 2.52802, 2.52802, 2.17693, 0.21101, 2.52802, 0, 2.52802, 2.52802, 2.52802, 2.52802, 2.52802, 2.52802, 2.52802, 2.52802, 2.52802, 2.52802, 2.52802, 2.52802, 2.52802, 2.52802, 2.52802, 2.52802, 2.52802
12.8487, 3.99752, 2.52492, 2.52492, 2.44898, 1.4726, 2.52492, 0, 2.52492, 2.52492, 2.52492, 2.52492, 2.52492, 2.52492, 2.52492, 2.52492, 2.52492, 2.52492, 2.52492, 2.52492, 2.52492, 2.52492, 2.52492, 2.52492, 2.52492
12.8566, 4.99749, 2.52178, 2.52178, 2.64528, 2.47571, 2.52178, 0, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178, 2.52178
12.8644, 3.74848, 2.51794, 2.51793, 2.3976, 1.23055, 2.51793, 0, 2.51793, 2.51793, 2.51793, 2.51793, 2.51793, 2.51793, 2.51793, 2.51793, 2.51793, 2.51793, 2.51793, 2.51793, 2.51793, 2.51793, 2.51793, 2.51793, 2.51793
12.8723, 1.24672, 2.51374, 2.51373, 1.80186, -1.26702, 2.51373, 0, 2.51374, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373, 2.51373
12.8802, 1.24201, 2.50955, 2.50954, 1.80056, -1.26754, 2.50954, 0, 2.50955, 2.50954, 2.50954, 2.50954, 2.50954, 2.50954, 2.50954, 2.50954, 2.50954, 2.50954, 2.50954, 2.50954, 2.50954, 2.50954, 2.50954, 2.50954, 2.50954
12.8881, 3.2373, 2.50569, 2.50568, 2.28851, 0.731611, 2.50568, 0, 2.50569, 2.50568, 2.50568, 2.50568, 2.50568, 2.50568, 2.50568, 2.50568, 2.50568, 2.50568, 2.50568, 2.50568, 2.50568, 2.50568, 2.50568, 2.50568, 2.50568
12.8959, 3.99257, 2.50149, 2.50148, 2.44797, 1.49107, 2.50148, 0, 2.50149, 2.50148, 2.50148, 2.50148, 2.50148, 2.50148, 2.50148, 2.50148, 2.50148, 2.50148, 2.50148, 2.50148, 2.50148, 2.50148, 2.50148, 2.50148, 2.50148
12.9038, 4.7557, 2.49731, 2.49729, 2.59917, 2.2584, 2.49729, 0, 2.4973, 2.49729, 2.49729, 2.49729, 2.49729, 2.49729, 2.49729, 2.49729, 2.49729, 2.49729, 2.49729, 2.49729, 2.49729, 2.49729, 2.49729, 2.49729, 2.49729
12.9117, 1.76041, 2.49321, 2.49319, 1.93918, -0.732804, 2.49319, 0, 2.49321, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319, 2.49319
12.9196, 2.46196, 2.48807, 2.48805, 2.11233, -0.0261168, 2.48805, 0, 2.48807, 2.48805, 2.48805, 2.48805, 2.48805, 2.48805, 2.48805, 2.48805, 2.48805, 2.48805, 2.48805, 2.48805, 2.48805, 2.48805, 2.48805, 2.48805, 2.48805
12.9274, 3.53321, 2.4819, 2.48187, 2.35228, 1.05131, 2.48187, 0, 2.4819, 2.48187, 2.48187, 2.48187, 2.48187, 2.48187, 2.48187, 2.48187, 2.48187, 2.48187, 2.48187, 2.48187, 2.48187, 2.48187, 2.48187, 2.48187, 2.48187
12.9353, 2.45266, 2.47522, 2.47517, 2.11013, -0.0225604, 2.47517, 0, 2.47522, 2.47517, 2.47517, 2.47517, 2.47517, 2.47517, 2.47517, 2.47517, 2.47517, 2.47517, 2.47517, 2.47517, 2.47517, 2.47518, 2.47517, 2.47517, 2.47517
12.9432, 5.99257, 2.46856, 2.46849, 2.82711, 3.52401, 2.46849, 0, 2.46856, 2.46849, 2.46849, 2.46849, 2.46849, 2.46849, 2.46849, 2.46849, 2.46849, 2.46849, 2.46849, 2.46849, 2.46849, 2.46849, 2.46849, 2.46849, 2.46849
12.9511, 3.32491, 2.46521, 2.46512, 2.30758, 0.859692, 2.46512, 0, 2.46521, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512
12.9589, 0, 2.46034, 2.46021, 1.41421, -2.46034, 2.46021, 0, 2.46034, 2.46021, 2.46021, 2.46021, 2.46021, 2.46021, 2.46021, 2.46021, 2.46021, 2.46021, 2.46021, 2.46021, 2.46021, 2.46021, 2.46021, 2.46021, 2.46021
12.9668, 3.43563, 2.45407, 2.45389, 2.33144, 0.981559, 2.45389, 0, 2.45407, 2.45389, 2.45389, 2.45389, 2.45389, 2.45389, 2.45389, 2.45389, 2.45389, 2.45389, 2.45389, 2.45389, 2.45389, 2.45389, 2.45389, 2.45389, 2.45389
12.9747, 4.9951, 2.44713, 2.44687, 2.64482, 2.54797, 2.44687, 0, 2.44713, 2.44687, 2.44687, 2.44687, 2.44687, 2.44687, 2.44687, 2.44687, 2.44687, 2.44687, 2.44687, 2.44687, 2.44687, 2.44687, 2.44687, 2.44687, 2.44687
12.9826, 1.99529, 2.44022, 2.43986, 1.99882, -0.444924, 2.43986, 0, 2.44021, 2.43986, 2.43986, 2.43986, 2.43986, 2.43986, 2.43986, 2.43986, 2.43986, 2.43986, 2.43986, 2.43986, 2.43986, 2.43986, 2.43986, 2.43986, 2.43986
12.9904, 7.83717, 2.43715, 2.43666, 3.13643, 5.40002, 2.43666, 0, 2.43715, 2.43666, 2.43666, 2.43666, 2.43666, 2.43666, 2.43666, 2.43666, 2.43666, 2.43666, 2.43666, 2.43666, 2.43666, 2.43667, 2.43666, 2.43666, 2.43666
12.9983, 6.15341, 2.43243, 2.43177, 2.85542, 3.72098, 2.43177, 0, 2.43243, 2.43177, 2.43177, 2.43177, 2.43177, 2.43177, 2.43177, 2.43177, 2.43177, 2.43177, 2.43177, 2.43177, 2.43177, 2.43177, 2.43177, 2.43177, 2.43177
13.0062, 3.61252, 2.4262, 2.4253, 2.36907, 1.18632, 2.4253, 0, 2.4262, 2.4253, 2.4253, 2.4253, 2.4253, 2.4253, 2.4253, 2.4253, 2.4253, 2.4253, 2.4253, 2.4253, 2.4253, 2.42531, 2.4253, 2.4253, 2.4253
13.0141, 6.1742, 2.41926, 2.41807, 2.85906, 3.75494, 2.41807, 0, 2.41926, 2.41807, 2.41807, 2.41807, 2.41807, 2.41807, 2.41807, 2.41807, 2.41807, 2.41807, 2.41807, 2.41807, 2.41807, 2.41807, 2.41807, 2.41807, 2.41807
13.0219, 2.19866, 2.41243, 2.41084, 2.04906, -0.213765, 2.41084, 0, 2.41243, 2.41084, 2.41084, 2.41084, 2.41084, 2.41084, 2.41084, 2.41084, 2.41084, 2.41084, 2.41084, 2.41084, 2.41084, 2.41084, 2.41084, 2.41084, 2.41084
13.0298, 1.99504, 2.40976, 2.40766, 1.99876, -0.414715, 2.40766, 0, 2.40976, 2.40766, 2.40766, 2.40766, 2.40766, 2.40766, 2.40766, 2.40766, 2.40766, 2.40766, 2.40766, 2.40766, 2.40766, 2.40767, 2.40766, 2.40766, 2.40766
13.0377, 3.60297, 2.40552, 2.40279, 2.36706, 1.19745, 2.40279, 0, 2.40552, 2.40279, 2.40279, 2.40279, 2.40279, 2.40279, 2.40279, 2.40279, 2.40279, 2.40279, 2.40279, 2.40279, 2.40279, 2.40279, 2.40279, 2.40279, 2.40279
13.0455, 1.58141, 2.3999, 2.39636, 1.89246, -0.818488, 2.39636, 0, 2.3999, 2.39636, 2.39636, 2.39636, 2.39636, 2.39636, 2.39636, 2.39636, 2.39636, 2.39636, 2.39636, 2.39636, 2.39636, 2.39636, 2.39636, 2.39636, 2.39636
13.0534, 4.80124, 2.39372, 2.38917, 2.60792, 2.40752, 2.38917, 0, 2.39371, 2.38917, 2.38917, 2.38917, 2.38917, 2.38917, 2.38917, 2.38917, 2.38917, 2.38917, 2.38917, 2.38917, 2.38917, 2.38917, 2.38917, 2.38917, 2.38917
13.0613, 2.99504, 2.38778, 2.38199, 2.23496, 0.607263, 2.38199, 0, 2.38778, 2.38199, 2.38199, 2.38199, 2.38199, 2.38199, 2.38199, 2.38199, 2.38199, 2.38199, 2.38199, 2.38199, 2.38199, 2.38199, 2.38199, 2.38199, 2.38199
13.0692, 6.99554, 2.38603, 2.37871, 2.99926, 4.60951, 2.37871, 0, 2.38603, 2.37871, 2.37871, 2.37871, 2.37871, 2.37871, 2.37871, 2.37871, 2.37871, 2.37871, 2.37871, 2.37871, 2.37871, 2.37872, 2.37871, 2.37871, 2.37871
13.077, 3.81088, 2.38291, 2.37375, 2.41058, 1.42797, 2.37375, 0, 2.38291, 2.37375, 2.37375, 2.37375, 2.37375, 2.37375, 2.37375, 2.37375, 2.37375, 2.37375, 2.37375, 2.37375, 2.37375, 2.37375, 2.37375, 2.37375, 2.37375
13.0849, 3.36049, 2.37866, 2.36727, 2.31527, 0.981837, 2.36727, 0, 2.37866, 2.36727, 2.36727, 2.36727, 2.36727, 2.36727, 2.36727, 2.36727, 2.36727, 2.36727, 2.36727, 2.36727, 2.36727, 2.36727, 2.36727, 2.36727, 2.36727
13.0928, 5.45539, 2.37408, 2.36005, 2.73046, 3.08131, 2.36005, 0, 2.37407, 2.36005, 2.36005, 2.36005, 2.36005, 2.36005, 2.36005, 2.36005, 2.36005, 2.36005, 2.36005, 2.36005, 2.36005, 2.36005, 2.36005, 2.36005, 2.36005
13.1007, 1.53048, 2.36998, 2.35283, 1.87896, -0.839495, 2.35283, 0, 2.36998, 2.35283, 2.35283, 2.35283, 2.35283, 2.35283, 2.35283, 2.35283, 2.35283, 2.35283, 2.35283, 2.35283, 2.35283, 2.35283, 2.35283, 2.35283, 2.35283
13.1085, 5.99294, 2.37035, 2.34957, 2.82718, 3.62259, 2.34957, 0, 2.37035, 2.34957, 2.34957, 2.34957, 2.34957, 2.34957, 2.34957, 2.34957, 2.34957, 2.34957, 2.34957, 2.34957, 2.34957, 2.34957, 2.34957, 2.34957, 2.34957
13.1164, 5.82082, 2.36959, 2.34462, 2.79657, 3.45123, 2.34462, 0, 2.36959, 2.34462, 2.34462, 2.34462, 2.34462, 2.34462, 2.34462, 2.34462, 2.34462, 2.34462, 2.34462, 2.34462, 2.34462, 2.34462, 2.34462, 2.34462, 2.34462
13.1243, 2.82538, 2.36795, 2.33818, 2.19668, 0.457432, 2.33818, 0, 2.36795, 2.33818, 2.33818, 2.33818, 2.33818, 2.33818, 2.33818, 2.33818, 2.33818, 2.33818, 2.33818, 2.33818, 2.33818, 2.33818, 2.33818, 2.33818, 2.33818
13.1322, 3.99754, 2.3662, 2.33101, 2.44899, 1.63134, 2.33101, 0, 2.3662, 2.33101, 2.33101, 2.33101, 2.33101, 2.33101, 2.33101, 2.33101, 2.33101, 2.33101, 2.33101, 2.33101, 2.33101, 2.33102, 2.33101, 2.33101, 2.33101
13.14, 0.997646, 2.36511, 2.32386, 1.73137, -1.36747, 2.32386, 0, 2.36511, 2.32386, 2.32386, 2.32386, 2.32386, 2.32386, 2.32386, 2.32386, 2.32386, 2.32386, 2.32386, 2.32386, 2.32386, 2.32386, 2.32386, 2.32386, 2.32386
13.1479, 3.83519, 2.36848, 2.32051, 2.41561, 1.46671, 2.32051, 0, 2.36848, 2.32051, 2.32051, 2.32051, 2.32051, 2.32051, 2.32051, 2.32051, 2.32051, 2.32051, 2.32051, 2.32051, 2.32051, 2.32051, 2.32051, 2.32051, 2.32051
13.1558, 3.47993, 2.37082, 2.31549, 2.34092, 1.10911, 2.31549, 0, 2.37081, 2.31549, 2.31549, 2.31549, 2.31549, 2.31549, 2.31549, 2.31549, 2.31549, 2.31549, 2.31549, 2.31549, 2.31549, 2.31549, 2.31549, 2.31549, 2.31549
13.1637, 3.99294, 2.3723, 2.30903, 2.44805, 1.62063, 2.30903, 0, 2.3723, 2.30903, 2.30903, 2.30903, 2.30903, 2.30903, 2.30903, 2.30903, 2.30903, 2.30903, 2.30903, 2.30903, 2.30903, 2.30903, 2.30903, 2.30903, 2.30903
13.1715, 3.68228, 2.37363, 2.30185, 2.38375, 1.30865, 2.30185, 0, 2.37362, 2.30185, 2.30185, 2.30185, 2.30185, 2.30185, 2.30185, 2.30185, 2.30185, 2.30185, 2.30185, 2.30185, 2.30185, 2.30185, 2.30185, 2.30185, 2.30185
13.1794, 1.84486, 2.37543, 2.29468, 1.96083, -0.530577, 2.29468, 0, 2.37543, 2.29468, 2.29468, 2.29468, 2.29468, 2.29468, 2.29468, 2.29468, 2.29468, 2.29468, 2.29468, 2.29468, 2.29468, 2.29468, 2.29468, 2.29468, 2.29468
13.1873, 1.15042, 2.38138, 2.29127, 1.77494, -1.23096, 2.29127, 0, 2.38137, 2.29127, 2.29127, 2.29127, 2.29127, 2.29127, 2.29127, 2.29127, 2.29127, 2.29127, 2.29127, 2.29127, 2.29127, 2.29127, 2.29127, 2.29127, 2.29127
13.1952, 1.29308, 2.38599, 2.28626, 1.81468, -1.09291, 2.28626, 0, 2.38599, 2.28626, 2.28626, 2.28626, 2.28626, 2.28626, 2.28626, 2.28626, 2.28626, 2.28626, 2.28626, 2.28626, 2.28626, 2.28626, 2.28626, 2.28626, 2.28626
13.203, 3.84746, 2.38934, 2.27986, 2.41815, 1.45812, 2.27986, 0, 2.38934, 2.27986, 2.27986, 2.27986, 2.27986, 2.27986, 2.27986, 2.27986, 2.27986, 2.27986, 2.27986, 2.27986, 2.27986, 2.27986, 2.27986, 2.27986, 2.27986
13.2109, 2.99529, 2.39197, 2.27277, 2.23501, 0.603323, 2.27277, 0, 2.39197, 2.27277, 2.27277, 2.27277, 2.27277, 2.27277, 2.27277, 2.27277, 2.27277, 2.27277, 2.27277, 2.27277, 2.27277, 2.27277, 2.27277, 2.27277, 2.27277
13.2188, 1.99504, 2.39442, 2.26569, 1.99876, -0.399378, 2.26569, 0, 2.39442, 2.26569, 2.26569, 2.26569, 2.26569, 2.26569, 2.26569, 2.26569, 2.26569, 2.26569, 2.26569, 2.26569, 2.26569, 2.26569, 2.26569, 2.26569, 2.26569
13.2267, 2.13395, 2.39987, 2.26197, 2.03321, -0.265917, 2.26197, 0, 2.39987, 2.26197, 2.26197, 2.26197, 2.26197, 2.26197, 2.26197, 2.26197, 2.26197, 2.26197, 2.26197, 2.26197, 2.26197, 2.26197, 2.26197, 2.26197, 2.26197
13.2345, 3.99251, 2.40338, 2.25685, 2.44796, 1.58913, 2.25685, 0, 2.40338, 2.25685, 2.25685, 2.25685, 2.25685, 2.25685, 2.25685, 2.25685, 2.25685, 2.25685, 2.25685, 2.25685, 2.25685, 2.25685, 2.25685, 2.25685, 2.25685
13.2424, 3.85891, 2.40495, 2.25051, 2.42052, 1.45396, 2.25051, 0, 2.40495, 2.25051, 2.25051, 2.25051, 2.25051, 2.25051, 2.25051, 2.25051, 2.25051, 2.25051, 2.25051, 2.25051, 2.25051, 2.25051, 2.25051, 2.25051, 2.25051
13.2503, 5.99554, 2.40503, 2.24356, 2.82764, 3.59051, 2.24356, 0, 2.40503, 2.24356, 2.24356, 2.24356, 2.24356, 2.24356, 2.24356, 2.24356, 2.24356, 2.24356, 2.24356, 2.24356, 2.24356, 2.24356, 2.24356, 2.24356, 2.24356
13.2582, 3.86642, 2.4041, 2.23662, 2.42207, 1.46232, 2.23662, 0, 2.40409, 2.23662, 2.23662, 2.23662, 2.23662, 2.23662, 2.23662, 2.23662, 2.23662, 2.23662, 2.23662, 2.23662, 2.23662, 2.23662, 2.23662, 2.23662, 2.23662
13.266, 1.99752, 2.40495, 2.23263, 1.99938, -0.40743, 2.23263, 0, 2.40495, 2.23263, 2.23263, 2.23263, 2.23263, 2.23263, 2.23263, 2.23263, 2.23263, 2.23263, 2.23263, 2.23263, 2.23263, 2.23264, 2.23263, 2.23263, 2.23263
13.2739, 4.36952, 2.40335, 2.22746, 2.52379, 1.96617, 2.22746, 0, 2.40335, 2.22746, 2.22746, 2.22746, 2.22746, 2.22746, 2.22746, 2.22746, 2.22746, 2.22746, 2.22746, 2.22746, 2.22746, 2.22746, 2.22746, 2.22746, 2.22746
13.2818, 6.50434, 2.39936, 2.22123, 2.91622, 4.10498, 2.22123, 0, 2.39935, 2.22123, 2.22123, 2.22123, 2.22123, 2.22123, 2.22123, 2.22123, 2.22123, 2.22123, 2.22123, 2.22123, 2.22123, 2.22123, 2.22123, 2.22123, 2.22123
13.2897, 4.11896, 2.39346, 2.21448, 2.47365, 1.7255, 2.21448, 0, 2.39346, 2.21448, 2.21448, 2.21448, 2.21448, 2.21448, 2.21448, 2.21448, 2.21448, 2.21448, 2.21448, 2.21448, 2.21448, 2.21448, 2.21448, 2.21448, 2.21448
13.2975, 3.46461, 2.38618, 2.20774, 2.33765, 1.07843, 2.20774, 0, 2.38618, 2.20774, 2.20774, 2.20774, 2.20774, 2.20774, 2.20774, 2.20774, 2.20774, 2.20774, 2.20774, 2.20774, 2.20774, 2.20774, 2.20774, 2.20774, 2.20774
13.3054, 6.41643, 2.37999, 2.20346, 2.90111, 4.03644, 2.20346, 0, 2.37999, 2.20346, 2.20346, 2.20346, 2.20346, 2.20346, 2.20346, 2.20346, 2.20346, 2.20346, 2.20346, 2.20346, 2.20346, 2.20346, 2.20346, 2.20346, 2.20346
13.3133, 1.2233, 2.37151, 2.19819, 1.79535, -1.14821, 2.19819, 0, 2.37151, 2.19819, 2.19819, 2.19819, 2.19819, 2.19819, 2.19819, 2.19819, 2.19819, 2.19819, 2.19819, 2.19819, 2.19819, 2.19819, 2.19819, 2.19819, 2.19819
13.3212, 3.10496, 2.36094, 2.19205, 2.25942, 0.74402, 2.19205, 0, 2.36093, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205
13.329, 5.77869, 2.34883, 2.18548, 2.78903, 3.42985, 2.18548, 0, 2.34883, 2.18548, 2.18548, 2.18548, 2.18548, 2.18548, 2.18548, 2.18548, 2.18548, 2.18548, 2.18548, 2.18548, 2.18548, 2.18548, 2.18548, 2.18548, 2.18548
13.3369, 2.20644, 2.33578, 2.17892, 2.05096, -0.129334, 2.17892, 0, 2.33578, 2.17892, 2.17892, 2.17892, 2.17892, 2.17892, 2.17892, 2.17892, 2.17892, 2.17892, 2.17892, 2.17892, 2.17892, 2.17892, 2.17892, 2.17892, 2.17892
13.3448, 4.89105, 2.32392, 2.17437, 2.62508, 2.56713, 2.17437, 0, 2.32392, 2.17437, 2.17437, 2.17437, 2.17437, 2.17437, 2.17437, 2.17437, 2.17437, 2.17437, 2.17437, 2.17437, 2.17437, 2.17438, 2.17437, 2.17437, 2.17437
13.3527, 1.79556, 2.31065, 2.16905, 1.94822, -0.515082, 2.16905, 0, 2.31064, 2.16905, 2.16905, 2.16905, 2.16905, 2.16905, 2.16905, 2.16905, 2.16905, 2.16905, 2.16905, 2.16905, 2.16905, 2.16905, 2.16905, 2.16905, 2.16905
13.3605, 3, 2.2962, 2.16302, 2.23607, 0.7038, 2.16302, 0, 2.2962, 2.16302, 2.16302, 2.16302, 2.16302, 2.16302, 2.16302, 2.16302, 2.16302, 2.16302, 2.16302, 2.16302, 2.16302, 2.16302, 2.16302, 2.16302, 2.16302
13.3684, 1.09492, 2.28111, 2.15665, 1.75924, -1.18619, 2.15665, 0, 2.28111, 2.15665, 2.15665, 2.15665, 2.15665, 2.15665, 2.15665, 2.15665, 2.15665, 2.15665, 2.15665, 2.15665, 2.15665, 2.15665, 2.15665, 2.15665, 2.15665
13.3763, 2.08996, 2.26588, 2.15029, 2.02237, -0.175921, 2.15029, 0, 2.26588, 2.15029, 2.15029, 2.15029, 2.15029, 2.15029, 2.15029, 2.15029, 2.15029, 2.15029, 2.15029, 2.15029, 2.15029, 2.15029, 2.15029, 2.15029, 2.15029
13.3842, 2.9052, 2.25221, 2.14548, 2.21477, 0.65299, 2.14548, 0, 2.25221, 2.14548, 2.14548, 2.14548, 2.14548, 2.14548, 2.14548, 2.14548, 2.14548, 2.14548, 2.14548, 2.14548, 2.14548, 2.14548, 2.14548, 2.14548, 2.14548
13.392, 0.909913, 2.23812, 2.14009, 1.70585, -1.3282, 2.14009, 0, 2.23811, 2.14009, 2.14009, 2.14009, 2.14009, 2.14009, 2.14009, 2.14009, 2.14009, 2.14009, 2.14009, 2.14009, 2.14009, 2.14009, 2.14009, 2.14009, 2.14009
13.3999, 4.34102, 2.22376, 2.13418, 2.51814, 2.11726, 2.13418, 0, 2.22376, 2.13418, 2.13418, 2.13418, 2.13418, 2.13418, 2.13418, 2.13418, 2.13418, 2.13418, 2.13418, 2.13418, 2.13418, 2.13418, 2.13418, 2.13418, 2.13418
13.4078, 5.74187, 2.20951, 2.12801, 2.78242, 3.53236, 2.12801, 0, 2.20951, 2.12801, 2.12801, 2.12801, 2.12801, 2.12801, 2.12801, 2.12801, 2.12801, 2.12801, 2.12801, 2.12801, 2.12801, 2.12801, 2.12801, 2.12801, 2.12801
13.4156, 2.99753, 2.19571, 2.12185, 2.23552, 0.801827, 2.12185, 0, 2.1957, 2.12185, 2.12185, 2.12185, 2.12185, 2.12185, 2.12185, 2.12185, 2.12185, 2.12185, 2.12185, 2.12185, 2.12185, 2.12185, 2.12185, 2.12185, 2.12185
13.4235, 0.919579, 2.18361, 2.11692, 1.70868, -1.26404, 2.11692, 0, 2.18361, 2.11692, 2.11692, 2.11692, 2.11692, 2.11692, 2.11692, 2.11692, 2.11692, 2.11692, 2.11692, 2.11692, 2.11692, 2.11692, 2.11692, 2.11692, 2.11692
13.4314, 1.07559, 2.17159, 2.11153, 1.75374, -1.096, 2.11153, 0, 2.17159, 2.11153, 2.11153, 2.11153, 2.11153, 2.11153, 2.11153, 2.11153, 2.11153, 2.11153, 2.11153, 2.11153, 2.11153, 2.11153, 2.11153, 2.11153, 2.11153
13.4393, 0.997646, 2.15967, 2.1057, 1.73137, -1.16202, 2.1057, 0, 2.15966, 2.1057, 2.1057, 2.1057, 2.1057, 2.1057, 2.1057, 2.1057, 2.1057, 2.1057, 2.1057, 2.1057, 2.1057, 2.1057, 2.1057, 2.1057, 2.1057
13.4471, 0.926766, 2.14806, 2.09964, 1.71078, -1.2213, 2.09964, 0, 2.14806, 2.09964, 2.09964, 2.09964, 2.09964, 2.09964, 2.09964, 2.09964, 2.09964, 2.09964, 2.09964, 2.09964, 2.09964, 2.09965, 2.09964, 2.09964, 2.09964
13.455, 3.13679, 2.137, 2.0936, 2.26645, 0.999787, 2.0936, 0, 2.137, 2.0936, 2.0936, 2.0936, 2.0936, 2.0936, 2.0936, 2.0936, 2.0936, 2.0936, 2.0936, 2.0936, 2.0936, 2.0936, 2.0936, 2.0936, 2.0936
13.4629, 3.92914, 2.1275, 2.08863, 2.43498, 1.80163, 2.08863, 0, 2.1275, 2.08863, 2.08863, 2.08863, 2.08863, 2.08863, 2.08863, 2.08863, 2.08863, 2.08863, 2.08863, 2.08863, 2.08863, 2.08863, 2.08863, 2.08863, 2.08863
13.4708, 3.93408, 2.1182, 2.08337, 2.436, 1.81588, 2.08337, 0, 2.1182, 2.08337, 2.08337, 2.08337, 2.08337, 2.08337, 2.08337, 2.08337, 2.08337, 2.08337, 2.08337, 2.08337, 2.08337, 2.08337, 2.08337, 2.08337, 2.08337
13.4786, 1.06121, 2.10905, 2.07784, 1.74963, -1.04784, 2.07784, 0, 2.10905, 2.07784, 2.07784, 2.07784, 2.07784, 2.07784, 2.07784, 2.07784, 2.07784, 2.07784, 2.07784, 2.07784, 2.07784, 2.07784, 2.07784, 2.07784, 2.07784
13.4865, 1.11499, 2.09981, 2.07183, 1.76493, -0.984821, 2.07183, 0, 2.09981, 2.07183, 2.07183, 2.07183, 2.07183, 2.07183, 2.07183, 2.07183, 2.07183, 2.07183, 2.07183, 2.07183, 2.07183, 2.07183, 2.07183, 2.07183, 2.07183
13.4944, 2.93631, 2.09052, 2.06542, 2.22178, 0.845786, 2.06542, 0, 2.09052, 2.06542, 2.06542, 2.06542, 2.06542, 2.06542, 2.06542, 2.06542, 2.06542, 2.06542, 2.06542, 2.06542, 2.06542, 2.06542, 2.06542, 2.06542, 2.06542
13.5023, 3.99554, 2.08134, 2.05881, 2.44858, 1.9142, 2.05881, 0, 2.08134, 2.05881, 2.05881, 2.05881, 2.05881, 2.05881, 2.05881, 2.05881, 2.05881, 2.05881, 2.05881, 2.05881, 2.05881, 2.05881, 2.05881, 2.05881, 2.05881
13.5101, 2.94349, 2.07244, 2.0522, 2.2234, 0.871056, 2.0522, 0, 2.07244, 2.0522, 2.0522, 2.0522, 2.0522, 2.0522, 2.0522, 2.0522, 2.0522, 2.0522, 2.0522, 2.0522, 2.0522, 2.05221, 2.0522, 2.0522, 2.0522
