   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_238.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
23.852, 0.955875, 0.0395769, 0.0395755, 1.71927, 0.916298, 0.0395755, 0, 0.0395755, 0.0395755, 0.0395755, 0.0395755, 0.0395755, 0.0395755, 0.0395755, 0.0395755, 0.0395755, 0.0395755, 0.0395755, 0.0395769, 0.0395755, 0.0395755, 0.0395755
23.8599, 0.0441249, 0.0388198, 0.0388187, 1.42973, 0.00530515, 0.0388187, 0, 0.0388187, 0.0388187, 0.0388187, 0.0388187, 0.0388187, 0.0388187, 0.0388187, 0.0388187, 0.0388187, 0.0388187, 0.0388187, 0.0388198, 0.0388187, 0.0388187, 0.0388187
23.8679, 0, 0.0380568, 0.0380559, 1.41421, -0.0380568, 0.0380559, 0, 0.0380559, 0.0380559, 0.0380559, 0.0380559, 0.0380559, 0.0380559, 0.0380559, 0.0380559, 0.0380559, 0.0380559, 0.0380559, 0.0380568, 0.0380559, 0.0380559, 0.0380559
23.8759, 0, 0.0373014, 0.0373007, 1.41421, -0.0373014, 0.0373007, 0, 0.0373007, 0.0373007, 0.0373007, 0.0373007, 0.0373007, 0.0373007, 0.0373007, 0.0373007, 0.0373007, 0.0373007, 0.0373007, 0.0373014, 0.0373007, 0.0373007, 0.0373007
23.8838, 0, 0.0366269, 0.0366264, 1.41421, -0.0366269, 0.0366264, 0, 0.0366264, 0.0366264, 0.0366264, 0.0366264, 0.0366264, 0.0366264, 0.0366264, 0.0366264, 0.0366264, 0.0366264, 0.0366264, 0.0366269, 0.0366264, 0.0366264, 0.0366264
23.8918, 0, 0.0359267, 0.0359263, 1.41421, -0.0359267, 0.0359263, 0, 0.0359263, 0.0359263, 0.0359263, 0.0359263, 0.0359263, 0.0359263, 0.0359263, 0.0359263, 0.0359263, 0.0359263, 0.0359263, 0.0359267, 0.0359263, 0.0359263, 0.0359263
23.8997, 0, 0.0352041, 0.0352037, 1.41421, -0.0352041, 0.0352037, 0, 0.0352037, 0.0352037, 0.0352037, 0.0352037, 0.0352037, 0.0352037, 0.0352037, 0.0352037, 0.0352037, 0.0352037, 0.0352037, 0.0352041, 0.0352037, 0.0352037, 0.0352037
23.9077, 1, 0.0344743, 0.034474, 1.73205, 0.965526, 0.034474, 0, 0.034474, 0.034474, 0.034474, 0.034474, 0.034474, 0.034474, 0.034474, 0.034474, 0.034474, 0.034474, 0.034474, 0.0344743, 0.034474, 0.034474, 0.034474
23.9156, 0, 0.0337522, 0.033752, 1.41421, -0.0337522, 0.033752, 0, 0.033752, 0.033752, 0.033752, 0.033752, 0.033752, 0.033752, 0.033752, 0.033752, 0.033752, 0.033752, 0.033752, 0.0337522, 0.033752, 0.033752, 0.033752
23.9236, 0, 0.0330652, 0.0330651, 1.41421, -0.0330652, 0.0330651, 0, 0.0330651, 0.0330651, 0.0330651, 0.0330651, 0.0330651, 0.0330651, 0.0330651, 0.0330651, 0.0330651, 0.0330651, 0.0330651, 0.0330652, 0.0330651, 0.0330651, 0.0330651
23.9316, 0, 0.0323553, 0.0323552, 1.41421, -0.0323553, 0.0323552, 0, 0.0323552, 0.0323552, 0.0323552, 0.0323552, 0.0323552, 0.0323552, 0.0323552, 0.0323552, 0.0323552, 0.0323552, 0.0323552, 0.0323553, 0.0323552, 0.0323552, 0.0323552
23.9395, 0, 0.031625, 0.0316249, 1.41421, -0.031625, 0.0316249, 0, 0.0316249, 0.0316249, 0.0316249, 0.0316249, 0.0316249, 0.0316249, 0.0316249, 0.0316249, 0.0316249, 0.0316249, 0.0316249, 0.031625, 0.0316249, 0.0316249, 0.0316249
23.9475, 0, 0.0308893, 0.0308892, 1.41421, -0.0308893, 0.0308892, 0, 0.0308892, 0.0308892, 0.0308892, 0.0308892, 0.0308892, 0.0308892, 0.0308892, 0.0308892, 0.0308892, 0.0308892, 0.0308892, 0.0308893, 0.0308892, 0.0308892, 0.0308892
23.9554, 0, 0.0301621, 0.0301621, 1.41421, -0.0301621, 0.0301621, 0, 0.0301621, 0.0301621, 0.0301621, 0.0301621, 0.0301621, 0.0301621, 0.0301621, 0.0301621, 0.0301621, 0.0301621, 0.0301621, 0.0301621, 0.0301621, 0.0301621, 0.0301621
23.9634, 0, 0.0295204, 0.0295204, 1.41421, -0.0295204, 0.0295204, 0, 0.0295204, 0.0295204, 0.0295204, 0.0295204, 0.0295204, 0.0295204, 0.0295204, 0.0295204, 0.0295204, 0.0295204, 0.0295204, 0.0295204, 0.0295204, 0.0295204, 0.0295204
23.9713, 1, 0.0288521, 0.0288521, 1.73205, 0.971148, 0.0288521, 0, 0.0288521, 0.0288521, 0.0288521, 0.0288521, 0.0288521, 0.0288521, 0.0288521, 0.0288521, 0.0288521, 0.0288521, 0.0288521, 0.0288521, 0.0288521, 0.0288521, 0.0288521
23.9793, 1, 0.0281609, 0.0281609, 1.73205, 0.971839, 0.0281609, 0, 0.0281609, 0.0281609, 0.0281609, 0.0281609, 0.0281609, 0.0281609, 0.0281609, 0.0281609, 0.0281609, 0.0281609, 0.0281609, 0.0281609, 0.0281609, 0.0281609, 0.0281609
23.9873, 0, 0.0274631, 0.0274631, 1.41421, -0.0274631, 0.0274631, 0, 0.0274631, 0.0274631, 0.0274631, 0.0274631, 0.0274631, 0.0274631, 0.0274631, 0.0274631, 0.0274631, 0.0274631, 0.0274631, 0.0274631, 0.0274631, 0.0274631, 0.0274631
23.9952, 1.91254, 0.026774, 0.026774, 1.97801, 1.88576, 0.026774, 0, 0.026774, 0.026774, 0.026774, 0.026774, 0.026774, 0.026774, 0.026774, 0.026774, 0.026774, 0.026774, 0.026774, 0.026774, 0.026774, 0.026774, 0.026774
24.0032, 0.997726, 0.0261319, 0.0261318, 1.73139, 0.971594, 0.0261318, 0, 0.0261318, 0.0261318, 0.0261318, 0.0261318, 0.0261318, 0.0261318, 0.0261318, 0.0261318, 0.0261318, 0.0261318, 0.0261318, 0.0261319, 0.0261318, 0.0261318, 0.0261318
24.0111, 0.0897372, 0.0254664, 0.0254663, 1.44559, 0.0642709, 0.0254663, 0, 0.0254663, 0.0254663, 0.0254663, 0.0254663, 0.0254663, 0.0254663, 0.0254663, 0.0254663, 0.0254663, 0.0254663, 0.0254663, 0.0254664, 0.0254663, 0.0254663, 0.0254663
24.0191, 0, 0.0247807, 0.0247807, 1.41421, -0.0247807, 0.0247807, 0, 0.0247807, 0.0247807, 0.0247807, 0.0247807, 0.0247807, 0.0247807, 0.0247807, 0.0247807, 0.0247807, 0.0247807, 0.0247807, 0.0247807, 0.0247807, 0.0247807, 0.0247807
24.0271, 0, 0.0240903, 0.0240903, 1.41421, -0.0240903, 0.0240903, 0, 0.0240903, 0.0240903, 0.0240903, 0.0240903, 0.0240903, 0.0240903, 0.0240903, 0.0240903, 0.0240903, 0.0240903, 0.0240903, 0.0240903, 0.0240903, 0.0240903, 0.0240903
24.035, 0, 0.0234096, 0.0234096, 1.41421, -0.0234096, 0.0234096, 0, 0.0234096, 0.0234096, 0.0234096, 0.0234096, 0.0234096, 0.0234096, 0.0234096, 0.0234096, 0.0234096, 0.0234096, 0.0234096, 0.0234096, 0.0234096, 0.0234096, 0.0234096
24.043, 0, 0.0228154, 0.0228154, 1.41421, -0.0228154, 0.0228154, 0, 0.0228154, 0.0228154, 0.0228154, 0.0228154, 0.0228154, 0.0228154, 0.0228154, 0.0228154, 0.0228154, 0.0228154, 0.0228154, 0.0228154, 0.0228154, 0.0228154, 0.0228154
24.0509, 0, 0.0221956, 0.0221956, 1.41421, -0.0221956, 0.0221956, 0, 0.0221956, 0.0221956, 0.0221956, 0.0221956, 0.0221956, 0.0221956, 0.0221956, 0.0221956, 0.0221956, 0.0221956, 0.0221956, 0.0221956, 0.0221956, 0.0221956, 0.0221956
24.0589, 1, 0.0215543, 0.0215543, 1.73205, 0.978446, 0.0215543, 0, 0.0215543, 0.0215543, 0.0215543, 0.0215543, 0.0215543, 0.0215543, 0.0215543, 0.0215543, 0.0215543, 0.0215543, 0.0215543, 0.0215543, 0.0215543, 0.0215543, 0.0215543
24.0668, 0, 0.0209077, 0.0209077, 1.41421, -0.0209077, 0.0209077, 0, 0.0209077, 0.0209077, 0.0209077, 0.0209077, 0.0209077, 0.0209077, 0.0209077, 0.0209077, 0.0209077, 0.0209077, 0.0209077, 0.0209077, 0.0209077, 0.0209077, 0.0209077
24.0748, 0, 0.020271, 0.020271, 1.41421, -0.020271, 0.020271, 0, 0.020271, 0.020271, 0.020271, 0.020271, 0.020271, 0.020271, 0.020271, 0.020271, 0.020271, 0.020271, 0.020271, 0.020271, 0.020271, 0.020271, 0.020271
24.0828, 0, 0.0196895, 0.0196895, 1.41421, -0.0196895, 0.0196895, 0, 0.0196895, 0.0196895, 0.0196895, 0.0196895, 0.0196895, 0.0196895, 0.0196895, 0.0196895, 0.0196895, 0.0196895, 0.0196895, 0.0196895, 0.0196895, 0.0196895, 0.0196895
24.0907, 0, 0.0190858, 0.0190858, 1.41421, -0.0190858, 0.0190858, 0, 0.0190858, 0.0190858, 0.0190858, 0.0190858, 0.0190858, 0.0190858, 0.0190858, 0.0190858, 0.0190858, 0.0190858, 0.0190858, 0.0190858, 0.0190858, 0.0190858, 0.0190858
24.0987, 0, 0.0184636, 0.0184636, 1.41421, -0.0184636, 0.0184636, 0, 0.0184636, 0.0184636, 0.0184636, 0.0184636, 0.0184636, 0.0184636, 0.0184636, 0.0184636, 0.0184636, 0.0184636, 0.0184636, 0.0184636, 0.0184636, 0.0184636, 0.0184636
24.1066, 0, 0.017838, 0.017838, 1.41421, -0.017838, 0.017838, 0, 0.017838, 0.017838, 0.017838, 0.017838, 0.017838, 0.017838, 0.017838, 0.017838, 0.017838, 0.017838, 0.017838, 0.017838, 0.017838, 0.017838, 0.017838
24.1146, 0, 0.0172232, 0.0172232, 1.41421, -0.0172232, 0.0172232, 0, 0.0172232, 0.0172232, 0.0172232, 0.0172232, 0.0172232, 0.0172232, 0.0172232, 0.0172232, 0.0172232, 0.0172232, 0.0172232, 0.0172232, 0.0172232, 0.0172232, 0.0172232
24.1225, 1, 0.0166924, 0.0166924, 1.73205, 0.983308, 0.0166924, 0, 0.0166924, 0.0166924, 0.0166924, 0.0166924, 0.0166924, 0.0166924, 0.0166924, 0.0166924, 0.0166924, 0.0166924, 0.0166924, 0.0166924, 0.0166924, 0.0166924, 0.0166924
24.1305, 0, 0.0161382, 0.0161382, 1.41421, -0.0161382, 0.0161382, 0, 0.0161382, 0.0161382, 0.0161382, 0.0161382, 0.0161382, 0.0161382, 0.0161382, 0.0161382, 0.0161382, 0.0161382, 0.0161382, 0.0161382, 0.0161382, 0.0161382, 0.0161382
24.1385, 0, 0.0155653, 0.0155653, 1.41421, -0.0155653, 0.0155653, 0, 0.0155653, 0.0155653, 0.0155653, 0.0155653, 0.0155653, 0.0155653, 0.0155653, 0.0155653, 0.0155653, 0.0155653, 0.0155653, 0.0155653, 0.0155653, 0.0155653, 0.0155653
24.1464, 0, 0.0149891, 0.0149891, 1.41421, -0.0149891, 0.0149891, 0, 0.0149891, 0.0149891, 0.0149891, 0.0149891, 0.0149891, 0.0149891, 0.0149891, 0.0149891, 0.0149891, 0.0149891, 0.0149891, 0.0149891, 0.0149891, 0.0149891, 0.0149891
24.1544, 0, 0.0144236, 0.0144236, 1.41421, -0.0144236, 0.0144236, 0, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236, 0.0144236
24.1623, 0, 0.0139184, 0.0139184, 1.41421, -0.0139184, 0.0139184, 0, 0.0139184, 0.0139184, 0.0139184, 0.0139184, 0.0139184, 0.0139184, 0.0139184, 0.0139184, 0.0139184, 0.0139184, 0.0139184, 0.0139184, 0.0139184, 0.0139184, 0.0139184
24.1703, 0, 0.0133932, 0.0133932, 1.41421, -0.0133932, 0.0133932, 0, 0.0133932, 0.0133932, 0.0133932, 0.0133932, 0.0133932, 0.0133932, 0.0133932, 0.0133932, 0.0133932, 0.0133932, 0.0133932, 0.0133932, 0.0133932, 0.0133932, 0.0133932
24.1782, 0, 0.0128522, 0.0128522, 1.41421, -0.0128522, 0.0128522, 0, 0.0128522, 0.0128522, 0.0128522, 0.0128522, 0.0128522, 0.0128522, 0.0128522, 0.0128522, 0.0128522, 0.0128522, 0.0128522, 0.0128522, 0.0128522, 0.0128522, 0.0128522
24.1862, 0, 0.0123098, 0.0123098, 1.41421, -0.0123098, 0.0123098, 0, 0.0123098, 0.0123098, 0.0123098, 0.0123098, 0.0123098, 0.0123098, 0.0123098, 0.0123098, 0.0123098, 0.0123098, 0.0123098, 0.0123098, 0.0123098, 0.0123098, 0.0123098
24.1942, 0, 0.011779, 0.011779, 1.41421, -0.011779, 0.011779, 0, 0.011779, 0.011779, 0.011779, 0.011779, 0.011779, 0.011779, 0.011779, 0.011779, 0.011779, 0.011779, 0.011779, 0.011779, 0.011779, 0.011779, 0.011779
24.2021, 0.849851, 0.0113267, 0.0113267, 1.68815, 0.838525, 0.0113267, 0, 0.0113267, 0.0113267, 0.0113267, 0.0113267, 0.0113267, 0.0113267, 0.0113267, 0.0113267, 0.0113267, 0.0113267, 0.0113267, 0.0113267, 0.0113267, 0.0113267, 0.0113267
24.2101, 0.997694, 0.0108545, 0.0108545, 1.73139, 0.98684, 0.0108545, 0, 0.0108545, 0.0108545, 0.0108545, 0.0108545, 0.0108545, 0.0108545, 0.0108545, 0.0108545, 0.0108545, 0.0108545, 0.0108545, 0.0108545, 0.0108545, 0.0108545, 0.0108545
24.218, 0.152454, 0.0103671, 0.0103671, 1.46712, 0.142087, 0.0103671, 0, 0.0103671, 0.0103671, 0.0103671, 0.0103671, 0.0103671, 0.0103671, 0.0103671, 0.0103671, 0.0103671, 0.0103671, 0.0103671, 0.0103671, 0.0103671, 0.0103671, 0.0103671
24.226, 0, 0.00987868, 0.00987868, 1.41421, -0.00987868, 0.00987868, 0, 0.00987868, 0.00987868, 0.00987868, 0.00987868, 0.00987868, 0.00987868, 0.00987868, 0.00987868, 0.00987868, 0.00987868, 0.00987868, 0.00987868, 0.00987868, 0.00987868, 0.00987868
24.234, 0.840188, 0.00940204, 0.00940204, 1.68529, 0.830786, 0.00940204, 0, 0.00940204, 0.00940204, 0.00940204, 0.00940204, 0.00940204, 0.00940204, 0.00940204, 0.00940204, 0.00940204, 0.00940204, 0.00940204, 0.00940204, 0.00940204, 0.00940204, 0.00940204
24.2419, 0.159812, 0.00898667, 0.00898667, 1.46963, 0.150825, 0.00898667, 0, 0.00898667, 0.00898667, 0.00898667, 0.00898667, 0.00898667, 0.00898667, 0.00898667, 0.00898667, 0.00898667, 0.00898667, 0.00898667, 0.00898667, 0.00898667, 0.00898667, 0.00898667
24.2499, 0, 0.00855461, 0.00855461, 1.41421, -0.00855461, 0.00855461, 0, 0.00855461, 0.00855461, 0.00855461, 0.00855461, 0.00855461, 0.00855461, 0.00855461, 0.00855461, 0.00855461, 0.00855461, 0.00855461, 0.00855461, 0.00855461, 0.00855461, 0.00855461
24.2578, 0, 0.0081105, 0.0081105, 1.41421, -0.0081105, 0.0081105, 0, 0.0081105, 0.0081105, 0.0081105, 0.0081105, 0.0081105, 0.0081105, 0.0081105, 0.0081105, 0.0081105, 0.0081105, 0.0081105, 0.0081105, 0.0081105, 0.0081105, 0.0081105
24.2658, 0, 0.0076672, 0.0076672, 1.41421, -0.0076672, 0.0076672, 0, 0.0076672, 0.0076672, 0.0076672, 0.0076672, 0.0076672, 0.0076672, 0.0076672, 0.0076672, 0.0076672, 0.0076672, 0.0076672, 0.0076672, 0.0076672, 0.0076672, 0.0076672
24.2737, 0, 0.00723635, 0.00723635, 1.41421, -0.00723635, 0.00723635, 0, 0.00723635, 0.00723635, 0.00723635, 0.00723635, 0.00723635, 0.00723635, 0.00723635, 0.00723635, 0.00723635, 0.00723635, 0.00723635, 0.00723635, 0.00723635, 0.00723635, 0.00723635
24.2817, 0, 0.00687526, 0.00687526, 1.41421, -0.00687526, 0.00687526, 0, 0.00687526, 0.00687526, 0.00687526, 0.00687526, 0.00687526, 0.00687526, 0.00687526, 0.00687526, 0.00687526, 0.00687526, 0.00687526, 0.00687526, 0.00687526, 0.00687526, 0.00687526
24.2897, 0, 0.0064988, 0.0064988, 1.41421, -0.0064988, 0.0064988, 0, 0.0064988, 0.0064988, 0.0064988, 0.0064988, 0.0064988, 0.0064988, 0.0064988, 0.0064988, 0.0064988, 0.0064988, 0.0064988, 0.0064988, 0.0064988, 0.0064988, 0.0064988
24.2976, 0, 0.00611183, 0.00611183, 1.41421, -0.00611183, 0.00611183, 0, 0.00611183, 0.00611183, 0.00611183, 0.00611183, 0.00611183, 0.00611183, 0.00611183, 0.00611183, 0.00611183, 0.00611183, 0.00611183, 0.00611183, 0.00611183, 0.00611183, 0.00611183
24.3056, 0, 0.00572652, 0.00572652, 1.41421, -0.00572652, 0.00572652, 0, 0.00572652, 0.00572652, 0.00572652, 0.00572652, 0.00572652, 0.00572652, 0.00572652, 0.00572652, 0.00572652, 0.00572652, 0.00572652, 0.00572652, 0.00572652, 0.00572652, 0.00572652
24.3135, 0, 0.00535375, 0.00535375, 1.41421, -0.00535375, 0.00535375, 0, 0.00535375, 0.00535375, 0.00535375, 0.00535375, 0.00535375, 0.00535375, 0.00535375, 0.00535375, 0.00535375, 0.00535375, 0.00535375, 0.00535375, 0.00535375, 0.00535375, 0.00535375
24.3215, 0, 0.00503789, 0.00503789, 1.41421, -0.00503789, 0.00503789, 0, 0.00503789, 0.00503789, 0.00503789, 0.00503789, 0.00503789, 0.00503789, 0.00503789, 0.00503789, 0.00503789, 0.00503789, 0.00503789, 0.00503789, 0.00503789, 0.00503789, 0.00503789
24.3294, 0.811601, 0.00471037, 0.00471037, 1.67678, 0.806891, 0.00471037, 0, 0.00471037, 0.00471037, 0.00471037, 0.00471037, 0.00471037, 0.00471037, 0.00471037, 0.00471037, 0.00471037, 0.00471037, 0.00471037, 0.00471037, 0.00471037, 0.00471037, 0.00471037
24.3374, 0.188399, 0.00437579, 0.00437579, 1.47932, 0.184023, 0.00437579, 0, 0.00437579, 0.00437579, 0.00437579, 0.00437579, 0.00437579, 0.00437579, 0.00437579, 0.00437579, 0.00437579, 0.00437579, 0.00437579, 0.00437579, 0.00437579, 0.00437579, 0.00437579
24.3454, 0, 0.00404487, 0.00404487, 1.41421, -0.00404487, 0.00404487, 0, 0.00404487, 0.00404487, 0.00404487, 0.00404487, 0.00404487, 0.00404487, 0.00404487, 0.00404487, 0.00404487, 0.00404487, 0.00404487, 0.00404487, 0.00404487, 0.00404487, 0.00404487
24.3533, 0, 0.00372696, 0.00372696, 1.41421, -0.00372696, 0.00372696, 0, 0.00372696, 0.00372696, 0.00372696, 0.00372696, 0.00372696, 0.00372696, 0.00372696, 0.00372696, 0.00372696, 0.00372696, 0.00372696, 0.00372696, 0.00372696, 0.00372696, 0.00372696
24.3613, 1, 0.00346342, 0.00346342, 1.73205, 0.996537, 0.00346342, 0, 0.00346342, 0.00346342, 0.00346342, 0.00346342, 0.00346342, 0.00346342, 0.00346342, 0.00346342, 0.00346342, 0.00346342, 0.00346342, 0.00346342, 0.00346342, 0.00346342, 0.00346342
24.3692, 0.799207, 0.00319264, 0.00319264, 1.67308, 0.796014, 0.00319264, 0, 0.00319264, 0.00319264, 0.00319264, 0.00319264, 0.00319264, 0.00319264, 0.00319264, 0.00319264, 0.00319264, 0.00319264, 0.00319264, 0.00319264, 0.00319264, 0.00319264, 0.00319264
24.3772, 0.200793, 0.00291846, 0.00291846, 1.48351, 0.197875, 0.00291846, 0, 0.00291846, 0.00291846, 0.00291846, 0.00291846, 0.00291846, 0.00291846, 0.00291846, 0.00291846, 0.00291846, 0.00291846, 0.00291846, 0.00291846, 0.00291846, 0.00291846, 0.00291846
24.3852, 0, 0.00264973, 0.00264973, 1.41421, -0.00264973, 0.00264973, 0, 0.00264973, 0.00264973, 0.00264973, 0.00264973, 0.00264973, 0.00264973, 0.00264973, 0.00264973, 0.00264973, 0.00264973, 0.00264973, 0.00264973, 0.00264973, 0.00264973, 0.00264973
24.3931, 0, 0.00239398, 0.00239398, 1.41421, -0.00239398, 0.00239398, 0, 0.00239398, 0.00239398, 0.00239398, 0.00239398, 0.00239398, 0.00239398, 0.00239398, 0.00239398, 0.00239398, 0.00239398, 0.00239398, 0.00239398, 0.00239398, 0.00239398, 0.00239398
24.4011, 0, 0.00217456, 0.00217456, 1.41421, -0.00217456, 0.00217456, 0, 0.00217456, 0.00217456, 0.00217456, 0.00217456, 0.00217456, 0.00217456, 0.00217456, 0.00217456, 0.00217456, 0.00217456, 0.00217456, 0.00217456, 0.00217456, 0.00217456, 0.00217456
24.409, 0, 0.00195697, 0.00195697, 1.41421, -0.00195697, 0.00195697, 0, 0.00195697, 0.00195697, 0.00195697, 0.00195697, 0.00195697, 0.00195697, 0.00195697, 0.00195697, 0.00195697, 0.00195697, 0.00195697, 0.00195697, 0.00195697, 0.00195697, 0.00195697
24.417, 0, 0.00174337, 0.00174337, 1.41421, -0.00174337, 0.00174337, 0, 0.00174337, 0.00174337, 0.00174337, 0.00174337, 0.00174337, 0.00174337, 0.00174337, 0.00174337, 0.00174337, 0.00174337, 0.00174337, 0.00174337, 0.00174337, 0.00174337, 0.00174337
24.4249, 0, 0.0015386, 0.0015386, 1.41421, -0.0015386, 0.0015386, 0, 0.0015386, 0.0015386, 0.0015386, 0.0015386, 0.0015386, 0.0015386, 0.0015386, 0.0015386, 0.0015386, 0.0015386, 0.0015386, 0.0015386, 0.0015386, 0.0015386, 0.0015386
24.4329, 0, 0.00134661, 0.00134661, 1.41421, -0.00134661, 0.00134661, 0, 0.00134661, 0.00134661, 0.00134661, 0.00134661, 0.00134661, 0.00134661, 0.00134661, 0.00134661, 0.00134661, 0.00134661, 0.00134661, 0.00134661, 0.00134661, 0.00134661, 0.00134661
24.4409, 1, 0.0011706, 0.0011706, 1.73205, 0.998829, 0.0011706, 0, 0.0011706, 0.0011706, 0.0011706, 0.0011706, 0.0011706, 0.0011706, 0.0011706, 0.0011706, 0.0011706, 0.0011706, 0.0011706, 0.0011706, 0.0011706, 0.0011706, 0.0011706
24.4488, 0, 0.00100676, 0.00100676, 1.41421, -0.00100676, 0.00100676, 0, 0.00100676, 0.00100676, 0.00100676, 0.00100676, 0.00100676, 0.00100676, 0.00100676, 0.00100676, 0.00100676, 0.00100676, 0.00100676, 0.00100676, 0.00100676, 0.00100676, 0.00100676
24.4568, 0, 0.000855155, 0.000855155, 1.41421, -0.000855155, 0.000855155, 0, 0.000855155, 0.000855155, 0.000855155, 0.000855155, 0.000855155, 0.000855155, 0.000855155, 0.000855155, 0.000855155, 0.000855155, 0.000855155, 0.000855155, 0.000855155, 0.000855155, 0.000855155
24.4647, 0, 0.000713308, 0.000713308, 1.41421, -0.000713308, 0.000713308, 0, 0.000713308, 0.000713308, 0.000713308, 0.000713308, 0.000713308, 0.000713308, 0.000713308, 0.000713308, 0.000713308, 0.000713308, 0.000713308, 0.000713308, 0.000713308, 0.000713308, 0.000713308
24.4727, 0, 0.000581979, 0.000581979, 1.41421, -0.000581979, 0.000581979, 0, 0.000581979, 0.000581979, 0.000581979, 0.000581979, 0.000581979, 0.000581979, 0.000581979, 0.000581979, 0.000581979, 0.000581979, 0.000581979, 0.000581979, 0.000581979, 0.000581979, 0.000581979
24.4806, 0.765362, 0.000461581, 0.000461581, 1.66294, 0.7649, 0.000461581, 0, 0.000461581, 0.000461581, 0.000461581, 0.000461581, 0.000461581, 0.000461581, 0.000461581, 0.000461581, 0.000461581, 0.000461581, 0.000461581, 0.000461581, 0.000461581, 0.000461581, 0.000461581
24.4886, 1.99765, 0.000353459, 0.000353459, 1.99941, 1.9973, 0.000353459, 0, 0.000353459, 0.000353459, 0.000353459, 0.000353459, 0.000353459, 0.000353459, 0.000353459, 0.000353459, 0.000353459, 0.000353459, 0.000353459, 0.000353459, 0.000353459, 0.000353459, 0.000353459
24.4966, 0.236986, 0.000259033, 0.000259033, 1.49566, 0.236727, 0.000259033, 0, 0.000259033, 0.000259033, 0.000259033, 0.000259033, 0.000259033, 0.000259033, 0.000259033, 0.000259033, 0.000259033, 0.000259033, 0.000259033, 0.000259033, 0.000259033, 0.000259033, 0.000259033
24.5045, 0, 0.000179253, 0.000179253, 1.41421, -0.000179253, 0.000179253, 0, 0.000179253, 0.000179253, 0.000179253, 0.000179253, 0.000179253, 0.000179253, 0.000179253, 0.000179253, 0.000179253, 0.000179253, 0.000179253, 0.000179253, 0.000179253, 0.000179253, 0.000179253
24.5125, 0, 0.00011879, 0.00011879, 1.41421, -0.00011879, 0.00011879, 0, 0.00011879, 0.00011879, 0.00011879, 0.00011879, 0.00011879, 0.00011879, 0.00011879, 0.00011879, 0.00011879, 0.00011879, 0.00011879, 0.00011879, 0.00011879, 0.00011879, 0.00011879
24.5204, 0, 6.866e-05, 6.866e-05, 1.41421, -6.866e-05, 6.866e-05, 0, 6.866e-05, 6.866e-05, 6.866e-05, 6.866e-05, 6.866e-05, 6.866e-05, 6.866e-05, 6.866e-05, 6.866e-05, 6.866e-05, 6.866e-05, 6.866e-05, 6.866e-05, 6.866e-05, 6.866e-05
24.5284, 0, 3.09288e-05, 3.09288e-05, 1.41421, -3.09288e-05, 3.09288e-05, 0, 3.09288e-05, 3.09288e-05, 3.09288e-05, 3.09288e-05, 3.09288e-05, 3.09288e-05, 3.09288e-05, 3.09288e-05, 3.09288e-05, 3.09288e-05, 3.09288e-05, 3.09288e-05, 3.09288e-05, 3.09288e-05, 3.09288e-05
24.5364, 0, 7.7322e-06, 7.7322e-06, 1.41421, -7.7322e-06, 7.7322e-06, 0, 7.7322e-06, 7.7322e-06, 7.7322e-06, 7.7322e-06, 7.7322e-06, 7.7322e-06, 7.7322e-06, 7.7322e-06, 7.7322e-06, 7.7322e-06, 7.7322e-06, 7.7322e-06, 7.7322e-06, 7.7322e-06, 7.7322e-06
24.5443, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5523, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5602, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5682, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5761, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5841, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.5921, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.6, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.608, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.6159, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
