   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_123.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.602003, 0, 0.00026576, 4.50542e-05, 1.41421, -0.00026576, 4.54823e-05, 4.50542e-05, 4.50554e-05, 4.50555e-05, 4.59126e-05, 4.50669e-05, 4.5071e-05, 4.67044e-05, 4.59505e-05, 4.53014e-05, 0.000182277, 4.51892e-05, 4.50669e-05, 4.5058e-05, 4.50674e-05, 9.60595e-05, 4.50545e-05, 7.19259e-05, 4.50542e-05, 4.50542e-05, 4.63829e-05
0.609884, 0, 0.000416189, 7.53163e-05, 1.41421, -0.000416189, 7.602e-05, 7.53163e-05, 7.53183e-05, 7.53185e-05, 7.67272e-05, 7.53372e-05, 7.53439e-05, 7.82939e-05, 7.67896e-05, 7.57227e-05, 0.000300868, 7.54861e-05, 7.53372e-05, 7.53225e-05, 7.53348e-05, 0.000145215, 7.53168e-05, 0.000111314, 7.53163e-05, 7.53163e-05, 7.75002e-05
0.617764, 0, 0.000647639, 0.000123648, 1.41421, -0.000647639, 0.000124784, 0.000123648, 0.000123651, 0.000123652, 0.000125926, 0.000123682, 0.000123693, 0.00012894, 0.000126027, 0.000124304, 0.00048779, 0.000123861, 0.000123682, 0.000123658, 0.000123674, 0.000219047, 0.000123649, 0.000172464, 0.000123648, 0.000123648, 0.000127174
0.625644, 0, 0.000999165, 0.000199379, 1.41421, -0.000999165, 0.00020118, 0.000199379, 0.000199384, 0.000199384, 0.000202991, 0.000199432, 0.000199449, 0.00020864, 0.000203151, 0.000200419, 0.000776879, 0.000199645, 0.000199432, 0.000199394, 0.000199414, 0.00032912, 0.00019938, 0.000266337, 0.000199379, 0.000199379, 0.00020497
0.633525, 0, 0.00152554, 0.000315799, 1.41421, -0.00152554, 0.000318607, 0.000315799, 0.000315807, 0.000315808, 0.000321428, 0.000315883, 0.000315909, 0.000331756, 0.000321677, 0.00031742, 0.00121559, 0.000316132, 0.000315883, 0.000315824, 0.000315848, 0.000491705, 0.000315801, 0.00040854, 0.000315799, 0.000315799, 0.000324512
0.641405, 0, 0.00230194, 0.000491404, 1.41421, -0.00230194, 0.000495701, 0.000491404, 0.000491416, 0.000491417, 0.00050002, 0.000491531, 0.000491572, 0.000518464, 0.000500401, 0.000493885, 0.00186894, 0.000491818, 0.000491531, 0.000491441, 0.000491471, 0.000729261, 0.000491406, 0.000620788, 0.000491404, 0.000491404, 0.000504741
0.649286, 0, 0.00342918, 0.000751301, 1.41421, -0.00342918, 0.000757767, 0.000751301, 0.000751319, 0.000751321, 0.000764265, 0.000751493, 0.000751554, 0.000796465, 0.000764837, 0.000755034, 0.00282376, 0.000751816, 0.000751492, 0.000751357, 0.000751393, 0.00107214, 0.000751305, 0.000932607, 0.000751301, 0.000751301, 0.000771367
0.657166, 0, 0.00503933, 0.00112873, 1.41421, -0.00503933, 0.00113829, 0.00112873, 0.00112876, 0.00112876, 0.0011479, 0.00112902, 0.00112911, 0.0012029, 0.00114875, 0.00113425, 0.00419321, 0.00112937, 0.00112902, 0.00112882, 0.00112886, 0.00156045, 0.00112874, 0.00138318, 0.00112873, 0.00112873, 0.0011584
0.665046, 0, 0.00730129, 0.0016666, 1.41421, -0.00730129, 0.0016805, 0.0016666, 0.00166664, 0.00166664, 0.00169446, 0.00166701, 0.00166714, 0.00178641, 0.00169569, 0.00167462, 0.00612088, 0.00166739, 0.00166701, 0.00166672, 0.00166677, 0.00224598, 0.00166661, 0.00202325, 0.0016666, 0.0016666, 0.00170973
0.672927, 0, 0.0104256, 0.00241878, 1.41421, -0.0104256, 0.00243864, 0.00241878, 0.00241883, 0.00241884, 0.00245859, 0.00241937, 0.00241955, 0.00260916, 0.00246035, 0.00243024, 0.00878411, 0.00241975, 0.00241936, 0.00241895, 0.00241901, 0.00319394, 0.00241879, 0.00291689, 0.00241878, 0.00241878, 0.00248041
0.680807, 0, 0.0146679, 0.00345104, 1.41421, -0.0146679, 0.00347895, 0.00345104, 0.00345112, 0.00345113, 0.00350699, 0.00345187, 0.00345214, 0.00374854, 0.00350946, 0.00346716, 0.0123956, 0.00345225, 0.00345187, 0.00345129, 0.00345135, 0.00448426, 0.00345106, 0.00414291, 0.00345104, 0.00345104, 0.00353766
0.688687, 0, 0.0203298, 0.00484132, 1.41421, -0.0203298, 0.00487989, 0.00484132, 0.00484143, 0.00484144, 0.00491865, 0.00484247, 0.00484284, 0.00529846, 0.00492206, 0.00486359, 0.0172027, 0.0048428, 0.00484247, 0.00484166, 0.00484174, 0.00621218, 0.00484135, 0.0057956, 0.00484132, 0.00484132, 0.00496103
0.696568, 0, 0.0277572, 0.00667899, 1.41421, -0.0277572, 0.00673142, 0.00667899, 0.00667914, 0.00667915, 0.00678411, 0.00668055, 0.00668104, 0.00736961, 0.00678875, 0.00670926, 0.0234836, 0.0066808, 0.00668054, 0.00667945, 0.00667955, 0.00848766, 0.00667902, 0.00798469, 0.00667899, 0.00667899, 0.00684174
0.704448, 0, 0.0373335, 0.00906292, 1.41421, -0.0373335, 0.00913304, 0.00906292, 0.00906311, 0.00906313, 0.00920351, 0.009065, 0.00906566, 0.0100887, 0.00920972, 0.0091034, 0.0315396, 0.00906511, 0.00906499, 0.00906353, 0.00906367, 0.0114333, 0.00906296, 0.0108341, 0.00906292, 0.00906292, 0.00928062
0.712329, 0, 0.0494691, 0.0120981, 1.41421, -0.0494691, 0.0121904, 0.0120981, 0.0120984, 0.0120984, 0.0122832, 0.0121009, 0.0121017, 0.0135958, 0.0122914, 0.0121514, 0.0416831, 0.0121008, 0.0121009, 0.0120989, 0.0120991, 0.0151806, 0.0120982, 0.0144794, 0.0120981, 0.0120981, 0.0123847
0.720209, 0, 0.0645857, 0.015891, 1.41421, -0.0645857, 0.0160106, 0.015891, 0.0158913, 0.0158914, 0.0161308, 0.0158945, 0.0158957, 0.0180403, 0.0161413, 0.01596, 0.0542219, 0.0158942, 0.0158945, 0.015892, 0.0158923, 0.019864, 0.0158911, 0.0190643, 0.015891, 0.015891, 0.0162624
0.728089, 0.96429, 0.0830959, 0.0205428, 1.72171, 0.881194, 0.0206954, 0.0205428, 0.0205433, 0.0205433, 0.0208487, 0.0205474, 0.0205488, 0.0235745, 0.0208622, 0.0206309, 0.0694387, 0.0205467, 0.0205474, 0.0205442, 0.0205446, 0.0256128, 0.0205429, 0.0247357, 0.0205428, 0.0205428, 0.0210167
0.73597, 0.0357104, 0.10538, 0.0261425, 1.42678, -0.0696693, 0.0263342, 0.0261425, 0.0261431, 0.0261431, 0.0265268, 0.0261482, 0.0261501, 0.0303456, 0.0265437, 0.0262532, 0.0875692, 0.0261471, 0.0261482, 0.0261442, 0.0261448, 0.032542, 0.0261427, 0.0316387, 0.0261425, 0.0261425, 0.0267381
0.74385, 0, 0.131759, 0.0327584, 1.41421, -0.131759, 0.0329956, 0.0327584, 0.0327591, 0.0327591, 0.0332339, 0.0327655, 0.0327677, 0.0384852, 0.0332549, 0.0328954, 0.108779, 0.0327638, 0.0327654, 0.0327605, 0.0327614, 0.0407411, 0.0327586, 0.0399108, 0.0327584, 0.0327584, 0.0334959
0.75173, 0.957048, 0.162473, 0.0404298, 1.71961, 0.794575, 0.040719, 0.0404298, 0.0404306, 0.0404306, 0.0410097, 0.0404383, 0.0404411, 0.0480981, 0.0410352, 0.0405968, 0.133139, 0.040436, 0.0404383, 0.0404323, 0.0404336, 0.0502627, 0.0404299, 0.0496776, 0.0404298, 0.0404298, 0.0413299
0.759611, 0.997599, 0.197654, 0.0491597, 1.73136, 0.799946, 0.0495074, 0.0491597, 0.0491607, 0.0491607, 0.0498568, 0.04917, 0.0491733, 0.0592509, 0.0498875, 0.0493604, 0.160611, 0.0491669, 0.0491699, 0.0491628, 0.0491646, 0.0611119, 0.0491599, 0.0610502, 0.0491597, 0.0491597, 0.0502429
0.767491, 0.997584, 0.237311, 0.0589091, 1.73135, 0.760272, 0.0593213, 0.0589091, 0.0589103, 0.0589104, 0.0597355, 0.0589213, 0.0589252, 0.0719595, 0.0597718, 0.0591471, 0.19103, 0.0589174, 0.0589213, 0.0589128, 0.0589154, 0.0732373, 0.0589094, 0.0741242, 0.0589091, 0.0589091, 0.060195
0.775372, 0.997592, 0.281324, 0.0695932, 1.73136, 0.716267, 0.0700752, 0.0695932, 0.0695946, 0.0695947, 0.0705597, 0.0696075, 0.0696121, 0.0861792, 0.0706021, 0.0698715, 0.224102, 0.0696026, 0.0696074, 0.0695976, 0.0696012, 0.086525, 0.0695935, 0.0889824, 0.0695932, 0.0695932, 0.0711
0.783252, 0.050177, 0.32944, 0.0810811, 1.43184, -0.279263, 0.0816375, 0.0810811, 0.0810827, 0.0810829, 0.0821966, 0.0810976, 0.0811029, 0.101797, 0.0822454, 0.0814024, 0.259406, 0.0810917, 0.0810975, 0.0810864, 0.0810913, 0.100797, 0.0810815, 0.105699, 0.0810811, 0.0810811, 0.0828248
0.791132, 0.944998, 0.381284, 0.0931991, 1.7161, 0.563714, 0.093833, 0.0931991, 0.0932009, 0.093201, 0.0944702, 0.0932179, 0.0932239, 0.118626, 0.0945257, 0.0935651, 0.296406, 0.0932109, 0.0932177, 0.0932052, 0.0932118, 0.115812, 0.0931995, 0.124348, 0.0931991, 0.0931991, 0.0951932
0.799013, 0.0550018, 0.436383, 0.105736, 1.43353, -0.381382, 0.10645, 0.105736, 0.105738, 0.105739, 0.107167, 0.105758, 0.105764, 0.136408, 0.10723, 0.106148, 0.33448, 0.105749, 0.105757, 0.105744, 0.105752, 0.131278, 0.105737, 0.145011, 0.105736, 0.105736, 0.107992
0.806893, 0.940181, 0.49419, 0.118456, 1.7147, 0.445991, 0.11925, 0.118456, 0.118458, 0.118458, 0.120047, 0.118479, 0.118487, 0.154816, 0.120117, 0.118914, 0.372941, 0.11847, 0.118479, 0.118464, 0.118475, 0.14686, 0.118456, 0.167782, 0.118456, 0.118456, 0.120981
0.814773, 1.99758, 0.554115, 0.131104, 1.9994, 1.44347, 0.131977, 0.131104, 0.131106, 0.131107, 0.132855, 0.13113, 0.131138, 0.173468, 0.132931, 0.131608, 0.411082, 0.131119, 0.131129, 0.131114, 0.131129, 0.162201, 0.131104, 0.192776, 0.131104, 0.131104, 0.133907
0.822654, 0.997592, 0.615561, 0.143427, 1.73136, 0.382031, 0.144378, 0.143427, 0.14343, 0.14343, 0.145333, 0.143455, 0.143464, 0.191937, 0.145416, 0.143976, 0.448203, 0.143444, 0.143455, 0.143438, 0.143457, 0.17694, 0.143428, 0.220123, 0.143427, 0.143427, 0.146513
0.830534, 0.0646438, 0.67795, 0.155183, 1.43689, -0.613306, 0.156207, 0.155183, 0.155186, 0.155186, 0.157237, 0.155213, 0.155223, 0.209779, 0.157326, 0.155774, 0.483659, 0.1552, 0.155212, 0.155196, 0.15522, 0.190733, 0.155183, 0.249961, 0.155183, 0.155183, 0.158559
0.838415, 0, 0.740741, 0.166153, 1.41421, -0.740741, 0.167247, 0.166153, 0.166156, 0.166157, 0.168347, 0.166186, 0.166196, 0.226549, 0.168441, 0.166785, 0.516883, 0.166172, 0.166184, 0.166169, 0.1662, 0.203274, 0.166154, 0.282415, 0.166153, 0.166153, 0.16983
0.846295, 0.928115, 0.80344, 0.176157, 1.71117, 0.124675, 0.177315, 0.176157, 0.17616, 0.17616, 0.178479, 0.176191, 0.176202, 0.241827, 0.178577, 0.176825, 0.547416, 0.176176, 0.176189, 0.176176, 0.176214, 0.214312, 0.176157, 0.317575, 0.176157, 0.176157, 0.18015
0.854175, 0.997599, 0.865597, 0.185055, 1.73136, 0.132001, 0.186271, 0.185055, 0.185058, 0.185059, 0.187494, 0.185091, 0.185103, 0.255246, 0.187596, 0.185757, 0.574923, 0.185075, 0.185089, 0.185078, 0.185126, 0.223667, 0.185056, 0.355453, 0.185055, 0.185055, 0.189389
0.862056, 1.07429, 0.926786, 0.192757, 1.75336, 0.1475, 0.194026, 0.192757, 0.192761, 0.192761, 0.1953, 0.192795, 0.192807, 0.266509, 0.195406, 0.19349, 0.5992, 0.192778, 0.192792, 0.192785, 0.192845, 0.231231, 0.192758, 0.395947, 0.192757, 0.192757, 0.19747
0.869936, 1.9209, 0.986582, 0.199223, 1.98013, 0.934314, 0.200537, 0.199223, 0.199227, 0.199227, 0.201856, 0.199262, 0.199274, 0.275407, 0.201965, 0.199981, 0.620171, 0.199244, 0.199259, 0.199257, 0.199332, 0.236979, 0.199224, 0.438802, 0.199223, 0.199223, 0.20437
0.877816, 0.0791035, 1.04453, 0.204458, 1.44191, -0.965426, 0.205811, 0.204458, 0.204462, 0.204462, 0.207169, 0.204498, 0.204511, 0.281831, 0.20728, 0.205239, 0.637883, 0.204479, 0.204494, 0.204501, 0.204592, 0.240957, 0.204459, 0.48357, 0.204458, 0.204458, 0.210119
0.885697, 2.83214, 1.10011, 0.20851, 2.19821, 1.73203, 0.209896, 0.20851, 0.208514, 0.208514, 0.211287, 0.208551, 0.208564, 0.285778, 0.2114, 0.20931, 0.65248, 0.208531, 0.208546, 0.208563, 0.208674, 0.243281, 0.208511, 0.529588, 0.20851, 0.20851, 0.214798
0.893577, 1.08151, 1.15274, 0.211462, 1.75542, -0.071238, 0.212876, 0.211462, 0.211466, 0.211466, 0.214294, 0.211504, 0.211517, 0.287345, 0.214407, 0.212277, 0.664191, 0.211483, 0.211497, 0.211527, 0.211662, 0.244116, 0.211463, 0.575973, 0.211462, 0.211462, 0.21853
0.901458, 0.0863518, 1.20173, 0.213423, 1.44442, -1.11538, 0.214861, 0.213423, 0.213427, 0.213427, 0.2163, 0.213466, 0.213479, 0.28672, 0.216413, 0.214251, 0.673303, 0.213444, 0.213457, 0.213504, 0.213665, 0.24367, 0.213424, 0.621633, 0.213423, 0.213423, 0.221478
0.909338, 2.81766, 1.24633, 0.21452, 2.19492, 1.57133, 0.215978, 0.21452, 0.214525, 0.214525, 0.217433, 0.214564, 0.214577, 0.284171, 0.217546, 0.215359, 0.680138, 0.214541, 0.214554, 0.214621, 0.214811, 0.242169, 0.214521, 0.665309, 0.21452, 0.21452, 0.223835
0.917218, 2.08877, 1.28574, 0.214891, 2.02207, 0.803033, 0.216366, 0.214891, 0.214895, 0.214895, 0.217831, 0.214934, 0.214948, 0.280017, 0.217945, 0.215737, 0.685034, 0.214911, 0.214922, 0.215014, 0.215237, 0.239849, 0.214892, 0.70563, 0.214891, 0.214891, 0.225818
0.925099, 1.9016, 1.31915, 0.214671, 1.97525, 0.582443, 0.216162, 0.214671, 0.214675, 0.214676, 0.217634, 0.214715, 0.214729, 0.274617, 0.217746, 0.215524, 0.688323, 0.214691, 0.214701, 0.214822, 0.21508, 0.236938, 0.214672, 0.741198, 0.214671, 0.214671, 0.227659
0.932979, 3.09358, 1.34586, 0.213995, 2.2569, 1.74772, 0.215501, 0.213995, 0.213999, 0.214, 0.216975, 0.214039, 0.214053, 0.268337, 0.217086, 0.214853, 0.690321, 0.214014, 0.214024, 0.214179, 0.214472, 0.233646, 0.213996, 0.770679, 0.213995, 0.213995, 0.229607
0.940859, 2.99758, 1.36528, 0.212987, 2.23553, 1.6323, 0.214508, 0.212987, 0.212991, 0.212991, 0.215979, 0.213031, 0.213045, 0.261536, 0.216089, 0.213848, 0.691316, 0.213005, 0.213013, 0.213208, 0.213535, 0.230158, 0.212988, 0.792902, 0.212987, 0.212987, 0.231911
0.94874, 0.100812, 1.37704, 0.211755, 1.44942, -1.27623, 0.213295, 0.211755, 0.21176, 0.21176, 0.214757, 0.2118, 0.211814, 0.254544, 0.214866, 0.21262, 0.69156, 0.211773, 0.21178, 0.212021, 0.212379, 0.226632, 0.211756, 0.806948, 0.211755, 0.211755, 0.234821
0.95662, 2.89436, 1.38105, 0.210397, 2.21232, 1.51331, 0.21196, 0.210397, 0.210401, 0.210402, 0.213405, 0.210442, 0.210456, 0.24765, 0.213513, 0.211263, 0.691269, 0.210414, 0.21042, 0.210714, 0.211097, 0.22319, 0.210398, 0.812229, 0.210397, 0.210397, 0.238578
0.964501, 3.88956, 1.37751, 0.208991, 2.42684, 2.51205, 0.210585, 0.208991, 0.208996, 0.208996, 0.212004, 0.209036, 0.20905, 0.24109, 0.212111, 0.209859, 0.690622, 0.209008, 0.209012, 0.209367, 0.209765, 0.219926, 0.208992, 0.80854, 0.208991, 0.208991, 0.243403
0.972381, 3.10562, 1.36696, 0.207602, 2.25956, 1.73866, 0.209235, 0.207601, 0.207606, 0.207606, 0.210618, 0.207646, 0.20766, 0.235045, 0.210724, 0.20847, 0.689763, 0.207618, 0.20762, 0.208045, 0.208446, 0.216906, 0.207603, 0.796085, 0.207602, 0.207602, 0.249489
0.980261, 1.11045, 1.35023, 0.206277, 1.76365, -0.239778, 0.207965, 0.206277, 0.206281, 0.206282, 0.209296, 0.206322, 0.206336, 0.22964, 0.209401, 0.207146, 0.688801, 0.206293, 0.206294, 0.2068, 0.207185, 0.21417, 0.206278, 0.775465, 0.206277, 0.206277, 0.256987
0.988142, 1, 1.32842, 0.205053, 1.73205, -0.328422, 0.206814, 0.205053, 0.205058, 0.205058, 0.208073, 0.205098, 0.205112, 0.224946, 0.208178, 0.205923, 0.68782, 0.20507, 0.205069, 0.20567, 0.206016, 0.211737, 0.205054, 0.747644, 0.205053, 0.205053, 0.265989
0.996022, 0.882313, 1.30281, 0.203954, 1.69774, -0.420495, 0.205813, 0.203954, 0.203958, 0.203958, 0.206975, 0.203999, 0.204013, 0.220986, 0.207079, 0.204824, 0.686876, 0.203971, 0.203968, 0.204685, 0.204959, 0.209612, 0.203955, 0.713874, 0.203954, 0.203954, 0.27652
1.0039, 2.9976, 1.27476, 0.202992, 2.23553, 1.72284, 0.204982, 0.202991, 0.202996, 0.202996, 0.206013, 0.203037, 0.203051, 0.217746, 0.206117, 0.203862, 0.686007, 0.203009, 0.203005, 0.203867, 0.204026, 0.207785, 0.202993, 0.675614, 0.202992, 0.202992, 0.288516
1.01178, 0.997587, 1.24566, 0.202172, 1.73135, -0.248074, 0.204337, 0.202171, 0.202176, 0.202177, 0.205194, 0.202217, 0.202231, 0.21518, 0.205297, 0.203042, 0.685234, 0.202191, 0.202185, 0.203235, 0.203221, 0.206239, 0.202173, 0.634431, 0.202172, 0.202172, 0.301824
1.01966, 1.1225, 1.21678, 0.201492, 1.76706, -0.0942808, 0.203889, 0.201491, 0.201496, 0.201497, 0.204515, 0.201537, 0.201551, 0.213218, 0.204617, 0.202363, 0.684563, 0.201513, 0.201506, 0.202809, 0.202541, 0.204951, 0.201493, 0.591902, 0.201492, 0.201492, 0.31619
1.02754, 1, 1.18924, 0.200945, 1.73205, -0.189236, 0.203647, 0.200944, 0.200949, 0.200949, 0.203967, 0.200989, 0.201004, 0.211775, 0.20407, 0.201815, 0.68399, 0.200967, 0.20096, 0.202616, 0.201978, 0.203894, 0.200946, 0.549518, 0.200945, 0.200945, 0.331261
1.03542, 1, 1.1639, 0.200517, 1.73205, -0.163896, 0.203619, 0.200516, 0.200521, 0.200521, 0.203539, 0.200562, 0.200576, 0.210762, 0.203642, 0.201387, 0.6835, 0.200543, 0.200534, 0.202696, 0.201521, 0.203038, 0.200518, 0.508607, 0.200517, 0.200517, 0.346595
1.0433, 0, 1.14138, 0.200194, 1.41421, -1.14138, 0.203818, 0.200192, 0.200198, 0.200198, 0.203216, 0.200238, 0.200253, 0.210083, 0.203318, 0.201064, 0.683073, 0.200224, 0.200214, 0.203106, 0.201156, 0.202354, 0.200195, 0.470282, 0.200194, 0.200194, 0.36168
1.05118, 0.865432, 1.12204, 0.199957, 1.69276, -0.256609, 0.204256, 0.199954, 0.199961, 0.199961, 0.202979, 0.200001, 0.200016, 0.209647, 0.203081, 0.200827, 0.682678, 0.199993, 0.199981, 0.203934, 0.200867, 0.201812, 0.199958, 0.435395, 0.199957, 0.199957, 0.375956
1.05907, 1.99761, 1.10601, 0.199786, 1.9994, 0.891599, 0.204951, 0.199783, 0.199791, 0.199791, 0.202809, 0.199831, 0.199845, 0.20937, 0.202911, 0.200657, 0.682281, 0.19983, 0.199817, 0.205307, 0.200637, 0.201382, 0.199787, 0.404538, 0.199786, 0.199786, 0.388845
1.06695, 1.99759, 1.09324, 0.199662, 1.9994, 0.904349, 0.205925, 0.199658, 0.199666, 0.199667, 0.202685, 0.199707, 0.199721, 0.209175, 0.202786, 0.200532, 0.681842, 0.199715, 0.1997, 0.207401, 0.200447, 0.201035, 0.199663, 0.378034, 0.199662, 0.199662, 0.399792
1.07483, 0.13937, 1.08357, 0.199562, 1.46266, -0.944201, 0.207203, 0.199557, 0.199566, 0.199566, 0.202584, 0.199606, 0.199621, 0.208996, 0.202686, 0.200432, 0.681314, 0.199627, 0.199609, 0.210452, 0.200277, 0.200744, 0.199563, 0.355974, 0.199562, 0.199562, 0.408296
1.08271, 0, 1.07682, 0.199463, 1.41421, -1.07682, 0.208812, 0.199457, 0.199468, 0.199468, 0.202486, 0.199508, 0.199522, 0.208777, 0.202588, 0.200334, 0.680646, 0.199545, 0.199523, 0.214769, 0.200109, 0.200482, 0.199464, 0.338245, 0.199463, 0.199463, 0.41395
1.09059, 1.85338, 1.07284, 0.199344, 1.963, 0.780537, 0.210776, 0.199336, 0.199349, 0.199349, 0.202367, 0.199389, 0.199403, 0.208474, 0.202469, 0.200215, 0.679783, 0.199445, 0.199418, 0.220736, 0.199921, 0.200221, 0.199345, 0.324573, 0.199344, 0.199344, 0.416462
1.09847, 1.99761, 1.07161, 0.199181, 1.9994, 0.926, 0.213116, 0.199171, 0.199186, 0.199186, 0.202204, 0.199226, 0.19924, 0.208052, 0.202306, 0.200052, 0.678668, 0.199308, 0.199273, 0.228818, 0.199692, 0.199935, 0.199182, 0.314564, 0.199181, 0.199181, 0.415685
1.10635, 0.149009, 1.07323, 0.198951, 1.46595, -0.924223, 0.21584, 0.198938, 0.198956, 0.198956, 0.201974, 0.198996, 0.19901, 0.207486, 0.202076, 0.199822, 0.677241, 0.19911, 0.199064, 0.239553, 0.1994, 0.199598, 0.198952, 0.307753, 0.198951, 0.198951, 0.411617
1.11423, 0, 1.07798, 0.19863, 1.41421, -1.07798, 0.218942, 0.198613, 0.198634, 0.198635, 0.201653, 0.198675, 0.198689, 0.206757, 0.201755, 0.199501, 0.675444, 0.198829, 0.198767, 0.253539, 0.199021, 0.199184, 0.198631, 0.303635, 0.19863, 0.19863, 0.404407
1.12211, 2.68749, 1.08629, 0.198193, 2.16506, 1.60119, 0.222393, 0.198172, 0.198198, 0.198198, 0.201216, 0.198238, 0.198252, 0.205851, 0.201318, 0.199064, 0.673224, 0.198443, 0.198358, 0.271402, 0.198532, 0.198667, 0.198194, 0.301695, 0.198193, 0.198193, 0.394338
1.12999, 1.99517, 1.09869, 0.197615, 1.99879, 0.896478, 0.226136, 0.197588, 0.19762, 0.19762, 0.200638, 0.19766, 0.197675, 0.204758, 0.20074, 0.198486, 0.670537, 0.197929, 0.197812, 0.293763, 0.197908, 0.198019, 0.197617, 0.301438, 0.197615, 0.197615, 0.381801
1.13787, 2.15626, 1.11575, 0.196871, 2.03869, 1.04051, 0.230085, 0.196837, 0.196875, 0.196876, 0.199894, 0.196916, 0.19693, 0.20347, 0.199995, 0.197742, 0.667351, 0.197265, 0.197104, 0.321176, 0.197122, 0.197215, 0.196872, 0.302402, 0.196871, 0.196871, 0.367271
1.14575, 2.83407, 1.13799, 0.195933, 2.19865, 1.69608, 0.234117, 0.19589, 0.195938, 0.195938, 0.198956, 0.195978, 0.195992, 0.201979, 0.199058, 0.196804, 0.663654, 0.196426, 0.196207, 0.354068, 0.196148, 0.196225, 0.195934, 0.304166, 0.195933, 0.195933, 0.351269
1.15363, 2.16111, 1.16578, 0.194776, 2.03988, 0.995335, 0.238082, 0.194722, 0.19478, 0.19478, 0.197798, 0.19482, 0.194835, 0.200274, 0.1979, 0.195646, 0.659459, 0.195389, 0.195094, 0.392663, 0.194959, 0.195022, 0.194777, 0.306358, 0.194776, 0.194776, 0.334325
1.16151, 1.99759, 1.19923, 0.193371, 1.9994, 0.798356, 0.241797, 0.193305, 0.193375, 0.193376, 0.196394, 0.193416, 0.19343, 0.198344, 0.196496, 0.194242, 0.65481, 0.194132, 0.19374, 0.436912, 0.193528, 0.193579, 0.193372, 0.308656, 0.193371, 0.193371, 0.316946
1.16939, 0.997581, 1.23815, 0.191694, 1.73135, -0.240568, 0.245059, 0.191612, 0.191698, 0.191699, 0.194717, 0.191739, 0.191753, 0.196175, 0.194818, 0.192564, 0.64979, 0.192631, 0.192117, 0.486425, 0.191828, 0.191868, 0.191695, 0.310782, 0.191694, 0.191694, 0.299588
1.17727, 4.82445, 1.28192, 0.189719, 2.61236, 3.54252, 0.247655, 0.189619, 0.189723, 0.189724, 0.192742, 0.189764, 0.189778, 0.19375, 0.192843, 0.19059, 0.644532, 0.190866, 0.190202, 0.540423, 0.189833, 0.189865, 0.18972, 0.312499, 0.189719, 0.189719, 0.282636
1.18515, 1.17072, 1.32953, 0.187424, 1.78065, -0.158805, 0.249374, 0.187302, 0.187429, 0.187429, 0.190447, 0.187469, 0.187483, 0.191055, 0.190549, 0.188295, 0.639218, 0.188817, 0.187972, 0.597714, 0.187521, 0.187546, 0.187425, 0.313609, 0.187424, 0.187424, 0.266391
1.19303, 1.99761, 1.37955, 0.184791, 1.9994, 0.618057, 0.25002, 0.184641, 0.184795, 0.184796, 0.187814, 0.184836, 0.18485, 0.188071, 0.187916, 0.185662, 0.634096, 0.186466, 0.185408, 0.656703, 0.184874, 0.184892, 0.184792, 0.313947, 0.184791, 0.184791, 0.251064
1.20091, 1.17794, 1.43023, 0.181806, 1.78268, -0.252291, 0.249427, 0.181623, 0.18181, 0.18181, 0.184828, 0.18185, 0.181865, 0.184787, 0.18493, 0.182676, 0.629478, 0.183801, 0.182498, 0.715443, 0.181876, 0.181889, 0.181807, 0.313374, 0.181806, 0.181806, 0.236779
1.20879, 2.63445, 1.47959, 0.17846, 2.15278, 1.15485, 0.247474, 0.178239, 0.178464, 0.178464, 0.181483, 0.178505, 0.178519, 0.18119, 0.181584, 0.17933, 0.625752, 0.180815, 0.179234, 0.771722, 0.178519, 0.178528, 0.178461, 0.311782, 0.17846, 0.17846, 0.223585
1.21667, 1.18037, 1.52558, 0.174753, 1.78336, -0.345211, 0.244092, 0.174487, 0.174758, 0.174758, 0.177776, 0.174798, 0.174812, 0.177278, 0.177878, 0.175624, 0.623386, 0.177503, 0.175617, 0.823184, 0.174804, 0.17481, 0.174754, 0.309086, 0.174753, 0.174753, 0.211466
1.22455, 1.99758, 1.56623, 0.170694, 1.9994, 0.431358, 0.239272, 0.170373, 0.170698, 0.170699, 0.173717, 0.170739, 0.170753, 0.173052, 0.173818, 0.171564, 0.622929, 0.173873, 0.171656, 0.867491, 0.170737, 0.17074, 0.170695, 0.305231, 0.170694, 0.170694, 0.200359
1.23243, 0.187603, 1.59987, 0.166298, 1.47905, -1.41226, 0.233067, 0.165914, 0.166303, 0.166303, 0.169321, 0.166343, 0.166357, 0.168525, 0.169423, 0.167169, 0.625012, 0.169936, 0.167373, 0.902478, 0.166335, 0.166336, 0.166299, 0.300188, 0.166298, 0.166298, 0.19017
1.24031, 2.42269, 1.62529, 0.161593, 2.10302, 0.797405, 0.225591, 0.161133, 0.161597, 0.161598, 0.164616, 0.161638, 0.161652, 0.163718, 0.164717, 0.162463, 0.630354, 0.165715, 0.1628, 0.926322, 0.161624, 0.161623, 0.161594, 0.293961, 0.161593, 0.161593, 0.180787
