   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_247.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.775761, 3.82054, 3.45374, 2.5357, 2.41258, 0.366805, 2.5357, 2.53576, 2.53579, 2.53628, 2.54663, 2.57136, 2.53616, 2.5363, 2.53574, 2.53797, 2.54673, 3.12736, 2.5357, 2.80039
0.78387, 0.179458, 3.86747, 2.78925, 1.4763, -3.68801, 2.78925, 2.78931, 2.78935, 2.78988, 2.8013, 2.8286, 2.78974, 2.7899, 2.7893, 2.79196, 2.80114, 3.49631, 2.78925, 3.09241
0.791979, 9.54749, 4.30584, 3.04592, 3.39816, 5.24165, 3.04592, 3.04599, 3.04602, 3.04661, 3.05913, 3.08905, 3.04645, 3.04663, 3.04598, 3.04914, 3.05862, 3.88427, 3.04592, 3.39305
0.800088, 7.1172, 4.76775, 3.30292, 3.01947, 2.34945, 3.30292, 3.30299, 3.30303, 3.30367, 3.3173, 3.34986, 3.30348, 3.30368, 3.30299, 3.30674, 3.31637, 4.289, 3.30292, 3.70072
0.808197, 8.12692, 5.25202, 3.55742, 3.18228, 2.8749, 3.55742, 3.55751, 3.55755, 3.55824, 3.57297, 3.6082, 3.55802, 3.55824, 3.55751, 3.56194, 3.57155, 4.70784, 3.55742, 4.0141
0.816305, 4.06461, 5.7574, 3.80665, 2.46264, -1.69278, 3.80665, 3.80674, 3.80678, 3.80753, 3.82336, 3.86121, 3.80728, 3.80751, 3.80676, 3.81196, 3.82135, 5.13773, 3.80665, 4.3323
0.824414, 3.92091, 6.28271, 4.04793, 2.43329, -2.36179, 4.04793, 4.04803, 4.04808, 4.04887, 4.06579, 4.10622, 4.04859, 4.04884, 4.04807, 4.05417, 4.0631, 5.57523, 4.04793, 4.65497
0.832523, 3.99275, 6.82687, 4.27882, 2.44801, -2.83412, 4.27882, 4.27892, 4.27897, 4.27982, 4.29778, 4.34073, 4.27951, 4.27976, 4.27898, 4.2861, 4.29433, 6.01651, 4.27882, 4.98243
0.840632, 8.83459, 7.38899, 4.4971, 3.29159, 1.4456, 4.4971, 4.49721, 4.49726, 4.49816, 4.51714, 4.56251, 4.49782, 4.49808, 4.49731, 4.50557, 4.51283, 6.45742, 4.4971, 5.31578
0.848741, 11.8248, 7.96841, 4.70089, 3.71818, 3.85641, 4.70089, 4.701, 4.70106, 4.702, 4.72195, 4.76964, 4.70163, 4.70189, 4.70114, 4.71068, 4.71671, 6.89352, 4.70089, 5.65694
0.856849, 10.151, 8.56482, 4.88863, 3.48584, 1.58623, 4.88863, 4.88875, 4.88881, 4.88979, 4.91066, 4.96055, 4.8894, 4.88966, 4.88895, 4.89989, 4.90441, 7.32014, 4.88863, 6.00874
0.864958, 15.2971, 9.17822, 5.05915, 4.15897, 6.11884, 5.05915, 5.05928, 5.05934, 5.06036, 5.08209, 5.13404, 5.05994, 5.0602, 5.05955, 5.07203, 5.07477, 7.73246, 5.05915, 6.37485
0.873067, 20.235, 9.80906, 5.21166, 4.7154, 10.426, 5.21166, 5.21179, 5.21185, 5.21291, 5.23544, 5.2893, 5.21247, 5.21271, 5.21216, 5.2263, 5.22698, 8.12562, 5.21166, 6.75977
0.881176, 17.9758, 10.4581, 5.34572, 4.46943, 7.5177, 5.34572, 5.34585, 5.34592, 5.34701, 5.37028, 5.42591, 5.34656, 5.34677, 5.34635, 5.36226, 5.36064, 8.49479, 5.34572, 7.16871
0.889284, 13.1631, 11.1267, 5.46126, 3.89399, 2.03648, 5.46126, 5.46139, 5.46146, 5.46259, 5.48653, 5.54377, 5.46212, 5.46231, 5.46205, 5.47982, 5.47567, 8.83534, 5.46126, 7.60743
0.897393, 18.5967, 11.8161, 5.55852, 4.53836, 6.7806, 5.55852, 5.55866, 5.55873, 5.55988, 5.58443, 5.64313, 5.55941, 5.55956, 5.55954, 5.57921, 5.57234, 9.14293, 5.55852, 8.08199
0.905502, 19.6759, 12.5283, 5.63803, 4.65574, 7.14766, 5.63803, 5.63818, 5.63825, 5.63943, 5.66453, 5.72453, 5.63896, 5.63906, 5.63935, 5.66094, 5.6512, 9.41366, 5.63803, 8.59855
0.913611, 23.0646, 13.2649, 5.70059, 5.00645, 9.7997, 5.70058, 5.70073, 5.70081, 5.70201, 5.7276, 5.78877, 5.70155, 5.7016, 5.70231, 5.72576, 5.71303, 9.64418, 5.70059, 9.16296
0.92172, 21.3792, 14.0276, 5.74715, 4.8352, 7.3516, 5.74715, 5.7473, 5.74737, 5.7486, 5.77461, 5.83681, 5.74817, 5.74815, 5.74941, 5.77461, 5.75883, 9.83184, 5.74715, 9.7805
0.929828, 18.0815, 14.8177, 5.77884, 4.48124, 3.26376, 5.77884, 5.77899, 5.77907, 5.78031, 5.80671, 5.8698, 5.77993, 5.77982, 5.78183, 5.80859, 5.78974, 9.97474, 5.77884, 10.4554
0.937937, 19.5462, 15.636, 5.7969, 4.64179, 3.91024, 5.7969, 5.79705, 5.79713, 5.79839, 5.82511, 5.88898, 5.79808, 5.79787, 5.80086, 5.82888, 5.807, 10.0719, 5.7969, 11.1907
0.946046, 27.2999, 16.4823, 5.80261, 5.41294, 10.8177, 5.80261, 5.80277, 5.80285, 5.80412, 5.83112, 5.89566, 5.80391, 5.80358, 5.8079, 5.83673, 5.81192, 10.1231, 5.80261, 11.9874
0.954155, 23.8631, 17.3552, 5.7973, 5.08557, 6.50786, 5.79729, 5.79746, 5.79753, 5.79881, 5.82606, 5.89116, 5.79874, 5.79827, 5.80435, 5.83342, 5.80582, 10.1292, 5.7973, 12.8447
0.962263, 20.0887, 18.2521, 5.78226, 4.69986, 1.8366, 5.78224, 5.78241, 5.78249, 5.78378, 5.81123, 5.87681, 5.78389, 5.78324, 5.79166, 5.82021, 5.79002, 10.0918, 5.78226, 13.7593
0.970372, 18.7405, 19.1686, 5.75875, 4.55418, -0.428051, 5.75874, 5.75891, 5.75899, 5.76029, 5.78791, 5.85388, 5.76063, 5.75977, 5.77128, 5.79833, 5.76579, 10.0136, 5.75875, 14.7255
0.978481, 16.9319, 20.0986, 5.72798, 4.35108, -3.16673, 5.72796, 5.72814, 5.72822, 5.72953, 5.75729, 5.82358, 5.73017, 5.72905, 5.74461, 5.76894, 5.73434, 9.89774, 5.72798, 15.7348
0.98659, 19.1328, 21.0342, 5.69108, 4.59705, -1.90141, 5.69105, 5.69124, 5.69132, 5.69263, 5.72051, 5.78705, 5.69364, 5.69222, 5.71305, 5.73314, 5.69679, 9.74825, 5.69108, 16.7762
0.994699, 19.3481, 21.9657, 5.64905, 4.6204, -2.61761, 5.64902, 5.64921, 5.64929, 5.65061, 5.67859, 5.74533, 5.6521, 5.65031, 5.67794, 5.69192, 5.65416, 9.56956, 5.64905, 17.8362
1.00281, 23.5989, 22.8814, 5.60284, 5.05954, 0.717474, 5.6028, 5.603, 5.60309, 5.6044, 5.63246, 5.69935, 5.60648, 5.60424, 5.64057, 5.64621, 5.6074, 9.3665, 5.60284, 18.899
1.01092, 22.1032, 23.7687, 5.55327, 4.9095, -1.66547, 5.55322, 5.55343, 5.55351, 5.55484, 5.58296, 5.64994, 5.55765, 5.55485, 5.60219, 5.59682, 5.55733, 9.14409, 5.55327, 19.947
1.01902, 25.1081, 24.6133, 5.50106, 5.20654, 0.494806, 5.50099, 5.50122, 5.5013, 5.50263, 5.5308, 5.59784, 5.50634, 5.50287, 5.564, 5.54447, 5.50466, 8.90743, 5.50106, 20.9614
1.02713, 20.709, 25.4006, 5.44682, 4.7654, -4.69155, 5.44673, 5.44698, 5.44706, 5.44839, 5.4766, 5.54366, 5.45321, 5.44892, 5.52716, 5.48978, 5.45, 8.66146, 5.44682, 21.9223
1.03524, 19.9737, 26.1156, 5.39108, 4.68761, -6.14188, 5.39096, 5.39124, 5.39132, 5.39265, 5.4209, 5.48794, 5.39882, 5.39353, 5.49277, 5.4333, 5.39389, 8.41092, 5.39108, 22.8102
1.04335, 21.2522, 26.7439, 5.33426, 4.82205, -5.49165, 5.33411, 5.33442, 5.3345, 5.33583, 5.3641, 5.43109, 5.34363, 5.33713, 5.46186, 5.37545, 5.33674, 8.16016, 5.33426, 23.6058
1.05146, 23.4109, 27.2718, 5.2767, 5.04092, -3.86087, 5.27652, 5.27687, 5.27695, 5.27828, 5.30657, 5.37349, 5.28806, 5.28009, 5.43539, 5.31663, 5.2789, 7.91306, 5.2767, 24.2912
1.05957, 19.9782, 27.6873, 5.21868, 4.68809, -7.7091, 5.21845, 5.21884, 5.21892, 5.22026, 5.24856, 5.31538, 5.2324, 5.22267, 5.41426, 5.25712, 5.22062, 7.67298, 5.21868, 24.8507
1.06768, 22.1058, 27.9803, 5.16039, 4.90977, -5.87452, 5.1601, 5.16055, 5.16063, 5.16196, 5.19028, 5.25698, 5.17693, 5.16508, 5.39925, 5.19716, 5.1621, 7.44267, 5.16039, 25.271
1.07579, 23.5674, 28.1434, 5.10195, 5.05642, -4.57607, 5.10159, 5.10211, 5.10219, 5.10352, 5.13185, 5.19841, 5.12185, 5.10748, 5.39101, 5.1369, 5.10346, 7.22426, 5.10195, 25.5418
1.0839, 24.8291, 28.1718, 5.04344, 5.17969, -3.34263, 5.04301, 5.04361, 5.04369, 5.04502, 5.07336, 5.13978, 5.06731, 5.04995, 5.39005, 5.07647, 5.04478, 7.0193, 5.04344, 25.6564
1.092, 18.8244, 28.0638, 4.9849, 4.56337, -9.23937, 4.98436, 4.98506, 4.98514, 4.98648, 5.01482, 5.08109, 5.01342, 4.99256, 5.3967, 5.01592, 4.98608, 6.82871, 4.9849, 25.6117
1.10011, 21.976, 27.8208, 4.9263, 4.89653, -5.84477, 4.92564, 4.92647, 4.92655, 4.92788, 4.95622, 5.02237, 4.96027, 4.93532, 5.41107, 4.95527, 4.92734, 6.65289, 4.9263, 25.4084
1.10822, 15.9279, 27.4473, 4.8676, 4.23413, -11.5194, 4.86679, 4.86776, 4.86784, 4.86918, 4.89752, 4.96357, 4.9079, 4.87823, 5.43304, 4.89451, 4.86852, 6.49171, 4.8676, 25.0511
1.11633, 21.5407, 26.9508, 4.80872, 4.85188, -5.41006, 4.80773, 4.80888, 4.80896, 4.81029, 4.83864, 4.90464, 4.85636, 4.82128, 5.46226, 4.83359, 4.80953, 6.34463, 4.80872, 24.5476
1.12444, 19.9685, 26.3412, 4.74955, 4.68705, -6.37272, 4.74835, 4.74971, 4.74979, 4.75112, 4.77947, 4.8455, 4.80566, 4.76444, 5.49808, 4.77242, 4.75027, 6.21074, 4.74955, 23.909
1.13255, 14.6325, 25.6307, 4.68997, 4.0783, -10.9982, 4.68852, 4.69014, 4.69022, 4.69155, 4.7199, 4.78605, 4.75581, 4.70771, 5.53956, 4.71091, 4.69061, 6.08883, 4.68997, 23.1491
1.14066, 16.3149, 24.8333, 4.62987, 4.27959, -8.51839, 4.62811, 4.63003, 4.63011, 4.63145, 4.6598, 4.7262, 4.70684, 4.65111, 5.58551, 4.64896, 4.63044, 5.97749, 4.62987, 22.2839
1.14877, 14.6416, 23.9641, 4.5691, 4.07941, -9.3225, 4.56699, 4.56926, 4.56934, 4.57068, 4.59903, 4.66587, 4.65878, 4.59469, 5.63446, 4.58643, 4.5696, 5.87516, 4.5691, 21.3309
1.15687, 12.3245, 23.039, 4.50752, 3.78478, -10.7145, 4.50498, 4.50768, 4.50776, 4.5091, 4.53745, 4.60496, 4.61168, 4.53858, 5.68468, 4.5232, 4.50797, 5.7802, 4.50752, 20.3085
1.16498, 20.4564, 22.074, 4.44501, 4.73882, -1.61758, 4.44197, 4.44517, 4.44525, 4.44658, 4.47494, 4.54339, 4.56564, 4.48298, 5.73427, 4.45915, 4.44541, 5.69095, 4.44501, 19.2354
1.17309, 17.332, 21.085, 4.38143, 4.39681, -3.753, 4.37781, 4.38159, 4.38168, 4.38301, 4.41136, 4.4811, 4.52078, 4.42819, 5.78116, 4.39415, 4.38178, 5.60579, 4.38143, 18.1301
1.1812, 17.8984, 20.087, 4.31669, 4.46076, -2.18862, 4.31238, 4.31685, 4.31693, 4.31826, 4.34661, 4.41806, 4.4773, 4.37462, 5.82318, 4.32809, 4.317, 5.52319, 4.31669, 17.0104
1.18931, 18.6974, 19.0942, 4.25067, 4.54944, -0.39679, 4.24557, 4.25084, 4.25092, 4.25225, 4.2806, 4.35425, 4.43547, 4.32286, 5.85816, 4.26087, 4.25095, 5.44174, 4.25067, 15.8927
1.19742, 12.7166, 18.1195, 4.18333, 3.83623, -5.40289, 4.17729, 4.18349, 4.18357, 4.18491, 4.21325, 4.28968, 4.39562, 4.27365, 5.88395, 4.19243, 4.18357, 5.36017, 4.18333, 14.7919
1.20553, 17.2351, 17.1745, 4.11459, 4.38578, 0.0605488, 4.10747, 4.11475, 4.11484, 4.11617, 4.14452, 4.22439, 4.35821, 4.22791, 5.89852, 4.1227, 4.11481, 5.27738, 4.11459, 13.7208
1.21364, 14.9759, 16.2694, 4.04445, 4.12019, -1.29344, 4.03608, 4.04461, 4.04469, 4.04602, 4.07437, 4.15847, 4.32379, 4.18683, 5.90007, 4.05167, 4.04464, 5.19248, 4.04445, 12.6906
1.22174, 24.7455, 15.4127, 3.9729, 5.1716, 9.33279, 3.96308, 3.97306, 3.97314, 3.97447, 4.00281, 4.09203, 4.29303, 4.15177, 5.88703, 3.97931, 3.97307, 5.10476, 3.9729, 11.7101
1.22985, 18.0115, 14.6119, 3.89997, 4.47342, 3.39963, 3.88849, 3.90014, 3.90022, 3.90155, 3.92989, 4.0252, 4.26672, 4.12437, 5.85816, 3.90567, 3.90013, 5.01369, 3.89997, 10.7859
1.23796, 21.7624, 13.8731, 3.82574, 4.87467, 7.88933, 3.81233, 3.8259, 3.82598, 3.82731, 3.85564, 3.95817, 4.24578, 4.1065, 5.81258, 3.83079, 3.82587, 4.91896, 3.82574, 9.92273
1.24607, 17.7835, 13.2014, 3.75028, 4.44787, 4.58206, 3.73468, 3.75044, 3.75052, 3.75186, 3.78018, 3.89114, 4.23125, 4.10027, 5.74984, 3.75476, 3.7504, 4.82042, 3.75028, 9.12346
1.25418, 15.5868, 12.6011, 3.67372, 4.19366, 2.98572, 3.65562, 3.67388, 3.67396, 3.6753, 3.70361, 3.82437, 4.22424, 4.10801, 5.66986, 3.67769, 3.67383, 4.7181, 3.67372, 8.38916
1.26229, 9.60138, 12.0755, 3.59621, 3.40608, -2.4741, 3.57525, 3.59637, 3.59645, 3.59778, 3.62608, 3.75813, 4.22601, 4.13223, 5.57302, 3.59972, 3.5963, 4.61219, 3.59621, 7.71949
1.2704, 15.9608, 11.6274, 3.51791, 4.23802, 4.3334, 3.4937, 3.51807, 3.51815, 3.51948, 3.54776, 3.69272, 4.23782, 4.17554, 5.46007, 3.52102, 3.51799, 4.50299, 3.51791, 7.11281
1.27851, 21.3086, 11.2592, 3.43902, 4.8279, 10.0494, 3.41114, 3.43918, 3.43926, 3.44059, 3.46885, 3.62849, 4.26096, 4.24063, 5.33214, 3.44177, 3.43909, 4.39095, 3.43902, 6.56655
1.28661, 11.2927, 10.9728, 3.35975, 3.64592, 0.319942, 3.32772, 3.35991, 3.36, 3.36132, 3.38956, 3.56578, 4.29673, 4.33014, 5.19069, 3.36218, 3.35982, 4.27658, 3.35975, 6.07732
1.29472, 7.99036, 10.7693, 3.28034, 3.16075, -2.77895, 3.24363, 3.2805, 3.28058, 3.28191, 3.31011, 3.50501, 4.34629, 4.4466, 5.03745, 3.28249, 3.28039, 4.16047, 3.28034, 5.64122
1.30283, 15.2069, 10.6498, 3.20101, 4.14812, 4.55712, 3.15905, 3.20118, 3.20126, 3.20258, 3.23075, 3.4466, 4.41072, 4.59225, 4.87435, 3.20291, 3.20106, 4.04328, 3.20101, 5.25401
1.31094, 15.8981, 10.6145, 3.12204, 4.23061, 5.28359, 3.07419, 3.1222, 3.12228, 3.1236, 3.15173, 3.39104, 4.49085, 4.76898, 4.70348, 3.12371, 3.12208, 3.92565, 3.12204, 4.91127
1.31905, 12.866, 10.6629, 3.04366, 3.85565, 2.2031, 2.98924, 3.04382, 3.0439, 3.04522, 3.0733, 3.33887, 4.58725, 4.97815, 4.52698, 3.04514, 3.0437, 3.80828, 3.04366, 4.6086
1.32716, 8.43795, 10.794, 2.96615, 3.23078, -2.3561, 2.90441, 2.96631, 2.96639, 2.96771, 2.99573, 3.29073, 4.70018, 5.22047, 4.34704, 2.96746, 2.96618, 3.69182, 2.96615, 4.34169
1.33527, 11.8643, 11.0057, 2.88976, 3.72348, 0.858625, 2.81989, 2.88992, 2.89, 2.89132, 2.91927, 3.24736, 4.82949, 5.49591, 4.16575, 2.89091, 2.88979, 3.57692, 2.88976, 4.10644
1.34338, 16.9831, 11.2948, 2.81475, 4.35697, 5.68836, 2.73587, 2.81491, 2.81499, 2.8163, 2.84418, 3.20968, 4.97458, 5.80352, 3.98514, 2.81576, 2.81478, 3.46418, 2.81475, 3.89903
1.35149, 8.21403, 11.6571, 2.74137, 3.19594, -3.44311, 2.65254, 2.74153, 2.74161, 2.74291, 2.7707, 3.17882, 5.1344, 6.14143, 3.80706, 2.74226, 2.74139, 3.35415, 2.74137, 3.71593
1.35959, 12.5188, 12.0875, 2.66985, 3.81035, 0.431233, 2.57007, 2.67001, 2.67009, 2.67139, 2.69908, 3.15621, 5.30738, 6.50669, 3.63319, 2.67064, 2.66987, 3.24735, 2.66985, 3.55398
1.3677, 13.6882, 12.5797, 2.60043, 3.96084, 1.10852, 2.4886, 2.60058, 2.60066, 2.60196, 2.62954, 3.14368, 5.49146, 6.89539, 3.46499, 2.60112, 2.60044, 3.1442, 2.60043, 3.41036
1.37581, 18.3202, 13.1265, 2.53332, 4.50779, 5.19366, 2.4083, 2.53347, 2.53355, 2.53484, 2.5623, 3.14357, 5.6841, 7.30252, 3.30371, 2.53392, 2.53333, 3.04509, 2.53332, 3.28261
1.38392, 15.4898, 13.7204, 2.46872, 4.18208, 1.76944, 2.32927, 2.46887, 2.46895, 2.47024, 2.49756, 3.15891, 5.88232, 7.72219, 3.15036, 2.46925, 2.46873, 2.95034, 2.46872, 3.16857
1.39203, 18.6954, 14.3532, 2.40683, 4.54922, 4.34228, 2.25165, 2.40698, 2.40706, 2.40833, 2.43551, 3.19354, 6.08275, 8.14761, 3.0057, 2.40729, 2.40684, 2.8602, 2.40683, 3.06642
1.40014, 19.7282, 15.0171, 2.34781, 4.66136, 4.71113, 2.17551, 2.34796, 2.34804, 2.34931, 2.37632, 3.25241, 6.28175, 8.57136, 2.87032, 2.34822, 2.34782, 2.77487, 2.34781, 2.97462
1.40825, 29.2358, 15.7051, 2.29183, 5.5889, 13.5308, 2.10094, 2.29199, 2.29206, 2.29332, 2.32016, 3.34173, 6.47545, 8.9855, 2.74457, 2.29219, 2.29184, 2.69451, 2.29183, 2.89189
1.41636, 26.9563, 16.4112, 2.23904, 5.38111, 10.5452, 2.028, 2.23919, 2.23927, 2.24052, 2.26718, 3.46931, 6.65992, 9.38183, 2.62864, 2.23936, 2.23905, 2.61922, 2.23904, 2.81717
1.42446, 18.7209, 17.1316, 2.18958, 4.55202, 1.58929, 1.95674, 2.18973, 2.18981, 2.19105, 2.21751, 3.64481, 6.83124, 9.75215, 2.52257, 2.18985, 2.18959, 2.54908, 2.18958, 2.7496
1.43257, 25.6955, 17.8651, 2.14357, 5.26265, 7.8304, 1.8872, 2.14371, 2.14379, 2.14502, 2.17128, 3.88007, 6.9857, 10.0885, 2.42626, 2.14381, 2.14357, 2.48411, 2.14357, 2.68851
1.44068, 27.7015, 18.6139, 2.10112, 5.44991, 9.08765, 1.81938, 2.10127, 2.10134, 2.10256, 2.12861, 4.18944, 7.11983, 10.3835, 2.33952, 2.10133, 2.10113, 2.42434, 2.10112, 2.63335
1.44879, 32.516, 19.3841, 2.06235, 5.87503, 13.1319, 1.75331, 2.0625, 2.06257, 2.06379, 2.08961, 4.59004, 7.23058, 10.6305, 2.26206, 2.06254, 2.06236, 2.36976, 2.06235, 2.58371
1.4569, 31.922, 20.1865, 2.02737, 5.82426, 11.7354, 1.68898, 2.02752, 2.02759, 2.02879, 2.05439, 5.10208, 7.31542, 10.8237, 2.19357, 2.02753, 2.02738, 2.32036, 2.02737, 2.53929
1.46501, 32.7557, 21.0373, 1.99628, 5.8954, 11.7184, 1.62637, 1.99642, 1.9965, 1.99769, 2.02305, 5.74904, 7.37239, 10.9589, 2.13369, 1.99642, 1.99628, 2.27612, 1.99628, 2.49987
1.47312, 31.0982, 21.9576, 1.96918, 5.7531, 9.14056, 1.56547, 1.96932, 1.96939, 1.97057, 1.99571, 6.55779, 7.40021, 11.0328, 2.08205, 1.9693, 1.96918, 2.23702, 1.96918, 2.46531
1.48123, 43.2214, 22.9748, 1.94617, 6.72469, 20.2466, 1.50626, 1.94631, 1.94638, 1.94754, 1.97245, 7.55865, 7.39826, 11.0438, 2.03829, 1.94627, 1.94617, 2.20305, 1.94617, 2.4355
1.48933, 50.4103, 24.1214, 1.92735, 7.23949, 26.2889, 1.4487, 1.92749, 1.92756, 1.92871, 1.95339, 8.78514, 7.36666, 10.9918, 2.00206, 1.92744, 1.92735, 2.17421, 1.92735, 2.41043
1.49744, 31.2423, 25.4352, 1.91284, 5.76561, 5.8071, 1.39276, 1.91297, 1.91304, 1.91418, 1.93863, 10.2739, 7.30621, 10.8781, 1.97304, 1.91291, 1.91284, 2.1505, 1.91284, 2.39007
1.50555, 40.487, 26.9586, 1.90272, 6.5182, 13.5283, 1.3384, 1.90286, 1.90293, 1.90406, 1.92828, 12.0637, 7.21836, 10.7055, 1.95093, 1.90279, 1.90272, 2.13194, 1.90272, 2.37446
1.51366, 35.0735, 28.7379, 1.89713, 6.0888, 6.33561, 1.28559, 1.89726, 1.89733, 1.89845, 1.92246, 14.1955, 7.10519, 10.4781, 1.93549, 1.89719, 1.89713, 2.11854, 1.89713, 2.36364
1.52177, 29.0928, 30.8213, 1.89616, 5.57609, -1.72853, 1.23429, 1.89629, 1.89636, 1.89746, 1.92127, 16.7104, 6.96926, 10.2011, 1.9265, 1.89621, 1.89616, 2.11036, 1.89616, 2.35769
1.52988, 37.1355, 33.2584, 1.89992, 6.25583, 3.87707, 1.18446, 1.90005, 1.90012, 1.90121, 1.92482, 19.6493, 6.81357, 9.88068, 1.92377, 1.89996, 1.89992, 2.10742, 1.89992, 2.35666
1.53799, 36.5247, 36.0976, 1.90852, 6.20683, 0.427139, 1.13606, 1.90865, 1.90872, 1.90981, 1.93323, 23.051, 6.64145, 9.52378, 1.92716, 1.90856, 1.90852, 2.10977, 1.90852, 2.36064
1.5461, 24.9785, 39.3844, 1.92207, 5.19408, -14.406, 1.08905, 1.9222, 1.92227, 1.92334, 1.9466, 26.9507, 6.45644, 9.13781, 1.93654, 1.9221, 1.92207, 2.11747, 1.92207, 2.36971
1.5542, 31.2649, 43.1592, 1.94065, 5.76758, -11.8943, 1.04341, 1.94078, 1.94085, 1.94191, 1.96502, 31.3776, 6.26218, 8.73048, 1.95183, 1.94068, 1.94065, 2.13057, 1.94065, 2.38392
1.56231, 18.8569, 47.4551, 1.96435, 4.56694, -28.5982, 0.999099, 1.96447, 1.96454, 1.9656, 1.98858, 36.3539, 6.0623, 8.30951, 1.97292, 1.96438, 1.96435, 2.1491, 1.96435, 2.40334
1.57042, 23.3182, 52.2953, 1.99323, 5.03172, -28.977, 0.956088, 1.99335, 1.99341, 1.99446, 2.01733, 41.8921, 5.86034, 7.88242, 1.99977, 1.99325, 1.99323, 2.1731, 1.99323, 2.42801
1.57853, 25.7673, 57.6912, 2.02732, 5.26947, -31.9239, 0.914349, 2.02744, 2.02751, 2.02854, 2.05133, 47.9935, 5.65964, 7.45635, 2.03228, 2.02734, 2.02732, 2.20256, 2.02732, 2.45795
1.58664, 35.9518, 63.6405, 2.06665, 6.1605, -27.6887, 0.873857, 2.06677, 2.06683, 2.06786, 2.0906, 54.646, 5.46329, 7.03792, 2.07039, 2.06667, 2.06665, 2.23749, 2.06665, 2.49314
1.59475, 36.919, 70.1254, 2.1112, 6.23851, -33.2064, 0.834585, 2.11131, 2.11138, 2.11239, 2.13511, 61.8235, 5.27406, 6.63302, 2.114, 2.11121, 2.1112, 2.27784, 2.1112, 2.53356
1.60286, 49.3986, 77.1112, 2.1609, 7.16928, -27.7125, 0.796514, 2.16102, 2.16108, 2.16209, 2.18483, 69.4835, 5.09434, 6.24678, 2.16299, 2.16091, 2.1609, 2.32354, 2.1609, 2.57911
1.61097, 44.683, 84.5461, 2.21568, 6.8325, -39.863, 0.759623, 2.21579, 2.21586, 2.21685, 2.23966, 77.568, 4.92614, 5.88347, 2.21723, 2.21569, 2.21568, 2.37447, 2.21568, 2.6297
1.61907, 53.5956, 92.3607, 2.27539, 7.45624, -38.7651, 0.723892, 2.2755, 2.27557, 2.27655, 2.29947, 86.0023, 4.77106, 5.54651, 2.27653, 2.2754, 2.27539, 2.43049, 2.27539, 2.68516
1.62718, 71.4612, 100.469, 2.33984, 8.57095, -29.0075, 0.689304, 2.33996, 2.34002, 2.341, 2.36409, 94.6961, 4.6303, 5.23842, 2.34068, 2.33985, 2.33984, 2.4914, 2.33984, 2.7453
1.63529, 83.8846, 108.768, 2.40881, 9.2674, -24.8836, 0.655843, 2.40892, 2.40898, 2.40995, 2.43329, 103.545, 4.50465, 4.96088, 2.40942, 2.40882, 2.40881, 2.55694, 2.40881, 2.80989
1.6434, 102.745, 117.144, 2.48201, 10.2345, -14.3985, 0.62349, 2.48212, 2.48218, 2.48314, 2.50679, 112.43, 4.39455, 4.71476, 2.48245, 2.48201, 2.48201, 2.62683, 2.48201, 2.87862
1.65151, 121.592, 125.469, 2.55911, 11.1172, -3.87668, 0.592232, 2.55922, 2.55928, 2.56023, 2.58427, 121.226, 4.30008, 4.50024, 2.55943, 2.55911, 2.55911, 2.70074, 2.55911, 2.95118
1.65962, 144.833, 133.609, 2.63973, 12.1175, 11.2248, 0.562052, 2.63984, 2.6399, 2.64084, 2.66538, 129.797, 4.22104, 4.31682, 2.63996, 2.63974, 2.63973, 2.77828, 2.63973, 3.02719
1.66773, 149.379, 141.424, 2.72347, 12.3036, 7.95499, 0.532936, 2.72358, 2.72364, 2.72457, 2.7497, 138.005, 4.15696, 4.16349, 2.72363, 2.72347, 2.72347, 2.85904, 2.72347, 3.10626
1.67584, 178.854, 148.777, 2.80987, 13.4482, 30.077, 0.504867, 2.80998, 2.81003, 2.81096, 2.8368, 145.711, 4.10714, 4.03876, 2.80998, 2.80987, 2.80987, 2.94256, 2.80987, 3.18796
1.68394, 179.101, 155.53, 2.89846, 13.4574, 23.5709, 0.477829, 2.89856, 2.89862, 2.89954, 2.92622, 152.783, 4.07072, 3.94081, 2.89854, 2.89846, 2.89846, 3.02838, 2.89846, 3.27183
1.69205, 237.393, 161.557, 2.98874, 15.4723, 75.8356, 0.451807, 2.98885, 2.98891, 2.98982, 3.01748, 159.094, 4.04672, 3.86755, 2.9888, 2.98874, 2.98874, 3.11601, 2.98874, 3.35742
1.70016, 253.644, 166.741, 3.08023, 15.9889, 86.903, 0.426784, 3.08033, 3.08039, 3.0813, 3.1101, 164.531, 4.03405, 3.81673, 3.08027, 3.08023, 3.08023, 3.20494, 3.08023, 3.44425
1.70827, 261.962, 170.982, 3.17243, 16.2469, 90.9794, 0.402741, 3.17253, 3.17259, 3.1735, 3.2036, 168.995, 4.03158, 3.78602, 3.17245, 3.17243, 3.17243, 3.2947, 3.17243, 3.53187
1.71638, 280.329, 174.198, 3.26487, 16.8027, 106.131, 0.379662, 3.26497, 3.26503, 3.26594, 3.29752, 172.408, 4.03821, 3.77306, 3.26489, 3.26487, 3.26487, 3.38483, 3.26487, 3.61986
