   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_859.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.8435, 0, 0.561546, 0.364235, 1.41421, -0.561546, 0, 0.561111, 0.364235, 0.364235, 0.364235, 0.364235, 0.364235, 0.364235, 0.364235, 0.364235, 0.364235, 0.364235, 0.364235, 0.364235, 0.364235, 0.364235, 0.36467, 0.364235
11.8513, 1, 0.578381, 0.36657, 1.73205, 0.421619, 0, 0.577919, 0.36657, 0.36657, 0.36657, 0.36657, 0.36657, 0.36657, 0.36657, 0.36657, 0.36657, 0.36657, 0.36657, 0.36657, 0.36657, 0.36657, 0.367032, 0.36657
11.8592, 1, 0.592759, 0.367451, 1.73205, 0.407241, 0, 0.592273, 0.367451, 0.367451, 0.367451, 0.367451, 0.367451, 0.367451, 0.367451, 0.367451, 0.367451, 0.367451, 0.367451, 0.367451, 0.367451, 0.367451, 0.367937, 0.367451
11.867, 0, 0.604494, 0.367016, 1.41421, -0.604494, 0, 0.603988, 0.367016, 0.367016, 0.367016, 0.367016, 0.367016, 0.367016, 0.367016, 0.367016, 0.367016, 0.367016, 0.367016, 0.367016, 0.367016, 0.367016, 0.367522, 0.367016
11.8748, 2, 0.613943, 0.365925, 2, 1.38606, 0, 0.613421, 0.365925, 0.365925, 0.365925, 0.365925, 0.365925, 0.365925, 0.365925, 0.365925, 0.365925, 0.365925, 0.365925, 0.365925, 0.365925, 0.365925, 0.366446, 0.365925
11.8827, 3, 0.621495, 0.364835, 2.23607, 2.3785, 0, 0.620963, 0.364835, 0.364835, 0.364835, 0.364835, 0.364835, 0.364835, 0.364835, 0.364835, 0.364835, 0.364835, 0.364835, 0.364835, 0.364835, 0.364835, 0.365367, 0.364835
11.8905, 0, 0.630011, 0.366836, 1.41421, -0.630011, 0, 0.629474, 0.366836, 0.366836, 0.366836, 0.366836, 0.366836, 0.366836, 0.366836, 0.366836, 0.366836, 0.366836, 0.366836, 0.366836, 0.366836, 0.366836, 0.367374, 0.366836
11.8984, 1, 0.634932, 0.367545, 1.73205, 0.365068, 0, 0.634394, 0.367545, 0.367545, 0.367545, 0.367545, 0.367545, 0.367545, 0.367545, 0.367545, 0.367545, 0.367545, 0.367545, 0.367545, 0.367545, 0.367545, 0.368084, 0.367545
11.9062, 1, 0.636275, 0.367099, 1.73205, 0.363725, 0, 0.635743, 0.367099, 0.367099, 0.367099, 0.367099, 0.367099, 0.367099, 0.367099, 0.367099, 0.367099, 0.367099, 0.367099, 0.367099, 0.367099, 0.367099, 0.367632, 0.367099
11.9141, 0, 0.634569, 0.366075, 1.41421, -0.634569, 0, 0.634046, 0.366075, 0.366075, 0.366075, 0.366075, 0.366075, 0.366075, 0.366075, 0.366075, 0.366075, 0.366075, 0.366075, 0.366075, 0.366075, 0.366075, 0.366598, 0.366075
11.9219, 1, 0.630408, 0.365053, 1.73205, 0.369592, 0, 0.6299, 0.365053, 0.365053, 0.365053, 0.365053, 0.365053, 0.365053, 0.365053, 0.365053, 0.365053, 0.365053, 0.365053, 0.365053, 0.365053, 0.365053, 0.365561, 0.365053
11.9298, 0, 0.626629, 0.366788, 1.41421, -0.626629, 0, 0.626142, 0.366788, 0.366788, 0.366788, 0.366788, 0.366788, 0.366788, 0.366788, 0.366788, 0.366788, 0.366788, 0.366788, 0.366788, 0.366788, 0.366788, 0.367276, 0.366788
11.9376, 1, 0.619505, 0.367403, 1.73205, 0.380495, 0, 0.619041, 0.367403, 0.367403, 0.367403, 0.367403, 0.367403, 0.367403, 0.367403, 0.367403, 0.367403, 0.367403, 0.367403, 0.367403, 0.367403, 0.367403, 0.367867, 0.367403
11.9455, 0, 0.609365, 0.367024, 1.41421, -0.609365, 0, 0.608927, 0.367024, 0.367024, 0.367024, 0.367024, 0.367024, 0.367024, 0.367024, 0.367024, 0.367024, 0.367024, 0.367024, 0.367024, 0.367024, 0.367024, 0.367461, 0.367024
11.9533, 1, 0.596955, 0.366147, 1.73205, 0.403045, 0, 0.596547, 0.366147, 0.366147, 0.366147, 0.366147, 0.366147, 0.366147, 0.366147, 0.366147, 0.366147, 0.366147, 0.366147, 0.366147, 0.366147, 0.366147, 0.366555, 0.366147
11.9611, 0, 0.583064, 0.365272, 1.41421, -0.583064, 0, 0.582687, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365272, 0.365648, 0.365272
11.969, 2, 0.570123, 0.366512, 2, 1.42988, 0, 0.569778, 0.366512, 0.366512, 0.366512, 0.366512, 0.366512, 0.366512, 0.366512, 0.366512, 0.366512, 0.366512, 0.366512, 0.366512, 0.366512, 0.366512, 0.366856, 0.366512
11.9768, 1, 0.555483, 0.366889, 1.73205, 0.444517, 0, 0.555171, 0.366889, 0.366889, 0.366889, 0.366889, 0.366889, 0.366889, 0.366889, 0.366889, 0.366889, 0.366889, 0.366889, 0.366889, 0.366889, 0.366889, 0.367201, 0.366889
11.9847, 1, 0.539556, 0.366495, 1.73205, 0.460444, 0, 0.539276, 0.366495, 0.366495, 0.366495, 0.366495, 0.366495, 0.366495, 0.366495, 0.366495, 0.366495, 0.366495, 0.366495, 0.366495, 0.366495, 0.366495, 0.366775, 0.366495
11.9925, 1, 0.523049, 0.365716, 1.73205, 0.476951, 0, 0.522801, 0.365716, 0.365716, 0.365716, 0.365716, 0.365716, 0.365716, 0.365716, 0.365716, 0.365716, 0.365716, 0.365716, 0.365716, 0.365716, 0.365716, 0.365964, 0.365716
12.0004, 1, 0.506644, 0.364938, 1.73205, 0.493356, 0, 0.506426, 0.364938, 0.364938, 0.364938, 0.364938, 0.364938, 0.364938, 0.364938, 0.364938, 0.364938, 0.364938, 0.364938, 0.364938, 0.364938, 0.364938, 0.365156, 0.364938
12.0082, 0, 0.491327, 0.364883, 1.41421, -0.491327, 0, 0.491137, 0.364883, 0.364883, 0.364883, 0.364883, 0.364883, 0.364883, 0.364883, 0.364883, 0.364883, 0.364883, 0.364883, 0.364883, 0.364883, 0.364883, 0.365073, 0.364883
12.0161, 0, 0.476358, 0.364585, 1.41421, -0.476358, 0, 0.476194, 0.364585, 0.364585, 0.364585, 0.364585, 0.364585, 0.364585, 0.364585, 0.364585, 0.364585, 0.364585, 0.364585, 0.364585, 0.364585, 0.364585, 0.364748, 0.364585
12.0239, 2, 0.46217, 0.364287, 2, 1.53783, 0, 0.462031, 0.364287, 0.364287, 0.364287, 0.364287, 0.364287, 0.364287, 0.364287, 0.364287, 0.364287, 0.364287, 0.364287, 0.364287, 0.364287, 0.364287, 0.364426, 0.364287
12.0318, 0, 0.449011, 0.364093, 1.41421, -0.449011, 0, 0.448893, 0.364093, 0.364093, 0.364093, 0.364093, 0.364093, 0.364093, 0.364093, 0.364093, 0.364093, 0.364093, 0.364093, 0.364093, 0.364093, 0.364093, 0.364211, 0.364093
12.0396, 1, 0.436846, 0.363864, 1.73205, 0.563154, 0, 0.436748, 0.363864, 0.363864, 0.363864, 0.363864, 0.363864, 0.363864, 0.363864, 0.363864, 0.363864, 0.363864, 0.363864, 0.363864, 0.363864, 0.363864, 0.363963, 0.363864
12.0474, 0, 0.425754, 0.363617, 1.41421, -0.425754, 0, 0.425672, 0.363617, 0.363617, 0.363617, 0.363617, 0.363617, 0.363617, 0.363617, 0.363617, 0.363617, 0.363617, 0.363617, 0.363617, 0.363617, 0.363617, 0.363699, 0.363617
12.0553, 0, 0.415767, 0.363361, 1.41421, -0.415767, 0, 0.4157, 0.363361, 0.363361, 0.363361, 0.363361, 0.363361, 0.363361, 0.363361, 0.363361, 0.363361, 0.363361, 0.363361, 0.363361, 0.363361, 0.363361, 0.363428, 0.363361
12.0631, 1, 0.40686, 0.363075, 1.73205, 0.59314, 0, 0.406805, 0.363075, 0.363075, 0.363075, 0.363075, 0.363075, 0.363075, 0.363075, 0.363075, 0.363075, 0.363075, 0.363075, 0.363075, 0.363075, 0.363075, 0.363129, 0.363075
12.071, 0, 0.398876, 0.362637, 1.41421, -0.398876, 0, 0.398832, 0.362637, 0.362637, 0.362637, 0.362637, 0.362637, 0.362637, 0.362637, 0.362637, 0.362637, 0.362637, 0.362637, 0.362637, 0.362637, 0.362637, 0.36268, 0.362637
12.0788, 0, 0.391835, 0.362123, 1.41421, -0.391835, 0, 0.3918, 0.362123, 0.362123, 0.362123, 0.362123, 0.362123, 0.362123, 0.362123, 0.362123, 0.362123, 0.362123, 0.362123, 0.362123, 0.362123, 0.362123, 0.362157, 0.362123
12.0867, 0, 0.38574, 0.361609, 1.41421, -0.38574, 0, 0.385713, 0.361609, 0.361609, 0.361609, 0.361609, 0.361609, 0.361609, 0.361609, 0.361609, 0.361609, 0.361609, 0.361609, 0.361609, 0.361609, 0.361609, 0.361637, 0.361609
12.0945, 1, 0.381006, 0.361592, 1.73205, 0.618994, 0, 0.380984, 0.361592, 0.361592, 0.361592, 0.361592, 0.361592, 0.361592, 0.361592, 0.361592, 0.361592, 0.361592, 0.361592, 0.361592, 0.361592, 0.361592, 0.361614, 0.361592
12.1024, 2, 0.376843, 0.361371, 2, 1.62316, 0, 0.376826, 0.361371, 0.361371, 0.361371, 0.361371, 0.361371, 0.361371, 0.361371, 0.361371, 0.361371, 0.361371, 0.361371, 0.361371, 0.361371, 0.361371, 0.361387, 0.361371
12.1102, 1, 0.373083, 0.360869, 1.73205, 0.626917, 0, 0.373071, 0.360869, 0.360869, 0.360869, 0.360869, 0.360869, 0.360869, 0.360869, 0.360869, 0.360869, 0.360869, 0.360869, 0.360869, 0.360869, 0.360869, 0.360882, 0.360869
12.118, 0, 0.369779, 0.360228, 1.41421, -0.369779, 0, 0.36977, 0.360228, 0.360228, 0.360228, 0.360228, 0.360228, 0.360228, 0.360228, 0.360228, 0.360228, 0.360228, 0.360228, 0.360228, 0.360228, 0.360228, 0.360238, 0.360228
12.1259, 1, 0.366986, 0.359587, 1.73205, 0.633014, 0, 0.366979, 0.359587, 0.359587, 0.359587, 0.359587, 0.359587, 0.359587, 0.359587, 0.359587, 0.359587, 0.359587, 0.359587, 0.359587, 0.359587, 0.359587, 0.359595, 0.359587
12.1337, 0, 0.365295, 0.359618, 1.41421, -0.365295, 0, 0.36529, 0.359618, 0.359618, 0.359618, 0.359618, 0.359618, 0.359618, 0.359618, 0.359618, 0.359618, 0.359618, 0.359618, 0.359618, 0.359618, 0.359618, 0.359623, 0.359618
12.1416, 3, 0.363655, 0.35934, 2.23607, 2.63634, 0, 0.363651, 0.35934, 0.35934, 0.35934, 0.35934, 0.35934, 0.35934, 0.35934, 0.35934, 0.35934, 0.35934, 0.35934, 0.35934, 0.35934, 0.35934, 0.359344, 0.35934
12.1494, 0, 0.36201, 0.358761, 1.41421, -0.36201, 0, 0.362007, 0.358761, 0.358761, 0.358761, 0.358761, 0.358761, 0.358761, 0.358761, 0.358761, 0.358761, 0.358761, 0.358761, 0.358761, 0.358761, 0.358761, 0.358764, 0.358761
12.1573, 1, 0.360455, 0.358032, 1.73205, 0.639545, 0, 0.360453, 0.358032, 0.358032, 0.358032, 0.358032, 0.358032, 0.358032, 0.358032, 0.358032, 0.358032, 0.358032, 0.358032, 0.358032, 0.358032, 0.358032, 0.358034, 0.358032
12.1651, 0, 0.359094, 0.357304, 1.41421, -0.359094, 0, 0.359093, 0.357304, 0.357304, 0.357304, 0.357304, 0.357304, 0.357304, 0.357304, 0.357304, 0.357304, 0.357304, 0.357304, 0.357304, 0.357304, 0.357304, 0.357306, 0.357304
12.173, 1, 0.358603, 0.357293, 1.73205, 0.641397, 0, 0.358602, 0.357293, 0.357293, 0.357293, 0.357293, 0.357293, 0.357293, 0.357293, 0.357293, 0.357293, 0.357293, 0.357293, 0.357293, 0.357293, 0.357293, 0.357294, 0.357293
12.1808, 0, 0.357946, 0.356997, 1.41421, -0.357946, 0, 0.357946, 0.356997, 0.356997, 0.356997, 0.356997, 0.356997, 0.356997, 0.356997, 0.356997, 0.356997, 0.356997, 0.356997, 0.356997, 0.356997, 0.356997, 0.356997, 0.356997
12.1887, 0, 0.357112, 0.35643, 1.41421, -0.357112, 0, 0.357111, 0.35643, 0.35643, 0.35643, 0.35643, 0.35643, 0.35643, 0.35643, 0.35643, 0.35643, 0.35643, 0.35643, 0.35643, 0.35643, 0.35643, 0.35643, 0.35643
12.1965, 1, 0.356214, 0.355729, 1.73205, 0.643786, 0, 0.356214, 0.355729, 0.355729, 0.355729, 0.355729, 0.355729, 0.355729, 0.355729, 0.355729, 0.355729, 0.355729, 0.355729, 0.355729, 0.355729, 0.355729, 0.355729, 0.355729
12.2043, 0, 0.35537, 0.355028, 1.41421, -0.35537, 0, 0.35537, 0.355028, 0.355028, 0.355028, 0.355028, 0.355028, 0.355028, 0.355028, 0.355028, 0.355028, 0.355028, 0.355028, 0.355028, 0.355028, 0.355028, 0.355029, 0.355028
12.2122, 0, 0.355122, 0.354883, 1.41421, -0.355122, 0, 0.355122, 0.354883, 0.354883, 0.354883, 0.354883, 0.354883, 0.354883, 0.354883, 0.354883, 0.354883, 0.354883, 0.354883, 0.354883, 0.354883, 0.354883, 0.354883, 0.354883
12.22, 1, 0.354651, 0.354486, 1.73205, 0.645349, 0, 0.354651, 0.354486, 0.354486, 0.354486, 0.354486, 0.354486, 0.354486, 0.354486, 0.354486, 0.354486, 0.354486, 0.354486, 0.354486, 0.354486, 0.354486, 0.354486, 0.354486
12.2279, 0, 0.353972, 0.353859, 1.41421, -0.353972, 0, 0.353972, 0.353859, 0.353859, 0.353859, 0.353859, 0.353859, 0.353859, 0.353859, 0.353859, 0.353859, 0.353859, 0.353859, 0.353859, 0.353859, 0.353859, 0.353859, 0.353859
12.2357, 1, 0.353194, 0.353116, 1.73205, 0.646806, 0, 0.353194, 0.353116, 0.353116, 0.353116, 0.353116, 0.353116, 0.353116, 0.353116, 0.353116, 0.353116, 0.353116, 0.353116, 0.353116, 0.353116, 0.353116, 0.353116, 0.353116
12.2436, 0, 0.352427, 0.352375, 1.41421, -0.352427, 0, 0.352427, 0.352375, 0.352375, 0.352375, 0.352375, 0.352375, 0.352375, 0.352375, 0.352375, 0.352375, 0.352375, 0.352375, 0.352375, 0.352375, 0.352375, 0.352375, 0.352375
12.2514, 0, 0.352286, 0.352251, 1.41421, -0.352286, 0, 0.352286, 0.352251, 0.352251, 0.352251, 0.352251, 0.352251, 0.352251, 0.352251, 0.352251, 0.352251, 0.352251, 0.352251, 0.352251, 0.352251, 0.352251, 0.352251, 0.352251
12.2593, 2, 0.351888, 0.351865, 2, 1.64811, 0, 0.351888, 0.351865, 0.351865, 0.351865, 0.351865, 0.351865, 0.351865, 0.351865, 0.351865, 0.351865, 0.351865, 0.351865, 0.351865, 0.351865, 0.351865, 0.351865, 0.351865
12.2671, 1, 0.35125, 0.351234, 1.73205, 0.64875, 0, 0.35125, 0.351234, 0.351234, 0.351234, 0.351234, 0.351234, 0.351234, 0.351234, 0.351234, 0.351234, 0.351234, 0.351234, 0.351234, 0.351234, 0.351234, 0.351234, 0.351234
12.275, 0, 0.350493, 0.350482, 1.41421, -0.350493, 0, 0.350493, 0.350482, 0.350482, 0.350482, 0.350482, 0.350482, 0.350482, 0.350482, 0.350482, 0.350482, 0.350482, 0.350482, 0.350482, 0.350482, 0.350482, 0.350482, 0.350482
12.2828, 2, 0.349738, 0.349732, 2, 1.65026, 0, 0.349738, 0.349732, 0.349732, 0.349732, 0.349732, 0.349732, 0.349732, 0.349732, 0.349732, 0.349732, 0.349732, 0.349732, 0.349732, 0.349732, 0.349732, 0.349732, 0.349732
12.2906, 1, 0.349507, 0.349503, 1.73205, 0.650493, 0, 0.349507, 0.349503, 0.349503, 0.349503, 0.349503, 0.349503, 0.349503, 0.349503, 0.349503, 0.349503, 0.349503, 0.349503, 0.349503, 0.349503, 0.349503, 0.349503, 0.349503
12.2985, 0, 0.349025, 0.349022, 1.41421, -0.349025, 0, 0.349025, 0.349022, 0.349022, 0.349022, 0.349022, 0.349022, 0.349022, 0.349022, 0.349022, 0.349022, 0.349022, 0.349022, 0.349022, 0.349022, 0.349022, 0.349022, 0.349022
12.3063, 1, 0.348301, 0.348299, 1.73205, 0.651699, 0, 0.348301, 0.348299, 0.348299, 0.348299, 0.348299, 0.348299, 0.348299, 0.348299, 0.348299, 0.348299, 0.348299, 0.348299, 0.348299, 0.348299, 0.348299, 0.348299, 0.348299
12.3142, 1, 0.347457, 0.347455, 1.73205, 0.652543, 0, 0.347457, 0.347455, 0.347455, 0.347455, 0.347455, 0.347455, 0.347455, 0.347455, 0.347455, 0.347455, 0.347455, 0.347455, 0.347455, 0.347455, 0.347455, 0.347455, 0.347455
12.322, 1, 0.346613, 0.346612, 1.73205, 0.653387, 0, 0.346613, 0.346612, 0.346612, 0.346612, 0.346612, 0.346612, 0.346612, 0.346612, 0.346612, 0.346612, 0.346612, 0.346612, 0.346612, 0.346612, 0.346612, 0.346612, 0.346612
12.3299, 1, 0.346347, 0.346346, 1.73205, 0.653653, 0, 0.346347, 0.346346, 0.346346, 0.346346, 0.346346, 0.346346, 0.346346, 0.346346, 0.346346, 0.346346, 0.346346, 0.346346, 0.346346, 0.346346, 0.346346, 0.346346, 0.346346
12.3377, 2, 0.345853, 0.345852, 2, 1.65415, 0, 0.345853, 0.345852, 0.345852, 0.345852, 0.345852, 0.345852, 0.345852, 0.345852, 0.345852, 0.345852, 0.345852, 0.345852, 0.345852, 0.345852, 0.345852, 0.345852, 0.345852
12.3456, 0, 0.345143, 0.345142, 1.41421, -0.345143, 0, 0.345143, 0.345142, 0.345142, 0.345142, 0.345142, 0.345142, 0.345142, 0.345142, 0.345142, 0.345142, 0.345142, 0.345142, 0.345142, 0.345142, 0.345142, 0.345142, 0.345142
12.3534, 1, 0.344325, 0.344324, 1.73205, 0.655675, 0, 0.344325, 0.344324, 0.344324, 0.344324, 0.344324, 0.344324, 0.344324, 0.344324, 0.344324, 0.344324, 0.344324, 0.344324, 0.344324, 0.344324, 0.344324, 0.344324, 0.344324
12.3612, 1, 0.343507, 0.343506, 1.73205, 0.656493, 0, 0.343507, 0.343506, 0.343506, 0.343506, 0.343506, 0.343506, 0.343506, 0.343506, 0.343506, 0.343506, 0.343506, 0.343506, 0.343506, 0.343506, 0.343506, 0.343506, 0.343506
12.3691, 1, 0.342922, 0.342921, 1.73205, 0.657078, 0, 0.342922, 0.342921, 0.342921, 0.342921, 0.342921, 0.342921, 0.342921, 0.342921, 0.342921, 0.342921, 0.342921, 0.342921, 0.342921, 0.342921, 0.342921, 0.342921, 0.342921
12.3769, 0, 0.342245, 0.342244, 1.41421, -0.342245, 0, 0.342245, 0.342244, 0.342244, 0.342244, 0.342244, 0.342244, 0.342244, 0.342244, 0.342244, 0.342244, 0.342244, 0.342244, 0.342244, 0.342244, 0.342244, 0.342244, 0.342244
12.3848, 0, 0.341476, 0.341475, 1.41421, -0.341476, 0, 0.341476, 0.341475, 0.341475, 0.341475, 0.341475, 0.341475, 0.341475, 0.341475, 0.341475, 0.341475, 0.341475, 0.341475, 0.341475, 0.341475, 0.341475, 0.341475, 0.341475
12.3926, 0, 0.340661, 0.34066, 1.41421, -0.340661, 0, 0.340661, 0.34066, 0.34066, 0.34066, 0.34066, 0.34066, 0.34066, 0.34066, 0.34066, 0.34066, 0.34066, 0.34066, 0.34066, 0.34066, 0.34066, 0.34066, 0.34066
12.4005, 1, 0.339836, 0.339835, 1.73205, 0.660164, 0, 0.339836, 0.339835, 0.339835, 0.339835, 0.339835, 0.339835, 0.339835, 0.339835, 0.339835, 0.339835, 0.339835, 0.339835, 0.339835, 0.339835, 0.339835, 0.339835, 0.339835
12.4083, 1, 0.339005, 0.339004, 1.73205, 0.660995, 0, 0.339005, 0.339004, 0.339004, 0.339004, 0.339004, 0.339004, 0.339004, 0.339004, 0.339004, 0.339004, 0.339004, 0.339004, 0.339004, 0.339004, 0.339004, 0.339004, 0.339004
12.4162, 0, 0.338173, 0.338172, 1.41421, -0.338173, 0, 0.338173, 0.338172, 0.338172, 0.338172, 0.338172, 0.338172, 0.338172, 0.338172, 0.338172, 0.338172, 0.338172, 0.338172, 0.338172, 0.338172, 0.338172, 0.338172, 0.338172
12.424, 0, 0.33734, 0.337339, 1.41421, -0.33734, 0, 0.33734, 0.337339, 0.337339, 0.337339, 0.337339, 0.337339, 0.337339, 0.337339, 0.337339, 0.337339, 0.337339, 0.337339, 0.337339, 0.337339, 0.337339, 0.337339, 0.337339
12.4319, 2, 0.336508, 0.336507, 2, 1.66349, 0, 0.336508, 0.336507, 0.336507, 0.336507, 0.336507, 0.336507, 0.336507, 0.336507, 0.336507, 0.336507, 0.336507, 0.336507, 0.336507, 0.336507, 0.336507, 0.336507, 0.336507
12.4397, 1, 0.33556, 0.335559, 1.73205, 0.66444, 0, 0.33556, 0.335559, 0.335559, 0.335559, 0.335559, 0.335559, 0.335559, 0.335559, 0.335559, 0.335559, 0.335559, 0.335559, 0.335559, 0.335559, 0.335559, 0.335559, 0.335559
12.4475, 2, 0.334485, 0.334484, 2, 1.66552, 0, 0.334485, 0.334484, 0.334484, 0.334484, 0.334484, 0.334484, 0.334484, 0.334484, 0.334484, 0.334484, 0.334484, 0.334484, 0.334484, 0.334484, 0.334484, 0.334484, 0.334484
12.4554, 1, 0.333314, 0.333313, 1.73205, 0.666686, 0, 0.333314, 0.333313, 0.333313, 0.333313, 0.333313, 0.333313, 0.333313, 0.333313, 0.333313, 0.333313, 0.333313, 0.333313, 0.333313, 0.333313, 0.333313, 0.333313, 0.333313
12.4632, 0, 0.332097, 0.332097, 1.41421, -0.332097, 0, 0.332097, 0.332097, 0.332097, 0.332097, 0.332097, 0.332097, 0.332097, 0.332097, 0.332097, 0.332097, 0.332097, 0.332097, 0.332097, 0.332097, 0.332097, 0.332097, 0.332097
12.4711, 0, 0.330883, 0.330882, 1.41421, -0.330883, 0, 0.330883, 0.330882, 0.330882, 0.330882, 0.330882, 0.330882, 0.330882, 0.330882, 0.330882, 0.330882, 0.330882, 0.330882, 0.330882, 0.330882, 0.330882, 0.330882, 0.330882
12.4789, 1, 0.330139, 0.330138, 1.73205, 0.669861, 0, 0.330139, 0.330138, 0.330138, 0.330138, 0.330138, 0.330138, 0.330138, 0.330138, 0.330138, 0.330138, 0.330138, 0.330138, 0.330138, 0.330138, 0.330138, 0.330138, 0.330138
12.4868, 0, 0.329138, 0.329137, 1.41421, -0.329138, 0, 0.329138, 0.329137, 0.329137, 0.329137, 0.329137, 0.329137, 0.329137, 0.329137, 0.329137, 0.329137, 0.329137, 0.329137, 0.329137, 0.329137, 0.329137, 0.329137, 0.329137
12.4946, 0, 0.327928, 0.327927, 1.41421, -0.327928, 0, 0.327928, 0.327927, 0.327927, 0.327927, 0.327927, 0.327927, 0.327927, 0.327927, 0.327927, 0.327927, 0.327927, 0.327927, 0.327927, 0.327927, 0.327927, 0.327927, 0.327927
12.5025, 0, 0.326615, 0.326614, 1.41421, -0.326615, 0, 0.326615, 0.326614, 0.326614, 0.326614, 0.326614, 0.326614, 0.326614, 0.326614, 0.326614, 0.326614, 0.326614, 0.326614, 0.326614, 0.326614, 0.326614, 0.326614, 0.326614
12.5103, 1, 0.325305, 0.325304, 1.73205, 0.674695, 0, 0.325305, 0.325304, 0.325304, 0.325304, 0.325304, 0.325304, 0.325304, 0.325304, 0.325304, 0.325304, 0.325304, 0.325304, 0.325304, 0.325304, 0.325304, 0.325304, 0.325304
12.5182, 2, 0.324533, 0.324532, 2, 1.67547, 0, 0.324533, 0.324532, 0.324532, 0.324532, 0.324532, 0.324532, 0.324532, 0.324532, 0.324532, 0.324532, 0.324532, 0.324532, 0.324532, 0.324532, 0.324532, 0.324532, 0.324532
12.526, 0, 0.323406, 0.323405, 1.41421, -0.323406, 0, 0.323406, 0.323405, 0.323405, 0.323405, 0.323405, 0.323405, 0.323405, 0.323405, 0.323405, 0.323405, 0.323405, 0.323405, 0.323405, 0.323405, 0.323405, 0.323405, 0.323405
12.5338, 0, 0.321976, 0.321975, 1.41421, -0.321976, 0, 0.321976, 0.321975, 0.321975, 0.321975, 0.321975, 0.321975, 0.321975, 0.321975, 0.321975, 0.321975, 0.321975, 0.321975, 0.321975, 0.321975, 0.321975, 0.321975, 0.321975
12.5417, 0, 0.320397, 0.320396, 1.41421, -0.320397, 0, 0.320397, 0.320396, 0.320396, 0.320396, 0.320396, 0.320396, 0.320396, 0.320396, 0.320396, 0.320396, 0.320396, 0.320396, 0.320396, 0.320396, 0.320396, 0.320396, 0.320396
12.5495, 2, 0.318822, 0.318821, 2, 1.68118, 0, 0.318822, 0.318821, 0.318821, 0.318821, 0.318821, 0.318821, 0.318821, 0.318821, 0.318821, 0.318821, 0.318821, 0.318821, 0.318821, 0.318821, 0.318821, 0.318821, 0.318821
12.5574, 1, 0.318196, 0.318195, 1.73205, 0.681804, 0, 0.318196, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195, 0.318195
12.5652, 1, 0.317124, 0.317123, 1.73205, 0.682876, 0, 0.317124, 0.317123, 0.317123, 0.317123, 0.317123, 0.317123, 0.317123, 0.317123, 0.317123, 0.317123, 0.317123, 0.317123, 0.317123, 0.317123, 0.317123, 0.317123, 0.317123
12.5731, 0, 0.315674, 0.315673, 1.41421, -0.315674, 0, 0.315674, 0.315673, 0.315673, 0.315673, 0.315673, 0.315673, 0.315673, 0.315673, 0.315673, 0.315673, 0.315673, 0.315673, 0.315673, 0.315673, 0.315673, 0.315673, 0.315673
12.5809, 0, 0.314037, 0.314036, 1.41421, -0.314037, 0, 0.314037, 0.314036, 0.314036, 0.314036, 0.314036, 0.314036, 0.314036, 0.314036, 0.314036, 0.314036, 0.314036, 0.314036, 0.314036, 0.314036, 0.314036, 0.314036, 0.314036
12.5888, 0, 0.312405, 0.312404, 1.41421, -0.312405, 0, 0.312405, 0.312404, 0.312404, 0.312404, 0.312404, 0.312404, 0.312404, 0.312404, 0.312404, 0.312404, 0.312404, 0.312404, 0.312404, 0.312404, 0.312404, 0.312404, 0.312404
12.5966, 0, 0.311694, 0.311693, 1.41421, -0.311694, 0, 0.311694, 0.311693, 0.311693, 0.311693, 0.311693, 0.311693, 0.311693, 0.311693, 0.311693, 0.311693, 0.311693, 0.311693, 0.311693, 0.311693, 0.311693, 0.311693, 0.311693
12.6044, 0, 0.310485, 0.310484, 1.41421, -0.310485, 0, 0.310485, 0.310484, 0.310484, 0.310484, 0.310484, 0.310484, 0.310484, 0.310484, 0.310484, 0.310484, 0.310484, 0.310484, 0.310484, 0.310484, 0.310484, 0.310484, 0.310484
12.6123, 0, 0.308851, 0.30885, 1.41421, -0.308851, 0, 0.308851, 0.30885, 0.30885, 0.30885, 0.30885, 0.30885, 0.30885, 0.30885, 0.30885, 0.30885, 0.30885, 0.30885, 0.30885, 0.30885, 0.30885, 0.30885, 0.30885
12.6201, 1, 0.307009, 0.307008, 1.73205, 0.692991, 0, 0.307009, 0.307008, 0.307008, 0.307008, 0.307008, 0.307008, 0.307008, 0.307008, 0.307008, 0.307008, 0.307008, 0.307008, 0.307008, 0.307008, 0.307008, 0.307008, 0.307008
12.628, 2, 0.305172, 0.305171, 2, 1.69483, 0, 0.305172, 0.305171, 0.305171, 0.305171, 0.305171, 0.305171, 0.305171, 0.305171, 0.305171, 0.305171, 0.305171, 0.305171, 0.305171, 0.305171, 0.305171, 0.305171, 0.305171
