   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_136.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.548432, 0, 1.02319e-05, 9.31215e-07, 1.41421, -1.02319e-05, 9.42157e-07, 9.31215e-07, 9.31235e-07, 9.31314e-07, 9.3221e-07, 9.31643e-07, 1.04484e-06, 9.77465e-07, 9.62053e-07, 9.43747e-07, 4.63934e-06, 9.50073e-07, 9.32941e-07, 9.31355e-07, 9.35363e-07, 9.31886e-07, 1.22285e-06, 9.31219e-07, 5.94766e-06, 9.31215e-07, 9.74416e-07
0.556291, 0, 1.58502e-05, 1.73499e-06, 1.41421, -1.58502e-05, 1.75503e-06, 1.73499e-06, 1.73503e-06, 1.73518e-06, 1.73682e-06, 1.73578e-06, 1.94308e-06, 1.82565e-06, 1.79147e-06, 1.75794e-06, 8.52571e-06, 1.75917e-06, 1.73815e-06, 1.73525e-06, 1.74098e-06, 1.73626e-06, 2.14737e-06, 1.735e-06, 8.13212e-06, 1.73499e-06, 1.81411e-06
0.564149, 0, 2.50654e-05, 3.17551e-06, 1.41421, -2.50654e-05, 3.21157e-06, 3.17551e-06, 3.17558e-06, 3.17584e-06, 3.17879e-06, 3.17692e-06, 3.54989e-06, 3.35079e-06, 3.27712e-06, 3.2168e-06, 1.53932e-05, 3.20639e-06, 3.1812e-06, 3.17598e-06, 3.18409e-06, 3.17786e-06, 3.75502e-06, 3.17553e-06, 1.13443e-05, 3.17551e-06, 3.31786e-06
0.572007, 0, 4.0222e-05, 5.71016e-06, 1.41421, -4.0222e-05, 5.77389e-06, 5.71016e-06, 5.71028e-06, 5.71074e-06, 5.71595e-06, 5.71265e-06, 6.37197e-06, 6.04444e-06, 5.88978e-06, 5.78315e-06, 2.73082e-05, 5.74944e-06, 5.72021e-06, 5.71097e-06, 5.72239e-06, 5.71444e-06, 6.51962e-06, 5.71018e-06, 1.61747e-05, 5.71016e-06, 5.96178e-06
0.579865, 0, 6.50803e-05, 1.00886e-05, 1.41421, -6.50803e-05, 1.01993e-05, 1.00886e-05, 1.00888e-05, 1.00896e-05, 1.00987e-05, 1.00929e-05, 1.12382e-05, 1.07174e-05, 1.04006e-05, 1.02154e-05, 4.76055e-05, 1.01384e-05, 1.01061e-05, 1.009e-05, 1.01059e-05, 1.00963e-05, 1.12127e-05, 1.00886e-05, 2.35649e-05, 1.00886e-05, 1.05257e-05
0.587724, 0, 0.000105567, 1.75147e-05, 1.41421, -0.000105567, 1.77037e-05, 1.75147e-05, 1.7515e-05, 1.75164e-05, 1.75319e-05, 1.75221e-05, 1.94771e-05, 1.8681e-05, 1.80473e-05, 1.77311e-05, 8.15562e-05, 1.75776e-05, 1.75445e-05, 1.75171e-05, 1.75391e-05, 1.75282e-05, 1.90673e-05, 1.75147e-05, 3.50002e-05, 1.75147e-05, 1.82608e-05
0.595582, 0, 0.000170838, 2.98807e-05, 1.41421, -0.000170838, 3.01978e-05, 2.98807e-05, 2.98813e-05, 2.98836e-05, 2.99096e-05, 2.98931e-05, 3.31728e-05, 3.20138e-05, 3.07742e-05, 3.02438e-05, 0.000137317, 2.996e-05, 2.99308e-05, 2.98848e-05, 2.9915e-05, 2.99042e-05, 3.20142e-05, 2.98808e-05, 5.27824e-05, 2.98807e-05, 3.11324e-05
0.60344, 0, 0.000274769, 5.00993e-05, 1.41421, -0.000274769, 5.0622e-05, 5.00993e-05, 5.01002e-05, 5.0104e-05, 5.01468e-05, 5.01197e-05, 5.55274e-05, 5.3945e-05, 5.15725e-05, 5.06979e-05, 0.000227243, 5.01989e-05, 5.01817e-05, 5.0106e-05, 5.01471e-05, 5.01392e-05, 5.30173e-05, 5.00994e-05, 8.04246e-05, 5.00993e-05, 5.21631e-05
0.611298, 0, 0.000437967, 8.25583e-05, 1.41421, -0.000437967, 8.34055e-05, 8.25583e-05, 8.25599e-05, 8.2566e-05, 8.26354e-05, 8.25915e-05, 9.13558e-05, 8.93922e-05, 8.4946e-05, 8.35286e-05, 0.000369657, 8.26831e-05, 8.2692e-05, 8.25692e-05, 8.26247e-05, 8.26253e-05, 8.65329e-05, 8.25586e-05, 0.00012319, 8.25583e-05, 8.59032e-05
0.619157, 0, 0.000690395, 0.000133725, 1.41421, -0.000690395, 0.000135075, 0.000133725, 0.000133728, 0.000133738, 0.000133848, 0.000133778, 0.000147741, 0.000145692, 0.000137529, 0.000135271, 0.000591131, 0.000133881, 0.000133938, 0.000133743, 0.000133817, 0.000133836, 0.000139119, 0.000133726, 0.000188805, 0.000133725, 0.000139054
0.627015, 0, 0.00107472, 0.000212925, 1.41421, -0.00107472, 0.00021504, 0.000212925, 0.000212929, 0.000212945, 0.000213118, 0.000213008, 0.000234879, 0.00023357, 0.000218884, 0.000215347, 0.000929357, 0.00021312, 0.000213259, 0.000212953, 0.000213052, 0.000213105, 0.000220222, 0.000212926, 0.000288393, 0.000212925, 0.000221272
0.634873, 0, 0.0016504, 0.000333307, 1.41421, -0.0016504, 0.000336562, 0.000333307, 0.000333313, 0.000333336, 0.000333603, 0.000333434, 0.000367115, 0.000368388, 0.000342482, 0.000337035, 0.00143662, 0.000333548, 0.00033382, 0.000333348, 0.00033348, 0.000333593, 0.000343151, 0.000333308, 0.000437622, 0.000333307, 0.000346161
0.642731, 0, 0.00249846, 0.000512984, 1.41421, -0.00249846, 0.000517914, 0.000512984, 0.000512993, 0.000513028, 0.000513432, 0.000513177, 0.00056418, 0.000571693, 0.000526878, 0.00051863, 0.00218374, 0.000513284, 0.000513762, 0.000513047, 0.00051322, 0.000513433, 0.000526231, 0.000512985, 0.000658093, 0.000512984, 0.000532449
0.65059, 0, 0.00372692, 0.000776343, 1.41421, -0.00372692, 0.000783685, 0.000776343, 0.000776357, 0.00077641, 0.000777011, 0.000776631, 0.000852585, 0.000873085, 0.000797035, 0.000784752, 0.00326446, 0.000776715, 0.000777502, 0.000776437, 0.000776665, 0.000777039, 0.000794128, 0.000776346, 0.000978927, 0.000776343, 0.000805332
0.658448, 0, 0.00547642, 0.00115542, 1.41421, -0.00547642, 0.00116618, 0.00115542, 0.00115544, 0.00115552, 0.0011564, 0.00115584, 0.00126709, 0.00131236, 0.00118573, 0.00116774, 0.00479977, 0.00115588, 0.00115712, 0.00115556, 0.00115586, 0.00115648, 0.00117924, 0.00115543, 0.00143849, 0.00115542, 0.00119788
0.666306, 0, 0.00792579, 0.00169127, 1.41421, -0.00792579, 0.00170677, 0.00169127, 0.0016913, 0.00169141, 0.00169268, 0.00169188, 0.00185217, 0.00194185, 0.00173494, 0.00170902, 0.00694196, 0.00169184, 0.00169372, 0.00169147, 0.00169186, 0.00169286, 0.00172308, 0.00169128, 0.00208616, 0.00169127, 0.00175245
0.674165, 0, 0.011297, 0.00243517, 1.41421, -0.011297, 0.00245713, 0.00243517, 0.00243521, 0.00243537, 0.00243717, 0.00243603, 0.00266322, 0.00282892, 0.00249706, 0.00246032, 0.00987765, 0.00243587, 0.00243863, 0.00243545, 0.00243596, 0.00243752, 0.00247752, 0.00243518, 0.00298395, 0.00243517, 0.00252189
0.682023, 0, 0.0158585, 0.00344939, 1.41421, -0.0158585, 0.00348002, 0.00344939, 0.00344945, 0.00344967, 0.00345218, 0.00345059, 0.00376745, 0.00405821, 0.00353571, 0.00348447, 0.0138291, 0.00345025, 0.00345422, 0.00344978, 0.00345046, 0.0034528, 0.00350555, 0.0034494, 0.00420783, 0.00344939, 0.00357034
0.689881, 0, 0.0219264, 0.00480748, 1.41421, -0.0219264, 0.00484952, 0.00480748, 0.00480756, 0.00480787, 0.00481131, 0.00480913, 0.00524401, 0.00573367, 0.00492596, 0.00485563, 0.0190534, 0.00480853, 0.00481412, 0.00480802, 0.00480891, 0.00481238, 0.00488159, 0.0048075, 0.00584851, 0.00480748, 0.00497349
0.697739, 0, 0.0298626, 0.00659358, 1.41421, -0.0298626, 0.00665036, 0.00659358, 0.00659368, 0.00659409, 0.00659874, 0.0065958, 0.00718326, 0.00797967, 0.00675361, 0.00665861, 0.0258377, 0.00659486, 0.00660253, 0.00659431, 0.00659549, 0.00660049, 0.00669081, 0.0065936, 0.00801143, 0.00659358, 0.00681785
0.705598, 0, 0.0400688, 0.00890066, 1.41421, -0.0400688, 0.00897617, 0.00890066, 0.0089008, 0.00890134, 0.00890752, 0.00890361, 0.00968484, 0.0109411, 0.00911348, 0.00898715, 0.0344919, 0.00890221, 0.00891257, 0.00890163, 0.0089032, 0.0089103, 0.00902736, 0.00890068, 0.0108158, 0.00890066, 0.00919894
0.713456, 0, 0.0529766, 0.0118277, 1.41421, -0.0529766, 0.0119266, 0.0118277, 0.0118279, 0.0118286, 0.0118367, 0.0118316, 0.0128545, 0.0147821, 0.0121064, 0.011941, 0.045336, 0.0118296, 0.0118433, 0.011829, 0.0118311, 0.011841, 0.0119915, 0.0118277, 0.0143926, 0.0118277, 0.0122183
0.721314, 0, 0.0690323, 0.0154753, 1.41421, -0.0690323, 0.0156028, 0.0154753, 0.0154755, 0.0154764, 0.0154869, 0.0154802, 0.0167993, 0.0196823, 0.0158346, 0.0156213, 0.0586839, 0.0154775, 0.0154954, 0.0154769, 0.0154797, 0.0154932, 0.0156852, 0.0154753, 0.0188817, 0.0154753, 0.0159791
0.729172, 0, 0.0886779, 0.01994, 1.41421, -0.0886779, 0.0201019, 0.01994, 0.0199403, 0.0199414, 0.0199547, 0.0199463, 0.0216217, 0.0258313, 0.0203963, 0.0201254, 0.0748236, 0.0199426, 0.0199655, 0.019942, 0.0199458, 0.019964, 0.0202063, 0.01994, 0.0244277, 0.01994, 0.0205801
0.737031, 0, 0.112328, 0.025308, 1.41421, -0.112328, 0.0255107, 0.025308, 0.0253084, 0.0253098, 0.0253264, 0.0253159, 0.0274127, 0.0334208, 0.0258792, 0.0255401, 0.0939953, 0.0253112, 0.0253399, 0.0253106, 0.0253156, 0.0253398, 0.0256423, 0.0253081, 0.0311758, 0.025308, 0.0261095
0.744889, 0, 0.140347, 0.0316478, 1.41421, -0.140347, 0.0318978, 0.0316478, 0.0316482, 0.03165, 0.0316705, 0.0316576, 0.0342438, 0.0426331, 0.0323522, 0.0319341, 0.116368, 0.0316515, 0.0316871, 0.031651, 0.0316576, 0.0316894, 0.0320625, 0.0316479, 0.0392676, 0.0316478, 0.032637
0.752747, 1, 0.17302, 0.0390028, 1.73205, 0.82698, 0.0393068, 0.0390028, 0.0390034, 0.0390056, 0.0390305, 0.0390147, 0.0421594, 0.053629, 0.0398594, 0.039351, 0.142016, 0.0390072, 0.0390506, 0.0390068, 0.0390155, 0.0390568, 0.0395111, 0.0390029, 0.0488376, 0.0390028, 0.0402067
0.760605, 0, 0.210536, 0.0473849, 1.41421, -0.210536, 0.0477494, 0.0473849, 0.0473856, 0.0473882, 0.047418, 0.0473991, 0.0511698, 0.066532, 0.0484119, 0.0478023, 0.170905, 0.0473899, 0.0474422, 0.0473897, 0.0474011, 0.0474543, 0.0479996, 0.047385, 0.0600108, 0.0473849, 0.04883
0.768464, 0, 0.252962, 0.0567686, 1.41421, -0.252962, 0.0571998, 0.0567686, 0.0567695, 0.0567726, 0.0568078, 0.0567855, 0.0612456, 0.0814132, 0.0579834, 0.0572624, 0.202872, 0.0567744, 0.0568363, 0.0567744, 0.0567893, 0.0568574, 0.0575022, 0.0567688, 0.0729031, 0.0567686, 0.0584807
0.776322, 0, 0.300239, 0.0670888, 1.41421, -0.300239, 0.067592, 0.0670888, 0.0670897, 0.0670934, 0.0671345, 0.0671085, 0.0723144, 0.0982759, 0.0685066, 0.0676651, 0.237626, 0.0670953, 0.0671677, 0.0670956, 0.0671149, 0.0672017, 0.0679519, 0.067089, 0.0876235, 0.0670888, 0.0690913
0.78418, 0, 0.352171, 0.0782386, 1.41421, -0.352171, 0.0788185, 0.0782386, 0.0782397, 0.0782439, 0.0782913, 0.0782613, 0.0842602, 0.117041, 0.0798722, 0.0789027, 0.27475, 0.0782459, 0.0783293, 0.0782466, 0.0782714, 0.0783824, 0.0792396, 0.0782388, 0.104278, 0.0782386, 0.0805527
0.792039, 1, 0.408435, 0.0900728, 1.73205, 0.591565, 0.0907327, 0.0900728, 0.090074, 0.0900788, 0.0901328, 0.0900986, 0.0969257, 0.137537, 0.0919318, 0.0908286, 0.313713, 0.090081, 0.0901758, 0.0900822, 0.0901139, 0.0902564, 0.0912167, 0.090073, 0.122977, 0.0900728, 0.0927164
0.799897, 1.94258, 0.468594, 0.102412, 1.98559, 1.47399, 0.103155, 0.102412, 0.102414, 0.102419, 0.10248, 0.102442, 0.110118, 0.159494, 0.104503, 0.103262, 0.353893, 0.102421, 0.102528, 0.102423, 0.102464, 0.102649, 0.1037, 0.102413, 0.14384, 0.102412, 0.1054
0.807755, 1.05742, 0.532113, 0.115053, 1.74855, 0.525305, 0.115878, 0.115053, 0.115054, 0.11506, 0.115128, 0.115085, 0.123619, 0.182545, 0.117376, 0.115998, 0.394605, 0.115063, 0.115181, 0.115066, 0.115116, 0.11536, 0.116481, 0.115053, 0.167, 0.115053, 0.118397
0.815613, 0.937764, 0.598396, 0.127773, 1.71399, 0.339368, 0.12868, 0.127773, 0.127775, 0.127782, 0.127856, 0.127809, 0.137192, 0.206231, 0.130327, 0.128812, 0.435139, 0.127784, 0.127913, 0.127788, 0.127852, 0.128177, 0.129332, 0.127774, 0.19261, 0.127773, 0.131483
0.823472, 0.0622357, 0.666805, 0.140349, 1.43605, -0.604569, 0.141336, 0.140349, 0.140351, 0.140358, 0.140439, 0.140388, 0.150597, 0.230019, 0.143128, 0.14148, 0.474793, 0.140361, 0.1405, 0.140367, 0.140447, 0.140889, 0.142026, 0.14035, 0.22083, 0.140349, 0.144434
0.83133, 0, 0.73669, 0.152563, 1.41421, -0.73669, 0.153626, 0.152563, 0.152565, 0.152572, 0.152659, 0.152604, 0.163605, 0.253323, 0.155556, 0.153781, 0.512911, 0.152575, 0.152724, 0.152583, 0.152683, 0.153295, 0.154338, 0.152563, 0.251823, 0.152563, 0.157033
0.839188, 0, 0.807415, 0.164215, 1.41421, -0.807415, 0.16535, 0.164215, 0.164217, 0.164225, 0.164318, 0.164259, 0.176003, 0.275536, 0.167409, 0.165515, 0.548915, 0.164227, 0.164385, 0.164239, 0.164363, 0.165221, 0.166065, 0.164215, 0.285731, 0.164215, 0.169085
0.847046, 2.78435, 0.87837, 0.175132, 2.18731, 1.90598, 0.176334, 0.175132, 0.175135, 0.175143, 0.175242, 0.175179, 0.18761, 0.29606, 0.178513, 0.176509, 0.58233, 0.175146, 0.175311, 0.175162, 0.175315, 0.176529, 0.177032, 0.175133, 0.322647, 0.175132, 0.180425
0.854905, 1.14137, 0.948976, 0.185179, 1.77239, 0.192393, 0.186441, 0.185179, 0.185181, 0.18519, 0.185294, 0.185228, 0.198282, 0.314341, 0.188728, 0.186624, 0.612801, 0.185193, 0.185363, 0.185214, 0.185404, 0.187128, 0.187099, 0.185179, 0.362576, 0.185179, 0.190928
0.862763, 1.99758, 1.01869, 0.194255, 1.9994, 0.978898, 0.19557, 0.194255, 0.194257, 0.194267, 0.194374, 0.194306, 0.207916, 0.329909, 0.197954, 0.195761, 0.640099, 0.194269, 0.194443, 0.194298, 0.194533, 0.19698, 0.196166, 0.194255, 0.405397, 0.194255, 0.200512
0.870621, 0.0767027, 1.08697, 0.202301, 1.44108, -1.01026, 0.203664, 0.202301, 0.202303, 0.202313, 0.202424, 0.202354, 0.216452, 0.3424, 0.206131, 0.203861, 0.664123, 0.202315, 0.202491, 0.202354, 0.202643, 0.206104, 0.204175, 0.202301, 0.450825, 0.202301, 0.209142
0.878479, 0, 1.1533, 0.209296, 1.41421, -1.1533, 0.2107, 0.209296, 0.209298, 0.209308, 0.209423, 0.209351, 0.223869, 0.351586, 0.213239, 0.210903, 0.684887, 0.20931, 0.209487, 0.209362, 0.209716, 0.214575, 0.211108, 0.209296, 0.49837, 0.209296, 0.21683
0.886338, 0.916072, 1.21713, 0.215253, 1.70765, -0.301061, 0.216692, 0.215253, 0.215256, 0.215266, 0.215384, 0.215309, 0.230184, 0.357381, 0.219291, 0.2169, 0.702506, 0.215268, 0.215443, 0.215335, 0.215768, 0.222521, 0.216979, 0.215254, 0.54732, 0.215253, 0.223633
0.894196, 2.91122, 1.27791, 0.220215, 2.21613, 1.63331, 0.221684, 0.220215, 0.220218, 0.220228, 0.220348, 0.220272, 0.235443, 0.35985, 0.224331, 0.221894, 0.717174, 0.220229, 0.220401, 0.220317, 0.220841, 0.230117, 0.221836, 0.220215, 0.596736, 0.220215, 0.229646
0.902054, 0.172704, 1.33504, 0.224245, 1.47401, -1.16234, 0.225738, 0.224245, 0.224248, 0.224258, 0.22438, 0.224303, 0.239716, 0.359197, 0.228425, 0.225951, 0.729146, 0.224259, 0.224426, 0.224371, 0.225002, 0.237571, 0.225747, 0.224245, 0.645462, 0.224245, 0.235004
0.909912, 0.90883, 1.38791, 0.227422, 1.70553, -0.479081, 0.228936, 0.227422, 0.227425, 0.227436, 0.227559, 0.227481, 0.243089, 0.355748, 0.231653, 0.22915, 0.738709, 0.227436, 0.227596, 0.227577, 0.228331, 0.245118, 0.228796, 0.227423, 0.69217, 0.227422, 0.239874
0.917771, 2.81046, 1.4359, 0.229833, 2.19328, 1.37456, 0.231366, 0.229833, 0.229836, 0.229847, 0.229972, 0.229893, 0.245655, 0.349924, 0.234104, 0.231578, 0.746169, 0.229847, 0.229999, 0.230024, 0.230914, 0.252993, 0.231075, 0.229834, 0.735424, 0.229833, 0.244447
0.925629, 2.18472, 1.47842, 0.231569, 2.04566, 0.706301, 0.233118, 0.231569, 0.231572, 0.231583, 0.231708, 0.231629, 0.247511, 0.342207, 0.23587, 0.233327, 0.751826, 0.231582, 0.231725, 0.231801, 0.232841, 0.261422, 0.232677, 0.231569, 0.773752, 0.231569, 0.248942
0.933487, 1.09599, 1.51497, 0.232715, 1.75954, -0.418982, 0.23428, 0.232715, 0.232718, 0.232729, 0.232856, 0.232776, 0.248749, 0.33311, 0.237039, 0.234484, 0.755967, 0.232728, 0.232862, 0.232997, 0.234196, 0.270596, 0.233695, 0.232716, 0.805754, 0.232715, 0.253592
0.941346, 0, 1.54514, 0.233354, 1.41421, -1.54514, 0.234936, 0.233354, 0.233357, 0.233368, 0.233495, 0.233415, 0.249457, 0.323143, 0.237694, 0.23513, 0.758854, 0.233367, 0.23349, 0.233694, 0.235057, 0.280651, 0.234211, 0.233355, 0.830192, 0.233354, 0.258648
0.949204, 0, 1.56869, 0.233559, 1.41421, -1.56869, 0.235161, 0.233559, 0.233562, 0.233573, 0.233701, 0.23362, 0.249713, 0.312779, 0.237911, 0.235341, 0.760718, 0.233572, 0.233684, 0.233967, 0.235493, 0.29165, 0.234303, 0.23356, 0.846087, 0.233559, 0.264362
0.957062, 3.89436, 1.58557, 0.233394, 2.42783, 2.30879, 0.235021, 0.233394, 0.233397, 0.233409, 0.233536, 0.233455, 0.249585, 0.302438, 0.237754, 0.23518, 0.761756, 0.233406, 0.233508, 0.233879, 0.235562, 0.303565, 0.234035, 0.233395, 0.8528, 0.233394, 0.27099
0.96492, 1.88956, 1.59594, 0.232914, 1.9722, 0.293617, 0.234573, 0.232914, 0.232917, 0.232928, 0.233056, 0.232975, 0.249131, 0.292466, 0.23728, 0.234703, 0.762133, 0.232926, 0.233017, 0.233488, 0.235311, 0.316264, 0.233462, 0.232915, 0.850084, 0.232914, 0.278771
0.972779, 3.10562, 1.60017, 0.232165, 2.25956, 1.50545, 0.233866, 0.232165, 0.232168, 0.232179, 0.232307, 0.232226, 0.2484, 0.283128, 0.236534, 0.233956, 0.761984, 0.232176, 0.232258, 0.232842, 0.234778, 0.329508, 0.232632, 0.232166, 0.838116, 0.232165, 0.287918
0.980637, 0.110454, 1.5988, 0.231185, 1.45274, -1.48835, 0.232943, 0.231185, 0.231188, 0.231199, 0.231327, 0.231246, 0.247433, 0.274602, 0.235556, 0.232977, 0.761415, 0.231196, 0.231269, 0.231983, 0.233993, 0.342955, 0.231582, 0.231186, 0.817481, 0.231185, 0.298601
0.988495, 0, 1.59254, 0.230006, 1.41421, -1.59254, 0.231841, 0.230006, 0.230009, 0.23002, 0.230148, 0.230067, 0.246262, 0.266993, 0.234378, 0.231799, 0.76051, 0.230017, 0.230083, 0.230946, 0.232981, 0.356171, 0.230343, 0.230006, 0.789144, 0.230006, 0.310925
0.996353, 1.88231, 1.58217, 0.228654, 1.97036, 0.300142, 0.230592, 0.228654, 0.228657, 0.228668, 0.228796, 0.228715, 0.244916, 0.26033, 0.233026, 0.230447, 0.759335, 0.228665, 0.228725, 0.229767, 0.23176, 0.368655, 0.228939, 0.228654, 0.754375, 0.228654, 0.324915
1.00421, 2.11769, 1.56853, 0.227151, 2.02921, 0.549154, 0.229227, 0.227151, 0.227154, 0.227165, 0.227294, 0.227213, 0.243417, 0.254588, 0.231524, 0.228945, 0.757939, 0.227163, 0.22722, 0.228482, 0.230347, 0.379869, 0.227393, 0.227152, 0.714666, 0.227151, 0.340496
1.01207, 2, 1.55243, 0.225517, 2, 0.447573, 0.227776, 0.225517, 0.22552, 0.225531, 0.22566, 0.225578, 0.241785, 0.249693, 0.22989, 0.227311, 0.756358, 0.22553, 0.225585, 0.227131, 0.228759, 0.389278, 0.225723, 0.225518, 0.671629, 0.225517, 0.357478
1.01993, 1.87507, 1.53458, 0.223768, 1.96852, 0.340486, 0.22627, 0.223768, 0.223771, 0.223783, 0.223911, 0.22383, 0.240038, 0.245543, 0.228141, 0.225563, 0.75462, 0.223782, 0.22384, 0.225765, 0.227009, 0.396388, 0.223944, 0.223769, 0.626896, 0.223768, 0.375548
1.02779, 1.99761, 1.5156, 0.221921, 1.9994, 0.482007, 0.224742, 0.22192, 0.221924, 0.221935, 0.222063, 0.221982, 0.238191, 0.242012, 0.226293, 0.223715, 0.752744, 0.221936, 0.221999, 0.224449, 0.225115, 0.400788, 0.22207, 0.221921, 0.582023, 0.221921, 0.394271
1.03564, 0.997588, 1.49598, 0.219987, 1.73135, -0.498391, 0.223227, 0.219986, 0.21999, 0.220002, 0.22013, 0.220049, 0.236259, 0.238971, 0.22436, 0.221782, 0.750742, 0.220005, 0.220078, 0.223274, 0.223093, 0.402181, 0.220115, 0.219988, 0.538406, 0.219987, 0.4131
1.0435, 1.9976, 1.47606, 0.217982, 1.9994, 0.521538, 0.221766, 0.21798, 0.217985, 0.217996, 0.218125, 0.218044, 0.234254, 0.236287, 0.222354, 0.219777, 0.748622, 0.218003, 0.21809, 0.222363, 0.22096, 0.400415, 0.218092, 0.217983, 0.497224, 0.217982, 0.431397
1.05136, 0.997572, 1.45609, 0.215917, 1.73135, -0.458514, 0.220404, 0.215914, 0.21592, 0.215931, 0.216059, 0.215978, 0.232189, 0.233838, 0.220289, 0.217712, 0.746382, 0.215942, 0.21605, 0.221883, 0.218734, 0.395491, 0.216011, 0.215917, 0.459398, 0.215917, 0.448461
1.05922, 1.99761, 1.43626, 0.213803, 1.9994, 0.561354, 0.219192, 0.2138, 0.213806, 0.213817, 0.213945, 0.213864, 0.230075, 0.231515, 0.218175, 0.215597, 0.744018, 0.213833, 0.213968, 0.222062, 0.216435, 0.387567, 0.213884, 0.213803, 0.425575, 0.213803, 0.463574
1.06708, 0.997588, 1.41675, 0.211649, 1.73135, -0.419164, 0.218181, 0.211645, 0.211652, 0.211664, 0.211792, 0.211711, 0.227922, 0.229223, 0.216021, 0.213444, 0.741518, 0.211686, 0.211857, 0.223202, 0.214079, 0.376946, 0.211719, 0.21165, 0.396136, 0.211649, 0.476039
1.07494, 1.85577, 1.39782, 0.209466, 1.96361, 0.457947, 0.21743, 0.20946, 0.209468, 0.20948, 0.209608, 0.209527, 0.225738, 0.226889, 0.213837, 0.21126, 0.738863, 0.20951, 0.209727, 0.225695, 0.211681, 0.364048, 0.209526, 0.209466, 0.371212, 0.209466, 0.485234
1.08279, 1.2836, 1.37982, 0.207258, 1.81207, -0.0962181, 0.216996, 0.207251, 0.207261, 0.207272, 0.2074, 0.207319, 0.22353, 0.224457, 0.21163, 0.209052, 0.736029, 0.207313, 0.207585, 0.230037, 0.209257, 0.349378, 0.20731, 0.207258, 0.350726, 0.207258, 0.490651
1.09065, 2.85338, 1.36329, 0.205031, 2.20304, 1.49009, 0.216932, 0.205022, 0.205034, 0.205045, 0.205173, 0.205092, 0.221303, 0.221891, 0.209403, 0.206826, 0.732984, 0.2051, 0.205438, 0.236841, 0.206817, 0.333489, 0.205076, 0.205031, 0.334431, 0.205031, 0.49194
1.09851, 2.69959, 1.34895, 0.202787, 2.16785, 1.35064, 0.217286, 0.202776, 0.20279, 0.202801, 0.202929, 0.202848, 0.219059, 0.21917, 0.207159, 0.204582, 0.729694, 0.202873, 0.20329, 0.246836, 0.204368, 0.316939, 0.202825, 0.202787, 0.321952, 0.202787, 0.48893
1.10637, 3.14415, 1.33775, 0.200526, 2.26807, 1.8064, 0.218091, 0.200511, 0.200529, 0.20054, 0.200668, 0.200587, 0.216798, 0.216289, 0.204897, 0.20232, 0.726118, 0.200633, 0.201143, 0.260864, 0.201914, 0.300257, 0.200558, 0.200526, 0.312836, 0.200526, 0.481644
1.11423, 2.30287, 1.33081, 0.198243, 2.07434, 0.972064, 0.219361, 0.198225, 0.198246, 0.198257, 0.198386, 0.198304, 0.214515, 0.213254, 0.202615, 0.200038, 0.722215, 0.198377, 0.198993, 0.27986, 0.199454, 0.283911, 0.198271, 0.198244, 0.306582, 0.198243, 0.4703
1.12209, 1.84374, 1.32938, 0.195933, 1.96055, 0.514365, 0.221086, 0.195909, 0.195936, 0.195947, 0.196075, 0.195994, 0.212205, 0.210079, 0.200304, 0.197727, 0.717946, 0.196101, 0.196837, 0.304804, 0.196982, 0.268284, 0.195957, 0.195933, 0.30268, 0.195933, 0.455292
1.12994, 0.156255, 1.33478, 0.193584, 1.46842, -1.17853, 0.223225, 0.193555, 0.193587, 0.193599, 0.193727, 0.193646, 0.209857, 0.206779, 0.197956, 0.195379, 0.713279, 0.193796, 0.194664, 0.336675, 0.194489, 0.253665, 0.193605, 0.193585, 0.300633, 0.193584, 0.437156
1.1378, 3.67785, 1.34827, 0.191184, 2.38282, 2.32958, 0.2257, 0.191147, 0.191187, 0.191198, 0.191326, 0.191245, 0.207456, 0.203376, 0.195556, 0.192979, 0.708193, 0.191449, 0.192463, 0.376354, 0.19196, 0.240239, 0.191201, 0.191184, 0.299975, 0.191184, 0.416539
1.14566, 3.15865, 1.37092, 0.188714, 2.27127, 1.78773, 0.228397, 0.188669, 0.188717, 0.188729, 0.188857, 0.188776, 0.204987, 0.199883, 0.193086, 0.190509, 0.702683, 0.189046, 0.190217, 0.424543, 0.189379, 0.228097, 0.188729, 0.188715, 0.300281, 0.188714, 0.394145
1.15352, 1.1635, 1.40348, 0.186156, 1.77862, -0.239977, 0.231167, 0.186099, 0.186159, 0.18617, 0.186298, 0.186217, 0.202428, 0.196312, 0.190527, 0.18795, 0.69677, 0.186569, 0.187908, 0.481647, 0.186723, 0.217245, 0.186168, 0.186156, 0.301173, 0.186156, 0.370692
1.16138, 1.8317, 1.44625, 0.183485, 1.95747, 0.385442, 0.233827, 0.183414, 0.183488, 0.183499, 0.183627, 0.183546, 0.199757, 0.192669, 0.187857, 0.18528, 0.690508, 0.183998, 0.185511, 0.547662, 0.183969, 0.207618, 0.183496, 0.183486, 0.30232, 0.183485, 0.346867
