   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_612.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.9678, 1, 0.211235, 0.210129, 1.73205, 0.788765, 0, 0.210129, 0.210129, 0.210129, 0.210129, 0.210129, 0.210129, 0.210129, 0.210129, 0.210129, 0.210129, 0.210129, 0.210129, 0.210129, 0.210129, 0.210131, 0.210129, 0.211233, 0.210129, 0.210129
15.9757, 1, 0.209861, 0.208725, 1.73205, 0.790139, 0, 0.208725, 0.208725, 0.208725, 0.208725, 0.208725, 0.208725, 0.208725, 0.208725, 0.208725, 0.208725, 0.208725, 0.208725, 0.208725, 0.208725, 0.208727, 0.208725, 0.209859, 0.208725, 0.208725
15.9835, 0, 0.208285, 0.207122, 1.41421, -0.208285, 0, 0.207122, 0.207122, 0.207122, 0.207122, 0.207122, 0.207122, 0.207122, 0.207122, 0.207122, 0.207122, 0.207122, 0.207122, 0.207122, 0.207122, 0.207124, 0.207122, 0.208283, 0.207122, 0.207122
15.9914, 0, 0.206614, 0.205424, 1.41421, -0.206614, 0, 0.205424, 0.205424, 0.205424, 0.205424, 0.205424, 0.205424, 0.205424, 0.205424, 0.205424, 0.205424, 0.205424, 0.205424, 0.205424, 0.205424, 0.205426, 0.205424, 0.206612, 0.205424, 0.205424
15.9992, 1, 0.204948, 0.203733, 1.73205, 0.795052, 0, 0.203733, 0.203733, 0.203733, 0.203733, 0.203733, 0.203733, 0.203733, 0.203733, 0.203733, 0.203733, 0.203733, 0.203733, 0.203733, 0.203733, 0.203735, 0.203733, 0.204946, 0.203733, 0.203733
16.0071, 0, 0.203812, 0.202573, 1.41421, -0.203812, 0, 0.202573, 0.202573, 0.202573, 0.202573, 0.202573, 0.202573, 0.202573, 0.202573, 0.202573, 0.202573, 0.202573, 0.202573, 0.202573, 0.202573, 0.202575, 0.202573, 0.20381, 0.202573, 0.202573
16.015, 1, 0.202461, 0.201199, 1.73205, 0.797539, 0, 0.201199, 0.201199, 0.201199, 0.201199, 0.201199, 0.201199, 0.201199, 0.201199, 0.201199, 0.201199, 0.201199, 0.201199, 0.201199, 0.201199, 0.201201, 0.201199, 0.202459, 0.201199, 0.201199
16.0228, 0, 0.200908, 0.199624, 1.41421, -0.200908, 0, 0.199624, 0.199624, 0.199624, 0.199624, 0.199624, 0.199624, 0.199624, 0.199624, 0.199624, 0.199624, 0.199624, 0.199624, 0.199624, 0.199624, 0.199626, 0.199624, 0.200907, 0.199624, 0.199624
16.0307, 0, 0.199259, 0.197954, 1.41421, -0.199259, 0, 0.197954, 0.197954, 0.197954, 0.197954, 0.197954, 0.197954, 0.197954, 0.197954, 0.197954, 0.197954, 0.197954, 0.197954, 0.197954, 0.197954, 0.197956, 0.197954, 0.199257, 0.197954, 0.197954
16.0386, 1, 0.197616, 0.19629, 1.73205, 0.802384, 0, 0.19629, 0.19629, 0.19629, 0.19629, 0.19629, 0.19629, 0.19629, 0.19629, 0.19629, 0.19629, 0.19629, 0.19629, 0.19629, 0.19629, 0.196292, 0.19629, 0.197614, 0.19629, 0.19629
16.0464, 0, 0.196247, 0.194902, 1.41421, -0.196247, 0, 0.194902, 0.194902, 0.194902, 0.194902, 0.194902, 0.194902, 0.194902, 0.194902, 0.194902, 0.194902, 0.194902, 0.194902, 0.194902, 0.194902, 0.194904, 0.194902, 0.196245, 0.194902, 0.194902
16.0543, 0.265551, 0.194831, 0.193467, 1.50517, 0.0707203, 0, 0.193467, 0.193467, 0.193467, 0.193467, 0.193467, 0.193467, 0.193467, 0.193467, 0.193467, 0.193467, 0.193467, 0.193467, 0.193467, 0.193467, 0.193469, 0.193467, 0.194829, 0.193467, 0.193467
16.0622, 0.734449, 0.193367, 0.191984, 1.65362, 0.541081, 0, 0.191984, 0.191984, 0.191984, 0.191984, 0.191984, 0.191984, 0.191984, 0.191984, 0.191984, 0.191984, 0.191984, 0.191984, 0.191984, 0.191984, 0.191986, 0.191984, 0.193365, 0.191984, 0.191984
16.07, 0, 0.19181, 0.190409, 1.41421, -0.19181, 0, 0.190409, 0.190409, 0.190409, 0.190409, 0.190409, 0.190409, 0.190409, 0.190409, 0.190409, 0.190409, 0.190409, 0.190409, 0.190409, 0.190409, 0.190411, 0.190409, 0.191808, 0.190409, 0.190409
16.0779, 0, 0.190173, 0.188755, 1.41421, -0.190173, 0, 0.188755, 0.188755, 0.188755, 0.188755, 0.188755, 0.188755, 0.188755, 0.188755, 0.188755, 0.188755, 0.188755, 0.188755, 0.188755, 0.188755, 0.188757, 0.188755, 0.190171, 0.188755, 0.188755
16.0858, 0, 0.188483, 0.187048, 1.41421, -0.188483, 0, 0.187048, 0.187048, 0.187048, 0.187048, 0.187048, 0.187048, 0.187048, 0.187048, 0.187048, 0.187048, 0.187048, 0.187048, 0.187048, 0.187048, 0.18705, 0.187048, 0.188481, 0.187048, 0.187048
16.0936, 0, 0.186762, 0.185309, 1.41421, -0.186762, 0, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185311, 0.185309, 0.18676, 0.185309, 0.185309
16.1015, 0.251053, 0.185029, 0.18356, 1.50035, 0.0660245, 0, 0.18356, 0.18356, 0.18356, 0.18356, 0.18356, 0.18356, 0.18356, 0.18356, 0.18356, 0.18356, 0.18356, 0.18356, 0.18356, 0.18356, 0.183562, 0.18356, 0.185027, 0.18356, 0.18356
16.1093, 0.997646, 0.183304, 0.181818, 1.73137, 0.814342, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.18182, 0.181818, 0.183302, 0.181818, 0.181818
16.1172, 0.751301, 0.18332, 0.181818, 1.6587, 0.567981, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.18182, 0.181818, 0.183318, 0.181818, 0.181818
16.1251, 0, 0.183624, 0.182105, 1.41421, -0.183624, 0, 0.182105, 0.182105, 0.182105, 0.182105, 0.182105, 0.182105, 0.182105, 0.182105, 0.182105, 0.182105, 0.182105, 0.182105, 0.182105, 0.182105, 0.182107, 0.182105, 0.183622, 0.182105, 0.182105
16.1329, 0, 0.183902, 0.182367, 1.41421, -0.183902, 0, 0.182367, 0.182367, 0.182367, 0.182367, 0.182367, 0.182367, 0.182367, 0.182367, 0.182367, 0.182367, 0.182367, 0.182367, 0.182367, 0.182367, 0.182369, 0.182367, 0.1839, 0.182367, 0.182367
16.1408, 0, 0.184156, 0.182604, 1.41421, -0.184156, 0, 0.182604, 0.182604, 0.182604, 0.182604, 0.182604, 0.182604, 0.182604, 0.182604, 0.182604, 0.182604, 0.182604, 0.182604, 0.182604, 0.182604, 0.182606, 0.182604, 0.184154, 0.182604, 0.182604
16.1487, 0, 0.184397, 0.182828, 1.41421, -0.184397, 0, 0.182828, 0.182828, 0.182828, 0.182828, 0.182828, 0.182828, 0.182828, 0.182828, 0.182828, 0.182828, 0.182828, 0.182828, 0.182828, 0.182828, 0.18283, 0.182828, 0.184395, 0.182828, 0.182828
16.1565, 0, 0.184638, 0.183052, 1.41421, -0.184638, 0, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183055, 0.183052, 0.184636, 0.183052, 0.183052
16.1644, 1.23185, 0.184922, 0.183319, 1.79773, 1.04692, 0, 0.183319, 0.183319, 0.183319, 0.183319, 0.183319, 0.183319, 0.183319, 0.183319, 0.183319, 0.183319, 0.183319, 0.183319, 0.183319, 0.183319, 0.183321, 0.183319, 0.18492, 0.183319, 0.183319
16.1723, 0.997493, 0.185194, 0.183574, 1.73133, 0.812299, 0, 0.183574, 0.183574, 0.183574, 0.183574, 0.183574, 0.183574, 0.183574, 0.183574, 0.183574, 0.183574, 0.183574, 0.183574, 0.183574, 0.183574, 0.183576, 0.183574, 0.185192, 0.183574, 0.183574
16.1801, 1.77066, 0.185454, 0.183817, 1.94182, 1.58521, 0, 0.183817, 0.183817, 0.183817, 0.183817, 0.183817, 0.183817, 0.183817, 0.183817, 0.183817, 0.183817, 0.183817, 0.183817, 0.183817, 0.183817, 0.183819, 0.183817, 0.185452, 0.183817, 0.183817
16.188, 1, 0.185703, 0.184049, 1.73205, 0.814297, 0, 0.184049, 0.184049, 0.184049, 0.184049, 0.184049, 0.184049, 0.184049, 0.184049, 0.184049, 0.184049, 0.184049, 0.184049, 0.184049, 0.184049, 0.184051, 0.184049, 0.185701, 0.184049, 0.184049
16.1959, 1, 0.185945, 0.184272, 1.73205, 0.814055, 0, 0.184272, 0.184272, 0.184272, 0.184272, 0.184272, 0.184272, 0.184272, 0.184272, 0.184272, 0.184272, 0.184272, 0.184272, 0.184272, 0.184272, 0.184274, 0.184272, 0.185943, 0.184272, 0.184272
16.2037, 0, 0.186181, 0.18449, 1.41421, -0.186181, 0, 0.18449, 0.18449, 0.18449, 0.18449, 0.18449, 0.18449, 0.18449, 0.18449, 0.18449, 0.18449, 0.18449, 0.18449, 0.18449, 0.18449, 0.184492, 0.18449, 0.186179, 0.18449, 0.18449
16.2116, 0, 0.18641, 0.1847, 1.41421, -0.18641, 0, 0.1847, 0.1847, 0.1847, 0.1847, 0.1847, 0.1847, 0.1847, 0.1847, 0.1847, 0.1847, 0.1847, 0.1847, 0.1847, 0.1847, 0.184703, 0.1847, 0.186408, 0.1847, 0.1847
16.2194, 0.21487, 0.186634, 0.184905, 1.48824, 0.0282355, 0, 0.184905, 0.184905, 0.184905, 0.184905, 0.184905, 0.184905, 0.184905, 0.184905, 0.184905, 0.184905, 0.184905, 0.184905, 0.184905, 0.184905, 0.184907, 0.184905, 0.186632, 0.184905, 0.184905
16.2273, 0.997769, 0.186856, 0.185107, 1.73141, 0.810914, 0, 0.185107, 0.185107, 0.185107, 0.185107, 0.185107, 0.185107, 0.185107, 0.185107, 0.185107, 0.185107, 0.185107, 0.185107, 0.185107, 0.185107, 0.185109, 0.185107, 0.186854, 0.185107, 0.185107
16.2352, 0.997496, 0.187078, 0.185309, 1.73133, 0.810418, 0, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185309, 0.185311, 0.185309, 0.187076, 0.185309, 0.185309
16.243, 0.997424, 0.187306, 0.185517, 1.73131, 0.810117, 0, 0.185517, 0.185517, 0.185517, 0.185517, 0.185517, 0.185517, 0.185517, 0.185517, 0.185517, 0.185517, 0.185517, 0.185517, 0.185517, 0.185517, 0.185519, 0.185517, 0.187304, 0.185517, 0.185517
16.2509, 0.792441, 0.187533, 0.185723, 1.67106, 0.604908, 0, 0.185723, 0.185723, 0.185723, 0.185723, 0.185723, 0.185723, 0.185723, 0.185723, 0.185723, 0.185723, 0.185723, 0.185723, 0.185723, 0.185723, 0.185725, 0.185723, 0.187531, 0.185723, 0.185723
16.2588, 0.20285, 0.187757, 0.185926, 1.4842, 0.0150928, 0, 0.185926, 0.185926, 0.185926, 0.185926, 0.185926, 0.185926, 0.185926, 0.185926, 0.185926, 0.185926, 0.185926, 0.185926, 0.185926, 0.185926, 0.185928, 0.185926, 0.187755, 0.185926, 0.185926
16.2666, 0.79715, 0.187963, 0.18611, 1.67247, 0.609187, 0, 0.18611, 0.18611, 0.18611, 0.18611, 0.18611, 0.18611, 0.18611, 0.18611, 0.18611, 0.18611, 0.18611, 0.18611, 0.18611, 0.18611, 0.186112, 0.18611, 0.187961, 0.18611, 0.18611
16.2745, 1, 0.18815, 0.186275, 1.73205, 0.81185, 0, 0.186275, 0.186275, 0.186275, 0.186275, 0.186275, 0.186275, 0.186275, 0.186275, 0.186275, 0.186275, 0.186275, 0.186275, 0.186275, 0.186275, 0.186277, 0.186275, 0.188148, 0.186275, 0.186275
16.2824, 0, 0.188328, 0.186431, 1.41421, -0.188328, 0, 0.186431, 0.186431, 0.186431, 0.186431, 0.186431, 0.186431, 0.186431, 0.186431, 0.186431, 0.186431, 0.186431, 0.186431, 0.186431, 0.186431, 0.186433, 0.186431, 0.188326, 0.186431, 0.186431
16.2902, 0, 0.188507, 0.186586, 1.41421, -0.188507, 0, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186588, 0.186586, 0.188505, 0.186586, 0.186586
16.2981, 0, 0.188681, 0.186736, 1.41421, -0.188681, 0, 0.186736, 0.186736, 0.186736, 0.186736, 0.186736, 0.186736, 0.186736, 0.186736, 0.186736, 0.186736, 0.186736, 0.186736, 0.186736, 0.186736, 0.186738, 0.186736, 0.188679, 0.186736, 0.186736
16.306, 1, 0.188852, 0.186884, 1.73205, 0.811148, 0, 0.186884, 0.186884, 0.186884, 0.186884, 0.186884, 0.186884, 0.186884, 0.186884, 0.186884, 0.186884, 0.186884, 0.186884, 0.186884, 0.186884, 0.186886, 0.186884, 0.18885, 0.186884, 0.186884
16.3138, 0, 0.189024, 0.187031, 1.41421, -0.189024, 0, 0.187031, 0.187031, 0.187031, 0.187031, 0.187031, 0.187031, 0.187031, 0.187031, 0.187031, 0.187031, 0.187031, 0.187031, 0.187031, 0.187031, 0.187033, 0.187031, 0.189022, 0.187031, 0.187031
16.3217, 0.183643, 0.189202, 0.187184, 1.47772, -0.00555885, 0, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187186, 0.187184, 0.1892, 0.187184, 0.187184
16.3295, 0.816357, 0.189379, 0.187336, 1.6782, 0.626978, 0, 0.187336, 0.187336, 0.187336, 0.187336, 0.187336, 0.187336, 0.187336, 0.187336, 0.187336, 0.187336, 0.187336, 0.187336, 0.187336, 0.187336, 0.187338, 0.187336, 0.189377, 0.187336, 0.187336
16.3374, 0.178788, 0.189542, 0.187473, 1.47607, -0.0107535, 0, 0.187473, 0.187473, 0.187473, 0.187473, 0.187473, 0.187473, 0.187473, 0.187473, 0.187473, 0.187473, 0.187473, 0.187473, 0.187473, 0.187473, 0.187475, 0.187473, 0.18954, 0.187473, 0.187473
16.3453, 1.82121, 0.189686, 0.187591, 1.95479, 1.63153, 0, 0.187591, 0.187591, 0.187591, 0.187591, 0.187591, 0.187591, 0.187591, 0.187591, 0.187591, 0.187591, 0.187591, 0.187591, 0.187591, 0.187591, 0.187593, 0.187591, 0.189684, 0.187591, 0.187591
16.3531, 0.173854, 0.189816, 0.187694, 1.4744, -0.0159626, 0, 0.187694, 0.187694, 0.187694, 0.187694, 0.187694, 0.187694, 0.187694, 0.187694, 0.187694, 0.187694, 0.187694, 0.187694, 0.187694, 0.187694, 0.187696, 0.187694, 0.189814, 0.187694, 0.187694
16.361, 0.997667, 0.189939, 0.18779, 1.73138, 0.807728, 0, 0.18779, 0.18779, 0.18779, 0.18779, 0.18779, 0.18779, 0.18779, 0.18779, 0.18779, 0.18779, 0.18779, 0.18779, 0.18779, 0.18779, 0.187792, 0.18779, 0.189937, 0.18779, 0.18779
16.3689, 1.82848, 0.190056, 0.18788, 1.95665, 1.63842, 0, 0.18788, 0.18788, 0.18788, 0.18788, 0.18788, 0.18788, 0.18788, 0.18788, 0.18788, 0.18788, 0.18788, 0.18788, 0.18788, 0.18788, 0.187882, 0.18788, 0.190054, 0.18788, 0.18788
16.3767, 0, 0.190144, 0.187939, 1.41421, -0.190144, 0, 0.187939, 0.187939, 0.187939, 0.187939, 0.187939, 0.187939, 0.187939, 0.187939, 0.187939, 0.187939, 0.187939, 0.187939, 0.187939, 0.187939, 0.187941, 0.187939, 0.190142, 0.187939, 0.187939
16.3846, 0, 0.190217, 0.187983, 1.41421, -0.190217, 0, 0.187983, 0.187983, 0.187983, 0.187983, 0.187983, 0.187983, 0.187983, 0.187983, 0.187983, 0.187983, 0.187983, 0.187983, 0.187983, 0.187983, 0.187985, 0.187983, 0.190214, 0.187983, 0.187983
16.3925, 0.161874, 0.19029, 0.188028, 1.47033, -0.0284156, 0, 0.188028, 0.188028, 0.188028, 0.188028, 0.188028, 0.188028, 0.188028, 0.188028, 0.188028, 0.188028, 0.188028, 0.188028, 0.188028, 0.188028, 0.18803, 0.188028, 0.190288, 0.188028, 0.188028
16.4003, 1.15725, 0.190454, 0.188163, 1.77687, 0.9668, 0, 0.188163, 0.188163, 0.188163, 0.188163, 0.188163, 0.188163, 0.188163, 0.188163, 0.188163, 0.188163, 0.188163, 0.188163, 0.188163, 0.188163, 0.188165, 0.188163, 0.190452, 0.188163, 0.188163
16.4082, 2.68087, 0.190577, 0.188256, 2.16353, 2.4903, 0, 0.188256, 0.188256, 0.188256, 0.188256, 0.188256, 0.188256, 0.188256, 0.188256, 0.188256, 0.188256, 0.188256, 0.188256, 0.188256, 0.188256, 0.188258, 0.188256, 0.190575, 0.188256, 0.188256
16.416, 0.154856, 0.190647, 0.188296, 1.46794, -0.0357904, 0, 0.188296, 0.188296, 0.188296, 0.188296, 0.188296, 0.188296, 0.188296, 0.188296, 0.188296, 0.188296, 0.188296, 0.188296, 0.188296, 0.188296, 0.188298, 0.188296, 0.190645, 0.188296, 0.188296
16.4239, 0.997275, 0.190691, 0.188309, 1.73126, 0.806584, 0, 0.188309, 0.188309, 0.188309, 0.188309, 0.188309, 0.188309, 0.188309, 0.188309, 0.188309, 0.188309, 0.188309, 0.188309, 0.188309, 0.188309, 0.188311, 0.188309, 0.190689, 0.188309, 0.188309
16.4318, 0.847869, 0.190735, 0.188323, 1.68756, 0.657134, 0, 0.188323, 0.188323, 0.188323, 0.188323, 0.188323, 0.188323, 0.188323, 0.188323, 0.188323, 0.188323, 0.188323, 0.188323, 0.188323, 0.188323, 0.188325, 0.188323, 0.190733, 0.188323, 0.188323
16.4396, 0, 0.190823, 0.188379, 1.41421, -0.190823, 0, 0.188379, 0.188379, 0.188379, 0.188379, 0.188379, 0.188379, 0.188379, 0.188379, 0.188379, 0.188379, 0.188379, 0.188379, 0.188379, 0.188379, 0.188381, 0.188379, 0.190821, 0.188379, 0.188379
16.4475, 1, 0.190853, 0.188377, 1.73205, 0.809147, 0, 0.188377, 0.188377, 0.188377, 0.188377, 0.188377, 0.188377, 0.188377, 0.188377, 0.188377, 0.188377, 0.188377, 0.188377, 0.188377, 0.188377, 0.188379, 0.188377, 0.190851, 0.188377, 0.188377
16.4554, 0, 0.190825, 0.188317, 1.41421, -0.190825, 0, 0.188317, 0.188317, 0.188317, 0.188317, 0.188317, 0.188317, 0.188317, 0.188317, 0.188317, 0.188317, 0.188317, 0.188317, 0.188317, 0.188317, 0.188319, 0.188317, 0.190823, 0.188317, 0.188317
16.4632, 0, 0.190769, 0.188229, 1.41421, -0.190769, 0, 0.188229, 0.188229, 0.188229, 0.188229, 0.188229, 0.188229, 0.188229, 0.188229, 0.188229, 0.188229, 0.188229, 0.188229, 0.188229, 0.188229, 0.188231, 0.188229, 0.190767, 0.188229, 0.188229
16.4711, 0, 0.190714, 0.18814, 1.41421, -0.190714, 0, 0.18814, 0.18814, 0.18814, 0.18814, 0.18814, 0.18814, 0.18814, 0.18814, 0.18814, 0.18814, 0.18814, 0.18814, 0.18814, 0.18814, 0.188142, 0.18814, 0.190712, 0.18814, 0.18814
16.479, 2.13535, 0.190806, 0.188199, 2.03356, 1.94454, 0, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188199, 0.188201, 0.188199, 0.190804, 0.188199, 0.188199
16.4868, 0.86465, 0.190837, 0.188196, 1.69253, 0.673813, 0, 0.188196, 0.188196, 0.188196, 0.188196, 0.188196, 0.188196, 0.188196, 0.188196, 0.188196, 0.188196, 0.188196, 0.188196, 0.188196, 0.188196, 0.188198, 0.188196, 0.190835, 0.188196, 0.188196
16.4947, 0, 0.190812, 0.188136, 1.41421, -0.190812, 0, 0.188136, 0.188136, 0.188136, 0.188136, 0.188136, 0.188136, 0.188136, 0.188136, 0.188136, 0.188136, 0.188136, 0.188136, 0.188136, 0.188136, 0.188138, 0.188136, 0.190809, 0.188136, 0.188136
16.5026, 0.128345, 0.190758, 0.188047, 1.45888, -0.0624128, 0, 0.188047, 0.188047, 0.188047, 0.188047, 0.188047, 0.188047, 0.188047, 0.188047, 0.188047, 0.188047, 0.188047, 0.188047, 0.188047, 0.188047, 0.188049, 0.188047, 0.190756, 0.188047, 0.188047
16.5104, 2.12302, 0.190704, 0.187958, 2.03052, 1.93231, 0, 0.187958, 0.187958, 0.187958, 0.187958, 0.187958, 0.187958, 0.187958, 0.187958, 0.187958, 0.187958, 0.187958, 0.187958, 0.187958, 0.187958, 0.18796, 0.187958, 0.190702, 0.187958, 0.187958
16.5183, 1.74864, 0.190677, 0.187895, 1.93614, 1.55796, 0, 0.187895, 0.187895, 0.187895, 0.187895, 0.187895, 0.187895, 0.187895, 0.187895, 0.187895, 0.187895, 0.187895, 0.187895, 0.187895, 0.187895, 0.187897, 0.187895, 0.190675, 0.187895, 0.187895
16.5261, 0, 0.190599, 0.187781, 1.41421, -0.190599, 0, 0.187781, 0.187781, 0.187781, 0.187781, 0.187781, 0.187781, 0.187781, 0.187781, 0.187781, 0.187781, 0.187781, 0.187781, 0.187781, 0.187781, 0.187783, 0.187781, 0.190597, 0.187781, 0.187781
16.534, 0, 0.190474, 0.187619, 1.41421, -0.190474, 0, 0.187619, 0.187619, 0.187619, 0.187619, 0.187619, 0.187619, 0.187619, 0.187619, 0.187619, 0.187619, 0.187619, 0.187619, 0.187619, 0.187619, 0.187621, 0.187619, 0.190472, 0.187619, 0.187619
16.5419, 0, 0.190326, 0.187433, 1.41421, -0.190326, 0, 0.187433, 0.187433, 0.187433, 0.187433, 0.187433, 0.187433, 0.187433, 0.187433, 0.187433, 0.187433, 0.187433, 0.187433, 0.187433, 0.187433, 0.187435, 0.187433, 0.190324, 0.187433, 0.187433
16.5497, 0, 0.190179, 0.187248, 1.41421, -0.190179, 0, 0.187248, 0.187248, 0.187248, 0.187248, 0.187248, 0.187248, 0.187248, 0.187248, 0.187248, 0.187248, 0.187248, 0.187248, 0.187248, 0.187248, 0.18725, 0.187248, 0.190177, 0.187248, 0.187248
16.5576, 1, 0.190143, 0.187174, 1.73205, 0.809857, 0, 0.187174, 0.187174, 0.187174, 0.187174, 0.187174, 0.187174, 0.187174, 0.187174, 0.187174, 0.187174, 0.187174, 0.187174, 0.187174, 0.187174, 0.187176, 0.187174, 0.190141, 0.187174, 0.187174
16.5655, 1, 0.190064, 0.187056, 1.73205, 0.809936, 0, 0.187056, 0.187056, 0.187056, 0.187056, 0.187056, 0.187056, 0.187056, 0.187056, 0.187056, 0.187056, 0.187056, 0.187056, 0.187056, 0.187056, 0.187058, 0.187056, 0.190062, 0.187056, 0.187056
16.5733, 0, 0.189945, 0.186897, 1.41421, -0.189945, 0, 0.186897, 0.186897, 0.186897, 0.186897, 0.186897, 0.186897, 0.186897, 0.186897, 0.186897, 0.186897, 0.186897, 0.186897, 0.186897, 0.186897, 0.186899, 0.186897, 0.189943, 0.186897, 0.186897
16.5812, 0, 0.189806, 0.186718, 1.41421, -0.189806, 0, 0.186718, 0.186718, 0.186718, 0.186718, 0.186718, 0.186718, 0.186718, 0.186718, 0.186718, 0.186718, 0.186718, 0.186718, 0.186718, 0.186718, 0.18672, 0.186718, 0.189804, 0.186718, 0.186718
16.5891, 0, 0.189659, 0.18653, 1.41421, -0.189659, 0, 0.18653, 0.18653, 0.18653, 0.18653, 0.18653, 0.18653, 0.18653, 0.18653, 0.18653, 0.18653, 0.18653, 0.18653, 0.18653, 0.18653, 0.186532, 0.18653, 0.189657, 0.18653, 0.18653
16.5969, 1, 0.189499, 0.186329, 1.73205, 0.810501, 0, 0.186329, 0.186329, 0.186329, 0.186329, 0.186329, 0.186329, 0.186329, 0.186329, 0.186329, 0.186329, 0.186329, 0.186329, 0.186329, 0.186329, 0.186331, 0.186329, 0.189497, 0.186329, 0.186329
16.6048, 0, 0.189306, 0.186095, 1.41421, -0.189306, 0, 0.186095, 0.186095, 0.186095, 0.186095, 0.186095, 0.186095, 0.186095, 0.186095, 0.186095, 0.186095, 0.186095, 0.186095, 0.186095, 0.186095, 0.186097, 0.186095, 0.189304, 0.186095, 0.186095
16.6127, 0, 0.189084, 0.185831, 1.41421, -0.189084, 0, 0.185831, 0.185831, 0.185831, 0.185831, 0.185831, 0.185831, 0.185831, 0.185831, 0.185831, 0.185831, 0.185831, 0.185831, 0.185831, 0.185831, 0.185833, 0.185831, 0.189082, 0.185831, 0.185831
16.6205, 0.0921705, 0.188849, 0.185552, 1.44643, -0.0966781, 0, 0.185552, 0.185552, 0.185552, 0.185552, 0.185552, 0.185552, 0.185552, 0.185552, 0.185552, 0.185552, 0.185552, 0.185552, 0.185552, 0.185552, 0.185554, 0.185552, 0.188846, 0.185552, 0.185552
16.6284, 0.90783, 0.188614, 0.185273, 1.70524, 0.719216, 0, 0.185273, 0.185273, 0.185273, 0.185273, 0.185273, 0.185273, 0.185273, 0.185273, 0.185273, 0.185273, 0.185273, 0.185273, 0.185273, 0.185273, 0.185275, 0.185273, 0.188611, 0.185273, 0.185273
16.6363, 1, 0.18844, 0.185055, 1.73205, 0.81156, 0, 0.185055, 0.185055, 0.185055, 0.185055, 0.185055, 0.185055, 0.185055, 0.185055, 0.185055, 0.185055, 0.185055, 0.185055, 0.185055, 0.185055, 0.185058, 0.185055, 0.188438, 0.185055, 0.185055
16.6441, 0, 0.188242, 0.184813, 1.41421, -0.188242, 0, 0.184813, 0.184813, 0.184813, 0.184813, 0.184813, 0.184813, 0.184813, 0.184813, 0.184813, 0.184813, 0.184813, 0.184813, 0.184813, 0.184813, 0.184815, 0.184813, 0.18824, 0.184813, 0.184813
16.652, 0.0823004, 0.187932, 0.184458, 1.44302, -0.105632, 0, 0.184458, 0.184458, 0.184458, 0.184458, 0.184458, 0.184458, 0.184458, 0.184458, 0.184458, 0.184458, 0.184458, 0.184458, 0.184458, 0.184458, 0.18446, 0.184458, 0.18793, 0.184458, 0.184458
16.6598, 1.9177, 0.187516, 0.183995, 1.97932, 1.73018, 0, 0.183995, 0.183995, 0.183995, 0.183995, 0.183995, 0.183995, 0.183995, 0.183995, 0.183995, 0.183995, 0.183995, 0.183995, 0.183995, 0.183995, 0.183997, 0.183995, 0.187514, 0.183995, 0.183995
16.6677, 0, 0.187017, 0.18345, 1.41421, -0.187017, 0, 0.18345, 0.18345, 0.18345, 0.18345, 0.18345, 0.18345, 0.18345, 0.18345, 0.18345, 0.18345, 0.18345, 0.18345, 0.18345, 0.18345, 0.183452, 0.18345, 0.187015, 0.18345, 0.18345
16.6756, 0, 0.186462, 0.182848, 1.41421, -0.186462, 0, 0.182848, 0.182848, 0.182848, 0.182848, 0.182848, 0.182848, 0.182848, 0.182848, 0.182848, 0.182848, 0.182848, 0.182848, 0.182848, 0.182848, 0.18285, 0.182848, 0.18646, 0.182848, 0.182848
