   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_313.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.619483, 0, 0.000186893, 2.63446e-06, 1.41421, -0.000186893, 2.63446e-06, 2.63531e-06, 3.20969e-06, 2.6371e-06, 3.17273e-06, 1.08226e-05, 8.37822e-05, 1.6721e-05, 4.57856e-06, 6.12652e-06, 2.91977e-05, 2.76323e-06, 3.11635e-06, 2.65841e-06, 1.07866e-05, 3.19521e-06, 2.86376e-06, 3.5304e-05, 2.63446e-06, 8.10737e-06
0.627326, 0, 0.000294782, 4.34868e-06, 1.41421, -0.000294782, 4.34868e-06, 4.35007e-06, 5.27891e-06, 4.35295e-06, 5.21915e-06, 1.75899e-05, 0.000135575, 2.94667e-05, 7.49253e-06, 9.99578e-06, 4.73047e-05, 4.51067e-06, 5.12797e-06, 4.38743e-06, 1.57497e-05, 5.2887e-06, 4.66437e-06, 4.91562e-05, 4.34868e-06, 1.31991e-05
0.635169, 0, 0.000461182, 7.04975e-06, 1.41421, -0.000461182, 7.04975e-06, 7.05195e-06, 8.52699e-06, 7.05653e-06, 8.43209e-06, 2.80775e-05, 0.000215443, 5.11598e-05, 1.20423e-05, 1.60176e-05, 7.52661e-05, 7.25302e-06, 8.28729e-06, 7.11127e-06, 2.29197e-05, 8.5985e-06, 7.48288e-06, 6.91961e-05, 7.04975e-06, 2.11047e-05
0.643012, 0, 0.000714224, 1.12249e-05, 1.41421, -0.000714224, 1.12249e-05, 1.12284e-05, 1.35289e-05, 1.12355e-05, 1.33809e-05, 4.40209e-05, 0.000336246, 8.74937e-05, 1.90116e-05, 2.52117e-05, 0.000117618, 1.14794e-05, 1.3155e-05, 1.13209e-05, 3.32196e-05, 1.37332e-05, 1.18174e-05, 9.82002e-05, 1.12249e-05, 3.31458e-05
0.650856, 0, 0.00109336, 1.75564e-05, 1.41421, -0.00109336, 1.75564e-05, 1.75616e-05, 2.10859e-05, 1.75726e-05, 2.08591e-05, 6.77972e-05, 0.000515463, 0.000147364, 2.94849e-05, 3.8983e-05, 0.000180543, 1.78744e-05, 2.05132e-05, 1.77034e-05, 4.79164e-05, 2.15501e-05, 1.83648e-05, 0.000140041, 1.75564e-05, 5.11376e-05
0.658699, 0, 0.00165279, 2.69762e-05, 1.41421, -0.00165279, 2.69762e-05, 2.69841e-05, 3.22876e-05, 2.70006e-05, 3.19463e-05, 0.000102581, 0.00077625, 0.000244392, 4.49268e-05, 5.922e-05, 0.000272246, 2.73728e-05, 3.14256e-05, 2.71974e-05, 6.87258e-05, 3.32289e-05, 2.80764e-05, 0.000200011, 2.69762e-05, 7.75113e-05
0.666542, 0, 0.00246551, 4.07262e-05, 1.41421, -0.00246551, 4.07262e-05, 4.07379e-05, 4.85787e-05, 4.07622e-05, 4.80742e-05, 0.000152503, 0.00114847, 0.000398996, 6.72649e-05, 8.83964e-05, 0.000403341, 4.12197e-05, 4.73043e-05, 4.10533e-05, 9.79351e-05, 5.03537e-05, 4.22195e-05, 0.000285203, 4.07262e-05, 0.00011544
0.674385, 0, 0.0036278, 6.04191e-05, 1.41421, -0.0036278, 6.04191e-05, 6.04361e-05, 7.18261e-05, 6.04714e-05, 7.10933e-05, 0.000222792, 0.0016696, 0.000641123, 9.89708e-05, 0.000129668, 0.000587175, 6.10318e-05, 6.99746e-05, 6.08943e-05, 0.000138545, 7.50004e-05, 6.244e-05, 0.00040493, 6.04191e-05, 0.000168954
0.682228, 0, 0.00526405, 8.80937e-05, 1.41421, -0.00526405, 8.80937e-05, 8.8118e-05, 0.000104378, 8.81685e-05, 0.000103332, 0.000319888, 0.00238527, 0.00101371, 0.000143128, 0.000186949, 0.000840059, 8.88523e-05, 0.000101734, 8.87722e-05, 0.000194441, 0.000109821, 9.08187e-05, 0.000571175, 8.80937e-05, 0.000243036
0.690071, 0, 0.00753153, 0.000126258, 1.41421, -0.00753153, 0.000126258, 0.000126292, 0.000149106, 0.000126363, 0.000147638, 0.000451481, 0.00334935, 0.00157687, 0.000203474, 0.000264959, 0.00118132, 0.000127194, 0.000145396, 0.00012721, 0.000270514, 0.000158116, 0.000129916, 0.000799064, 0.000126258, 0.000343659
0.697915, 0, 0.0106248, 0.000177906, 1.41421, -0.0106248, 0.000177906, 0.000177953, 0.000209418, 0.00017805, 0.000207393, 0.000626466, 0.00462332, 0.00241271, 0.000284405, 0.000369207, 0.00163308, 0.000179057, 0.0002043, 0.000179219, 0.00037288, 0.000223887, 0.00018279, 0.00110733, 0.000177906, 0.000477768
0.705758, 0, 0.0147793, 0.000246502, 1.41421, -0.0147793, 0.000246502, 0.000246566, 0.000289234, 0.000246698, 0.000286489, 0.000854776, 0.00627474, 0.0036304, 0.00039092, 0.000505917, 0.00221981, 0.000247911, 0.000282291, 0.000248284, 0.000508999, 0.000311856, 0.000252981, 0.00151884, 0.000246502, 0.00065316
0.713601, 0, 0.020273, 0.000335923, 1.41421, -0.020273, 0.000335923, 0.000336008, 0.000392908, 0.000336185, 0.000389247, 0.00114707, 0.00837472, 0.00537118, 0.000528506, 0.00068186, 0.00296737, 0.000337639, 0.000383644, 0.000338302, 0.000687807, 0.000427437, 0.000344451, 0.00206107, 0.000335923, 0.000878263
0.721444, 0, 0.0274257, 0.000450344, 1.41421, -0.0274257, 0.000450344, 0.000450456, 0.000525088, 0.000450687, 0.000520286, 0.00151428, 0.0109943, 0.00781228, 0.000702941, 0.000904088, 0.00390185, 0.000452422, 0.000512928, 0.000453467, 0.000919804, 0.000576562, 0.000461469, 0.00276683, 0.000450344, 0.00116179
0.729287, 0, 0.0365962, 0.000594078, 1.41421, -0.0365962, 0.000594078, 0.000594221, 0.000690527, 0.00059452, 0.000684331, 0.00196699, 0.0142002, 0.011169, 0.000920027, 0.0011796, 0.00504796, 0.000596576, 0.000674821, 0.000598112, 0.00121709, 0.000765671, 0.000608446, 0.00367508, 0.000594078, 0.00151232
0.737131, 0, 0.048174, 0.000771347, 1.41421, -0.048174, 0.000771347, 0.00077153, 0.000893825, 0.000771909, 0.000885956, 0.00251475, 0.0180491, 0.0156936, 0.00118525, 0.00151487, 0.00642711, 0.00077433, 0.000873854, 0.000776481, 0.00159335, 0.00100142, 0.000789699, 0.00483218, 0.000771347, 0.0019377
0.744974, 0, 0.0625681, 0.000986032, 1.41421, -0.0625681, 0.000986032, 0.00098626, 0.00113912, 0.000986735, 0.00112929, 0.00316521, 0.0225826, 0.0216694, 0.00150338, 0.00191541, 0.00805552, 0.000989565, 0.00111412, 0.000992466, 0.00206378, 0.00129046, 0.00100919, 0.0062937, 0.000986032, 0.00244448
0.752817, 0, 0.08019, 0.00124138, 1.41421, -0.08019, 0.00124138, 0.00124166, 0.0014298, 0.00124224, 0.00141769, 0.00392341, 0.0278214, 0.0293993, 0.00187809, 0.00238521, 0.00994217, 0.00124553, 0.00139894, 0.00124933, 0.002645, 0.00163925, 0.00127022, 0.00812695, 0.00124138, 0.00303733
0.76066, 0, 0.101434, 0.00153971, 1.41421, -0.101434, 0.00153971, 0.00154005, 0.00176812, 0.00154076, 0.00175345, 0.00479097, 0.033761, 0.0391879, 0.00231154, 0.0029263, 0.0120871, 0.00154454, 0.0017306, 0.0015494, 0.00335501, 0.00205389, 0.00157515, 0.0104145, 0.00153971, 0.00371846
0.768503, 0, 0.12665, 0.00188218, 1.41421, -0.12665, 0.00188218, 0.00188258, 0.00215499, 0.00188343, 0.00213746, 0.00576557, 0.0403681, 0.0513161, 0.00280402, 0.00353836, 0.0144803, 0.00188774, 0.00210998, 0.00189383, 0.0042132, 0.00254016, 0.00192509, 0.0132584, 0.00188218, 0.00448725
0.776347, 0.947406, 0.156121, 0.00226853, 1.7168, 0.791286, 0.00226853, 0.002269, 0.00258972, 0.00227, 0.00256909, 0.00684061, 0.0475797, 0.0660102, 0.0033538, 0.00421842, 0.0171009, 0.00227488, 0.00253642, 0.00228239, 0.00524067, 0.00310387, 0.00231972, 0.016786, 0.00226853, 0.00534003
0.78419, 0.0525937, 0.190032, 0.00269701, 1.43269, -0.137439, 0.00269701, 0.00269756, 0.00306992, 0.00269872, 0.00304596, 0.00800519, 0.0553033, 0.0834057, 0.00395693, 0.00496083, 0.0199173, 0.00270419, 0.00300757, 0.00271334, 0.0064608, 0.00375172, 0.00275713, 0.0211549, 0.00269701, 0.00627016
0.792033, 2, 0.228451, 0.00316434, 2, 1.77155, 0.00316434, 0.00316497, 0.00359147, 0.0031663, 0.00356403, 0.00924441, 0.0634203, 0.10351, 0.00460736, 0.00575735, 0.0228887, 0.00317238, 0.00351935, 0.00318342, 0.00790044, 0.00449286, 0.00323385, 0.0265592, 0.00316434, 0.00726833
0.799876, 1, 0.271308, 0.00366581, 1.73205, 0.728692, 0.00366581, 0.00366653, 0.00414873, 0.00366802, 0.00411771, 0.01054, 0.0717914, 0.12617, 0.00529715, 0.00659749, 0.0259663, 0.00367472, 0.00406614, 0.00368797, 0.00959184, 0.0053416, 0.00374489, 0.0332328, 0.00366581, 0.00832326
0.807719, 0, 0.318388, 0.00419549, 1.41421, -0.318388, 0.00419549, 0.00419629, 0.00473472, 0.00419796, 0.00470008, 0.0118711, 0.0802643, 0.151042, 0.00601683, 0.00746899, 0.0290961, 0.00420527, 0.00464097, 0.00422113, 0.0115754, 0.00632151, 0.00428398, 0.0414513, 0.00419549, 0.00942261
0.815562, 0, 0.369337, 0.00474655, 1.41421, -0.369337, 0.00474655, 0.00474744, 0.00534154, 0.00474929, 0.00530332, 0.0132159, 0.0886812, 0.177583, 0.00675596, 0.00835854, 0.032222, 0.00475718, 0.00523593, 0.00477621, 0.0139037, 0.00747166, 0.00484395, 0.0515283, 0.00474655, 0.0105542
0.823406, 0, 0.423686, 0.00531163, 1.41421, -0.423686, 0.00531163, 0.0053126, 0.0059608, 0.00531461, 0.00591909, 0.0145521, 0.0968885, 0.205047, 0.00750364, 0.0092525, 0.0352887, 0.00532307, 0.00584253, 0.00534602, 0.0166463, 0.00885524, 0.00541704, 0.0638064, 0.00531163, 0.0117071
0.831249, 0, 0.480879, 0.00588325, 1.41421, -0.480879, 0.00588325, 0.00588429, 0.00658405, 0.00588647, 0.00653903, 0.0158588, 0.104745, 0.232518, 0.00824918, 0.0101376, 0.0382451, 0.00589543, 0.00645222, 0.00592335, 0.0198956, 0.0105715, 0.00599544, 0.0786393, 0.00588325, 0.0128736
0.839092, 2, 0.540333, 0.00645422, 2, 1.45967, 0.00645422, 0.00645534, 0.00720333, 0.00645766, 0.0071552, 0.0171173, 0.11213, 0.258947, 0.00898265, 0.0110018, 0.0410465, 0.00646708, 0.00705681, 0.00650138, 0.0237733, 0.0127711, 0.00657164, 0.0963675, 0.00645422, 0.0140501
0.846935, 0, 0.601498, 0.00701804, 1.41421, -0.601498, 0.00701804, 0.00701922, 0.00781147, 0.00702168, 0.00776049, 0.0183121, 0.118946, 0.283218, 0.00969537, 0.0118347, 0.0436571, 0.00703149, 0.00764891, 0.00707406, 0.0284367, 0.0156759, 0.00713887, 0.117283, 0.00701804, 0.0152389
0.854778, 0, 0.663928, 0.00756917, 1.41421, -0.663928, 0.00756917, 0.00757041, 0.00840251, 0.00757299, 0.00834897, 0.0194313, 0.125128, 0.304231, 0.0103803, 0.0126281, 0.0460512, 0.00758311, 0.00822224, 0.00763647, 0.0340839, 0.0196019, 0.00769146, 0.141591, 0.00756917, 0.0164497
0.862622, 1, 0.727351, 0.00810324, 1.73205, 0.272649, 0.00810324, 0.00810454, 0.00897184, 0.00810723, 0.00891604, 0.0204673, 0.130636, 0.320977, 0.0110324, 0.0133762, 0.0482135, 0.00811757, 0.00877188, 0.008185, 0.0409561, 0.0249855, 0.00822499, 0.169362, 0.00810324, 0.0177014
0.870465, 0, 0.791735, 0.00861718, 1.41421, -0.791735, 0.00861717, 0.00861851, 0.00951634, 0.0086213, 0.00945857, 0.0214163, 0.135462, 0.332631, 0.0116483, 0.0140757, 0.050139, 0.00863177, 0.00929435, 0.00871745, 0.0493363, 0.0324104, 0.00873641, 0.20049, 0.00861718, 0.0190235
0.878308, 2, 0.857334, 0.00910915, 2, 1.14267, 0.00910915, 0.00911053, 0.0100343, 0.00911339, 0.00997488, 0.0222784, 0.139622, 0.338615, 0.0122266, 0.0147255, 0.0518316, 0.0091239, 0.00978765, 0.00923307, 0.0595422, 0.0426328, 0.00922406, 0.234655, 0.00910915, 0.0204587
0.886151, 1, 0.924711, 0.00957852, 1.73205, 0.075289, 0.00957852, 0.00957993, 0.0105254, 0.00958287, 0.0104646, 0.0230567, 0.143153, 0.338655, 0.0127677, 0.0153267, 0.0533031, 0.00959331, 0.0102512, 0.00973244, 0.0719116, 0.0565989, 0.00968754, 0.271292, 0.00957852, 0.0220652
0.893994, 3.91125, 0.994739, 0.0100257, 2.43131, 2.91651, 0.0100257, 0.0100271, 0.0109903, 0.0100301, 0.0109283, 0.0237568, 0.146107, 0.332801, 0.0132731, 0.0158817, 0.054571, 0.0100404, 0.0106855, 0.0102173, 0.08678, 0.0754509, 0.0101275, 0.309586, 0.0100257, 0.0239205
0.901838, 2.08875, 1.06855, 0.0104518, 2.02207, 1.0202, 0.0104518, 0.0104532, 0.0114307, 0.0104563, 0.0113678, 0.0243863, 0.148548, 0.321428, 0.0137457, 0.0163945, 0.0556568, 0.0104663, 0.0110922, 0.0106903, 0.10445, 0.100512, 0.0105456, 0.348484, 0.0104518, 0.026125
0.909681, 1, 1.14748, 0.0108586, 1.73205, -0.147477, 0.0108586, 0.0108601, 0.0118488, 0.0108632, 0.0117852, 0.0249535, 0.150544, 0.305198, 0.0141887, 0.0168698, 0.0565838, 0.0108729, 0.0114737, 0.0111548, 0.125151, 0.133245, 0.0109438, 0.386731, 0.0108586, 0.0288066
0.917524, 3, 1.23291, 0.0112483, 2.23607, 1.76709, 0.0112483, 0.0112498, 0.0122472, 0.0112529, 0.012183, 0.0254672, 0.152164, 0.285004, 0.0146059, 0.0173124, 0.0573761, 0.0112622, 0.0118329, 0.0116146, 0.149002, 0.175181, 0.0113246, 0.42293, 0.0112483, 0.0321258
0.925367, 2.80321, 1.3262, 0.0116231, 2.19162, 1.47701, 0.0116231, 0.0116246, 0.0126286, 0.0116277, 0.012564, 0.0259363, 0.153472, 0.261898, 0.0150012, 0.0177274, 0.0580566, 0.0116366, 0.0121729, 0.0120737, 0.175962, 0.227806, 0.0116906, 0.455632, 0.0116231, 0.0362794
0.93321, 2.19679, 1.42842, 0.0119853, 2.04861, 0.768371, 0.0119853, 0.0119868, 0.0129958, 0.01199, 0.0129309, 0.0263687, 0.154531, 0.237001, 0.0153782, 0.0181195, 0.0586466, 0.0119983, 0.012497, 0.0125358, 0.205794, 0.292419, 0.0120444, 0.483427, 0.0119853, 0.0415039
0.941054, 0, 1.54025, 0.0123371, 1.41421, -1.54025, 0.0123371, 0.0123386, 0.0133512, 0.0123417, 0.013286, 0.0267719, 0.155391, 0.211426, 0.0157404, 0.0184932, 0.059165, 0.0123496, 0.0128085, 0.013005, 0.238038, 0.369956, 0.0123882, 0.505051, 0.0123371, 0.0480757
0.948897, 2.89436, 1.66175, 0.0126803, 2.21232, 1.23261, 0.0126803, 0.0126818, 0.013697, 0.012685, 0.0136317, 0.0271519, 0.1561, 0.186198, 0.0160907, 0.0188521, 0.0596278, 0.0126924, 0.0131105, 0.0134846, 0.271996, 0.460802, 0.0127242, 0.519481, 0.0126803, 0.0563068
0.95674, 5.9976, 1.79222, 0.0130167, 2.828, 4.20538, 0.0130166, 0.0130182, 0.0140352, 0.0130213, 0.0139697, 0.0275142, 0.156694, 0.162202, 0.0164317, 0.0191996, 0.0600483, 0.0130282, 0.0134057, 0.013978, 0.306742, 0.5646, 0.0130541, 0.526027, 0.0130167, 0.0665359
0.964583, 2.99758, 1.93007, 0.0133475, 2.23553, 1.06751, 0.0133475, 0.013349, 0.0143673, 0.0133522, 0.0143018, 0.0278631, 0.157202, 0.140139, 0.0167655, 0.0195381, 0.0604373, 0.0133587, 0.0136969, 0.0144884, 0.341158, 0.680092, 0.0133793, 0.524382, 0.0133475, 0.0791117
0.972426, 3.11045, 2.07277, 0.013674, 2.26063, 1.03769, 0.0136739, 0.0136755, 0.0146946, 0.0136787, 0.014629, 0.0282017, 0.157649, 0.120508, 0.0170937, 0.0198697, 0.0608032, 0.0136848, 0.0139862, 0.0150193, 0.373986, 0.80502, 0.0137008, 0.514655, 0.013674, 0.0943699
0.980269, 1.88472, 2.21683, 0.0139969, 1.97097, -0.332105, 0.0139968, 0.0139984, 0.0150181, 0.0140016, 0.0149525, 0.0285327, 0.158053, 0.103606, 0.0174175, 0.0201961, 0.0611522, 0.0140075, 0.0142757, 0.0155749, 0.403911, 0.93609, 0.0140195, 0.497365, 0.0139969, 0.112601
0.988113, 2.11528, 2.35795, 0.0143169, 2.02861, -0.242668, 0.0143168, 0.0143185, 0.0153385, 0.0143216, 0.0152728, 0.028858, 0.158425, 0.0895448, 0.0177378, 0.0205184, 0.0614891, 0.0143274, 0.0145671, 0.0161611, 0.429651, 1.06905, 0.014336, 0.473398, 0.0143169, 0.134015
0.995956, 4, 2.4912, 0.0146344, 2.44949, 1.5088, 0.0146342, 0.014636, 0.0156562, 0.0146391, 0.0155906, 0.0291789, 0.158776, 0.0782736, 0.0180554, 0.0208373, 0.0618171, 0.014645, 0.0148621, 0.0167873, 0.450057, 1.19888, 0.0146505, 0.443939, 0.0146344, 0.158698
1.0038, 0.877498, 2.61131, 0.0149497, 1.69632, -1.73381, 0.0149494, 0.0149513, 0.0159717, 0.0149544, 0.015906, 0.0294964, 0.159113, 0.0696151, 0.0183706, 0.0211535, 0.0621384, 0.0149606, 0.0151623, 0.017469, 0.464201, 1.32008, 0.0149633, 0.41038, 0.0149497, 0.186574
1.01164, 2.1225, 2.71302, 0.0152629, 2.03039, -0.59052, 0.0152625, 0.0152644, 0.0162849, 0.0152676, 0.0162193, 0.0298109, 0.159439, 0.0632986, 0.0186836, 0.0214673, 0.0624544, 0.0152743, 0.0154693, 0.0182318, 0.471457, 1.42701, 0.0152744, 0.374218, 0.0152629, 0.217368
1.01949, 5, 2.79147, 0.015574, 2.64575, 2.20853, 0.0155734, 0.0155755, 0.0165961, 0.0155787, 0.0165304, 0.0301228, 0.159758, 0.0589932, 0.0189945, 0.0217787, 0.0627658, 0.0155862, 0.0157848, 0.0191173, 0.471551, 1.51438, 0.0155837, 0.336956, 0.015574, 0.250579
1.02733, 1, 2.84258, 0.0158829, 1.73205, -1.84258, 0.0158821, 0.0158844, 0.016905, 0.0158876, 0.0168394, 0.0304321, 0.160072, 0.0563373, 0.0193032, 0.0220878, 0.0630727, 0.0158964, 0.0161108, 0.0201929, 0.46458, 1.57763, 0.0158912, 0.299999, 0.0158829, 0.285475
1.03517, 2, 2.86343, 0.0161894, 2, -0.863433, 0.0161883, 0.0161909, 0.0172115, 0.0161941, 0.0171459, 0.0307389, 0.160381, 0.0549635, 0.0196095, 0.0223944, 0.0633746, 0.0162046, 0.0164497, 0.0215639, 0.451001, 1.61335, 0.0161964, 0.264586, 0.0161894, 0.321098
1.04302, 4, 2.8525, 0.0164932, 2.44949, 1.1475, 0.0164917, 0.0164947, 0.0175153, 0.0164979, 0.0174496, 0.0310428, 0.160686, 0.0545179, 0.0199132, 0.0226983, 0.0636706, 0.0165106, 0.0168042, 0.023392, 0.431581, 1.61958, 0.0164992, 0.23173, 0.0164932, 0.356299
1.05086, 4, 2.80986, 0.0167938, 2.44949, 1.19014, 0.0167919, 0.0167953, 0.017816, 0.0167985, 0.0177503, 0.0313436, 0.160988, 0.0546745, 0.0202137, 0.022999, 0.0639594, 0.0168142, 0.0171775, 0.0259188, 0.407336, 1.59599, 0.016799, 0.202186, 0.0167938, 0.389792
1.0587, 6.86063, 2.73722, 0.0170907, 2.97668, 4.12341, 0.0170883, 0.0170923, 0.0181129, 0.0170954, 0.0180472, 0.0316405, 0.161285, 0.0551459, 0.0205106, 0.0232959, 0.0642389, 0.0171151, 0.0175732, 0.0294961, 0.379432, 1.54391, 0.0170952, 0.176446, 0.0170907, 0.420227
1.06654, 3.13937, 2.63784, 0.0173833, 2.26702, 0.501526, 0.01738, 0.0173848, 0.0184054, 0.017388, 0.0183398, 0.0319331, 0.161578, 0.0556897, 0.0208031, 0.0235885, 0.0645065, 0.0174126, 0.0179954, 0.0346224, 0.349102, 1.46619, 0.0173871, 0.154752, 0.0173833, 0.446283
1.07439, 2, 2.51641, 0.0176705, 2, -0.516406, 0.0176663, 0.017672, 0.0186927, 0.0176752, 0.018627, 0.0322204, 0.161865, 0.0561126, 0.0210903, 0.0238757, 0.0647591, 0.0177062, 0.0184486, 0.0419855, 0.317554, 1.36697, 0.0176738, 0.137122, 0.0176705, 0.466758
1.08223, 0, 2.37869, 0.0179514, 1.41421, -2.37869, 0.0179459, 0.0179529, 0.0189735, 0.0179561, 0.0189079, 0.0325012, 0.162146, 0.0562714, 0.0213711, 0.0241566, 0.0649926, 0.0179952, 0.0189375, 0.0525067, 0.285892, 1.25129, 0.0179542, 0.123391, 0.0179514, 0.480665
1.09007, 3, 2.23128, 0.0182245, 2.23607, 0.768719, 0.0182174, 0.0182261, 0.0192467, 0.0182292, 0.019181, 0.0327744, 0.162419, 0.0560723, 0.0216442, 0.0244297, 0.0652022, 0.0182787, 0.0194668, 0.0673838, 0.25506, 1.12469, 0.0182269, 0.113257, 0.0182245, 0.487308
1.09792, 1.84856, 2.08126, 0.0184883, 1.96178, -0.232692, 0.0184792, 0.0184899, 0.0195105, 0.018493, 0.0194448, 0.0330382, 0.162683, 0.0554675, 0.021908, 0.0246935, 0.0653827, 0.0185557, 0.0200414, 0.0881236, 0.225809, 0.99276, 0.0184904, 0.106325, 0.0184883, 0.486341
1.10576, 5.68987, 1.93582, 0.0187409, 2.77306, 3.75405, 0.0187292, 0.0187424, 0.019763, 0.0187456, 0.0196974, 0.0332907, 0.162936, 0.0544507, 0.0221605, 0.0249461, 0.065528, 0.0188251, 0.0206656, 0.116557, 0.19868, 0.860738, 0.0187426, 0.102146, 0.0187409, 0.477799
1.1136, 5.46156, 1.80201, 0.0189798, 2.73159, 3.65955, 0.018965, 0.0189814, 0.020002, 0.0189845, 0.0199363, 0.0335297, 0.163175, 0.05305, 0.0223995, 0.025185, 0.0656316, 0.0190855, 0.0213431, 0.154825, 0.17401, 0.733205, 0.0189813, 0.100254, 0.0189798, 0.462093
1.12145, 4.84133, 1.68645, 0.0192026, 2.61559, 3.15488, 0.0191837, 0.0192041, 0.0202247, 0.0192073, 0.0201591, 0.0337524, 0.163398, 0.0513202, 0.0226222, 0.0254078, 0.065687, 0.0193355, 0.022077, 0.205318, 0.151958, 0.613845, 0.0192038, 0.100193, 0.0192026, 0.439978
1.12929, 0.158669, 1.59504, 0.0194059, 1.46924, -1.43637, 0.0193821, 0.0194075, 0.0204281, 0.0194106, 0.0203624, 0.0339558, 0.163601, 0.0493347, 0.0228256, 0.0256111, 0.0656878, 0.0195735, 0.0228693, 0.270568, 0.132531, 0.505344, 0.019407, 0.101535, 0.0194059, 0.412493
1.13713, 3, 1.53283, 0.0195864, 2.23607, 1.46717, 0.0195565, 0.019588, 0.0206086, 0.0195911, 0.0205429, 0.0341363, 0.163781, 0.0471762, 0.0230061, 0.0257916, 0.0656284, 0.0197979, 0.0237209, 0.353084, 0.115621, 0.409359, 0.0195873, 0.103897, 0.0195864, 0.380877
1.14498, 2, 1.5037, 0.0197401, 2, 0.496305, 0.0197027, 0.0197417, 0.0207623, 0.0197448, 0.0206966, 0.03429, 0.163935, 0.0449291, 0.0231598, 0.0259453, 0.0655042, 0.0200069, 0.0246313, 0.455116, 0.101043, 0.326611, 0.0197409, 0.106941, 0.0197401, 0.346478
1.15282, 5.66339, 1.51023, 0.0198627, 2.76828, 4.15316, 0.019816, 0.0198642, 0.0208849, 0.0198674, 0.0208192, 0.0344126, 0.164058, 0.0426725, 0.0232824, 0.0260679, 0.0653128, 0.0201986, 0.0255992, 0.578384, 0.0885622, 0.257009, 0.0198634, 0.110382, 0.0198627, 0.310657
1.16066, 5.16588, 1.55348, 0.0199496, 2.67692, 3.61241, 0.0198916, 0.0199511, 0.0209718, 0.0199543, 0.0209061, 0.0344995, 0.164145, 0.0404746, 0.0233693, 0.0261548, 0.0650543, 0.0203713, 0.0266215, 0.723756, 0.0779277, 0.199837, 0.0199501, 0.113976, 0.0199496, 0.274698
1.16851, 3.17072, 1.63276, 0.019996, 2.27392, 1.53796, 0.0199244, 0.0199975, 0.0210182, 0.0200007, 0.0209525, 0.0345459, 0.164191, 0.0383891, 0.0234157, 0.0262012, 0.064732, 0.0205229, 0.0276944, 0.890944, 0.068887, 0.153937, 0.0199965, 0.117527, 0.019996, 0.23974
1.17635, 2, 1.74554, 0.0199971, 2, 0.254457, 0.0199089, 0.0199986, 0.0210193, 0.0200018, 0.0209536, 0.034547, 0.164192, 0.0364536, 0.0234168, 0.0262023, 0.0643538, 0.0206514, 0.0288132, 1.07821, 0.0612032, 0.117892, 0.0199975, 0.120868, 0.0199971, 0.206719
1.18419, 0, 1.88735, 0.0199482, 1.41421, -1.88735, 0.01984, 0.0199498, 0.0209704, 0.0199529, 0.0209047, 0.0344981, 0.164143, 0.0346896, 0.0233679, 0.0261534, 0.0639324, 0.0207548, 0.0299732, 1.28219, 0.0546612, 0.090181, 0.0199485, 0.123865, 0.0199482, 0.176339
1.19204, 2, 2.05181, 0.0198451, 2, -0.0518119, 0.0197129, 0.0198466, 0.0208672, 0.0198498, 0.0208016, 0.0343949, 0.16404, 0.0331036, 0.0232647, 0.0260503, 0.0634862, 0.0208308, 0.0311698, 1.49778, 0.0490732, 0.0693069, 0.0198453, 0.126403, 0.0198451, 0.149067
1.19988, 3.81722, 2.23084, 0.019684, 2.41189, 1.58638, 0.0195232, 0.0196856, 0.0207062, 0.0196887, 0.0206405, 0.0342339, 0.163879, 0.0316897, 0.0231037, 0.0258892, 0.0630406, 0.020877, 0.0324004, 1.71827, 0.0442775, 0.0538777, 0.0196842, 0.128387, 0.019684, 0.125141
1.20772, 4.18278, 2.41497, 0.0194624, 2.48652, 1.7678, 0.0192673, 0.0194639, 0.0204845, 0.0194671, 0.0204189, 0.0340122, 0.163657, 0.0304329, 0.022882, 0.0256676, 0.0626285, 0.020891, 0.0336649, 1.93556, 0.0401386, 0.0426672, 0.0194625, 0.129735, 0.0194624, 0.1046
1.21557, 2.8124, 2.59388, 0.0191786, 2.19372, 0.218521, 0.0189429, 0.0191801, 0.0202007, 0.0191833, 0.0201351, 0.0337284, 0.163373, 0.029312, 0.0225982, 0.0253838, 0.0622907, 0.0208701, 0.0349687, 2.14063, 0.0365432, 0.034637, 0.0191787, 0.130378, 0.0191786, 0.0873195
1.22341, 0.187603, 2.75699, 0.0188326, 1.47905, -2.56939, 0.0185488, 0.0188341, 0.0198547, 0.0188373, 0.0197891, 0.0333824, 0.163027, 0.0283031, 0.0222522, 0.0250378, 0.0620772, 0.020812, 0.0363258, 2.32412, 0.0333982, 0.0289419, 0.0188327, 0.130261, 0.0188326, 0.0730543
1.23125, 4.80756, 2.89426, 0.018426, 2.60913, 1.9133, 0.0180855, 0.0184275, 0.0194482, 0.0184307, 0.0193825, 0.0329758, 0.162621, 0.027382, 0.0218457, 0.0246312, 0.0620472, 0.0207145, 0.0377648, 2.47704, 0.0306272, 0.0249161, 0.0184261, 0.129343, 0.018426, 0.0614803
