   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_363.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.54807, 0, 0.000129726, 6.40536e-06, 1.41421, -0.000129726, 6.40536e-06, 6.40607e-06, 6.78096e-06, 6.40728e-06, 6.75343e-06, 1.16107e-05, 5.4953e-05, 6.44021e-06, 1.34539e-05, 7.3574e-06, 8.72633e-06, 2.04117e-05, 6.63829e-06, 6.58343e-06, 6.41955e-06, 2.22325e-05, 6.75222e-06, 6.81203e-06, 3.03839e-05, 6.40536e-06, 6.40536e-06, 9.89923e-06
0.555915, 0, 0.000189918, 9.92386e-06, 1.41421, -0.000189918, 9.92386e-06, 9.92494e-06, 1.04996e-05, 9.9268e-06, 1.04574e-05, 1.79026e-05, 8.43379e-05, 9.97727e-06, 2.1517e-05, 1.13831e-05, 1.34814e-05, 3.13928e-05, 1.02058e-05, 1.01968e-05, 9.9456e-06, 3.09937e-05, 1.04704e-05, 1.04478e-05, 4.02068e-05, 9.92386e-06, 9.92386e-06, 1.52794e-05
0.56376, 0, 0.00027768, 1.51918e-05, 1.41421, -0.00027768, 1.51918e-05, 1.51934e-05, 1.60638e-05, 1.51962e-05, 1.59999e-05, 2.7277e-05, 0.000127905, 1.52727e-05, 3.40457e-05, 1.74021e-05, 2.05804e-05, 4.77102e-05, 1.55323e-05, 1.56052e-05, 1.52247e-05, 4.31507e-05, 1.60432e-05, 1.58648e-05, 5.37611e-05, 1.51918e-05, 1.51918e-05, 2.33039e-05
0.571605, 0, 0.00040473, 2.29797e-05, 1.41421, -0.00040473, 2.29797e-05, 2.29822e-05, 2.4285e-05, 2.29864e-05, 2.41893e-05, 4.10691e-05, 0.000191691, 2.31008e-05, 5.32964e-05, 2.62882e-05, 3.10455e-05, 7.16541e-05, 2.33902e-05, 2.35985e-05, 2.30291e-05, 5.99665e-05, 2.42912e-05, 2.3842e-05, 7.25373e-05, 2.29797e-05, 2.29797e-05, 3.51225e-05
0.57945, 0, 0.000587169, 3.43481e-05, 1.41421, -0.000587169, 3.43481e-05, 3.43518e-05, 3.62789e-05, 3.4358e-05, 3.61374e-05, 6.11067e-05, 0.000283912, 3.45273e-05, 8.25438e-05, 3.92422e-05, 4.62793e-05, 0.000106349, 3.48421e-05, 3.52635e-05, 3.44211e-05, 8.31346e-05, 3.63456e-05, 3.54502e-05, 9.8581e-05, 3.43481e-05, 3.43481e-05, 5.23106e-05
0.587295, 0, 0.00084684, 5.07342e-05, 1.41421, -0.00084684, 5.07342e-05, 5.07395e-05, 5.35568e-05, 5.07486e-05, 5.33499e-05, 8.98533e-05, 0.00041558, 5.0996e-05, 0.00012648, 5.78889e-05, 6.81767e-05, 0.000155995, 5.13276e-05, 5.20723e-05, 5.08408e-05, 0.000114906, 5.37426e-05, 5.21398e-05, 0.000134665, 5.07342e-05, 5.07342e-05, 7.6995e-05
0.59514, 0, 0.00121298, 7.40553e-05, 1.41421, -0.00121298, 7.40553e-05, 7.4063e-05, 7.81337e-05, 7.40761e-05, 7.78348e-05, 0.000130579, 0.000601222, 7.44337e-05, 0.000191737, 8.43932e-05, 9.92581e-05, 0.000226147, 7.47672e-05, 7.59887e-05, 7.42095e-05, 0.000158241, 7.85363e-05, 7.58447e-05, 0.000184513, 7.40553e-05, 7.40553e-05, 0.000112001
0.602985, 0, 0.00172424, 0.000106829, 1.41421, -0.00172424, 0.000106829, 0.00010684, 0.000112653, 0.000106858, 0.000112226, 0.000187552, 0.000859696, 0.000107369, 0.000287562, 0.000121593, 0.000142822, 0.000324036, 0.000107681, 0.00010959, 0.000107049, 0.000217023, 0.00011343, 0.000109103, 0.000253048, 0.000106829, 0.000106829, 0.000161024
0.61083, 0, 0.00243085, 0.000152306, 1.41421, -0.00243085, 0.000152306, 0.000152322, 0.000160528, 0.000152348, 0.000159926, 0.000266259, 0.00121509, 0.000153069, 0.000426669, 0.000173148, 0.000203116, 0.000458927, 0.000153326, 0.000156204, 0.000152617, 0.000296162, 0.000161924, 0.000155192, 0.000346713, 0.000152306, 0.000152306, 0.000228816
0.618675, 0, 0.00339738, 0.000214616, 1.41421, -0.00339738, 0.000214616, 0.000214638, 0.00022609, 0.000214675, 0.000225249, 0.000373629, 0.00169766, 0.00021568, 0.000626284, 0.000243699, 0.000285517, 0.000642484, 0.000215835, 0.000220055, 0.00021505, 0.00040197, 0.000228483, 0.000218272, 0.000473815, 0.000214616, 0.000214616, 0.000321388
0.626519, 0, 0.00470557, 0.000298914, 1.41421, -0.00470557, 0.000298914, 0.000298944, 0.000314742, 0.000298995, 0.000313582, 0.000518269, 0.00234473, 0.000300382, 0.000909417, 0.000339033, 0.000396721, 0.000889148, 0.000300368, 0.000306416, 0.000299514, 0.000542345, 0.000318707, 0.000303539, 0.00064495, 0.000298914, 0.000298914, 0.000446219
0.634364, 0, 0.00645743, 0.000411521, 1.41421, -0.00645743, 0.000411521, 0.000411562, 0.000433107, 0.000411631, 0.000431525, 0.000710676, 0.0032016, 0.000413524, 0.00130633, 0.000466235, 0.000544909, 0.00121648, 0.000413253, 0.000421751, 0.00041234, 0.000727064, 0.000439575, 0.00041736, 0.000873447, 0.000411521, 0.000411521, 0.00061244
0.642209, 0, 0.00877812, 0.000560049, 1.41421, -0.00877812, 0.000560049, 0.000560104, 0.000589155, 0.000560198, 0.000587022, 0.000963428, 0.00432217, 0.00056275, 0.00185621, 0.000633826, 0.000739909, 0.00164545, 0.00056211, 0.000573843, 0.000561155, 0.000968078, 0.000599298, 0.000567407, 0.00117589, 0.000560049, 0.000560049, 0.000831011
0.650054, 0, 0.0118192, 0.000753481, 1.41421, -0.0118192, 0.000753481, 0.000753554, 0.000792286, 0.000753679, 0.000789442, 0.00129128, 0.00576932, 0.000757081, 0.00260897, 0.000851843, 0.000993279, 0.00220059, 0.000755927, 0.000771869, 0.000754957, 0.00127978, 0.000807853, 0.000762727, 0.00157265, 0.000753481, 0.000753481, 0.00111482
0.657899, 0, 0.0157615, 0.00100221, 1.41421, -0.0157615, 0.00100221, 0.00100231, 0.00105337, 0.00100247, 0.00104962, 0.00171124, 0.00761501, 0.00100696, 0.00362713, 0.00113189, 0.00131836, 0.00291005, 0.00100511, 0.00102645, 0.00100416, 0.00167928, 0.00107683, 0.0010138, 0.00208849, 0.00100221, 0.00100221, 0.00147872
0.665744, 0, 0.0208165, 0.00131801, 1.41421, -0.0208165, 0.00131801, 0.00131813, 0.00138471, 0.00131835, 0.00137982, 0.00224244, 0.00993974, 0.00132419, 0.00498762, 0.00148708, 0.00173019, 0.00380543, 0.00132143, 0.0013496, 0.00132055, 0.00218663, 0.0014195, 0.00133247, 0.00275321, 0.00131801, 0.00131801, 0.00193948
0.673589, 0, 0.0272285, 0.00171387, 1.41421, -0.0272285, 0.00171387, 0.00171403, 0.00179988, 0.00171431, 0.00179358, 0.0029059, 0.0128314, 0.00172185, 0.00678331, 0.00193189, 0.00224538, 0.00492136, 0.00171791, 0.0017546, 0.00171716, 0.00282499, 0.00185075, 0.00173186, 0.00360234, 0.00171387, 0.00171387, 0.00251559
0.681434, 0, 0.035274, 0.00220381, 1.41421, -0.035274, 0.00220381, 0.00220402, 0.00231352, 0.00220437, 0.00230548, 0.00372419, 0.0163836, 0.00221399, 0.00912413, 0.00248188, 0.00288172, 0.00629479, 0.00220856, 0.00225575, 0.00220803, 0.00362076, 0.00238699, 0.00222608, 0.00467784, 0.00220381, 0.00220381, 0.00322692
0.689279, 0, 0.0452608, 0.00280249, 1.41421, -0.0452608, 0.00280249, 0.00280275, 0.0029409, 0.0028032, 0.00293076, 0.00472073, 0.020693, 0.00281533, 0.0121373, 0.00315333, 0.0036578, 0.00796403, 0.00280806, 0.002868, 0.00280784, 0.00460357, 0.00304589, 0.0028299, 0.00602899, 0.00280249, 0.00280249, 0.0040942
0.697124, 0, 0.0575249, 0.00352473, 1.41421, -0.0575249, 0.00352473, 0.00352505, 0.00369749, 0.00352561, 0.00368483, 0.00591911, 0.0258561, 0.00354075, 0.0159669, 0.00396265, 0.00459234, 0.00996747, 0.00353122, 0.00360646, 0.00353144, 0.00580633, 0.00384617, 0.00355827, 0.00771327, 0.00352473, 0.00352473, 0.00513844
0.704969, 0, 0.0724255, 0.0043849, 1.41421, -0.0724255, 0.0043849, 0.0043853, 0.00459827, 0.00438599, 0.00458263, 0.00734206, 0.031965, 0.00440469, 0.0207716, 0.00492575, 0.00570345, 0.0123419, 0.00439244, 0.0044858, 0.00439325, 0.00726508, 0.00480728, 0.00442568, 0.0097974, 0.0043849, 0.0043849, 0.00638004
0.712814, 1.94303, 0.0903387, 0.00539624, 1.98571, 1.85269, 0.00539624, 0.00539673, 0.00565702, 0.00539757, 0.00563791, 0.00901035, 0.0391033, 0.00542043, 0.0267207, 0.00605725, 0.00700771, 0.015121, 0.00540497, 0.00551948, 0.00540655, 0.00901897, 0.00594916, 0.00544547, 0.0123585, 0.00539624, 0.00539624, 0.00783791
0.720658, 0.0569694, 0.111649, 0.00657007, 1.43421, -0.0546798, 0.00657007, 0.00657067, 0.0068855, 0.00657168, 0.00686238, 0.0109416, 0.047341, 0.00659933, 0.0339895, 0.0073696, 0.00851925, 0.0183328, 0.00658012, 0.00671902, 0.0065827, 0.0111102, 0.00729216, 0.00662904, 0.0154855, 0.00657007, 0.00657007, 0.00952845
0.728503, 0, 0.13674, 0.00791492, 1.41421, -0.13674, 0.00791492, 0.00791563, 0.00829257, 0.00791685, 0.00826489, 0.0131488, 0.0567291, 0.00794995, 0.0427505, 0.00887218, 0.0102486, 0.0219981, 0.00792643, 0.00809309, 0.00793026, 0.0135841, 0.00885715, 0.00798499, 0.0192803, 0.00791492, 0.00791492, 0.0114645
0.736348, 0, 0.16598, 0.00943575, 1.41421, -0.16598, 0.00943575, 0.0094366, 0.00988339, 0.00943804, 0.00985058, 0.0156395, 0.0672953, 0.00947728, 0.0531648, 0.0105704, 0.0122019, 0.0261286, 0.00944886, 0.0096467, 0.00945428, 0.0164892, 0.0106662, 0.0095183, 0.0238595, 0.00943575, 0.00943575, 0.0136544
0.744193, 0.961873, 0.199719, 0.0111332, 1.72101, 0.762154, 0.0111332, 0.0111342, 0.0116586, 0.0111359, 0.0116201, 0.0184142, 0.0790397, 0.011182, 0.0653704, 0.0124649, 0.0143797, 0.0307247, 0.0111481, 0.0113805, 0.0111555, 0.0198785, 0.0127439, 0.0112296, 0.0293555, 0.0111332, 0.0111332, 0.0161012
0.752038, 0.0381267, 0.238268, 0.0130031, 1.42763, -0.200142, 0.0130031, 0.0130042, 0.0136137, 0.0130062, 0.013569, 0.0214659, 0.0919314, 0.0130597, 0.0794693, 0.0145509, 0.0167765, 0.0357744, 0.0130198, 0.01329, 0.0130297, 0.0238096, 0.0151192, 0.0131146, 0.035918, 0.0130031, 0.0130031, 0.0188021
0.759883, 0.957048, 0.281899, 0.0150356, 1.71961, 0.67515, 0.0150356, 0.0150369, 0.0157386, 0.0150392, 0.0156871, 0.0247788, 0.105906, 0.0151008, 0.0955141, 0.0168176, 0.01938, 0.0412524, 0.0150543, 0.0153652, 0.0150673, 0.028347, 0.0178293, 0.0151633, 0.0437139, 0.0150356, 0.0150356, 0.0217479
0.767728, 0.0429516, 0.330831, 0.0172156, 1.42932, -0.287879, 0.0172156, 0.0172171, 0.0180175, 0.0172197, 0.0179588, 0.0283291, 0.120866, 0.01729, 0.113495, 0.0192483, 0.022171, 0.0471195, 0.0172363, 0.0175907, 0.0172533, 0.0335638, 0.0209242, 0.0173605, 0.0529276, 0.0172156, 0.0172156, 0.0249236
0.775573, 0, 0.385234, 0.0195225, 1.41421, -0.385234, 0.0195225, 0.0195242, 0.0204289, 0.0195271, 0.0203624, 0.0320844, 0.136681, 0.0196065, 0.133327, 0.02182, 0.0251236, 0.0533236, 0.0195453, 0.0199451, 0.0195673, 0.0395453, 0.024473, 0.0196851, 0.063759, 0.0195225, 0.0195225, 0.0283089
0.783418, 1, 0.445228, 0.0219303, 1.73205, 0.554772, 0.0219303, 0.0219322, 0.0229458, 0.0219355, 0.0228714, 0.0360043, 0.153192, 0.0220245, 0.154841, 0.0245044, 0.0282057, 0.0598003, 0.0219554, 0.0224021, 0.0219836, 0.0463915, 0.0285733, 0.0221111, 0.0764203, 0.0219303, 0.0219303, 0.0318793
0.791263, 0, 0.510894, 0.0244092, 1.41421, -0.510894, 0.0244092, 0.0244113, 0.0255372, 0.0244149, 0.0254545, 0.0400424, 0.170213, 0.0245138, 0.177778, 0.0272684, 0.0313798, 0.0664746, 0.0244364, 0.0249309, 0.0244725, 0.0542222, 0.0333615, 0.024608, 0.0911305, 0.0244092, 0.0244092, 0.035608
0.799108, 0, 0.58228, 0.0269254, 1.41421, -0.58228, 0.0269254, 0.0269277, 0.028168, 0.0269317, 0.0280769, 0.0441467, 0.187541, 0.0270407, 0.201786, 0.0300751, 0.0346041, 0.073264, 0.0269548, 0.0274971, 0.027001, 0.0631799, 0.0390259, 0.0271418, 0.108107, 0.0269254, 0.0269254, 0.0394682
0.806953, 0, 0.659432, 0.0294433, 1.41421, -0.659432, 0.0294433, 0.0294459, 0.0308012, 0.0294503, 0.0307017, 0.0482623, 0.204958, 0.0295693, 0.226425, 0.0328853, 0.0378344, 0.0800807, 0.029475, 0.0300642, 0.0295339, 0.0734354, 0.045822, 0.0296763, 0.127555, 0.0294433, 0.0294433, 0.0434361
0.814798, 0, 0.74241, 0.0319265, 1.41421, -0.74241, 0.0319265, 0.0319293, 0.033399, 0.0319341, 0.0332911, 0.0523329, 0.222247, 0.0320632, 0.251178, 0.0356588, 0.0410254, 0.0868353, 0.0319602, 0.0325948, 0.0320353, 0.08519, 0.0540897, 0.0321747, 0.149656, 0.0319265, 0.0319265, 0.0474942
0.822642, 1.93776, 0.831319, 0.0343392, 1.98438, 1.10645, 0.0343392, 0.0343422, 0.035924, 0.0343473, 0.0358079, 0.0563035, 0.23919, 0.0344862, 0.275467, 0.0383564, 0.0441327, 0.0934401, 0.0343748, 0.0350521, 0.0344703, 0.098678, 0.0642702, 0.0346006, 0.174546, 0.0343392, 0.0343392, 0.0516351
0.830487, 0.0622357, 0.92634, 0.0366475, 1.43605, -0.864105, 0.0366475, 0.0366507, 0.0383414, 0.0366562, 0.0382172, 0.0601222, 0.255585, 0.0368047, 0.298675, 0.040941, 0.0471145, 0.0998125, 0.036685, 0.0374015, 0.0368062, 0.114167, 0.0769243, 0.03692, 0.202306, 0.0366475, 0.0366475, 0.055866
0.838332, 1.93294, 1.02776, 0.0388214, 1.98316, 0.905184, 0.0388214, 0.0388248, 0.0406196, 0.0388306, 0.0404878, 0.0637424, 0.271248, 0.0389882, 0.320171, 0.0433794, 0.0499333, 0.105878, 0.0388606, 0.0396121, 0.0390139, 0.131955, 0.0927468, 0.0391024, 0.232935, 0.0388214, 0.0388214, 0.060213
0.846177, 0.997599, 1.13598, 0.0408354, 1.73136, -0.138377, 0.0408354, 0.040839, 0.0427323, 0.0408451, 0.0425933, 0.0671243, 0.28602, 0.0410114, 0.339346, 0.0456435, 0.0525572, 0.111573, 0.0408761, 0.0416577, 0.0410696, 0.152362, 0.112579, 0.0411219, 0.266337, 0.0408354, 0.0408354, 0.0647256
0.854022, 1.06946, 1.25155, 0.0426697, 1.75199, -0.182089, 0.0426696, 0.0426734, 0.0446587, 0.0426798, 0.044513, 0.0702366, 0.299773, 0.0428542, 0.355634, 0.0477115, 0.0549613, 0.116846, 0.0427116, 0.0435176, 0.0429549, 0.175721, 0.137413, 0.0429587, 0.302303, 0.0426697, 0.0426697, 0.0694818
0.861867, 2.85143, 1.37518, 0.0443106, 2.2026, 1.47625, 0.0443106, 0.0443145, 0.0463848, 0.0443212, 0.0462328, 0.0730569, 0.312414, 0.044503, 0.368553, 0.0495682, 0.0571281, 0.12166, 0.0443536, 0.0451779, 0.0446582, 0.202364, 0.168388, 0.0445991, 0.340496, 0.0443106, 0.0443106, 0.0745919
0.869712, 0.148573, 1.50768, 0.0457512, 1.4658, -1.3591, 0.0457512, 0.0457553, 0.047903, 0.0457622, 0.0477453, 0.0755727, 0.323882, 0.0459509, 0.377723, 0.0512055, 0.0590481, 0.125994, 0.0457951, 0.0466312, 0.0461746, 0.232597, 0.206773, 0.0460361, 0.380446, 0.0457512, 0.0457512, 0.0802035
0.877557, 0.920897, 1.64997, 0.0469912, 1.70906, -0.729076, 0.0469912, 0.0469954, 0.0492128, 0.0470026, 0.04905, 0.0777807, 0.334151, 0.0471973, 0.382896, 0.0526225, 0.0607197, 0.129839, 0.0470356, 0.0478768, 0.0475063, 0.266676, 0.253934, 0.0472696, 0.421547, 0.0469912, 0.0469912, 0.0865037
0.885402, 3.91605, 1.80304, 0.0480363, 2.43229, 2.11301, 0.0480363, 0.0480406, 0.05032, 0.0480479, 0.0501527, 0.0796869, 0.343226, 0.0482481, 0.383962, 0.0538251, 0.0621487, 0.133201, 0.0480811, 0.0489206, 0.048662, 0.304783, 0.311289, 0.0483055, 0.463067, 0.0480363, 0.0480363, 0.0937229
0.893247, 2.9952, 1.96781, 0.0488978, 2.23499, 1.02739, 0.0488977, 0.0489022, 0.0512361, 0.0489097, 0.0510647, 0.0813049, 0.351144, 0.0491147, 0.380963, 0.0548249, 0.0633475, 0.136098, 0.0489427, 0.049774, 0.0496563, 0.34699, 0.380241, 0.0491554, 0.504164, 0.0488978, 0.0488978, 0.102135
0.901092, 1.08151, 2.1451, 0.0495918, 1.75542, -1.0636, 0.0495917, 0.0495963, 0.0519775, 0.049604, 0.0518026, 0.0826555, 0.357961, 0.0498131, 0.374087, 0.055639, 0.0643343, 0.138558, 0.0496367, 0.0504535, 0.0505095, 0.393232, 0.462091, 0.0498359, 0.543912, 0.0495918, 0.0495918, 0.112055
0.908937, 0.997598, 2.33551, 0.0501381, 1.73136, -1.33791, 0.0501381, 0.0501427, 0.0525644, 0.0501505, 0.0523866, 0.0837647, 0.363758, 0.0503632, 0.363655, 0.0562883, 0.0651316, 0.140619, 0.0501829, 0.0509792, 0.0512464, 0.443278, 0.557943, 0.0503672, 0.581334, 0.0501381, 0.0501381, 0.12384
0.916782, 2.90641, 2.53926, 0.0505591, 2.21504, 0.367153, 0.050559, 0.0505637, 0.0530198, 0.0505716, 0.0528394, 0.0846624, 0.368625, 0.0507874, 0.350109, 0.0567964, 0.0657652, 0.142323, 0.0506036, 0.0513744, 0.0518958, 0.496709, 0.668586, 0.050772, 0.615444, 0.0505591, 0.0505591, 0.137878
0.924626, 3.9952, 2.75612, 0.0508786, 2.44851, 1.23907, 0.0508785, 0.0508833, 0.0533681, 0.0508913, 0.0531857, 0.0853808, 0.372664, 0.0511096, 0.333981, 0.0571889, 0.0662626, 0.143715, 0.0509229, 0.0516637, 0.0524905, 0.552903, 0.794382, 0.0510748, 0.645295, 0.0508786, 0.0508786, 0.154577
0.932471, 2.99517, 2.98528, 0.0511211, 2.23499, 0.00989008, 0.051121, 0.0511258, 0.0536343, 0.0511339, 0.0534502, 0.0859528, 0.37598, 0.0513542, 0.315865, 0.0574917, 0.0666519, 0.144844, 0.0511652, 0.0518726, 0.0530669, 0.611035, 0.935153, 0.0513002, 0.670024, 0.0511211, 0.0511211, 0.174357
0.940316, 3.99518, 3.22522, 0.0513102, 2.44851, 0.769966, 0.05131, 0.051315, 0.0538429, 0.0513231, 0.0536573, 0.086411, 0.378679, 0.0515452, 0.296388, 0.05773, 0.066961, 0.145756, 0.0513542, 0.052026, 0.0536661, 0.670082, 1.09007, 0.0514724, 0.688895, 0.0513102, 0.0513102, 0.197624
0.948161, 6.59192, 3.47369, 0.0514685, 2.9312, 3.11823, 0.0514683, 0.0514733, 0.0540168, 0.0514815, 0.0538301, 0.0867862, 0.380861, 0.0517049, 0.276177, 0.057928, 0.0672161, 0.146497, 0.0515126, 0.0521479, 0.0543354, 0.728849, 1.25759, 0.0516142, 0.701348, 0.0514685, 0.0514685, 0.224753
0.956006, 6.29521, 3.72768, 0.0516163, 2.88014, 2.56753, 0.051616, 0.0516211, 0.0541771, 0.0516293, 0.0539894, 0.0871069, 0.382621, 0.0518538, 0.255829, 0.0581074, 0.0674409, 0.147109, 0.0516609, 0.0522601, 0.0551308, 0.786008, 1.4354, 0.0517463, 0.707024, 0.0516163, 0.0516163, 0.256057
0.963851, 7.78148, 3.98339, 0.0517715, 3.12753, 3.79809, 0.0517712, 0.0517764, 0.0543422, 0.0517847, 0.0541538, 0.0873982, 0.384045, 0.05201, 0.235886, 0.0582875, 0.0676569, 0.147628, 0.0518171, 0.0523824, 0.0561223, 0.840146, 1.6204, 0.0518868, 0.705791, 0.0517715, 0.0517715, 0.291762
0.971696, 6.988, 4.23637, 0.0519493, 2.998, 2.75163, 0.0519489, 0.0519542, 0.0545276, 0.0519625, 0.0543387, 0.0876818, 0.385209, 0.0521885, 0.21682, 0.0584847, 0.0678818, 0.148086, 0.0519965, 0.0525318, 0.057399, 0.889828, 1.80879, 0.0520509, 0.697753, 0.0519493, 0.0519493, 0.331972
0.979541, 4.31928, 4.4816, 0.0521617, 2.51382, -0.162324, 0.0521611, 0.0521666, 0.0547458, 0.0521749, 0.0545565, 0.0879754, 0.386179, 0.0524014, 0.199009, 0.0587119, 0.0681304, 0.148512, 0.0522112, 0.0527223, 0.0590788, 0.933664, 1.99613, 0.0522507, 0.683248, 0.0521617, 0.0521617, 0.376644
0.987386, 7.76946, 4.71372, 0.0524177, 3.12561, 3.05574, 0.0524169, 0.0524226, 0.0550063, 0.0524309, 0.0548166, 0.0882931, 0.38701, 0.0526579, 0.18274, 0.0589792, 0.0684139, 0.148927, 0.0524706, 0.0529655, 0.0613189, 0.970378, 2.17753, 0.0524954, 0.66283, 0.0524177, 0.0524177, 0.425556
0.995231, 2.22089, 4.92721, 0.0527235, 2.05448, -2.70632, 0.0527225, 0.0527284, 0.0553155, 0.0527368, 0.0551255, 0.0886451, 0.387747, 0.052964, 0.1682, 0.0592934, 0.0687404, 0.149347, 0.0527812, 0.0532701, 0.0643309, 0.998876, 2.34781, 0.0527911, 0.637238, 0.0527235, 0.0527235, 0.47829
1.00308, 5.64212, 5.1167, 0.0530826, 2.76444, 0.525418, 0.0530812, 0.0530875, 0.055677, 0.0530958, 0.0554868, 0.0890384, 0.388425, 0.0533233, 0.155484, 0.0596588, 0.0691147, 0.149785, 0.0531465, 0.0536426, 0.0683984, 1.01831, 2.5018, 0.0531412, 0.607364, 0.0530826, 0.0530826, 0.534214
1.01092, 6.22817, 5.27724, 0.0534958, 2.86848, 0.950925, 0.053494, 0.0535007, 0.056092, 0.0535091, 0.0559018, 0.0894766, 0.389072, 0.0537367, 0.144602, 0.0600766, 0.0695391, 0.150246, 0.0535681, 0.054087, 0.0738983, 1.02811, 2.63452, 0.0535465, 0.574201, 0.0534958, 0.0534958, 0.592483
1.01877, 3.99276, 5.4046, 0.0539621, 2.44801, -1.41184, 0.0539597, 0.053967, 0.0565596, 0.0539753, 0.0563692, 0.089961, 0.389707, 0.0542031, 0.13549, 0.0605461, 0.0700134, 0.150736, 0.0540451, 0.0546058, 0.081326, 1.02804, 2.74153, 0.0540059, 0.538798, 0.0539621, 0.0539621, 0.652047
1.02661, 3.24257, 5.49553, 0.0544783, 2.28967, -2.25296, 0.0544751, 0.0544831, 0.0570767, 0.0544915, 0.0568863, 0.0904901, 0.390343, 0.0547193, 0.128025, 0.0610647, 0.0705353, 0.151252, 0.0545751, 0.0552, 0.0913216, 1.01818, 2.8191, 0.0545162, 0.502211, 0.0544783, 0.0544783, 0.71167
1.03446, 5.61564, 5.54802, 0.0550397, 2.75964, 0.0676193, 0.0550357, 0.0550446, 0.0576388, 0.055053, 0.0574483, 0.0910606, 0.39099, 0.0552808, 0.122042, 0.0616278, 0.0711008, 0.151794, 0.0551542, 0.0558692, 0.1047, 0.998942, 2.86449, 0.0550725, 0.465454, 0.0550397, 0.0550397, 0.769973
1.0423, 10.7309, 5.56147, 0.0556405, 3.56804, 5.1694, 0.0556353, 0.0556454, 0.0582401, 0.0556538, 0.0580495, 0.0916678, 0.39165, 0.0558817, 0.117343, 0.0622298, 0.0717045, 0.152354, 0.0557772, 0.0566124, 0.12248, 0.971042, 2.87607, 0.0556689, 0.42946, 0.0556405, 0.0556405, 0.82548
1.05015, 4.38199, 5.53684, 0.0562737, 2.52626, -1.15485, 0.056267, 0.0562786, 0.0588736, 0.056287, 0.058683, 0.0923053, 0.392324, 0.0565149, 0.113717, 0.0628637, 0.0723396, 0.152924, 0.0564383, 0.0574277, 0.145906, 0.93544, 2.85342, 0.0562983, 0.395047, 0.0562737, 0.0562737, 0.876675
1.05799, 6.99272, 5.47665, 0.0569314, 2.99879, 1.51607, 0.0569229, 0.0569363, 0.0595315, 0.0569447, 0.0593409, 0.092966, 0.393009, 0.0571726, 0.110952, 0.063522, 0.0729986, 0.153496, 0.057131, 0.0583129, 0.176472, 0.893301, 2.7974, 0.0569527, 0.362896, 0.0569314, 0.0569314, 0.922079
1.06584, 5.40371, 5.38498, 0.0576051, 2.72097, 0.0187283, 0.0575943, 0.05761, 0.0602053, 0.0576184, 0.0600148, 0.0936417, 0.393702, 0.0578464, 0.108842, 0.0641961, 0.0736732, 0.154058, 0.0578482, 0.0592655, 0.215926, 0.845924, 2.71003, 0.0576236, 0.333533, 0.0576051, 0.0576051, 0.960308
1.07368, 2.72126, 5.26732, 0.0582858, 2.17285, -2.54606, 0.0582722, 0.0582907, 0.0608862, 0.0582991, 0.0606956, 0.0943238, 0.394395, 0.0585271, 0.107197, 0.064877, 0.0743546, 0.154599, 0.0585828, 0.0602827, 0.266267, 0.794678, 2.59442, 0.0583019, 0.307329, 0.0582858, 0.0582858, 0.990156
1.08152, 5.99514, 5.13038, 0.0589639, 2.82757, 0.864753, 0.0589467, 0.0589688, 0.0615643, 0.0589772, 0.0613737, 0.0950027, 0.395081, 0.0592052, 0.105851, 0.0655553, 0.075033, 0.155106, 0.0593275, 0.0613616, 0.329713, 0.740933, 2.45456, 0.058978, 0.284499, 0.0589639, 0.0589639, 1.01065
1.08937, 5.70678, 4.98183, 0.0596295, 2.77611, 0.724945, 0.0596078, 0.0596344, 0.0622299, 0.0596428, 0.0620393, 0.0956689, 0.395752, 0.0598707, 0.104664, 0.066221, 0.0756988, 0.155566, 0.060075, 0.0624985, 0.408654, 0.686002, 2.29509, 0.0596417, 0.265116, 0.0596295, 0.0596295, 1.0211
1.09721, 6.69711, 4.82993, 0.0602721, 2.94909, 1.86718, 0.060245, 0.060277, 0.0628726, 0.0602854, 0.062682, 0.0963118, 0.396398, 0.0605134, 0.103525, 0.0668636, 0.0763416, 0.155966, 0.060818, 0.0636898, 0.505564, 0.631089, 2.12108, 0.0602828, 0.249127, 0.0602721, 0.0602721, 1.02115
1.10506, 5.28368, 4.68318, 0.0608811, 2.69883, 0.600493, 0.0608473, 0.060886, 0.0634815, 0.0608944, 0.063291, 0.096921, 0.397009, 0.0611223, 0.102347, 0.0674727, 0.0769507, 0.156296, 0.0615492, 0.0649316, 0.6229, 0.577248, 1.9377, 0.0608904, 0.236369, 0.0608811, 0.0608811, 1.01078
1.1129, 6.83886, 4.54994, 0.0614453, 2.97302, 2.28891, 0.0614033, 0.0614502, 0.0640457, 0.0614586, 0.0638552, 0.0974854, 0.397574, 0.0616865, 0.101072, 0.0680369, 0.0775149, 0.156543, 0.0622614, 0.0662195, 0.762947, 0.525361, 1.75006, 0.0614534, 0.226599, 0.0614453, 0.0614453, 0.990336
