   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_125.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.609801, 0, 0.000291097, 4.46157e-05, 1.41421, -0.000291097, 4.53739e-05, 4.46157e-05, 4.46192e-05, 4.46185e-05, 4.59228e-05, 4.46305e-05, 4.46684e-05, 4.66185e-05, 4.58052e-05, 4.48932e-05, 0.000186508, 4.49843e-05, 4.46654e-05, 4.4621e-05, 4.46398e-05, 0.000114564, 4.4616e-05, 7.11653e-05, 4.46157e-05, 4.46157e-05, 4.66502e-05
0.617665, 0, 0.000456835, 7.53295e-05, 1.41421, -0.000456835, 7.65863e-05, 7.53295e-05, 7.53353e-05, 7.53341e-05, 7.74962e-05, 7.5354e-05, 7.54169e-05, 7.89855e-05, 7.73013e-05, 7.57895e-05, 0.000310534, 7.57955e-05, 7.5412e-05, 7.53384e-05, 7.53634e-05, 0.00017207, 7.53299e-05, 0.000111292, 7.53295e-05, 7.53295e-05, 7.8702e-05
0.62553, 0, 0.000712397, 0.000124767, 1.41421, -0.000712397, 0.00012681, 0.000124767, 0.000124776, 0.000124774, 0.00012829, 0.000124806, 0.000124909, 0.000131337, 0.000127973, 0.000125515, 0.000507276, 0.000125354, 0.000124901, 0.000124781, 0.000124814, 0.000257992, 0.000124767, 0.000174101, 0.000124767, 0.000124767, 0.000130251
0.633395, 0, 0.00110133, 0.000202743, 1.41421, -0.00110133, 0.000206005, 0.000202743, 0.000202758, 0.000202755, 0.000208366, 0.000202807, 0.00020297, 0.000214366, 0.000207861, 0.000203937, 0.00081314, 0.000203482, 0.000202957, 0.000202766, 0.00020281, 0.000385542, 0.000202745, 0.000271202, 0.000202743, 0.000202743, 0.000211496
0.641259, 0, 0.00168471, 0.000323273, 1.41421, -0.00168471, 0.000328381, 0.000323273, 0.000323296, 0.000323292, 0.000332079, 0.000323372, 0.000323628, 0.000343503, 0.000331286, 0.000325142, 0.00127918, 0.0003242, 0.000323608, 0.000323309, 0.000323365, 0.000573302, 0.000323275, 0.000419155, 0.000323273, 0.000323273, 0.000336979
0.649124, 0, 0.00254633, 0.000505863, 1.41421, -0.00254633, 0.000513714, 0.000505863, 0.000505899, 0.000505892, 0.000519398, 0.000506016, 0.000506409, 0.000540503, 0.000518181, 0.000508737, 0.00197521, 0.000507024, 0.000506378, 0.000505918, 0.000505991, 0.00084691, 0.000505865, 0.000641019, 0.000505863, 0.000505863, 0.000526931
0.656989, 0, 0.00379829, 0.000776966, 1.41421, -0.00379829, 0.000788813, 0.000776966, 0.000777021, 0.00077701, 0.000797391, 0.000777197, 0.00077779, 0.000835301, 0.000795553, 0.000781303, 0.00299418, 0.000778417, 0.000777743, 0.00077705, 0.000777142, 0.00124097, 0.00077697, 0.000968102, 0.000776966, 0.000776966, 0.000808758
0.664853, 0, 0.00558706, 0.00117152, 1.41421, -0.00558706, 0.00118907, 0.00117152, 0.0011716, 0.00117158, 0.00120178, 0.00117186, 0.00117274, 0.00126811, 0.00119906, 0.00117794, 0.00445656, 0.00117333, 0.00117267, 0.00117164, 0.00117176, 0.00180118, 0.00117152, 0.00144185, 0.00117152, 0.00117152, 0.00121862
0.672718, 0, 0.00809901, 0.00173439, 1.41421, -0.00809901, 0.00175993, 0.00173439, 0.0017345, 0.00173448, 0.00177842, 0.00173488, 0.00173616, 0.00189161, 0.00177445, 0.00174373, 0.00651407, 0.00173664, 0.00173606, 0.00173457, 0.00173472, 0.00258634, 0.00173439, 0.0021157, 0.00173439, 0.00173439, 0.00180292
0.680583, 0, 0.011565, 0.00252155, 1.41421, -0.011565, 0.00255805, 0.00252155, 0.00252172, 0.00252169, 0.00258447, 0.00252226, 0.00252409, 0.00277308, 0.00257881, 0.00253491, 0.00935224, 0.00252434, 0.00252395, 0.00252181, 0.002522, 0.00367024, 0.00252156, 0.00305668, 0.00252155, 0.00252155, 0.0026195
0.688447, 0, 0.0162634, 0.00360081, 1.41421, -0.0162634, 0.00365205, 0.00360081, 0.00360104, 0.00360099, 0.00368915, 0.0036018, 0.00360437, 0.00399622, 0.0036812, 0.00361956, 0.013191, 0.00360425, 0.00360417, 0.00360117, 0.00360142, 0.00514291, 0.00360082, 0.00434661, 0.00360081, 0.00360081, 0.00373833
0.696312, 0, 0.0225191, 0.00505157, 1.41421, -0.0225191, 0.00512226, 0.00505157, 0.00505189, 0.00505183, 0.00517344, 0.00505294, 0.00505648, 0.0056623, 0.00516248, 0.00507744, 0.0182821, 0.00505581, 0.0050562, 0.00505206, 0.0050524, 0.00711081, 0.00505159, 0.00608237, 0.00505157, 0.00505157, 0.0052413
0.704177, 0, 0.0307, 0.00696365, 1.41421, -0.0307, 0.0070595, 0.00696365, 0.00696409, 0.006964, 0.0071289, 0.00696551, 0.00697032, 0.0078903, 0.00711403, 0.00699873, 0.0249031, 0.00696885, 0.00696993, 0.00696432, 0.00696477, 0.00969568, 0.00696368, 0.00837531, 0.00696365, 0.00696365, 0.00722093
0.712041, 0, 0.0412082, 0.00943477, 1.41421, -0.0412082, 0.00956255, 0.00943477, 0.00943536, 0.00943524, 0.00965506, 0.00943726, 0.00944366, 0.0108158, 0.00963523, 0.00948154, 0.0333478, 0.00944111, 0.00944315, 0.00943568, 0.00943628, 0.0130317, 0.00943482, 0.0113494, 0.00943477, 0.00943477, 0.00977776
0.719906, 0, 0.0544656, 0.0125664, 1.41421, -0.0544656, 0.0127339, 0.0125664, 0.0125672, 0.012567, 0.0128552, 0.0125697, 0.0125781, 0.0145878, 0.0128292, 0.0126277, 0.0439109, 0.0125741, 0.0125774, 0.0125676, 0.0125684, 0.0172599, 0.0125665, 0.015138, 0.0125664, 0.0125664, 0.0130161
0.727771, 0.96429, 0.0708946, 0.0164584, 1.72171, 0.893395, 0.0166744, 0.0164584, 0.0164594, 0.0164592, 0.0168307, 0.0164626, 0.0164735, 0.0193641, 0.0167972, 0.0165375, 0.0568702, 0.0164677, 0.0164726, 0.01646, 0.0164611, 0.0225214, 0.0164585, 0.0198797, 0.0164584, 0.0164584, 0.0170383
0.735635, 0.0357104, 0.0908957, 0.0212022, 1.42678, -0.0551852, 0.0214761, 0.0212022, 0.0212035, 0.0212032, 0.0216744, 0.0212075, 0.0212213, 0.0253037, 0.0216319, 0.0213025, 0.0724652, 0.0212132, 0.0212202, 0.0212042, 0.0212058, 0.0289472, 0.0212023, 0.0257131, 0.0212022, 0.0212022, 0.021938
0.7435, 0, 0.114819, 0.0268729, 1.41421, -0.114819, 0.0272149, 0.0268729, 0.0268745, 0.0268742, 0.0274625, 0.0268796, 0.0268967, 0.0325578, 0.0274094, 0.0269981, 0.0908738, 0.026886, 0.0268953, 0.0268754, 0.0268776, 0.0366466, 0.026873, 0.0327716, 0.0268729, 0.0268729, 0.0277919
0.751365, 0.957048, 0.14294, 0.0335218, 1.71961, 0.814108, 0.0339422, 0.0335218, 0.0335238, 0.0335234, 0.0342465, 0.03353, 0.0335511, 0.0412589, 0.0341813, 0.0336757, 0.112191, 0.0335372, 0.0335494, 0.0335248, 0.0335279, 0.0456953, 0.033522, 0.0411789, 0.0335218, 0.0335218, 0.0346521
0.759229, 0.0429516, 0.17543, 0.0411686, 1.42932, -0.132479, 0.0416774, 0.0411686, 0.0411709, 0.0411704, 0.0420459, 0.0411785, 0.041204, 0.0515076, 0.0419668, 0.0413548, 0.136408, 0.0411864, 0.0412019, 0.0411722, 0.0411765, 0.0561227, 0.0411687, 0.0510454, 0.0411686, 0.0411686, 0.042538
0.767094, 0.952231, 0.212339, 0.049795, 1.71821, 0.739892, 0.050402, 0.049795, 0.0497978, 0.0497972, 0.0508415, 0.0498068, 0.0498372, 0.0633606, 0.0507472, 0.0500172, 0.163399, 0.0498156, 0.0498347, 0.0497994, 0.0498052, 0.0679003, 0.0497952, 0.0624675, 0.049795, 0.049795, 0.0514303
0.774959, 0.0477688, 0.253581, 0.0593416, 1.431, -0.205812, 0.0600553, 0.0593416, 0.0593449, 0.0593442, 0.0605721, 0.0593555, 0.0593912, 0.0768176, 0.0604611, 0.0596029, 0.192915, 0.0593651, 0.0593883, 0.0593468, 0.0593546, 0.0809345, 0.0593418, 0.0755299, 0.0593416, 0.0593416, 0.0612674
0.782823, 0, 0.298928, 0.0697058, 1.41421, -0.298928, 0.0705334, 0.0697058, 0.0697096, 0.0697088, 0.0711325, 0.0697219, 0.0697634, 0.0918111, 0.0710038, 0.0700087, 0.224586, 0.0697323, 0.0697599, 0.0697119, 0.0697224, 0.0950619, 0.0697061, 0.0903095, 0.0697058, 0.0697058, 0.0719436
0.790688, 1.945, 0.348022, 0.0807442, 1.9862, 1.59698, 0.0816909, 0.0807442, 0.0807485, 0.0807476, 0.0823764, 0.0807626, 0.08081, 0.108198, 0.082229, 0.0810907, 0.257933, 0.0807738, 0.0808059, 0.0807513, 0.0807651, 0.11005, 0.0807445, 0.106884, 0.0807442, 0.0807442, 0.0833119
0.798553, 2.055, 0.400389, 0.0922782, 2.0137, 1.65461, 0.0933475, 0.0922782, 0.0922832, 0.0922822, 0.0941216, 0.0922991, 0.0923526, 0.125757, 0.093955, 0.0926696, 0.292386, 0.0923111, 0.0923479, 0.0922866, 0.0923045, 0.125607, 0.0922786, 0.125339, 0.0922782, 0.0922782, 0.0951899
0.806417, 2, 0.455469, 0.104102, 2, 1.54453, 0.105295, 0.104102, 0.104108, 0.104107, 0.106158, 0.104125, 0.104185, 0.144191, 0.105972, 0.104539, 0.32732, 0.104138, 0.10418, 0.104112, 0.104135, 0.14139, 0.104103, 0.14578, 0.104102, 0.104102, 0.107368
0.814282, 2, 0.512648, 0.115994, 2, 1.48735, 0.117309, 0.115994, 0.116, 0.115999, 0.118261, 0.11602, 0.116086, 0.16313, 0.118056, 0.116476, 0.362083, 0.116033, 0.116079, 0.116005, 0.116035, 0.157029, 0.115995, 0.168332, 0.115994, 0.115994, 0.119621
0.822147, 0, 0.571294, 0.127729, 1.41421, -0.571294, 0.129162, 0.127729, 0.127735, 0.127734, 0.1302, 0.127757, 0.127829, 0.182153, 0.129976, 0.128254, 0.396031, 0.127771, 0.127821, 0.127742, 0.12778, 0.172143, 0.127729, 0.193145, 0.127729, 0.127729, 0.131723
0.830011, 2.93294, 0.630794, 0.139089, 2.22102, 2.30215, 0.140636, 0.139089, 0.139096, 0.139095, 0.141756, 0.139119, 0.139196, 0.200799, 0.141513, 0.139655, 0.42857, 0.139134, 0.139188, 0.139104, 0.139152, 0.186367, 0.139089, 0.220382, 0.139089, 0.139089, 0.143455
0.837876, 2.92814, 0.690576, 0.149878, 2.21994, 2.23756, 0.151531, 0.149878, 0.149885, 0.149884, 0.152727, 0.14991, 0.149993, 0.218595, 0.152467, 0.150483, 0.45918, 0.149925, 0.149983, 0.149896, 0.149956, 0.199375, 0.149878, 0.250206, 0.149878, 0.149878, 0.154625
0.845741, 1.13892, 0.750122, 0.15993, 1.7717, 0.388801, 0.16168, 0.15993, 0.159938, 0.159936, 0.162947, 0.159964, 0.160051, 0.235081, 0.162671, 0.16057, 0.487443, 0.159979, 0.16004, 0.159951, 0.160027, 0.210899, 0.15993, 0.282747, 0.15993, 0.15993, 0.165072
0.853605, 2.92571, 0.808975, 0.169115, 2.21939, 2.11674, 0.170953, 0.169115, 0.169124, 0.169122, 0.172284, 0.169151, 0.169243, 0.249841, 0.171993, 0.169788, 0.513055, 0.169167, 0.16923, 0.169141, 0.169236, 0.220746, 0.169116, 0.318069, 0.169115, 0.169115, 0.174678
0.86147, 1.07429, 0.866723, 0.177348, 1.75336, 0.207563, 0.179264, 0.177348, 0.177357, 0.177356, 0.180651, 0.177386, 0.177482, 0.262522, 0.180347, 0.17805, 0.535835, 0.177401, 0.177466, 0.17738, 0.177499, 0.228805, 0.177349, 0.356129, 0.177348, 0.177348, 0.183371
0.869335, 2.9209, 0.922976, 0.184584, 2.21831, 1.99792, 0.186567, 0.184584, 0.184593, 0.184591, 0.188003, 0.184622, 0.184722, 0.272864, 0.187687, 0.18531, 0.555719, 0.184637, 0.184703, 0.184622, 0.18477, 0.235051, 0.184585, 0.396728, 0.184584, 0.184584, 0.191127
0.877199, 2.99758, 0.977333, 0.190817, 2.23553, 2.02024, 0.192858, 0.190817, 0.190826, 0.190824, 0.194335, 0.190857, 0.190959, 0.280709, 0.194009, 0.191564, 0.572751, 0.190871, 0.190937, 0.190864, 0.191047, 0.239541, 0.190818, 0.439478, 0.190817, 0.190817, 0.197971
0.885064, 2.91367, 1.02935, 0.196078, 2.21668, 1.88432, 0.198169, 0.196078, 0.196088, 0.196086, 0.19968, 0.196119, 0.196224, 0.286013, 0.199345, 0.196843, 0.587068, 0.196133, 0.196198, 0.196137, 0.196362, 0.242402, 0.196079, 0.48377, 0.196078, 0.196078, 0.203972
0.892929, 0.167857, 1.07853, 0.200428, 1.47236, -0.910674, 0.202559, 0.200428, 0.200438, 0.200436, 0.204099, 0.20047, 0.200576, 0.288846, 0.203755, 0.201208, 0.598873, 0.200482, 0.200547, 0.200501, 0.200777, 0.243817, 0.200429, 0.528762, 0.200428, 0.200428, 0.209237
0.900793, 1.91125, 1.12428, 0.203948, 1.97769, 0.786968, 0.206112, 0.203948, 0.203958, 0.203956, 0.207674, 0.20399, 0.204098, 0.28938, 0.207324, 0.204739, 0.608421, 0.204001, 0.204063, 0.204038, 0.204373, 0.244006, 0.203949, 0.573397, 0.203948, 0.203948, 0.213913
0.908658, 0.0887533, 1.16594, 0.206731, 1.44525, -1.07719, 0.208923, 0.206731, 0.206742, 0.20674, 0.210502, 0.206774, 0.206884, 0.287878, 0.210145, 0.207532, 0.615993, 0.206784, 0.206843, 0.206844, 0.207247, 0.243209, 0.206732, 0.616429, 0.206731, 0.206731, 0.218174
0.916523, 1, 1.20281, 0.208881, 1.73205, -0.202806, 0.211096, 0.208881, 0.208891, 0.208889, 0.212686, 0.208924, 0.209035, 0.28467, 0.212324, 0.209689, 0.621878, 0.208932, 0.208988, 0.20902, 0.2095, 0.241668, 0.208882, 0.656494, 0.208881, 0.208881, 0.22222
0.924387, 4.71204, 1.23418, 0.210499, 2.59076, 3.47786, 0.212733, 0.210499, 0.210509, 0.210507, 0.214329, 0.210542, 0.210653, 0.280125, 0.213964, 0.211312, 0.626357, 0.210548, 0.2106, 0.210669, 0.211233, 0.239612, 0.210499, 0.692186, 0.210499, 0.210499, 0.226275
0.932252, 2.28796, 1.25941, 0.211681, 2.07074, 1.02855, 0.213934, 0.211681, 0.211691, 0.211689, 0.215532, 0.211725, 0.211837, 0.274632, 0.215163, 0.212499, 0.629694, 0.211729, 0.211777, 0.211889, 0.212543, 0.237246, 0.211682, 0.722151, 0.211681, 0.211681, 0.230579
0.940117, 5, 1.278, 0.212518, 2.64575, 3.722, 0.21479, 0.212518, 0.212528, 0.212526, 0.216383, 0.212562, 0.212674, 0.268569, 0.216011, 0.213339, 0.632124, 0.212564, 0.212607, 0.21277, 0.213517, 0.234742, 0.212519, 0.745193, 0.212518, 0.212518, 0.235388
0.947981, 1.89678, 1.28965, 0.213088, 1.97403, 0.607134, 0.215382, 0.213088, 0.213098, 0.213096, 0.216964, 0.213132, 0.213244, 0.262285, 0.216589, 0.213911, 0.633851, 0.213132, 0.21317, 0.213391, 0.21423, 0.232241, 0.213089, 0.76037, 0.213088, 0.213088, 0.240965
0.955846, 1.10322, 1.29431, 0.213458, 1.7616, -0.19109, 0.21578, 0.213458, 0.213469, 0.213467, 0.217342, 0.213502, 0.213615, 0.256083, 0.216965, 0.214283, 0.635047, 0.213501, 0.213534, 0.213821, 0.214747, 0.229844, 0.213459, 0.767068, 0.213458, 0.213458, 0.247577
0.963711, 0.891963, 1.29226, 0.213686, 1.70058, -0.400295, 0.216043, 0.213686, 0.213697, 0.213694, 0.217575, 0.21373, 0.213843, 0.250211, 0.217196, 0.214512, 0.635854, 0.213728, 0.213754, 0.214117, 0.215118, 0.227623, 0.213687, 0.765062, 0.213686, 0.213686, 0.255479
0.971575, 1.99758, 1.28407, 0.213817, 1.9994, 0.713515, 0.216222, 0.213817, 0.213827, 0.213825, 0.21771, 0.213861, 0.213974, 0.244854, 0.217329, 0.214643, 0.636382, 0.213857, 0.213878, 0.214325, 0.215385, 0.225621, 0.213818, 0.754538, 0.213817, 0.213817, 0.264905
0.97944, 0.110454, 1.27062, 0.213887, 1.45274, -1.16016, 0.216358, 0.213887, 0.213897, 0.213895, 0.217782, 0.213931, 0.214044, 0.240137, 0.2174, 0.214714, 0.63672, 0.213927, 0.213943, 0.214484, 0.215579, 0.223858, 0.213888, 0.736087, 0.213887, 0.213887, 0.27605
0.987305, 2.88472, 1.25301, 0.213925, 2.21014, 1.63171, 0.216486, 0.213925, 0.213936, 0.213934, 0.217822, 0.213969, 0.214083, 0.236128, 0.217439, 0.214753, 0.636935, 0.213965, 0.213976, 0.214626, 0.215723, 0.222338, 0.213926, 0.710658, 0.213925, 0.213925, 0.289047
0.995169, 2.99759, 1.23254, 0.213954, 2.23553, 1.76505, 0.216637, 0.213953, 0.213964, 0.213962, 0.217852, 0.213998, 0.214111, 0.232847, 0.217468, 0.214781, 0.637075, 0.213994, 0.214, 0.214776, 0.215835, 0.221054, 0.213954, 0.679493, 0.213954, 0.213954, 0.30395
1.00303, 0.997598, 1.21053, 0.213989, 1.73136, -0.212933, 0.216839, 0.213989, 0.214, 0.213998, 0.217888, 0.214033, 0.214147, 0.230272, 0.217504, 0.214817, 0.637176, 0.214031, 0.214033, 0.214961, 0.215928, 0.219989, 0.21399, 0.644036, 0.213989, 0.213989, 0.32071
1.0109, 0.120089, 1.1883, 0.214045, 1.45605, -1.06821, 0.217119, 0.214045, 0.214056, 0.214054, 0.217945, 0.21409, 0.214203, 0.228351, 0.217559, 0.214873, 0.637264, 0.214089, 0.214087, 0.215204, 0.216013, 0.219127, 0.214046, 0.605829, 0.214045, 0.214045, 0.339162
1.01876, 1.75013, 1.16701, 0.214132, 1.93653, 0.583124, 0.217507, 0.214132, 0.214143, 0.214141, 0.218032, 0.214176, 0.21429, 0.227014, 0.217646, 0.21496, 0.637355, 0.21418, 0.214175, 0.215537, 0.216099, 0.218448, 0.214133, 0.566416, 0.214132, 0.214132, 0.359007
1.02663, 1.99522, 1.14762, 0.214258, 1.99881, 0.847606, 0.218033, 0.214257, 0.214268, 0.214266, 0.218157, 0.214302, 0.214415, 0.226174, 0.217771, 0.215086, 0.63746, 0.21431, 0.214303, 0.215998, 0.216195, 0.217933, 0.214258, 0.527251, 0.214258, 0.214258, 0.379817
1.03449, 2.99518, 1.13081, 0.214428, 2.23499, 1.86437, 0.218736, 0.214427, 0.214438, 0.214436, 0.218327, 0.214472, 0.214585, 0.225743, 0.217941, 0.215256, 0.637582, 0.214488, 0.214479, 0.216643, 0.216308, 0.217567, 0.214429, 0.489614, 0.214428, 0.214428, 0.401036
1.04236, 1.12733, 1.11697, 0.214647, 1.76843, 0.0103602, 0.219656, 0.214646, 0.214658, 0.214656, 0.218547, 0.214691, 0.214805, 0.225631, 0.218161, 0.215475, 0.637721, 0.214717, 0.214707, 0.217548, 0.216447, 0.217336, 0.214648, 0.454566, 0.214647, 0.214647, 0.422008
1.05022, 0.132141, 1.10622, 0.214919, 1.46019, -0.974084, 0.220845, 0.214917, 0.21493, 0.214928, 0.218819, 0.214963, 0.215077, 0.225753, 0.218432, 0.215747, 0.63787, 0.215001, 0.214992, 0.218823, 0.216617, 0.217226, 0.21492, 0.422907, 0.214919, 0.214919, 0.442001
1.05809, 0, 1.09845, 0.215244, 1.41421, -1.09845, 0.222359, 0.215242, 0.215255, 0.215253, 0.219144, 0.215288, 0.215402, 0.226033, 0.218758, 0.216072, 0.638017, 0.215342, 0.215335, 0.22062, 0.216826, 0.217226, 0.215245, 0.395178, 0.215244, 0.215244, 0.46025
1.06595, 3.86063, 1.09337, 0.215622, 2.42087, 2.76726, 0.224264, 0.215619, 0.215633, 0.21563, 0.219522, 0.215666, 0.215779, 0.226404, 0.219135, 0.21645, 0.638143, 0.215741, 0.215736, 0.223146, 0.217077, 0.217327, 0.215623, 0.371659, 0.215622, 0.215622, 0.47601
1.07382, 0.13937, 1.09064, 0.216049, 1.46266, -0.951274, 0.226629, 0.216044, 0.216059, 0.216057, 0.219949, 0.216093, 0.216206, 0.226808, 0.219562, 0.216877, 0.638225, 0.216194, 0.216193, 0.226681, 0.217372, 0.217515, 0.21605, 0.352406, 0.216049, 0.216049, 0.4886
1.08168, 1, 1.08996, 0.216519, 1.73205, -0.0899593, 0.229525, 0.216513, 0.216529, 0.216527, 0.220418, 0.216563, 0.216676, 0.227201, 0.220032, 0.217347, 0.638228, 0.216698, 0.2167, 0.231588, 0.217708, 0.21778, 0.216519, 0.337279, 0.216519, 0.216519, 0.497459
1.08955, 1, 1.09113, 0.217022, 1.73205, -0.0911258, 0.233023, 0.217014, 0.217032, 0.21703, 0.220921, 0.217066, 0.217179, 0.227545, 0.220535, 0.21785, 0.638115, 0.217244, 0.217248, 0.238326, 0.21808, 0.218105, 0.217022, 0.325991, 0.217022, 0.217022, 0.50218
1.09741, 0, 1.09415, 0.217544, 1.41421, -1.09415, 0.237184, 0.217534, 0.217555, 0.217553, 0.221444, 0.217588, 0.217702, 0.227813, 0.221057, 0.218372, 0.637839, 0.217822, 0.217826, 0.247457, 0.218478, 0.218474, 0.217545, 0.318149, 0.217544, 0.217544, 0.502545
1.10527, 2.84856, 1.09929, 0.21807, 2.20195, 1.74928, 0.242049, 0.218057, 0.21808, 0.218078, 0.221969, 0.218114, 0.218227, 0.227984, 0.221583, 0.218897, 0.63735, 0.218417, 0.218417, 0.259647, 0.218886, 0.218866, 0.21807, 0.313293, 0.21807, 0.21807, 0.49854
1.11314, 3.15144, 1.10704, 0.218575, 2.26968, 2.04439, 0.247636, 0.218559, 0.218586, 0.218584, 0.222475, 0.218619, 0.218733, 0.228043, 0.222088, 0.219403, 0.636591, 0.219013, 0.219, 0.27565, 0.219284, 0.219256, 0.218576, 0.310931, 0.218575, 0.218575, 0.490354
1.121, 0, 1.11816, 0.219036, 1.41421, -1.11816, 0.253925, 0.219015, 0.219046, 0.219044, 0.222935, 0.21908, 0.219193, 0.227977, 0.222549, 0.219864, 0.635508, 0.219586, 0.219551, 0.29628, 0.219648, 0.219616, 0.219037, 0.310571, 0.219036, 0.219036, 0.47836
1.12887, 0, 1.13356, 0.21942, 1.41421, -1.13356, 0.260849, 0.219394, 0.21943, 0.219428, 0.22332, 0.219464, 0.219577, 0.227773, 0.222933, 0.220248, 0.634046, 0.220114, 0.220038, 0.322372, 0.219946, 0.219914, 0.219421, 0.31174, 0.21942, 0.21942, 0.463087
1.13673, 2.83892, 1.15422, 0.219694, 2.19976, 1.6847, 0.268291, 0.21966, 0.219704, 0.219702, 0.223593, 0.219738, 0.219851, 0.227419, 0.223207, 0.220522, 0.63216, 0.220567, 0.220429, 0.354707, 0.220144, 0.220113, 0.219694, 0.313998, 0.219694, 0.219694, 0.445176
1.1446, 0.161075, 1.18108, 0.219818, 1.47006, -1.02001, 0.276074, 0.219777, 0.219829, 0.219827, 0.223718, 0.219862, 0.219976, 0.226898, 0.223331, 0.220646, 0.629816, 0.220917, 0.220686, 0.393939, 0.220203, 0.220172, 0.219819, 0.316946, 0.219818, 0.219818, 0.425334
1.15246, 2.66822, 1.21488, 0.219752, 2.16061, 1.45334, 0.283965, 0.2197, 0.219763, 0.219761, 0.223652, 0.219796, 0.21991, 0.226189, 0.223265, 0.22058, 0.626999, 0.221131, 0.220767, 0.440493, 0.22008, 0.220051, 0.219753, 0.320232, 0.219752, 0.219752, 0.404282
1.16033, 1.16348, 1.25603, 0.219453, 1.77862, -0.092545, 0.291682, 0.219388, 0.219463, 0.219461, 0.223353, 0.219497, 0.21961, 0.225269, 0.222966, 0.220281, 0.623719, 0.221174, 0.220631, 0.494472, 0.219732, 0.219703, 0.219454, 0.323549, 0.219453, 0.219453, 0.382709
1.16819, 0.168303, 1.30447, 0.218876, 1.47252, -1.13617, 0.298901, 0.218796, 0.218886, 0.218884, 0.222775, 0.21892, 0.219033, 0.224109, 0.222389, 0.219704, 0.620018, 0.221014, 0.220232, 0.555553, 0.219113, 0.219085, 0.218876, 0.326628, 0.218876, 0.218876, 0.361234
1.17606, 2, 1.3596, 0.217976, 2, 0.640396, 0.305275, 0.217878, 0.217987, 0.217985, 0.221876, 0.21802, 0.218134, 0.222676, 0.221489, 0.218804, 0.615976, 0.220614, 0.219528, 0.622914, 0.218178, 0.218151, 0.217977, 0.329243, 0.217976, 0.217976, 0.340374
1.18392, 0, 1.42022, 0.216713, 1.41421, -1.42022, 0.310452, 0.216593, 0.216724, 0.216722, 0.220613, 0.216758, 0.216871, 0.220936, 0.220226, 0.217541, 0.61172, 0.219942, 0.218475, 0.695185, 0.216885, 0.216858, 0.216714, 0.331198, 0.216713, 0.216713, 0.320532
1.19179, 2.64411, 1.48453, 0.215048, 2.15502, 1.15959, 0.314104, 0.214901, 0.215059, 0.215057, 0.218948, 0.215093, 0.215206, 0.218853, 0.218561, 0.215876, 0.607431, 0.218965, 0.217037, 0.770444, 0.215194, 0.215168, 0.215049, 0.332326, 0.215048, 0.215048, 0.301981
1.19965, 0.355886, 1.5502, 0.212948, 1.53489, -1.19431, 0.315943, 0.212769, 0.212959, 0.212957, 0.216848, 0.212992, 0.213106, 0.216396, 0.216461, 0.213776, 0.603347, 0.217653, 0.215181, 0.846267, 0.213072, 0.213047, 0.212949, 0.332487, 0.212948, 0.212948, 0.284877
1.20752, 1.81722, 1.61453, 0.210386, 1.95377, 0.202698, 0.315751, 0.210168, 0.210397, 0.210395, 0.214286, 0.21043, 0.210544, 0.213535, 0.213899, 0.211214, 0.599773, 0.21598, 0.212881, 0.91983, 0.210491, 0.210467, 0.210387, 0.331565, 0.210386, 0.210386, 0.269269
1.21538, 3.99759, 1.67462, 0.207346, 2.449, 2.32297, 0.313388, 0.207082, 0.207356, 0.207354, 0.211245, 0.20739, 0.207503, 0.210249, 0.210859, 0.208174, 0.597087, 0.213925, 0.210124, 0.988068, 0.207435, 0.207411, 0.207346, 0.329468, 0.207346, 0.207346, 0.255115
1.22324, 1.99758, 1.72763, 0.203818, 1.9994, 0.269958, 0.308813, 0.2035, 0.203828, 0.203826, 0.207717, 0.203862, 0.203975, 0.206524, 0.207331, 0.204646, 0.59574, 0.211469, 0.206905, 1.04787, 0.203893, 0.203871, 0.203819, 0.326131, 0.203818, 0.203818, 0.242306
1.23111, 1.80758, 1.77098, 0.199806, 1.9513, 0.0366001, 0.302082, 0.199425, 0.199817, 0.199814, 0.203706, 0.19985, 0.199963, 0.202356, 0.203319, 0.200634, 0.596259, 0.208607, 0.203236, 1.09631, 0.19987, 0.199849, 0.199807, 0.321516, 0.199806, 0.199806, 0.230692
1.23897, 1.38002, 1.80268, 0.195325, 1.83848, -0.422663, 0.293345, 0.194868, 0.195336, 0.195334, 0.199225, 0.195369, 0.195483, 0.197754, 0.198838, 0.196153, 0.599252, 0.205339, 0.199145, 1.13086, 0.195379, 0.19536, 0.195326, 0.315617, 0.195325, 0.195325, 0.220098
1.24684, 2.80517, 1.82146, 0.190401, 2.19207, 0.983711, 0.282836, 0.189856, 0.190412, 0.19041, 0.194301, 0.190445, 0.190559, 0.192738, 0.193914, 0.191229, 0.605398, 0.201677, 0.194681, 1.1496, 0.190447, 0.190429, 0.190402, 0.30846, 0.190401, 0.190401, 0.210346
