   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_395.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
21.0358, 0, 0.00931872, 0, 1.41421, -0.00931872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00931872, 0, 0
21.0437, 0, 0.00920415, 0, 1.41421, -0.00920415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00920415, 0, 0
21.0516, 0, 0.00908673, 0, 1.41421, -0.00908673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00908673, 0, 0
21.0596, 0, 0.00896707, 0, 1.41421, -0.00896707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00896707, 0, 0
21.0675, 0, 0.00884578, 0, 1.41421, -0.00884578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00884578, 0, 0
21.0754, 0, 0.00872336, 0, 1.41421, -0.00872336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00872336, 0, 0
21.0833, 0, 0.00860032, 0, 1.41421, -0.00860032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00860032, 0, 0
21.0913, 0, 0.00847714, 0, 1.41421, -0.00847714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00847714, 0, 0
21.0992, 0, 0.00835419, 0, 1.41421, -0.00835419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00835419, 0, 0
21.1071, 0, 0.0082318, 0, 1.41421, -0.0082318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0082318, 0, 0
21.115, 0, 0.00811031, 0, 1.41421, -0.00811031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00811031, 0, 0
21.123, 0, 0.00798994, 0, 1.41421, -0.00798994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00798994, 0, 0
21.1309, 0, 0.00787092, 0, 1.41421, -0.00787092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00787092, 0, 0
21.1388, 0, 0.00775343, 0, 1.41421, -0.00775343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00775343, 0, 0
21.1468, 0, 0.00763757, 0, 1.41421, -0.00763757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00763757, 0, 0
21.1547, 0, 0.00752339, 0, 1.41421, -0.00752339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00752339, 0, 0
21.1626, 0, 0.007411, 0, 1.41421, -0.007411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007411, 0, 0
21.1705, 0, 0.00730034, 0, 1.41421, -0.00730034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00730034, 0, 0
21.1785, 0, 0.00719143, 0, 1.41421, -0.00719143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00719143, 0, 0
21.1864, 0, 0.00708426, 0, 1.41421, -0.00708426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00708426, 0, 0
21.1943, 0, 0.00697873, 0, 1.41421, -0.00697873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00697873, 0, 0
21.2022, 0, 0.00687474, 0, 1.41421, -0.00687474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00687474, 0, 0
21.2102, 0, 0.00677222, 0, 1.41421, -0.00677222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00677222, 0, 0
21.2181, 0, 0.00667107, 0, 1.41421, -0.00667107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00667107, 0, 0
21.226, 0, 0.00657121, 0, 1.41421, -0.00657121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00657121, 0, 0
21.234, 0, 0.00647248, 0, 1.41421, -0.00647248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00647248, 0, 0
21.2419, 0, 0.00637476, 0, 1.41421, -0.00637476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00637476, 0, 0
21.2498, 0, 0.00627799, 0, 1.41421, -0.00627799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00627799, 0, 0
21.2577, 0, 0.006182, 0, 1.41421, -0.006182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006182, 0, 0
21.2657, 0, 0.00608672, 0, 1.41421, -0.00608672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00608672, 0, 0
21.2736, 0, 0.00599209, 0, 1.41421, -0.00599209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00599209, 0, 0
21.2815, 0, 0.005898, 0, 1.41421, -0.005898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.005898, 0, 0
21.2894, 0, 0.00580436, 0, 1.41421, -0.00580436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00580436, 0, 0
21.2974, 0, 0.00571115, 0, 1.41421, -0.00571115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00571115, 0, 0
21.3053, 0, 0.0056183, 0, 1.41421, -0.0056183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0056183, 0, 0
21.3132, 0, 0.00552577, 0, 1.41421, -0.00552577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00552577, 0, 0
21.3211, 0, 0.0054336, 0, 1.41421, -0.0054336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0054336, 0, 0
21.3291, 0, 0.00534174, 0, 1.41421, -0.00534174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00534174, 0, 0
21.337, 0, 0.00525018, 0, 1.41421, -0.00525018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00525018, 0, 0
21.3449, 0, 0.00515896, 0, 1.41421, -0.00515896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00515896, 0, 0
21.3529, 0, 0.00506813, 0, 1.41421, -0.00506813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00506813, 0, 0
21.3608, 0, 0.0049777, 0, 1.41421, -0.0049777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0049777, 0, 0
21.3687, 0, 0.00488774, 0, 1.41421, -0.00488774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00488774, 0, 0
21.3766, 0, 0.00479829, 0, 1.41421, -0.00479829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00479829, 0, 0
21.3846, 1, 0.0047094, 0, 1.73205, 0.995291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0047094, 0, 0
21.3925, 0, 0.00462114, 0, 1.41421, -0.00462114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00462114, 0, 0
21.4004, 0, 0.0045336, 0, 1.41421, -0.0045336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0045336, 0, 0
21.4083, 0, 0.00444681, 0, 1.41421, -0.00444681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00444681, 0, 0
21.4163, 0, 0.00436088, 0, 1.41421, -0.00436088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00436088, 0, 0
21.4242, 0, 0.00427586, 0, 1.41421, -0.00427586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00427586, 0, 0
21.4321, 0, 0.00419179, 0, 1.41421, -0.00419179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00419179, 0, 0
21.44, 0, 0.00410875, 0, 1.41421, -0.00410875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00410875, 0, 0
21.448, 0, 0.0040268, 0, 1.41421, -0.0040268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0040268, 0, 0
21.4559, 0, 0.00394602, 0, 1.41421, -0.00394602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00394602, 0, 0
21.4638, 0, 0.00386644, 0, 1.41421, -0.00386644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00386644, 0, 0
21.4718, 0, 0.00378807, 0, 1.41421, -0.00378807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00378807, 0, 0
21.4797, 0, 0.00371097, 0, 1.41421, -0.00371097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00371097, 0, 0
21.4876, 0, 0.00363519, 0, 1.41421, -0.00363519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00363519, 0, 0
21.4955, 1, 0.00356073, 0, 1.73205, 0.996439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00356073, 0, 0
21.5035, 0, 0.00348764, 0, 1.41421, -0.00348764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00348764, 0, 0
21.5114, 0, 0.00341591, 0, 1.41421, -0.00341591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00341591, 0, 0
21.5193, 0, 0.00334553, 0, 1.41421, -0.00334553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00334553, 0, 0
21.5272, 0, 0.00327653, 0, 1.41421, -0.00327653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00327653, 0, 0
21.5352, 0, 0.00320892, 0, 1.41421, -0.00320892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00320892, 0, 0
21.5431, 0, 0.00314267, 0, 1.41421, -0.00314267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00314267, 0, 0
21.551, 0, 0.00307779, 0, 1.41421, -0.00307779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00307779, 0, 0
21.5589, 0, 0.00301427, 0, 1.41421, -0.00301427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00301427, 0, 0
21.5669, 0, 0.00295207, 0, 1.41421, -0.00295207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00295207, 0, 0
21.5748, 0, 0.0028912, 0, 1.41421, -0.0028912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0028912, 0, 0
21.5827, 0, 0.00283165, 0, 1.41421, -0.00283165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00283165, 0, 0
21.5907, 0, 0.00277337, 0, 1.41421, -0.00277337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00277337, 0, 0
21.5986, 0, 0.00271637, 0, 1.41421, -0.00271637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00271637, 0, 0
21.6065, 0, 0.00266062, 0, 1.41421, -0.00266062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00266062, 0, 0
21.6144, 0, 0.00260607, 0, 1.41421, -0.00260607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00260607, 0, 0
21.6224, 0, 0.00255275, 0, 1.41421, -0.00255275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00255275, 0, 0
21.6303, 0, 0.00250063, 0, 1.41421, -0.00250063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00250063, 0, 0
21.6382, 0, 0.00244966, 0, 1.41421, -0.00244966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00244966, 0, 0
21.6461, 0, 0.00239985, 0, 1.41421, -0.00239985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00239985, 0, 0
21.6541, 0, 0.00235116, 0, 1.41421, -0.00235116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00235116, 0, 0
21.662, 0, 0.00230357, 0, 1.41421, -0.00230357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00230357, 0, 0
21.6699, 0, 0.00225708, 0, 1.41421, -0.00225708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00225708, 0, 0
21.6779, 0, 0.00221167, 0, 1.41421, -0.00221167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00221167, 0, 0
21.6858, 0, 0.0021673, 0, 1.41421, -0.0021673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0021673, 0, 0
21.6937, 0, 0.00212398, 0, 1.41421, -0.00212398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00212398, 0, 0
21.7016, 0, 0.00208166, 0, 1.41421, -0.00208166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00208166, 0, 0
21.7096, 0, 0.00204033, 0, 1.41421, -0.00204033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00204033, 0, 0
21.7175, 0, 0.002, 0, 1.41421, -0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0, 0
21.7254, 0, 0.00196061, 0, 1.41421, -0.00196061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00196061, 0, 0
21.7333, 0, 0.00192218, 0, 1.41421, -0.00192218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00192218, 0, 0
21.7413, 0, 0.00188467, 0, 1.41421, -0.00188467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00188467, 0, 0
21.7492, 0, 0.00184804, 0, 1.41421, -0.00184804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00184804, 0, 0
21.7571, 0, 0.00181231, 0, 1.41421, -0.00181231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00181231, 0, 0
21.765, 0, 0.00177745, 0, 1.41421, -0.00177745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00177745, 0, 0
21.773, 0, 0.00174342, 0, 1.41421, -0.00174342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00174342, 0, 0
21.7809, 0, 0.00171022, 0, 1.41421, -0.00171022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171022, 0, 0
21.7888, 0, 0.00167781, 0, 1.41421, -0.00167781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00167781, 0, 0
21.7968, 0, 0.00164618, 0, 1.41421, -0.00164618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00164618, 0, 0
21.8047, 0, 0.00161531, 0, 1.41421, -0.00161531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00161531, 0, 0
21.8126, 0, 0.00158518, 0, 1.41421, -0.00158518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00158518, 0, 0
21.8205, 0, 0.00155576, 0, 1.41421, -0.00155576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00155576, 0, 0
21.8285, 0, 0.00152704, 0, 1.41421, -0.00152704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00152704, 0, 0
21.8364, 0, 0.00149898, 0, 1.41421, -0.00149898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149898, 0, 0
21.8443, 0, 0.00147156, 0, 1.41421, -0.00147156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00147156, 0, 0
21.8522, 0, 0.00144478, 0, 1.41421, -0.00144478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144478, 0, 0
21.8602, 0, 0.00141859, 0, 1.41421, -0.00141859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00141859, 0, 0
21.8681, 0, 0.00139298, 0, 1.41421, -0.00139298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00139298, 0, 0
21.876, 1, 0.00136793, 0, 1.73205, 0.998632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00136793, 0, 0
21.8839, 0, 0.00134341, 0, 1.41421, -0.00134341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00134341, 0, 0
21.8919, 0, 0.00131939, 0, 1.41421, -0.00131939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00131939, 0, 0
21.8998, 0, 0.00129585, 0, 1.41421, -0.00129585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00129585, 0, 0
21.9077, 0, 0.00127278, 0, 1.41421, -0.00127278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127278, 0, 0
21.9157, 0, 0.00125013, 0, 1.41421, -0.00125013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00125013, 0, 0
21.9236, 0, 0.00122788, 0, 1.41421, -0.00122788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00122788, 0, 0
21.9315, 0, 0.00120602, 0, 1.41421, -0.00120602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00120602, 0, 0
21.9394, 0, 0.0011845, 0, 1.41421, -0.0011845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011845, 0, 0
21.9474, 0, 0.00116331, 0, 1.41421, -0.00116331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00116331, 0, 0
21.9553, 0, 0.00114241, 0, 1.41421, -0.00114241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00114241, 0, 0
21.9632, 0, 0.00112178, 0, 1.41421, -0.00112178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00112178, 0, 0
21.9711, 0, 0.00110139, 0, 1.41421, -0.00110139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00110139, 0, 0
21.9791, 0, 0.00108121, 0, 1.41421, -0.00108121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00108121, 0, 0
21.987, 0, 0.00106121, 0, 1.41421, -0.00106121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00106121, 0, 0
21.9949, 0, 0.00104137, 0, 1.41421, -0.00104137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00104137, 0, 0
22.0029, 0, 0.00102164, 0, 1.41421, -0.00102164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00102164, 0, 0
22.0108, 0, 0.00100202, 0, 1.41421, -0.00100202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00100202, 0, 0
22.0187, 0, 0.00098247, 0, 1.41421, -0.00098247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00098247, 0, 0
22.0266, 0, 0.000962966, 0, 1.41421, -0.000962966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000962966, 0, 0
22.0346, 0, 0.000943494, 0, 1.41421, -0.000943494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000943494, 0, 0
22.0425, 0, 0.000924027, 0, 1.41421, -0.000924027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000924027, 0, 0
22.0504, 0, 0.000904544, 0, 1.41421, -0.000904544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000904544, 0, 0
22.0583, 1, 0.000885037, 0, 1.73205, 0.999115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000885037, 0, 0
22.0663, 0, 0.000865486, 0, 1.41421, -0.000865486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000865486, 0, 0
22.0742, 0, 0.000845887, 0, 1.41421, -0.000845887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000845887, 0, 0
22.0821, 0, 0.000826239, 0, 1.41421, -0.000826239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000826239, 0, 0
22.09, 0, 0.000806537, 0, 1.41421, -0.000806537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000806537, 0, 0
22.098, 0, 0.000786778, 0, 1.41421, -0.000786778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000786778, 0, 0
22.1059, 0, 0.000766979, 0, 1.41421, -0.000766979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000766979, 0, 0
22.1138, 0, 0.00074714, 0, 1.41421, -0.00074714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00074714, 0, 0
22.1218, 0, 0.000727282, 0, 1.41421, -0.000727282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000727282, 0, 0
22.1297, 0, 0.000707429, 0, 1.41421, -0.000707429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000707429, 0, 0
22.1376, 0, 0.000687597, 0, 1.41421, -0.000687597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000687597, 0, 0
22.1455, 1, 0.000667807, 0, 1.73205, 0.999332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000667807, 0, 0
22.1535, 0, 0.000648094, 0, 1.41421, -0.000648094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000648094, 0, 0
22.1614, 0, 0.000628493, 0, 1.41421, -0.000628493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000628493, 0, 0
22.1693, 0, 0.000609029, 0, 1.41421, -0.000609029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000609029, 0, 0
22.1772, 0, 0.000589746, 0, 1.41421, -0.000589746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000589746, 0, 0
