   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_322.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
2.6109, 27.5784, 21.2716, 12.6375, 5.4386, 6.30678, 12.7386, 0, 12.6523, 12.7507, 12.6423, 12.7219, 12.745, 14.3816, 12.9498, 12.6375, 12.6375, 12.6375, 12.6375, 12.6375, 12.6375, 18.7897, 12.6375, 12.6375
2.61876, 23.8819, 22.5746, 12.8063, 5.08742, 1.30727, 12.9102, 0, 12.821, 12.9194, 12.811, 12.8906, 12.9408, 14.5726, 13.0358, 12.8063, 12.8063, 12.8063, 12.8063, 12.8063, 12.8063, 20.1232, 12.8063, 12.8063
2.62663, 27.4315, 23.9539, 12.9753, 5.42508, 3.47759, 13.0821, 0, 12.9901, 13.0884, 12.98, 13.0596, 13.1436, 14.7341, 13.1414, 12.9753, 12.9753, 12.9753, 12.9753, 12.9753, 12.9753, 21.5368, 12.9753, 12.9753
2.6345, 26.8559, 25.3751, 13.1446, 5.37177, 1.48088, 13.2544, 0, 13.1594, 13.2577, 13.1493, 13.2289, 13.3545, 14.8668, 13.2629, 13.1446, 13.1446, 13.1446, 13.1446, 13.1446, 13.1446, 22.9979, 13.1446, 13.1446
2.64237, 32.0712, 26.7978, 13.3141, 5.83706, 5.27338, 13.4269, 0, 13.3289, 13.4272, 13.3189, 13.3984, 13.5745, 14.9725, 13.397, 13.3141, 13.3141, 13.3141, 13.3141, 13.3141, 13.3141, 24.4663, 13.3141, 13.3141
2.65023, 22.9641, 28.1777, 13.4838, 4.99641, -5.2136, 13.5997, 0, 13.4986, 13.597, 13.4886, 13.5681, 13.8045, 15.0546, 13.541, 13.4838, 13.4838, 13.4838, 13.4838, 13.4838, 13.4838, 25.8962, 13.4838, 13.4838
2.6581, 28.479, 29.4681, 13.6536, 5.52078, -0.989132, 13.7727, 0, 13.6684, 13.7668, 13.6584, 13.738, 14.0452, 15.1173, 13.6925, 13.6536, 13.6536, 13.6536, 13.6536, 13.6536, 13.6536, 27.2381, 13.6536, 13.6536
2.66597, 27.1864, 30.6233, 13.8236, 5.40244, -3.43686, 13.9459, 0, 13.8384, 13.9368, 13.8284, 13.908, 14.297, 15.1656, 13.8496, 13.8236, 13.8236, 13.8236, 13.8236, 13.8236, 13.8236, 28.4427, 13.8236, 13.8236
2.67384, 33.7908, 31.6007, 13.9937, 5.98254, 2.19007, 14.1195, 0, 14.0085, 14.1068, 13.9984, 14.078, 14.5595, 15.205, 14.0108, 13.9937, 13.9937, 13.9937, 13.9937, 13.9937, 13.9937, 29.4637, 13.9937, 13.9937
2.6817, 38.307, 32.3649, 14.1638, 6.34878, 5.94208, 14.2936, 0, 14.1786, 14.277, 14.1686, 14.2481, 14.8319, 15.2406, 14.1749, 14.1638, 14.1638, 14.1638, 14.1638, 14.1638, 14.1638, 30.2621, 14.1638, 14.1638
2.68957, 33.1411, 32.8892, 14.334, 5.92799, 0.251816, 14.4683, 0, 14.3488, 14.4471, 14.3388, 14.4183, 15.1129, 15.2776, 14.341, 14.334, 14.334, 14.334, 14.334, 14.334, 14.334, 30.8083, 14.334, 14.334
2.69744, 36.8786, 33.1583, 14.5042, 6.23527, 3.72026, 14.6442, 0, 14.519, 14.6173, 14.5089, 14.5885, 15.4002, 15.3201, 14.5086, 14.5042, 14.5042, 14.5042, 14.5042, 14.5042, 14.5042, 31.0849, 14.5042, 14.5042
2.70531, 31.3201, 33.1693, 14.6744, 5.77236, -1.84912, 14.8219, 0, 14.6892, 14.7875, 14.6791, 14.7587, 15.6908, 15.3716, 14.6771, 14.6744, 14.6744, 14.6744, 14.6744, 14.6744, 14.6744, 31.0882, 14.6744, 14.6744
2.71318, 25.8993, 32.932, 14.8445, 5.28198, -7.03272, 15.0025, 0, 14.8593, 14.9577, 14.8493, 14.9289, 15.9812, 15.4349, 14.8462, 14.8445, 14.8445, 14.8445, 14.8445, 14.8445, 14.8445, 30.8282, 14.8445, 14.8445
2.72104, 24.2089, 32.4687, 15.0146, 5.11946, -8.25985, 15.1877, 0, 15.0294, 15.1278, 15.0194, 15.099, 16.2674, 15.5115, 15.0156, 15.0146, 15.0146, 15.0146, 15.0146, 15.0146, 15.0146, 30.3279, 15.0146, 15.0146
2.72891, 23.6797, 31.8124, 15.1847, 5.06751, -8.13271, 15.3801, 0, 15.1995, 15.2978, 15.1894, 15.269, 16.5451, 15.6023, 15.1853, 15.1847, 15.1847, 15.1847, 15.1847, 15.1847, 15.1847, 29.6213, 15.1847, 15.1847
2.73678, 31.6701, 31.0048, 15.3546, 5.8026, 0.665348, 15.5834, 0, 15.3694, 15.4677, 15.3594, 15.4389, 16.8099, 15.7071, 15.3549, 15.3546, 15.3546, 15.3546, 15.3546, 15.3546, 15.3546, 28.7508, 15.3546, 15.3546
2.74465, 34.0049, 30.0942, 15.5244, 6.0004, 3.9107, 15.8031, 0, 15.5392, 15.6376, 15.5292, 15.6087, 17.0579, 15.8252, 15.5246, 15.5244, 15.5244, 15.5244, 15.5244, 15.5244, 15.5244, 27.7639, 15.5244, 15.5244
2.75251, 27.5951, 29.1329, 15.694, 5.44014, -1.53781, 16.0469, 0, 15.7088, 15.8072, 15.6988, 15.7784, 17.2855, 15.9555, 15.6942, 15.694, 15.694, 15.694, 15.694, 15.694, 15.694, 26.71, 15.694, 15.694
2.76038, 24.3521, 28.1755, 15.8635, 5.13343, -3.82339, 16.3253, 0, 15.8783, 15.9767, 15.8683, 15.9478, 17.49, 16.0964, 15.8636, 15.8635, 15.8635, 15.8635, 15.8635, 15.8635, 15.8635, 25.6371, 15.8635, 15.8635
2.76825, 27.2694, 27.2763, 16.0327, 5.41012, -0.00694275, 16.6523, 0, 16.0475, 16.1458, 16.0375, 16.117, 17.6698, 16.2459, 16.0327, 16.0327, 16.0327, 16.0327, 16.0327, 16.0327, 16.0327, 24.5893, 16.0327, 16.0327
2.77612, 25.9589, 26.489, 16.2016, 5.28762, -0.530119, 17.0461, 0, 16.2164, 16.3147, 16.2063, 16.2859, 17.8243, 16.4023, 16.2016, 16.2016, 16.2016, 16.2016, 16.2016, 16.2016, 16.2016, 23.6041, 16.2016, 16.2016
2.78399, 28.9699, 25.8656, 16.37, 5.56506, 3.10422, 17.5295, 0, 16.3848, 16.4832, 16.3748, 16.4544, 17.954, 16.5635, 16.37, 16.37, 16.37, 16.37, 16.37, 16.37, 16.37, 22.7117, 16.37, 16.37
2.79185, 40.6096, 25.4563, 16.538, 6.52761, 15.1534, 18.1307, 0, 16.5527, 16.6511, 16.5427, 16.6223, 18.0606, 16.7276, 16.538, 16.538, 16.538, 16.538, 16.538, 16.538, 16.538, 21.9342, 16.538, 16.538
2.79972, 36.6478, 25.3092, 16.7051, 6.21674, 11.3386, 18.8827, 0, 16.7199, 16.8183, 16.7099, 16.7894, 18.1466, 16.8931, 16.7051, 16.7051, 16.7051, 16.7051, 16.7051, 16.7051, 16.7051, 21.2851, 16.7051, 16.7051
2.80759, 20.3555, 25.4709, 16.8713, 4.72816, -5.11535, 19.8234, 0, 16.886, 16.9844, 16.876, 16.9556, 18.2153, 17.0582, 16.8713, 16.8713, 16.8713, 16.8713, 16.8713, 16.8713, 16.8713, 20.7708, 16.8713, 16.8713
2.81546, 32.1774, 25.9853, 17.036, 5.84615, 6.19215, 20.9939, 0, 17.0508, 17.1492, 17.0408, 17.1203, 18.2704, 17.2215, 17.036, 17.036, 17.036, 17.036, 17.036, 17.036, 17.036, 20.3906, 17.036, 17.036
2.82332, 34.7029, 26.8933, 17.1988, 6.05829, 7.80959, 22.437, 0, 17.2136, 17.312, 17.2036, 17.2832, 18.3155, 17.3817, 17.1988, 17.1988, 17.1988, 17.1988, 17.1988, 17.1988, 17.1988, 20.1385, 17.1988, 17.1988
2.83119, 33.691, 28.2302, 17.3591, 5.9742, 5.46078, 24.194, 0, 17.3739, 17.4722, 17.3638, 17.4434, 18.3543, 17.5377, 17.3591, 17.3591, 17.3591, 17.3591, 17.3591, 17.3591, 17.3591, 20.0045, 17.3591, 17.3591
2.83906, 27.8156, 30.0241, 17.5158, 5.46037, -2.20854, 26.3016, 0, 17.5306, 17.629, 17.5206, 17.6002, 18.3898, 17.6883, 17.5158, 17.5158, 17.5158, 17.5158, 17.5158, 17.5158, 17.5158, 19.9749, 17.5158, 17.5158
2.84693, 40.6379, 32.2913, 17.668, 6.52977, 8.34668, 28.787, 0, 17.6828, 17.7811, 17.6727, 17.7523, 18.4243, 17.8322, 17.668, 17.668, 17.668, 17.668, 17.668, 17.668, 17.668, 20.0346, 17.668, 17.668
2.85479, 36.2654, 35.0329, 17.814, 6.1859, 1.23249, 31.6636, 0, 17.8288, 17.9272, 17.8188, 17.8983, 18.4592, 17.9683, 17.814, 17.814, 17.814, 17.814, 17.814, 17.814, 17.814, 20.1668, 17.814, 17.814
2.86266, 43.8027, 38.2312, 17.9523, 6.76777, 5.57156, 34.9262, 0, 17.9671, 18.0654, 17.957, 18.0366, 18.495, 18.0951, 17.9523, 17.9523, 17.9523, 17.9523, 17.9523, 17.9523, 17.9523, 20.3547, 17.9523, 17.9523
2.87053, 36.182, 41.8451, 18.0807, 6.17916, -5.66309, 38.5471, 0, 18.0955, 18.1938, 18.0854, 18.165, 18.531, 18.2108, 18.0807, 18.0807, 18.0807, 18.0807, 18.0807, 18.0807, 18.0807, 20.5812, 18.0807, 18.0807
2.8784, 33.4786, 45.8082, 18.1969, 5.95639, -12.3297, 42.4726, 0, 18.2117, 18.31, 18.2016, 18.2812, 18.5656, 18.3136, 18.1969, 18.1969, 18.1969, 18.1969, 18.1969, 18.1969, 18.1969, 20.8299, 18.1969, 18.1969
2.88627, 27.1389, 50.028, 18.2982, 5.39804, -22.8891, 46.6224, 0, 18.313, 18.4113, 18.3029, 18.3825, 18.5964, 18.4013, 18.2982, 18.2982, 18.2982, 18.2982, 18.2982, 18.2982, 18.2982, 21.0853, 18.2982, 18.2982
2.89413, 37.6504, 54.3857, 18.3817, 6.29686, -16.7352, 50.8893, 0, 18.3965, 18.4949, 18.3865, 18.466, 18.6202, 18.4714, 18.3817, 18.3817, 18.3817, 18.3817, 18.3817, 18.3817, 18.3817, 21.3329, 18.3817, 18.3817
2.902, 41.9406, 58.7416, 18.4446, 6.62877, -16.801, 55.144, 0, 18.4594, 18.5577, 18.4493, 18.5289, 18.6333, 18.5214, 18.4446, 18.4446, 18.4446, 18.4446, 18.4446, 18.4446, 18.4446, 21.5596, 18.4446, 18.4446
2.90987, 41.2917, 62.9397, 18.4838, 6.57964, -21.6479, 59.2397, 0, 18.4986, 18.597, 18.4886, 18.5681, 18.632, 18.5485, 18.4838, 18.4838, 18.4838, 18.4838, 18.4838, 18.4838, 18.4838, 21.7538, 18.4838, 18.4838
2.91774, 48.9203, 66.8156, 18.4966, 7.13584, -17.8953, 63.02, 0, 18.5114, 18.6097, 18.5013, 18.5809, 18.6122, 18.5502, 18.4966, 18.4966, 18.4966, 18.4966, 18.4966, 18.4966, 18.4966, 21.9059, 18.4966, 18.4966
2.9256, 47.2098, 70.2074, 18.4806, 7.01497, -22.9976, 66.3293, 0, 18.4954, 18.5937, 18.4853, 18.5649, 18.5706, 18.5244, 18.4806, 18.4806, 18.4806, 18.4806, 18.4806, 18.4806, 18.4806, 22.0078, 18.4806, 18.4806
2.93347, 63.6387, 72.9654, 18.4339, 8.10177, -9.3267, 69.0232, 0, 18.4487, 18.5471, 18.4387, 18.5182, 18.5041, 18.4691, 18.4339, 18.4339, 18.4339, 18.4339, 18.4339, 18.4339, 18.4339, 22.0537, 18.4339, 18.4339
2.94134, 65.9051, 74.9622, 18.3556, 8.24046, -9.05708, 70.9781, 0, 18.3704, 18.4687, 18.3603, 18.4399, 18.4107, 18.3834, 18.3556, 18.3556, 18.3556, 18.3556, 18.3556, 18.3556, 18.3556, 22.0396, 18.3556, 18.3556
2.94921, 69.5934, 76.1027, 18.2453, 8.46129, -6.50932, 72.1015, 0, 18.2601, 18.3585, 18.2501, 18.3297, 18.2892, 18.2671, 18.2453, 18.2453, 18.2453, 18.2453, 18.2453, 18.2453, 18.2453, 21.964, 18.2453, 18.2453
2.95707, 72.8888, 76.3304, 18.1041, 8.65383, -3.44157, 72.3383, 0, 18.1189, 18.2172, 18.1088, 18.1884, 18.1397, 18.1207, 18.1041, 18.1041, 18.1041, 18.1041, 18.1041, 18.1041, 18.1041, 21.8269, 18.1041, 18.1041
2.96494, 73.7825, 75.632, 17.9337, 8.70532, -1.84948, 71.6759, 0, 17.9485, 18.0469, 17.9385, 18.0181, 17.9635, 17.9463, 17.9337, 17.9337, 17.9337, 17.9337, 17.9337, 17.9337, 17.9337, 21.6305, 17.9337, 17.9337
2.97281, 84.3921, 74.0379, 17.7373, 9.29473, 10.3542, 70.1444, 0, 17.7521, 17.8505, 17.7421, 17.8217, 17.7631, 17.7467, 17.7373, 17.7373, 17.7373, 17.7373, 17.7373, 17.7373, 17.7373, 21.3787, 17.7373, 17.7373
2.98068, 85.5827, 71.6202, 17.5189, 9.35856, 13.9625, 67.8149, 0, 17.5337, 17.6321, 17.5237, 17.6032, 17.5421, 17.5258, 17.5189, 17.5189, 17.5189, 17.5189, 17.5189, 17.5189, 17.5189, 21.0772, 17.5189, 17.5189
2.98855, 97.5802, 68.4867, 17.2832, 9.97899, 29.0935, 64.7936, 0, 17.298, 17.3964, 17.288, 17.3676, 17.305, 17.2882, 17.2832, 17.2832, 17.2832, 17.2832, 17.2832, 17.2832, 17.2832, 20.7326, 17.2832, 17.2832
2.99641, 112.192, 64.7726, 17.0358, 10.686, 47.419, 61.2137, 0, 17.0506, 17.1489, 17.0405, 17.1201, 17.0569, 17.0393, 17.0358, 17.0358, 17.0358, 17.0358, 17.0358, 17.0358, 17.0358, 20.353, 17.0358, 17.0358
3.00428, 112.337, 60.6318, 16.7823, 10.6928, 51.7052, 57.2262, 0, 16.7971, 16.8955, 16.7871, 16.8666, 16.8036, 16.7848, 16.7823, 16.7823, 16.7823, 16.7823, 16.7823, 16.7823, 16.7823, 19.947, 16.7823, 16.7823
3.01215, 104.248, 56.2255, 16.5285, 10.3077, 48.0228, 52.9896, 0, 16.5433, 16.6417, 16.5333, 16.6129, 16.5507, 16.5302, 16.5285, 16.5285, 16.5285, 16.5285, 16.5285, 16.5285, 16.5285, 19.5235, 16.5285, 16.5285
3.02002, 99.562, 51.7128, 16.2799, 10.0778, 47.8492, 48.6591, 0, 16.2947, 16.3931, 16.2847, 16.3643, 16.3037, 16.2811, 16.2799, 16.2799, 16.2799, 16.2799, 16.2799, 16.2799, 16.2799, 19.0917, 16.2799, 16.2799
3.02788, 99.9059, 47.2422, 16.0414, 10.0948, 52.6637, 44.3795, 0, 16.0562, 16.1546, 16.0462, 16.1257, 16.0675, 16.0422, 16.0414, 16.0414, 16.0414, 16.0414, 16.0414, 16.0414, 16.0414, 18.6603, 16.0414, 16.0414
3.03575, 105.075, 42.9432, 15.817, 10.3477, 62.132, 40.2762, 0, 15.8318, 15.9302, 15.8218, 15.9013, 15.8461, 15.8175, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 18.2374, 15.817, 15.817
3.04362, 99.6563, 38.9228, 15.6099, 10.0825, 60.7335, 36.4523, 0, 15.6247, 15.723, 15.6146, 15.6942, 15.6429, 15.6102, 15.6099, 15.6099, 15.6099, 15.6099, 15.6099, 15.6099, 15.6099, 17.83, 15.6099, 15.6099
3.05149, 95.5998, 35.2623, 15.4219, 9.87926, 60.3375, 32.985, 0, 15.4367, 15.5351, 15.4267, 15.5063, 15.4598, 15.4222, 15.4219, 15.4219, 15.4219, 15.4219, 15.4219, 15.4219, 15.4219, 17.4441, 15.4219, 15.4219
3.05935, 89.6656, 32.0167, 15.2542, 9.57421, 57.6489, 29.9257, 0, 15.269, 15.3674, 15.259, 15.3385, 15.298, 15.2543, 15.2542, 15.2542, 15.2542, 15.2542, 15.2542, 15.2542, 15.2542, 17.0842, 15.2542, 15.2542
3.06722, 85.1492, 29.2157, 15.1066, 9.33537, 55.9335, 27.3007, 0, 15.1214, 15.2197, 15.1113, 15.1909, 15.1575, 15.1067, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 16.7534, 15.1066, 15.1066
3.07509, 84.4449, 26.8671, 14.9782, 9.29758, 57.5778, 25.1153, 0, 14.9929, 15.0913, 14.9829, 15.0625, 15.0375, 14.9782, 14.9782, 14.9782, 14.9782, 14.9782, 14.9782, 14.9782, 14.9782, 16.4536, 14.9782, 14.9782
3.08296, 77.8843, 24.9596, 14.8673, 8.9378, 52.9247, 23.3559, 0, 14.8821, 14.9805, 14.8721, 14.9516, 14.9363, 14.8674, 14.8673, 14.8673, 14.8673, 14.8673, 14.8673, 14.8673, 14.8673, 16.185, 14.8673, 14.8673
3.09083, 95.4793, 23.4668, 14.7721, 9.87316, 72.0124, 21.995, 0, 14.7869, 14.8852, 14.7768, 14.8564, 14.852, 14.7721, 14.7721, 14.7721, 14.7721, 14.7721, 14.7721, 14.7721, 14.7721, 15.9469, 14.7721, 14.7721
3.09869, 67.6185, 22.3513, 14.6902, 8.34377, 45.2672, 20.9945, 0, 14.705, 14.8033, 14.6949, 14.7745, 14.7823, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 15.7378, 14.6902, 14.6902
3.10656, 49.2979, 21.5679, 14.6194, 7.16225, 27.73, 20.3096, 0, 14.6342, 14.7326, 14.6242, 14.7038, 14.7248, 14.6194, 14.6194, 14.6194, 14.6194, 14.6194, 14.6194, 14.6194, 14.6194, 15.5553, 14.6194, 14.6194
3.11443, 63.0827, 21.0673, 14.5578, 8.06738, 42.0154, 19.8916, 0, 14.5726, 14.671, 14.5626, 14.6422, 14.6773, 14.5578, 14.5578, 14.5578, 14.5578, 14.5578, 14.5578, 14.5578, 14.5578, 15.397, 14.5578, 14.5578
3.1223, 48.8094, 20.7981, 14.5038, 7.12807, 28.0114, 19.6905, 0, 14.5185, 14.6169, 14.5085, 14.5881, 14.6379, 14.5038, 14.5038, 14.5038, 14.5038, 14.5038, 14.5038, 14.5038, 14.5038, 15.2601, 14.5038, 14.5038
3.13016, 42.7404, 20.7094, 14.456, 6.68882, 22.031, 19.6573, 0, 14.4708, 14.5692, 14.4608, 14.5403, 14.605, 14.456, 14.456, 14.456, 14.456, 14.456, 14.456, 14.456, 14.456, 15.1421, 14.456, 14.456
3.13803, 43.6406, 20.7524, 14.4139, 6.75578, 22.8881, 19.7451, 0, 14.4287, 14.5271, 14.4187, 14.4982, 14.5775, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 15.0406, 14.4139, 14.4139
3.1459, 33.4094, 20.8815, 14.3773, 5.95058, 12.528, 19.9103, 0, 14.3921, 14.4904, 14.382, 14.4616, 14.5548, 14.3773, 14.3773, 14.3773, 14.3773, 14.3773, 14.3773, 14.3773, 14.3773, 14.9539, 14.3773, 14.3773
3.15377, 32.1012, 21.0553, 14.3463, 5.83962, 11.0459, 20.1138, 0, 14.3611, 14.4595, 14.3511, 14.4306, 14.5366, 14.3463, 14.3463, 14.3463, 14.3463, 14.3463, 14.3463, 14.3463, 14.3463, 14.8805, 14.3463, 14.3463
3.16163, 20.4215, 21.2377, 14.3216, 4.73514, -0.816202, 20.3216, 0, 14.3364, 14.4347, 14.3263, 14.4059, 14.5229, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.8194, 14.3216, 14.3216
3.1695, 24.6268, 21.3984, 14.3039, 5.16012, 3.22845, 20.5049, 0, 14.3187, 14.417, 14.3086, 14.3882, 14.5141, 14.3039, 14.3039, 14.3039, 14.3039, 14.3039, 14.3039, 14.3039, 14.3039, 14.7701, 14.3039, 14.3039
3.17737, 26.7033, 21.5131, 14.2941, 5.35755, 5.1902, 20.6413, 0, 14.3089, 14.4072, 14.2988, 14.3784, 14.5108, 14.2941, 14.2941, 14.2941, 14.2941, 14.2941, 14.2941, 14.2941, 14.2941, 14.7322, 14.2941, 14.2941
3.18524, 15.2, 21.5643, 14.2931, 4.14728, -6.3643, 20.7141, 0, 14.3079, 14.4063, 14.2979, 14.3774, 14.5135, 14.2931, 14.2931, 14.2931, 14.2931, 14.2931, 14.2931, 14.2931, 14.2931, 14.7058, 14.2931, 14.2931
3.19311, 12.7808, 21.5406, 14.3017, 3.84458, -8.75979, 20.7133, 0, 14.3165, 14.4149, 14.3065, 14.386, 14.5229, 14.3017, 14.3017, 14.3017, 14.3017, 14.3017, 14.3017, 14.3017, 14.3017, 14.6908, 14.3017, 14.3017
3.20097, 13.5806, 21.4372, 14.3205, 3.94722, -7.85666, 20.6343, 0, 14.3353, 14.4337, 14.3253, 14.4048, 14.5395, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.6874, 14.3205, 14.3205
3.20884, 7.4001, 21.2551, 14.3498, 3.06596, -13.855, 20.4786, 0, 14.3646, 14.463, 14.3546, 14.4341, 14.5638, 14.3498, 14.3498, 14.3498, 14.3498, 14.3498, 14.3498, 14.3498, 14.3498, 14.6954, 14.3498, 14.3498
3.21671, 14.5903, 21.0004, 14.3897, 4.07312, -6.41008, 20.252, 0, 14.4045, 14.5029, 14.3945, 14.4741, 14.5961, 14.3897, 14.3897, 14.3897, 14.3897, 14.3897, 14.3897, 14.3897, 14.3897, 14.7148, 14.3897, 14.3897
3.22458, 6.1927, 20.6831, 14.4401, 2.86229, -14.4904, 19.9646, 0, 14.4549, 14.5532, 14.4448, 14.5244, 14.6364, 14.4401, 14.4401, 14.4401, 14.4401, 14.4401, 14.4401, 14.4401, 14.4401, 14.7452, 14.4401, 14.4401
3.23244, 10.7739, 20.3165, 14.5003, 3.57405, -9.54267, 19.6291, 0, 14.5151, 14.6135, 14.5051, 14.5846, 14.6847, 14.5003, 14.5003, 14.5003, 14.5003, 14.5003, 14.5003, 14.5003, 14.5003, 14.7863, 14.5003, 14.5003
3.24031, 9.40462, 19.9158, 14.5697, 3.37707, -10.5112, 19.2603, 0, 14.5845, 14.6829, 14.5745, 14.6541, 14.7407, 14.5697, 14.5697, 14.5697, 14.5697, 14.5697, 14.5697, 14.5697, 14.5697, 14.8372, 14.5697, 14.5697
3.24818, 7.60949, 19.4967, 14.6475, 3.09992, -11.8872, 18.8733, 0, 14.6623, 14.7606, 14.6522, 14.7318, 14.8041, 14.6475, 14.6475, 14.6475, 14.6475, 14.6475, 14.6475, 14.6475, 14.6475, 14.8973, 14.6475, 14.6475
3.25605, 9.3712, 19.0746, 14.7325, 3.37212, -9.7034, 18.4828, 0, 14.7472, 14.8456, 14.7372, 14.8168, 14.8742, 14.7325, 14.7325, 14.7325, 14.7325, 14.7325, 14.7325, 14.7325, 14.7325, 14.9655, 14.7325, 14.7325
3.26392, 8.99031, 18.6635, 14.8235, 3.31516, -9.67319, 18.1025, 0, 14.8383, 14.9367, 14.8283, 14.9078, 14.9503, 14.8235, 14.8235, 14.8235, 14.8235, 14.8235, 14.8235, 14.8235, 14.8235, 15.0407, 14.8235, 14.8235
3.27178, 6.44091, 18.2754, 14.9194, 2.90532, -11.8345, 17.7437, 0, 14.9342, 15.0325, 14.9241, 15.0037, 15.0315, 14.9194, 14.9194, 14.9194, 14.9194, 14.9194, 14.9194, 14.9194, 14.9194, 15.1219, 14.9194, 14.9194
3.27965, 4.81686, 17.9198, 15.0188, 2.61091, -13.103, 17.4156, 0, 15.0336, 15.132, 15.0236, 15.1032, 15.1171, 15.0188, 15.0188, 15.0188, 15.0188, 15.0188, 15.0188, 15.0188, 15.0188, 15.2077, 15.0188, 15.0188
3.28752, 6.35663, 17.6034, 15.1206, 2.89078, -11.2468, 17.1246, 0, 15.1354, 15.2338, 15.1254, 15.205, 15.206, 15.1206, 15.1206, 15.1206, 15.1206, 15.1206, 15.1206, 15.1206, 15.1206, 15.297, 15.1206, 15.1206
3.29539, 8.99528, 17.3302, 15.2235, 3.31591, -8.33487, 16.8744, 0, 15.2383, 15.3367, 15.2283, 15.3079, 15.2971, 15.2235, 15.2235, 15.2235, 15.2235, 15.2235, 15.2235, 15.2235, 15.2235, 15.3886, 15.2235, 15.2235
3.30325, 4.8216, 17.1016, 15.3264, 2.61182, -12.28, 16.6665, 0, 15.3412, 15.4395, 15.3311, 15.4108, 15.3894, 15.3264, 15.3264, 15.3264, 15.3264, 15.3264, 15.3264, 15.3264, 15.3264, 15.4813, 15.3264, 15.3264
3.31112, 5.16862, 16.9169, 15.4281, 2.67743, -11.7483, 16.5002, 0, 15.4429, 15.5413, 15.4329, 15.5126, 15.482, 15.4281, 15.4281, 15.4281, 15.4281, 15.4281, 15.4281, 15.4281, 15.4281, 15.5739, 15.4281, 15.4281
3.31899, 3.5014, 16.7736, 15.5278, 2.34551, -13.2722, 16.3729, 0, 15.5426, 15.641, 15.5326, 15.6123, 15.5737, 15.5278, 15.5278, 15.5278, 15.5278, 15.5278, 15.5278, 15.5278, 15.5278, 15.6654, 15.5278, 15.5278
3.32686, 7.15402, 16.668, 15.6246, 3.02556, -9.51402, 16.2811, 0, 15.6394, 15.7377, 15.6293, 15.7092, 15.6639, 15.6246, 15.6246, 15.6246, 15.6246, 15.6246, 15.6246, 15.6246, 15.6246, 15.7549, 15.6246, 15.6246
3.33472, 5.16629, 16.5956, 15.7177, 2.67699, -11.4293, 16.2204, 0, 15.7325, 15.8309, 15.7225, 15.8025, 15.7515, 15.7177, 15.7177, 15.7177, 15.7177, 15.7177, 15.7177, 15.7177, 15.7177, 15.8417, 15.7177, 15.7177
3.34259, 3.64346, 16.5513, 15.8068, 2.3756, -12.9078, 16.1861, 0, 15.8216, 15.9199, 15.8115, 15.8917, 15.8361, 15.8068, 15.8068, 15.8068, 15.8068, 15.8068, 15.8068, 15.8068, 15.8068, 15.925, 15.8068, 15.8068
3.35046, 4.98789, 16.5304, 15.8914, 2.64346, -11.5425, 16.1735, 0, 15.9062, 16.0045, 15.8961, 15.9767, 15.9171, 15.8914, 15.8914, 15.8914, 15.8914, 15.8914, 15.8914, 15.8914, 15.8914, 16.0044, 15.8914, 15.8914
3.35833, 6.67476, 16.5281, 15.9714, 2.9453, -9.85336, 16.1782, 0, 15.9861, 16.0845, 15.9761, 16.0571, 15.9944, 15.9714, 15.9714, 15.9714, 15.9714, 15.9714, 15.9714, 15.9714, 15.9714, 16.0798, 15.9714, 15.9714
3.36619, 7.3011, 16.5406, 16.0468, 3.04977, -9.23945, 16.1963, 0, 16.0616, 16.16, 16.0516, 16.1333, 16.0677, 16.0468, 16.0468, 16.0468, 16.0468, 16.0468, 16.0468, 16.0468, 16.0468, 16.1509, 16.0468, 16.0468
3.37406, 7.8361, 16.5642, 16.118, 3.13626, -8.72812, 16.2245, 0, 16.1328, 16.2312, 16.1228, 16.2055, 16.1373, 16.118, 16.118, 16.118, 16.118, 16.118, 16.118, 16.118, 16.118, 16.2181, 16.118, 16.118
3.38193, 10.0363, 16.5965, 16.1854, 3.46934, -6.56016, 16.2602, 0, 16.2002, 16.2986, 16.1902, 16.2744, 16.2036, 16.1854, 16.1854, 16.1854, 16.1854, 16.1854, 16.1854, 16.1854, 16.1854, 16.2817, 16.1854, 16.1854
3.3898, 12.6792, 16.6353, 16.2496, 3.83134, -3.95614, 16.3015, 0, 16.2644, 16.3628, 16.2544, 16.3407, 16.2671, 16.2496, 16.2496, 16.2496, 16.2496, 16.2496, 16.2496, 16.2496, 16.2496, 16.3422, 16.2496, 16.2496
