   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_127.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.601804, 0, 0.000331036, 4.82314e-05, 1.41421, -0.000331036, 4.82314e-05, 4.82341e-05, 4.82379e-05, 4.82482e-05, 4.83245e-05, 4.92125e-05, 4.82741e-05, 4.82984e-05, 4.96076e-05, 4.872e-05, 0.000288166, 4.84862e-05, 4.8253e-05, 4.82412e-05, 4.82884e-05, 4.91855e-05, 4.82318e-05, 8.45338e-05, 4.82314e-05, 4.82314e-05, 5.04258e-05
0.609673, 0, 0.000526186, 7.93085e-05, 1.41421, -0.000526186, 7.93085e-05, 7.9313e-05, 7.93191e-05, 7.93358e-05, 7.94591e-05, 8.0895e-05, 7.93776e-05, 7.94169e-05, 8.15339e-05, 8.00987e-05, 0.000467289, 7.96276e-05, 7.93435e-05, 7.93244e-05, 7.93877e-05, 8.06045e-05, 7.93091e-05, 0.000127939, 7.93085e-05, 7.93085e-05, 8.28569e-05
0.617541, 0, 0.000826667, 0.000128178, 1.41421, -0.000826667, 0.000128178, 0.000128185, 0.000128195, 0.000128222, 0.000128418, 0.0001307, 0.000128288, 0.000128351, 0.000131716, 0.000129434, 0.000744876, 0.000128577, 0.000128234, 0.000128204, 0.000128288, 0.000129932, 0.000128179, 0.000194082, 0.000128178, 0.000128178, 0.000133818
0.62541, 0, 0.00128186, 0.000203637, 1.41421, -0.00128186, 0.000203637, 0.000203648, 0.000203663, 0.000203704, 0.000204011, 0.000207577, 0.000203808, 0.000203906, 0.000209164, 0.000205599, 0.0011673, 0.000204133, 0.000203723, 0.000203676, 0.000203787, 0.000206001, 0.000203638, 0.000293893, 0.000203637, 0.000203637, 0.00021245
0.633278, 0, 0.00195995, 0.000318045, 1.41421, -0.00195995, 0.000318045, 0.000318062, 0.000318085, 0.000318149, 0.00031862, 0.000324099, 0.000318308, 0.000318459, 0.000326537, 0.00032106, 0.00179856, 0.000318662, 0.000318178, 0.000318106, 0.000318251, 0.000321225, 0.000318047, 0.00044272, 0.000318045, 0.000318045, 0.000331586
0.641147, 0, 0.00295299, 0.000488383, 1.41421, -0.00295299, 0.000488383, 0.000488409, 0.000488444, 0.00048854, 0.000489252, 0.000497529, 0.000488781, 0.000489008, 0.000501212, 0.000492938, 0.00272499, 0.000489149, 0.000488585, 0.000488475, 0.000488665, 0.000492648, 0.000488387, 0.000661659, 0.000488383, 0.000488383, 0.000508839
0.649015, 0, 0.00438234, 0.000737432, 1.41421, -0.00438234, 0.000737432, 0.000737471, 0.000737523, 0.000737666, 0.000738722, 0.00075102, 0.000738024, 0.000738361, 0.000756491, 0.000744199, 0.00406024, 0.000738381, 0.000737732, 0.000737568, 0.000737816, 0.000743139, 0.000737437, 0.000979075, 0.000737432, 0.000737432, 0.000767823
0.656884, 0, 0.00640414, 0.00109503, 1.41421, -0.00640414, 0.00109503, 0.00109508, 0.00109516, 0.00109537, 0.00109691, 0.00111488, 0.00109589, 0.00109638, 0.00112288, 0.00110492, 0.00595033, 0.0010962, 0.00109547, 0.00109523, 0.00109555, 0.00110265, 0.00109504, 0.00143225, 0.00109503, 0.00109503, 0.00113944
0.664753, 0, 0.00921439, 0.00159929, 1.41421, -0.00921439, 0.00159929, 0.00159937, 0.00159948, 0.00159978, 0.001602, 0.00162782, 0.00160053, 0.00160124, 0.00163932, 0.0016135, 0.00857812, 0.00160073, 0.00159992, 0.00159957, 0.00159999, 0.00160943, 0.0015993, 0.00206906, 0.00159929, 0.00159929, 0.00166312
0.672621, 0, 0.0130526, 0.00229765, 1.41421, -0.0130526, 0.00229765, 0.00229777, 0.00229792, 0.00229835, 0.00230148, 0.00233801, 0.00229941, 0.00230041, 0.00235426, 0.00231775, 0.0121665, 0.00229943, 0.00229854, 0.00229806, 0.0022986, 0.00231111, 0.00229767, 0.00294955, 0.00229765, 0.00229765, 0.00238792
0.68049, 0, 0.0182039, 0.00324759, 1.41421, -0.0182039, 0.00324759, 0.00324775, 0.00324797, 0.00324856, 0.00325292, 0.00330374, 0.00325004, 0.00325143, 0.00332636, 0.00327556, 0.0169796, 0.00324978, 0.00324883, 0.00324816, 0.00324887, 0.00326539, 0.00324761, 0.0041472, 0.00324759, 0.00324759, 0.00337321
0.688358, 0.976333, 0.0249974, 0.00451675, 1.72521, 0.951335, 0.00451675, 0.00451697, 0.00451726, 0.00451807, 0.00452405, 0.00459365, 0.0045201, 0.00452201, 0.00462461, 0.00455505, 0.0233211, 0.00451943, 0.00451845, 0.00451753, 0.00451847, 0.00454017, 0.00451678, 0.00574974, 0.00451675, 0.00451675, 0.00468878
0.696227, 0.0236674, 0.0338017, 0.00618227, 1.42256, -0.0101344, 0.00618227, 0.00618256, 0.00618296, 0.00618405, 0.00619211, 0.00628591, 0.00618678, 0.00618935, 0.00632765, 0.00623389, 0.0315285, 0.00618552, 0.00618455, 0.00618331, 0.00618456, 0.00621292, 0.00618231, 0.00785924, 0.00618227, 0.00618227, 0.00641416
0.704095, 0, 0.0450157, 0.00832921, 1.41421, -0.0450157, 0.00832921, 0.0083296, 0.00833012, 0.00833157, 0.00834227, 0.00846674, 0.00833519, 0.00833861, 0.00852212, 0.00839771, 0.0419633, 0.00833315, 0.00833224, 0.00833059, 0.00833225, 0.00836907, 0.00832926, 0.0105915, 0.00832921, 0.00832921, 0.00863697
0.711964, 0, 0.0590545, 0.0110478, 1.41421, -0.0590545, 0.0110478, 0.0110483, 0.011049, 0.0110509, 0.0110649, 0.0112275, 0.0110556, 0.0110601, 0.0112999, 0.0111373, 0.0549966, 0.0110526, 0.0110518, 0.0110496, 0.0110518, 0.0110992, 0.0110479, 0.0140743, 0.0110478, 0.0110478, 0.01145
0.719832, 0, 0.0763319, 0.0144295, 1.41421, -0.0763319, 0.0144295, 0.0144302, 0.0144311, 0.0144335, 0.0144515, 0.0146608, 0.0144396, 0.0144453, 0.0147539, 0.0145447, 0.0709893, 0.0144352, 0.0144346, 0.0144319, 0.0144349, 0.0144953, 0.0144296, 0.0184452, 0.0144295, 0.0144295, 0.0149473
0.727701, 0, 0.0972381, 0.0185622, 1.41421, -0.0972381, 0.0185622, 0.018563, 0.0185641, 0.0185672, 0.01859, 0.0188554, 0.0185749, 0.0185822, 0.0189734, 0.0187082, 0.0902694, 0.0185689, 0.0185686, 0.0185651, 0.0185691, 0.0186455, 0.0185623, 0.0238486, 0.0185622, 0.0185622, 0.0192188
0.735569, 0, 0.122117, 0.0235237, 1.41421, -0.122117, 0.0235237, 0.0235247, 0.0235261, 0.02353, 0.0235585, 0.02389, 0.0235396, 0.0235487, 0.0240375, 0.0237061, 0.113106, 0.0235317, 0.0235318, 0.0235274, 0.0235328, 0.0236282, 0.0235238, 0.0304322, 0.0235237, 0.0235237, 0.0243444
0.743438, 0, 0.151242, 0.0293761, 1.41421, -0.151242, 0.0293761, 0.0293774, 0.0293791, 0.0293839, 0.029419, 0.0298272, 0.0293958, 0.029407, 0.0300088, 0.0296008, 0.139683, 0.0293856, 0.0293861, 0.0293807, 0.029388, 0.0295057, 0.0293763, 0.0383444, 0.0293761, 0.0293761, 0.0303874
0.751307, 0, 0.184796, 0.0361589, 1.41421, -0.184796, 0.0361589, 0.0361604, 0.0361625, 0.0361683, 0.0362108, 0.0367064, 0.0361827, 0.0361963, 0.0369268, 0.0364316, 0.170075, 0.0361698, 0.0361709, 0.0361645, 0.0361741, 0.0363175, 0.0361591, 0.0477323, 0.0361589, 0.0361589, 0.0373877
0.759175, 0, 0.222855, 0.0438828, 1.41421, -0.222855, 0.0438828, 0.0438846, 0.0438871, 0.0438941, 0.043945, 0.0445384, 0.0439113, 0.0439276, 0.0448023, 0.0442093, 0.204224, 0.0438954, 0.0438972, 0.0438896, 0.0439024, 0.0440745, 0.043883, 0.0587407, 0.0438828, 0.0438828, 0.0453559
0.767044, 0, 0.265383, 0.0525259, 1.41421, -0.265383, 0.0525259, 0.052528, 0.052531, 0.0525392, 0.0525994, 0.0533004, 0.0525596, 0.0525788, 0.053612, 0.0529116, 0.241931, 0.0525403, 0.0525429, 0.052534, 0.0525509, 0.0527546, 0.0525262, 0.0715141, 0.0525259, 0.0525259, 0.0542688
0.774912, 0, 0.312228, 0.06203, 1.41421, -0.312228, 0.06203, 0.0620326, 0.062036, 0.0620455, 0.0621157, 0.0629329, 0.0620693, 0.0620917, 0.0632962, 0.0624797, 0.282846, 0.0620464, 0.0620498, 0.0620396, 0.0620617, 0.062299, 0.0620303, 0.0861997, 0.06203, 0.06203, 0.0640666
0.782781, 1, 0.36314, 0.0723009, 1.73205, 0.63686, 0.0723009, 0.0723038, 0.0723078, 0.0723188, 0.0723996, 0.0733402, 0.0723461, 0.0723719, 0.0737582, 0.0728185, 0.326476, 0.0723193, 0.0723237, 0.0723122, 0.0723409, 0.0726129, 0.0723013, 0.102952, 0.0723009, 0.0723009, 0.0746521
0.790649, 0.944998, 0.417785, 0.0832096, 1.7161, 0.527213, 0.0832096, 0.0832129, 0.0832174, 0.0832299, 0.0833218, 0.0843913, 0.083261, 0.0832903, 0.0848664, 0.0837981, 0.3722, 0.0832301, 0.0832354, 0.0832227, 0.0832598, 0.0835662, 0.08321, 0.121941, 0.0832096, 0.0832096, 0.0858936
0.798518, 0.0550018, 0.475776, 0.0945977, 1.43353, -0.420774, 0.0945977, 0.0946015, 0.0946065, 0.0946205, 0.0947238, 0.0959255, 0.0946555, 0.0946885, 0.0964591, 0.095259, 0.419297, 0.0946203, 0.0946267, 0.0946131, 0.0946605, 0.0949993, 0.0945982, 0.143353, 0.0945977, 0.0945977, 0.0976296
0.806386, 0, 0.536704, 0.106284, 1.41421, -0.536704, 0.106284, 0.106289, 0.106294, 0.10631, 0.106424, 0.107759, 0.106349, 0.106385, 0.108352, 0.107019, 0.466979, 0.106309, 0.106316, 0.106302, 0.106363, 0.10673, 0.106285, 0.167397, 0.106284, 0.106284, 0.109676
0.814255, 0, 0.600166, 0.118075, 1.41421, -0.600166, 0.118075, 0.118079, 0.118086, 0.118103, 0.118229, 0.119696, 0.118145, 0.118186, 0.120346, 0.118882, 0.514429, 0.118101, 0.11811, 0.118096, 0.118172, 0.118562, 0.118075, 0.194305, 0.118075, 0.118075, 0.121837
0.822123, 1, 0.665793, 0.129771, 1.73205, 0.334207, 0.129771, 0.129776, 0.129782, 0.129801, 0.129938, 0.131533, 0.129847, 0.129891, 0.132241, 0.130649, 0.560847, 0.129799, 0.129809, 0.129795, 0.129891, 0.130294, 0.129771, 0.224315, 0.129771, 0.129771, 0.133914
0.829992, 2, 0.733258, 0.14118, 2, 1.26674, 0.14118, 0.141186, 0.141193, 0.141213, 0.141361, 0.143079, 0.141263, 0.14131, 0.14384, 0.142126, 0.605488, 0.141211, 0.141221, 0.141209, 0.141329, 0.141735, 0.141181, 0.257663, 0.14118, 0.14118, 0.145716
0.83786, 2.86108, 0.802284, 0.152129, 2.20479, 2.05879, 0.152129, 0.152134, 0.152142, 0.152163, 0.152321, 0.154155, 0.152217, 0.152267, 0.154967, 0.153138, 0.647697, 0.152161, 0.152172, 0.152163, 0.152313, 0.152708, 0.152129, 0.294552, 0.152129, 0.152129, 0.157073
0.845729, 1.13892, 0.872625, 0.162465, 1.7717, 0.266298, 0.162465, 0.162471, 0.162479, 0.162501, 0.162668, 0.164609, 0.162558, 0.162611, 0.165468, 0.163533, 0.686938, 0.162498, 0.16251, 0.162506, 0.162692, 0.16306, 0.162465, 0.335114, 0.162465, 0.162465, 0.167841
0.853597, 0, 0.944036, 0.172068, 1.41421, -0.944036, 0.172068, 0.172074, 0.172083, 0.172107, 0.172282, 0.17432, 0.172166, 0.172222, 0.175221, 0.17319, 0.722816, 0.172103, 0.172115, 0.172118, 0.172349, 0.172671, 0.172069, 0.379374, 0.172068, 0.172068, 0.177915
0.861466, 0.923297, 1.01624, 0.180854, 1.70977, -0.0929416, 0.180854, 0.18086, 0.180869, 0.180894, 0.181077, 0.183202, 0.180956, 0.181014, 0.18414, 0.182023, 0.755079, 0.180889, 0.180902, 0.180914, 0.181201, 0.181455, 0.180855, 0.427197, 0.180854, 0.180854, 0.187226
0.869335, 2.9185, 1.08887, 0.188772, 2.21777, 1.82963, 0.188772, 0.188779, 0.188788, 0.188814, 0.189003, 0.191204, 0.188878, 0.188938, 0.192175, 0.189983, 0.783619, 0.188808, 0.188821, 0.188846, 0.189199, 0.189362, 0.188773, 0.478249, 0.188772, 0.188772, 0.195751
0.877203, 1.07668, 1.16143, 0.195807, 1.75405, -0.0847526, 0.195807, 0.195814, 0.195823, 0.19585, 0.196045, 0.198312, 0.195916, 0.195978, 0.19931, 0.197054, 0.808463, 0.195843, 0.195856, 0.195899, 0.196331, 0.196379, 0.195808, 0.53196, 0.195807, 0.195807, 0.203508
0.885072, 0.997599, 1.23328, 0.201974, 1.73136, -0.235677, 0.201974, 0.201981, 0.201991, 0.202018, 0.202217, 0.204541, 0.202085, 0.202149, 0.205562, 0.203252, 0.82975, 0.20201, 0.202023, 0.202088, 0.202615, 0.20252, 0.201975, 0.587497, 0.201974, 0.201974, 0.210556
0.89294, 0.997577, 1.30356, 0.207314, 1.73135, -0.305984, 0.207314, 0.207322, 0.207332, 0.207359, 0.207563, 0.209933, 0.207428, 0.207493, 0.210973, 0.208618, 0.847711, 0.207351, 0.207363, 0.207455, 0.208093, 0.207828, 0.207315, 0.643771, 0.207314, 0.207314, 0.216995
0.900809, 1.9976, 1.37127, 0.21189, 1.9994, 0.626328, 0.21189, 0.211898, 0.211908, 0.211936, 0.212143, 0.214551, 0.212006, 0.212072, 0.215606, 0.213215, 0.862644, 0.211926, 0.211937, 0.212064, 0.21283, 0.212367, 0.211891, 0.699448, 0.21189, 0.21189, 0.222959
0.908677, 3.90641, 1.43524, 0.215776, 2.43031, 2.47117, 0.215776, 0.215784, 0.215794, 0.215823, 0.216032, 0.218472, 0.215894, 0.215961, 0.219538, 0.217119, 0.874888, 0.215812, 0.215822, 0.215991, 0.216902, 0.216214, 0.215777, 0.753005, 0.215776, 0.215776, 0.228611
0.916546, 1.08877, 1.49422, 0.219057, 1.75749, -0.405451, 0.219057, 0.219065, 0.219075, 0.219104, 0.219315, 0.221779, 0.219175, 0.219243, 0.222855, 0.220413, 0.8848, 0.219092, 0.219101, 0.219321, 0.220393, 0.219453, 0.219058, 0.802801, 0.219057, 0.219057, 0.234145
0.924414, 0.997584, 1.54694, 0.221818, 1.73135, -0.549357, 0.221818, 0.221825, 0.221836, 0.221865, 0.222078, 0.224561, 0.221937, 0.222005, 0.225643, 0.223184, 0.892735, 0.221851, 0.22186, 0.22214, 0.223387, 0.222172, 0.221819, 0.847168, 0.221818, 0.221818, 0.239776
0.932283, 0.0959867, 1.59222, 0.224143, 1.44775, -1.49624, 0.224143, 0.224151, 0.224161, 0.22419, 0.224405, 0.226903, 0.224263, 0.224331, 0.227989, 0.225517, 0.899029, 0.224176, 0.224182, 0.224533, 0.225965, 0.224457, 0.224144, 0.88452, 0.224143, 0.224143, 0.245736
0.940151, 0.899188, 1.62907, 0.226112, 1.7027, -0.729886, 0.226112, 0.22612, 0.22613, 0.226159, 0.226375, 0.228884, 0.226232, 0.226301, 0.229973, 0.227492, 0.903992, 0.226143, 0.226148, 0.226582, 0.228203, 0.226387, 0.226113, 0.913463, 0.226112, 0.226112, 0.252274
0.94802, 2.99759, 1.65677, 0.227796, 2.23553, 1.34082, 0.227796, 0.227804, 0.227814, 0.227844, 0.22806, 0.230577, 0.227917, 0.227986, 0.231668, 0.229181, 0.907898, 0.227827, 0.22783, 0.228359, 0.230166, 0.228035, 0.227797, 0.932901, 0.227796, 0.227796, 0.25964
0.955888, 0.103219, 1.67496, 0.229258, 1.45025, -1.57174, 0.229258, 0.229266, 0.229277, 0.229306, 0.229523, 0.232046, 0.229379, 0.229449, 0.233138, 0.230646, 0.91098, 0.229288, 0.229289, 0.229929, 0.23191, 0.229465, 0.229259, 0.942116, 0.229258, 0.229258, 0.268085
0.963757, 0.891963, 1.68369, 0.230552, 1.70058, -0.791729, 0.230552, 0.23056, 0.230571, 0.2306, 0.230817, 0.233345, 0.230674, 0.230743, 0.234437, 0.231943, 0.913436, 0.230581, 0.230581, 0.231348, 0.233479, 0.23073, 0.230553, 0.94084, 0.230552, 0.230552, 0.277842
0.971626, 0.997584, 1.68342, 0.231723, 1.73135, -0.68584, 0.231723, 0.231731, 0.231742, 0.231771, 0.231989, 0.234519, 0.231845, 0.231914, 0.235612, 0.233116, 0.915424, 0.231752, 0.231749, 0.232663, 0.234909, 0.231875, 0.231724, 0.929268, 0.231723, 0.231723, 0.289117
0.979494, 2.99759, 1.67503, 0.232807, 2.23553, 1.32256, 0.232807, 0.232815, 0.232826, 0.232855, 0.233073, 0.235605, 0.232929, 0.232998, 0.236698, 0.234201, 0.917072, 0.232835, 0.232831, 0.233916, 0.236227, 0.232936, 0.232808, 0.90806, 0.232807, 0.232807, 0.302066
0.987363, 0.112861, 1.65972, 0.233832, 1.45357, -1.54685, 0.233832, 0.23384, 0.233851, 0.23388, 0.234098, 0.236632, 0.233954, 0.234023, 0.237724, 0.235226, 0.918477, 0.23386, 0.233854, 0.235142, 0.237451, 0.233941, 0.233833, 0.878292, 0.233832, 0.233832, 0.316782
0.995231, 4.76463, 1.63894, 0.234819, 2.60089, 3.12568, 0.234819, 0.234827, 0.234838, 0.234867, 0.235085, 0.23762, 0.234941, 0.235011, 0.238712, 0.236214, 0.919711, 0.234848, 0.23484, 0.236375, 0.238595, 0.234912, 0.23482, 0.841381, 0.234819, 0.234819, 0.333273
1.0031, 0.235374, 1.61432, 0.235785, 1.49512, -1.37894, 0.235784, 0.235792, 0.235803, 0.235833, 0.236051, 0.238586, 0.235906, 0.235976, 0.239677, 0.23718, 0.920825, 0.235815, 0.235804, 0.237652, 0.239668, 0.235863, 0.235786, 0.79899, 0.235785, 0.235785, 0.351446
1.01097, 0.877498, 1.58746, 0.236738, 1.69632, -0.709967, 0.236737, 0.236746, 0.236756, 0.236786, 0.237004, 0.23954, 0.23686, 0.236929, 0.24063, 0.238133, 0.921854, 0.23677, 0.236757, 0.239013, 0.240676, 0.236805, 0.236739, 0.752917, 0.236738, 0.236738, 0.371092
1.01884, 1.99757, 1.55993, 0.237684, 1.99939, 0.437638, 0.237683, 0.237692, 0.237703, 0.237732, 0.23795, 0.240486, 0.237806, 0.237876, 0.241577, 0.23908, 0.922817, 0.23772, 0.237704, 0.240513, 0.241621, 0.237741, 0.237685, 0.704978, 0.237684, 0.237684, 0.39188
1.02671, 0.124934, 1.53308, 0.238624, 1.45772, -1.40814, 0.238623, 0.238632, 0.238643, 0.238672, 0.23889, 0.241427, 0.238746, 0.238816, 0.242517, 0.24002, 0.92372, 0.238664, 0.238645, 0.242226, 0.242506, 0.238673, 0.238625, 0.656909, 0.238624, 0.238624, 0.413357
1.03457, 2.87026, 1.50801, 0.239555, 2.20687, 1.36225, 0.239554, 0.239563, 0.239574, 0.239604, 0.239822, 0.242358, 0.239677, 0.239747, 0.243448, 0.240951, 0.924558, 0.239601, 0.239579, 0.244258, 0.243331, 0.239597, 0.239557, 0.610266, 0.239555, 0.239555, 0.434962
1.04244, 2.9976, 1.48556, 0.240471, 2.23553, 1.51203, 0.240469, 0.240479, 0.24049, 0.240519, 0.240737, 0.243274, 0.240593, 0.240663, 0.244363, 0.241867, 0.925316, 0.240525, 0.240499, 0.246762, 0.244095, 0.240507, 0.240472, 0.566369, 0.240471, 0.240471, 0.456043
1.05031, 0.132141, 1.46627, 0.241361, 1.46019, -1.33413, 0.241359, 0.241369, 0.24138, 0.24141, 0.241628, 0.244164, 0.241483, 0.241553, 0.245253, 0.242757, 0.925968, 0.241425, 0.241396, 0.249949, 0.244794, 0.241392, 0.241363, 0.526241, 0.241361, 0.241361, 0.475891
1.05818, 0, 1.45044, 0.242214, 1.41421, -1.45044, 0.242211, 0.242222, 0.242232, 0.242262, 0.24248, 0.245016, 0.242336, 0.242405, 0.246106, 0.24361, 0.926481, 0.24229, 0.242256, 0.254113, 0.245425, 0.24224, 0.242215, 0.49061, 0.242214, 0.242214, 0.493778
1.06605, 1, 1.4382, 0.243012, 1.73205, -0.438205, 0.243008, 0.24302, 0.24303, 0.24306, 0.243278, 0.245814, 0.243134, 0.243203, 0.246903, 0.244408, 0.92681, 0.243105, 0.243064, 0.259649, 0.24598, 0.243035, 0.243013, 0.459895, 0.243012, 0.243012, 0.509003
1.07392, 0, 1.4296, 0.243737, 1.41421, -1.4296, 0.243732, 0.243745, 0.243756, 0.243785, 0.244003, 0.24654, 0.243859, 0.243929, 0.247629, 0.245133, 0.926902, 0.243851, 0.243803, 0.267077, 0.24645, 0.243757, 0.243738, 0.434244, 0.243737, 0.243737, 0.520934
1.08179, 0, 1.4247, 0.24437, 1.41421, -1.4247, 0.244363, 0.244378, 0.244388, 0.244418, 0.244636, 0.247172, 0.244492, 0.244561, 0.248261, 0.245765, 0.926698, 0.244511, 0.244452, 0.277057, 0.246823, 0.244387, 0.244371, 0.41356, 0.24437, 0.24437, 0.529056
1.08965, 0.853381, 1.42367, 0.244886, 1.6892, -0.570288, 0.244877, 0.244893, 0.244904, 0.244934, 0.245152, 0.247688, 0.245008, 0.245077, 0.248777, 0.246281, 0.926127, 0.245061, 0.244987, 0.290406, 0.247082, 0.2449, 0.244887, 0.397557, 0.244886, 0.244886, 0.533002
1.09752, 6.25257, 1.42688, 0.24526, 2.87273, 4.82569, 0.24525, 0.245268, 0.245279, 0.245309, 0.245526, 0.248063, 0.245382, 0.245452, 0.249152, 0.246656, 0.925119, 0.245479, 0.245386, 0.308103, 0.247209, 0.245273, 0.245261, 0.385802, 0.24526, 0.24526, 0.532586
1.10539, 2.59118, 1.43494, 0.245467, 2.1427, 1.15624, 0.245454, 0.245475, 0.245486, 0.245516, 0.245733, 0.24827, 0.245589, 0.245659, 0.249359, 0.246863, 0.923596, 0.245741, 0.245621, 0.331274, 0.247183, 0.245478, 0.245468, 0.377767, 0.245467, 0.245467, 0.527809
1.11326, 0.302872, 1.44873, 0.245479, 1.51752, -1.14586, 0.245462, 0.245487, 0.245497, 0.245527, 0.245745, 0.248281, 0.245601, 0.24567, 0.24937, 0.246874, 0.921486, 0.245821, 0.245665, 0.361166, 0.246978, 0.245488, 0.24548, 0.372872, 0.245479, 0.245479, 0.518858
1.12113, 1, 1.46934, 0.245265, 1.73205, -0.469339, 0.245244, 0.245273, 0.245284, 0.245313, 0.245531, 0.248068, 0.245387, 0.245456, 0.249156, 0.246661, 0.91872, 0.245695, 0.24549, 0.399087, 0.246567, 0.245273, 0.245266, 0.370521, 0.245265, 0.245265, 0.506096
1.129, 1, 1.49803, 0.244796, 1.73205, -0.498029, 0.244769, 0.244804, 0.244815, 0.244844, 0.245062, 0.247599, 0.244918, 0.244988, 0.248688, 0.246192, 0.915245, 0.245335, 0.245065, 0.44633, 0.245921, 0.244803, 0.244797, 0.370131, 0.244796, 0.244796, 0.490027
1.13686, 0.838925, 1.53609, 0.244042, 1.68491, -0.697163, 0.244008, 0.24405, 0.24406, 0.24409, 0.244308, 0.246844, 0.244164, 0.244233, 0.247933, 0.245438, 0.911024, 0.244717, 0.24436, 0.504061, 0.24501, 0.244048, 0.244043, 0.371156, 0.244042, 0.244042, 0.471259
1.14473, 2.83407, 1.58469, 0.242971, 2.19865, 1.24939, 0.242929, 0.242979, 0.24299, 0.243019, 0.243237, 0.245774, 0.243093, 0.243163, 0.246863, 0.244367, 0.906048, 0.243814, 0.243344, 0.573192, 0.243802, 0.242976, 0.242972, 0.373096, 0.242971, 0.242971, 0.450465
1.1526, 1.327, 1.6447, 0.241554, 1.82401, -0.317697, 0.241502, 0.241562, 0.241573, 0.241602, 0.24182, 0.244357, 0.241676, 0.241746, 0.245446, 0.24295, 0.900345, 0.242604, 0.241989, 0.654233, 0.242265, 0.241558, 0.241555, 0.375504, 0.241554, 0.241554, 0.428334
1.16047, 2.66339, 1.71653, 0.239761, 2.15949, 0.946862, 0.239697, 0.239769, 0.23978, 0.23981, 0.240027, 0.242564, 0.239883, 0.239953, 0.243653, 0.241157, 0.893987, 0.241062, 0.240264, 0.747145, 0.240369, 0.239765, 0.239762, 0.377994, 0.239761, 0.239761, 0.405529
1.16834, 1.33661, 1.79994, 0.237566, 1.82664, -0.46333, 0.237486, 0.237574, 0.237584, 0.237614, 0.237832, 0.240368, 0.237688, 0.237757, 0.241457, 0.238962, 0.887101, 0.239167, 0.238144, 0.851204, 0.238085, 0.237569, 0.237567, 0.38023, 0.237566, 0.237566, 0.382654
1.17621, 1.65372, 1.89391, 0.234943, 1.91147, -0.240183, 0.234845, 0.234951, 0.234962, 0.234991, 0.235209, 0.237746, 0.235065, 0.235134, 0.238834, 0.236339, 0.87988, 0.236901, 0.235602, 0.964897, 0.235385, 0.234945, 0.234944, 0.381929, 0.234943, 0.234943, 0.360221
1.18408, 1.17072, 1.99659, 0.231872, 1.78065, -0.825864, 0.231753, 0.23188, 0.23189, 0.23192, 0.232138, 0.234674, 0.231994, 0.232063, 0.235763, 0.233268, 0.872591, 0.234247, 0.232619, 1.08587, 0.232249, 0.231874, 0.231873, 0.382854, 0.231872, 0.231872, 0.338639
1.19194, 1.17555, 2.1053, 0.228337, 1.78201, -0.92975, 0.228191, 0.228345, 0.228355, 0.228385, 0.228603, 0.23114, 0.228459, 0.228528, 0.232228, 0.229733, 0.865583, 0.231194, 0.229179, 1.21095, 0.228658, 0.228339, 0.228338, 0.382808, 0.228337, 0.228337, 0.318203
1.19981, 0, 2.21662, 0.224328, 1.41421, -2.21662, 0.224152, 0.224336, 0.224347, 0.224377, 0.224595, 0.227131, 0.22445, 0.22452, 0.22822, 0.225724, 0.859302, 0.227733, 0.225274, 1.33621, 0.224602, 0.22433, 0.22433, 0.38163, 0.224328, 0.224328, 0.299097
1.20768, 3.45167, 2.32657, 0.219845, 2.33488, 1.1251, 0.219631, 0.219853, 0.219863, 0.219893, 0.220111, 0.222647, 0.219967, 0.220036, 0.223736, 0.221241, 0.854291, 0.223863, 0.220902, 1.45716, 0.220078, 0.219846, 0.219846, 0.379194, 0.219845, 0.219845, 0.281403
1.21555, 2.54833, 2.43087, 0.214892, 2.13268, 0.117458, 0.214634, 0.2149, 0.214911, 0.21494, 0.215158, 0.217695, 0.215014, 0.215084, 0.218784, 0.216288, 0.851203, 0.219586, 0.216071, 1.569, 0.21509, 0.214893, 0.214893, 0.375406, 0.214892, 0.214892, 0.265121
1.22342, 3.62479, 2.52526, 0.209487, 2.37167, 1.09953, 0.209176, 0.209494, 0.209505, 0.209535, 0.209753, 0.212289, 0.209608, 0.209678, 0.213378, 0.210882, 0.850801, 0.214915, 0.210802, 1.66687, 0.209655, 0.209487, 0.209488, 0.370207, 0.209487, 0.209487, 0.250184
1.23129, 2.1852, 2.60587, 0.203655, 2.04578, -0.420679, 0.203283, 0.203663, 0.203673, 0.203703, 0.203921, 0.206457, 0.203777, 0.203846, 0.207546, 0.205051, 0.85396, 0.20987, 0.205124, 1.74625, 0.203798, 0.203655, 0.203656, 0.363571, 0.203655, 0.203655, 0.236482
1.23916, 2.6127, 2.66957, 0.197433, 2.14772, -0.0568676, 0.196989, 0.197441, 0.197452, 0.197481, 0.197699, 0.200236, 0.197555, 0.197625, 0.201325, 0.198829, 0.861671, 0.204482, 0.199084, 1.80325, 0.197554, 0.197434, 0.197434, 0.355508, 0.197433, 0.197433, 0.223877
