   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_146.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.8653, 7.13829, 4.53627, 4.53542, 3.02296, 2.60202, 4.53542, 0, 4.53544, 4.53542, 4.53542, 4.53542, 4.53542, 4.53542, 4.53542, 4.53542, 4.53542, 4.53542, 4.53542, 4.53542, 4.53542, 4.53542, 4.53542, 4.53542, 4.53624, 4.53542
10.8732, 5.70607, 4.52916, 4.52824, 2.77598, 1.17691, 4.52824, 0, 4.52826, 4.52824, 4.52824, 4.52824, 4.52824, 4.52824, 4.52824, 4.52824, 4.52824, 4.52824, 4.52824, 4.52824, 4.52824, 4.52824, 4.52824, 4.52824, 4.52914, 4.52824
10.881, 1.43717, 4.5149, 4.5139, 1.85396, -3.07773, 4.5139, 0, 4.51392, 4.5139, 4.5139, 4.5139, 4.5139, 4.5139, 4.5139, 4.5139, 4.5139, 4.5139, 4.5139, 4.5139, 4.5139, 4.5139, 4.5139, 4.5139, 4.51488, 4.5139
10.8889, 5.54833, 4.49422, 4.49314, 2.74742, 1.0541, 4.49314, 0, 4.49316, 4.49314, 4.49314, 4.49314, 4.49314, 4.49314, 4.49314, 4.49314, 4.49314, 4.49314, 4.49314, 4.49314, 4.49314, 4.49314, 4.49314, 4.49314, 4.4942, 4.49314
10.8968, 5.68711, 4.47037, 4.46922, 2.77256, 1.21674, 4.46922, 0, 4.46924, 4.46922, 4.46922, 4.46922, 4.46922, 4.46922, 4.46922, 4.46922, 4.46922, 4.46922, 4.46922, 4.46922, 4.46922, 4.46922, 4.46922, 4.46922, 4.47035, 4.46922
10.9046, 6.14349, 4.44659, 4.44535, 2.85368, 1.69691, 4.44535, 0, 4.44538, 4.44535, 4.44535, 4.44535, 4.44535, 4.44535, 4.44535, 4.44535, 4.44535, 4.44535, 4.44535, 4.44535, 4.44535, 4.44536, 4.44535, 4.44535, 4.44656, 4.44535
10.9125, 4.99009, 4.44082, 4.43952, 2.64388, 0.549267, 4.43952, 0, 4.43954, 4.43952, 4.43952, 4.43952, 4.43952, 4.43952, 4.43952, 4.43952, 4.43952, 4.43952, 4.43952, 4.43952, 4.43952, 4.43952, 4.43952, 4.43952, 4.4408, 4.43952
10.9204, 3.31057, 4.42716, 4.42579, 2.30447, -1.11659, 4.42579, 0, 4.42581, 4.42579, 4.42579, 4.42579, 4.42579, 4.42579, 4.42579, 4.42579, 4.42579, 4.42579, 4.42579, 4.42579, 4.42579, 4.42579, 4.42579, 4.42579, 4.42714, 4.42579
10.9282, 9.34494, 4.40635, 4.40492, 3.36823, 4.9386, 4.40492, 0, 4.40494, 4.40492, 4.40492, 4.40492, 4.40492, 4.40492, 4.40492, 4.40492, 4.40492, 4.40492, 4.40492, 4.40492, 4.40492, 4.40492, 4.40492, 4.40492, 4.40632, 4.40492
10.9361, 8.64535, 4.382, 4.38052, 3.26272, 4.26335, 4.38052, 0, 4.38054, 4.38052, 4.38052, 4.38052, 4.38052, 4.38052, 4.38052, 4.38052, 4.38052, 4.38052, 4.38052, 4.38052, 4.38052, 4.38052, 4.38052, 4.38052, 4.38198, 4.38052
10.9439, 2.33011, 4.35772, 4.35619, 2.08089, -2.02761, 4.35619, 0, 4.35621, 4.35619, 4.35619, 4.35619, 4.35619, 4.35619, 4.35619, 4.35619, 4.35619, 4.35619, 4.35619, 4.35619, 4.35619, 4.35619, 4.35619, 4.35619, 4.3577, 4.35619
10.9518, 0.830235, 4.35514, 4.35357, 1.68233, -3.5249, 4.35357, 0, 4.35359, 4.35357, 4.35357, 4.35357, 4.35357, 4.35357, 4.35357, 4.35357, 4.35357, 4.35357, 4.35357, 4.35357, 4.35357, 4.35357, 4.35357, 4.35357, 4.35512, 4.35357
10.9597, 2.99752, 4.34268, 4.34108, 2.23551, -1.34516, 4.34108, 0, 4.3411, 4.34108, 4.34108, 4.34108, 4.34108, 4.34108, 4.34108, 4.34108, 4.34108, 4.34108, 4.34108, 4.34108, 4.34108, 4.34108, 4.34108, 4.34108, 4.34266, 4.34108
10.9675, 3.99765, 4.32124, 4.31962, 2.44901, -0.323599, 4.31962, 0, 4.31964, 4.31962, 4.31962, 4.31962, 4.31962, 4.31962, 4.31962, 4.31962, 4.31962, 4.31962, 4.31962, 4.31962, 4.31962, 4.31962, 4.31962, 4.31962, 4.32122, 4.31962
10.9754, 5.1746, 4.29538, 4.29373, 2.67854, 0.879221, 4.29373, 0, 4.29376, 4.29373, 4.29373, 4.29373, 4.29373, 4.29373, 4.29373, 4.29373, 4.29373, 4.29373, 4.29373, 4.29373, 4.29373, 4.29374, 4.29373, 4.29373, 4.29535, 4.29373
10.9833, 11.9228, 4.26958, 4.26793, 3.73133, 7.65323, 4.26793, 0, 4.26795, 4.26793, 4.26793, 4.26793, 4.26793, 4.26793, 4.26793, 4.26793, 4.26793, 4.26793, 4.26793, 4.26793, 4.26793, 4.26793, 4.26793, 4.26793, 4.26955, 4.26793
10.9911, 4.34956, 4.28139, 4.27974, 2.51983, 0.0681672, 4.27974, 0, 4.27977, 4.27974, 4.27974, 4.27974, 4.27974, 4.27974, 4.27974, 4.27974, 4.27974, 4.27974, 4.27974, 4.27974, 4.27974, 4.27974, 4.27974, 4.27974, 4.28136, 4.27974
10.999, 4.35911, 4.28273, 4.28109, 2.52173, 0.0763736, 4.28109, 0, 4.28112, 4.28109, 4.28109, 4.28109, 4.28109, 4.28109, 4.28109, 4.28109, 4.28109, 4.28109, 4.28109, 4.28109, 4.28109, 4.2811, 4.28109, 4.28109, 4.28271, 4.28109
11.0069, 5.62156, 4.27438, 4.27276, 2.76072, 1.34718, 4.27276, 0, 4.27278, 4.27276, 4.27276, 4.27276, 4.27276, 4.27276, 4.27276, 4.27276, 4.27276, 4.27276, 4.27276, 4.27276, 4.27276, 4.27276, 4.27276, 4.27276, 4.27436, 4.27276
11.0147, 3.36902, 4.26119, 4.25959, 2.31711, -0.892174, 4.25959, 0, 4.25961, 4.25959, 4.25959, 4.25959, 4.25959, 4.25959, 4.25959, 4.25959, 4.25959, 4.25959, 4.25959, 4.25959, 4.25959, 4.25959, 4.25959, 4.25959, 4.26117, 4.25959
11.0226, 1.99504, 4.24802, 4.24645, 1.99876, -2.25298, 4.24645, 0, 4.24647, 4.24645, 4.24645, 4.24645, 4.24645, 4.24645, 4.24645, 4.24645, 4.24645, 4.24645, 4.24645, 4.24645, 4.24645, 4.24645, 4.24645, 4.24645, 4.248, 4.24645
11.0305, 8.41276, 4.25621, 4.25467, 3.22688, 4.15655, 4.25467, 0, 4.25469, 4.25467, 4.25467, 4.25467, 4.25467, 4.25467, 4.25467, 4.25467, 4.25467, 4.25467, 4.25467, 4.25467, 4.25467, 4.25467, 4.25467, 4.25467, 4.25619, 4.25467
11.0383, 1.77386, 4.25615, 4.25464, 1.94264, -2.48229, 4.25464, 0, 4.25466, 4.25464, 4.25464, 4.25464, 4.25464, 4.25464, 4.25464, 4.25464, 4.25464, 4.25464, 4.25464, 4.25464, 4.25464, 4.25464, 4.25464, 4.25464, 4.25613, 4.25464
11.0462, 7.19628, 4.24869, 4.24722, 3.03254, 2.94759, 4.24722, 0, 4.24724, 4.24722, 4.24722, 4.24722, 4.24722, 4.24722, 4.24722, 4.24722, 4.24722, 4.24722, 4.24722, 4.24722, 4.24722, 4.24722, 4.24722, 4.24722, 4.24867, 4.24722
11.054, 4.19504, 4.23754, 4.23611, 2.48898, -0.0425, 4.23611, 0, 4.23613, 4.23611, 4.23611, 4.23611, 4.23611, 4.23611, 4.23611, 4.23611, 4.23611, 4.23611, 4.23611, 4.23611, 4.23611, 4.23611, 4.23611, 4.23611, 4.23752, 4.23611
11.0619, 5.39802, 4.22641, 4.22502, 2.71993, 1.17161, 4.22502, 0, 4.22504, 4.22502, 4.22502, 4.22502, 4.22502, 4.22502, 4.22502, 4.22502, 4.22502, 4.22502, 4.22502, 4.22502, 4.22502, 4.22502, 4.22502, 4.22502, 4.22638, 4.22502
11.0698, 6.3772, 4.2338, 4.23245, 2.89434, 2.1434, 4.23245, 0, 4.23247, 4.23245, 4.23245, 4.23245, 4.23245, 4.23245, 4.23245, 4.23245, 4.23245, 4.23245, 4.23245, 4.23245, 4.23245, 4.23245, 4.23245, 4.23245, 4.23377, 4.23245
11.0776, 3.61289, 4.23343, 4.23213, 2.36915, -0.620543, 4.23213, 0, 4.23215, 4.23213, 4.23213, 4.23213, 4.23213, 4.23213, 4.23213, 4.23213, 4.23213, 4.23213, 4.23213, 4.23213, 4.23213, 4.23213, 4.23213, 4.23213, 4.2334, 4.23213
11.0855, 4.99554, 4.22614, 4.22488, 2.64491, 0.7694, 4.22488, 0, 4.2249, 4.22488, 4.22488, 4.22488, 4.22488, 4.22488, 4.22488, 4.22488, 4.22488, 4.22488, 4.22488, 4.22488, 4.22488, 4.22488, 4.22488, 4.22488, 4.22611, 4.22488
11.0934, 8.35515, 4.2154, 4.21418, 3.21794, 4.13975, 4.21418, 0, 4.21421, 4.21418, 4.21418, 4.21418, 4.21418, 4.21418, 4.21418, 4.21418, 4.21418, 4.21418, 4.21418, 4.21418, 4.21418, 4.21418, 4.21418, 4.21418, 4.21537, 4.21418
11.1012, 3.06616, 4.20467, 4.2035, 2.25081, -1.13851, 4.2035, 0, 4.20352, 4.2035, 4.2035, 4.2035, 4.2035, 4.2035, 4.2035, 4.2035, 4.2035, 4.2035, 4.2035, 4.2035, 4.2035, 4.2035, 4.2035, 4.2035, 4.20464, 4.2035
11.1091, 5.78203, 4.21151, 4.21038, 2.78963, 1.57052, 4.21038, 0, 4.21041, 4.21038, 4.21038, 4.21038, 4.21038, 4.21038, 4.21038, 4.21038, 4.21038, 4.21038, 4.21038, 4.21038, 4.21038, 4.21039, 4.21038, 4.21038, 4.21148, 4.21038
11.117, 6.99752, 4.21097, 4.20989, 2.99959, 2.78655, 4.20989, 0, 4.20991, 4.20989, 4.20989, 4.20989, 4.20989, 4.20989, 4.20989, 4.20989, 4.20989, 4.20989, 4.20989, 4.20989, 4.20989, 4.20989, 4.20989, 4.20989, 4.21094, 4.20989
11.1248, 4.77485, 4.20383, 4.20279, 2.60285, 0.571013, 4.20279, 0, 4.20282, 4.20279, 4.20279, 4.20279, 4.20279, 4.20279, 4.20279, 4.20279, 4.20279, 4.20279, 4.20279, 4.20279, 4.20279, 4.20279, 4.20279, 4.20279, 4.2038, 4.20279
11.1327, 4.99529, 4.19341, 4.19241, 2.64486, 0.801885, 4.19241, 0, 4.19243, 4.19241, 4.19241, 4.19241, 4.19241, 4.19241, 4.19241, 4.19241, 4.19241, 4.19241, 4.19241, 4.19241, 4.19241, 4.19241, 4.19241, 4.19241, 4.19338, 4.19241
11.1406, 5.76712, 4.18299, 4.18203, 2.78696, 1.58413, 4.18203, 0, 4.18206, 4.18203, 4.18203, 4.18203, 4.18203, 4.18203, 4.18203, 4.18203, 4.18203, 4.18203, 4.18203, 4.18203, 4.18203, 4.18204, 4.18203, 4.18203, 4.18297, 4.18203
11.1484, 4.22296, 4.18925, 4.18832, 2.49459, 0.0337181, 4.18832, 0, 4.18835, 4.18832, 4.18832, 4.18832, 4.18832, 4.18832, 4.18832, 4.18832, 4.18832, 4.18832, 4.18832, 4.18832, 4.18832, 4.18833, 4.18832, 4.18832, 4.18922, 4.18832
11.1563, 7.53036, 4.18848, 4.1876, 3.08713, 3.34188, 4.1876, 0, 4.18762, 4.1876, 4.1876, 4.1876, 4.1876, 4.1876, 4.1876, 4.1876, 4.1876, 4.1876, 4.1876, 4.1876, 4.1876, 4.1876, 4.1876, 4.1876, 4.18845, 4.1876
11.1642, 6.75514, 4.18145, 4.18061, 2.95891, 2.57369, 4.18061, 0, 4.18063, 4.18061, 4.18061, 4.18061, 4.18061, 4.18061, 4.18061, 4.18061, 4.18061, 4.18061, 4.18061, 4.18061, 4.18061, 4.18061, 4.18061, 4.18061, 4.18142, 4.18061
11.172, 8.22553, 4.1713, 4.17049, 3.19774, 4.05423, 4.17049, 0, 4.17052, 4.17049, 4.17049, 4.17049, 4.17049, 4.17049, 4.17049, 4.17049, 4.17049, 4.17049, 4.17049, 4.17049, 4.17049, 4.17049, 4.17049, 4.17049, 4.17127, 4.17049
11.1799, 3.70954, 4.16116, 4.16039, 2.38946, -0.451615, 4.16039, 0, 4.16041, 4.16039, 4.16039, 4.16039, 4.16039, 4.16039, 4.16039, 4.16039, 4.16039, 4.16039, 4.16039, 4.16039, 4.16039, 4.16039, 4.16039, 4.16039, 4.16113, 4.16039
11.1877, 3.51326, 4.16687, 4.16614, 2.34803, -0.653613, 4.16614, 0, 4.16616, 4.16614, 4.16614, 4.16614, 4.16614, 4.16614, 4.16614, 4.16614, 4.16614, 4.16614, 4.16614, 4.16614, 4.16614, 4.16614, 4.16614, 4.16614, 4.16684, 4.16614
11.1956, 7.48191, 4.16594, 4.16524, 3.07927, 3.31597, 4.16524, 0, 4.16526, 4.16524, 4.16524, 4.16524, 4.16524, 4.16524, 4.16524, 4.16524, 4.16524, 4.16524, 4.16524, 4.16524, 4.16524, 4.16524, 4.16524, 4.16524, 4.16591, 4.16524
11.2035, 6.00982, 4.15906, 4.15839, 2.83016, 1.85076, 4.15839, 0, 4.15842, 4.15839, 4.15839, 4.15839, 4.15839, 4.15839, 4.15839, 4.15839, 4.15839, 4.15839, 4.15839, 4.15839, 4.15839, 4.1584, 4.15839, 4.15839, 4.15903, 4.15839
11.2113, 4.73578, 4.14922, 4.14859, 2.59534, 0.586565, 4.14859, 0, 4.14861, 4.14859, 4.14859, 4.14859, 4.14859, 4.14859, 4.14859, 4.14859, 4.14859, 4.14859, 4.14859, 4.14859, 4.14859, 4.14859, 4.14859, 4.14859, 4.14919, 4.14859
11.2192, 3.99529, 4.13939, 4.13879, 2.44853, -0.144099, 4.13879, 0, 4.13882, 4.13879, 4.13879, 4.13879, 4.13879, 4.13879, 4.13879, 4.13879, 4.13879, 4.13879, 4.13879, 4.13879, 4.13879, 4.13879, 4.13879, 4.13879, 4.13936, 4.13879
11.2271, 3.74114, 4.14449, 4.14393, 2.39607, -0.403352, 4.14393, 0, 4.14395, 4.14393, 4.14393, 4.14393, 4.14393, 4.14393, 4.14393, 4.14393, 4.14393, 4.14393, 4.14393, 4.14393, 4.14393, 4.14393, 4.14393, 4.14393, 4.14446, 4.14393
11.2349, 7.47931, 4.14331, 4.14278, 3.07885, 3.336, 4.14278, 0, 4.1428, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14278, 4.14328, 4.14278
11.2428, 7.76543, 4.13651, 4.13601, 3.12497, 3.62892, 4.13601, 0, 4.13604, 4.13601, 4.13601, 4.13601, 4.13601, 4.13601, 4.13601, 4.13601, 4.13601, 4.13601, 4.13601, 4.13601, 4.13601, 4.13601, 4.13601, 4.13601, 4.13648, 4.13601
11.2507, 5.472, 4.12691, 4.12645, 2.7335, 1.34509, 4.12645, 0, 4.12647, 4.12645, 4.12645, 4.12645, 4.12645, 4.12645, 4.12645, 4.12645, 4.12645, 4.12645, 4.12645, 4.12645, 4.12645, 4.12645, 4.12645, 4.12645, 4.12688, 4.12645
11.2585, 5.51784, 4.11733, 4.11689, 2.74187, 1.40051, 4.11689, 0, 4.11692, 4.11689, 4.11689, 4.11689, 4.11689, 4.11689, 4.11689, 4.11689, 4.11689, 4.11689, 4.11689, 4.11689, 4.11689, 4.11689, 4.11689, 4.11689, 4.1173, 4.11689
11.2664, 2.52788, 4.12186, 4.12146, 2.12788, -1.59398, 4.12146, 0, 4.12148, 4.12146, 4.12146, 4.12146, 4.12146, 4.12146, 4.12146, 4.12146, 4.12146, 4.12146, 4.12146, 4.12146, 4.12146, 4.12146, 4.12146, 4.12146, 4.12183, 4.12146
11.2743, 6.4627, 4.1205, 4.12012, 2.90907, 2.34221, 4.12012, 0, 4.12015, 4.12012, 4.12012, 4.12012, 4.12012, 4.12012, 4.12012, 4.12012, 4.12012, 4.12012, 4.12012, 4.12012, 4.12012, 4.12012, 4.12012, 4.12012, 4.12047, 4.12012
11.2821, 6.45279, 4.11386, 4.11351, 2.90737, 2.33893, 4.11351, 0, 4.11354, 4.11351, 4.11351, 4.11351, 4.11351, 4.11351, 4.11351, 4.11351, 4.11351, 4.11351, 4.11351, 4.11351, 4.11351, 4.11351, 4.11351, 4.11351, 4.11383, 4.11351
11.29, 3.81115, 4.10459, 4.10427, 2.41063, -0.293441, 4.10427, 0, 4.1043, 4.10427, 4.10427, 4.10427, 4.10427, 4.10427, 4.10427, 4.10427, 4.10427, 4.10427, 4.10427, 4.10427, 4.10427, 4.10427, 4.10427, 4.10427, 4.10456, 4.10427
11.2979, 7.27336, 4.09534, 4.09505, 3.04522, 3.17802, 4.09505, 0, 4.09508, 4.09505, 4.09505, 4.09505, 4.09505, 4.09505, 4.09505, 4.09505, 4.09505, 4.09505, 4.09505, 4.09505, 4.09505, 4.09505, 4.09505, 4.09505, 4.09531, 4.09505
11.3057, 3.16506, 4.09928, 4.09901, 2.27268, -0.934223, 4.09901, 0, 4.09904, 4.09901, 4.09901, 4.09901, 4.09901, 4.09901, 4.09901, 4.09901, 4.09901, 4.09901, 4.09901, 4.09901, 4.09901, 4.09901, 4.09901, 4.09901, 4.09925, 4.09901
11.3136, 3.55431, 4.09765, 4.0974, 2.35676, -0.543342, 4.0974, 0, 4.09744, 4.0974, 4.0974, 4.0974, 4.0974, 4.0974, 4.0974, 4.0974, 4.0974, 4.0974, 4.0974, 4.0974, 4.0974, 4.09741, 4.0974, 4.0974, 4.09762, 4.0974
11.3214, 3.43119, 4.09105, 4.09083, 2.33049, -0.659861, 4.09083, 0, 4.09086, 4.09083, 4.09083, 4.09083, 4.09083, 4.09083, 4.09083, 4.09083, 4.09083, 4.09083, 4.09083, 4.09083, 4.09083, 4.09083, 4.09083, 4.09083, 4.09102, 4.09083
11.3293, 2.56382, 4.08198, 4.08178, 2.13631, -1.51816, 4.08178, 0, 4.08181, 4.08178, 4.08178, 4.08178, 4.08178, 4.08178, 4.08178, 4.08178, 4.08178, 4.08178, 4.08178, 4.08178, 4.08178, 4.08178, 4.08178, 4.08178, 4.08194, 4.08178
11.3372, 5.99777, 4.07292, 4.07273, 2.82803, 1.92485, 4.07273, 0, 4.07276, 4.07273, 4.07273, 4.07273, 4.07273, 4.07273, 4.07273, 4.07273, 4.07273, 4.07273, 4.07273, 4.07273, 4.07273, 4.07273, 4.07273, 4.07273, 4.07288, 4.07273
11.345, 1.99752, 4.07637, 4.0762, 1.99938, -2.07885, 4.0762, 0, 4.07624, 4.0762, 4.0762, 4.0762, 4.0762, 4.0762, 4.0762, 4.0762, 4.0762, 4.0762, 4.0762, 4.0762, 4.0762, 4.07621, 4.0762, 4.0762, 4.07633, 4.0762
11.3529, 2.70471, 4.07459, 4.07444, 2.16903, -1.36989, 4.07444, 0, 4.07448, 4.07444, 4.07444, 4.07444, 4.07444, 4.07444, 4.07444, 4.07444, 4.07444, 4.07444, 4.07444, 4.07444, 4.07444, 4.07444, 4.07444, 4.07444, 4.07456, 4.07444
11.3608, 8.10997, 4.06814, 4.068, 3.17962, 4.04183, 4.068, 0, 4.06804, 4.068, 4.068, 4.068, 4.068, 4.068, 4.068, 4.068, 4.068, 4.068, 4.068, 4.068, 4.068, 4.06801, 4.068, 4.068, 4.0681, 4.068
11.3686, 6.58272, 4.05936, 4.05924, 2.92963, 2.52335, 4.05924, 0, 4.05928, 4.05924, 4.05924, 4.05924, 4.05924, 4.05924, 4.05924, 4.05924, 4.05924, 4.05924, 4.05924, 4.05924, 4.05924, 4.05924, 4.05924, 4.05924, 4.05932, 4.05924
11.3765, 8.29294, 4.05059, 4.05048, 3.20826, 4.24234, 4.05048, 0, 4.05052, 4.05048, 4.05048, 4.05048, 4.05048, 4.05048, 4.05048, 4.05048, 4.05048, 4.05048, 4.05048, 4.05048, 4.05048, 4.05048, 4.05048, 4.05048, 4.05055, 4.05048
11.3844, 8.29765, 4.05329, 4.05318, 3.20899, 4.24436, 4.05318, 0, 4.05322, 4.05318, 4.05318, 4.05318, 4.05318, 4.05318, 4.05318, 4.05318, 4.05318, 4.05318, 4.05318, 4.05318, 4.05318, 4.05318, 4.05318, 4.05318, 4.05324, 4.05318
11.3922, 5.38786, 4.05118, 4.05108, 2.71806, 1.33668, 4.05108, 0, 4.05113, 4.05108, 4.05108, 4.05108, 4.05108, 4.05108, 4.05108, 4.05108, 4.05108, 4.05108, 4.05108, 4.05108, 4.05108, 4.05108, 4.05108, 4.05108, 4.05113, 4.05108
11.4001, 4.30012, 4.04476, 4.04467, 2.51, 0.255363, 4.04467, 0, 4.04472, 4.04467, 4.04467, 4.04467, 4.04467, 4.04467, 4.04467, 4.04467, 4.04467, 4.04467, 4.04467, 4.04467, 4.04467, 4.04467, 4.04467, 4.04467, 4.04471, 4.04467
11.408, 4.68575, 4.03619, 4.0361, 2.58568, 0.649555, 4.0361, 0, 4.03616, 4.0361, 4.0361, 4.0361, 4.0361, 4.0361, 4.0361, 4.0361, 4.0361, 4.0361, 4.0361, 4.0361, 4.0361, 4.03611, 4.0361, 4.0361, 4.03614, 4.0361
11.4158, 5.30458, 4.02764, 4.02755, 2.7027, 1.27694, 4.02755, 0, 4.02761, 4.02755, 4.02755, 4.02755, 4.02755, 4.02755, 4.02755, 4.02755, 4.02755, 4.02755, 4.02755, 4.02755, 4.02755, 4.02755, 4.02755, 4.02755, 4.02758, 4.02755
11.4237, 7.05174, 4.02968, 4.02959, 3.00861, 3.02206, 4.02959, 0, 4.02966, 4.02959, 4.02959, 4.02959, 4.02959, 4.02959, 4.02959, 4.02959, 4.02959, 4.02959, 4.02959, 4.02959, 4.02959, 4.0296, 4.02959, 4.02959, 4.02962, 4.02959
11.4316, 8.67118, 4.02738, 4.02729, 3.26668, 4.6438, 4.02729, 0, 4.02736, 4.02729, 4.02729, 4.02729, 4.02729, 4.02729, 4.02729, 4.02729, 4.02729, 4.02729, 4.02729, 4.02729, 4.02729, 4.02729, 4.02729, 4.02729, 4.02731, 4.02729
11.4394, 5.62379, 4.02115, 4.02106, 2.76112, 1.60264, 4.02106, 0, 4.02113, 4.02106, 4.02106, 4.02106, 4.02106, 4.02106, 4.02106, 4.02106, 4.02106, 4.02106, 4.02106, 4.02106, 4.02106, 4.02106, 4.02106, 4.02106, 4.02107, 4.02106
11.4473, 4.27732, 4.01296, 4.01287, 2.50546, 0.264361, 4.01287, 0, 4.01295, 4.01287, 4.01287, 4.01287, 4.01287, 4.01287, 4.01287, 4.01287, 4.01287, 4.01287, 4.01287, 4.01287, 4.01287, 4.01287, 4.01287, 4.01287, 4.01288, 4.01287
11.4551, 4.70384, 4.00479, 4.00469, 2.58918, 0.699054, 4.00469, 0, 4.00478, 4.00469, 4.00469, 4.00469, 4.00469, 4.00469, 4.00469, 4.00469, 4.00469, 4.00469, 4.00469, 4.00469, 4.00469, 4.00469, 4.00469, 4.00469, 4.0047, 4.00469
11.463, 5.96964, 4.00596, 4.00586, 2.82306, 1.96368, 4.00586, 0, 4.00595, 4.00586, 4.00586, 4.00586, 4.00586, 4.00586, 4.00586, 4.00586, 4.00586, 4.00586, 4.00586, 4.00586, 4.00586, 4.00586, 4.00586, 4.00586, 4.00587, 4.00586
11.4709, 4.66861, 4.00325, 4.00314, 2.58236, 0.665352, 4.00314, 0, 4.00325, 4.00314, 4.00314, 4.00314, 4.00314, 4.00314, 4.00314, 4.00314, 4.00314, 4.00314, 4.00314, 4.00314, 4.00314, 4.00314, 4.00314, 4.00314, 4.00315, 4.00314
11.4787, 2.99521, 3.99702, 3.9969, 2.235, -1.00181, 3.9969, 0, 3.99702, 3.9969, 3.9969, 3.9969, 3.9969, 3.9969, 3.9969, 3.9969, 3.9969, 3.9969, 3.9969, 3.9969, 3.9969, 3.9969, 3.9969, 3.9969, 3.9969, 3.9969
11.4866, 3.99504, 3.98904, 3.9889, 2.44848, 0.00600696, 3.9889, 0, 3.98903, 3.9889, 3.9889, 3.9889, 3.9889, 3.9889, 3.9889, 3.9889, 3.9889, 3.9889, 3.9889, 3.9889, 3.9889, 3.9889, 3.9889, 3.9889, 3.9889, 3.9889
11.4945, 7.99554, 3.98106, 3.98091, 3.16157, 4.01448, 3.98091, 0, 3.98106, 3.98091, 3.98091, 3.98091, 3.98091, 3.98091, 3.98091, 3.98091, 3.98091, 3.98091, 3.98091, 3.98091, 3.98091, 3.98091, 3.98091, 3.98091, 3.98091, 3.98091
11.5023, 6.31797, 3.98162, 3.98144, 2.88409, 2.33635, 3.98144, 0, 3.98161, 3.98144, 3.98144, 3.98144, 3.98144, 3.98144, 3.98144, 3.98144, 3.98144, 3.98144, 3.98144, 3.98144, 3.98144, 3.98144, 3.98144, 3.98144, 3.98144, 3.98144
11.5102, 8.01313, 3.97873, 3.97853, 3.16435, 4.0344, 3.97853, 0, 3.97873, 3.97853, 3.97853, 3.97853, 3.97853, 3.97853, 3.97853, 3.97853, 3.97853, 3.97853, 3.97853, 3.97853, 3.97853, 3.97853, 3.97853, 3.97853, 3.97853, 3.97853
11.5181, 1.99777, 3.97271, 3.97246, 1.99944, -1.97494, 3.97246, 0, 3.97271, 3.97246, 3.97246, 3.97246, 3.97246, 3.97246, 3.97246, 3.97246, 3.97246, 3.97246, 3.97246, 3.97246, 3.97246, 3.97246, 3.97246, 3.97246, 3.97246, 3.97246
11.5259, 1.99752, 3.96513, 3.96482, 1.99938, -1.9676, 3.96482, 0, 3.96512, 3.96482, 3.96482, 3.96482, 3.96482, 3.96482, 3.96482, 3.96482, 3.96482, 3.96482, 3.96482, 3.96482, 3.96482, 3.96483, 3.96482, 3.96482, 3.96483, 3.96482
11.5338, 2.99744, 3.95757, 3.9572, 2.2355, -0.960127, 3.9572, 0, 3.95756, 3.9572, 3.9572, 3.9572, 3.9572, 3.9572, 3.9572, 3.9572, 3.9572, 3.9572, 3.9572, 3.9572, 3.9572, 3.9572, 3.9572, 3.9572, 3.9572, 3.9572
11.5417, 6.64717, 3.95717, 3.9567, 2.94061, 2.69, 3.9567, 0, 3.95717, 3.9567, 3.9567, 3.9567, 3.9567, 3.9567, 3.9567, 3.9567, 3.9567, 3.9567, 3.9567, 3.9567, 3.9567, 3.9567, 3.9567, 3.9567, 3.9567, 3.9567
11.5495, 5.64201, 3.95388, 3.95328, 2.76442, 1.68813, 3.95328, 0, 3.95388, 3.95328, 3.95328, 3.95328, 3.95328, 3.95328, 3.95328, 3.95328, 3.95328, 3.95328, 3.95328, 3.95328, 3.95328, 3.95329, 3.95328, 3.95328, 3.95328, 3.95328
11.5574, 4.70359, 3.94794, 3.94717, 2.58913, 0.755656, 3.94717, 0, 3.94794, 3.94717, 3.94717, 3.94717, 3.94717, 3.94717, 3.94717, 3.94717, 3.94717, 3.94717, 3.94717, 3.94717, 3.94717, 3.94718, 3.94717, 3.94717, 3.94717, 3.94717
11.5652, 3.28228, 3.94071, 3.93972, 2.29832, -0.658432, 3.93972, 0, 3.94071, 3.93972, 3.93972, 3.93972, 3.93972, 3.93972, 3.93972, 3.93972, 3.93972, 3.93972, 3.93972, 3.93972, 3.93972, 3.93972, 3.93972, 3.93972, 3.93972, 3.93972
11.5731, 3.07323, 3.93357, 3.93228, 2.25238, -0.860334, 3.93228, 0, 3.93357, 3.93228, 3.93228, 3.93228, 3.93228, 3.93228, 3.93228, 3.93228, 3.93228, 3.93228, 3.93228, 3.93228, 3.93228, 3.93228, 3.93228, 3.93228, 3.93228, 3.93228
