   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_252.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.697969, 0.969114, 0.0341933, 0.0245379, 1.72311, 0.934921, 0.0250728, 0.0245379, 0.0245382, 0.0245387, 0.0245399, 0.0245452, 0.0245492, 0.02548, 0.0247549, 0.0245662, 0.0251572, 0.0245449, 0.024564, 0.0245386, 0.0245398, 0.024576, 0.0299019, 0.0245379, 0.0263923
0.705947, 0.0308855, 0.057886, 0.0420088, 1.42509, -0.0270005, 0.0428967, 0.0420088, 0.0420093, 0.0420101, 0.0420121, 0.0420209, 0.0420274, 0.0438336, 0.042369, 0.0420557, 0.043037, 0.0420181, 0.0420521, 0.0420099, 0.0420117, 0.0420675, 0.0505076, 0.0420088, 0.0450875
0.713926, 0, 0.0953159, 0.0696073, 1.41421, -0.0953159, 0.0710349, 0.0696073, 0.0696081, 0.0696094, 0.0696126, 0.0696267, 0.0696373, 0.0730562, 0.0701865, 0.0696827, 0.0712604, 0.0696198, 0.0696769, 0.0696091, 0.0696117, 0.0696972, 0.0829458, 0.0696073, 0.074557
0.721904, 0.961873, 0.152558, 0.111683, 1.72101, 0.809315, 0.113907, 0.111683, 0.111684, 0.111687, 0.111691, 0.111713, 0.11173, 0.118036, 0.112585, 0.111801, 0.114258, 0.1117, 0.111792, 0.111686, 0.11169, 0.11182, 0.132316, 0.111683, 0.119393
0.729883, 2.91652, 0.237307, 0.173603, 2.21732, 2.67921, 0.176961, 0.173603, 0.173605, 0.173608, 0.173616, 0.173649, 0.173674, 0.184996, 0.174965, 0.17378, 0.177491, 0.173625, 0.173767, 0.173607, 0.173613, 0.173808, 0.204946, 0.173603, 0.185245
0.737861, 2.0357, 0.358809, 0.261579, 2.00891, 1.67689, 0.266497, 0.261579, 0.261582, 0.261586, 0.261597, 0.261646, 0.261682, 0.281453, 0.263574, 0.261839, 0.267273, 0.261608, 0.261819, 0.261585, 0.261593, 0.261883, 0.308225, 0.261579, 0.278629
0.74584, 2.04055, 0.527548, 0.382274, 2.01011, 1.513, 0.389265, 0.382274, 0.382278, 0.382285, 0.3823, 0.38237, 0.382421, 0.415968, 0.38511, 0.382644, 0.390369, 0.382311, 0.382615, 0.382283, 0.382295, 0.382717, 0.45019, 0.382274, 0.406513
0.753818, 0.997584, 0.754669, 0.542189, 1.73135, 0.242915, 0.551842, 0.542189, 0.542194, 0.542204, 0.542225, 0.542321, 0.542392, 0.597667, 0.546105, 0.542699, 0.553366, 0.542236, 0.54266, 0.542201, 0.542219, 0.542822, 0.638882, 0.542189, 0.575657
0.761797, 2.94741, 1.05113, 0.746837, 2.22428, 1.89628, 0.759792, 0.746837, 0.746844, 0.746856, 0.746885, 0.747013, 0.747109, 0.835508, 0.752093, 0.747521, 0.761838, 0.746896, 0.747468, 0.746853, 0.74688, 0.747723, 0.881477, 0.746837, 0.791758
0.769775, 2.94257, 1.42668, 0.999823, 2.22319, 1.51589, 1.01674, 0.999823, 0.999832, 0.999848, 0.999886, 1.00005, 1.00018, 1.13734, 1.00669, 1.00072, 1.01941, 0.999896, 1.00065, 0.999844, 0.999885, 1.00103, 1.18337, 0.999823, 1.05848
0.777754, 1.10278, 1.8888, 1.30196, 1.76147, -0.786025, 1.32347, 1.30196, 1.30197, 1.30199, 1.30204, 1.30226, 1.30241, 1.50883, 1.31069, 1.3031, 1.32687, 1.30205, 1.30301, 1.30199, 1.30205, 1.30357, 1.54733, 1.30196, 1.37655
0.785732, 0.0550018, 2.4418, 1.65058, 1.43353, -2.3868, 1.67724, 1.65058, 1.6506, 1.65062, 1.65068, 1.65094, 1.65114, 1.95237, 1.6614, 1.65199, 1.68145, 1.65069, 1.65188, 1.65062, 1.6507, 1.65267, 1.97307, 1.65058, 1.74304
0.793711, 2.94018, 3.08623, 2.03922, 2.22265, -0.146049, 2.07146, 2.03922, 2.03924, 2.03927, 2.03934, 2.03966, 2.0399, 2.46613, 2.0523, 2.04092, 2.07655, 2.03935, 2.04079, 2.03926, 2.03938, 2.04186, 2.45727, 2.03922, 2.15107
0.801689, 1.99758, 3.8189, 2.45778, 1.9994, -1.82132, 2.49588, 2.45778, 2.45781, 2.45784, 2.45793, 2.4583, 2.45858, 3.04332, 2.47324, 2.4598, 2.50189, 2.45793, 2.45964, 2.45783, 2.458, 2.46102, 2.99442, 2.45778, 2.59001
0.809668, 6.67437, 4.63351, 2.89324, 2.94523, 2.04086, 2.93727, 2.89324, 2.89327, 2.89331, 2.8934, 2.89384, 2.89417, 3.67191, 2.9111, 2.89557, 2.94423, 2.8934, 2.89539, 2.8933, 2.89352, 2.89709, 3.57837, 2.89324, 3.04622
0.817646, 2.25374, 5.52189, 3.33074, 2.06246, -3.26815, 3.3806, 3.33074, 3.33076, 3.33081, 3.33092, 3.33142, 3.33178, 4.33476, 3.35096, 3.33337, 3.38848, 3.33092, 3.33316, 3.3308, 3.3311, 3.33519, 4.20441, 3.33074, 3.50421
0.825625, 4.78681, 6.47581, 3.75501, 2.60515, -1.689, 3.81042, 3.75501, 3.75504, 3.7551, 3.75522, 3.75577, 3.75618, 5.01031, 3.77748, 3.75794, 3.81917, 3.75521, 3.7577, 3.75508, 3.75548, 3.76002, 4.87168, 3.75501, 3.94821
0.833603, 7.98788, 7.48894, 4.15189, 3.16036, 0.498942, 4.21239, 4.15189, 4.15192, 4.15198, 4.15211, 4.15271, 4.15316, 5.67385, 4.17643, 4.15509, 4.22195, 4.1521, 4.15482, 4.15197, 4.15247, 4.15735, 5.58521, 4.15189, 4.36363
0.841582, 6.13657, 8.55851, 4.50955, 2.85247, -2.42195, 4.57459, 4.50955, 4.50958, 4.50964, 4.50979, 4.51043, 4.51091, 6.29917, 4.53592, 4.51298, 4.58487, 4.50978, 4.51269, 4.50964, 4.51026, 4.51533, 6.35717, 4.50955, 4.73848
0.84956, 7.76264, 9.68638, 4.81947, 3.12452, -1.92374, 4.88844, 4.81947, 4.81951, 4.81958, 4.81973, 4.82041, 4.82092, 6.86063, 4.84743, 4.82312, 4.89933, 4.81972, 4.82279, 4.81957, 4.82035, 4.82543, 7.20666, 4.81947, 5.06433
0.857539, 6.22291, 10.8787, 5.07689, 2.86756, -4.65583, 5.14913, 5.07689, 5.07693, 5.077, 5.07716, 5.07788, 5.07841, 7.33535, 5.10617, 5.08071, 5.16054, 5.07715, 5.08035, 5.07701, 5.07796, 5.08286, 8.15767, 5.07689, 5.33675
0.865517, 9.9112, 12.1444, 5.28075, 3.45126, -2.23323, 5.35564, 5.28075, 5.28079, 5.28087, 5.28103, 5.28177, 5.28233, 7.70532, 5.31109, 5.28471, 5.36746, 5.28101, 5.28429, 5.28088, 5.28206, 5.28657, 9.23531, 5.28075, 5.55531
0.873496, 7.99039, 13.4916, 5.4332, 3.16076, -5.50123, 5.51016, 5.4332, 5.43324, 5.43331, 5.43348, 5.43425, 5.43482, 7.95915, 5.46437, 5.43726, 5.52231, 5.43346, 5.43679, 5.43335, 5.43481, 5.43871, 10.4602, 5.4332, 5.72306
0.881474, 19.4722, 14.9233, 5.53884, 4.63381, 4.5489, 5.61738, 5.53884, 5.53888, 5.53896, 5.53913, 5.53991, 5.54049, 8.09309, 5.57063, 5.54299, 5.62978, 5.5391, 5.54243, 5.53902, 5.54086, 5.54394, 11.8424, 5.53884, 5.84569
0.889453, 15.7097, 16.4323, 5.60386, 4.20829, -0.722533, 5.68356, 5.60386, 5.6039, 5.60398, 5.60415, 5.60494, 5.60553, 8.11141, 5.63611, 5.60807, 5.69615, 5.60412, 5.60741, 5.60409, 5.60644, 5.60846, 13.3749, 5.60386, 5.9307
0.897431, 15.0598, 17.9966, 5.63512, 4.13035, -2.9368, 5.71565, 5.63512, 5.63517, 5.63524, 5.63542, 5.63622, 5.63682, 8.02565, 5.66769, 5.63938, 5.72837, 5.63538, 5.63859, 5.63541, 5.63846, 5.63918, 15.0294, 5.63512, 5.98644
0.90541, 11.8133, 19.5767, 5.63946, 3.71663, -7.76341, 5.72057, 5.63946, 5.63951, 5.63959, 5.63976, 5.64057, 5.64117, 7.85321, 5.67224, 5.64375, 5.73338, 5.63972, 5.64281, 5.63984, 5.64383, 5.64297, 16.7538, 5.63946, 6.02141
0.913388, 22.6489, 21.1157, 5.62315, 4.96477, 1.53325, 5.70464, 5.62315, 5.62319, 5.62327, 5.62345, 5.62426, 5.62486, 7.6153, 5.65606, 5.62745, 5.71751, 5.62339, 5.62633, 5.62363, 5.62889, 5.62612, 18.4737, 5.62315, 6.04392
0.921367, 20.5494, 22.542, 5.59156, 4.74862, -1.99258, 5.67331, 5.59156, 5.5916, 5.59168, 5.59186, 5.59267, 5.59328, 7.33456, 5.62455, 5.59588, 5.68621, 5.59179, 5.59455, 5.59219, 5.59909, 5.59404, 20.0977, 5.59156, 6.06196
0.929345, 15.2758, 23.7768, 5.54907, 4.15642, -8.50097, 5.631, 5.54907, 5.54911, 5.54919, 5.54937, 5.55018, 5.55079, 7.03283, 5.5821, 5.5534, 5.64391, 5.54929, 5.55183, 5.54989, 5.55886, 5.55112, 21.5256, 5.54907, 6.08347
0.937324, 20.5679, 24.7431, 5.49908, 4.75056, -4.17526, 5.58113, 5.49908, 5.49912, 5.4992, 5.49938, 5.5002, 5.5008, 6.72925, 5.53213, 5.50341, 5.59403, 5.49929, 5.5016, 5.50013, 5.51163, 5.50076, 22.6593, 5.49908, 6.11696
0.945302, 14.3935, 25.377, 5.4441, 4.04889, -10.9834, 5.52627, 5.4441, 5.44415, 5.44423, 5.44441, 5.44522, 5.44583, 6.43902, 5.47715, 5.44844, 5.53912, 5.4443, 5.44636, 5.44544, 5.4599, 5.44548, 23.4149, 5.4441, 6.17234
0.953281, 18.6567, 25.6379, 5.38595, 4.54496, -6.98121, 5.46824, 5.38595, 5.386, 5.38607, 5.38625, 5.38707, 5.38768, 6.17281, 5.419, 5.39029, 5.481, 5.38613, 5.38794, 5.38763, 5.40542, 5.38707, 23.7327, 5.38595, 6.26181
0.961259, 22.863, 25.5173, 5.32588, 4.98628, -2.65437, 5.40837, 5.32588, 5.32592, 5.326, 5.32618, 5.327, 5.32761, 5.93684, 5.35892, 5.33022, 5.42096, 5.32605, 5.32761, 5.32797, 5.34931, 5.32679, 23.5849, 5.32588, 6.40074
0.969238, 27.1968, 25.0431, 5.26475, 5.40341, 2.15369, 5.34756, 5.26475, 5.2648, 5.26488, 5.26506, 5.26587, 5.26648, 5.73349, 5.29779, 5.26909, 5.35984, 5.26491, 5.26624, 5.26731, 5.29226, 5.26551, 22.98, 5.26475, 6.60812
0.977216, 18.8605, 24.279, 5.20318, 4.56734, -5.4185, 5.2865, 5.20317, 5.20322, 5.2033, 5.20348, 5.2043, 5.2049, 5.56215, 5.2362, 5.20752, 5.29827, 5.20332, 5.20443, 5.20627, 5.23464, 5.2038, 21.9611, 5.20318, 6.90647
0.985194, 22.0912, 23.3191, 5.14155, 4.90828, -1.22793, 5.22571, 5.14155, 5.1416, 5.14168, 5.14186, 5.14267, 5.14328, 5.42021, 5.17457, 5.14589, 5.23665, 5.1417, 5.14261, 5.14525, 5.17661, 5.14207, 20.6009, 5.14155, 7.32075
0.993173, 13.2162, 22.2777, 5.08019, 3.90079, -9.06153, 5.16566, 5.08019, 5.08024, 5.08032, 5.0805, 5.08131, 5.08192, 5.30391, 5.1132, 5.08453, 5.17529, 5.08033, 5.08107, 5.08455, 5.11822, 5.08063, 18.9928, 5.08019, 7.87627
1.00115, 14.8582, 21.276, 5.01933, 4.10587, -6.41778, 5.10678, 5.01933, 5.01937, 5.01945, 5.01963, 5.02045, 5.02106, 5.20913, 5.05233, 5.02367, 5.11443, 5.01946, 5.02007, 5.02442, 5.0595, 5.01969, 17.2403, 5.01933, 8.59551
1.00913, 16.228, 20.4276, 4.95915, 4.26942, -4.19963, 5.04954, 4.95915, 4.9592, 4.95928, 4.95946, 4.96027, 4.96088, 5.13179, 4.99216, 4.9635, 5.05426, 4.95929, 4.95979, 4.96504, 5.00047, 4.95946, 15.4457, 4.95915, 9.49396
1.01711, 22.9833, 19.8248, 4.89984, 4.99833, 3.15848, 4.99443, 4.89983, 4.89988, 4.89996, 4.90014, 4.90096, 4.90156, 5.06817, 4.93284, 4.90418, 4.99494, 4.89997, 4.9004, 4.90658, 4.94125, 4.90009, 13.7012, 4.89984, 10.5756
1.02509, 16.5939, 19.5271, 4.84152, 4.31207, -2.93322, 4.94199, 4.84152, 4.84157, 4.84165, 4.84183, 4.84264, 4.84325, 5.01494, 4.87452, 4.84586, 4.93662, 4.84167, 4.84206, 4.84919, 4.882, 4.84174, 12.0811, 4.84152, 11.8288
1.03307, 19.8438, 19.5547, 4.78433, 4.67374, 0.289152, 4.89282, 4.78433, 4.78438, 4.78446, 4.78464, 4.78545, 4.78606, 4.96918, 4.81733, 4.78867, 4.87943, 4.78449, 4.78488, 4.793, 4.82294, 4.78452, 10.6385, 4.78433, 13.2232
1.04104, 27.435, 19.8861, 4.72837, 5.42541, 7.54892, 4.84762, 4.72836, 4.72842, 4.7285, 4.72868, 4.72949, 4.7301, 4.9283, 4.76137, 4.73271, 4.82347, 4.72854, 4.72899, 4.73814, 4.76434, 4.72853, 9.40449, 4.72837, 14.7084
1.04902, 19.512, 20.4621, 4.67372, 4.6381, -0.95015, 4.80724, 4.67371, 4.67377, 4.67384, 4.67403, 4.67484, 4.67545, 4.88998, 4.70672, 4.67806, 4.76882, 4.67391, 4.67447, 4.68474, 4.7065, 4.67385, 8.38991, 4.67372, 16.2155
1.057, 22.6947, 21.1937, 4.62044, 4.96938, 1.50102, 4.77281, 4.62042, 4.62048, 4.62056, 4.62074, 4.62156, 4.62216, 4.85217, 4.65343, 4.62478, 4.71553, 4.62066, 4.62141, 4.63297, 4.64971, 4.62055, 7.58922, 4.62044, 17.6619
1.06498, 18.3938, 21.9735, 4.56855, 4.51595, -3.57971, 4.74589, 4.56852, 4.56859, 4.56867, 4.56885, 4.56967, 4.57027, 4.8131, 4.60154, 4.57289, 4.66363, 4.56881, 4.56985, 4.58305, 4.59421, 4.56864, 6.98514, 4.56855, 18.9574
1.07296, 23.8317, 22.69, 4.51803, 5.08249, 1.14177, 4.72866, 4.518, 4.51808, 4.51816, 4.51834, 4.51915, 4.51976, 4.77135, 4.55103, 4.52237, 4.6131, 4.51835, 4.51981, 4.53538, 4.54017, 4.51811, 6.55307, 4.51803, 20.0136
1.08094, 15.4133, 23.2411, 4.46886, 4.17293, -7.82774, 4.72428, 4.46882, 4.46891, 4.46898, 4.46917, 4.46998, 4.47059, 4.72589, 4.50185, 4.4732, 4.5639, 4.46924, 4.47128, 4.4906, 4.48768, 4.46892, 6.2653, 4.46886, 20.753
1.08891, 23.0868, 23.5467, 4.42093, 5.00868, -0.459854, 4.73702, 4.42088, 4.42098, 4.42106, 4.42124, 4.42205, 4.42266, 4.67617, 4.45393, 4.42527, 4.51593, 4.42141, 4.42422, 4.44984, 4.43676, 4.42099, 6.09397, 4.42093, 21.1181
1.09689, 21.7232, 23.5578, 4.37413, 4.87065, -1.83457, 4.77249, 4.37406, 4.37418, 4.37426, 4.37444, 4.37525, 4.37586, 4.62212, 4.40713, 4.37847, 4.46906, 4.37471, 4.37854, 4.41496, 4.38732, 4.37418, 6.01311, 4.37413, 21.0778
1.10487, 26.5167, 23.2614, 4.32829, 5.3401, 3.25522, 4.83757, 4.32819, 4.32833, 4.32841, 4.32859, 4.32941, 4.33001, 4.56408, 4.36128, 4.33263, 4.42311, 4.32901, 4.33412, 4.38889, 4.3392, 4.32832, 5.99977, 4.32829, 20.6313
1.11285, 20.1274, 22.6813, 4.28319, 4.70398, -2.55385, 4.94007, 4.28306, 4.28323, 4.28331, 4.28349, 4.28431, 4.28491, 4.50276, 4.31618, 4.28753, 4.37786, 4.28409, 4.2908, 4.37611, 4.29219, 4.28321, 6.03445, 4.28319, 19.8078
1.12083, 26.3388, 21.8733, 4.23858, 5.32342, 4.46551, 5.08796, 4.23842, 4.23863, 4.2387, 4.23889, 4.2397, 4.24031, 4.43907, 4.27157, 4.24292, 4.33303, 4.23971, 4.24836, 4.38304, 4.24599, 4.2386, 6.10105, 4.23858, 18.663
1.12881, 18.9304, 20.9178, 4.19418, 4.57497, -1.98742, 5.28824, 4.19397, 4.19423, 4.19431, 4.19449, 4.1953, 4.19591, 4.37401, 4.22718, 4.19852, 4.28834, 4.19561, 4.20656, 4.41848, 4.20027, 4.1942, 6.18661, 4.19418, 17.2725
1.13679, 15.6322, 19.9093, 4.14967, 4.19907, -4.27718, 5.54542, 4.1494, 4.14971, 4.14979, 4.14997, 4.15079, 4.15139, 4.30851, 4.18266, 4.15401, 4.24342, 4.15147, 4.16509, 4.49379, 4.15467, 4.14968, 6.28096, 4.14967, 15.7227
1.14476, 19.3245, 18.945, 4.10469, 4.61784, 0.379459, 5.85987, 4.10434, 4.10473, 4.10481, 4.10499, 4.10581, 4.10641, 4.2433, 4.13768, 4.10903, 4.19792, 4.107, 4.12364, 4.62265, 4.10881, 4.1047, 6.3764, 4.10469, 14.1023
1.15274, 19.81, 18.1132, 4.05885, 4.67012, 1.69676, 6.22622, 4.05841, 4.0589, 4.05898, 4.05916, 4.05997, 4.06058, 4.17885, 4.09185, 4.06319, 4.15144, 4.06184, 4.08183, 4.82035, 4.06224, 4.05886, 6.46728, 4.05885, 12.4933
1.16072, 22.4636, 17.4842, 4.01176, 4.94607, 4.97943, 6.63236, 4.0112, 4.01181, 4.01189, 4.01207, 4.01288, 4.01349, 4.11533, 4.04476, 4.0161, 4.10356, 4.01565, 4.03926, 5.10227, 4.01455, 4.01177, 6.5497, 4.01176, 10.965
1.1687, 12.8343, 17.1028, 3.96298, 3.85153, -4.26849, 7.05911, 3.96226, 3.96302, 3.9631, 3.96328, 3.9641, 3.9647, 4.05258, 3.99597, 3.96732, 4.05385, 3.96807, 3.9955, 5.4817, 3.96528, 3.96298, 6.62107, 3.96298, 9.56875
1.17668, 11.6829, 16.9844, 3.91206, 3.69904, -5.30153, 7.48103, 3.91117, 3.91211, 3.91219, 3.91237, 3.91318, 3.91379, 3.99024, 3.94506, 3.91641, 4.00189, 3.91877, 3.95009, 5.96697, 3.91396, 3.91207, 6.67969, 3.91206, 8.33764
1.18466, 16.2787, 17.1145, 3.85858, 4.27536, -0.835846, 7.86842, 3.85746, 3.85863, 3.85871, 3.85889, 3.8597, 3.86031, 3.92771, 3.89158, 3.86292, 3.94726, 3.86741, 3.90258, 6.55838, 3.86014, 3.85858, 6.72427, 3.85858, 7.28631
1.19264, 16.4395, 17.4505, 3.80209, 4.29412, -1.01098, 8.19016, 3.8007, 3.80213, 3.80221, 3.80239, 3.80321, 3.80381, 3.86429, 3.83508, 3.80643, 3.88956, 3.81368, 3.85252, 7.24533, 3.80337, 3.80209, 6.75353, 3.80209, 6.41407
1.20061, 19.0702, 17.9268, 3.74218, 4.59023, 1.14334, 8.41729, 3.74046, 3.74223, 3.74231, 3.74249, 3.7433, 3.74391, 3.79925, 3.77518, 3.74652, 3.82845, 3.75729, 3.79948, 8.00439, 3.74324, 3.74218, 6.76581, 3.74218, 5.70845
1.20859, 20.6916, 18.4623, 3.67851, 4.76357, 2.22931, 8.52657, 3.67639, 3.67856, 3.67864, 3.67882, 3.67963, 3.68024, 3.73189, 3.71151, 3.68285, 3.76363, 3.69798, 3.74309, 8.79904, 3.67938, 3.67851, 6.75886, 3.67851, 5.14933
1.21657, 20.5338, 18.9683, 3.61079, 4.74698, 1.56547, 8.50349, 3.6082, 3.61083, 3.61091, 3.61109, 3.61191, 3.61252, 3.66159, 3.64378, 3.61513, 3.69491, 3.63552, 3.68304, 9.5814, 3.6115, 3.61079, 6.72984, 3.61079, 4.71269
1.22455, 17.5983, 19.358, 3.53883, 4.427, -1.75966, 8.34417, 3.53567, 3.53887, 3.53895, 3.53913, 3.53995, 3.54055, 3.58788, 3.57182, 3.54317, 3.6222, 3.56974, 3.61913, 10.2961, 3.53941, 3.53883, 6.67545, 3.53883, 4.37385
1.23253, 15.7809, 19.555, 3.46256, 4.21674, -3.77415, 8.05582, 3.45875, 3.46261, 3.46269, 3.46287, 3.46368, 3.46429, 3.51046, 3.49556, 3.46691, 3.54556, 3.50048, 3.55127, 10.8861, 3.46304, 3.46256, 6.59236, 3.46256, 4.10977
1.24051, 20.9713, 19.5014, 3.38207, 4.79284, 1.4699, 7.65573, 3.37747, 3.38212, 3.3822, 3.38238, 3.38319, 3.3838, 3.42921, 3.41507, 3.38641, 3.4652, 3.42763, 3.47953, 11.2995, 3.38246, 3.38207, 6.47764, 3.38207, 3.90044
1.24848, 21.1683, 19.1629, 3.29758, 4.81335, 2.00543, 7.16887, 3.29205, 3.29762, 3.2977, 3.29788, 3.2987, 3.2993, 3.34423, 3.33057, 3.30192, 3.3815, 3.35117, 3.40413, 11.4962, 3.29789, 3.29758, 6.32935, 3.29758, 3.72953
1.25646, 17.9717, 18.5318, 3.20946, 4.46898, -0.560097, 6.62478, 3.20285, 3.20951, 3.20959, 3.20977, 3.21058, 3.21119, 3.2558, 3.24246, 3.2138, 3.29503, 3.27113, 3.32547, 11.4533, 3.20971, 3.20946, 6.14709, 3.20946, 3.58451
1.26444, 17.1772, 17.627, 3.11825, 4.37917, -0.449865, 6.05403, 3.11037, 3.11829, 3.11837, 3.11855, 3.11937, 3.11998, 3.16439, 3.15124, 3.12259, 3.20653, 3.18764, 3.24414, 11.1686, 3.11845, 3.11825, 5.93228, 3.11825, 3.45625
1.27242, 18.7938, 16.4905, 3.0246, 4.56002, 2.30332, 5.4851, 3.01525, 3.02465, 3.02473, 3.02491, 3.02572, 3.02633, 3.07061, 3.0576, 3.02894, 3.11689, 3.10099, 3.16093, 10.6604, 3.02477, 3.0246, 5.6884, 3.0246, 3.33853
1.2804, 10.6063, 15.1816, 2.92928, 3.55053, -4.57529, 4.94182, 2.91821, 2.92933, 2.92941, 2.92959, 2.9304, 2.93101, 2.97519, 2.96228, 2.93362, 3.02713, 3.01159, 3.07689, 9.96487, 2.92941, 2.92928, 5.42085, 2.92928, 3.22739
1.28838, 11.9927, 13.7703, 2.83312, 3.74068, -1.77758, 4.44203, 2.82006, 2.83317, 2.83325, 2.83343, 2.83424, 2.83485, 2.87897, 2.86612, 2.83746, 2.93835, 2.92007, 2.99345, 9.13133, 2.83323, 2.83312, 5.13662, 2.83312, 3.12058
1.29636, 12.9928, 12.3293, 2.73699, 3.87205, 0.663513, 3.99694, 2.7216, 2.73703, 2.73711, 2.73729, 2.73811, 2.73871, 2.78278, 2.76998, 2.74133, 2.85168, 2.82725, 2.91259, 8.21548, 2.73707, 2.73699, 4.84372, 2.73699, 3.01699
1.30433, 10.7787, 10.9272, 2.64173, 3.57472, -0.148506, 3.6117, 2.62366, 2.64178, 2.64186, 2.64204, 2.64285, 2.64346, 2.68748, 2.67473, 2.64607, 2.76827, 2.73416, 2.83722, 7.27294, 2.6418, 2.64173, 4.55051, 2.64173, 2.91629
1.31231, 15.6912, 9.6237, 2.54817, 4.2061, 6.06754, 3.28642, 2.527, 2.54822, 2.5483, 2.54848, 2.54929, 2.5499, 2.59388, 2.58117, 2.55251, 2.68916, 2.64208, 2.77172, 6.35336, 2.54822, 2.54817, 4.26499, 2.54817, 2.8186
1.32029, 11.5084, 8.46706, 2.45705, 3.67538, 3.04136, 3.01752, 2.4323, 2.45709, 2.45717, 2.45735, 2.45817, 2.45878, 2.50273, 2.49004, 2.46139, 2.61531, 2.55254, 2.72288, 5.4963, 2.45709, 2.45705, 3.99416, 2.45705, 2.72425
1.32827, 7.99271, 7.49385, 2.369, 3.16113, 0.498865, 2.79922, 2.34013, 2.36904, 2.36912, 2.3693, 2.37012, 2.37072, 2.41465, 2.40199, 2.37334, 2.54756, 2.46737, 2.70112, 4.72905, 2.36903, 2.369, 3.74352, 2.369, 2.63365
1.33625, 6.99282, 6.73167, 2.28456, 2.9988, 0.261155, 2.6248, 2.25097, 2.2846, 2.28468, 2.28486, 2.28568, 2.28629, 2.33019, 2.31755, 2.2889, 2.48656, 2.3887, 2.72209, 4.06656, 2.28458, 2.28456, 3.5168, 2.28456, 2.54719
1.34423, 16.3143, 6.20318, 2.20415, 4.27952, 10.1111, 2.48756, 2.16516, 2.20419, 2.20427, 2.20445, 2.20527, 2.20587, 2.24976, 2.23713, 2.20849, 2.43281, 2.31907, 2.80862, 3.51267, 2.20417, 2.20415, 3.31587, 2.20415, 2.46519
1.35221, 9.67129, 5.93135, 2.12807, 3.41633, 3.73994, 2.38143, 2.08292, 2.12812, 2.1282, 2.12838, 2.12919, 2.1298, 2.17366, 2.16105, 2.13241, 2.38663, 2.26141, 2.99271, 3.06262, 2.12809, 2.12807, 3.14091, 2.12807, 2.38785
1.36018, 15.9137, 5.94443, 2.05654, 4.23246, 9.96927, 2.30124, 2.00439, 2.05658, 2.05666, 2.05684, 2.05766, 2.05826, 2.1021, 2.0895, 2.06087, 2.34821, 2.21912, 3.31718, 2.7058, 2.05655, 2.05654, 2.99061, 2.05654, 2.31532
1.36816, 11.1382, 6.27959, 1.98966, 3.62466, 4.8586, 2.24271, 1.92957, 1.9897, 1.98978, 1.98996, 1.99078, 1.99138, 2.03519, 2.0226, 1.99399, 2.31757, 2.19596, 3.83641, 2.4285, 1.98967, 1.98966, 2.86265, 1.98966, 2.24762
1.37614, 9.219, 6.98424, 1.92747, 3.34948, 2.23476, 2.20229, 1.85841, 1.92751, 1.92759, 1.92777, 1.92858, 1.92919, 1.97295, 1.96038, 1.93179, 2.29464, 2.19592, 4.61536, 2.21608, 1.92747, 1.92747, 2.75401, 1.92747, 2.18472
1.38412, 14.2707, 8.11392, 1.86994, 4.0337, 6.1568, 2.17687, 1.79079, 1.86999, 1.87007, 1.87025, 1.87106, 1.87167, 1.91536, 1.90281, 1.87426, 2.27924, 2.22291, 5.72608, 2.05466, 1.86995, 1.86994, 2.66141, 1.86994, 2.12651
1.3921, 14.9783, 9.72626, 1.81702, 4.12048, 5.25206, 2.16351, 1.72652, 1.81707, 1.81715, 1.81733, 1.81814, 1.81874, 1.86235, 1.84982, 1.82132, 2.27113, 2.2803, 7.24118, 1.93208, 1.81702, 1.81702, 2.5816, 1.81702, 2.07285
1.40008, 17.0061, 11.871, 1.7686, 4.3596, 5.13515, 2.15921, 1.6654, 1.76865, 1.76872, 1.7689, 1.76971, 1.77031, 1.8138, 1.80131, 1.77289, 2.27004, 2.37034, 9.22394, 1.83837, 1.7686, 1.7686, 2.51161, 1.7686, 2.02356
1.40805, 20.9689, 14.5768, 1.72455, 4.79259, 6.39208, 2.16079, 1.60718, 1.7246, 1.72468, 1.72485, 1.72566, 1.72626, 1.76958, 1.75713, 1.72882, 2.27563, 2.49347, 11.716, 1.76573, 1.72455, 1.72455, 2.44893, 1.72455, 1.97845
1.41603, 30.7377, 17.837, 1.68474, 5.72168, 12.9006, 2.16494, 1.55162, 1.68478, 1.68486, 1.68504, 1.68584, 1.68644, 1.72954, 1.71715, 1.68898, 2.28759, 2.64772, 14.7232, 1.70841, 1.68474, 1.68474, 2.39152, 1.68474, 1.9373
1.42401, 27.1994, 21.5958, 1.64901, 5.40364, 5.60357, 2.16832, 1.49844, 1.64905, 1.64913, 1.64931, 1.6501, 1.6507, 1.69352, 1.68121, 1.65322, 2.30558, 2.82825, 18.2034, 1.66226, 1.64901, 1.64901, 2.3379, 1.64901, 1.89991
