   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_73.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.656131, 0, 0.000132947, 3.32037e-05, 1.41421, -0.000132947, 3.32699e-05, 3.32037e-05, 3.32045e-05, 3.32052e-05, 3.32059e-05, 3.3226e-05, 3.33905e-05, 3.40434e-05, 3.36965e-05, 3.35582e-05, 0.00011532, 3.33195e-05, 3.32838e-05, 3.32075e-05, 3.32146e-05, 3.33233e-05, 3.32038e-05, 4.76589e-05, 3.32037e-05, 3.32037e-05, 3.40792e-05
0.663998, 0, 0.000264785, 6.8226e-05, 1.41421, -0.000264785, 6.8362e-05, 6.8226e-05, 6.82275e-05, 6.82291e-05, 6.82304e-05, 6.82718e-05, 6.86099e-05, 7.00922e-05, 6.92387e-05, 6.89545e-05, 0.000236988, 6.8386e-05, 6.83905e-05, 6.82337e-05, 6.82432e-05, 6.84175e-05, 6.82262e-05, 8.95002e-05, 6.8226e-05, 6.8226e-05, 7.00253e-05
0.671865, 0, 0.000515691, 0.000135438, 1.41421, -0.000515691, 0.000135708, 0.000135438, 0.000135441, 0.000135444, 0.000135447, 0.000135529, 0.0001362, 0.000139501, 0.000137449, 0.000136884, 0.000470524, 0.000135657, 0.000135764, 0.000135453, 0.000135465, 0.000135742, 0.000135438, 0.000167477, 0.000135438, 0.000135438, 0.00013901
0.679731, 1, 0.000978001, 0.000259822, 1.73205, 0.999022, 0.00026034, 0.000259822, 0.000259828, 0.000259834, 0.000259839, 0.000259997, 0.000261285, 0.000268489, 0.000263681, 0.000262598, 0.0009028, 0.000260123, 0.000260449, 0.000259852, 0.000259864, 0.000260301, 0.000259823, 0.000309199, 0.000259822, 0.000259822, 0.000266677
0.687598, 0, 0.00180171, 0.000481826, 1.41421, -0.00180171, 0.000482787, 0.000481826, 0.000481837, 0.000481848, 0.000481858, 0.00048215, 0.00048454, 0.000499933, 0.000488983, 0.000486975, 0.0016745, 0.000482235, 0.000482989, 0.000481881, 0.000481891, 0.000482575, 0.000481828, 0.000559403, 0.000481826, 0.000481826, 0.000494542
0.695465, 0, 0.00321998, 0.000864016, 1.41421, -0.00321998, 0.000865739, 0.000864016, 0.000864035, 0.000864055, 0.000864072, 0.000864596, 0.000868883, 0.000901048, 0.000876854, 0.000873251, 0.00300336, 0.00086457, 0.000866101, 0.000864113, 0.000864115, 0.000865179, 0.000864018, 0.000987435, 0.000864016, 0.000864016, 0.000886824
0.703332, 0, 0.00557905, 0.0014987, 1.41421, -0.00557905, 0.00150169, 0.0014987, 0.00149873, 0.00149877, 0.00149879, 0.0014997, 0.00150714, 0.00157278, 0.00152097, 0.00151472, 0.00521073, 0.00149945, 0.00150232, 0.00149887, 0.00149885, 0.0015005, 0.0014987, 0.00169592, 0.0014987, 0.0014987, 0.00153827
0.711199, 0, 0.00936957, 0.00251553, 1.41421, -0.00936957, 0.00252055, 0.00251553, 0.00251558, 0.00251564, 0.00251569, 0.00251722, 0.00252971, 0.00266032, 0.00255293, 0.00254243, 0.00874832, 0.00251654, 0.0025216, 0.00251581, 0.00251576, 0.0025183, 0.00251554, 0.00282962, 0.00251553, 0.00251553, 0.00258198
0.719066, 0, 0.0152534, 0.00408733, 1.41421, -0.0152534, 0.0040955, 0.00408733, 0.00408742, 0.00408752, 0.0040876, 0.00409008, 0.00411038, 0.00436353, 0.00414813, 0.00413107, 0.0142187, 0.00408868, 0.00409721, 0.0040878, 0.00408768, 0.00409158, 0.00408735, 0.00458247, 0.00408733, 0.00408733, 0.00419535
0.726932, 0, 0.0240779, 0.00643183, 1.41421, -0.0240779, 0.00644468, 0.00643183, 0.00643197, 0.00643212, 0.00643225, 0.00643615, 0.00646811, 0.00694544, 0.00652754, 0.00650068, 0.0223817, 0.00643362, 0.00644738, 0.00643256, 0.00643235, 0.00643829, 0.00643185, 0.00720035, 0.00643183, 0.00643183, 0.00660188
0.734799, 0, 0.0368689, 0.00980662, 1.41421, -0.0368689, 0.00982623, 0.00980662, 0.00980684, 0.00980707, 0.00980726, 0.00981322, 0.00986198, 0.0107367, 0.00995263, 0.00991166, 0.0341378, 0.009809, 0.00983035, 0.00980774, 0.00980739, 0.00981635, 0.00980666, 0.0109767, 0.00980662, 0.00980662, 0.010066
0.742666, 0, 0.0547931, 0.014495, 1.41421, -0.0547931, 0.014524, 0.014495, 0.0144953, 0.0144957, 0.0144959, 0.0145048, 0.0145769, 0.0161334, 0.0147109, 0.0146503, 0.0504791, 0.0144981, 0.0145301, 0.0144966, 0.0144961, 0.0145094, 0.014495, 0.0162377, 0.014495, 0.014495, 0.0148786
0.750533, 0, 0.0790853, 0.0207817, 1.41421, -0.0790853, 0.0208233, 0.0207817, 0.0207821, 0.0207826, 0.020783, 0.0207957, 0.0208991, 0.0235869, 0.0210915, 0.0210045, 0.0724059, 0.0207857, 0.020832, 0.020784, 0.0207833, 0.0208028, 0.0207817, 0.0233174, 0.0207817, 0.0207817, 0.0213321
0.7584, 0, 0.11094, 0.0289188, 1.41421, -0.11094, 0.0289767, 0.0289188, 0.0289194, 0.0289201, 0.0289207, 0.0289383, 0.0290823, 0.0335833, 0.0293502, 0.0292291, 0.10081, 0.0289239, 0.0289889, 0.0289221, 0.0289212, 0.0289491, 0.0289189, 0.0325206, 0.0289188, 0.0289188, 0.0296853
0.766267, 0.952231, 0.15138, 0.039086, 1.71821, 0.800851, 0.0391644, 0.039086, 0.0390869, 0.0390878, 0.0390886, 0.0391124, 0.0393073, 0.0466136, 0.0396696, 0.0395059, 0.136334, 0.0390925, 0.0391809, 0.0390905, 0.0390895, 0.0391286, 0.0390862, 0.0440813, 0.039086, 0.039086, 0.0401229
0.774134, 0.0477688, 0.20111, 0.0513504, 1.431, -0.153341, 0.0514535, 0.0513504, 0.0513516, 0.0513528, 0.0513538, 0.0513851, 0.0516414, 0.0631344, 0.0521179, 0.0519025, 0.179236, 0.0513585, 0.0514751, 0.0513563, 0.0513553, 0.0514088, 0.0513506, 0.05812, 0.0513504, 0.0513504, 0.052714
0.782, 1.89481, 0.260386, 0.0656327, 1.97353, 1.63443, 0.0657646, 0.0656327, 0.0656342, 0.0656357, 0.065637, 0.0656771, 0.066005, 0.0835197, 0.0666147, 0.0663391, 0.229267, 0.0656425, 0.0657923, 0.0656402, 0.0656396, 0.0657107, 0.065633, 0.0746123, 0.0656327, 0.0656327, 0.0673776
0.789867, 1.05019, 0.328925, 0.0816901, 1.74648, 0.721261, 0.0818544, 0.0816901, 0.0816919, 0.0816938, 0.0816954, 0.0817453, 0.082154, 0.108008, 0.0829137, 0.0825704, 0.285616, 0.0817018, 0.0818888, 0.0816994, 0.0816995, 0.0817915, 0.0816903, 0.0933773, 0.0816901, 0.0816901, 0.0838648
0.797734, 0.997583, 0.405862, 0.0991182, 1.73135, 0.591721, 0.0993179, 0.0991182, 0.0991204, 0.0991228, 0.0991247, 0.0991854, 0.0996819, 0.136643, 0.100605, 0.100188, 0.34691, 0.099132, 0.0993597, 0.0991296, 0.099131, 0.0992464, 0.0991185, 0.114094, 0.0991182, 0.0991182, 0.101761
0.805601, 0.0574186, 0.489784, 0.117378, 1.43437, -0.432365, 0.117615, 0.117378, 0.11738, 0.117383, 0.117385, 0.117457, 0.118046, 0.169219, 0.119141, 0.118647, 0.411307, 0.117394, 0.117664, 0.117391, 0.117395, 0.117535, 0.117378, 0.136353, 0.117378, 0.117378, 0.120514
0.813468, 1, 0.578826, 0.135841, 1.73205, 0.421174, 0.136116, 0.135841, 0.135844, 0.135848, 0.13585, 0.135934, 0.136617, 0.205226, 0.137886, 0.137313, 0.476658, 0.135859, 0.136173, 0.135857, 0.135864, 0.136029, 0.135842, 0.159732, 0.135841, 0.135841, 0.13948
0.821335, 1, 0.67083, 0.153855, 1.73205, 0.32917, 0.154166, 0.153855, 0.153858, 0.153862, 0.153865, 0.153959, 0.154735, 0.243817, 0.156176, 0.155525, 0.540714, 0.153875, 0.154231, 0.153872, 0.153883, 0.154072, 0.153855, 0.183902, 0.153855, 0.153855, 0.15799
0.829201, 0, 0.763537, 0.170802, 1.41421, -0.763537, 0.171149, 0.170802, 0.170806, 0.17081, 0.170813, 0.170919, 0.171781, 0.283795, 0.173385, 0.172661, 0.601357, 0.170824, 0.17122, 0.170822, 0.170838, 0.171045, 0.170802, 0.208729, 0.170802, 0.170802, 0.175413
0.837068, 0, 0.854798, 0.186166, 1.41421, -0.854798, 0.186546, 0.186166, 0.186171, 0.186175, 0.186179, 0.186294, 0.187237, 0.323644, 0.188989, 0.188198, 0.656799, 0.18619, 0.186623, 0.186189, 0.186211, 0.186431, 0.186167, 0.234361, 0.186166, 0.186166, 0.191222
0.844935, 0, 0.942762, 0.199572, 1.41421, -0.942762, 0.19998, 0.199572, 0.199576, 0.199581, 0.199585, 0.199709, 0.200723, 0.361609, 0.202608, 0.201757, 0.705737, 0.199598, 0.200062, 0.199597, 0.199627, 0.199851, 0.199572, 0.261276, 0.199572, 0.199572, 0.205036
0.852802, 0, 1.02604, 0.210805, 1.41421, -1.02604, 0.211238, 0.210805, 0.21081, 0.210815, 0.210819, 0.210951, 0.212026, 0.395826, 0.214023, 0.213122, 0.747425, 0.210832, 0.211322, 0.210833, 0.210872, 0.211091, 0.210806, 0.290273, 0.210805, 0.210805, 0.216642
0.860669, 0, 1.10377, 0.219816, 1.41421, -1.10377, 0.220269, 0.219816, 0.219821, 0.219826, 0.219831, 0.219968, 0.221094, 0.424499, 0.223185, 0.222242, 0.781671, 0.219845, 0.220354, 0.219847, 0.219897, 0.220101, 0.219817, 0.322383, 0.219816, 0.219816, 0.226
0.868536, 1, 1.17568, 0.226695, 1.73205, -0.175677, 0.227164, 0.226695, 0.2267, 0.226705, 0.22671, 0.226853, 0.228019, 0.446094, 0.230183, 0.229208, 0.80877, 0.226724, 0.227247, 0.22673, 0.226792, 0.226969, 0.226696, 0.358713, 0.226695, 0.226695, 0.233212
0.876402, 0, 1.24193, 0.231639, 1.41421, -1.24193, 0.232121, 0.231639, 0.231645, 0.23165, 0.231655, 0.231801, 0.232999, 0.45953, 0.23522, 0.23422, 0.82938, 0.231669, 0.232199, 0.231681, 0.231759, 0.231897, 0.23164, 0.400229, 0.231639, 0.231639, 0.238501
0.884269, 0, 1.30302, 0.234915, 1.41421, -1.30302, 0.235407, 0.234915, 0.234921, 0.234927, 0.234931, 0.235081, 0.236302, 0.464327, 0.238565, 0.237547, 0.844395, 0.234945, 0.235476, 0.234965, 0.235064, 0.235151, 0.234916, 0.447507, 0.234915, 0.234915, 0.242156
0.892136, 0, 1.35953, 0.236819, 1.41421, -1.35953, 0.237316, 0.236819, 0.236824, 0.23683, 0.236835, 0.236986, 0.238224, 0.460676, 0.240517, 0.239486, 0.854806, 0.236848, 0.237373, 0.23688, 0.237007, 0.237028, 0.236819, 0.500482, 0.236819, 0.236819, 0.244506
0.900003, 0, 1.41186, 0.237641, 1.41421, -1.41186, 0.238144, 0.237641, 0.237646, 0.237652, 0.237657, 0.23781, 0.23906, 0.449422, 0.241373, 0.240334, 0.861593, 0.23767, 0.238182, 0.237719, 0.237884, 0.237823, 0.237642, 0.558269, 0.237641, 0.237641, 0.245876
0.90787, 0.90883, 1.46001, 0.237649, 1.70553, -0.551184, 0.238155, 0.237649, 0.237655, 0.237661, 0.237666, 0.237819, 0.239078, 0.431951, 0.241403, 0.24036, 0.865647, 0.237677, 0.238171, 0.23775, 0.237969, 0.237804, 0.23765, 0.619062, 0.237649, 0.237649, 0.24657
0.915736, 0.997599, 1.50341, 0.237072, 1.73136, -0.505814, 0.23758, 0.237072, 0.237077, 0.237083, 0.237088, 0.237243, 0.238506, 0.410015, 0.240838, 0.239794, 0.867724, 0.237099, 0.237568, 0.237203, 0.237496, 0.237201, 0.237072, 0.680183, 0.237072, 0.237072, 0.246858
0.923603, 0.997584, 1.54089, 0.236093, 1.73135, -0.54331, 0.236602, 0.236093, 0.236098, 0.236104, 0.236109, 0.236264, 0.237531, 0.385506, 0.239866, 0.238822, 0.868431, 0.236119, 0.236558, 0.236264, 0.236654, 0.2362, 0.236093, 0.738267, 0.236093, 0.236093, 0.246976
0.93147, 3.8992, 1.57081, 0.234854, 2.42883, 2.32839, 0.235365, 0.234854, 0.23486, 0.234866, 0.234871, 0.235026, 0.236295, 0.360246, 0.238632, 0.237589, 0.868229, 0.234879, 0.235285, 0.235076, 0.235593, 0.234942, 0.234855, 0.789587, 0.234854, 0.234854, 0.247133
0.939337, 0.196789, 1.59127, 0.233462, 1.48216, -1.39449, 0.233973, 0.233462, 0.233468, 0.233474, 0.233479, 0.233634, 0.234904, 0.335801, 0.23724, 0.236199, 0.867453, 0.233485, 0.233853, 0.233748, 0.234421, 0.233533, 0.233463, 0.83047, 0.233462, 0.233462, 0.247532
0.947204, 0, 1.60056, 0.23199, 1.41421, -1.60056, 0.232502, 0.23199, 0.231996, 0.232002, 0.232007, 0.232162, 0.233433, 0.313367, 0.235768, 0.234729, 0.866335, 0.232012, 0.23234, 0.232354, 0.233212, 0.232047, 0.231991, 0.857747, 0.23199, 0.23199, 0.248389
0.955071, 1.89436, 1.59745, 0.23049, 1.97341, 0.296911, 0.231002, 0.23049, 0.230496, 0.230502, 0.230507, 0.230662, 0.231934, 0.293723, 0.234267, 0.233229, 0.865033, 0.23051, 0.230798, 0.230948, 0.232012, 0.230537, 0.230491, 0.869168, 0.23049, 0.23049, 0.249966
0.962937, 0.105637, 1.58162, 0.228995, 1.45108, -1.47598, 0.229509, 0.228995, 0.229001, 0.229007, 0.229012, 0.229168, 0.230439, 0.277245, 0.232771, 0.231735, 0.863645, 0.229014, 0.229261, 0.229564, 0.230845, 0.229033, 0.228996, 0.863703, 0.228995, 0.228995, 0.252592
0.970804, 0.889546, 1.55384, 0.227527, 1.69987, -0.664292, 0.228042, 0.227527, 0.227533, 0.227539, 0.227544, 0.227699, 0.228971, 0.263973, 0.231302, 0.230267, 0.862232, 0.227545, 0.227754, 0.228223, 0.229717, 0.227558, 0.227528, 0.841688, 0.227527, 0.227527, 0.256686
0.978671, 1.11045, 1.51607, 0.226097, 1.76365, -0.405617, 0.226615, 0.226097, 0.226103, 0.226109, 0.226114, 0.226269, 0.227541, 0.253706, 0.229871, 0.228837, 0.86083, 0.226114, 0.226288, 0.226939, 0.228619, 0.226123, 0.226098, 0.804786, 0.226097, 0.226097, 0.262763
0.986538, 1, 1.47131, 0.224712, 1.73205, -0.471315, 0.225233, 0.224712, 0.224717, 0.224723, 0.224728, 0.224884, 0.226156, 0.246094, 0.228484, 0.227452, 0.859458, 0.224727, 0.22487, 0.225718, 0.227536, 0.224733, 0.224713, 0.755771, 0.224712, 0.224712, 0.271416
0.994405, 1, 1.42331, 0.223372, 1.73205, -0.423311, 0.2239, 0.223372, 0.223377, 0.223383, 0.223388, 0.223544, 0.224816, 0.240721, 0.227144, 0.226112, 0.858125, 0.223386, 0.223503, 0.224559, 0.226447, 0.22339, 0.223372, 0.698181, 0.223372, 0.223372, 0.283282
1.00227, 0.879911, 1.37612, 0.222076, 1.69703, -0.496207, 0.222615, 0.222076, 0.222081, 0.222087, 0.222092, 0.222248, 0.22352, 0.237168, 0.225847, 0.224816, 0.856831, 0.22209, 0.222185, 0.223462, 0.22533, 0.222091, 0.222077, 0.635899, 0.222076, 0.222076, 0.298967
1.01014, 2.87508, 1.33362, 0.220821, 2.20796, 1.54146, 0.221376, 0.220821, 0.220827, 0.220833, 0.220838, 0.220993, 0.222265, 0.23505, 0.224592, 0.223561, 0.855578, 0.220835, 0.220913, 0.222423, 0.224169, 0.220834, 0.220822, 0.572717, 0.220821, 0.220821, 0.318953
1.01801, 0.245005, 1.29908, 0.219603, 1.49833, -1.05407, 0.220182, 0.219603, 0.219609, 0.219615, 0.21962, 0.219775, 0.221047, 0.234026, 0.223374, 0.222343, 0.85436, 0.219618, 0.219684, 0.221437, 0.222953, 0.219614, 0.219604, 0.511984, 0.219603, 0.219603, 0.343486
1.02587, 0.872677, 1.27474, 0.218418, 1.6949, -0.402059, 0.21903, 0.218418, 0.218424, 0.21843, 0.218435, 0.21859, 0.219862, 0.233803, 0.222189, 0.221159, 0.853174, 0.218434, 0.218493, 0.220499, 0.221681, 0.218427, 0.218419, 0.45634, 0.218418, 0.218418, 0.372457
1.03374, 0.127323, 1.26161, 0.217262, 1.45853, -1.13429, 0.217919, 0.217262, 0.217268, 0.217274, 0.217279, 0.217434, 0.218706, 0.234122, 0.221033, 0.220002, 0.852014, 0.217278, 0.217337, 0.219607, 0.220359, 0.21727, 0.217263, 0.407585, 0.217262, 0.217262, 0.405315
1.04161, 0, 1.25941, 0.21613, 1.41421, -1.25941, 0.216847, 0.216129, 0.216135, 0.216141, 0.216146, 0.216302, 0.217574, 0.23475, 0.2199, 0.21887, 0.850876, 0.216147, 0.216212, 0.218757, 0.218997, 0.216136, 0.21613, 0.366678, 0.21613, 0.21613, 0.441011
1.04947, 0, 1.26662, 0.215017, 1.41421, -1.26662, 0.215813, 0.215016, 0.215023, 0.215029, 0.215034, 0.215189, 0.216461, 0.23547, 0.218788, 0.217757, 0.849751, 0.215037, 0.215116, 0.21795, 0.217611, 0.215022, 0.215018, 0.333834, 0.215017, 0.215017, 0.478008
1.05734, 1, 1.28078, 0.213919, 1.73205, -0.280782, 0.214816, 0.213918, 0.213925, 0.213931, 0.213936, 0.214091, 0.215363, 0.236081, 0.21769, 0.216659, 0.848629, 0.213941, 0.214046, 0.217195, 0.216216, 0.213924, 0.21392, 0.308685, 0.213919, 0.213919, 0.514358
1.06521, 1, 1.2988, 0.212829, 1.73205, -0.298798, 0.213857, 0.212828, 0.212835, 0.212841, 0.212846, 0.213001, 0.214273, 0.236401, 0.2166, 0.215569, 0.847495, 0.212856, 0.213, 0.216513, 0.214825, 0.212833, 0.21283, 0.290464, 0.212829, 0.212829, 0.547857
1.07307, 6.57459, 1.31736, 0.21174, 2.92824, 5.25723, 0.212937, 0.211738, 0.211746, 0.211752, 0.211757, 0.211912, 0.213184, 0.236282, 0.215511, 0.21448, 0.846325, 0.211771, 0.211973, 0.215954, 0.213445, 0.211743, 0.211741, 0.278186, 0.21174, 0.21174, 0.576244
1.08094, 2.2812, 1.33336, 0.210641, 2.06911, 0.947834, 0.21206, 0.210639, 0.210647, 0.210653, 0.210658, 0.210813, 0.212085, 0.235611, 0.214412, 0.213381, 0.845088, 0.210679, 0.210961, 0.215615, 0.212078, 0.210644, 0.210642, 0.270794, 0.210641, 0.210641, 0.597444
1.08881, 1.14421, 1.34429, 0.209521, 1.77319, -0.200078, 0.211236, 0.209518, 0.209527, 0.209533, 0.209538, 0.209693, 0.210965, 0.234329, 0.213291, 0.212261, 0.843736, 0.209566, 0.209959, 0.215687, 0.210718, 0.209523, 0.209522, 0.267263, 0.209521, 0.209521, 0.609794
1.09667, 0.850991, 1.34851, 0.208364, 1.68849, -0.497514, 0.210483, 0.20836, 0.20837, 0.208376, 0.208381, 0.208536, 0.209808, 0.232427, 0.212135, 0.211104, 0.842204, 0.20842, 0.208958, 0.216508, 0.209354, 0.208366, 0.208365, 0.266663, 0.208364, 0.208364, 0.61224
1.10454, 1.99757, 1.34555, 0.207155, 1.99939, 0.652022, 0.209825, 0.20715, 0.207161, 0.207166, 0.207171, 0.207327, 0.208599, 0.229947, 0.210925, 0.209895, 0.840407, 0.207223, 0.207949, 0.218659, 0.207969, 0.207156, 0.207156, 0.268186, 0.207155, 0.207155, 0.604461
1.11241, 0.997581, 1.33624, 0.205874, 1.73135, -0.338654, 0.209297, 0.205867, 0.20588, 0.205886, 0.205891, 0.206046, 0.207318, 0.226973, 0.209645, 0.208615, 0.838238, 0.205959, 0.206921, 0.22308, 0.206542, 0.205875, 0.205875, 0.271147, 0.205874, 0.205874, 0.58691
1.12027, 0.997599, 1.32273, 0.204503, 1.73136, -0.325135, 0.20894, 0.204494, 0.204509, 0.204515, 0.20452, 0.204675, 0.205947, 0.223616, 0.208274, 0.207244, 0.835567, 0.204608, 0.205861, 0.231223, 0.205051, 0.204504, 0.204504, 0.274982, 0.204503, 0.204503, 0.56075
1.12814, 1.15626, 1.30856, 0.203022, 1.77659, -0.152305, 0.208795, 0.20301, 0.203027, 0.203033, 0.203038, 0.203194, 0.204466, 0.219996, 0.206792, 0.205762, 0.832248, 0.203152, 0.204755, 0.245206, 0.20347, 0.203022, 0.203022, 0.279229, 0.203022, 0.203022, 0.527719
1.13601, 2, 1.29847, 0.201408, 2, 0.701527, 0.208893, 0.201393, 0.201413, 0.201419, 0.201424, 0.20158, 0.202852, 0.21623, 0.205178, 0.204148, 0.828124, 0.20157, 0.203586, 0.267958, 0.201775, 0.201408, 0.201409, 0.283519, 0.201408, 0.201408, 0.489919
1.14387, 0, 1.29829, 0.19964, 1.41421, -1.29829, 0.209246, 0.199621, 0.199646, 0.199652, 0.199657, 0.199813, 0.201085, 0.21241, 0.203411, 0.202381, 0.823037, 0.199844, 0.202337, 0.303282, 0.199942, 0.199641, 0.199641, 0.287566, 0.19964, 0.19964, 0.449587
1.15174, 0.834108, 1.31457, 0.197697, 1.68348, -0.48046, 0.209828, 0.197672, 0.197703, 0.197709, 0.197714, 0.197869, 0.199141, 0.208604, 0.201468, 0.200437, 0.816853, 0.197954, 0.200986, 0.355785, 0.197945, 0.197697, 0.197698, 0.29116, 0.197697, 0.197697, 0.408867
1.15961, 1.82929, 1.35413, 0.195554, 1.95686, 0.475158, 0.210569, 0.195522, 0.19556, 0.195566, 0.195571, 0.195726, 0.196998, 0.204842, 0.199325, 0.198294, 0.809472, 0.195882, 0.199512, 0.430598, 0.195758, 0.195554, 0.195555, 0.294156, 0.195554, 0.195554, 0.36961
1.16748, 1.16588, 1.42337, 0.193186, 1.77929, -0.257487, 0.21134, 0.193146, 0.193192, 0.193198, 0.193203, 0.193358, 0.19463, 0.201124, 0.196957, 0.195926, 0.800851, 0.193609, 0.197888, 0.53282, 0.193353, 0.193186, 0.193187, 0.296463, 0.193186, 0.193186, 0.333249
1.17534, 3.65131, 1.5274, 0.190566, 2.37725, 2.1239, 0.211959, 0.190515, 0.190571, 0.190577, 0.190582, 0.190738, 0.19201, 0.197422, 0.194336, 0.193306, 0.79102, 0.191117, 0.196086, 0.666704, 0.190703, 0.190566, 0.190566, 0.298028, 0.190566, 0.190566, 0.300727
1.18321, 5.34386, 1.669, 0.187663, 2.70996, 3.67486, 0.212197, 0.187599, 0.187669, 0.187675, 0.18768, 0.187835, 0.189107, 0.193683, 0.191434, 0.190403, 0.7801, 0.188387, 0.194073, 0.834608, 0.187776, 0.187663, 0.187664, 0.298816, 0.187663, 0.187663, 0.272503
1.19108, 4.17555, 1.84757, 0.184448, 2.48507, 2.32798, 0.2118, 0.184369, 0.184454, 0.18446, 0.184465, 0.18462, 0.185892, 0.189844, 0.188219, 0.187188, 0.7683, 0.185403, 0.191817, 1.03588, 0.18454, 0.184448, 0.184449, 0.298796, 0.184448, 0.184448, 0.248609
1.19894, 3.45889, 2.05829, 0.18089, 2.33643, 1.4006, 0.210513, 0.180791, 0.180895, 0.180901, 0.180906, 0.181062, 0.182334, 0.185837, 0.18466, 0.18363, 0.755929, 0.182149, 0.189282, 1.26591, 0.180965, 0.18089, 0.18089, 0.297919, 0.18089, 0.18089, 0.228741
1.20681, 1.54111, 2.29168, 0.176959, 1.88178, -0.750571, 0.20811, 0.176836, 0.176964, 0.17697, 0.176975, 0.177131, 0.178403, 0.181593, 0.180729, 0.179699, 0.743386, 0.178609, 0.186438, 1.51554, 0.177021, 0.176959, 0.176959, 0.296111, 0.176959, 0.176959, 0.212377
1.21468, 1, 2.53383, 0.172631, 1.73205, -1.53383, 0.204432, 0.17248, 0.172637, 0.172643, 0.172648, 0.172803, 0.174075, 0.177054, 0.176402, 0.175371, 0.73116, 0.174773, 0.183255, 1.77121, 0.172682, 0.172631, 0.172632, 0.293269, 0.172631, 0.172631, 0.198879
1.22254, 2.62479, 2.76745, 0.167891, 2.15053, -0.142652, 0.1994, 0.167706, 0.167897, 0.167903, 0.167908, 0.168063, 0.169335, 0.172175, 0.171661, 0.170631, 0.719835, 0.170632, 0.179716, 2.01587, 0.167932, 0.167891, 0.167892, 0.289266, 0.167891, 0.167891, 0.187586
1.23041, 4.80518, 2.97363, 0.162734, 2.60867, 1.83155, 0.193035, 0.162508, 0.16274, 0.162746, 0.162751, 0.162906, 0.164178, 0.16693, 0.166505, 0.165474, 0.710093, 0.166179, 0.175813, 2.23067, 0.162768, 0.162734, 0.162735, 0.283969, 0.162734, 0.162734, 0.177889
1.23828, 4.57003, 3.13428, 0.157172, 2.56321, 1.43574, 0.185456, 0.156897, 0.157178, 0.157184, 0.157189, 0.157344, 0.158616, 0.161312, 0.160942, 0.159912, 0.702739, 0.161415, 0.171555, 2.39729, 0.157199, 0.157172, 0.157173, 0.277258, 0.157172, 0.157172, 0.169269
1.24614, 5.41552, 3.23464, 0.151234, 2.72315, 2.18089, 0.176864, 0.150901, 0.15124, 0.151246, 0.151251, 0.151406, 0.152678, 0.155339, 0.155005, 0.153974, 0.698721, 0.156345, 0.166971, 2.50047, 0.151256, 0.151234, 0.151235, 0.269054, 0.151234, 0.151234, 0.161323
1.25401, 2.58448, 3.26554, 0.14497, 2.14114, -0.681062, 0.167521, 0.144568, 0.144975, 0.144981, 0.144986, 0.145142, 0.146414, 0.149053, 0.14874, 0.14771, 0.699162, 0.150982, 0.162107, 2.53021, 0.144987, 0.14497, 0.14497, 0.259342, 0.14497, 0.14497, 0.153767
1.26188, 1, 3.225, 0.138448, 1.73205, -2.225, 0.157724, 0.137964, 0.138453, 0.138459, 0.138464, 0.13862, 0.139892, 0.142516, 0.142218, 0.141188, 0.705381, 0.145352, 0.157035, 2.48333, 0.138462, 0.138448, 0.138448, 0.248193, 0.138448, 0.138448, 0.146422
1.26974, 1, 3.11862, 0.131755, 1.73205, -2.11862, 0.147771, 0.131176, 0.13176, 0.131766, 0.131771, 0.131927, 0.133199, 0.135814, 0.135525, 0.134495, 0.718904, 0.139489, 0.151845, 2.36393, 0.131766, 0.131755, 0.131756, 0.235769, 0.131755, 0.131755, 0.139205
1.27761, 6.18206, 2.95892, 0.124992, 2.86043, 3.22314, 0.13794, 0.124301, 0.124998, 0.125004, 0.125009, 0.125165, 0.126437, 0.129044, 0.128763, 0.127733, 0.741452, 0.133447, 0.146653, 2.18273, 0.125001, 0.124992, 0.124993, 0.222329, 0.124992, 0.124992, 0.1321
1.28548, 2.61107, 2.76363, 0.118271, 2.14734, -0.15257, 0.128469, 0.117448, 0.118276, 0.118282, 0.118287, 0.118443, 0.119715, 0.122317, 0.122041, 0.121011, 0.774909, 0.127296, 0.141598, 1.95542, 0.118277, 0.118271, 0.118271, 0.208211, 0.118271, 0.118271, 0.125145
1.29334, 3.57897, 2.55335, 0.111702, 2.36198, 1.02562, 0.119548, 0.110726, 0.111707, 0.111713, 0.111718, 0.111874, 0.113146, 0.115743, 0.115472, 0.114442, 0.821254, 0.121123, 0.136857, 1.70035, 0.111707, 0.111702, 0.111702, 0.193806, 0.111702, 0.111702, 0.118409
1.30121, 3.4162, 2.34894, 0.105394, 2.32727, 1.06726, 0.111312, 0.104242, 0.1054, 0.105406, 0.105411, 0.105567, 0.106838, 0.109432, 0.109165, 0.108135, 0.882481, 0.115034, 0.132667, 1.4361, 0.105399, 0.105394, 0.105395, 0.179534, 0.105394, 0.105394, 0.111974
