   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_148.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
23.1436, 0, 0.00353726, 0, 1.41421, -0.00353726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00351004, 0, 2.72116e-05, 0, 0
23.1515, 0, 0.00356459, 0, 1.41421, -0.00356459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00353965, 0, 2.49404e-05, 0, 0
23.1594, 0, 0.00357933, 0, 1.41421, -0.00357933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00355654, 0, 2.27898e-05, 0, 0
23.1672, 0, 0.00358081, 0, 1.41421, -0.00358081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00356005, 0, 2.07594e-05, 0, 0
23.1751, 0, 0.00356859, 0, 1.41421, -0.00356859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00354974, 0, 1.88498e-05, 0, 0
23.183, 0, 0.0035425, 0, 1.41421, -0.0035425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00352544, 0, 1.70622e-05, 0, 0
23.1908, 0, 0.00350258, 0, 1.41421, -0.00350258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00348719, 0, 1.53938e-05, 0, 0
23.1987, 0, 0.00344911, 0, 1.41421, -0.00344911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00343526, 0, 1.38433e-05, 0, 0
23.2066, 0, 0.00338256, 0, 1.41421, -0.00338256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00337015, 0, 1.24079e-05, 0, 0
23.2144, 0, 0.00330361, 0, 1.41421, -0.00330361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00329253, 0, 1.10844e-05, 0, 0
23.2223, 0, 0.0032131, 0, 1.41421, -0.0032131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00320323, 0, 9.86877e-06, 0, 0
23.2301, 0, 0.00311202, 0, 1.41421, -0.00311202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00310326, 0, 8.75674e-06, 0, 0
23.238, 0, 0.00300147, 0, 1.41421, -0.00300147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00299373, 0, 7.74351e-06, 0, 0
23.2459, 0, 0.00288267, 0, 1.41421, -0.00288267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00287585, 0, 6.824e-06, 0, 0
23.2537, 0, 0.00275689, 0, 1.41421, -0.00275689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0027509, 0, 5.99289e-06, 0, 0
23.2616, 0, 0.00262546, 0, 1.41421, -0.00262546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00262022, 0, 5.2447e-06, 0, 0
23.2695, 0, 0.00248972, 0, 1.41421, -0.00248972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00248515, 0, 4.57385e-06, 0, 0
23.2773, 0, 0.00235103, 0, 1.41421, -0.00235103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00234705, 0, 3.97493e-06, 0, 0
23.2852, 0, 0.00221059, 0, 1.41421, -0.00221059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00220715, 0, 3.44199e-06, 0, 0
23.2931, 0, 0.00206976, 0, 1.41421, -0.00206976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00206679, 0, 2.97003e-06, 0, 0
23.3009, 0, 0.00192972, 0, 1.41421, -0.00192972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00192717, 0, 2.55375e-06, 0, 0
23.3088, 0, 0.00179147, 0, 1.41421, -0.00179147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00178928, 0, 2.1878e-06, 0, 0
23.3167, 0, 0.00165613, 0, 1.41421, -0.00165613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00165426, 0, 1.86771e-06, 0, 0
23.3245, 0, 0.0015245, 0, 1.41421, -0.0015245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00152291, 0, 1.58865e-06, 0, 0
23.3324, 0, 0.00139736, 0, 1.41421, -0.00139736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00139602, 0, 1.34636e-06, 0, 0
23.3403, 0, 0.00127546, 0, 1.41421, -0.00127546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127432, 0, 1.13699e-06, 0, 0
23.3481, 0, 0.00115924, 0, 1.41421, -0.00115924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00115829, 0, 9.56654e-07, 0, 0
23.356, 0, 0.00104916, 0, 1.41421, -0.00104916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00104836, 0, 8.02002e-07, 0, 0
23.3639, 0, 0.000945524, 0, 1.41421, -0.000945524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000944854, 0, 6.69907e-07, 0, 0
23.3717, 0, 0.000848526, 0, 1.41421, -0.000848526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000847969, 0, 5.57532e-07, 0, 0
23.3796, 0, 0.000758268, 0, 1.41421, -0.000758268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000757806, 0, 4.62317e-07, 0, 0
23.3874, 0, 0.000674756, 0, 1.41421, -0.000674756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000674374, 0, 3.81965e-07, 0, 0
23.3953, 0, 0.000597932, 0, 1.41421, -0.000597932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000597618, 0, 3.14443e-07, 0, 0
23.4032, 0, 0.000527594, 0, 1.41421, -0.000527594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000527337, 0, 2.57887e-07, 0, 0
23.411, 0, 0.000463589, 0, 1.41421, -0.000463589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000463379, 0, 2.10742e-07, 0, 0
23.4189, 0, 0.000405653, 0, 1.41421, -0.000405653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000405481, 0, 1.71596e-07, 0, 0
23.4268, 0, 0.000353445, 0, 1.41421, -0.000353445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000353306, 0, 1.39198e-07, 0, 0
23.4346, 0, 0.000306687, 0, 1.41421, -0.000306687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000306575, 0, 1.12517e-07, 0, 0
23.4425, 0, 0.000264993, 0, 1.41421, -0.000264993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000264902, 0, 9.06144e-08, 0, 0
23.4504, 0, 0.000228001, 0, 1.41421, -0.000228001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000227928, 0, 7.27057e-08, 0, 0
23.4582, 0, 0.000195369, 0, 1.41421, -0.000195369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000195311, 0, 5.81309e-08, 0, 0
23.4661, 0, 0.000166703, 0, 1.41421, -0.000166703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000166656, 0, 4.63066e-08, 0, 0
23.474, 0, 0.00014165, 0, 1.41421, -0.00014165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000141613, 0, 3.67537e-08, 0, 0
23.4818, 0, 0.000119862, 0, 1.41421, -0.000119862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000119832, 0, 2.90661e-08, 0, 0
23.4897, 0, 0.000100999, 0, 1.41421, -0.000100999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000100976, 0, 2.29021e-08, 0, 0
23.4976, 0, 8.47581e-05, 0, 1.41421, -8.47581e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.47401e-05, 0, 1.79824e-08, 0, 0
23.5054, 0, 7.08311e-05, 0, 1.41421, -7.08311e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0817e-05, 0, 1.40679e-08, 0, 0
23.5133, 0, 5.89474e-05, 0, 1.41421, -5.89474e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89364e-05, 0, 1.09661e-08, 0, 0
23.5212, 0, 4.88545e-05, 0, 1.41421, -4.88545e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.88459e-05, 0, 8.51757e-09, 0, 0
23.529, 0, 4.03224e-05, 0, 1.41421, -4.03224e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03158e-05, 0, 6.59214e-09, 0, 0
23.5369, 0, 3.3143e-05, 0, 1.41421, -3.3143e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31379e-05, 0, 5.08378e-09, 0, 0
23.5448, 0, 2.71297e-05, 0, 1.41421, -2.71297e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71258e-05, 0, 3.90663e-09, 0, 0
23.5526, 0, 2.21171e-05, 0, 1.41421, -2.21171e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21141e-05, 0, 2.9916e-09, 0, 0
23.5605, 0, 1.79547e-05, 0, 1.41421, -1.79547e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79524e-05, 0, 2.28249e-09, 0, 0
23.5683, 0, 1.45165e-05, 0, 1.41421, -1.45165e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45147e-05, 0, 1.73543e-09, 0, 0
23.5762, 0, 1.16892e-05, 0, 1.41421, -1.16892e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16879e-05, 0, 1.31494e-09, 0, 0
23.5841, 0, 9.37303e-06, 0, 1.41421, -9.37303e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.37204e-06, 0, 9.92694e-10, 0, 0
23.5919, 0, 7.48587e-06, 0, 1.41421, -7.48587e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.48513e-06, 0, 7.46892e-10, 0, 0
23.5998, 0, 5.95393e-06, 0, 1.41421, -5.95393e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.95337e-06, 0, 5.59943e-10, 0, 0
23.6077, 0, 4.71589e-06, 0, 1.41421, -4.71589e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71547e-06, 0, 4.18284e-10, 0, 0
23.6155, 0, 3.72051e-06, 0, 1.41421, -3.72051e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7202e-06, 0, 3.11409e-10, 0, 0
23.6234, 0, 2.92311e-06, 0, 1.41421, -2.92311e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92288e-06, 0, 2.31007e-10, 0, 0
23.6313, 0, 2.28729e-06, 0, 1.41421, -2.28729e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28711e-06, 0, 1.70754e-10, 0, 0
23.6391, 0, 1.7825e-06, 0, 1.41421, -1.7825e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78237e-06, 0, 1.25764e-10, 0, 0
23.647, 0, 1.38349e-06, 0, 1.41421, -1.38349e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3834e-06, 0, 9.22904e-11, 0, 0
23.6549, 0, 1.06945e-06, 0, 1.41421, -1.06945e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06939e-06, 0, 6.74738e-11, 0, 0
23.6627, 0, 8.23359e-07, 0, 1.41421, -8.23359e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.2331e-07, 0, 4.91408e-11, 0, 0
23.6706, 0, 6.31379e-07, 0, 1.41421, -6.31379e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31344e-07, 0, 3.56486e-11, 0, 0
23.6785, 0, 4.82147e-07, 0, 1.41421, -4.82147e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82122e-07, 0, 2.57469e-11, 0, 0
23.6863, 0, 3.66732e-07, 0, 1.41421, -3.66732e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66713e-07, 0, 1.85114e-11, 0, 0
23.6942, 0, 2.77842e-07, 0, 1.41421, -2.77842e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77829e-07, 0, 1.32425e-11, 0, 0
23.7021, 0, 2.09625e-07, 0, 1.41421, -2.09625e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09616e-07, 0, 9.41659e-12, 0, 0
23.7099, 0, 1.57545e-07, 0, 1.41421, -1.57545e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57539e-07, 0, 6.65133e-12, 0, 0
23.7178, 0, 1.17923e-07, 0, 1.41421, -1.17923e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17918e-07, 0, 4.65811e-12, 0, 0
23.7257, 0, 8.79061e-08, 0, 1.41421, -8.79061e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.79029e-08, 0, 3.22733e-12, 0, 0
23.7335, 0, 6.52783e-08, 0, 1.41421, -6.52783e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.52761e-08, 0, 2.2043e-12, 0, 0
23.7414, 0, 4.8275e-08, 0, 1.41421, -4.8275e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82736e-08, 0, 1.47502e-12, 0, 0
23.7492, 0, 3.5564e-08, 0, 1.41421, -3.5564e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5563e-08, 0, 9.57551e-13, 0, 0
23.7571, 0, 2.60939e-08, 0, 1.41421, -2.60939e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60933e-08, 0, 5.91673e-13, 0, 0
23.765, 0, 1.90681e-08, 0, 1.41421, -1.90681e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90678e-08, 0, 3.34195e-13, 0, 0
23.7728, 0, 1.38811e-08, 0, 1.41421, -1.38811e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38808e-08, 0, 2.351e-13, 0, 0
23.7807, 0, 1.00644e-08, 0, 1.41421, -1.00644e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00642e-08, 0, 1.63977e-13, 0, 0
23.7886, 0, 7.26811e-09, 0, 1.41421, -7.26811e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.26799e-09, 0, 1.13161e-13, 0, 0
23.7964, 0, 5.22797e-09, 0, 1.41421, -5.22797e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.2279e-09, 0, 7.70067e-14, 0, 0
23.8043, 0, 3.74589e-09, 0, 1.41421, -3.74589e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74583e-09, 0, 5.41566e-14, 0, 0
23.8122, 0.888448, 2.67321e-09, 0, 1.69954, 0.888448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67317e-09, 0, 3.64716e-14, 0, 0
23.82, 0.111552, 1.90011e-09, 0, 1.45312, 0.111552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90009e-09, 0, 2.40337e-14, 0, 0
23.8279, 0, 1.34526e-09, 0, 1.41421, -1.34526e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34524e-09, 0, 1.54226e-14, 0, 0
23.8358, 0, 9.48296e-10, 0, 1.41421, -9.48296e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.48286e-10, 0, 1.01498e-14, 0, 0
23.8436, 1, 6.6551e-10, 0, 1.73205, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.65504e-10, 0, 6.47748e-15, 0, 0
23.8515, 0, 4.64515e-10, 0, 1.41421, -4.64515e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64511e-10, 0, 3.93328e-15, 0, 0
23.8594, 0, 3.21163e-10, 0, 1.41421, -3.21163e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21161e-10, 0, 2.18293e-15, 0, 0
23.8672, 0, 2.15272e-10, 0, 1.41421, -2.15272e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15271e-10, 0, 9.89742e-16, 0, 0
23.8751, 0, 9.82673e-11, 0, 1.41421, -9.82673e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.82672e-11, 0, 1.81551e-16, 0, 0
23.883, 0, 4.74487e-11, 0, 1.41421, -4.74487e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74486e-11, 0, 1.18563e-16, 0, 0
23.8908, 0, 2.82914e-11, 0, 1.41421, -2.82914e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82913e-11, 0, 7.47965e-17, 0, 0
23.8987, 0, 1.76916e-11, 0, 1.41421, -1.76916e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76915e-11, 0, 4.45317e-17, 0, 0
23.9065, 0, 1.11851e-11, 0, 1.41421, -1.11851e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11851e-11, 0, 2.37379e-17, 0, 0
23.9144, 0, 7.01768e-12, 0, 1.41421, -7.01768e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.01767e-12, 0, 9.55372e-18, 0, 0
23.9223, 0, 4.12718e-12, 0, 1.41421, -4.12718e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.12718e-12, 0, 0, 0, 0
23.9301, 0, 1.75354e-12, 0, 1.41421, -1.75354e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75354e-12, 0, 0, 0, 0
23.938, 0, 8.60118e-13, 0, 1.41421, -8.60118e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.60118e-13, 0, 0, 0, 0
23.9459, 0, 3.59415e-13, 0, 1.41421, -3.59415e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59415e-13, 0, 0, 0, 0
23.9537, 0, 6.90266e-14, 0, 1.41421, -6.90266e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.90266e-14, 0, 0, 0, 0
23.9616, 0, 3.86168e-14, 0, 1.41421, -3.86168e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86168e-14, 0, 0, 0, 0
23.9695, 0, 2.06237e-14, 0, 1.41421, -2.06237e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06237e-14, 0, 0, 0, 0
23.9773, 0, 9.91983e-15, 0, 1.41421, -9.91983e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.91983e-15, 0, 0, 0, 0
23.9852, 0, 3.61876e-15, 0, 1.41421, -3.61876e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61876e-15, 0, 0, 0, 0
23.9931, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0009, 0.830441, 0, 0, 1.68239, 0.830441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0088, 0.169559, 0, 0, 1.47294, 0.169559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0167, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0245, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0324, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0403, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0481, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.056, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0639, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0717, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0796, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0874, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0953, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1032, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.111, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1189, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1268, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1346, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1425, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1504, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1582, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1661, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.174, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1818, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1897, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
