   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_147.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.587097, 0, 8.87351e-05, 9.96051e-06, 1.41421, -8.87351e-05, 1.0249e-05, 9.96051e-06, 9.96084e-06, 9.96138e-06, 1.02797e-05, 9.9653e-06, 9.97337e-06, 9.96267e-06, 1.03791e-05, 1.0183e-05, 1.00312e-05, 4.30521e-05, 1.00376e-05, 9.97288e-06, 9.96161e-06, 9.97416e-06, 4.04758e-05, 9.96059e-06, 2.32993e-05, 9.96051e-06, 1.03445e-05
0.594959, 0, 0.000138206, 1.7576e-05, 1.41421, -0.000138206, 1.80761e-05, 1.7576e-05, 1.75766e-05, 1.75775e-05, 1.81293e-05, 1.75843e-05, 1.75983e-05, 1.75798e-05, 1.83666e-05, 1.79617e-05, 1.76985e-05, 7.49301e-05, 1.76741e-05, 1.75975e-05, 1.75779e-05, 1.75955e-05, 6.01953e-05, 1.75762e-05, 3.5038e-05, 1.7576e-05, 1.82415e-05
0.602821, 0, 0.000215787, 3.0431e-05, 1.41421, -0.000215787, 3.12815e-05, 3.0431e-05, 3.0432e-05, 3.04336e-05, 3.1372e-05, 3.04451e-05, 3.04689e-05, 3.04374e-05, 3.19018e-05, 3.1087e-05, 3.06394e-05, 0.00012798, 3.05553e-05, 3.04675e-05, 3.04343e-05, 3.04585e-05, 8.96269e-05, 3.04313e-05, 5.35304e-05, 3.0431e-05, 3.15629e-05
0.610682, 0, 0.000336648, 5.17031e-05, 1.41421, -0.000336648, 5.31228e-05, 5.17031e-05, 5.17047e-05, 5.17074e-05, 5.32739e-05, 5.17266e-05, 5.17664e-05, 5.17137e-05, 5.43982e-05, 5.2798e-05, 5.20509e-05, 0.000214534, 5.18601e-05, 5.17639e-05, 5.17085e-05, 5.17418e-05, 0.000133512, 5.17035e-05, 8.26249e-05, 5.17031e-05, 5.35924e-05
0.618544, 0, 0.000523232, 8.62128e-05, 1.41421, -0.000523232, 8.85389e-05, 8.62128e-05, 8.62155e-05, 8.62199e-05, 8.87865e-05, 8.62514e-05, 8.63165e-05, 8.62302e-05, 9.1076e-05, 8.80068e-05, 8.67827e-05, 0.000353001, 8.64106e-05, 8.63125e-05, 8.62217e-05, 8.62671e-05, 0.000198774, 8.62135e-05, 0.00012813, 8.62128e-05, 8.93084e-05
0.626406, 0, 0.000808072, 0.000141101, 1.41421, -0.000808072, 0.000144843, 0.000141101, 0.000141106, 0.000141113, 0.000145241, 0.000141163, 0.000141268, 0.000141129, 0.000149741, 0.000143987, 0.000142018, 0.000570202, 0.00014135, 0.000141262, 0.000141116, 0.000141177, 0.00029538, 0.000141102, 0.000198619, 0.000141101, 0.00014608
0.634267, 0, 0.00123739, 0.000226701, 1.41421, -0.00123739, 0.000232609, 0.000226701, 0.000226708, 0.000226719, 0.000233238, 0.000226799, 0.000226964, 0.000226745, 0.000241808, 0.000231257, 0.000228148, 0.00090431, 0.000227012, 0.000226954, 0.000226723, 0.000226806, 0.000437461, 0.000226702, 0.000306478, 0.000226701, 0.000234563
0.642129, 0, 0.00187541, 0.000357594, 1.41421, -0.00187541, 0.000366755, 0.000357594, 0.000357604, 0.000357622, 0.00036773, 0.000357746, 0.000358003, 0.000357663, 0.000383589, 0.000364659, 0.000359839, 0.0014083, 0.000357984, 0.000357987, 0.000357629, 0.000357739, 0.000644692, 0.000357597, 0.00046918, 0.000357594, 0.000369786
0.649991, 0, 0.00280941, 0.00055386, 1.41421, -0.00280941, 0.000567811, 0.00055386, 0.000553876, 0.000553903, 0.000569295, 0.000554092, 0.000554482, 0.000553965, 0.000597868, 0.000564619, 0.000557278, 0.0021539, 0.000554347, 0.000554458, 0.000553914, 0.00055406, 0.000943942, 0.000553864, 0.000710803, 0.00055386, 0.000572426
0.657852, 0, 0.00415527, 0.000842456, 1.41421, -0.00415527, 0.000863322, 0.000842456, 0.000842479, 0.000842519, 0.000865543, 0.000842802, 0.000843386, 0.000842612, 0.000915736, 0.000858548, 0.000847568, 0.00323571, 0.000843061, 0.00084335, 0.000842535, 0.000842729, 0.00137115, 0.000842461, 0.00106373, 0.000842456, 0.000870225
0.665714, 0, 0.00606311, 0.00125861, 1.41421, -0.00606311, 0.00128927, 0.00125861, 0.00125865, 0.00125871, 0.00129254, 0.00125912, 0.00125998, 0.00125884, 0.00137862, 0.00128226, 0.00126612, 0.00477526, 0.00125937, 0.00125993, 0.00125873, 0.00125899, 0.0019733, 0.00125862, 0.00157043, 0.00125861, 0.00129942
0.673576, 0, 0.0087226, 0.00184715, 1.41421, -0.0087226, 0.00189142, 0.00184715, 0.0018472, 0.00184728, 0.00189613, 0.00184788, 0.00184912, 0.00184748, 0.00204037, 0.00188129, 0.00185799, 0.00692429, 0.00184808, 0.00184905, 0.00184732, 0.00184766, 0.00281032, 0.00184716, 0.00228518, 0.00184715, 0.00190606
0.681437, 0, 0.0123672, 0.00266348, 1.41421, -0.0123672, 0.00272629, 0.00266348, 0.00266355, 0.00266367, 0.00273297, 0.00266452, 0.00266628, 0.00266395, 0.00296932, 0.00271192, 0.00267887, 0.00986692, 0.00266464, 0.00266617, 0.00266372, 0.00266417, 0.00395676, 0.0026635, 0.00327556, 0.00266348, 0.00274707
0.689299, 0, 0.0172762, 0.00377407, 1.41421, -0.0172762, 0.00386165, 0.00377407, 0.00377417, 0.00377433, 0.00387097, 0.00377552, 0.00377797, 0.00377472, 0.0042499, 0.00384161, 0.00379553, 0.0138195, 0.00377549, 0.00377782, 0.0037744, 0.003775, 0.00550272, 0.00377409, 0.00462337, 0.00377407, 0.00389064
0.697161, 0, 0.0237744, 0.00525607, 1.41421, -0.0237744, 0.00537614, 0.00525607, 0.0052562, 0.00525643, 0.00538892, 0.00525806, 0.00526142, 0.00525697, 0.00598363, 0.00534867, 0.00528549, 0.0190281, 0.00525781, 0.00526121, 0.00525653, 0.00525732, 0.0075538, 0.0052561, 0.00642488, 0.00525607, 0.0054159
0.705022, 0, 0.0322271, 0.00719597, 1.41421, -0.0322271, 0.00735784, 0.00719597, 0.00719616, 0.00719646, 0.00737507, 0.00719866, 0.00720319, 0.00719718, 0.00828914, 0.00732081, 0.00723563, 0.0257619, 0.00719811, 0.00720291, 0.00719659, 0.00719766, 0.0102298, 0.00719602, 0.0087901, 0.00719597, 0.00741145
0.712884, 0, 0.0430317, 0.00968692, 1.41421, -0.0430317, 0.00990155, 0.00968692, 0.00968717, 0.00968757, 0.00992439, 0.00969048, 0.00969649, 0.00968853, 0.0113008, 0.00985244, 0.00973951, 0.0343032, 0.00968952, 0.00969612, 0.00968775, 0.00968918, 0.0136612, 0.00968698, 0.0118409, 0.00968692, 0.00997266
0.720746, 1, 0.0566031, 0.0128246, 1.73205, 0.943397, 0.0131046, 0.0128246, 0.012825, 0.0128255, 0.0131344, 0.0128293, 0.0128371, 0.0128267, 0.0151655, 0.0130405, 0.0128932, 0.0449332, 0.0128278, 0.0128366, 0.0128257, 0.0128276, 0.017984, 0.0128247, 0.0157077, 0.0128246, 0.0131974
0.728607, 0, 0.0733559, 0.0167022, 1.41421, -0.0733559, 0.0170616, 0.0167022, 0.0167026, 0.0167033, 0.0170998, 0.0167082, 0.0167182, 0.0167049, 0.0200377, 0.0169793, 0.0167903, 0.0579148, 0.016706, 0.0167176, 0.0167036, 0.0167062, 0.0233325, 0.0167023, 0.0205263, 0.0167022, 0.0171808
0.736469, 0.961873, 0.0936808, 0.0214034, 1.72101, 0.868192, 0.0218574, 0.0214034, 0.0214039, 0.0214048, 0.0219057, 0.021411, 0.0214237, 0.0214068, 0.0260724, 0.0217535, 0.0215146, 0.0734709, 0.0214079, 0.0214229, 0.0214052, 0.0214087, 0.0298292, 0.0214035, 0.0264322, 0.0214034, 0.0220083
0.744331, 0.0381267, 0.117919, 0.0269955, 1.42763, -0.0797927, 0.0275602, 0.0269955, 0.0269962, 0.0269972, 0.0276203, 0.0270049, 0.0270207, 0.0269998, 0.0334153, 0.027431, 0.0271339, 0.0917642, 0.0270008, 0.0270197, 0.0269977, 0.0270024, 0.0375739, 0.0269957, 0.0335568, 0.0269955, 0.0277483
0.752192, 0, 0.146339, 0.0335221, 1.41421, -0.146339, 0.034214, 0.0335221, 0.0335229, 0.0335242, 0.0342876, 0.0335336, 0.033553, 0.0335273, 0.0421928, 0.0340556, 0.0336916, 0.112876, 0.0335283, 0.0335517, 0.0335248, 0.033531, 0.0466322, 0.0335223, 0.0420235, 0.0335221, 0.0344449
0.760054, 1.9093, 0.179107, 0.040996, 1.97719, 1.73019, 0.0418311, 0.040996, 0.0409969, 0.0409985, 0.04192, 0.0410098, 0.0410332, 0.0410022, 0.0524988, 0.04164, 0.0412006, 0.136786, 0.0410031, 0.0410317, 0.0409992, 0.0410074, 0.0570231, 0.0409962, 0.0519448, 0.040996, 0.0421109
0.767916, 1.0907, 0.216271, 0.0493938, 1.75804, 0.874434, 0.0503874, 0.0493938, 0.0493949, 0.0493968, 0.0504932, 0.0494102, 0.0494381, 0.0494012, 0.0643827, 0.0501599, 0.0496372, 0.163365, 0.049402, 0.0494362, 0.0493977, 0.0494084, 0.0687091, 0.049394, 0.063423, 0.0493938, 0.050722
0.775777, 0, 0.257752, 0.0586529, 1.41421, -0.257752, 0.0598187, 0.0586529, 0.0586542, 0.0586564, 0.0599428, 0.0586722, 0.0587049, 0.0586616, 0.0778372, 0.0595517, 0.0589385, 0.192363, 0.0586623, 0.0587027, 0.0586575, 0.0586716, 0.0815891, 0.0586532, 0.0765523, 0.0586529, 0.0602139
0.783639, 0, 0.303333, 0.0686705, 1.41421, -0.303333, 0.0700196, 0.0686705, 0.068672, 0.0686745, 0.0701632, 0.0686928, 0.0687306, 0.0686805, 0.0927879, 0.0697106, 0.069001, 0.223417, 0.0686811, 0.068728, 0.0686759, 0.0686941, 0.0954948, 0.0686708, 0.0914244, 0.0686705, 0.0704813
0.791501, 0.944998, 0.35267, 0.0793058, 1.7161, 0.592328, 0.0808469, 0.0793058, 0.0793075, 0.0793104, 0.0810109, 0.0793313, 0.0793745, 0.0793173, 0.109086, 0.0804938, 0.0796833, 0.25606, 0.0793176, 0.0793714, 0.0793122, 0.0793355, 0.110193, 0.0793062, 0.108136, 0.0793058, 0.0813808
0.799362, 1.94016, 0.405316, 0.0903863, 1.98498, 1.53485, 0.0921244, 0.0903863, 0.0903882, 0.0903915, 0.0923094, 0.0904151, 0.0904638, 0.0903993, 0.126506, 0.0917261, 0.0908121, 0.289743, 0.0903994, 0.0904602, 0.0903937, 0.0904235, 0.125393, 0.0903867, 0.126796, 0.0903863, 0.0927368
0.807224, 0.114837, 0.460734, 0.101715, 1.45425, -0.345897, 0.103652, 0.101715, 0.101717, 0.101721, 0.103858, 0.101747, 0.101801, 0.10173, 0.144747, 0.103208, 0.10219, 0.323861, 0.101729, 0.101797, 0.101724, 0.101762, 0.140759, 0.101716, 0.147537, 0.101715, 0.10435
0.815086, 1, 0.51834, 0.113082, 1.73205, 0.48166, 0.115215, 0.113082, 0.113084, 0.113088, 0.115442, 0.113117, 0.113177, 0.113098, 0.163441, 0.114726, 0.113605, 0.357787, 0.113097, 0.113172, 0.113092, 0.11314, 0.155931, 0.113082, 0.170511, 0.113082, 0.116007
0.822947, 1, 0.577534, 0.124275, 1.73205, 0.422466, 0.1266, 0.124275, 0.124278, 0.124282, 0.126847, 0.124314, 0.124379, 0.124292, 0.182167, 0.126066, 0.124845, 0.390907, 0.124292, 0.124373, 0.124287, 0.124346, 0.170542, 0.124276, 0.195897, 0.124275, 0.127496
0.830809, 1, 0.637727, 0.135092, 1.73205, 0.362273, 0.137599, 0.135092, 0.135095, 0.1351, 0.137866, 0.135134, 0.135204, 0.135111, 0.200469, 0.137024, 0.135706, 0.422651, 0.13511, 0.135197, 0.135106, 0.135181, 0.184242, 0.135093, 0.223884, 0.135092, 0.138614
0.838671, 1, 0.698366, 0.145353, 1.73205, 0.301634, 0.148031, 0.145353, 0.145356, 0.145361, 0.148316, 0.145397, 0.145472, 0.145373, 0.217881, 0.147415, 0.146009, 0.452523, 0.145371, 0.145464, 0.145369, 0.145462, 0.196722, 0.145353, 0.254654, 0.145353, 0.149185
0.846532, 1.85623, 0.75895, 0.154905, 1.96373, 1.09728, 0.157741, 0.154905, 0.154909, 0.154914, 0.158043, 0.154952, 0.155032, 0.154927, 0.233956, 0.157089, 0.1556, 0.480124, 0.154925, 0.155022, 0.154925, 0.155041, 0.207731, 0.154906, 0.288351, 0.154905, 0.159061
0.854394, 2.14377, 0.819025, 0.163636, 2.03563, 1.32475, 0.166614, 0.163636, 0.163639, 0.163645, 0.166931, 0.163685, 0.163769, 0.163658, 0.248286, 0.165928, 0.164366, 0.505166, 0.163656, 0.163757, 0.163659, 0.163804, 0.217092, 0.163637, 0.325043, 0.163636, 0.168137
0.862256, 2.84659, 0.878169, 0.17147, 2.2015, 1.96843, 0.174575, 0.17147, 0.171474, 0.17148, 0.174905, 0.171522, 0.171609, 0.171494, 0.260535, 0.173859, 0.172231, 0.527479, 0.171491, 0.171594, 0.171499, 0.171678, 0.224709, 0.171471, 0.36468, 0.17147, 0.176352
0.870117, 2.15341, 0.935974, 0.178374, 2.03799, 1.21743, 0.181588, 0.178374, 0.178377, 0.178383, 0.18193, 0.178427, 0.178517, 0.178398, 0.270454, 0.180846, 0.179161, 0.547004, 0.178395, 0.1785, 0.178409, 0.178631, 0.23057, 0.178375, 0.407046, 0.178374, 0.18369
0.877979, 1.83695, 0.992008, 0.184349, 1.95881, 0.844938, 0.187659, 0.184349, 0.184353, 0.184359, 0.18801, 0.184404, 0.184497, 0.184374, 0.277901, 0.186893, 0.18516, 0.563787, 0.184371, 0.184476, 0.184393, 0.184666, 0.234739, 0.18435, 0.451725, 0.184349, 0.190177
0.885841, 1.07913, 1.04579, 0.189433, 1.75474, 0.03334, 0.192822, 0.189433, 0.189436, 0.189443, 0.193181, 0.189489, 0.189584, 0.189458, 0.282845, 0.192036, 0.190262, 0.57796, 0.189454, 0.189559, 0.189486, 0.189823, 0.237351, 0.189433, 0.498066, 0.189433, 0.195882
0.893703, 0.997577, 1.09675, 0.193685, 1.73135, -0.0991713, 0.197142, 0.193685, 0.193689, 0.193696, 0.197506, 0.193743, 0.193839, 0.193711, 0.285365, 0.196338, 0.194531, 0.589723, 0.193707, 0.19381, 0.193752, 0.194163, 0.23859, 0.193686, 0.545183, 0.193685, 0.200908
0.901564, 2.9976, 1.14425, 0.197188, 2.23553, 1.85335, 0.2007, 0.197188, 0.197192, 0.197198, 0.201067, 0.197246, 0.197344, 0.197214, 0.285645, 0.19988, 0.198047, 0.599321, 0.197209, 0.19731, 0.197271, 0.197769, 0.238677, 0.197189, 0.591959, 0.197188, 0.205389
0.909426, 0.997584, 1.18755, 0.200031, 1.73135, -0.189971, 0.20359, 0.200031, 0.200035, 0.200042, 0.203957, 0.20009, 0.200189, 0.200057, 0.283951, 0.202754, 0.2009, 0.607024, 0.200052, 0.200149, 0.200134, 0.200733, 0.237849, 0.200032, 0.63709, 0.200031, 0.209483
0.917288, 1.09117, 1.22589, 0.20231, 1.75817, -0.134724, 0.205909, 0.20231, 0.202314, 0.202321, 0.206273, 0.202369, 0.20247, 0.202337, 0.280615, 0.205057, 0.203187, 0.61311, 0.20233, 0.202423, 0.202437, 0.20315, 0.236343, 0.202311, 0.67915, 0.20231, 0.213368
0.925149, 2, 1.25848, 0.204119, 2, 0.741518, 0.207753, 0.204119, 0.204123, 0.20413, 0.20811, 0.204178, 0.204279, 0.204146, 0.276007, 0.206884, 0.205002, 0.617849, 0.204138, 0.204226, 0.204274, 0.205113, 0.23438, 0.20412, 0.716668, 0.204119, 0.217238
0.933011, 0.901605, 1.2846, 0.205544, 1.70341, -0.382994, 0.209212, 0.205544, 0.205548, 0.205555, 0.209557, 0.205604, 0.205706, 0.205571, 0.27051, 0.208323, 0.206433, 0.62149, 0.205563, 0.205645, 0.205733, 0.206708, 0.232157, 0.205545, 0.748234, 0.205544, 0.2213
0.940873, 1.09839, 1.30366, 0.206664, 1.76023, -0.20527, 0.210368, 0.206664, 0.206669, 0.206675, 0.210693, 0.206725, 0.206827, 0.206692, 0.264498, 0.209453, 0.207556, 0.624256, 0.206683, 0.206759, 0.206893, 0.20801, 0.229837, 0.206665, 0.772598, 0.206664, 0.225766
0.948734, 0.896781, 1.3153, 0.207546, 1.70199, -0.418517, 0.211292, 0.207546, 0.20755, 0.207557, 0.211586, 0.207607, 0.207709, 0.207573, 0.25831, 0.210341, 0.208441, 0.62634, 0.207564, 0.207633, 0.207821, 0.209082, 0.227549, 0.207547, 0.788771, 0.207546, 0.230854
0.956596, 1.10322, 1.31939, 0.208245, 1.7616, -0.216175, 0.212042, 0.208245, 0.208249, 0.208256, 0.212293, 0.208305, 0.208408, 0.208272, 0.25224, 0.211044, 0.209141, 0.6279, 0.208262, 0.208324, 0.208572, 0.209973, 0.225386, 0.208246, 0.796106, 0.208245, 0.236778
0.964458, 2.78393, 1.31616, 0.208804, 2.18722, 1.46776, 0.21267, 0.208804, 0.208808, 0.208815, 0.212858, 0.208865, 0.208967, 0.208831, 0.246524, 0.211607, 0.209702, 0.629067, 0.208821, 0.208876, 0.209192, 0.210722, 0.223407, 0.208805, 0.794354, 0.208804, 0.24374
0.972319, 1.99517, 1.30613, 0.209258, 1.99879, 0.689041, 0.213215, 0.209258, 0.209262, 0.209269, 0.213316, 0.209319, 0.209421, 0.209285, 0.241336, 0.212063, 0.210157, 0.629941, 0.209274, 0.209324, 0.209716, 0.211356, 0.221645, 0.209259, 0.783692, 0.209258, 0.251919
0.980181, 1.22091, 1.29014, 0.209632, 1.79469, -0.0692279, 0.213713, 0.209632, 0.209636, 0.209643, 0.213693, 0.209693, 0.209796, 0.20966, 0.236792, 0.212438, 0.210532, 0.6306, 0.209648, 0.209692, 0.210171, 0.211893, 0.22011, 0.209633, 0.764712, 0.209632, 0.261461
0.988043, 1, 1.26929, 0.209945, 1.73205, -0.269289, 0.214193, 0.209945, 0.20995, 0.209957, 0.214008, 0.210006, 0.210109, 0.209973, 0.232947, 0.212752, 0.210845, 0.631102, 0.209961, 0.209999, 0.210578, 0.212345, 0.218796, 0.209946, 0.738382, 0.209945, 0.272458
0.995904, 2.88231, 1.24488, 0.21021, 2.2096, 1.63743, 0.214682, 0.21021, 0.210214, 0.210221, 0.214274, 0.210271, 0.210374, 0.210237, 0.229809, 0.213016, 0.21111, 0.631486, 0.210226, 0.21026, 0.210955, 0.212719, 0.217687, 0.210211, 0.705974, 0.21021, 0.284934
1.00377, 1.9976, 1.2183, 0.210435, 1.9994, 0.779302, 0.215207, 0.210435, 0.210439, 0.210446, 0.2145, 0.210496, 0.210599, 0.210463, 0.22735, 0.213242, 0.211335, 0.631782, 0.210452, 0.210482, 0.211318, 0.213019, 0.216758, 0.210436, 0.668974, 0.210435, 0.298831
1.01163, 0.997587, 1.19092, 0.210626, 1.73135, -0.193332, 0.2158, 0.210626, 0.210631, 0.210637, 0.214692, 0.210687, 0.21079, 0.210654, 0.225506, 0.213433, 0.211527, 0.632008, 0.210644, 0.210672, 0.211685, 0.213248, 0.215984, 0.210627, 0.628973, 0.210626, 0.313994
1.01949, 0.122502, 1.16403, 0.210787, 1.45688, -1.04153, 0.216495, 0.210787, 0.210792, 0.210798, 0.214853, 0.210848, 0.210951, 0.210815, 0.224199, 0.213594, 0.211688, 0.632174, 0.210807, 0.210834, 0.21208, 0.213408, 0.215339, 0.210788, 0.587574, 0.210787, 0.330164
1.02735, 0.872677, 1.13872, 0.21092, 1.6949, -0.266045, 0.217332, 0.210919, 0.210924, 0.210931, 0.214986, 0.210981, 0.211084, 0.210947, 0.223333, 0.213726, 0.21182, 0.632285, 0.210942, 0.21097, 0.212535, 0.213501, 0.214797, 0.210921, 0.546287, 0.21092, 0.346976
1.03521, 0.127323, 1.11586, 0.211024, 1.45853, -0.988533, 0.218364, 0.211023, 0.211028, 0.211035, 0.21509, 0.211085, 0.211188, 0.211051, 0.222813, 0.21383, 0.211924, 0.63234, 0.211049, 0.21108, 0.213096, 0.213531, 0.214336, 0.211025, 0.506453, 0.211024, 0.363969
1.04307, 0.867859, 1.09602, 0.211099, 1.69348, -0.228159, 0.219651, 0.211097, 0.211103, 0.21111, 0.215165, 0.21116, 0.211262, 0.211126, 0.22254, 0.213905, 0.211999, 0.632331, 0.211127, 0.211165, 0.213832, 0.213499, 0.213935, 0.2111, 0.469184, 0.211099, 0.380602
1.05094, 1.13214, 1.07953, 0.211141, 1.76979, 0.052606, 0.221268, 0.211139, 0.211145, 0.211152, 0.215207, 0.211202, 0.211305, 0.211169, 0.222422, 0.213947, 0.212041, 0.632245, 0.211175, 0.211222, 0.214839, 0.213408, 0.213574, 0.211142, 0.435329, 0.211141, 0.396278
1.0588, 0, 1.0665, 0.211147, 1.41421, -1.0665, 0.223303, 0.211144, 0.211151, 0.211158, 0.215213, 0.211208, 0.211311, 0.211174, 0.222376, 0.213953, 0.212047, 0.632067, 0.211188, 0.211247, 0.216254, 0.213261, 0.213238, 0.211148, 0.405466, 0.211147, 0.410383
1.06666, 1, 1.05685, 0.21111, 1.73205, -0.0568498, 0.225855, 0.211106, 0.211114, 0.211121, 0.215176, 0.211171, 0.211273, 0.211137, 0.222328, 0.213915, 0.21201, 0.631772, 0.211159, 0.211236, 0.218262, 0.213056, 0.212908, 0.211111, 0.379901, 0.21111, 0.422319
1.07452, 1.8582, 1.05042, 0.211021, 1.96423, 0.80778, 0.229033, 0.211016, 0.211025, 0.211032, 0.215087, 0.211082, 0.211185, 0.211049, 0.222213, 0.213827, 0.211922, 0.631329, 0.211082, 0.21118, 0.221114, 0.212793, 0.212568, 0.211022, 0.358707, 0.211021, 0.43155
1.08238, 1.1418, 1.04704, 0.210871, 1.77251, 0.0947608, 0.232952, 0.210865, 0.210876, 0.210882, 0.214938, 0.210932, 0.211035, 0.210899, 0.221982, 0.213677, 0.211772, 0.630704, 0.210947, 0.211071, 0.225132, 0.212466, 0.212202, 0.210872, 0.341752, 0.210871, 0.437636
1.09024, 0, 1.04662, 0.210647, 1.41421, -1.04662, 0.237722, 0.210639, 0.210651, 0.210658, 0.214713, 0.210708, 0.210811, 0.210675, 0.221594, 0.213453, 0.211548, 0.629854, 0.210741, 0.210896, 0.230724, 0.212068, 0.21179, 0.210648, 0.328744, 0.210647, 0.44027
1.09811, 3, 1.04919, 0.210334, 2.23607, 1.95081, 0.243444, 0.210324, 0.210338, 0.210345, 0.2144, 0.210395, 0.210498, 0.210362, 0.221019, 0.21314, 0.211235, 0.628734, 0.210451, 0.210643, 0.238385, 0.211589, 0.211315, 0.210335, 0.319281, 0.210334, 0.439296
1.10597, 1.84856, 1.05496, 0.209915, 1.96178, 0.793604, 0.250189, 0.209902, 0.20992, 0.209927, 0.213982, 0.209976, 0.210079, 0.209943, 0.220238, 0.212721, 0.210816, 0.627293, 0.210062, 0.210296, 0.248699, 0.211014, 0.210756, 0.209916, 0.312888, 0.209915, 0.434724
1.11383, 0.151436, 1.06432, 0.209373, 1.46678, -0.912883, 0.257993, 0.209355, 0.209377, 0.209384, 0.213439, 0.209434, 0.209536, 0.2094, 0.219236, 0.212178, 0.210273, 0.625482, 0.209556, 0.209836, 0.262324, 0.210328, 0.210091, 0.209374, 0.309058, 0.209373, 0.426727
1.12169, 0, 1.07781, 0.208685, 1.41421, -1.07781, 0.266835, 0.208663, 0.208689, 0.208696, 0.212751, 0.208746, 0.208849, 0.208712, 0.218007, 0.211491, 0.209585, 0.623251, 0.208916, 0.209245, 0.279962, 0.209511, 0.209298, 0.208686, 0.307281, 0.208685, 0.415623
1.12955, 0, 1.09606, 0.207831, 1.41421, -1.09606, 0.276625, 0.207804, 0.207835, 0.207842, 0.211897, 0.207892, 0.207995, 0.207859, 0.216549, 0.210637, 0.208732, 0.620558, 0.208122, 0.208503, 0.302328, 0.208542, 0.208353, 0.207832, 0.307068, 0.207831, 0.401855
1.13741, 0, 1.11974, 0.206789, 1.41421, -1.11974, 0.287195, 0.206754, 0.206793, 0.2068, 0.210855, 0.20685, 0.206953, 0.206816, 0.21486, 0.209594, 0.207689, 0.617372, 0.207154, 0.207586, 0.330083, 0.207398, 0.207231, 0.20679, 0.307969, 0.206789, 0.385952
1.14528, 0, 1.14941, 0.205534, 1.41421, -1.14941, 0.298291, 0.205491, 0.205538, 0.205545, 0.2096, 0.205595, 0.205698, 0.205561, 0.212939, 0.20834, 0.206434, 0.613676, 0.205993, 0.206473, 0.363768, 0.206054, 0.205908, 0.205535, 0.309575, 0.205534, 0.368492
1.15314, 0, 1.18541, 0.204043, 1.41421, -1.18541, 0.309577, 0.20399, 0.204048, 0.204055, 0.20811, 0.204104, 0.204207, 0.204071, 0.210785, 0.206849, 0.204944, 0.609476, 0.204617, 0.205141, 0.403724, 0.204487, 0.204359, 0.204044, 0.311532, 0.204043, 0.350062
1.161, 0.831697, 1.22779, 0.202294, 1.68276, -0.396095, 0.320639, 0.202228, 0.202298, 0.202305, 0.20636, 0.202355, 0.202458, 0.202322, 0.208393, 0.2051, 0.203195, 0.604804, 0.203009, 0.203566, 0.450004, 0.202672, 0.20256, 0.202295, 0.313533, 0.202294, 0.331221
1.16886, 1.99758, 1.27618, 0.200264, 1.9994, 0.721404, 0.331006, 0.200182, 0.200268, 0.200275, 0.20433, 0.200325, 0.200428, 0.200291, 0.205758, 0.20307, 0.201164, 0.599727, 0.201149, 0.201727, 0.502291, 0.200586, 0.200486, 0.200265, 0.315315, 0.200264, 0.312468
1.17672, 0.170722, 1.32972, 0.197932, 1.47334, -1.159, 0.340176, 0.197831, 0.197936, 0.197943, 0.201998, 0.197993, 0.198096, 0.19796, 0.202871, 0.200738, 0.198833, 0.594352, 0.199021, 0.199603, 0.559841, 0.198206, 0.198117, 0.197933, 0.316661, 0.197932, 0.294221
1.18458, 0.824448, 1.38708, 0.195281, 1.68061, -0.56263, 0.347644, 0.195157, 0.195285, 0.195292, 0.199347, 0.195342, 0.195445, 0.195309, 0.199722, 0.198087, 0.196181, 0.588833, 0.196609, 0.197177, 0.621442, 0.195514, 0.195435, 0.195282, 0.317386, 0.195281, 0.276805
1.19245, 1.17555, 1.44644, 0.192296, 1.78201, -0.270893, 0.35294, 0.192144, 0.192301, 0.192308, 0.196363, 0.192357, 0.19246, 0.192324, 0.196301, 0.195102, 0.193197, 0.583379, 0.193902, 0.194434, 0.685417, 0.192494, 0.192424, 0.192297, 0.317337, 0.192296, 0.260443
1.20031, 2.63926, 1.50563, 0.188969, 2.15389, 1.13363, 0.355663, 0.188784, 0.188973, 0.18898, 0.193035, 0.18903, 0.189132, 0.188996, 0.192599, 0.191774, 0.189869, 0.578254, 0.190892, 0.191368, 0.749668, 0.189136, 0.189073, 0.18897, 0.316389, 0.188969, 0.245264
1.20817, 1.17796, 1.5622, 0.185294, 1.78268, -0.384235, 0.355513, 0.185069, 0.185298, 0.185305, 0.18936, 0.185355, 0.185458, 0.185321, 0.18861, 0.188099, 0.186194, 0.573791, 0.187574, 0.187974, 0.811771, 0.185436, 0.18538, 0.185295, 0.314441, 0.185294, 0.231311
1.21603, 0.997589, 1.61364, 0.181275, 1.73135, -0.616047, 0.352315, 0.181004, 0.181279, 0.181286, 0.185341, 0.181336, 0.181439, 0.181302, 0.184332, 0.18408, 0.182175, 0.57039, 0.18395, 0.184259, 0.869105, 0.181395, 0.181345, 0.181276, 0.311417, 0.181275, 0.218561
