   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_332.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
20.2524, 0, 0.26895, 0, 1.41421, -0.26895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.259494, 0, 0.009456, 0, 0
20.2603, 0, 0.259467, 0, 1.41421, -0.259467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.249931, 0, 0.00953647, 0, 0
20.2682, 0, 0.249379, 0, 1.41421, -0.249379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.239749, 0, 0.00962927, 0, 0
20.276, 0, 0.238778, 0, 1.41421, -0.238778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.229044, 0, 0.00973407, 0, 0
20.2839, 0, 0.227767, 0, 1.41421, -0.227767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.217916, 0, 0.00985054, 0, 0
20.2918, 0, 0.216438, 0, 1.41421, -0.216438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.20646, 0, 0.00997845, 0, 0
20.2997, 2, 0.2049, 0, 2, 1.7951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.194783, 0, 0.0101174, 0, 0
20.3076, 0, 0.193246, 0, 1.41421, -0.193246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.182979, 0, 0.0102672, 0, 0
20.3155, 0, 0.181581, 0, 1.41421, -0.181581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.171153, 0, 0.0104275, 0, 0
20.3233, 0, 0.169994, 0, 1.41421, -0.169994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.159396, 0, 0.010598, 0, 0
20.3312, 0, 0.158573, 0, 1.41421, -0.158573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.147795, 0, 0.0107785, 0, 0
20.3391, 0, 0.147405, 0, 1.41421, -0.147405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.136436, 0, 0.0109688, 0, 0
20.347, 0, 0.136559, 0, 1.41421, -0.136559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125391, 0, 0.0111686, 0, 0
20.3549, 0, 0.126101, 0, 1.41421, -0.126101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.114723, 0, 0.0113779, 0, 0
20.3628, 0, 0.116089, 0, 1.41421, -0.116089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.104493, 0, 0.0115964, 0, 0
20.3706, 0, 0.10657, 0, 1.41421, -0.10657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0947455, 0, 0.011824, 0, 0
20.3785, 2, 0.0975764, 0, 2, 1.90242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0855157, 0, 0.0120608, 0, 0
20.3864, 0, 0.0891397, 0, 1.41421, -0.0891397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0768332, 0, 0.0123065, 0, 0
20.3943, 0, 0.0812778, 0, 1.41421, -0.0812778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0687165, 0, 0.0125613, 0, 0
20.4022, 0, 0.0740019, 0, 1.41421, -0.0740019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0611769, 0, 0.0128249, 0, 0
20.4101, 0, 0.0673117, 0, 1.41421, -0.0673117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.054214, 0, 0.0130976, 0, 0
20.4179, 0, 0.0611999, 0, 1.41421, -0.0611999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0478204, 0, 0.0133795, 0, 0
20.4258, 0, 0.0556575, 0, 1.41421, -0.0556575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0419871, 0, 0.0136705, 0, 0
20.4337, 0, 0.0506651, 0, 1.41421, -0.0506651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0366944, 0, 0.0139708, 0, 0
20.4416, 0, 0.0461994, 0, 1.41421, -0.0461994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0319189, 0, 0.0142806, 0, 0
20.4495, 0, 0.0422365, 0, 1.41421, -0.0422365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0276366, 0, 0.0145999, 0, 0
20.4574, 0, 0.0387456, 0, 1.41421, -0.0387456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0238166, 0, 0.0149291, 0, 0
20.4653, 0, 0.0356977, 0, 1.41421, -0.0356977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0204296, 0, 0.0152681, 0, 0
20.4731, 0, 0.0330598, 0, 1.41421, -0.0330598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0174425, 0, 0.0156174, 0, 0
20.481, 0, 0.0307991, 0, 1.41421, -0.0307991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0148219, 0, 0.0159771, 0, 0
20.4889, 0, 0.0288842, 0, 1.41421, -0.0288842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0125367, 0, 0.0163474, 0, 0
20.4968, 0, 0.0272826, 0, 1.41421, -0.0272826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0105538, 0, 0.0167287, 0, 0
20.5047, 0, 0.0259641, 0, 1.41421, -0.0259641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00884297, 0, 0.0171211, 0, 0
20.5126, 0, 0.0249, 0, 1.41421, -0.0249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00737511, 0, 0.0175248, 0, 0
20.5204, 0, 0.0240623, 0, 1.41421, -0.0240623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00612212, 0, 0.0179401, 0, 0
20.5283, 0, 0.0234254, 0, 1.41421, -0.0234254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.005058, 0, 0.0183674, 0, 0
20.5362, 0, 0.0229661, 0, 1.41421, -0.0229661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00415948, 0, 0.0188067, 0, 0
20.5441, 0, 0.0226627, 0, 1.41421, -0.0226627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00340442, 0, 0.0192583, 0, 0
20.552, 0, 0.0224959, 0, 1.41421, -0.0224959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00277353, 0, 0.0197223, 0, 0
20.5599, 0, 0.022448, 0, 1.41421, -0.022448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00224901, 0, 0.020199, 0, 0
20.5677, 0, 0.0225037, 0, 1.41421, -0.0225037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00181507, 0, 0.0206886, 0, 0
20.5756, 0, 0.0226492, 0, 1.41421, -0.0226492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00145811, 0, 0.0211911, 0, 0
20.5835, 0, 0.0228724, 0, 1.41421, -0.0228724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00116589, 0, 0.0217065, 0, 0
20.5914, 0, 0.0231629, 0, 1.41421, -0.0231629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000927843, 0, 0.0222351, 0, 0
20.5993, 0, 0.0235115, 0, 1.41421, -0.0235115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000735015, 0, 0.0227765, 0, 0
20.6072, 0, 0.0239106, 0, 1.41421, -0.0239106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000579494, 0, 0.0233311, 0, 0
20.615, 0, 0.0243531, 0, 1.41421, -0.0243531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000454823, 0, 0.0238983, 0, 0
20.6229, 0, 0.0248333, 0, 1.41421, -0.0248333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000355329, 0, 0.0244779, 0, 0
20.6308, 0, 0.0253463, 0, 1.41421, -0.0253463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000276311, 0, 0.02507, 0, 0
20.6387, 0, 0.0258876, 0, 1.41421, -0.0258876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0002139, 0, 0.0256737, 0, 0
20.6466, 2, 0.0264537, 0, 2, 1.97355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000164841, 0, 0.0262889, 0, 0
20.6545, 0, 0.0270414, 0, 1.41421, -0.0270414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00012646, 0, 0.0269149, 0, 0
20.6623, 0, 0.0276476, 0, 1.41421, -0.0276476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.65999e-05, 0, 0.027551, 0, 0
20.6702, 0, 0.0282697, 0, 1.41421, -0.0282697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.34781e-05, 0, 0.0281962, 0, 0
20.6781, 0, 0.0289057, 0, 1.41421, -0.0289057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.56608e-05, 0, 0.0288501, 0, 0
20.686, 0, 0.029553, 0, 1.41421, -0.029553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.20078e-05, 0, 0.029511, 0, 0
20.6939, 0, 0.0302099, 0, 1.41421, -0.0302099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1595e-05, 0, 0.0301783, 0, 0
20.7018, 0, 0.0308739, 0, 1.41421, -0.0308739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36992e-05, 0, 0.0308503, 0, 0
20.7096, 0, 0.0315434, 0, 1.41421, -0.0315434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77432e-05, 0, 0.0315256, 0, 0
20.7175, 0, 0.0322165, 0, 1.41421, -0.0322165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32745e-05, 0, 0.0322032, 0, 0
20.7254, 0, 0.0328905, 0, 1.41421, -0.0328905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.94579e-06, 0, 0.0328806, 0, 0
20.7333, 0, 0.0335639, 0, 1.41421, -0.0335639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.48039e-06, 0, 0.0335564, 0, 0
20.7412, 2, 0.0342344, 0, 2, 1.96577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.67076e-06, 0, 0.0342288, 0, 0
20.7491, 0, 0.0348998, 0, 1.41421, -0.0348998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.35581e-06, 0, 0.0348955, 0, 0
20.7569, 0, 0.0355579, 0, 1.41421, -0.0355579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41092e-06, 0, 0.0355545, 0, 0
20.7648, 0, 0.0362065, 0, 1.41421, -0.0362065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74244e-06, 0, 0.0362038, 0, 0
20.7727, 0, 0.0368431, 0, 1.41421, -0.0368431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28015e-06, 0, 0.0368408, 0, 0
20.7806, 0, 0.0374654, 0, 1.41421, -0.0374654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97081e-06, 0, 0.0374635, 0, 0
20.7885, 0, 0.0380709, 0, 1.41421, -0.0380709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7749e-06, 0, 0.0380692, 0, 0
20.7964, 0, 0.0386573, 0, 1.41421, -0.0386573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66277e-06, 0, 0.0386557, 0, 0
20.8042, 0, 0.0392223, 0, 1.41421, -0.0392223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61243e-06, 0, 0.0392207, 0, 0
20.8121, 0, 0.0397633, 0, 1.41421, -0.0397633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6076e-06, 0, 0.0397617, 0, 0
20.82, 0, 0.0402781, 0, 1.41421, -0.0402781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63615e-06, 0, 0.0402765, 0, 0
20.8279, 0, 0.0407647, 0, 1.41421, -0.0407647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6891e-06, 0, 0.040763, 0, 0
20.8358, 0, 0.0412204, 0, 1.41421, -0.0412204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75962e-06, 0, 0.0412186, 0, 0
20.8437, 0, 0.0416436, 0, 1.41421, -0.0416436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84265e-06, 0, 0.0416418, 0, 0
20.8516, 0, 0.0420322, 0, 1.41421, -0.0420322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93418e-06, 0, 0.0420303, 0, 0
20.8594, 0, 0.0423845, 0, 1.41421, -0.0423845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03109e-06, 0, 0.0423825, 0, 0
20.8673, 0, 0.0426991, 0, 1.41421, -0.0426991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13066e-06, 0, 0.0426969, 0, 0
20.8752, 0, 0.0429744, 0, 1.41421, -0.0429744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22797e-06, 0, 0.0429721, 0, 0
20.8831, 0, 0.0432093, 0, 1.41421, -0.0432093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32723e-06, 0, 0.043207, 0, 0
20.891, 0, 0.043403, 0, 1.41421, -0.043403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42606e-06, 0, 0.0434006, 0, 0
20.8989, 0, 0.0435547, 0, 1.41421, -0.0435547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52085e-06, 0, 0.0435521, 0, 0
20.9067, 0, 0.0436639, 0, 1.41421, -0.0436639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61027e-06, 0, 0.0436613, 0, 0
20.9146, 0, 0.0437305, 0, 1.41421, -0.0437305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69325e-06, 0, 0.0437278, 0, 0
20.9225, 0, 0.0437544, 0, 1.41421, -0.0437544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76877e-06, 0, 0.0437517, 0, 0
20.9304, 0, 0.043736, 0, 1.41421, -0.043736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.836e-06, 0, 0.0437332, 0, 0
20.9383, 0, 0.0436759, 0, 1.41421, -0.0436759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89411e-06, 0, 0.043673, 0, 0
20.9462, 0, 0.0435746, 0, 1.41421, -0.0435746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94243e-06, 0, 0.0435717, 0, 0
20.954, 0, 0.0434333, 0, 1.41421, -0.0434333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98043e-06, 0, 0.0434303, 0, 0
20.9619, 2, 0.0432532, 0, 2, 1.95675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00762e-06, 0, 0.0432502, 0, 0
20.9698, 0, 0.0430357, 0, 1.41421, -0.0430357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02369e-06, 0, 0.0430327, 0, 0
20.9777, 0, 0.0427823, 0, 1.41421, -0.0427823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02846e-06, 0, 0.0427793, 0, 0
20.9856, 0, 0.0424949, 0, 1.41421, -0.0424949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02189e-06, 0, 0.0424919, 0, 0
20.9935, 0, 0.0421754, 0, 1.41421, -0.0421754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00408e-06, 0, 0.0421723, 0, 0
21.0013, 0, 0.0418255, 0, 1.41421, -0.0418255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97525e-06, 0, 0.0418225, 0, 0
21.0092, 0, 0.0414477, 0, 1.41421, -0.0414477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93579e-06, 0, 0.0414448, 0, 0
21.0171, 0, 0.0410439, 0, 1.41421, -0.0410439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88616e-06, 0, 0.041041, 0, 0
21.025, 0, 0.0406166, 0, 1.41421, -0.0406166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82699e-06, 0, 0.0406138, 0, 0
21.0329, 0, 0.0401679, 0, 1.41421, -0.0401679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.759e-06, 0, 0.0401652, 0, 0
21.0408, 0, 0.0396999, 0, 1.41421, -0.0396999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.68294e-06, 0, 0.0396973, 0, 0
21.0486, 0, 0.0392153, 0, 1.41421, -0.0392153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59977e-06, 0, 0.0392127, 0, 0
21.0565, 0, 0.0387161, 0, 1.41421, -0.0387161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51039e-06, 0, 0.0387136, 0, 0
21.0644, 0, 0.0382043, 0, 1.41421, -0.0382043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41578e-06, 0, 0.0382019, 0, 0
21.0723, 0, 0.0376823, 0, 1.41421, -0.0376823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31697e-06, 0, 0.03768, 0, 0
21.0802, 0, 0.0371518, 0, 1.41421, -0.0371518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21495e-06, 0, 0.0371496, 0, 0
21.0881, 0, 0.036615, 0, 1.41421, -0.036615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11079e-06, 0, 0.0366129, 0, 0
21.0959, 0, 0.0360735, 0, 1.41421, -0.0360735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00544e-06, 0, 0.0360715, 0, 0
21.1038, 2, 0.035529, 0, 2, 1.96447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89985e-06, 0, 0.0355271, 0, 0
21.1117, 0, 0.0349831, 0, 1.41421, -0.0349831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79498e-06, 0, 0.0349813, 0, 0
21.1196, 2, 0.0344373, 0, 2, 1.96556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69165e-06, 0, 0.0344356, 0, 0
21.1275, 0, 0.0338926, 0, 1.41421, -0.0338926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59061e-06, 0, 0.033891, 0, 0
21.1354, 0, 0.0333504, 0, 1.41421, -0.0333504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49263e-06, 0, 0.0333489, 0, 0
21.1432, 0, 0.0328116, 0, 1.41421, -0.0328116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3983e-06, 0, 0.0328102, 0, 0
21.1511, 0, 0.0322769, 0, 1.41421, -0.0322769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30812e-06, 0, 0.0322756, 0, 0
21.159, 0, 0.0317474, 0, 1.41421, -0.0317474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22263e-06, 0, 0.0317462, 0, 0
21.1669, 0, 0.0312235, 0, 1.41421, -0.0312235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14214e-06, 0, 0.0312224, 0, 0
21.1748, 0, 0.0307059, 0, 1.41421, -0.0307059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06695e-06, 0, 0.0307048, 0, 0
21.1827, 0, 0.0301947, 0, 1.41421, -0.0301947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.97263e-07, 0, 0.0301937, 0, 0
21.1905, 0, 0.0296902, 0, 1.41421, -0.0296902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.33169e-07, 0, 0.0296893, 0, 0
21.1984, 0, 0.0291928, 0, 1.41421, -0.0291928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.74753e-07, 0, 0.029192, 0, 0
21.2063, 0, 0.0287025, 0, 1.41421, -0.0287025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.21977e-07, 0, 0.0287017, 0, 0
21.2142, 0, 0.0282192, 0, 1.41421, -0.0282192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.7475e-07, 0, 0.0282184, 0, 0
21.2221, 0, 0.0277431, 0, 1.41421, -0.0277431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.32961e-07, 0, 0.0277424, 0, 0
21.23, 0, 0.027274, 0, 1.41421, -0.027274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.96413e-07, 0, 0.0272733, 0, 0
21.2379, 0, 0.0268115, 0, 1.41421, -0.0268115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64876e-07, 0, 0.0268109, 0, 0
21.2457, 0, 0.0263559, 0, 1.41421, -0.0263559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38107e-07, 0, 0.0263552, 0, 0
21.2536, 0, 0.0259065, 0, 1.41421, -0.0259065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15805e-07, 0, 0.0259059, 0, 0
21.2615, 0, 0.0254634, 0, 1.41421, -0.0254634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.97668e-07, 0, 0.0254628, 0, 0
21.2694, 0, 0.0250264, 0, 1.41421, -0.0250264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.83373e-07, 0, 0.0250258, 0, 0
21.2773, 0, 0.024595, 0, 1.41421, -0.024595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.72575e-07, 0, 0.0245945, 0, 0
21.2852, 0, 0.0241693, 0, 1.41421, -0.0241693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64936e-07, 0, 0.0241687, 0, 0
21.293, 0, 0.0237488, 0, 1.41421, -0.0237488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.60104e-07, 0, 0.0237482, 0, 0
21.3009, 0, 0.0233332, 0, 1.41421, -0.0233332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57733e-07, 0, 0.0233327, 0, 0
21.3088, 0, 0.0229226, 0, 1.41421, -0.0229226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57482e-07, 0, 0.0229221, 0, 0
21.3167, 0, 0.0225166, 0, 1.41421, -0.0225166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59015e-07, 0, 0.0225161, 0, 0
21.3246, 0, 0.0221152, 0, 1.41421, -0.0221152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.62006e-07, 0, 0.0221147, 0, 0
21.3325, 0, 0.0217183, 0, 1.41421, -0.0217183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.66141e-07, 0, 0.0217177, 0, 0
21.3403, 0, 0.0213255, 0, 1.41421, -0.0213255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.71123e-07, 0, 0.0213249, 0, 0
21.3482, 0, 0.020937, 0, 1.41421, -0.020937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.76665e-07, 0, 0.0209364, 0, 0
21.3561, 0, 0.0205526, 0, 1.41421, -0.0205526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.82502e-07, 0, 0.0205521, 0, 0
21.364, 0, 0.0201723, 0, 1.41421, -0.0201723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.88388e-07, 0, 0.0201717, 0, 0
21.3719, 0, 0.0197962, 0, 1.41421, -0.0197962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94093e-07, 0, 0.0197956, 0, 0
21.3798, 0, 0.0194243, 0, 1.41421, -0.0194243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.99409e-07, 0, 0.0194237, 0, 0
21.3876, 0, 0.0190564, 0, 1.41421, -0.0190564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.04154e-07, 0, 0.0190558, 0, 0
21.3955, 0, 0.018693, 0, 1.41421, -0.018693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.08162e-07, 0, 0.0186924, 0, 0
21.4034, 0, 0.0183338, 0, 1.41421, -0.0183338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11296e-07, 0, 0.0183332, 0, 0
21.4113, 0, 0.0179791, 0, 1.41421, -0.0179791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13437e-07, 0, 0.0179784, 0, 0
21.4192, 0, 0.0176289, 0, 1.41421, -0.0176289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.14492e-07, 0, 0.0176283, 0, 0
21.4271, 0, 0.0172832, 0, 1.41421, -0.0172832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.14392e-07, 0, 0.0172826, 0, 0
21.4349, 0, 0.0169424, 0, 1.41421, -0.0169424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13088e-07, 0, 0.0169418, 0, 0
21.4428, 0, 0.0166064, 0, 1.41421, -0.0166064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.10555e-07, 0, 0.0166058, 0, 0
