   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_40.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
13.731, 4, 1.1004, 1.02789, 2.44949, 2.8996, 1.02789, 0, 1.02789, 1.02789, 1.02789, 1.02789, 1.02789, 1.02789, 1.02789, 1.02789, 1.02789, 1.02789, 1.02789, 1.02789, 1.1004
13.739, 2, 1.08664, 1.02834, 2, 0.913364, 1.02834, 0, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.02834, 1.08664
13.7469, 2, 1.07386, 1.02724, 2, 0.926144, 1.02724, 0, 1.02724, 1.02724, 1.02724, 1.02724, 1.02724, 1.02724, 1.02724, 1.02724, 1.02724, 1.02724, 1.02724, 1.02724, 1.07386
13.7548, 0, 1.06185, 1.02476, 1.41421, -1.06185, 1.02476, 0, 1.02476, 1.02476, 1.02476, 1.02476, 1.02476, 1.02476, 1.02476, 1.02476, 1.02476, 1.02476, 1.02476, 1.02476, 1.06185
13.7627, 2, 1.05098, 1.0216, 2, 0.949015, 1.0216, 0, 1.0216, 1.0216, 1.0216, 1.0216, 1.0216, 1.0216, 1.0216, 1.0216, 1.0216, 1.0216, 1.0216, 1.0216, 1.05098
13.7706, 0, 1.04166, 1.01843, 1.41421, -1.04166, 1.01843, 0, 1.01843, 1.01843, 1.01843, 1.01843, 1.01843, 1.01843, 1.01843, 1.01843, 1.01843, 1.01843, 1.01843, 1.01843, 1.04166
13.7785, 4, 1.03662, 1.01829, 2.44949, 2.96338, 1.01829, 0, 1.01829, 1.01829, 1.01829, 1.01829, 1.01829, 1.01829, 1.01829, 1.01829, 1.01829, 1.01829, 1.01829, 1.01829, 1.03662
13.7864, 4, 1.03153, 1.017, 2.44949, 2.96847, 1.017, 0, 1.017, 1.017, 1.017, 1.017, 1.017, 1.017, 1.017, 1.017, 1.017, 1.017, 1.017, 1.017, 1.03152
13.7943, 2, 1.02628, 1.01468, 2, 0.973717, 1.01468, 0, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.01468, 1.02628
13.8022, 0, 1.02127, 1.01185, 1.41421, -1.02127, 1.01185, 0, 1.01185, 1.01185, 1.01185, 1.01185, 1.01185, 1.01185, 1.01185, 1.01185, 1.01185, 1.01185, 1.01185, 1.01185, 1.02127
13.8101, 0, 1.01688, 1.00902, 1.41421, -1.01688, 1.00902, 0, 1.00902, 1.00902, 1.00902, 1.00902, 1.00902, 1.00902, 1.00902, 1.00902, 1.00902, 1.00902, 1.00902, 1.00902, 1.01688
13.818, 0, 1.01467, 1.00783, 1.41421, -1.01467, 1.00783, 0, 1.00783, 1.00783, 1.00783, 1.00783, 1.00783, 1.00783, 1.00783, 1.00783, 1.00783, 1.00783, 1.00783, 1.00783, 1.01467
13.8259, 0, 1.01222, 1.00595, 1.41421, -1.01222, 1.00595, 0, 1.00595, 1.00595, 1.00595, 1.00595, 1.00595, 1.00595, 1.00595, 1.00595, 1.00595, 1.00595, 1.00595, 1.00595, 1.01222
13.8338, 0, 1.00954, 1.00342, 1.41421, -1.00954, 1.00342, 0, 1.00342, 1.00342, 1.00342, 1.00342, 1.00342, 1.00342, 1.00342, 1.00342, 1.00342, 1.00342, 1.00342, 1.00342, 1.00954
13.8417, 6, 1.00692, 1.00058, 2.82843, 4.99308, 1.00058, 0, 1.00058, 1.00058, 1.00058, 1.00058, 1.00058, 1.00058, 1.00058, 1.00058, 1.00058, 1.00058, 1.00058, 1.00058, 1.00692
13.8496, 0, 1.00467, 0.997734, 1.41421, -1.00467, 0.997734, 0, 0.997734, 0.997734, 0.997734, 0.997734, 0.997734, 0.997734, 0.997734, 0.997734, 0.997734, 0.997735, 0.997734, 0.997734, 1.00467
13.8576, 0, 1.00311, 0.995237, 1.41421, -1.00311, 0.995237, 0, 0.995237, 0.995237, 0.995237, 0.995237, 0.995237, 0.995237, 0.995237, 0.995237, 0.995237, 0.995238, 0.995237, 0.995237, 1.00311
13.8655, 2, 1.00157, 0.992397, 2, 0.998427, 0.992397, 0, 0.992397, 0.992397, 0.992397, 0.992397, 0.992397, 0.992397, 0.992397, 0.992397, 0.992397, 0.992398, 0.992397, 0.992397, 1.00157
13.8734, 4, 1.00007, 0.989215, 2.44949, 2.99993, 0.989215, 0, 0.989215, 0.989215, 0.989215, 0.989215, 0.989215, 0.989215, 0.989215, 0.989215, 0.989215, 0.989216, 0.989215, 0.989215, 1.00007
13.8813, 4, 0.99864, 0.985709, 2.44949, 3.00136, 0.985709, 0, 0.985709, 0.985709, 0.985709, 0.985709, 0.985709, 0.985709, 0.985709, 0.985709, 0.985709, 0.98571, 0.985709, 0.985709, 0.998639
13.8892, 0, 0.997403, 0.981967, 1.41421, -0.997403, 0.981967, 0, 0.981967, 0.981967, 0.981967, 0.981967, 0.981967, 0.981967, 0.981967, 0.981967, 0.981967, 0.981968, 0.981967, 0.981967, 0.997403
13.8971, 2, 0.996515, 0.978111, 2, 1.00348, 0.978111, 0, 0.978111, 0.978111, 0.978111, 0.978111, 0.978111, 0.978111, 0.978111, 0.978111, 0.978111, 0.978112, 0.978111, 0.978111, 0.996514
13.905, 2, 0.995763, 0.973891, 2, 1.00424, 0.973891, 0, 0.973891, 0.973891, 0.973891, 0.973891, 0.973891, 0.973891, 0.973891, 0.973891, 0.973891, 0.973892, 0.973891, 0.973891, 0.995762
13.9129, 2, 0.995191, 0.969316, 2, 1.00481, 0.969316, 0, 0.969316, 0.969316, 0.969316, 0.969316, 0.969316, 0.969316, 0.969316, 0.969316, 0.969316, 0.969317, 0.969316, 0.969316, 0.99519
13.9208, 4, 0.994928, 0.964478, 2.44949, 3.00507, 0.964478, 0, 0.964478, 0.964478, 0.964478, 0.964478, 0.964478, 0.964478, 0.964478, 0.964478, 0.964478, 0.964479, 0.964478, 0.964478, 0.994928
13.9287, 2, 0.995102, 0.95947, 2, 1.0049, 0.95947, 0, 0.95947, 0.95947, 0.95947, 0.95947, 0.95947, 0.95947, 0.95947, 0.95947, 0.95947, 0.959471, 0.95947, 0.95947, 0.995101
13.9366, 6, 0.995822, 0.954373, 2.82843, 5.00418, 0.954373, 0, 0.954373, 0.954373, 0.954373, 0.954373, 0.954373, 0.954373, 0.954373, 0.954373, 0.954373, 0.954374, 0.954373, 0.954373, 0.995821
13.9445, 4, 0.996742, 0.948819, 2.44949, 3.00326, 0.948819, 0, 0.948819, 0.948819, 0.948819, 0.948819, 0.948819, 0.948819, 0.948819, 0.948819, 0.948819, 0.94882, 0.948819, 0.948819, 0.996741
13.9524, 2, 0.997906, 0.942839, 2, 1.00209, 0.942839, 0, 0.942839, 0.942839, 0.942839, 0.942839, 0.942839, 0.942839, 0.942839, 0.942839, 0.942839, 0.94284, 0.942839, 0.942839, 0.997905
13.9603, 4, 0.99929, 0.936407, 2.44949, 3.00071, 0.936407, 0, 0.936407, 0.936407, 0.936407, 0.936407, 0.936407, 0.936407, 0.936407, 0.936407, 0.936407, 0.936408, 0.936407, 0.936407, 0.999289
13.9683, 2, 1.001, 0.929636, 2, 0.999001, 0.929636, 0, 0.929636, 0.929636, 0.929636, 0.929636, 0.929636, 0.929636, 0.929636, 0.929636, 0.929636, 0.929637, 0.929636, 0.929636, 1.001
13.9762, 2, 1.00319, 0.922711, 2, 0.996809, 0.922711, 0, 0.922711, 0.922711, 0.922711, 0.922711, 0.922711, 0.922711, 0.922711, 0.922711, 0.922711, 0.922712, 0.922711, 0.922711, 1.00319
13.9841, 0, 1.00601, 0.915813, 1.41421, -1.00601, 0.915813, 0, 0.915813, 0.915813, 0.915813, 0.915813, 0.915813, 0.915813, 0.915813, 0.915813, 0.915813, 0.915813, 0.915813, 0.915813, 1.00601
13.992, 0, 1.01059, 0.910133, 1.41421, -1.01059, 0.910133, 0, 0.910133, 0.910133, 0.910133, 0.910133, 0.910133, 0.910133, 0.910133, 0.910133, 0.910133, 0.910134, 0.910133, 0.910133, 1.01059
13.9999, 0, 1.01501, 0.903836, 1.41421, -1.01501, 0.903836, 0, 0.903836, 0.903836, 0.903836, 0.903836, 0.903836, 0.903836, 0.903836, 0.903836, 0.903836, 0.903837, 0.903836, 0.903836, 1.01501
14.0078, 2, 1.0193, 0.897017, 2, 0.980701, 0.897017, 0, 0.897017, 0.897017, 0.897017, 0.897017, 0.897017, 0.897017, 0.897017, 0.897017, 0.897017, 0.897018, 0.897017, 0.897017, 1.0193
14.0157, 4, 1.02361, 0.889953, 2.44949, 2.97639, 0.889953, 0, 0.889953, 0.889953, 0.889953, 0.889953, 0.889953, 0.889953, 0.889953, 0.889953, 0.889953, 0.889954, 0.889953, 0.889953, 1.02361
14.0236, 0, 1.0281, 0.882917, 1.41421, -1.0281, 0.882917, 0, 0.882917, 0.882917, 0.882917, 0.882917, 0.882917, 0.882917, 0.882917, 0.882917, 0.882917, 0.882918, 0.882917, 0.882917, 1.0281
14.0315, 2, 1.03362, 0.876896, 2, 0.96638, 0.876896, 0, 0.876896, 0.876896, 0.876896, 0.876896, 0.876896, 0.876896, 0.876896, 0.876896, 0.876896, 0.876897, 0.876896, 0.876896, 1.03362
14.0394, 8, 1.03841, 0.870282, 3.16228, 6.96159, 0.870282, 0, 0.870282, 0.870282, 0.870282, 0.870282, 0.870282, 0.870282, 0.870282, 0.870282, 0.870282, 0.870283, 0.870282, 0.870282, 1.03841
14.0473, 0, 1.04242, 0.863167, 1.41421, -1.04242, 0.863167, 0, 0.863167, 0.863167, 0.863167, 0.863167, 0.863167, 0.863167, 0.863167, 0.863167, 0.863167, 0.863168, 0.863167, 0.863167, 1.04242
14.0552, 0, 1.04574, 0.85582, 1.41421, -1.04574, 0.85582, 0, 0.85582, 0.85582, 0.85582, 0.85582, 0.85582, 0.85582, 0.85582, 0.85582, 0.85582, 0.85582, 0.85582, 0.85582, 1.04574
14.0631, 2, 1.04849, 0.848503, 2, 0.951508, 0.848503, 0, 0.848503, 0.848503, 0.848503, 0.848503, 0.848503, 0.848503, 0.848503, 0.848503, 0.848503, 0.848504, 0.848503, 0.848503, 1.04849
14.071, 4, 1.0518, 0.842517, 2.44949, 2.9482, 0.842517, 0, 0.842517, 0.842517, 0.842517, 0.842517, 0.842517, 0.842517, 0.842517, 0.842517, 0.842517, 0.842518, 0.842517, 0.842517, 1.0518
14.0789, 4, 1.05368, 0.836015, 2.44949, 2.94632, 0.836015, 0, 0.836015, 0.836015, 0.836015, 0.836015, 0.836015, 0.836015, 0.836015, 0.836015, 0.836015, 0.836016, 0.836015, 0.836015, 1.05368
14.0869, 6, 1.05404, 0.829063, 2.82843, 4.94596, 0.829063, 0, 0.829063, 0.829063, 0.829063, 0.829063, 0.829063, 0.829063, 0.829063, 0.829063, 0.829063, 0.829064, 0.829063, 0.829063, 1.05404
14.0948, 2, 1.05302, 0.821903, 2, 0.946981, 0.821903, 0, 0.821903, 0.821903, 0.821903, 0.821903, 0.821903, 0.821903, 0.821903, 0.821903, 0.821903, 0.821904, 0.821903, 0.821903, 1.05302
14.1027, 0, 1.05073, 0.814774, 1.41421, -1.05073, 0.814774, 0, 0.814774, 0.814774, 0.814774, 0.814774, 0.814774, 0.814774, 0.814774, 0.814774, 0.814774, 0.814775, 0.814774, 0.814774, 1.05073
14.1106, 2, 1.04779, 0.808362, 2, 0.952212, 0.808362, 0, 0.808362, 0.808362, 0.808362, 0.808362, 0.808362, 0.808362, 0.808362, 0.808362, 0.808362, 0.808363, 0.808362, 0.808362, 1.04779
14.1185, 10, 1.04301, 0.801559, 3.4641, 8.95699, 0.801559, 0, 0.801559, 0.801559, 0.801559, 0.801559, 0.801559, 0.801559, 0.801559, 0.801559, 0.801559, 0.80156, 0.801559, 0.801559, 1.04301
14.1264, 0, 1.03643, 0.794422, 1.41421, -1.03643, 0.794422, 0, 0.794422, 0.794422, 0.794422, 0.794422, 0.794422, 0.794422, 0.794422, 0.794422, 0.794422, 0.794423, 0.794422, 0.794422, 1.03643
14.1343, 4, 1.02822, 0.787137, 2.44949, 2.97178, 0.787137, 0, 0.787137, 0.787137, 0.787137, 0.787137, 0.787137, 0.787137, 0.787137, 0.787137, 0.787137, 0.787138, 0.787137, 0.787137, 1.02822
14.1422, 2, 1.01857, 0.779886, 2, 0.981427, 0.779886, 0, 0.779886, 0.779886, 0.779886, 0.779886, 0.779886, 0.779886, 0.779886, 0.779886, 0.779886, 0.779886, 0.779886, 0.779886, 1.01857
14.1501, 0, 1.00838, 0.773504, 1.41421, -1.00838, 0.773504, 0, 0.773504, 0.773504, 0.773504, 0.773504, 0.773504, 0.773504, 0.773504, 0.773504, 0.773504, 0.773504, 0.773504, 0.773504, 1.00838
14.158, 0, 0.99654, 0.766819, 1.41421, -0.99654, 0.766819, 0, 0.766819, 0.766819, 0.766819, 0.766819, 0.766819, 0.766819, 0.766819, 0.766819, 0.766819, 0.76682, 0.766819, 0.766819, 0.996539
14.1659, 4, 0.983176, 0.759866, 2.44949, 3.01682, 0.759866, 0, 0.759866, 0.759866, 0.759866, 0.759866, 0.759866, 0.759866, 0.759866, 0.759866, 0.759866, 0.759867, 0.759866, 0.759866, 0.983175
14.1738, 2, 0.968556, 0.752797, 2, 1.03144, 0.752797, 0, 0.752797, 0.752797, 0.752797, 0.752797, 0.752797, 0.752797, 0.752797, 0.752797, 0.752797, 0.752798, 0.752797, 0.752797, 0.968555
14.1817, 2, 0.952958, 0.745761, 2, 1.04704, 0.745761, 0, 0.745761, 0.745761, 0.745761, 0.745761, 0.745761, 0.745761, 0.745761, 0.745761, 0.745761, 0.745762, 0.745761, 0.745761, 0.952957
14.1896, 0, 0.936803, 0.739033, 1.41421, -0.936803, 0.739033, 0, 0.739033, 0.739033, 0.739033, 0.739033, 0.739033, 0.739033, 0.739033, 0.739033, 0.739033, 0.739034, 0.739033, 0.739033, 0.936802
14.1975, 0, 0.919755, 0.732127, 1.41421, -0.919755, 0.732127, 0, 0.732127, 0.732127, 0.732127, 0.732127, 0.732127, 0.732127, 0.732127, 0.732127, 0.732127, 0.732128, 0.732127, 0.732127, 0.919755
14.2055, 0, 0.901996, 0.725068, 1.41421, -0.901996, 0.725068, 0, 0.725068, 0.725068, 0.725068, 0.725068, 0.725068, 0.725068, 0.725068, 0.725068, 0.725068, 0.725068, 0.725068, 0.725068, 0.901996
14.2134, 4, 0.883781, 0.71795, 2.44949, 3.11622, 0.71795, 0, 0.71795, 0.71795, 0.71795, 0.71795, 0.71795, 0.71795, 0.71795, 0.71795, 0.71795, 0.71795, 0.71795, 0.71795, 0.88378
14.2213, 4, 0.865361, 0.710867, 2.44949, 3.13464, 0.710867, 0, 0.710867, 0.710867, 0.710867, 0.710867, 0.710867, 0.710867, 0.710867, 0.710867, 0.710867, 0.710868, 0.710867, 0.710867, 0.86536
14.2292, 2, 0.847179, 0.704117, 2, 1.15282, 0.704117, 0, 0.704117, 0.704117, 0.704117, 0.704117, 0.704117, 0.704117, 0.704117, 0.704117, 0.704117, 0.704117, 0.704117, 0.704117, 0.847178
14.2371, 0, 0.828982, 0.697301, 1.41421, -0.828982, 0.697301, 0, 0.697301, 0.697301, 0.697301, 0.697301, 0.697301, 0.697301, 0.697301, 0.697301, 0.697301, 0.697302, 0.697301, 0.697301, 0.828981
14.245, 0, 0.8109, 0.690425, 1.41421, -0.8109, 0.690425, 0, 0.690425, 0.690425, 0.690425, 0.690425, 0.690425, 0.690425, 0.690425, 0.690425, 0.690425, 0.690426, 0.690425, 0.690425, 0.810899
14.2529, 8, 0.793046, 0.683483, 3.16228, 7.20695, 0.683483, 0, 0.683483, 0.683483, 0.683483, 0.683483, 0.683483, 0.683483, 0.683483, 0.683483, 0.683483, 0.683484, 0.683483, 0.683483, 0.793045
14.2608, 0, 0.775541, 0.676501, 1.41421, -0.775541, 0.676501, 0, 0.676501, 0.676501, 0.676501, 0.676501, 0.676501, 0.676501, 0.676501, 0.676501, 0.676501, 0.676502, 0.676501, 0.676501, 0.775541
14.2687, 0, 0.758494, 0.669504, 1.41421, -0.758494, 0.669504, 0, 0.669504, 0.669504, 0.669504, 0.669504, 0.669504, 0.669504, 0.669504, 0.669504, 0.669504, 0.669505, 0.669504, 0.669504, 0.758493
14.2766, 2, 0.741948, 0.662464, 2, 1.25805, 0.662464, 0, 0.662464, 0.662464, 0.662464, 0.662464, 0.662464, 0.662464, 0.662464, 0.662464, 0.662464, 0.662465, 0.662464, 0.662464, 0.741947
14.2845, 0, 0.725964, 0.655396, 1.41421, -0.725964, 0.655396, 0, 0.655396, 0.655396, 0.655396, 0.655396, 0.655396, 0.655396, 0.655396, 0.655396, 0.655396, 0.655397, 0.655396, 0.655396, 0.725964
14.2924, 2, 0.710542, 0.648264, 2, 1.28946, 0.648264, 0, 0.648264, 0.648264, 0.648264, 0.648264, 0.648264, 0.648264, 0.648264, 0.648264, 0.648264, 0.648265, 0.648264, 0.648264, 0.710541
14.3003, 2, 0.695721, 0.641086, 2, 1.30428, 0.641086, 0, 0.641086, 0.641086, 0.641086, 0.641086, 0.641086, 0.641086, 0.641086, 0.641086, 0.641086, 0.641087, 0.641086, 0.641086, 0.695721
14.3082, 0, 0.681551, 0.633906, 1.41421, -0.681551, 0.633906, 0, 0.633906, 0.633906, 0.633906, 0.633906, 0.633906, 0.633906, 0.633906, 0.633906, 0.633906, 0.633907, 0.633906, 0.633906, 0.68155
14.3161, 2, 0.668068, 0.626766, 2, 1.33193, 0.626766, 0, 0.626766, 0.626766, 0.626766, 0.626766, 0.626766, 0.626766, 0.626766, 0.626766, 0.626766, 0.626767, 0.626766, 0.626766, 0.668067
14.3241, 0, 0.655318, 0.619728, 1.41421, -0.655318, 0.619728, 0, 0.619728, 0.619728, 0.619728, 0.619728, 0.619728, 0.619728, 0.619728, 0.619728, 0.619728, 0.619729, 0.619728, 0.619728, 0.655317
14.332, 6, 0.64305, 0.612564, 2.82843, 5.35695, 0.612564, 0, 0.612564, 0.612564, 0.612564, 0.612564, 0.612564, 0.612564, 0.612564, 0.612564, 0.612564, 0.612564, 0.612564, 0.612564, 0.643049
14.3399, 2, 0.63124, 0.60528, 2, 1.36876, 0.60528, 0, 0.60528, 0.60528, 0.60528, 0.60528, 0.60528, 0.60528, 0.60528, 0.60528, 0.60528, 0.605281, 0.60528, 0.60528, 0.631239
14.3478, 0, 0.619935, 0.59796, 1.41421, -0.619935, 0.59796, 0, 0.59796, 0.59796, 0.59796, 0.59796, 0.59796, 0.59796, 0.59796, 0.59796, 0.59796, 0.597961, 0.59796, 0.59796, 0.619934
14.3557, 2, 0.609176, 0.590684, 2, 1.39082, 0.590684, 0, 0.590684, 0.590684, 0.590684, 0.590684, 0.590684, 0.590684, 0.590684, 0.590684, 0.590684, 0.590685, 0.590684, 0.590684, 0.609175
14.3636, 0, 0.599432, 0.583963, 1.41421, -0.599432, 0.583963, 0, 0.583963, 0.583963, 0.583963, 0.583963, 0.583963, 0.583963, 0.583963, 0.583963, 0.583963, 0.583964, 0.583963, 0.583963, 0.599431
14.3715, 2, 0.589907, 0.577043, 2, 1.41009, 0.577043, 0, 0.577043, 0.577043, 0.577043, 0.577043, 0.577043, 0.577043, 0.577043, 0.577043, 0.577043, 0.577044, 0.577043, 0.577043, 0.589906
14.3794, 0, 0.580581, 0.569947, 1.41421, -0.580581, 0.569947, 0, 0.569947, 0.569947, 0.569947, 0.569947, 0.569947, 0.569947, 0.569947, 0.569947, 0.569947, 0.569948, 0.569947, 0.569947, 0.58058
14.3873, 0, 0.571526, 0.562787, 1.41421, -0.571526, 0.562787, 0, 0.562787, 0.562787, 0.562787, 0.562787, 0.562787, 0.562787, 0.562787, 0.562787, 0.562787, 0.562788, 0.562787, 0.562787, 0.571525
14.3952, 0, 0.562812, 0.555672, 1.41421, -0.562812, 0.555672, 0, 0.555672, 0.555672, 0.555672, 0.555672, 0.555672, 0.555672, 0.555672, 0.555672, 0.555672, 0.555673, 0.555672, 0.555672, 0.562811
14.4031, 0, 0.554882, 0.549082, 1.41421, -0.554882, 0.549082, 0, 0.549082, 0.549082, 0.549082, 0.549082, 0.549082, 0.549082, 0.549082, 0.549082, 0.549082, 0.549083, 0.549082, 0.549082, 0.554881
14.411, 2, 0.546942, 0.542259, 2, 1.45306, 0.542259, 0, 0.542259, 0.542259, 0.542259, 0.542259, 0.542259, 0.542259, 0.542259, 0.542259, 0.542259, 0.542259, 0.542259, 0.542259, 0.546941
14.4189, 0, 0.53899, 0.535231, 1.41421, -0.53899, 0.535231, 0, 0.535231, 0.535231, 0.535231, 0.535231, 0.535231, 0.535231, 0.535231, 0.535231, 0.535231, 0.535232, 0.535231, 0.535231, 0.538989
14.4268, 2, 0.531126, 0.528126, 2, 1.46887, 0.528126, 0, 0.528126, 0.528126, 0.528126, 0.528126, 0.528126, 0.528126, 0.528126, 0.528126, 0.528126, 0.528127, 0.528126, 0.528126, 0.531125
14.4347, 4, 0.523449, 0.521069, 2.44949, 3.47655, 0.521069, 0, 0.521069, 0.521069, 0.521069, 0.521069, 0.521069, 0.521069, 0.521069, 0.521069, 0.521069, 0.52107, 0.521069, 0.521069, 0.523448
14.4427, 0, 0.516654, 0.514777, 1.41421, -0.516654, 0.514777, 0, 0.514777, 0.514777, 0.514777, 0.514777, 0.514777, 0.514777, 0.514777, 0.514777, 0.514777, 0.514778, 0.514777, 0.514777, 0.516654
14.4506, 6, 0.50967, 0.508197, 2.82843, 5.49033, 0.508197, 0, 0.508197, 0.508197, 0.508197, 0.508197, 0.508197, 0.508197, 0.508197, 0.508197, 0.508197, 0.508198, 0.508197, 0.508197, 0.509669
14.4585, 0, 0.502521, 0.501373, 1.41421, -0.502521, 0.501373, 0, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.50252
14.4664, 2, 0.495341, 0.494451, 2, 1.50466, 0.494451, 0, 0.494451, 0.494451, 0.494451, 0.494451, 0.494451, 0.494451, 0.494451, 0.494451, 0.494451, 0.494452, 0.494451, 0.494451, 0.495341
14.4743, 0, 0.488265, 0.487579, 1.41421, -0.488265, 0.487579, 0, 0.487579, 0.487579, 0.487579, 0.487579, 0.487579, 0.487579, 0.487579, 0.487579, 0.487579, 0.487579, 0.487579, 0.487579, 0.488264
14.4822, 2, 0.482021, 0.481495, 2, 1.51798, 0.481495, 0, 0.481495, 0.481495, 0.481495, 0.481495, 0.481495, 0.481495, 0.481495, 0.481495, 0.481495, 0.481496, 0.481495, 0.481495, 0.48202
14.4901, 4, 0.47549, 0.47509, 2.44949, 3.52451, 0.47509, 0, 0.47509, 0.47509, 0.47509, 0.47509, 0.47509, 0.47509, 0.47509, 0.47509, 0.47509, 0.475091, 0.47509, 0.47509, 0.47549
14.498, 6, 0.468717, 0.468413, 2.82843, 5.53128, 0.468413, 0, 0.468413, 0.468413, 0.468413, 0.468413, 0.468413, 0.468413, 0.468413, 0.468413, 0.468413, 0.468414, 0.468413, 0.468413, 0.468716
14.5059, 0, 0.461857, 0.461628, 1.41421, -0.461857, 0.461628, 0, 0.461628, 0.461628, 0.461628, 0.461628, 0.461628, 0.461628, 0.461628, 0.461628, 0.461628, 0.461629, 0.461628, 0.461628, 0.461856
14.5138, 0, 0.455063, 0.454892, 1.41421, -0.455063, 0.454892, 0, 0.454892, 0.454892, 0.454892, 0.454892, 0.454892, 0.454892, 0.454892, 0.454892, 0.454892, 0.454893, 0.454892, 0.454892, 0.455063
14.5217, 0, 0.449212, 0.449085, 1.41421, -0.449212, 0.449085, 0, 0.449085, 0.449085, 0.449085, 0.449085, 0.449085, 0.449085, 0.449085, 0.449085, 0.449085, 0.449085, 0.449085, 0.449085, 0.449211
14.5296, 2, 0.443014, 0.442919, 2, 1.55699, 0.442919, 0, 0.442919, 0.442919, 0.442919, 0.442919, 0.442919, 0.442919, 0.442919, 0.442919, 0.442919, 0.44292, 0.442919, 0.442919, 0.443013
14.5375, 2, 0.436527, 0.436457, 2, 1.56347, 0.436457, 0, 0.436457, 0.436457, 0.436457, 0.436457, 0.436457, 0.436457, 0.436457, 0.436457, 0.436457, 0.436458, 0.436457, 0.436457, 0.436526
14.5454, 0, 0.429924, 0.429873, 1.41421, -0.429924, 0.429873, 0, 0.429873, 0.429873, 0.429873, 0.429873, 0.429873, 0.429873, 0.429873, 0.429873, 0.429873, 0.429874, 0.429873, 0.429873, 0.429924
14.5534, 0, 0.423377, 0.42334, 1.41421, -0.423377, 0.42334, 0, 0.42334, 0.42334, 0.42334, 0.42334, 0.42334, 0.42334, 0.42334, 0.42334, 0.42334, 0.42334, 0.42334, 0.42334, 0.423376
14.5613, 4, 0.417791, 0.417763, 2.44949, 3.58221, 0.417763, 0, 0.417763, 0.417763, 0.417763, 0.417763, 0.417763, 0.417763, 0.417763, 0.417763, 0.417763, 0.417764, 0.417763, 0.417763, 0.41779
14.5692, 2, 0.411846, 0.411826, 2, 1.58815, 0.411826, 0, 0.411826, 0.411826, 0.411826, 0.411826, 0.411826, 0.411826, 0.411826, 0.411826, 0.411826, 0.411827, 0.411826, 0.411826, 0.411845
14.5771, 6, 0.405604, 0.405589, 2.82843, 5.5944, 0.405589, 0, 0.405589, 0.405589, 0.405589, 0.405589, 0.405589, 0.405589, 0.405589, 0.405589, 0.405589, 0.40559, 0.405589, 0.405589, 0.405603
14.585, 2, 0.39924, 0.39923, 2, 1.60076, 0.39923, 0, 0.39923, 0.39923, 0.39923, 0.39923, 0.39923, 0.39923, 0.39923, 0.39923, 0.39923, 0.399231, 0.39923, 0.39923, 0.39924
14.5929, 0, 0.392929, 0.392921, 1.41421, -0.392929, 0.392921, 0, 0.392921, 0.392921, 0.392921, 0.392921, 0.392921, 0.392921, 0.392921, 0.392921, 0.392921, 0.392922, 0.392921, 0.392921, 0.392928
14.6008, 0, 0.387609, 0.387603, 1.41421, -0.387609, 0.387603, 0, 0.387603, 0.387603, 0.387603, 0.387603, 0.387603, 0.387603, 0.387603, 0.387603, 0.387603, 0.387604, 0.387603, 0.387603, 0.387608
14.6087, 0, 0.38191, 0.381906, 1.41421, -0.38191, 0.381906, 0, 0.381906, 0.381906, 0.381906, 0.381906, 0.381906, 0.381906, 0.381906, 0.381906, 0.381906, 0.381907, 0.381906, 0.381906, 0.38191
14.6166, 0, 0.375891, 0.375888, 1.41421, -0.375891, 0.375888, 0, 0.375888, 0.375888, 0.375888, 0.375888, 0.375888, 0.375888, 0.375888, 0.375888, 0.375888, 0.375889, 0.375888, 0.375888, 0.37589
14.6245, 0, 0.369739, 0.369737, 1.41421, -0.369739, 0.369737, 0, 0.369737, 0.369737, 0.369737, 0.369737, 0.369737, 0.369737, 0.369737, 0.369737, 0.369737, 0.369738, 0.369737, 0.369737, 0.369738
14.6324, 0, 0.363638, 0.363636, 1.41421, -0.363638, 0.363636, 0, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363637, 0.363636, 0.363636, 0.363637
14.6403, 0, 0.359655, 0.359653, 1.41421, -0.359655, 0.359653, 0, 0.359653, 0.359653, 0.359653, 0.359653, 0.359653, 0.359653, 0.359653, 0.359653, 0.359653, 0.359654, 0.359653, 0.359653, 0.359654
14.6482, 4, 0.355265, 0.355264, 2.44949, 3.64473, 0.355264, 0, 0.355264, 0.355264, 0.355264, 0.355264, 0.355264, 0.355264, 0.355264, 0.355264, 0.355264, 0.355265, 0.355264, 0.355264, 0.355264
