   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_308.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.85145, 14, 12.4658, 11.7647, 4, 1.53422, 0, 11.8516, 11.7647, 11.7647, 11.7647, 11.7647, 11.7647, 11.7647, 11.7647, 11.7647, 11.7647, 11.7647, 11.7647, 11.7647, 11.7647, 12.3789, 11.7647
8.85933, 16, 12.3565, 11.7312, 4.24264, 3.64347, 0, 11.7984, 11.7312, 11.7312, 11.7312, 11.7312, 11.7312, 11.7312, 11.7312, 11.7312, 11.7312, 11.7312, 11.7312, 11.7312, 11.7312, 12.2892, 11.7312
8.86721, 12, 12.2548, 11.6969, 3.74166, -0.254828, 0, 11.7486, 11.6969, 11.6969, 11.6969, 11.6969, 11.6969, 11.6969, 11.6969, 11.6969, 11.6969, 11.6969, 11.6969, 11.6969, 11.6969, 12.2032, 11.6969
8.87509, 16, 12.1603, 11.6621, 4.24264, 3.83973, 0, 11.7014, 11.6621, 11.6621, 11.6621, 11.6621, 11.6621, 11.6621, 11.6621, 11.6621, 11.6621, 11.6621, 11.6621, 11.6621, 11.6621, 12.121, 11.6621
8.88297, 14, 12.0725, 11.6267, 4, 1.92751, 0, 11.6563, 11.6267, 11.6267, 11.6267, 11.6267, 11.6267, 11.6267, 11.6267, 11.6267, 11.6267, 11.6267, 11.6267, 11.6267, 11.6267, 12.0429, 11.6267
8.89085, 18, 11.9909, 11.5907, 4.47214, 6.0091, 0, 11.6129, 11.5907, 11.5907, 11.5907, 11.5907, 11.5907, 11.5907, 11.5907, 11.5907, 11.5907, 11.5907, 11.5907, 11.5907, 11.5907, 11.9687, 11.5907
8.89873, 14, 11.915, 11.5541, 4, 2.085, 0, 11.5705, 11.5541, 11.5541, 11.5541, 11.5541, 11.5541, 11.5541, 11.5541, 11.5541, 11.5541, 11.5541, 11.5541, 11.5541, 11.5541, 11.8986, 11.5541
8.90661, 18, 11.8442, 11.5167, 4.47214, 6.15581, 0, 11.5288, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.8321, 11.5167
8.91449, 28, 11.778, 11.4787, 5.47723, 16.222, 0, 11.4875, 11.4787, 11.4787, 11.4787, 11.4787, 11.4787, 11.4787, 11.4787, 11.4787, 11.4787, 11.4787, 11.4787, 11.4787, 11.4787, 11.7692, 11.4787
8.92237, 14, 11.7161, 11.4399, 4, 2.28393, 0, 11.4463, 11.4399, 11.4399, 11.4399, 11.4399, 11.4399, 11.4399, 11.4399, 11.4399, 11.4399, 11.4399, 11.4399, 11.4399, 11.4399, 11.7097, 11.4399
8.93025, 10, 11.658, 11.4006, 3.4641, -1.65797, 0, 11.4052, 11.4006, 11.4006, 11.4006, 11.4006, 11.4006, 11.4006, 11.4006, 11.4006, 11.4006, 11.4006, 11.4006, 11.4006, 11.4006, 11.6534, 11.4006
8.93814, 10, 11.6032, 11.3606, 3.4641, -1.60323, 0, 11.3639, 11.3606, 11.3606, 11.3606, 11.3606, 11.3606, 11.3606, 11.3606, 11.3606, 11.3606, 11.3606, 11.3606, 11.3606, 11.3606, 11.6, 11.3606
8.94601, 8, 11.5515, 11.3201, 3.16228, -3.55146, 0, 11.3224, 11.3201, 11.3201, 11.3201, 11.3201, 11.3201, 11.3201, 11.3201, 11.3201, 11.3201, 11.3201, 11.3201, 11.3201, 11.3201, 11.5492, 11.3201
8.9539, 24, 11.5022, 11.2789, 5.09902, 12.4978, 0, 11.2805, 11.2789, 11.2789, 11.2789, 11.2789, 11.2789, 11.2789, 11.2789, 11.2789, 11.2789, 11.2789, 11.2789, 11.2789, 11.2789, 11.5006, 11.2789
8.96178, 24, 11.4551, 11.237, 5.09902, 12.5449, 0, 11.2381, 11.237, 11.237, 11.237, 11.237, 11.237, 11.237, 11.237, 11.237, 11.237, 11.237, 11.237, 11.237, 11.237, 11.4539, 11.237
8.96966, 14, 11.4097, 11.1946, 4, 2.59031, 0, 11.1954, 11.1946, 11.1946, 11.1946, 11.1946, 11.1946, 11.1946, 11.1946, 11.1946, 11.1946, 11.1946, 11.1946, 11.1946, 11.1946, 11.4089, 11.1946
8.97754, 24, 11.3658, 11.1517, 5.09902, 12.6342, 0, 11.1522, 11.1517, 11.1517, 11.1517, 11.1517, 11.1517, 11.1517, 11.1517, 11.1517, 11.1517, 11.1517, 11.1517, 11.1517, 11.1517, 11.3653, 11.1517
8.98542, 14, 11.3229, 11.1081, 4, 2.67706, 0, 11.1085, 11.1081, 11.1081, 11.1081, 11.1081, 11.1081, 11.1081, 11.1081, 11.1081, 11.1081, 11.1081, 11.1081, 11.1081, 11.1081, 11.3226, 11.1081
8.9933, 14, 11.2807, 11.064, 4, 2.71933, 0, 11.0642, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.064, 11.2804, 11.064
9.00118, 6, 11.2386, 11.0192, 2.82843, -5.23865, 0, 11.0193, 11.0192, 11.0192, 11.0192, 11.0192, 11.0192, 11.0192, 11.0192, 11.0192, 11.0192, 11.0192, 11.0192, 11.0192, 11.0192, 11.2385, 11.0192
9.00906, 16, 11.1966, 10.9738, 4.24264, 4.80339, 0, 10.9739, 10.9738, 10.9738, 10.9738, 10.9738, 10.9738, 10.9738, 10.9738, 10.9738, 10.9738, 10.9738, 10.9738, 10.9738, 10.9738, 11.1965, 10.9738
9.01694, 22, 11.1544, 10.9279, 4.89898, 10.8456, 0, 10.928, 10.9279, 10.9279, 10.9279, 10.9279, 10.9279, 10.9279, 10.9279, 10.9279, 10.9279, 10.9279, 10.9279, 10.9279, 10.9279, 11.1543, 10.9279
9.02482, 10, 11.1116, 10.8816, 3.4641, -1.11159, 0, 10.8817, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 11.1115, 10.8816
9.0327, 8, 11.0679, 10.8347, 3.16228, -3.06794, 0, 10.8348, 10.8347, 10.8347, 10.8347, 10.8347, 10.8347, 10.8347, 10.8347, 10.8347, 10.8347, 10.8347, 10.8347, 10.8347, 10.8347, 11.0679, 10.8347
9.04058, 6, 11.0232, 10.7873, 2.82843, -5.02316, 0, 10.7873, 10.7873, 10.7873, 10.7873, 10.7873, 10.7873, 10.7873, 10.7873, 10.7873, 10.7873, 10.7873, 10.7873, 10.7873, 10.7873, 11.0231, 10.7873
9.04846, 14, 10.9769, 10.7392, 4, 3.02308, 0, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.7392, 10.9769, 10.7392
9.05634, 16, 10.9291, 10.6904, 4.24264, 5.07093, 0, 10.6904, 10.6904, 10.6904, 10.6904, 10.6904, 10.6904, 10.6904, 10.6904, 10.6904, 10.6904, 10.6904, 10.6904, 10.6904, 10.6904, 10.929, 10.6904
9.06422, 16, 10.8796, 10.6411, 4.24264, 5.1204, 0, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.8796, 10.6411
9.07211, 8, 10.8286, 10.5914, 3.16228, -2.82856, 0, 10.5914, 10.5914, 10.5914, 10.5914, 10.5914, 10.5914, 10.5914, 10.5914, 10.5914, 10.5914, 10.5914, 10.5914, 10.5914, 10.5914, 10.8285, 10.5914
9.07999, 8, 10.7758, 10.5413, 3.16228, -2.77585, 0, 10.5413, 10.5413, 10.5413, 10.5413, 10.5413, 10.5413, 10.5413, 10.5413, 10.5413, 10.5413, 10.5413, 10.5413, 10.5413, 10.5413, 10.7758, 10.5413
9.08787, 6, 10.7215, 10.4907, 2.82843, -4.72146, 0, 10.4907, 10.4907, 10.4907, 10.4907, 10.4907, 10.4907, 10.4907, 10.4907, 10.4907, 10.4907, 10.4907, 10.4907, 10.4907, 10.4907, 10.7214, 10.4907
9.09575, 18, 10.6653, 10.4396, 4.47214, 7.33475, 0, 10.4396, 10.4396, 10.4396, 10.4396, 10.4396, 10.4396, 10.4396, 10.4396, 10.4396, 10.4396, 10.4396, 10.4396, 10.4396, 10.4396, 10.6652, 10.4396
9.10363, 12, 10.6073, 10.3879, 3.74166, 1.39274, 0, 10.3879, 10.3879, 10.3879, 10.3879, 10.3879, 10.3879, 10.3879, 10.3879, 10.3879, 10.3879, 10.3879, 10.3879, 10.3879, 10.3879, 10.6072, 10.3879
9.11151, 8, 10.5477, 10.3356, 3.16228, -2.54769, 0, 10.3357, 10.3356, 10.3356, 10.3356, 10.3356, 10.3356, 10.3356, 10.3356, 10.3356, 10.3356, 10.3356, 10.3357, 10.3356, 10.3356, 10.5477, 10.3356
9.11939, 12, 10.4868, 10.2831, 3.74166, 1.51318, 0, 10.2831, 10.2831, 10.2831, 10.2831, 10.2831, 10.2831, 10.2831, 10.2831, 10.2831, 10.2831, 10.2831, 10.2831, 10.2831, 10.2831, 10.4868, 10.2831
9.12727, 16, 10.4249, 10.2302, 4.24264, 5.57514, 0, 10.2302, 10.2302, 10.2302, 10.2302, 10.2302, 10.2302, 10.2302, 10.2302, 10.2302, 10.2302, 10.2302, 10.2302, 10.2302, 10.2302, 10.4248, 10.2302
9.13515, 14, 10.362, 10.177, 4, 3.63796, 0, 10.177, 10.177, 10.177, 10.177, 10.177, 10.177, 10.177, 10.177, 10.177, 10.177, 10.177, 10.177, 10.177, 10.177, 10.362, 10.177
9.14303, 2, 10.2983, 10.1233, 2, -8.29834, 0, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.2983, 10.1233
9.15091, 18, 10.234, 10.0691, 4.47214, 7.76605, 0, 10.0691, 10.0691, 10.0691, 10.0691, 10.0691, 10.0691, 10.0691, 10.0691, 10.0691, 10.0691, 10.0691, 10.0691, 10.0691, 10.0691, 10.2339, 10.0691
9.15879, 10, 10.1692, 10.0144, 3.4641, -0.169167, 0, 10.0144, 10.0144, 10.0144, 10.0144, 10.0144, 10.0144, 10.0144, 10.0144, 10.0144, 10.0144, 10.0144, 10.0144, 10.0144, 10.0144, 10.1691, 10.0144
9.16667, 10, 10.1044, 9.95929, 3.4641, -0.104351, 0, 9.95932, 9.95929, 9.95929, 9.95929, 9.95929, 9.95929, 9.95929, 9.95929, 9.95929, 9.95929, 9.95929, 9.95929, 9.95929, 9.95929, 10.1043, 9.95929
9.17455, 14, 10.0398, 9.90398, 4, 3.96015, 0, 9.90402, 9.90398, 9.90398, 9.90398, 9.90398, 9.90398, 9.90398, 9.90398, 9.90398, 9.90398, 9.90398, 9.90398, 9.90398, 9.90398, 10.0398, 9.90398
9.18244, 24, 9.97588, 9.84844, 5.09902, 14.0241, 0, 9.84848, 9.84844, 9.84844, 9.84844, 9.84844, 9.84844, 9.84844, 9.84844, 9.84844, 9.84844, 9.84844, 9.84844, 9.84844, 9.84844, 9.97584, 9.84844
9.19032, 8, 9.91247, 9.79247, 3.16228, -1.91247, 0, 9.79251, 9.79247, 9.79247, 9.79247, 9.79247, 9.79247, 9.79247, 9.79247, 9.79247, 9.79247, 9.79247, 9.79247, 9.79247, 9.79247, 9.91242, 9.79247
9.1982, 6, 9.84975, 9.73602, 2.82843, -3.84975, 0, 9.73608, 9.73602, 9.73602, 9.73602, 9.73602, 9.73602, 9.73602, 9.73602, 9.73602, 9.73602, 9.73602, 9.73603, 9.73602, 9.73602, 9.84969, 9.73602
9.20608, 10, 9.78789, 9.67914, 3.4641, 0.212107, 0, 9.67921, 9.67914, 9.67914, 9.67914, 9.67914, 9.67914, 9.67914, 9.67914, 9.67914, 9.67914, 9.67914, 9.67914, 9.67914, 9.67914, 9.78782, 9.67914
9.21396, 28, 9.72713, 9.62192, 5.47723, 18.2729, 0, 9.62201, 9.62192, 9.62192, 9.62192, 9.62192, 9.62192, 9.62192, 9.62192, 9.62192, 9.62192, 9.62192, 9.62193, 9.62192, 9.62192, 9.72704, 9.62192
9.22184, 8, 9.66771, 9.56452, 3.16228, -1.66771, 0, 9.56464, 9.56452, 9.56452, 9.56452, 9.56452, 9.56452, 9.56452, 9.56452, 9.56452, 9.56452, 9.56452, 9.56453, 9.56452, 9.56452, 9.66759, 9.56452
9.22972, 18, 9.60967, 9.50694, 4.47214, 8.39033, 0, 9.5071, 9.50694, 9.50694, 9.50694, 9.50694, 9.50694, 9.50694, 9.50694, 9.50694, 9.50694, 9.50694, 9.50694, 9.50694, 9.50694, 9.6095, 9.50694
9.2376, 12, 9.55285, 9.449, 3.74166, 2.44715, 0, 9.44922, 9.449, 9.449, 9.449, 9.449, 9.449, 9.449, 9.449, 9.449, 9.449, 9.449, 9.449, 9.449, 9.449, 9.55262, 9.449
9.24548, 14, 9.49708, 9.39058, 4, 4.50292, 0, 9.39089, 9.39058, 9.39058, 9.39058, 9.39058, 9.39058, 9.39058, 9.39058, 9.39058, 9.39058, 9.39058, 9.39058, 9.39058, 9.39058, 9.49676, 9.39058
9.25336, 12, 9.44231, 9.33169, 3.74166, 2.55769, 0, 9.33213, 9.33169, 9.33169, 9.33169, 9.33169, 9.33169, 9.33169, 9.33169, 9.33169, 9.33169, 9.33169, 9.3317, 9.33169, 9.33169, 9.44188, 9.33169
9.26124, 12, 9.38813, 9.27205, 3.74166, 2.61187, 0, 9.27265, 9.27205, 9.27205, 9.27205, 9.27205, 9.27205, 9.27205, 9.27205, 9.27205, 9.27205, 9.27205, 9.27205, 9.27205, 9.27205, 9.38753, 9.27205
9.26912, 16, 9.33433, 9.21157, 4.24264, 6.66567, 0, 9.21241, 9.21157, 9.21157, 9.21157, 9.21157, 9.21157, 9.21157, 9.21157, 9.21157, 9.21157, 9.21157, 9.21157, 9.21157, 9.21157, 9.33349, 9.21157
9.277, 16, 9.28083, 9.15036, 4.24264, 6.71917, 0, 9.15152, 9.15036, 9.15036, 9.15036, 9.15036, 9.15036, 9.15036, 9.15036, 9.15036, 9.15036, 9.15036, 9.15036, 9.15036, 9.15036, 9.27966, 9.15036
9.28488, 18, 9.2276, 9.08859, 4.47214, 8.7724, 0, 9.09019, 9.08859, 9.08859, 9.08859, 9.08859, 9.08859, 9.08859, 9.08859, 9.08859, 9.08859, 9.08859, 9.08859, 9.08859, 9.08859, 9.226, 9.08859
9.29276, 16, 9.17409, 9.02594, 4.24264, 6.82591, 0, 9.02813, 9.02594, 9.02594, 9.02594, 9.02594, 9.02594, 9.02594, 9.02594, 9.02594, 9.02594, 9.02594, 9.02594, 9.02594, 9.02594, 9.1719, 9.02594
9.30065, 14, 9.11999, 8.96231, 4, 4.88001, 0, 8.96527, 8.96231, 8.96231, 8.96231, 8.96231, 8.96231, 8.96231, 8.96231, 8.96231, 8.96231, 8.96231, 8.96231, 8.96231, 8.96231, 9.11702, 8.96231
9.30853, 14, 9.06493, 8.89757, 4, 4.93507, 0, 8.90156, 8.89757, 8.89757, 8.89757, 8.89757, 8.89757, 8.89757, 8.89757, 8.89757, 8.89757, 8.89757, 8.89757, 8.89757, 8.89757, 9.06094, 8.89757
9.31641, 18, 9.00882, 8.83183, 4.47214, 8.99118, 0, 8.83716, 8.83183, 8.83183, 8.83183, 8.83183, 8.83183, 8.83183, 8.83183, 8.83183, 8.83183, 8.83183, 8.83183, 8.83183, 8.83183, 9.00349, 8.83183
9.32429, 8, 8.9517, 8.76534, 3.16228, -0.951705, 0, 8.77238, 8.76534, 8.76534, 8.76534, 8.76534, 8.76534, 8.76534, 8.76534, 8.76534, 8.76534, 8.76534, 8.76534, 8.76534, 8.76534, 8.94466, 8.76534
9.33217, 14, 8.8934, 8.69807, 4, 5.1066, 0, 8.70731, 8.69807, 8.69807, 8.69807, 8.69807, 8.69807, 8.69807, 8.69807, 8.69807, 8.69807, 8.69807, 8.69807, 8.69807, 8.69807, 8.88416, 8.69807
9.34005, 10, 8.83389, 8.63012, 3.4641, 1.16611, 0, 8.64213, 8.63012, 8.63012, 8.63012, 8.63012, 8.63012, 8.63012, 8.63012, 8.63012, 8.63012, 8.63012, 8.63012, 8.63012, 8.63012, 8.82187, 8.63012
9.34793, 16, 8.7731, 8.56149, 4.24264, 7.2269, 0, 8.57698, 8.56149, 8.56149, 8.56149, 8.56149, 8.56149, 8.56149, 8.56149, 8.56149, 8.56149, 8.56149, 8.56149, 8.56149, 8.56149, 8.75761, 8.56149
9.35581, 16, 8.71093, 8.49212, 4.24264, 7.28907, 0, 8.51189, 8.49212, 8.49212, 8.49212, 8.49212, 8.49212, 8.49212, 8.49212, 8.49212, 8.49212, 8.49212, 8.49212, 8.49212, 8.49212, 8.69115, 8.49212
9.36369, 18, 8.64751, 8.42208, 4.47214, 9.35249, 0, 8.44711, 8.42208, 8.42208, 8.42208, 8.42208, 8.42208, 8.42208, 8.42208, 8.42208, 8.42208, 8.42208, 8.42208, 8.42208, 8.42208, 8.62248, 8.42208
9.37157, 12, 8.58302, 8.35145, 3.74166, 3.41698, 0, 8.38285, 8.35145, 8.35145, 8.35145, 8.35145, 8.35145, 8.35145, 8.35145, 8.35145, 8.35145, 8.35145, 8.35146, 8.35145, 8.35145, 8.55162, 8.35145
9.37945, 12, 8.51775, 8.28039, 3.74166, 3.48225, 0, 8.31943, 8.28039, 8.28039, 8.28039, 8.28039, 8.28039, 8.28039, 8.28039, 8.28039, 8.28039, 8.28039, 8.2804, 8.28039, 8.28039, 8.47872, 8.28039
9.38733, 10, 8.45213, 8.20913, 3.4641, 1.54787, 0, 8.25721, 8.20913, 8.20913, 8.20913, 8.20913, 8.20913, 8.20913, 8.20913, 8.20913, 8.20913, 8.20913, 8.20913, 8.20913, 8.20913, 8.40405, 8.20913
9.39521, 20, 8.38663, 8.13788, 4.69042, 11.6134, 0, 8.19659, 8.13788, 8.13788, 8.13788, 8.13788, 8.13788, 8.13788, 8.13788, 8.13788, 8.13788, 8.13788, 8.13788, 8.13788, 8.13788, 8.32792, 8.13788
9.40309, 12, 8.32136, 8.06651, 3.74166, 3.67864, 0, 8.13755, 8.06651, 8.06651, 8.06651, 8.06651, 8.06651, 8.06651, 8.06651, 8.06651, 8.06651, 8.06651, 8.06651, 8.06651, 8.06651, 8.25031, 8.06651
9.41098, 10, 8.25667, 7.99509, 3.4641, 1.74333, 0, 8.08028, 7.99509, 7.99509, 7.99509, 7.99509, 7.99509, 7.99509, 7.99509, 7.99509, 7.99509, 7.99509, 7.99509, 7.99509, 7.99509, 8.17147, 7.99509
9.41886, 16, 8.19277, 7.92354, 4.24264, 7.80723, 0, 8.0248, 7.92354, 7.92354, 7.92354, 7.92354, 7.92354, 7.92354, 7.92354, 7.92354, 7.92354, 7.92354, 7.92354, 7.92354, 7.92354, 8.09151, 7.92354
9.42674, 12, 8.12977, 7.85174, 3.74166, 3.87023, 0, 7.97101, 7.85174, 7.85174, 7.85174, 7.85174, 7.85174, 7.85174, 7.85174, 7.85174, 7.85174, 7.85174, 7.85174, 7.85174, 7.85174, 8.0105, 7.85174
9.43462, 10, 8.06801, 7.7798, 3.4641, 1.93199, 0, 7.91904, 7.7798, 7.7798, 7.7798, 7.7798, 7.7798, 7.7798, 7.7798, 7.7798, 7.7798, 7.7798, 7.7798, 7.7798, 7.7798, 7.92877, 7.7798
9.4425, 18, 8.00788, 7.70796, 4.47214, 9.99212, 0, 7.86907, 7.70796, 7.70796, 7.70796, 7.70796, 7.70796, 7.70796, 7.70796, 7.70796, 7.70796, 7.70796, 7.70796, 7.70796, 7.70796, 7.84677, 7.70796
9.45038, 8, 7.94971, 7.63646, 3.16228, 0.0502915, 0, 7.82121, 7.63646, 7.63646, 7.63646, 7.63646, 7.63646, 7.63646, 7.63646, 7.63646, 7.63646, 7.63646, 7.63646, 7.63646, 7.63646, 7.76495, 7.63646
9.45826, 8, 7.89329, 7.56508, 3.16228, 0.10671, 0, 7.77507, 7.56508, 7.56508, 7.56508, 7.56508, 7.56508, 7.56508, 7.56508, 7.56508, 7.56508, 7.56508, 7.56509, 7.56508, 7.56508, 7.6833, 7.56508
9.46614, 6, 7.83863, 7.49393, 2.82843, -1.83863, 0, 7.73049, 7.49393, 7.49393, 7.49393, 7.49393, 7.49393, 7.49393, 7.49393, 7.49393, 7.49393, 7.49393, 7.49393, 7.49393, 7.49393, 7.60207, 7.49393
9.47402, 12, 7.78531, 7.42272, 3.74166, 4.21469, 0, 7.68686, 7.42272, 7.42272, 7.42272, 7.42272, 7.42272, 7.42272, 7.42272, 7.42272, 7.42272, 7.42272, 7.42273, 7.42272, 7.42272, 7.52116, 7.42272
9.4819, 14, 7.73298, 7.35143, 4, 6.26702, 0, 7.64376, 7.35143, 7.35143, 7.35143, 7.35143, 7.35143, 7.35143, 7.35143, 7.35143, 7.35143, 7.35143, 7.35143, 7.35143, 7.35143, 7.44066, 7.35143
9.48978, 12, 7.68155, 7.28027, 3.74166, 4.31845, 0, 7.60094, 7.28027, 7.28027, 7.28027, 7.28027, 7.28027, 7.28027, 7.28027, 7.28027, 7.28027, 7.28027, 7.28027, 7.28027, 7.28027, 7.36087, 7.28027
9.49766, 10, 7.63077, 7.20945, 3.4641, 2.36923, 0, 7.55813, 7.20945, 7.20945, 7.20945, 7.20945, 7.20945, 7.20945, 7.20945, 7.20945, 7.20945, 7.20945, 7.20945, 7.20945, 7.20945, 7.28209, 7.20945
9.50554, 6, 7.58024, 7.13904, 2.82843, -1.58024, 0, 7.51484, 7.13904, 7.13904, 7.13904, 7.13904, 7.13904, 7.13904, 7.13904, 7.13904, 7.13904, 7.13904, 7.13904, 7.13904, 7.13904, 7.20443, 7.13904
9.51342, 4, 7.52918, 7.0688, 2.44949, -3.52918, 0, 7.47029, 7.0688, 7.0688, 7.0688, 7.0688, 7.0688, 7.0688, 7.0688, 7.0688, 7.0688, 7.0688, 7.06881, 7.0688, 7.0688, 7.12769, 7.0688
9.52131, 8, 7.47722, 6.99891, 3.16228, 0.522784, 0, 7.42409, 6.99891, 6.99891, 6.99891, 6.99891, 6.99891, 6.99891, 6.99891, 6.99891, 6.99891, 6.99891, 6.99892, 6.99891, 6.99891, 7.05204, 6.99891
9.52919, 20, 7.42344, 6.92901, 4.69042, 12.5766, 0, 7.37534, 6.92901, 6.92901, 6.92901, 6.92901, 6.92901, 6.92901, 6.92901, 6.92901, 6.92901, 6.92901, 6.92901, 6.92901, 6.92901, 6.97711, 6.92901
9.53707, 8, 7.36751, 6.85927, 3.16228, 0.632494, 0, 7.32372, 6.85927, 6.85927, 6.85927, 6.85927, 6.85927, 6.85927, 6.85927, 6.85927, 6.85927, 6.85927, 6.85928, 6.85927, 6.85927, 6.90306, 6.85927
9.54495, 22, 7.30913, 6.78989, 4.89898, 14.6909, 0, 7.26898, 6.78989, 6.78989, 6.78989, 6.78989, 6.78989, 6.78989, 6.78989, 6.78989, 6.78989, 6.78989, 6.78989, 6.78989, 6.78989, 6.83004, 6.78989
9.55283, 12, 7.24813, 6.72107, 3.74166, 4.75187, 0, 7.21098, 6.72107, 6.72107, 6.72107, 6.72107, 6.72107, 6.72107, 6.72107, 6.72107, 6.72107, 6.72107, 6.72107, 6.72107, 6.72107, 6.75821, 6.72107
9.56071, 4, 7.18375, 6.65237, 2.44949, -3.18375, 0, 7.14901, 6.65237, 6.65237, 6.65237, 6.65237, 6.65237, 6.65237, 6.65237, 6.65237, 6.65237, 6.65237, 6.65237, 6.65237, 6.65237, 6.6871, 6.65237
9.56859, 18, 7.11599, 6.58403, 4.47214, 10.884, 0, 7.08313, 6.58403, 6.58403, 6.58403, 6.58403, 6.58403, 6.58403, 6.58403, 6.58403, 6.58403, 6.58403, 6.58403, 6.58403, 6.58403, 6.61689, 6.58403
9.57647, 4, 7.04501, 6.51628, 2.44949, -3.04501, 0, 7.01352, 6.51628, 6.51628, 6.51628, 6.51628, 6.51628, 6.51628, 6.51628, 6.51628, 6.51628, 6.51628, 6.51628, 6.51628, 6.51628, 6.54776, 6.51628
9.58435, 2, 6.9703, 6.44863, 2, -4.9703, 0, 6.93976, 6.44863, 6.44863, 6.44863, 6.44863, 6.44863, 6.44863, 6.44863, 6.44863, 6.44863, 6.44863, 6.44864, 6.44863, 6.44863, 6.47917, 6.44863
9.59223, 12, 6.89224, 6.38134, 3.74166, 5.10776, 0, 6.86225, 6.38134, 6.38134, 6.38134, 6.38134, 6.38134, 6.38134, 6.38134, 6.38134, 6.38134, 6.38134, 6.38134, 6.38134, 6.38134, 6.41133, 6.38134
9.60011, 10, 6.81132, 6.31466, 3.4641, 3.18868, 0, 6.78153, 6.31466, 6.31466, 6.31466, 6.31466, 6.31466, 6.31466, 6.31466, 6.31466, 6.31466, 6.31466, 6.31467, 6.31466, 6.31466, 6.34446, 6.31466
9.60799, 8, 6.72731, 6.24806, 3.16228, 1.27269, 0, 6.69741, 6.24806, 6.24806, 6.24806, 6.24806, 6.24806, 6.24806, 6.24806, 6.24806, 6.24806, 6.24806, 6.24807, 6.24806, 6.24806, 6.27796, 6.24806
9.61587, 4, 6.64086, 6.18182, 2.44949, -2.64086, 0, 6.61061, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.18182, 6.21207, 6.18182
9.62375, 6, 6.6372, 6.2007, 2.82843, -0.637204, 0, 6.60638, 6.2007, 6.2007, 6.2007, 6.2007, 6.2007, 6.2007, 6.2007, 6.2007, 6.2007, 6.2007, 6.2007, 6.2007, 6.2007, 6.23152, 6.2007
9.63163, 0, 6.63153, 6.21941, 1.41421, -6.63153, 0, 6.59997, 6.21941, 6.21941, 6.21941, 6.21941, 6.21941, 6.21941, 6.21941, 6.21941, 6.21941, 6.21941, 6.21941, 6.21941, 6.21941, 6.25097, 6.21941
9.63952, 4, 6.62453, 6.23815, 2.44949, -2.62453, 0, 6.5921, 6.23815, 6.23815, 6.23815, 6.23815, 6.23815, 6.23815, 6.23815, 6.23815, 6.23815, 6.23815, 6.23815, 6.23815, 6.23815, 6.27057, 6.23815
9.6474, 8, 6.61689, 6.2571, 3.16228, 1.38311, 0, 6.58352, 6.2571, 6.2571, 6.2571, 6.2571, 6.2571, 6.2571, 6.2571, 6.2571, 6.2571, 6.2571, 6.2571, 6.2571, 6.2571, 6.29047, 6.2571
9.65528, 10, 6.60875, 6.2759, 3.4641, 3.39125, 0, 6.57439, 6.2759, 6.2759, 6.2759, 6.2759, 6.2759, 6.2759, 6.2759, 6.2759, 6.2759, 6.2759, 6.27591, 6.2759, 6.2759, 6.31026, 6.2759
9.66316, 8, 6.60055, 6.29455, 3.16228, 1.39945, 0, 6.5652, 6.29455, 6.29455, 6.29455, 6.29455, 6.29455, 6.29455, 6.29455, 6.29455, 6.29455, 6.29455, 6.29456, 6.29455, 6.29455, 6.3299, 6.29455
9.67104, 2, 6.59245, 6.31282, 2, -4.59245, 0, 6.55615, 6.31282, 6.31282, 6.31282, 6.31282, 6.31282, 6.31282, 6.31282, 6.31282, 6.31282, 6.31282, 6.31282, 6.31282, 6.31282, 6.34911, 6.31282
9.67892, 10, 6.58501, 6.3309, 3.4641, 3.41499, 0, 6.54784, 6.3309, 6.3309, 6.3309, 6.3309, 6.3309, 6.3309, 6.3309, 6.3309, 6.3309, 6.3309, 6.3309, 6.3309, 6.3309, 6.36807, 6.3309
