   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_131.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
6.62488, 160, 197.226, 53.1042, 12.7279, -37.2258, 0, 53.1042, 53.1042, 189.555, 60.7724, 53.1042, 53.1042, 53.1042, 53.1042, 53.1042, 53.1042, 53.1042, 53.1042, 53.1042, 53.1042, 53.1042, 53.1042, 53.1071
6.63277, 172, 161.685, 53.0309, 13.1909, 10.3155, 0, 53.0309, 53.031, 155.252, 59.4611, 53.0309, 53.0309, 53.0309, 53.0309, 53.0309, 53.0309, 53.0309, 53.0309, 53.0309, 53.0309, 53.0309, 53.0309, 53.0335
6.64066, 136, 134.175, 52.9646, 11.7473, 1.82536, 0, 52.9647, 52.9648, 128.833, 58.3044, 52.9646, 52.9646, 52.9646, 52.9646, 52.9646, 52.9646, 52.9646, 52.9646, 52.9646, 52.9646, 52.9646, 52.9646, 52.9669
6.64855, 118, 113.092, 52.905, 10.9545, 4.90804, 0, 52.9051, 52.9052, 108.699, 57.2964, 52.905, 52.905, 52.905, 52.905, 52.905, 52.905, 52.905, 52.905, 52.905, 52.905, 52.905, 52.905, 52.9069
6.65644, 114, 97.0928, 52.8517, 10.7703, 16.9072, 0, 52.8518, 52.8519, 93.5144, 56.4284, 52.8517, 52.8517, 52.8517, 52.8517, 52.8517, 52.8517, 52.8517, 52.8517, 52.8517, 52.8517, 52.8517, 52.8517, 52.8533
6.66433, 86, 85.0652, 52.8042, 9.38083, 0.934822, 0, 52.8042, 52.8044, 82.1786, 55.6892, 52.8042, 52.8042, 52.8042, 52.8042, 52.8042, 52.8042, 52.8042, 52.8042, 52.8042, 52.8042, 52.8042, 52.8042, 52.8055
6.67222, 70, 76.1102, 52.7618, 8.48528, -6.11021, 0, 52.7618, 52.7621, 73.8039, 55.0667, 52.7618, 52.7618, 52.7618, 52.7618, 52.7618, 52.7618, 52.7618, 52.7618, 52.7618, 52.7618, 52.7618, 52.7618, 52.763
6.6801, 56, 69.5048, 52.7241, 7.61577, -13.5048, 0, 52.7241, 52.7244, 67.6796, 54.548, 52.7241, 52.7241, 52.7241, 52.7241, 52.7241, 52.7241, 52.7241, 52.7241, 52.7241, 52.7241, 52.7241, 52.7241, 52.7251
6.68799, 84, 64.677, 52.6905, 9.27362, 19.323, 0, 52.6905, 52.6908, 63.2464, 54.12, 52.6905, 52.6905, 52.6905, 52.6905, 52.6905, 52.6905, 52.6905, 52.6905, 52.6905, 52.6905, 52.6905, 52.6905, 52.6912
6.69588, 52, 61.1824, 52.6603, 7.34847, -9.18242, 0, 52.6603, 52.6606, 60.0715, 53.7701, 52.6603, 52.6603, 52.6603, 52.6603, 52.6603, 52.6603, 52.6603, 52.6603, 52.6603, 52.6603, 52.6603, 52.6603, 52.6609
6.70377, 72, 58.6787, 52.6329, 8.60233, 13.3213, 0, 52.633, 52.6334, 57.8242, 53.4865, 52.6329, 52.6329, 52.6329, 52.6329, 52.6329, 52.6329, 52.6329, 52.6329, 52.6329, 52.6329, 52.6329, 52.6329, 52.6334
6.71166, 46, 56.9067, 52.608, 6.9282, -10.9067, 0, 52.608, 52.6086, 56.2556, 53.2582, 52.608, 52.608, 52.608, 52.608, 52.608, 52.608, 52.608, 52.608, 52.608, 52.608, 52.608, 52.608, 52.6084
6.71955, 68, 55.6734, 52.5849, 8.3666, 12.3266, 0, 52.5849, 52.5856, 55.1817, 53.0756, 52.5849, 52.5849, 52.5849, 52.5849, 52.5849, 52.5849, 52.5849, 52.5849, 52.5849, 52.5849, 52.5849, 52.5849, 52.5852
6.72744, 82, 54.8385, 52.5633, 9.16515, 27.1615, 0, 52.5633, 52.5641, 54.4706, 52.9302, 52.5633, 52.5633, 52.5633, 52.5633, 52.5633, 52.5633, 52.5633, 52.5633, 52.5633, 52.5633, 52.5633, 52.5633, 52.5635
6.73533, 48, 54.3031, 52.5427, 7.07107, -6.30305, 0, 52.5427, 52.5436, 54.0302, 52.8144, 52.5427, 52.5427, 52.5427, 52.5427, 52.5427, 52.5427, 52.5427, 52.5427, 52.5427, 52.5427, 52.5427, 52.5427, 52.5429
6.74322, 62, 54.0018, 52.5228, 8, 7.99821, 0, 52.5228, 52.5239, 53.8012, 52.7222, 52.5228, 52.5228, 52.5228, 52.5228, 52.5228, 52.5228, 52.5228, 52.5228, 52.5228, 52.5228, 52.5228, 52.5228, 52.523
6.75111, 72, 53.8965, 52.5033, 8.60233, 18.1035, 0, 52.5034, 52.5046, 53.7502, 52.6483, 52.5033, 52.5033, 52.5033, 52.5033, 52.5033, 52.5033, 52.5033, 52.5033, 52.5033, 52.5033, 52.5033, 52.5033, 52.5034
6.759, 58, 53.9725, 52.484, 7.74597, 4.02753, 0, 52.484, 52.4854, 53.8665, 52.5884, 52.484, 52.484, 52.484, 52.484, 52.484, 52.484, 52.484, 52.484, 52.484, 52.484, 52.484, 52.484, 52.4841
6.76688, 50, 54.236, 52.4646, 7.2111, -4.23595, 0, 52.4646, 52.4663, 54.1597, 52.5391, 52.4646, 52.4646, 52.4646, 52.4646, 52.4646, 52.4646, 52.4646, 52.4646, 52.4646, 52.4646, 52.4646, 52.4646, 52.4647
6.77477, 80, 54.7137, 52.445, 9.05539, 25.2863, 0, 52.445, 52.4468, 54.6591, 52.4977, 52.445, 52.445, 52.445, 52.445, 52.445, 52.445, 52.445, 52.445, 52.445, 52.445, 52.445, 52.445, 52.445
6.78266, 78, 55.4534, 52.4249, 8.94427, 22.5466, 0, 52.4249, 52.427, 55.4143, 52.4619, 52.4249, 52.4249, 52.4249, 52.4249, 52.4249, 52.4249, 52.4249, 52.4249, 52.4249, 52.4249, 52.4249, 52.4249, 52.425
6.79055, 92, 56.5253, 52.4043, 9.69536, 35.4747, 0, 52.4043, 52.4066, 56.4973, 52.43, 52.4043, 52.4043, 52.4043, 52.4043, 52.4043, 52.4043, 52.4043, 52.4043, 52.4043, 52.4043, 52.4043, 52.4043, 52.4043
6.79844, 88, 58.025, 52.383, 9.48683, 29.975, 0, 52.383, 52.3856, 58.0047, 52.4006, 52.383, 52.383, 52.383, 52.383, 52.383, 52.383, 52.383, 52.383, 52.383, 52.383, 52.383, 52.383, 52.383
6.80633, 102, 60.0767, 52.3608, 10.198, 41.9233, 0, 52.3608, 52.3636, 60.0618, 52.3728, 52.3608, 52.3608, 52.3608, 52.3608, 52.3608, 52.3608, 52.3608, 52.3608, 52.3608, 52.3608, 52.3608, 52.3608, 52.3608
6.81422, 78, 62.8362, 52.3376, 8.94427, 15.1638, 0, 52.3376, 52.3407, 62.8249, 52.3457, 52.3376, 52.3376, 52.3376, 52.3376, 52.3376, 52.3376, 52.3376, 52.3376, 52.3376, 52.3376, 52.3376, 52.3376, 52.3376
6.82211, 86, 66.4953, 52.3132, 9.38083, 19.5047, 0, 52.3132, 52.3165, 66.4865, 52.3186, 52.3132, 52.3132, 52.3132, 52.3132, 52.3132, 52.3132, 52.3132, 52.3132, 52.3132, 52.3132, 52.3132, 52.3132, 52.3132
6.83, 116, 71.2842, 52.2873, 10.8628, 44.7158, 0, 52.2873, 52.2908, 71.277, 52.2909, 52.2873, 52.2873, 52.2873, 52.2873, 52.2873, 52.2873, 52.2873, 52.2873, 52.2873, 52.2873, 52.2873, 52.2873, 52.2873
6.83789, 100, 77.4744, 52.2595, 10.0995, 22.5256, 0, 52.2595, 52.2633, 77.4682, 52.2619, 52.2595, 52.2595, 52.2595, 52.2595, 52.2595, 52.2595, 52.2595, 52.2595, 52.2595, 52.2595, 52.2595, 52.2595, 52.2595
6.84578, 98, 85.379, 52.2296, 10, 12.621, 0, 52.2296, 52.2335, 85.3735, 52.2311, 52.2296, 52.2296, 52.2296, 52.2296, 52.2296, 52.2296, 52.2296, 52.2296, 52.2296, 52.2296, 52.2296, 52.2296, 52.2296
6.85366, 112, 95.3511, 52.1968, 10.6771, 16.6489, 0, 52.1968, 52.2009, 95.3459, 52.1978, 52.1968, 52.1968, 52.1968, 52.1968, 52.1968, 52.1968, 52.1968, 52.1968, 52.1968, 52.1968, 52.1968, 52.1968, 52.1968
6.86155, 116, 107.784, 52.1605, 10.8628, 8.21646, 0, 52.1605, 52.1647, 107.779, 52.1611, 52.1605, 52.1605, 52.1605, 52.1605, 52.1605, 52.1605, 52.1605, 52.1605, 52.1605, 52.1605, 52.1605, 52.1605, 52.1605
6.86944, 178, 123.094, 52.1197, 13.4164, 54.9064, 0, 52.1197, 52.1241, 123.089, 52.1201, 52.1197, 52.1197, 52.1197, 52.1197, 52.1197, 52.1197, 52.1197, 52.1197, 52.1197, 52.1197, 52.1197, 52.1197, 52.1197
6.87733, 166, 141.724, 52.0733, 12.9615, 24.2764, 0, 52.0733, 52.0777, 141.719, 52.0735, 52.0733, 52.0733, 52.0733, 52.0733, 52.0733, 52.0733, 52.0733, 52.0733, 52.0733, 52.0733, 52.0733, 52.0733, 52.0733
6.88522, 206, 164.117, 52.0197, 14.4222, 41.8829, 0, 52.0197, 52.0242, 164.112, 52.0198, 52.0197, 52.0197, 52.0197, 52.0197, 52.0197, 52.0197, 52.0197, 52.0197, 52.0197, 52.0197, 52.0197, 52.0197, 52.0197
6.89311, 218, 190.704, 51.9571, 14.8324, 27.2957, 0, 51.9571, 51.9616, 190.7, 51.9572, 51.9571, 51.9571, 51.9571, 51.9571, 51.9571, 51.9571, 51.9571, 51.9571, 51.9571, 51.9571, 51.9571, 51.9571, 51.9571
6.901, 278, 221.877, 51.8833, 16.7332, 56.1233, 0, 51.8833, 51.8877, 221.872, 51.8834, 51.8833, 51.8833, 51.8833, 51.8833, 51.8833, 51.8833, 51.8833, 51.8833, 51.8833, 51.8833, 51.8833, 51.8833, 51.8833
6.90889, 322, 257.972, 51.7955, 18, 64.0285, 0, 51.7955, 51.7999, 257.967, 51.7956, 51.7955, 51.7955, 51.7955, 51.7955, 51.7955, 51.7955, 51.7955, 51.7955, 51.7955, 51.7955, 51.7955, 51.7955, 51.7955
6.91678, 408, 299.221, 51.6906, 20.2485, 108.779, 0, 51.6906, 51.6948, 299.217, 51.6906, 51.6906, 51.6906, 51.6906, 51.6906, 51.6906, 51.6906, 51.6906, 51.6906, 51.6906, 51.6906, 51.6906, 51.6906, 51.6906
6.92467, 338, 345.754, 51.5647, 18.4391, -7.75439, 0, 51.5648, 51.5688, 345.75, 51.5648, 51.5647, 51.5647, 51.5647, 51.5647, 51.5647, 51.5647, 51.5647, 51.5647, 51.5647, 51.5647, 51.5647, 51.5647, 51.5647
6.93255, 396, 397.542, 51.4136, 19.9499, -1.54227, 0, 51.4137, 51.4175, 397.538, 51.4136, 51.4136, 51.4136, 51.4136, 51.4136, 51.4136, 51.4136, 51.4136, 51.4136, 51.4136, 51.4136, 51.4136, 51.4136, 51.4136
6.94044, 460, 454.386, 51.2324, 21.4942, 5.61438, 0, 51.2324, 51.236, 454.382, 51.2324, 51.2324, 51.2324, 51.2324, 51.2324, 51.2324, 51.2324, 51.2324, 51.2324, 51.2324, 51.2324, 51.2324, 51.2324, 51.2324
6.94833, 490, 515.89, 51.0156, 22.1811, -25.8903, 0, 51.0156, 51.019, 515.887, 51.0156, 51.0156, 51.0156, 51.0156, 51.0156, 51.0156, 51.0156, 51.0156, 51.0156, 51.0156, 51.0156, 51.0156, 51.0156, 51.0156
6.95622, 666, 581.45, 50.7573, 25.8457, 84.5503, 0, 50.7573, 50.7605, 581.446, 50.7573, 50.7573, 50.7573, 50.7573, 50.7573, 50.7573, 50.7573, 50.7573, 50.7573, 50.7573, 50.7573, 50.7573, 50.7573, 50.7573
6.96411, 664, 650.261, 50.4511, 25.807, 13.739, 0, 50.4512, 50.4541, 650.258, 50.4511, 50.4511, 50.4511, 50.4511, 50.4511, 50.4511, 50.4511, 50.4511, 50.4511, 50.4511, 50.4511, 50.4511, 50.4511, 50.4511
6.972, 700, 721.283, 50.0906, 26.4953, -21.2827, 0, 50.0906, 50.0933, 721.28, 50.0906, 50.0906, 50.0906, 50.0906, 50.0906, 50.0906, 50.0906, 50.0906, 50.0906, 50.0906, 50.0906, 50.0906, 50.0906, 50.0906
6.97989, 738, 793.312, 49.6688, 27.2029, -55.312, 0, 49.6688, 49.6712, 793.31, 49.6688, 49.6688, 49.6688, 49.6688, 49.6688, 49.6688, 49.6688, 49.6688, 49.6688, 49.6688, 49.6688, 49.6688, 49.6688, 49.6688
6.98778, 870, 864.96, 49.1791, 29.5296, 5.03955, 0, 49.1791, 49.1813, 864.958, 49.1791, 49.1791, 49.1791, 49.1791, 49.1791, 49.1791, 49.1791, 49.1791, 49.1791, 49.1791, 49.1791, 49.1791, 49.1791, 49.1791
6.99567, 974, 934.738, 48.615, 31.241, 39.2617, 0, 48.6151, 48.617, 934.736, 48.615, 48.615, 48.615, 48.615, 48.615, 48.615, 48.615, 48.615, 48.615, 48.615, 48.615, 48.615, 48.615, 48.615
7.00356, 1020, 1001.1, 48.0209, 31.9687, 18.8984, 0, 48.0209, 48.0226, 1001.1, 48.0209, 48.0209, 48.0209, 48.0209, 48.0209, 48.0209, 48.0209, 48.0209, 48.0209, 48.0209, 48.0209, 48.0209, 48.0209, 48.0209
7.01145, 1062, 1061.77, 46.6913, 32.619, 0.231445, 0, 46.6913, 46.6928, 1061.77, 46.6913, 46.6913, 46.6913, 46.6913, 46.6913, 46.6913, 46.6913, 46.6913, 46.6913, 46.6913, 46.6913, 46.6913, 46.6913, 46.6913
7.01933, 1104, 1115.86, 45.2953, 33.2566, -11.8615, 0, 45.2953, 45.2966, 1115.86, 45.2953, 45.2953, 45.2953, 45.2953, 45.2953, 45.2953, 45.2953, 45.2953, 45.2953, 45.2953, 45.2953, 45.2953, 45.2953, 45.2953
7.02722, 1198, 1161.95, 43.8374, 34.641, 36.0502, 0, 43.8374, 43.8386, 1161.95, 43.8374, 43.8374, 43.8374, 43.8374, 43.8374, 43.8374, 43.8374, 43.8374, 43.8374, 43.8374, 43.8374, 43.8374, 43.8374, 43.8374
7.03511, 1268, 1198.78, 42.324, 35.6371, 69.2234, 0, 42.324, 42.325, 1198.78, 42.324, 42.324, 42.324, 42.324, 42.324, 42.324, 42.324, 42.324, 42.324, 42.324, 42.324, 42.324, 42.324, 42.324
7.043, 1328, 1225.31, 40.763, 36.4692, 102.688, 0, 40.763, 40.7639, 1225.31, 40.763, 40.763, 40.763, 40.763, 40.763, 40.763, 40.763, 40.763, 40.763, 40.763, 40.763, 40.763, 40.763, 40.763
7.05089, 1212, 1240.81, 39.1636, 34.8425, -28.8063, 0, 39.1636, 39.1643, 1240.81, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636
7.05878, 1198, 1244.81, 37.5371, 34.641, -46.8125, 0, 37.5372, 37.5377, 1244.81, 37.5371, 37.5371, 37.5371, 37.5371, 37.5371, 37.5371, 37.5371, 37.5371, 37.5371, 37.5371, 37.5371, 37.5371, 37.5371, 37.5371
7.06667, 1104, 1237.22, 35.8952, 33.2566, -133.218, 0, 35.8952, 35.8957, 1237.22, 35.8952, 35.8952, 35.8952, 35.8952, 35.8952, 35.8952, 35.8952, 35.8952, 35.8952, 35.8952, 35.8952, 35.8952, 35.8952, 35.8952
7.07456, 1280, 1218.24, 34.2509, 35.805, 61.7606, 0, 34.2509, 34.2513, 1218.24, 34.2509, 34.2509, 34.2509, 34.2509, 34.2509, 34.2509, 34.2509, 34.2509, 34.2509, 34.2509, 34.2509, 34.2509, 34.2509, 34.2509
7.08245, 1076, 1188.42, 32.6175, 32.8329, -112.418, 0, 32.6175, 32.6179, 1188.42, 32.6175, 32.6175, 32.6175, 32.6175, 32.6175, 32.6175, 32.6175, 32.6175, 32.6175, 32.6175, 32.6175, 32.6175, 32.6175, 32.6175
7.09034, 1090, 1148.59, 31.0084, 33.0454, -58.5919, 0, 31.0084, 31.0087, 1148.59, 31.0084, 31.0084, 31.0084, 31.0084, 31.0084, 31.0084, 31.0084, 31.0084, 31.0084, 31.0084, 31.0084, 31.0084, 31.0084, 31.0084
7.09823, 1046, 1099.85, 29.4362, 32.3728, -53.8452, 0, 29.4363, 29.4365, 1099.84, 29.4362, 29.4362, 29.4362, 29.4362, 29.4362, 29.4362, 29.4362, 29.4362, 29.4362, 29.4362, 29.4362, 29.4362, 29.4362, 29.4363
7.10611, 978, 1043.47, 27.9134, 31.305, -65.4734, 0, 27.9134, 27.9137, 1043.47, 27.9134, 27.9134, 27.9134, 27.9134, 27.9134, 27.9134, 27.9134, 27.9134, 27.9134, 27.9134, 27.9134, 27.9134, 27.9134, 27.9134
7.114, 958, 980.917, 26.4507, 30.9839, -22.9171, 0, 26.4508, 26.4509, 980.917, 26.4507, 26.4507, 26.4507, 26.4507, 26.4507, 26.4507, 26.4507, 26.4507, 26.4507, 26.4507, 26.4507, 26.4507, 26.4507, 26.4508
7.12189, 786, 913.701, 25.0577, 28.0713, -127.701, 0, 25.0578, 25.0579, 913.701, 25.0577, 25.0577, 25.0577, 25.0577, 25.0577, 25.0577, 25.0577, 25.0577, 25.0577, 25.0577, 25.0578, 25.0577, 25.0577, 25.0578
7.12978, 770, 843.374, 23.7418, 27.7849, -73.3743, 0, 23.7418, 23.742, 843.374, 23.7418, 23.7418, 23.7418, 23.7418, 23.7418, 23.7418, 23.7418, 23.7418, 23.7418, 23.7418, 23.7418, 23.7418, 23.7418, 23.7419
7.13767, 766, 771.451, 22.5085, 27.7128, -5.45123, 0, 22.5086, 22.5087, 771.451, 22.5085, 22.5085, 22.5085, 22.5085, 22.5085, 22.5085, 22.5085, 22.5085, 22.5085, 22.5085, 22.5085, 22.5085, 22.5085, 22.5086
7.14556, 660, 699.364, 21.3611, 25.7294, -39.3636, 0, 21.3611, 21.3613, 699.363, 21.3611, 21.3611, 21.3611, 21.3611, 21.3611, 21.3611, 21.3611, 21.3611, 21.3611, 21.3611, 21.3611, 21.3611, 21.3611, 21.3612
7.15345, 586, 628.401, 20.3009, 24.2487, -42.4009, 0, 20.3009, 20.301, 628.401, 20.3009, 20.3009, 20.3009, 20.3009, 20.3009, 20.3009, 20.3009, 20.3009, 20.3009, 20.3009, 20.3009, 20.3009, 20.3009, 20.301
7.16134, 500, 559.703, 19.3277, 22.4054, -59.7027, 0, 19.3277, 19.3278, 559.702, 19.3277, 19.3277, 19.3277, 19.3277, 19.3277, 19.3277, 19.3277, 19.3277, 19.3277, 19.3277, 19.3277, 19.3277, 19.3277, 19.3278
7.16923, 444, 494.218, 18.4394, 21.1187, -50.2177, 0, 18.4394, 18.4395, 494.217, 18.4394, 18.4394, 18.4394, 18.4394, 18.4394, 18.4394, 18.4394, 18.4394, 18.4394, 18.4394, 18.4394, 18.4394, 18.4394, 18.4396
7.17712, 366, 432.701, 17.6318, 19.1833, -66.7007, 0, 17.6318, 17.6319, 432.7, 17.6318, 17.6318, 17.6318, 17.6318, 17.6318, 17.6318, 17.6318, 17.6318, 17.6318, 17.6318, 17.6318, 17.6318, 17.6318, 17.632
7.18501, 354, 375.692, 16.8994, 18.868, -21.6921, 0, 16.8994, 16.8995, 375.692, 16.8994, 16.8994, 16.8994, 16.8994, 16.8994, 16.8994, 16.8994, 16.8994, 16.8994, 16.8994, 16.8994, 16.8994, 16.8994, 16.8997
7.19289, 338, 323.565, 16.2359, 18.4391, 14.4353, 0, 16.2359, 16.236, 323.564, 16.2359, 16.2359, 16.2359, 16.2359, 16.2359, 16.2359, 16.2359, 16.2359, 16.2359, 16.2359, 16.2359, 16.2359, 16.2359, 16.2362
7.20078, 234, 276.49, 15.6342, 15.3623, -42.4901, 0, 15.6342, 15.6343, 276.489, 15.6342, 15.6342, 15.6342, 15.6342, 15.6342, 15.6342, 15.6342, 15.6342, 15.6342, 15.6342, 15.6342, 15.6342, 15.6342, 15.6347
7.20867, 198, 234.495, 15.0868, 14.1421, -36.4948, 0, 15.0868, 15.0869, 234.494, 15.0868, 15.0868, 15.0868, 15.0868, 15.0868, 15.0868, 15.0868, 15.0868, 15.0868, 15.0868, 15.0868, 15.0868, 15.0868, 15.0874
7.21656, 158, 197.469, 14.5864, 12.6491, -39.4688, 0, 14.5864, 14.5865, 197.468, 14.5864, 14.5864, 14.5864, 14.5864, 14.5864, 14.5864, 14.5864, 14.5864, 14.5864, 14.5864, 14.5864, 14.5864, 14.5864, 14.5871
7.22445, 126, 165.193, 14.1252, 11.3137, -39.1932, 0, 14.1252, 14.1253, 165.192, 14.1252, 14.1252, 14.1252, 14.1252, 14.1252, 14.1252, 14.1252, 14.1252, 14.1252, 14.1252, 14.1252, 14.1252, 14.1252, 14.1261
7.23234, 136, 137.369, 13.6961, 11.7473, -1.36858, 0, 13.6962, 13.6962, 137.367, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6972
7.24023, 72, 113.631, 13.2923, 8.60233, -41.6314, 0, 13.2923, 13.2924, 113.63, 13.2923, 13.2923, 13.2923, 13.2923, 13.2923, 13.2923, 13.2923, 13.2923, 13.2923, 13.2923, 13.2923, 13.2923, 13.2923, 13.2935
7.24812, 86, 93.5938, 12.9074, 9.38083, -7.59381, 0, 12.9074, 12.9075, 93.5923, 12.9074, 12.9074, 12.9074, 12.9074, 12.9074, 12.9074, 12.9074, 12.9074, 12.9074, 12.9074, 12.9074, 12.9074, 12.9074, 12.9089
7.25601, 56, 76.8426, 12.5354, 7.61577, -20.8426, 0, 12.5354, 12.5355, 76.8408, 12.5354, 12.5354, 12.5354, 12.5354, 12.5354, 12.5354, 12.5354, 12.5354, 12.5354, 12.5354, 12.5354, 12.5354, 12.5354, 12.537
7.2639, 38, 62.9725, 12.1712, 6.32456, -24.9725, 0, 12.1712, 12.1713, 62.9705, 12.1712, 12.1712, 12.1712, 12.1712, 12.1712, 12.1712, 12.1712, 12.1712, 12.1712, 12.1712, 12.1712, 12.1712, 12.1712, 12.1731
7.27179, 30, 51.588, 11.8102, 5.65685, -21.588, 0, 11.8102, 11.8103, 51.5857, 11.8102, 11.8102, 11.8102, 11.8102, 11.8102, 11.8102, 11.8102, 11.8102, 11.8102, 11.8102, 11.8102, 11.8102, 11.8102, 11.8123
7.27967, 44, 42.3231, 11.4488, 6.78233, 1.67688, 0, 11.4488, 11.4489, 42.3206, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4512
7.28756, 16, 34.8385, 11.0843, 4.24264, -18.8385, 0, 11.0843, 11.0844, 34.8357, 11.0843, 11.0843, 11.0843, 11.0843, 11.0843, 11.0843, 11.0843, 11.0843, 11.0843, 11.0843, 11.0843, 11.0843, 11.0843, 11.087
7.29545, 20, 28.8318, 10.7147, 4.69042, -8.83177, 0, 10.7147, 10.7148, 28.8287, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7147, 10.7177
7.30334, 12, 23.9256, 10.227, 3.74166, -11.9256, 0, 10.2271, 10.2272, 23.9222, 10.227, 10.227, 10.227, 10.227, 10.227, 10.227, 10.227, 10.227, 10.227, 10.227, 10.2271, 10.227, 10.227, 10.2303
7.31123, 26, 20.1501, 9.88181, 5.2915, 5.84989, 0, 9.88183, 9.88192, 20.1464, 9.88181, 9.88181, 9.88181, 9.88181, 9.88181, 9.88181, 9.88181, 9.88181, 9.88181, 9.88181, 9.88181, 9.88181, 9.88181, 9.88535
7.31912, 12, 17.1724, 9.54112, 3.74166, -5.17237, 0, 9.54114, 9.54123, 17.1685, 9.54112, 9.54112, 9.54112, 9.54112, 9.54112, 9.54112, 9.54112, 9.54112, 9.54112, 9.54112, 9.54112, 9.54112, 9.54112, 9.54491
7.32701, 16, 14.8283, 9.20537, 4.24264, 1.17166, 0, 9.20539, 9.20548, 14.8242, 9.20537, 9.20537, 9.20537, 9.20537, 9.20537, 9.20537, 9.20537, 9.20537, 9.20537, 9.20537, 9.20537, 9.20537, 9.20537, 9.2094
7.3349, 20, 12.9835, 8.87512, 4.69042, 7.01651, 0, 8.87514, 8.87524, 12.9791, 8.87512, 8.87512, 8.87512, 8.87512, 8.87512, 8.87512, 8.87512, 8.87512, 8.87512, 8.87512, 8.87513, 8.87512, 8.87512, 8.87937
7.34279, 14, 11.5271, 8.55057, 4, 2.47289, 0, 8.55059, 8.55068, 11.5226, 8.55057, 8.55057, 8.55057, 8.55057, 8.55057, 8.55057, 8.55057, 8.55057, 8.55057, 8.55057, 8.55057, 8.55057, 8.55057, 8.555
7.35068, 10, 10.3704, 8.2317, 3.4641, -0.370382, 0, 8.23172, 8.23181, 10.3657, 8.2317, 8.2317, 8.2317, 8.2317, 8.2317, 8.2317, 8.2317, 8.2317, 8.2317, 8.2317, 8.2317, 8.2317, 8.2317, 8.23628
7.35856, 6, 9.44285, 7.91871, 2.82843, -3.44285, 0, 7.91873, 7.91882, 9.43802, 7.91871, 7.91871, 7.91871, 7.91871, 7.91871, 7.91871, 7.91871, 7.91871, 7.91871, 7.91871, 7.91871, 7.91871, 7.91871, 7.9234
7.36645, 8, 8.68932, 7.61179, 3.16228, -0.689316, 0, 7.6118, 7.6119, 8.68441, 7.61179, 7.61179, 7.61179, 7.61179, 7.61179, 7.61179, 7.61179, 7.61179, 7.61179, 7.61179, 7.61179, 7.61179, 7.61179, 7.61655
7.37434, 10, 8.06679, 7.31096, 3.4641, 1.93321, 0, 7.31098, 7.31108, 8.06185, 7.31096, 7.31096, 7.31096, 7.31096, 7.31096, 7.31096, 7.31096, 7.31096, 7.31096, 7.31096, 7.31096, 7.31096, 7.31096, 7.31576
7.38223, 4, 7.54231, 7.01608, 2.44949, -3.54231, 0, 7.0161, 7.0162, 7.53737, 7.01608, 7.01608, 7.01608, 7.01608, 7.01608, 7.01608, 7.01608, 7.01608, 7.01608, 7.01608, 7.01608, 7.01608, 7.01608, 7.02088
7.39012, 2, 7.09106, 6.72727, 2, -5.09106, 0, 6.72729, 6.72739, 7.08616, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.73203
7.39801, 8, 6.79406, 6.54419, 3.16228, 1.20594, 0, 6.54421, 6.54431, 6.78923, 6.54419, 6.54419, 6.54419, 6.54419, 6.54419, 6.54419, 6.54419, 6.54419, 6.54419, 6.54419, 6.54419, 6.54419, 6.54419, 6.54888
7.4059, 8, 6.53429, 6.36364, 3.16228, 1.46571, 0, 6.36366, 6.36376, 6.52956, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36364, 6.36823
7.41379, 14, 6.48168, 6.36564, 4, 7.51832, 0, 6.36566, 6.36576, 6.47707, 6.36564, 6.36564, 6.36564, 6.36564, 6.36564, 6.36564, 6.36564, 6.36564, 6.36564, 6.36564, 6.36564, 6.36564, 6.36564, 6.3701
7.42168, 0, 6.44622, 6.36752, 1.41421, -6.44622, 0, 6.36754, 6.36764, 6.44174, 6.36752, 6.36752, 6.36752, 6.36752, 6.36752, 6.36752, 6.36752, 6.36752, 6.36752, 6.36752, 6.36752, 6.36752, 6.36752, 6.37185
