   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_228.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
20.6592, 0, 0.0189798, 0, 1.41421, -0.0189798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.43291e-05, 0, 0.0188855, 0, 0
20.6671, 0, 0.0193554, 0, 1.41421, -0.0193554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.31366e-05, 0, 0.0192822, 0, 0
20.675, 0, 0.0197419, 0, 1.41421, -0.0197419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64724e-05, 0, 0.0196855, 0, 0
20.6828, 0, 0.0201381, 0, 1.41421, -0.0201381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34348e-05, 0, 0.0200947, 0, 0
20.6907, 0, 0.0205424, 0, 1.41421, -0.0205424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3285e-05, 0, 0.0205091, 0, 0
20.6986, 0, 0.0209537, 0, 1.41421, -0.0209537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54172e-05, 0, 0.0209283, 0, 0
20.7065, 0, 0.0213707, 0, 1.41421, -0.0213707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93513e-05, 0, 0.0213514, 0, 0
20.7144, 0, 0.0217923, 0, 1.41421, -0.0217923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46955e-05, 0, 0.0217776, 0, 0
20.7223, 0, 0.0222171, 0, 1.41421, -0.0222171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11414e-05, 0, 0.022206, 0, 0
20.7302, 0, 0.0226439, 0, 1.41421, -0.0226439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.44321e-06, 0, 0.0226354, 0, 0
20.7381, 0, 0.0230711, 0, 1.41421, -0.0230711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.40663e-06, 0, 0.0230647, 0, 0
20.746, 0, 0.0234975, 0, 1.41421, -0.0234975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87954e-06, 0, 0.0234926, 0, 0
20.7539, 0, 0.0239216, 0, 1.41421, -0.0239216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74201e-06, 0, 0.0239178, 0, 0
20.7617, 2, 0.0243418, 0, 2, 1.97566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90121e-06, 0, 0.0243389, 0, 0
20.7696, 0, 0.0247566, 0, 1.41421, -0.0247566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2882e-06, 0, 0.0247543, 0, 0
20.7775, 0, 0.0251644, 0, 1.41421, -0.0251644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84611e-06, 0, 0.0251625, 0, 0
20.7854, 0, 0.0255635, 0, 1.41421, -0.0255635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5329e-06, 0, 0.0255619, 0, 0
20.7933, 0, 0.0259521, 0, 1.41421, -0.0259521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31646e-06, 0, 0.0259508, 0, 0
20.8012, 0, 0.0263286, 0, 1.41421, -0.0263286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17229e-06, 0, 0.0263275, 0, 0
20.8091, 0, 0.0266913, 0, 1.41421, -0.0266913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08203e-06, 0, 0.0266902, 0, 0
20.817, 0, 0.0270385, 0, 1.41421, -0.0270385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0317e-06, 0, 0.0270375, 0, 0
20.8249, 0, 0.0273686, 0, 1.41421, -0.0273686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01082e-06, 0, 0.0273676, 0, 0
20.8328, 0, 0.0276797, 0, 1.41421, -0.0276797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01149e-06, 0, 0.0276787, 0, 0
20.8406, 0, 0.0279707, 0, 1.41421, -0.0279707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02778e-06, 0, 0.0279696, 0, 0
20.8485, 0, 0.0282396, 0, 1.41421, -0.0282396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05514e-06, 0, 0.0282386, 0, 0
20.8564, 4, 0.0284855, 0, 2.44949, 3.97151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09019e-06, 0, 0.0284844, 0, 0
20.8643, 0, 0.0287069, 0, 1.41421, -0.0287069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13027e-06, 0, 0.0287057, 0, 0
20.8722, 0, 0.0289026, 0, 1.41421, -0.0289026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17332e-06, 0, 0.0289015, 0, 0
20.8801, 0, 0.029072, 0, 1.41421, -0.029072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21775e-06, 0, 0.0290708, 0, 0
20.888, 0, 0.029214, 0, 1.41421, -0.029214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26218e-06, 0, 0.0292127, 0, 0
20.8959, 0, 0.0293281, 0, 1.41421, -0.0293281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30527e-06, 0, 0.0293268, 0, 0
20.9038, 0, 0.0294138, 0, 1.41421, -0.0294138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34458e-06, 0, 0.0294124, 0, 0
20.9117, 0, 0.0294708, 0, 1.41421, -0.0294708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38439e-06, 0, 0.0294695, 0, 0
20.9195, 0, 0.0294992, 0, 1.41421, -0.0294992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42097e-06, 0, 0.0294978, 0, 0
20.9274, 0, 0.029499, 0, 1.41421, -0.029499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45361e-06, 0, 0.0294975, 0, 0
20.9353, 0, 0.0294705, 0, 1.41421, -0.0294705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48189e-06, 0, 0.029469, 0, 0
20.9432, 0, 0.0294142, 0, 1.41421, -0.0294142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50547e-06, 0, 0.0294127, 0, 0
20.9511, 0, 0.0293309, 0, 1.41421, -0.0293309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52404e-06, 0, 0.0293294, 0, 0
20.959, 0, 0.0292213, 0, 1.41421, -0.0292213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53743e-06, 0, 0.0292198, 0, 0
20.9669, 0, 0.0290865, 0, 1.41421, -0.0290865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54545e-06, 0, 0.0290849, 0, 0
20.9748, 0, 0.0289275, 0, 1.41421, -0.0289275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54805e-06, 0, 0.0289259, 0, 0
20.9827, 0, 0.0287457, 0, 1.41421, -0.0287457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54518e-06, 0, 0.0287441, 0, 0
20.9906, 0, 0.0285424, 0, 1.41421, -0.0285424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53689e-06, 0, 0.0285408, 0, 0
20.9984, 0, 0.0283191, 0, 1.41421, -0.0283191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52328e-06, 0, 0.0283176, 0, 0
21.0063, 0, 0.0280774, 0, 1.41421, -0.0280774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50452e-06, 0, 0.0280759, 0, 0
21.0142, 2, 0.0278188, 0, 2, 1.97218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48083e-06, 0, 0.0278173, 0, 0
21.0221, 0, 0.0275449, 0, 1.41421, -0.0275449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45248e-06, 0, 0.0275435, 0, 0
21.03, 0, 0.0272576, 0, 1.41421, -0.0272576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41982e-06, 0, 0.0272562, 0, 0
21.0379, 0, 0.0269582, 0, 1.41421, -0.0269582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38319e-06, 0, 0.0269569, 0, 0
21.0458, 0, 0.0266486, 0, 1.41421, -0.0266486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34301e-06, 0, 0.0266473, 0, 0
21.0537, 0, 0.0263302, 0, 1.41421, -0.0263302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29971e-06, 0, 0.0263289, 0, 0
21.0616, 0, 0.0260047, 0, 1.41421, -0.0260047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25375e-06, 0, 0.0260035, 0, 0
21.0695, 0, 0.0256736, 0, 1.41421, -0.0256736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2056e-06, 0, 0.0256724, 0, 0
21.0773, 0, 0.0253381, 0, 1.41421, -0.0253381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15574e-06, 0, 0.0253369, 0, 0
21.0852, 0, 0.0249996, 0, 1.41421, -0.0249996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10463e-06, 0, 0.0249984, 0, 0
21.0931, 0, 0.0246594, 0, 1.41421, -0.0246594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05278e-06, 0, 0.0246583, 0, 0
21.101, 0, 0.0243185, 0, 1.41421, -0.0243185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0006e-06, 0, 0.0243175, 0, 0
21.1089, 0, 0.023978, 0, 1.41421, -0.023978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.4856e-07, 0, 0.0239771, 0, 0
21.1168, 0, 0.0236388, 0, 1.41421, -0.0236388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.97052e-07, 0, 0.0236379, 0, 0
21.1247, 0, 0.0233015, 0, 1.41421, -0.0233015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.46466e-07, 0, 0.0233007, 0, 0
21.1326, 0, 0.0229671, 0, 1.41421, -0.0229671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97168e-07, 0, 0.0229663, 0, 0
21.1405, 0, 0.0226359, 0, 1.41421, -0.0226359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.49445e-07, 0, 0.0226351, 0, 0
21.1484, 0, 0.0223085, 0, 1.41421, -0.0223085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.03598e-07, 0, 0.0223078, 0, 0
21.1562, 0, 0.0219851, 0, 1.41421, -0.0219851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.59842e-07, 0, 0.0219844, 0, 0
21.1641, 0, 0.021666, 0, 1.41421, -0.021666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.18376e-07, 0, 0.0216654, 0, 0
21.172, 0, 0.0213517, 0, 1.41421, -0.0213517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.79388e-07, 0, 0.0213511, 0, 0
21.1799, 0, 0.0210419, 0, 1.41421, -0.0210419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.42968e-07, 0, 0.0210414, 0, 0
21.1878, 0, 0.0207369, 0, 1.41421, -0.0207369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09217e-07, 0, 0.0207363, 0, 0
21.1957, 0, 0.0204364, 0, 1.41421, -0.0204364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.78166e-07, 0, 0.0204359, 0, 0
21.2036, 2, 0.0201405, 0, 2, 1.97986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49837e-07, 0, 0.02014, 0, 0
21.2115, 0, 0.019849, 0, 1.41421, -0.019849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24222e-07, 0, 0.0198486, 0, 0
21.2194, 0, 0.0195616, 0, 1.41421, -0.0195616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01264e-07, 0, 0.0195612, 0, 0
21.2273, 0, 0.0192783, 0, 1.41421, -0.0192783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80907e-07, 0, 0.019278, 0, 0
21.2351, 0, 0.0189987, 0, 1.41421, -0.0189987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.63051e-07, 0, 0.0189984, 0, 0
21.243, 0, 0.0187226, 0, 1.41421, -0.0187226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47594e-07, 0, 0.0187223, 0, 0
21.2509, 0, 0.0184498, 0, 1.41421, -0.0184498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34414e-07, 0, 0.0184494, 0, 0
21.2588, 0, 0.0181799, 0, 1.41421, -0.0181799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23368e-07, 0, 0.0181795, 0, 0
21.2667, 0, 0.0179127, 0, 1.41421, -0.0179127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14316e-07, 0, 0.0179124, 0, 0
21.2746, 0, 0.0176479, 0, 1.41421, -0.0176479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07095e-07, 0, 0.0176476, 0, 0
21.2825, 0, 0.0173854, 0, 1.41421, -0.0173854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01552e-07, 0, 0.0173851, 0, 0
21.2904, 0, 0.017125, 0, 1.41421, -0.017125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97522e-07, 0, 0.0171247, 0, 0
21.2983, 0, 0.0168663, 0, 1.41421, -0.0168663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94838e-07, 0, 0.016866, 0, 0
21.3062, 0, 0.0166094, 0, 1.41421, -0.0166094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93338e-07, 0, 0.0166091, 0, 0
21.314, 0, 0.016354, 0, 1.41421, -0.016354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92858e-07, 0, 0.0163537, 0, 0
21.3219, 0, 0.0161, 0, 1.41421, -0.0161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93238e-07, 0, 0.0160997, 0, 0
21.3298, 0, 0.0158474, 0, 1.41421, -0.0158474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94325e-07, 0, 0.0158471, 0, 0
21.3377, 0, 0.0155961, 0, 1.41421, -0.0155961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95969e-07, 0, 0.0155958, 0, 0
21.3456, 0, 0.0153461, 0, 1.41421, -0.0153461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98029e-07, 0, 0.0153458, 0, 0
21.3535, 0, 0.0150974, 0, 1.41421, -0.0150974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00368e-07, 0, 0.0150971, 0, 0
21.3614, 0, 0.01485, 0, 1.41421, -0.01485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02861e-07, 0, 0.0148497, 0, 0
21.3693, 0, 0.014604, 0, 1.41421, -0.014604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0539e-07, 0, 0.0146037, 0, 0
21.3772, 0, 0.0143595, 0, 1.41421, -0.0143595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07848e-07, 0, 0.0143591, 0, 0
21.3851, 0, 0.0141164, 0, 1.41421, -0.0141164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10135e-07, 0, 0.0141161, 0, 0
21.3929, 0, 0.0138752, 0, 1.41421, -0.0138752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12163e-07, 0, 0.0138748, 0, 0
21.4008, 0, 0.0136356, 0, 1.41421, -0.0136356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13856e-07, 0, 0.0136353, 0, 0
21.4087, 0, 0.0133981, 0, 1.41421, -0.0133981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15146e-07, 0, 0.0133978, 0, 0
21.4166, 0, 0.0131626, 0, 1.41421, -0.0131626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15978e-07, 0, 0.0131623, 0, 0
21.4245, 0, 0.0129294, 0, 1.41421, -0.0129294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16307e-07, 0, 0.0129291, 0, 0
21.4324, 2, 0.0126985, 0, 2, 1.9873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16099e-07, 0, 0.0126982, 0, 0
21.4403, 0, 0.0124702, 0, 1.41421, -0.0124702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1533e-07, 0, 0.0124699, 0, 0
21.4482, 0, 0.0122446, 0, 1.41421, -0.0122446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13986e-07, 0, 0.0122442, 0, 0
21.4561, 2, 0.0120217, 0, 2, 1.98798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12066e-07, 0, 0.0120214, 0, 0
21.464, 2, 0.0118018, 0, 2, 1.9882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09572e-07, 0, 0.0118015, 0, 0
21.4718, 0, 0.011585, 0, 1.41421, -0.011585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06522e-07, 0, 0.0115847, 0, 0
21.4797, 0, 0.0113713, 0, 1.41421, -0.0113713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02937e-07, 0, 0.011371, 0, 0
21.4876, 0, 0.011161, 0, 1.41421, -0.011161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98846e-07, 0, 0.0111607, 0, 0
21.4955, 0, 0.010954, 0, 1.41421, -0.010954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94284e-07, 0, 0.0109537, 0, 0
21.5034, 0, 0.0107505, 0, 1.41421, -0.0107505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89294e-07, 0, 0.0107502, 0, 0
21.5113, 0, 0.0105505, 0, 1.41421, -0.0105505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83923e-07, 0, 0.0105502, 0, 0
21.5192, 0, 0.0103541, 0, 1.41421, -0.0103541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78218e-07, 0, 0.0103538, 0, 0
21.5271, 0, 0.0101613, 0, 1.41421, -0.0101613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72233e-07, 0, 0.010161, 0, 0
21.535, 0, 0.0099721, 0, 1.41421, -0.0099721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66018e-07, 0, 0.00997183, 0, 0
21.5429, 0, 0.00978655, 0, 1.41421, -0.00978655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59629e-07, 0, 0.00978629, 0, 0
21.5507, 0, 0.0096047, 0, 1.41421, -0.0096047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53122e-07, 0, 0.00960445, 0, 0
21.5586, 0, 0.00942644, 0, 1.41421, -0.00942644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46546e-07, 0, 0.00942619, 0, 0
21.5665, 0, 0.00925182, 0, 1.41421, -0.00925182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39955e-07, 0, 0.00925158, 0, 0
21.5744, 0, 0.00908074, 0, 1.41421, -0.00908074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33395e-07, 0, 0.00908051, 0, 0
21.5823, 0, 0.0089132, 0, 1.41421, -0.0089132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26912e-07, 0, 0.00891297, 0, 0
21.5902, 0, 0.00874917, 0, 1.41421, -0.00874917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20551e-07, 0, 0.00874895, 0, 0
21.5981, 0, 0.00858854, 0, 1.41421, -0.00858854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14345e-07, 0, 0.00858832, 0, 0
21.606, 0, 0.00843123, 0, 1.41421, -0.00843123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08327e-07, 0, 0.00843102, 0, 0
21.6139, 2, 0.00827729, 0, 2, 1.99172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02533e-07, 0, 0.00827708, 0, 0
21.6218, 0, 0.00812653, 0, 1.41421, -0.00812653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96982e-07, 0, 0.00812633, 0, 0
21.6296, 0, 0.00797895, 0, 1.41421, -0.00797895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91696e-07, 0, 0.00797876, 0, 0
21.6375, 0, 0.00783439, 0, 1.41421, -0.00783439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86688e-07, 0, 0.0078342, 0, 0
21.6454, 0, 0.00769281, 0, 1.41421, -0.00769281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81971e-07, 0, 0.00769262, 0, 0
21.6533, 0, 0.00755414, 0, 1.41421, -0.00755414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77553e-07, 0, 0.00755397, 0, 0
21.6612, 0, 0.00741825, 0, 1.41421, -0.00741825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73436e-07, 0, 0.00741808, 0, 0
21.6691, 0, 0.0072851, 0, 1.41421, -0.0072851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69619e-07, 0, 0.00728493, 0, 0
21.677, 0, 0.00715455, 0, 1.41421, -0.00715455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.661e-07, 0, 0.00715438, 0, 0
21.6849, 0, 0.00702652, 0, 1.41421, -0.00702652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62871e-07, 0, 0.00702636, 0, 0
21.6928, 0, 0.00690097, 0, 1.41421, -0.00690097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59925e-07, 0, 0.00690081, 0, 0
21.7007, 0, 0.00677775, 0, 1.41421, -0.00677775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57251e-07, 0, 0.0067776, 0, 0
21.7085, 0, 0.00665683, 0, 1.41421, -0.00665683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54836e-07, 0, 0.00665668, 0, 0
21.7164, 0, 0.00653805, 0, 1.41421, -0.00653805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52665e-07, 0, 0.00653789, 0, 0
21.7243, 0, 0.00642138, 0, 1.41421, -0.00642138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50727e-07, 0, 0.00642123, 0, 0
21.7322, 0, 0.00630677, 0, 1.41421, -0.00630677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49004e-07, 0, 0.00630662, 0, 0
21.7401, 0, 0.00619406, 0, 1.41421, -0.00619406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47481e-07, 0, 0.00619392, 0, 0
21.748, 0, 0.00608325, 0, 1.41421, -0.00608325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46143e-07, 0, 0.0060831, 0, 0
21.7559, 2, 0.00597419, 0, 2, 1.99403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44975e-07, 0, 0.00597404, 0, 0
21.7638, 0, 0.00586684, 0, 1.41421, -0.00586684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4396e-07, 0, 0.0058667, 0, 0
21.7717, 0, 0.00576116, 0, 1.41421, -0.00576116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43085e-07, 0, 0.00576102, 0, 0
21.7796, 0, 0.00565702, 0, 1.41421, -0.00565702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42336e-07, 0, 0.00565688, 0, 0
21.7874, 0, 0.00555442, 0, 1.41421, -0.00555442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41699e-07, 0, 0.00555427, 0, 0
21.7953, 0, 0.00545323, 0, 1.41421, -0.00545323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41162e-07, 0, 0.00545309, 0, 0
21.8032, 0, 0.00535343, 0, 1.41421, -0.00535343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40714e-07, 0, 0.00535329, 0, 0
