   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_187.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
22.7384, 0, 0.0159499, 0, 1.41421, -0.0159499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0157736, 0, 0.000176225, 0
22.7463, 0, 0.0157016, 0, 1.41421, -0.0157016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.015535, 0, 0.000166628, 0
22.7542, 0, 0.0153906, 0, 1.41421, -0.0153906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.015233, 0, 0.000157576, 0
22.7621, 0, 0.015021, 0, 1.41421, -0.015021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0148719, 0, 0.00014906, 0
22.77, 0, 0.0145973, 0, 1.41421, -0.0145973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0144562, 0, 0.00014106, 0
22.7778, 0, 0.0141251, 0, 1.41421, -0.0141251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0139915, 0, 0.000133562, 0
22.7857, 0, 0.0136098, 0, 1.41421, -0.0136098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0134833, 0, 0.000126545, 0
22.7936, 0, 0.0130578, 0, 1.41421, -0.0130578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0129378, 0, 0.000119989, 0
22.8015, 0, 0.0124753, 0, 1.41421, -0.0124753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0123615, 0, 0.000113871, 0
22.8094, 0, 0.0118692, 0, 1.41421, -0.0118692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011761, 0, 0.000108171, 0
22.8173, 0, 0.0112456, 0, 1.41421, -0.0112456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0111427, 0, 0.000102861, 0
22.8251, 0, 0.0106112, 0, 1.41421, -0.0106112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0105133, 0, 9.79201e-05, 0
22.833, 0, 0.00997206, 0, 1.41421, -0.00997206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00987874, 0, 9.3321e-05, 0
22.8409, 0, 0.00933439, 0, 1.41421, -0.00933439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00924535, 0, 8.9042e-05, 0
22.8488, 0, 0.00870347, 0, 1.41421, -0.00870347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00861841, 0, 8.50566e-05, 0
22.8567, 0, 0.00808476, 0, 1.41421, -0.00808476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00800342, 0, 8.13435e-05, 0
22.8646, 0, 0.00748265, 0, 1.41421, -0.00748265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00740477, 0, 7.78778e-05, 0
22.8724, 0, 0.00690157, 0, 1.41421, -0.00690157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00682693, 0, 7.46393e-05, 0
22.8803, 0, 0.00634482, 0, 1.41421, -0.00634482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00627321, 0, 7.16052e-05, 0
22.8882, 0, 0.00581572, 0, 1.41421, -0.00581572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00574696, 0, 6.87569e-05, 0
22.8961, 0, 0.00531648, 0, 1.41421, -0.00531648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00525041, 0, 6.60741e-05, 0
22.904, 0, 0.00484916, 0, 1.41421, -0.00484916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00478562, 0, 6.35398e-05, 0
22.9119, 0, 0.00441515, 0, 1.41421, -0.00441515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00435402, 0, 6.11374e-05, 0
22.9198, 0, 0.00401546, 0, 1.41421, -0.00401546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0039566, 0, 5.88523e-05, 0
22.9276, 0, 0.00365029, 0, 1.41421, -0.00365029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00359362, 0, 5.66695e-05, 0
22.9355, 0, 0.00331986, 0, 1.41421, -0.00331986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00326528, 0, 5.45772e-05, 0
22.9434, 0, 0.00302361, 0, 1.41421, -0.00302361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00297105, 0, 5.25631e-05, 0
22.9513, 0, 0.00276099, 0, 1.41421, -0.00276099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00271037, 0, 5.06178e-05, 0
22.9592, 0, 0.00253085, 0, 1.41421, -0.00253085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00248212, 0, 4.87315e-05, 0
22.9671, 0, 0.00233205, 0, 1.41421, -0.00233205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00228515, 0, 4.68973e-05, 0
22.9749, 0, 0.00216302, 0, 1.41421, -0.00216302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00211791, 0, 4.51074e-05, 0
22.9828, 0, 0.00202221, 0, 1.41421, -0.00202221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00197885, 0, 4.33571e-05, 0
22.9907, 0, 0.00190776, 0, 1.41421, -0.00190776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00186612, 0, 4.16408e-05, 0
22.9986, 0, 0.00181786, 0, 1.41421, -0.00181786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0017779, 0, 3.99555e-05, 0
23.0065, 0, 0.00175051, 0, 1.41421, -0.00175051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171221, 0, 3.8298e-05, 0
23.0144, 0, 0.00170368, 0, 1.41421, -0.00170368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00166702, 0, 3.66653e-05, 0
23.0222, 0, 0.00167539, 0, 1.41421, -0.00167539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00164034, 0, 3.50577e-05, 0
23.0301, 0, 0.00166356, 0, 1.41421, -0.00166356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00163008, 0, 3.34733e-05, 0
23.038, 0, 0.00166614, 0, 1.41421, -0.00166614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00163423, 0, 3.19128e-05, 0
23.0459, 0, 0.00168111, 0, 1.41421, -0.00168111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00165074, 0, 3.03758e-05, 0
23.0538, 0, 0.00170648, 0, 1.41421, -0.00170648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00167762, 0, 2.88639e-05, 0
23.0617, 0, 0.00174031, 0, 1.41421, -0.00174031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171294, 0, 2.73777e-05, 0
23.0695, 0, 0.0017807, 0, 1.41421, -0.0017807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00175478, 0, 2.59194e-05, 0
23.0774, 0, 0.00182585, 0, 1.41421, -0.00182585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00180136, 0, 2.44902e-05, 0
23.0853, 0, 0.00187398, 0, 1.41421, -0.00187398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00185088, 0, 2.30927e-05, 0
23.0932, 0, 0.00192346, 0, 1.41421, -0.00192346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00190173, 0, 2.17284e-05, 0
23.1011, 0, 0.0019727, 0, 1.41421, -0.0019727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0019523, 0, 2.04001e-05, 0
23.109, 0, 0.00202028, 0, 1.41421, -0.00202028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00200117, 0, 1.91093e-05, 0
23.1168, 0, 0.00206482, 0, 1.41421, -0.00206482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00204696, 0, 1.78587e-05, 0
23.1247, 0, 0.00210516, 0, 1.41421, -0.00210516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00208851, 0, 1.66494e-05, 0
23.1326, 0, 0.00214015, 0, 1.41421, -0.00214015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00212467, 0, 1.54844e-05, 0
23.1405, 0, 0.0021689, 0, 1.41421, -0.0021689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00215454, 0, 1.43644e-05, 0
23.1484, 0, 0.00219059, 0, 1.41421, -0.00219059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0021773, 0, 1.32915e-05, 0
23.1563, 0, 0.00220459, 0, 1.41421, -0.00220459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00219233, 0, 1.22663e-05, 0
23.1642, 0, 0.00221041, 0, 1.41421, -0.00221041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00219911, 0, 1.12902e-05, 0
23.172, 0, 0.0022077, 0, 1.41421, -0.0022077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00219733, 0, 1.03634e-05, 0
23.1799, 0, 0.00219629, 0, 1.41421, -0.00219629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0021868, 0, 9.48656e-06, 0
23.1878, 0, 0.00217614, 0, 1.41421, -0.00217614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00216748, 0, 8.65944e-06, 0
23.1957, 0, 0.00214738, 0, 1.41421, -0.00214738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0021395, 0, 7.88217e-06, 0
23.2036, 0, 0.00211023, 0, 1.41421, -0.00211023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00210307, 0, 7.15384e-06, 0
23.2115, 0, 0.00206508, 0, 1.41421, -0.00206508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00205861, 0, 6.47406e-06, 0
23.2193, 0, 0.0020124, 0, 1.41421, -0.0020124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00200656, 0, 5.84145e-06, 0
23.2272, 0, 0.00195279, 0, 1.41421, -0.00195279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00194754, 0, 5.25509e-06, 0
23.2351, 0, 0.00188688, 0, 1.41421, -0.00188688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00188217, 0, 4.7131e-06, 0
23.243, 0, 0.00181547, 0, 1.41421, -0.00181547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00181126, 0, 4.21439e-06, 0
23.2509, 0, 0.00173929, 0, 1.41421, -0.00173929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00173554, 0, 3.75678e-06, 0
23.2588, 0, 0.00165921, 0, 1.41421, -0.00165921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00165587, 0, 3.3386e-06, 0
23.2666, 0, 0.00157605, 0, 1.41421, -0.00157605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00157309, 0, 2.95772e-06, 0
23.2745, 0, 0.00149062, 0, 1.41421, -0.00149062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00148801, 0, 2.61198e-06, 0
23.2824, 0, 0.00140381, 0, 1.41421, -0.00140381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00140151, 0, 2.29943e-06, 0
23.2903, 0, 0.00131637, 0, 1.41421, -0.00131637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00131435, 0, 2.01777e-06, 0
23.2982, 0, 0.0012291, 0, 1.41421, -0.0012291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00122733, 0, 1.76499e-06, 0
23.3061, 0, 0.00114268, 0, 1.41421, -0.00114268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00114114, 0, 1.53885e-06, 0
23.3139, 0, 0.00105781, 0, 1.41421, -0.00105781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00105647, 0, 1.33738e-06, 0
23.3218, 0, 0.000975029, 0, 1.41421, -0.000975029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00097387, 0, 1.15845e-06, 0
23.3297, 0, 0.0008949, 0, 1.41421, -0.0008949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000893899, 0, 1.00022e-06, 0
23.3376, 0, 0.000817825, 0, 1.41421, -0.000817825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000816964, 0, 8.60719e-07, 0
23.3455, 0, 0.000744194, 0, 1.41421, -0.000744194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000743456, 0, 7.38226e-07, 0
23.3534, 0, 0.000674299, 0, 1.41421, -0.000674299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000673668, 0, 6.31062e-07, 0
23.3613, 0, 0.000608378, 0, 1.41421, -0.000608378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00060784, 0, 5.37677e-07, 0
23.3691, 0, 0.000546547, 0, 1.41421, -0.000546547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00054609, 0, 4.56558e-07, 0
23.377, 0, 0.000488921, 0, 1.41421, -0.000488921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000488535, 0, 3.86391e-07, 0
23.3849, 0, 0.000435498, 0, 1.41421, -0.000435498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000435172, 0, 3.2589e-07, 0
23.3928, 0, 0.000386275, 0, 1.41421, -0.000386275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000386001, 0, 2.73944e-07, 0
23.4007, 0, 0.00034115, 0, 1.41421, -0.00034115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00034092, 0, 2.29486e-07, 0
23.4086, 0, 0.000300027, 0, 1.41421, -0.000300027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000299836, 0, 1.91596e-07, 0
23.4164, 0, 0.000262735, 0, 1.41421, -0.000262735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000262575, 0, 1.59408e-07, 0
23.4243, 0, 0.000229111, 0, 1.41421, -0.000229111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000228979, 0, 1.3218e-07, 0
23.4322, 0, 0.000198939, 0, 1.41421, -0.000198939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00019883, 0, 1.0922e-07, 0
23.4401, 0, 0.000172017, 0, 1.41421, -0.000172017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000171927, 0, 8.99412e-08, 0
23.448, 2, 0.000148105, 0, 2, 1.99985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000148031, 0, 7.38059e-08, 0
23.4559, 0, 0.000126979, 0, 1.41421, -0.000126979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000126919, 0, 6.03553e-08, 0
23.4637, 0, 0.000108409, 0, 1.41421, -0.000108409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000108359, 0, 4.91843e-08, 0
23.4716, 0, 9.21683e-05, 0, 1.41421, -9.21683e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.21284e-05, 0, 3.99433e-08, 0
23.4795, 0, 7.80287e-05, 0, 1.41421, -7.80287e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.79964e-05, 0, 3.23236e-08, 0
23.4874, 0, 6.57839e-05, 0, 1.41421, -6.57839e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.57578e-05, 0, 2.60672e-08, 0
23.4953, 0, 5.52259e-05, 0, 1.41421, -5.52259e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5205e-05, 0, 2.09469e-08, 0
23.5032, 0, 4.61704e-05, 0, 1.41421, -4.61704e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.61537e-05, 0, 1.67741e-08, 0
23.511, 0, 3.84368e-05, 0, 1.41421, -3.84368e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84234e-05, 0, 1.33844e-08, 0
23.5189, 0, 3.18664e-05, 0, 1.41421, -3.18664e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18558e-05, 0, 1.06426e-08, 0
23.5268, 0, 2.63091e-05, 0, 1.41421, -2.63091e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63006e-05, 0, 8.43245e-09, 0
23.5347, 0, 2.16294e-05, 0, 1.41421, -2.16294e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16228e-05, 0, 6.65721e-09, 0
23.5426, 0, 1.77091e-05, 0, 1.41421, -1.77091e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77039e-05, 0, 5.23731e-09, 0
23.5505, 0, 1.44384e-05, 0, 1.41421, -1.44384e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44343e-05, 0, 4.10533e-09, 0
23.5583, 0, 1.17236e-05, 0, 1.41421, -1.17236e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17204e-05, 0, 3.20671e-09, 0
23.5662, 0, 9.47876e-06, 0, 1.41421, -9.47876e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.47627e-06, 0, 2.49552e-09, 0
23.5741, 0, 7.63291e-06, 0, 1.41421, -7.63291e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.63097e-06, 0, 1.93533e-09, 0
23.582, 0, 6.12078e-06, 0, 1.41421, -6.12078e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11929e-06, 0, 1.4954e-09, 0
23.5899, 0, 4.88825e-06, 0, 1.41421, -4.88825e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.88709e-06, 0, 1.15138e-09, 0
23.5978, 0, 3.88761e-06, 0, 1.41421, -3.88761e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.88672e-06, 0, 8.83249e-10, 0
23.6057, 0, 3.07926e-06, 0, 1.41421, -3.07926e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07859e-06, 0, 6.7515e-10, 0
23.6135, 0, 2.42883e-06, 0, 1.41421, -2.42883e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42832e-06, 0, 5.14172e-10, 0
23.6214, 0, 1.90805e-06, 0, 1.41421, -1.90805e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90766e-06, 0, 3.90177e-10, 0
23.6293, 0, 1.4927e-06, 0, 1.41421, -1.4927e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49241e-06, 0, 2.94983e-10, 0
23.6372, 0, 1.16307e-06, 0, 1.41421, -1.16307e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16285e-06, 0, 2.22211e-10, 0
23.6451, 0, 9.0247e-07, 0, 1.41421, -9.0247e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.02303e-07, 0, 1.66764e-10, 0
23.653, 0, 6.97449e-07, 0, 1.41421, -6.97449e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.97325e-07, 0, 1.24698e-10, 0
23.6608, 0, 5.36776e-07, 0, 1.41421, -5.36776e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.36683e-07, 0, 9.2888e-11, 0
23.6687, 0, 4.11464e-07, 0, 1.41421, -4.11464e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11395e-07, 0, 6.89372e-11, 0
23.6766, 0, 3.14085e-07, 0, 1.41421, -3.14085e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14034e-07, 0, 5.09601e-11, 0
23.6845, 0, 2.38812e-07, 0, 1.41421, -2.38812e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38774e-07, 0, 3.75309e-11, 0
23.6924, 0, 1.80831e-07, 0, 1.41421, -1.80831e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80804e-07, 0, 2.75296e-11, 0
23.7003, 0, 1.36384e-07, 0, 1.41421, -1.36384e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36364e-07, 0, 2.01131e-11, 0
23.7081, 0, 1.02439e-07, 0, 1.41421, -1.02439e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02424e-07, 0, 1.46325e-11, 0
23.716, 0, 7.66384e-08, 0, 1.41421, -7.66384e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.66278e-08, 0, 1.06006e-11, 0
23.7239, 0, 5.71014e-08, 0, 1.41421, -5.71014e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.70938e-08, 0, 7.6437e-12, 0
23.7318, 0, 4.2377e-08, 0, 1.41421, -4.2377e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.23715e-08, 0, 5.4844e-12, 0
23.7397, 0, 3.1321e-08, 0, 1.41421, -3.1321e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13171e-08, 0, 3.91304e-12, 0
23.7476, 0, 2.30586e-08, 0, 1.41421, -2.30586e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30558e-08, 0, 2.7745e-12, 0
23.7554, 0, 1.69066e-08, 0, 1.41421, -1.69066e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69047e-08, 0, 1.95244e-12, 0
23.7633, 0, 1.23474e-08, 0, 1.41421, -1.23474e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23461e-08, 0, 1.36158e-12, 0
23.7712, 0, 8.9811e-09, 0, 1.41421, -8.9811e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.98016e-09, 0, 9.38427e-13, 0
23.7791, 0, 6.50655e-09, 0, 1.41421, -6.50655e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5059e-09, 0, 6.53402e-13, 0
23.787, 0, 4.69548e-09, 0, 1.41421, -4.69548e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69503e-09, 0, 4.50434e-13, 0
23.7949, 0, 3.37467e-09, 0, 1.41421, -3.37467e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37437e-09, 0, 3.06459e-13, 0
23.8027, 0, 2.41593e-09, 0, 1.41421, -2.41593e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41573e-09, 0, 2.04882e-13, 0
23.8106, 0, 1.72252e-09, 0, 1.41421, -1.72252e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72238e-09, 0, 1.33511e-13, 0
23.8185, 0, 1.22327e-09, 0, 1.41421, -1.22327e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22318e-09, 0, 8.55478e-14, 0
23.8264, 0, 8.65059e-10, 0, 1.41421, -8.65059e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.65003e-10, 0, 5.64819e-14, 0
23.8343, 0, 6.09132e-10, 0, 1.41421, -6.09132e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.09096e-10, 0, 3.62172e-14, 0
23.8422, 0, 4.26743e-10, 0, 1.41421, -4.26743e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26721e-10, 0, 2.21627e-14, 0
23.8501, 0, 2.96869e-10, 0, 1.41421, -2.96869e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96856e-10, 0, 1.24818e-14, 0
23.8579, 0, 2.03003e-10, 0, 1.41421, -2.03003e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02997e-10, 0, 5.86073e-15, 0
23.8658, 0, 1.23659e-10, 0, 1.41421, -1.23659e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23658e-10, 0, 1.37491e-15, 0
23.8737, 0, 4.83482e-11, 0, 1.41421, -4.83482e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83472e-11, 0, 9.18069e-16, 0
23.8816, 0, 2.7765e-11, 0, 1.41421, -2.7765e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77644e-11, 0, 5.99208e-16, 0
23.8895, 0, 1.7263e-11, 0, 1.41421, -1.7263e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72626e-11, 0, 3.77552e-16, 0
23.8974, 0, 1.09593e-11, 0, 1.41421, -1.09593e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09591e-11, 0, 2.2452e-16, 0
23.9052, 0, 6.96072e-12, 0, 1.41421, -6.96072e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.9606e-12, 0, 1.19528e-16, 0
23.9131, 0, 4.3282e-12, 0, 1.41421, -4.3282e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32815e-12, 0, 4.81054e-17, 0
23.921, 0, 1.99114e-12, 0, 1.41421, -1.99114e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99114e-12, 0, 0, 0
23.9289, 0, 1.05085e-12, 0, 1.41421, -1.05085e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05085e-12, 0, 0, 0
