   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_73.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
22.4139, 0, 0.00106071, 0, 1.41421, -0.00106071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0004377, 0, 0.000623011, 0
22.4218, 0, 0.00112309, 0, 1.41421, -0.00112309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000516253, 0, 0.000606834, 0
22.4297, 0, 0.00119717, 0, 1.41421, -0.00119717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000606202, 0, 0.000590969, 0
22.4376, 0, 0.00128407, 0, 1.41421, -0.00128407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000708693, 0, 0.00057538, 0
22.4455, 0, 0.00138486, 0, 1.41421, -0.00138486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000824806, 0, 0.000560051, 0
22.4534, 0, 0.00150064, 0, 1.41421, -0.00150064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00095569, 0, 0.000544951, 0
22.4613, 0, 0.00163253, 0, 1.41421, -0.00163253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00110248, 0, 0.000530054, 0
22.4692, 0, 0.00178148, 0, 1.41421, -0.00178148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00126614, 0, 0.000515347, 0
22.4771, 0, 0.00194847, 0, 1.41421, -0.00194847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144766, 0, 0.000500809, 0
22.485, 0, 0.00213436, 0, 1.41421, -0.00213436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00164794, 0, 0.00048642, 0
22.4929, 0, 0.00233975, 0, 1.41421, -0.00233975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00186758, 0, 0.000472174, 0
22.5008, 0, 0.00256533, 0, 1.41421, -0.00256533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00210727, 0, 0.00045805, 0
22.5087, 0, 0.00281115, 0, 1.41421, -0.00281115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0023671, 0, 0.000444054, 0
22.5166, 0, 0.00307741, 0, 1.41421, -0.00307741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00264724, 0, 0.000430172, 0
22.5245, 0, 0.00336397, 0, 1.41421, -0.00336397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00294757, 0, 0.000416399, 0
22.5324, 0, 0.00367018, 0, 1.41421, -0.00367018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00326743, 0, 0.00040274, 0
22.5402, 0, 0.00399527, 0, 1.41421, -0.00399527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00360608, 0, 0.000389194, 0
22.5481, 0, 0.00433818, 0, 1.41421, -0.00433818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00396242, 0, 0.00037576, 0
22.556, 0, 0.0046972, 0, 1.41421, -0.0046972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00433475, 0, 0.000362452, 0
22.5639, 0, 0.00507052, 0, 1.41421, -0.00507052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00472125, 0, 0.000349274, 0
22.5718, 0, 0.00545599, 0, 1.41421, -0.00545599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00511976, 0, 0.000336233, 0
22.5797, 0, 0.00585082, 0, 1.41421, -0.00585082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00552747, 0, 0.000323348, 0
22.5876, 0, 0.00625216, 0, 1.41421, -0.00625216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00594153, 0, 0.000310628, 0
22.5955, 0, 0.00665685, 0, 1.41421, -0.00665685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00635877, 0, 0.000298084, 0
22.6034, 0, 0.00706119, 0, 1.41421, -0.00706119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00677545, 0, 0.00028574, 0
22.6113, 0, 0.00746171, 0, 1.41421, -0.00746171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00718811, 0, 0.0002736, 0
22.6192, 0, 0.00785411, 0, 1.41421, -0.00785411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00759241, 0, 0.000261695, 0
22.6271, 0, 0.00823453, 0, 1.41421, -0.00823453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0079845, 0, 0.000250035, 0
22.635, 0, 0.00859899, 0, 1.41421, -0.00859899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00836036, 0, 0.000238635, 0
22.6429, 0, 0.00894324, 0, 1.41421, -0.00894324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00871572, 0, 0.000227517, 0
22.6508, 0, 0.0092634, 0, 1.41421, -0.0092634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00904671, 0, 0.000216694, 0
22.6587, 0, 0.00955574, 0, 1.41421, -0.00955574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00934957, 0, 0.000206179, 0
22.6666, 0, 0.00981657, 0, 1.41421, -0.00981657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00962057, 0, 0.000195991, 0
22.6745, 0, 0.0100427, 0, 1.41421, -0.0100427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00985656, 0, 0.00018614, 0
22.6824, 0, 0.0102313, 0, 1.41421, -0.0102313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100547, 0, 0.000176635, 0
22.6903, 0, 0.0103799, 0, 1.41421, -0.0103799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0102124, 0, 0.000167491, 0
22.6982, 0, 0.0104866, 0, 1.41421, -0.0104866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0103278, 0, 0.000158712, 0
22.706, 0, 0.0105499, 0, 1.41421, -0.0105499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0103996, 0, 0.000150302, 0
22.7139, 0, 0.010569, 0, 1.41421, -0.010569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0104267, 0, 0.000142269, 0
22.7218, 0, 0.0105436, 0, 1.41421, -0.0105436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.010409, 0, 0.00013461, 0
22.7297, 0, 0.0104741, 0, 1.41421, -0.0104741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0103468, 0, 0.000127331, 0
22.7376, 0, 0.0103613, 0, 1.41421, -0.0103613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0102409, 0, 0.000120425, 0
22.7455, 0, 0.0102066, 0, 1.41421, -0.0102066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100927, 0, 0.000113888, 0
22.7534, 0, 0.0100121, 0, 1.41421, -0.0100121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00990441, 0, 0.000107717, 0
22.7613, 0, 0.0097802, 0, 1.41421, -0.0097802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0096783, 0, 0.000101901, 0
22.7692, 0, 0.00951366, 0, 1.41421, -0.00951366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00941723, 0, 9.64299e-05, 0
22.7771, 0, 0.0092159, 0, 1.41421, -0.0092159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0091246, 0, 9.12958e-05, 0
22.785, 0, 0.00889043, 0, 1.41421, -0.00889043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00880394, 0, 8.6485e-05, 0
22.7929, 0, 0.00854095, 0, 1.41421, -0.00854095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00845896, 0, 8.19832e-05, 0
22.8008, 0, 0.00817161, 0, 1.41421, -0.00817161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00809384, 0, 7.77784e-05, 0
22.8087, 0, 0.0077864, 0, 1.41421, -0.0077864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00771255, 0, 7.38547e-05, 0
22.8166, 0, 0.00738932, 0, 1.41421, -0.00738932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00731912, 0, 7.01958e-05, 0
22.8245, 0, 0.00698449, 0, 1.41421, -0.00698449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00691771, 0, 6.6787e-05, 0
22.8324, 0, 0.00657588, 0, 1.41421, -0.00657588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00651227, 0, 6.36125e-05, 0
22.8403, 0, 0.00616736, 0, 1.41421, -0.00616736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0061067, 0, 6.06569e-05, 0
22.8482, 0, 0.00576238, 0, 1.41421, -0.00576238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00570448, 0, 5.79037e-05, 0
22.8561, 0, 0.00536417, 0, 1.41421, -0.00536417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00530884, 0, 5.53367e-05, 0
22.864, 0, 0.00497593, 0, 1.41421, -0.00497593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00492299, 0, 5.29419e-05, 0
22.8718, 0, 0.00460025, 0, 1.41421, -0.00460025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00454954, 0, 5.07042e-05, 0
22.8797, 0, 0.0042394, 0, 1.41421, -0.0042394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00419079, 0, 4.86089e-05, 0
22.8876, 0, 0.00389557, 0, 1.41421, -0.00389557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00384893, 0, 4.66435e-05, 0
22.8955, 0, 0.00357034, 0, 1.41421, -0.00357034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00352555, 0, 4.47948e-05, 0
22.9034, 0, 0.00326495, 0, 1.41421, -0.00326495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0032219, 0, 4.30504e-05, 0
22.9113, 0, 0.00298054, 0, 1.41421, -0.00298054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00293914, 0, 4.13999e-05, 0
22.9192, 0, 0.00271769, 0, 1.41421, -0.00271769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00267786, 0, 3.98325e-05, 0
22.9271, 0, 0.00247673, 0, 1.41421, -0.00247673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00243839, 0, 3.83383e-05, 0
22.935, 0, 0.00225781, 0, 1.41421, -0.00225781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0022209, 0, 3.69088e-05, 0
22.9429, 0, 0.00206079, 0, 1.41421, -0.00206079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00202525, 0, 3.55362e-05, 0
22.9508, 0, 0.00188532, 0, 1.41421, -0.00188532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00185111, 0, 3.42137e-05, 0
22.9587, 0, 0.00173079, 0, 1.41421, -0.00173079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00169785, 0, 3.29345e-05, 0
22.9666, 0, 0.00159642, 0, 1.41421, -0.00159642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00156472, 0, 3.16929e-05, 0
22.9745, 0, 0.00148139, 0, 1.41421, -0.00148139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014509, 0, 3.04845e-05, 0
22.9824, 0, 0.00138465, 0, 1.41421, -0.00138465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00135535, 0, 2.9305e-05, 0
22.9903, 0, 0.0013051, 0, 1.41421, -0.0013051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127695, 0, 2.81505e-05, 0
22.9982, 0, 0.00124159, 0, 1.41421, -0.00124159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00121457, 0, 2.70189e-05, 0
23.0061, 0, 0.00119285, 0, 1.41421, -0.00119285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00116694, 0, 2.59075e-05, 0
23.014, 0, 0.00115761, 0, 1.41421, -0.00115761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00113279, 0, 2.48145e-05, 0
23.0219, 0, 0.00113458, 0, 1.41421, -0.00113458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00111084, 0, 2.37391e-05, 0
23.0298, 0, 0.00112243, 0, 1.41421, -0.00112243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00109975, 0, 2.26804e-05, 0
23.0377, 0, 0.00111985, 0, 1.41421, -0.00111985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00109821, 0, 2.16377e-05, 0
23.0455, 0, 0.00112554, 0, 1.41421, -0.00112554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00110493, 0, 2.06114e-05, 0
23.0534, 0, 0.0011382, 0, 1.41421, -0.0011382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011186, 0, 1.96019e-05, 0
23.0613, 0, 0.00115658, 0, 1.41421, -0.00115658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00113797, 0, 1.86099e-05, 0
23.0692, 0, 0.00117945, 0, 1.41421, -0.00117945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00116181, 0, 1.76362e-05, 0
23.0771, 0, 0.00120563, 0, 1.41421, -0.00120563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00118895, 0, 1.66815e-05, 0
23.085, 0, 0.00123399, 0, 1.41421, -0.00123399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00121824, 0, 1.57476e-05, 0
23.0929, 0, 0.00126344, 0, 1.41421, -0.00126344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00124861, 0, 1.48354e-05, 0
23.1008, 2, 0.001293, 0, 2, 1.99871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127905, 0, 1.39461e-05, 0
23.1087, 0, 0.00132169, 0, 1.41421, -0.00132169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00130861, 0, 1.30814e-05, 0
23.1166, 0, 0.00134866, 0, 1.41421, -0.00134866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00133642, 0, 1.22426e-05, 0
23.1245, 0, 0.00137313, 0, 1.41421, -0.00137313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013617, 0, 1.14307e-05, 0
23.1324, 0, 0.00139438, 0, 1.41421, -0.00139438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00138373, 0, 1.06474e-05, 0
23.1403, 0, 0.00141181, 0, 1.41421, -0.00141181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00140191, 0, 9.89342e-06, 0
23.1482, 0, 0.0014249, 0, 1.41421, -0.0014249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00141573, 0, 9.16968e-06, 0
23.1561, 0, 0.00143323, 0, 1.41421, -0.00143323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00142475, 0, 8.47717e-06, 0
23.164, 0, 0.00143647, 0, 1.41421, -0.00143647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00142866, 0, 7.81655e-06, 0
23.1719, 0, 0.00143441, 0, 1.41421, -0.00143441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00142722, 0, 7.18845e-06, 0
23.1798, 0, 0.0014269, 0, 1.41421, -0.0014269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00142031, 0, 6.59301e-06, 0
23.1877, 0, 0.00141391, 0, 1.41421, -0.00141391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00140788, 0, 6.0302e-06, 0
23.1956, 0, 0.00139551, 0, 1.41421, -0.00139551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00139001, 0, 5.50024e-06, 0
23.2035, 0, 0.00137183, 0, 1.41421, -0.00137183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00136683, 0, 5.00273e-06, 0
23.2114, 0, 0.00134309, 0, 1.41421, -0.00134309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00133856, 0, 4.53713e-06, 0
23.2192, 0, 0.00130959, 0, 1.41421, -0.00130959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00130549, 0, 4.10309e-06, 0
23.2271, 0, 0.00127169, 0, 1.41421, -0.00127169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00126799, 0, 3.69974e-06, 0
23.235, 0, 0.00122977, 0, 1.41421, -0.00122977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00122644, 0, 3.32611e-06, 0
23.2429, 0, 0.00118431, 0, 1.41421, -0.00118431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00118133, 0, 2.98139e-06, 0
23.2508, 0, 0.00113579, 0, 1.41421, -0.00113579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00113312, 0, 2.66428e-06, 0
23.2587, 0, 0.00108472, 0, 1.41421, -0.00108472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00108235, 0, 2.37375e-06, 0
23.2666, 0, 0.00103162, 0, 1.41421, -0.00103162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00102951, 0, 2.10837e-06, 0
23.2745, 0, 0.000977018, 0, 1.41421, -0.000977018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000975151, 0, 1.86689e-06, 0
23.2824, 0, 0.000921451, 0, 1.41421, -0.000921451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000919803, 0, 1.64799e-06, 0
23.2903, 0, 0.000865409, 0, 1.41421, -0.000865409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000863959, 0, 1.4502e-06, 0
23.2982, 0, 0.000809363, 0, 1.41421, -0.000809363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000808091, 0, 1.2721e-06, 0
23.3061, 0, 0.000753793, 0, 1.41421, -0.000753793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000752681, 0, 1.11238e-06, 0
23.314, 0, 0.000699103, 0, 1.41421, -0.000699103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000698133, 0, 9.69615e-07, 0
23.3219, 0, 0.000645657, 0, 1.41421, -0.000645657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000644815, 0, 8.4244e-07, 0
23.3298, 0, 0.000593817, 0, 1.41421, -0.000593817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000593087, 0, 7.29616e-07, 0
23.3377, 0, 0.000543858, 0, 1.41421, -0.000543858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000543228, 0, 6.2986e-07, 0
23.3456, 0, 0.000496012, 0, 1.41421, -0.000496012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00049547, 0, 5.41957e-07, 0
23.3535, 0, 0.000450498, 0, 1.41421, -0.000450498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000450033, 0, 4.64818e-07, 0
23.3614, 0, 0.000407445, 0, 1.41421, -0.000407445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000407048, 0, 3.97337e-07, 0
23.3693, 0, 0.000366981, 0, 1.41421, -0.000366981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000366643, 0, 3.3855e-07, 0
23.3772, 0, 0.000329151, 0, 1.41421, -0.000329151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000328864, 0, 2.87496e-07, 0
23.3851, 0, 0.000293993, 0, 1.41421, -0.000293993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00029375, 0, 2.43332e-07, 0
23.3929, 0, 0.000261507, 0, 1.41421, -0.000261507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000261301, 0, 2.05276e-07, 0
23.4008, 0, 0.000231645, 0, 1.41421, -0.000231645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000231472, 0, 1.72595e-07, 0
23.4087, 0, 0.000204336, 0, 1.41421, -0.000204336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000204191, 0, 1.44625e-07, 0
23.4166, 0, 0.000179506, 0, 1.41421, -0.000179506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000179385, 0, 1.20786e-07, 0
23.4245, 0, 0.00015704, 0, 1.41421, -0.00015704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00015694, 0, 1.00536e-07, 0
23.4324, 0, 0.000136814, 0, 1.41421, -0.000136814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00013673, 0, 8.33955e-08, 0
23.4403, 0, 0.000118704, 0, 1.41421, -0.000118704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000118636, 0, 6.8946e-08, 0
23.4482, 0, 0.000102567, 0, 1.41421, -0.000102567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000102511, 0, 5.68067e-08, 0
23.4561, 0, 8.82558e-05, 0, 1.41421, -8.82558e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.82092e-05, 0, 4.66432e-08, 0
23.464, 0, 7.56315e-05, 0, 1.41421, -7.56315e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.55933e-05, 0, 3.81692e-08, 0
23.4719, 0, 6.45439e-05, 0, 1.41421, -6.45439e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.45128e-05, 0, 3.11264e-08, 0
23.4798, 0, 5.48578e-05, 0, 1.41421, -5.48578e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.48325e-05, 0, 2.52973e-08, 0
23.4877, 0, 4.64322e-05, 0, 1.41421, -4.64322e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64117e-05, 0, 2.04882e-08, 0
