   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_280.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.607622, 0, 5.7861e-05, 2.95614e-06, 1.41421, -5.7861e-05, 2.96022e-06, 2.95614e-06, 2.95654e-06, 2.9571e-06, 2.95713e-06, 9.53729e-06, 3.09449e-06, 2.96876e-06, 3.17699e-06, 6.35536e-06, 7.5699e-06, 2.54e-05, 3.19638e-06, 2.9883e-06, 2.98765e-06, 3.20629e-06, 2.95617e-06, 1.95044e-05, 2.95614e-06, 2.95614e-06, 3.34238e-06
0.615505, 0, 0.000101965, 5.66824e-06, 1.41421, -0.000101965, 5.67609e-06, 5.66824e-06, 5.66901e-06, 5.67009e-06, 5.67014e-06, 1.83061e-05, 5.93392e-06, 5.69247e-06, 6.09233e-06, 1.2779e-05, 1.45281e-05, 4.87674e-05, 5.98491e-06, 5.73e-06, 5.71533e-06, 6.03815e-06, 5.6683e-06, 2.79939e-05, 5.66824e-06, 5.66824e-06, 6.40993e-06
0.623387, 0, 0.000180574, 1.0601e-05, 1.41421, -0.000180574, 1.06157e-05, 1.0601e-05, 1.06024e-05, 1.06045e-05, 1.06046e-05, 3.42743e-05, 1.10987e-05, 1.06464e-05, 1.13954e-05, 2.52033e-05, 2.71973e-05, 9.13346e-05, 1.10164e-05, 1.07167e-05, 1.06709e-05, 1.11437e-05, 1.06011e-05, 4.10744e-05, 1.0601e-05, 1.0601e-05, 1.19904e-05
0.631269, 0, 0.000318812, 1.93423e-05, 1.41421, -0.000318812, 1.93692e-05, 1.93423e-05, 1.93449e-05, 1.93487e-05, 1.93488e-05, 6.26084e-05, 2.02519e-05, 1.94253e-05, 2.07942e-05, 4.87726e-05, 4.96743e-05, 0.000166894, 1.98849e-05, 1.95538e-05, 1.94453e-05, 2.01328e-05, 1.93425e-05, 6.15588e-05, 1.93423e-05, 1.93423e-05, 2.18815e-05
0.639152, 0, 0.000557872, 3.44364e-05, 1.41421, -0.000557872, 3.44843e-05, 3.44364e-05, 3.4441e-05, 3.44477e-05, 3.4448e-05, 0.000111603, 3.60586e-05, 3.45843e-05, 3.70259e-05, 9.26329e-05, 8.85345e-05, 0.0002976, 3.51421e-05, 3.48135e-05, 3.4587e-05, 3.55807e-05, 3.44367e-05, 9.39051e-05, 3.44364e-05, 3.44364e-05, 3.89652e-05
0.647034, 0, 0.000963583, 5.98355e-05, 1.41421, -0.000963583, 5.99189e-05, 5.98355e-05, 5.98436e-05, 5.98552e-05, 5.98557e-05, 0.000194172, 6.26595e-05, 6.0093e-05, 6.43434e-05, 0.000172705, 0.000154013, 0.000517966, 6.07502e-05, 6.0492e-05, 6.00546e-05, 6.14831e-05, 5.98361e-05, 0.000145027, 5.98355e-05, 5.98355e-05, 6.77194e-05
0.654916, 0, 0.00163851, 0.000101491, 1.41421, -0.00163851, 0.000101633, 0.000101491, 0.000101505, 0.000101524, 0.000101525, 0.000329807, 0.000106291, 0.000101929, 0.000109153, 0.000316113, 0.000261554, 0.000880125, 0.000102673, 0.000102607, 0.000101808, 0.000103852, 0.000101492, 0.000225373, 0.000101491, 0.000101491, 0.000114891
0.662799, 0, 0.00273835, 0.00016808, 1.41421, -0.00273835, 0.000168315, 0.00016808, 0.000168103, 0.000168136, 0.000168137, 0.00054701, 0.000176046, 0.000168807, 0.000180796, 0.000568052, 0.000433732, 0.00146036, 0.000169602, 0.000169932, 0.000168536, 0.000171452, 0.000168082, 0.000350305, 0.00016808, 0.00016808, 0.000190319
0.670681, 0, 0.00449356, 0.000271845, 1.41421, -0.00449356, 0.000272226, 0.000271845, 0.000271882, 0.000271935, 0.000271937, 0.000886116, 0.000284758, 0.000273023, 0.000292458, 0.00100211, 0.000702483, 0.00236671, 0.0002738, 0.000274847, 0.000272496, 0.000276643, 0.000271848, 0.000541759, 0.000271845, 0.000271845, 0.000307896
0.678563, 0, 0.00723657, 0.000429483, 1.41421, -0.00723657, 0.000430087, 0.000429483, 0.000429542, 0.000429626, 0.00042963, 0.00140234, 0.000449935, 0.000431348, 0.00046213, 0.00173528, 0.00111151, 0.00374724, 0.000431987, 0.000434238, 0.00043041, 0.000436288, 0.000429488, 0.000830131, 0.000429483, 0.000429483, 0.000486579
0.686446, 0, 0.0114349, 0.00066298, 1.41421, -0.0114349, 0.000663915, 0.00066298, 0.000663072, 0.000663201, 0.000663207, 0.00216869, 0.000694634, 0.000665867, 0.000713508, 0.00294903, 0.00171856, 0.00579793, 0.000666179, 0.000670339, 0.000664294, 0.000672598, 0.000662987, 0.00125624, 0.00066298, 0.00066298, 0.000751349
0.694328, 0, 0.0177291, 0.00100021, 1.41421, -0.0177291, 0.00100162, 0.00100021, 0.00100035, 0.00100054, 0.00100055, 0.00327817, 0.0010481, 0.00100458, 0.00107665, 0.00491738, 0.00259719, 0.00876882, 0.00100428, 0.00101134, 0.00100206, 0.00101374, 0.00100022, 0.00187314, 0.00100021, 0.00100021, 0.0011339
0.70221, 0, 0.0269743, 0.00147515, 1.41421, -0.0269743, 0.00147725, 0.00147515, 0.00147536, 0.00147565, 0.00147566, 0.00484491, 0.00154599, 0.00148161, 0.00158823, 0.00804315, 0.00383753, 0.0129671, 0.00148032, 0.00149163, 0.00147776, 0.00149409, 0.00147517, 0.00274757, 0.00147515, 0.00147515, 0.00167293
0.710093, 0, 0.0402825, 0.00212749, 1.41421, -0.0402825, 0.00213052, 0.00212749, 0.00212779, 0.00212821, 0.00212822, 0.00700311, 0.00222999, 0.00213684, 0.0022911, 0.0129014, 0.00554555, 0.018755, 0.00213402, 0.00215133, 0.00213113, 0.00215381, 0.00212751, 0.0039607, 0.00212749, 0.00212749, 0.00241365
0.717975, 0, 0.0590582, 0.0030013, 1.41421, -0.0590582, 0.00300558, 0.0030013, 0.00300172, 0.00300231, 0.00300234, 0.00990331, 0.0031464, 0.00301453, 0.00323291, 0.0202877, 0.00783995, 0.0265394, 0.0030095, 0.00303505, 0.00300637, 0.00303758, 0.00300133, 0.00560784, 0.0030013, 0.0030013, 0.00340641
0.725858, 0, 0.0850264, 0.00414292, 1.41421, -0.0850264, 0.00414885, 0.00414292, 0.0041435, 0.00414432, 0.00414435, 0.0137058, 0.00434395, 0.00416125, 0.00446382, 0.0312679, 0.010847, 0.0367556, 0.00415315, 0.00418969, 0.00414993, 0.0041924, 0.00414296, 0.00779737, 0.00414292, 0.00414292, 0.00470423
0.73374, 2, 0.120239, 0.00559771, 2, 1.87976, 0.00560576, 0.00559771, 0.00559849, 0.00559961, 0.00559966, 0.0185705, 0.00587042, 0.00562257, 0.00603304, 0.0472189, 0.0146922, 0.0498394, 0.00561039, 0.00566119, 0.00560736, 0.0056644, 0.00559777, 0.0106486, 0.00559771, 0.00559771, 0.00635923
0.741622, 0, 0.167047, 0.00740592, 1.41421, -0.167047, 0.00741662, 0.00740592, 0.00740696, 0.00740844, 0.00740851, 0.0246436, 0.00776829, 0.00743896, 0.00798437, 0.0698507, 0.0194902, 0.0661922, 0.00742151, 0.00749033, 0.00741912, 0.00749461, 0.007406, 0.0142896, 0.00740592, 0.00740592, 0.00841792
0.749505, 2, 0.228047, 0.00959815, 2, 1.77195, 0.00961208, 0.00959815, 0.00959951, 0.00960144, 0.00960153, 0.0320427, 0.01007, 0.00964118, 0.0103513, 0.101196, 0.0253325, 0.0861415, 0.00961713, 0.00970817, 0.00961606, 0.00971436, 0.00959826, 0.0188554, 0.00959815, 0.00959815, 0.0109161
0.757387, 0, 0.30596, 0.0121906, 1.41421, -0.30596, 0.0122084, 0.0121906, 0.0121923, 0.0121948, 0.0121949, 0.040841, 0.0127929, 0.0122455, 0.013152, 0.143553, 0.0322751, 0.109898, 0.0122134, 0.0123312, 0.0122147, 0.0123404, 0.0121907, 0.0244887, 0.0121906, 0.0121906, 0.0138734
0.765269, 2, 0.40347, 0.0151807, 2, 1.59653, 0.0152029, 0.0151807, 0.0151828, 0.0151859, 0.0151861, 0.0510524, 0.0159348, 0.0152494, 0.0163844, 0.199358, 0.040327, 0.137515, 0.0152079, 0.0153572, 0.0152128, 0.0153704, 0.0151808, 0.031344, 0.0151807, 0.0151807, 0.0172884
0.773152, 0, 0.522995, 0.018544, 1.41421, -0.522995, 0.0185714, 0.018544, 0.0185467, 0.0185505, 0.0185507, 0.0626208, 0.0194706, 0.0186285, 0.0200231, 0.270998, 0.0494415, 0.16886, 0.0185761, 0.0187617, 0.0185866, 0.0187802, 0.0185442, 0.0395971, 0.018544, 0.018544, 0.0211355
0.781034, 0, 0.666425, 0.0222333, 1.41421, -0.666425, 0.0222663, 0.0222333, 0.0222365, 0.0222411, 0.0222413, 0.0754143, 0.0233513, 0.0223352, 0.0240179, 0.360542, 0.0595116, 0.203598, 0.0222707, 0.0224974, 0.022289, 0.0225216, 0.0222335, 0.0494605, 0.0222333, 0.0222333, 0.0253628
0.788917, 0, 0.834811, 0.0261786, 1.41421, -0.834811, 0.0262178, 0.0261786, 0.0261825, 0.0261879, 0.0261881, 0.0892257, 0.027504, 0.0262995, 0.0282943, 0.46942, 0.0703709, 0.24119, 0.0262217, 0.0264942, 0.0262508, 0.0265237, 0.0261789, 0.061205, 0.0261786, 0.0261786, 0.0298935
0.796799, 0, 1.02807, 0.030291, 1.41421, -1.02807, 0.0303366, 0.030291, 0.0302954, 0.0303018, 0.030302, 0.103781, 0.0318359, 0.0304319, 0.0327571, 0.598069, 0.0818004, 0.280916, 0.0303399, 0.030663, 0.0303836, 0.030696, 0.0302913, 0.0751859, 0.030291, 0.030291, 0.0346292
0.804681, 2, 1.24472, 0.0344674, 2, 0.755279, 0.0345197, 0.0344674, 0.0344725, 0.0344797, 0.03448, 0.118755, 0.0362393, 0.0346289, 0.0372958, 0.745601, 0.0935411, 0.321917, 0.0345222, 0.0349013, 0.0345853, 0.0349331, 0.0344677, 0.0918698, 0.0344674, 0.0344674, 0.0394564
0.812564, 0, 1.4817, 0.0385976, 1.41421, -1.4817, 0.0386567, 0.0385976, 0.0386034, 0.0386115, 0.0386119, 0.133793, 0.0405988, 0.0387801, 0.0417921, 0.909524, 0.10531, 0.363246, 0.0386585, 0.0390995, 0.0387465, 0.0391223, 0.038598, 0.111856, 0.0385976, 0.0385976, 0.044254
0.820446, 2, 1.73432, 0.0425723, 2, 0.265678, 0.0426381, 0.0425723, 0.0425787, 0.0425878, 0.0425882, 0.148534, 0.0447998, 0.0427754, 0.0461281, 1.0856, 0.116822, 0.403936, 0.042639, 0.0431502, 0.0427592, 0.0431514, 0.0425728, 0.135884, 0.0425723, 0.0425723, 0.0489026
0.828328, 0, 1.99636, 0.0462908, 1.41421, -1.99636, 0.046363, 0.0462908, 0.0462978, 0.0463078, 0.0463082, 0.162636, 0.0487366, 0.0465138, 0.050195, 1.2679, 0.127805, 0.443065, 0.046363, 0.0469556, 0.0465241, 0.0469167, 0.0462913, 0.164827, 0.0462908, 0.0462908, 0.0532942
0.836211, 0, 2.26033, 0.0496678, 1.41421, -2.26033, 0.0497461, 0.0496678, 0.0496754, 0.0496863, 0.0496867, 0.175799, 0.0523193, 0.0499096, 0.0539004, 1.44899, 0.138024, 0.479819, 0.0497451, 0.0504355, 0.0499584, 0.0503306, 0.0496684, 0.199644, 0.0496678, 0.0496678, 0.0573402
0.844093, 2, 2.51796, 0.0526393, 2, -0.517963, 0.0527231, 0.0526393, 0.0526474, 0.0526591, 0.0526596, 0.187787, 0.0554803, 0.0528983, 0.0571744, 1.62046, 0.147292, 0.513536, 0.0527212, 0.0535329, 0.0530011, 0.0533268, 0.0526399, 0.241313, 0.0526393, 0.0526393, 0.0609783
0.851975, 4, 2.76074, 0.0551654, 2.44949, 1.23926, 0.0552543, 0.0551654, 0.0551741, 0.0551864, 0.0551869, 0.198431, 0.0581772, 0.05544, 0.059973, 1.77349, 0.15548, 0.543748, 0.0552512, 0.0562181, 0.0556166, 0.0558642, 0.0551661, 0.290721, 0.0551654, 0.0551654, 0.0641766
0.859858, 2, 2.98055, 0.0572317, 2, -0.980552, 0.057325, 0.0572317, 0.0572408, 0.0572537, 0.0572543, 0.207643, 0.0603936, 0.05752, 0.0622791, 1.89965, 0.162519, 0.570185, 0.0573206, 0.0584897, 0.0577958, 0.0579278, 0.0572323, 0.348524, 0.0572317, 0.0572317, 0.0669361
0.86774, 2, 3.17033, 0.0588474, 2, -1.17033, 0.0589446, 0.0588474, 0.0588569, 0.0588704, 0.0588709, 0.215409, 0.0621387, 0.0591475, 0.0641012, 1.99169, 0.168403, 0.592773, 0.0589386, 0.0603743, 0.0595552, 0.0595274, 0.0588481, 0.414995, 0.0588474, 0.0588474, 0.06929
0.875623, 10, 3.32457, 0.060043, 3.4641, 6.67543, 0.0601433, 0.060043, 0.0600527, 0.0600666, 0.0600673, 0.221779, 0.063443, 0.060353, 0.0654704, 2.04423, 0.173176, 0.611617, 0.0601357, 0.0619233, 0.0609339, 0.0606945, 0.0600437, 0.489867, 0.060043, 0.060043, 0.0713016
0.883505, 0, 3.43972, 0.0608649, 1.41421, -3.43972, 0.0609679, 0.0608649, 0.0608749, 0.0608892, 0.0608899, 0.226859, 0.0643545, 0.0611831, 0.0664352, 2.05432, 0.176926, 0.62696, 0.0609582, 0.0632083, 0.0619886, 0.0614777, 0.0608657, 0.572201, 0.0608649, 0.0608649, 0.0730617
0.891387, 6, 3.51436, 0.0613713, 2.82843, 2.48564, 0.0614765, 0.0613713, 0.0613816, 0.0613961, 0.0613968, 0.230792, 0.0649329, 0.0616961, 0.0670566, 2.02175, 0.179772, 0.639152, 0.0614644, 0.0643169, 0.0627888, 0.0619373, 0.0613721, 0.660305, 0.0613713, 0.0613713, 0.0746862
0.89927, 0, 3.54912, 0.0616264, 1.41421, -3.54912, 0.0617332, 0.0616264, 0.0616368, 0.0616516, 0.0616523, 0.233744, 0.0652447, 0.0619563, 0.0674022, 1.94903, 0.181849, 0.648604, 0.0617185, 0.0653461, 0.0634101, 0.0621404, 0.0616272, 0.751713, 0.0616264, 0.0616264, 0.0763141
0.907152, 2, 3.54647, 0.0616958, 2, -1.54647, 0.0618039, 0.0616958, 0.0617063, 0.0617213, 0.061722, 0.235889, 0.0653577, 0.0620297, 0.0675412, 1.84114, 0.183302, 0.655754, 0.0617861, 0.0663977, 0.0639291, 0.0621551, 0.0616966, 0.843261, 0.0616958, 0.0616958, 0.0781092
0.915034, 2, 3.5103, 0.0616428, 2, -1.5103, 0.061752, 0.0616428, 0.0616534, 0.0616685, 0.0616692, 0.2374, 0.0653376, 0.0619797, 0.0675407, 1.705, 0.184271, 0.661033, 0.0617307, 0.0675732, 0.0644177, 0.0620472, 0.0616436, 0.931249, 0.0616428, 0.0616428, 0.0802625
0.922917, 2, 3.44545, 0.0615253, 2, -1.44545, 0.0616353, 0.0615253, 0.061536, 0.0615512, 0.0615519, 0.238434, 0.0652443, 0.0618644, 0.0674619, 1.54877, 0.184885, 0.664844, 0.0616104, 0.0689699, 0.0649383, 0.0618766, 0.0615261, 1.01168, 0.0615253, 0.0615253, 0.0829983
0.930799, 0, 3.35726, 0.0613939, 1.41421, -3.35726, 0.0615046, 0.0613939, 0.0614047, 0.06142, 0.0614206, 0.239134, 0.0651304, 0.0617346, 0.0673584, 1.3811, 0.185262, 0.667545, 0.0614757, 0.0706773, 0.0655408, 0.0616955, 0.0613947, 1.08058, 0.0613939, 0.0613939, 0.0865812
0.938681, 0, 3.25116, 0.0612907, 1.41421, -3.25116, 0.0614019, 0.0612907, 0.0613015, 0.0613168, 0.0613175, 0.239616, 0.0650395, 0.0616325, 0.0672748, 1.21039, 0.185498, 0.66944, 0.0613689, 0.0727751, 0.066259, 0.0615471, 0.0612915, 1.13431, 0.0612907, 0.0612907, 0.0913239
0.946564, 8, 3.13239, 0.0612493, 3.16228, 4.86761, 0.0613611, 0.0612493, 0.0612601, 0.0612755, 0.0612761, 0.239979, 0.0650066, 0.0615919, 0.067247, 1.04418, 0.185672, 0.670777, 0.0613239, 0.0753334, 0.0671105, 0.0614655, 0.0612501, 1.16993, 0.0612493, 0.0612493, 0.0975929
0.954446, 6, 3.00582, 0.0612947, 2.82843, 2.99418, 0.0614073, 0.0612947, 0.0613056, 0.061321, 0.0613216, 0.240298, 0.0650578, 0.0616379, 0.0673016, 0.88869, 0.185847, 0.671755, 0.0613658, 0.0784065, 0.0680956, 0.0614761, 0.0612956, 1.18544, 0.0612947, 0.0612947, 0.105808
0.962328, 4, 2.87586, 0.0614445, 2.44949, 1.12414, 0.061558, 0.0614444, 0.0614553, 0.0614707, 0.0614714, 0.240628, 0.0652113, 0.061788, 0.0674574, 0.748555, 0.186067, 0.672521, 0.0615123, 0.0820401, 0.0691993, 0.0615961, 0.0614453, 1.18001, 0.0614445, 0.0614445, 0.116437
0.970211, 6, 2.74652, 0.0617091, 2.82843, 3.25348, 0.061824, 0.061709, 0.06172, 0.0617354, 0.0617361, 0.24101, 0.0654784, 0.0620528, 0.067726, 0.62676, 0.186364, 0.673184, 0.061774, 0.086269, 0.0703933, 0.0618356, 0.0617099, 1.15402, 0.0617091, 0.0617091, 0.129973
0.978093, 2, 2.62138, 0.0620934, 2, -0.621379, 0.0622102, 0.0620933, 0.0621043, 0.0621197, 0.0621204, 0.241469, 0.0658643, 0.0624373, 0.0681128, 0.524739, 0.186757, 0.67382, 0.0621561, 0.0911214, 0.0716404, 0.0621991, 0.0620942, 1.10909, 0.0620934, 0.0620934, 0.14691
0.985976, 2, 2.50368, 0.0625974, 2, -0.503683, 0.0627167, 0.0625972, 0.0626082, 0.0626237, 0.0626243, 0.242019, 0.0663692, 0.0629413, 0.0686183, 0.442572, 0.187257, 0.67448, 0.0626584, 0.0966261, 0.0728979, 0.0626857, 0.0625982, 1.04785, 0.0625974, 0.0625974, 0.167691
0.993858, 0, 2.39629, 0.063217, 1.41421, -2.39629, 0.06334, 0.0632167, 0.0632278, 0.0632433, 0.0632439, 0.242666, 0.0669894, 0.063561, 0.0692388, 0.379272, 0.187866, 0.675193, 0.0632774, 0.102824, 0.0741229, 0.0632912, 0.0632178, 0.97375, 0.063217, 0.063217, 0.192658
1.00174, 4, 2.30166, 0.0639454, 2.44949, 1.69834, 0.0640736, 0.0639451, 0.0639563, 0.0639717, 0.0639724, 0.243411, 0.0677182, 0.0642894, 0.0699678, 0.333076, 0.188582, 0.675974, 0.0640063, 0.10979, 0.0752767, 0.0640079, 0.0639462, 0.890734, 0.0639454, 0.0639454, 0.221982
1.00962, 4, 2.22176, 0.0647737, 2.44949, 1.77824, 0.0649087, 0.0647731, 0.0647845, 0.0647999, 0.0648006, 0.244249, 0.0685466, 0.0651177, 0.0707964, 0.301723, 0.189398, 0.676829, 0.0648362, 0.11767, 0.0763283, 0.0648265, 0.0647745, 0.802917, 0.0647737, 0.0647737, 0.255605
1.01751, 8, 2.158, 0.0656911, 3.16228, 5.842, 0.0658355, 0.0656903, 0.0657019, 0.0657174, 0.0657181, 0.245172, 0.0694642, 0.0660351, 0.071714, 0.282695, 0.190305, 0.677753, 0.0657569, 0.126747, 0.0772576, 0.065736, 0.0656919, 0.714271, 0.0656911, 0.0656911, 0.293177
1.02539, 4, 2.11124, 0.0666864, 2.44949, 1.88876, 0.0668433, 0.0666854, 0.0666972, 0.0667127, 0.0667133, 0.24617, 0.0704595, 0.0670304, 0.0727094, 0.273408, 0.191291, 0.678737, 0.0667574, 0.137543, 0.0780564, 0.0667246, 0.0666872, 0.628352, 0.0666864, 0.0666864, 0.33402
1.03327, 4, 2.0819, 0.0677476, 2.44949, 1.9181, 0.0679213, 0.0677462, 0.0677585, 0.0677739, 0.0677746, 0.247233, 0.0715208, 0.0680916, 0.0737707, 0.271352, 0.192345, 0.67977, 0.067826, 0.150991, 0.0787283, 0.0677802, 0.0677484, 0.548109, 0.0677476, 0.0677476, 0.377111
1.04115, 2, 2.07016, 0.0688629, 2, -0.0701609, 0.0690589, 0.068861, 0.0688738, 0.0688892, 0.0688899, 0.24835, 0.0726361, 0.069207, 0.074886, 0.274193, 0.193455, 0.680831, 0.0689514, 0.168694, 0.0792873, 0.0688908, 0.0688637, 0.47577, 0.0688629, 0.0688629, 0.421104
1.04903, 6, 2.07652, 0.0700208, 2.82843, 3.92348, 0.0702463, 0.0700182, 0.0700316, 0.0700471, 0.0700478, 0.249508, 0.073794, 0.0703648, 0.0760439, 0.279835, 0.194609, 0.681901, 0.0701227, 0.193321, 0.0797553, 0.0700447, 0.0700216, 0.412794, 0.0700208, 0.0700208, 0.464386
1.05692, 0, 2.10247, 0.07121, 1.41421, -2.10247, 0.0714748, 0.0712066, 0.0712208, 0.0712363, 0.071237, 0.250697, 0.0749832, 0.071554, 0.0772331, 0.28647, 0.195795, 0.682952, 0.0713296, 0.229165, 0.0801592, 0.0712304, 0.0712108, 0.359923, 0.07121, 0.07121, 0.505165
1.0648, 4, 2.1515, 0.0724199, 2.44949, 1.8485, 0.0727366, 0.0724154, 0.0724308, 0.0724462, 0.0724469, 0.251907, 0.0761931, 0.072764, 0.0784431, 0.292605, 0.197003, 0.683952, 0.0725625, 0.282912, 0.080527, 0.0724374, 0.0724207, 0.317253, 0.0724199, 0.0724199, 0.541597
1.07268, 6, 2.23041, 0.0736405, 2.82843, 3.76959, 0.0740256, 0.0736345, 0.0736514, 0.0736668, 0.0736675, 0.253128, 0.0774137, 0.0739846, 0.0796636, 0.297083, 0.198223, 0.684863, 0.0738126, 0.364648, 0.0808854, 0.0736554, 0.0736413, 0.284364, 0.0736405, 0.0736405, 0.571921
1.08056, 6, 2.35079, 0.0748621, 2.82843, 3.64921, 0.0753365, 0.0748542, 0.074873, 0.0748884, 0.0748891, 0.25435, 0.0786353, 0.0752062, 0.0808853, 0.299088, 0.199443, 0.685636, 0.075072, 0.489091, 0.0812567, 0.0748748, 0.0748629, 0.260457, 0.0748621, 0.0748621, 0.594603
1.08845, 2, 2.53073, 0.0760756, 2, -0.530728, 0.0766656, 0.0760652, 0.0760864, 0.0761019, 0.0761025, 0.255563, 0.0798488, 0.0764196, 0.0820987, 0.298138, 0.200656, 0.686218, 0.0763338, 0.677009, 0.0816575, 0.0760863, 0.0760764, 0.244483, 0.0760756, 0.0760756, 0.608468
1.09633, 0, 2.79644, 0.0772716, 1.41421, -2.79644, 0.0780093, 0.077258, 0.0772824, 0.0772979, 0.0772985, 0.256759, 0.0810448, 0.0776156, 0.0832947, 0.294068, 0.201852, 0.686543, 0.0775919, 0.956678, 0.0820976, 0.0772807, 0.0772724, 0.235267, 0.0772716, 0.0772716, 0.612803
1.10421, 4, 3.18372, 0.0784411, 2.44949, 0.816282, 0.0793643, 0.0784235, 0.0784519, 0.0784674, 0.078468, 0.257929, 0.0822143, 0.0787851, 0.0844642, 0.286996, 0.203021, 0.68654, 0.0788412, 1.36518, 0.0825799, 0.0784488, 0.0784419, 0.231603, 0.0784411, 0.0784411, 0.607416
1.11209, 4, 3.73883, 0.0795744, 2.44949, 0.26117, 0.0807265, 0.0795518, 0.0795853, 0.0796007, 0.0796014, 0.259062, 0.0833476, 0.0799185, 0.0855976, 0.277267, 0.204154, 0.686132, 0.0800774, 1.94928, 0.0831008, 0.0795809, 0.0795752, 0.23233, 0.0795744, 0.0795744, 0.592655
1.11998, 6, 4.51841, 0.0806617, 2.82843, 1.48159, 0.0820899, 0.0806327, 0.0806725, 0.080688, 0.0806887, 0.260149, 0.0844349, 0.0810057, 0.0866848, 0.265399, 0.205242, 0.685238, 0.0812977, 2.76534, 0.083651, 0.0806671, 0.0806625, 0.236381, 0.0806617, 0.0806617, 0.569373
1.12786, 6, 5.58804, 0.081692, 2.82843, 0.411957, 0.0834458, 0.081655, 0.0817028, 0.0817183, 0.081719, 0.26118, 0.0854652, 0.082036, 0.0877151, 0.252016, 0.206272, 0.683782, 0.0825004, 3.87799, 0.0842167, 0.0816965, 0.0816928, 0.242812, 0.081692, 0.081692, 0.538847
1.13574, 4, 7.019, 0.0826534, 2.44949, -3.019, 0.0847811, 0.0826064, 0.0826642, 0.0826797, 0.0826803, 0.262141, 0.0864266, 0.0829974, 0.0886765, 0.237776, 0.207233, 0.681698, 0.0836855, 5.3571, 0.0847804, 0.0826571, 0.0826542, 0.250817, 0.0826534, 0.0826534, 0.502662
1.14362, 22, 8.88294, 0.083533, 4.89898, 13.1171, 0.0860785, 0.0834737, 0.0835439, 0.0835593, 0.08356, 0.263021, 0.0873062, 0.0838771, 0.0895562, 0.223316, 0.208113, 0.678936, 0.084855, 7.27258, 0.0853224, 0.0835362, 0.0835339, 0.259722, 0.083533, 0.083533, 0.462585
1.15151, 14, 11.2445, 0.0843168, 4, 2.75545, 0.0873147, 0.0842422, 0.0843277, 0.0843431, 0.0843438, 0.263804, 0.08809, 0.0846609, 0.0903399, 0.209203, 0.208897, 0.675475, 0.0860129, 9.68727, 0.0858209, 0.0843194, 0.0843176, 0.268981, 0.0843168, 0.0843168, 0.420416
1.15939, 2, 14.1525, 0.0849895, 2, -12.1525, 0.0884612, 0.0848963, 0.0850004, 0.0850158, 0.0850165, 0.264477, 0.0887627, 0.0853336, 0.0910126, 0.195892, 0.209569, 0.67133, 0.0871651, 12.648, 0.0862534, 0.0849916, 0.0849903, 0.278155, 0.0849895, 0.0849895, 0.377863
1.16727, 16, 17.6292, 0.0855352, 4.24264, -1.62921, 0.0894846, 0.0854191, 0.085546, 0.0855615, 0.0855621, 0.265023, 0.0893084, 0.0858792, 0.0915583, 0.183716, 0.210115, 0.666565, 0.0883193, 16.1757, 0.0865971, 0.0855369, 0.085536, 0.286898, 0.0855352, 0.0855352, 0.336432
1.17515, 22, 21.661, 0.0859372, 4.89898, 0.339012, 0.0903479, 0.0857935, 0.085948, 0.0859635, 0.0859642, 0.265425, 0.0897104, 0.0862812, 0.0919603, 0.172876, 0.210517, 0.661297, 0.0894843, 20.2552, 0.0868293, 0.0859386, 0.085938, 0.294931, 0.0859372, 0.0859372, 0.297351
1.18303, 38, 26.1896, 0.0861791, 6.32456, 11.8104, 0.0910122, 0.086002, 0.0861899, 0.0862054, 0.086206, 0.265667, 0.0899523, 0.0865231, 0.0922022, 0.163452, 0.210759, 0.655713, 0.0906685, 24.8272, 0.0869284, 0.0861802, 0.0861799, 0.302026, 0.0861791, 0.0861791, 0.261525
1.19092, 20, 31.107, 0.086245, 4.69042, -11.107, 0.0914394, 0.0860279, 0.0862559, 0.0862713, 0.086272, 0.265733, 0.0900182, 0.0865891, 0.0922682, 0.155422, 0.210825, 0.650072, 0.0918785, 29.7832, 0.0868742, 0.0862459, 0.0862458, 0.307991, 0.086245, 0.086245, 0.229534
1.1988, 48, 36.255, 0.086121, 7.07107, 11.745, 0.091595, 0.085856, 0.0861318, 0.0861473, 0.0861479, 0.265609, 0.0898942, 0.086465, 0.0921441, 0.148683, 0.210701, 0.644716, 0.093117, 34.9645, 0.086649, 0.0861217, 0.0861218, 0.312652, 0.086121, 0.086121, 0.201645
1.20668, 38, 41.431, 0.0857953, 6.32456, -3.43104, 0.0914508, 0.0854734, 0.0858061, 0.0858216, 0.0858222, 0.265283, 0.0895685, 0.0861393, 0.0918184, 0.143082, 0.210375, 0.640079, 0.0943809, 40.1684, 0.086238, 0.0857958, 0.0857961, 0.315852, 0.0857953, 0.0857953, 0.177858
