   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_31.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.254, 0, 0.886691, 0.710571, 1.41421, -0.886691, 0, 0.710571, 0.710571, 0.710571, 0.710571, 0.710571, 0.710571, 0.710571, 0.710571, 0.710571, 0.710572, 0.710571, 0.710571, 0.88669, 0.710571
13.2619, 2, 0.917909, 0.707856, 2, 1.08209, 0, 0.707856, 0.707856, 0.707856, 0.707856, 0.707856, 0.707856, 0.707856, 0.707856, 0.707856, 0.707857, 0.707856, 0.707856, 0.917908, 0.707856
13.2698, 0, 0.953885, 0.704972, 1.41421, -0.953885, 0, 0.704972, 0.704972, 0.704972, 0.704972, 0.704972, 0.704972, 0.704972, 0.704972, 0.704972, 0.704973, 0.704972, 0.704972, 0.953884, 0.704972
13.2777, 0, 0.995036, 0.702006, 1.41421, -0.995036, 0, 0.702006, 0.702006, 0.702006, 0.702006, 0.702006, 0.702006, 0.702006, 0.702006, 0.702006, 0.702007, 0.702006, 0.702006, 0.995035, 0.702006
13.2856, 6, 1.04173, 0.699046, 2.82843, 4.95827, 0, 0.699046, 0.699046, 0.699046, 0.699046, 0.699046, 0.699046, 0.699046, 0.699046, 0.699046, 0.699047, 0.699046, 0.699046, 1.04173, 0.699046
13.2935, 0, 1.09443, 0.696367, 1.41421, -1.09443, 0, 0.696367, 0.696367, 0.696367, 0.696367, 0.696367, 0.696367, 0.696367, 0.696367, 0.696367, 0.696368, 0.696367, 0.696367, 1.09443, 0.696367
13.3014, 2, 1.15286, 0.693558, 2, 0.847144, 0, 0.693558, 0.693558, 0.693558, 0.693558, 0.693558, 0.693558, 0.693558, 0.693558, 0.693558, 0.693559, 0.693558, 0.693558, 1.15285, 0.693558
13.3093, 4, 1.21702, 0.690635, 2.44949, 2.78298, 0, 0.690635, 0.690635, 0.690635, 0.690635, 0.690635, 0.690635, 0.690635, 0.690635, 0.690635, 0.690636, 0.690635, 0.690635, 1.21702, 0.690635
13.3173, 2, 1.28688, 0.687658, 2, 0.713123, 0, 0.687658, 0.687658, 0.687658, 0.687658, 0.687658, 0.687658, 0.687658, 0.687658, 0.687658, 0.687659, 0.687658, 0.687658, 1.28688, 0.687658
13.3252, 6, 1.36223, 0.684688, 2.82843, 4.63777, 0, 0.684688, 0.684688, 0.684688, 0.684688, 0.684688, 0.684688, 0.684688, 0.684688, 0.684688, 0.684689, 0.684688, 0.684688, 1.36223, 0.684688
13.3331, 0, 1.44294, 0.681984, 1.41421, -1.44294, 0, 0.681984, 0.681984, 0.681984, 0.681984, 0.681984, 0.681984, 0.681984, 0.681984, 0.681984, 0.681985, 0.681984, 0.681984, 1.44294, 0.681984
13.341, 4, 1.52809, 0.679186, 2.44949, 2.47191, 0, 0.679186, 0.679186, 0.679186, 0.679186, 0.679186, 0.679186, 0.679186, 0.679186, 0.679186, 0.679187, 0.679186, 0.679186, 1.52809, 0.679186
13.3489, 4, 1.61678, 0.676136, 2.44949, 2.38322, 0, 0.676136, 0.676136, 0.676136, 0.676136, 0.676136, 0.676136, 0.676136, 0.676136, 0.676136, 0.676137, 0.676136, 0.676136, 1.61677, 0.676136
13.3568, 2, 1.70816, 0.67286, 2, 0.291839, 0, 0.67286, 0.67286, 0.67286, 0.67286, 0.67286, 0.67286, 0.67286, 0.67286, 0.67286, 0.672861, 0.67286, 0.67286, 1.70816, 0.67286
13.3647, 0, 1.80123, 0.669374, 1.41421, -1.80123, 0, 0.669374, 0.669374, 0.669374, 0.669374, 0.669374, 0.669374, 0.669374, 0.669374, 0.669374, 0.669375, 0.669374, 0.669374, 1.80123, 0.669374
13.3726, 2, 1.89487, 0.665738, 2, 0.105126, 0, 0.665738, 0.665738, 0.665738, 0.665738, 0.665738, 0.665738, 0.665738, 0.665738, 0.665738, 0.665739, 0.665738, 0.665738, 1.89487, 0.665738
13.3805, 6, 1.98787, 0.662012, 2.82843, 4.01213, 0, 0.662012, 0.662012, 0.662012, 0.662012, 0.662012, 0.662012, 0.662012, 0.662012, 0.662012, 0.662013, 0.662012, 0.662012, 1.98787, 0.662012
13.3884, 2, 2.07881, 0.65817, 2, -0.0788088, 0, 0.65817, 0.65817, 0.65817, 0.65817, 0.65817, 0.65817, 0.65817, 0.65817, 0.65817, 0.658171, 0.65817, 0.65817, 2.07881, 0.65817
13.3964, 0, 2.1663, 0.654238, 1.41421, -2.1663, 0, 0.654238, 0.654238, 0.654238, 0.654238, 0.654238, 0.654238, 0.654238, 0.654238, 0.654238, 0.654239, 0.654238, 0.654238, 2.1663, 0.654238
13.4043, 2, 2.24866, 0.650022, 2, -0.248656, 0, 0.650022, 0.650022, 0.650022, 0.650022, 0.650022, 0.650022, 0.650022, 0.650022, 0.650022, 0.650023, 0.650022, 0.650022, 2.24865, 0.650022
13.4122, 8, 2.32447, 0.64555, 3.16228, 5.67553, 0, 0.64555, 0.64555, 0.64555, 0.64555, 0.64555, 0.64555, 0.64555, 0.64555, 0.64555, 0.645551, 0.64555, 0.64555, 2.32447, 0.64555
13.4201, 4, 2.39243, 0.640898, 2.44949, 1.60757, 0, 0.640898, 0.640898, 0.640898, 0.640898, 0.640898, 0.640898, 0.640898, 0.640898, 0.640898, 0.640899, 0.640898, 0.640898, 2.39243, 0.640898
13.428, 2, 2.45129, 0.636134, 2, -0.451294, 0, 0.636134, 0.636134, 0.636134, 0.636134, 0.636134, 0.636134, 0.636134, 0.636134, 0.636134, 0.636135, 0.636134, 0.636134, 2.45129, 0.636134
13.4359, 6, 2.49995, 0.631326, 2.82843, 3.50005, 0, 0.631326, 0.631326, 0.631326, 0.631326, 0.631326, 0.631326, 0.631326, 0.631326, 0.631326, 0.631326, 0.631326, 0.631326, 2.49995, 0.631326
13.4438, 6, 2.53724, 0.626305, 2.82843, 3.46276, 0, 0.626305, 0.626305, 0.626305, 0.626305, 0.626305, 0.626305, 0.626305, 0.626305, 0.626305, 0.626306, 0.626305, 0.626305, 2.53724, 0.626305
13.4517, 12, 2.56225, 0.620963, 3.74166, 9.43775, 0, 0.620963, 0.620963, 0.620963, 0.620963, 0.620963, 0.620963, 0.620963, 0.620963, 0.620963, 0.620964, 0.620963, 0.620963, 2.56225, 0.620963
13.4596, 0, 2.57429, 0.615196, 1.41421, -2.57429, 0, 0.615196, 0.615196, 0.615196, 0.615196, 0.615196, 0.615196, 0.615196, 0.615196, 0.615196, 0.615197, 0.615196, 0.615196, 2.57429, 0.615196
13.4676, 6, 2.57312, 0.609095, 2.82843, 3.42688, 0, 0.609095, 0.609095, 0.609095, 0.609095, 0.609095, 0.609095, 0.609095, 0.609095, 0.609095, 0.609096, 0.609095, 0.609095, 2.57312, 0.609095
13.4755, 8, 2.55877, 0.602775, 3.16228, 5.44123, 0, 0.602775, 0.602775, 0.602775, 0.602775, 0.602775, 0.602775, 0.602775, 0.602775, 0.602775, 0.602776, 0.602775, 0.602775, 2.55877, 0.602775
13.4834, 2, 2.53124, 0.596054, 2, -0.531244, 0, 0.596054, 0.596054, 0.596054, 0.596054, 0.596054, 0.596054, 0.596054, 0.596054, 0.596054, 0.596055, 0.596054, 0.596054, 2.53124, 0.596054
13.4913, 6, 2.49102, 0.589001, 2.82843, 3.50898, 0, 0.589001, 0.589001, 0.589001, 0.589001, 0.589001, 0.589001, 0.589001, 0.589001, 0.589001, 0.589001, 0.589001, 0.589001, 2.49102, 0.589001
13.4992, 4, 2.43833, 0.581172, 2.44949, 1.56167, 0, 0.581172, 0.581172, 0.581172, 0.581172, 0.581172, 0.581172, 0.581172, 0.581172, 0.581172, 0.581173, 0.581172, 0.581172, 2.43833, 0.581172
13.5071, 8, 2.37413, 0.572677, 3.16228, 5.62587, 0, 0.572677, 0.572677, 0.572677, 0.572677, 0.572677, 0.572677, 0.572677, 0.572677, 0.572677, 0.572678, 0.572677, 0.572677, 2.37413, 0.572677
13.515, 4, 2.29987, 0.563888, 2.44949, 1.70013, 0, 0.563888, 0.563888, 0.563888, 0.563888, 0.563888, 0.563888, 0.563888, 0.563888, 0.563888, 0.563888, 0.563888, 0.563888, 2.29987, 0.563888
13.5229, 2, 2.21712, 0.555166, 2, -0.217122, 0, 0.555166, 0.555166, 0.555166, 0.555166, 0.555166, 0.555166, 0.555166, 0.555166, 0.555166, 0.555167, 0.555166, 0.555166, 2.21712, 0.555166
13.5308, 0, 2.13002, 0.54932, 1.41421, -2.13002, 0, 0.54932, 0.54932, 0.54932, 0.54932, 0.54932, 0.54932, 0.54932, 0.54932, 0.54932, 0.549321, 0.54932, 0.54932, 2.13002, 0.54932
13.5387, 0, 2.03547, 0.541869, 1.41421, -2.03547, 0, 0.541869, 0.541869, 0.541869, 0.541869, 0.541869, 0.541869, 0.541869, 0.541869, 0.541869, 0.54187, 0.541869, 0.541869, 2.03547, 0.541869
13.5467, 0, 1.9351, 0.532988, 1.41421, -1.9351, 0, 0.532988, 0.532988, 0.532988, 0.532988, 0.532988, 0.532988, 0.532988, 0.532988, 0.532988, 0.532989, 0.532988, 0.532988, 1.9351, 0.532988
13.5546, 2, 1.83111, 0.523446, 2, 0.16889, 0, 0.523446, 0.523446, 0.523446, 0.523446, 0.523446, 0.523446, 0.523446, 0.523446, 0.523446, 0.523447, 0.523446, 0.523446, 1.83111, 0.523446
13.5625, 4, 1.72563, 0.51399, 2.44949, 2.27437, 0, 0.51399, 0.51399, 0.51399, 0.51399, 0.51399, 0.51399, 0.51399, 0.51399, 0.51399, 0.513991, 0.51399, 0.51399, 1.72563, 0.51399
13.5704, 2, 1.62492, 0.509533, 2, 0.375078, 0, 0.509533, 0.509533, 0.509533, 0.509533, 0.509533, 0.509533, 0.509533, 0.509533, 0.509533, 0.509534, 0.509533, 0.509533, 1.62492, 0.509533
13.5783, 4, 1.52284, 0.502717, 2.44949, 2.47716, 0, 0.502717, 0.502717, 0.502717, 0.502717, 0.502717, 0.502717, 0.502717, 0.502717, 0.502717, 0.502718, 0.502717, 0.502717, 1.52284, 0.502717
13.5862, 0, 1.42073, 0.493767, 1.41421, -1.42073, 0, 0.493767, 0.493767, 0.493767, 0.493767, 0.493767, 0.493767, 0.493767, 0.493767, 0.493767, 0.493768, 0.493767, 0.493767, 1.42073, 0.493767
13.5941, 2, 1.32067, 0.483817, 2, 0.679329, 0, 0.483817, 0.483817, 0.483817, 0.483817, 0.483817, 0.483817, 0.483817, 0.483817, 0.483817, 0.483818, 0.483817, 0.483817, 1.32067, 0.483817
13.602, 4, 1.22459, 0.473969, 2.44949, 2.7754, 0, 0.473969, 0.473969, 0.473969, 0.473969, 0.473969, 0.473969, 0.473969, 0.473969, 0.473969, 0.47397, 0.473969, 0.473969, 1.22459, 0.473969
13.6099, 4, 1.13971, 0.470781, 2.44949, 2.86029, 0, 0.470781, 0.470781, 0.470781, 0.470781, 0.470781, 0.470781, 0.470781, 0.470781, 0.470781, 0.470782, 0.470781, 0.470781, 1.13971, 0.470781
13.6179, 4, 1.0569, 0.464613, 2.44949, 2.9431, 0, 0.464613, 0.464613, 0.464613, 0.464613, 0.464613, 0.464613, 0.464613, 0.464613, 0.464613, 0.464614, 0.464613, 0.464613, 1.05689, 0.464613
13.6258, 4, 0.976791, 0.455741, 2.44949, 3.02321, 0, 0.455741, 0.455741, 0.455741, 0.455741, 0.455741, 0.455741, 0.455741, 0.455741, 0.455741, 0.455742, 0.455741, 0.455741, 0.97679, 0.455741
13.6337, 2, 0.901037, 0.445598, 2, 1.09896, 0, 0.445598, 0.445598, 0.445598, 0.445598, 0.445598, 0.445598, 0.445598, 0.445598, 0.445598, 0.445599, 0.445598, 0.445598, 0.901036, 0.445598
13.6416, 0, 0.831102, 0.435569, 1.41421, -0.831102, 0, 0.435569, 0.435569, 0.435569, 0.435569, 0.435569, 0.435569, 0.435569, 0.435569, 0.435569, 0.43557, 0.435569, 0.435569, 0.831101, 0.435569
13.6495, 0, 0.774967, 0.433662, 1.41421, -0.774967, 0, 0.433662, 0.433662, 0.433662, 0.433662, 0.433662, 0.433662, 0.433662, 0.433662, 0.433662, 0.433663, 0.433662, 0.433662, 0.774966, 0.433662
13.6574, 4, 0.720775, 0.428151, 2.44949, 3.27922, 0, 0.428151, 0.428151, 0.428151, 0.428151, 0.428151, 0.428151, 0.428151, 0.428151, 0.428151, 0.428152, 0.428151, 0.428151, 0.720775, 0.428151
13.6653, 2, 0.668636, 0.419353, 2, 1.33136, 0, 0.419353, 0.419353, 0.419353, 0.419353, 0.419353, 0.419353, 0.419353, 0.419353, 0.419353, 0.419354, 0.419353, 0.419353, 0.668635, 0.419353
13.6732, 2, 0.620009, 0.409008, 2, 1.37999, 0, 0.409008, 0.409008, 0.409008, 0.409008, 0.409008, 0.409008, 0.409008, 0.409008, 0.409008, 0.409009, 0.409008, 0.409008, 0.620008, 0.409008
13.6811, 0, 0.576255, 0.398792, 1.41421, -0.576255, 0, 0.398792, 0.398792, 0.398792, 0.398792, 0.398792, 0.398792, 0.398792, 0.398792, 0.398792, 0.398793, 0.398792, 0.398792, 0.576254, 0.398792
13.689, 2, 0.546892, 0.398586, 2, 1.45311, 0, 0.398586, 0.398586, 0.398586, 0.398586, 0.398586, 0.398586, 0.398586, 0.398586, 0.398586, 0.398587, 0.398586, 0.398586, 0.546891, 0.398586
13.697, 0, 0.517015, 0.393866, 1.41421, -0.517015, 0, 0.393866, 0.393866, 0.393866, 0.393866, 0.393866, 0.393866, 0.393866, 0.393866, 0.393866, 0.393867, 0.393866, 0.393866, 0.517014, 0.393866
13.7049, 0, 0.486646, 0.385031, 1.41421, -0.486646, 0, 0.385031, 0.385031, 0.385031, 0.385031, 0.385031, 0.385031, 0.385031, 0.385031, 0.385031, 0.385032, 0.385031, 0.385031, 0.486645, 0.385031
13.7128, 0, 0.457576, 0.374257, 1.41421, -0.457576, 0, 0.374257, 0.374257, 0.374257, 0.374257, 0.374257, 0.374257, 0.374257, 0.374257, 0.374257, 0.374258, 0.374257, 0.374257, 0.457575, 0.374257
13.7207, 2, 0.431526, 0.363636, 2, 1.56847, 0, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363637, 0.363636, 0.363636, 0.431525, 0.363636
13.7286, 0, 0.423507, 0.368533, 1.41421, -0.423507, 0, 0.368533, 0.368533, 0.368533, 0.368533, 0.368533, 0.368533, 0.368533, 0.368533, 0.368533, 0.368533, 0.368533, 0.368533, 0.423506, 0.368533
13.7365, 0, 0.41277, 0.368523, 1.41421, -0.41277, 0, 0.368523, 0.368523, 0.368523, 0.368523, 0.368523, 0.368523, 0.368523, 0.368523, 0.368523, 0.368524, 0.368523, 0.368523, 0.412769, 0.368523
13.7444, 0, 0.399377, 0.363972, 1.41421, -0.399377, 0, 0.363972, 0.363972, 0.363972, 0.363972, 0.363972, 0.363972, 0.363972, 0.363972, 0.363972, 0.363973, 0.363972, 0.363972, 0.399376, 0.363972
13.7523, 0, 0.385377, 0.357205, 1.41421, -0.385377, 0, 0.357205, 0.357205, 0.357205, 0.357205, 0.357205, 0.357205, 0.357205, 0.357205, 0.357205, 0.357206, 0.357205, 0.357205, 0.385376, 0.357205
13.7602, 0, 0.372807, 0.3505, 1.41421, -0.372807, 0, 0.3505, 0.3505, 0.3505, 0.3505, 0.3505, 0.3505, 0.3505, 0.3505, 0.3505, 0.350501, 0.3505, 0.3505, 0.372806, 0.3505
13.7681, 4, 0.372236, 0.354645, 2.44949, 3.62776, 0, 0.354645, 0.354645, 0.354645, 0.354645, 0.354645, 0.354645, 0.354645, 0.354645, 0.354645, 0.354646, 0.354645, 0.354645, 0.372235, 0.354645
13.7761, 2, 0.368208, 0.35437, 2, 1.63179, 0, 0.35437, 0.35437, 0.35437, 0.35437, 0.35437, 0.35437, 0.35437, 0.35437, 0.35437, 0.354371, 0.35437, 0.35437, 0.368208, 0.35437
13.784, 2, 0.360961, 0.350073, 2, 1.63904, 0, 0.350073, 0.350073, 0.350073, 0.350073, 0.350073, 0.350073, 0.350073, 0.350073, 0.350073, 0.350074, 0.350073, 0.350073, 0.36096, 0.350073
13.7919, 2, 0.352415, 0.343811, 2, 1.64758, 0, 0.343811, 0.343811, 0.343811, 0.343811, 0.343811, 0.343811, 0.343811, 0.343811, 0.343811, 0.343812, 0.343811, 0.343811, 0.352414, 0.343811
13.7998, 2, 0.344481, 0.337606, 2, 1.65552, 0, 0.337606, 0.337606, 0.337606, 0.337606, 0.337606, 0.337606, 0.337606, 0.337606, 0.337606, 0.337607, 0.337606, 0.337606, 0.34448, 0.337606
13.8077, 0, 0.347218, 0.341611, 1.41421, -0.347218, 0, 0.341611, 0.341611, 0.341611, 0.341611, 0.341611, 0.341611, 0.341611, 0.341611, 0.341611, 0.341612, 0.341611, 0.341611, 0.347217, 0.341611
13.8156, 0, 0.346032, 0.341303, 1.41421, -0.346032, 0, 0.341303, 0.341303, 0.341303, 0.341303, 0.341303, 0.341303, 0.341303, 0.341303, 0.341303, 0.341304, 0.341303, 0.341303, 0.346032, 0.341303
13.8235, 0, 0.341281, 0.337098, 1.41421, -0.341281, 0, 0.337098, 0.337098, 0.337098, 0.337098, 0.337098, 0.337098, 0.337098, 0.337098, 0.337098, 0.337099, 0.337098, 0.337098, 0.34128, 0.337098
13.8314, 0, 0.334916, 0.33099, 1.41421, -0.334916, 0, 0.33099, 0.33099, 0.33099, 0.33099, 0.33099, 0.33099, 0.33099, 0.33099, 0.33099, 0.330991, 0.33099, 0.33099, 0.334915, 0.33099
13.8393, 2, 0.328868, 0.324938, 2, 1.67113, 0, 0.324938, 0.324938, 0.324938, 0.324938, 0.324938, 0.324938, 0.324938, 0.324938, 0.324938, 0.324939, 0.324938, 0.324938, 0.328867, 0.324938
13.8473, 2, 0.333025, 0.328848, 2, 1.66697, 0, 0.328848, 0.328848, 0.328848, 0.328848, 0.328848, 0.328848, 0.328848, 0.328848, 0.328848, 0.328849, 0.328848, 0.328848, 0.333024, 0.328848
13.8552, 0, 0.333187, 0.328529, 1.41421, -0.333187, 0, 0.328529, 0.328529, 0.328529, 0.328529, 0.328529, 0.328529, 0.328529, 0.328529, 0.328529, 0.32853, 0.328529, 0.328529, 0.333186, 0.328529
13.8631, 2, 0.32978, 0.324408, 2, 1.67022, 0, 0.324408, 0.324408, 0.324408, 0.324408, 0.324408, 0.324408, 0.324408, 0.324408, 0.324408, 0.324409, 0.324408, 0.324408, 0.329779, 0.324408
13.871, 2, 0.324758, 0.318432, 2, 1.67524, 0, 0.318432, 0.318432, 0.318432, 0.318432, 0.318432, 0.318432, 0.318432, 0.318432, 0.318432, 0.318433, 0.318432, 0.318432, 0.324757, 0.318432
13.8789, 0, 0.320046, 0.312512, 1.41421, -0.320046, 0, 0.312512, 0.312512, 0.312512, 0.312512, 0.312512, 0.312512, 0.312512, 0.312512, 0.312512, 0.312513, 0.312512, 0.312512, 0.320045, 0.312512
13.8868, 0, 0.325333, 0.316321, 1.41421, -0.325333, 0, 0.316321, 0.316321, 0.316321, 0.316321, 0.316321, 0.316321, 0.316321, 0.316321, 0.316321, 0.316322, 0.316321, 0.316321, 0.325332, 0.316321
13.8947, 2, 0.326766, 0.315986, 2, 1.67323, 0, 0.315986, 0.315986, 0.315986, 0.315986, 0.315986, 0.315986, 0.315986, 0.315986, 0.315986, 0.315987, 0.315986, 0.315986, 0.326765, 0.315986
13.9026, 0, 0.324809, 0.311946, 1.41421, -0.324809, 0, 0.311946, 0.311946, 0.311946, 0.311946, 0.311946, 0.311946, 0.311946, 0.311946, 0.311946, 0.311947, 0.311946, 0.311946, 0.324808, 0.311946
13.9105, 4, 0.321383, 0.3061, 2.44949, 3.67862, 0, 0.3061, 0.3061, 0.3061, 0.3061, 0.3061, 0.3061, 0.3061, 0.3061, 0.3061, 0.306101, 0.3061, 0.3061, 0.321382, 0.3061
13.9184, 2, 0.318374, 0.30031, 2, 1.68163, 0, 0.30031, 0.30031, 0.30031, 0.30031, 0.30031, 0.30031, 0.30031, 0.30031, 0.30031, 0.300311, 0.30031, 0.30031, 0.318373, 0.30031
13.9264, 0, 0.325251, 0.304021, 1.41421, -0.325251, 0, 0.304021, 0.304021, 0.304021, 0.304021, 0.304021, 0.304021, 0.304021, 0.304021, 0.304021, 0.304022, 0.304021, 0.304021, 0.32525, 0.304021
13.9343, 2, 0.328473, 0.303675, 2, 1.67153, 0, 0.303675, 0.303675, 0.303675, 0.303675, 0.303675, 0.303675, 0.303675, 0.303675, 0.303675, 0.303676, 0.303675, 0.303675, 0.328472, 0.303675
13.9422, 2, 0.328506, 0.299721, 2, 1.67149, 0, 0.299721, 0.299721, 0.299721, 0.299721, 0.299721, 0.299721, 0.299721, 0.299721, 0.299721, 0.299722, 0.299721, 0.299721, 0.328505, 0.299721
13.9501, 0, 0.327209, 0.294008, 1.41421, -0.327209, 0, 0.294008, 0.294008, 0.294008, 0.294008, 0.294008, 0.294008, 0.294008, 0.294008, 0.294008, 0.294009, 0.294008, 0.294008, 0.327208, 0.294008
13.958, 0, 0.326397, 0.288351, 1.41421, -0.326397, 0, 0.288351, 0.288351, 0.288351, 0.288351, 0.288351, 0.288351, 0.288351, 0.288351, 0.288351, 0.288352, 0.288351, 0.288351, 0.326396, 0.288351
13.9659, 0, 0.335415, 0.292097, 1.41421, -0.335415, 0, 0.292097, 0.292097, 0.292097, 0.292097, 0.292097, 0.292097, 0.292097, 0.292097, 0.292097, 0.292098, 0.292097, 0.292097, 0.335414, 0.292097
13.9738, 4, 0.34079, 0.29179, 2.44949, 3.65921, 0, 0.29179, 0.29179, 0.29179, 0.29179, 0.29179, 0.29179, 0.29179, 0.29179, 0.29179, 0.291791, 0.29179, 0.29179, 0.340789, 0.29179
13.9817, 0, 0.342951, 0.287882, 1.41421, -0.342951, 0, 0.287882, 0.287882, 0.287882, 0.287882, 0.287882, 0.287882, 0.287882, 0.287882, 0.287882, 0.287883, 0.287882, 0.287882, 0.34295, 0.287882
13.9896, 0, 0.343708, 0.282222, 1.41421, -0.343708, 0, 0.282222, 0.282222, 0.282222, 0.282222, 0.282222, 0.282222, 0.282222, 0.282222, 0.282222, 0.282223, 0.282222, 0.282222, 0.343707, 0.282222
13.9976, 2, 0.344825, 0.276617, 2, 1.65518, 0, 0.276617, 0.276617, 0.276617, 0.276617, 0.276617, 0.276617, 0.276617, 0.276617, 0.276617, 0.276618, 0.276617, 0.276617, 0.344824, 0.276617
14.0055, 0, 0.355602, 0.28043, 1.41421, -0.355602, 0, 0.28043, 0.28043, 0.28043, 0.28043, 0.28043, 0.28043, 0.28043, 0.28043, 0.28043, 0.280431, 0.28043, 0.28043, 0.355601, 0.28043
14.0134, 0, 0.36249, 0.280178, 1.41421, -0.36249, 0, 0.280178, 0.280178, 0.280178, 0.280178, 0.280178, 0.280178, 0.280178, 0.280178, 0.280178, 0.280179, 0.280178, 0.280178, 0.362489, 0.280178
14.0213, 0, 0.36586, 0.276314, 1.41421, -0.36586, 0, 0.276314, 0.276314, 0.276314, 0.276314, 0.276314, 0.276314, 0.276314, 0.276314, 0.276314, 0.276315, 0.276314, 0.276314, 0.365859, 0.276314
14.0292, 0, 0.367479, 0.270692, 1.41421, -0.367479, 0, 0.270692, 0.270692, 0.270692, 0.270692, 0.270692, 0.270692, 0.270692, 0.270692, 0.270692, 0.270693, 0.270692, 0.270692, 0.367478, 0.270692
14.0371, 2, 0.369066, 0.265128, 2, 1.63093, 0, 0.265128, 0.265128, 0.265128, 0.265128, 0.265128, 0.265128, 0.265128, 0.265128, 0.265128, 0.265128, 0.265128, 0.265128, 0.369065, 0.265128
14.045, 2, 0.379879, 0.26898, 2, 1.62012, 0, 0.26898, 0.26898, 0.26898, 0.26898, 0.26898, 0.26898, 0.26898, 0.26898, 0.26898, 0.268981, 0.26898, 0.26898, 0.379878, 0.26898
14.0529, 0, 0.386336, 0.268772, 1.41421, -0.386336, 0, 0.268772, 0.268772, 0.268772, 0.268772, 0.268772, 0.268772, 0.268772, 0.268772, 0.268772, 0.268773, 0.268772, 0.268772, 0.386335, 0.268772
14.0608, 2, 0.388782, 0.264954, 2, 1.61122, 0, 0.264954, 0.264954, 0.264954, 0.264954, 0.264954, 0.264954, 0.264954, 0.264954, 0.264954, 0.264955, 0.264954, 0.264954, 0.388781, 0.264954
14.0687, 0, 0.388969, 0.259381, 1.41421, -0.388969, 0, 0.259381, 0.259381, 0.259381, 0.259381, 0.259381, 0.259381, 0.259381, 0.259381, 0.259381, 0.259382, 0.259381, 0.259381, 0.388968, 0.259381
14.0767, 2, 0.388612, 0.253867, 2, 1.61139, 0, 0.253867, 0.253867, 0.253867, 0.253867, 0.253867, 0.253867, 0.253867, 0.253867, 0.253867, 0.253868, 0.253867, 0.253867, 0.388611, 0.253867
14.0846, 4, 0.396958, 0.257749, 2.44949, 3.60304, 0, 0.257749, 0.257749, 0.257749, 0.257749, 0.257749, 0.257749, 0.257749, 0.257749, 0.257749, 0.25775, 0.257749, 0.257749, 0.396957, 0.257749
14.0925, 2, 0.400486, 0.257585, 2, 1.59951, 0, 0.257585, 0.257585, 0.257585, 0.257585, 0.257585, 0.257585, 0.257585, 0.257585, 0.257585, 0.257586, 0.257585, 0.257585, 0.400485, 0.257585
14.1004, 0, 0.399573, 0.25382, 1.41421, -0.399573, 0, 0.25382, 0.25382, 0.25382, 0.25382, 0.25382, 0.25382, 0.25382, 0.25382, 0.25382, 0.253821, 0.25382, 0.25382, 0.399572, 0.25382
14.1083, 4, 0.396018, 0.248306, 2.44949, 3.60398, 0, 0.248306, 0.248306, 0.248306, 0.248306, 0.248306, 0.248306, 0.248306, 0.248306, 0.248306, 0.248307, 0.248306, 0.248306, 0.396017, 0.248306
14.1162, 0, 0.391595, 0.242851, 1.41421, -0.391595, 0, 0.242851, 0.242851, 0.242851, 0.242851, 0.242851, 0.242851, 0.242851, 0.242851, 0.242851, 0.242852, 0.242851, 0.242851, 0.391594, 0.242851
14.1241, 0, 0.39556, 0.246732, 1.41421, -0.39556, 0, 0.246732, 0.246732, 0.246732, 0.246732, 0.246732, 0.246732, 0.246732, 0.246732, 0.246732, 0.246733, 0.246732, 0.246732, 0.395559, 0.246732
14.132, 0, 0.394565, 0.246601, 1.41421, -0.394565, 0, 0.246601, 0.246601, 0.246601, 0.246601, 0.246601, 0.246601, 0.246601, 0.246601, 0.246601, 0.246602, 0.246601, 0.246601, 0.394564, 0.246601
14.1399, 0, 0.389064, 0.242894, 1.41421, -0.389064, 0, 0.242894, 0.242894, 0.242894, 0.242894, 0.242894, 0.242894, 0.242894, 0.242894, 0.242894, 0.242895, 0.242894, 0.242894, 0.389064, 0.242894
14.1478, 2, 0.380933, 0.237451, 2, 1.61907, 0, 0.237451, 0.237451, 0.237451, 0.237451, 0.237451, 0.237451, 0.237451, 0.237451, 0.237451, 0.237452, 0.237451, 0.237451, 0.380932, 0.237451
14.1558, 0, 0.372019, 0.23207, 1.41421, -0.372019, 0, 0.23207, 0.23207, 0.23207, 0.23207, 0.23207, 0.23207, 0.23207, 0.23207, 0.23207, 0.232071, 0.23207, 0.23207, 0.372018, 0.23207
14.1637, 0, 0.371582, 0.235943, 1.41421, -0.371582, 0, 0.235943, 0.235943, 0.235943, 0.235943, 0.235943, 0.235943, 0.235943, 0.235943, 0.235943, 0.235944, 0.235943, 0.235943, 0.371581, 0.235943
14.1716, 2, 0.366475, 0.235845, 2, 1.63352, 0, 0.235845, 0.235845, 0.235845, 0.235845, 0.235845, 0.235845, 0.235845, 0.235845, 0.235845, 0.235846, 0.235845, 0.235845, 0.366474, 0.235845
