   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_296.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.5205, 2, 0.280994, 0.280913, 2, 1.71901, 0, 0.280913, 0.280913, 0.280913, 0.280913, 0.280913, 0.280913, 0.280913, 0.280913, 0.280913, 0.280913, 0.280913, 0.280915, 0.280913, 0.280913, 0.280993, 0.280913
14.5284, 0, 0.27626, 0.276201, 1.41421, -0.27626, 0, 0.276201, 0.276201, 0.276201, 0.276201, 0.276201, 0.276201, 0.276201, 0.276201, 0.276201, 0.276201, 0.276201, 0.276202, 0.276201, 0.276201, 0.276258, 0.276201
14.5363, 2, 0.272777, 0.272734, 2, 1.72722, 0, 0.272734, 0.272734, 0.272734, 0.272734, 0.272734, 0.272734, 0.272734, 0.272734, 0.272734, 0.272734, 0.272734, 0.272736, 0.272734, 0.272734, 0.272776, 0.272734
14.5442, 0, 0.268897, 0.268866, 1.41421, -0.268897, 0, 0.268866, 0.268866, 0.268866, 0.268866, 0.268866, 0.268866, 0.268866, 0.268866, 0.268866, 0.268866, 0.268866, 0.268867, 0.268866, 0.268866, 0.268896, 0.268866
14.552, 0, 0.264653, 0.264631, 1.41421, -0.264653, 0, 0.264631, 0.264631, 0.264631, 0.264631, 0.264631, 0.264631, 0.264631, 0.264631, 0.264631, 0.264631, 0.264631, 0.264632, 0.264631, 0.264631, 0.264652, 0.264631
14.5599, 2, 0.26025, 0.260233, 2, 1.73975, 0, 0.260233, 0.260233, 0.260233, 0.260233, 0.260233, 0.260233, 0.260233, 0.260233, 0.260233, 0.260233, 0.260233, 0.260235, 0.260233, 0.260233, 0.260248, 0.260233
14.5678, 2, 0.255885, 0.255873, 2, 1.74411, 0, 0.255873, 0.255873, 0.255873, 0.255873, 0.255873, 0.255873, 0.255873, 0.255873, 0.255873, 0.255873, 0.255873, 0.255874, 0.255873, 0.255873, 0.255883, 0.255873
14.5757, 4, 0.252039, 0.25203, 2.44949, 3.74796, 0, 0.25203, 0.25203, 0.25203, 0.25203, 0.25203, 0.25203, 0.25203, 0.25203, 0.25203, 0.25203, 0.25203, 0.252032, 0.25203, 0.25203, 0.252038, 0.25203
14.5836, 4, 0.248035, 0.248028, 2.44949, 3.75197, 0, 0.248028, 0.248028, 0.248028, 0.248028, 0.248028, 0.248028, 0.248028, 0.248028, 0.248028, 0.248028, 0.248028, 0.24803, 0.248028, 0.248028, 0.248033, 0.248028
14.5914, 0, 0.243882, 0.243877, 1.41421, -0.243882, 0, 0.243877, 0.243877, 0.243877, 0.243877, 0.243877, 0.243877, 0.243877, 0.243877, 0.243877, 0.243877, 0.243877, 0.243878, 0.243877, 0.243877, 0.243881, 0.243877
14.5993, 2, 0.239601, 0.239597, 2, 1.7604, 0, 0.239597, 0.239597, 0.239597, 0.239597, 0.239597, 0.239597, 0.239597, 0.239597, 0.239597, 0.239597, 0.239597, 0.239599, 0.239597, 0.239597, 0.2396, 0.239597
14.6072, 0, 0.23524, 0.235237, 1.41421, -0.23524, 0, 0.235237, 0.235237, 0.235237, 0.235237, 0.235237, 0.235237, 0.235237, 0.235237, 0.235237, 0.235237, 0.235237, 0.235239, 0.235237, 0.235237, 0.235239, 0.235237
14.6151, 0, 0.230862, 0.230859, 1.41421, -0.230862, 0, 0.230859, 0.230859, 0.230859, 0.230859, 0.230859, 0.230859, 0.230859, 0.230859, 0.230859, 0.230859, 0.230859, 0.230861, 0.230859, 0.230859, 0.23086, 0.230859
14.623, 0, 0.226442, 0.226439, 1.41421, -0.226442, 0, 0.226439, 0.226439, 0.226439, 0.226439, 0.226439, 0.226439, 0.226439, 0.226439, 0.226439, 0.226439, 0.226439, 0.226441, 0.226439, 0.226439, 0.22644, 0.226439
14.6309, 4, 0.221975, 0.221973, 2.44949, 3.77802, 0, 0.221973, 0.221973, 0.221973, 0.221973, 0.221973, 0.221973, 0.221973, 0.221973, 0.221973, 0.221973, 0.221973, 0.221975, 0.221973, 0.221973, 0.221974, 0.221973
14.6387, 0, 0.217414, 0.217412, 1.41421, -0.217414, 0, 0.217412, 0.217412, 0.217412, 0.217412, 0.217412, 0.217412, 0.217412, 0.217412, 0.217412, 0.217412, 0.217412, 0.217413, 0.217412, 0.217412, 0.217412, 0.217412
14.6466, 0, 0.212783, 0.212782, 1.41421, -0.212783, 0, 0.212782, 0.212782, 0.212782, 0.212782, 0.212782, 0.212782, 0.212782, 0.212782, 0.212782, 0.212782, 0.212782, 0.212783, 0.212782, 0.212782, 0.212782, 0.212782
14.6545, 4, 0.208145, 0.208143, 2.44949, 3.79185, 0, 0.208143, 0.208143, 0.208143, 0.208143, 0.208143, 0.208143, 0.208143, 0.208143, 0.208143, 0.208143, 0.208143, 0.208145, 0.208143, 0.208143, 0.208144, 0.208143
14.6624, 0, 0.203558, 0.203556, 1.41421, -0.203558, 0, 0.203556, 0.203556, 0.203556, 0.203556, 0.203556, 0.203556, 0.203556, 0.203556, 0.203556, 0.203556, 0.203556, 0.203558, 0.203556, 0.203556, 0.203557, 0.203556
14.6703, 0, 0.199449, 0.199448, 1.41421, -0.199449, 0, 0.199448, 0.199448, 0.199448, 0.199448, 0.199448, 0.199448, 0.199448, 0.199448, 0.199448, 0.199448, 0.199448, 0.199449, 0.199448, 0.199448, 0.199448, 0.199448
14.6782, 0, 0.195162, 0.195161, 1.41421, -0.195162, 0, 0.195161, 0.195161, 0.195161, 0.195161, 0.195161, 0.195161, 0.195161, 0.195161, 0.195161, 0.195161, 0.195161, 0.195162, 0.195161, 0.195161, 0.195161, 0.195161
14.686, 0, 0.190727, 0.190725, 1.41421, -0.190727, 0, 0.190725, 0.190725, 0.190725, 0.190725, 0.190725, 0.190725, 0.190725, 0.190725, 0.190725, 0.190725, 0.190725, 0.190727, 0.190725, 0.190725, 0.190725, 0.190725
14.6939, 0, 0.186247, 0.186245, 1.41421, -0.186247, 0, 0.186245, 0.186245, 0.186245, 0.186245, 0.186245, 0.186245, 0.186245, 0.186245, 0.186245, 0.186245, 0.186245, 0.186247, 0.186245, 0.186245, 0.186245, 0.186245
14.7018, 0, 0.18182, 0.181818, 1.41421, -0.18182, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.18182, 0.181818, 0.181818, 0.181818, 0.181818
14.7097, 0, 0.18182, 0.181818, 1.41421, -0.18182, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.18182, 0.181818, 0.181818, 0.181818, 0.181818
14.7176, 0, 0.18182, 0.181818, 1.41421, -0.18182, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.18182, 0.181818, 0.181818, 0.181818, 0.181818
14.7255, 2, 0.18182, 0.181818, 2, 1.81818, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.18182, 0.181818, 0.181818, 0.181818, 0.181818
14.7333, 0, 0.181827, 0.181826, 1.41421, -0.181827, 0, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181827, 0.181826, 0.181826, 0.181826, 0.181826
14.7412, 0, 0.181835, 0.181833, 1.41421, -0.181835, 0, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181833, 0.181835, 0.181833, 0.181833, 0.181833, 0.181833
14.7491, 0, 0.181842, 0.181841, 1.41421, -0.181842, 0, 0.181841, 0.181841, 0.181841, 0.181841, 0.181841, 0.181841, 0.181841, 0.181841, 0.181841, 0.181841, 0.181841, 0.181842, 0.181841, 0.181841, 0.181841, 0.181841
14.757, 0, 0.181849, 0.181848, 1.41421, -0.181849, 0, 0.181848, 0.181848, 0.181848, 0.181848, 0.181848, 0.181848, 0.181848, 0.181848, 0.181848, 0.181848, 0.181848, 0.181849, 0.181848, 0.181848, 0.181848, 0.181848
14.7649, 0, 0.181856, 0.181855, 1.41421, -0.181856, 0, 0.181855, 0.181855, 0.181855, 0.181855, 0.181855, 0.181855, 0.181855, 0.181855, 0.181855, 0.181855, 0.181855, 0.181856, 0.181855, 0.181855, 0.181855, 0.181855
14.7728, 2, 0.181863, 0.181861, 2, 1.81814, 0, 0.181861, 0.181861, 0.181861, 0.181861, 0.181861, 0.181861, 0.181861, 0.181861, 0.181861, 0.181861, 0.181861, 0.181863, 0.181861, 0.181861, 0.181861, 0.181861
14.7806, 2, 0.181869, 0.181868, 2, 1.81813, 0, 0.181868, 0.181868, 0.181868, 0.181868, 0.181868, 0.181868, 0.181868, 0.181868, 0.181868, 0.181868, 0.181868, 0.181869, 0.181868, 0.181868, 0.181868, 0.181868
14.7885, 2, 0.181876, 0.181874, 2, 1.81812, 0, 0.181874, 0.181874, 0.181874, 0.181874, 0.181874, 0.181874, 0.181874, 0.181874, 0.181874, 0.181874, 0.181874, 0.181876, 0.181874, 0.181874, 0.181874, 0.181874
14.7964, 0, 0.181882, 0.181881, 1.41421, -0.181882, 0, 0.181881, 0.181881, 0.181881, 0.181881, 0.181881, 0.181881, 0.181881, 0.181881, 0.181881, 0.181881, 0.181881, 0.181882, 0.181881, 0.181881, 0.181881, 0.181881
14.8043, 2, 0.181888, 0.181886, 2, 1.81811, 0, 0.181886, 0.181886, 0.181886, 0.181886, 0.181886, 0.181886, 0.181886, 0.181886, 0.181886, 0.181886, 0.181886, 0.181888, 0.181886, 0.181886, 0.181886, 0.181886
14.8122, 0, 0.181893, 0.181891, 1.41421, -0.181893, 0, 0.181891, 0.181891, 0.181891, 0.181891, 0.181891, 0.181891, 0.181891, 0.181891, 0.181891, 0.181891, 0.181891, 0.181893, 0.181891, 0.181891, 0.181891, 0.181891
14.8201, 0, 0.181898, 0.181896, 1.41421, -0.181898, 0, 0.181896, 0.181896, 0.181896, 0.181896, 0.181896, 0.181896, 0.181896, 0.181896, 0.181896, 0.181896, 0.181896, 0.181898, 0.181896, 0.181896, 0.181896, 0.181896
14.8279, 2, 0.181902, 0.181901, 2, 1.8181, 0, 0.181901, 0.181901, 0.181901, 0.181901, 0.181901, 0.181901, 0.181901, 0.181901, 0.181901, 0.181901, 0.181901, 0.181902, 0.181901, 0.181901, 0.181901, 0.181901
14.8358, 2, 0.181907, 0.181906, 2, 1.81809, 0, 0.181906, 0.181906, 0.181906, 0.181906, 0.181906, 0.181906, 0.181906, 0.181906, 0.181906, 0.181906, 0.181906, 0.181907, 0.181906, 0.181906, 0.181906, 0.181906
14.8437, 2, 0.181912, 0.18191, 2, 1.81809, 0, 0.18191, 0.18191, 0.18191, 0.18191, 0.18191, 0.18191, 0.18191, 0.18191, 0.18191, 0.18191, 0.18191, 0.181912, 0.18191, 0.18191, 0.18191, 0.18191
14.8516, 0, 0.181916, 0.181915, 1.41421, -0.181916, 0, 0.181915, 0.181915, 0.181915, 0.181915, 0.181915, 0.181915, 0.181915, 0.181915, 0.181915, 0.181915, 0.181915, 0.181916, 0.181915, 0.181915, 0.181915, 0.181915
14.8595, 0, 0.18192, 0.181918, 1.41421, -0.18192, 0, 0.181918, 0.181918, 0.181918, 0.181918, 0.181918, 0.181918, 0.181918, 0.181918, 0.181918, 0.181918, 0.181918, 0.18192, 0.181918, 0.181918, 0.181918, 0.181918
14.8674, 0, 0.181923, 0.181921, 1.41421, -0.181923, 0, 0.181921, 0.181921, 0.181921, 0.181921, 0.181921, 0.181921, 0.181921, 0.181921, 0.181921, 0.181921, 0.181921, 0.181923, 0.181921, 0.181921, 0.181921, 0.181921
14.8752, 0, 0.181926, 0.181924, 1.41421, -0.181926, 0, 0.181924, 0.181924, 0.181924, 0.181924, 0.181924, 0.181924, 0.181924, 0.181924, 0.181924, 0.181924, 0.181924, 0.181926, 0.181924, 0.181924, 0.181924, 0.181924
14.8831, 4, 0.181928, 0.181927, 2.44949, 3.81807, 0, 0.181927, 0.181927, 0.181927, 0.181927, 0.181927, 0.181927, 0.181927, 0.181927, 0.181927, 0.181927, 0.181927, 0.181928, 0.181927, 0.181927, 0.181927, 0.181927
14.891, 0, 0.18193, 0.181929, 1.41421, -0.18193, 0, 0.181929, 0.181929, 0.181929, 0.181929, 0.181929, 0.181929, 0.181929, 0.181929, 0.181929, 0.181929, 0.181929, 0.18193, 0.181929, 0.181929, 0.181929, 0.181929
14.8989, 2, 0.181933, 0.181931, 2, 1.81807, 0, 0.181931, 0.181931, 0.181931, 0.181931, 0.181931, 0.181931, 0.181931, 0.181931, 0.181931, 0.181931, 0.181931, 0.181933, 0.181931, 0.181931, 0.181931, 0.181931
14.9068, 0, 0.181935, 0.181933, 1.41421, -0.181935, 0, 0.181933, 0.181933, 0.181933, 0.181933, 0.181933, 0.181933, 0.181933, 0.181933, 0.181933, 0.181933, 0.181933, 0.181935, 0.181933, 0.181933, 0.181933, 0.181933
14.9146, 2, 0.181937, 0.181936, 2, 1.81806, 0, 0.181936, 0.181936, 0.181936, 0.181936, 0.181936, 0.181936, 0.181936, 0.181936, 0.181936, 0.181936, 0.181936, 0.181937, 0.181936, 0.181936, 0.181936, 0.181936
14.9225, 0, 0.181939, 0.181938, 1.41421, -0.181939, 0, 0.181938, 0.181938, 0.181938, 0.181938, 0.181938, 0.181938, 0.181938, 0.181938, 0.181938, 0.181938, 0.181938, 0.181939, 0.181938, 0.181938, 0.181938, 0.181938
14.9304, 6, 0.181941, 0.18194, 2.82843, 5.81806, 0, 0.18194, 0.18194, 0.18194, 0.18194, 0.18194, 0.18194, 0.18194, 0.18194, 0.18194, 0.18194, 0.18194, 0.181941, 0.18194, 0.18194, 0.18194, 0.18194
14.9383, 4, 0.181943, 0.181941, 2.44949, 3.81806, 0, 0.181941, 0.181941, 0.181941, 0.181941, 0.181941, 0.181941, 0.181941, 0.181941, 0.181941, 0.181941, 0.181941, 0.181943, 0.181941, 0.181941, 0.181941, 0.181941
14.9462, 0, 0.181944, 0.181942, 1.41421, -0.181944, 0, 0.181942, 0.181942, 0.181942, 0.181942, 0.181942, 0.181942, 0.181942, 0.181942, 0.181942, 0.181942, 0.181942, 0.181944, 0.181942, 0.181942, 0.181942, 0.181942
14.9541, 0, 0.181944, 0.181943, 1.41421, -0.181944, 0, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181944, 0.181943, 0.181943, 0.181943, 0.181943
14.9619, 0, 0.181944, 0.181943, 1.41421, -0.181944, 0, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181944, 0.181943, 0.181943, 0.181943, 0.181943
14.9698, 4, 0.181944, 0.181943, 2.44949, 3.81806, 0, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181944, 0.181943, 0.181943, 0.181943, 0.181943
14.9777, 2, 0.181944, 0.181943, 2, 1.81806, 0, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181944, 0.181943, 0.181943, 0.181943, 0.181943
14.9856, 0, 0.181944, 0.181943, 1.41421, -0.181944, 0, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181944, 0.181943, 0.181943, 0.181943, 0.181943
14.9935, 0, 0.181945, 0.181943, 1.41421, -0.181945, 0, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181945, 0.181943, 0.181943, 0.181943, 0.181943
15.0014, 2, 0.181944, 0.181943, 2, 1.81806, 0, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181944, 0.181943, 0.181943, 0.181943, 0.181943
15.0092, 0, 0.181944, 0.181943, 1.41421, -0.181944, 0, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181943, 0.181944, 0.181943, 0.181943, 0.181943, 0.181943
15.0171, 2, 0.181944, 0.181942, 2, 1.81806, 0, 0.181942, 0.181942, 0.181942, 0.181942, 0.181942, 0.181942, 0.181942, 0.181942, 0.181942, 0.181942, 0.181942, 0.181944, 0.181942, 0.181942, 0.181942, 0.181942
15.025, 0, 0.181943, 0.181941, 1.41421, -0.181943, 0, 0.181941, 0.181941, 0.181941, 0.181941, 0.181941, 0.181941, 0.181941, 0.181941, 0.181941, 0.181941, 0.181941, 0.181943, 0.181941, 0.181941, 0.181941, 0.181941
15.0329, 0, 0.181941, 0.18194, 1.41421, -0.181941, 0, 0.18194, 0.18194, 0.18194, 0.18194, 0.18194, 0.18194, 0.18194, 0.18194, 0.18194, 0.18194, 0.18194, 0.181941, 0.18194, 0.18194, 0.18194, 0.18194
15.0408, 0, 0.181939, 0.181938, 1.41421, -0.181939, 0, 0.181938, 0.181938, 0.181938, 0.181938, 0.181938, 0.181938, 0.181938, 0.181938, 0.181938, 0.181938, 0.181938, 0.181939, 0.181938, 0.181938, 0.181938, 0.181938
15.0487, 2, 0.181937, 0.181936, 2, 1.81806, 0, 0.181936, 0.181936, 0.181936, 0.181936, 0.181936, 0.181936, 0.181936, 0.181936, 0.181936, 0.181936, 0.181936, 0.181937, 0.181936, 0.181936, 0.181936, 0.181936
15.0565, 0, 0.181935, 0.181934, 1.41421, -0.181935, 0, 0.181934, 0.181934, 0.181934, 0.181934, 0.181934, 0.181934, 0.181934, 0.181934, 0.181934, 0.181934, 0.181934, 0.181935, 0.181934, 0.181934, 0.181934, 0.181934
15.0644, 0, 0.181934, 0.181932, 1.41421, -0.181934, 0, 0.181932, 0.181932, 0.181932, 0.181932, 0.181932, 0.181932, 0.181932, 0.181932, 0.181932, 0.181932, 0.181932, 0.181934, 0.181932, 0.181932, 0.181932, 0.181932
15.0723, 0, 0.181932, 0.181931, 1.41421, -0.181932, 0, 0.181931, 0.181931, 0.181931, 0.181931, 0.181931, 0.181931, 0.181931, 0.181931, 0.181931, 0.181931, 0.181931, 0.181932, 0.181931, 0.181931, 0.181931, 0.181931
15.0802, 0, 0.18193, 0.181929, 1.41421, -0.18193, 0, 0.181929, 0.181929, 0.181929, 0.181929, 0.181929, 0.181929, 0.181929, 0.181929, 0.181929, 0.181929, 0.181929, 0.18193, 0.181929, 0.181929, 0.181929, 0.181929
15.0881, 0, 0.181928, 0.181927, 1.41421, -0.181928, 0, 0.181927, 0.181927, 0.181927, 0.181927, 0.181927, 0.181927, 0.181927, 0.181927, 0.181927, 0.181927, 0.181927, 0.181928, 0.181927, 0.181927, 0.181927, 0.181927
15.096, 2, 0.181926, 0.181924, 2, 1.81807, 0, 0.181924, 0.181924, 0.181924, 0.181924, 0.181924, 0.181924, 0.181924, 0.181924, 0.181924, 0.181924, 0.181924, 0.181926, 0.181924, 0.181924, 0.181924, 0.181924
15.1038, 0, 0.181924, 0.181922, 1.41421, -0.181924, 0, 0.181922, 0.181922, 0.181922, 0.181922, 0.181922, 0.181922, 0.181922, 0.181922, 0.181922, 0.181922, 0.181922, 0.181924, 0.181922, 0.181922, 0.181922, 0.181922
15.1117, 2, 0.181921, 0.181919, 2, 1.81808, 0, 0.181919, 0.181919, 0.181919, 0.181919, 0.181919, 0.181919, 0.181919, 0.181919, 0.181919, 0.181919, 0.181919, 0.181921, 0.181919, 0.181919, 0.181919, 0.181919
15.1196, 0, 0.181918, 0.181916, 1.41421, -0.181918, 0, 0.181916, 0.181916, 0.181916, 0.181916, 0.181916, 0.181916, 0.181916, 0.181916, 0.181916, 0.181916, 0.181916, 0.181918, 0.181916, 0.181916, 0.181916, 0.181916
15.1275, 2, 0.181914, 0.181912, 2, 1.81809, 0, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181914, 0.181912, 0.181912, 0.181912, 0.181912
15.1354, 0, 0.18191, 0.181909, 1.41421, -0.18191, 0, 0.181909, 0.181909, 0.181909, 0.181909, 0.181909, 0.181909, 0.181909, 0.181909, 0.181909, 0.181909, 0.181909, 0.18191, 0.181909, 0.181909, 0.181909, 0.181909
15.1433, 6, 0.181908, 0.181907, 2.82843, 5.81809, 0, 0.181907, 0.181907, 0.181907, 0.181907, 0.181907, 0.181907, 0.181907, 0.181907, 0.181907, 0.181907, 0.181907, 0.181908, 0.181907, 0.181907, 0.181907, 0.181907
15.1511, 0, 0.181905, 0.181904, 1.41421, -0.181905, 0, 0.181904, 0.181904, 0.181904, 0.181904, 0.181904, 0.181904, 0.181904, 0.181904, 0.181904, 0.181904, 0.181904, 0.181905, 0.181904, 0.181904, 0.181904, 0.181904
15.159, 0, 0.181902, 0.1819, 1.41421, -0.181902, 0, 0.1819, 0.1819, 0.1819, 0.1819, 0.1819, 0.1819, 0.1819, 0.1819, 0.1819, 0.1819, 0.1819, 0.181902, 0.1819, 0.1819, 0.1819, 0.1819
15.1669, 0, 0.181898, 0.181897, 1.41421, -0.181898, 0, 0.181897, 0.181897, 0.181897, 0.181897, 0.181897, 0.181897, 0.181897, 0.181897, 0.181897, 0.181897, 0.181897, 0.181898, 0.181897, 0.181897, 0.181897, 0.181897
15.1748, 0, 0.181895, 0.181893, 1.41421, -0.181895, 0, 0.181893, 0.181893, 0.181893, 0.181893, 0.181893, 0.181893, 0.181893, 0.181893, 0.181893, 0.181893, 0.181893, 0.181895, 0.181893, 0.181893, 0.181893, 0.181893
15.1827, 2, 0.181892, 0.181891, 2, 1.81811, 0, 0.181891, 0.181891, 0.181891, 0.181891, 0.181891, 0.181891, 0.181891, 0.181891, 0.181891, 0.181891, 0.181891, 0.181892, 0.181891, 0.181891, 0.181891, 0.181891
15.1905, 2, 0.181889, 0.181887, 2, 1.81811, 0, 0.181887, 0.181887, 0.181887, 0.181887, 0.181887, 0.181887, 0.181887, 0.181887, 0.181887, 0.181887, 0.181887, 0.181889, 0.181887, 0.181887, 0.181887, 0.181887
15.1984, 0, 0.181885, 0.181883, 1.41421, -0.181885, 0, 0.181883, 0.181883, 0.181883, 0.181883, 0.181883, 0.181883, 0.181883, 0.181883, 0.181883, 0.181883, 0.181883, 0.181885, 0.181883, 0.181883, 0.181883, 0.181883
15.2063, 2, 0.181812, 0.181811, 2, 1.81819, 0, 0.181811, 0.181811, 0.181811, 0.181811, 0.181811, 0.181811, 0.181811, 0.181811, 0.181811, 0.181811, 0.181811, 0.181812, 0.181811, 0.181811, 0.181811, 0.181811
15.2142, 0, 0.181672, 0.181671, 1.41421, -0.181672, 0, 0.181671, 0.181671, 0.181671, 0.181671, 0.181671, 0.181671, 0.181671, 0.181671, 0.181671, 0.181671, 0.181671, 0.181672, 0.181671, 0.181671, 0.181671, 0.181671
15.2221, 0, 0.181481, 0.18148, 1.41421, -0.181481, 0, 0.18148, 0.18148, 0.18148, 0.18148, 0.18148, 0.18148, 0.18148, 0.18148, 0.18148, 0.18148, 0.18148, 0.181481, 0.18148, 0.18148, 0.18148, 0.18148
15.23, 0, 0.181255, 0.181253, 1.41421, -0.181255, 0, 0.181253, 0.181253, 0.181253, 0.181253, 0.181253, 0.181253, 0.181253, 0.181253, 0.181253, 0.181253, 0.181253, 0.181255, 0.181253, 0.181253, 0.181253, 0.181253
15.2378, 2, 0.181005, 0.181003, 2, 1.819, 0, 0.181003, 0.181003, 0.181003, 0.181003, 0.181003, 0.181003, 0.181003, 0.181003, 0.181003, 0.181003, 0.181003, 0.181005, 0.181003, 0.181003, 0.181003, 0.181003
15.2457, 0, 0.180604, 0.180603, 1.41421, -0.180604, 0, 0.180603, 0.180603, 0.180603, 0.180603, 0.180603, 0.180603, 0.180603, 0.180603, 0.180603, 0.180603, 0.180603, 0.180604, 0.180603, 0.180603, 0.180603, 0.180603
15.2536, 0, 0.180059, 0.180058, 1.41421, -0.180059, 0, 0.180058, 0.180058, 0.180058, 0.180058, 0.180058, 0.180058, 0.180058, 0.180058, 0.180058, 0.180058, 0.180058, 0.180059, 0.180058, 0.180058, 0.180058, 0.180058
15.2615, 2, 0.179408, 0.179407, 2, 1.82059, 0, 0.179407, 0.179407, 0.179407, 0.179407, 0.179407, 0.179407, 0.179407, 0.179407, 0.179407, 0.179407, 0.179407, 0.179408, 0.179407, 0.179407, 0.179407, 0.179407
15.2694, 2, 0.178592, 0.17859, 2, 1.82141, 0, 0.17859, 0.17859, 0.17859, 0.17859, 0.17859, 0.17859, 0.17859, 0.17859, 0.17859, 0.17859, 0.17859, 0.178592, 0.17859, 0.17859, 0.17859, 0.17859
15.2773, 2, 0.177638, 0.177636, 2, 1.82236, 0, 0.177636, 0.177636, 0.177636, 0.177636, 0.177636, 0.177636, 0.177636, 0.177636, 0.177636, 0.177636, 0.177636, 0.177638, 0.177636, 0.177636, 0.177636, 0.177636
15.2851, 2, 0.176507, 0.176505, 2, 1.82349, 0, 0.176505, 0.176505, 0.176505, 0.176505, 0.176505, 0.176505, 0.176505, 0.176505, 0.176505, 0.176505, 0.176505, 0.176507, 0.176505, 0.176505, 0.176505, 0.176505
15.293, 0, 0.175236, 0.175234, 1.41421, -0.175236, 0, 0.175234, 0.175234, 0.175234, 0.175234, 0.175234, 0.175234, 0.175234, 0.175234, 0.175234, 0.175234, 0.175234, 0.175236, 0.175234, 0.175234, 0.175234, 0.175234
15.3009, 0, 0.173898, 0.173896, 1.41421, -0.173898, 0, 0.173896, 0.173896, 0.173896, 0.173896, 0.173896, 0.173896, 0.173896, 0.173896, 0.173896, 0.173896, 0.173896, 0.173898, 0.173896, 0.173896, 0.173896, 0.173896
15.3088, 0, 0.172565, 0.172564, 1.41421, -0.172565, 0, 0.172564, 0.172564, 0.172564, 0.172564, 0.172564, 0.172564, 0.172564, 0.172564, 0.172564, 0.172564, 0.172564, 0.172565, 0.172564, 0.172564, 0.172564, 0.172564
15.3167, 2, 0.171298, 0.171296, 2, 1.8287, 0, 0.171296, 0.171296, 0.171296, 0.171296, 0.171296, 0.171296, 0.171296, 0.171296, 0.171296, 0.171296, 0.171296, 0.171298, 0.171296, 0.171296, 0.171296, 0.171296
15.3246, 0, 0.169865, 0.169863, 1.41421, -0.169865, 0, 0.169863, 0.169863, 0.169863, 0.169863, 0.169863, 0.169863, 0.169863, 0.169863, 0.169863, 0.169863, 0.169863, 0.169865, 0.169863, 0.169863, 0.169863, 0.169863
15.3324, 0, 0.168286, 0.168285, 1.41421, -0.168286, 0, 0.168285, 0.168285, 0.168285, 0.168285, 0.168285, 0.168285, 0.168285, 0.168285, 0.168285, 0.168285, 0.168285, 0.168286, 0.168285, 0.168285, 0.168285, 0.168285
15.3403, 0, 0.166572, 0.166571, 1.41421, -0.166572, 0, 0.166571, 0.166571, 0.166571, 0.166571, 0.166571, 0.166571, 0.166571, 0.166571, 0.166571, 0.166571, 0.166571, 0.166572, 0.166571, 0.166571, 0.166571, 0.166571
15.3482, 0, 0.164762, 0.164761, 1.41421, -0.164762, 0, 0.164761, 0.164761, 0.164761, 0.164761, 0.164761, 0.164761, 0.164761, 0.164761, 0.164761, 0.164761, 0.164761, 0.164762, 0.164761, 0.164761, 0.164761, 0.164761
