   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_195.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.562097, 0, 1.02486e-05, 5.61538e-08, 1.41421, -1.02486e-05, 5.90253e-08, 5.61538e-08, 5.61796e-08, 5.63027e-08, 5.62117e-08, 3.5237e-07, 6.38422e-08, 5.68225e-08, 6.64993e-08, 9.49298e-08, 1.72084e-06, 6.12988e-07, 1.44963e-07, 5.84017e-08, 6.96169e-08, 9.40242e-08, 5.61546e-08, 7.51303e-06, 5.61538e-08, 5.61538e-08, 7.09633e-08
0.56998, 0, 1.56165e-05, 1.20358e-07, 1.41421, -1.56165e-05, 1.26372e-07, 1.20358e-07, 1.20412e-07, 1.2067e-07, 1.20479e-07, 7.40714e-07, 1.3646e-07, 1.21758e-07, 1.42024e-07, 2.17232e-07, 3.60667e-06, 1.28652e-06, 2.39096e-07, 1.25066e-07, 1.41016e-07, 1.78156e-07, 1.2036e-07, 9.96817e-06, 1.20358e-07, 1.20358e-07, 1.51373e-07
0.577862, 0, 2.4666e-05, 2.51581e-07, 1.41421, -2.4666e-05, 2.6387e-07, 2.51581e-07, 2.51691e-07, 2.52218e-07, 2.51829e-07, 1.51925e-06, 2.84484e-07, 2.54442e-07, 2.95855e-07, 4.72252e-07, 7.3757e-06, 2.63458e-06, 4.09501e-07, 2.61201e-07, 2.83049e-07, 3.39024e-07, 2.51584e-07, 1.32273e-05, 2.51581e-07, 2.51581e-07, 3.14959e-07
0.585745, 0, 4.0293e-05, 5.13127e-07, 1.41421, -4.0293e-05, 5.37638e-07, 5.13127e-07, 5.13347e-07, 5.14398e-07, 5.13621e-07, 3.04158e-06, 5.78754e-07, 5.18835e-07, 6.01435e-07, 9.92576e-07, 1.47227e-05, 5.26619e-06, 7.22074e-07, 5.32315e-07, 5.60712e-07, 6.44262e-07, 5.13134e-07, 1.76031e-05, 5.13127e-07, 5.13127e-07, 6.39538e-07
0.593627, 0, 6.76241e-05, 1.02166e-06, 1.41421, -6.76241e-05, 1.06939e-06, 1.02166e-06, 1.02209e-06, 1.02413e-06, 1.02262e-06, 5.94571e-06, 1.14947e-06, 1.03278e-06, 1.19364e-06, 2.03192e-06, 2.86941e-05, 1.0278e-05, 1.29674e-06, 1.05903e-06, 1.09307e-06, 1.21661e-06, 1.02167e-06, 2.35735e-05, 1.02166e-06, 1.02166e-06, 1.26784e-06
0.601509, 0, 0.000115523, 1.98573e-06, 1.41421, -0.000115523, 2.0765e-06, 1.98573e-06, 1.98654e-06, 1.99043e-06, 1.98756e-06, 1.13493e-05, 2.22876e-06, 2.00686e-06, 2.31275e-06, 4.05277e-06, 5.46075e-05, 1.95875e-05, 2.34611e-06, 2.05679e-06, 2.09211e-06, 2.2731e-06, 1.98575e-06, 3.18863e-05, 1.98573e-06, 1.98573e-06, 2.45386e-06
0.609392, 0, 0.000199037, 3.76904e-06, 1.41421, -0.000199037, 3.93763e-06, 3.76904e-06, 3.77056e-06, 3.77778e-06, 3.77244e-06, 2.11605e-05, 4.22044e-06, 3.8083e-06, 4.37645e-06, 7.92987e-06, 0.000101506, 3.64619e-05, 4.239e-06, 3.90102e-06, 3.92638e-06, 4.18924e-06, 3.76909e-06, 4.37257e-05, 3.76904e-06, 3.76904e-06, 4.63853e-06
0.617274, 0, 0.000343014, 6.98735e-06, 1.41421, -0.000343014, 7.29326e-06, 6.98735e-06, 6.99011e-06, 7.00322e-06, 6.99352e-06, 3.85433e-05, 7.8064e-06, 7.05859e-06, 8.08947e-06, 1.52276e-05, 0.000184327, 6.6307e-05, 7.59757e-06, 7.22683e-06, 7.21842e-06, 7.59711e-06, 6.98745e-06, 6.09676e-05, 6.98735e-06, 6.98735e-06, 8.56501e-06
0.625156, 0, 0.000587482, 1.26545e-05, 1.41421, -0.000587482, 1.31969e-05, 1.26545e-05, 1.26594e-05, 1.26826e-05, 1.26655e-05, 6.85994e-05, 1.41066e-05, 1.27808e-05, 1.46084e-05, 2.87094e-05, 0.000327057, 0.000117821, 1.34437e-05, 1.30791e-05, 1.29916e-05, 1.35332e-05, 1.26547e-05, 8.65685e-05, 1.26545e-05, 1.26545e-05, 1.54515e-05
0.633039, 0, 0.000995234, 2.23929e-05, 1.41421, -0.000995234, 2.33325e-05, 2.23929e-05, 2.24013e-05, 2.24416e-05, 2.24118e-05, 0.000119322, 2.49087e-05, 2.26117e-05, 2.57782e-05, 5.31608e-05, 0.000567123, 0.000204604, 2.34098e-05, 2.31285e-05, 2.28814e-05, 2.36512e-05, 2.23931e-05, 0.000125114, 2.23929e-05, 2.23929e-05, 2.72389e-05
0.640921, 0, 0.00166218, 3.87244e-05, 1.41421, -0.00166218, 4.03157e-05, 3.87244e-05, 3.87387e-05, 3.88069e-05, 3.87565e-05, 0.000202879, 4.29851e-05, 3.9095e-05, 4.44576e-05, 9.67073e-05, 0.000961248, 0.000347306, 4.00305e-05, 3.99702e-05, 3.9428e-05, 4.05166e-05, 3.87249e-05, 0.000183603, 3.87244e-05, 3.87244e-05, 4.69314e-05
0.648803, 0, 0.00273091, 6.54564e-05, 1.41421, -0.00273091, 6.80912e-05, 6.54564e-05, 6.54801e-05, 6.5593e-05, 6.55095e-05, 0.000337247, 7.25108e-05, 6.607e-05, 7.49489e-05, 0.000172869, 0.00159288, 0.000576375, 6.71289e-05, 6.7519e-05, 6.6464e-05, 6.79972e-05, 6.54572e-05, 0.000272484, 6.54564e-05, 6.54564e-05, 7.90447e-05
0.656686, 2, 0.00440765, 0.000108169, 2, 1.99559, 0.000112435, 0.000108169, 0.000108207, 0.00010839, 0.000108255, 0.000548214, 0.000119591, 0.000109162, 0.000123538, 0.00030369, 0.00258115, 0.000935376, 0.000110305, 0.000111509, 0.000109604, 0.000111757, 0.00010817, 0.000407, 0.000108169, 0.000108169, 0.000130169
0.664568, 2, 0.00698249, 0.000174793, 2, 1.99302, 0.000181548, 0.000174793, 0.000174854, 0.000175143, 0.000174929, 0.00087163, 0.00019288, 0.000176366, 0.000199131, 0.000524358, 0.00409091, 0.00148472, 0.000177514, 0.000180082, 0.000176827, 0.000179842, 0.000174795, 0.000608814, 0.000174793, 0.000174793, 0.000209632
0.67245, 0, 0.0108523, 0.000276256, 1.41421, -0.0108523, 0.000286722, 0.000276256, 0.000276351, 0.000276799, 0.000276468, 0.0013558, 0.000304276, 0.000278694, 0.00031396, 0.000889829, 0.0063431, 0.0023056, 0.000279714, 0.00028445, 0.000279126, 0.000283339, 0.00027626, 0.000907916, 0.000276256, 0.000276256, 0.000330229
0.680333, 0, 0.0165446, 0.000427138, 1.41421, -0.0165446, 0.000443002, 0.000427138, 0.00042728, 0.00042796, 0.000427458, 0.00206367, 0.000469615, 0.000430832, 0.000484295, 0.00148401, 0.00962419, 0.00350354, 0.00043152, 0.000439558, 0.000431167, 0.000437041, 0.000427142, 0.00134467, 0.000427138, 0.000427138, 0.000508958
0.688215, 2, 0.0247409, 0.000646244, 2, 1.97526, 0.000669784, 0.000646244, 0.000646456, 0.000647464, 0.000646718, 0.00307454, 0.000709271, 0.000651726, 0.000731054, 0.00243197, 0.0142928, 0.00521102, 0.000651779, 0.000664675, 0.000651878, 0.000660037, 0.000646251, 0.00197191, 0.000646244, 0.000646244, 0.00076765
0.696097, 2, 0.0362956, 0.000956988, 2, 1.9637, 0.000991185, 0.000956988, 0.000957295, 0.000958761, 0.000957677, 0.00448461, 0.00104855, 0.000964951, 0.00108019, 0.00391551, 0.0207815, 0.0075883, 0.000963954, 0.000983764, 0.000964834, 0.000976112, 0.000956998, 0.00285677, 0.000956988, 0.000956988, 0.00113336
0.70398, 0, 0.0522484, 0.00138745, 1.41421, -0.0522484, 0.00143611, 0.00138745, 0.00138789, 0.00138998, 0.00138843, 0.00640616, 0.00151772, 0.00139878, 0.00156273, 0.00619201, 0.0295916, 0.0108217, 0.00139618, 0.00142555, 0.00139833, 0.00141382, 0.00138747, 0.00408219, 0.00138745, 0.00138745, 0.00163838
0.711862, 0, 0.0738244, 0.00196995, 1.41421, -0.0738244, 0.00203776, 0.00196995, 0.00197056, 0.00197347, 0.00197132, 0.00896455, 0.0021515, 0.00198574, 0.00221424, 0.00961561, 0.041278, 0.0151186, 0.00198083, 0.00202306, 0.00198497, 0.00200604, 0.00196997, 0.00574773, 0.00196995, 0.00196995, 0.00231968
0.719745, 0, 0.10242, 0.00274002, 1.41421, -0.10242, 0.00283263, 0.00274002, 0.00274085, 0.00274482, 0.00274189, 0.0122929, 0.00298797, 0.00276158, 0.00307366, 0.0146591, 0.0564246, 0.0206977, 0.00275349, 0.00281257, 0.00276064, 0.00278898, 0.00274005, 0.00796978, 0.00274002, 0.00274002, 0.00321767
0.727627, 0, 0.139573, 0.0037347, 1.41421, -0.139573, 0.00385869, 0.0037347, 0.00373582, 0.00374113, 0.0037372, 0.0165242, 0.00406666, 0.00376357, 0.00418138, 0.0219331, 0.075608, 0.0277767, 0.00375126, 0.00383188, 0.00376287, 0.00380046, 0.00373474, 0.0108813, 0.0037347, 0.0037347, 0.00437423
0.735509, 0, 0.186908, 0.00499022, 1.41421, -0.186908, 0.005153, 0.00499022, 0.00499169, 0.00499866, 0.0049935, 0.0217816, 0.00542605, 0.00502813, 0.00557667, 0.0321991, 0.0993523, 0.0365551, 0.00501041, 0.00511788, 0.00502846, 0.0050775, 0.00499027, 0.0146316, 0.00499022, 0.00499022, 0.00582994
0.743392, 0, 0.246065, 0.00653899, 1.41421, -0.246065, 0.00674865, 0.00653899, 0.00654088, 0.00654986, 0.00654322, 0.0281664, 0.00710034, 0.00658782, 0.00729434, 0.0463683, 0.128076, 0.0471947, 0.00656339, 0.00670358, 0.00659054, 0.00665334, 0.00653906, 0.0193868, 0.00653899, 0.00653899, 0.00762071
0.751274, 2, 0.318613, 0.00840644, 2, 1.68139, 0.00867147, 0.00840644, 0.00840882, 0.00842018, 0.00841178, 0.0357461, 0.00911605, 0.00846816, 0.00936129, 0.0654828, 0.162042, 0.0598002, 0.00843564, 0.00861479, 0.00847542, 0.00855409, 0.00840652, 0.025333, 0.00840644, 0.00840644, 0.00977415
0.759156, 4, 0.405941, 0.0106077, 2.44949, 3.59406, 0.0109367, 0.0106077, 0.0106107, 0.0106248, 0.0106143, 0.0445431, 0.0114885, 0.0106843, 0.0117929, 0.0906707, 0.201305, 0.0744004, 0.0106423, 0.0108669, 0.0106993, 0.0107954, 0.0106078, 0.0326825, 0.0106077, 0.0106077, 0.0123059
0.767039, 4, 0.509148, 0.0131448, 2.44949, 3.49085, 0.013546, 0.0131448, 0.0131485, 0.0131656, 0.0131529, 0.0545262, 0.0142189, 0.0132383, 0.0145901, 0.123071, 0.245678, 0.0909346, 0.0131854, 0.0134619, 0.0132653, 0.0133796, 0.013145, 0.041686, 0.0131448, 0.0131448, 0.0152167
0.774921, 0, 0.628926, 0.0160046, 1.41421, -0.628926, 0.0164855, 0.0160046, 0.016009, 0.0160296, 0.0160143, 0.0656043, 0.017292, 0.0161166, 0.0177369, 0.163725, 0.29471, 0.109243, 0.0160516, 0.0163865, 0.0161617, 0.0162932, 0.0160048, 0.0526504, 0.0160046, 0.0160046, 0.0184896
0.782803, 0, 0.76546, 0.019158, 1.41421, -0.76546, 0.0197248, 0.019158, 0.0191631, 0.0191874, 0.0191694, 0.0776275, 0.0206756, 0.01929, 0.0212001, 0.213444, 0.347691, 0.12907, 0.0192118, 0.0196113, 0.019361, 0.0195064, 0.0191582, 0.0659641, 0.019158, 0.019158, 0.0220904
0.790686, 0, 0.918344, 0.0225605, 1.41421, -0.918344, 0.0232181, 0.0225605, 0.0225664, 0.0225946, 0.0225737, 0.0903918, 0.0243211, 0.0227136, 0.0249295, 0.272654, 0.403676, 0.150071, 0.0226213, 0.0230917, 0.0228204, 0.0229733, 0.0225607, 0.0821266, 0.0225605, 0.0225605, 0.0259674
0.798568, 0, 1.08652, 0.0261543, 1.41421, -1.08652, 0.0269055, 0.0261543, 0.026161, 0.0261932, 0.0261694, 0.103649, 0.0281657, 0.0263292, 0.0288608, 0.341236, 0.461538, 0.171831, 0.0262224, 0.0267702, 0.0264844, 0.0266344, 0.0261545, 0.101781, 0.0261543, 0.0261543, 0.0300548
0.80645, 8, 1.26827, 0.029872, 3.16228, 6.73173, 0.0307178, 0.029872, 0.0298796, 0.0299158, 0.029889, 0.117124, 0.0321366, 0.030069, 0.0329193, 0.418394, 0.520034, 0.193891, 0.0299473, 0.0305802, 0.030288, 0.0304197, 0.0298722, 0.12574, 0.029872, 0.029872, 0.0342771
0.814333, 2, 1.46126, 0.033641, 2, 0.53874, 0.0345803, 0.033641, 0.0336495, 0.0336897, 0.03366, 0.13053, 0.0361558, 0.0338598, 0.037025, 0.502556, 0.577885, 0.215776, 0.0337234, 0.0344513, 0.034162, 0.0342539, 0.0336413, 0.155005, 0.033641, 0.033641, 0.0385539
0.822215, 0, 1.6626, 0.0373889, 1.41421, -1.6626, 0.0384184, 0.0373889, 0.0373981, 0.0374423, 0.0374096, 0.14359, 0.0401454, 0.0376286, 0.041098, 0.591344, 0.633861, 0.237028, 0.037478, 0.0383144, 0.0380381, 0.0380613, 0.0373892, 0.190761, 0.0373889, 0.0373889, 0.0428067
0.830097, 4, 1.869, 0.0410482, 2.44949, 2.131, 0.042163, 0.0410482, 0.0410582, 0.041106, 0.0410707, 0.156051, 0.0440331, 0.0413078, 0.0450647, 0.681641, 0.686861, 0.257234, 0.0411436, 0.042108, 0.0418546, 0.0417717, 0.0410485, 0.234336, 0.0410482, 0.0410482, 0.0469649
0.83798, 2, 2.07692, 0.0445613, 2, -0.0769186, 0.0457551, 0.0445613, 0.044572, 0.0446232, 0.0445853, 0.167707, 0.0477576, 0.0448393, 0.0488622, 0.769737, 0.73597, 0.276053, 0.0446623, 0.0457831, 0.0455619, 0.0453247, 0.0445616, 0.287133, 0.0445613, 0.0445613, 0.0509711
0.845862, 6, 2.28276, 0.0478836, 2.82843, 3.71724, 0.0491489, 0.0478836, 0.047895, 0.0479493, 0.0479092, 0.178399, 0.0512712, 0.0481783, 0.052442, 0.851572, 0.780511, 0.29323, 0.0479896, 0.0493074, 0.0491258, 0.0486737, 0.047884, 0.35051, 0.0478836, 0.0478836, 0.0547854
0.853744, 8, 2.48306, 0.0509862, 3.16228, 5.51694, 0.0523147, 0.0509862, 0.0509981, 0.0510551, 0.051013, 0.188031, 0.0545432, 0.0512956, 0.0557726, 0.923054, 0.820064, 0.308606, 0.0510962, 0.052668, 0.0525312, 0.0517882, 0.0509866, 0.425618, 0.0509862, 0.0509862, 0.0583888
0.861627, 4, 2.67463, 0.0538555, 2.44949, 1.32537, 0.0552389, 0.0538555, 0.0538679, 0.0539272, 0.0538834, 0.196561, 0.0575595, 0.0541777, 0.0588396, 0.980408, 0.854463, 0.322116, 0.0539686, 0.0558724, 0.0557829, 0.0546542, 0.0538559, 0.513216, 0.0538555, 0.0538555, 0.0617838
0.869509, 4, 2.8547, 0.056493, 2.44949, 1.1453, 0.0579231, 0.056493, 0.0565059, 0.0565672, 0.0565218, 0.204002, 0.0603217, 0.056826, 0.0616449, 1.02052, 0.883772, 0.333785, 0.0566083, 0.0589484, 0.0589047, 0.0572737, 0.0564934, 0.613463, 0.056493, 0.056493, 0.0649951
0.877391, 10, 3.02091, 0.0589129, 3.4641, 6.97909, 0.0603817, 0.0589129, 0.0589261, 0.058989, 0.0589425, 0.210413, 0.0628451, 0.0592549, 0.0642041, 1.04125, 0.908253, 0.343707, 0.0590293, 0.0619417, 0.0619374, 0.0596622, 0.0589133, 0.725716, 0.0589129, 0.0589129, 0.0680681
0.885274, 0, 3.17139, 0.061139, 1.41421, -3.17139, 0.0626394, 0.061139, 0.0611525, 0.0612168, 0.0611693, 0.215885, 0.0651555, 0.0614884, 0.0665436, 1.04161, 0.928317, 0.352035, 0.0612557, 0.0649134, 0.0649354, 0.0618455, 0.0611395, 0.848383, 0.061139, 0.061139, 0.0710682
0.893156, 4, 3.30461, 0.0632018, 2.44949, 0.695387, 0.0647275, 0.0632018, 0.0632155, 0.0632809, 0.0632326, 0.220533, 0.0672854, 0.063557, 0.0686967, 1.02191, 0.94447, 0.358957, 0.0633177, 0.0679363, 0.0679615, 0.0638566, 0.0632023, 0.978827, 0.0632018, 0.0632018, 0.0740803
0.901039, 0, 3.41935, 0.0651345, 1.41421, -3.41935, 0.0666802, 0.0651345, 0.0651484, 0.0652146, 0.0651657, 0.224482, 0.0692704, 0.0654943, 0.0706998, 0.983663, 0.95727, 0.364679, 0.0652488, 0.0710907, 0.071081, 0.0657315, 0.065135, 1.11337, 0.0651345, 0.0651345, 0.0772086
0.908921, 0, 3.51455, 0.0669706, 1.41421, -3.51455, 0.0685319, 0.0669706, 0.0669846, 0.0670515, 0.0670021, 0.227857, 0.0711465, 0.0673338, 0.0725897, 0.929474, 0.967281, 0.369408, 0.0670824, 0.0744607, 0.0743558, 0.0675066, 0.0669711, 1.24743, 0.0669706, 0.0669706, 0.0805787
0.916803, 2, 3.58929, 0.0687411, 2, -1.58929, 0.0703147, 0.0687411, 0.0687552, 0.0688226, 0.0687728, 0.230778, 0.0729468, 0.0691069, 0.0744004, 0.86275, 0.975041, 0.373342, 0.0688497, 0.0781305, 0.0778372, 0.0692153, 0.0687416, 1.37574, 0.0687411, 0.0687411, 0.0843415
0.924686, 8, 3.64275, 0.070473, 3.16228, 4.35725, 0.0720568, 0.070473, 0.0704873, 0.0705549, 0.0705049, 0.233353, 0.0747007, 0.0708407, 0.0761617, 0.787388, 0.981037, 0.376659, 0.0705779, 0.0821812, 0.08156, 0.0708872, 0.0704735, 1.49269, 0.070473, 0.070473, 0.0886773
0.932568, 2, 3.67427, 0.0721884, 2, -1.67427, 0.0737811, 0.0721884, 0.0722027, 0.0722706, 0.0722204, 0.235673, 0.0764317, 0.0725575, 0.0778982, 0.70743, 0.985693, 0.379511, 0.0722892, 0.0866881, 0.0855372, 0.0725459, 0.0721889, 1.59275, 0.0721884, 0.0721884, 0.0938013
0.94045, 2, 3.68348, 0.0739039, 2, -1.68348, 0.0755056, 0.0739039, 0.0739182, 0.0739863, 0.0739359, 0.237814, 0.0781582, 0.0742739, 0.0796285, 0.626744, 0.989365, 0.382026, 0.0740004, 0.0917206, 0.0897553, 0.0742093, 0.0739044, 1.67093, 0.0739039, 0.0739039, 0.0999682
0.948333, 6, 3.67042, 0.0756311, 2.82843, 2.32958, 0.0772432, 0.0756311, 0.0756454, 0.0757136, 0.0756632, 0.239834, 0.0798931, 0.0760018, 0.081366, 0.548747, 0.992335, 0.384303, 0.0757233, 0.0973357, 0.0941729, 0.0758899, 0.0756316, 1.72318, 0.0756311, 0.0756311, 0.107473
0.956215, 0, 3.63578, 0.0773771, 1.41421, -3.63578, 0.0790025, 0.077377, 0.0773914, 0.0774597, 0.0774092, 0.241777, 0.0816441, 0.0777482, 0.0831188, 0.476227, 0.994827, 0.38642, 0.0774651, 0.103585, 0.098721, 0.077595, 0.0773775, 1.74677, 0.0773771, 0.0773771, 0.116648
0.964097, 8, 3.58099, 0.079145, 3.16228, 4.41901, 0.0807885, 0.0791449, 0.0791593, 0.0792277, 0.0791771, 0.243676, 0.0834154, 0.0795164, 0.0848913, 0.411234, 0.997005, 0.388433, 0.0792293, 0.110511, 0.103306, 0.0793277, 0.0791455, 1.74056, 0.079145, 0.079145, 0.127853
0.97198, 2, 3.50838, 0.0809353, 2, -1.50838, 0.0826041, 0.0809352, 0.0809497, 0.0810181, 0.0809675, 0.24555, 0.085208, 0.081307, 0.0866846, 0.355058, 0.998989, 0.390382, 0.0810164, 0.118156, 0.107815, 0.0810882, 0.0809358, 1.70509, 0.0809353, 0.0809353, 0.141454
0.979862, 2, 3.42109, 0.0827464, 2, -1.42109, 0.0844504, 0.0827462, 0.0827607, 0.0828291, 0.0827786, 0.247415, 0.0870204, 0.0831181, 0.0884975, 0.308286, 1.00086, 0.392294, 0.0828251, 0.126564, 0.112128, 0.0828742, 0.0827469, 1.64253, 0.0827464, 0.0827464, 0.157797
0.987744, 8, 3.32305, 0.084575, 3.16228, 4.67696, 0.0863281, 0.0845748, 0.0845894, 0.0846578, 0.0846072, 0.249277, 0.08885, 0.0849469, 0.0903274, 0.270895, 1.00268, 0.394184, 0.0846524, 0.135802, 0.11612, 0.0846821, 0.0845755, 1.55648, 0.084575, 0.084575, 0.177169
0.995627, 6, 3.21873, 0.0864175, 2.82843, 2.78127, 0.088238, 0.0864172, 0.0864319, 0.0865003, 0.0864497, 0.25114, 0.090693, 0.0867894, 0.0921706, 0.242379, 1.00447, 0.396063, 0.0864947, 0.145981, 0.119682, 0.0865073, 0.086418, 1.45166, 0.0864175, 0.0864175, 0.199751
1.00351, 2, 3.11292, 0.0882695, 2, -1.11292, 0.090182, 0.088269, 0.0882839, 0.0883523, 0.0883017, 0.253004, 0.0925453, 0.0886414, 0.094023, 0.221887, 1.00626, 0.397936, 0.0883481, 0.157306, 0.122721, 0.0883451, 0.08827, 1.33352, 0.0882695, 0.0882695, 0.225575
1.01139, 4, 3.01047, 0.0901268, 2.44949, 0.989529, 0.0921633, 0.0901261, 0.0901412, 0.0902096, 0.090159, 0.254869, 0.0944028, 0.0904987, 0.0958805, 0.208346, 1.00806, 0.399801, 0.0902086, 0.170155, 0.125176, 0.0901907, 0.0901273, 1.20777, 0.0901268, 0.0901268, 0.254471
1.01927, 2, 2.91604, 0.0919853, 2, -0.916037, 0.0941881, 0.0919844, 0.0919997, 0.0920681, 0.0920175, 0.256731, 0.0962613, 0.0923572, 0.0977391, 0.200568, 1.00986, 0.401659, 0.0920724, 0.185203, 0.127019, 0.0920394, 0.0919858, 1.07998, 0.0919853, 0.0919853, 0.28604
1.02716, 0, 2.83403, 0.0938409, 1.41421, -2.83403, 0.0962656, 0.0938397, 0.0938553, 0.0939237, 0.0938731, 0.258589, 0.098117, 0.0942128, 0.0995949, 0.19734, 1.01167, 0.403505, 0.093936, 0.203625, 0.128258, 0.093887, 0.0938414, 0.955208, 0.0938409, 0.0938409, 0.319624
1.03504, 6, 2.76871, 0.09569, 2.82843, 3.23129, 0.0984093, 0.0956883, 0.0957043, 0.0957728, 0.0957222, 0.260439, 0.0999661, 0.0960619, 0.101444, 0.197485, 1.01349, 0.405334, 0.0957962, 0.227412, 0.128933, 0.0957292, 0.0956905, 0.837732, 0.09569, 0.09569, 0.354318
1.04292, 2, 2.72451, 0.0975286, 2, -0.724511, 0.100638, 0.0975263, 0.097543, 0.0976114, 0.0975608, 0.262279, 0.101805, 0.0979005, 0.103283, 0.199911, 1.0153, 0.407139, 0.0976499, 0.259823, 0.129116, 0.0975622, 0.0975291, 0.730859, 0.0975286, 0.0975286, 0.388991
1.0508, 6, 2.70676, 0.0993529, 2.82843, 3.29324, 0.102979, 0.0993498, 0.0993673, 0.0994357, 0.0993851, 0.264103, 0.103629, 0.0997248, 0.105107, 0.20364, 1.0171, 0.408909, 0.0994941, 0.306046, 0.128899, 0.0993816, 0.0993534, 0.636858, 0.0993529, 0.0993529, 0.422344
1.05869, 2, 2.72264, 0.101159, 2, -0.722641, 0.105465, 0.101155, 0.101173, 0.101242, 0.101191, 0.26591, 0.105435, 0.101531, 0.106913, 0.207828, 1.01889, 0.410632, 0.101326, 0.374095, 0.128383, 0.101184, 0.101159, 0.556993, 0.101159, 0.101159, 0.452992
1.06657, 4, 2.78262, 0.102942, 2.44949, 1.21738, 0.108139, 0.102937, 0.102957, 0.103025, 0.102975, 0.267693, 0.107219, 0.103314, 0.108696, 0.211778, 1.02067, 0.412292, 0.103143, 0.475977, 0.127675, 0.102963, 0.102943, 0.49162, 0.102942, 0.102942, 0.479562
1.07445, 8, 2.90209, 0.104698, 3.16228, 5.09791, 0.111054, 0.104691, 0.104712, 0.104781, 0.10473, 0.269449, 0.108974, 0.10507, 0.110452, 0.214949, 1.02241, 0.413869, 0.104942, 0.629139, 0.126874, 0.104716, 0.104698, 0.440336, 0.104698, 0.104698, 0.500796
1.08233, 0, 3.10339, 0.106419, 1.41421, -3.10339, 0.11427, 0.10641, 0.106434, 0.106502, 0.106451, 0.27117, 0.110695, 0.106791, 0.112173, 0.216956, 1.02413, 0.415337, 0.106719, 0.858144, 0.126066, 0.106435, 0.10642, 0.402163, 0.106419, 0.106419, 0.515661
1.09021, 6, 3.4178, 0.1081, 2.82843, 2.5822, 0.117853, 0.108087, 0.108114, 0.108182, 0.108132, 0.272851, 0.112376, 0.108472, 0.113854, 0.217566, 1.02581, 0.416666, 0.108471, 1.19646, 0.125319, 0.108113, 0.1081, 0.375725, 0.1081, 0.1081, 0.523433
1.0981, 4, 3.88742, 0.10973, 2.44949, 0.11258, 0.121869, 0.109715, 0.109745, 0.109813, 0.109762, 0.274481, 0.114006, 0.110102, 0.115484, 0.216692, 1.02744, 0.41782, 0.110193, 1.68809, 0.124681, 0.109741, 0.109731, 0.359419, 0.10973, 0.10973, 0.523763
1.10598, 6, 4.56659, 0.111301, 2.82843, 1.43341, 0.12638, 0.111281, 0.111315, 0.111384, 0.111333, 0.276052, 0.115577, 0.111673, 0.117055, 0.214369, 1.02901, 0.41876, 0.111882, 2.38886, 0.124178, 0.11131, 0.111301, 0.351554, 0.111301, 0.111301, 0.516705
1.11386, 8, 5.5223, 0.112799, 3.16228, 2.4777, 0.131431, 0.112773, 0.112813, 0.112882, 0.112831, 0.27755, 0.117075, 0.113171, 0.118553, 0.210741, 1.0305, 0.419439, 0.113532, 3.36675, 0.123817, 0.112807, 0.112799, 0.350467, 0.112799, 0.112799, 0.502713
1.12174, 8, 6.83316, 0.11421, 3.16228, 1.16684, 0.137043, 0.114177, 0.114225, 0.114293, 0.114242, 0.278961, 0.118486, 0.114582, 0.119964, 0.206026, 1.03192, 0.419813, 0.115141, 4.70083, 0.123589, 0.114217, 0.114211, 0.354601, 0.11421, 0.11421, 0.482592
1.12963, 4, 8.58651, 0.115517, 2.44949, -4.58651, 0.143201, 0.115475, 0.115532, 0.1156, 0.11555, 0.280268, 0.119794, 0.115889, 0.121271, 0.200492, 1.03322, 0.419834, 0.116703, 6.47845, 0.12347, 0.115523, 0.115518, 0.362554, 0.115517, 0.115517, 0.457428
1.13751, 10, 10.8731, 0.116701, 3.4641, -0.873149, 0.149842, 0.116648, 0.116715, 0.116784, 0.116733, 0.281452, 0.120977, 0.117073, 0.122455, 0.194426, 1.03441, 0.419462, 0.118215, 8.79009, 0.123425, 0.116706, 0.116702, 0.373109, 0.116701, 0.116701, 0.428493
1.14539, 24, 13.7795, 0.117739, 5.09902, 10.2205, 0.156852, 0.117672, 0.117753, 0.117822, 0.117771, 0.28249, 0.122015, 0.118111, 0.123493, 0.188105, 1.03544, 0.418661, 0.119676, 11.7216, 0.123415, 0.117743, 0.117739, 0.385233, 0.117739, 0.117739, 0.397141
1.15327, 24, 17.3775, 0.118607, 5.09902, 6.6225, 0.164056, 0.118523, 0.118621, 0.118689, 0.118639, 0.283358, 0.122883, 0.118979, 0.124361, 0.181776, 1.03631, 0.41741, 0.121085, 15.3443, 0.123393, 0.11861, 0.118607, 0.398074, 0.118607, 0.118607, 0.364705
1.16116, 24, 21.7131, 0.119277, 5.09902, 2.28685, 0.171228, 0.119173, 0.119292, 0.11936, 0.11931, 0.284028, 0.123554, 0.119649, 0.125032, 0.175638, 1.03698, 0.415706, 0.12244, 19.7034, 0.123311, 0.11928, 0.119278, 0.410936, 0.119277, 0.119277, 0.332405
