   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_229.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.613036, 0, 9.49053e-05, 3.66881e-06, 1.41421, -9.49053e-05, 3.66881e-06, 3.66963e-06, 3.66983e-06, 2.00515e-05, 4.04218e-06, 3.69068e-06, 4.09814e-06, 1.4641e-05, 6.91472e-06, 3.76233e-06, 1.76687e-05, 4.02795e-06, 3.70622e-06, 3.73756e-06, 3.70924e-06, 3.86456e-06, 3.66888e-06, 4.555e-05, 3.66881e-06, 3.66881e-06, 6.80202e-06
0.620923, 0, 0.000155568, 6.7389e-06, 1.41421, -0.000155568, 6.7389e-06, 6.74041e-06, 6.74077e-06, 3.67947e-05, 7.42388e-06, 6.77902e-06, 7.52655e-06, 2.87884e-05, 1.26939e-05, 6.91047e-06, 3.24232e-05, 7.2067e-06, 6.80753e-06, 6.86503e-06, 6.81569e-06, 7.02411e-06, 6.73903e-06, 6.33632e-05, 6.7389e-06, 6.7389e-06, 1.24871e-05
0.62881, 0, 0.000258584, 1.2089e-05, 1.41421, -0.000258584, 1.2089e-05, 1.20917e-05, 1.20923e-05, 6.59382e-05, 1.33162e-05, 1.21609e-05, 1.35002e-05, 5.56193e-05, 2.27581e-05, 1.23964e-05, 5.8106e-05, 1.26958e-05, 1.22119e-05, 1.2315e-05, 1.22315e-05, 1.25019e-05, 1.20892e-05, 8.96839e-05, 1.2089e-05, 1.2089e-05, 2.23877e-05
0.636697, 0, 0.000432531, 2.1184e-05, 1.41421, -0.000432531, 2.1184e-05, 2.11887e-05, 2.11898e-05, 0.00011542, 2.33316e-05, 2.13098e-05, 2.36535e-05, 0.000105582, 3.9855e-05, 2.17219e-05, 0.000101714, 2.19681e-05, 2.13991e-05, 2.15794e-05, 2.14426e-05, 2.17787e-05, 2.11844e-05, 0.000129133, 2.1184e-05, 2.1184e-05, 3.92067e-05
0.644584, 0, 0.000723358, 3.62691e-05, 1.41421, -0.000723358, 3.62691e-05, 3.62772e-05, 3.62791e-05, 0.000197384, 3.9941e-05, 3.64842e-05, 4.04913e-05, 0.000196914, 6.81908e-05, 3.71888e-05, 0.00017395, 3.72789e-05, 3.6637e-05, 3.69453e-05, 3.6728e-05, 3.71216e-05, 3.62698e-05, 0.000188769, 3.62691e-05, 3.62691e-05, 6.70825e-05
0.652472, 0, 0.00120339, 6.0684e-05, 1.41421, -0.00120339, 6.0684e-05, 6.06975e-05, 6.07007e-05, 0.000329853, 6.68184e-05, 6.10433e-05, 6.77379e-05, 0.000360767, 0.000114014, 6.22205e-05, 0.000290703, 6.19804e-05, 6.12986e-05, 6.18136e-05, 6.14801e-05, 6.19012e-05, 6.06851e-05, 0.00027914, 6.0684e-05, 6.0684e-05, 0.000112163
0.660359, 0, 0.00198408, 9.92462e-05, 1.41421, -0.00198408, 9.92462e-05, 9.92683e-05, 9.92735e-05, 0.000538766, 0.000109263, 9.98329e-05, 0.000110764, 0.000649146, 0.000186328, 0.000101755, 0.00047484, 0.000100906, 0.00010025, 0.000101091, 0.000100598, 0.000100978, 9.92481e-05, 0.00041565, 9.92462e-05, 9.92462e-05, 0.000183305
0.668246, 0, 0.00323354, 0.000158693, 1.41421, -0.00323354, 0.000158693, 0.000158728, 0.000158736, 0.0008603, 0.000174682, 0.000159629, 0.000177079, 0.00114686, 0.000297702, 0.000162698, 0.000758254, 0.000160812, 0.000160295, 0.000161637, 0.000160937, 0.00016115, 0.000158696, 0.000620244, 0.000158693, 0.000158693, 0.000292876
0.676133, 0, 0.00519999, 0.000248148, 1.41421, -0.00519999, 0.000248148, 0.000248203, 0.000248216, 0.00134331, 0.000273107, 0.00024961, 0.000276848, 0.00198886, 0.000465131, 0.0002544, 0.00118402, 0.000250848, 0.000250649, 0.000252744, 0.000251798, 0.000251624, 0.000248153, 0.000923391, 0.000248148, 0.000248148, 0.0004576
0.68402, 0, 0.0082419, 0.000379568, 1.41421, -0.0082419, 0.000379568, 0.000379652, 0.000379672, 0.00205156, 0.000417673, 0.0003818, 0.000423385, 0.00338447, 0.00071084, 0.000389112, 0.00180838, 0.000382997, 0.000383386, 0.000386586, 0.00038538, 0.000384465, 0.000379575, 0.00136629, 0.000379568, 0.000379568, 0.000699343
0.691908, 0, 0.0128655, 0.00056808, 1.41421, -0.0128655, 0.00056808, 0.000568206, 0.000568235, 0.00306545, 0.000624996, 0.000571414, 0.000633527, 0.00564978, 0.00106288, 0.000582336, 0.00270221, 0.000572422, 0.000573782, 0.000578562, 0.000577145, 0.000574949, 0.000568091, 0.00200314, 0.00056808, 0.00056808, 0.00104571
0.699795, 0, 0.019769, 0.000832137, 1.41421, -0.019769, 0.000832137, 0.00083232, 0.000832363, 0.00448251, 0.000915329, 0.000837009, 0.000927798, 0.0092489, 0.00155538, 0.000852974, 0.00395158, 0.000837614, 0.000840471, 0.000847459, 0.000845989, 0.000841717, 0.000832152, 0.00290345, 0.000832137, 0.000832137, 0.00153029
0.707682, 0, 0.0298928, 0.00119338, 1.41421, -0.0298928, 0.00119338, 0.00119364, 0.00119371, 0.00641649, 0.00131242, 0.00120035, 0.00133026, 0.0148437, 0.00222823, 0.0012232, 0.00565681, 0.00120026, 0.00120531, 0.00121531, 0.00121413, 0.00120665, 0.0011934, 0.0041541, 0.00119338, 0.00119338, 0.00219235
0.715569, 0, 0.0444705, 0.00167611, 1.41421, -0.0444705, 0.00167611, 0.00167648, 0.00167657, 0.00899411, 0.00184289, 0.00168588, 0.00186789, 0.0233486, 0.00312601, 0.00171788, 0.00792974, 0.0016847, 0.00169282, 0.00170684, 0.0017066, 0.00169432, 0.00167614, 0.00586115, 0.00167611, 0.00167611, 0.00307579
0.723456, 0, 0.0650773, 0.00230631, 1.41421, -0.0650773, 0.00230631, 0.00230682, 0.00230694, 0.0123495, 0.0025352, 0.00231972, 0.00256951, 0.0359871, 0.00429614, 0.00236364, 0.0108888, 0.00231698, 0.00232924, 0.0023485, 0.00235025, 0.00233106, 0.00230636, 0.00815164, 0.00230631, 0.00230631, 0.0042273
0.731343, 0, 0.0936639, 0.00311019, 1.41421, -0.0936639, 0.00311019, 0.00311087, 0.00311103, 0.0166161, 0.00341799, 0.00312822, 0.00346413, 0.0543373, 0.00578605, 0.00318728, 0.0146517, 0.00312333, 0.00314102, 0.00316695, 0.00317237, 0.00314341, 0.00311025, 0.0111755, 0.00311019, 0.00311019, 0.00569365
0.739231, 0, 0.132567, 0.00411225, 1.41421, -0.132567, 0.00411225, 0.00411315, 0.00411336, 0.021916, 0.004518, 0.00413602, 0.00457882, 0.0803585, 0.00763958, 0.00421388, 0.0193265, 0.00412832, 0.00415289, 0.00418713, 0.00419865, 0.00415626, 0.00411233, 0.0151083, 0.00411225, 0.00411225, 0.00751813
0.747118, 0, 0.184486, 0.00533318, 1.41421, -0.184486, 0.00533318, 0.00533434, 0.00533461, 0.0283482, 0.0058577, 0.00536391, 0.00593632, 0.11638, 0.00989295, 0.00546456, 0.0250008, 0.00535264, 0.00538571, 0.00543009, 0.00545115, 0.00539063, 0.00533328, 0.0201568, 0.00533318, 0.00533318, 0.00973661
0.755005, 2, 0.252402, 0.00678748, 2, 1.7476, 0.00678748, 0.00678894, 0.00678929, 0.0359764, 0.0074527, 0.00682644, 0.0075524, 0.165037, 0.0125703, 0.00695409, 0.031731, 0.00681081, 0.00685408, 0.00691058, 0.00694586, 0.00686129, 0.0067876, 0.0265669, 0.00678748, 0.00678748, 0.0123733
0.762892, 0, 0.339442, 0.00848135, 1.41421, -0.339442, 0.00848135, 0.00848317, 0.0084836, 0.0448176, 0.00930946, 0.00852985, 0.00943358, 0.229136, 0.0156801, 0.00868877, 0.0395326, 0.00850903, 0.00856424, 0.00863499, 0.00869062, 0.00857461, 0.0084815, 0.0346377, 0.00848135, 0.00848135, 0.0154372
0.770779, 0, 0.448667, 0.0104109, 1.41421, -0.448667, 0.0104109, 0.0104132, 0.0104137, 0.0548326, 0.0114233, 0.0104702, 0.011575, 0.311442, 0.0192112, 0.0106645, 0.0483717, 0.0104434, 0.0105122, 0.0105995, 0.0106833, 0.0105267, 0.0104111, 0.0447406, 0.0104109, 0.0104109, 0.0189186
0.778666, 0, 0.582808, 0.0125614, 1.41421, -0.582808, 0.0125614, 0.0125641, 0.0125647, 0.0659228, 0.0137775, 0.0126327, 0.0139598, 0.414389, 0.0231324, 0.012866, 0.0581616, 0.0125991, 0.012683, 0.0127892, 0.0129112, 0.0127025, 0.0125617, 0.0573461, 0.0125614, 0.0125614, 0.0227885
0.786554, 2, 0.743935, 0.014907, 2, 1.25606, 0.014907, 0.0149102, 0.0149109, 0.0779297, 0.0163433, 0.0149911, 0.0165586, 0.539723, 0.0273914, 0.0152668, 0.0687633, 0.0149502, 0.0150505, 0.0151782, 0.0153509, 0.0150758, 0.0149073, 0.0730553, 0.014907, 0.014907, 0.0269984
0.794441, 0, 0.933116, 0.0174118, 1.41421, -0.933116, 0.0174118, 0.0174155, 0.0174163, 0.0906409, 0.0190807, 0.0175095, 0.0193308, 0.688108, 0.0319171, 0.0178298, 0.0799901, 0.0174607, 0.0175783, 0.0177306, 0.0179695, 0.0176098, 0.0174121, 0.092634, 0.0174118, 0.0174118, 0.031483
0.802328, 0, 1.15008, 0.0200317, 1.41421, -1.15008, 0.0200317, 0.0200359, 0.0200369, 0.103802, 0.0219409, 0.0201435, 0.022227, 0.858743, 0.0366239, 0.0205099, 0.091618, 0.0200865, 0.0202219, 0.0204027, 0.0207281, 0.0202596, 0.0200321, 0.117042, 0.0200317, 0.0200317, 0.0361645
0.810215, 4, 1.39296, 0.0227176, 2.44949, 2.60704, 0.0227176, 0.0227224, 0.0227235, 0.117133, 0.0248694, 0.0228437, 0.0251919, 1.04906, 0.0414165, 0.0232566, 0.1034, 0.0227783, 0.0229315, 0.023146, 0.0235851, 0.0229747, 0.022718, 0.147455, 0.0227176, 0.0227176, 0.040959
0.818102, 0, 1.65814, 0.0254184, 1.41421, -1.65814, 0.0254184, 0.0254236, 0.0254249, 0.130344, 0.0278096, 0.0255584, 0.0281681, 1.25451, 0.0461965, 0.0260173, 0.115083, 0.0254847, 0.0256554, 0.0259109, 0.0265023, 0.0257026, 0.0254188, 0.185255, 0.0254184, 0.0254184, 0.0457841
0.82599, 0, 1.94025, 0.0280845, 1.41421, -1.94025, 0.0280845, 0.0280903, 0.0280916, 0.14316, 0.0307071, 0.0282381, 0.0311002, 1.46862, 0.0508692, 0.0287414, 0.126422, 0.0281563, 0.0283434, 0.0286505, 0.0294517, 0.0283927, 0.028085, 0.232, 0.0280845, 0.0280845, 0.0505663
0.833877, 6, 2.23236, 0.0306716, 2.82843, 3.76764, 0.0306716, 0.0306778, 0.0306793, 0.155332, 0.0335126, 0.030838, 0.0339384, 1.68316, 0.0553499, 0.0313832, 0.137201, 0.0307483, 0.0309505, 0.0313243, 0.032424, 0.0309991, 0.0306721, 0.28934, 0.0306716, 0.0306716, 0.0552495
0.841764, 0, 2.52635, 0.0331428, 1.41421, -2.52635, 0.0331428, 0.0331495, 0.0331511, 0.166657, 0.0361857, 0.0333211, 0.0366417, 1.88864, 0.0595685, 0.033905, 0.147238, 0.033224, 0.0334394, 0.0339016, 0.035439, 0.0334841, 0.0331434, 0.358886, 0.0331428, 0.0331428, 0.0598017
0.849651, 0, 2.81345, 0.0354713, 1.41421, -2.81345, 0.0354713, 0.0354784, 0.0354801, 0.176986, 0.0386964, 0.0356602, 0.0391799, 2.07501, 0.0634734, 0.0362791, 0.156404, 0.0355563, 0.0357826, 0.0363635, 0.0385579, 0.03582, 0.0354719, 0.442039, 0.0354713, 0.0354713, 0.0642216
0.857538, 6, 3.08484, 0.0376405, 2.82843, 2.91516, 0.0376405, 0.037648, 0.0376497, 0.186228, 0.0410269, 0.0378389, 0.0415344, 2.23242, 0.0670336, 0.0384887, 0.164617, 0.0377286, 0.0379634, 0.0387045, 0.0418976, 0.0379901, 0.0376412, 0.539767, 0.0376405, 0.0376405, 0.0685429
0.865425, 0, 3.33231, 0.0396447, 1.41421, -3.33231, 0.0396447, 0.0396524, 0.0396543, 0.19435, 0.0431704, 0.0398512, 0.0436989, 2.35215, 0.0702374, 0.0405278, 0.171848, 0.039735, 0.0399755, 0.0409326, 0.0456476, 0.0399884, 0.0396453, 0.652366, 0.0396447, 0.0396447, 0.0728389
0.873313, 4, 3.54892, 0.0414875, 2.44949, 0.451078, 0.0414875, 0.0414955, 0.0414974, 0.201369, 0.0451312, 0.0417009, 0.0456774, 2.42741, 0.0730917, 0.0424001, 0.178115, 0.0415793, 0.0418226, 0.0430686, 0.0500882, 0.0418193, 0.0414882, 0.779224, 0.0414875, 0.0414875, 0.0772267
0.8812, 4, 3.72942, 0.0431808, 2.44949, 0.270583, 0.0431808, 0.043189, 0.0431909, 0.20735, 0.0469222, 0.0433999, 0.047483, 2.45402, 0.0756185, 0.0441179, 0.183472, 0.0432732, 0.0435164, 0.045145, 0.055609, 0.0434953, 0.0431814, 0.918635, 0.0431808, 0.0431808, 0.0818717
0.889087, 4, 3.87058, 0.0447422, 2.44949, 0.129424, 0.0447422, 0.0447506, 0.0447526, 0.212387, 0.0485628, 0.044966, 0.0491355, 2.4308, 0.0778508, 0.0456992, 0.188004, 0.0448344, 0.0450745, 0.0472034, 0.0627252, 0.0450352, 0.0447429, 1.06768, 0.0447422, 0.0447422, 0.0869957
0.896974, 6, 3.9713, 0.0461933, 2.82843, 2.0287, 0.0461933, 0.0462018, 0.0462038, 0.216595, 0.0500768, 0.0464207, 0.0506588, 2.3597, 0.079829, 0.047166, 0.191811, 0.0462845, 0.0465187, 0.0492921, 0.0720875, 0.0464617, 0.046194, 1.2222, 0.0461933, 0.0461933, 0.0928865
0.904861, 6, 4.03252, 0.047557, 2.82843, 1.96748, 0.047557, 0.0475657, 0.0475677, 0.220099, 0.0514893, 0.0477874, 0.0520787, 2.24559, 0.0815968, 0.048542, 0.195004, 0.0476466, 0.0478721, 0.0514637, 0.0844795, 0.0477991, 0.0475578, 1.37694, 0.047557, 0.047557, 0.099914
0.912749, 2, 4.05696, 0.0488564, 2, -2.05696, 0.0488564, 0.0488651, 0.0488672, 0.223026, 0.0528258, 0.0490889, 0.0534207, 2.09572, 0.0831978, 0.0498506, 0.197694, 0.0489437, 0.049158, 0.0537729, 0.1008, 0.0490715, 0.0488571, 1.52582, 0.0488564, 0.0488564, 0.108549
0.920636, 4, 4.04877, 0.0501126, 2.44949, -0.0487661, 0.0501126, 0.0501214, 0.0501234, 0.225493, 0.0541095, 0.0503467, 0.0547086, 1.91904, 0.084673, 0.0511137, 0.199985, 0.0501971, 0.050398, 0.0562733, 0.122019, 0.0503012, 0.0501133, 1.66228, 0.0501126, 0.0501126, 0.119387
0.928523, 0, 4.01311, 0.0513441, 1.41421, -4.01311, 0.0513441, 0.0513529, 0.051355, 0.227608, 0.0553611, 0.0515793, 0.0559632, 1.72536, 0.0860587, 0.0523502, 0.201971, 0.0514254, 0.0516111, 0.0590161, 0.14911, 0.0515075, 0.0513448, 1.77981, 0.0513441, 0.0513441, 0.133172
0.93641, 2, 3.95581, 0.0525662, 2, -1.95581, 0.0525662, 0.0525751, 0.0525771, 0.22946, 0.0565976, 0.0528023, 0.0572019, 1.52454, 0.0873856, 0.0535759, 0.203731, 0.0526441, 0.0528131, 0.0620483, 0.182951, 0.0527063, 0.0525669, 1.87244, 0.0525662, 0.0525662, 0.150816
0.944297, 2, 3.88298, 0.0537908, 2, -1.88298, 0.0537907, 0.0537997, 0.0538018, 0.231124, 0.0578322, 0.0540275, 0.058438, 1.32567, 0.0886784, 0.054803, 0.205332, 0.0538652, 0.0540165, 0.065414, 0.224204, 0.0539099, 0.0537915, 1.9353, 0.0537908, 0.0537908, 0.173413
0.952184, 2, 3.80076, 0.0550263, 2, -1.80076, 0.0550263, 0.0550352, 0.0550373, 0.232661, 0.0590746, 0.0552634, 0.0596814, 1.13657, 0.0899561, 0.0560403, 0.206825, 0.0550973, 0.0552305, 0.0691464, 0.273177, 0.0551269, 0.055027, 1.96503, 0.0550263, 0.0550263, 0.202229
0.960072, 6, 3.71504, 0.0562783, 2.82843, 2.28496, 0.0562782, 0.0562872, 0.0562893, 0.234115, 0.0603312, 0.0565156, 0.0609387, 0.963332, 0.0912323, 0.0572934, 0.208249, 0.0563461, 0.056461, 0.0732772, 0.329689, 0.0563629, 0.056279, 1.9601, 0.0562783, 0.0562783, 0.238672
0.967959, 2, 3.63132, 0.0575496, 2, -1.63132, 0.0575495, 0.0575585, 0.0575606, 0.235519, 0.0616055, 0.0577871, 0.0622134, 0.810219, 0.0925158, 0.0585654, 0.209634, 0.0576146, 0.0577117, 0.0778331, 0.392956, 0.0576205, 0.0575503, 1.92097, 0.0575496, 0.0575496, 0.284226
0.975846, 8, 3.55446, 0.058841, 3.16228, 4.44554, 0.0588409, 0.0588499, 0.058852, 0.236896, 0.0628989, 0.0590787, 0.0635071, 0.679642, 0.0938119, 0.0598574, 0.210998, 0.0589039, 0.0589839, 0.0828402, 0.461517, 0.0589004, 0.0588418, 1.85003, 0.058841, 0.058841, 0.340347
0.983733, 6, 3.48855, 0.0601518, 2.82843, 2.51145, 0.0601517, 0.0601608, 0.0601629, 0.23826, 0.064211, 0.0603896, 0.0648194, 0.572355, 0.0951231, 0.0611685, 0.212354, 0.0602132, 0.0602774, 0.088331, 0.53323, 0.0602017, 0.0601526, 1.7514, 0.0601518, 0.0601518, 0.408325
0.99162, 6, 3.4367, 0.0614802, 2.82843, 2.5633, 0.06148, 0.0614891, 0.0614912, 0.239622, 0.0655401, 0.061718, 0.0661486, 0.487727, 0.0964494, 0.0624971, 0.21371, 0.061541, 0.061591, 0.0943563, 0.60534, 0.0615221, 0.0614809, 1.63053, 0.0614802, 0.0614802, 0.489109
0.999507, 6, 3.40087, 0.0628234, 2.82843, 2.59913, 0.0628231, 0.0628323, 0.0628344, 0.240985, 0.0668838, 0.0630612, 0.0674923, 0.424075, 0.0977896, 0.0638404, 0.21507, 0.0628847, 0.0629225, 0.101008, 0.674631, 0.0628587, 0.0628242, 1.49377, 0.0628234, 0.0628234, 0.583111
1.00739, 2, 3.38179, 0.0641784, 2, -1.38179, 0.064178, 0.0641873, 0.0641894, 0.242352, 0.068239, 0.0644162, 0.0688476, 0.378976, 0.0991414, 0.0651955, 0.216433, 0.0642415, 0.0642693, 0.108455, 0.737662, 0.0642083, 0.0641791, 1.34781, 0.0641784, 0.0641784, 0.690024
1.01528, 2, 3.37889, 0.0655419, 2, -1.37889, 0.0655413, 0.0655509, 0.065553, 0.243723, 0.0696027, 0.0657798, 0.0702113, 0.349577, 0.100502, 0.066559, 0.217798, 0.0656083, 0.065629, 0.11701, 0.791048, 0.0655673, 0.0655427, 1.19919, 0.0655419, 0.0655419, 0.808651
1.02317, 6, 3.39045, 0.0669106, 2.82843, 2.60955, 0.0669098, 0.0669195, 0.0669216, 0.245095, 0.0709714, 0.0671484, 0.0715801, 0.332839, 0.101868, 0.0679277, 0.219164, 0.0669821, 0.0669989, 0.127227, 0.831765, 0.0669321, 0.0669113, 1.05389, 0.0669106, 0.0669106, 0.936797
1.03106, 8, 3.41387, 0.068281, 3.16228, 4.58613, 0.0682799, 0.06829, 0.0682921, 0.246468, 0.0723419, 0.0685189, 0.0729506, 0.325735, 0.103236, 0.0692982, 0.220526, 0.0683599, 0.0683767, 0.140064, 0.857445, 0.0682994, 0.0682818, 0.916925, 0.068281, 0.068281, 1.07124
1.03894, 4, 3.44613, 0.0696499, 2.44949, 0.553872, 0.0696484, 0.0696588, 0.0696609, 0.247838, 0.0737108, 0.0698878, 0.0743195, 0.325398, 0.104604, 0.070667, 0.22188, 0.069739, 0.0697603, 0.157126, 0.866608, 0.0696656, 0.0696507, 0.792223, 0.0696499, 0.0696499, 1.20778
1.04683, 2, 3.48451, 0.0710139, 2, -1.48451, 0.0710119, 0.0710228, 0.0710249, 0.249203, 0.0750749, 0.0712517, 0.0756835, 0.329224, 0.105967, 0.072031, 0.223219, 0.0711165, 0.0711479, 0.181016, 0.858812, 0.0710274, 0.0710146, 0.682458, 0.0710139, 0.0710139, 1.34146
1.05472, 4, 3.52752, 0.0723697, 2.44949, 0.472481, 0.0723671, 0.0723786, 0.0723808, 0.250559, 0.0764307, 0.0726076, 0.0770393, 0.334942, 0.107321, 0.0733869, 0.224536, 0.0724901, 0.0725382, 0.215833, 0.834693, 0.0723812, 0.0723705, 0.589125, 0.0723697, 0.0723697, 1.46679
1.0626, 6, 3.57597, 0.0737137, 2.82843, 2.42403, 0.0737102, 0.0737227, 0.0737248, 0.251903, 0.0777747, 0.0739516, 0.0783834, 0.340665, 0.108665, 0.0747309, 0.225823, 0.0738572, 0.0739297, 0.267832, 0.795888, 0.0737236, 0.0737145, 0.51265, 0.0737137, 0.0737137, 1.57817
1.07049, 4, 3.63432, 0.0750422, 2.44949, 0.365681, 0.0750376, 0.0750512, 0.0750533, 0.253231, 0.0791032, 0.0752801, 0.0797119, 0.344911, 0.109993, 0.0760594, 0.227067, 0.0752155, 0.0753213, 0.346271, 0.744862, 0.0750507, 0.075043, 0.452561, 0.0750422, 0.0750422, 1.67025
1.07838, 2, 3.71203, 0.076351, 2, -1.71203, 0.076345, 0.07636, 0.0763621, 0.25454, 0.080412, 0.0765889, 0.0810207, 0.346614, 0.111302, 0.0773682, 0.228256, 0.0765626, 0.0767116, 0.46441, 0.684658, 0.0763582, 0.0763518, 0.407713, 0.076351, 0.076351, 1.73841
1.08627, 4, 3.82503, 0.0776354, 2.44949, 0.174974, 0.0776274, 0.0776443, 0.0776464, 0.255825, 0.0816964, 0.0778733, 0.082305, 0.345117, 0.112586, 0.0786525, 0.229373, 0.0778963, 0.0780992, 0.640632, 0.618605, 0.0776415, 0.0776361, 0.376496, 0.0776354, 0.0776354, 1.7791
1.09415, 6, 3.99696, 0.0788899, 2.82843, 2.00304, 0.0788795, 0.0788988, 0.0789009, 0.257079, 0.0829508, 0.0791277, 0.0835595, 0.340145, 0.11384, 0.079907, 0.230399, 0.0792143, 0.0794818, 0.899553, 0.550023, 0.0788951, 0.0788906, 0.357035, 0.0788899, 0.0788899, 1.79019
1.10204, 6, 4.26021, 0.0801081, 2.82843, 1.73979, 0.0800947, 0.080117, 0.0801191, 0.258297, 0.084169, 0.0803459, 0.0847777, 0.331764, 0.115058, 0.0811252, 0.231312, 0.0805146, 0.0808564, 1.27293, 0.481967, 0.0801125, 0.0801088, 0.347363, 0.0801081, 0.0801081, 1.77111
1.10993, 2, 4.65627, 0.0812827, 2, -2.65627, 0.0812654, 0.0812916, 0.0812937, 0.259472, 0.0853436, 0.0815205, 0.0859523, 0.320318, 0.116233, 0.0822998, 0.23209, 0.0817954, 0.0822189, 1.80018, 0.417018, 0.0812864, 0.0812834, 0.345544, 0.0812827, 0.0812827, 1.72293
1.11782, 6, 5.23525, 0.082405, 2.82843, 0.764751, 0.0823829, 0.082414, 0.0824161, 0.260594, 0.086466, 0.0826429, 0.0870747, 0.306364, 0.117355, 0.0834222, 0.232707, 0.0830555, 0.0835638, 2.52805, 0.357163, 0.0824082, 0.0824058, 0.349778, 0.082405, 0.082405, 1.64826
1.1257, 2, 6.05423, 0.0834652, 2, -4.05423, 0.083437, 0.0834742, 0.0834763, 0.261655, 0.0875262, 0.0837031, 0.0881349, 0.29059, 0.118415, 0.0844824, 0.233137, 0.0842945, 0.0848841, 3.50927, 0.303744, 0.0834678, 0.083466, 0.358449, 0.0834652, 0.0834652, 1.55097
1.13359, 8, 7.17425, 0.0844519, 3.16228, 0.825751, 0.0844162, 0.0844609, 0.084463, 0.262641, 0.0885129, 0.0846898, 0.0891216, 0.273743, 0.119402, 0.0854691, 0.233357, 0.0855133, 0.0861709, 4.79991, 0.257472, 0.0844541, 0.0844527, 0.37016, 0.0844519, 0.0844519, 1.43594
1.14148, 8, 8.65541, 0.0853522, 3.16228, -0.655408, 0.085307, 0.0853611, 0.0853632, 0.263542, 0.0894131, 0.08559, 0.0900218, 0.256554, 0.120302, 0.0863693, 0.233347, 0.0867139, 0.0874131, 6.45489, 0.218508, 0.085354, 0.0853529, 0.383735, 0.0853522, 0.0853522, 1.30856
1.14936, 22, 10.5509, 0.0861518, 4.89898, 11.4491, 0.0860952, 0.0861608, 0.0861629, 0.264341, 0.0902128, 0.0863897, 0.0908215, 0.239682, 0.121102, 0.087169, 0.233092, 0.0879001, 0.0885983, 8.5224, 0.186568, 0.0861533, 0.0861526, 0.398212, 0.0861518, 0.0861518, 1.1744
1.15725, 12, 12.8996, 0.0868353, 3.74166, -0.899555, 0.0867646, 0.0868443, 0.0868464, 0.265025, 0.0908963, 0.0870732, 0.091505, 0.223674, 0.121785, 0.0878525, 0.232584, 0.0890773, 0.0897117, 11.0366, 0.161044, 0.0868366, 0.0868361, 0.412811, 0.0868353, 0.0868353, 1.03876
1.16514, 16, 15.7175, 0.0873862, 4.24264, 0.282499, 0.0872983, 0.0873951, 0.0873972, 0.265575, 0.0914471, 0.087624, 0.0920558, 0.208935, 0.122336, 0.0884033, 0.231828, 0.0902518, 0.0907374, 14.0099, 0.141134, 0.0873872, 0.0873869, 0.426914, 0.0873862, 0.0873862, 0.906378
1.17303, 22, 18.991, 0.0877873, 4.89898, 3.00897, 0.0876787, 0.0877962, 0.0877983, 0.265977, 0.0918483, 0.0880252, 0.0924569, 0.195724, 0.122737, 0.0888044, 0.230839, 0.0914307, 0.0916584, 17.4256, 0.125942, 0.0877881, 0.087788, 0.440023, 0.0877873, 0.0877873, 0.781144
1.18091, 20, 22.6699, 0.0880216, 4.69042, -2.66994, 0.087888, 0.0880306, 0.0880327, 0.266211, 0.0920826, 0.0882595, 0.0926913, 0.184163, 0.122972, 0.0890388, 0.22965, 0.0926204, 0.0924571, 21.2317, 0.114571, 0.0880223, 0.0880224, 0.451735, 0.0880216, 0.0880216, 0.666015
1.1888, 32, 26.6642, 0.0880728, 5.83095, 5.33579, 0.0879092, 0.0880817, 0.0880838, 0.266262, 0.0921338, 0.0883106, 0.0927424, 0.17425, 0.123023, 0.0890899, 0.22831, 0.0938251, 0.0931164, 25.3372, 0.106183, 0.0880733, 0.0880735, 0.46171, 0.0880728, 0.0880728, 0.562935
1.19669, 38, 30.8442, 0.087926, 6.32456, 7.1558, 0.0877267, 0.0879349, 0.087937, 0.266115, 0.0919869, 0.0881638, 0.0925956, 0.165891, 0.122876, 0.0889431, 0.226892, 0.0950451, 0.0936208, 29.6125, 0.100037, 0.0879264, 0.0879267, 0.46965, 0.087926, 0.087926, 0.472899
1.20457, 24, 35.0452, 0.0875689, 5.09902, -11.0452, 0.0873273, 0.0875778, 0.0875799, 0.265758, 0.0916299, 0.0878068, 0.0922385, 0.158922, 0.122519, 0.088586, 0.22549, 0.0962747, 0.0939574, 33.8935, 0.0955095, 0.0875692, 0.0875696, 0.475289, 0.0875689, 0.0875689, 0.396067
1.21246, 42, 39.0771, 0.0869928, 6.63325, 2.92289, 0.0867011, 0.0870017, 0.0870038, 0.265182, 0.0910537, 0.0872306, 0.0916624, 0.153143, 0.121943, 0.0880099, 0.224223, 0.097501, 0.0941175, 37.9915, 0.0920977, 0.086993, 0.0869935, 0.478384, 0.0869928, 0.0869928, 0.331919
