   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_263.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.5888, 6, 2.3651, 2.36364, 2.82843, 3.6349, 2.36364, 0, 2.36458, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36415, 2.36364
11.5967, 2, 2.36895, 2.36709, 2, -0.368948, 2.36709, 0, 2.36833, 2.36709, 2.36709, 2.36709, 2.36709, 2.36709, 2.36709, 2.36709, 2.36709, 2.36709, 2.36709, 2.36709, 2.36709, 2.36709, 2.36709, 2.36771, 2.36709
11.6046, 4, 2.36619, 2.36384, 2.44949, 1.63381, 2.36384, 0, 2.36545, 2.36384, 2.36384, 2.36384, 2.36384, 2.36384, 2.36384, 2.36384, 2.36384, 2.36384, 2.36384, 2.36384, 2.36384, 2.36384, 2.36384, 2.36458, 2.36384
11.6124, 2, 2.35733, 2.35437, 2, -0.35733, 2.35437, 0, 2.35645, 2.35437, 2.35437, 2.35437, 2.35437, 2.35437, 2.35437, 2.35437, 2.35437, 2.35437, 2.35437, 2.35437, 2.35437, 2.35437, 2.35437, 2.35525, 2.35437
11.6203, 4, 2.34553, 2.3418, 2.44949, 1.65447, 2.3418, 0, 2.34449, 2.3418, 2.3418, 2.3418, 2.3418, 2.3418, 2.3418, 2.3418, 2.3418, 2.3418, 2.3418, 2.3418, 2.34181, 2.3418, 2.3418, 2.34284, 2.3418
11.6282, 0, 2.33394, 2.32928, 1.41421, -2.33394, 2.32928, 0, 2.33272, 2.32928, 2.32928, 2.32928, 2.32928, 2.32928, 2.32928, 2.32928, 2.32928, 2.32928, 2.32928, 2.32928, 2.32928, 2.32928, 2.32928, 2.33049, 2.32928
11.6361, 10, 2.33841, 2.3326, 3.4641, 7.66159, 2.3326, 0, 2.33699, 2.3326, 2.3326, 2.3326, 2.3326, 2.3326, 2.3326, 2.3326, 2.3326, 2.3326, 2.3326, 2.3326, 2.3326, 2.3326, 2.3326, 2.33401, 2.3326
11.644, 0, 2.33653, 2.32933, 1.41421, -2.33653, 2.32933, 0, 2.3349, 2.32933, 2.32933, 2.32933, 2.32933, 2.32933, 2.32933, 2.32933, 2.32933, 2.32933, 2.32933, 2.32933, 2.32933, 2.32933, 2.32933, 2.33096, 2.32933
11.6519, 2, 2.32884, 2.31995, 2, -0.32884, 2.31995, 0, 2.32698, 2.31995, 2.31995, 2.31995, 2.31995, 2.31995, 2.31995, 2.31995, 2.31995, 2.31995, 2.31995, 2.31995, 2.31995, 2.31995, 2.31995, 2.32181, 2.31995
11.6597, 4, 2.31846, 2.30754, 2.44949, 1.68154, 2.30754, 0, 2.31635, 2.30754, 2.30754, 2.30754, 2.30754, 2.30754, 2.30754, 2.30754, 2.30754, 2.30754, 2.30754, 2.30754, 2.30754, 2.30754, 2.30754, 2.30965, 2.30754
11.6676, 10, 2.30851, 2.29517, 3.4641, 7.69149, 2.29517, 0, 2.30613, 2.29517, 2.29517, 2.29517, 2.29517, 2.29517, 2.29517, 2.29517, 2.29517, 2.29517, 2.29517, 2.29517, 2.29517, 2.29517, 2.29517, 2.29755, 2.29517
11.6755, 4, 2.31451, 2.2983, 2.44949, 1.68549, 2.2983, 0, 2.31185, 2.2983, 2.2983, 2.2983, 2.2983, 2.2983, 2.2983, 2.2983, 2.2983, 2.2983, 2.2983, 2.2983, 2.2983, 2.2983, 2.2983, 2.30096, 2.2983
11.6834, 4, 2.31435, 2.29477, 2.44949, 1.68565, 2.29477, 0, 2.3114, 2.29477, 2.29477, 2.29477, 2.29477, 2.29477, 2.29477, 2.29477, 2.29477, 2.29477, 2.29477, 2.29477, 2.29477, 2.29477, 2.29477, 2.29771, 2.29477
11.6913, 4, 2.30859, 2.28506, 2.44949, 1.69141, 2.28506, 0, 2.30535, 2.28506, 2.28506, 2.28506, 2.28506, 2.28506, 2.28506, 2.28506, 2.28506, 2.28506, 2.28506, 2.28506, 2.28506, 2.28506, 2.28506, 2.2883, 2.28506
11.6992, 0, 2.30041, 2.2723, 1.41421, -2.30041, 2.2723, 0, 2.29686, 2.2723, 2.2723, 2.2723, 2.2723, 2.2723, 2.2723, 2.2723, 2.2723, 2.2723, 2.2723, 2.2723, 2.2723, 2.2723, 2.2723, 2.27584, 2.2723
11.707, 4, 2.29295, 2.25957, 2.44949, 1.70705, 2.25957, 0, 2.28911, 2.25957, 2.25957, 2.25957, 2.25957, 2.25957, 2.25957, 2.25957, 2.25957, 2.25957, 2.25957, 2.25957, 2.25957, 2.25957, 2.25957, 2.2634, 2.25957
11.7149, 4, 2.30236, 2.26296, 2.44949, 1.69764, 2.26296, 0, 2.29824, 2.26296, 2.26296, 2.26296, 2.26296, 2.26296, 2.26296, 2.26296, 2.26296, 2.26296, 2.26296, 2.26296, 2.26296, 2.26296, 2.26296, 2.26708, 2.26296
11.7228, 8, 2.30579, 2.25955, 3.16228, 5.69421, 2.25955, 0, 2.30139, 2.25955, 2.25955, 2.25955, 2.25955, 2.25955, 2.25955, 2.25955, 2.25955, 2.25955, 2.25955, 2.25955, 2.25955, 2.25955, 2.25955, 2.26395, 2.25955
11.7307, 2, 2.30377, 2.24985, 2, -0.303767, 2.24985, 0, 2.29911, 2.24985, 2.24985, 2.24985, 2.24985, 2.24985, 2.24985, 2.24985, 2.24985, 2.24985, 2.24985, 2.24985, 2.24985, 2.24985, 2.24985, 2.25451, 2.24985
11.7386, 2, 2.29951, 2.23703, 2, -0.299512, 2.23703, 0, 2.29461, 2.23703, 2.23703, 2.23703, 2.23703, 2.23703, 2.23703, 2.23703, 2.23703, 2.23703, 2.23703, 2.23703, 2.23703, 2.23703, 2.23703, 2.24193, 2.23703
11.7465, 8, 2.2962, 2.22425, 3.16228, 5.7038, 2.22425, 0, 2.29109, 2.22425, 2.22425, 2.22425, 2.22425, 2.22425, 2.22425, 2.22425, 2.22425, 2.22425, 2.22425, 2.22425, 2.22425, 2.22425, 2.22425, 2.22935, 2.22425
11.7543, 4, 2.3097, 2.22736, 2.44949, 1.6903, 2.22736, 0, 2.30441, 2.22736, 2.22736, 2.22736, 2.22736, 2.22736, 2.22736, 2.22736, 2.22736, 2.22736, 2.22736, 2.22736, 2.22736, 2.22736, 2.22736, 2.23265, 2.22736
11.7622, 4, 2.31717, 2.22356, 2.44949, 1.68283, 2.22356, 0, 2.31174, 2.22356, 2.22356, 2.22356, 2.22356, 2.22356, 2.22356, 2.22356, 2.22356, 2.22356, 2.22356, 2.22356, 2.22356, 2.22356, 2.22356, 2.22899, 2.22356
11.7701, 2, 2.3191, 2.21335, 2, -0.319099, 2.21335, 0, 2.31356, 2.21335, 2.21335, 2.21335, 2.21335, 2.21335, 2.21335, 2.21335, 2.21335, 2.21335, 2.21335, 2.21335, 2.21335, 2.21335, 2.21335, 2.21889, 2.21335
11.778, 2, 2.31865, 2.19997, 2, -0.318645, 2.19997, 0, 2.31304, 2.19997, 2.19997, 2.19997, 2.19997, 2.19997, 2.19997, 2.19997, 2.19997, 2.19997, 2.19997, 2.19997, 2.19997, 2.19997, 2.19997, 2.20558, 2.19997
11.7859, 4, 2.31894, 2.18663, 2.44949, 1.68106, 2.18663, 0, 2.31331, 2.18663, 2.18663, 2.18663, 2.18663, 2.18663, 2.18663, 2.18663, 2.18663, 2.18663, 2.18663, 2.18663, 2.18664, 2.18663, 2.18663, 2.19226, 2.18663
11.7938, 4, 2.33666, 2.19013, 2.44949, 1.66334, 2.19013, 0, 2.33105, 2.19013, 2.19013, 2.19013, 2.19013, 2.19013, 2.19013, 2.19013, 2.19013, 2.19013, 2.19013, 2.19013, 2.19013, 2.19013, 2.19013, 2.19574, 2.19013
11.8016, 2, 2.34771, 2.18651, 2, -0.347713, 2.18651, 0, 2.34216, 2.18651, 2.18651, 2.18651, 2.18651, 2.18651, 2.18651, 2.18651, 2.18651, 2.18651, 2.18651, 2.18651, 2.18651, 2.18651, 2.18651, 2.19205, 2.18651
11.8095, 2, 2.35246, 2.17628, 2, -0.352457, 2.17628, 0, 2.34701, 2.17628, 2.17628, 2.17628, 2.17628, 2.17628, 2.17628, 2.17628, 2.17628, 2.17628, 2.17628, 2.17628, 2.17628, 2.17628, 2.17628, 2.18173, 2.17628
11.8174, 2, 2.35403, 2.16279, 2, -0.354032, 2.16279, 0, 2.34872, 2.16279, 2.16279, 2.16279, 2.16279, 2.16279, 2.16279, 2.16279, 2.16279, 2.16279, 2.16279, 2.16279, 2.16279, 2.16279, 2.16279, 2.1681, 2.16279
11.8253, 0, 2.35554, 2.14934, 1.41421, -2.35554, 2.14934, 0, 2.35041, 2.14934, 2.14934, 2.14934, 2.14934, 2.14934, 2.14934, 2.14934, 2.14934, 2.14934, 2.14934, 2.14934, 2.14935, 2.14934, 2.14934, 2.15448, 2.14934
11.8332, 2, 2.37318, 2.15236, 2, -0.373184, 2.15236, 0, 2.36825, 2.15236, 2.15236, 2.15236, 2.15236, 2.15236, 2.15236, 2.15236, 2.15236, 2.15236, 2.15236, 2.15236, 2.15236, 2.15236, 2.15236, 2.15729, 2.15236
11.8411, 4, 2.38306, 2.14817, 2.44949, 1.61694, 2.14817, 0, 2.37836, 2.14817, 2.14817, 2.14817, 2.14817, 2.14817, 2.14817, 2.14817, 2.14817, 2.14817, 2.14817, 2.14817, 2.14817, 2.14817, 2.14817, 2.15287, 2.14817
11.8489, 8, 2.38546, 2.13731, 3.16228, 5.61454, 2.13731, 0, 2.38101, 2.13731, 2.13731, 2.13731, 2.13731, 2.13731, 2.13731, 2.13731, 2.13731, 2.13731, 2.13731, 2.13731, 2.13731, 2.13731, 2.13731, 2.14176, 2.13731
11.8568, 2, 2.38352, 2.12315, 2, -0.38352, 2.12315, 0, 2.37934, 2.12315, 2.12315, 2.12315, 2.12315, 2.12315, 2.12315, 2.12315, 2.12315, 2.12315, 2.12315, 2.12315, 2.12315, 2.12315, 2.12315, 2.12733, 2.12315
11.8647, 6, 2.38037, 2.10904, 2.82843, 3.61963, 2.10904, 0, 2.37647, 2.10904, 2.10904, 2.10904, 2.10904, 2.10904, 2.10904, 2.10904, 2.10904, 2.10904, 2.10904, 2.10904, 2.10904, 2.10904, 2.10904, 2.11294, 2.10904
11.8726, 2, 2.39316, 2.11234, 2, -0.393161, 2.11234, 0, 2.38955, 2.11234, 2.11234, 2.11234, 2.11234, 2.11234, 2.11234, 2.11234, 2.11234, 2.11234, 2.11234, 2.11234, 2.11234, 2.11234, 2.11234, 2.11595, 2.11234
11.8805, 0, 2.39693, 2.10828, 1.41421, -2.39693, 2.10828, 0, 2.39361, 2.10828, 2.10828, 2.10828, 2.10828, 2.10828, 2.10828, 2.10828, 2.10828, 2.10828, 2.10828, 2.10828, 2.10829, 2.10828, 2.10828, 2.11161, 2.10828
11.8884, 2, 2.39211, 2.09745, 2, -0.392109, 2.09745, 0, 2.38907, 2.09745, 2.09745, 2.09745, 2.09745, 2.09745, 2.09745, 2.09745, 2.09745, 2.09745, 2.09745, 2.09745, 2.09745, 2.09745, 2.09745, 2.10049, 2.09745
11.8962, 2, 2.38199, 2.08326, 2, -0.381991, 2.08326, 0, 2.37922, 2.08326, 2.08326, 2.08326, 2.08326, 2.08326, 2.08326, 2.08326, 2.08326, 2.08326, 2.08326, 2.08326, 2.08326, 2.08326, 2.08326, 2.08602, 2.08326
11.9041, 2, 2.3699, 2.06911, 2, -0.369899, 2.06911, 0, 2.36739, 2.06911, 2.06911, 2.06911, 2.06911, 2.06911, 2.06911, 2.06911, 2.06911, 2.06911, 2.06911, 2.06911, 2.06911, 2.06911, 2.06911, 2.07162, 2.06911
11.912, 2, 2.37254, 2.07177, 2, -0.372538, 2.07177, 0, 2.37026, 2.07177, 2.07177, 2.07177, 2.07177, 2.07177, 2.07177, 2.07177, 2.07177, 2.07177, 2.07177, 2.07177, 2.07177, 2.07177, 2.07177, 2.07404, 2.07177
11.9199, 8, 2.36569, 2.06699, 3.16228, 5.63431, 2.06699, 0, 2.36362, 2.06699, 2.06699, 2.06699, 2.06699, 2.06699, 2.06699, 2.06699, 2.06699, 2.06699, 2.06699, 2.06699, 2.067, 2.06699, 2.06699, 2.06906, 2.06699
11.9278, 4, 2.35, 2.0554, 2.44949, 1.65, 2.0554, 0, 2.34812, 2.0554, 2.0554, 2.0554, 2.0554, 2.0554, 2.0554, 2.0554, 2.0554, 2.0554, 2.0554, 2.0554, 2.0554, 2.0554, 2.0554, 2.05729, 2.0554
11.9357, 0, 2.32902, 2.04044, 1.41421, -2.32902, 2.04044, 0, 2.32727, 2.04044, 2.04044, 2.04044, 2.04044, 2.04044, 2.04044, 2.04044, 2.04044, 2.04044, 2.04044, 2.04044, 2.04045, 2.04044, 2.04044, 2.04219, 2.04044
11.9435, 2, 2.30629, 2.02554, 2, -0.306293, 2.02554, 0, 2.30464, 2.02554, 2.02554, 2.02554, 2.02554, 2.02554, 2.02554, 2.02554, 2.02554, 2.02554, 2.02554, 2.02554, 2.02554, 2.02554, 2.02554, 2.02719, 2.02554
11.9514, 4, 2.29978, 2.02848, 2.44949, 1.70022, 2.02848, 0, 2.29816, 2.02848, 2.02848, 2.02848, 2.02848, 2.02848, 2.02848, 2.02848, 2.02848, 2.02848, 2.02848, 2.02848, 2.02848, 2.02848, 2.02848, 2.0301, 2.02848
11.9593, 4, 2.28426, 2.02385, 2.44949, 1.71574, 2.02385, 0, 2.28261, 2.02385, 2.02385, 2.02385, 2.02385, 2.02385, 2.02385, 2.02385, 2.02385, 2.02385, 2.02385, 2.02385, 2.02385, 2.02385, 2.02385, 2.0255, 2.02385
11.9672, 0, 2.26063, 2.0123, 1.41421, -2.26063, 2.0123, 0, 2.25885, 2.0123, 2.0123, 2.0123, 2.0123, 2.0123, 2.0123, 2.0123, 2.0123, 2.0123, 2.0123, 2.0123, 2.0123, 2.0123, 2.0123, 2.01407, 2.0123
11.9751, 6, 2.23261, 1.99734, 2.82843, 3.76739, 1.99734, 0, 2.23062, 1.99734, 1.99734, 1.99734, 1.99734, 1.99734, 1.99734, 1.99734, 1.99734, 1.99734, 1.99734, 1.99734, 1.99734, 1.99734, 1.99734, 1.99933, 1.99734
11.983, 4, 2.20396, 1.98243, 2.44949, 1.79604, 1.98243, 0, 2.20162, 1.98243, 1.98243, 1.98243, 1.98243, 1.98243, 1.98243, 1.98243, 1.98243, 1.98243, 1.98243, 1.98243, 1.98243, 1.98243, 1.98243, 1.98478, 1.98243
11.9908, 4, 2.19199, 1.98464, 2.44949, 1.80801, 1.98464, 0, 2.18914, 1.98464, 1.98464, 1.98464, 1.98464, 1.98464, 1.98464, 1.98464, 1.98464, 1.98464, 1.98464, 1.98464, 1.98464, 1.98464, 1.98464, 1.98749, 1.98464
11.9987, 6, 2.17221, 1.97919, 2.82843, 3.82779, 1.97919, 0, 2.16867, 1.97919, 1.97919, 1.97919, 1.97919, 1.97919, 1.97919, 1.97919, 1.97919, 1.97919, 1.97919, 1.97919, 1.97919, 1.97919, 1.97919, 1.98274, 1.97919
12.0066, 6, 2.1456, 1.96679, 2.82843, 3.8544, 1.96679, 0, 2.14112, 1.96679, 1.96679, 1.96679, 1.96679, 1.96679, 1.96679, 1.96679, 1.96679, 1.96679, 1.96679, 1.96679, 1.96679, 1.96679, 1.96679, 1.97126, 1.96679
12.0145, 6, 2.11592, 1.95095, 2.82843, 3.88408, 1.95095, 0, 2.11023, 1.95095, 1.95095, 1.95095, 1.95095, 1.95095, 1.95095, 1.95095, 1.95095, 1.95095, 1.95095, 1.95095, 1.95095, 1.95095, 1.95095, 1.95665, 1.95095
12.0224, 4, 2.08695, 1.93518, 2.44949, 1.91305, 1.93518, 0, 2.07969, 1.93518, 1.93518, 1.93518, 1.93518, 1.93518, 1.93518, 1.93518, 1.93518, 1.93518, 1.93518, 1.93518, 1.93518, 1.93518, 1.93518, 1.94244, 1.93518
12.0303, 0, 2.07718, 1.93774, 1.41421, -2.07718, 1.93774, 0, 2.06795, 1.93774, 1.93774, 1.93774, 1.93774, 1.93774, 1.93774, 1.93774, 1.93774, 1.93774, 1.93774, 1.93774, 1.93775, 1.93774, 1.93774, 1.94697, 1.93774
12.0381, 2, 2.06067, 1.93248, 2, -0.0606697, 1.93248, 0, 2.04897, 1.93248, 1.93248, 1.93248, 1.93248, 1.93248, 1.93248, 1.93248, 1.93248, 1.93248, 1.93248, 1.93248, 1.93248, 1.93248, 1.93248, 1.94417, 1.93248
12.046, 2, 2.03838, 1.92012, 2, -0.0383804, 1.92012, 0, 2.02363, 1.92012, 1.92012, 1.92012, 1.92012, 1.92012, 1.92012, 1.92012, 1.92012, 1.92012, 1.92012, 1.92012, 1.92012, 1.92012, 1.92012, 1.93487, 1.92012
12.0539, 2, 2.01409, 1.90428, 2, -0.0140936, 1.90428, 0, 1.9956, 1.90428, 1.90428, 1.90428, 1.90428, 1.90428, 1.90428, 1.90428, 1.90428, 1.90428, 1.90428, 1.90428, 1.90428, 1.90428, 1.90428, 1.92277, 1.90428
12.0618, 4, 1.99154, 1.8885, 2.44949, 2.00846, 1.8885, 0, 1.96852, 1.8885, 1.8885, 1.8885, 1.8885, 1.8885, 1.8885, 1.8885, 1.8885, 1.8885, 1.8885, 1.8885, 1.8885, 1.8885, 1.8885, 1.91152, 1.8885
12.0697, 6, 1.98838, 1.89029, 2.82843, 4.01162, 1.89029, 0, 1.95991, 1.89029, 1.89029, 1.89029, 1.89029, 1.89029, 1.89029, 1.89029, 1.89029, 1.89029, 1.89029, 1.89029, 1.89029, 1.89029, 1.89029, 1.91875, 1.89029
12.0776, 4, 1.97925, 1.88415, 2.44949, 2.02075, 1.88415, 0, 1.94431, 1.88415, 1.88415, 1.88415, 1.88415, 1.88415, 1.88415, 1.88415, 1.88415, 1.88415, 1.88415, 1.88415, 1.88415, 1.88415, 1.88415, 1.91909, 1.88415
12.0854, 2, 1.96507, 1.87086, 2, 0.0349343, 1.87086, 0, 1.92249, 1.87086, 1.87086, 1.87086, 1.87086, 1.87086, 1.87086, 1.87086, 1.87086, 1.87086, 1.87086, 1.87086, 1.87087, 1.87086, 1.87086, 1.91344, 1.87086
12.0933, 4, 1.94955, 1.85406, 2.44949, 2.05045, 1.85406, 0, 1.89805, 1.85406, 1.85406, 1.85406, 1.85406, 1.85406, 1.85406, 1.85406, 1.85406, 1.85406, 1.85406, 1.85406, 1.85407, 1.85406, 1.85406, 1.90557, 1.85406
12.1012, 4, 1.93639, 1.83734, 2.44949, 2.06361, 1.83734, 0, 1.87456, 1.83734, 1.83734, 1.83734, 1.83734, 1.83734, 1.83734, 1.83734, 1.83734, 1.83734, 1.83734, 1.83734, 1.83734, 1.83734, 1.83734, 1.89917, 1.83734
12.1091, 2, 1.94451, 1.83955, 2, 0.0554917, 1.83955, 0, 1.87083, 1.83955, 1.83955, 1.83955, 1.83955, 1.83955, 1.83955, 1.83955, 1.83955, 1.83955, 1.83955, 1.83955, 1.83955, 1.83955, 1.83955, 1.91323, 1.83955
12.117, 2, 1.94687, 1.83364, 2, 0.0531271, 1.83364, 0, 1.85974, 1.83364, 1.83364, 1.83364, 1.83364, 1.83364, 1.83364, 1.83364, 1.83364, 1.83364, 1.83364, 1.83364, 1.83364, 1.83364, 1.83364, 1.92077, 1.83364
12.1249, 0, 1.94433, 1.82042, 1.41421, -1.94433, 1.82042, 0, 1.84205, 1.82042, 1.82042, 1.82042, 1.82042, 1.82042, 1.82042, 1.82042, 1.82042, 1.82042, 1.82042, 1.82042, 1.82042, 1.82042, 1.82042, 1.92269, 1.82042
12.1327, 2, 1.94057, 1.80361, 2, 0.0594296, 1.80361, 0, 1.82142, 1.80361, 1.80361, 1.80361, 1.80361, 1.80361, 1.80361, 1.80361, 1.80361, 1.80361, 1.80361, 1.80361, 1.80361, 1.80361, 1.80361, 1.92277, 1.80361
12.1406, 6, 1.93921, 1.78688, 2.82843, 4.06079, 1.78688, 0, 1.80143, 1.78688, 1.78688, 1.78688, 1.78688, 1.78688, 1.78688, 1.78688, 1.78688, 1.78688, 1.78688, 1.78688, 1.78688, 1.78688, 1.78688, 1.92466, 1.78688
12.1485, 4, 1.95825, 1.78831, 2.44949, 2.04175, 1.78831, 0, 1.80012, 1.78831, 1.78831, 1.78831, 1.78831, 1.78831, 1.78831, 1.78831, 1.78831, 1.78831, 1.78831, 1.78831, 1.78831, 1.78831, 1.78831, 1.94644, 1.78831
12.1564, 4, 1.97115, 1.78151, 2.44949, 2.02885, 1.78151, 0, 1.79103, 1.78151, 1.78151, 1.78151, 1.78151, 1.78151, 1.78151, 1.78151, 1.78151, 1.78151, 1.78151, 1.78151, 1.78151, 1.78151, 1.78151, 1.96163, 1.78151
12.1643, 2, 1.9786, 1.76733, 2, 0.0214014, 1.76733, 0, 1.77495, 1.76733, 1.76733, 1.76733, 1.76733, 1.76733, 1.76733, 1.76733, 1.76733, 1.76733, 1.76733, 1.76733, 1.76733, 1.76733, 1.76733, 1.97098, 1.76733
12.1722, 6, 1.98412, 1.74952, 2.82843, 4.01588, 1.74952, 0, 1.75558, 1.74952, 1.74952, 1.74952, 1.74952, 1.74952, 1.74952, 1.74952, 1.74952, 1.74952, 1.74952, 1.74952, 1.74952, 1.74952, 1.74952, 1.97806, 1.74952
12.18, 4, 1.99115, 1.73181, 2.44949, 2.00885, 1.73181, 0, 1.73659, 1.73181, 1.73181, 1.73181, 1.73181, 1.73181, 1.73181, 1.73181, 1.73181, 1.73181, 1.73181, 1.73181, 1.73181, 1.73181, 1.73181, 1.98636, 1.73181
12.1879, 2, 2.01891, 1.73373, 2, -0.0189114, 1.73373, 0, 1.73748, 1.73373, 1.73373, 1.73373, 1.73373, 1.73373, 1.73373, 1.73373, 1.73373, 1.73373, 1.73373, 1.73373, 1.73373, 1.73373, 1.73373, 2.01516, 1.73373
12.1958, 0, 2.03895, 1.72719, 1.41421, -2.03895, 1.72719, 0, 1.73011, 1.72719, 1.72719, 1.72719, 1.72719, 1.72719, 1.72719, 1.72719, 1.72719, 1.72719, 1.72719, 1.72719, 1.72719, 1.72719, 1.72719, 2.03603, 1.72719
12.2037, 2, 2.05177, 1.7131, 2, -0.0517707, 1.7131, 0, 1.71535, 1.7131, 1.7131, 1.7131, 1.7131, 1.7131, 1.7131, 1.7131, 1.7131, 1.7131, 1.7131, 1.7131, 1.7131, 1.7131, 1.7131, 2.04951, 1.7131
12.2116, 4, 2.06077, 1.6953, 2.44949, 1.93923, 1.6953, 0, 1.69703, 1.6953, 1.6953, 1.6953, 1.6953, 1.6953, 1.6953, 1.6953, 1.6953, 1.6953, 1.6953, 1.6953, 1.6953, 1.6953, 1.6953, 2.05903, 1.6953
12.2195, 0, 2.06929, 1.67759, 1.41421, -2.06929, 1.67759, 0, 1.67892, 1.67759, 1.67759, 1.67759, 1.67759, 1.67759, 1.67759, 1.67759, 1.67759, 1.67759, 1.67759, 1.67759, 1.6776, 1.67759, 1.67759, 2.06796, 1.67759
12.2273, 4, 2.09561, 1.67875, 2.44949, 1.90439, 1.67875, 0, 1.67975, 1.67875, 1.67875, 1.67875, 1.67875, 1.67875, 1.67875, 1.67875, 1.67875, 1.67875, 1.67875, 1.67875, 1.67875, 1.67875, 1.67875, 2.09461, 1.67875
12.2352, 2, 2.11186, 1.67134, 2, -0.111857, 1.67134, 0, 1.67209, 1.67134, 1.67134, 1.67134, 1.67134, 1.67134, 1.67134, 1.67134, 1.67134, 1.67134, 1.67134, 1.67134, 1.67134, 1.67134, 1.67134, 2.1111, 1.67134
12.2431, 2, 2.11847, 1.65629, 2, -0.118472, 1.65629, 0, 1.65686, 1.65629, 1.65629, 1.65629, 1.65629, 1.65629, 1.65629, 1.65629, 1.65629, 1.65629, 1.65629, 1.65629, 1.65629, 1.65629, 1.65629, 2.11791, 1.65629
12.251, 0, 2.11892, 1.63751, 1.41421, -2.11892, 1.63751, 0, 1.63793, 1.63751, 1.63751, 1.63751, 1.63751, 1.63751, 1.63751, 1.63751, 1.63751, 1.63751, 1.63751, 1.63751, 1.63751, 1.63751, 1.63751, 2.1185, 1.63751
12.2589, 2, 2.11665, 1.61883, 2, -0.116653, 1.61883, 0, 1.61914, 1.61883, 1.61883, 1.61883, 1.61883, 1.61883, 1.61883, 1.61883, 1.61883, 1.61883, 1.61883, 1.61883, 1.61884, 1.61883, 1.61883, 2.11634, 1.61883
12.2668, 4, 2.13155, 1.6205, 2.44949, 1.86845, 1.6205, 0, 1.62072, 1.6205, 1.6205, 1.6205, 1.6205, 1.6205, 1.6205, 1.6205, 1.6205, 1.6205, 1.6205, 1.6205, 1.6205, 1.6205, 1.6205, 2.13132, 1.6205
12.2746, 6, 2.13421, 1.61339, 2.82843, 3.86579, 1.61339, 0, 1.61355, 1.61339, 1.61339, 1.61339, 1.61339, 1.61339, 1.61339, 1.61339, 1.61339, 1.61339, 1.61339, 1.61339, 1.61339, 1.61339, 1.61339, 2.13404, 1.61339
12.2825, 4, 2.12539, 1.59847, 2.44949, 1.87461, 1.59847, 0, 1.59859, 1.59847, 1.59847, 1.59847, 1.59847, 1.59847, 1.59847, 1.59847, 1.59847, 1.59847, 1.59847, 1.59847, 1.59847, 1.59847, 1.59847, 2.12527, 1.59847
12.2904, 4, 2.10896, 1.57974, 2.44949, 1.89104, 1.57974, 0, 1.57983, 1.57974, 1.57974, 1.57974, 1.57974, 1.57974, 1.57974, 1.57974, 1.57974, 1.57974, 1.57974, 1.57974, 1.57974, 1.57974, 1.57974, 2.10888, 1.57974
12.2983, 2, 2.08879, 1.56112, 2, -0.088789, 1.56112, 0, 1.56118, 1.56112, 1.56112, 1.56112, 1.56112, 1.56112, 1.56112, 1.56112, 1.56112, 1.56112, 1.56112, 1.56112, 1.56112, 1.56112, 1.56112, 2.08873, 1.56112
12.3062, 2, 2.08434, 1.56205, 2, -0.0843449, 1.56205, 0, 1.56209, 1.56205, 1.56205, 1.56205, 1.56205, 1.56205, 1.56205, 1.56205, 1.56205, 1.56205, 1.56205, 1.56205, 1.56205, 1.56205, 1.56205, 2.0843, 1.56205
12.3141, 6, 2.06735, 1.55411, 2.82843, 3.93265, 1.55411, 0, 1.55414, 1.55411, 1.55411, 1.55411, 1.55411, 1.55411, 1.55411, 1.55411, 1.55411, 1.55411, 1.55411, 1.55411, 1.55411, 1.55411, 1.55411, 2.06732, 1.55411
12.3219, 4, 2.03898, 1.53831, 2.44949, 1.96102, 1.53831, 0, 1.53833, 1.53831, 1.53831, 1.53831, 1.53831, 1.53831, 1.53831, 1.53831, 1.53831, 1.53831, 1.53831, 1.53831, 1.53831, 1.53831, 1.53831, 2.03896, 1.53831
12.3298, 2, 2.00356, 1.51867, 2, -0.00355911, 1.51867, 0, 1.51868, 1.51867, 1.51867, 1.51867, 1.51867, 1.51867, 1.51867, 1.51867, 1.51867, 1.51867, 1.51867, 1.51867, 1.51867, 1.51867, 1.51867, 2.00354, 1.51867
12.3377, 6, 1.96537, 1.49915, 2.82843, 4.03463, 1.49915, 0, 1.49916, 1.49915, 1.49915, 1.49915, 1.49915, 1.49915, 1.49915, 1.49915, 1.49915, 1.49915, 1.49915, 1.49915, 1.49915, 1.49915, 1.49915, 1.96535, 1.49915
12.3456, 2, 1.94562, 1.50059, 2, 0.0543762, 1.50059, 0, 1.50059, 1.50059, 1.50059, 1.50059, 1.50059, 1.50059, 1.50059, 1.50059, 1.50059, 1.50059, 1.50059, 1.50059, 1.50059, 1.50059, 1.50059, 1.94561, 1.50059
