   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_346.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.57552, 10, 6.85152, 6.83643, 3.4641, 3.14848, 0, 6.83644, 6.83645, 6.83643, 6.83643, 6.83643, 6.83643, 6.83643, 6.83643, 6.83643, 6.83643, 6.83643, 6.83643, 6.83643, 6.83643, 6.83643, 6.83643, 6.83643, 6.85149, 6.83643
7.58341, 10, 6.81858, 6.8021, 3.4641, 3.18142, 0, 6.80211, 6.80212, 6.8021, 6.8021, 6.8021, 6.8021, 6.8021, 6.8021, 6.8021, 6.8021, 6.8021, 6.8021, 6.8021, 6.8021, 6.8021, 6.8021, 6.8021, 6.81855, 6.8021
7.59129, 10, 6.78572, 6.76792, 3.4641, 3.21428, 0, 6.76793, 6.76793, 6.76792, 6.76792, 6.76792, 6.76792, 6.76792, 6.76792, 6.76792, 6.76792, 6.76792, 6.76792, 6.76792, 6.76792, 6.76792, 6.76792, 6.76792, 6.78569, 6.76792
7.59918, 12, 6.75245, 6.73341, 3.74166, 5.24755, 0, 6.73342, 6.73343, 6.73341, 6.73341, 6.73341, 6.73341, 6.73341, 6.73341, 6.73341, 6.73341, 6.73341, 6.73341, 6.73341, 6.73341, 6.73341, 6.73341, 6.73341, 6.75242, 6.73341
7.60707, 8, 6.71767, 6.69753, 3.16228, 1.28233, 0, 6.69754, 6.69755, 6.69753, 6.69753, 6.69753, 6.69753, 6.69753, 6.69753, 6.69753, 6.69753, 6.69753, 6.69753, 6.69753, 6.69753, 6.69753, 6.69753, 6.69753, 6.71764, 6.69753
7.61496, 6, 6.68148, 6.66039, 2.82843, -0.681476, 0, 6.6604, 6.66041, 6.66039, 6.66039, 6.66039, 6.66039, 6.66039, 6.66039, 6.66039, 6.66039, 6.66039, 6.66039, 6.66039, 6.66039, 6.66039, 6.66039, 6.66039, 6.68144, 6.66039
7.62285, 8, 6.64452, 6.62267, 3.16228, 1.35548, 0, 6.62269, 6.6227, 6.62267, 6.62267, 6.62267, 6.62267, 6.62267, 6.62267, 6.62267, 6.62267, 6.62267, 6.62267, 6.62267, 6.62267, 6.62268, 6.62267, 6.62267, 6.64449, 6.62267
7.63073, 12, 6.60747, 6.58507, 3.74166, 5.39253, 0, 6.58508, 6.58509, 6.58507, 6.58507, 6.58507, 6.58507, 6.58507, 6.58507, 6.58507, 6.58507, 6.58507, 6.58507, 6.58507, 6.58507, 6.58507, 6.58507, 6.58507, 6.60743, 6.58507
7.63862, 14, 6.57023, 6.5475, 4, 7.42977, 0, 6.54752, 6.54753, 6.5475, 6.5475, 6.5475, 6.5475, 6.5475, 6.5475, 6.5475, 6.5475, 6.5475, 6.5475, 6.5475, 6.5475, 6.5475, 6.5475, 6.5475, 6.57019, 6.5475
7.64651, 8, 6.53233, 6.50952, 3.16228, 1.46767, 0, 6.50953, 6.50954, 6.50952, 6.50952, 6.50952, 6.50952, 6.50952, 6.50952, 6.50952, 6.50952, 6.50952, 6.50952, 6.50952, 6.50952, 6.50952, 6.50952, 6.50952, 6.5323, 6.50952
7.6544, 14, 6.4928, 6.47012, 4, 7.5072, 0, 6.47013, 6.47015, 6.47012, 6.47012, 6.47012, 6.47012, 6.47012, 6.47012, 6.47012, 6.47012, 6.47012, 6.47012, 6.47012, 6.47012, 6.47012, 6.47012, 6.47012, 6.49276, 6.47012
7.66229, 4, 6.45176, 6.42946, 2.44949, -2.45176, 0, 6.42947, 6.42949, 6.42946, 6.42946, 6.42946, 6.42946, 6.42946, 6.42946, 6.42946, 6.42946, 6.42946, 6.42946, 6.42946, 6.42946, 6.42946, 6.42946, 6.42946, 6.45172, 6.42946
7.67017, 20, 6.40995, 6.38824, 4.69042, 13.5901, 0, 6.38825, 6.38827, 6.38824, 6.38824, 6.38824, 6.38824, 6.38824, 6.38824, 6.38824, 6.38824, 6.38824, 6.38824, 6.38824, 6.38824, 6.38824, 6.38824, 6.38824, 6.4099, 6.38824
7.67806, 20, 6.36806, 6.34715, 4.69042, 13.6319, 0, 6.34716, 6.34718, 6.34715, 6.34715, 6.34715, 6.34715, 6.34715, 6.34715, 6.34715, 6.34715, 6.34715, 6.34715, 6.34715, 6.34715, 6.34715, 6.34715, 6.34715, 6.36802, 6.34715
7.68595, 14, 6.32596, 6.30602, 4, 7.67404, 0, 6.30603, 6.30605, 6.30602, 6.30602, 6.30602, 6.30602, 6.30602, 6.30602, 6.30602, 6.30602, 6.30602, 6.30602, 6.30602, 6.30602, 6.30602, 6.30602, 6.30602, 6.32591, 6.30602
7.69384, 16, 6.28328, 6.26446, 4.24264, 9.71672, 0, 6.26447, 6.26449, 6.26446, 6.26446, 6.26446, 6.26446, 6.26446, 6.26446, 6.26446, 6.26446, 6.26446, 6.26446, 6.26446, 6.26446, 6.26446, 6.26446, 6.26446, 6.28323, 6.26446
7.70173, 10, 6.2391, 6.22152, 3.4641, 3.7609, 0, 6.22153, 6.22156, 6.22152, 6.22152, 6.22152, 6.22152, 6.22152, 6.22152, 6.22152, 6.22152, 6.22152, 6.22152, 6.22152, 6.22152, 6.22152, 6.22152, 6.22152, 6.23904, 6.22152
7.70961, 34, 6.19361, 6.17735, 6, 27.8064, 0, 6.17736, 6.1774, 6.17735, 6.17735, 6.17735, 6.17735, 6.17735, 6.17735, 6.17735, 6.17735, 6.17735, 6.17735, 6.17735, 6.17735, 6.17735, 6.17735, 6.17735, 6.19355, 6.17735
7.7175, 16, 6.14755, 6.13266, 4.24264, 9.85245, 0, 6.13267, 6.13271, 6.13266, 6.13266, 6.13266, 6.13266, 6.13266, 6.13266, 6.13266, 6.13266, 6.13266, 6.13266, 6.13266, 6.13266, 6.13266, 6.13266, 6.13266, 6.14749, 6.13266
7.72539, 16, 6.10162, 6.08814, 4.24264, 9.89837, 0, 6.08815, 6.08819, 6.08814, 6.08814, 6.08814, 6.08814, 6.08814, 6.08814, 6.08814, 6.08814, 6.08814, 6.08814, 6.08814, 6.08814, 6.08814, 6.08814, 6.08814, 6.10156, 6.08814
7.73328, 42, 6.05566, 6.04355, 6.63325, 35.9443, 0, 6.04357, 6.04361, 6.04355, 6.04355, 6.04355, 6.04355, 6.04355, 6.04355, 6.04355, 6.04355, 6.04355, 6.04355, 6.04355, 6.04355, 6.04356, 6.04355, 6.04355, 6.05559, 6.04355
7.74117, 22, 6.00934, 5.99859, 4.89898, 15.9907, 0, 5.9986, 5.99865, 5.99859, 5.99859, 5.99859, 5.99859, 5.99859, 5.99859, 5.99859, 5.99859, 5.99859, 5.99859, 5.99859, 5.99859, 5.99859, 5.99859, 5.99859, 6.00926, 5.99859
7.74905, 22, 5.96181, 5.95236, 4.89898, 16.0382, 0, 5.95237, 5.95242, 5.95236, 5.95236, 5.95236, 5.95236, 5.95236, 5.95236, 5.95236, 5.95236, 5.95236, 5.95236, 5.95236, 5.95236, 5.95236, 5.95236, 5.95236, 5.96173, 5.95236
7.75694, 12, 5.91325, 5.90502, 3.74166, 6.08675, 0, 5.90503, 5.90509, 5.90502, 5.90502, 5.90502, 5.90502, 5.90502, 5.90502, 5.90502, 5.90502, 5.90502, 5.90502, 5.90502, 5.90502, 5.90502, 5.90502, 5.90502, 5.91317, 5.90502
7.76483, 32, 5.86433, 5.85723, 5.83095, 26.1357, 0, 5.85724, 5.8573, 5.85723, 5.85723, 5.85723, 5.85723, 5.85723, 5.85723, 5.85723, 5.85723, 5.85723, 5.85723, 5.85723, 5.85723, 5.85723, 5.85723, 5.85723, 5.86424, 5.85723
7.77272, 30, 5.8157, 5.80963, 5.65685, 24.1843, 0, 5.80964, 5.80971, 5.80963, 5.80963, 5.80963, 5.80963, 5.80963, 5.80963, 5.80963, 5.80963, 5.80963, 5.80963, 5.80963, 5.80963, 5.80963, 5.80963, 5.80963, 5.81561, 5.80963
7.78061, 32, 5.76711, 5.76197, 5.83095, 26.2329, 0, 5.76198, 5.76205, 5.76197, 5.76197, 5.76197, 5.76197, 5.76197, 5.76197, 5.76197, 5.76197, 5.76197, 5.76197, 5.76197, 5.76197, 5.76197, 5.76197, 5.76197, 5.76702, 5.76197
7.78849, 36, 5.71825, 5.71393, 6.16441, 30.2817, 0, 5.71394, 5.71401, 5.71393, 5.71393, 5.71393, 5.71393, 5.71393, 5.71393, 5.71393, 5.71393, 5.71393, 5.71393, 5.71393, 5.71393, 5.71393, 5.71393, 5.71393, 5.71815, 5.71393
7.79638, 38, 5.66849, 5.66487, 6.32456, 32.3315, 0, 5.66488, 5.66496, 5.66487, 5.66487, 5.66487, 5.66487, 5.66487, 5.66487, 5.66487, 5.66487, 5.66487, 5.66487, 5.66487, 5.66487, 5.66487, 5.66487, 5.66487, 5.66839, 5.66487
7.80427, 46, 5.61798, 5.61497, 6.9282, 40.382, 0, 5.61498, 5.61506, 5.61497, 5.61497, 5.61497, 5.61497, 5.61497, 5.61497, 5.61497, 5.61497, 5.61497, 5.61497, 5.61497, 5.61497, 5.61497, 5.61497, 5.61497, 5.61787, 5.61497
7.81216, 16, 5.56726, 5.56475, 4.24264, 10.4327, 0, 5.56476, 5.56485, 5.56475, 5.56475, 5.56475, 5.56475, 5.56475, 5.56475, 5.56475, 5.56475, 5.56475, 5.56475, 5.56475, 5.56475, 5.56475, 5.56475, 5.56475, 5.56715, 5.56475
7.82005, 32, 5.51685, 5.51474, 5.83095, 26.4832, 0, 5.51475, 5.51484, 5.51474, 5.51474, 5.51474, 5.51474, 5.51474, 5.51474, 5.51474, 5.51474, 5.51474, 5.51474, 5.51474, 5.51474, 5.51474, 5.51474, 5.51474, 5.51674, 5.51474
7.82793, 24, 5.46645, 5.46464, 5.09902, 18.5335, 0, 5.46466, 5.46474, 5.46464, 5.46464, 5.46464, 5.46464, 5.46464, 5.46464, 5.46464, 5.46464, 5.46464, 5.46464, 5.46464, 5.46464, 5.46464, 5.46464, 5.46464, 5.46635, 5.46464
7.83582, 30, 5.41582, 5.4142, 5.65685, 24.5842, 0, 5.41421, 5.4143, 5.4142, 5.4142, 5.4142, 5.4142, 5.4142, 5.4142, 5.4142, 5.4142, 5.4142, 5.4142, 5.4142, 5.4142, 5.4142, 5.4142, 5.4142, 5.41571, 5.4142
7.84371, 24, 5.36459, 5.36305, 5.09902, 18.6354, 0, 5.36306, 5.36314, 5.36305, 5.36305, 5.36305, 5.36305, 5.36305, 5.36305, 5.36305, 5.36305, 5.36305, 5.36305, 5.36305, 5.36305, 5.36305, 5.36305, 5.36305, 5.36448, 5.36305
7.8516, 18, 5.31294, 5.31134, 4.47214, 12.6871, 0, 5.31135, 5.31143, 5.31134, 5.31134, 5.31134, 5.31134, 5.31134, 5.31134, 5.31134, 5.31134, 5.31134, 5.31134, 5.31134, 5.31134, 5.31134, 5.31134, 5.31134, 5.31284, 5.31134
7.85949, 26, 5.2613, 5.25949, 5.2915, 20.7387, 0, 5.2595, 5.25958, 5.25949, 5.25949, 5.25949, 5.25949, 5.25949, 5.25949, 5.25949, 5.25949, 5.25949, 5.25949, 5.25949, 5.25949, 5.25949, 5.25949, 5.25949, 5.2612, 5.25949
7.86737, 38, 5.20999, 5.20776, 6.32456, 32.79, 0, 5.20777, 5.20785, 5.20776, 5.20776, 5.20776, 5.20776, 5.20776, 5.20776, 5.20776, 5.20776, 5.20776, 5.20776, 5.20776, 5.20776, 5.20776, 5.20776, 5.20776, 5.20989, 5.20776
7.87526, 46, 5.15896, 5.15607, 6.9282, 40.841, 0, 5.15608, 5.15616, 5.15607, 5.15607, 5.15607, 5.15607, 5.15607, 5.15607, 5.15607, 5.15607, 5.15607, 5.15607, 5.15607, 5.15607, 5.15607, 5.15607, 5.15607, 5.15887, 5.15607
7.88315, 32, 5.10798, 5.1041, 5.83095, 26.892, 0, 5.10411, 5.10418, 5.1041, 5.1041, 5.1041, 5.1041, 5.1041, 5.1041, 5.1041, 5.1041, 5.1041, 5.1041, 5.1041, 5.1041, 5.1041, 5.1041, 5.1041, 5.10788, 5.1041
7.89104, 12, 5.05701, 5.05172, 3.74166, 6.94299, 0, 5.05173, 5.0518, 5.05172, 5.05172, 5.05172, 5.05172, 5.05172, 5.05172, 5.05172, 5.05172, 5.05172, 5.05172, 5.05172, 5.05172, 5.05172, 5.05172, 5.05172, 5.05692, 5.05172
7.89893, 22, 5.0062, 4.99895, 4.89898, 16.9938, 0, 4.99896, 4.99902, 4.99895, 4.99895, 4.99895, 4.99895, 4.99895, 4.99895, 4.99895, 4.99895, 4.99895, 4.99895, 4.99895, 4.99895, 4.99895, 4.99895, 4.99895, 5.00611, 4.99895
7.90682, 22, 4.9558, 4.94588, 4.89898, 17.0442, 0, 4.94589, 4.94595, 4.94588, 4.94588, 4.94588, 4.94588, 4.94588, 4.94588, 4.94588, 4.94588, 4.94588, 4.94588, 4.94588, 4.94588, 4.94588, 4.94588, 4.94588, 4.95572, 4.94588
7.9147, 18, 4.90589, 4.89241, 4.47214, 13.0941, 0, 4.89242, 4.89247, 4.89241, 4.89241, 4.89241, 4.89241, 4.89241, 4.89241, 4.89241, 4.89241, 4.89241, 4.89241, 4.89241, 4.89241, 4.89241, 4.89241, 4.89241, 4.90582, 4.89241
7.92259, 22, 4.85673, 4.83853, 4.89898, 17.1433, 0, 4.83854, 4.83859, 4.83853, 4.83853, 4.83853, 4.83853, 4.83853, 4.83853, 4.83853, 4.83853, 4.83853, 4.83853, 4.83853, 4.83853, 4.83853, 4.83853, 4.83853, 4.85665, 4.83853
7.93048, 16, 4.8084, 4.78406, 4.24264, 11.1916, 0, 4.78407, 4.78412, 4.78406, 4.78406, 4.78406, 4.78406, 4.78406, 4.78406, 4.78406, 4.78406, 4.78406, 4.78406, 4.78406, 4.78406, 4.78406, 4.78406, 4.78406, 4.80833, 4.78406
7.93837, 12, 4.76124, 4.72901, 3.74166, 7.23876, 0, 4.72902, 4.72907, 4.72901, 4.72901, 4.72901, 4.72901, 4.72901, 4.72901, 4.72901, 4.72901, 4.72901, 4.72901, 4.72901, 4.72901, 4.72901, 4.72901, 4.72901, 4.76118, 4.72901
7.94626, 4, 4.71564, 4.67337, 2.44949, -0.715635, 0, 4.67339, 4.67342, 4.67337, 4.67337, 4.67337, 4.67337, 4.67337, 4.67337, 4.67337, 4.67337, 4.67337, 4.67337, 4.67337, 4.67337, 4.67337, 4.67337, 4.67337, 4.71557, 4.67337
7.95414, 10, 4.67212, 4.61727, 3.4641, 5.32788, 0, 4.61728, 4.61731, 4.61727, 4.61727, 4.61727, 4.61727, 4.61727, 4.61727, 4.61727, 4.61727, 4.61727, 4.61727, 4.61727, 4.61727, 4.61727, 4.61727, 4.61727, 4.67206, 4.61727
7.96203, 6, 4.63134, 4.56087, 2.82843, 1.36866, 0, 4.56088, 4.56091, 4.56087, 4.56087, 4.56087, 4.56087, 4.56087, 4.56087, 4.56087, 4.56087, 4.56087, 4.56087, 4.56087, 4.56087, 4.56087, 4.56087, 4.56087, 4.63128, 4.56087
7.96992, 4, 4.59373, 4.50413, 2.44949, -0.593729, 0, 4.50415, 4.50418, 4.50413, 4.50413, 4.50413, 4.50413, 4.50413, 4.50413, 4.50413, 4.50413, 4.50413, 4.50413, 4.50413, 4.50413, 4.50413, 4.50413, 4.50413, 4.59368, 4.50413
7.97781, 8, 4.55985, 4.4471, 3.16228, 3.44015, 0, 4.44712, 4.44714, 4.4471, 4.4471, 4.4471, 4.4471, 4.4471, 4.4471, 4.4471, 4.4471, 4.4471, 4.4471, 4.4471, 4.4471, 4.4471, 4.4471, 4.4471, 4.5598, 4.4471
7.9857, 6, 4.53014, 4.38974, 2.82843, 1.46986, 0, 4.38975, 4.38977, 4.38974, 4.38974, 4.38974, 4.38974, 4.38974, 4.38974, 4.38974, 4.38974, 4.38974, 4.38974, 4.38974, 4.38974, 4.38974, 4.38974, 4.38974, 4.53009, 4.38974
7.99358, 8, 4.50514, 4.33209, 3.16228, 3.49486, 0, 4.3321, 4.33213, 4.33209, 4.33209, 4.33209, 4.33209, 4.33209, 4.33209, 4.33209, 4.33209, 4.33209, 4.33209, 4.33209, 4.33209, 4.33209, 4.33209, 4.33209, 4.50509, 4.33209
8.00147, 10, 4.48544, 4.27436, 3.4641, 5.51456, 0, 4.27437, 4.27439, 4.27436, 4.27436, 4.27436, 4.27436, 4.27436, 4.27436, 4.27436, 4.27436, 4.27436, 4.27436, 4.27436, 4.27436, 4.27436, 4.27436, 4.27436, 4.48539, 4.27436
8.00936, 6, 4.47146, 4.21664, 2.82843, 1.52854, 0, 4.21666, 4.21668, 4.21664, 4.21664, 4.21664, 4.21664, 4.21664, 4.21664, 4.21664, 4.21664, 4.21664, 4.21664, 4.21664, 4.21664, 4.21665, 4.21664, 4.21664, 4.47142, 4.21664
8.01725, 6, 4.4634, 4.15894, 2.82843, 1.5366, 0, 4.15895, 4.15897, 4.15894, 4.15894, 4.15894, 4.15894, 4.15894, 4.15894, 4.15894, 4.15894, 4.15894, 4.15894, 4.15894, 4.15894, 4.15894, 4.15894, 4.15894, 4.46335, 4.15894
8.02514, 2, 4.46136, 4.10134, 2, -2.46136, 0, 4.10135, 4.10137, 4.10134, 4.10134, 4.10134, 4.10134, 4.10134, 4.10134, 4.10134, 4.10134, 4.10134, 4.10134, 4.10134, 4.10134, 4.10134, 4.10134, 4.10134, 4.46132, 4.10134
8.03302, 8, 4.46536, 4.044, 3.16228, 3.53464, 0, 4.04401, 4.04403, 4.044, 4.044, 4.044, 4.044, 4.044, 4.044, 4.044, 4.044, 4.044, 4.044, 4.044, 4.044, 4.044, 4.044, 4.044, 4.46532, 4.044
8.04091, 6, 4.47515, 3.98704, 2.82843, 1.52485, 0, 3.98705, 3.98707, 3.98704, 3.98704, 3.98704, 3.98704, 3.98704, 3.98704, 3.98704, 3.98704, 3.98704, 3.98704, 3.98704, 3.98704, 3.98704, 3.98704, 3.98704, 4.47511, 3.98704
8.0488, 4, 4.49003, 3.93039, 2.44949, -0.490026, 0, 3.9304, 3.93042, 3.93039, 3.93039, 3.93039, 3.93039, 3.93039, 3.93039, 3.93039, 3.93039, 3.93039, 3.93039, 3.93039, 3.93039, 3.93039, 3.93039, 3.93039, 4.48998, 3.93039
8.05669, 2, 4.50919, 3.87408, 2, -2.50919, 0, 3.87409, 3.87411, 3.87408, 3.87408, 3.87408, 3.87408, 3.87408, 3.87408, 3.87408, 3.87408, 3.87408, 3.87408, 3.87408, 3.87408, 3.87408, 3.87408, 3.87408, 4.50915, 3.87408
8.06458, 10, 4.53157, 3.81818, 3.4641, 5.46843, 0, 3.81819, 3.81821, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 4.53153, 3.81818
8.07246, 2, 4.61135, 3.81818, 2, -2.61135, 0, 3.81819, 3.81821, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 4.61131, 3.81818
8.08035, 4, 4.6911, 3.81818, 2.44949, -0.691101, 0, 3.81819, 3.81821, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 4.69106, 3.81818
8.08824, 2, 4.76912, 3.81818, 2, -2.76912, 0, 3.81819, 3.81821, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 3.81818, 4.76908, 3.81818
8.09613, 0, 4.86455, 3.83912, 1.41421, -4.86455, 0, 3.83913, 3.83914, 3.83912, 3.83912, 3.83912, 3.83912, 3.83912, 3.83912, 3.83912, 3.83912, 3.83912, 3.83912, 3.83912, 3.83912, 3.83912, 3.83912, 3.83912, 4.86451, 3.83912
8.10402, 2, 4.95465, 3.86005, 2, -2.95465, 0, 3.86007, 3.86008, 3.86005, 3.86005, 3.86005, 3.86005, 3.86005, 3.86005, 3.86005, 3.86005, 3.86005, 3.86005, 3.86005, 3.86005, 3.86005, 3.86005, 3.86005, 4.95461, 3.86005
8.1119, 4, 5.03767, 3.88105, 2.44949, -1.03767, 0, 3.88106, 3.88108, 3.88105, 3.88105, 3.88105, 3.88105, 3.88105, 3.88105, 3.88105, 3.88105, 3.88105, 3.88105, 3.88105, 3.88105, 3.88105, 3.88105, 3.88105, 5.03763, 3.88105
8.11979, 6, 5.112, 3.90214, 2.82843, 0.888004, 0, 3.90215, 3.90217, 3.90214, 3.90214, 3.90214, 3.90214, 3.90214, 3.90214, 3.90214, 3.90214, 3.90214, 3.90214, 3.90214, 3.90214, 3.90214, 3.90214, 3.90214, 5.11196, 3.90214
8.12768, 6, 5.17587, 3.92308, 2.82843, 0.824125, 0, 3.92309, 3.9231, 3.92308, 3.92308, 3.92308, 3.92308, 3.92308, 3.92308, 3.92308, 3.92308, 3.92308, 3.92308, 3.92308, 3.92308, 3.92308, 3.92308, 3.92308, 5.17583, 3.92308
8.13557, 8, 5.22802, 3.94377, 3.16228, 2.77198, 0, 3.94378, 3.9438, 3.94377, 3.94377, 3.94377, 3.94377, 3.94377, 3.94377, 3.94377, 3.94377, 3.94377, 3.94377, 3.94377, 3.94377, 3.94377, 3.94377, 3.94377, 5.22798, 3.94377
8.14346, 12, 5.26757, 3.96429, 3.74166, 6.73243, 0, 3.9643, 3.96432, 3.96429, 3.96429, 3.96429, 3.96429, 3.96429, 3.96429, 3.96429, 3.96429, 3.96429, 3.96429, 3.96429, 3.96429, 3.96429, 3.96429, 3.96429, 5.26753, 3.96429
8.15134, 4, 5.29398, 3.98462, 2.44949, -1.29398, 0, 3.98463, 3.98465, 3.98462, 3.98462, 3.98462, 3.98462, 3.98462, 3.98462, 3.98462, 3.98462, 3.98462, 3.98462, 3.98462, 3.98462, 3.98462, 3.98462, 3.98462, 5.29394, 3.98462
8.15923, 4, 5.30706, 4.00473, 2.44949, -1.30706, 0, 4.00474, 4.00476, 4.00473, 4.00473, 4.00473, 4.00473, 4.00473, 4.00473, 4.00473, 4.00473, 4.00473, 4.00473, 4.00473, 4.00473, 4.00473, 4.00473, 4.00473, 5.30702, 4.00473
8.16712, 6, 5.3069, 4.02448, 2.82843, 0.693105, 0, 4.02449, 4.02451, 4.02448, 4.02448, 4.02448, 4.02448, 4.02448, 4.02448, 4.02448, 4.02448, 4.02448, 4.02448, 4.02448, 4.02448, 4.02448, 4.02448, 4.02448, 5.30685, 4.02448
8.17501, 6, 5.29407, 4.04384, 2.82843, 0.705929, 0, 4.04385, 4.04387, 4.04384, 4.04384, 4.04384, 4.04384, 4.04384, 4.04384, 4.04384, 4.04384, 4.04384, 4.04384, 4.04384, 4.04384, 4.04384, 4.04384, 4.04384, 5.29403, 4.04384
8.1829, 6, 5.26937, 4.06263, 2.82843, 0.73063, 0, 4.06265, 4.06266, 4.06263, 4.06263, 4.06263, 4.06263, 4.06263, 4.06263, 4.06263, 4.06263, 4.06263, 4.06263, 4.06263, 4.06263, 4.06263, 4.06263, 4.06263, 5.26933, 4.06263
8.19078, 6, 5.23403, 4.08082, 2.82843, 0.765975, 0, 4.08084, 4.08086, 4.08082, 4.08082, 4.08082, 4.08082, 4.08082, 4.08082, 4.08082, 4.08082, 4.08082, 4.08082, 4.08082, 4.08082, 4.08083, 4.08082, 4.08082, 5.23398, 4.08082
8.19867, 4, 5.18961, 4.09849, 2.44949, -1.18961, 0, 4.0985, 4.09852, 4.09849, 4.09849, 4.09849, 4.09849, 4.09849, 4.09849, 4.09849, 4.09849, 4.09849, 4.09849, 4.09849, 4.09849, 4.09849, 4.09849, 4.09849, 5.18957, 4.09849
8.20656, 10, 5.13782, 4.11566, 3.4641, 4.86218, 0, 4.11568, 4.1157, 4.11566, 4.11566, 4.11566, 4.11566, 4.11566, 4.11566, 4.11566, 4.11566, 4.11566, 4.11566, 4.11566, 4.11566, 4.11566, 4.11566, 4.11566, 5.13777, 4.11566
8.21445, 0, 5.0804, 4.13229, 1.41421, -5.0804, 0, 4.1323, 4.13233, 4.13229, 4.13229, 4.13229, 4.13229, 4.13229, 4.13229, 4.13229, 4.13229, 4.13229, 4.13229, 4.13229, 4.13229, 4.13229, 4.13229, 4.13229, 5.08036, 4.13229
8.22234, 6, 5.01918, 4.14842, 2.82843, 0.980824, 0, 4.14843, 4.14845, 4.14842, 4.14842, 4.14842, 4.14842, 4.14842, 4.14842, 4.14842, 4.14842, 4.14842, 4.14842, 4.14842, 4.14842, 4.14842, 4.14842, 4.14842, 5.01913, 4.14842
8.23022, 12, 4.95577, 4.16392, 3.74166, 7.04423, 0, 4.16393, 4.16395, 4.16392, 4.16392, 4.16392, 4.16392, 4.16392, 4.16392, 4.16392, 4.16392, 4.16392, 4.16392, 4.16392, 4.16392, 4.16392, 4.16392, 4.16392, 4.95572, 4.16392
8.23811, 4, 4.89181, 4.17879, 2.44949, -0.891812, 0, 4.1788, 4.17883, 4.17879, 4.17879, 4.17879, 4.17879, 4.17879, 4.17879, 4.17879, 4.17879, 4.17879, 4.17879, 4.17879, 4.17879, 4.17879, 4.17879, 4.17879, 4.89176, 4.17879
8.246, 4, 4.82887, 4.19313, 2.44949, -0.828868, 0, 4.19315, 4.19317, 4.19313, 4.19313, 4.19313, 4.19313, 4.19313, 4.19313, 4.19313, 4.19313, 4.19313, 4.19313, 4.19313, 4.19313, 4.19314, 4.19313, 4.19313, 4.82882, 4.19313
8.25389, 14, 4.76836, 4.20707, 4, 9.23164, 0, 4.20708, 4.20711, 4.20707, 4.20707, 4.20707, 4.20707, 4.20707, 4.20707, 4.20707, 4.20707, 4.20707, 4.20707, 4.20707, 4.20707, 4.20707, 4.20707, 4.20707, 4.76831, 4.20707
8.26178, 6, 4.71136, 4.22065, 2.82843, 1.28864, 0, 4.22066, 4.2207, 4.22065, 4.22065, 4.22065, 4.22065, 4.22065, 4.22065, 4.22065, 4.22065, 4.22065, 4.22065, 4.22065, 4.22065, 4.22065, 4.22065, 4.22065, 4.7113, 4.22065
8.26966, 6, 4.65873, 4.2339, 2.82843, 1.34127, 0, 4.23391, 4.23395, 4.2339, 4.2339, 4.2339, 4.2339, 4.2339, 4.2339, 4.2339, 4.2339, 4.2339, 4.2339, 4.2339, 4.2339, 4.2339, 4.2339, 4.2339, 4.65867, 4.2339
8.27755, 6, 4.61087, 4.24665, 2.82843, 1.38913, 0, 4.24666, 4.24671, 4.24665, 4.24665, 4.24665, 4.24665, 4.24665, 4.24665, 4.24665, 4.24665, 4.24665, 4.24665, 4.24665, 4.24665, 4.24665, 4.24665, 4.24665, 4.6108, 4.24665
8.28544, 2, 4.56808, 4.25884, 2, -2.56808, 0, 4.25885, 4.25892, 4.25884, 4.25884, 4.25884, 4.25884, 4.25884, 4.25884, 4.25884, 4.25884, 4.25884, 4.25884, 4.25884, 4.25884, 4.25884, 4.25884, 4.25884, 4.56799, 4.25884
8.29333, 10, 4.53057, 4.27054, 3.4641, 5.46943, 0, 4.27055, 4.27064, 4.27054, 4.27054, 4.27054, 4.27054, 4.27054, 4.27054, 4.27054, 4.27054, 4.27054, 4.27054, 4.27054, 4.27054, 4.27054, 4.27054, 4.27054, 4.53046, 4.27054
8.30122, 8, 4.49839, 4.28184, 3.16228, 3.50161, 0, 4.28185, 4.28196, 4.28184, 4.28184, 4.28184, 4.28184, 4.28184, 4.28184, 4.28184, 4.28184, 4.28184, 4.28184, 4.28184, 4.28184, 4.28184, 4.28184, 4.28184, 4.49825, 4.28184
