   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_186.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.684, 8, 3.14019, 3.12341, 3.16228, 4.85981, 3.12341, 0, 3.13829, 3.12341, 3.12341, 3.12341, 3.12341, 3.12341, 3.12341, 3.12341, 3.12341, 3.12341, 3.12341, 3.12341, 3.12341, 3.12341, 3.12341, 3.12341, 3.12341, 3.12531, 3.12341
11.6919, 6, 3.1273, 3.10714, 2.82843, 2.8727, 3.10714, 0, 3.12521, 3.10714, 3.10714, 3.10714, 3.10714, 3.10714, 3.10714, 3.10714, 3.10714, 3.10714, 3.10714, 3.10714, 3.10714, 3.10714, 3.10714, 3.10714, 3.10714, 3.10923, 3.10714
11.6998, 2, 3.115, 3.09091, 2, -1.115, 3.09091, 0, 3.11272, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09091, 3.09319, 3.09091
11.7077, 0, 3.12674, 3.09814, 1.41421, -3.12674, 3.09814, 0, 3.12428, 3.09814, 3.09814, 3.09814, 3.09814, 3.09814, 3.09814, 3.09814, 3.09814, 3.09814, 3.09814, 3.09814, 3.09814, 3.09814, 3.09814, 3.09814, 3.09814, 3.10061, 3.09814
11.7156, 4, 3.1321, 3.09834, 2.44949, 0.867901, 3.09834, 0, 3.12945, 3.09834, 3.09834, 3.09834, 3.09834, 3.09834, 3.09834, 3.09834, 3.09834, 3.09834, 3.09834, 3.09834, 3.09834, 3.09834, 3.09835, 3.09834, 3.09834, 3.101, 3.09834
11.7234, 4, 3.13148, 3.0919, 2.44949, 0.868516, 3.0919, 0, 3.12865, 3.0919, 3.0919, 3.0919, 3.0919, 3.0919, 3.0919, 3.0919, 3.0919, 3.0919, 3.0919, 3.0919, 3.0919, 3.0919, 3.0919, 3.0919, 3.0919, 3.09473, 3.0919
11.7313, 2, 3.12827, 3.08214, 2, -1.12827, 3.08214, 0, 3.12528, 3.08214, 3.08214, 3.08214, 3.08214, 3.08214, 3.08214, 3.08214, 3.08214, 3.08214, 3.08214, 3.08214, 3.08214, 3.08214, 3.08214, 3.08214, 3.08214, 3.08513, 3.08214
11.7392, 0, 3.12582, 3.0724, 1.41421, -3.12582, 3.0724, 0, 3.12267, 3.0724, 3.0724, 3.0724, 3.0724, 3.0724, 3.0724, 3.0724, 3.0724, 3.0724, 3.0724, 3.0724, 3.0724, 3.0724, 3.0724, 3.0724, 3.0724, 3.07554, 3.0724
11.7471, 6, 3.13874, 3.07727, 2.82843, 2.86126, 3.07727, 0, 3.13545, 3.07727, 3.07727, 3.07727, 3.07727, 3.07727, 3.07727, 3.07727, 3.07727, 3.07727, 3.07727, 3.07727, 3.07727, 3.07727, 3.07727, 3.07727, 3.07727, 3.08055, 3.07727
11.755, 4, 3.14686, 3.0766, 2.44949, 0.853141, 3.0766, 0, 3.14346, 3.0766, 3.0766, 3.0766, 3.0766, 3.0766, 3.0766, 3.0766, 3.0766, 3.0766, 3.0766, 3.0766, 3.0766, 3.0766, 3.0766, 3.0766, 3.0766, 3.07999, 3.0766
11.7628, 8, 3.15056, 3.07076, 3.16228, 4.84944, 3.07076, 0, 3.14707, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07076, 3.07424, 3.07076
11.7707, 6, 3.15238, 3.06234, 2.82843, 2.84762, 3.06234, 0, 3.14883, 3.06234, 3.06234, 3.06234, 3.06234, 3.06234, 3.06234, 3.06234, 3.06234, 3.06234, 3.06234, 3.06234, 3.06234, 3.06234, 3.06235, 3.06234, 3.06234, 3.0659, 3.06234
11.7786, 6, 3.15487, 3.05394, 2.82843, 2.84513, 3.05394, 0, 3.15127, 3.05394, 3.05394, 3.05394, 3.05394, 3.05394, 3.05394, 3.05394, 3.05394, 3.05394, 3.05394, 3.05394, 3.05394, 3.05394, 3.05395, 3.05394, 3.05394, 3.05754, 3.05394
11.7865, 2, 3.16956, 3.05718, 2, -1.16956, 3.05718, 0, 3.16594, 3.05718, 3.05718, 3.05718, 3.05718, 3.05718, 3.05718, 3.05718, 3.05718, 3.05718, 3.05718, 3.05718, 3.05718, 3.05718, 3.05718, 3.05718, 3.05718, 3.06079, 3.05718
11.7944, 10, 3.17994, 3.05563, 3.4641, 6.82006, 3.05563, 0, 3.17633, 3.05563, 3.05563, 3.05563, 3.05563, 3.05563, 3.05563, 3.05563, 3.05563, 3.05563, 3.05563, 3.05563, 3.05563, 3.05563, 3.05563, 3.05563, 3.05563, 3.05924, 3.05563
11.8023, 0, 3.18624, 3.04965, 1.41421, -3.18624, 3.04965, 0, 3.18267, 3.04965, 3.04965, 3.04965, 3.04965, 3.04965, 3.04965, 3.04965, 3.04965, 3.04965, 3.04965, 3.04965, 3.04965, 3.04965, 3.04965, 3.04965, 3.04965, 3.05323, 3.04965
11.8101, 4, 3.19055, 3.04146, 2.44949, 0.809455, 3.04146, 0, 3.18703, 3.04146, 3.04146, 3.04146, 3.04146, 3.04146, 3.04146, 3.04146, 3.04146, 3.04146, 3.04146, 3.04146, 3.04146, 3.04146, 3.04147, 3.04146, 3.04146, 3.04497, 3.04146
11.818, 6, 3.19491, 3.03329, 2.82843, 2.80509, 3.03329, 0, 3.19148, 3.03329, 3.03329, 3.03329, 3.03329, 3.03329, 3.03329, 3.03329, 3.03329, 3.03329, 3.03329, 3.03329, 3.03329, 3.03329, 3.03329, 3.03329, 3.03329, 3.03671, 3.03329
11.8259, 4, 3.20948, 3.03543, 2.44949, 0.790518, 3.03543, 0, 3.20616, 3.03543, 3.03543, 3.03543, 3.03543, 3.03543, 3.03543, 3.03543, 3.03543, 3.03543, 3.03543, 3.03543, 3.03543, 3.03543, 3.03544, 3.03543, 3.03543, 3.03875, 3.03543
11.8338, 6, 3.21969, 3.03352, 2.82843, 2.78031, 3.03352, 0, 3.2165, 3.03352, 3.03352, 3.03352, 3.03352, 3.03352, 3.03352, 3.03352, 3.03352, 3.03352, 3.03352, 3.03352, 3.03352, 3.03352, 3.03353, 3.03352, 3.03352, 3.03671, 3.03352
11.8417, 4, 3.22561, 3.02783, 2.44949, 0.774386, 3.02783, 0, 3.22257, 3.02783, 3.02783, 3.02783, 3.02783, 3.02783, 3.02783, 3.02783, 3.02783, 3.02783, 3.02783, 3.02783, 3.02783, 3.02783, 3.02784, 3.02783, 3.02783, 3.03088, 3.02783
11.8495, 0, 3.22896, 3.02026, 1.41421, -3.22896, 3.02026, 0, 3.22608, 3.02026, 3.02026, 3.02026, 3.02026, 3.02026, 3.02026, 3.02026, 3.02026, 3.02026, 3.02026, 3.02026, 3.02026, 3.02026, 3.02026, 3.02026, 3.02026, 3.02314, 3.02026
11.8574, 6, 3.23143, 3.0127, 2.82843, 2.76857, 3.0127, 0, 3.22872, 3.0127, 3.0127, 3.0127, 3.0127, 3.0127, 3.0127, 3.0127, 3.0127, 3.0127, 3.0127, 3.0127, 3.0127, 3.0127, 3.0127, 3.0127, 3.0127, 3.01541, 3.0127
11.8653, 6, 3.2408, 3.0131, 2.82843, 2.7592, 3.0131, 0, 3.23827, 3.0131, 3.0131, 3.0131, 3.0131, 3.0131, 3.0131, 3.0131, 3.0131, 3.0131, 3.0131, 3.0131, 3.0131, 3.0131, 3.01311, 3.0131, 3.0131, 3.01564, 3.0131
11.8732, 10, 3.24558, 3.01016, 3.4641, 6.75442, 3.01016, 0, 3.24322, 3.01016, 3.01016, 3.01016, 3.01016, 3.01016, 3.01016, 3.01016, 3.01016, 3.01016, 3.01016, 3.01016, 3.01016, 3.01016, 3.01016, 3.01016, 3.01016, 3.01251, 3.01016
11.8811, 14, 3.24585, 3.0041, 4, 10.7542, 3.0041, 0, 3.24367, 3.0041, 3.0041, 3.0041, 3.0041, 3.0041, 3.0041, 3.0041, 3.0041, 3.0041, 3.0041, 3.0041, 3.0041, 3.0041, 3.0041, 3.0041, 3.0041, 3.00626, 3.0041
11.889, 2, 3.24305, 2.99648, 2, -1.24305, 2.99648, 0, 3.24106, 2.99648, 2.99648, 2.99648, 2.99648, 2.99648, 2.99648, 2.99648, 2.99648, 2.99648, 2.99648, 2.99648, 2.99648, 2.99648, 2.99649, 2.99648, 2.99648, 2.99847, 2.99648
11.8968, 10, 3.23864, 2.98888, 3.4641, 6.76136, 2.98888, 0, 3.23683, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98888, 2.98889, 2.98888, 2.98888, 2.9907, 2.98888
11.9047, 6, 3.23965, 2.98837, 2.82843, 2.76035, 2.98837, 0, 3.238, 2.98837, 2.98837, 2.98837, 2.98837, 2.98837, 2.98837, 2.98837, 2.98837, 2.98837, 2.98837, 2.98837, 2.98837, 2.98837, 2.98837, 2.98837, 2.98837, 2.99002, 2.98837
11.9126, 10, 3.23621, 2.98512, 3.4641, 6.76379, 2.98512, 0, 3.23471, 2.98512, 2.98512, 2.98512, 2.98512, 2.98512, 2.98512, 2.98512, 2.98512, 2.98512, 2.98512, 2.98512, 2.98512, 2.98512, 2.98512, 2.98512, 2.98512, 2.98662, 2.98512
11.9205, 4, 3.2285, 2.97932, 2.44949, 0.7715, 2.97932, 0, 3.22714, 2.97932, 2.97932, 2.97932, 2.97932, 2.97932, 2.97932, 2.97932, 2.97932, 2.97932, 2.97932, 2.97932, 2.97932, 2.97932, 2.97932, 2.97932, 2.97932, 2.98067, 2.97932
11.9284, 0, 3.21786, 2.97223, 1.41421, -3.21786, 2.97223, 0, 3.21662, 2.97223, 2.97223, 2.97223, 2.97223, 2.97223, 2.97223, 2.97223, 2.97223, 2.97223, 2.97223, 2.97223, 2.97223, 2.97223, 2.97224, 2.97223, 2.97223, 2.97347, 2.97223
11.9362, 6, 3.20564, 2.96516, 2.82843, 2.79436, 2.96516, 0, 3.20449, 2.96516, 2.96516, 2.96516, 2.96516, 2.96516, 2.96516, 2.96516, 2.96516, 2.96516, 2.96516, 2.96516, 2.96516, 2.96516, 2.96516, 2.96516, 2.96516, 2.96631, 2.96516
11.9441, 2, 3.1968, 2.96296, 2, -1.1968, 2.96296, 0, 3.19572, 2.96296, 2.96296, 2.96296, 2.96296, 2.96296, 2.96296, 2.96296, 2.96296, 2.96296, 2.96296, 2.96296, 2.96296, 2.96296, 2.96296, 2.96296, 2.96296, 2.96404, 2.96296
11.952, 4, 3.18443, 2.95856, 2.44949, 0.81557, 2.95856, 0, 3.18338, 2.95856, 2.95856, 2.95856, 2.95856, 2.95856, 2.95856, 2.95856, 2.95856, 2.95856, 2.95856, 2.95856, 2.95856, 2.95856, 2.95856, 2.95856, 2.95856, 2.95961, 2.95856
11.9599, 2, 3.16885, 2.95214, 2, -1.16885, 2.95214, 0, 3.16779, 2.95214, 2.95214, 2.95214, 2.95214, 2.95214, 2.95214, 2.95214, 2.95214, 2.95214, 2.95214, 2.95214, 2.95214, 2.95214, 2.95214, 2.95214, 2.95214, 2.9532, 2.95214
11.9678, 2, 3.15127, 2.94471, 2, -1.15127, 2.94471, 0, 3.15015, 2.94471, 2.94471, 2.94471, 2.94471, 2.94471, 2.94471, 2.94471, 2.94471, 2.94471, 2.94471, 2.94471, 2.94471, 2.94471, 2.94471, 2.94471, 2.94471, 2.94583, 2.94471
11.9757, 2, 3.1329, 2.93729, 2, -1.1329, 2.93729, 0, 3.13165, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93729, 2.93854, 2.93729
11.9835, 4, 3.11756, 2.9335, 2.44949, 0.882442, 2.9335, 0, 3.11611, 2.9335, 2.9335, 2.9335, 2.9335, 2.9335, 2.9335, 2.9335, 2.9335, 2.9335, 2.9335, 2.9335, 2.9335, 2.9335, 2.9335, 2.9335, 2.9335, 2.93495, 2.9335
11.9914, 6, 3.10064, 2.9285, 2.82843, 2.89936, 2.9285, 0, 3.0989, 2.9285, 2.9285, 2.9285, 2.9285, 2.9285, 2.9285, 2.9285, 2.9285, 2.9285, 2.9285, 2.9285, 2.9285, 2.9285, 2.9285, 2.9285, 2.9285, 2.93024, 2.9285
11.9993, 2, 3.08256, 2.92251, 2, -1.08256, 2.92251, 0, 3.08042, 2.92251, 2.92251, 2.92251, 2.92251, 2.92251, 2.92251, 2.92251, 2.92251, 2.92251, 2.92251, 2.92251, 2.92251, 2.92251, 2.92251, 2.92251, 2.92251, 2.92465, 2.92251
12.0072, 8, 3.06364, 2.91563, 3.16228, 4.93636, 2.91563, 0, 3.06096, 2.91563, 2.91563, 2.91563, 2.91563, 2.91563, 2.91563, 2.91563, 2.91563, 2.91563, 2.91563, 2.91563, 2.91563, 2.91563, 2.91563, 2.91563, 2.91563, 2.91831, 2.91563
12.0151, 2, 3.04433, 2.90811, 2, -1.04433, 2.90811, 0, 3.04095, 2.90811, 2.90811, 2.90811, 2.90811, 2.90811, 2.90811, 2.90811, 2.90811, 2.90811, 2.90811, 2.90811, 2.90811, 2.90811, 2.90812, 2.90811, 2.90811, 2.91149, 2.90811
12.023, 4, 3.02505, 2.90019, 2.44949, 0.974946, 2.90019, 0, 3.02077, 2.90019, 2.90019, 2.90019, 2.90019, 2.90019, 2.90019, 2.90019, 2.90019, 2.90019, 2.90019, 2.90019, 2.90019, 2.90019, 2.90019, 2.90019, 2.90019, 2.90446, 2.90019
12.0308, 2, 3.00614, 2.89201, 2, -1.00614, 2.89201, 0, 3.00072, 2.89201, 2.89201, 2.89201, 2.89201, 2.89201, 2.89201, 2.89201, 2.89201, 2.89201, 2.89201, 2.89201, 2.89201, 2.89201, 2.89201, 2.89201, 2.89201, 2.89742, 2.89201
12.0387, 0, 2.98789, 2.88371, 1.41421, -2.98789, 2.88371, 0, 2.98105, 2.88371, 2.88371, 2.88371, 2.88371, 2.88371, 2.88371, 2.88371, 2.88371, 2.88371, 2.88371, 2.88371, 2.88371, 2.88371, 2.88372, 2.88371, 2.88371, 2.89055, 2.88371
12.0466, 2, 2.96992, 2.87478, 2, -0.969922, 2.87478, 0, 2.96134, 2.87478, 2.87478, 2.87478, 2.87478, 2.87478, 2.87478, 2.87478, 2.87478, 2.87478, 2.87478, 2.87478, 2.87478, 2.87478, 2.87478, 2.87478, 2.87478, 2.88336, 2.87478
12.0545, 2, 2.95237, 2.86521, 2, -0.952369, 2.86521, 0, 2.94165, 2.86521, 2.86521, 2.86521, 2.86521, 2.86521, 2.86521, 2.86521, 2.86521, 2.86521, 2.86521, 2.86521, 2.86521, 2.86521, 2.86521, 2.86521, 2.86521, 2.87593, 2.86521
12.0624, 4, 2.93525, 2.8549, 2.44949, 1.06475, 2.8549, 0, 2.92194, 2.8549, 2.8549, 2.8549, 2.8549, 2.8549, 2.8549, 2.8549, 2.8549, 2.8549, 2.8549, 2.8549, 2.8549, 2.8549, 2.8549, 2.8549, 2.8549, 2.8682, 2.8549
12.0702, 4, 2.91882, 2.84401, 2.44949, 1.08118, 2.84401, 0, 2.90242, 2.84401, 2.84401, 2.84401, 2.84401, 2.84401, 2.84401, 2.84401, 2.84401, 2.84401, 2.84401, 2.84401, 2.84401, 2.84401, 2.84401, 2.84401, 2.84401, 2.86041, 2.84401
12.0781, 6, 2.90346, 2.83286, 2.82843, 3.09654, 2.83286, 0, 2.88338, 2.83286, 2.83286, 2.83286, 2.83286, 2.83286, 2.83286, 2.83286, 2.83286, 2.83286, 2.83286, 2.83286, 2.83286, 2.83286, 2.83286, 2.83286, 2.83286, 2.85293, 2.83286
12.086, 2, 2.88953, 2.82172, 2, -0.889529, 2.82172, 0, 2.86514, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82172, 2.82173, 2.82172, 2.82172, 2.84611, 2.82172
12.0939, 4, 2.8787, 2.81223, 2.44949, 1.1213, 2.81223, 0, 2.84927, 2.81223, 2.81223, 2.81223, 2.81223, 2.81223, 2.81223, 2.81223, 2.81223, 2.81223, 2.81223, 2.81223, 2.81223, 2.81223, 2.81223, 2.81223, 2.81223, 2.84165, 2.81223
12.1018, 2, 2.86841, 2.80177, 2, -0.868407, 2.80177, 0, 2.83316, 2.80177, 2.80177, 2.80177, 2.80177, 2.80177, 2.80177, 2.80177, 2.80177, 2.80177, 2.80177, 2.80177, 2.80177, 2.80177, 2.80177, 2.80177, 2.80177, 2.83701, 2.80177
12.1097, 6, 2.85872, 2.7904, 2.82843, 3.14128, 2.7904, 0, 2.81682, 2.7904, 2.7904, 2.7904, 2.7904, 2.7904, 2.7904, 2.7904, 2.7904, 2.7904, 2.7904, 2.7904, 2.7904, 2.7904, 2.7904, 2.7904, 2.7904, 2.83229, 2.7904
12.1175, 10, 2.85012, 2.77858, 3.4641, 7.14988, 2.77858, 0, 2.80068, 2.77858, 2.77858, 2.77858, 2.77858, 2.77858, 2.77858, 2.77858, 2.77858, 2.77858, 2.77858, 2.77858, 2.77858, 2.77858, 2.77859, 2.77858, 2.77858, 2.82802, 2.77858
12.1254, 0, 2.84305, 2.7668, 1.41421, -2.84305, 2.7668, 0, 2.78514, 2.7668, 2.7668, 2.7668, 2.7668, 2.7668, 2.7668, 2.7668, 2.7668, 2.7668, 2.7668, 2.7668, 2.7668, 2.7668, 2.7668, 2.7668, 2.7668, 2.82471, 2.7668
12.1333, 2, 2.84034, 2.75788, 2, -0.840343, 2.75788, 0, 2.773, 2.75788, 2.75788, 2.75788, 2.75788, 2.75788, 2.75788, 2.75788, 2.75788, 2.75788, 2.75788, 2.75788, 2.75788, 2.75788, 2.75788, 2.75788, 2.75788, 2.82521, 2.75788
12.1412, 4, 2.83777, 2.74766, 2.44949, 1.16223, 2.74766, 0, 2.76005, 2.74766, 2.74766, 2.74766, 2.74766, 2.74766, 2.74766, 2.74766, 2.74766, 2.74766, 2.74766, 2.74766, 2.74766, 2.74766, 2.74766, 2.74766, 2.74766, 2.82538, 2.74766
12.1491, 4, 2.8354, 2.73627, 2.44949, 1.1646, 2.73627, 0, 2.74635, 2.73627, 2.73627, 2.73627, 2.73627, 2.73627, 2.73627, 2.73627, 2.73627, 2.73627, 2.73627, 2.73627, 2.73627, 2.73627, 2.73628, 2.73627, 2.73627, 2.82532, 2.73627
12.1569, 0, 2.83375, 2.72433, 1.41421, -2.83375, 2.72433, 0, 2.73247, 2.72433, 2.72433, 2.72433, 2.72433, 2.72433, 2.72433, 2.72433, 2.72433, 2.72433, 2.72433, 2.72433, 2.72433, 2.72433, 2.72433, 2.72433, 2.72433, 2.82561, 2.72433
12.1648, 0, 2.83328, 2.71241, 1.41421, -2.83328, 2.71241, 0, 2.71894, 2.71241, 2.71241, 2.71241, 2.71241, 2.71241, 2.71241, 2.71241, 2.71241, 2.71241, 2.71241, 2.71241, 2.71241, 2.71241, 2.71241, 2.71241, 2.71241, 2.82675, 2.71241
12.1727, 4, 2.83719, 2.70384, 2.44949, 1.16281, 2.70384, 0, 2.70905, 2.70384, 2.70384, 2.70384, 2.70384, 2.70384, 2.70384, 2.70384, 2.70384, 2.70384, 2.70384, 2.70384, 2.70384, 2.70384, 2.70384, 2.70384, 2.70384, 2.83198, 2.70384
12.1806, 0, 2.8402, 2.69352, 1.41421, -2.8402, 2.69352, 0, 2.69764, 2.69352, 2.69352, 2.69352, 2.69352, 2.69352, 2.69352, 2.69352, 2.69352, 2.69352, 2.69352, 2.69352, 2.69352, 2.69352, 2.69352, 2.69352, 2.69352, 2.83607, 2.69352
12.1885, 4, 2.84232, 2.68165, 2.44949, 1.15768, 2.68165, 0, 2.68489, 2.68165, 2.68165, 2.68165, 2.68165, 2.68165, 2.68165, 2.68165, 2.68165, 2.68165, 2.68165, 2.68165, 2.68165, 2.68165, 2.68165, 2.68165, 2.68165, 2.83908, 2.68165
12.1964, 12, 2.84415, 2.66902, 3.74166, 9.15585, 2.66902, 0, 2.67155, 2.66902, 2.66902, 2.66902, 2.66902, 2.66902, 2.66902, 2.66902, 2.66902, 2.66902, 2.66902, 2.66902, 2.66902, 2.66902, 2.66902, 2.66902, 2.66902, 2.84161, 2.66902
12.2042, 0, 2.84622, 2.65642, 1.41421, -2.84622, 2.65642, 0, 2.65838, 2.65642, 2.65642, 2.65642, 2.65642, 2.65642, 2.65642, 2.65642, 2.65642, 2.65642, 2.65642, 2.65642, 2.65642, 2.65642, 2.65642, 2.65642, 2.65642, 2.84426, 2.65642
12.2121, 4, 2.85316, 2.6487, 2.44949, 1.14684, 2.6487, 0, 2.65021, 2.6487, 2.6487, 2.6487, 2.6487, 2.6487, 2.6487, 2.6487, 2.6487, 2.6487, 2.6487, 2.6487, 2.6487, 2.6487, 2.6487, 2.6487, 2.6487, 2.85165, 2.6487
12.22, 10, 2.85758, 2.63875, 3.4641, 7.14242, 2.63875, 0, 2.63991, 2.63875, 2.63875, 2.63875, 2.63875, 2.63875, 2.63875, 2.63875, 2.63875, 2.63875, 2.63875, 2.63875, 2.63875, 2.63875, 2.63875, 2.63875, 2.63875, 2.85642, 2.63875
12.2279, 2, 2.85945, 2.62681, 2, -0.859454, 2.62681, 0, 2.62769, 2.62681, 2.62681, 2.62681, 2.62681, 2.62681, 2.62681, 2.62681, 2.62681, 2.62681, 2.62681, 2.62681, 2.62681, 2.62681, 2.62681, 2.62681, 2.62681, 2.85857, 2.62681
12.2358, 4, 2.85955, 2.6139, 2.44949, 1.14045, 2.6139, 0, 2.61456, 2.6139, 2.6139, 2.6139, 2.6139, 2.6139, 2.6139, 2.6139, 2.6139, 2.6139, 2.6139, 2.6139, 2.6139, 2.6139, 2.6139, 2.6139, 2.6139, 2.85888, 2.6139
12.2436, 4, 2.8586, 2.60102, 2.44949, 1.1414, 2.60102, 0, 2.60151, 2.60102, 2.60102, 2.60102, 2.60102, 2.60102, 2.60102, 2.60102, 2.60102, 2.60102, 2.60102, 2.60102, 2.60102, 2.60102, 2.60102, 2.60102, 2.60102, 2.8581, 2.60102
12.2515, 8, 2.86145, 2.59325, 3.16228, 5.13855, 2.59325, 0, 2.59362, 2.59325, 2.59325, 2.59325, 2.59325, 2.59325, 2.59325, 2.59325, 2.59325, 2.59325, 2.59325, 2.59325, 2.59325, 2.59325, 2.59325, 2.59325, 2.59325, 2.86108, 2.59325
12.2594, 6, 2.86031, 2.58302, 2.82843, 3.13969, 2.58302, 0, 2.58329, 2.58302, 2.58302, 2.58302, 2.58302, 2.58302, 2.58302, 2.58302, 2.58302, 2.58302, 2.58302, 2.58302, 2.58302, 2.58302, 2.58302, 2.58302, 2.58302, 2.86003, 2.58302
12.2673, 8, 2.85525, 2.57061, 3.16228, 5.14475, 2.57061, 0, 2.57081, 2.57061, 2.57061, 2.57061, 2.57061, 2.57061, 2.57061, 2.57061, 2.57061, 2.57061, 2.57061, 2.57061, 2.57061, 2.57061, 2.57061, 2.57061, 2.57061, 2.85505, 2.57061
12.2752, 4, 2.84725, 2.55712, 2.44949, 1.15275, 2.55712, 0, 2.55727, 2.55712, 2.55712, 2.55712, 2.55712, 2.55712, 2.55712, 2.55712, 2.55712, 2.55712, 2.55712, 2.55712, 2.55712, 2.55712, 2.55713, 2.55712, 2.55712, 2.8471, 2.55712
12.2831, 6, 2.83727, 2.54368, 2.82843, 3.16273, 2.54368, 0, 2.54378, 2.54368, 2.54368, 2.54368, 2.54368, 2.54368, 2.54368, 2.54368, 2.54368, 2.54368, 2.54368, 2.54368, 2.54368, 2.54368, 2.54368, 2.54368, 2.54368, 2.83716, 2.54368
12.2909, 6, 2.83123, 2.53624, 2.82843, 3.16877, 2.53624, 0, 2.53632, 2.53624, 2.53624, 2.53624, 2.53624, 2.53624, 2.53624, 2.53624, 2.53624, 2.53624, 2.53624, 2.53624, 2.53624, 2.53624, 2.53625, 2.53624, 2.53624, 2.83115, 2.53624
12.2988, 8, 2.82051, 2.52624, 3.16228, 5.17949, 2.52624, 0, 2.5263, 2.52624, 2.52624, 2.52624, 2.52624, 2.52624, 2.52624, 2.52624, 2.52624, 2.52624, 2.52624, 2.52624, 2.52624, 2.52624, 2.52625, 2.52624, 2.52624, 2.82045, 2.52624
12.3067, 4, 2.80536, 2.51391, 2.44949, 1.19464, 2.51391, 0, 2.51395, 2.51391, 2.51391, 2.51391, 2.51391, 2.51391, 2.51391, 2.51391, 2.51391, 2.51391, 2.51391, 2.51391, 2.51391, 2.51391, 2.51391, 2.51391, 2.51391, 2.80532, 2.51391
12.3146, 0, 2.78703, 2.50043, 1.41421, -2.78703, 2.50043, 0, 2.50045, 2.50043, 2.50043, 2.50043, 2.50043, 2.50043, 2.50043, 2.50043, 2.50043, 2.50043, 2.50043, 2.50043, 2.50043, 2.50043, 2.50043, 2.50043, 2.50043, 2.787, 2.50043
12.3225, 6, 2.76681, 2.48698, 2.82843, 3.23319, 2.48698, 0, 2.487, 2.48698, 2.48698, 2.48698, 2.48698, 2.48698, 2.48698, 2.48698, 2.48698, 2.48698, 2.48698, 2.48698, 2.48698, 2.48698, 2.48698, 2.48698, 2.48698, 2.76679, 2.48698
12.3303, 2, 2.75022, 2.47894, 2, -0.750215, 2.47894, 0, 2.47895, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.47894, 2.7502, 2.47894
12.3382, 6, 2.72957, 2.46845, 2.82843, 3.27043, 2.46845, 0, 2.46846, 2.46845, 2.46845, 2.46845, 2.46845, 2.46845, 2.46845, 2.46845, 2.46845, 2.46845, 2.46845, 2.46845, 2.46845, 2.46845, 2.46845, 2.46845, 2.46845, 2.72955, 2.46845
12.3461, 4, 2.70528, 2.45572, 2.44949, 1.29472, 2.45572, 0, 2.45573, 2.45572, 2.45572, 2.45572, 2.45572, 2.45572, 2.45572, 2.45572, 2.45572, 2.45572, 2.45572, 2.45572, 2.45572, 2.45572, 2.45572, 2.45572, 2.45572, 2.70527, 2.45572
12.354, 0, 2.67873, 2.4419, 1.41421, -2.67873, 2.4419, 0, 2.4419, 2.4419, 2.4419, 2.4419, 2.4419, 2.4419, 2.4419, 2.4419, 2.4419, 2.4419, 2.4419, 2.4419, 2.4419, 2.4419, 2.4419, 2.4419, 2.4419, 2.67872, 2.4419
12.3619, 0, 2.65128, 2.42812, 1.41421, -2.65128, 2.42812, 0, 2.42812, 2.42812, 2.42812, 2.42812, 2.42812, 2.42812, 2.42812, 2.42812, 2.42812, 2.42812, 2.42812, 2.42812, 2.42812, 2.42812, 2.42812, 2.42812, 2.42812, 2.65127, 2.42812
12.3698, 8, 2.62872, 2.41989, 3.16228, 5.37128, 2.41989, 0, 2.4199, 2.41989, 2.41989, 2.41989, 2.41989, 2.41989, 2.41989, 2.41989, 2.41989, 2.41989, 2.41989, 2.41989, 2.41989, 2.41989, 2.4199, 2.41989, 2.41989, 2.62871, 2.41989
12.3776, 8, 2.6035, 2.40944, 3.16228, 5.3965, 2.40944, 0, 2.40945, 2.40944, 2.40944, 2.40944, 2.40944, 2.40944, 2.40944, 2.40944, 2.40944, 2.40944, 2.40944, 2.40944, 2.40944, 2.40944, 2.40945, 2.40944, 2.40944, 2.6035, 2.40944
