   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_257.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.5433, 6, 3.2146, 3.13373, 2.82843, 2.7854, 0, 3.13373, 3.13373, 3.13373, 3.13373, 3.13373, 3.13373, 3.13373, 3.13373, 3.13373, 3.13373, 3.13373, 3.13373, 3.13373, 3.13373, 3.13373, 3.13373, 3.13373, 3.21459, 3.13373
12.5511, 8, 3.21259, 3.11177, 3.16228, 4.78741, 0, 3.11177, 3.11177, 3.11177, 3.11177, 3.11177, 3.11177, 3.11177, 3.11177, 3.11177, 3.11177, 3.11177, 3.11177, 3.11177, 3.11177, 3.11177, 3.11177, 3.11177, 3.21259, 3.11177
12.559, 10, 3.21353, 3.08822, 3.4641, 6.78647, 0, 3.08822, 3.08822, 3.08822, 3.08822, 3.08822, 3.08822, 3.08822, 3.08822, 3.08822, 3.08822, 3.08822, 3.08822, 3.08822, 3.08822, 3.08822, 3.08822, 3.08822, 3.21353, 3.08822
12.5669, 6, 3.21979, 3.06476, 2.82843, 2.78021, 0, 3.06477, 3.06476, 3.06476, 3.06476, 3.06476, 3.06476, 3.06476, 3.06476, 3.06476, 3.06476, 3.06476, 3.06476, 3.06476, 3.06476, 3.06476, 3.06476, 3.06476, 3.21979, 3.06476
12.5748, 2, 3.24186, 3.05117, 2, -1.24186, 0, 3.05117, 3.05117, 3.05117, 3.05117, 3.05117, 3.05117, 3.05117, 3.05117, 3.05117, 3.05117, 3.05117, 3.05117, 3.05117, 3.05117, 3.05117, 3.05117, 3.05117, 3.24186, 3.05117
12.5827, 6, 3.26619, 3.0331, 2.82843, 2.73381, 0, 3.0331, 3.0331, 3.0331, 3.0331, 3.0331, 3.0331, 3.0331, 3.0331, 3.0331, 3.0331, 3.0331, 3.0331, 3.0331, 3.0331, 3.0331, 3.0331, 3.0331, 3.26619, 3.0331
12.5906, 4, 3.29426, 3.01126, 2.44949, 0.705745, 0, 3.01126, 3.01126, 3.01126, 3.01126, 3.01126, 3.01126, 3.01126, 3.01126, 3.01126, 3.01126, 3.01126, 3.01126, 3.01126, 3.01126, 3.01126, 3.01126, 3.01126, 3.29425, 3.01126
12.5985, 6, 3.32878, 2.98758, 2.82843, 2.67122, 0, 2.98758, 2.98758, 2.98758, 2.98758, 2.98758, 2.98758, 2.98758, 2.98758, 2.98758, 2.98758, 2.98758, 2.98758, 2.98758, 2.98758, 2.98758, 2.98758, 2.98758, 3.32877, 2.98758
12.6063, 2, 3.37243, 2.964, 2, -1.37243, 0, 2.964, 2.964, 2.964, 2.964, 2.964, 2.964, 2.964, 2.964, 2.964, 2.964, 2.964, 2.964, 2.964, 2.964, 2.964, 2.964, 2.964, 3.37243, 2.964
12.6142, 4, 3.43627, 2.95088, 2.44949, 0.563731, 0, 2.95088, 2.95088, 2.95088, 2.95088, 2.95088, 2.95088, 2.95088, 2.95088, 2.95088, 2.95088, 2.95088, 2.95088, 2.95088, 2.95088, 2.95088, 2.95088, 2.95088, 3.43626, 2.95088
12.6221, 8, 3.50547, 2.93281, 3.16228, 4.49453, 0, 2.93281, 2.93281, 2.93281, 2.93281, 2.93281, 2.93281, 2.93281, 2.93281, 2.93281, 2.93281, 2.93281, 2.93281, 2.93281, 2.93281, 2.93281, 2.93281, 2.93281, 3.50547, 2.93281
12.63, 4, 3.58123, 2.91053, 2.44949, 0.418774, 0, 2.91053, 2.91053, 2.91053, 2.91053, 2.91053, 2.91053, 2.91053, 2.91053, 2.91053, 2.91053, 2.91053, 2.91053, 2.91053, 2.91053, 2.91053, 2.91053, 2.91053, 3.58122, 2.91053
12.6379, 4, 3.66599, 2.88621, 2.44949, 0.334013, 0, 2.88621, 2.88621, 2.88621, 2.88621, 2.88621, 2.88621, 2.88621, 2.88621, 2.88621, 2.88621, 2.88621, 2.88621, 2.88621, 2.88621, 2.88621, 2.88621, 2.88621, 3.66598, 2.88621
12.6458, 10, 3.76197, 2.86199, 3.4641, 6.23803, 0, 2.86199, 2.86199, 2.86199, 2.86199, 2.86199, 2.86199, 2.86199, 2.86199, 2.86199, 2.86199, 2.86199, 2.86199, 2.86199, 2.86199, 2.86199, 2.86199, 2.86199, 3.76197, 2.86199
12.6536, 2, 3.8811, 2.85, 2, -1.8811, 0, 2.85001, 2.85, 2.85, 2.85, 2.85, 2.85, 2.85, 2.85, 2.85, 2.85, 2.85, 2.85, 2.85, 2.85, 2.85, 2.85, 2.85, 3.8811, 2.85
12.6615, 6, 4.00521, 2.83253, 2.82843, 1.99479, 0, 2.83254, 2.83253, 2.83253, 2.83253, 2.83253, 2.83253, 2.83253, 2.83253, 2.83253, 2.83253, 2.83253, 2.83253, 2.83253, 2.83253, 2.83253, 2.83253, 2.83253, 4.0052, 2.83253
12.6694, 8, 4.13436, 2.81041, 3.16228, 3.86564, 0, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 4.13436, 2.81041
12.6773, 6, 4.26986, 2.78604, 2.82843, 1.73014, 0, 2.78604, 2.78604, 2.78604, 2.78604, 2.78604, 2.78604, 2.78604, 2.78604, 2.78604, 2.78604, 2.78604, 2.78604, 2.78604, 2.78604, 2.78604, 2.78604, 2.78604, 4.26985, 2.78604
12.6852, 6, 4.41264, 2.76177, 2.82843, 1.58736, 0, 2.76177, 2.76177, 2.76177, 2.76177, 2.76177, 2.76177, 2.76177, 2.76177, 2.76177, 2.76177, 2.76177, 2.76177, 2.76177, 2.76177, 2.76177, 2.76177, 2.76177, 4.41264, 2.76177
12.6931, 4, 4.57371, 2.75034, 2.44949, -0.573706, 0, 2.75035, 2.75034, 2.75034, 2.75034, 2.75034, 2.75034, 2.75034, 2.75034, 2.75034, 2.75034, 2.75034, 2.75034, 2.75034, 2.75034, 2.75034, 2.75034, 2.75034, 4.5737, 2.75034
12.7009, 0, 4.73222, 2.73298, 1.41421, -4.73222, 0, 2.73298, 2.73298, 2.73298, 2.73298, 2.73298, 2.73298, 2.73298, 2.73298, 2.73298, 2.73298, 2.73298, 2.73298, 2.73298, 2.73298, 2.73298, 2.73298, 2.73298, 4.73222, 2.73298
12.7088, 4, 4.88672, 2.71057, 2.44949, -0.886721, 0, 2.71058, 2.71057, 2.71057, 2.71057, 2.71057, 2.71057, 2.71057, 2.71057, 2.71057, 2.71057, 2.71057, 2.71057, 2.71057, 2.71057, 2.71057, 2.71057, 2.71057, 4.88672, 2.71057
12.7167, 12, 5.03724, 2.68572, 3.74166, 6.96276, 0, 2.68573, 2.68572, 2.68572, 2.68572, 2.68572, 2.68572, 2.68572, 2.68572, 2.68572, 2.68572, 2.68572, 2.68572, 2.68572, 2.68572, 2.68572, 2.68572, 2.68572, 5.03724, 2.68572
12.7246, 10, 5.18361, 2.66099, 3.4641, 4.81639, 0, 2.66099, 2.66099, 2.66099, 2.66099, 2.66099, 2.66099, 2.66099, 2.66099, 2.66099, 2.66099, 2.66099, 2.66099, 2.66099, 2.66099, 2.66099, 2.66099, 2.66099, 5.1836, 2.66099
12.7325, 8, 5.33727, 2.65067, 3.16228, 2.66273, 0, 2.65068, 2.65067, 2.65067, 2.65067, 2.65067, 2.65067, 2.65067, 2.65067, 2.65067, 2.65067, 2.65067, 2.65067, 2.65067, 2.65067, 2.65067, 2.65067, 2.65067, 5.33727, 2.65067
12.7404, 0, 5.47448, 2.63392, 1.41421, -5.47448, 0, 2.63392, 2.63392, 2.63392, 2.63392, 2.63392, 2.63392, 2.63392, 2.63392, 2.63392, 2.63392, 2.63392, 2.63392, 2.63392, 2.63392, 2.63392, 2.63392, 2.63392, 5.47448, 2.63392
12.7482, 8, 5.5934, 2.6117, 3.16228, 2.4066, 0, 2.6117, 2.6117, 2.6117, 2.6117, 2.6117, 2.6117, 2.6117, 2.6117, 2.6117, 2.6117, 2.6117, 2.6117, 2.6117, 2.6117, 2.6117, 2.6117, 2.6117, 5.59339, 2.6117
12.7561, 8, 5.69414, 2.58683, 3.16228, 2.30586, 0, 2.58683, 2.58683, 2.58683, 2.58683, 2.58683, 2.58683, 2.58683, 2.58683, 2.58683, 2.58683, 2.58683, 2.58683, 2.58683, 2.58683, 2.58683, 2.58683, 2.58683, 5.69414, 2.58683
12.764, 10, 5.777, 2.56208, 3.4641, 4.223, 0, 2.56208, 2.56208, 2.56208, 2.56208, 2.56208, 2.56208, 2.56208, 2.56208, 2.56208, 2.56208, 2.56208, 2.56208, 2.56208, 2.56208, 2.56208, 2.56208, 2.56208, 5.77699, 2.56208
12.7719, 4, 5.85477, 2.55241, 2.44949, -1.85477, 0, 2.55241, 2.55241, 2.55241, 2.55241, 2.55241, 2.55241, 2.55241, 2.55241, 2.55241, 2.55241, 2.55241, 2.55241, 2.55241, 2.55241, 2.55241, 2.55241, 2.55241, 5.85477, 2.55241
12.7798, 8, 5.90377, 2.53589, 3.16228, 2.09623, 0, 2.5359, 2.53589, 2.53589, 2.53589, 2.53589, 2.53589, 2.53589, 2.53589, 2.53589, 2.53589, 2.53589, 2.53589, 2.53589, 2.53589, 2.53589, 2.53589, 2.53589, 5.90376, 2.53589
12.7877, 4, 5.92364, 2.51354, 2.44949, -1.92364, 0, 2.51354, 2.51354, 2.51354, 2.51354, 2.51354, 2.51354, 2.51354, 2.51354, 2.51354, 2.51354, 2.51354, 2.51354, 2.51354, 2.51354, 2.51354, 2.51354, 2.51354, 5.92364, 2.51354
12.7955, 12, 5.91655, 2.48836, 3.74166, 6.08345, 0, 2.48836, 2.48836, 2.48836, 2.48836, 2.48836, 2.48836, 2.48836, 2.48836, 2.48836, 2.48836, 2.48836, 2.48836, 2.48836, 2.48836, 2.48836, 2.48836, 2.48836, 5.91654, 2.48836
12.8034, 14, 5.88509, 2.4633, 4, 8.11491, 0, 2.46331, 2.4633, 2.4633, 2.4633, 2.4633, 2.4633, 2.4633, 2.4633, 2.4633, 2.4633, 2.4633, 2.4633, 2.4633, 2.4633, 2.46331, 2.4633, 2.4633, 5.88509, 2.4633
12.8113, 6, 5.84571, 2.45462, 2.82843, 0.154294, 0, 2.45463, 2.45462, 2.45462, 2.45462, 2.45462, 2.45462, 2.45462, 2.45462, 2.45462, 2.45462, 2.45462, 2.45462, 2.45462, 2.45462, 2.45463, 2.45462, 2.45462, 5.8457, 2.45462
12.8192, 8, 5.77547, 2.4387, 3.16228, 2.22453, 0, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 2.4387, 5.77546, 2.4387
12.8271, 6, 5.67662, 2.41658, 2.82843, 0.323382, 0, 2.41659, 2.41658, 2.41658, 2.41658, 2.41658, 2.41658, 2.41658, 2.41658, 2.41658, 2.41658, 2.41658, 2.41658, 2.41658, 2.41658, 2.41659, 2.41658, 2.41658, 5.67661, 2.41658
12.835, 12, 5.55398, 2.39146, 3.74166, 6.44602, 0, 2.39147, 2.39146, 2.39146, 2.39146, 2.39146, 2.39146, 2.39146, 2.39146, 2.39146, 2.39146, 2.39146, 2.39146, 2.39146, 2.39146, 2.39146, 2.39146, 2.39146, 5.55398, 2.39146
12.8429, 6, 5.41273, 2.36647, 2.82843, 0.587274, 0, 2.36648, 2.36647, 2.36647, 2.36647, 2.36647, 2.36647, 2.36647, 2.36647, 2.36647, 2.36647, 2.36647, 2.36647, 2.36647, 2.36647, 2.36647, 2.36647, 2.36647, 5.41272, 2.36647
12.8507, 8, 5.27205, 2.35846, 3.16228, 2.72795, 0, 2.35847, 2.35846, 2.35846, 2.35846, 2.35846, 2.35846, 2.35846, 2.35846, 2.35846, 2.35846, 2.35846, 2.35846, 2.35846, 2.35846, 2.35846, 2.35846, 2.35846, 5.27204, 2.35846
12.8586, 2, 5.10996, 2.34288, 2, -3.10996, 0, 2.34288, 2.34288, 2.34288, 2.34288, 2.34288, 2.34288, 2.34288, 2.34288, 2.34288, 2.34288, 2.34288, 2.34288, 2.34288, 2.34288, 2.34288, 2.34288, 2.34288, 5.10996, 2.34288
12.8665, 4, 4.93034, 2.32079, 2.44949, -0.930339, 0, 2.3208, 2.32079, 2.32079, 2.32079, 2.32079, 2.32079, 2.32079, 2.32079, 2.32079, 2.32079, 2.32079, 2.32079, 2.32079, 2.32079, 2.32079, 2.32079, 2.32079, 4.93033, 2.32079
12.8744, 6, 4.73933, 2.29556, 2.82843, 1.26067, 0, 2.29556, 2.29556, 2.29556, 2.29556, 2.29556, 2.29556, 2.29556, 2.29556, 2.29556, 2.29556, 2.29556, 2.29556, 2.29556, 2.29556, 2.29556, 2.29556, 2.29556, 4.73932, 2.29556
12.8823, 10, 4.54303, 2.27046, 3.4641, 5.45697, 0, 2.27047, 2.27046, 2.27046, 2.27046, 2.27046, 2.27046, 2.27046, 2.27046, 2.27046, 2.27046, 2.27046, 2.27046, 2.27046, 2.27046, 2.27046, 2.27046, 2.27046, 4.54302, 2.27046
12.8902, 2, 4.36204, 2.26334, 2, -2.36204, 0, 2.26336, 2.26334, 2.26334, 2.26334, 2.26334, 2.26334, 2.26334, 2.26334, 2.26334, 2.26334, 2.26334, 2.26334, 2.26334, 2.26334, 2.26334, 2.26334, 2.26334, 4.36202, 2.26334
12.898, 6, 4.17303, 2.24832, 2.82843, 1.82697, 0, 2.24834, 2.24832, 2.24832, 2.24832, 2.24832, 2.24832, 2.24832, 2.24832, 2.24832, 2.24832, 2.24832, 2.24832, 2.24832, 2.24832, 2.24832, 2.24832, 2.24832, 4.17301, 2.24832
12.9059, 8, 3.97949, 2.22651, 3.16228, 4.02051, 0, 2.22653, 2.22651, 2.22651, 2.22651, 2.22651, 2.22651, 2.22651, 2.22651, 2.22651, 2.22651, 2.22651, 2.22651, 2.22651, 2.22651, 2.22651, 2.22651, 2.22651, 3.97946, 2.22651
12.9138, 8, 3.78701, 2.2014, 3.16228, 4.21299, 0, 2.20144, 2.2014, 2.2014, 2.2014, 2.2014, 2.2014, 2.2014, 2.2014, 2.2014, 2.2014, 2.2014, 2.2014, 2.2014, 2.2014, 2.2014, 2.2014, 2.2014, 3.78697, 2.2014
12.9217, 6, 3.60088, 2.17643, 2.82843, 2.39912, 0, 2.17648, 2.17643, 2.17643, 2.17643, 2.17643, 2.17643, 2.17643, 2.17643, 2.17643, 2.17643, 2.17643, 2.17643, 2.17643, 2.17643, 2.17643, 2.17643, 2.17643, 3.60082, 2.17643
12.9296, 4, 3.441, 2.17001, 2.44949, 0.559005, 0, 2.17008, 2.17001, 2.17001, 2.17001, 2.17001, 2.17001, 2.17001, 2.17001, 2.17001, 2.17001, 2.17001, 2.17001, 2.17001, 2.17001, 2.17001, 2.17001, 2.17001, 3.44092, 2.17001
12.9375, 4, 3.28183, 2.15541, 2.44949, 0.718167, 0, 2.15552, 2.15541, 2.15541, 2.15541, 2.15541, 2.15541, 2.15541, 2.15541, 2.15541, 2.15541, 2.15541, 2.15541, 2.15541, 2.15541, 2.15542, 2.15541, 2.15541, 3.28173, 2.15541
12.9453, 2, 3.1254, 2.13378, 2, -1.1254, 0, 2.13392, 2.13378, 2.13378, 2.13378, 2.13378, 2.13378, 2.13378, 2.13378, 2.13378, 2.13378, 2.13378, 2.13378, 2.13378, 2.13378, 2.13379, 2.13378, 2.13378, 3.12526, 2.13378
12.9532, 2, 2.97591, 2.10874, 2, -0.975913, 0, 2.10893, 2.10874, 2.10874, 2.10874, 2.10874, 2.10874, 2.10874, 2.10874, 2.10874, 2.10874, 2.10874, 2.10874, 2.10874, 2.10874, 2.10874, 2.10874, 2.10874, 2.97572, 2.10874
12.9611, 4, 2.83722, 2.08385, 2.44949, 1.16278, 0, 2.0841, 2.08385, 2.08385, 2.08385, 2.08385, 2.08385, 2.08385, 2.08385, 2.08385, 2.08385, 2.08385, 2.08385, 2.08385, 2.08385, 2.08385, 2.08385, 2.08385, 2.83696, 2.08385
12.969, 6, 2.72851, 2.07823, 2.82843, 3.27149, 0, 2.07857, 2.07823, 2.07823, 2.07823, 2.07823, 2.07823, 2.07823, 2.07823, 2.07823, 2.07823, 2.07823, 2.07823, 2.07823, 2.07823, 2.07823, 2.07823, 2.07823, 2.72817, 2.07823
12.9769, 4, 2.62191, 2.06418, 2.44949, 1.37809, 0, 2.06463, 2.06418, 2.06418, 2.06418, 2.06418, 2.06418, 2.06418, 2.06418, 2.06418, 2.06418, 2.06418, 2.06418, 2.06418, 2.06418, 2.06418, 2.06418, 2.06418, 2.62145, 2.06418
12.9848, 0, 2.51822, 2.04285, 1.41421, -2.51822, 0, 2.04345, 2.04285, 2.04285, 2.04285, 2.04285, 2.04285, 2.04285, 2.04285, 2.04285, 2.04285, 2.04285, 2.04285, 2.04285, 2.04285, 2.04285, 2.04285, 2.04285, 2.51762, 2.04285
12.9926, 4, 2.42072, 2.01799, 2.44949, 1.57928, 0, 2.01878, 2.01799, 2.01799, 2.01799, 2.01799, 2.01799, 2.01799, 2.01799, 2.01799, 2.01799, 2.01799, 2.01799, 2.01799, 2.01799, 2.01799, 2.01799, 2.01799, 2.41993, 2.01799
13.0005, 4, 2.3325, 1.99328, 2.44949, 1.6675, 0, 1.99431, 1.99328, 1.99328, 1.99328, 1.99328, 1.99328, 1.99328, 1.99328, 1.99328, 1.99328, 1.99328, 1.99328, 1.99328, 1.99328, 1.99328, 1.99328, 1.99328, 2.33147, 1.99328
13.0084, 10, 2.27276, 1.98862, 3.4641, 7.72724, 0, 1.98994, 1.98862, 1.98862, 1.98862, 1.98862, 1.98862, 1.98862, 1.98862, 1.98862, 1.98862, 1.98862, 1.98862, 1.98862, 1.98862, 1.98862, 1.98862, 1.98862, 2.27143, 1.98862
13.0163, 4, 2.21197, 1.97516, 2.44949, 1.78803, 0, 1.97686, 1.97516, 1.97516, 1.97516, 1.97516, 1.97516, 1.97516, 1.97516, 1.97516, 1.97516, 1.97516, 1.97516, 1.97516, 1.97516, 1.97516, 1.97516, 1.97516, 2.21027, 1.97516
13.0242, 4, 2.15057, 1.95409, 2.44949, 1.84943, 0, 1.95626, 1.95409, 1.95409, 1.95409, 1.95409, 1.95409, 1.95409, 1.95409, 1.95409, 1.95409, 1.95409, 1.95409, 1.95409, 1.95409, 1.95409, 1.95409, 1.95409, 2.1484, 1.95409
13.0321, 4, 2.09177, 1.92933, 2.44949, 1.90823, 0, 1.93208, 1.92933, 1.92933, 1.92933, 1.92933, 1.92933, 1.92933, 1.92933, 1.92933, 1.92933, 1.92933, 1.92933, 1.92933, 1.92933, 1.92933, 1.92933, 1.92933, 2.08902, 1.92933
13.04, 0, 2.03871, 1.90473, 1.41421, -2.03871, 0, 1.90818, 1.90473, 1.90473, 1.90473, 1.90473, 1.90473, 1.90473, 1.90473, 1.90473, 1.90473, 1.90473, 1.90473, 1.90473, 1.90473, 1.90473, 1.90473, 1.90473, 2.03526, 1.90473
13.0478, 0, 2.0133, 1.90285, 1.41421, -2.0133, 0, 1.90716, 1.90285, 1.90285, 1.90285, 1.90285, 1.90285, 1.90285, 1.90285, 1.90285, 1.90285, 1.90285, 1.90285, 1.90285, 1.90285, 1.90285, 1.90285, 1.90285, 2.00899, 1.90285
13.0557, 0, 1.98181, 1.89059, 1.41421, -1.98181, 0, 1.89592, 1.89059, 1.89059, 1.89059, 1.89059, 1.89059, 1.89059, 1.89059, 1.89059, 1.89059, 1.89059, 1.89059, 1.89059, 1.89059, 1.89059, 1.89059, 1.89059, 1.97647, 1.89059
13.0636, 4, 1.94505, 1.86931, 2.44949, 2.05495, 0, 1.87587, 1.86931, 1.86931, 1.86931, 1.86931, 1.86931, 1.86931, 1.86931, 1.86931, 1.86931, 1.86931, 1.86931, 1.86931, 1.86931, 1.86931, 1.86931, 1.86931, 1.93849, 1.86931
13.0715, 2, 1.90717, 1.84366, 2, 0.0928335, 0, 1.85167, 1.84366, 1.84366, 1.84366, 1.84366, 1.84366, 1.84366, 1.84366, 1.84366, 1.84366, 1.84366, 1.84366, 1.84366, 1.84366, 1.84366, 1.84366, 1.84366, 1.89916, 1.84366
13.0794, 2, 1.87227, 1.81818, 2, 0.127734, 0, 1.82789, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.81818, 1.86256, 1.81818
13.0873, 6, 1.88222, 1.83513, 2.82843, 4.11778, 0, 1.84681, 1.83513, 1.83513, 1.83513, 1.83513, 1.83513, 1.83513, 1.83513, 1.83513, 1.83513, 1.83513, 1.83513, 1.83513, 1.83513, 1.83513, 1.83513, 1.83513, 1.87053, 1.83513
13.0951, 4, 1.88301, 1.84083, 2.44949, 2.11699, 0, 1.85478, 1.84083, 1.84083, 1.84083, 1.84083, 1.84083, 1.84083, 1.84083, 1.84083, 1.84083, 1.84083, 1.84083, 1.84083, 1.84083, 1.84083, 1.84083, 1.84083, 1.86906, 1.84083
13.103, 2, 1.87534, 1.83623, 2, 0.124658, 0, 1.85279, 1.83623, 1.83623, 1.83623, 1.83623, 1.83623, 1.83623, 1.83623, 1.83623, 1.83623, 1.83623, 1.83623, 1.83623, 1.83623, 1.83623, 1.83623, 1.83623, 1.85878, 1.83623
13.1109, 0, 1.86414, 1.82651, 1.41421, -1.86414, 0, 1.84601, 1.82651, 1.82651, 1.82651, 1.82651, 1.82651, 1.82651, 1.82651, 1.82651, 1.82651, 1.82651, 1.82651, 1.82651, 1.82651, 1.82651, 1.82651, 1.82651, 1.84464, 1.82651
13.1188, 0, 1.85438, 1.81681, 1.41421, -1.85438, 0, 1.83961, 1.81681, 1.81681, 1.81681, 1.81681, 1.81681, 1.81681, 1.81681, 1.81681, 1.81681, 1.81681, 1.81681, 1.81681, 1.81681, 1.81681, 1.81681, 1.81681, 1.83157, 1.81681
13.1267, 2, 1.86812, 1.82935, 2, 0.131881, 0, 1.85583, 1.82935, 1.82935, 1.82935, 1.82935, 1.82935, 1.82935, 1.82935, 1.82935, 1.82935, 1.82935, 1.82935, 1.82935, 1.82935, 1.82935, 1.82935, 1.82935, 1.84164, 1.82935
13.1346, 6, 1.87448, 1.83336, 2.82843, 4.12552, 0, 1.86388, 1.83336, 1.83336, 1.83336, 1.83336, 1.83336, 1.83336, 1.83336, 1.83336, 1.83336, 1.83336, 1.83336, 1.83336, 1.83336, 1.83336, 1.83336, 1.83336, 1.84395, 1.83336
13.1424, 2, 1.8744, 1.82987, 2, 0.125604, 0, 1.86481, 1.82987, 1.82987, 1.82987, 1.82987, 1.82987, 1.82987, 1.82987, 1.82987, 1.82987, 1.82987, 1.82987, 1.82987, 1.82987, 1.82987, 1.82987, 1.82987, 1.83946, 1.82987
13.1503, 2, 1.87157, 1.82264, 2, 0.128428, 0, 1.86235, 1.82264, 1.82264, 1.82264, 1.82264, 1.82264, 1.82264, 1.82264, 1.82264, 1.82264, 1.82264, 1.82264, 1.82264, 1.82264, 1.82265, 1.82264, 1.82264, 1.83186, 1.82264
13.1582, 14, 1.86972, 1.81543, 4, 12.1303, 0, 1.86024, 1.81543, 1.81543, 1.81543, 1.81543, 1.81543, 1.81543, 1.81543, 1.81543, 1.81543, 1.81543, 1.81543, 1.81543, 1.81543, 1.81543, 1.81543, 1.81543, 1.82491, 1.81543
13.1661, 2, 1.88721, 1.82664, 2, 0.112794, 0, 1.87684, 1.82664, 1.82664, 1.82664, 1.82664, 1.82664, 1.82664, 1.82664, 1.82664, 1.82664, 1.82664, 1.82664, 1.82664, 1.82664, 1.82664, 1.82664, 1.82664, 1.837, 1.82664
13.174, 4, 1.89784, 1.83006, 2.44949, 2.10216, 0, 1.88592, 1.83006, 1.83006, 1.83006, 1.83006, 1.83006, 1.83006, 1.83006, 1.83006, 1.83006, 1.83006, 1.83006, 1.83006, 1.83006, 1.83006, 1.83006, 1.83006, 1.84198, 1.83006
13.1819, 4, 1.90261, 1.82669, 2.44949, 2.09739, 0, 1.8884, 1.82669, 1.82669, 1.82669, 1.82669, 1.82669, 1.82669, 1.82669, 1.82669, 1.82669, 1.82669, 1.82669, 1.82669, 1.82669, 1.82669, 1.82669, 1.82669, 1.8409, 1.82669
13.1897, 2, 1.90496, 1.81994, 2, 0.0950367, 0, 1.88764, 1.81994, 1.81994, 1.81994, 1.81994, 1.81994, 1.81994, 1.81994, 1.81994, 1.81994, 1.81994, 1.81994, 1.81994, 1.81994, 1.81994, 1.81994, 1.81994, 1.83726, 1.81994
13.1976, 8, 1.90832, 1.8132, 3.16228, 6.09168, 0, 1.88695, 1.8132, 1.8132, 1.8132, 1.8132, 1.8132, 1.8132, 1.8132, 1.8132, 1.8132, 1.8132, 1.8132, 1.8132, 1.8132, 1.8132, 1.8132, 1.8132, 1.83457, 1.8132
13.2055, 2, 1.92989, 1.82362, 2, 0.0701064, 0, 1.90339, 1.82362, 1.82362, 1.82362, 1.82362, 1.82362, 1.82362, 1.82362, 1.82362, 1.82362, 1.82362, 1.82362, 1.82362, 1.82362, 1.82362, 1.82362, 1.82362, 1.85012, 1.82362
13.2134, 4, 1.94534, 1.82678, 2.44949, 2.05466, 0, 1.91247, 1.82678, 1.82678, 1.82678, 1.82678, 1.82678, 1.82678, 1.82678, 1.82678, 1.82678, 1.82678, 1.82678, 1.82678, 1.82678, 1.82678, 1.82678, 1.82678, 1.85965, 1.82678
13.2213, 4, 1.95568, 1.82361, 2.44949, 2.04432, 0, 1.91502, 1.82361, 1.82361, 1.82361, 1.82361, 1.82361, 1.82361, 1.82361, 1.82361, 1.82361, 1.82361, 1.82361, 1.82361, 1.82361, 1.82361, 1.82361, 1.82361, 1.86427, 1.82361
13.2292, 4, 1.9642, 1.81729, 2.44949, 2.0358, 0, 1.91411, 1.81729, 1.81729, 1.81729, 1.81729, 1.81729, 1.81729, 1.81729, 1.81729, 1.81729, 1.81729, 1.81729, 1.81729, 1.81729, 1.81729, 1.81729, 1.81729, 1.86737, 1.81729
13.237, 2, 1.97418, 1.81097, 2, 0.0258207, 0, 1.91283, 1.81097, 1.81097, 1.81097, 1.81097, 1.81097, 1.81097, 1.81097, 1.81097, 1.81097, 1.81097, 1.81097, 1.81097, 1.81097, 1.81097, 1.81097, 1.81097, 1.87232, 1.81097
13.2449, 6, 2.00155, 1.82045, 2.82843, 3.99845, 0, 1.92687, 1.82045, 1.82045, 1.82045, 1.82045, 1.82045, 1.82045, 1.82045, 1.82045, 1.82045, 1.82045, 1.82045, 1.82045, 1.82045, 1.82045, 1.82045, 1.82045, 1.89513, 1.82045
13.2528, 6, 2.02389, 1.82314, 2.82843, 3.97611, 0, 1.93356, 1.82314, 1.82314, 1.82314, 1.82314, 1.82314, 1.82314, 1.82314, 1.82314, 1.82314, 1.82314, 1.82314, 1.82314, 1.82314, 1.82314, 1.82314, 1.82314, 1.91347, 1.82314
13.2607, 0, 2.04222, 1.81992, 1.41421, -2.04222, 0, 1.93371, 1.81992, 1.81992, 1.81992, 1.81992, 1.81992, 1.81992, 1.81992, 1.81992, 1.81992, 1.81992, 1.81992, 1.81992, 1.81992, 1.81992, 1.81992, 1.81992, 1.92843, 1.81992
13.2686, 8, 2.05966, 1.81374, 3.16228, 5.94034, 0, 1.93021, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.81374, 1.94319, 1.81374
