   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_62.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.2387, 0, 0.106614, 8.60999e-11, 1.41421, -0.106614, 0, 8.60999e-11, 8.60999e-11, 8.60999e-11, 8.60999e-11, 8.60999e-11, 8.60999e-11, 8.60999e-11, 8.60999e-11, 8.60999e-11, 8.60999e-11, 8.60999e-11, 8.60999e-11, 8.60999e-11, 8.60999e-11, 8.60999e-11, 8.60999e-11, 7.94336e-07, 8.60999e-11, 0.106614, 8.60999e-11, 8.60999e-11
19.2466, 0, 0.10428, 5.39625e-14, 1.41421, -0.10428, 0, 5.39625e-14, 5.39625e-14, 5.39625e-14, 5.39625e-14, 5.39625e-14, 5.39625e-14, 5.39625e-14, 5.39625e-14, 5.39625e-14, 5.39625e-14, 5.39625e-14, 5.39625e-14, 5.39625e-14, 5.39625e-14, 5.39625e-14, 5.39625e-14, 7.95098e-07, 5.39625e-14, 0.104279, 5.39625e-14, 5.39625e-14
19.2545, 0, 0.101996, 1.83254e-10, 1.41421, -0.101996, 0, 1.83254e-10, 1.83254e-10, 1.83254e-10, 1.83254e-10, 1.83254e-10, 1.83254e-10, 1.83254e-10, 1.83254e-10, 1.83254e-10, 1.83254e-10, 1.83254e-10, 1.83254e-10, 1.83254e-10, 1.83254e-10, 1.83254e-10, 1.83254e-10, 7.96157e-07, 1.83254e-10, 0.101995, 1.83254e-10, 1.83254e-10
19.2624, 0, 0.0997614, 3.4296e-10, 1.41421, -0.0997614, 0, 3.4296e-10, 3.4296e-10, 3.4296e-10, 3.4296e-10, 3.4296e-10, 3.4296e-10, 3.4296e-10, 3.4296e-10, 3.4296e-10, 3.4296e-10, 3.4296e-10, 3.4296e-10, 3.4296e-10, 3.4296e-10, 3.4296e-10, 3.4296e-10, 7.97229e-07, 3.4296e-10, 0.0997606, 3.4296e-10, 3.4296e-10
19.2703, 0, 0.0975745, 2.30385e-10, 1.41421, -0.0975745, 0, 2.30385e-10, 2.30385e-10, 2.30385e-10, 2.30385e-10, 2.30385e-10, 2.30385e-10, 2.30385e-10, 2.30385e-10, 2.30385e-10, 2.30385e-10, 2.30385e-10, 2.30385e-10, 2.30385e-10, 2.30385e-10, 2.30385e-10, 2.30385e-10, 7.98079e-07, 2.30385e-10, 0.0975737, 2.30385e-10, 2.30385e-10
19.2782, 0, 0.0954342, 5.89262e-11, 1.41421, -0.0954342, 0, 5.89262e-11, 5.89262e-11, 5.89262e-11, 5.89262e-11, 5.89262e-11, 5.89262e-11, 5.89262e-11, 5.89262e-11, 5.89262e-11, 5.89262e-11, 5.89262e-11, 5.89262e-11, 5.89262e-11, 5.89262e-11, 5.89262e-11, 5.89262e-11, 7.98937e-07, 5.89262e-11, 0.0954334, 5.89262e-11, 5.89262e-11
19.2861, 2, 0.093338, 3.03539e-14, 2, 1.90666, 0, 3.03539e-14, 3.03539e-14, 3.03539e-14, 3.03539e-14, 3.03539e-14, 3.03539e-14, 3.03539e-14, 3.03539e-14, 3.03539e-14, 3.03539e-14, 3.03539e-14, 3.03539e-14, 3.03539e-14, 3.03539e-14, 3.03539e-14, 3.03539e-14, 7.99998e-07, 3.03539e-14, 0.0933372, 3.03539e-14, 3.03539e-14
19.2939, 0, 0.0912848, 1.0308e-10, 1.41421, -0.0912848, 0, 1.0308e-10, 1.0308e-10, 1.0308e-10, 1.0308e-10, 1.0308e-10, 1.0308e-10, 1.0308e-10, 1.0308e-10, 1.0308e-10, 1.0308e-10, 1.0308e-10, 1.0308e-10, 1.0308e-10, 1.0308e-10, 1.0308e-10, 1.0308e-10, 8.01341e-07, 1.0308e-10, 0.091284, 1.0308e-10, 1.0308e-10
19.3018, 0, 0.0892734, 1.92864e-10, 1.41421, -0.0892734, 0, 1.92864e-10, 1.92864e-10, 1.92864e-10, 1.92864e-10, 1.92864e-10, 1.92864e-10, 1.92864e-10, 1.92864e-10, 1.92864e-10, 1.92864e-10, 1.92864e-10, 1.92864e-10, 1.92864e-10, 1.92864e-10, 1.92864e-10, 1.92864e-10, 8.02832e-07, 1.92864e-10, 0.0892726, 1.92864e-10, 1.92864e-10
19.3097, 2, 0.0873023, 1.29468e-10, 2, 1.9127, 0, 1.29468e-10, 1.29468e-10, 1.29468e-10, 1.29468e-10, 1.29468e-10, 1.29468e-10, 1.29468e-10, 1.29468e-10, 1.29468e-10, 1.29468e-10, 1.29468e-10, 1.29468e-10, 1.29468e-10, 1.29468e-10, 1.29468e-10, 1.29468e-10, 8.04381e-07, 1.29468e-10, 0.0873015, 1.29468e-10, 1.29468e-10
19.3176, 0, 0.0853704, 3.30311e-11, 1.41421, -0.0853704, 0, 3.30311e-11, 3.30311e-11, 3.30311e-11, 3.30311e-11, 3.30311e-11, 3.30311e-11, 3.30311e-11, 3.30311e-11, 3.30311e-11, 3.30311e-11, 3.30311e-11, 3.30311e-11, 3.30311e-11, 3.30311e-11, 3.30311e-11, 3.30311e-11, 8.06176e-07, 3.30311e-11, 0.0853696, 3.30311e-11, 3.30311e-11
19.3255, 0, 0.083476, 1.34906e-14, 1.41421, -0.083476, 0, 1.34906e-14, 1.34906e-14, 1.34906e-14, 1.34906e-14, 1.34906e-14, 1.34906e-14, 1.34906e-14, 1.34906e-14, 1.34906e-14, 1.34906e-14, 1.34906e-14, 1.34906e-14, 1.34906e-14, 1.34906e-14, 1.34906e-14, 1.34906e-14, 8.08399e-07, 1.34906e-14, 0.0834752, 1.34906e-14, 1.34906e-14
19.3334, 0, 0.0816192, 1.48432e-11, 1.41421, -0.0816192, 0, 1.48432e-11, 1.48432e-11, 1.48432e-11, 1.48432e-11, 1.48432e-11, 1.48432e-11, 1.48432e-11, 1.48432e-11, 1.48432e-11, 1.48432e-11, 1.48432e-11, 1.48432e-11, 1.48432e-11, 1.48432e-11, 1.48432e-11, 1.48432e-11, 8.11143e-07, 1.48432e-11, 0.0816184, 1.48432e-11, 1.48432e-11
19.3413, 0, 0.0797976, 2.59142e-11, 1.41421, -0.0797976, 0, 2.59142e-11, 2.59142e-11, 2.59142e-11, 2.59142e-11, 2.59142e-11, 2.59142e-11, 2.59142e-11, 2.59142e-11, 2.59142e-11, 2.59142e-11, 2.59142e-11, 2.59142e-11, 2.59142e-11, 2.59142e-11, 2.59142e-11, 2.59142e-11, 8.14498e-07, 2.59142e-11, 0.0797968, 2.59142e-11, 2.59142e-11
19.3492, 0, 0.0780106, 1.71557e-11, 1.41421, -0.0780106, 0, 1.71557e-11, 1.71557e-11, 1.71557e-11, 1.71557e-11, 1.71557e-11, 1.71557e-11, 1.71557e-11, 1.71557e-11, 1.71557e-11, 1.71557e-11, 1.71557e-11, 1.71557e-11, 1.71557e-11, 1.71557e-11, 1.71557e-11, 1.71557e-11, 8.18622e-07, 1.71557e-11, 0.0780098, 1.71557e-11, 1.71557e-11
19.3571, 2, 0.0762572, 4.41005e-12, 2, 1.92374, 0, 4.41005e-12, 4.41005e-12, 4.41005e-12, 4.41005e-12, 4.41005e-12, 4.41005e-12, 4.41005e-12, 4.41005e-12, 4.41005e-12, 4.41005e-12, 4.41005e-12, 4.41005e-12, 4.41005e-12, 4.41005e-12, 4.41005e-12, 4.41005e-12, 8.23756e-07, 4.41005e-12, 0.0762564, 4.41005e-12, 4.41005e-12
19.365, 0, 0.0745364, 3.37265e-15, 1.41421, -0.0745364, 0, 3.37265e-15, 3.37265e-15, 3.37265e-15, 3.37265e-15, 3.37265e-15, 3.37265e-15, 3.37265e-15, 3.37265e-15, 3.37265e-15, 3.37265e-15, 3.37265e-15, 3.37265e-15, 3.37265e-15, 3.37265e-15, 3.37265e-15, 3.37265e-15, 8.30187e-07, 3.37265e-15, 0.0745356, 3.37265e-15, 3.37265e-15
19.3729, 0, 0.0728473, 2.35678e-15, 1.41421, -0.0728473, 0, 2.35678e-15, 2.35678e-15, 2.35678e-15, 2.35678e-15, 2.35678e-15, 2.35678e-15, 2.35678e-15, 2.35678e-15, 2.35678e-15, 2.35678e-15, 2.35678e-15, 2.35678e-15, 2.35678e-15, 2.35678e-15, 2.35678e-15, 2.35678e-15, 8.38254e-07, 2.35678e-15, 0.0728465, 2.35678e-15, 2.35678e-15
19.3808, 0, 0.0711891, 1.4181e-15, 1.41421, -0.0711891, 0, 1.4181e-15, 1.4181e-15, 1.4181e-15, 1.4181e-15, 1.4181e-15, 1.4181e-15, 1.4181e-15, 1.4181e-15, 1.4181e-15, 1.4181e-15, 1.4181e-15, 1.4181e-15, 1.4181e-15, 1.4181e-15, 1.4181e-15, 1.4181e-15, 8.48375e-07, 1.4181e-15, 0.0711882, 1.4181e-15, 1.4181e-15
19.3887, 0, 0.0695611, 6.51324e-16, 1.41421, -0.0695611, 0, 6.51324e-16, 6.51324e-16, 6.51324e-16, 6.51324e-16, 6.51324e-16, 6.51324e-16, 6.51324e-16, 6.51324e-16, 6.51324e-16, 6.51324e-16, 6.51324e-16, 6.51324e-16, 6.51324e-16, 6.51324e-16, 6.51324e-16, 6.51324e-16, 8.61067e-07, 6.51324e-16, 0.0695603, 6.51324e-16, 6.51324e-16
19.3966, 0, 0.067962, 1.62831e-16, 1.41421, -0.067962, 0, 1.62831e-16, 1.62831e-16, 1.62831e-16, 1.62831e-16, 1.62831e-16, 1.62831e-16, 1.62831e-16, 1.62831e-16, 1.62831e-16, 1.62831e-16, 1.62831e-16, 1.62831e-16, 1.62831e-16, 1.62831e-16, 1.62831e-16, 1.62831e-16, 8.76968e-07, 1.62831e-16, 0.0679611, 1.62831e-16, 1.62831e-16
19.4045, 0, 0.0663913, 0, 1.41421, -0.0663913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.96849e-07, 0, 0.0663904, 0, 0
19.4124, 0, 0.0648484, 0, 1.41421, -0.0648484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.21663e-07, 0, 0.0648475, 0, 0
19.4203, 0, 0.0633326, 0, 1.41421, -0.0633326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.52769e-07, 0, 0.0633316, 0, 0
19.4282, 0, 0.0618432, 0, 1.41421, -0.0618432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.92266e-07, 0, 0.0618422, 0, 0
19.4361, 0, 0.0603797, 0, 1.41421, -0.0603797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04016e-06, 0, 0.0603787, 0, 0
19.444, 0, 0.0589417, 0, 1.41421, -0.0589417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09904e-06, 0, 0.0589406, 0, 0
19.4519, 0, 0.0575285, 0, 1.41421, -0.0575285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17125e-06, 0, 0.0575273, 0, 0
19.4598, 0, 0.0561397, 0, 1.41421, -0.0561397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2595e-06, 0, 0.0561385, 0, 0
19.4677, 0, 0.054775, 0, 1.41421, -0.054775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36696e-06, 0, 0.0547736, 0, 0
19.4756, 0, 0.053434, 0, 1.41421, -0.053434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49738e-06, 0, 0.0534325, 0, 0
19.4835, 0, 0.0521163, 0, 1.41421, -0.0521163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65512e-06, 0, 0.0521147, 0, 0
19.4914, 0, 0.0508221, 0, 1.41421, -0.0508221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84528e-06, 0, 0.0508203, 0, 0
19.4993, 0, 0.0495504, 0, 1.41421, -0.0495504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07404e-06, 0, 0.0495484, 0, 0
19.5072, 0, 0.0483014, 0, 1.41421, -0.0483014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34848e-06, 0, 0.0482991, 0, 0
19.5151, 0, 0.047075, 0, 1.41421, -0.047075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67709e-06, 0, 0.0470723, 0, 0
19.523, 0, 0.0458709, 0, 1.41421, -0.0458709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06996e-06, 0, 0.0458679, 0, 0
19.5309, 0, 0.0446892, 0, 1.41421, -0.0446892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53914e-06, 0, 0.0446857, 0, 0
19.5388, 0, 0.0435298, 0, 1.41421, -0.0435298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.09919e-06, 0, 0.0435257, 0, 0
19.5467, 0, 0.0423926, 0, 1.41421, -0.0423926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76777e-06, 0, 0.0423879, 0, 0
19.5546, 0, 0.0412778, 0, 1.41421, -0.0412778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.56671e-06, 0, 0.0412722, 0, 0
19.5625, 0, 0.0401853, 0, 1.41421, -0.0401853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.52329e-06, 0, 0.0401788, 0, 0
19.5704, 0, 0.0391152, 0, 1.41421, -0.0391152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.66792e-06, 0, 0.0391075, 0, 0
19.5783, 0, 0.0380676, 0, 1.41421, -0.0380676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.04169e-06, 0, 0.0380586, 0, 0
19.5862, 0, 0.0370427, 0, 1.41421, -0.0370427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06946e-05, 0, 0.037032, 0, 0
19.5941, 0, 0.0360409, 0, 1.41421, -0.0360409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26881e-05, 0, 0.0360282, 0, 0
19.602, 0, 0.0350619, 0, 1.41421, -0.0350619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51005e-05, 0, 0.0350468, 0, 0
19.6099, 0, 0.0341061, 0, 1.41421, -0.0341061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8027e-05, 0, 0.034088, 0, 0
19.6178, 0, 0.0331737, 0, 1.41421, -0.0331737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15869e-05, 0, 0.0331522, 0, 0
19.6257, 0, 0.0322652, 0, 1.41421, -0.0322652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59277e-05, 0, 0.0322392, 0, 0
19.6336, 0, 0.0313806, 0, 1.41421, -0.0313806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12313e-05, 0, 0.0313494, 0, 0
19.6415, 0, 0.0305205, 0, 1.41421, -0.0305205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7722e-05, 0, 0.0304828, 0, 0
19.6494, 0, 0.0296854, 0, 1.41421, -0.0296854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5672e-05, 0, 0.0296398, 0, 0
19.6573, 0, 0.0288751, 0, 1.41421, -0.0288751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.54221e-05, 0, 0.0288197, 0, 0
19.6652, 0, 0.0280907, 0, 1.41421, -0.0280907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.73713e-05, 0, 0.0280233, 0, 0
19.6731, 0, 0.0273325, 0, 1.41421, -0.0273325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.20107e-05, 0, 0.0272505, 0, 0
19.681, 2, 0.0266012, 0, 2, 1.9734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.99264e-05, 0, 0.0265013, 0, 0
19.6889, 0, 0.0258974, 0, 1.41421, -0.0258974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000121816, 0, 0.0257755, 0, 0
19.6968, 0, 0.025222, 0, 1.41421, -0.025222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0001485, 0, 0.0250735, 0, 0
19.7047, 0, 0.0245755, 0, 1.41421, -0.0245755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000180962, 0, 0.0243946, 0, 0
19.7126, 0, 0.0239592, 0, 1.41421, -0.0239592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000220331, 0, 0.0237389, 0, 0
19.7205, 0, 0.0233741, 0, 1.41421, -0.0233741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000267923, 0, 0.0231062, 0, 0
19.7284, 0, 0.0228215, 0, 1.41421, -0.0228215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000325257, 0, 0.0224963, 0, 0
19.7363, 0, 0.0223029, 0, 1.41421, -0.0223029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000394064, 0, 0.0219088, 0, 0
19.7442, 0, 0.0218197, 0, 1.41421, -0.0218197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000476315, 0, 0.0213434, 0, 0
19.752, 0, 0.021374, 0, 1.41421, -0.021374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0005742, 0, 0.0207998, 0, 0
19.7599, 0, 0.0209674, 0, 1.41421, -0.0209674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000690245, 0, 0.0202772, 0, 0
19.7678, 0, 0.0206023, 0, 1.41421, -0.0206023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000827214, 0, 0.0197751, 0, 0
19.7757, 0, 0.0202812, 0, 1.41421, -0.0202812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000988059, 0, 0.0192932, 0, 0
19.7836, 0, 0.0200068, 0, 1.41421, -0.0200068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00117611, 0, 0.0188307, 0, 0
19.7915, 0, 0.0197819, 0, 1.41421, -0.0197819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00139492, 0, 0.018387, 0, 0
19.7994, 0, 0.0196096, 0, 1.41421, -0.0196096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00164832, 0, 0.0179613, 0, 0
19.8073, 0, 0.0194933, 0, 1.41421, -0.0194933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00194026, 0, 0.0175531, 0, 0
19.8152, 0, 0.0194364, 0, 1.41421, -0.0194364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00227514, 0, 0.0171613, 0, 0
19.8231, 0, 0.0194426, 0, 1.41421, -0.0194426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0026573, 0, 0.0167853, 0, 0
19.831, 2, 0.0195156, 0, 2, 1.98048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00309127, 0, 0.0164243, 0, 0
19.8389, 2, 0.0196592, 0, 2, 1.98034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00358165, 0, 0.0160775, 0, 0
19.8468, 0, 0.0198772, 0, 1.41421, -0.0198772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00413303, 0, 0.0157442, 0, 0
19.8547, 0, 0.0201734, 0, 1.41421, -0.0201734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00474977, 0, 0.0154236, 0, 0
19.8626, 0, 0.0205514, 0, 1.41421, -0.0205514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00543656, 0, 0.0151149, 0, 0
19.8705, 0, 0.0210147, 0, 1.41421, -0.0210147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00619742, 0, 0.0148173, 0, 0
19.8784, 0, 0.0215665, 0, 1.41421, -0.0215665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0070364, 0, 0.0145301, 0, 0
19.8863, 0, 0.0222094, 0, 1.41421, -0.0222094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00795655, 0, 0.0142528, 0, 0
19.8942, 0, 0.0229457, 0, 1.41421, -0.0229457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00896104, 0, 0.0139847, 0, 0
19.9021, 0, 0.0237773, 0, 1.41421, -0.0237773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100523, 0, 0.013725, 0, 0
19.91, 0, 0.0247052, 0, 1.41421, -0.0247052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0112317, 0, 0.0134735, 0, 0
19.9179, 0, 0.0257304, 0, 1.41421, -0.0257304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0125011, 0, 0.0132293, 0, 0
19.9258, 0, 0.0268524, 0, 1.41421, -0.0268524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0138602, 0, 0.0129922, 0, 0
19.9337, 0, 0.0280704, 0, 1.41421, -0.0280704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0153087, 0, 0.0127616, 0, 0
19.9416, 0, 0.0293824, 0, 1.41421, -0.0293824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0168451, 0, 0.0125373, 0, 0
19.9495, 0, 0.030786, 0, 1.41421, -0.030786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0184671, 0, 0.0123189, 0, 0
19.9574, 0, 0.0322775, 0, 1.41421, -0.0322775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0201714, 0, 0.0121061, 0, 0
19.9653, 0, 0.0338521, 0, 1.41421, -0.0338521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0219534, 0, 0.0118987, 0, 0
19.9732, 0, 0.0355054, 0, 1.41421, -0.0355054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.023809, 0, 0.0116964, 0, 0
19.9811, 0, 0.0372313, 0, 1.41421, -0.0372313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0257321, 0, 0.0114992, 0, 0
19.989, 0, 0.0390219, 0, 1.41421, -0.0390219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0277149, 0, 0.011307, 0, 0
19.9969, 0, 0.0408699, 0, 1.41421, -0.0408699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0297502, 0, 0.0111197, 0, 0
20.0048, 0, 0.0427667, 0, 1.41421, -0.0427667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0318294, 0, 0.0109373, 0, 0
20.0127, 0, 0.0447025, 0, 1.41421, -0.0447025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0339427, 0, 0.0107598, 0, 0
20.0206, 0, 0.0466684, 0, 1.41421, -0.0466684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0360811, 0, 0.0105873, 0, 0
20.0285, 0, 0.0486533, 0, 1.41421, -0.0486533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0382334, 0, 0.0104199, 0, 0
20.0364, 0, 0.050646, 0, 1.41421, -0.050646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0403884, 0, 0.0102576, 0, 0
20.0443, 0, 0.0526348, 0, 1.41421, -0.0526348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0425342, 0, 0.0101006, 0, 0
20.0522, 0, 0.0546077, 0, 1.41421, -0.0546077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0446584, 0, 0.00994923, 0, 0
20.0601, 0, 0.0565519, 0, 1.41421, -0.0565519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0467484, 0, 0.00980354, 0, 0
20.068, 0, 0.0584543, 0, 1.41421, -0.0584543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0487905, 0, 0.00966381, 0, 0
20.0759, 2, 0.0603025, 0, 2, 1.9397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0507722, 0, 0.00953023, 0, 0
