   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_138.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.7984, 0, 0.0174681, 0.00895826, 1.41421, -0.0174681, 0, 0.00895826, 0.00895826, 0.00895826, 0.00895826, 0.00895826, 0.00895826, 0.00895826, 0.00895826, 0.00895826, 0.00895826, 0.00895826, 0.00895826, 0.00895904, 0.00895826, 0.0174673, 0.00895826, 0.00895826
16.8063, 0, 0.016881, 0.00826588, 1.41421, -0.016881, 0, 0.00826588, 0.00826588, 0.00826588, 0.00826588, 0.00826588, 0.00826588, 0.00826588, 0.00826588, 0.00826588, 0.00826588, 0.00826588, 0.00826588, 0.00826665, 0.00826588, 0.0168802, 0.00826588, 0.00826588
16.8142, 0, 0.0163158, 0.00759389, 1.41421, -0.0163158, 0, 0.00759389, 0.00759389, 0.00759389, 0.00759389, 0.00759389, 0.00759389, 0.00759389, 0.00759389, 0.00759389, 0.00759389, 0.00759389, 0.00759389, 0.00759467, 0.00759389, 0.016315, 0.00759389, 0.00759389
16.8221, 2, 0.0157758, 0.00694567, 2, 1.98422, 0, 0.00694567, 0.00694567, 0.00694567, 0.00694567, 0.00694567, 0.00694567, 0.00694567, 0.00694567, 0.00694567, 0.00694567, 0.00694567, 0.00694567, 0.00694645, 0.00694567, 0.015775, 0.00694567, 0.00694567
16.83, 0, 0.0152634, 0.00632357, 1.41421, -0.0152634, 0, 0.00632357, 0.00632357, 0.00632357, 0.00632357, 0.00632357, 0.00632357, 0.00632357, 0.00632357, 0.00632357, 0.00632357, 0.00632357, 0.00632357, 0.00632434, 0.00632357, 0.0152626, 0.00632357, 0.00632357
16.8379, 4, 0.0147801, 0.00572905, 2.44949, 3.98522, 0, 0.00572905, 0.00572905, 0.00572905, 0.00572905, 0.00572905, 0.00572905, 0.00572905, 0.00572905, 0.00572905, 0.00572905, 0.00572905, 0.00572905, 0.00572982, 0.00572905, 0.0147793, 0.00572905, 0.00572905
16.8457, 0, 0.0143268, 0.00516299, 1.41421, -0.0143268, 0, 0.00516299, 0.00516299, 0.00516299, 0.00516299, 0.00516299, 0.00516299, 0.00516299, 0.00516299, 0.00516299, 0.00516299, 0.00516299, 0.00516299, 0.00516376, 0.00516299, 0.014326, 0.00516299, 0.00516299
16.8536, 0, 0.0139041, 0.00462589, 1.41421, -0.0139041, 0, 0.00462589, 0.00462589, 0.00462589, 0.00462589, 0.00462589, 0.00462589, 0.00462589, 0.00462589, 0.00462589, 0.00462589, 0.00462589, 0.00462589, 0.00462667, 0.00462589, 0.0139033, 0.00462589, 0.00462589
16.8615, 0, 0.0135122, 0.00411806, 1.41421, -0.0135122, 0, 0.00411806, 0.00411806, 0.00411806, 0.00411806, 0.00411806, 0.00411806, 0.00411806, 0.00411806, 0.00411806, 0.00411806, 0.00411806, 0.00411806, 0.00411884, 0.00411806, 0.0135114, 0.00411806, 0.00411806
16.8694, 0, 0.0131463, 0.00363463, 1.41421, -0.0131463, 0, 0.00363463, 0.00363463, 0.00363463, 0.00363463, 0.00363463, 0.00363463, 0.00363463, 0.00363463, 0.00363463, 0.00363463, 0.00363463, 0.00363463, 0.00363541, 0.00363463, 0.0131456, 0.00363463, 0.00363463
16.8773, 0, 0.0128063, 0.0031754, 1.41421, -0.0128063, 0, 0.0031754, 0.0031754, 0.0031754, 0.0031754, 0.0031754, 0.0031754, 0.0031754, 0.0031754, 0.0031754, 0.0031754, 0.0031754, 0.0031754, 0.00317618, 0.0031754, 0.0128055, 0.0031754, 0.0031754
16.8852, 0, 0.0124933, 0.00274149, 1.41421, -0.0124933, 0, 0.00274149, 0.00274149, 0.00274149, 0.00274149, 0.00274149, 0.00274149, 0.00274149, 0.00274149, 0.00274149, 0.00274149, 0.00274149, 0.00274149, 0.00274227, 0.00274149, 0.0124925, 0.00274149, 0.00274149
16.8931, 2, 0.0122099, 0.00233546, 2, 1.98779, 0, 0.00233546, 0.00233546, 0.00233546, 0.00233546, 0.00233546, 0.00233546, 0.00233546, 0.00233546, 0.00233546, 0.00233546, 0.00233546, 0.00233546, 0.00233624, 0.00233546, 0.0122091, 0.00233546, 0.00233546
16.901, 0, 0.0119589, 0.00196013, 1.41421, -0.0119589, 0, 0.00196013, 0.00196013, 0.00196013, 0.00196013, 0.00196013, 0.00196013, 0.00196013, 0.00196013, 0.00196013, 0.00196013, 0.00196013, 0.00196013, 0.00196092, 0.00196013, 0.0119581, 0.00196013, 0.00196013
16.9088, 0, 0.0117425, 0.00161766, 1.41421, -0.0117425, 0, 0.00161766, 0.00161766, 0.00161766, 0.00161766, 0.00161766, 0.00161766, 0.00161766, 0.00161766, 0.00161766, 0.00161766, 0.00161766, 0.00161766, 0.00161845, 0.00161766, 0.0117417, 0.00161766, 0.00161766
16.9167, 0, 0.0115746, 0.00132196, 1.41421, -0.0115746, 0, 0.00132196, 0.00132196, 0.00132196, 0.00132196, 0.00132196, 0.00132196, 0.00132196, 0.00132196, 0.00132196, 0.00132196, 0.00132196, 0.00132196, 0.00132274, 0.00132196, 0.0115738, 0.00132196, 0.00132196
16.9246, 0, 0.0114314, 0.00104908, 1.41421, -0.0114314, 0, 0.00104908, 0.00104908, 0.00104908, 0.00104908, 0.00104908, 0.00104908, 0.00104908, 0.00104908, 0.00104908, 0.00104908, 0.00104908, 0.00104908, 0.00104986, 0.00104908, 0.0114306, 0.00104908, 0.00104908
16.9325, 2, 0.0113163, 0.000802434, 2, 1.98868, 0, 0.000802434, 0.000802434, 0.000802434, 0.000802434, 0.000802434, 0.000802434, 0.000802434, 0.000802434, 0.000802434, 0.000802434, 0.000802434, 0.000802434, 0.00080322, 0.000802434, 0.0113155, 0.000802434, 0.000802434
16.9404, 4, 0.0112338, 0.000586545, 2.44949, 3.98877, 0, 0.000586545, 0.000586545, 0.000586545, 0.000586545, 0.000586545, 0.000586545, 0.000586545, 0.000586545, 0.000586545, 0.000586545, 0.000586545, 0.000586545, 0.000587331, 0.000586545, 0.011233, 0.000586545, 0.000586545
16.9483, 0, 0.0111869, 0.000404416, 1.41421, -0.0111869, 0, 0.000404416, 0.000404416, 0.000404416, 0.000404416, 0.000404416, 0.000404416, 0.000404416, 0.000404416, 0.000404416, 0.000404416, 0.000404416, 0.000404416, 0.000405203, 0.000404416, 0.0111862, 0.000404416, 0.000404416
16.9562, 0, 0.0111884, 0.000268609, 1.41421, -0.0111884, 0, 0.000268609, 0.000268609, 0.000268609, 0.000268609, 0.000268609, 0.000268609, 0.000268609, 0.000268609, 0.000268609, 0.000268609, 0.000268609, 0.000268609, 0.000269396, 0.000268609, 0.0111876, 0.000268609, 0.000268609
16.964, 0, 0.0112145, 0.000155521, 1.41421, -0.0112145, 0, 0.000155521, 0.000155521, 0.000155521, 0.000155521, 0.000155521, 0.000155521, 0.000155521, 0.000155521, 0.000155521, 0.000155521, 0.000155521, 0.000155521, 0.00015631, 0.000155521, 0.0112137, 0.000155521, 0.000155521
16.9719, 0, 0.0112703, 7.01156e-05, 1.41421, -0.0112703, 0, 7.01156e-05, 7.01156e-05, 7.01156e-05, 7.01156e-05, 7.01156e-05, 7.01156e-05, 7.01156e-05, 7.01156e-05, 7.01156e-05, 7.01156e-05, 7.01156e-05, 7.01156e-05, 7.09047e-05, 7.01156e-05, 0.0112695, 7.01156e-05, 7.01156e-05
16.9798, 0, 0.0113609, 1.75289e-05, 1.41421, -0.0113609, 0, 1.75289e-05, 1.75289e-05, 1.75289e-05, 1.75289e-05, 1.75289e-05, 1.75289e-05, 1.75289e-05, 1.75289e-05, 1.75289e-05, 1.75289e-05, 1.75289e-05, 1.75289e-05, 1.83187e-05, 1.75289e-05, 0.0113601, 1.75289e-05, 1.75289e-05
16.9877, 0, 0.0114887, 0, 1.41421, -0.0114887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.90551e-07, 0, 0.0114879, 0, 0
16.9956, 0, 0.0116362, 0, 1.41421, -0.0116362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.91291e-07, 0, 0.0116354, 0, 0
17.0035, 0, 0.0117858, 0, 1.41421, -0.0117858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.92033e-07, 0, 0.011785, 0, 0
17.0114, 0, 0.0119376, 0, 1.41421, -0.0119376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.92777e-07, 0, 0.0119368, 0, 0
17.0193, 0, 0.0120915, 0, 1.41421, -0.0120915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.93522e-07, 0, 0.0120907, 0, 0
17.0271, 0, 0.0122478, 0, 1.41421, -0.0122478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.94269e-07, 0, 0.012247, 0, 0
17.035, 0, 0.0124063, 0, 1.41421, -0.0124063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.95018e-07, 0, 0.0124055, 0, 0
17.0429, 0, 0.0125672, 0, 1.41421, -0.0125672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.95768e-07, 0, 0.0125665, 0, 0
17.0508, 0, 0.0127306, 0, 1.41421, -0.0127306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.9652e-07, 0, 0.0127298, 0, 0
17.0587, 0, 0.0128963, 0, 1.41421, -0.0128963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97275e-07, 0, 0.0128955, 0, 0
17.0666, 0, 0.0130645, 0, 1.41421, -0.0130645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.9803e-07, 0, 0.0130637, 0, 0
17.0745, 0, 0.0132353, 0, 1.41421, -0.0132353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.98788e-07, 0, 0.0132345, 0, 0
17.0823, 0, 0.0134086, 0, 1.41421, -0.0134086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.99547e-07, 0, 0.0134078, 0, 0
17.0902, 0, 0.0135846, 0, 1.41421, -0.0135846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.00309e-07, 0, 0.0135838, 0, 0
17.0981, 0, 0.0137632, 0, 1.41421, -0.0137632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.01072e-07, 0, 0.0137624, 0, 0
17.106, 0, 0.0139446, 0, 1.41421, -0.0139446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.01837e-07, 0, 0.0139438, 0, 0
17.1139, 0, 0.0141288, 0, 1.41421, -0.0141288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.02603e-07, 0, 0.014128, 0, 0
17.1218, 2, 0.0143159, 0, 2, 1.98568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.03371e-07, 0, 0.0143151, 0, 0
17.1297, 0, 0.0145058, 0, 1.41421, -0.0145058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.04142e-07, 0, 0.014505, 0, 0
17.1376, 2, 0.0146986, 0, 2, 1.9853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.04914e-07, 0, 0.0146978, 0, 0
17.1454, 2, 0.0148945, 0, 2, 1.98511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.05687e-07, 0, 0.0148937, 0, 0
17.1533, 0, 0.0150935, 0, 1.41421, -0.0150935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.06463e-07, 0, 0.0150927, 0, 0
17.1612, 0, 0.0152957, 0, 1.41421, -0.0152957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.0724e-07, 0, 0.0152949, 0, 0
17.1691, 2, 0.015501, 0, 2, 1.9845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.08019e-07, 0, 0.0155002, 0, 0
17.177, 2, 0.0157096, 0, 2, 1.98429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.088e-07, 0, 0.0157088, 0, 0
17.1849, 2, 0.0159215, 0, 2, 1.98408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.09582e-07, 0, 0.0159206, 0, 0
17.1928, 0, 0.0161367, 0, 1.41421, -0.0161367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.10366e-07, 0, 0.0161359, 0, 0
17.2006, 0, 0.0163554, 0, 1.41421, -0.0163554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.11152e-07, 0, 0.0163546, 0, 0
17.2085, 0, 0.0165776, 0, 1.41421, -0.0165776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.1194e-07, 0, 0.0165768, 0, 0
17.2164, 0, 0.0168034, 0, 1.41421, -0.0168034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.12729e-07, 0, 0.0168026, 0, 0
17.2243, 0, 0.0170328, 0, 1.41421, -0.0170328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.1352e-07, 0, 0.0170319, 0, 0
17.2322, 0, 0.0172658, 0, 1.41421, -0.0172658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.14313e-07, 0, 0.017265, 0, 0
17.2401, 2, 0.0175025, 0, 2, 1.9825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.15107e-07, 0, 0.0175017, 0, 0
17.248, 0, 0.0177431, 0, 1.41421, -0.0177431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.15904e-07, 0, 0.0177423, 0, 0
17.2559, 0, 0.0179875, 0, 1.41421, -0.0179875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.16702e-07, 0, 0.0179867, 0, 0
17.2637, 0, 0.0182357, 0, 1.41421, -0.0182357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.17501e-07, 0, 0.0182349, 0, 0
17.2716, 0, 0.018488, 0, 1.41421, -0.018488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.18302e-07, 0, 0.0184871, 0, 0
17.2795, 0, 0.0187442, 0, 1.41421, -0.0187442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.19105e-07, 0, 0.0187434, 0, 0
17.2874, 0, 0.0190045, 0, 1.41421, -0.0190045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.1991e-07, 0, 0.0190037, 0, 0
17.2953, 0, 0.019269, 0, 1.41421, -0.019269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.20716e-07, 0, 0.0192682, 0, 0
17.3032, 0, 0.0195377, 3.72397e-35, 1.41421, -0.0195377, 0, 3.72397e-35, 3.72397e-35, 3.72397e-35, 3.72397e-35, 3.72397e-35, 3.72397e-35, 3.72397e-35, 3.72397e-35, 3.72397e-35, 3.72397e-35, 3.72397e-35, 3.72397e-35, 8.21524e-07, 3.72397e-35, 0.0195368, 3.72397e-35, 3.72397e-35
17.3111, 0, 0.0198105, 1.35725e-34, 1.41421, -0.0198105, 0, 1.35725e-34, 1.35725e-34, 1.35725e-34, 1.35725e-34, 1.35725e-34, 1.35725e-34, 1.35725e-34, 1.35725e-34, 1.35725e-34, 1.35725e-34, 1.35725e-34, 1.35725e-34, 8.22333e-07, 1.35725e-34, 0.0198097, 1.35725e-34, 1.35725e-34
17.3189, 0, 0.0200877, 2.81625e-34, 1.41421, -0.0200877, 0, 2.81625e-34, 2.81625e-34, 2.81625e-34, 2.81625e-34, 2.81625e-34, 2.81625e-34, 2.81625e-34, 2.81625e-34, 2.81625e-34, 2.81625e-34, 2.81625e-34, 2.81625e-34, 8.23144e-07, 2.81625e-34, 0.0200869, 2.81625e-34, 2.81625e-34
17.3268, 0, 0.0203694, 4.68112e-34, 1.41421, -0.0203694, 0, 4.68112e-34, 4.68112e-34, 4.68112e-34, 4.68112e-34, 4.68112e-34, 4.68112e-34, 4.68112e-34, 4.68112e-34, 4.68112e-34, 4.68112e-34, 4.68112e-34, 4.68112e-34, 8.23957e-07, 4.68112e-34, 0.0203685, 4.68112e-34, 4.68112e-34
17.3347, 0, 0.0206554, 6.9257e-34, 1.41421, -0.0206554, 0, 6.9257e-34, 6.9257e-34, 6.9257e-34, 6.9257e-34, 6.9257e-34, 6.9257e-34, 6.9257e-34, 6.9257e-34, 6.9257e-34, 6.9257e-34, 6.9257e-34, 6.9257e-34, 8.24771e-07, 6.9257e-34, 0.0206546, 6.9257e-34, 6.9257e-34
17.3426, 2, 0.020946, 9.55483e-34, 2, 1.97905, 0, 9.55483e-34, 9.55483e-34, 9.55483e-34, 9.55483e-34, 9.55483e-34, 9.55483e-34, 9.55483e-34, 9.55483e-34, 9.55483e-34, 9.55483e-34, 9.55483e-34, 9.55483e-34, 8.25587e-07, 9.55483e-34, 0.0209452, 9.55483e-34, 9.55483e-34
17.3505, 0, 0.0212412, 1.26061e-33, 1.41421, -0.0212412, 0, 1.26061e-33, 1.26061e-33, 1.26061e-33, 1.26061e-33, 1.26061e-33, 1.26061e-33, 1.26061e-33, 1.26061e-33, 1.26061e-33, 1.26061e-33, 1.26061e-33, 1.26061e-33, 8.26405e-07, 1.26061e-33, 0.0212404, 1.26061e-33, 1.26061e-33
17.3584, 0, 0.0215411, 9.62771e-23, 1.41421, -0.0215411, 0, 9.62771e-23, 9.62771e-23, 9.62771e-23, 9.62771e-23, 9.62771e-23, 9.62771e-23, 9.62771e-23, 9.62771e-23, 9.62771e-23, 9.62771e-23, 9.62771e-23, 9.62771e-23, 8.27224e-07, 9.62771e-23, 0.0215403, 9.62771e-23, 9.62771e-23
17.3663, 0, 0.0218458, 1.69174e-22, 1.41421, -0.0218458, 0, 1.69174e-22, 1.69174e-22, 1.69174e-22, 1.69174e-22, 1.69174e-22, 1.69174e-22, 1.69174e-22, 1.69174e-22, 1.69174e-22, 1.69174e-22, 1.69174e-22, 1.69174e-22, 8.28045e-07, 1.69174e-22, 0.0218449, 1.69174e-22, 1.69174e-22
17.3742, 0, 0.0221553, 1.1138e-22, 1.41421, -0.0221553, 0, 1.1138e-22, 1.1138e-22, 1.1138e-22, 1.1138e-22, 1.1138e-22, 1.1138e-22, 1.1138e-22, 1.1138e-22, 1.1138e-22, 1.1138e-22, 1.1138e-22, 1.1138e-22, 8.28868e-07, 1.1138e-22, 0.0221545, 1.1138e-22, 1.1138e-22
17.382, 0, 0.0224697, 2.78451e-23, 1.41421, -0.0224697, 0, 2.78451e-23, 2.78451e-23, 2.78451e-23, 2.78451e-23, 2.78451e-23, 2.78451e-23, 2.78451e-23, 2.78451e-23, 2.78451e-23, 2.78451e-23, 2.78451e-23, 2.78451e-23, 8.29691e-07, 2.78451e-23, 0.0224688, 2.78451e-23, 2.78451e-23
17.3899, 0, 0.0227892, 0, 1.41421, -0.0227892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.30517e-07, 0, 0.0227883, 0, 0
17.3978, 0, 0.0231138, 1.94694e-22, 1.41421, -0.0231138, 0, 1.94694e-22, 1.94694e-22, 1.94694e-22, 1.94694e-22, 1.94694e-22, 1.94694e-22, 1.94694e-22, 1.94694e-22, 1.94694e-22, 1.94694e-22, 1.94694e-22, 1.94694e-22, 8.31344e-07, 1.94694e-22, 0.023113, 1.94694e-22, 1.94694e-22
17.4057, 0, 0.0234437, 3.48344e-22, 1.41421, -0.0234437, 0, 3.48344e-22, 3.48344e-22, 3.48344e-22, 3.48344e-22, 3.48344e-22, 3.48344e-22, 3.48344e-22, 3.48344e-22, 3.48344e-22, 3.48344e-22, 3.48344e-22, 3.48344e-22, 8.32173e-07, 3.48344e-22, 0.0234429, 3.48344e-22, 3.48344e-22
17.4136, 0, 0.023779, 2.30301e-22, 1.41421, -0.023779, 0, 2.30301e-22, 2.30301e-22, 2.30301e-22, 2.30301e-22, 2.30301e-22, 2.30301e-22, 2.30301e-22, 2.30301e-22, 2.30301e-22, 2.30301e-22, 2.30301e-22, 2.30301e-22, 8.33004e-07, 2.30301e-22, 0.0237782, 2.30301e-22, 2.30301e-22
17.4215, 0, 0.0241197, 5.75762e-23, 1.41421, -0.0241197, 0, 5.75762e-23, 5.75762e-23, 5.75762e-23, 5.75762e-23, 5.75762e-23, 5.75762e-23, 5.75762e-23, 5.75762e-23, 5.75762e-23, 5.75762e-23, 5.75762e-23, 5.75762e-23, 8.33835e-07, 5.75762e-23, 0.0241189, 5.75762e-23, 5.75762e-23
17.4294, 0, 0.024466, 1.51273e-32, 1.41421, -0.024466, 0, 1.51273e-32, 1.51273e-32, 1.51273e-32, 1.51273e-32, 1.51273e-32, 1.51273e-32, 1.51273e-32, 1.51273e-32, 1.51273e-32, 1.51273e-32, 1.51273e-32, 1.51273e-32, 8.34669e-07, 1.51273e-32, 0.0244652, 1.51273e-32, 1.51273e-32
17.4372, 2, 0.024818, 2.26045e-22, 2, 1.97518, 0, 2.26045e-22, 2.26045e-22, 2.26045e-22, 2.26045e-22, 2.26045e-22, 2.26045e-22, 2.26045e-22, 2.26045e-22, 2.26045e-22, 2.26045e-22, 2.26045e-22, 2.26045e-22, 8.35504e-07, 2.26045e-22, 0.0248172, 2.26045e-22, 2.26045e-22
17.4451, 2, 0.0251759, 4.06255e-22, 2, 1.97482, 0, 4.06255e-22, 4.06255e-22, 4.06255e-22, 4.06255e-22, 4.06255e-22, 4.06255e-22, 4.06255e-22, 4.06255e-22, 4.06255e-22, 4.06255e-22, 4.06255e-22, 4.06255e-22, 8.36341e-07, 4.06255e-22, 0.025175, 4.06255e-22, 4.06255e-22
17.453, 0, 0.0255397, 2.68866e-22, 1.41421, -0.0255397, 0, 2.68866e-22, 2.68866e-22, 2.68866e-22, 2.68866e-22, 2.68866e-22, 2.68866e-22, 2.68866e-22, 2.68866e-22, 2.68866e-22, 2.68866e-22, 2.68866e-22, 2.68866e-22, 8.37179e-07, 2.68866e-22, 0.0255388, 2.68866e-22, 2.68866e-22
17.4609, 0, 0.0259096, 6.72186e-23, 1.41421, -0.0259096, 0, 6.72186e-23, 6.72186e-23, 6.72186e-23, 6.72186e-23, 6.72186e-23, 6.72186e-23, 6.72186e-23, 6.72186e-23, 6.72186e-23, 6.72186e-23, 6.72186e-23, 6.72186e-23, 8.38019e-07, 6.72186e-23, 0.0259087, 6.72186e-23, 6.72186e-23
17.4688, 0, 0.0262857, 6.05092e-32, 1.41421, -0.0262857, 0, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 8.3886e-07, 6.05092e-32, 0.0262848, 6.05092e-32, 6.05092e-32
17.4767, 0, 0.0266681, 2.01072e-22, 1.41421, -0.0266681, 0, 2.01072e-22, 2.01072e-22, 2.01072e-22, 2.01072e-22, 2.01072e-22, 2.01072e-22, 2.01072e-22, 2.01072e-22, 2.01072e-22, 2.01072e-22, 2.01072e-22, 2.01072e-22, 8.39704e-07, 2.01072e-22, 0.0266673, 2.01072e-22, 2.01072e-22
17.4846, 0, 0.0270571, 3.63027e-22, 1.41421, -0.0270571, 0, 3.63027e-22, 3.63027e-22, 3.63027e-22, 3.63027e-22, 3.63027e-22, 3.63027e-22, 3.63027e-22, 3.63027e-22, 3.63027e-22, 3.63027e-22, 3.63027e-22, 3.63027e-22, 8.40548e-07, 3.63027e-22, 0.0270562, 3.63027e-22, 3.63027e-22
17.4925, 2, 0.0274527, 2.40508e-22, 2, 1.97255, 0, 2.40508e-22, 2.40508e-22, 2.40508e-22, 2.40508e-22, 2.40508e-22, 2.40508e-22, 2.40508e-22, 2.40508e-22, 2.40508e-22, 2.40508e-22, 2.40508e-22, 2.40508e-22, 8.41394e-07, 2.40508e-22, 0.0274518, 2.40508e-22, 2.40508e-22
17.5003, 0, 0.027855, 6.01289e-23, 1.41421, -0.027855, 0, 6.01289e-23, 6.01289e-23, 6.01289e-23, 6.01289e-23, 6.01289e-23, 6.01289e-23, 6.01289e-23, 6.01289e-23, 6.01289e-23, 6.01289e-23, 6.01289e-23, 6.01289e-23, 8.42242e-07, 6.01289e-23, 0.0278541, 6.01289e-23, 6.01289e-23
17.5082, 0, 0.0282643, 6.05092e-32, 1.41421, -0.0282643, 0, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 8.43091e-07, 6.05092e-32, 0.0282635, 6.05092e-32, 6.05092e-32
17.5161, 0, 0.0286808, 1.45184e-22, 1.41421, -0.0286808, 0, 1.45184e-22, 1.45184e-22, 1.45184e-22, 1.45184e-22, 1.45184e-22, 1.45184e-22, 1.45184e-22, 1.45184e-22, 1.45184e-22, 1.45184e-22, 1.45184e-22, 1.45184e-22, 8.43942e-07, 1.45184e-22, 0.02868, 1.45184e-22, 1.45184e-22
17.524, 0, 0.0291046, 2.64708e-22, 1.41421, -0.0291046, 0, 2.64708e-22, 2.64708e-22, 2.64708e-22, 2.64708e-22, 2.64708e-22, 2.64708e-22, 2.64708e-22, 2.64708e-22, 2.64708e-22, 2.64708e-22, 2.64708e-22, 2.64708e-22, 8.44794e-07, 2.64708e-22, 0.0291037, 2.64708e-22, 2.64708e-22
17.5319, 4, 0.0295357, 1.75764e-22, 2.44949, 3.97046, 0, 1.75764e-22, 1.75764e-22, 1.75764e-22, 1.75764e-22, 1.75764e-22, 1.75764e-22, 1.75764e-22, 1.75764e-22, 1.75764e-22, 1.75764e-22, 1.75764e-22, 1.75764e-22, 8.45648e-07, 1.75764e-22, 0.0295349, 1.75764e-22, 1.75764e-22
17.5398, 0, 0.0299746, 4.39427e-23, 1.41421, -0.0299746, 0, 4.39427e-23, 4.39427e-23, 4.39427e-23, 4.39427e-23, 4.39427e-23, 4.39427e-23, 4.39427e-23, 4.39427e-23, 4.39427e-23, 4.39427e-23, 4.39427e-23, 4.39427e-23, 8.46504e-07, 4.39427e-23, 0.0299737, 4.39427e-23, 4.39427e-23
17.5477, 2, 0.0304213, 6.05092e-32, 2, 1.96958, 0, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 6.05092e-32, 8.47361e-07, 6.05092e-32, 0.0304205, 6.05092e-32, 6.05092e-32
17.5555, 0, 0.030876, 8.0126e-23, 1.41421, -0.030876, 0, 8.0126e-23, 8.0126e-23, 8.0126e-23, 8.0126e-23, 8.0126e-23, 8.0126e-23, 8.0126e-23, 8.0126e-23, 8.0126e-23, 8.0126e-23, 8.0126e-23, 8.0126e-23, 8.48219e-07, 8.0126e-23, 0.0308751, 8.0126e-23, 8.0126e-23
