   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_127.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.53217, 46, 43.7784, 31.6793, 6.9282, 2.22157, 0, 31.6793, 38.7879, 31.6896, 36.6372, 31.6793, 31.6793, 31.6793, 31.6793, 31.6793, 31.6793, 31.6793, 31.6793, 31.6793, 31.6793, 31.6793, 31.7015, 31.6793
4.54007, 64, 45.0599, 31.8184, 8.12404, 18.9401, 0, 31.8184, 40.2845, 31.8294, 36.5621, 31.8184, 31.8184, 31.8184, 31.8184, 31.8184, 31.8184, 31.8184, 31.8184, 31.8184, 31.8184, 31.8184, 31.8393, 31.8184
4.54797, 66, 46.4555, 31.9578, 8.24621, 19.5445, 0, 31.9578, 41.9452, 31.9696, 36.4367, 31.9578, 31.9578, 31.9578, 31.9578, 31.9578, 31.9578, 31.9578, 31.9578, 31.9578, 31.9578, 31.9578, 31.9774, 31.9578
4.55587, 56, 47.967, 32.0974, 7.61577, 8.033, 0, 32.0974, 43.7625, 32.1101, 36.2708, 32.0974, 32.0974, 32.0974, 32.0974, 32.0974, 32.0974, 32.0974, 32.0974, 32.0974, 32.0974, 32.0974, 32.1158, 32.0974
4.56377, 68, 49.5895, 32.2371, 8.3666, 18.4105, 0, 32.2371, 45.7204, 32.251, 36.075, 32.2371, 32.2371, 32.2371, 32.2371, 32.2371, 32.2371, 32.2371, 32.2371, 32.2371, 32.2371, 32.2371, 32.2544, 32.2371
4.57167, 64, 51.3094, 32.377, 8.12404, 12.6906, 0, 32.377, 47.7946, 32.3923, 35.8603, 32.377, 32.377, 32.377, 32.377, 32.377, 32.377, 32.377, 32.377, 32.377, 32.377, 32.377, 32.3933, 32.377
4.57957, 42, 53.105, 32.5171, 6.63325, -11.105, 0, 32.5171, 49.9525, 32.5341, 35.6374, 32.5171, 32.5171, 32.5171, 32.5171, 32.5171, 32.5171, 32.5171, 32.5171, 32.5171, 32.5171, 32.5171, 32.5324, 32.5171
4.58747, 66, 54.9448, 32.6573, 8.24621, 11.0552, 0, 32.6573, 52.1527, 32.6763, 35.4162, 32.6573, 32.6573, 32.6573, 32.6573, 32.6573, 32.6573, 32.6573, 32.6573, 32.6573, 32.6573, 32.6573, 32.6716, 32.6573
4.59537, 68, 56.7895, 32.7978, 8.3666, 11.2105, 0, 32.7978, 54.3471, 32.8192, 35.2055, 32.7978, 32.7978, 32.7978, 32.7978, 32.7978, 32.7978, 32.7978, 32.7978, 32.7978, 32.7978, 32.7978, 32.811, 32.7978
4.60327, 48, 58.5923, 32.9383, 7.07107, -10.5923, 0, 32.9383, 56.4816, 32.9626, 35.0125, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9506, 32.9383
4.61117, 70, 60.3019, 33.079, 8.48528, 9.69807, 0, 33.079, 58.4991, 33.1066, 34.8429, 33.079, 33.079, 33.079, 33.079, 33.079, 33.079, 33.079, 33.079, 33.079, 33.079, 33.079, 33.0903, 33.079
4.61907, 82, 61.8642, 33.2199, 9.16515, 20.1358, 0, 33.2199, 60.3417, 33.2513, 34.7006, 33.2199, 33.2199, 33.2199, 33.2199, 33.2199, 33.2199, 33.2199, 33.2199, 33.2199, 33.2199, 33.2199, 33.2302, 33.2199
4.62698, 76, 63.2259, 33.3609, 8.83176, 12.7741, 0, 33.3609, 61.9534, 33.3968, 34.5881, 33.3609, 33.3609, 33.3609, 33.3609, 33.3609, 33.3609, 33.3609, 33.3609, 33.3609, 33.3609, 33.3609, 33.3702, 33.3609
4.63488, 70, 64.3375, 33.502, 8.48528, 5.66254, 0, 33.502, 63.284, 33.5429, 34.5062, 33.502, 33.502, 33.502, 33.502, 33.502, 33.502, 33.502, 33.502, 33.502, 33.502, 33.502, 33.5103, 33.502
4.64278, 88, 65.1563, 33.6433, 9.48683, 22.8437, 0, 33.6433, 64.2912, 33.6897, 34.4545, 33.6433, 33.6433, 33.6433, 33.6433, 33.6433, 33.6433, 33.6433, 33.6433, 33.6433, 33.6433, 33.6433, 33.6506, 33.6433
4.65068, 80, 65.6494, 33.7846, 9.05539, 14.3506, 0, 33.7847, 64.9433, 33.8372, 34.4318, 33.7846, 33.7846, 33.7846, 33.7846, 33.7846, 33.7846, 33.7846, 33.7846, 33.7846, 33.7846, 33.7846, 33.7911, 33.7846
4.65858, 58, 65.7957, 33.9262, 7.74597, -7.79565, 0, 33.9262, 65.2212, 33.9852, 34.436, 33.9262, 33.9262, 33.9262, 33.9262, 33.9262, 33.9262, 33.9262, 33.9262, 33.9262, 33.9262, 33.9262, 33.9318, 33.9262
4.66648, 76, 65.5871, 34.0678, 8.83176, 10.4129, 0, 34.0678, 65.1196, 34.1338, 34.4645, 34.0678, 34.0678, 34.0678, 34.0678, 34.0678, 34.0678, 34.0678, 34.0678, 34.0678, 34.0678, 34.0678, 34.0726, 34.0678
4.67438, 70, 65.0295, 34.2096, 8.48528, 4.9705, 0, 34.2096, 64.6473, 34.2828, 34.5146, 34.2096, 34.2096, 34.2096, 34.2096, 34.2096, 34.2096, 34.2096, 34.2096, 34.2096, 34.2096, 34.2096, 34.2137, 34.2096
4.68228, 70, 64.1421, 34.3515, 8.48528, 5.85793, 0, 34.3515, 63.8264, 34.4319, 34.5832, 34.3515, 34.3515, 34.3515, 34.3515, 34.3515, 34.3515, 34.3515, 34.3515, 34.3515, 34.3515, 34.3515, 34.3549, 34.3515
4.69018, 54, 62.9562, 34.4934, 7.48331, -8.95616, 0, 34.4934, 62.6912, 34.5812, 34.6678, 34.4934, 34.4934, 34.4934, 34.4934, 34.4934, 34.4934, 34.4934, 34.4934, 34.4934, 34.4934, 34.4934, 34.4963, 34.4934
4.69808, 58, 61.5137, 34.6355, 7.74597, -3.51366, 0, 34.6355, 61.2864, 34.7302, 34.7657, 34.6355, 34.6355, 34.6355, 34.6355, 34.6355, 34.6355, 34.6355, 34.6355, 34.6355, 34.6355, 34.6355, 34.6378, 34.6355
4.70598, 64, 59.8638, 34.7776, 8.12404, 4.13618, 0, 34.7776, 59.6637, 34.879, 34.8745, 34.7776, 34.7776, 34.7776, 34.7776, 34.7776, 34.7776, 34.7776, 34.7776, 34.7776, 34.7776, 34.7776, 34.7795, 34.7776
4.71388, 58, 58.0608, 34.9198, 7.74597, -0.0608368, 0, 34.9198, 57.8796, 35.0271, 34.9923, 34.9198, 34.9198, 34.9198, 34.9198, 34.9198, 34.9198, 34.9198, 34.9198, 34.9198, 34.9198, 34.9198, 34.9213, 34.9198
4.72178, 46, 56.161, 35.0621, 6.9282, -10.161, 0, 35.0621, 55.9921, 35.1746, 35.1175, 35.0621, 35.0621, 35.0621, 35.0621, 35.0621, 35.0621, 35.0621, 35.0621, 35.0621, 35.0621, 35.0621, 35.0633, 35.0621
4.72968, 46, 54.2197, 35.2045, 6.9282, -8.21972, 0, 35.2045, 54.0581, 35.3211, 35.2486, 35.2045, 35.2045, 35.2045, 35.2045, 35.2045, 35.2045, 35.2045, 35.2045, 35.2045, 35.2045, 35.2045, 35.2054, 35.2045
4.73758, 60, 52.2887, 35.3468, 7.87401, 7.71134, 0, 35.3468, 52.1304, 35.4665, 35.3847, 35.3468, 35.3468, 35.3468, 35.3468, 35.3468, 35.3468, 35.3468, 35.3468, 35.3468, 35.3468, 35.3468, 35.3475, 35.3468
4.74549, 44, 50.4138, 35.4893, 6.78233, -6.4138, 0, 35.4893, 50.2558, 35.6108, 35.5252, 35.4893, 35.4893, 35.4893, 35.4893, 35.4893, 35.4893, 35.4893, 35.4893, 35.4893, 35.4893, 35.4893, 35.4898, 35.4893
4.75339, 42, 48.6347, 35.6317, 6.63325, -6.63474, 0, 35.6317, 48.4744, 35.7538, 35.6695, 35.6317, 35.6317, 35.6317, 35.6317, 35.6317, 35.6317, 35.6317, 35.6317, 35.6317, 35.6317, 35.6317, 35.6321, 35.6317
4.76129, 38, 46.9824, 35.7742, 6.32456, -8.98238, 0, 35.7742, 46.8174, 35.8955, 35.8175, 35.7742, 35.7742, 35.7742, 35.7742, 35.7742, 35.7742, 35.7742, 35.7742, 35.7742, 35.7742, 35.7742, 35.7745, 35.7742
4.76919, 40, 45.4793, 35.9166, 6.48074, -5.47934, 0, 35.9166, 45.3072, 36.036, 35.9691, 35.9166, 35.9166, 35.9166, 35.9166, 35.9166, 35.9166, 35.9166, 35.9166, 35.9166, 35.9166, 35.9166, 35.9169, 35.9166
4.77709, 18, 44.1403, 36.0591, 4.47214, -26.1403, 0, 36.0591, 43.9585, 36.1754, 36.1245, 36.0591, 36.0591, 36.0591, 36.0591, 36.0591, 36.0591, 36.0591, 36.0591, 36.0591, 36.0591, 36.0591, 36.0593, 36.0591
4.78499, 22, 42.9723, 36.2016, 4.89898, -20.9723, 0, 36.2016, 42.7779, 36.3136, 36.2838, 36.2016, 36.2016, 36.2016, 36.2016, 36.2016, 36.2016, 36.2016, 36.2016, 36.2016, 36.2016, 36.2016, 36.2017, 36.2016
4.79289, 28, 41.9755, 36.344, 5.47723, -13.9755, 0, 36.344, 41.7651, 36.451, 36.4473, 36.344, 36.344, 36.344, 36.344, 36.344, 36.344, 36.344, 36.344, 36.344, 36.344, 36.344, 36.3441, 36.344
4.80079, 24, 41.1449, 36.4865, 5.09902, -17.1449, 0, 36.4865, 40.9148, 36.5877, 36.6153, 36.4865, 36.4865, 36.4865, 36.4865, 36.4865, 36.4865, 36.4865, 36.4865, 36.4865, 36.4865, 36.4865, 36.4865, 36.4865
4.80869, 30, 40.471, 36.6288, 5.65685, -10.471, 0, 36.6288, 40.217, 36.7237, 36.7879, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6288, 36.6289, 36.6288
4.81659, 6, 39.9412, 36.7712, 2.82843, -33.9412, 0, 36.7712, 39.6587, 36.8594, 36.9654, 36.7712, 36.7712, 36.7712, 36.7712, 36.7712, 36.7712, 36.7712, 36.7712, 36.7712, 36.7712, 36.7712, 36.7712, 36.7712
4.82449, 24, 39.5409, 36.9135, 5.09902, -15.5409, 0, 36.9135, 39.2254, 36.9949, 37.1476, 36.9135, 36.9135, 36.9135, 36.9135, 36.9135, 36.9135, 36.9135, 36.9135, 36.9135, 36.9135, 36.9135, 36.9135, 36.9135
4.83239, 24, 39.2547, 37.0557, 5.09902, -15.2547, 0, 37.0557, 38.9014, 37.1304, 37.3343, 37.0557, 37.0557, 37.0557, 37.0557, 37.0557, 37.0557, 37.0557, 37.0557, 37.0557, 37.0557, 37.0557, 37.0557, 37.0557
4.84029, 18, 39.0669, 37.1978, 4.47214, -21.0669, 0, 37.1978, 38.6714, 37.2659, 37.5251, 37.1978, 37.1978, 37.1978, 37.1978, 37.1978, 37.1978, 37.1978, 37.1978, 37.1978, 37.1978, 37.1978, 37.1978, 37.1978
4.84819, 28, 38.9621, 37.3398, 5.47723, -10.9621, 0, 37.3398, 38.5206, 37.4017, 37.7194, 37.3398, 37.3398, 37.3398, 37.3398, 37.3398, 37.3398, 37.3398, 37.3398, 37.3398, 37.3398, 37.3398, 37.3398, 37.3398
4.8561, 10, 38.9258, 37.4817, 3.4641, -28.9258, 0, 37.4817, 38.4353, 37.5378, 37.9161, 37.4817, 37.4817, 37.4817, 37.4817, 37.4817, 37.4817, 37.4817, 37.4817, 37.4817, 37.4817, 37.4817, 37.4817, 37.4817
4.864, 32, 38.9449, 37.6235, 5.83095, -6.94489, 0, 37.6235, 38.4034, 37.6743, 38.1142, 37.6235, 37.6235, 37.6235, 37.6235, 37.6235, 37.6235, 37.6235, 37.6235, 37.6235, 37.6235, 37.6235, 37.6235, 37.6235
4.8719, 32, 39.0073, 37.7651, 5.83095, -7.00734, 0, 37.7651, 38.4142, 37.8112, 38.3121, 37.7651, 37.7651, 37.7651, 37.7651, 37.7651, 37.7651, 37.7651, 37.7651, 37.7651, 37.7651, 37.7651, 37.7651, 37.7651
4.8798, 34, 39.1026, 37.9065, 6, -5.10258, 0, 37.9065, 38.4587, 37.9484, 38.5085, 37.9065, 37.9065, 37.9065, 37.9065, 37.9065, 37.9065, 37.9065, 37.9065, 37.9065, 37.9065, 37.9065, 37.9065, 37.9065
4.8877, 24, 39.2215, 38.0478, 5.09902, -15.2215, 0, 38.0478, 38.5293, 38.0861, 38.7017, 38.0478, 38.0478, 38.0478, 38.0478, 38.0478, 38.0478, 38.0478, 38.0478, 38.0478, 38.0478, 38.0478, 38.0478, 38.0478
4.8956, 22, 39.3563, 38.1889, 4.89898, -17.3563, 0, 38.1889, 38.6199, 38.2242, 38.89, 38.1889, 38.1889, 38.1889, 38.1889, 38.1889, 38.1889, 38.1889, 38.1889, 38.1889, 38.1889, 38.1889, 38.1889, 38.1889
4.9035, 28, 39.5003, 38.3298, 5.47723, -11.5003, 0, 38.3298, 38.7256, 38.3626, 39.0718, 38.3298, 38.3298, 38.3298, 38.3298, 38.3298, 38.3298, 38.3298, 38.3298, 38.3298, 38.3298, 38.3298, 38.3298, 38.3298
4.9114, 12, 39.6483, 38.4705, 3.74166, -27.6483, 0, 38.4705, 38.8424, 38.5013, 39.2457, 38.4705, 38.4705, 38.4705, 38.4705, 38.4705, 38.4705, 38.4705, 38.4705, 38.4705, 38.4705, 38.4705, 38.4705, 38.4705
4.9193, 26, 39.7961, 38.6111, 5.2915, -13.7961, 0, 38.6111, 38.9676, 38.6402, 39.4105, 38.6111, 38.6111, 38.6111, 38.6111, 38.6111, 38.6111, 38.6111, 38.6111, 38.6111, 38.6111, 38.6111, 38.6111, 38.6111
4.9272, 40, 39.9404, 38.7514, 6.48074, 0.0595627, 0, 38.7514, 39.0986, 38.7793, 39.5654, 38.7514, 38.7514, 38.7514, 38.7514, 38.7514, 38.7514, 38.7514, 38.7514, 38.7514, 38.7514, 38.7514, 38.7514, 38.7514
4.9351, 26, 40.0791, 38.8916, 5.2915, -14.0791, 0, 38.8916, 39.2339, 38.9186, 39.7097, 38.8916, 38.8916, 38.8916, 38.8916, 38.8916, 38.8916, 38.8916, 38.8916, 38.8916, 38.8916, 38.8916, 38.8916, 38.8916
4.943, 20, 40.2105, 39.0316, 4.69042, -20.2105, 0, 39.0316, 39.3723, 39.0579, 39.8435, 39.0316, 39.0316, 39.0316, 39.0316, 39.0316, 39.0316, 39.0316, 39.0316, 39.0316, 39.0316, 39.0316, 39.0316, 39.0316
4.9509, 18, 40.3342, 39.1714, 4.47214, -22.3342, 0, 39.1714, 39.5128, 39.1973, 39.9669, 39.1714, 39.1714, 39.1714, 39.1714, 39.1714, 39.1714, 39.1714, 39.1714, 39.1714, 39.1714, 39.1714, 39.1714, 39.1714
4.9588, 16, 40.4501, 39.3111, 4.24264, -24.4501, 0, 39.3111, 39.6548, 39.3368, 40.0807, 39.3111, 39.3111, 39.3111, 39.3111, 39.3111, 39.3111, 39.3111, 39.3111, 39.3111, 39.3111, 39.3111, 39.3111, 39.3111
4.9667, 28, 40.5586, 39.4506, 5.47723, -12.5586, 0, 39.4506, 39.7978, 39.4762, 40.1858, 39.4506, 39.4506, 39.4506, 39.4506, 39.4506, 39.4506, 39.4506, 39.4506, 39.4506, 39.4506, 39.4506, 39.4506, 39.4506
4.97461, 40, 40.6607, 39.5901, 6.48074, -0.660664, 0, 39.5901, 39.9416, 39.6157, 40.2835, 39.5901, 39.5901, 39.5901, 39.5901, 39.5901, 39.5901, 39.5901, 39.5901, 39.5901, 39.5901, 39.5901, 39.5901, 39.5901
4.98251, 34, 40.7576, 39.7294, 6, -6.75758, 0, 39.7294, 40.086, 39.7551, 40.3752, 39.7294, 39.7294, 39.7294, 39.7294, 39.7294, 39.7294, 39.7294, 39.7294, 39.7294, 39.7294, 39.7294, 39.7294, 39.7294
4.99041, 50, 40.8508, 39.8686, 7.2111, 9.14923, 0, 39.8686, 40.2308, 39.8946, 40.4626, 39.8686, 39.8686, 39.8686, 39.8686, 39.8686, 39.8686, 39.8686, 39.8686, 39.8686, 39.8686, 39.8686, 39.8686, 39.8686
4.99831, 34, 40.9417, 40.0077, 6, -6.94172, 0, 40.0077, 40.376, 40.034, 40.5472, 40.0077, 40.0077, 40.0077, 40.0077, 40.0077, 40.0077, 40.0077, 40.0077, 40.0077, 40.0077, 40.0077, 40.0078, 40.0077
5.00621, 24, 41.032, 40.1468, 5.09902, -17.032, 0, 40.1468, 40.5215, 40.1733, 40.6306, 40.1468, 40.1468, 40.1468, 40.1468, 40.1468, 40.1468, 40.1468, 40.1468, 40.1468, 40.1468, 40.1468, 40.1468, 40.1468
5.01411, 28, 41.1229, 40.2858, 5.47723, -13.1229, 0, 40.2858, 40.6674, 40.3126, 40.7144, 40.2858, 40.2858, 40.2858, 40.2858, 40.2858, 40.2858, 40.2858, 40.2858, 40.2858, 40.2858, 40.2858, 40.2858, 40.2858
5.02201, 30, 41.2159, 40.4247, 5.65685, -11.2159, 0, 40.4247, 40.8136, 40.4519, 40.7996, 40.4247, 40.4247, 40.4247, 40.4247, 40.4247, 40.4247, 40.4247, 40.4247, 40.4247, 40.4247, 40.4247, 40.4247, 40.4247
5.02991, 20, 41.3119, 40.5635, 4.69042, -21.3119, 0, 40.5635, 40.9602, 40.591, 40.8875, 40.5635, 40.5635, 40.5635, 40.5635, 40.5635, 40.5635, 40.5635, 40.5635, 40.5635, 40.5635, 40.5635, 40.5636, 40.5635
5.03781, 24, 41.412, 40.7022, 5.09902, -17.412, 0, 40.7022, 41.1074, 40.7302, 40.9787, 40.7022, 40.7022, 40.7022, 40.7022, 40.7022, 40.7022, 40.7022, 40.7022, 40.7022, 40.7022, 40.7022, 40.7023, 40.7022
5.04571, 30, 41.5168, 40.8408, 5.65685, -11.5168, 0, 40.8408, 41.2551, 40.8692, 41.0739, 40.8408, 40.8408, 40.8408, 40.8408, 40.8408, 40.8408, 40.8408, 40.8408, 40.8408, 40.8408, 40.8408, 40.841, 40.8408
5.05361, 20, 41.6268, 40.9793, 4.69042, -21.6268, 0, 40.9793, 41.4036, 41.0081, 41.1733, 40.9793, 40.9793, 40.9793, 40.9793, 40.9793, 40.9793, 40.9793, 40.9793, 40.9793, 40.9793, 40.9793, 40.9796, 40.9793
5.06151, 28, 41.7424, 41.1176, 5.47723, -13.7424, 0, 41.1176, 41.5531, 41.1468, 41.2772, 41.1176, 41.1176, 41.1176, 41.1176, 41.1176, 41.1176, 41.1176, 41.1176, 41.1176, 41.1176, 41.1176, 41.1181, 41.1176
5.06941, 24, 41.8638, 41.2558, 5.09902, -17.8638, 0, 41.2558, 41.7038, 41.2854, 41.3855, 41.2558, 41.2558, 41.2558, 41.2558, 41.2558, 41.2558, 41.2558, 41.2558, 41.2558, 41.2558, 41.2558, 41.2564, 41.2558
5.07731, 24, 41.9911, 41.3939, 5.09902, -17.9911, 0, 41.3939, 41.8561, 41.4239, 41.4979, 41.3939, 41.3939, 41.3939, 41.3939, 41.3939, 41.3939, 41.3939, 41.3939, 41.3939, 41.3939, 41.3939, 41.3947, 41.3939
5.08521, 28, 42.1245, 41.5317, 5.47723, -14.1245, 0, 41.5317, 42.0104, 41.5621, 41.6142, 41.5317, 41.5317, 41.5317, 41.5317, 41.5317, 41.5317, 41.5317, 41.5317, 41.5317, 41.5317, 41.5317, 41.5328, 41.5317
5.09312, 32, 42.2642, 41.6693, 5.83095, -10.2642, 0, 41.6693, 42.1672, 41.7002, 41.7339, 41.6693, 41.6693, 41.6693, 41.6693, 41.6693, 41.6693, 41.6693, 41.6693, 41.6693, 41.6693, 41.6693, 41.6707, 41.6693
5.10102, 30, 42.4104, 41.8066, 5.65685, -12.4104, 0, 41.8066, 42.3271, 41.838, 41.8566, 41.8066, 41.8066, 41.8066, 41.8066, 41.8066, 41.8066, 41.8066, 41.8066, 41.8066, 41.8066, 41.8066, 41.8085, 41.8066
5.10892, 22, 42.5634, 41.9437, 4.89898, -20.5634, 0, 41.9437, 42.491, 41.9755, 41.9819, 41.9437, 41.9437, 41.9437, 41.9437, 41.9437, 41.9437, 41.9437, 41.9437, 41.9437, 41.9437, 41.9437, 41.9461, 41.9437
5.11682, 26, 42.7238, 42.0805, 5.2915, -16.7238, 0, 42.0805, 42.6597, 42.1127, 42.1094, 42.0805, 42.0805, 42.0805, 42.0805, 42.0805, 42.0805, 42.0805, 42.0805, 42.0805, 42.0805, 42.0805, 42.0835, 42.0805
5.12472, 24, 42.8922, 42.2169, 5.09902, -18.8922, 0, 42.217, 42.8343, 42.2496, 42.2385, 42.2169, 42.2169, 42.2169, 42.2169, 42.2169, 42.2169, 42.2169, 42.2169, 42.2169, 42.2169, 42.2169, 42.2207, 42.2169
5.13262, 20, 43.0696, 42.3531, 4.69042, -23.0696, 0, 42.3531, 43.016, 42.3862, 42.369, 42.3531, 42.3531, 42.3531, 42.3531, 42.3531, 42.3531, 42.3531, 42.3531, 42.3531, 42.3531, 42.3531, 42.3577, 42.3531
5.14052, 30, 43.2569, 42.4889, 5.65685, -13.2569, 0, 42.4889, 43.2062, 42.5224, 42.5005, 42.4889, 42.4889, 42.4889, 42.4889, 42.4889, 42.4889, 42.4889, 42.4889, 42.4889, 42.4889, 42.4889, 42.4945, 42.4889
5.14842, 40, 43.4554, 42.6243, 6.48074, -3.45542, 0, 42.6243, 43.4063, 42.6583, 42.6326, 42.6243, 42.6243, 42.6243, 42.6243, 42.6243, 42.6243, 42.6243, 42.6243, 42.6243, 42.6243, 42.6243, 42.6311, 42.6243
5.15632, 28, 43.6663, 42.7593, 5.47723, -15.6663, 0, 42.7593, 43.6178, 42.7938, 42.7652, 42.7593, 42.7593, 42.7593, 42.7593, 42.7593, 42.7593, 42.7593, 42.7593, 42.7593, 42.7593, 42.7593, 42.7674, 42.7593
5.16422, 32, 43.891, 42.8939, 5.83095, -11.891, 0, 42.8939, 43.8424, 42.9288, 42.8981, 42.8939, 42.8939, 42.8939, 42.8939, 42.8939, 42.8939, 42.8939, 42.8939, 42.8939, 42.8939, 42.8939, 42.9034, 42.8939
5.17212, 18, 44.1307, 43.0281, 4.47214, -26.1307, 0, 43.0281, 44.0813, 43.0635, 43.031, 43.0281, 43.0281, 43.0281, 43.0281, 43.0281, 43.0281, 43.0281, 43.0281, 43.0281, 43.0281, 43.0281, 43.0392, 43.0281
5.18002, 28, 44.3867, 43.1618, 5.47723, -16.3867, 0, 43.1618, 44.336, 43.1977, 43.1638, 43.1618, 43.1618, 43.1618, 43.1618, 43.1618, 43.1618, 43.1618, 43.1618, 43.1618, 43.1618, 43.1618, 43.1747, 43.1618
5.18792, 34, 44.6597, 43.2951, 6, -10.6597, 0, 43.2951, 44.6073, 43.3314, 43.2965, 43.2951, 43.2951, 43.2951, 43.2951, 43.2951, 43.2951, 43.2951, 43.2951, 43.2951, 43.2951, 43.2951, 43.3098, 43.2951
5.19582, 36, 44.9503, 43.4279, 6.16441, -8.95031, 0, 43.4279, 44.896, 43.4647, 43.4288, 43.4279, 43.4279, 43.4279, 43.4279, 43.4279, 43.4279, 43.4279, 43.4279, 43.4279, 43.4279, 43.4279, 43.4445, 43.4279
5.20372, 42, 45.2585, 43.5603, 6.63325, -3.25847, 0, 43.5603, 45.202, 43.5975, 43.5609, 43.5603, 43.5603, 43.5603, 43.5603, 43.5603, 43.5603, 43.5603, 43.5603, 43.5603, 43.5603, 43.5603, 43.5789, 43.5603
5.21163, 34, 45.5835, 43.6921, 6, -11.5835, 0, 43.6921, 45.5247, 43.7299, 43.6925, 43.6921, 43.6921, 43.6921, 43.6921, 43.6921, 43.6921, 43.6921, 43.6921, 43.6921, 43.6921, 43.6921, 43.7128, 43.6921
5.21953, 38, 45.924, 43.8235, 6.32456, -7.92405, 0, 43.8235, 45.8629, 43.8617, 43.8237, 43.8235, 43.8235, 43.8235, 43.8235, 43.8235, 43.8235, 43.8235, 43.8235, 43.8235, 43.8235, 43.8235, 43.8462, 43.8235
5.22743, 32, 46.2778, 43.9543, 5.83095, -14.2778, 0, 43.9543, 46.2142, 43.993, 43.9545, 43.9543, 43.9543, 43.9543, 43.9543, 43.9543, 43.9543, 43.9543, 43.9543, 43.9543, 43.9543, 43.9543, 43.9791, 43.9543
5.23533, 24, 46.6416, 44.0847, 5.09902, -22.6416, 0, 44.0847, 46.5756, 44.1238, 44.0848, 44.0847, 44.0847, 44.0847, 44.0847, 44.0847, 44.0847, 44.0847, 44.0847, 44.0847, 44.0847, 44.0847, 44.1114, 44.0847
5.24323, 26, 47.0117, 44.2145, 5.2915, -21.0117, 0, 44.2145, 46.9433, 44.2541, 44.2146, 44.2145, 44.2145, 44.2145, 44.2145, 44.2145, 44.2145, 44.2145, 44.2145, 44.2145, 44.2145, 44.2145, 44.2432, 44.2145
5.25113, 40, 47.3832, 44.3438, 6.48074, -7.38317, 0, 44.3438, 47.3125, 44.3839, 44.3438, 44.3438, 44.3438, 44.3438, 44.3438, 44.3438, 44.3438, 44.3438, 44.3438, 44.3438, 44.3438, 44.3438, 44.3743, 44.3438
5.25903, 42, 47.7508, 44.4725, 6.63325, -5.7508, 0, 44.4725, 47.678, 44.5131, 44.4725, 44.4725, 44.4725, 44.4725, 44.4725, 44.4725, 44.4725, 44.4725, 44.4725, 44.4725, 44.4725, 44.4725, 44.5047, 44.4725
5.26693, 30, 48.1088, 44.6007, 5.65685, -18.1088, 0, 44.6007, 48.034, 44.6418, 44.6008, 44.6007, 44.6007, 44.6007, 44.6007, 44.6007, 44.6007, 44.6007, 44.6007, 44.6007, 44.6007, 44.6007, 44.6344, 44.6007
5.27483, 30, 48.4511, 44.7284, 5.65685, -18.4511, 0, 44.7284, 48.3744, 44.77, 44.7284, 44.7284, 44.7284, 44.7284, 44.7284, 44.7284, 44.7284, 44.7284, 44.7284, 44.7284, 44.7284, 44.7284, 44.7635, 44.7284
5.28273, 42, 48.7717, 44.8555, 6.63325, -6.77167, 0, 44.8555, 48.6933, 44.8976, 44.8555, 44.8555, 44.8555, 44.8555, 44.8555, 44.8555, 44.8555, 44.8555, 44.8555, 44.8555, 44.8555, 44.8555, 44.8917, 44.8555
5.29063, 52, 49.065, 44.982, 7.34847, 2.935, 0, 44.982, 48.9851, 45.0246, 44.982, 44.982, 44.982, 44.982, 44.982, 44.982, 44.982, 44.982, 44.982, 44.982, 44.982, 44.982, 45.0193, 44.982
5.29853, 56, 49.326, 45.108, 7.61577, 6.67395, 0, 45.108, 49.2448, 45.151, 45.108, 45.108, 45.108, 45.108, 45.108, 45.108, 45.108, 45.108, 45.108, 45.108, 45.108, 45.108, 45.1461, 45.108
5.30643, 46, 49.5507, 45.2333, 6.9282, -3.55071, 0, 45.2333, 49.4683, 45.2769, 45.2333, 45.2333, 45.2333, 45.2333, 45.2333, 45.2333, 45.2333, 45.2333, 45.2333, 45.2333, 45.2333, 45.2333, 45.2722, 45.2333
5.31433, 46, 49.736, 45.3581, 6.9282, -3.73597, 0, 45.3581, 49.6525, 45.4021, 45.3581, 45.3581, 45.3581, 45.3581, 45.3581, 45.3581, 45.3581, 45.3581, 45.3581, 45.3581, 45.3581, 45.3581, 45.3975, 45.3581
5.32224, 36, 49.8802, 45.4822, 6.16441, -13.8802, 0, 45.4822, 49.7958, 45.5268, 45.4822, 45.4822, 45.4822, 45.4822, 45.4822, 45.4822, 45.4822, 45.4822, 45.4822, 45.4822, 45.4822, 45.4822, 45.5221, 45.4822
