   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_86.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.2437, 0, 0.15064, 2.25455e-07, 1.41421, -0.15064, 0, 2.25455e-07, 2.25455e-07, 2.25455e-07, 2.25455e-07, 2.25455e-07, 2.25455e-07, 2.25455e-07, 2.25455e-07, 2.25455e-07, 2.25455e-07, 2.25455e-07, 2.25455e-07, 2.25455e-07, 2.25455e-07, 2.25455e-07, 2.25455e-07, 3.2671e-06, 2.25455e-07, 0.150637, 2.25455e-07, 2.25455e-07
19.2516, 0, 0.147109, 5.64e-08, 1.41421, -0.147109, 0, 5.64e-08, 5.64e-08, 5.64e-08, 5.64e-08, 5.64e-08, 5.64e-08, 5.64e-08, 5.64e-08, 5.64e-08, 5.64e-08, 5.64e-08, 5.64e-08, 5.64e-08, 5.64e-08, 5.64e-08, 5.64e-08, 3.10125e-06, 5.64e-08, 0.147106, 5.64e-08, 5.64e-08
19.2595, 0, 0.143685, 2.32573e-14, 1.41421, -0.143685, 0, 2.32573e-14, 2.32573e-14, 2.32573e-14, 2.32573e-14, 2.32573e-14, 2.32573e-14, 2.32573e-14, 2.32573e-14, 2.32573e-14, 2.32573e-14, 2.32573e-14, 2.32573e-14, 2.32573e-14, 2.32573e-14, 2.32573e-14, 2.32573e-14, 3.04814e-06, 2.32573e-14, 0.143682, 2.32573e-14, 2.32573e-14
19.2674, 0, 0.14036, 1.78064e-14, 1.41421, -0.14036, 0, 1.78064e-14, 1.78064e-14, 1.78064e-14, 1.78064e-14, 1.78064e-14, 1.78064e-14, 1.78064e-14, 1.78064e-14, 1.78064e-14, 1.78064e-14, 1.78064e-14, 1.78064e-14, 1.78064e-14, 1.78064e-14, 1.78064e-14, 1.78064e-14, 3.05156e-06, 1.78064e-14, 0.140357, 1.78064e-14, 1.78064e-14
19.2752, 2, 0.137134, 1.30822e-14, 2, 1.86287, 0, 1.30822e-14, 1.30822e-14, 1.30822e-14, 1.30822e-14, 1.30822e-14, 1.30822e-14, 1.30822e-14, 1.30822e-14, 1.30822e-14, 1.30822e-14, 1.30822e-14, 1.30822e-14, 1.30822e-14, 1.30822e-14, 1.30822e-14, 1.30822e-14, 3.05515e-06, 1.30822e-14, 0.137131, 1.30822e-14, 1.30822e-14
19.2831, 0, 0.134, 9.08488e-15, 1.41421, -0.134, 0, 9.08488e-15, 9.08488e-15, 9.08488e-15, 9.08488e-15, 9.08488e-15, 9.08488e-15, 9.08488e-15, 9.08488e-15, 9.08488e-15, 9.08488e-15, 9.08488e-15, 9.08488e-15, 9.08488e-15, 9.08488e-15, 9.08488e-15, 9.08488e-15, 3.05897e-06, 9.08488e-15, 0.133997, 9.08488e-15, 9.08488e-15
19.291, 0, 0.130956, 5.81433e-15, 1.41421, -0.130956, 0, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 5.81433e-15, 3.06311e-06, 5.81433e-15, 0.130953, 5.81433e-15, 5.81433e-15
19.2989, 0, 0.127999, 3.27056e-15, 1.41421, -0.127999, 0, 3.27056e-15, 3.27056e-15, 3.27056e-15, 3.27056e-15, 3.27056e-15, 3.27056e-15, 3.27056e-15, 3.27056e-15, 3.27056e-15, 3.27056e-15, 3.27056e-15, 3.27056e-15, 3.27056e-15, 3.27056e-15, 3.27056e-15, 3.27056e-15, 3.06765e-06, 3.27056e-15, 0.127996, 3.27056e-15, 3.27056e-15
19.3068, 0, 0.125124, 1.45358e-15, 1.41421, -0.125124, 0, 1.45358e-15, 1.45358e-15, 1.45358e-15, 1.45358e-15, 1.45358e-15, 1.45358e-15, 1.45358e-15, 1.45358e-15, 1.45358e-15, 1.45358e-15, 1.45358e-15, 1.45358e-15, 1.45358e-15, 1.45358e-15, 1.45358e-15, 1.45358e-15, 3.07276e-06, 1.45358e-15, 0.125121, 1.45358e-15, 1.45358e-15
19.3147, 0, 0.122329, 3.63395e-16, 1.41421, -0.122329, 0, 3.63395e-16, 3.63395e-16, 3.63395e-16, 3.63395e-16, 3.63395e-16, 3.63395e-16, 3.63395e-16, 3.63395e-16, 3.63395e-16, 3.63395e-16, 3.63395e-16, 3.63395e-16, 3.63395e-16, 3.63395e-16, 3.63395e-16, 3.63395e-16, 3.07862e-06, 3.63395e-16, 0.122326, 3.63395e-16, 3.63395e-16
19.3226, 0, 0.11961, 0, 1.41421, -0.11961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08546e-06, 0, 0.119607, 0, 0
19.3305, 0, 0.116965, 0, 1.41421, -0.116965, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09361e-06, 0, 0.116961, 0, 0
19.3384, 0, 0.114389, 0, 1.41421, -0.114389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10345e-06, 0, 0.114385, 0, 0
19.3463, 0, 0.11188, 0, 1.41421, -0.11188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11551e-06, 0, 0.111877, 0, 0
19.3542, 0, 0.109435, 0, 1.41421, -0.109435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13045e-06, 0, 0.109432, 0, 0
19.3621, 0, 0.107052, 2.00483e-36, 1.41421, -0.107052, 0, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 3.14908e-06, 2.00483e-36, 0.107049, 2.00483e-36, 2.00483e-36
19.37, 0, 0.104727, 5.01209e-37, 1.41421, -0.104727, 0, 5.01209e-37, 5.01209e-37, 5.01209e-37, 5.01209e-37, 5.01209e-37, 5.01209e-37, 5.01209e-37, 5.01209e-37, 5.01209e-37, 5.01209e-37, 5.01209e-37, 5.01209e-37, 5.01209e-37, 5.01209e-37, 5.01209e-37, 5.01209e-37, 3.17246e-06, 5.01209e-37, 0.104724, 5.01209e-37, 5.01209e-37
19.3779, 2, 0.102459, 0, 2, 1.89754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20187e-06, 0, 0.102456, 0, 0
19.3858, 0, 0.100244, 8.01934e-36, 1.41421, -0.100244, 0, 8.01934e-36, 8.01934e-36, 8.01934e-36, 8.01934e-36, 8.01934e-36, 8.01934e-36, 8.01934e-36, 8.01934e-36, 8.01934e-36, 8.01934e-36, 8.01934e-36, 8.01934e-36, 8.01934e-36, 8.01934e-36, 8.01934e-36, 8.01934e-36, 3.23892e-06, 8.01934e-36, 0.10024, 8.01934e-36, 8.01934e-36
19.3937, 0, 0.0980795, 2.00483e-36, 1.41421, -0.0980795, 0, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 2.00483e-36, 3.28558e-06, 2.00483e-36, 0.0980763, 2.00483e-36, 2.00483e-36
19.4015, 0, 0.0959637, 0, 1.41421, -0.0959637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34428e-06, 0, 0.0959604, 0, 0
19.4094, 0, 0.0938948, 0, 1.41421, -0.0938948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41796e-06, 0, 0.0938914, 0, 0
19.4173, 0, 0.0918696, 0, 1.41421, -0.0918696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51025e-06, 0, 0.0918661, 0, 0
19.4252, 0, 0.0898866, 0, 1.41421, -0.0898866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6257e-06, 0, 0.089883, 0, 0
19.4331, 0, 0.0879438, 0, 1.41421, -0.0879438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77314e-06, 0, 0.08794, 0, 0
19.441, 0, 0.0860398, 0, 1.41421, -0.0860398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.95327e-06, 0, 0.0860358, 0, 0
19.4489, 0, 0.084172, 0, 1.41421, -0.084172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17522e-06, 0, 0.0841678, 0, 0
19.4568, 0, 0.0823396, 0, 1.41421, -0.0823396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44815e-06, 0, 0.0823351, 0, 0
19.4647, 0, 0.0805402, 0, 1.41421, -0.0805402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.78267e-06, 0, 0.0805354, 0, 0
19.4726, 0, 0.0787732, 0, 1.41421, -0.0787732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1909e-06, 0, 0.078768, 0, 0
19.4805, 2, 0.0770365, 0, 2, 1.92296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.68745e-06, 0, 0.0770308, 0, 0
19.4884, 0, 0.0753298, 0, 1.41421, -0.0753298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.28891e-06, 0, 0.0753235, 0, 0
19.4963, 0, 0.0736511, 0, 1.41421, -0.0736511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.01534e-06, 0, 0.073644, 0, 0
19.5042, 0, 0.0720003, 0, 1.41421, -0.0720003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.88955e-06, 0, 0.0719924, 0, 0
19.5121, 0, 0.0703757, 0, 1.41421, -0.0703757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.93912e-06, 0, 0.0703667, 0, 0
19.52, 0, 0.0687773, 0, 1.41421, -0.0687773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01956e-05, 0, 0.0687672, 0, 0
19.5278, 0, 0.0672039, 0, 1.41421, -0.0672039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16977e-05, 0, 0.0671922, 0, 0
19.5357, 2, 0.0656552, 0, 2, 1.93434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34903e-05, 0, 0.0656417, 0, 0
19.5436, 0, 0.0641309, 0, 1.41421, -0.0641309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56276e-05, 0, 0.0641153, 0, 0
19.5515, 0, 0.062631, 0, 1.41421, -0.062631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81747e-05, 0, 0.0626129, 0, 0
19.5594, 0, 0.0611548, 0, 1.41421, -0.0611548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12126e-05, 0, 0.0611336, 0, 0
19.5673, 0, 0.0597028, 0, 1.41421, -0.0597028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48379e-05, 0, 0.0596779, 0, 0
19.5752, 0, 0.0582744, 0, 1.41421, -0.0582744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91802e-05, 0, 0.0582453, 0, 0
19.5831, 0, 0.0568703, 0, 1.41421, -0.0568703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43766e-05, 0, 0.0568359, 0, 0
19.591, 0, 0.055491, 0, 1.41421, -0.055491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06144e-05, 0, 0.0554504, 0, 0
19.5989, 2, 0.0541364, 0, 2, 1.94586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8129e-05, 0, 0.0540883, 0, 0
19.6068, 0, 0.0528078, 0, 1.41421, -0.0528078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.72057e-05, 0, 0.0527506, 0, 0
19.6147, 0, 0.0515052, 0, 1.41421, -0.0515052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.82101e-05, 0, 0.051437, 0, 0
19.6226, 0, 0.0502303, 0, 1.41421, -0.0502303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.15867e-05, 0, 0.0501487, 0, 0
19.6305, 0, 0.0489833, 0, 1.41421, -0.0489833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.7903e-05, 0, 0.0488854, 0, 0
19.6384, 0, 0.0477664, 0, 1.41421, -0.0477664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000117846, 0, 0.0476485, 0, 0
19.6463, 0, 0.0465798, 0, 1.41421, -0.0465798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000142295, 0, 0.0464375, 0, 0
19.6541, 0, 0.0454266, 0, 1.41421, -0.0454266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000172283, 0, 0.0452543, 0, 0
19.662, 0, 0.0443078, 0, 1.41421, -0.0443078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00020913, 0, 0.0440987, 0, 0
19.6699, 0, 0.043226, 0, 1.41421, -0.043226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000254401, 0, 0.0429716, 0, 0
19.6778, 0, 0.0421833, 0, 1.41421, -0.0421833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000310036, 0, 0.0418733, 0, 0
19.6857, 0, 0.041183, 0, 1.41421, -0.041183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000378315, 0, 0.0408047, 0, 0
19.6936, 0, 0.0402278, 0, 1.41421, -0.0402278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000462038, 0, 0.0397658, 0, 0
19.7015, 0, 0.0393219, 0, 1.41421, -0.0393219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000564445, 0, 0.0387574, 0, 0
19.7094, 0, 0.0384689, 0, 1.41421, -0.0384689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000689466, 0, 0.0377795, 0, 0
19.7173, 0, 0.0376742, 0, 1.41421, -0.0376742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000841587, 0, 0.0368326, 0, 0
19.7252, 0, 0.0369426, 0, 1.41421, -0.0369426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00102617, 0, 0.0359164, 0, 0
19.7331, 0, 0.0362806, 0, 1.41421, -0.0362806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00124925, 0, 0.0350313, 0, 0
19.741, 0, 0.0356947, 0, 1.41421, -0.0356947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00151793, 0, 0.0341768, 0, 0
19.7489, 0, 0.035193, 3.41139e-22, 1.41421, -0.035193, 0, 3.41139e-22, 3.41139e-22, 3.41139e-22, 3.41139e-22, 3.41139e-22, 3.41139e-22, 3.41139e-22, 3.41139e-22, 3.41139e-22, 3.41139e-22, 3.41139e-22, 3.41139e-22, 3.41139e-22, 3.41139e-22, 3.41139e-22, 3.41139e-22, 0.00184007, 3.41139e-22, 0.0333529, 3.41139e-22, 3.41139e-22
19.7568, 0, 0.0347835, 1.30761e-21, 1.41421, -0.0347835, 0, 1.30761e-21, 1.30761e-21, 1.30761e-21, 1.30761e-21, 1.30761e-21, 1.30761e-21, 1.30761e-21, 1.30761e-21, 1.30761e-21, 1.30761e-21, 1.30761e-21, 1.30761e-21, 1.30761e-21, 1.30761e-21, 1.30761e-21, 1.30761e-21, 0.00222492, 1.30761e-21, 0.0325586, 1.30761e-21, 1.30761e-21
19.7647, 0, 0.0344764, 2.81165e-21, 1.41421, -0.0344764, 0, 2.81165e-21, 2.81165e-21, 2.81165e-21, 2.81165e-21, 2.81165e-21, 2.81165e-21, 2.81165e-21, 2.81165e-21, 2.81165e-21, 2.81165e-21, 2.81165e-21, 2.81165e-21, 2.81165e-21, 2.81165e-21, 2.81165e-21, 2.81165e-21, 0.00268221, 2.81165e-21, 0.0317942, 2.81165e-21, 2.81165e-21
19.7726, 0, 0.0342818, 4.72046e-21, 1.41421, -0.0342818, 0, 4.72046e-21, 4.72046e-21, 4.72046e-21, 4.72046e-21, 4.72046e-21, 4.72046e-21, 4.72046e-21, 4.72046e-21, 4.72046e-21, 4.72046e-21, 4.72046e-21, 4.72046e-21, 4.72046e-21, 4.72046e-21, 4.72046e-21, 4.72046e-21, 0.00322342, 4.72046e-21, 0.0310583, 4.72046e-21, 4.72046e-21
19.7804, 0, 0.0342113, 6.92051e-21, 1.41421, -0.0342113, 0, 6.92051e-21, 6.92051e-21, 6.92051e-21, 6.92051e-21, 6.92051e-21, 6.92051e-21, 6.92051e-21, 6.92051e-21, 6.92051e-21, 6.92051e-21, 6.92051e-21, 6.92051e-21, 6.92051e-21, 6.92051e-21, 6.92051e-21, 6.92051e-21, 0.00386062, 6.92051e-21, 0.0303507, 6.92051e-21, 6.92051e-21
19.7883, 2, 0.0342775, 9.27445e-21, 2, 1.96572, 0, 9.27445e-21, 9.27445e-21, 9.27445e-21, 9.27445e-21, 9.27445e-21, 9.27445e-21, 9.27445e-21, 9.27445e-21, 9.27445e-21, 9.27445e-21, 9.27445e-21, 9.27445e-21, 9.27445e-21, 9.27445e-21, 9.27445e-21, 9.27445e-21, 0.00460758, 9.27445e-21, 0.0296699, 9.27445e-21, 9.27445e-21
19.7962, 0, 0.0344938, 1.16918e-20, 1.41421, -0.0344938, 0, 1.16918e-20, 1.16918e-20, 1.16918e-20, 1.16918e-20, 1.16918e-20, 1.16918e-20, 1.16918e-20, 1.16918e-20, 1.16918e-20, 1.16918e-20, 1.16918e-20, 1.16918e-20, 1.16918e-20, 1.16918e-20, 1.16918e-20, 1.16918e-20, 0.00547845, 1.16918e-20, 0.0290153, 1.16918e-20, 1.16918e-20
19.8041, 0, 0.0348747, 1.40717e-20, 1.41421, -0.0348747, 0, 1.40717e-20, 1.40717e-20, 1.40717e-20, 1.40717e-20, 1.40717e-20, 1.40717e-20, 1.40717e-20, 1.40717e-20, 1.40717e-20, 1.40717e-20, 1.40717e-20, 1.40717e-20, 1.40717e-20, 1.40717e-20, 1.40717e-20, 1.40717e-20, 0.00648924, 1.40717e-20, 0.0283855, 1.40717e-20, 1.40717e-20
19.812, 2, 0.0354355, 1.63724e-20, 2, 1.96456, 0, 1.63724e-20, 1.63724e-20, 1.63724e-20, 1.63724e-20, 1.63724e-20, 1.63724e-20, 1.63724e-20, 1.63724e-20, 1.63724e-20, 1.63724e-20, 1.63724e-20, 1.63724e-20, 1.63724e-20, 1.63724e-20, 1.63724e-20, 1.63724e-20, 0.00765592, 1.63724e-20, 0.0277796, 1.63724e-20, 1.63724e-20
19.8199, 0, 0.0361923, 1.86193e-20, 1.41421, -0.0361923, 0, 1.86193e-20, 1.86193e-20, 1.86193e-20, 1.86193e-20, 1.86193e-20, 1.86193e-20, 1.86193e-20, 1.86193e-20, 1.86193e-20, 1.86193e-20, 1.86193e-20, 1.86193e-20, 1.86193e-20, 1.86193e-20, 1.86193e-20, 1.86193e-20, 0.00899639, 1.86193e-20, 0.027196, 1.86193e-20, 1.86193e-20
19.8278, 0, 0.0371616, 2.06585e-20, 1.41421, -0.0371616, 0, 2.06585e-20, 2.06585e-20, 2.06585e-20, 2.06585e-20, 2.06585e-20, 2.06585e-20, 2.06585e-20, 2.06585e-20, 2.06585e-20, 2.06585e-20, 2.06585e-20, 2.06585e-20, 2.06585e-20, 2.06585e-20, 2.06585e-20, 2.06585e-20, 0.0105279, 2.06585e-20, 0.0266337, 2.06585e-20, 2.06585e-20
19.8357, 0, 0.0383607, 2.24401e-20, 1.41421, -0.0383607, 0, 2.24401e-20, 2.24401e-20, 2.24401e-20, 2.24401e-20, 2.24401e-20, 2.24401e-20, 2.24401e-20, 2.24401e-20, 2.24401e-20, 2.24401e-20, 2.24401e-20, 2.24401e-20, 2.24401e-20, 2.24401e-20, 2.24401e-20, 2.24401e-20, 0.0122696, 2.24401e-20, 0.0260912, 2.24401e-20, 2.24401e-20
19.8436, 0, 0.0398064, 2.39761e-20, 1.41421, -0.0398064, 0, 2.39761e-20, 2.39761e-20, 2.39761e-20, 2.39761e-20, 2.39761e-20, 2.39761e-20, 2.39761e-20, 2.39761e-20, 2.39761e-20, 2.39761e-20, 2.39761e-20, 2.39761e-20, 2.39761e-20, 2.39761e-20, 2.39761e-20, 2.39761e-20, 0.0142391, 2.39761e-20, 0.0255673, 2.39761e-20, 2.39761e-20
19.8515, 0, 0.0415164, 2.52727e-20, 1.41421, -0.0415164, 0, 2.52727e-20, 2.52727e-20, 2.52727e-20, 2.52727e-20, 2.52727e-20, 2.52727e-20, 2.52727e-20, 2.52727e-20, 2.52727e-20, 2.52727e-20, 2.52727e-20, 2.52727e-20, 2.52727e-20, 2.52727e-20, 2.52727e-20, 2.52727e-20, 0.0164559, 2.52727e-20, 0.0250606, 2.52727e-20, 2.52727e-20
19.8594, 2, 0.0435068, 2.63256e-20, 2, 1.95649, 0, 2.63256e-20, 2.63256e-20, 2.63256e-20, 2.63256e-20, 2.63256e-20, 2.63256e-20, 2.63256e-20, 2.63256e-20, 2.63256e-20, 2.63256e-20, 2.63256e-20, 2.63256e-20, 2.63256e-20, 2.63256e-20, 2.63256e-20, 2.63256e-20, 0.018937, 2.63256e-20, 0.0245698, 2.63256e-20, 2.63256e-20
19.8673, 2, 0.0457951, 2.71196e-20, 2, 1.9542, 0, 2.71196e-20, 2.71196e-20, 2.71196e-20, 2.71196e-20, 2.71196e-20, 2.71196e-20, 2.71196e-20, 2.71196e-20, 2.71196e-20, 2.71196e-20, 2.71196e-20, 2.71196e-20, 2.71196e-20, 2.71196e-20, 2.71196e-20, 2.71196e-20, 0.0217017, 2.71196e-20, 0.0240934, 2.71196e-20, 2.71196e-20
19.8752, 0, 0.0483943, 2.75879e-20, 1.41421, -0.0483943, 0, 2.75879e-20, 2.75879e-20, 2.75879e-20, 2.75879e-20, 2.75879e-20, 2.75879e-20, 2.75879e-20, 2.75879e-20, 2.75879e-20, 2.75879e-20, 2.75879e-20, 2.75879e-20, 2.75879e-20, 2.75879e-20, 2.75879e-20, 2.75879e-20, 0.0247637, 2.75879e-20, 0.0236307, 2.75879e-20, 2.75879e-20
19.8831, 0, 0.0513199, 2.77396e-20, 1.41421, -0.0513199, 0, 2.77396e-20, 2.77396e-20, 2.77396e-20, 2.77396e-20, 2.77396e-20, 2.77396e-20, 2.77396e-20, 2.77396e-20, 2.77396e-20, 2.77396e-20, 2.77396e-20, 2.77396e-20, 2.77396e-20, 2.77396e-20, 2.77396e-20, 2.77396e-20, 0.02814, 2.77396e-20, 0.02318, 2.77396e-20, 2.77396e-20
19.891, 2, 0.0545834, 2.76483e-20, 2, 1.94542, 0, 2.76483e-20, 2.76483e-20, 2.76483e-20, 2.76483e-20, 2.76483e-20, 2.76483e-20, 2.76483e-20, 2.76483e-20, 2.76483e-20, 2.76483e-20, 2.76483e-20, 2.76483e-20, 2.76483e-20, 2.76483e-20, 2.76483e-20, 2.76483e-20, 0.031843, 2.76483e-20, 0.0227404, 2.76483e-20, 2.76483e-20
19.8989, 0, 0.0581939, 2.7329e-20, 1.41421, -0.0581939, 0, 2.7329e-20, 2.7329e-20, 2.7329e-20, 2.7329e-20, 2.7329e-20, 2.7329e-20, 2.7329e-20, 2.7329e-20, 2.7329e-20, 2.7329e-20, 2.7329e-20, 2.7329e-20, 2.7329e-20, 2.7329e-20, 2.7329e-20, 2.7329e-20, 0.0358829, 2.7329e-20, 0.022311, 2.7329e-20, 2.7329e-20
19.9067, 0, 0.0621607, 2.67785e-20, 1.41421, -0.0621607, 0, 2.67785e-20, 2.67785e-20, 2.67785e-20, 2.67785e-20, 2.67785e-20, 2.67785e-20, 2.67785e-20, 2.67785e-20, 2.67785e-20, 2.67785e-20, 2.67785e-20, 2.67785e-20, 2.67785e-20, 2.67785e-20, 2.67785e-20, 2.67785e-20, 0.0402702, 2.67785e-20, 0.0218906, 2.67785e-20, 2.67785e-20
19.9146, 0, 0.0664871, 2.59503e-20, 1.41421, -0.0664871, 0, 2.59503e-20, 2.59503e-20, 2.59503e-20, 2.59503e-20, 2.59503e-20, 2.59503e-20, 2.59503e-20, 2.59503e-20, 2.59503e-20, 2.59503e-20, 2.59503e-20, 2.59503e-20, 2.59503e-20, 2.59503e-20, 2.59503e-20, 2.59503e-20, 0.0450085, 2.59503e-20, 0.0214785, 2.59503e-20, 2.59503e-20
19.9225, 0, 0.0711771, 2.49079e-20, 1.41421, -0.0711771, 0, 2.49079e-20, 2.49079e-20, 2.49079e-20, 2.49079e-20, 2.49079e-20, 2.49079e-20, 2.49079e-20, 2.49079e-20, 2.49079e-20, 2.49079e-20, 2.49079e-20, 2.49079e-20, 2.49079e-20, 2.49079e-20, 2.49079e-20, 2.49079e-20, 0.0501032, 2.49079e-20, 0.0210739, 2.49079e-20, 2.49079e-20
19.9304, 0, 0.0762273, 2.37101e-20, 1.41421, -0.0762273, 0, 2.37101e-20, 2.37101e-20, 2.37101e-20, 2.37101e-20, 2.37101e-20, 2.37101e-20, 2.37101e-20, 2.37101e-20, 2.37101e-20, 2.37101e-20, 2.37101e-20, 2.37101e-20, 2.37101e-20, 2.37101e-20, 2.37101e-20, 2.37101e-20, 0.0555511, 2.37101e-20, 0.0206762, 2.37101e-20, 2.37101e-20
