   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_74.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
13.021, 4, 2.33695, 1.25875, 2.44949, 1.66305, 1.25875, 0, 1.25934, 1.25875, 1.25875, 1.25875, 1.25875, 1.25875, 1.25875, 1.25875, 1.25875, 1.25875, 1.25875, 1.25875, 1.25875, 1.25875, 1.25875, 2.33636
13.0289, 4, 2.15965, 1.25765, 2.44949, 1.84035, 1.25765, 0, 1.25839, 1.25765, 1.25765, 1.25765, 1.25765, 1.25765, 1.25765, 1.25765, 1.25765, 1.25765, 1.25765, 1.25765, 1.25766, 1.25765, 1.25765, 2.15891
13.0368, 4, 2.00697, 1.2565, 2.44949, 1.99303, 1.2565, 0, 1.25742, 1.2565, 1.2565, 1.2565, 1.2565, 1.2565, 1.2565, 1.2565, 1.2565, 1.2565, 1.2565, 1.2565, 1.2565, 1.2565, 1.2565, 2.00605
13.0447, 2, 1.87642, 1.25535, 2, 0.123581, 1.25535, 0, 1.25649, 1.25535, 1.25535, 1.25535, 1.25535, 1.25535, 1.25535, 1.25535, 1.25535, 1.25535, 1.25535, 1.25535, 1.25535, 1.25535, 1.25535, 1.87528
13.0526, 2, 1.76603, 1.2546, 2, 0.233967, 1.2546, 0, 1.25599, 1.2546, 1.2546, 1.2546, 1.2546, 1.2546, 1.2546, 1.2546, 1.2546, 1.2546, 1.2546, 1.2546, 1.2546, 1.2546, 1.2546, 1.76464
13.0605, 2, 1.67286, 1.25364, 2, 0.32714, 1.25364, 0, 1.25533, 1.25364, 1.25364, 1.25364, 1.25364, 1.25364, 1.25364, 1.25364, 1.25364, 1.25364, 1.25364, 1.25364, 1.25364, 1.25364, 1.25364, 1.67116
13.0684, 0, 1.59476, 1.25253, 1.41421, -1.59476, 1.25253, 0, 1.25458, 1.25253, 1.25253, 1.25253, 1.25253, 1.25253, 1.25253, 1.25253, 1.25253, 1.25253, 1.25253, 1.25253, 1.25253, 1.25253, 1.25253, 1.59271
13.0763, 2, 1.52983, 1.25134, 2, 0.470167, 1.25134, 0, 1.25381, 1.25134, 1.25134, 1.25134, 1.25134, 1.25134, 1.25134, 1.25134, 1.25134, 1.25134, 1.25134, 1.25134, 1.25135, 1.25134, 1.25134, 1.52736
13.0842, 0, 1.47631, 1.25016, 1.41421, -1.47631, 1.25016, 0, 1.25311, 1.25016, 1.25016, 1.25016, 1.25016, 1.25016, 1.25016, 1.25016, 1.25016, 1.25016, 1.25016, 1.25016, 1.25016, 1.25016, 1.25016, 1.47336
13.0921, 0, 1.4327, 1.2491, 1.41421, -1.4327, 1.2491, 0, 1.25259, 1.2491, 1.2491, 1.2491, 1.2491, 1.2491, 1.2491, 1.2491, 1.2491, 1.2491, 1.2491, 1.2491, 1.2491, 1.2491, 1.2491, 1.42921
13.1, 2, 1.39725, 1.24783, 2, 0.602748, 1.24783, 0, 1.25195, 1.24783, 1.24783, 1.24783, 1.24783, 1.24783, 1.24783, 1.24783, 1.24783, 1.24783, 1.24783, 1.24783, 1.24783, 1.24783, 1.24783, 1.39314
13.1079, 2, 1.36879, 1.2464, 2, 0.631212, 1.2464, 0, 1.25122, 1.2464, 1.2464, 1.2464, 1.2464, 1.2464, 1.2464, 1.2464, 1.2464, 1.2464, 1.2464, 1.2464, 1.24641, 1.2464, 1.2464, 1.36397
13.1158, 0, 1.34635, 1.24489, 1.41421, -1.34635, 1.24489, 0, 1.25048, 1.24489, 1.24489, 1.24489, 1.24489, 1.24489, 1.24489, 1.24489, 1.24489, 1.24489, 1.24489, 1.24489, 1.2449, 1.24489, 1.24489, 1.34075
13.1237, 2, 1.32915, 1.24339, 2, 0.670848, 1.24339, 0, 1.24984, 1.24339, 1.24339, 1.24339, 1.24339, 1.24339, 1.24339, 1.24339, 1.24339, 1.24339, 1.24339, 1.24339, 1.24339, 1.24339, 1.24339, 1.3227
13.1316, 2, 1.31703, 1.24239, 2, 0.682966, 1.24239, 0, 1.24978, 1.24239, 1.24239, 1.24239, 1.24239, 1.24239, 1.24239, 1.24239, 1.24239, 1.24239, 1.24239, 1.24239, 1.24239, 1.24239, 1.24239, 1.30964
13.1395, 4, 1.3087, 1.24114, 2.44949, 2.6913, 1.24114, 0, 1.24956, 1.24114, 1.24114, 1.24114, 1.24114, 1.24114, 1.24114, 1.24114, 1.24114, 1.24114, 1.24114, 1.24114, 1.24114, 1.24114, 1.24114, 1.30029
13.1474, 0, 1.30385, 1.2397, 1.41421, -1.30385, 1.2397, 0, 1.24922, 1.2397, 1.2397, 1.2397, 1.2397, 1.2397, 1.2397, 1.2397, 1.2397, 1.2397, 1.2397, 1.2397, 1.2397, 1.2397, 1.2397, 1.29433
13.1553, 4, 1.30233, 1.23817, 2.44949, 2.69767, 1.23817, 0, 1.24886, 1.23817, 1.23817, 1.23817, 1.23817, 1.23817, 1.23817, 1.23817, 1.23817, 1.23817, 1.23817, 1.23817, 1.23817, 1.23817, 1.23817, 1.29164
13.1632, 0, 1.30413, 1.23663, 1.41421, -1.30413, 1.23663, 0, 1.24856, 1.23663, 1.23663, 1.23663, 1.23663, 1.23663, 1.23663, 1.23663, 1.23663, 1.23663, 1.23663, 1.23663, 1.23663, 1.23663, 1.23663, 1.29221
13.1711, 2, 1.30948, 1.2353, 2, 0.690516, 1.2353, 0, 1.24852, 1.2353, 1.2353, 1.2353, 1.2353, 1.2353, 1.2353, 1.2353, 1.2353, 1.2353, 1.2353, 1.2353, 1.2353, 1.2353, 1.2353, 1.29626
13.179, 0, 1.31805, 1.23371, 1.41421, -1.31805, 1.23371, 0, 1.24826, 1.23371, 1.23371, 1.23371, 1.23371, 1.23371, 1.23371, 1.23371, 1.23371, 1.23371, 1.23371, 1.23371, 1.23371, 1.23371, 1.23371, 1.3035
13.1869, 2, 1.33013, 1.23191, 2, 0.669873, 1.23191, 0, 1.24782, 1.23191, 1.23191, 1.23191, 1.23191, 1.23191, 1.23191, 1.23191, 1.23191, 1.23191, 1.23191, 1.23191, 1.23191, 1.23191, 1.23191, 1.31421
13.1948, 2, 1.34616, 1.23001, 2, 0.653844, 1.23001, 0, 1.24729, 1.23001, 1.23001, 1.23001, 1.23001, 1.23001, 1.23001, 1.23001, 1.23001, 1.23001, 1.23001, 1.23001, 1.23001, 1.23001, 1.23001, 1.32887
13.2027, 6, 1.36667, 1.22811, 2.82843, 4.63333, 1.22811, 0, 1.24676, 1.22811, 1.22811, 1.22811, 1.22811, 1.22811, 1.22811, 1.22811, 1.22811, 1.22811, 1.22811, 1.22811, 1.22811, 1.22811, 1.22811, 1.34801
13.2106, 2, 1.39281, 1.22685, 2, 0.607192, 1.22685, 0, 1.24684, 1.22685, 1.22685, 1.22685, 1.22685, 1.22685, 1.22685, 1.22685, 1.22685, 1.22685, 1.22685, 1.22685, 1.22685, 1.22685, 1.22685, 1.37281
13.2185, 4, 1.42422, 1.22528, 2.44949, 2.57578, 1.22528, 0, 1.24657, 1.22528, 1.22528, 1.22528, 1.22528, 1.22528, 1.22528, 1.22528, 1.22528, 1.22528, 1.22528, 1.22528, 1.22528, 1.22528, 1.22528, 1.40293
13.2264, 2, 1.46161, 1.22347, 2, 0.538392, 1.22347, 0, 1.24599, 1.22347, 1.22347, 1.22347, 1.22347, 1.22347, 1.22347, 1.22347, 1.22347, 1.22347, 1.22347, 1.22347, 1.22347, 1.22347, 1.22347, 1.43908
13.2343, 4, 1.50579, 1.22154, 2.44949, 2.49421, 1.22154, 0, 1.24521, 1.22154, 1.22154, 1.22154, 1.22154, 1.22154, 1.22154, 1.22154, 1.22154, 1.22154, 1.22154, 1.22154, 1.22155, 1.22154, 1.22154, 1.48212
13.2421, 6, 1.55758, 1.21962, 2.82843, 4.44242, 1.21962, 0, 1.24433, 1.21962, 1.21962, 1.21962, 1.21962, 1.21962, 1.21962, 1.21962, 1.21962, 1.21962, 1.21962, 1.21962, 1.21962, 1.21962, 1.21962, 1.53286
13.25, 2, 1.61798, 1.21798, 2, 0.382016, 1.21798, 0, 1.24362, 1.21798, 1.21798, 1.21798, 1.21798, 1.21798, 1.21798, 1.21798, 1.21798, 1.21798, 1.21798, 1.21798, 1.21798, 1.21798, 1.21798, 1.59234
13.2579, 4, 1.68709, 1.21603, 2.44949, 2.31291, 1.21603, 0, 1.24246, 1.21603, 1.21603, 1.21603, 1.21603, 1.21603, 1.21603, 1.21603, 1.21603, 1.21603, 1.21603, 1.21603, 1.21604, 1.21603, 1.21603, 1.66067
13.2658, 0, 1.76562, 1.21384, 1.41421, -1.76562, 1.21384, 0, 1.24089, 1.21384, 1.21384, 1.21384, 1.21384, 1.21384, 1.21384, 1.21384, 1.21384, 1.21384, 1.21384, 1.21384, 1.21384, 1.21384, 1.21384, 1.73856
13.2737, 6, 1.8542, 1.21151, 2.82843, 4.1458, 1.21151, 0, 1.23904, 1.21151, 1.21151, 1.21151, 1.21151, 1.21151, 1.21151, 1.21151, 1.21151, 1.21151, 1.21151, 1.21151, 1.21151, 1.21151, 1.21151, 1.82667
13.2816, 0, 1.95343, 1.20919, 1.41421, -1.95343, 1.20919, 0, 1.23702, 1.20919, 1.20919, 1.20919, 1.20919, 1.20919, 1.20919, 1.20919, 1.20919, 1.20919, 1.20919, 1.20919, 1.20919, 1.20919, 1.20919, 1.9256
13.2895, 0, 2.06438, 1.20764, 1.41421, -2.06438, 1.20764, 0, 1.2356, 1.20764, 1.20764, 1.20764, 1.20764, 1.20764, 1.20764, 1.20764, 1.20764, 1.20764, 1.20764, 1.20764, 1.20764, 1.20764, 1.20764, 2.03641
13.2974, 0, 2.18598, 1.20573, 1.41421, -2.18598, 1.20573, 0, 1.23364, 1.20573, 1.20573, 1.20573, 1.20573, 1.20573, 1.20573, 1.20573, 1.20573, 1.20573, 1.20573, 1.20573, 1.20573, 1.20573, 1.20573, 2.15806
13.3053, 6, 2.31822, 1.20352, 2.82843, 3.68178, 1.20352, 0, 1.23121, 1.20352, 1.20352, 1.20352, 1.20352, 1.20352, 1.20352, 1.20352, 1.20352, 1.20352, 1.20352, 1.20352, 1.20352, 1.20352, 1.20352, 2.29052
13.3132, 8, 2.46085, 1.20116, 3.16228, 5.53915, 1.20116, 0, 1.22847, 1.20116, 1.20116, 1.20116, 1.20116, 1.20116, 1.20116, 1.20116, 1.20116, 1.20116, 1.20116, 1.20116, 1.20116, 1.20116, 1.20116, 2.43353
13.3211, 2, 2.61343, 1.19881, 2, -0.613431, 1.19881, 0, 1.22558, 1.19881, 1.19881, 1.19881, 1.19881, 1.19881, 1.19881, 1.19881, 1.19881, 1.19881, 1.19881, 1.19881, 1.19881, 1.19881, 1.19881, 2.58666
13.329, 2, 2.77537, 1.19687, 2, -0.775374, 1.19687, 0, 1.22294, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 2.74929
13.3369, 4, 2.9447, 1.19455, 2.44949, 1.0553, 1.19455, 0, 1.21981, 1.19455, 1.19455, 1.19455, 1.19455, 1.19455, 1.19455, 1.19455, 1.19455, 1.19455, 1.19455, 1.19455, 1.19455, 1.19455, 1.19455, 2.91944
13.3448, 4, 3.11996, 1.19192, 2.44949, 0.880039, 1.19192, 0, 1.21624, 1.19192, 1.19192, 1.19192, 1.19192, 1.19192, 1.19192, 1.19192, 1.19192, 1.19192, 1.19192, 1.19192, 1.19192, 1.19192, 1.19192, 3.09564
13.3527, 2, 3.29944, 1.18913, 2, -1.29944, 1.18913, 0, 1.21242, 1.18913, 1.18913, 1.18913, 1.18913, 1.18913, 1.18913, 1.18913, 1.18913, 1.18913, 1.18913, 1.18913, 1.18913, 1.18913, 1.18913, 3.27615
13.3606, 6, 3.48125, 1.18635, 2.82843, 2.51875, 1.18635, 0, 1.20853, 1.18635, 1.18635, 1.18635, 1.18635, 1.18635, 1.18635, 1.18635, 1.18635, 1.18635, 1.18635, 1.18635, 1.18635, 1.18635, 1.18635, 3.45907
13.3685, 0, 3.66393, 1.18451, 1.41421, -3.66393, 1.18451, 0, 1.20551, 1.18451, 1.18451, 1.18451, 1.18451, 1.18451, 1.18451, 1.18451, 1.18451, 1.18451, 1.18451, 1.18451, 1.18451, 1.18451, 1.18451, 3.64292
13.3764, 8, 3.84366, 1.18223, 3.16228, 4.15634, 1.18223, 0, 1.20202, 1.18223, 1.18223, 1.18223, 1.18223, 1.18223, 1.18223, 1.18223, 1.18223, 1.18223, 1.18223, 1.18223, 1.18223, 1.18223, 1.18223, 3.82386
13.3843, 0, 4.01772, 1.17959, 1.41421, -4.01772, 1.17959, 0, 1.19814, 1.17959, 1.17959, 1.17959, 1.17959, 1.17959, 1.17959, 1.17959, 1.17959, 1.17959, 1.17959, 1.17959, 1.17959, 1.17959, 1.17959, 3.99917
13.3922, 6, 4.1836, 1.17677, 2.82843, 1.8164, 1.17677, 0, 1.19408, 1.17677, 1.17677, 1.17677, 1.17677, 1.17677, 1.17677, 1.17677, 1.17677, 1.17677, 1.17677, 1.17677, 1.17677, 1.17677, 1.17677, 4.16629
13.4001, 0, 4.33874, 1.17396, 1.41421, -4.33874, 1.17396, 0, 1.19003, 1.17396, 1.17396, 1.17396, 1.17396, 1.17396, 1.17396, 1.17396, 1.17396, 1.17396, 1.17396, 1.17396, 1.17396, 1.17396, 1.17396, 4.32266
13.408, 4, 4.48096, 1.17171, 2.44949, -0.480956, 1.17171, 0, 1.18657, 1.17171, 1.17171, 1.17171, 1.17171, 1.17171, 1.17171, 1.17171, 1.17171, 1.17171, 1.17171, 1.17171, 1.17171, 1.17171, 1.17171, 4.46609
13.4159, 2, 4.60671, 1.16901, 2, -2.60671, 1.16901, 0, 1.1827, 1.16901, 1.16901, 1.16901, 1.16901, 1.16901, 1.16901, 1.16901, 1.16901, 1.16901, 1.16901, 1.16901, 1.16901, 1.16901, 1.16901, 4.59302
13.4238, 8, 4.71369, 1.16592, 3.16228, 3.28631, 1.16592, 0, 1.17848, 1.16592, 1.16592, 1.16592, 1.16592, 1.16592, 1.16592, 1.16592, 1.16592, 1.16592, 1.16592, 1.16592, 1.16592, 1.16592, 1.16592, 4.70113
13.4317, 6, 4.80009, 1.16264, 2.82843, 1.19991, 1.16264, 0, 1.17413, 1.16264, 1.16264, 1.16264, 1.16264, 1.16264, 1.16264, 1.16264, 1.16264, 1.16264, 1.16264, 1.16264, 1.16265, 1.16264, 1.16264, 4.78861
13.4396, 8, 4.86435, 1.15937, 3.16228, 3.13565, 1.15937, 0, 1.16984, 1.15937, 1.15937, 1.15937, 1.15937, 1.15937, 1.15937, 1.15937, 1.15937, 1.15937, 1.15937, 1.15937, 1.15937, 1.15937, 1.15937, 4.85388
13.4475, 8, 4.9063, 1.15721, 3.16228, 3.0937, 1.15721, 0, 1.16672, 1.15721, 1.15721, 1.15721, 1.15721, 1.15721, 1.15721, 1.15721, 1.15721, 1.15721, 1.15721, 1.15721, 1.15721, 1.15721, 1.15721, 4.89679
13.4554, 8, 4.9235, 1.15455, 3.16228, 3.0765, 1.15455, 0, 1.16316, 1.15455, 1.15455, 1.15455, 1.15455, 1.15455, 1.15455, 1.15455, 1.15455, 1.15455, 1.15455, 1.15455, 1.15455, 1.15455, 1.15455, 4.91488
13.4633, 10, 4.91563, 1.15146, 3.4641, 5.08437, 1.15146, 0, 1.15926, 1.15146, 1.15146, 1.15146, 1.15146, 1.15146, 1.15146, 1.15146, 1.15146, 1.15146, 1.15146, 1.15146, 1.15146, 1.15146, 1.15146, 4.90783
13.4712, 12, 4.88302, 1.14817, 3.74166, 7.11698, 1.14817, 0, 1.1552, 1.14817, 1.14817, 1.14817, 1.14817, 1.14817, 1.14817, 1.14817, 1.14817, 1.14817, 1.14817, 1.14817, 1.14817, 1.14817, 1.14817, 4.87598
13.4791, 4, 4.82648, 1.14488, 2.44949, -0.826478, 1.14488, 0, 1.15122, 1.14488, 1.14488, 1.14488, 1.14488, 1.14488, 1.14488, 1.14488, 1.14488, 1.14488, 1.14488, 1.14488, 1.14488, 1.14488, 1.14488, 4.82013
13.487, 12, 4.74766, 1.14223, 3.74166, 7.25234, 1.14223, 0, 1.14793, 1.14223, 1.14223, 1.14223, 1.14223, 1.14223, 1.14223, 1.14223, 1.14223, 1.14223, 1.14223, 1.14223, 1.14223, 1.14223, 1.14223, 4.74196
13.4949, 10, 4.64698, 1.1391, 3.4641, 5.35302, 1.1391, 0, 1.14423, 1.1391, 1.1391, 1.1391, 1.1391, 1.1391, 1.1391, 1.1391, 1.1391, 1.1391, 1.1391, 1.1391, 1.1391, 1.1391, 1.1391, 4.64184
13.5028, 4, 4.52632, 1.13556, 2.44949, -0.526322, 1.13556, 0, 1.14017, 1.13556, 1.13556, 1.13556, 1.13556, 1.13556, 1.13556, 1.13556, 1.13556, 1.13556, 1.13556, 1.13556, 1.13556, 1.13556, 1.13556, 4.52171
13.5107, 2, 4.38806, 1.13183, 2, -2.38806, 1.13183, 0, 1.13596, 1.13183, 1.13183, 1.13183, 1.13183, 1.13183, 1.13183, 1.13183, 1.13183, 1.13183, 1.13183, 1.13183, 1.13183, 1.13183, 1.13183, 4.38393
13.5186, 4, 4.23486, 1.1281, 2.44949, -0.234857, 1.1281, 0, 1.1318, 1.1281, 1.1281, 1.1281, 1.1281, 1.1281, 1.1281, 1.1281, 1.1281, 1.1281, 1.1281, 1.1281, 1.1281, 1.1281, 1.1281, 4.23115
13.5265, 4, 4.07037, 1.12547, 2.44949, -0.0703688, 1.12547, 0, 1.12878, 1.12547, 1.12547, 1.12547, 1.12547, 1.12547, 1.12547, 1.12547, 1.12547, 1.12547, 1.12547, 1.12547, 1.12547, 1.12547, 1.12547, 4.06705
13.5344, 2, 3.89578, 1.12237, 2, -1.89578, 1.12237, 0, 1.12533, 1.12237, 1.12237, 1.12237, 1.12237, 1.12237, 1.12237, 1.12237, 1.12237, 1.12237, 1.12237, 1.12237, 1.12237, 1.12237, 1.12237, 3.89281
13.5423, 4, 3.71382, 1.11886, 2.44949, 0.28618, 1.11886, 0, 1.12151, 1.11886, 1.11886, 1.11886, 1.11886, 1.11886, 1.11886, 1.11886, 1.11886, 1.11886, 1.11886, 1.11886, 1.11886, 1.11886, 1.11886, 3.71117
13.5502, 2, 3.52749, 1.11515, 2, -1.52749, 1.11515, 0, 1.11751, 1.11515, 1.11515, 1.11515, 1.11515, 1.11515, 1.11515, 1.11515, 1.11515, 1.11515, 1.11515, 1.11515, 1.11515, 1.11515, 1.11515, 3.52512
13.5581, 4, 3.33953, 1.11144, 2.44949, 0.660468, 1.11144, 0, 1.11355, 1.11144, 1.11144, 1.11144, 1.11144, 1.11144, 1.11144, 1.11144, 1.11144, 1.11144, 1.11144, 1.11144, 1.11144, 1.11144, 1.11144, 3.33742
13.566, 4, 3.15277, 1.10815, 2.44949, 0.84723, 1.10815, 0, 1.11003, 1.10815, 1.10815, 1.10815, 1.10815, 1.10815, 1.10815, 1.10815, 1.10815, 1.10815, 1.10815, 1.10815, 1.10815, 1.10815, 1.10815, 3.15089
13.5739, 0, 2.96872, 1.10452, 1.41421, -2.96872, 1.10452, 0, 1.10619, 1.10452, 1.10452, 1.10452, 1.10452, 1.10452, 1.10452, 1.10452, 1.10452, 1.10452, 1.10452, 1.10452, 1.10453, 1.10452, 1.10452, 2.96705
13.5818, 4, 2.78932, 1.10059, 2.44949, 1.21068, 1.10059, 0, 1.10207, 1.10059, 1.10059, 1.10059, 1.10059, 1.10059, 1.10059, 1.10059, 1.10059, 1.10059, 1.10059, 1.10059, 1.10059, 1.10059, 1.10059, 2.78784
13.5897, 6, 2.61647, 1.0965, 2.82843, 3.38353, 1.0965, 0, 1.09781, 1.0965, 1.0965, 1.0965, 1.0965, 1.0965, 1.0965, 1.0965, 1.0965, 1.0965, 1.0965, 1.0965, 1.0965, 1.0965, 1.0965, 2.61517
13.5976, 2, 2.45167, 1.09241, 2, -0.451669, 1.09241, 0, 1.09356, 1.09241, 1.09241, 1.09241, 1.09241, 1.09241, 1.09241, 1.09241, 1.09241, 1.09241, 1.09241, 1.09241, 1.09241, 1.09241, 1.09241, 2.45052
13.6055, 0, 2.2961, 1.08833, 1.41421, -2.2961, 1.08833, 0, 1.08934, 1.08833, 1.08833, 1.08833, 1.08833, 1.08833, 1.08833, 1.08833, 1.08833, 1.08833, 1.08833, 1.08833, 1.08833, 1.08833, 1.08833, 2.29509
13.6134, 4, 2.15042, 1.08411, 2.44949, 1.84958, 1.08411, 0, 1.085, 1.08411, 1.08411, 1.08411, 1.08411, 1.08411, 1.08411, 1.08411, 1.08411, 1.08411, 1.08411, 1.08411, 1.08412, 1.08411, 1.08411, 2.14954
13.6213, 2, 2.01508, 1.0797, 2, -0.0150795, 1.0797, 0, 1.08047, 1.0797, 1.0797, 1.0797, 1.0797, 1.0797, 1.0797, 1.0797, 1.0797, 1.0797, 1.0797, 1.0797, 1.07971, 1.0797, 1.0797, 2.01431
13.6292, 2, 1.89034, 1.07505, 2, 0.109658, 1.07505, 0, 1.07572, 1.07505, 1.07505, 1.07505, 1.07505, 1.07505, 1.07505, 1.07505, 1.07505, 1.07505, 1.07505, 1.07505, 1.07505, 1.07505, 1.07505, 1.88967
13.6371, 2, 1.77628, 1.0702, 2, 0.223718, 1.0702, 0, 1.07078, 1.0702, 1.0702, 1.0702, 1.0702, 1.0702, 1.0702, 1.0702, 1.0702, 1.0702, 1.0702, 1.0702, 1.0702, 1.0702, 1.0702, 1.7757
13.6449, 6, 1.6728, 1.06519, 2.82843, 4.3272, 1.06519, 0, 1.06568, 1.06519, 1.06519, 1.06519, 1.06519, 1.06519, 1.06519, 1.06519, 1.06519, 1.06519, 1.06519, 1.06519, 1.06519, 1.06519, 1.06519, 1.6723
13.6528, 2, 1.57944, 1.05991, 2, 0.420559, 1.05991, 0, 1.06033, 1.05991, 1.05991, 1.05991, 1.05991, 1.05991, 1.05991, 1.05991, 1.05991, 1.05991, 1.05991, 1.05991, 1.05991, 1.05991, 1.05991, 1.57902
13.6607, 4, 1.49582, 1.0544, 2.44949, 2.50418, 1.0544, 0, 1.05477, 1.0544, 1.0544, 1.0544, 1.0544, 1.0544, 1.0544, 1.0544, 1.0544, 1.0544, 1.0544, 1.0544, 1.05441, 1.0544, 1.0544, 1.49545
13.6686, 4, 1.42134, 1.04868, 2.44949, 2.57866, 1.04868, 0, 1.04899, 1.04868, 1.04868, 1.04868, 1.04868, 1.04868, 1.04868, 1.04868, 1.04868, 1.04868, 1.04868, 1.04868, 1.04868, 1.04868, 1.04868, 1.42103
13.6765, 0, 1.35542, 1.0428, 1.41421, -1.35542, 1.0428, 0, 1.04306, 1.0428, 1.0428, 1.0428, 1.0428, 1.0428, 1.0428, 1.0428, 1.0428, 1.0428, 1.0428, 1.0428, 1.0428, 1.0428, 1.0428, 1.35516
13.6844, 2, 1.29728, 1.03668, 2, 0.702717, 1.03668, 0, 1.0369, 1.03668, 1.03668, 1.03668, 1.03668, 1.03668, 1.03668, 1.03668, 1.03668, 1.03668, 1.03668, 1.03668, 1.03669, 1.03668, 1.03668, 1.29706
13.6923, 2, 1.24623, 1.03038, 2, 0.753766, 1.03038, 0, 1.03056, 1.03038, 1.03038, 1.03038, 1.03038, 1.03038, 1.03038, 1.03038, 1.03038, 1.03038, 1.03038, 1.03038, 1.03038, 1.03038, 1.03038, 1.24605
13.7002, 0, 1.20162, 1.02394, 1.41421, -1.20162, 1.02394, 0, 1.02409, 1.02394, 1.02394, 1.02394, 1.02394, 1.02394, 1.02394, 1.02394, 1.02394, 1.02394, 1.02394, 1.02394, 1.02394, 1.02394, 1.02394, 1.20147
13.7081, 0, 1.16276, 1.01743, 1.41421, -1.16276, 1.01743, 0, 1.01756, 1.01743, 1.01743, 1.01743, 1.01743, 1.01743, 1.01743, 1.01743, 1.01743, 1.01743, 1.01743, 1.01743, 1.01743, 1.01743, 1.01743, 1.16263
13.716, 2, 1.12903, 1.0109, 2, 0.870972, 1.0109, 0, 1.011, 1.0109, 1.0109, 1.0109, 1.0109, 1.0109, 1.0109, 1.0109, 1.0109, 1.0109, 1.0109, 1.0109, 1.0109, 1.0109, 1.0109, 1.12893
13.7239, 0, 1.09982, 1.00438, 1.41421, -1.09982, 1.00438, 0, 1.00446, 1.00438, 1.00438, 1.00438, 1.00438, 1.00438, 1.00438, 1.00438, 1.00438, 1.00438, 1.00438, 1.00438, 1.00438, 1.00438, 1.00438, 1.09973
13.7318, 4, 1.0744, 0.997778, 2.44949, 2.9256, 0.997778, 0, 0.997844, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997778, 0.997779, 0.997778, 0.997778, 1.07433
13.7397, 4, 1.05217, 0.991007, 2.44949, 2.94783, 0.991007, 0, 0.991061, 0.991007, 0.991007, 0.991007, 0.991007, 0.991007, 0.991007, 0.991007, 0.991007, 0.991007, 0.991007, 0.991007, 0.991009, 0.991007, 0.991007, 1.05211
13.7476, 2, 1.03264, 0.984103, 2, 0.967357, 0.984103, 0, 0.984147, 0.984103, 0.984103, 0.984103, 0.984103, 0.984103, 0.984103, 0.984103, 0.984103, 0.984103, 0.984103, 0.984103, 0.984105, 0.984103, 0.984103, 1.0326
13.7555, 4, 1.01547, 0.977145, 2.44949, 2.98453, 0.977145, 0, 0.97718, 0.977145, 0.977145, 0.977145, 0.977145, 0.977145, 0.977145, 0.977145, 0.977145, 0.977145, 0.977145, 0.977145, 0.977147, 0.977145, 0.977145, 1.01543
13.7634, 4, 1.00033, 0.970212, 2.44949, 2.99967, 0.970212, 0, 0.970239, 0.970212, 0.970212, 0.970212, 0.970212, 0.970212, 0.970212, 0.970212, 0.970212, 0.970212, 0.970212, 0.970212, 0.970214, 0.970212, 0.970212, 1.0003
13.7713, 2, 0.986889, 0.963288, 2, 1.01311, 0.963288, 0, 0.963309, 0.963288, 0.963288, 0.963288, 0.963288, 0.963288, 0.963288, 0.963288, 0.963288, 0.963288, 0.963288, 0.963288, 0.963289, 0.963288, 0.963288, 0.986866
13.7792, 0, 0.974612, 0.956137, 1.41421, -0.974612, 0.956137, 0, 0.956154, 0.956137, 0.956137, 0.956137, 0.956137, 0.956137, 0.956137, 0.956137, 0.956137, 0.956137, 0.956137, 0.956137, 0.956139, 0.956137, 0.956137, 0.974593
13.7871, 2, 0.963278, 0.948779, 2, 1.03672, 0.948779, 0, 0.948792, 0.948779, 0.948779, 0.948779, 0.948779, 0.948779, 0.948779, 0.948779, 0.948779, 0.948779, 0.948779, 0.948779, 0.94878, 0.948779, 0.948779, 0.963263
13.795, 0, 0.952807, 0.941333, 1.41421, -0.952807, 0.941333, 0, 0.941343, 0.941333, 0.941333, 0.941333, 0.941333, 0.941333, 0.941333, 0.941333, 0.941333, 0.941333, 0.941333, 0.941333, 0.941334, 0.941333, 0.941333, 0.952796
13.8029, 2, 0.943153, 0.933916, 2, 1.05685, 0.933916, 0, 0.933924, 0.933916, 0.933916, 0.933916, 0.933916, 0.933916, 0.933916, 0.933916, 0.933916, 0.933916, 0.933916, 0.933916, 0.933917, 0.933916, 0.933916, 0.943144
13.8108, 4, 0.93475, 0.927093, 2.44949, 3.06525, 0.927093, 0, 0.927099, 0.927093, 0.927093, 0.927093, 0.927093, 0.927093, 0.927093, 0.927093, 0.927093, 0.927093, 0.927093, 0.927093, 0.927094, 0.927093, 0.927093, 0.934743
