   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_261.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
22.5131, 0, 0.00860419, 0, 1.41421, -0.00860419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00782161, 0, 0.000782575, 0, 0
22.521, 0, 0.00950137, 0, 1.41421, -0.00950137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00874297, 0, 0.000758394, 0, 0
22.5289, 0, 0.0104633, 0, 1.41421, -0.0104633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00972907, 0, 0.000734268, 0, 0
22.5368, 0, 0.0114887, 0, 1.41421, -0.0114887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0107785, 0, 0.000710197, 0, 0
22.5446, 0, 0.0125741, 0, 1.41421, -0.0125741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0118879, 0, 0.000686204, 0, 0
22.5525, 0, 0.0137153, 0, 1.41421, -0.0137153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013053, 0, 0.000662317, 0, 0
22.5604, 0, 0.0149075, 0, 1.41421, -0.0149075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0142689, 0, 0.000638548, 0, 0
22.5683, 2, 0.0161438, 0, 2, 1.98386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0155288, 0, 0.000614934, 0, 0
22.5762, 0, 0.0174166, 0, 1.41421, -0.0174166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0168251, 0, 0.000591507, 0, 0
22.5841, 0, 0.018717, 0, 1.41421, -0.018717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0181487, 0, 0.000568304, 0, 0
22.5919, 0, 0.0200348, 0, 1.41421, -0.0200348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0194894, 0, 0.000545368, 0, 0
22.5998, 0, 0.0213597, 0, 1.41421, -0.0213597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.020837, 0, 0.000522729, 0, 0
22.6077, 0, 0.0226796, 0, 1.41421, -0.0226796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0221792, 0, 0.000500433, 0, 0
22.6156, 0, 0.0239818, 0, 1.41421, -0.0239818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0235033, 0, 0.000478527, 0, 0
22.6235, 0, 0.0252539, 0, 1.41421, -0.0252539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0247969, 0, 0.000457042, 0, 0
22.6313, 0, 0.0264823, 0, 1.41421, -0.0264823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0260463, 0, 0.000436026, 0, 0
22.6392, 0, 0.0276534, 0, 1.41421, -0.0276534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0272379, 0, 0.000415521, 0, 0
22.6471, 0, 0.0287545, 0, 1.41421, -0.0287545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0283589, 0, 0.000395556, 0, 0
22.655, 0, 0.0297725, 0, 1.41421, -0.0297725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0293963, 0, 0.00037617, 0, 0
22.6629, 0, 0.030695, 0, 1.41421, -0.030695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0303376, 0, 0.0003574, 0, 0
22.6708, 0, 0.0315112, 0, 1.41421, -0.0315112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.031172, 0, 0.000339266, 0, 0
22.6786, 0, 0.0322107, 0, 1.41421, -0.0322107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0318889, 0, 0.000321797, 0, 0
22.6865, 0, 0.0327846, 0, 1.41421, -0.0327846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0324796, 0, 0.000305014, 0, 0
22.6944, 0, 0.0332255, 0, 1.41421, -0.0332255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0329365, 0, 0.000288933, 0, 0
22.7023, 0, 0.0335276, 0, 1.41421, -0.0335276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.033254, 0, 0.00027357, 0, 0
22.7102, 0, 0.0336873, 0, 1.41421, -0.0336873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0334284, 0, 0.000258923, 0, 0
22.718, 0, 0.0337024, 0, 1.41421, -0.0337024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0334574, 0, 0.000245001, 0, 0
22.7259, 0, 0.0335727, 0, 1.41421, -0.0335727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0333409, 0, 0.000231803, 0, 0
22.7338, 0, 0.0333, 0, 1.41421, -0.0333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0330807, 0, 0.000219319, 0, 0
22.7417, 0, 0.0328881, 0, 1.41421, -0.0328881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0326805, 0, 0.000207539, 0, 0
22.7496, 0, 0.0323423, 0, 1.41421, -0.0323423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0321459, 0, 0.000196454, 0, 0
22.7575, 0, 0.0316697, 0, 1.41421, -0.0316697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0314837, 0, 0.00018604, 0, 0
22.7653, 0, 0.030879, 0, 1.41421, -0.030879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0307027, 0, 0.000176278, 0, 0
22.7732, 0, 0.0299803, 0, 1.41421, -0.0299803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0298131, 0, 0.000167147, 0, 0
22.7811, 0, 0.0289844, 0, 1.41421, -0.0289844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0288257, 0, 0.000158617, 0, 0
22.789, 0, 0.0279034, 0, 1.41421, -0.0279034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0277528, 0, 0.000150661, 0, 0
22.7969, 0, 0.0267503, 0, 1.41421, -0.0267503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.026607, 0, 0.00014325, 0, 0
22.8048, 0, 0.025538, 0, 1.41421, -0.025538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0254016, 0, 0.000136352, 0, 0
22.8126, 0, 0.0242803, 0, 1.41421, -0.0242803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0241503, 0, 0.000129937, 0, 0
22.8205, 0, 0.0229899, 0, 1.41421, -0.0229899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0228659, 0, 0.00012397, 0, 0
22.8284, 0, 0.0216802, 0, 1.41421, -0.0216802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0215618, 0, 0.000118419, 0, 0
22.8363, 0, 0.0203642, 0, 1.41421, -0.0203642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0202509, 0, 0.000113254, 0, 0
22.8442, 0, 0.0190532, 0, 1.41421, -0.0190532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0189448, 0, 0.000108441, 0, 0
22.852, 0, 0.0177589, 0, 1.41421, -0.0177589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.017655, 0, 0.00010395, 0, 0
22.8599, 0, 0.0164919, 0, 1.41421, -0.0164919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0163922, 0, 9.97527e-05, 0, 0
22.8678, 0, 0.015261, 0, 1.41421, -0.015261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0151652, 0, 9.5818e-05, 0, 0
22.8757, 0, 0.0140746, 0, 1.41421, -0.0140746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0139825, 0, 9.21198e-05, 0, 0
22.8836, 0, 0.0129402, 0, 1.41421, -0.0129402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0128516, 0, 8.86337e-05, 0, 0
22.8915, 0, 0.0118632, 0, 1.41421, -0.0118632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0117779, 0, 8.5334e-05, 0, 0
22.8993, 0, 0.0108488, 0, 1.41421, -0.0108488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0107666, 0, 8.21993e-05, 0, 0
22.9072, 0, 0.00990068, 0, 1.41421, -0.00990068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00982147, 0, 7.92092e-05, 0, 0
22.9151, 0, 0.00902153, 0, 1.41421, -0.00902153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00894518, 0, 7.6345e-05, 0, 0
22.923, 0, 0.00821321, 0, 1.41421, -0.00821321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00813962, 0, 7.35907e-05, 0, 0
22.9309, 0, 0.00747606, 0, 1.41421, -0.00747606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00740513, 0, 7.09298e-05, 0, 0
22.9388, 0, 0.00681014, 0, 1.41421, -0.00681014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00674179, 0, 6.83496e-05, 0, 0
22.9466, 0, 0.00621471, 0, 1.41421, -0.00621471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00614887, 0, 6.58391e-05, 0, 0
22.9545, 0, 0.00568789, 0, 1.41421, -0.00568789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00562451, 0, 6.33872e-05, 0, 0
22.9624, 0, 0.00522768, 0, 1.41421, -0.00522768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00516669, 0, 6.0986e-05, 0, 0
22.9703, 0, 0.00483148, 0, 1.41421, -0.00483148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00477285, 0, 5.86292e-05, 0, 0
22.9782, 0, 0.00449601, 0, 1.41421, -0.00449601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0044397, 0, 5.631e-05, 0, 0
22.986, 0, 0.00421791, 0, 1.41421, -0.00421791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00416389, 0, 5.40249e-05, 0, 0
22.9939, 0, 0.00399352, 0, 1.41421, -0.00399352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00394175, 0, 5.17714e-05, 0, 0
23.0018, 0, 0.00381878, 0, 1.41421, -0.00381878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00376924, 0, 4.95465e-05, 0, 0
23.0097, 0, 0.00368967, 0, 1.41421, -0.00368967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00364232, 0, 4.73497e-05, 0, 0
23.0176, 0, 0.00360199, 0, 1.41421, -0.00360199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00355681, 0, 4.51811e-05, 0, 0
23.0255, 0, 0.00355148, 0, 1.41421, -0.00355148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00350844, 0, 4.30415e-05, 0, 0
23.0333, 0, 0.00353387, 0, 1.41421, -0.00353387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00349293, 0, 4.09327e-05, 0, 0
23.0412, 0, 0.00354489, 0, 1.41421, -0.00354489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00350603, 0, 3.88559e-05, 0, 0
23.0491, 0, 0.00358034, 0, 1.41421, -0.00358034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00354352, 0, 3.68139e-05, 0, 0
23.057, 0, 0.00363607, 0, 1.41421, -0.00363607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00360126, 0, 3.48102e-05, 0, 0
23.0649, 0, 0.00370807, 0, 1.41421, -0.00370807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00367522, 0, 3.28469e-05, 0, 0
23.0728, 0, 0.00379242, 0, 1.41421, -0.00379242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00376149, 0, 3.09276e-05, 0, 0
23.0806, 0, 0.00388535, 0, 1.41421, -0.00388535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00385629, 0, 2.90563e-05, 0, 0
23.0885, 0, 0.0039833, 0, 1.41421, -0.0039833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00395606, 0, 2.72353e-05, 0, 0
23.0964, 0, 0.00408286, 0, 1.41421, -0.00408286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00405739, 0, 2.54684e-05, 0, 0
23.1043, 0, 0.00418083, 0, 1.41421, -0.00418083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00415707, 0, 2.3759e-05, 0, 0
23.1122, 0, 0.00427431, 0, 1.41421, -0.00427431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0042522, 0, 2.21092e-05, 0, 0
23.12, 0, 0.00436059, 0, 1.41421, -0.00436059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00434007, 0, 2.0522e-05, 0, 0
23.1279, 0, 0.00443724, 0, 1.41421, -0.00443724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00441825, 0, 1.89995e-05, 0, 0
23.1358, 0, 0.00450214, 0, 1.41421, -0.00450214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0044846, 0, 1.75438e-05, 0, 0
23.1437, 2, 0.00455344, 0, 2, 1.99545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00453728, 0, 1.61566e-05, 0, 0
23.1516, 0, 0.00458965, 0, 1.41421, -0.00458965, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00457481, 0, 1.48384e-05, 0, 0
23.1595, 0, 0.00460955, 0, 1.41421, -0.00460955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00459596, 0, 1.35901e-05, 0, 0
23.1673, 0, 0.00461228, 0, 1.41421, -0.00461228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00459987, 0, 1.24122e-05, 0, 0
23.1752, 0, 0.00459726, 0, 1.41421, -0.00459726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00458596, 0, 1.1304e-05, 0, 0
23.1831, 0, 0.00456427, 0, 1.41421, -0.00456427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004554, 0, 1.02651e-05, 0, 0
23.191, 0, 0.00451337, 0, 1.41421, -0.00451337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00450408, 0, 9.29487e-06, 0, 0
23.1989, 0, 0.0044449, 0, 1.41421, -0.0044449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0044365, 0, 8.3914e-06, 0, 0
23.2067, 0, 0.00435948, 0, 1.41421, -0.00435948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00435192, 0, 7.55327e-06, 0, 0
23.2146, 0, 0.00425802, 0, 1.41421, -0.00425802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00425124, 0, 6.77867e-06, 0, 0
23.2225, 0, 0.00414155, 0, 1.41421, -0.00414155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00413548, 0, 6.06497e-06, 0, 0
23.2304, 0, 0.00401138, 0, 1.41421, -0.00401138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00400597, 0, 5.40988e-06, 0, 0
23.2383, 0, 0.00386896, 0, 1.41421, -0.00386896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00386415, 0, 4.81073e-06, 0, 0
23.2462, 0, 0.00371584, 0, 1.41421, -0.00371584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00371158, 0, 4.26472e-06, 0, 0
23.254, 0, 0.00355374, 0, 1.41421, -0.00355374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00354997, 0, 3.76904e-06, 0, 0
23.2619, 0, 0.00338427, 0, 1.41421, -0.00338427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00338095, 0, 3.32044e-06, 0, 0
23.2698, 0, 0.00320921, 0, 1.41421, -0.00320921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0032063, 0, 2.91603e-06, 0, 0
23.2777, 0, 0.00303034, 0, 1.41421, -0.00303034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00302779, 0, 2.55285e-06, 0, 0
23.2856, 0, 0.00284925, 0, 1.41421, -0.00284925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00284702, 0, 2.22773e-06, 0, 0
23.2935, 0, 0.00266761, 0, 1.41421, -0.00266761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00266567, 0, 1.93781e-06, 0, 0
23.3013, 0, 0.00248699, 0, 1.41421, -0.00248699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00248531, 0, 1.68027e-06, 0, 0
23.3092, 0, 0.00230871, 0, 1.41421, -0.00230871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00230726, 0, 1.45222e-06, 0, 0
23.3171, 0, 0.00213413, 0, 1.41421, -0.00213413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00213287, 0, 1.25106e-06, 0, 0
23.325, 0, 0.00196441, 0, 1.41421, -0.00196441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00196334, 0, 1.07432e-06, 0, 0
23.3329, 0, 0.0018005, 0, 1.41421, -0.0018005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00179958, 0, 9.19507e-07, 0, 0
23.3407, 0, 0.00164327, 0, 1.41421, -0.00164327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00164248, 0, 7.84439e-07, 0, 0
23.3486, 0, 0.00149342, 0, 1.41421, -0.00149342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149275, 0, 6.67024e-07, 0, 0
23.3565, 0, 0.0013515, 0, 1.41421, -0.0013515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00135093, 0, 5.65325e-07, 0, 0
23.3644, 0, 0.00121793, 0, 1.41421, -0.00121793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00121745, 0, 4.77578e-07, 0, 0
23.3723, 0, 0.0010929, 0, 1.41421, -0.0010929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00109249, 0, 4.02105e-07, 0, 0
23.3802, 0, 0.000976563, 0, 1.41421, -0.000976563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000976226, 0, 3.37443e-07, 0, 0
23.388, 0, 0.000868962, 0, 1.41421, -0.000868962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000868679, 0, 2.82257e-07, 0, 0
23.3959, 0, 0.000769939, 0, 1.41421, -0.000769939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000769704, 0, 2.35304e-07, 0, 0
23.4038, 0, 0.000679332, 0, 1.41421, -0.000679332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000679137, 0, 1.95511e-07, 0, 0
23.4117, 0, 0.00059689, 0, 1.41421, -0.00059689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000596728, 0, 1.61916e-07, 0, 0
23.4196, 0, 0.000522234, 0, 1.41421, -0.000522234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0005221, 0, 1.33642e-07, 0, 0
23.4274, 0, 0.000455017, 0, 1.41421, -0.000455017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000454907, 0, 1.09943e-07, 0, 0
23.4353, 0, 0.000394778, 0, 1.41421, -0.000394778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000394688, 0, 9.01407e-08, 0, 0
23.4432, 0, 0.000341081, 0, 1.41421, -0.000341081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000341008, 0, 7.36585e-08, 0, 0
23.4511, 0, 0.000293457, 0, 1.41421, -0.000293457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000293397, 0, 5.99889e-08, 0, 0
23.459, 0, 0.000251429, 0, 1.41421, -0.000251429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00025138, 0, 4.86926e-08, 0, 0
23.4669, 0, 0.000214522, 0, 1.41421, -0.000214522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000214483, 0, 3.93911e-08, 0, 0
23.4747, 0, 0.000182278, 0, 1.41421, -0.000182278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000182247, 0, 3.17612e-08, 0, 0
23.4826, 0, 0.000154231, 0, 1.41421, -0.000154231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000154205, 0, 2.55219e-08, 0, 0
23.4905, 0, 0.000129957, 0, 1.41421, -0.000129957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000129937, 0, 2.04392e-08, 0, 0
23.4984, 0, 0.000109054, 0, 1.41421, -0.000109054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000109038, 0, 1.63146e-08, 0, 0
23.5063, 0, 9.11303e-05, 0, 1.41421, -9.11303e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.11173e-05, 0, 1.29777e-08, 0, 0
23.5142, 0, 7.58373e-05, 0, 1.41421, -7.58373e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.5827e-05, 0, 1.02885e-08, 0, 0
23.522, 0, 6.28528e-05, 0, 1.41421, -6.28528e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.28447e-05, 0, 8.12941e-09, 0, 0
23.5299, 0, 5.18741e-05, 0, 1.41421, -5.18741e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18677e-05, 0, 6.40132e-09, 0, 0
23.5378, 0, 4.26387e-05, 0, 1.41421, -4.26387e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26337e-05, 0, 5.02379e-09, 0, 0
23.5457, 0, 3.49016e-05, 0, 1.41421, -3.49016e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48977e-05, 0, 3.92908e-09, 0, 0
23.5536, 0, 2.84509e-05, 0, 1.41421, -2.84509e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84479e-05, 0, 3.06245e-09, 0, 0
