   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_72.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
11.6136, 0, 1.14614, 1.14077, 1.41421, -1.14614, 1.14077, 0, 1.14554, 1.14077, 1.14077, 1.14077, 1.14077, 1.14077, 1.14077, 1.14077, 1.14077, 1.14077, 1.14077, 1.14077, 1.14077, 1.14077, 1.14077, 1.14077, 1.14077, 1.14077, 1.14137
11.6215, 4, 1.13169, 1.1248, 2.44949, 2.86831, 1.1248, 0, 1.13098, 1.1248, 1.1248, 1.1248, 1.1248, 1.1248, 1.1248, 1.1248, 1.1248, 1.1248, 1.1248, 1.1248, 1.1248, 1.1248, 1.1248, 1.1248, 1.1248, 1.1248, 1.12551
11.6294, 4, 1.1167, 1.10791, 2.44949, 2.8833, 1.10791, 0, 1.11587, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10791, 1.10874
11.6373, 8, 1.10231, 1.09114, 3.16228, 6.89769, 1.09114, 0, 1.10134, 1.09114, 1.09114, 1.09114, 1.09114, 1.09114, 1.09114, 1.09114, 1.09114, 1.09114, 1.09114, 1.09114, 1.09114, 1.09114, 1.09114, 1.09114, 1.09114, 1.09114, 1.09212
11.6452, 4, 1.09318, 1.07907, 2.44949, 2.90682, 1.07907, 0, 1.09205, 1.07907, 1.07907, 1.07907, 1.07907, 1.07907, 1.07907, 1.07907, 1.07907, 1.07907, 1.07907, 1.07907, 1.07907, 1.07907, 1.07907, 1.07907, 1.07907, 1.07907, 1.0802
11.6531, 2, 1.08253, 1.06481, 2, 0.917475, 1.06481, 0, 1.08123, 1.06481, 1.06481, 1.06481, 1.06481, 1.06481, 1.06481, 1.06481, 1.06481, 1.06481, 1.06481, 1.06481, 1.06481, 1.06481, 1.06481, 1.06481, 1.06481, 1.06481, 1.06611
11.661, 6, 1.07083, 1.04872, 2.82843, 4.92917, 1.04872, 0, 1.06935, 1.04872, 1.04872, 1.04872, 1.04872, 1.04872, 1.04872, 1.04872, 1.04872, 1.04872, 1.04872, 1.04872, 1.04872, 1.04872, 1.04872, 1.04872, 1.04872, 1.04872, 1.0502
11.6689, 2, 1.05922, 1.03179, 2, 0.940781, 1.03179, 0, 1.05755, 1.03179, 1.03179, 1.03179, 1.03179, 1.03179, 1.03179, 1.03179, 1.03179, 1.03179, 1.03179, 1.03179, 1.03179, 1.03179, 1.03179, 1.0318, 1.03179, 1.03179, 1.03347
11.6768, 0, 1.04881, 1.01501, 1.41421, -1.04881, 1.01501, 0, 1.04693, 1.01501, 1.01501, 1.01501, 1.01501, 1.01501, 1.01501, 1.01501, 1.01501, 1.01501, 1.01501, 1.01501, 1.01501, 1.01501, 1.01501, 1.01501, 1.01501, 1.01501, 1.01688
11.6847, 10, 1.04476, 1.00336, 3.4641, 8.95524, 1.00336, 0, 1.04267, 1.00336, 1.00336, 1.00336, 1.00336, 1.00336, 1.00336, 1.00336, 1.00336, 1.00336, 1.00336, 1.00336, 1.00336, 1.00336, 1.00336, 1.00336, 1.00336, 1.00336, 1.00545
11.6926, 4, 1.03997, 0.989613, 2.44949, 2.96003, 0.989613, 0, 1.03766, 0.989613, 0.989613, 0.989613, 0.989613, 0.989613, 0.989613, 0.989613, 0.989613, 0.989613, 0.989613, 0.989613, 0.989613, 0.989613, 0.989613, 0.989614, 0.989613, 0.989613, 0.991921
11.7005, 4, 1.03496, 0.974103, 2.44949, 2.96504, 0.974103, 0, 1.03243, 0.974103, 0.974103, 0.974103, 0.974103, 0.974103, 0.974103, 0.974103, 0.974103, 0.974103, 0.974103, 0.974103, 0.974103, 0.974103, 0.974103, 0.974104, 0.974103, 0.974103, 0.976633
11.7084, 6, 1.03085, 0.957795, 2.82843, 4.96915, 0.957795, 0, 1.02809, 0.957795, 0.957795, 0.957795, 0.957795, 0.957795, 0.957795, 0.957795, 0.957795, 0.957795, 0.957795, 0.957795, 0.957795, 0.957795, 0.957795, 0.957796, 0.957795, 0.957795, 0.960546
11.7163, 0, 1.02871, 0.941625, 1.41421, -1.02871, 0.941625, 0, 1.02574, 0.941625, 0.941625, 0.941625, 0.941625, 0.941625, 0.941625, 0.941625, 0.941625, 0.941625, 0.941625, 0.941625, 0.941625, 0.941625, 0.941625, 0.941626, 0.941625, 0.941625, 0.944592
11.7242, 0, 1.03296, 0.929852, 1.41421, -1.03296, 0.929852, 0, 1.02979, 0.929852, 0.929852, 0.929852, 0.929852, 0.929852, 0.929852, 0.929852, 0.929852, 0.929852, 0.929852, 0.929852, 0.929852, 0.929852, 0.929852, 0.929853, 0.929852, 0.929852, 0.933029
11.7321, 6, 1.03738, 0.916139, 2.82843, 4.96262, 0.916139, 0, 1.03401, 0.916139, 0.916139, 0.916139, 0.916139, 0.916139, 0.916139, 0.916139, 0.916139, 0.916139, 0.916139, 0.916139, 0.916139, 0.916139, 0.916139, 0.91614, 0.916139, 0.916139, 0.919514
11.74, 2, 1.04238, 0.900809, 2, 0.957618, 0.900809, 0, 1.03883, 0.900809, 0.900809, 0.900809, 0.900809, 0.900809, 0.900809, 0.900809, 0.900809, 0.900809, 0.900809, 0.900809, 0.900809, 0.900809, 0.900809, 0.90081, 0.900809, 0.900809, 0.904365
11.7479, 2, 1.04891, 0.884756, 2, 0.951086, 0.884756, 0, 1.04519, 0.884756, 0.884756, 0.884756, 0.884756, 0.884756, 0.884756, 0.884756, 0.884756, 0.884756, 0.884756, 0.884756, 0.884756, 0.884756, 0.884756, 0.884757, 0.884756, 0.884756, 0.888475
11.7557, 6, 1.05786, 0.868848, 2.82843, 4.94214, 0.868848, 0, 1.054, 0.868848, 0.868848, 0.868848, 0.868848, 0.868848, 0.868848, 0.868848, 0.868848, 0.868848, 0.868848, 0.868848, 0.868848, 0.868848, 0.868848, 0.868849, 0.868848, 0.868848, 0.872706
11.7636, 6, 1.07363, 0.857522, 2.82843, 4.92637, 0.857522, 0, 1.06965, 0.857522, 0.857522, 0.857522, 0.857522, 0.857522, 0.857522, 0.857522, 0.857522, 0.857522, 0.857522, 0.857522, 0.857522, 0.857522, 0.857522, 0.857523, 0.857522, 0.857522, 0.861495
11.7715, 2, 1.08969, 0.844353, 2, 0.910309, 0.844353, 0, 1.08563, 0.844353, 0.844353, 0.844353, 0.844353, 0.844353, 0.844353, 0.844353, 0.844353, 0.844353, 0.844353, 0.844353, 0.844353, 0.844353, 0.844353, 0.844354, 0.844353, 0.844353, 0.848411
11.7794, 2, 1.1062, 0.829642, 2, 0.893796, 0.829642, 0, 1.10209, 0.829642, 0.829642, 0.829642, 0.829642, 0.829642, 0.829642, 0.829642, 0.829642, 0.829642, 0.829642, 0.829642, 0.829642, 0.829642, 0.829642, 0.829643, 0.829642, 0.829642, 0.833757
11.7873, 0, 1.1238, 0.814248, 1.41421, -1.1238, 0.814248, 0, 1.11966, 0.814248, 0.814248, 0.814248, 0.814248, 0.814248, 0.814248, 0.814248, 0.814248, 0.814248, 0.814248, 0.814248, 0.814248, 0.814248, 0.814248, 0.814249, 0.814248, 0.814248, 0.818386
11.7952, 4, 1.14301, 0.798997, 2.44949, 2.85699, 0.798997, 0, 1.13888, 0.798997, 0.798997, 0.798997, 0.798997, 0.798997, 0.798997, 0.798997, 0.798997, 0.798997, 0.798997, 0.798997, 0.798997, 0.798997, 0.798997, 0.798998, 0.798997, 0.798997, 0.803128
11.8031, 0, 1.1674, 0.787795, 1.41421, -1.1674, 0.787795, 0, 1.16331, 0.787795, 0.787795, 0.787795, 0.787795, 0.787795, 0.787795, 0.787795, 0.787795, 0.787795, 0.787795, 0.787795, 0.787795, 0.787795, 0.787795, 0.787796, 0.787795, 0.787795, 0.791886
11.811, 6, 1.19082, 0.774921, 2.82843, 4.80918, 0.774921, 0, 1.1868, 0.774921, 0.774921, 0.774921, 0.774921, 0.774921, 0.774921, 0.774921, 0.774921, 0.774921, 0.774921, 0.774921, 0.774921, 0.774921, 0.774921, 0.774922, 0.774921, 0.774921, 0.778943
11.8189, 2, 1.21308, 0.760665, 2, 0.786921, 0.760665, 0, 1.20916, 0.760665, 0.760665, 0.760665, 0.760665, 0.760665, 0.760665, 0.760665, 0.760665, 0.760665, 0.760665, 0.760665, 0.760665, 0.760665, 0.760665, 0.760666, 0.760665, 0.760665, 0.764587
11.8268, 4, 1.23444, 0.745803, 2.44949, 2.76556, 0.745803, 0, 1.23064, 0.745803, 0.745803, 0.745803, 0.745803, 0.745803, 0.745803, 0.745803, 0.745803, 0.745803, 0.745803, 0.745803, 0.745803, 0.745803, 0.745803, 0.745804, 0.745803, 0.745803, 0.749599
11.8347, 4, 1.25507, 0.731088, 2.44949, 2.74493, 0.731088, 0, 1.25143, 0.731088, 0.731088, 0.731088, 0.731088, 0.731088, 0.731088, 0.731088, 0.731088, 0.731088, 0.731088, 0.731088, 0.731088, 0.731088, 0.731088, 0.731089, 0.731088, 0.731088, 0.734734
11.8426, 2, 1.27811, 0.720224, 2, 0.721889, 0.720224, 0, 1.27464, 0.720224, 0.720224, 0.720224, 0.720224, 0.720224, 0.720224, 0.720224, 0.720224, 0.720224, 0.720224, 0.720224, 0.720224, 0.720224, 0.720224, 0.720225, 0.720224, 0.720224, 0.723699
11.8505, 2, 1.29761, 0.70787, 2, 0.70239, 0.70787, 0, 1.29432, 0.70787, 0.70787, 0.70787, 0.70787, 0.70787, 0.70787, 0.70787, 0.70787, 0.70787, 0.70787, 0.70787, 0.70787, 0.70787, 0.70787, 0.707871, 0.70787, 0.70787, 0.711157
11.8584, 0, 1.31324, 0.694284, 1.41421, -1.31324, 0.694284, 0, 1.31015, 0.694284, 0.694284, 0.694284, 0.694284, 0.694284, 0.694284, 0.694284, 0.694284, 0.694284, 0.694284, 0.694284, 0.694284, 0.694284, 0.694284, 0.694285, 0.694284, 0.694284, 0.69737
11.8663, 4, 1.32514, 0.680167, 2.44949, 2.67486, 0.680167, 0, 1.32226, 0.680167, 0.680167, 0.680167, 0.680167, 0.680167, 0.680167, 0.680167, 0.680167, 0.680167, 0.680167, 0.680167, 0.680167, 0.680167, 0.680167, 0.680168, 0.680167, 0.680167, 0.683043
11.8742, 6, 1.33347, 0.666195, 2.82843, 4.66653, 0.666195, 0, 1.33081, 0.666195, 0.666195, 0.666195, 0.666195, 0.666195, 0.666195, 0.666195, 0.666195, 0.666195, 0.666195, 0.666195, 0.666195, 0.666195, 0.666195, 0.666196, 0.666195, 0.666195, 0.668856
11.8821, 0, 1.34102, 0.655611, 1.41421, -1.34102, 0.655611, 0, 1.33858, 0.655611, 0.655611, 0.655611, 0.655611, 0.655611, 0.655611, 0.655611, 0.655611, 0.655611, 0.655611, 0.655611, 0.655611, 0.655611, 0.655611, 0.655612, 0.655611, 0.655611, 0.658056
11.89, 4, 1.34277, 0.643761, 2.44949, 2.65723, 0.643761, 0, 1.34053, 0.643761, 0.643761, 0.643761, 0.643761, 0.643761, 0.643761, 0.643761, 0.643761, 0.643761, 0.643761, 0.643761, 0.643761, 0.643761, 0.643761, 0.643762, 0.643761, 0.643761, 0.645993
11.8979, 0, 1.33862, 0.630861, 1.41421, -1.33862, 0.630861, 0, 1.3366, 0.630861, 0.630861, 0.630861, 0.630861, 0.630861, 0.630861, 0.630861, 0.630861, 0.630861, 0.630861, 0.630861, 0.630861, 0.630861, 0.630861, 0.630862, 0.630861, 0.630861, 0.632886
11.9058, 4, 1.32902, 0.617518, 2.44949, 2.67098, 0.617518, 0, 1.32719, 0.617518, 0.617518, 0.617518, 0.617518, 0.617518, 0.617518, 0.617518, 0.617518, 0.617518, 0.617518, 0.617518, 0.617518, 0.617518, 0.617518, 0.617519, 0.617518, 0.617518, 0.619346
11.9137, 0, 1.31446, 0.604317, 1.41421, -1.31446, 0.604317, 0, 1.31281, 0.604317, 0.604317, 0.604317, 0.604317, 0.604317, 0.604317, 0.604317, 0.604317, 0.604317, 0.604317, 0.604317, 0.604317, 0.604317, 0.604317, 0.604318, 0.604317, 0.604317, 0.605963
11.9216, 2, 1.29773, 0.594014, 2, 0.702273, 0.594014, 0, 1.29625, 0.594014, 0.594014, 0.594014, 0.594014, 0.594014, 0.594014, 0.594014, 0.594014, 0.594014, 0.594014, 0.594014, 0.594014, 0.594014, 0.594014, 0.594015, 0.594014, 0.594014, 0.595495
11.9295, 2, 1.27502, 0.582666, 2, 0.72498, 0.582666, 0, 1.27368, 0.582666, 0.582666, 0.582666, 0.582666, 0.582666, 0.582666, 0.582666, 0.582666, 0.582666, 0.582666, 0.582666, 0.582666, 0.582666, 0.582666, 0.582667, 0.582666, 0.582666, 0.584003
11.9374, 2, 1.24676, 0.570451, 2, 0.753237, 0.570451, 0, 1.24554, 0.570451, 0.570451, 0.570451, 0.570451, 0.570451, 0.570451, 0.570451, 0.570451, 0.570451, 0.570451, 0.570451, 0.570451, 0.570451, 0.570451, 0.570452, 0.570451, 0.570451, 0.57167
11.9453, 0, 1.2138, 0.557883, 1.41421, -1.2138, 0.557883, 0, 1.21267, 0.557883, 0.557883, 0.557883, 0.557883, 0.557883, 0.557883, 0.557883, 0.557883, 0.557883, 0.557883, 0.557883, 0.557883, 0.557883, 0.557883, 0.557884, 0.557883, 0.557883, 0.559015
11.9531, 0, 1.17707, 0.545455, 1.41421, -1.17707, 0.545455, 0, 1.17599, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.546536
11.961, 0, 1.14934, 0.545455, 1.41421, -1.14934, 0.545455, 0, 1.14827, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.546529
11.9689, 0, 1.11874, 0.545455, 1.41421, -1.11874, 0.545455, 0, 1.11762, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.546576
11.9768, 0, 1.09937, 0.558962, 1.41421, -1.09937, 0.558962, 0, 1.09814, 0.558962, 0.558962, 0.558962, 0.558962, 0.558962, 0.558962, 0.558962, 0.558962, 0.558962, 0.558962, 0.558962, 0.558962, 0.558962, 0.558962, 0.558963, 0.558962, 0.558962, 0.560195
11.9847, 0, 1.07679, 0.570924, 1.41421, -1.07679, 0.570924, 0, 1.07537, 0.570924, 0.570924, 0.570924, 0.570924, 0.570924, 0.570924, 0.570924, 0.570924, 0.570924, 0.570924, 0.570924, 0.570924, 0.570924, 0.570924, 0.570925, 0.570924, 0.570924, 0.572349
11.9926, 0, 1.05154, 0.581272, 1.41421, -1.05154, 0.581272, 0, 1.04982, 0.581272, 0.581272, 0.581272, 0.581272, 0.581272, 0.581272, 0.581272, 0.581272, 0.581272, 0.581272, 0.581272, 0.581272, 0.581272, 0.581272, 0.581273, 0.581272, 0.581272, 0.582986
12.0005, 0, 1.02505, 0.590835, 1.41421, -1.02505, 0.590835, 0, 1.02292, 0.590835, 0.590835, 0.590835, 0.590835, 0.590835, 0.590835, 0.590835, 0.590835, 0.590835, 0.590835, 0.590835, 0.590835, 0.590835, 0.590835, 0.590836, 0.590835, 0.590835, 0.59296
12.0084, 2, 0.998768, 0.600476, 2, 1.00123, 0.600476, 0, 0.996082, 0.600476, 0.600476, 0.600476, 0.600476, 0.600476, 0.600476, 0.600476, 0.600476, 0.600476, 0.600476, 0.600476, 0.600476, 0.600476, 0.600476, 0.600477, 0.600476, 0.600476, 0.603162
12.0163, 6, 0.977734, 0.614707, 2.82843, 5.02227, 0.614707, 0, 0.974305, 0.614707, 0.614707, 0.614707, 0.614707, 0.614707, 0.614707, 0.614707, 0.614707, 0.614707, 0.614707, 0.614707, 0.614707, 0.614707, 0.614707, 0.614708, 0.614707, 0.614707, 0.618135
12.0242, 4, 0.956185, 0.627264, 2.44949, 3.04381, 0.627264, 0, 0.951789, 0.627264, 0.627264, 0.627264, 0.627264, 0.627264, 0.627264, 0.627264, 0.627264, 0.627264, 0.627264, 0.627264, 0.627264, 0.627264, 0.627264, 0.627265, 0.627264, 0.627264, 0.631659
12.0321, 6, 0.934497, 0.638093, 2.82843, 5.0655, 0.638093, 0, 0.928863, 0.638093, 0.638093, 0.638093, 0.638093, 0.638093, 0.638093, 0.638093, 0.638093, 0.638093, 0.638093, 0.638093, 0.638093, 0.638093, 0.638093, 0.638094, 0.638093, 0.638093, 0.643725
12.04, 4, 0.91393, 0.648078, 2.44949, 3.08607, 0.648078, 0, 0.906733, 0.648078, 0.648078, 0.648078, 0.648078, 0.648078, 0.648078, 0.648078, 0.648078, 0.648078, 0.648078, 0.648078, 0.648078, 0.648078, 0.648078, 0.648079, 0.648078, 0.648078, 0.655275
12.0479, 2, 0.89573, 0.658142, 2, 1.10427, 0.658142, 0, 0.886579, 0.658142, 0.658142, 0.658142, 0.658142, 0.658142, 0.658142, 0.658142, 0.658142, 0.658142, 0.658142, 0.658142, 0.658142, 0.658142, 0.658142, 0.658143, 0.658142, 0.658142, 0.667292
12.0558, 4, 0.884344, 0.672478, 2.44949, 3.11566, 0.672478, 0, 0.872779, 0.672478, 0.672478, 0.672478, 0.672478, 0.672478, 0.672478, 0.672478, 0.672478, 0.672478, 0.672478, 0.672478, 0.672478, 0.672478, 0.672478, 0.672479, 0.672478, 0.672478, 0.684043
12.0637, 2, 0.873988, 0.685097, 2, 1.12601, 0.685097, 0, 0.859469, 0.685097, 0.685097, 0.685097, 0.685097, 0.685097, 0.685097, 0.685097, 0.685097, 0.685097, 0.685097, 0.685097, 0.685097, 0.685097, 0.685097, 0.685098, 0.685097, 0.685097, 0.699615
12.0716, 2, 0.864728, 0.69592, 2, 1.13527, 0.69592, 0, 0.846629, 0.69592, 0.69592, 0.69592, 0.69592, 0.69592, 0.69592, 0.69592, 0.69592, 0.69592, 0.69592, 0.69592, 0.69592, 0.69592, 0.69592, 0.695921, 0.69592, 0.69592, 0.714018
12.0795, 2, 0.857585, 0.705865, 2, 1.14241, 0.705865, 0, 0.835191, 0.705865, 0.705865, 0.705865, 0.705865, 0.705865, 0.705865, 0.705865, 0.705865, 0.705865, 0.705865, 0.705865, 0.705865, 0.705865, 0.705865, 0.705866, 0.705865, 0.705865, 0.728258
12.0874, 2, 0.853564, 0.715881, 2, 1.14644, 0.715881, 0, 0.826062, 0.715881, 0.715881, 0.715881, 0.715881, 0.715881, 0.715881, 0.715881, 0.715881, 0.715881, 0.715881, 0.715881, 0.715881, 0.715881, 0.715881, 0.715881, 0.715881, 0.715881, 0.743381
12.0953, 6, 0.857437, 0.730722, 2.82843, 5.14256, 0.730722, 0, 0.823919, 0.730722, 0.730722, 0.730722, 0.730722, 0.730722, 0.730722, 0.730722, 0.730722, 0.730722, 0.730722, 0.730722, 0.730722, 0.730722, 0.730722, 0.730723, 0.730722, 0.730722, 0.76424
12.1032, 4, 0.862612, 0.743806, 2.44949, 3.13739, 0.743806, 0, 0.822073, 0.743806, 0.743806, 0.743806, 0.743806, 0.743806, 0.743806, 0.743806, 0.743806, 0.743806, 0.743806, 0.743806, 0.743806, 0.743806, 0.743806, 0.743807, 0.743806, 0.743806, 0.784344
12.1111, 4, 0.869021, 0.755109, 2.44949, 3.13098, 0.755109, 0, 0.820366, 0.755109, 0.755109, 0.755109, 0.755109, 0.755109, 0.755109, 0.755109, 0.755109, 0.755109, 0.755109, 0.755109, 0.755109, 0.755109, 0.755109, 0.75511, 0.755109, 0.755109, 0.803763
12.119, 0, 0.877509, 0.765542, 1.41421, -0.877509, 0.765542, 0, 0.819562, 0.765542, 0.765542, 0.765542, 0.765542, 0.765542, 0.765542, 0.765542, 0.765542, 0.765542, 0.765542, 0.765542, 0.765542, 0.765542, 0.765542, 0.765543, 0.765542, 0.765542, 0.823487
12.1269, 0, 0.888926, 0.776047, 1.41421, -0.888926, 0.776047, 0, 0.820446, 0.776047, 0.776047, 0.776047, 0.776047, 0.776047, 0.776047, 0.776047, 0.776047, 0.776047, 0.776047, 0.776047, 0.776047, 0.776047, 0.776047, 0.776048, 0.776047, 0.776047, 0.844526
12.1348, 2, 0.907201, 0.790663, 2, 1.0928, 0.790663, 0, 0.826894, 0.790663, 0.790663, 0.790663, 0.790663, 0.790663, 0.790663, 0.790663, 0.790663, 0.790663, 0.790663, 0.790663, 0.790663, 0.790663, 0.790663, 0.790664, 0.790663, 0.790663, 0.870969
12.1427, 2, 0.926293, 0.803484, 2, 1.07371, 0.803484, 0, 0.832838, 0.803484, 0.803484, 0.803484, 0.803484, 0.803484, 0.803484, 0.803484, 0.803484, 0.803484, 0.803484, 0.803484, 0.803484, 0.803484, 0.803484, 0.803485, 0.803484, 0.803484, 0.896938
12.1505, 2, 0.945999, 0.814469, 2, 1.054, 0.814469, 0, 0.838082, 0.814469, 0.814469, 0.814469, 0.814469, 0.814469, 0.814469, 0.814469, 0.814469, 0.814469, 0.814469, 0.814469, 0.814469, 0.814469, 0.814469, 0.81447, 0.814469, 0.814469, 0.922386
12.1584, 2, 0.967075, 0.824553, 2, 1.03293, 0.824553, 0, 0.843412, 0.824553, 0.824553, 0.824553, 0.824553, 0.824553, 0.824553, 0.824553, 0.824553, 0.824553, 0.824553, 0.824553, 0.824553, 0.824553, 0.824553, 0.824554, 0.824553, 0.824553, 0.948215
12.1663, 2, 0.990277, 0.834699, 2, 1.00972, 0.834699, 0, 0.849652, 0.834699, 0.834699, 0.834699, 0.834699, 0.834699, 0.834699, 0.834699, 0.834699, 0.834699, 0.834699, 0.834699, 0.834699, 0.834699, 0.834699, 0.8347, 0.834699, 0.834699, 0.975323
12.1742, 4, 1.02019, 0.849728, 2.44949, 2.97981, 0.849728, 0, 0.861501, 0.849728, 0.849728, 0.849728, 0.849728, 0.849728, 0.849728, 0.849728, 0.849728, 0.849728, 0.849728, 0.849728, 0.849728, 0.849728, 0.849728, 0.849729, 0.849728, 0.849728, 1.00841
12.1821, 6, 1.04985, 0.862953, 2.82843, 4.95015, 0.862953, 0, 0.872156, 0.862953, 0.862953, 0.862953, 0.862953, 0.862953, 0.862953, 0.862953, 0.862953, 0.862953, 0.862953, 0.862953, 0.862953, 0.862953, 0.862953, 0.862954, 0.862953, 0.862953, 1.04065
12.19, 4, 1.07898, 0.874368, 2.44949, 2.92102, 0.874368, 0, 0.881511, 0.874368, 0.874368, 0.874368, 0.874368, 0.874368, 0.874368, 0.874368, 0.874368, 0.874368, 0.874368, 0.874368, 0.874368, 0.874368, 0.874368, 0.874369, 0.874368, 0.874368, 1.07183
12.1979, 0, 1.10816, 0.884896, 1.41421, -1.10816, 0.884896, 0, 0.890401, 0.884896, 0.884896, 0.884896, 0.884896, 0.884896, 0.884896, 0.884896, 0.884896, 0.884896, 0.884896, 0.884896, 0.884896, 0.884896, 0.884896, 0.884897, 0.884896, 0.884896, 1.10266
12.2058, 2, 1.13802, 0.895487, 2, 0.861984, 0.895487, 0, 0.8997, 0.895487, 0.895487, 0.895487, 0.895487, 0.895487, 0.895487, 0.895487, 0.895487, 0.895487, 0.895487, 0.895487, 0.895487, 0.895487, 0.895487, 0.895488, 0.895487, 0.895487, 1.1338
12.2137, 2, 1.17194, 0.909911, 2, 0.828059, 0.909911, 0, 0.913111, 0.909911, 0.909911, 0.909911, 0.909911, 0.909911, 0.909911, 0.909911, 0.909911, 0.909911, 0.909911, 0.909911, 0.909911, 0.909911, 0.909911, 0.909912, 0.909911, 0.909911, 1.16874
12.2216, 6, 1.20392, 0.922535, 2.82843, 4.79608, 0.922535, 0, 0.924949, 0.922535, 0.922535, 0.922535, 0.922535, 0.922535, 0.922535, 0.922535, 0.922535, 0.922535, 0.922535, 0.922535, 0.922535, 0.922535, 0.922535, 0.922536, 0.922535, 0.922535, 1.20151
12.2295, 2, 1.23354, 0.933328, 2, 0.766464, 0.933328, 0, 0.935136, 0.933328, 0.933328, 0.933328, 0.933328, 0.933328, 0.933328, 0.933328, 0.933328, 0.933328, 0.933328, 0.933328, 0.933328, 0.933328, 0.933328, 0.933329, 0.933328, 0.933328, 1.23173
12.2374, 2, 1.26133, 0.943219, 2, 0.738672, 0.943219, 0, 0.944565, 0.943219, 0.943219, 0.943219, 0.943219, 0.943219, 0.943219, 0.943219, 0.943219, 0.943219, 0.943219, 0.943219, 0.943219, 0.943219, 0.943219, 0.94322, 0.943219, 0.943219, 1.25998
12.2453, 8, 1.28787, 0.953163, 3.16228, 6.71213, 0.953163, 0, 0.954157, 0.953163, 0.953163, 0.953163, 0.953163, 0.953163, 0.953163, 0.953163, 0.953163, 0.953163, 0.953163, 0.953163, 0.953163, 0.953163, 0.953163, 0.953164, 0.953163, 0.953163, 1.28687
12.2532, 0, 1.31752, 0.967883, 1.41421, -1.31752, 0.967883, 0, 0.968613, 0.967883, 0.967883, 0.967883, 0.967883, 0.967883, 0.967883, 0.967883, 0.967883, 0.967883, 0.967883, 0.967883, 0.967883, 0.967883, 0.967883, 0.967884, 0.967883, 0.967883, 1.31679
12.2611, 4, 1.3434, 0.980821, 2.44949, 2.6566, 0.980821, 0, 0.981353, 0.980821, 0.980821, 0.980821, 0.980821, 0.980821, 0.980821, 0.980821, 0.980821, 0.980821, 0.980821, 0.980821, 0.980821, 0.980821, 0.980821, 0.980822, 0.980821, 0.980821, 1.34286
12.269, 4, 1.36522, 0.991989, 2.44949, 2.63478, 0.991989, 0, 0.992374, 0.991989, 0.991989, 0.991989, 0.991989, 0.991989, 0.991989, 0.991989, 0.991989, 0.991989, 0.991989, 0.991989, 0.991989, 0.991989, 0.991989, 0.99199, 0.991989, 0.991989, 1.36483
12.2769, 2, 1.38364, 1.00229, 2, 0.616364, 1.00229, 0, 1.00256, 1.00229, 1.00229, 1.00229, 1.00229, 1.00229, 1.00229, 1.00229, 1.00229, 1.00229, 1.00229, 1.00229, 1.00229, 1.00229, 1.00229, 1.00229, 1.00229, 1.00229, 1.38336
12.2848, 4, 1.39939, 1.01264, 2.44949, 2.60061, 1.01264, 0, 1.01284, 1.01264, 1.01264, 1.01264, 1.01264, 1.01264, 1.01264, 1.01264, 1.01264, 1.01264, 1.01264, 1.01264, 1.01264, 1.01264, 1.01264, 1.01264, 1.01264, 1.01264, 1.39919
12.2927, 2, 1.4157, 1.02639, 2, 0.584297, 1.02639, 0, 1.02653, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.02639, 1.41556
12.3006, 4, 1.42738, 1.03841, 2.44949, 2.57262, 1.03841, 0, 1.03851, 1.03841, 1.03841, 1.03841, 1.03841, 1.03841, 1.03841, 1.03841, 1.03841, 1.03841, 1.03841, 1.03841, 1.03841, 1.03841, 1.03841, 1.03841, 1.03841, 1.03841, 1.42728
12.3085, 4, 1.4344, 1.04867, 2.44949, 2.5656, 1.04867, 0, 1.04874, 1.04867, 1.04867, 1.04867, 1.04867, 1.04867, 1.04867, 1.04867, 1.04867, 1.04867, 1.04867, 1.04867, 1.04867, 1.04867, 1.04867, 1.04867, 1.04867, 1.04867, 1.43432
