   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_267.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.70731, 14, 40.6918, 34.5636, 4, -26.6918, 34.5636, 0, 34.5636, 34.5646, 35.6682, 39.585, 34.5636, 34.5636, 34.5636, 34.5636, 34.5636, 34.5636, 34.5636, 34.5636, 34.5636, 34.5636, 34.5636, 34.5636, 34.5636, 34.5648, 34.5636
5.7152, 32, 42.3449, 34.6208, 5.83095, -10.3449, 34.6208, 0, 34.6208, 34.6218, 35.7374, 41.2261, 34.6208, 34.6208, 34.6208, 34.6208, 34.6208, 34.6208, 34.6208, 34.6208, 34.6208, 34.6208, 34.6208, 34.6208, 34.6208, 34.6219, 34.6208
5.72308, 26, 44.3987, 34.6771, 5.2915, -18.3987, 34.6771, 0, 34.6771, 34.6782, 35.8057, 43.268, 34.6771, 34.6771, 34.6771, 34.6771, 34.6771, 34.6771, 34.6771, 34.6771, 34.6771, 34.6771, 34.6771, 34.6771, 34.6771, 34.6781, 34.6771
5.73097, 36, 46.9208, 34.7326, 6.16441, -10.9208, 34.7326, 0, 34.7326, 34.7337, 35.8733, 45.7781, 34.7326, 34.7326, 34.7326, 34.7326, 34.7326, 34.7326, 34.7326, 34.7326, 34.7326, 34.7326, 34.7326, 34.7326, 34.7326, 34.7335, 34.7326
5.73885, 30, 49.9786, 34.7872, 5.65685, -19.9786, 34.7872, 0, 34.7872, 34.7883, 35.9401, 48.8238, 34.7872, 34.7872, 34.7872, 34.7872, 34.7872, 34.7872, 34.7872, 34.7872, 34.7872, 34.7872, 34.7872, 34.7872, 34.7872, 34.788, 34.7872
5.74674, 48, 53.6377, 34.841, 7.07107, -5.63775, 34.841, 0, 34.841, 34.8421, 36.0061, 52.4709, 34.841, 34.841, 34.841, 34.841, 34.841, 34.841, 34.841, 34.841, 34.841, 34.841, 34.841, 34.841, 34.841, 34.8417, 34.841
5.75462, 44, 57.9561, 34.8939, 6.78233, -13.9561, 34.8939, 0, 34.8939, 34.8949, 36.0712, 56.7772, 34.8939, 34.8939, 34.8939, 34.8939, 34.8939, 34.8939, 34.8939, 34.8939, 34.8939, 34.8939, 34.8939, 34.8939, 34.8939, 34.8945, 34.8939
5.7625, 50, 62.9814, 34.9459, 7.2111, -12.9814, 34.9459, 0, 34.9459, 34.9469, 36.1355, 61.7903, 34.9459, 34.9459, 34.9459, 34.9459, 34.9459, 34.9459, 34.9459, 34.9459, 34.9459, 34.9459, 34.9459, 34.9459, 34.9459, 34.9465, 34.9459
5.77039, 66, 68.7422, 34.9971, 8.24621, -2.74225, 34.9971, 0, 34.9971, 34.998, 36.1989, 67.539, 34.9971, 34.9971, 34.9971, 34.9971, 34.9971, 34.9971, 34.9971, 34.9971, 34.9971, 34.9971, 34.9971, 34.9971, 34.9971, 34.9976, 34.9971
5.77827, 62, 75.2476, 35.0474, 8, -13.2476, 35.0474, 0, 35.0474, 35.0483, 36.2615, 74.0321, 35.0474, 35.0474, 35.0474, 35.0474, 35.0474, 35.0474, 35.0474, 35.0474, 35.0474, 35.0474, 35.0474, 35.0474, 35.0474, 35.0478, 35.0474
5.78616, 60, 82.4779, 35.0967, 7.87401, -22.4779, 35.0967, 0, 35.0967, 35.0976, 36.3233, 81.2501, 35.0967, 35.0967, 35.0967, 35.0967, 35.0967, 35.0967, 35.0967, 35.0967, 35.0967, 35.0967, 35.0967, 35.0967, 35.0967, 35.0971, 35.0967
5.79404, 94, 90.3828, 35.1452, 9.79796, 3.61723, 35.1452, 0, 35.1452, 35.146, 36.3842, 89.1428, 35.1452, 35.1452, 35.1452, 35.1452, 35.1452, 35.1452, 35.1452, 35.1452, 35.1452, 35.1452, 35.1452, 35.1452, 35.1452, 35.1455, 35.1452
5.80192, 92, 98.8771, 35.1929, 9.69536, -6.87711, 35.1929, 0, 35.1929, 35.1936, 36.4442, 97.6248, 35.1929, 35.1929, 35.1929, 35.1929, 35.1929, 35.1929, 35.1929, 35.1929, 35.1929, 35.1929, 35.1929, 35.1929, 35.1929, 35.1931, 35.1929
5.80981, 94, 107.842, 35.2396, 9.79796, -13.8416, 35.2396, 0, 35.2396, 35.2403, 36.5034, 106.577, 35.2396, 35.2396, 35.2396, 35.2396, 35.2396, 35.2396, 35.2396, 35.2396, 35.2396, 35.2396, 35.2396, 35.2396, 35.2396, 35.2398, 35.2396
5.81769, 116, 117.12, 35.2855, 10.8628, -1.12041, 35.2855, 0, 35.2855, 35.2861, 36.5618, 115.843, 35.2855, 35.2855, 35.2855, 35.2855, 35.2855, 35.2855, 35.2855, 35.2855, 35.2855, 35.2855, 35.2855, 35.2855, 35.2855, 35.2857, 35.2855
5.82558, 120, 126.526, 35.3306, 11.0454, -6.52608, 35.3306, 0, 35.3306, 35.3311, 36.6194, 125.237, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3306, 35.3307, 35.3306
5.83346, 152, 135.844, 35.3748, 12.4097, 16.1564, 35.3748, 0, 35.3748, 35.3752, 36.6762, 134.542, 35.3748, 35.3748, 35.3748, 35.3748, 35.3748, 35.3748, 35.3748, 35.3748, 35.3748, 35.3748, 35.3748, 35.3748, 35.3748, 35.3749, 35.3748
5.84135, 164, 144.841, 35.4182, 12.8841, 19.1593, 35.4182, 0, 35.4182, 35.4186, 36.7323, 143.526, 35.4182, 35.4182, 35.4182, 35.4182, 35.4182, 35.4182, 35.4182, 35.4182, 35.4182, 35.4182, 35.4182, 35.4182, 35.4182, 35.4183, 35.4182
5.84923, 148, 153.271, 35.4609, 12.2474, -5.27139, 35.4609, 0, 35.4609, 35.4613, 36.7876, 151.944, 35.4609, 35.4609, 35.4609, 35.4609, 35.4609, 35.4609, 35.4609, 35.4609, 35.4609, 35.4609, 35.4609, 35.4609, 35.4609, 35.461, 35.4609
5.85711, 184, 160.894, 35.503, 13.6382, 23.1058, 35.503, 0, 35.503, 35.5032, 36.8424, 159.554, 35.503, 35.503, 35.503, 35.503, 35.503, 35.503, 35.503, 35.503, 35.503, 35.503, 35.503, 35.503, 35.503, 35.503, 35.503
5.865, 200, 167.477, 35.5443, 14.2127, 32.5225, 35.5443, 0, 35.5443, 35.5446, 36.8965, 166.125, 35.5443, 35.5443, 35.5443, 35.5443, 35.5443, 35.5443, 35.5443, 35.5443, 35.5443, 35.5443, 35.5443, 35.5443, 35.5443, 35.5444, 35.5443
5.87288, 162, 172.816, 35.5852, 12.8062, -10.816, 35.5852, 0, 35.5852, 35.5854, 36.9502, 171.451, 35.5852, 35.5852, 35.5852, 35.5852, 35.5852, 35.5852, 35.5852, 35.5852, 35.5852, 35.5852, 35.5852, 35.5852, 35.5852, 35.5852, 35.5852
5.88077, 216, 176.737, 35.6255, 14.7648, 39.2629, 35.6255, 0, 35.6255, 35.6257, 37.0034, 175.359, 35.6255, 35.6255, 35.6255, 35.6255, 35.6255, 35.6255, 35.6255, 35.6255, 35.6255, 35.6255, 35.6255, 35.6255, 35.6255, 35.6256, 35.6255
5.88865, 190, 179.115, 35.6656, 13.8564, 10.8855, 35.6656, 0, 35.6656, 35.6657, 37.0563, 177.724, 35.6656, 35.6656, 35.6656, 35.6656, 35.6656, 35.6656, 35.6656, 35.6656, 35.6656, 35.6656, 35.6656, 35.6656, 35.6656, 35.6656, 35.6656
5.89653, 190, 179.872, 35.7053, 13.8564, 10.1279, 35.7053, 0, 35.7053, 35.7054, 37.1091, 178.468, 35.7053, 35.7053, 35.7053, 35.7053, 35.7053, 35.7053, 35.7053, 35.7053, 35.7053, 35.7053, 35.7053, 35.7053, 35.7053, 35.7053, 35.7053
5.90442, 214, 178.989, 35.745, 14.6969, 35.0106, 35.745, 0, 35.745, 35.7451, 37.1618, 177.572, 35.745, 35.745, 35.745, 35.745, 35.745, 35.745, 35.745, 35.745, 35.745, 35.745, 35.745, 35.745, 35.745, 35.745, 35.745
5.9123, 170, 176.502, 35.7847, 13.1149, -6.50237, 35.7847, 0, 35.7847, 35.7847, 37.2146, 175.072, 35.7847, 35.7847, 35.7847, 35.7847, 35.7847, 35.7847, 35.7847, 35.7847, 35.7847, 35.7847, 35.7847, 35.7847, 35.7847, 35.7847, 35.7847
5.92019, 180, 172.5, 35.8245, 13.4907, 7.49954, 35.8245, 0, 35.8245, 35.8246, 37.2676, 171.057, 35.8245, 35.8245, 35.8245, 35.8245, 35.8245, 35.8245, 35.8245, 35.8245, 35.8245, 35.8245, 35.8245, 35.8245, 35.8245, 35.8245, 35.8245
5.92807, 192, 167.123, 35.8647, 13.9284, 24.8767, 35.8647, 0, 35.8647, 35.8647, 37.3211, 165.667, 35.8647, 35.8647, 35.8647, 35.8647, 35.8647, 35.8647, 35.8647, 35.8647, 35.8647, 35.8647, 35.8647, 35.8647, 35.8647, 35.8647, 35.8647
5.93596, 170, 160.55, 35.9053, 13.1149, 9.45007, 35.9053, 0, 35.9053, 35.9053, 37.375, 159.08, 35.9053, 35.9053, 35.9053, 35.9053, 35.9053, 35.9053, 35.9053, 35.9053, 35.9053, 35.9053, 35.9053, 35.9053, 35.9053, 35.9053, 35.9053
5.94384, 162, 152.992, 35.9465, 12.8062, 9.00807, 35.9465, 0, 35.9465, 35.9466, 37.4298, 151.509, 35.9465, 35.9465, 35.9465, 35.9465, 35.9465, 35.9465, 35.9465, 35.9465, 35.9465, 35.9465, 35.9465, 35.9465, 35.9465, 35.9465, 35.9465
5.95172, 174, 144.679, 35.9885, 13.2665, 29.3212, 35.9885, 0, 35.9885, 35.9886, 37.4854, 143.182, 35.9885, 35.9885, 35.9885, 35.9885, 35.9885, 35.9885, 35.9885, 35.9885, 35.9885, 35.9885, 35.9885, 35.9885, 35.9885, 35.9885, 35.9885
5.95961, 128, 135.852, 36.0315, 11.4018, -7.85242, 36.0315, 0, 36.0315, 36.0315, 37.542, 134.342, 36.0315, 36.0315, 36.0315, 36.0315, 36.0315, 36.0315, 36.0315, 36.0315, 36.0315, 36.0315, 36.0315, 36.0315, 36.0315, 36.0315, 36.0315
5.96749, 148, 126.749, 36.0755, 12.2474, 21.2509, 36.0755, 0, 36.0755, 36.0755, 37.6, 125.225, 36.0755, 36.0755, 36.0755, 36.0755, 36.0755, 36.0755, 36.0755, 36.0755, 36.0755, 36.0755, 36.0755, 36.0755, 36.0755, 36.0755, 36.0755
5.97538, 116, 117.592, 36.1206, 10.8628, -1.59229, 36.1206, 0, 36.1206, 36.1206, 37.6593, 116.054, 36.1206, 36.1206, 36.1206, 36.1206, 36.1206, 36.1206, 36.1206, 36.1206, 36.1206, 36.1206, 36.1206, 36.1206, 36.1206, 36.1206, 36.1206
5.98326, 98, 108.588, 36.167, 10, -10.5882, 36.167, 0, 36.167, 36.167, 37.7204, 107.035, 36.167, 36.167, 36.167, 36.167, 36.167, 36.167, 36.167, 36.167, 36.167, 36.167, 36.167, 36.167, 36.167, 36.167, 36.167
5.99115, 102, 99.9114, 36.2147, 10.198, 2.08862, 36.2147, 0, 36.2147, 36.2148, 37.7833, 98.3428, 36.2147, 36.2147, 36.2147, 36.2147, 36.2147, 36.2147, 36.2147, 36.2147, 36.2147, 36.2147, 36.2147, 36.2147, 36.2147, 36.2147, 36.2147
5.99903, 78, 91.7079, 36.2638, 8.94427, -13.7079, 36.2638, 0, 36.2639, 36.2639, 37.8485, 90.1232, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638, 36.2638
6.00691, 70, 84.0875, 36.3143, 8.48528, -14.0875, 36.3143, 0, 36.3143, 36.3143, 37.9165, 82.4853, 36.3143, 36.3143, 36.3143, 36.3143, 36.3143, 36.3143, 36.3143, 36.3143, 36.3143, 36.3143, 36.3143, 36.3143, 36.3143, 36.3143, 36.3143
6.0148, 86, 77.1297, 36.3662, 9.38083, 8.87029, 36.3662, 0, 36.3662, 36.3662, 37.9881, 75.5078, 36.3662, 36.3662, 36.3662, 36.3662, 36.3662, 36.3662, 36.3662, 36.3662, 36.3662, 36.3662, 36.3662, 36.3662, 36.3662, 36.3662, 36.3662
6.02268, 52, 70.8793, 36.4194, 7.34847, -18.8793, 36.4194, 0, 36.4194, 36.4194, 38.0646, 69.2341, 36.4194, 36.4194, 36.4194, 36.4194, 36.4194, 36.4194, 36.4194, 36.4194, 36.4194, 36.4194, 36.4194, 36.4194, 36.4194, 36.4194, 36.4194
6.03057, 54, 65.3544, 36.4739, 7.48331, -11.3544, 36.4739, 0, 36.4739, 36.4739, 38.1478, 63.6805, 36.4739, 36.4739, 36.4739, 36.4739, 36.4739, 36.4739, 36.4739, 36.4739, 36.4739, 36.4739, 36.4739, 36.4739, 36.4739, 36.4739, 36.4739
6.03845, 66, 60.5494, 36.5296, 8.24621, 5.45061, 36.5296, 0, 36.5296, 36.5296, 38.241, 58.838, 36.5296, 36.5296, 36.5296, 36.5296, 36.5296, 36.5296, 36.5296, 36.5296, 36.5296, 36.5296, 36.5296, 36.5296, 36.5296, 36.5296, 36.5296
6.04633, 48, 56.4402, 36.5863, 7.07107, -8.44019, 36.5863, 0, 36.5863, 36.5863, 38.3489, 54.6776, 36.5863, 36.5863, 36.5863, 36.5863, 36.5863, 36.5863, 36.5863, 36.5863, 36.5863, 36.5863, 36.5863, 36.5863, 36.5863, 36.5863, 36.5863
6.05422, 38, 52.9895, 36.644, 6.32456, -14.9895, 36.644, 0, 36.644, 36.6441, 38.4792, 51.1543, 36.644, 36.644, 36.644, 36.644, 36.644, 36.644, 36.644, 36.644, 36.644, 36.644, 36.644, 36.644, 36.644, 36.644, 36.644
6.0621, 40, 50.1543, 36.7026, 6.48074, -10.1543, 36.7026, 0, 36.7026, 36.7026, 38.6434, 48.2135, 36.7026, 36.7026, 36.7026, 36.7026, 36.7026, 36.7026, 36.7026, 36.7026, 36.7026, 36.7026, 36.7026, 36.7026, 36.7026, 36.7026, 36.7026
6.06999, 46, 47.8912, 36.7619, 6.9282, -1.89117, 36.7619, 0, 36.7619, 36.7619, 38.8592, 45.7938, 36.7619, 36.7619, 36.7619, 36.7619, 36.7619, 36.7619, 36.7619, 36.7619, 36.7619, 36.7619, 36.7619, 36.7619, 36.7619, 36.7619, 36.7619
6.07787, 30, 46.163, 36.8216, 5.65685, -16.163, 36.8216, 0, 36.8216, 36.8217, 39.1529, 43.8316, 36.8216, 36.8216, 36.8216, 36.8216, 36.8216, 36.8216, 36.8216, 36.8216, 36.8216, 36.8216, 36.8216, 36.8216, 36.8216, 36.8216, 36.8216
6.08576, 28, 44.9455, 36.8818, 5.47723, -16.9455, 36.8818, 0, 36.8818, 36.8818, 39.5638, 42.2634, 36.8818, 36.8818, 36.8818, 36.8818, 36.8818, 36.8818, 36.8818, 36.8818, 36.8818, 36.8818, 36.8818, 36.8818, 36.8818, 36.8818, 36.8818
6.09364, 46, 44.236, 36.9422, 6.9282, 1.76397, 36.9422, 0, 36.9422, 36.9422, 40.1489, 41.0293, 36.9422, 36.9422, 36.9422, 36.9422, 36.9422, 36.9422, 36.9422, 36.9422, 36.9422, 36.9422, 36.9422, 36.9422, 36.9422, 36.9422, 36.9422
6.10152, 68, 44.0613, 37.0027, 8.3666, 23.9387, 37.0027, 0, 37.0027, 37.0027, 40.9906, 40.0733, 37.0027, 37.0027, 37.0027, 37.0027, 37.0027, 37.0027, 37.0027, 37.0027, 37.0027, 37.0027, 37.0027, 37.0027, 37.0027, 37.0027, 37.0027
6.10941, 46, 44.4882, 37.063, 6.9282, 1.51178, 37.063, 0, 37.063, 37.0631, 42.2057, 39.3455, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063
6.11729, 38, 45.6371, 37.1233, 6.32456, -7.63709, 37.1233, 0, 37.1233, 37.1233, 43.9585, 38.8019, 37.1233, 37.1233, 37.1233, 37.1233, 37.1233, 37.1233, 37.1233, 37.1233, 37.1233, 37.1233, 37.1233, 37.1233, 37.1233, 37.1233, 37.1233
6.12518, 52, 47.6961, 37.1832, 7.34847, 4.30392, 37.1832, 0, 37.1832, 37.1833, 46.4743, 38.4049, 37.1832, 37.1832, 37.1832, 37.1832, 37.1832, 37.1832, 37.1832, 37.1832, 37.1832, 37.1832, 37.1832, 37.1832, 37.1832, 37.1832, 37.1832
6.13306, 62, 50.9413, 37.2428, 8, 11.0587, 37.2428, 0, 37.2428, 37.2428, 50.0612, 38.1229, 37.2428, 37.2428, 37.2428, 37.2428, 37.2428, 37.2428, 37.2428, 37.2428, 37.2428, 37.2428, 37.2428, 37.2428, 37.2428, 37.2428, 37.2428
6.14094, 46, 55.7581, 37.3018, 6.9282, -9.75809, 37.3018, 0, 37.3018, 37.3018, 55.1303, 37.9295, 37.3018, 37.3018, 37.3018, 37.3018, 37.3018, 37.3018, 37.3018, 37.3018, 37.3018, 37.3018, 37.3018, 37.3018, 37.3018, 37.3018, 37.3018
6.14883, 74, 62.6675, 37.3602, 8.7178, 11.3325, 37.3602, 0, 37.3602, 37.3602, 62.2238, 37.8038, 37.3602, 37.3602, 37.3602, 37.3602, 37.3602, 37.3602, 37.3602, 37.3602, 37.3602, 37.3602, 37.3602, 37.3602, 37.3602, 37.3602, 37.3602
6.15671, 110, 72.3547, 37.418, 10.583, 37.6453, 37.418, 0, 37.418, 37.418, 72.0438, 37.7289, 37.418, 37.418, 37.418, 37.418, 37.418, 37.418, 37.418, 37.418, 37.418, 37.418, 37.418, 37.418, 37.418, 37.418, 37.418
6.1646, 120, 85.7035, 37.4751, 11.0454, 34.2965, 37.4751, 0, 37.4751, 37.4751, 85.4869, 37.6916, 37.4751, 37.4751, 37.4751, 37.4751, 37.4751, 37.4751, 37.4751, 37.4751, 37.4751, 37.4751, 37.4751, 37.4751, 37.4751, 37.4751, 37.4751
6.17248, 126, 103.825, 37.5314, 11.3137, 22.1754, 37.5314, 0, 37.5314, 37.5314, 103.674, 37.6819, 37.5314, 37.5314, 37.5314, 37.5314, 37.5314, 37.5314, 37.5314, 37.5314, 37.5314, 37.5314, 37.5314, 37.5314, 37.5314, 37.5314, 37.5314
6.18037, 142, 128.09, 37.5869, 12, 13.9103, 37.5869, 0, 37.5869, 37.5869, 127.984, 37.6921, 37.5869, 37.5869, 37.5869, 37.5869, 37.5869, 37.5869, 37.5869, 37.5869, 37.5869, 37.5869, 37.5869, 37.5869, 37.5869, 37.5869, 37.5869
6.18825, 164, 160.154, 37.6415, 12.8841, 3.84578, 37.6415, 0, 37.6416, 37.6416, 160.079, 37.7166, 37.6415, 37.6415, 37.6415, 37.6415, 37.6415, 37.6415, 37.6415, 37.6415, 37.6415, 37.6415, 37.6415, 37.6415, 37.6415, 37.6415, 37.6415
6.19613, 228, 201.987, 37.6954, 15.1658, 26.0128, 37.6954, 0, 37.6954, 37.6954, 201.931, 37.7515, 37.6954, 37.6954, 37.6954, 37.6954, 37.6954, 37.6954, 37.6954, 37.6954, 37.6954, 37.6954, 37.6954, 37.6954, 37.6954, 37.6954, 37.6954
6.20402, 312, 255.849, 37.7483, 17.72, 56.1514, 37.7483, 0, 37.7483, 37.7483, 255.803, 37.7941, 37.7483, 37.7483, 37.7483, 37.7483, 37.7483, 37.7483, 37.7483, 37.7483, 37.7483, 37.7483, 37.7483, 37.7483, 37.7483, 37.7483, 37.7483
6.2119, 344, 324.313, 37.8003, 18.6011, 19.6866, 37.8003, 0, 37.8003, 37.8003, 324.271, 37.8428, 37.8003, 37.8003, 37.8003, 37.8003, 37.8003, 37.8003, 37.8003, 37.8003, 37.8003, 37.8003, 37.8003, 37.8003, 37.8003, 37.8003, 37.8003
6.21979, 410, 410.197, 37.8514, 20.2978, -0.196533, 37.8514, 0, 37.8514, 37.8514, 410.151, 37.8968, 37.8514, 37.8514, 37.8514, 37.8514, 37.8514, 37.8514, 37.8514, 37.8514, 37.8514, 37.8514, 37.8514, 37.8514, 37.8514, 37.8514, 37.8514
6.22767, 528, 516.533, 37.9016, 23.0217, 11.4675, 37.9016, 0, 37.9016, 37.9016, 516.478, 37.9563, 37.9016, 37.9016, 37.9016, 37.9016, 37.9016, 37.9016, 37.9016, 37.9016, 37.9016, 37.9016, 37.9016, 37.9016, 37.9016, 37.9016, 37.9016
6.23555, 668, 646.406, 37.9509, 25.8844, 21.5938, 37.9509, 0, 37.9509, 37.9509, 646.335, 38.0219, 37.9509, 37.9509, 37.9509, 37.9509, 37.9509, 37.9509, 37.9509, 37.9509, 37.9509, 37.9509, 37.9509, 37.9509, 37.9509, 37.9509, 37.9509
6.24344, 840, 802.916, 37.9992, 29.0172, 37.084, 37.9992, 0, 37.9992, 37.9992, 802.82, 38.0951, 37.9992, 37.9992, 37.9992, 37.9992, 37.9992, 37.9992, 37.9992, 37.9992, 37.9992, 37.9992, 37.9992, 37.9992, 37.9992, 37.9992, 37.9992
6.25132, 1060, 988.93, 38.0466, 32.5883, 71.0699, 38.0466, 0, 38.0466, 38.0466, 988.798, 38.1782, 38.0466, 38.0466, 38.0466, 38.0466, 38.0466, 38.0466, 38.0466, 38.0466, 38.0466, 38.0466, 38.0466, 38.0466, 38.0466, 38.0466, 38.0466
6.25921, 1334, 1206.91, 38.093, 36.5513, 127.086, 38.093, 0, 38.093, 38.093, 1206.73, 38.274, 38.093, 38.093, 38.093, 38.093, 38.093, 38.093, 38.093, 38.093, 38.093, 38.093, 38.093, 38.093, 38.093, 38.093, 38.093
6.26709, 1560, 1458.76, 38.1384, 39.5221, 101.235, 38.1384, 0, 38.1384, 38.1385, 1458.52, 38.3864, 38.1384, 38.1384, 38.1384, 38.1384, 38.1384, 38.1384, 38.1384, 38.1384, 38.1384, 38.1384, 38.1384, 38.1384, 38.1384, 38.1384, 38.1384
6.27497, 1774, 1745.48, 38.1829, 42.1426, 28.5216, 38.1829, 0, 38.1829, 38.183, 1745.14, 38.5201, 38.1829, 38.1829, 38.1829, 38.1829, 38.1829, 38.1829, 38.1829, 38.1829, 38.1829, 38.1829, 38.1829, 38.1829, 38.1829, 38.1829, 38.1829
6.28286, 2052, 2067.07, 38.2265, 45.3211, -15.0723, 38.2265, 0, 38.2265, 38.2265, 2066.62, 38.6808, 38.2265, 38.2265, 38.2265, 38.2265, 38.2265, 38.2265, 38.2265, 38.2265, 38.2265, 38.2265, 38.2265, 38.2265, 38.2265, 38.2265, 38.2265
6.29074, 2528, 2422.15, 38.269, 50.2991, 105.849, 38.269, 0, 38.269, 38.2691, 2421.54, 38.8752, 38.269, 38.269, 38.269, 38.269, 38.269, 38.269, 38.269, 38.269, 38.269, 38.269, 38.269, 38.269, 38.269, 38.269, 38.269
6.29863, 2754, 2808.01, 38.3106, 52.4976, -54.0146, 38.3106, 0, 38.3106, 38.3106, 2807.21, 39.1107, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106
6.30651, 3352, 3220.33, 38.3511, 57.9137, 131.675, 38.3511, 0, 38.3511, 38.3511, 3219.28, 39.396, 38.3511, 38.3511, 38.3511, 38.3511, 38.3511, 38.3511, 38.3511, 38.3511, 38.3511, 38.3511, 38.3511, 38.3511, 38.3511, 38.3511, 38.3511
6.3144, 3652, 3653.17, 38.3905, 60.4483, -1.16626, 38.3905, 0, 38.3905, 38.3906, 3651.82, 39.7401, 38.3905, 38.3905, 38.3905, 38.3905, 38.3905, 38.3905, 38.3905, 38.3905, 38.3905, 38.3905, 38.3905, 38.3905, 38.3905, 38.3905, 38.3905
6.32228, 4246, 4099.05, 38.4289, 65.1767, 146.952, 38.4289, 0, 38.4289, 38.4289, 4097.32, 40.1527, 38.4289, 38.4289, 38.4289, 38.4289, 38.4289, 38.4289, 38.4289, 38.4289, 38.4289, 38.4289, 38.4289, 38.4289, 38.4289, 38.4289, 38.4289
6.33016, 4614, 4549.17, 38.4661, 67.9412, 64.8325, 38.4661, 0, 38.4661, 38.4661, 4546.99, 40.6433, 38.4661, 38.4661, 38.4661, 38.4661, 38.4661, 38.4661, 38.4661, 38.4661, 38.4661, 38.4661, 38.4661, 38.4661, 38.4661, 38.4661, 38.4661
6.33805, 5120, 4993.49, 38.5021, 71.5681, 126.511, 38.5021, 0, 38.5021, 38.5021, 4990.77, 41.2213, 38.5021, 38.5021, 38.5021, 38.5021, 38.5021, 38.5021, 38.5021, 38.5021, 38.5021, 38.5021, 38.5021, 38.5021, 38.5021, 38.5021, 38.5021
6.34593, 5492, 5421.2, 38.5367, 74.1215, 70.8013, 38.5367, 0, 38.5367, 38.5368, 5417.84, 41.8949, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367, 38.5367
6.35382, 5856, 5821.07, 38.57, 76.5376, 34.9287, 38.57, 0, 38.57, 38.5701, 5816.97, 42.6708, 38.57, 38.57, 38.57, 38.57, 38.57, 38.57, 38.57, 38.57, 38.57, 38.57, 38.57, 38.57, 38.57, 38.57, 38.57
6.3617, 6204, 6182.07, 38.6017, 78.7782, 21.9272, 38.6017, 0, 38.6017, 38.6018, 6177.12, 43.5534, 38.6017, 38.6017, 38.6017, 38.6017, 38.6017, 38.6017, 38.6017, 38.6017, 38.6017, 38.6017, 38.6017, 38.6017, 38.6017, 38.6017, 38.6017
6.36959, 6454, 6493.62, 38.6318, 80.3492, -39.6162, 38.6318, 0, 38.6318, 38.6318, 6487.7, 44.5438, 38.6318, 38.6318, 38.6318, 38.6318, 38.6318, 38.6318, 38.6318, 38.6318, 38.6318, 38.6318, 38.6318, 38.6318, 38.6318, 38.6318, 38.6318
6.37747, 6874, 6746.38, 38.66, 82.9216, 127.622, 38.66, 0, 38.66, 38.6601, 6739.4, 45.6399, 38.66, 38.66, 38.66, 38.66, 38.66, 38.66, 38.66, 38.66, 38.66, 38.66, 38.66, 38.66, 38.66, 38.66, 38.66
6.38535, 6862, 6932.54, 38.6862, 82.8493, -70.5356, 38.6862, 0, 38.6862, 38.6862, 6924.39, 46.8349, 38.6862, 38.6862, 38.6862, 38.6862, 38.6862, 38.6862, 38.6862, 38.6862, 38.6862, 38.6862, 38.6862, 38.6862, 38.6862, 38.6862, 38.6862
6.39324, 7152, 7046.28, 38.7101, 84.5813, 105.724, 38.7101, 0, 38.7101, 38.7101, 7036.87, 48.1173, 38.7101, 38.7101, 38.7101, 38.7101, 38.7101, 38.7101, 38.7101, 38.7101, 38.7101, 38.7101, 38.7101, 38.7101, 38.7101, 38.7101, 38.7101
6.40112, 6852, 7084.08, 38.7315, 82.7889, -232.076, 38.7315, 0, 38.7315, 38.7316, 7073.34, 49.4708, 38.7315, 38.7315, 38.7315, 38.7315, 38.7315, 38.7315, 38.7315, 38.7315, 38.7315, 38.7315, 38.7315, 38.7315, 38.7315, 38.7315, 38.7315
6.40901, 6972, 7044.88, 38.7503, 83.5105, -72.8804, 38.7503, 0, 38.7503, 38.7503, 7032.76, 50.8742, 38.7503, 38.7503, 38.7503, 38.7503, 38.7503, 38.7503, 38.7503, 38.7503, 38.7503, 38.7503, 38.7503, 38.7503, 38.7503, 38.7503, 38.7503
6.41689, 6900, 6930.15, 38.766, 83.0783, -30.1519, 38.766, 0, 38.766, 38.7661, 6916.62, 52.3014, 38.766, 38.766, 38.766, 38.766, 38.766, 38.766, 38.766, 38.766, 38.766, 38.766, 38.766, 38.766, 38.766, 38.766, 38.766
