   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_29.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
21.7355, 0, 0.00643312, 0, 1.41421, -0.00643312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03724e-07, 0, 0.00643292, 0, 0
21.7434, 0, 0.00631302, 0, 1.41421, -0.00631302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01925e-07, 0, 0.00631281, 0, 0
21.7514, 0, 0.00619561, 0, 1.41421, -0.00619561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00361e-07, 0, 0.00619541, 0, 0
21.7593, 0, 0.00608083, 0, 1.41421, -0.00608083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99011e-07, 0, 0.00608063, 0, 0
21.7672, 0, 0.00596859, 0, 1.41421, -0.00596859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97853e-07, 0, 0.0059684, 0, 0
21.7751, 0, 0.00585885, 0, 1.41421, -0.00585885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96868e-07, 0, 0.00585865, 0, 0
21.783, 0, 0.00575143, 0, 1.41421, -0.00575143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96036e-07, 0, 0.00575124, 0, 0
21.7909, 0, 0.00564634, 0, 1.41421, -0.00564634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95341e-07, 0, 0.00564614, 0, 0
21.7988, 0, 0.00554347, 0, 1.41421, -0.00554347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94766e-07, 0, 0.00554328, 0, 0
21.8068, 0, 0.00544275, 0, 1.41421, -0.00544275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94295e-07, 0, 0.00544255, 0, 0
21.8147, 0, 0.00534412, 0, 1.41421, -0.00534412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93917e-07, 0, 0.00534392, 0, 0
21.8226, 0, 0.00524746, 0, 1.41421, -0.00524746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93618e-07, 0, 0.00524727, 0, 0
21.8305, 0, 0.00515273, 0, 1.41421, -0.00515273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93387e-07, 0, 0.00515254, 0, 0
21.8384, 0, 0.00505986, 0, 1.41421, -0.00505986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93214e-07, 0, 0.00505966, 0, 0
21.8463, 0, 0.00496878, 0, 1.41421, -0.00496878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93092e-07, 0, 0.00496858, 0, 0
21.8542, 0, 0.00487945, 0, 1.41421, -0.00487945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93012e-07, 0, 0.00487925, 0, 0
21.8622, 0, 0.00479175, 0, 1.41421, -0.00479175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92969e-07, 0, 0.00479156, 0, 0
21.8701, 0, 0.00470566, 0, 1.41421, -0.00470566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92955e-07, 0, 0.00470547, 0, 0
21.878, 0, 0.0046211, 0, 1.41421, -0.0046211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92966e-07, 0, 0.00462091, 0, 0
21.8859, 0, 0.00453802, 0, 1.41421, -0.00453802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92999e-07, 0, 0.00453783, 0, 0
21.8938, 0, 0.00445636, 0, 1.41421, -0.00445636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93049e-07, 0, 0.00445617, 0, 0
21.9017, 0, 0.00437606, 0, 1.41421, -0.00437606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93113e-07, 0, 0.00437586, 0, 0
21.9096, 0, 0.00429706, 0, 1.41421, -0.00429706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93188e-07, 0, 0.00429686, 0, 0
21.9175, 0, 0.0042193, 0, 1.41421, -0.0042193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93273e-07, 0, 0.0042191, 0, 0
21.9255, 0, 0.00414274, 0, 1.41421, -0.00414274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93366e-07, 0, 0.00414255, 0, 0
21.9334, 0, 0.0040673, 0, 1.41421, -0.0040673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93465e-07, 0, 0.00406711, 0, 0
21.9413, 0, 0.00399294, 0, 1.41421, -0.00399294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93569e-07, 0, 0.00399275, 0, 0
21.9492, 0, 0.0039196, 0, 1.41421, -0.0039196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93677e-07, 0, 0.00391941, 0, 0
21.9571, 0, 0.00384723, 0, 1.41421, -0.00384723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93788e-07, 0, 0.00384704, 0, 0
21.965, 0, 0.00377579, 0, 1.41421, -0.00377579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93903e-07, 0, 0.0037756, 0, 0
21.9729, 0, 0.0037052, 0, 1.41421, -0.0037052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94021e-07, 0, 0.00370501, 0, 0
21.9809, 0, 0.00363542, 0, 1.41421, -0.00363542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94143e-07, 0, 0.00363523, 0, 0
21.9888, 0, 0.00356641, 0, 1.41421, -0.00356641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94271e-07, 0, 0.00356621, 0, 0
21.9967, 0, 0.0034981, 0, 1.41421, -0.0034981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94407e-07, 0, 0.0034979, 0, 0
22.0046, 0, 0.00343049, 0, 1.41421, -0.00343049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94557e-07, 0, 0.0034303, 0, 0
22.0125, 0, 0.00336351, 0, 1.41421, -0.00336351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94738e-07, 0, 0.00336331, 0, 0
22.0204, 0, 0.00329712, 0, 1.41421, -0.00329712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95266e-07, 0, 0.00329692, 0, 0
22.0283, 0, 0.00323128, 0, 1.41421, -0.00323128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95689e-07, 0, 0.00323109, 0, 0
22.0363, 0, 0.00316598, 0, 1.41421, -0.00316598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96307e-07, 0, 0.00316579, 0, 0
22.0442, 0, 0.0031012, 0, 1.41421, -0.0031012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97528e-07, 0, 0.003101, 0, 0
22.0521, 0, 0.00303689, 0, 1.41421, -0.00303689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98819e-07, 0, 0.00303669, 0, 0
22.06, 0, 0.00297304, 0, 1.41421, -0.00297304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0058e-07, 0, 0.00297284, 0, 0
22.0679, 0, 0.00290966, 0, 1.41421, -0.00290966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03031e-07, 0, 0.00290946, 0, 0
22.0758, 0, 0.00284673, 0, 1.41421, -0.00284673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06458e-07, 0, 0.00284652, 0, 0
22.0837, 0, 0.00278428, 0, 1.41421, -0.00278428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11251e-07, 0, 0.00278407, 0, 0
22.0917, 0, 0.00272228, 0, 1.41421, -0.00272228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17945e-07, 0, 0.00272206, 0, 0
22.0996, 0, 0.00266077, 0, 1.41421, -0.00266077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2727e-07, 0, 0.00266054, 0, 0
22.1075, 2, 0.00259975, 0, 2, 1.9974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40222e-07, 0, 0.00259951, 0, 0
22.1154, 0, 0.00253931, 0, 1.41421, -0.00253931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58132e-07, 0, 0.00253905, 0, 0
22.1233, 2, 0.00247942, 0, 2, 1.99752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82818e-07, 0, 0.00247914, 0, 0
22.1312, 0, 0.00242016, 0, 1.41421, -0.00242016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16694e-07, 0, 0.00241984, 0, 0
22.1391, 0, 0.00236156, 0, 1.41421, -0.00236156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.62979e-07, 0, 0.0023612, 0, 0
22.147, 0, 0.00230369, 0, 1.41421, -0.00230369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25941e-07, 0, 0.00230327, 0, 0
22.155, 0, 0.00224661, 0, 1.41421, -0.00224661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11174e-07, 0, 0.0022461, 0, 0
22.1629, 0, 0.00219036, 0, 1.41421, -0.00219036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.26087e-07, 0, 0.00218973, 0, 0
22.1708, 0, 0.00213501, 0, 1.41421, -0.00213501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.80267e-07, 0, 0.00213423, 0, 0
22.1787, 0, 0.00208064, 0, 1.41421, -0.00208064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.86174e-07, 0, 0.00207966, 0, 0
22.1866, 0, 0.00202733, 0, 1.41421, -0.00202733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25988e-06, 0, 0.00202607, 0, 0
22.1945, 0, 0.00197515, 0, 1.41421, -0.00197515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6219e-06, 0, 0.00197353, 0, 0
22.2024, 0, 0.00192416, 0, 1.41421, -0.00192416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09871e-06, 0, 0.00192206, 0, 0
22.2104, 0, 0.00187446, 0, 1.41421, -0.00187446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72364e-06, 0, 0.00187174, 0, 0
22.2183, 0, 0.00182613, 0, 1.41421, -0.00182613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53904e-06, 0, 0.00182259, 0, 0
22.2262, 2, 0.00177928, 0, 2, 1.99822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.59744e-06, 0, 0.00177468, 0, 0
22.2341, 0, 0.001734, 0, 1.41421, -0.001734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.96463e-06, 0, 0.00172804, 0, 0
22.242, 0, 0.0016904, 0, 1.41421, -0.0016904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.72319e-06, 0, 0.00168268, 0, 0
22.2499, 0, 0.0016486, 0, 1.41421, -0.0016486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.97396e-06, 0, 0.00163862, 0, 0
22.2578, 0, 0.00160873, 0, 1.41421, -0.00160873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2841e-05, 0, 0.00159589, 0, 0
22.2658, 0, 0.00157097, 0, 1.41421, -0.00157097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64745e-05, 0, 0.00155449, 0, 0
22.2737, 0, 0.00153547, 0, 1.41421, -0.00153547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10597e-05, 0, 0.00151441, 0, 0
22.2816, 0, 0.00150247, 0, 1.41421, -0.00150247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6817e-05, 0, 0.00147565, 0, 0
22.2895, 0, 0.0014722, 0, 1.41421, -0.0014722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40113e-05, 0, 0.00143819, 0, 0
22.2974, 0, 0.00144496, 0, 1.41421, -0.00144496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.29581e-05, 0, 0.001402, 0, 0
22.3053, 0, 0.00142109, 0, 1.41421, -0.00142109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.40276e-05, 0, 0.00136707, 0, 0
22.3132, 0, 0.001401, 0, 1.41421, -0.001401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.7664e-05, 0, 0.00133333, 0, 0
22.3211, 2, 0.00138514, 0, 2, 1.99861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.43777e-05, 0, 0.00130076, 0, 0
22.3291, 0, 0.00137407, 0, 1.41421, -0.00137407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000104769, 0, 0.0012693, 0, 0
22.337, 0, 0.00136843, 0, 1.41421, -0.00136843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000129514, 0, 0.00123891, 0, 0
22.3449, 0, 0.00136893, 0, 1.41421, -0.00136893, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000159395, 0, 0.00120954, 0, 0
22.3528, 0, 0.00137642, 0, 1.41421, -0.00137642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000195317, 0, 0.00118111, 0, 0
22.3607, 0, 0.00139184, 0, 1.41421, -0.00139184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000238282, 0, 0.00115356, 0, 0
22.3686, 0, 0.00141624, 0, 1.41421, -0.00141624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000289415, 0, 0.00112682, 0, 0
22.3765, 0, 0.00145082, 0, 1.41421, -0.00145082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000349969, 0, 0.00110085, 0, 0
22.3845, 0, 0.00149688, 0, 1.41421, -0.00149688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000421305, 0, 0.00107557, 0, 0
22.3924, 0, 0.00155587, 0, 1.41421, -0.00155587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000504962, 0, 0.00105091, 0, 0
22.4003, 0, 0.00162936, 0, 1.41421, -0.00162936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000602555, 0, 0.00102681, 0, 0
22.4082, 0, 0.00171903, 0, 1.41421, -0.00171903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00071583, 0, 0.0010032, 0, 0
22.4161, 0, 0.00182667, 0, 1.41421, -0.00182667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000846641, 0, 0.000980029, 0, 0
22.424, 0, 0.00195413, 0, 1.41421, -0.00195413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000996891, 0, 0.000957239, 0, 0
22.4319, 0, 0.00210343, 0, 1.41421, -0.00210343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00116867, 0, 0.000934763, 0, 0
22.4399, 0, 0.00227659, 0, 1.41421, -0.00227659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00136404, 0, 0.00091255, 0, 0
22.4478, 0, 0.00247555, 0, 1.41421, -0.00247555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00158499, 0, 0.000890561, 0, 0
22.4557, 0, 0.00270229, 0, 1.41421, -0.00270229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00183353, 0, 0.000868753, 0, 0
22.4636, 0, 0.00295885, 0, 1.41421, -0.00295885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00211177, 0, 0.000847073, 0, 0
22.4715, 0, 0.00324701, 0, 1.41421, -0.00324701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00242152, 0, 0.000825492, 0, 0
22.4794, 0, 0.00356844, 0, 1.41421, -0.00356844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00276446, 0, 0.00080398, 0, 0
22.4873, 0, 0.00392459, 0, 1.41421, -0.00392459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00314208, 0, 0.000782511, 0, 0
22.4953, 0, 0.00431653, 0, 1.41421, -0.00431653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00355546, 0, 0.000761072, 0, 0
22.5032, 0, 0.00474529, 0, 1.41421, -0.00474529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00400566, 0, 0.000739635, 0, 0
22.5111, 0, 0.00521123, 0, 1.41421, -0.00521123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00449303, 0, 0.000718198, 0, 0
22.519, 0, 0.00571434, 0, 1.41421, -0.00571434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00501758, 0, 0.000696757, 0, 0
22.5269, 0, 0.00625409, 0, 1.41421, -0.00625409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00557877, 0, 0.000675315, 0, 0
22.5348, 0, 0.00682927, 0, 1.41421, -0.00682927, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00617539, 0, 0.000653882, 0, 0
22.5427, 0, 0.00743849, 0, 1.41421, -0.00743849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00680603, 0, 0.000632462, 0, 0
22.5507, 0, 0.00807946, 0, 1.41421, -0.00807946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00746839, 0, 0.000611072, 0, 0
22.5586, 2, 0.0087489, 0, 2, 1.99125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00815916, 0, 0.000589743, 0, 0
22.5665, 0, 0.00944335, 0, 1.41421, -0.00944335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00887485, 0, 0.000568497, 0, 0
22.5744, 0, 0.0101583, 0, 1.41421, -0.0101583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00961096, 0, 0.000547368, 0, 0
22.5823, 0, 0.0108893, 0, 1.41421, -0.0108893, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0103629, 0, 0.000526379, 0, 0
22.5902, 0, 0.0116305, 0, 1.41421, -0.0116305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0111249, 0, 0.000505572, 0, 0
22.5981, 0, 0.012376, 0, 1.41421, -0.012376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011891, 0, 0.000484984, 0, 0
22.606, 0, 0.0131189, 0, 1.41421, -0.0131189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0126542, 0, 0.000464661, 0, 0
22.614, 0, 0.0138527, 0, 1.41421, -0.0138527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013408, 0, 0.000444634, 0, 0
22.6219, 0, 0.01457, 0, 1.41421, -0.01457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014145, 0, 0.000424948, 0, 0
22.6298, 0, 0.0152634, 0, 1.41421, -0.0152634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0148577, 0, 0.000405644, 0, 0
22.6377, 0, 0.0159254, 0, 1.41421, -0.0159254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0155386, 0, 0.000386763, 0, 0
22.6456, 0, 0.0165484, 0, 1.41421, -0.0165484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0161801, 0, 0.000368348, 0, 0
22.6535, 0, 0.0171257, 0, 1.41421, -0.0171257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0167752, 0, 0.000350426, 0, 0
22.6614, 0, 0.0176502, 0, 1.41421, -0.0176502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0173172, 0, 0.000333031, 0, 0
22.6694, 0, 0.0181154, 0, 1.41421, -0.0181154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0177992, 0, 0.000316202, 0, 0
22.6773, 0, 0.0185157, 0, 1.41421, -0.0185157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0182157, 0, 0.000299963, 0, 0
22.6852, 0, 0.0188458, 0, 1.41421, -0.0188458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0185615, 0, 0.00028434, 0, 0
22.6931, 0, 0.0191018, 0, 1.41421, -0.0191018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0188324, 0, 0.000269346, 0, 0
22.701, 0, 0.0192802, 0, 1.41421, -0.0192802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0190252, 0, 0.000254998, 0, 0
22.7089, 0, 0.0193786, 0, 1.41421, -0.0193786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0191373, 0, 0.000241308, 0, 0
22.7168, 0, 0.0193959, 0, 1.41421, -0.0193959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0191676, 0, 0.000228282, 0, 0
22.7248, 0, 0.0193317, 0, 1.41421, -0.0193317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0191158, 0, 0.000215923, 0, 0
22.7327, 0, 0.0191868, 0, 1.41421, -0.0191868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0189826, 0, 0.000204224, 0, 0
22.7406, 0, 0.0189631, 0, 1.41421, -0.0189631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0187699, 0, 0.00019318, 0, 0
22.7485, 0, 0.0186635, 0, 1.41421, -0.0186635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0184807, 0, 0.000182781, 0, 0
22.7564, 0, 0.0182917, 0, 1.41421, -0.0182917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0181187, 0, 0.000173012, 0, 0
22.7643, 0, 0.0178526, 0, 1.41421, -0.0178526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0176888, 0, 0.000163857, 0, 0
22.7722, 0, 0.0173513, 0, 1.41421, -0.0173513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.017196, 0, 0.00015529, 0, 0
22.7802, 0, 0.0167941, 0, 1.41421, -0.0167941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0166468, 0, 0.000147293, 0, 0
22.7881, 0, 0.0161876, 0, 1.41421, -0.0161876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0160478, 0, 0.000139839, 0, 0
22.796, 0, 0.0155391, 0, 1.41421, -0.0155391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0154062, 0, 0.000132902, 0, 0
22.8039, 0, 0.0148555, 0, 1.41421, -0.0148555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014729, 0, 0.000126451, 0, 0
22.8118, 0, 0.0141444, 0, 1.41421, -0.0141444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014024, 0, 0.000120456, 0, 0
22.8197, 0, 0.0134134, 0, 1.41421, -0.0134134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0132985, 0, 0.000114889, 0, 0
22.8276, 0, 0.0126698, 0, 1.41421, -0.0126698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0125601, 0, 0.000109719, 0, 0
22.8355, 0, 0.011921, 0, 1.41421, -0.011921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0118161, 0, 0.000104916, 0, 0
22.8435, 0, 0.0111735, 0, 1.41421, -0.0111735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011073, 0, 0.000100449, 0, 0
22.8514, 0, 0.0104338, 0, 1.41421, -0.0104338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0103375, 0, 9.62894e-05, 0, 0
22.8593, 0, 0.009708, 0, 1.41421, -0.009708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00961559, 0, 9.24084e-05, 0, 0
22.8672, 0, 0.00900141, 0, 1.41421, -0.00900141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00891263, 0, 8.87792e-05, 0, 0
22.8751, 0, 0.00831886, 0, 1.41421, -0.00831886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00823348, 0, 8.53758e-05, 0, 0
22.883, 0, 0.00766455, 0, 1.41421, -0.00766455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00758238, 0, 8.21736e-05, 0, 0
22.8909, 0, 0.00704205, 0, 1.41421, -0.00704205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0069629, 0, 7.91495e-05, 0, 0
22.8989, 0, 0.00645426, 0, 1.41421, -0.00645426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00637798, 0, 7.62822e-05, 0, 0
22.9068, 0, 0.0059035, 0, 1.41421, -0.0059035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00582995, 0, 7.35518e-05, 0, 0
22.9147, 0, 0.00539156, 0, 1.41421, -0.00539156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00532062, 0, 7.09409e-05, 0, 0
22.9226, 0, 0.0049193, 0, 1.41421, -0.0049193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00485086, 0, 6.84318e-05, 0, 0
22.9305, 0, 0.00448742, 0, 1.41421, -0.00448742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00442141, 0, 6.60105e-05, 0, 0
