   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_338.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.3833, 0, 1.82539, 1.82531, 1.41421, -1.82539, 0, 1.82539, 1.82531, 1.82531, 1.82531, 1.82531, 1.82531, 1.82531, 1.82531, 1.82531, 1.82531, 1.82531, 1.82531, 1.82531, 1.82531, 1.82531, 1.82531, 1.82531
11.3912, 2, 1.80797, 1.80788, 2, 0.192032, 0, 1.80797, 1.80788, 1.80788, 1.80788, 1.80788, 1.80788, 1.80788, 1.80788, 1.80788, 1.80788, 1.80788, 1.80788, 1.80788, 1.80788, 1.80788, 1.80788, 1.80788
11.3991, 4, 1.78552, 1.78543, 2.44949, 2.21448, 0, 1.78552, 1.78543, 1.78543, 1.78543, 1.78543, 1.78543, 1.78543, 1.78543, 1.78543, 1.78543, 1.78543, 1.78543, 1.78543, 1.78543, 1.78543, 1.78543, 1.78543
11.407, 4, 1.76321, 1.76311, 2.44949, 2.23679, 0, 1.76321, 1.76311, 1.76311, 1.76311, 1.76311, 1.76311, 1.76311, 1.76311, 1.76311, 1.76311, 1.76311, 1.76311, 1.76311, 1.76311, 1.76311, 1.76311, 1.76311
11.4149, 6, 1.76886, 1.76875, 2.82843, 4.23114, 0, 1.76885, 1.76875, 1.76875, 1.76875, 1.76875, 1.76875, 1.76875, 1.76875, 1.76875, 1.76875, 1.76875, 1.76875, 1.76875, 1.76875, 1.76875, 1.76875, 1.76875
11.4227, 4, 1.7624, 1.76228, 2.44949, 2.2376, 0, 1.7624, 1.76228, 1.76228, 1.76228, 1.76228, 1.76228, 1.76228, 1.76228, 1.76228, 1.76228, 1.76228, 1.76228, 1.76228, 1.76228, 1.76228, 1.76228, 1.76228
11.4306, 6, 1.74491, 1.74478, 2.82843, 4.25509, 0, 1.7449, 1.74478, 1.74478, 1.74478, 1.74478, 1.74478, 1.74478, 1.74478, 1.74478, 1.74478, 1.74478, 1.74478, 1.74478, 1.74478, 1.74478, 1.74478, 1.74478
11.4385, 12, 1.72202, 1.72189, 3.74166, 10.278, 0, 1.72202, 1.72189, 1.72189, 1.72189, 1.72189, 1.72189, 1.72189, 1.72189, 1.72189, 1.72189, 1.72189, 1.72189, 1.72189, 1.72189, 1.72189, 1.72189, 1.72189
11.4464, 0, 1.69929, 1.69915, 1.41421, -1.69929, 0, 1.69929, 1.69915, 1.69915, 1.69915, 1.69915, 1.69915, 1.69915, 1.69915, 1.69915, 1.69915, 1.69915, 1.69915, 1.69915, 1.69915, 1.69915, 1.69915, 1.69915
11.4543, 2, 1.70811, 1.70795, 2, 0.291894, 0, 1.7081, 1.70795, 1.70795, 1.70795, 1.70795, 1.70795, 1.70795, 1.70795, 1.70795, 1.70795, 1.70795, 1.70795, 1.70795, 1.70795, 1.70795, 1.70795, 1.70795
11.4622, 0, 1.70288, 1.70271, 1.41421, -1.70288, 0, 1.70288, 1.70271, 1.70271, 1.70271, 1.70271, 1.70271, 1.70271, 1.70271, 1.70271, 1.70271, 1.70271, 1.70271, 1.70271, 1.70271, 1.70271, 1.70271, 1.70271
11.4701, 0, 1.68489, 1.6847, 1.41421, -1.68489, 0, 1.68489, 1.6847, 1.6847, 1.6847, 1.6847, 1.6847, 1.6847, 1.6847, 1.6847, 1.6847, 1.6847, 1.6847, 1.6847, 1.6847, 1.6847, 1.6847, 1.6847
11.4779, 2, 1.66066, 1.66044, 2, 0.339342, 0, 1.66065, 1.66044, 1.66044, 1.66044, 1.66044, 1.66044, 1.66044, 1.66044, 1.66044, 1.66044, 1.66044, 1.66044, 1.66044, 1.66044, 1.66044, 1.66044, 1.66044
11.4858, 2, 1.63661, 1.63636, 2, 0.363391, 0, 1.6366, 1.63636, 1.63636, 1.63636, 1.63636, 1.63636, 1.63636, 1.63636, 1.63636, 1.63636, 1.63636, 1.63636, 1.63636, 1.63636, 1.63636, 1.63637, 1.63636
11.4937, 6, 1.66181, 1.66153, 2.82843, 4.33819, 0, 1.6618, 1.66153, 1.66153, 1.66153, 1.66153, 1.66153, 1.66153, 1.66153, 1.66153, 1.66153, 1.66153, 1.66153, 1.66153, 1.66153, 1.66153, 1.66153, 1.66153
11.5016, 0, 1.67246, 1.67214, 1.41421, -1.67246, 0, 1.67246, 1.67214, 1.67214, 1.67214, 1.67214, 1.67214, 1.67214, 1.67214, 1.67214, 1.67214, 1.67214, 1.67214, 1.67214, 1.67214, 1.67214, 1.67214, 1.67214
11.5095, 4, 1.66955, 1.66916, 2.44949, 2.33045, 0, 1.66953, 1.66916, 1.66916, 1.66916, 1.66916, 1.66916, 1.66916, 1.66916, 1.66916, 1.66916, 1.66916, 1.66916, 1.66916, 1.66916, 1.66916, 1.66917, 1.66916
11.5174, 0, 1.65987, 1.6594, 1.41421, -1.65987, 0, 1.65985, 1.6594, 1.6594, 1.6594, 1.6594, 1.6594, 1.6594, 1.6594, 1.6594, 1.6594, 1.6594, 1.6594, 1.6594, 1.6594, 1.6594, 1.65941, 1.6594
11.5252, 2, 1.65024, 1.64966, 2, 0.34976, 0, 1.65022, 1.64966, 1.64966, 1.64966, 1.64966, 1.64966, 1.64966, 1.64966, 1.64966, 1.64966, 1.64966, 1.64966, 1.64966, 1.64966, 1.64966, 1.64968, 1.64966
11.5331, 6, 1.67169, 1.67097, 2.82843, 4.32831, 0, 1.67166, 1.67097, 1.67097, 1.67097, 1.67097, 1.67097, 1.67097, 1.67097, 1.67097, 1.67097, 1.67097, 1.67097, 1.67097, 1.67097, 1.67097, 1.67099, 1.67097
11.541, 6, 1.68098, 1.68007, 2.82843, 4.31902, 0, 1.68095, 1.68007, 1.68007, 1.68007, 1.68007, 1.68007, 1.68007, 1.68007, 1.68007, 1.68007, 1.68007, 1.68007, 1.68007, 1.68007, 1.68007, 1.6801, 1.68007
11.5489, 8, 1.67923, 1.67808, 3.16228, 6.32077, 0, 1.67919, 1.67808, 1.67808, 1.67808, 1.67808, 1.67808, 1.67808, 1.67808, 1.67808, 1.67808, 1.67808, 1.67808, 1.67808, 1.67808, 1.67808, 1.67811, 1.67808
11.5568, 10, 1.67203, 1.67054, 3.4641, 8.32797, 0, 1.67198, 1.67054, 1.67054, 1.67054, 1.67054, 1.67054, 1.67054, 1.67054, 1.67054, 1.67054, 1.67054, 1.67054, 1.67054, 1.67054, 1.67054, 1.67058, 1.67054
11.5647, 2, 1.66495, 1.66302, 2, 0.335048, 0, 1.66489, 1.66302, 1.66302, 1.66302, 1.66302, 1.66302, 1.66302, 1.66302, 1.66302, 1.66302, 1.66302, 1.66302, 1.66302, 1.66302, 1.66302, 1.66308, 1.66302
11.5725, 2, 1.68546, 1.68294, 2, 0.314537, 0, 1.68539, 1.68294, 1.68294, 1.68294, 1.68294, 1.68294, 1.68294, 1.68294, 1.68294, 1.68294, 1.68294, 1.68294, 1.68294, 1.68294, 1.68294, 1.68301, 1.68294
11.5804, 2, 1.69474, 1.69145, 2, 0.305257, 0, 1.69465, 1.69145, 1.69145, 1.69145, 1.69145, 1.69145, 1.69145, 1.69145, 1.69145, 1.69145, 1.69145, 1.69145, 1.69145, 1.69145, 1.69145, 1.69154, 1.69145
11.5883, 6, 1.69393, 1.68963, 2.82843, 4.30607, 0, 1.69382, 1.68963, 1.68963, 1.68963, 1.68963, 1.68963, 1.68963, 1.68963, 1.68963, 1.68963, 1.68963, 1.68963, 1.68963, 1.68963, 1.68963, 1.68974, 1.68963
11.5962, 2, 1.68826, 1.68264, 2, 0.311739, 0, 1.68813, 1.68264, 1.68264, 1.68264, 1.68264, 1.68264, 1.68264, 1.68264, 1.68264, 1.68264, 1.68264, 1.68264, 1.68265, 1.68264, 1.68264, 1.68277, 1.68264
11.6041, 4, 1.68299, 1.67568, 2.44949, 2.31701, 0, 1.68283, 1.67568, 1.67568, 1.67568, 1.67568, 1.67568, 1.67568, 1.67568, 1.67568, 1.67568, 1.67568, 1.67568, 1.67568, 1.67568, 1.67568, 1.67583, 1.67568
11.612, 0, 1.70409, 1.69459, 1.41421, -1.70409, 0, 1.7039, 1.69459, 1.69459, 1.69459, 1.69459, 1.69459, 1.69459, 1.69459, 1.69459, 1.69459, 1.69459, 1.69459, 1.69459, 1.69459, 1.69459, 1.69478, 1.69459
11.6199, 4, 1.71502, 1.70275, 2.44949, 2.28498, 0, 1.7148, 1.70275, 1.70275, 1.70275, 1.70275, 1.70275, 1.70275, 1.70275, 1.70275, 1.70275, 1.70275, 1.70275, 1.70275, 1.70275, 1.70275, 1.70297, 1.70275
11.6277, 2, 1.71698, 1.70119, 2, 0.283017, 0, 1.71672, 1.70119, 1.70119, 1.70119, 1.70119, 1.70119, 1.70119, 1.70119, 1.70119, 1.70119, 1.70119, 1.70119, 1.70119, 1.70119, 1.70119, 1.70145, 1.70119
11.6356, 4, 1.71499, 1.69478, 2.44949, 2.28501, 0, 1.71469, 1.69478, 1.69478, 1.69478, 1.69478, 1.69478, 1.69478, 1.69478, 1.69478, 1.69478, 1.69478, 1.69478, 1.69478, 1.69478, 1.69478, 1.69508, 1.69478
11.6435, 4, 1.71409, 1.68838, 2.44949, 2.28591, 0, 1.71374, 1.68838, 1.68838, 1.68838, 1.68838, 1.68838, 1.68838, 1.68838, 1.68838, 1.68838, 1.68838, 1.68838, 1.68838, 1.68838, 1.68838, 1.68873, 1.68838
11.6514, 0, 1.73859, 1.70608, 1.41421, -1.73859, 0, 1.73819, 1.70608, 1.70608, 1.70608, 1.70608, 1.70608, 1.70608, 1.70608, 1.70608, 1.70608, 1.70608, 1.70608, 1.70608, 1.70608, 1.70608, 1.70648, 1.70608
11.6593, 6, 1.75453, 1.71367, 2.82843, 4.24547, 0, 1.75407, 1.71367, 1.71367, 1.71367, 1.71367, 1.71367, 1.71367, 1.71367, 1.71367, 1.71367, 1.71367, 1.71367, 1.71367, 1.71367, 1.71367, 1.71413, 1.71367
11.6672, 2, 1.76318, 1.71217, 2, 0.236825, 0, 1.76266, 1.71217, 1.71217, 1.71217, 1.71217, 1.71217, 1.71217, 1.71217, 1.71217, 1.71217, 1.71217, 1.71217, 1.71217, 1.71217, 1.71217, 1.71268, 1.71217
11.675, 0, 1.76937, 1.70613, 1.41421, -1.76937, 0, 1.7688, 1.70613, 1.70613, 1.70613, 1.70613, 1.70613, 1.70613, 1.70613, 1.70613, 1.70613, 1.70613, 1.70613, 1.70613, 1.70613, 1.70613, 1.7067, 1.70613
11.6829, 10, 1.77799, 1.70009, 3.4641, 8.22201, 0, 1.77735, 1.70009, 1.70009, 1.70009, 1.70009, 1.70009, 1.70009, 1.70009, 1.70009, 1.70009, 1.70009, 1.70009, 1.70009, 1.70009, 1.70009, 1.70073, 1.70009
11.6908, 2, 1.81209, 1.7168, 2, 0.18791, 0, 1.81139, 1.7168, 1.7168, 1.7168, 1.7168, 1.7168, 1.7168, 1.7168, 1.7168, 1.7168, 1.7168, 1.7168, 1.7168, 1.7168, 1.7168, 1.7175, 1.7168
11.6987, 4, 1.8398, 1.72405, 2.44949, 2.1602, 0, 1.83904, 1.72405, 1.72405, 1.72405, 1.72405, 1.72405, 1.72405, 1.72405, 1.72405, 1.72405, 1.72405, 1.72405, 1.72405, 1.72405, 1.72405, 1.72482, 1.72405
11.7066, 8, 1.86243, 1.72281, 3.16228, 6.13757, 0, 1.8616, 1.72281, 1.72281, 1.72281, 1.72281, 1.72281, 1.72281, 1.72281, 1.72281, 1.72281, 1.72281, 1.72281, 1.72281, 1.72281, 1.72281, 1.72364, 1.72281
11.7145, 4, 1.88455, 1.71732, 2.44949, 2.11545, 0, 1.88366, 1.71732, 1.71732, 1.71732, 1.71732, 1.71732, 1.71732, 1.71732, 1.71732, 1.71732, 1.71732, 1.71732, 1.71732, 1.71732, 1.71732, 1.71821, 1.71732
11.7223, 12, 1.91072, 1.71184, 3.74166, 10.0893, 0, 1.90976, 1.71184, 1.71184, 1.71184, 1.71184, 1.71184, 1.71184, 1.71184, 1.71184, 1.71184, 1.71184, 1.71184, 1.71184, 1.71184, 1.71184, 1.71279, 1.71184
11.7302, 8, 1.96209, 1.72726, 3.16228, 6.03791, 0, 1.96108, 1.72726, 1.72726, 1.72726, 1.72726, 1.72726, 1.72726, 1.72726, 1.72726, 1.72726, 1.72726, 1.72726, 1.72726, 1.72726, 1.72726, 1.72827, 1.72726
11.7381, 10, 2.0092, 1.7339, 3.4641, 7.9908, 0, 2.00814, 1.7339, 1.7339, 1.7339, 1.7339, 1.7339, 1.7339, 1.7339, 1.7339, 1.7339, 1.7339, 1.7339, 1.7339, 1.7339, 1.7339, 1.73496, 1.7339
11.746, 4, 2.05312, 1.73267, 2.44949, 1.94688, 0, 2.05201, 1.73267, 1.73267, 1.73267, 1.73267, 1.73267, 1.73267, 1.73267, 1.73267, 1.73267, 1.73267, 1.73267, 1.73267, 1.73267, 1.73267, 1.73378, 1.73267
11.7539, 4, 2.09785, 1.72751, 2.44949, 1.90215, 0, 2.0967, 1.72751, 1.72751, 1.72751, 1.72751, 1.72751, 1.72751, 1.72751, 1.72751, 1.72751, 1.72751, 1.72751, 1.72751, 1.72751, 1.72751, 1.72866, 1.72751
11.7618, 4, 2.14728, 1.72236, 2.44949, 1.85272, 0, 2.1461, 1.72236, 1.72236, 1.72236, 1.72236, 1.72236, 1.72236, 1.72236, 1.72236, 1.72236, 1.72236, 1.72236, 1.72236, 1.72236, 1.72236, 1.72354, 1.72236
11.7697, 6, 2.22085, 1.73677, 2.82843, 3.77915, 0, 2.21965, 1.73677, 1.73677, 1.73677, 1.73677, 1.73677, 1.73677, 1.73677, 1.73677, 1.73677, 1.73677, 1.73677, 1.73678, 1.73677, 1.73677, 1.73798, 1.73677
11.7775, 0, 2.29056, 1.74306, 1.41421, -2.29056, 0, 2.28934, 1.74306, 1.74306, 1.74306, 1.74306, 1.74306, 1.74306, 1.74306, 1.74306, 1.74306, 1.74306, 1.74306, 1.74306, 1.74306, 1.74306, 1.74428, 1.74306
11.7854, 12, 2.35688, 1.74209, 3.74166, 9.64312, 0, 2.35566, 1.74209, 1.74209, 1.74209, 1.74209, 1.74209, 1.74209, 1.74209, 1.74209, 1.74209, 1.74209, 1.74209, 1.74209, 1.74209, 1.74209, 1.74332, 1.74209
11.7933, 18, 2.42291, 1.7375, 4.47214, 15.5771, 0, 2.4217, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.7375, 1.73871, 1.7375
11.8012, 2, 2.49159, 1.7329, 2, -0.491586, 0, 2.49038, 1.7329, 1.7329, 1.7329, 1.7329, 1.7329, 1.7329, 1.7329, 1.7329, 1.7329, 1.7329, 1.7329, 1.73291, 1.7329, 1.7329, 1.73411, 1.7329
11.8091, 2, 2.57976, 1.74599, 2, -0.57976, 0, 2.57858, 1.74599, 1.74599, 1.74599, 1.74599, 1.74599, 1.74599, 1.74599, 1.74599, 1.74599, 1.74599, 1.74599, 1.74599, 1.74599, 1.74599, 1.74717, 1.74599
11.817, 6, 2.66135, 1.75162, 2.82843, 3.33865, 0, 2.6602, 1.75162, 1.75162, 1.75162, 1.75162, 1.75162, 1.75162, 1.75162, 1.75162, 1.75162, 1.75162, 1.75162, 1.75162, 1.75162, 1.75162, 1.75277, 1.75162
11.8248, 4, 2.73616, 1.75064, 2.44949, 1.26384, 0, 2.73505, 1.75064, 1.75064, 1.75064, 1.75064, 1.75064, 1.75064, 1.75064, 1.75064, 1.75064, 1.75064, 1.75064, 1.75064, 1.75064, 1.75064, 1.75175, 1.75064
11.8327, 2, 2.80635, 1.74635, 2, -0.806348, 0, 2.80528, 1.74635, 1.74635, 1.74635, 1.74635, 1.74635, 1.74635, 1.74635, 1.74635, 1.74635, 1.74635, 1.74635, 1.74635, 1.74635, 1.74635, 1.74741, 1.74635
11.8406, 6, 2.87401, 1.74206, 2.82843, 3.12599, 0, 2.873, 1.74206, 1.74206, 1.74206, 1.74206, 1.74206, 1.74206, 1.74206, 1.74206, 1.74206, 1.74206, 1.74206, 1.74206, 1.74206, 1.74206, 1.74308, 1.74206
11.8485, 4, 2.9543, 1.75413, 2.44949, 1.0457, 0, 2.95334, 1.75413, 1.75413, 1.75413, 1.75413, 1.75413, 1.75413, 1.75413, 1.75413, 1.75413, 1.75413, 1.75413, 1.75413, 1.75413, 1.75413, 1.75509, 1.75413
11.8564, 4, 3.02282, 1.75941, 2.44949, 0.977182, 0, 3.02192, 1.75941, 1.75941, 1.75941, 1.75941, 1.75941, 1.75941, 1.75941, 1.75941, 1.75941, 1.75941, 1.75941, 1.75941, 1.75941, 1.75941, 1.76031, 1.75941
11.8643, 4, 3.07918, 1.75869, 2.44949, 0.920817, 0, 3.07834, 1.75869, 1.75869, 1.75869, 1.75869, 1.75869, 1.75869, 1.75869, 1.75869, 1.75869, 1.75869, 1.75869, 1.75869, 1.75869, 1.75869, 1.75953, 1.75869
11.8722, 4, 3.1253, 1.75496, 2.44949, 0.8747, 0, 3.12452, 1.75496, 1.75496, 1.75496, 1.75496, 1.75496, 1.75496, 1.75496, 1.75496, 1.75496, 1.75496, 1.75496, 1.75496, 1.75496, 1.75496, 1.75574, 1.75496
11.88, 4, 3.16316, 1.75124, 2.44949, 0.83684, 0, 3.16245, 1.75124, 1.75124, 1.75124, 1.75124, 1.75124, 1.75124, 1.75124, 1.75124, 1.75124, 1.75124, 1.75124, 1.75124, 1.75124, 1.75124, 1.75195, 1.75124
11.8879, 4, 3.20634, 1.76193, 2.44949, 0.793655, 0, 3.20569, 1.76193, 1.76193, 1.76193, 1.76193, 1.76193, 1.76193, 1.76193, 1.76193, 1.76193, 1.76193, 1.76193, 1.76193, 1.76193, 1.76193, 1.76258, 1.76193
11.8958, 0, 3.23367, 1.76653, 1.41421, -3.23367, 0, 3.23308, 1.76653, 1.76653, 1.76653, 1.76653, 1.76653, 1.76653, 1.76653, 1.76653, 1.76653, 1.76653, 1.76653, 1.76654, 1.76653, 1.76653, 1.76713, 1.76653
11.9037, 2, 3.2454, 1.76578, 2, -1.2454, 0, 3.24486, 1.76578, 1.76578, 1.76578, 1.76578, 1.76578, 1.76578, 1.76578, 1.76578, 1.76578, 1.76578, 1.76578, 1.76578, 1.76578, 1.76578, 1.76632, 1.76578
11.9116, 0, 3.24395, 1.76235, 1.41421, -3.24395, 0, 3.24347, 1.76235, 1.76235, 1.76235, 1.76235, 1.76235, 1.76235, 1.76235, 1.76235, 1.76235, 1.76235, 1.76235, 1.76235, 1.76235, 1.76235, 1.76284, 1.76235
11.9195, 2, 3.23197, 1.75892, 2, -1.23197, 0, 3.23153, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75892, 1.75937, 1.75892
11.9273, 10, 3.22261, 1.76847, 3.4641, 6.77739, 0, 3.2222, 1.76847, 1.76847, 1.76847, 1.76847, 1.76847, 1.76847, 1.76847, 1.76847, 1.76847, 1.76847, 1.76847, 1.76847, 1.76847, 1.76847, 1.76888, 1.76847
11.9352, 8, 3.19801, 1.77272, 3.16228, 4.80199, 0, 3.19763, 1.77272, 1.77272, 1.77272, 1.77272, 1.77272, 1.77272, 1.77272, 1.77272, 1.77272, 1.77272, 1.77272, 1.77272, 1.77272, 1.77272, 1.7731, 1.77272
11.9431, 8, 3.15937, 1.77225, 3.16228, 4.84063, 0, 3.159, 1.77225, 1.77225, 1.77225, 1.77225, 1.77225, 1.77225, 1.77225, 1.77225, 1.77225, 1.77225, 1.77225, 1.77225, 1.77225, 1.77225, 1.77262, 1.77225
11.951, 8, 3.10982, 1.76944, 3.16228, 4.89018, 0, 3.10945, 1.76944, 1.76944, 1.76944, 1.76944, 1.76944, 1.76944, 1.76944, 1.76944, 1.76944, 1.76944, 1.76944, 1.76944, 1.76944, 1.76944, 1.76981, 1.76944
11.9589, 2, 3.05269, 1.76662, 2, -1.05269, 0, 3.05229, 1.76662, 1.76662, 1.76662, 1.76662, 1.76662, 1.76662, 1.76662, 1.76662, 1.76662, 1.76662, 1.76662, 1.76662, 1.76662, 1.76662, 1.76701, 1.76662
11.9668, 2, 2.99975, 1.77453, 2, -0.999753, 0, 2.99931, 1.77453, 1.77453, 1.77453, 1.77453, 1.77453, 1.77453, 1.77453, 1.77453, 1.77453, 1.77453, 1.77453, 1.77453, 1.77453, 1.77453, 1.77496, 1.77453
11.9746, 4, 2.93704, 1.77802, 2.44949, 1.06296, 0, 2.93653, 1.77802, 1.77802, 1.77802, 1.77802, 1.77802, 1.77802, 1.77802, 1.77802, 1.77802, 1.77802, 1.77802, 1.77802, 1.77802, 1.77802, 1.77853, 1.77802
11.9825, 4, 2.86624, 1.77758, 2.44949, 1.13376, 0, 2.86562, 1.77758, 1.77758, 1.77758, 1.77758, 1.77758, 1.77758, 1.77758, 1.77758, 1.77758, 1.77758, 1.77758, 1.77758, 1.77758, 1.77758, 1.77819, 1.77758
11.9904, 6, 2.79055, 1.77516, 2.82843, 3.20945, 0, 2.78978, 1.77516, 1.77516, 1.77516, 1.77516, 1.77516, 1.77516, 1.77516, 1.77516, 1.77516, 1.77516, 1.77516, 1.77516, 1.77516, 1.77516, 1.77593, 1.77516
11.9983, 2, 2.71319, 1.77275, 2, -0.713189, 0, 2.71221, 1.77275, 1.77275, 1.77275, 1.77275, 1.77275, 1.77275, 1.77275, 1.77275, 1.77275, 1.77275, 1.77275, 1.77275, 1.77275, 1.77275, 1.77373, 1.77275
12.0062, 4, 2.64434, 1.77938, 2.44949, 1.35566, 0, 2.64309, 1.77938, 1.77938, 1.77938, 1.77938, 1.77938, 1.77938, 1.77938, 1.77938, 1.77938, 1.77938, 1.77938, 1.77938, 1.77938, 1.77938, 1.78063, 1.77938
12.0141, 4, 2.57251, 1.78246, 2.44949, 1.42749, 0, 2.57089, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78247, 1.78246, 1.78246, 1.78408, 1.78246
12.022, 4, 2.49904, 1.78234, 2.44949, 1.50096, 0, 2.49697, 1.78234, 1.78234, 1.78234, 1.78234, 1.78234, 1.78234, 1.78234, 1.78234, 1.78234, 1.78234, 1.78234, 1.78234, 1.78234, 1.78234, 1.78441, 1.78234
12.0298, 2, 2.42642, 1.78062, 2, -0.426419, 0, 2.42376, 1.78062, 1.78062, 1.78062, 1.78062, 1.78062, 1.78062, 1.78062, 1.78062, 1.78062, 1.78062, 1.78062, 1.78062, 1.78062, 1.78062, 1.78327, 1.78062
12.0377, 2, 2.357, 1.77889, 2, -0.356997, 0, 2.35361, 1.77889, 1.77889, 1.77889, 1.77889, 1.77889, 1.77889, 1.77889, 1.77889, 1.77889, 1.77889, 1.77889, 1.77889, 1.77889, 1.77889, 1.78228, 1.77889
12.0456, 6, 2.29514, 1.7809, 2.82843, 3.70486, 0, 2.29085, 1.7809, 1.7809, 1.7809, 1.7809, 1.7809, 1.7809, 1.7809, 1.7809, 1.7809, 1.7809, 1.7809, 1.7809, 1.7809, 1.7809, 1.78519, 1.7809
12.0535, 0, 2.23672, 1.78204, 1.41421, -2.23672, 0, 2.23131, 1.78204, 1.78204, 1.78204, 1.78204, 1.78204, 1.78204, 1.78204, 1.78204, 1.78204, 1.78204, 1.78204, 1.78205, 1.78204, 1.78204, 1.78745, 1.78204
12.0614, 2, 2.18224, 1.78246, 2, -0.182239, 0, 2.17548, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78246, 1.78922, 1.78246
12.0693, 0, 2.13214, 1.78237, 1.41421, -2.13214, 0, 2.12375, 1.78237, 1.78237, 1.78237, 1.78237, 1.78237, 1.78237, 1.78237, 1.78237, 1.78237, 1.78237, 1.78237, 1.78237, 1.78237, 1.78237, 1.79076, 1.78237
12.0771, 0, 2.08559, 1.78082, 1.41421, -2.08559, 0, 2.07526, 1.78082, 1.78082, 1.78082, 1.78082, 1.78082, 1.78082, 1.78082, 1.78082, 1.78082, 1.78082, 1.78082, 1.78083, 1.78082, 1.78082, 1.79116, 1.78082
12.085, 2, 2.04274, 1.77796, 2, -0.0427413, 0, 2.03011, 1.77796, 1.77796, 1.77796, 1.77796, 1.77796, 1.77796, 1.77796, 1.77796, 1.77796, 1.77796, 1.77796, 1.77796, 1.77796, 1.77796, 1.79059, 1.77796
12.0929, 4, 2.00417, 1.77443, 2.44949, 1.99583, 0, 1.98884, 1.77443, 1.77443, 1.77443, 1.77443, 1.77443, 1.77443, 1.77443, 1.77443, 1.77443, 1.77443, 1.77443, 1.77443, 1.77443, 1.77443, 1.78976, 1.77443
12.1008, 2, 1.9704, 1.77091, 2, 0.0295995, 0, 1.95195, 1.77091, 1.77091, 1.77091, 1.77091, 1.77091, 1.77091, 1.77091, 1.77091, 1.77091, 1.77091, 1.77091, 1.77091, 1.77091, 1.77091, 1.78936, 1.77091
12.1087, 4, 1.94093, 1.7671, 2.44949, 2.05907, 0, 1.91888, 1.7671, 1.7671, 1.7671, 1.7671, 1.7671, 1.7671, 1.7671, 1.7671, 1.7671, 1.7671, 1.7671, 1.7671, 1.7671, 1.7671, 1.78915, 1.7671
12.1166, 2, 1.91528, 1.76278, 2, 0.0847175, 0, 1.88913, 1.76278, 1.76278, 1.76278, 1.76278, 1.76278, 1.76278, 1.76278, 1.76278, 1.76278, 1.76278, 1.76278, 1.76278, 1.76278, 1.76278, 1.78892, 1.76278
12.1244, 2, 1.89368, 1.75846, 2, 0.106318, 0, 1.86291, 1.75846, 1.75846, 1.75846, 1.75846, 1.75846, 1.75846, 1.75846, 1.75846, 1.75846, 1.75846, 1.75846, 1.75846, 1.75846, 1.75846, 1.78923, 1.75846
12.1323, 6, 1.87653, 1.75486, 2.82843, 4.12347, 0, 1.84059, 1.75486, 1.75486, 1.75486, 1.75486, 1.75486, 1.75486, 1.75486, 1.75486, 1.75486, 1.75486, 1.75486, 1.75486, 1.75486, 1.75486, 1.79079, 1.75486
12.1402, 2, 1.86112, 1.7496, 2, 0.13888, 0, 1.81948, 1.7496, 1.7496, 1.7496, 1.7496, 1.7496, 1.7496, 1.7496, 1.7496, 1.7496, 1.7496, 1.7496, 1.7496, 1.7496, 1.7496, 1.79124, 1.7496
12.1481, 2, 1.8473, 1.74285, 2, 0.152705, 0, 1.7994, 1.74285, 1.74285, 1.74285, 1.74285, 1.74285, 1.74285, 1.74285, 1.74285, 1.74285, 1.74285, 1.74285, 1.74285, 1.74285, 1.74285, 1.79074, 1.74285
12.156, 4, 1.83548, 1.73537, 2.44949, 2.16452, 0, 1.78081, 1.73537, 1.73537, 1.73537, 1.73537, 1.73537, 1.73537, 1.73537, 1.73537, 1.73537, 1.73537, 1.73537, 1.73537, 1.73537, 1.73537, 1.79003, 1.73537
12.1639, 6, 1.82608, 1.7279, 2.82843, 4.17392, 0, 1.76417, 1.7279, 1.7279, 1.7279, 1.7279, 1.7279, 1.7279, 1.7279, 1.7279, 1.7279, 1.7279, 1.7279, 1.7279, 1.7279, 1.7279, 1.78982, 1.7279
12.1718, 4, 1.82347, 1.72514, 2.44949, 2.17653, 0, 1.75387, 1.72514, 1.72514, 1.72514, 1.72514, 1.72514, 1.72514, 1.72514, 1.72514, 1.72514, 1.72514, 1.72514, 1.72514, 1.72514, 1.72514, 1.79474, 1.72514
