   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_164.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.955, 8, 3.33834, 2.55437, 3.16228, 4.66166, 0, 3.02195, 2.55437, 2.55437, 2.55437, 2.55437, 2.55437, 2.55437, 2.55437, 2.55437, 2.55437, 2.55437, 2.55437, 2.55437, 2.55437, 2.55437, 2.55437, 2.55437, 2.87075, 2.55437
11.9628, 4, 3.27161, 2.54933, 2.44949, 0.728393, 0, 2.9966, 2.54933, 2.54933, 2.54933, 2.54933, 2.54933, 2.54933, 2.54933, 2.54933, 2.54933, 2.54933, 2.54933, 2.54933, 2.54933, 2.54933, 2.54933, 2.54933, 2.82433, 2.54933
11.9707, 2, 3.20513, 2.54279, 2, -1.20513, 0, 2.9677, 2.54279, 2.54279, 2.54279, 2.54279, 2.54279, 2.54279, 2.54279, 2.54279, 2.54279, 2.54279, 2.54279, 2.54279, 2.54279, 2.54279, 2.54279, 2.54279, 2.78021, 2.54279
11.9786, 8, 3.14079, 2.53626, 3.16228, 4.85921, 0, 2.93718, 2.53626, 2.53626, 2.53626, 2.53626, 2.53626, 2.53626, 2.53626, 2.53626, 2.53626, 2.53626, 2.53626, 2.53626, 2.53626, 2.53626, 2.53626, 2.53626, 2.73988, 2.53626
11.9865, 2, 3.08684, 2.53764, 2, -1.08684, 0, 2.91332, 2.53764, 2.53764, 2.53764, 2.53764, 2.53764, 2.53764, 2.53764, 2.53764, 2.53764, 2.53764, 2.53764, 2.53764, 2.53764, 2.53764, 2.53764, 2.53764, 2.71116, 2.53764
11.9944, 4, 3.03223, 2.5356, 2.44949, 0.967767, 0, 2.88523, 2.5356, 2.5356, 2.5356, 2.5356, 2.5356, 2.5356, 2.5356, 2.5356, 2.5356, 2.5356, 2.5356, 2.5356, 2.5356, 2.5356, 2.5356, 2.5356, 2.6826, 2.5356
12.0023, 2, 2.97765, 2.5306, 2, -0.977655, 0, 2.85376, 2.5306, 2.5306, 2.5306, 2.5306, 2.5306, 2.5306, 2.5306, 2.5306, 2.5306, 2.5306, 2.5306, 2.5306, 2.5306, 2.5306, 2.5306, 2.5306, 2.65449, 2.5306
12.0102, 4, 2.92477, 2.52413, 2.44949, 1.07523, 0, 2.82079, 2.52413, 2.52413, 2.52413, 2.52413, 2.52413, 2.52413, 2.52413, 2.52413, 2.52413, 2.52413, 2.52413, 2.52413, 2.52413, 2.52413, 2.52413, 2.52413, 2.62811, 2.52413
12.018, 2, 2.87519, 2.51767, 2, -0.875186, 0, 2.78814, 2.51767, 2.51767, 2.51767, 2.51767, 2.51767, 2.51767, 2.51767, 2.51767, 2.51767, 2.51767, 2.51767, 2.51767, 2.51767, 2.51767, 2.51767, 2.51767, 2.60472, 2.51767
12.0259, 8, 2.83502, 2.51725, 3.16228, 5.16498, 0, 2.76216, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.51725, 2.59011, 2.51725
12.0338, 2, 2.79506, 2.5136, 2, -0.795055, 0, 2.73385, 2.5136, 2.5136, 2.5136, 2.5136, 2.5136, 2.5136, 2.5136, 2.5136, 2.5136, 2.5136, 2.5136, 2.5136, 2.5136, 2.5136, 2.5136, 2.5136, 2.57481, 2.5136
12.0417, 0, 2.75576, 2.50718, 1.41421, -2.75576, 0, 2.7039, 2.50718, 2.50718, 2.50718, 2.50718, 2.50718, 2.50718, 2.50718, 2.50718, 2.50718, 2.50718, 2.50718, 2.50718, 2.50718, 2.50718, 2.50718, 2.50718, 2.55905, 2.50718
12.0496, 8, 2.71853, 2.49939, 3.16228, 5.28147, 0, 2.6739, 2.49939, 2.49939, 2.49939, 2.49939, 2.49939, 2.49939, 2.49939, 2.49939, 2.49939, 2.49939, 2.49939, 2.49939, 2.49939, 2.49939, 2.49939, 2.49939, 2.54403, 2.49939
12.0575, 4, 2.6847, 2.49162, 2.44949, 1.3153, 0, 2.64536, 2.49162, 2.49162, 2.49162, 2.49162, 2.49162, 2.49162, 2.49162, 2.49162, 2.49162, 2.49162, 2.49162, 2.49162, 2.49162, 2.49162, 2.49162, 2.49162, 2.53096, 2.49162
12.0654, 2, 2.66158, 2.49121, 2, -0.661577, 0, 2.62574, 2.49121, 2.49121, 2.49121, 2.49121, 2.49121, 2.49121, 2.49121, 2.49121, 2.49121, 2.49121, 2.49121, 2.49121, 2.49121, 2.49121, 2.49121, 2.49121, 2.52705, 2.49121
12.0732, 6, 2.6385, 2.48759, 2.82843, 3.3615, 0, 2.6045, 2.48759, 2.48759, 2.48759, 2.48759, 2.48759, 2.48759, 2.48759, 2.48759, 2.48759, 2.48759, 2.48759, 2.48759, 2.48759, 2.48759, 2.48759, 2.48759, 2.52158, 2.48759
12.0811, 2, 2.61583, 2.4812, 2, -0.615834, 0, 2.58211, 2.4812, 2.4812, 2.4812, 2.4812, 2.4812, 2.4812, 2.4812, 2.4812, 2.4812, 2.4812, 2.4812, 2.4812, 2.4812, 2.4812, 2.4812, 2.4812, 2.51492, 2.4812
12.089, 2, 2.59489, 2.47344, 2, -0.594888, 0, 2.55995, 2.47344, 2.47344, 2.47344, 2.47344, 2.47344, 2.47344, 2.47344, 2.47344, 2.47344, 2.47344, 2.47344, 2.47344, 2.47344, 2.47344, 2.47344, 2.47344, 2.50838, 2.47344
12.0969, 0, 2.57695, 2.4657, 1.41421, -2.57695, 0, 2.53935, 2.4657, 2.4657, 2.4657, 2.4657, 2.4657, 2.4657, 2.4657, 2.4657, 2.4657, 2.4657, 2.4657, 2.4657, 2.4657, 2.4657, 2.4657, 2.4657, 2.5033, 2.4657
12.1048, 10, 2.56749, 2.46352, 3.4641, 7.43251, 0, 2.52581, 2.46352, 2.46352, 2.46352, 2.46352, 2.46352, 2.46352, 2.46352, 2.46352, 2.46352, 2.46352, 2.46352, 2.46352, 2.46352, 2.46352, 2.46352, 2.46352, 2.5052, 2.46352
12.1127, 4, 2.55775, 2.45827, 2.44949, 1.44225, 0, 2.51058, 2.45827, 2.45827, 2.45827, 2.45827, 2.45827, 2.45827, 2.45827, 2.45827, 2.45827, 2.45827, 2.45827, 2.45827, 2.45827, 2.45827, 2.45827, 2.45827, 2.50544, 2.45827
12.1206, 2, 2.54809, 2.45039, 2, -0.548094, 0, 2.49402, 2.45039, 2.45039, 2.45039, 2.45039, 2.45039, 2.45039, 2.45039, 2.45039, 2.45039, 2.45039, 2.45039, 2.45039, 2.45039, 2.45039, 2.45039, 2.45039, 2.50446, 2.45039
12.1284, 2, 2.53974, 2.4412, 2, -0.539744, 0, 2.47735, 2.4412, 2.4412, 2.4412, 2.4412, 2.4412, 2.4412, 2.4412, 2.4412, 2.4412, 2.4412, 2.4412, 2.4412, 2.4412, 2.4412, 2.4412, 2.4412, 2.50359, 2.4412
12.1363, 2, 2.53392, 2.43203, 2, -0.533924, 0, 2.46178, 2.43203, 2.43203, 2.43203, 2.43203, 2.43203, 2.43203, 2.43203, 2.43203, 2.43203, 2.43203, 2.43203, 2.43203, 2.43203, 2.43203, 2.43203, 2.43203, 2.50417, 2.43203
12.1442, 6, 2.53764, 2.42999, 2.82843, 3.46236, 0, 2.4543, 2.42999, 2.42999, 2.42999, 2.42999, 2.42999, 2.42999, 2.42999, 2.42999, 2.42999, 2.42999, 2.42999, 2.42999, 2.42999, 2.42999, 2.42999, 2.42999, 2.51333, 2.42999
12.1521, 6, 2.54053, 2.42481, 2.82843, 3.45947, 0, 2.44454, 2.42481, 2.42481, 2.42481, 2.42481, 2.42481, 2.42481, 2.42481, 2.42481, 2.42481, 2.42481, 2.42481, 2.42481, 2.42481, 2.42481, 2.42481, 2.42481, 2.52079, 2.42481
12.16, 4, 2.54291, 2.41694, 2.44949, 1.45709, 0, 2.43286, 2.41694, 2.41694, 2.41694, 2.41694, 2.41694, 2.41694, 2.41694, 2.41694, 2.41694, 2.41694, 2.41694, 2.41694, 2.41694, 2.41694, 2.41694, 2.41694, 2.52699, 2.41694
12.1679, 6, 2.54601, 2.40776, 2.82843, 3.45399, 0, 2.4205, 2.40776, 2.40776, 2.40776, 2.40776, 2.40776, 2.40776, 2.40776, 2.40776, 2.40776, 2.40776, 2.40776, 2.40776, 2.40776, 2.40776, 2.40776, 2.40776, 2.53327, 2.40776
12.1758, 6, 2.55104, 2.39859, 2.82843, 3.44896, 0, 2.40872, 2.39859, 2.39859, 2.39859, 2.39859, 2.39859, 2.39859, 2.39859, 2.39859, 2.39859, 2.39859, 2.39859, 2.39859, 2.39859, 2.39859, 2.39859, 2.39859, 2.5409, 2.39859
12.1836, 0, 2.56323, 2.39485, 1.41421, -2.56323, 0, 2.40286, 2.39485, 2.39485, 2.39485, 2.39485, 2.39485, 2.39485, 2.39485, 2.39485, 2.39485, 2.39485, 2.39485, 2.39485, 2.39485, 2.39485, 2.39485, 2.39485, 2.55523, 2.39485
12.1915, 8, 2.57393, 2.38807, 3.16228, 5.42607, 0, 2.39435, 2.38807, 2.38807, 2.38807, 2.38807, 2.38807, 2.38807, 2.38807, 2.38807, 2.38807, 2.38807, 2.38807, 2.38807, 2.38807, 2.38807, 2.38807, 2.38807, 2.56765, 2.38807
12.1994, 4, 2.58336, 2.37868, 2.44949, 1.41664, 0, 2.38357, 2.37868, 2.37868, 2.37868, 2.37868, 2.37868, 2.37868, 2.37868, 2.37868, 2.37868, 2.37868, 2.37868, 2.37868, 2.37868, 2.37868, 2.37868, 2.37868, 2.57847, 2.37868
12.2073, 4, 2.59263, 2.368, 2.44949, 1.40737, 0, 2.37179, 2.368, 2.368, 2.368, 2.368, 2.368, 2.368, 2.368, 2.368, 2.368, 2.368, 2.368, 2.368, 2.368, 2.368, 2.368, 2.368, 2.58883, 2.368
12.2152, 2, 2.60277, 2.35734, 2, -0.602769, 0, 2.36026, 2.35734, 2.35734, 2.35734, 2.35734, 2.35734, 2.35734, 2.35734, 2.35734, 2.35734, 2.35734, 2.35734, 2.35734, 2.35734, 2.35735, 2.35734, 2.35734, 2.59985, 2.35734
12.2231, 4, 2.62067, 2.35386, 2.44949, 1.37933, 0, 2.35609, 2.35386, 2.35386, 2.35386, 2.35386, 2.35386, 2.35386, 2.35386, 2.35386, 2.35386, 2.35386, 2.35386, 2.35386, 2.35386, 2.35386, 2.35386, 2.35386, 2.61845, 2.35386
12.231, 10, 2.6357, 2.3472, 3.4641, 7.3643, 0, 2.34889, 2.3472, 2.3472, 2.3472, 2.3472, 2.3472, 2.3472, 2.3472, 2.3472, 2.3472, 2.3472, 2.3472, 2.3472, 2.3472, 2.3472, 2.3472, 2.3472, 2.63401, 2.3472
12.2388, 4, 2.64803, 2.33783, 2.44949, 1.35197, 0, 2.33911, 2.33783, 2.33783, 2.33783, 2.33783, 2.33783, 2.33783, 2.33783, 2.33783, 2.33783, 2.33783, 2.33783, 2.33783, 2.33783, 2.33783, 2.33783, 2.33783, 2.64676, 2.33783
12.2467, 4, 2.65872, 2.32713, 2.44949, 1.34128, 0, 2.32809, 2.32713, 2.32713, 2.32713, 2.32713, 2.32713, 2.32713, 2.32713, 2.32713, 2.32713, 2.32713, 2.32713, 2.32713, 2.32713, 2.32713, 2.32713, 2.32713, 2.65777, 2.32713
12.2546, 2, 2.66884, 2.31646, 2, -0.668839, 0, 2.31717, 2.31646, 2.31646, 2.31646, 2.31646, 2.31646, 2.31646, 2.31646, 2.31646, 2.31646, 2.31646, 2.31646, 2.31646, 2.31646, 2.31646, 2.31646, 2.31646, 2.66813, 2.31646
12.2625, 8, 2.68368, 2.31141, 3.16228, 5.31632, 0, 2.31194, 2.31141, 2.31141, 2.31141, 2.31141, 2.31141, 2.31141, 2.31141, 2.31141, 2.31141, 2.31141, 2.31141, 2.31141, 2.31141, 2.31141, 2.31141, 2.31141, 2.68315, 2.31141
12.2704, 10, 2.69418, 2.30322, 3.4641, 7.30582, 0, 2.30361, 2.30322, 2.30322, 2.30322, 2.30322, 2.30322, 2.30322, 2.30322, 2.30322, 2.30322, 2.30322, 2.30322, 2.30322, 2.30322, 2.30322, 2.30322, 2.30322, 2.69379, 2.30322
12.2783, 6, 2.70055, 2.29234, 2.82843, 3.29945, 0, 2.29262, 2.29234, 2.29234, 2.29234, 2.29234, 2.29234, 2.29234, 2.29234, 2.29234, 2.29234, 2.29234, 2.29234, 2.29234, 2.29234, 2.29234, 2.29234, 2.29234, 2.70027, 2.29234
12.2862, 4, 2.70391, 2.28015, 2.44949, 1.29609, 0, 2.28035, 2.28015, 2.28015, 2.28015, 2.28015, 2.28015, 2.28015, 2.28015, 2.28015, 2.28015, 2.28015, 2.28015, 2.28015, 2.28015, 2.28015, 2.28015, 2.28015, 2.70371, 2.28015
12.294, 8, 2.70542, 2.26798, 3.16228, 5.29458, 0, 2.26813, 2.26798, 2.26798, 2.26798, 2.26798, 2.26798, 2.26798, 2.26798, 2.26798, 2.26798, 2.26798, 2.26798, 2.26798, 2.26798, 2.26798, 2.26798, 2.26798, 2.70528, 2.26798
12.3019, 0, 2.71235, 2.26327, 1.41421, -2.71235, 0, 2.26337, 2.26327, 2.26327, 2.26327, 2.26327, 2.26327, 2.26327, 2.26327, 2.26327, 2.26327, 2.26327, 2.26327, 2.26327, 2.26327, 2.26327, 2.26327, 2.26327, 2.71224, 2.26327
12.3098, 12, 2.71379, 2.25524, 3.74166, 9.28621, 0, 2.25532, 2.25524, 2.25524, 2.25524, 2.25524, 2.25524, 2.25524, 2.25524, 2.25524, 2.25524, 2.25524, 2.25524, 2.25524, 2.25524, 2.25524, 2.25524, 2.25524, 2.71372, 2.25524
12.3177, 8, 2.7102, 2.24441, 3.16228, 5.2898, 0, 2.24446, 2.24441, 2.24441, 2.24441, 2.24441, 2.24441, 2.24441, 2.24441, 2.24441, 2.24441, 2.24441, 2.24441, 2.24441, 2.24441, 2.24441, 2.24441, 2.24441, 2.71015, 2.24441
12.3256, 6, 2.70296, 2.23219, 2.82843, 3.29704, 0, 2.23223, 2.23219, 2.23219, 2.23219, 2.23219, 2.23219, 2.23219, 2.23219, 2.23219, 2.23219, 2.23219, 2.23219, 2.23219, 2.23219, 2.23219, 2.23219, 2.23219, 2.70292, 2.23219
12.3335, 4, 2.6935, 2.22001, 2.44949, 1.3065, 0, 2.22004, 2.22001, 2.22001, 2.22001, 2.22001, 2.22001, 2.22001, 2.22001, 2.22001, 2.22001, 2.22001, 2.22001, 2.22001, 2.22001, 2.22001, 2.22001, 2.22001, 2.69347, 2.22001
12.3414, 4, 2.68792, 2.2139, 2.44949, 1.31208, 0, 2.21392, 2.2139, 2.2139, 2.2139, 2.2139, 2.2139, 2.2139, 2.2139, 2.2139, 2.2139, 2.2139, 2.2139, 2.2139, 2.2139, 2.2139, 2.2139, 2.2139, 2.68791, 2.2139
12.3492, 2, 2.67692, 2.20446, 2, -0.67692, 0, 2.20448, 2.20446, 2.20446, 2.20446, 2.20446, 2.20446, 2.20446, 2.20446, 2.20446, 2.20446, 2.20446, 2.20446, 2.20446, 2.20446, 2.20446, 2.20446, 2.20446, 2.67691, 2.20446
12.3571, 8, 2.6611, 2.19219, 3.16228, 5.3389, 0, 2.1922, 2.19219, 2.19219, 2.19219, 2.19219, 2.19219, 2.19219, 2.19219, 2.19219, 2.19219, 2.19219, 2.19219, 2.19219, 2.19219, 2.19219, 2.19219, 2.19219, 2.66109, 2.19219
12.365, 4, 2.64208, 2.17852, 2.44949, 1.35792, 0, 2.17853, 2.17852, 2.17852, 2.17852, 2.17852, 2.17852, 2.17852, 2.17852, 2.17852, 2.17852, 2.17852, 2.17852, 2.17852, 2.17852, 2.17852, 2.17852, 2.17852, 2.64207, 2.17852
12.3729, 6, 2.62144, 2.1649, 2.82843, 3.37856, 0, 2.1649, 2.1649, 2.1649, 2.1649, 2.1649, 2.1649, 2.1649, 2.1649, 2.1649, 2.1649, 2.1649, 2.1649, 2.1649, 2.1649, 2.1649, 2.1649, 2.1649, 2.62143, 2.1649
12.3808, 2, 2.60729, 2.15923, 2, -0.60729, 0, 2.15923, 2.15923, 2.15923, 2.15923, 2.15923, 2.15923, 2.15923, 2.15923, 2.15923, 2.15923, 2.15923, 2.15923, 2.15923, 2.15923, 2.15923, 2.15923, 2.15923, 2.60729, 2.15923
12.3887, 4, 2.58833, 2.15001, 2.44949, 1.41167, 0, 2.15002, 2.15001, 2.15001, 2.15001, 2.15001, 2.15001, 2.15001, 2.15001, 2.15001, 2.15001, 2.15001, 2.15001, 2.15001, 2.15001, 2.15001, 2.15001, 2.15001, 2.58832, 2.15001
12.3966, 2, 2.56528, 2.1378, 2, -0.565283, 0, 2.1378, 2.1378, 2.1378, 2.1378, 2.1378, 2.1378, 2.1378, 2.1378, 2.1378, 2.1378, 2.1378, 2.1378, 2.1378, 2.1378, 2.1378, 2.1378, 2.1378, 2.56528, 2.1378
12.4045, 2, 2.53989, 2.12411, 2, -0.539885, 0, 2.12412, 2.12411, 2.12411, 2.12411, 2.12411, 2.12411, 2.12411, 2.12411, 2.12411, 2.12411, 2.12411, 2.12411, 2.12411, 2.12411, 2.12412, 2.12411, 2.12411, 2.53988, 2.12411
12.4123, 8, 2.51384, 2.11047, 3.16228, 5.48616, 0, 2.11048, 2.11047, 2.11047, 2.11047, 2.11047, 2.11047, 2.11047, 2.11047, 2.11047, 2.11047, 2.11047, 2.11047, 2.11047, 2.11047, 2.11047, 2.11047, 2.11047, 2.51384, 2.11047
12.4202, 2, 2.49407, 2.10362, 2, -0.494074, 0, 2.10362, 2.10362, 2.10362, 2.10362, 2.10362, 2.10362, 2.10362, 2.10362, 2.10362, 2.10362, 2.10362, 2.10362, 2.10362, 2.10362, 2.10362, 2.10362, 2.10362, 2.49407, 2.10362
12.4281, 6, 2.47037, 2.09316, 2.82843, 3.52963, 0, 2.09316, 2.09316, 2.09316, 2.09316, 2.09316, 2.09316, 2.09316, 2.09316, 2.09316, 2.09316, 2.09316, 2.09316, 2.09316, 2.09316, 2.09316, 2.09316, 2.09316, 2.47037, 2.09316
12.436, 4, 2.44345, 2.07962, 2.44949, 1.55655, 0, 2.07962, 2.07962, 2.07962, 2.07962, 2.07962, 2.07962, 2.07962, 2.07962, 2.07962, 2.07962, 2.07962, 2.07962, 2.07962, 2.07962, 2.07962, 2.07962, 2.07962, 2.44345, 2.07962
12.4439, 0, 2.41508, 2.06458, 1.41421, -2.41508, 0, 2.06458, 2.06458, 2.06458, 2.06458, 2.06458, 2.06458, 2.06458, 2.06458, 2.06458, 2.06458, 2.06458, 2.06458, 2.06458, 2.06458, 2.06458, 2.06458, 2.06458, 2.41508, 2.06458
12.4518, 4, 2.387, 2.04959, 2.44949, 1.613, 0, 2.04959, 2.04959, 2.04959, 2.04959, 2.04959, 2.04959, 2.04959, 2.04959, 2.04959, 2.04959, 2.04959, 2.04959, 2.04959, 2.04959, 2.04959, 2.04959, 2.04959, 2.387, 2.04959
12.4597, 0, 2.36807, 2.04328, 1.41421, -2.36807, 0, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.04328, 2.36806, 2.04328
12.4675, 0, 2.34597, 2.0331, 1.41421, -2.34597, 0, 2.0331, 2.0331, 2.0331, 2.0331, 2.0331, 2.0331, 2.0331, 2.0331, 2.0331, 2.0331, 2.0331, 2.0331, 2.0331, 2.0331, 2.0331, 2.0331, 2.0331, 2.34596, 2.0331
12.4754, 6, 2.32158, 2.01964, 2.82843, 3.67842, 0, 2.01965, 2.01964, 2.01964, 2.01964, 2.01964, 2.01964, 2.01964, 2.01964, 2.01964, 2.01964, 2.01964, 2.01964, 2.01964, 2.01964, 2.01965, 2.01964, 2.01964, 2.32158, 2.01964
12.4833, 4, 2.29693, 2.00459, 2.44949, 1.70307, 0, 2.00459, 2.00459, 2.00459, 2.00459, 2.00459, 2.00459, 2.00459, 2.00459, 2.00459, 2.00459, 2.00459, 2.00459, 2.00459, 2.00459, 2.00459, 2.00459, 2.00459, 2.29693, 2.00459
12.4912, 0, 2.27407, 1.98959, 1.41421, -2.27407, 0, 1.9896, 1.98959, 1.98959, 1.98959, 1.98959, 1.98959, 1.98959, 1.98959, 1.98959, 1.98959, 1.98959, 1.98959, 1.98959, 1.98959, 1.98959, 1.98959, 1.98959, 2.27407, 1.98959
12.4991, 4, 2.26117, 1.98235, 2.44949, 1.73883, 0, 1.98235, 1.98235, 1.98235, 1.98235, 1.98235, 1.98235, 1.98235, 1.98235, 1.98235, 1.98235, 1.98235, 1.98235, 1.98235, 1.98235, 1.98235, 1.98235, 1.98235, 2.26117, 1.98235
12.507, 8, 2.24707, 1.97111, 3.16228, 5.75293, 0, 1.97111, 1.97111, 1.97111, 1.97111, 1.97111, 1.97111, 1.97111, 1.97111, 1.97111, 1.97111, 1.97111, 1.97111, 1.97111, 1.97111, 1.97111, 1.97111, 1.97111, 2.24707, 1.97111
12.5149, 2, 2.23304, 1.95649, 2, -0.233041, 0, 1.95649, 1.95649, 1.95649, 1.95649, 1.95649, 1.95649, 1.95649, 1.95649, 1.95649, 1.95649, 1.95649, 1.95649, 1.95649, 1.95649, 1.95649, 1.95649, 1.95649, 2.23304, 1.95649
12.5227, 2, 2.2216, 1.94022, 2, -0.2216, 0, 1.94022, 1.94022, 1.94022, 1.94022, 1.94022, 1.94022, 1.94022, 1.94022, 1.94022, 1.94022, 1.94022, 1.94022, 1.94022, 1.94022, 1.94022, 1.94022, 1.94022, 2.2216, 1.94022
12.5306, 2, 2.21537, 1.92402, 2, -0.215374, 0, 1.92402, 1.92402, 1.92402, 1.92402, 1.92402, 1.92402, 1.92402, 1.92402, 1.92402, 1.92402, 1.92402, 1.92402, 1.92402, 1.92402, 1.92402, 1.92402, 1.92402, 2.21537, 1.92402
12.5385, 0, 2.22492, 1.9174, 1.41421, -2.22492, 0, 1.9174, 1.9174, 1.9174, 1.9174, 1.9174, 1.9174, 1.9174, 1.9174, 1.9174, 1.9174, 1.9174, 1.9174, 1.9174, 1.9174, 1.9174, 1.9174, 1.9174, 2.22491, 1.9174
12.5464, 6, 2.23753, 1.90651, 2.82843, 3.76247, 0, 1.90651, 1.90651, 1.90651, 1.90651, 1.90651, 1.90651, 1.90651, 1.90651, 1.90651, 1.90651, 1.90651, 1.90651, 1.90651, 1.90651, 1.90651, 1.90651, 1.90651, 2.23753, 1.90651
12.5543, 2, 2.25517, 1.892, 2, -0.255172, 0, 1.892, 1.892, 1.892, 1.892, 1.892, 1.892, 1.892, 1.892, 1.892, 1.892, 1.892, 1.892, 1.892, 1.892, 1.892, 1.892, 1.892, 2.25517, 1.892
12.5622, 2, 2.2811, 1.87574, 2, -0.281099, 0, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 1.87574, 2.2811, 1.87574
12.5701, 6, 2.31866, 1.85954, 2.82843, 3.68134, 0, 1.85954, 1.85954, 1.85954, 1.85954, 1.85954, 1.85954, 1.85954, 1.85954, 1.85954, 1.85954, 1.85954, 1.85954, 1.85954, 1.85954, 1.85954, 1.85954, 1.85954, 2.31866, 1.85954
12.5779, 6, 2.3783, 1.85225, 2.82843, 3.6217, 0, 1.85225, 1.85225, 1.85225, 1.85225, 1.85225, 1.85225, 1.85225, 1.85225, 1.85225, 1.85225, 1.85225, 1.85225, 1.85225, 1.85225, 1.85225, 1.85225, 1.85225, 2.3783, 1.85225
12.5858, 6, 2.44835, 1.84053, 2.82843, 3.55165, 0, 1.84053, 1.84053, 1.84053, 1.84053, 1.84053, 1.84053, 1.84053, 1.84053, 1.84053, 1.84053, 1.84053, 1.84053, 1.84053, 1.84053, 1.84053, 1.84053, 1.84053, 2.44835, 1.84053
12.5937, 4, 2.53116, 1.82504, 2.44949, 1.46884, 0, 1.82505, 1.82504, 1.82504, 1.82504, 1.82504, 1.82504, 1.82504, 1.82504, 1.82504, 1.82504, 1.82504, 1.82504, 1.82504, 1.82504, 1.82505, 1.82504, 1.82504, 2.53115, 1.82504
12.6016, 14, 2.63029, 1.80774, 4, 11.3697, 0, 1.80774, 1.80774, 1.80774, 1.80774, 1.80774, 1.80774, 1.80774, 1.80774, 1.80774, 1.80774, 1.80774, 1.80774, 1.80774, 1.80774, 1.80774, 1.80774, 1.80774, 2.63029, 1.80774
12.6095, 2, 2.74924, 1.79052, 2, -0.749242, 0, 1.79052, 1.79052, 1.79052, 1.79052, 1.79052, 1.79052, 1.79052, 1.79052, 1.79052, 1.79052, 1.79052, 1.79052, 1.79052, 1.79052, 1.79052, 1.79052, 1.79052, 2.74924, 1.79052
12.6174, 2, 2.89997, 1.78392, 2, -0.899968, 0, 1.78392, 1.78392, 1.78392, 1.78392, 1.78392, 1.78392, 1.78392, 1.78392, 1.78392, 1.78392, 1.78392, 1.78392, 1.78392, 1.78392, 1.78392, 1.78392, 1.78392, 2.89997, 1.78392
12.6253, 2, 3.06834, 1.77259, 2, -1.06834, 0, 1.77259, 1.77259, 1.77259, 1.77259, 1.77259, 1.77259, 1.77259, 1.77259, 1.77259, 1.77259, 1.77259, 1.77259, 1.77259, 1.77259, 1.77259, 1.77259, 1.77259, 3.06833, 1.77259
12.6331, 8, 3.256, 1.75726, 3.16228, 4.744, 0, 1.75726, 1.75726, 1.75726, 1.75726, 1.75726, 1.75726, 1.75726, 1.75726, 1.75726, 1.75726, 1.75726, 1.75726, 1.75726, 1.75726, 1.75726, 1.75726, 1.75726, 3.25599, 1.75726
12.641, 4, 3.46557, 1.73999, 2.44949, 0.534431, 0, 1.73999, 1.73999, 1.73999, 1.73999, 1.73999, 1.73999, 1.73999, 1.73999, 1.73999, 1.73999, 1.73999, 1.73999, 1.73999, 1.73999, 1.73999, 1.73999, 1.73999, 3.46557, 1.73999
12.6489, 8, 3.69927, 1.7228, 3.16228, 4.30073, 0, 1.7228, 1.7228, 1.7228, 1.7228, 1.7228, 1.7228, 1.7228, 1.7228, 1.7228, 1.7228, 1.7228, 1.7228, 1.7228, 1.7228, 1.7228, 1.7228, 1.7228, 3.69927, 1.7228
12.6568, 14, 3.96668, 1.71578, 4, 10.0333, 0, 1.71578, 1.71578, 1.71578, 1.71578, 1.71578, 1.71578, 1.71578, 1.71578, 1.71578, 1.71578, 1.71578, 1.71578, 1.71578, 1.71578, 1.71578, 1.71578, 1.71578, 3.96668, 1.71578
12.6647, 0, 4.25184, 1.70386, 1.41421, -4.25184, 0, 1.70386, 1.70386, 1.70386, 1.70386, 1.70386, 1.70386, 1.70386, 1.70386, 1.70386, 1.70386, 1.70386, 1.70386, 1.70386, 1.70386, 1.70386, 1.70386, 1.70386, 4.25184, 1.70386
12.6726, 8, 4.55392, 1.68778, 3.16228, 3.44608, 0, 1.68778, 1.68778, 1.68778, 1.68778, 1.68778, 1.68778, 1.68778, 1.68778, 1.68778, 1.68778, 1.68778, 1.68778, 1.68778, 1.68778, 1.68778, 1.68778, 1.68778, 4.55392, 1.68778
12.6805, 6, 4.87282, 1.66968, 2.82843, 1.12718, 0, 1.66968, 1.66968, 1.66968, 1.66968, 1.66968, 1.66968, 1.66968, 1.66968, 1.66968, 1.66968, 1.66968, 1.66968, 1.66968, 1.66968, 1.66968, 1.66968, 1.66968, 4.87282, 1.66968
