   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_185.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.7749, 4, 0.0538607, 0.0474765, 2.44949, 3.94614, 0, 0.0474765, 0.0474765, 0.0474765, 0.0474765, 0.0474765, 0.0474765, 0.0474765, 0.0474765, 0.0474765, 0.0474765, 0.0474765, 0.0474765, 0.0474765, 0.0474765, 0.0474787, 0.0474765, 0.0538585, 0.0474765, 0.0474765
16.7828, 0, 0.0547855, 0.048323, 1.41421, -0.0547855, 0, 0.048323, 0.048323, 0.048323, 0.048323, 0.048323, 0.048323, 0.048323, 0.048323, 0.048323, 0.048323, 0.048323, 0.048323, 0.048323, 0.048323, 0.0483252, 0.048323, 0.0547832, 0.048323, 0.048323
16.7906, 8, 0.0557187, 0.0491769, 3.16228, 7.94428, 0, 0.0491769, 0.0491769, 0.0491769, 0.0491769, 0.0491769, 0.0491769, 0.0491769, 0.0491769, 0.0491769, 0.0491769, 0.0491769, 0.0491769, 0.0491769, 0.0491769, 0.0491792, 0.0491769, 0.0557165, 0.0491769, 0.0491769
16.7985, 0, 0.0574803, 0.0508581, 1.41421, -0.0574803, 0, 0.0508581, 0.0508581, 0.0508581, 0.0508581, 0.0508581, 0.0508581, 0.0508581, 0.0508581, 0.0508581, 0.0508581, 0.0508581, 0.0508581, 0.0508581, 0.0508581, 0.0508604, 0.0508581, 0.057478, 0.0508581, 0.0508581
16.8064, 0, 0.0589259, 0.0522223, 1.41421, -0.0589259, 0, 0.0522223, 0.0522223, 0.0522223, 0.0522223, 0.0522223, 0.0522223, 0.0522223, 0.0522223, 0.0522223, 0.0522223, 0.0522223, 0.0522223, 0.0522223, 0.0522223, 0.0522245, 0.0522223, 0.0589236, 0.0522223, 0.0522223
16.8143, 0, 0.0600525, 0.0532663, 1.41421, -0.0600525, 0, 0.0532663, 0.0532663, 0.0532663, 0.0532663, 0.0532663, 0.0532663, 0.0532663, 0.0532663, 0.0532663, 0.0532663, 0.0532663, 0.0532663, 0.0532663, 0.0532663, 0.0532686, 0.0532663, 0.0600502, 0.0532663, 0.0532663
16.8222, 2, 0.0610201, 0.0541504, 2, 1.93898, 0, 0.0541504, 0.0541504, 0.0541504, 0.0541504, 0.0541504, 0.0541504, 0.0541504, 0.0541504, 0.0541504, 0.0541504, 0.0541504, 0.0541504, 0.0541504, 0.0541504, 0.0541526, 0.0541504, 0.0610179, 0.0541504, 0.0541504
16.8301, 0, 0.0619962, 0.0550417, 1.41421, -0.0619962, 0, 0.0550417, 0.0550417, 0.0550417, 0.0550417, 0.0550417, 0.0550417, 0.0550417, 0.0550417, 0.0550417, 0.0550417, 0.0550417, 0.0550417, 0.0550417, 0.0550417, 0.0550439, 0.0550417, 0.061994, 0.0550417, 0.0550417
16.8379, 0, 0.0637016, 0.0566611, 1.41421, -0.0637016, 0, 0.0566611, 0.0566611, 0.0566611, 0.0566611, 0.0566611, 0.0566611, 0.0566611, 0.0566611, 0.0566611, 0.0566611, 0.0566611, 0.0566611, 0.0566611, 0.0566611, 0.0566633, 0.0566611, 0.0636993, 0.0566611, 0.0566611
16.8458, 0, 0.0650647, 0.0579371, 1.41421, -0.0650647, 0, 0.0579371, 0.0579371, 0.0579371, 0.0579371, 0.0579371, 0.0579371, 0.0579371, 0.0579371, 0.0579371, 0.0579371, 0.0579371, 0.0579371, 0.0579371, 0.0579371, 0.0579393, 0.0579371, 0.0650624, 0.0579371, 0.0579371
16.8537, 0, 0.0660823, 0.0588664, 1.41421, -0.0660823, 0, 0.0588664, 0.0588664, 0.0588664, 0.0588664, 0.0588664, 0.0588664, 0.0588664, 0.0588664, 0.0588664, 0.0588664, 0.0588664, 0.0588664, 0.0588664, 0.0588664, 0.0588686, 0.0588664, 0.0660801, 0.0588664, 0.0588664
16.8616, 0, 0.0669271, 0.0596217, 1.41421, -0.0669271, 0, 0.0596217, 0.0596217, 0.0596217, 0.0596217, 0.0596217, 0.0596217, 0.0596217, 0.0596217, 0.0596217, 0.0596217, 0.0596217, 0.0596217, 0.0596217, 0.0596217, 0.0596239, 0.0596217, 0.0669248, 0.0596217, 0.0596217
16.8695, 0, 0.0677779, 0.0603817, 1.41421, -0.0677779, 0, 0.0603817, 0.0603817, 0.0603817, 0.0603817, 0.0603817, 0.0603817, 0.0603817, 0.0603817, 0.0603817, 0.0603817, 0.0603817, 0.0603817, 0.0603817, 0.0603817, 0.060384, 0.0603817, 0.0677756, 0.0603817, 0.0603817
16.8773, 0, 0.0695893, 0.0621012, 1.41421, -0.0695893, 0, 0.0621012, 0.0621012, 0.0621012, 0.0621012, 0.0621012, 0.0621012, 0.0621012, 0.0621012, 0.0621012, 0.0621012, 0.0621012, 0.0621012, 0.0621012, 0.0621012, 0.0621035, 0.0621012, 0.0695871, 0.0621012, 0.0621012
16.8852, 0, 0.0710222, 0.0634409, 1.41421, -0.0710222, 0, 0.0634409, 0.0634409, 0.0634409, 0.0634409, 0.0634409, 0.0634409, 0.0634409, 0.0634409, 0.0634409, 0.0634409, 0.0634409, 0.0634409, 0.0634409, 0.0634409, 0.0634431, 0.0634409, 0.07102, 0.0634409, 0.0634409
16.8931, 2, 0.072083, 0.064407, 2, 1.92792, 0, 0.064407, 0.064407, 0.064407, 0.064407, 0.064407, 0.064407, 0.064407, 0.064407, 0.064407, 0.064407, 0.064407, 0.064407, 0.064407, 0.064407, 0.0644093, 0.064407, 0.0720807, 0.064407, 0.064407
16.901, 0, 0.0729574, 0.0651857, 1.41421, -0.0729574, 0, 0.0651857, 0.0651857, 0.0651857, 0.0651857, 0.0651857, 0.0651857, 0.0651857, 0.0651857, 0.0651857, 0.0651857, 0.0651857, 0.0651857, 0.0651857, 0.0651857, 0.0651879, 0.0651857, 0.0729551, 0.0651857, 0.0651857
16.9089, 2, 0.0738378, 0.065969, 2, 1.92616, 0, 0.065969, 0.065969, 0.065969, 0.065969, 0.065969, 0.065969, 0.065969, 0.065969, 0.065969, 0.065969, 0.065969, 0.065969, 0.065969, 0.065969, 0.0659712, 0.065969, 0.0738356, 0.065969, 0.065969
16.9168, 0, 0.0755602, 0.0675928, 1.41421, -0.0755602, 0, 0.0675928, 0.0675928, 0.0675928, 0.0675928, 0.0675928, 0.0675928, 0.0675928, 0.0675928, 0.0675928, 0.0675928, 0.0675928, 0.0675928, 0.0675928, 0.0675928, 0.067595, 0.0675928, 0.0755579, 0.0675928, 0.0675928
16.9246, 2, 0.076872, 0.0688047, 2, 1.92313, 0, 0.0688047, 0.0688047, 0.0688047, 0.0688047, 0.0688047, 0.0688047, 0.0688047, 0.0688047, 0.0688047, 0.0688047, 0.0688047, 0.0688047, 0.0688047, 0.0688047, 0.068807, 0.0688047, 0.0768697, 0.0688047, 0.0688047
16.9325, 0, 0.0777802, 0.0696117, 1.41421, -0.0777802, 0, 0.0696117, 0.0696117, 0.0696117, 0.0696117, 0.0696117, 0.0696117, 0.0696117, 0.0696117, 0.0696117, 0.0696117, 0.0696117, 0.0696117, 0.0696117, 0.0696117, 0.069614, 0.0696117, 0.077778, 0.0696117, 0.0696117
16.9404, 2, 0.078486, 0.0702148, 2, 1.92151, 0, 0.0702148, 0.0702148, 0.0702148, 0.0702148, 0.0702148, 0.0702148, 0.0702148, 0.0702148, 0.0702148, 0.0702148, 0.0702148, 0.0702148, 0.0702148, 0.0702148, 0.0702171, 0.0702148, 0.0784837, 0.0702148, 0.0702148
16.9483, 2, 0.0791958, 0.0708205, 2, 1.9208, 0, 0.0708205, 0.0708205, 0.0708205, 0.0708205, 0.0708205, 0.0708205, 0.0708205, 0.0708205, 0.0708205, 0.0708205, 0.0708205, 0.0708205, 0.0708205, 0.0708205, 0.0708227, 0.0708205, 0.0791935, 0.0708205, 0.0708205
16.9562, 0, 0.0810263, 0.0725454, 1.41421, -0.0810263, 0, 0.0725454, 0.0725454, 0.0725454, 0.0725454, 0.0725454, 0.0725454, 0.0725454, 0.0725454, 0.0725454, 0.0725454, 0.0725454, 0.0725454, 0.0725454, 0.0725454, 0.0725477, 0.0725454, 0.081024, 0.0725454, 0.0725454
16.964, 0, 0.0823989, 0.073811, 1.41421, -0.0823989, 0, 0.073811, 0.073811, 0.073811, 0.073811, 0.073811, 0.073811, 0.073811, 0.073811, 0.073811, 0.073811, 0.073811, 0.073811, 0.073811, 0.073811, 0.0738133, 0.073811, 0.0823966, 0.073811, 0.073811
16.9719, 0, 0.0833324, 0.0746358, 1.41421, -0.0833324, 0, 0.0746358, 0.0746358, 0.0746358, 0.0746358, 0.0746358, 0.0746358, 0.0746358, 0.0746358, 0.0746358, 0.0746358, 0.0746358, 0.0746358, 0.0746358, 0.0746358, 0.0746381, 0.0746358, 0.0833301, 0.0746358, 0.0746358
16.9798, 0, 0.0840453, 0.0752387, 1.41421, -0.0840453, 0, 0.0752387, 0.0752387, 0.0752387, 0.0752387, 0.0752387, 0.0752387, 0.0752387, 0.0752387, 0.0752387, 0.0752387, 0.0752387, 0.0752387, 0.0752387, 0.0752387, 0.075241, 0.0752387, 0.0840431, 0.0752387, 0.0752387
16.9877, 0, 0.0847623, 0.0758441, 1.41421, -0.0847623, 0, 0.0758441, 0.0758441, 0.0758441, 0.0758441, 0.0758441, 0.0758441, 0.0758441, 0.0758441, 0.0758441, 0.0758441, 0.0758441, 0.0758441, 0.0758441, 0.0758441, 0.0758464, 0.0758441, 0.0847601, 0.0758441, 0.0758441
16.9956, 0, 0.0864835, 0.0774519, 1.41421, -0.0864835, 0, 0.0774519, 0.0774519, 0.0774519, 0.0774519, 0.0774519, 0.0774519, 0.0774519, 0.0774519, 0.0774519, 0.0774519, 0.0774519, 0.0774519, 0.0774519, 0.0774519, 0.0774542, 0.0774519, 0.0864812, 0.0774519, 0.0774519
17.0035, 4, 0.0877044, 0.0785579, 2.44949, 3.9123, 0, 0.0785579, 0.0785579, 0.0785579, 0.0785579, 0.0785579, 0.0785579, 0.0785579, 0.0785579, 0.0785579, 0.0785579, 0.0785579, 0.0785579, 0.0785579, 0.0785579, 0.0785602, 0.0785579, 0.0877021, 0.0785579, 0.0785579
17.0113, 0, 0.0884454, 0.0791825, 1.41421, -0.0884454, 0, 0.0791825, 0.0791825, 0.0791825, 0.0791825, 0.0791825, 0.0791825, 0.0791825, 0.0791825, 0.0791825, 0.0791825, 0.0791825, 0.0791825, 0.0791825, 0.0791825, 0.0791848, 0.0791825, 0.0884431, 0.0791825, 0.0791825
17.0192, 0, 0.0889455, 0.0795644, 1.41421, -0.0889455, 0, 0.0795644, 0.0795644, 0.0795644, 0.0795644, 0.0795644, 0.0795644, 0.0795644, 0.0795644, 0.0795644, 0.0795644, 0.0795644, 0.0795644, 0.0795644, 0.0795644, 0.0795667, 0.0795644, 0.0889432, 0.0795644, 0.0795644
17.0271, 2, 0.0894483, 0.0799473, 2, 1.91055, 0, 0.0799473, 0.0799473, 0.0799473, 0.0799473, 0.0799473, 0.0799473, 0.0799473, 0.0799473, 0.0799473, 0.0799473, 0.0799473, 0.0799473, 0.0799473, 0.0799473, 0.0799496, 0.0799473, 0.089446, 0.0799473, 0.0799473
17.035, 2, 0.0912867, 0.0816641, 2, 1.90871, 0, 0.0816641, 0.0816641, 0.0816641, 0.0816641, 0.0816641, 0.0816641, 0.0816641, 0.0816641, 0.0816641, 0.0816641, 0.0816641, 0.0816641, 0.0816641, 0.0816641, 0.0816664, 0.0816641, 0.0912845, 0.0816641, 0.0816641
17.0429, 0, 0.0925636, 0.0828175, 1.41421, -0.0925636, 0, 0.0828175, 0.0828175, 0.0828175, 0.0828175, 0.0828175, 0.0828175, 0.0828175, 0.0828175, 0.0828175, 0.0828175, 0.0828175, 0.0828175, 0.0828175, 0.0828175, 0.0828198, 0.0828175, 0.0925613, 0.0828175, 0.0828175
17.0507, 2, 0.0933132, 0.083442, 2, 1.90669, 0, 0.083442, 0.083442, 0.083442, 0.083442, 0.083442, 0.083442, 0.083442, 0.083442, 0.083442, 0.083442, 0.083442, 0.083442, 0.083442, 0.083442, 0.0834443, 0.083442, 0.0933109, 0.083442, 0.083442
17.0586, 0, 0.0937982, 0.0837999, 1.41421, -0.0937982, 0, 0.0837999, 0.0837999, 0.0837999, 0.0837999, 0.0837999, 0.0837999, 0.0837999, 0.0837999, 0.0837999, 0.0837999, 0.0837999, 0.0837999, 0.0837999, 0.0837999, 0.0838022, 0.0837999, 0.0937959, 0.0837999, 0.0837999
17.0665, 2, 0.0942857, 0.0841585, 2, 1.90571, 0, 0.0841585, 0.0841585, 0.0841585, 0.0841585, 0.0841585, 0.0841585, 0.0841585, 0.0841585, 0.0841585, 0.0841585, 0.0841585, 0.0841585, 0.0841585, 0.0841585, 0.0841608, 0.0841585, 0.0942834, 0.0841585, 0.0841585
17.0744, 0, 0.0959814, 0.0857235, 1.41421, -0.0959814, 0, 0.0857235, 0.0857235, 0.0857235, 0.0857235, 0.0857235, 0.0857235, 0.0857235, 0.0857235, 0.0857235, 0.0857235, 0.0857235, 0.0857235, 0.0857235, 0.0857235, 0.0857258, 0.0857235, 0.0959791, 0.0857235, 0.0857235
17.0823, 0, 0.0970744, 0.0866837, 1.41421, -0.0970744, 0, 0.0866837, 0.0866837, 0.0866837, 0.0866837, 0.0866837, 0.0866837, 0.0866837, 0.0866837, 0.0866837, 0.0866837, 0.0866837, 0.0866837, 0.0866837, 0.0866837, 0.086686, 0.0866837, 0.0970721, 0.0866837, 0.0866837
17.0901, 0, 0.0976036, 0.0870781, 1.41421, -0.0976036, 0, 0.0870781, 0.0870781, 0.0870781, 0.0870781, 0.0870781, 0.0870781, 0.0870781, 0.0870781, 0.0870781, 0.0870781, 0.0870781, 0.0870781, 0.0870781, 0.0870781, 0.0870804, 0.0870781, 0.0976013, 0.0870781, 0.0870781
17.098, 2, 0.0978502, 0.087188, 2, 1.90215, 0, 0.087188, 0.087188, 0.087188, 0.087188, 0.087188, 0.087188, 0.087188, 0.087188, 0.087188, 0.087188, 0.087188, 0.087188, 0.087188, 0.087188, 0.0871903, 0.087188, 0.0978479, 0.087188, 0.087188
17.1059, 0, 0.098099, 0.087298, 1.41421, -0.098099, 0, 0.087298, 0.087298, 0.087298, 0.087298, 0.087298, 0.087298, 0.087298, 0.087298, 0.087298, 0.087298, 0.087298, 0.087298, 0.087298, 0.087298, 0.0873003, 0.087298, 0.0980967, 0.087298, 0.087298
17.1138, 0, 0.0998489, 0.088907, 1.41421, -0.0998489, 0, 0.088907, 0.088907, 0.088907, 0.088907, 0.088907, 0.088907, 0.088907, 0.088907, 0.088907, 0.088907, 0.088907, 0.088907, 0.088907, 0.088907, 0.0889093, 0.088907, 0.0998466, 0.088907, 0.088907
17.1217, 0, 0.100974, 0.089889, 1.41421, -0.100974, 0, 0.089889, 0.089889, 0.089889, 0.089889, 0.089889, 0.089889, 0.089889, 0.089889, 0.089889, 0.089889, 0.089889, 0.089889, 0.089889, 0.089889, 0.0898913, 0.089889, 0.100972, 0.089889, 0.089889
17.1296, 2, 0.101517, 0.0902869, 2, 1.89848, 0, 0.0902869, 0.0902869, 0.0902869, 0.0902869, 0.0902869, 0.0902869, 0.0902869, 0.0902869, 0.0902869, 0.0902869, 0.0902869, 0.0902869, 0.0902869, 0.0902869, 0.0902892, 0.0902869, 0.101515, 0.0902869, 0.0902869
17.1374, 0, 0.101769, 0.0903909, 1.41421, -0.101769, 0, 0.0903909, 0.0903909, 0.0903909, 0.0903909, 0.0903909, 0.0903909, 0.0903909, 0.0903909, 0.0903909, 0.0903909, 0.0903909, 0.0903909, 0.0903909, 0.0903909, 0.0903932, 0.0903909, 0.101766, 0.0903909, 0.0903909
17.1453, 0, 0.102022, 0.090495, 1.41421, -0.102022, 0, 0.090495, 0.090495, 0.090495, 0.090495, 0.090495, 0.090495, 0.090495, 0.090495, 0.090495, 0.090495, 0.090495, 0.090495, 0.090495, 0.090495, 0.0904973, 0.090495, 0.10202, 0.090495, 0.090495
17.1532, 2, 0.103516, 0.0918369, 2, 1.89648, 0, 0.0918369, 0.0918369, 0.0918369, 0.0918369, 0.0918369, 0.0918369, 0.0918369, 0.0918369, 0.0918369, 0.0918369, 0.0918369, 0.0918369, 0.0918369, 0.0918369, 0.0918392, 0.0918369, 0.103514, 0.0918369, 0.0918369
17.1611, 2, 0.104404, 0.0925703, 2, 1.8956, 0, 0.0925703, 0.0925703, 0.0925703, 0.0925703, 0.0925703, 0.0925703, 0.0925703, 0.0925703, 0.0925703, 0.0925703, 0.0925703, 0.0925703, 0.0925703, 0.0925703, 0.0925727, 0.0925703, 0.104402, 0.0925703, 0.0925703
17.169, 0, 0.104729, 0.0927385, 1.41421, -0.104729, 0, 0.0927385, 0.0927385, 0.0927385, 0.0927385, 0.0927385, 0.0927385, 0.0927385, 0.0927385, 0.0927385, 0.0927385, 0.0927385, 0.0927385, 0.0927385, 0.0927385, 0.0927409, 0.0927385, 0.104727, 0.0927385, 0.0927385
17.1768, 0, 0.104773, 0.0926232, 1.41421, -0.104773, 0, 0.0926232, 0.0926232, 0.0926232, 0.0926232, 0.0926232, 0.0926232, 0.0926232, 0.0926232, 0.0926232, 0.0926232, 0.0926232, 0.0926232, 0.0926232, 0.0926232, 0.0926255, 0.0926232, 0.104771, 0.0926232, 0.0926232
17.1847, 0, 0.104819, 0.0925079, 1.41421, -0.104819, 0, 0.0925079, 0.0925079, 0.0925079, 0.0925079, 0.0925079, 0.0925079, 0.0925079, 0.0925079, 0.0925079, 0.0925079, 0.0925079, 0.0925079, 0.0925079, 0.0925079, 0.0925103, 0.0925079, 0.104817, 0.0925079, 0.0925079
17.1926, 2, 0.106321, 0.0938453, 2, 1.89368, 0, 0.0938453, 0.0938453, 0.0938453, 0.0938453, 0.0938453, 0.0938453, 0.0938453, 0.0938453, 0.0938453, 0.0938453, 0.0938453, 0.0938453, 0.0938453, 0.0938453, 0.0938477, 0.0938453, 0.106319, 0.0938453, 0.0938453
17.2005, 0, 0.107223, 0.0945803, 1.41421, -0.107223, 0, 0.0945803, 0.0945803, 0.0945803, 0.0945803, 0.0945803, 0.0945803, 0.0945803, 0.0945803, 0.0945803, 0.0945803, 0.0945803, 0.0945803, 0.0945803, 0.0945803, 0.0945827, 0.0945803, 0.10722, 0.0945803, 0.0945803
17.2084, 2, 0.107567, 0.0947552, 2, 1.89243, 0, 0.0947552, 0.0947552, 0.0947552, 0.0947552, 0.0947552, 0.0947552, 0.0947552, 0.0947552, 0.0947552, 0.0947552, 0.0947552, 0.0947552, 0.0947552, 0.0947552, 0.0947575, 0.0947552, 0.107565, 0.0947552, 0.0947552
17.2163, 0, 0.107633, 0.0946491, 1.41421, -0.107633, 0, 0.0946491, 0.0946491, 0.0946491, 0.0946491, 0.0946491, 0.0946491, 0.0946491, 0.0946491, 0.0946491, 0.0946491, 0.0946491, 0.0946491, 0.0946491, 0.0946491, 0.0946514, 0.0946491, 0.107631, 0.0946491, 0.0946491
17.2241, 0, 0.107702, 0.0945431, 1.41421, -0.107702, 0, 0.0945431, 0.0945431, 0.0945431, 0.0945431, 0.0945431, 0.0945431, 0.0945431, 0.0945431, 0.0945431, 0.0945431, 0.0945431, 0.0945431, 0.0945431, 0.0945431, 0.0945454, 0.0945431, 0.1077, 0.0945431, 0.0945431
17.232, 0, 0.108919, 0.0955824, 1.41421, -0.108919, 0, 0.0955824, 0.0955824, 0.0955824, 0.0955824, 0.0955824, 0.0955824, 0.0955824, 0.0955824, 0.0955824, 0.0955824, 0.0955824, 0.0955824, 0.0955824, 0.0955824, 0.0955847, 0.0955824, 0.108917, 0.0955824, 0.0955824
17.2399, 0, 0.109566, 0.0960488, 1.41421, -0.109566, 0, 0.0960488, 0.0960488, 0.0960488, 0.0960488, 0.0960488, 0.0960488, 0.0960488, 0.0960488, 0.0960488, 0.0960488, 0.0960488, 0.0960488, 0.0960488, 0.0960488, 0.0960512, 0.0960488, 0.109563, 0.0960488, 0.0960488
17.2478, 0, 0.109685, 0.0959844, 1.41421, -0.109685, 0, 0.0959844, 0.0959844, 0.0959844, 0.0959844, 0.0959844, 0.0959844, 0.0959844, 0.0959844, 0.0959844, 0.0959844, 0.0959844, 0.0959844, 0.0959844, 0.0959844, 0.0959868, 0.0959844, 0.109682, 0.0959844, 0.0959844
17.2557, 0, 0.109541, 0.0956547, 1.41421, -0.109541, 0, 0.0956547, 0.0956547, 0.0956547, 0.0956547, 0.0956547, 0.0956547, 0.0956547, 0.0956547, 0.0956547, 0.0956547, 0.0956547, 0.0956547, 0.0956547, 0.0956547, 0.095657, 0.0956547, 0.109539, 0.0956547, 0.0956547
17.2635, 0, 0.109401, 0.0953255, 1.41421, -0.109401, 0, 0.0953255, 0.0953255, 0.0953255, 0.0953255, 0.0953255, 0.0953255, 0.0953255, 0.0953255, 0.0953255, 0.0953255, 0.0953255, 0.0953255, 0.0953255, 0.0953255, 0.0953278, 0.0953255, 0.109399, 0.0953255, 0.0953255
17.2714, 0, 0.110622, 0.0963544, 1.41421, -0.110622, 0, 0.0963544, 0.0963544, 0.0963544, 0.0963544, 0.0963544, 0.0963544, 0.0963544, 0.0963544, 0.0963544, 0.0963544, 0.0963544, 0.0963544, 0.0963544, 0.0963544, 0.0963567, 0.0963544, 0.11062, 0.0963544, 0.0963544
17.2793, 0, 0.111281, 0.0968185, 1.41421, -0.111281, 0, 0.0968185, 0.0968185, 0.0968185, 0.0968185, 0.0968185, 0.0968185, 0.0968185, 0.0968185, 0.0968185, 0.0968185, 0.0968185, 0.0968185, 0.0968185, 0.0968185, 0.0968208, 0.0968185, 0.111279, 0.0968185, 0.0968185
17.2872, 2, 0.111418, 0.0967575, 2, 1.88858, 0, 0.0967575, 0.0967575, 0.0967575, 0.0967575, 0.0967575, 0.0967575, 0.0967575, 0.0967575, 0.0967575, 0.0967575, 0.0967575, 0.0967575, 0.0967575, 0.0967575, 0.0967599, 0.0967575, 0.111416, 0.0967575, 0.0967575
17.2951, 2, 0.111296, 0.096434, 2, 1.8887, 0, 0.096434, 0.096434, 0.096434, 0.096434, 0.096434, 0.096434, 0.096434, 0.096434, 0.096434, 0.096434, 0.096434, 0.096434, 0.096434, 0.096434, 0.0964364, 0.096434, 0.111294, 0.096434, 0.096434
17.3029, 0, 0.111178, 0.0961111, 1.41421, -0.111178, 0, 0.0961111, 0.0961111, 0.0961111, 0.0961111, 0.0961111, 0.0961111, 0.0961111, 0.0961111, 0.0961111, 0.0961111, 0.0961111, 0.0961111, 0.0961111, 0.0961111, 0.0961135, 0.0961111, 0.111175, 0.0961111, 0.0961111
17.3108, 0, 0.112108, 0.0968343, 1.41421, -0.112108, 0, 0.0968343, 0.0968343, 0.0968343, 0.0968343, 0.0968343, 0.0968343, 0.0968343, 0.0968343, 0.0968343, 0.0968343, 0.0968343, 0.0968343, 0.0968343, 0.0968343, 0.0968367, 0.0968343, 0.112106, 0.0968343, 0.0968343
17.3187, 2, 0.11251, 0.0970248, 2, 1.88749, 0, 0.0970248, 0.0970248, 0.0970248, 0.0970248, 0.0970248, 0.0970248, 0.0970248, 0.0970248, 0.0970248, 0.0970248, 0.0970248, 0.0970248, 0.0970248, 0.0970248, 0.0970272, 0.0970248, 0.112507, 0.0970248, 0.0970248
17.3266, 0, 0.11242, 0.0967207, 1.41421, -0.11242, 0, 0.0967207, 0.0967207, 0.0967207, 0.0967207, 0.0967207, 0.0967207, 0.0967207, 0.0967207, 0.0967207, 0.0967207, 0.0967207, 0.0967207, 0.0967207, 0.0967207, 0.0967231, 0.0967207, 0.112417, 0.0967207, 0.0967207
17.3345, 0, 0.112087, 0.0961705, 1.41421, -0.112087, 0, 0.0961705, 0.0961705, 0.0961705, 0.0961705, 0.0961705, 0.0961705, 0.0961705, 0.0961705, 0.0961705, 0.0961705, 0.0961705, 0.0961705, 0.0961705, 0.0961705, 0.0961729, 0.0961705, 0.112085, 0.0961705, 0.0961705
17.3424, 0, 0.111759, 0.0956219, 1.41421, -0.111759, 0, 0.0956219, 0.0956219, 0.0956219, 0.0956219, 0.0956219, 0.0956219, 0.0956219, 0.0956219, 0.0956219, 0.0956219, 0.0956219, 0.0956219, 0.0956219, 0.0956219, 0.0956243, 0.0956219, 0.111757, 0.0956219, 0.0956219
17.3502, 0, 0.112696, 0.0963342, 1.41421, -0.112696, 0, 0.0963342, 0.0963342, 0.0963342, 0.0963342, 0.0963342, 0.0963342, 0.0963342, 0.0963342, 0.0963342, 0.0963342, 0.0963342, 0.0963342, 0.0963342, 0.0963342, 0.0963366, 0.0963342, 0.112694, 0.0963342, 0.0963342
17.3581, 2, 0.113112, 0.0965225, 2, 1.88689, 0, 0.0965225, 0.0965225, 0.0965225, 0.0965225, 0.0965225, 0.0965225, 0.0965225, 0.0965225, 0.0965225, 0.0965225, 0.0965225, 0.0965225, 0.0965225, 0.0965225, 0.0965249, 0.0965225, 0.11311, 0.0965225, 0.0965225
17.366, 0, 0.113043, 0.0962214, 1.41421, -0.113043, 0, 0.0962214, 0.0962214, 0.0962214, 0.0962214, 0.0962214, 0.0962214, 0.0962214, 0.0962214, 0.0962214, 0.0962214, 0.0962214, 0.0962214, 0.0962214, 0.0962214, 0.0962238, 0.0962214, 0.11304, 0.0962214, 0.0962214
17.3739, 0, 0.112733, 0.0956769, 1.41421, -0.112733, 0, 0.0956769, 0.0956769, 0.0956769, 0.0956769, 0.0956769, 0.0956769, 0.0956769, 0.0956769, 0.0956769, 0.0956769, 0.0956769, 0.0956769, 0.0956769, 0.0956769, 0.0956793, 0.0956769, 0.112731, 0.0956769, 0.0956769
17.3818, 0, 0.112429, 0.0951339, 1.41421, -0.112429, 0, 0.0951339, 0.0951339, 0.0951339, 0.0951339, 0.0951339, 0.0951339, 0.0951339, 0.0951339, 0.0951339, 0.0951339, 0.0951339, 0.0951339, 0.0951339, 0.0951339, 0.0951363, 0.0951339, 0.112427, 0.0951339, 0.0951339
17.3896, 0, 0.113083, 0.0955451, 1.41421, -0.113083, 0, 0.0955451, 0.0955451, 0.0955451, 0.0955451, 0.0955451, 0.0955451, 0.0955451, 0.0955451, 0.0955451, 0.0955451, 0.0955451, 0.0955451, 0.0955451, 0.0955451, 0.0955475, 0.0955451, 0.113081, 0.0955451, 0.0955451
17.3975, 0, 0.11325, 0.0954651, 1.41421, -0.11325, 0, 0.0954651, 0.0954651, 0.0954651, 0.0954651, 0.0954651, 0.0954651, 0.0954651, 0.0954651, 0.0954651, 0.0954651, 0.0954651, 0.0954651, 0.0954651, 0.0954651, 0.0954675, 0.0954651, 0.113247, 0.0954651, 0.0954651
17.4054, 0, 0.112961, 0.094926, 1.41421, -0.112961, 0, 0.094926, 0.094926, 0.094926, 0.094926, 0.094926, 0.094926, 0.094926, 0.094926, 0.094926, 0.094926, 0.094926, 0.094926, 0.094926, 0.094926, 0.0949284, 0.094926, 0.112958, 0.094926, 0.094926
17.4133, 0, 0.112449, 0.0941598, 1.41421, -0.112449, 0, 0.0941598, 0.0941598, 0.0941598, 0.0941598, 0.0941598, 0.0941598, 0.0941598, 0.0941598, 0.0941598, 0.0941598, 0.0941598, 0.0941598, 0.0941598, 0.0941598, 0.0941622, 0.0941598, 0.112447, 0.0941598, 0.0941598
17.4212, 0, 0.111944, 0.0933968, 1.41421, -0.111944, 0, 0.0933968, 0.0933968, 0.0933968, 0.0933968, 0.0933968, 0.0933968, 0.0933968, 0.0933968, 0.0933968, 0.0933968, 0.0933968, 0.0933968, 0.0933968, 0.0933968, 0.0933992, 0.0933968, 0.111942, 0.0933968, 0.0933968
