   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_174.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.8495, 4, 0.401218, 0.401218, 2.44949, 3.59878, 0, 0.401218, 0.401218, 0.401218, 0.401218, 0.401218, 0.401218, 0.401218, 0.401218, 0.401218, 0.401218, 0.401218, 0.401218, 0.401218, 0.401218, 0.401218, 0.401218
14.8574, 0, 0.399528, 0.399528, 1.41421, -0.399528, 0, 0.399528, 0.399528, 0.399528, 0.399528, 0.399528, 0.399528, 0.399528, 0.399528, 0.399528, 0.399528, 0.399528, 0.399528, 0.399528, 0.399528, 0.399528, 0.399528
14.8653, 4, 0.409058, 0.409057, 2.44949, 3.59094, 0, 0.409057, 0.409057, 0.409057, 0.409057, 0.409057, 0.409057, 0.409057, 0.409057, 0.409057, 0.409057, 0.409057, 0.409058, 0.409057, 0.409057, 0.409057, 0.409057
14.8732, 4, 0.413912, 0.413912, 2.44949, 3.58609, 0, 0.413912, 0.413912, 0.413912, 0.413912, 0.413912, 0.413912, 0.413912, 0.413912, 0.413912, 0.413912, 0.413912, 0.413912, 0.413912, 0.413912, 0.413912, 0.413912
14.8811, 2, 0.414534, 0.414533, 2, 1.58547, 0, 0.414533, 0.414533, 0.414533, 0.414533, 0.414533, 0.414533, 0.414533, 0.414533, 0.414533, 0.414533, 0.414533, 0.414534, 0.414533, 0.414533, 0.414533, 0.414533
14.889, 4, 0.413031, 0.413031, 2.44949, 3.58697, 0, 0.413031, 0.413031, 0.413031, 0.413031, 0.413031, 0.413031, 0.413031, 0.413031, 0.413031, 0.413031, 0.413031, 0.413031, 0.413031, 0.413031, 0.413031, 0.413031
14.8969, 2, 0.411532, 0.411531, 2, 1.58847, 0, 0.411531, 0.411531, 0.411531, 0.411531, 0.411531, 0.411531, 0.411531, 0.411531, 0.411531, 0.411531, 0.411531, 0.411532, 0.411531, 0.411531, 0.411531, 0.411531
14.9048, 2, 0.420666, 0.420665, 2, 1.57933, 0, 0.420665, 0.420665, 0.420665, 0.420665, 0.420665, 0.420665, 0.420665, 0.420665, 0.420665, 0.420665, 0.420665, 0.420666, 0.420665, 0.420665, 0.420665, 0.420665
14.9126, 0, 0.42531, 0.42531, 1.41421, -0.42531, 0, 0.42531, 0.42531, 0.42531, 0.42531, 0.42531, 0.42531, 0.42531, 0.42531, 0.42531, 0.42531, 0.42531, 0.42531, 0.42531, 0.42531, 0.42531, 0.42531
14.9205, 2, 0.425889, 0.425888, 2, 1.57411, 0, 0.425888, 0.425888, 0.425888, 0.425888, 0.425888, 0.425888, 0.425888, 0.425888, 0.425888, 0.425888, 0.425888, 0.425889, 0.425888, 0.425888, 0.425888, 0.425888
14.9284, 2, 0.424427, 0.424426, 2, 1.57557, 0, 0.424426, 0.424426, 0.424426, 0.424426, 0.424426, 0.424426, 0.424426, 0.424426, 0.424426, 0.424426, 0.424426, 0.424427, 0.424426, 0.424426, 0.424426, 0.424426
14.9363, 4, 0.422968, 0.422967, 2.44949, 3.57703, 0, 0.422967, 0.422967, 0.422967, 0.422967, 0.422967, 0.422967, 0.422967, 0.422967, 0.422967, 0.422967, 0.422967, 0.422968, 0.422967, 0.422967, 0.422967, 0.422967
14.9442, 0, 0.431852, 0.431852, 1.41421, -0.431852, 0, 0.431852, 0.431852, 0.431852, 0.431852, 0.431852, 0.431852, 0.431852, 0.431852, 0.431852, 0.431852, 0.431852, 0.431852, 0.431852, 0.431852, 0.431852, 0.431852
14.9521, 0, 0.436437, 0.436436, 1.41421, -0.436437, 0, 0.436436, 0.436436, 0.436436, 0.436436, 0.436436, 0.436436, 0.436436, 0.436436, 0.436436, 0.436436, 0.436436, 0.436437, 0.436436, 0.436436, 0.436436, 0.436436
14.96, 2, 0.437117, 0.437116, 2, 1.56288, 0, 0.437116, 0.437116, 0.437116, 0.437116, 0.437116, 0.437116, 0.437116, 0.437116, 0.437116, 0.437116, 0.437116, 0.437117, 0.437116, 0.437116, 0.437116, 0.437116
14.9678, 0, 0.435838, 0.435837, 1.41421, -0.435838, 0, 0.435837, 0.435837, 0.435837, 0.435837, 0.435837, 0.435837, 0.435837, 0.435837, 0.435837, 0.435837, 0.435837, 0.435838, 0.435837, 0.435837, 0.435837, 0.435837
14.9757, 0, 0.43456, 0.43456, 1.41421, -0.43456, 0, 0.43456, 0.43456, 0.43456, 0.43456, 0.43456, 0.43456, 0.43456, 0.43456, 0.43456, 0.43456, 0.43456, 0.43456, 0.43456, 0.43456, 0.43456, 0.43456
14.9836, 0, 0.442962, 0.442961, 1.41421, -0.442962, 0, 0.442961, 0.442961, 0.442961, 0.442961, 0.442961, 0.442961, 0.442961, 0.442961, 0.442961, 0.442961, 0.442961, 0.442962, 0.442961, 0.442961, 0.442961, 0.442961
14.9915, 4, 0.447272, 0.447271, 2.44949, 3.55273, 0, 0.447271, 0.447271, 0.447271, 0.447271, 0.447271, 0.447271, 0.447271, 0.447271, 0.447271, 0.447271, 0.447271, 0.447272, 0.447271, 0.447271, 0.447271, 0.447271
14.9994, 0, 0.447865, 0.447864, 1.41421, -0.447865, 0, 0.447864, 0.447864, 0.447864, 0.447864, 0.447864, 0.447864, 0.447864, 0.447864, 0.447864, 0.447864, 0.447864, 0.447865, 0.447864, 0.447864, 0.447864, 0.447864
15.0073, 2, 0.446593, 0.446592, 2, 1.55341, 0, 0.446592, 0.446592, 0.446592, 0.446592, 0.446592, 0.446592, 0.446592, 0.446592, 0.446592, 0.446592, 0.446592, 0.446593, 0.446592, 0.446592, 0.446592, 0.446592
15.0152, 0, 0.445323, 0.445323, 1.41421, -0.445323, 0, 0.445323, 0.445323, 0.445323, 0.445323, 0.445323, 0.445323, 0.445323, 0.445323, 0.445323, 0.445323, 0.445323, 0.445323, 0.445323, 0.445323, 0.445323, 0.445323
15.023, 0, 0.453443, 0.453443, 1.41421, -0.453443, 0, 0.453443, 0.453443, 0.453443, 0.453443, 0.453443, 0.453443, 0.453443, 0.453443, 0.453443, 0.453443, 0.453443, 0.453443, 0.453443, 0.453443, 0.453443, 0.453443
15.0309, 2, 0.45768, 0.457679, 2, 1.54232, 0, 0.457679, 0.457679, 0.457679, 0.457679, 0.457679, 0.457679, 0.457679, 0.457679, 0.457679, 0.457679, 0.457679, 0.45768, 0.457679, 0.457679, 0.457679, 0.457679
15.0388, 0, 0.458376, 0.458375, 1.41421, -0.458376, 0, 0.458375, 0.458375, 0.458375, 0.458375, 0.458375, 0.458375, 0.458375, 0.458375, 0.458375, 0.458375, 0.458375, 0.458376, 0.458375, 0.458375, 0.458375, 0.458375
15.0467, 6, 0.457296, 0.457296, 2.82843, 5.5427, 0, 0.457296, 0.457296, 0.457296, 0.457296, 0.457296, 0.457296, 0.457296, 0.457296, 0.457296, 0.457296, 0.457296, 0.457296, 0.457296, 0.457296, 0.457296, 0.457296
15.0546, 2, 0.456218, 0.456217, 2, 1.54378, 0, 0.456217, 0.456217, 0.456217, 0.456217, 0.456217, 0.456217, 0.456217, 0.456217, 0.456217, 0.456217, 0.456217, 0.456218, 0.456217, 0.456217, 0.456217, 0.456217
15.0625, 0, 0.463751, 0.463751, 1.41421, -0.463751, 0, 0.463751, 0.463751, 0.463751, 0.463751, 0.463751, 0.463751, 0.463751, 0.463751, 0.463751, 0.463751, 0.463751, 0.463751, 0.463751, 0.463751, 0.463751, 0.463751
15.0704, 0, 0.467644, 0.467643, 1.41421, -0.467644, 0, 0.467643, 0.467643, 0.467643, 0.467643, 0.467643, 0.467643, 0.467643, 0.467643, 0.467643, 0.467643, 0.467643, 0.467644, 0.467643, 0.467643, 0.467643, 0.467643
15.0782, 2, 0.468216, 0.468215, 2, 1.53178, 0, 0.468215, 0.468215, 0.468215, 0.468215, 0.468215, 0.468215, 0.468215, 0.468215, 0.468215, 0.468215, 0.468215, 0.468216, 0.468215, 0.468215, 0.468215, 0.468215
15.0861, 0, 0.467123, 0.467122, 1.41421, -0.467123, 0, 0.467122, 0.467122, 0.467122, 0.467122, 0.467122, 0.467122, 0.467122, 0.467122, 0.467122, 0.467122, 0.467122, 0.467123, 0.467122, 0.467122, 0.467122, 0.467122
15.094, 0, 0.466032, 0.466031, 1.41421, -0.466032, 0, 0.466031, 0.466031, 0.466031, 0.466031, 0.466031, 0.466031, 0.466031, 0.466031, 0.466031, 0.466031, 0.466031, 0.466032, 0.466031, 0.466031, 0.466031, 0.466031
15.1019, 0, 0.473233, 0.473233, 1.41421, -0.473233, 0, 0.473233, 0.473233, 0.473233, 0.473233, 0.473233, 0.473233, 0.473233, 0.473233, 0.473233, 0.473233, 0.473233, 0.473233, 0.473233, 0.473233, 0.473233, 0.473233
15.1098, 0, 0.477031, 0.47703, 1.41421, -0.477031, 0, 0.47703, 0.47703, 0.47703, 0.47703, 0.47703, 0.47703, 0.47703, 0.47703, 0.47703, 0.47703, 0.47703, 0.477031, 0.47703, 0.47703, 0.47703, 0.47703
15.1177, 2, 0.477712, 0.477711, 2, 1.52229, 0, 0.477711, 0.477711, 0.477711, 0.477711, 0.477711, 0.477711, 0.477711, 0.477711, 0.477711, 0.477711, 0.477711, 0.477712, 0.477711, 0.477711, 0.477711, 0.477711
15.1256, 2, 0.476831, 0.47683, 2, 1.52317, 0, 0.47683, 0.47683, 0.47683, 0.47683, 0.47683, 0.47683, 0.47683, 0.47683, 0.47683, 0.47683, 0.47683, 0.476831, 0.47683, 0.47683, 0.47683, 0.47683
15.1335, 4, 0.47595, 0.47595, 2.44949, 3.52405, 0, 0.47595, 0.47595, 0.47595, 0.47595, 0.47595, 0.47595, 0.47595, 0.47595, 0.47595, 0.47595, 0.47595, 0.47595, 0.47595, 0.47595, 0.47595, 0.47595
15.1413, 2, 0.48244, 0.482439, 2, 1.51756, 0, 0.482439, 0.482439, 0.482439, 0.482439, 0.482439, 0.482439, 0.482439, 0.482439, 0.482439, 0.482439, 0.482439, 0.48244, 0.482439, 0.482439, 0.482439, 0.482439
15.1492, 2, 0.485817, 0.485816, 2, 1.51418, 0, 0.485816, 0.485816, 0.485816, 0.485816, 0.485816, 0.485816, 0.485816, 0.485816, 0.485816, 0.485816, 0.485816, 0.485817, 0.485816, 0.485816, 0.485816, 0.485816
15.1571, 2, 0.486348, 0.486347, 2, 1.51365, 0, 0.486347, 0.486347, 0.486347, 0.486347, 0.486347, 0.486347, 0.486347, 0.486347, 0.486347, 0.486347, 0.486347, 0.486348, 0.486347, 0.486347, 0.486347, 0.486347
15.165, 4, 0.485453, 0.485452, 2.44949, 3.51455, 0, 0.485452, 0.485452, 0.485452, 0.485452, 0.485452, 0.485452, 0.485452, 0.485452, 0.485452, 0.485452, 0.485452, 0.485453, 0.485452, 0.485452, 0.485452, 0.485452
15.1729, 0, 0.484558, 0.484558, 1.41421, -0.484558, 0, 0.484558, 0.484558, 0.484558, 0.484558, 0.484558, 0.484558, 0.484558, 0.484558, 0.484558, 0.484558, 0.484558, 0.484558, 0.484558, 0.484558, 0.484558, 0.484558
15.1808, 0, 0.49061, 0.490609, 1.41421, -0.49061, 0, 0.490609, 0.490609, 0.490609, 0.490609, 0.490609, 0.490609, 0.490609, 0.490609, 0.490609, 0.490609, 0.490609, 0.49061, 0.490609, 0.490609, 0.490609, 0.490609
15.1887, 0, 0.493848, 0.493848, 1.41421, -0.493848, 0, 0.493848, 0.493848, 0.493848, 0.493848, 0.493848, 0.493848, 0.493848, 0.493848, 0.493848, 0.493848, 0.493848, 0.493848, 0.493848, 0.493848, 0.493848, 0.493848
15.1965, 0, 0.494508, 0.494508, 1.41421, -0.494508, 0, 0.494508, 0.494508, 0.494508, 0.494508, 0.494508, 0.494508, 0.494508, 0.494508, 0.494508, 0.494508, 0.494508, 0.494508, 0.494508, 0.494508, 0.494508, 0.494508
15.2044, 4, 0.493876, 0.493875, 2.44949, 3.50612, 0, 0.493875, 0.493875, 0.493875, 0.493875, 0.493875, 0.493875, 0.493875, 0.493875, 0.493875, 0.493875, 0.493875, 0.493876, 0.493875, 0.493875, 0.493875, 0.493875
15.2123, 0, 0.493244, 0.493243, 1.41421, -0.493244, 0, 0.493243, 0.493243, 0.493243, 0.493243, 0.493243, 0.493243, 0.493243, 0.493243, 0.493243, 0.493243, 0.493243, 0.493244, 0.493243, 0.493243, 0.493243, 0.493243
15.2202, 4, 0.498443, 0.498443, 2.44949, 3.50156, 0, 0.498443, 0.498443, 0.498443, 0.498443, 0.498443, 0.498443, 0.498443, 0.498443, 0.498443, 0.498443, 0.498443, 0.498443, 0.498443, 0.498443, 0.498443, 0.498443
15.2281, 2, 0.501183, 0.501182, 2, 1.49882, 0, 0.501182, 0.501182, 0.501182, 0.501182, 0.501182, 0.501182, 0.501182, 0.501182, 0.501182, 0.501182, 0.501182, 0.501183, 0.501182, 0.501182, 0.501182, 0.501182
15.236, 0, 0.501678, 0.501677, 1.41421, -0.501678, 0, 0.501677, 0.501677, 0.501677, 0.501677, 0.501677, 0.501677, 0.501677, 0.501677, 0.501677, 0.501677, 0.501677, 0.501678, 0.501677, 0.501677, 0.501677, 0.501677
15.2439, 0, 0.501048, 0.501047, 1.41421, -0.501048, 0, 0.501047, 0.501047, 0.501047, 0.501047, 0.501047, 0.501047, 0.501047, 0.501047, 0.501047, 0.501047, 0.501047, 0.501048, 0.501047, 0.501047, 0.501047, 0.501047
15.2517, 2, 0.500418, 0.500418, 2, 1.49958, 0, 0.500418, 0.500418, 0.500418, 0.500418, 0.500418, 0.500418, 0.500418, 0.500418, 0.500418, 0.500418, 0.500418, 0.500418, 0.500418, 0.500418, 0.500418, 0.500418
15.2596, 2, 0.505113, 0.505112, 2, 1.49489, 0, 0.505112, 0.505112, 0.505112, 0.505112, 0.505112, 0.505112, 0.505112, 0.505112, 0.505112, 0.505112, 0.505112, 0.505113, 0.505112, 0.505112, 0.505112, 0.505112
15.2675, 0, 0.507685, 0.507685, 1.41421, -0.507685, 0, 0.507685, 0.507685, 0.507685, 0.507685, 0.507685, 0.507685, 0.507685, 0.507685, 0.507685, 0.507685, 0.507685, 0.507685, 0.507685, 0.507685, 0.507685, 0.507685
15.2754, 0, 0.50832, 0.508319, 1.41421, -0.50832, 0, 0.508319, 0.508319, 0.508319, 0.508319, 0.508319, 0.508319, 0.508319, 0.508319, 0.508319, 0.508319, 0.508319, 0.50832, 0.508319, 0.508319, 0.508319, 0.508319
15.2833, 0, 0.507982, 0.507982, 1.41421, -0.507982, 0, 0.507982, 0.507982, 0.507982, 0.507982, 0.507982, 0.507982, 0.507982, 0.507982, 0.507982, 0.507982, 0.507982, 0.507982, 0.507982, 0.507982, 0.507982, 0.507982
15.2912, 2, 0.507645, 0.507645, 2, 1.49235, 0, 0.507645, 0.507645, 0.507645, 0.507645, 0.507645, 0.507645, 0.507645, 0.507645, 0.507645, 0.507645, 0.507645, 0.507645, 0.507645, 0.507645, 0.507645, 0.507645
15.2991, 2, 0.511415, 0.511414, 2, 1.48859, 0, 0.511414, 0.511414, 0.511414, 0.511414, 0.511414, 0.511414, 0.511414, 0.511414, 0.511414, 0.511414, 0.511414, 0.511415, 0.511414, 0.511414, 0.511414, 0.511414
15.307, 2, 0.513442, 0.513442, 2, 1.48656, 0, 0.513442, 0.513442, 0.513442, 0.513442, 0.513442, 0.513442, 0.513442, 0.513442, 0.513442, 0.513442, 0.513442, 0.513442, 0.513442, 0.513442, 0.513442, 0.513442
15.3148, 2, 0.513889, 0.513888, 2, 1.48611, 0, 0.513888, 0.513888, 0.513888, 0.513888, 0.513888, 0.513888, 0.513888, 0.513888, 0.513888, 0.513888, 0.513888, 0.513889, 0.513888, 0.513888, 0.513888, 0.513888
15.3227, 0, 0.513543, 0.513543, 1.41421, -0.513543, 0, 0.513543, 0.513543, 0.513543, 0.513543, 0.513543, 0.513543, 0.513543, 0.513543, 0.513543, 0.513543, 0.513543, 0.513543, 0.513543, 0.513543, 0.513543, 0.513543
15.3306, 0, 0.513198, 0.513198, 1.41421, -0.513198, 0, 0.513198, 0.513198, 0.513198, 0.513198, 0.513198, 0.513198, 0.513198, 0.513198, 0.513198, 0.513198, 0.513198, 0.513198, 0.513198, 0.513198, 0.513198, 0.513198
15.3385, 0, 0.516339, 0.516338, 1.41421, -0.516339, 0, 0.516338, 0.516338, 0.516338, 0.516338, 0.516338, 0.516338, 0.516338, 0.516338, 0.516338, 0.516338, 0.516338, 0.516339, 0.516338, 0.516338, 0.516338, 0.516338
15.3464, 0, 0.518165, 0.518164, 1.41421, -0.518165, 0, 0.518164, 0.518164, 0.518164, 0.518164, 0.518164, 0.518164, 0.518164, 0.518164, 0.518164, 0.518164, 0.518164, 0.518165, 0.518164, 0.518164, 0.518164, 0.518164
15.3543, 2, 0.518776, 0.518776, 2, 1.48122, 0, 0.518776, 0.518776, 0.518776, 0.518776, 0.518776, 0.518776, 0.518776, 0.518776, 0.518776, 0.518776, 0.518776, 0.518776, 0.518776, 0.518776, 0.518776, 0.518776
15.3622, 0, 0.518779, 0.518778, 1.41421, -0.518779, 0, 0.518778, 0.518778, 0.518778, 0.518778, 0.518778, 0.518778, 0.518778, 0.518778, 0.518778, 0.518778, 0.518778, 0.518779, 0.518778, 0.518778, 0.518778, 0.518778
15.37, 2, 0.518782, 0.518781, 2, 1.48122, 0, 0.518781, 0.518781, 0.518781, 0.518781, 0.518781, 0.518781, 0.518781, 0.518781, 0.518781, 0.518781, 0.518781, 0.518782, 0.518781, 0.518781, 0.518781, 0.518781
15.3779, 2, 0.520828, 0.520827, 2, 1.47917, 0, 0.520827, 0.520827, 0.520827, 0.520827, 0.520827, 0.520827, 0.520827, 0.520827, 0.520827, 0.520827, 0.520827, 0.520828, 0.520827, 0.520827, 0.520827, 0.520827
15.3858, 2, 0.52204, 0.522039, 2, 1.47796, 0, 0.522039, 0.522039, 0.522039, 0.522039, 0.522039, 0.522039, 0.522039, 0.522039, 0.522039, 0.522039, 0.522039, 0.52204, 0.522039, 0.522039, 0.522039, 0.522039
15.3937, 2, 0.522476, 0.522475, 2, 1.47752, 0, 0.522475, 0.522475, 0.522475, 0.522475, 0.522475, 0.522475, 0.522475, 0.522475, 0.522475, 0.522475, 0.522475, 0.522476, 0.522475, 0.522475, 0.522475, 0.522475
15.4016, 0, 0.522524, 0.522524, 1.41421, -0.522524, 0, 0.522524, 0.522524, 0.522524, 0.522524, 0.522524, 0.522524, 0.522524, 0.522524, 0.522524, 0.522524, 0.522524, 0.522524, 0.522524, 0.522524, 0.522524, 0.522524
15.4095, 0, 0.522573, 0.522572, 1.41421, -0.522573, 0, 0.522572, 0.522572, 0.522572, 0.522572, 0.522572, 0.522572, 0.522572, 0.522572, 0.522572, 0.522572, 0.522572, 0.522573, 0.522572, 0.522572, 0.522572, 0.522572
15.4174, 0, 0.523707, 0.523707, 1.41421, -0.523707, 0, 0.523707, 0.523707, 0.523707, 0.523707, 0.523707, 0.523707, 0.523707, 0.523707, 0.523707, 0.523707, 0.523707, 0.523707, 0.523707, 0.523707, 0.523707, 0.523707
15.4252, 0, 0.524522, 0.524522, 1.41421, -0.524522, 0, 0.524522, 0.524522, 0.524522, 0.524522, 0.524522, 0.524522, 0.524522, 0.524522, 0.524522, 0.524522, 0.524522, 0.524522, 0.524522, 0.524522, 0.524522, 0.524522
15.4331, 0, 0.524964, 0.524963, 1.41421, -0.524964, 0, 0.524963, 0.524963, 0.524963, 0.524963, 0.524963, 0.524963, 0.524963, 0.524963, 0.524963, 0.524963, 0.524963, 0.524964, 0.524963, 0.524963, 0.524963, 0.524963
15.441, 2, 0.524917, 0.524916, 2, 1.47508, 0, 0.524916, 0.524916, 0.524916, 0.524916, 0.524916, 0.524916, 0.524916, 0.524916, 0.524916, 0.524916, 0.524916, 0.524917, 0.524916, 0.524917, 0.524916, 0.524916
15.4489, 0, 0.524476, 0.524475, 1.41421, -0.524476, 0, 0.524475, 0.524475, 0.524475, 0.524475, 0.524475, 0.524475, 0.524475, 0.524475, 0.524475, 0.524475, 0.524475, 0.524475, 0.524475, 0.524475, 0.524475, 0.524475
15.4568, 2, 0.523718, 0.523717, 2, 1.47628, 0, 0.523717, 0.523717, 0.523717, 0.523717, 0.523717, 0.523717, 0.523717, 0.523717, 0.523717, 0.523717, 0.523717, 0.523718, 0.523717, 0.523717, 0.523717, 0.523717
15.4647, 0, 0.522544, 0.522543, 1.41421, -0.522544, 0, 0.522543, 0.522543, 0.522543, 0.522543, 0.522543, 0.522543, 0.522543, 0.522543, 0.522543, 0.522543, 0.522543, 0.522543, 0.522543, 0.522543, 0.522543, 0.522543
15.4726, 0, 0.521034, 0.521033, 1.41421, -0.521034, 0, 0.521033, 0.521033, 0.521033, 0.521033, 0.521033, 0.521033, 0.521033, 0.521033, 0.521033, 0.521033, 0.521033, 0.521033, 0.521033, 0.521033, 0.521033, 0.521033
15.4805, 2, 0.519255, 0.519253, 2, 1.48075, 0, 0.519253, 0.519253, 0.519253, 0.519253, 0.519253, 0.519253, 0.519253, 0.519253, 0.519253, 0.519253, 0.519253, 0.519254, 0.519253, 0.519254, 0.519253, 0.519253
15.4883, 2, 0.517292, 0.517291, 2, 1.48271, 0, 0.517291, 0.517291, 0.517291, 0.517291, 0.517291, 0.517291, 0.517291, 0.517291, 0.517291, 0.517291, 0.517291, 0.517292, 0.517291, 0.517292, 0.517291, 0.517291
15.4962, 2, 0.515241, 0.515239, 2, 1.48476, 0, 0.515239, 0.515239, 0.515239, 0.515239, 0.515239, 0.515239, 0.515239, 0.515239, 0.515239, 0.515239, 0.515239, 0.51524, 0.515239, 0.51524, 0.515239, 0.515239
15.5041, 2, 0.513144, 0.513142, 2, 1.48686, 0, 0.513142, 0.513142, 0.513142, 0.513142, 0.513142, 0.513142, 0.513142, 0.513142, 0.513142, 0.513142, 0.513142, 0.513142, 0.513142, 0.513143, 0.513142, 0.513142
15.512, 4, 0.510875, 0.510872, 2.44949, 3.48913, 0, 0.510872, 0.510872, 0.510872, 0.510872, 0.510872, 0.510872, 0.510872, 0.510872, 0.510872, 0.510872, 0.510872, 0.510873, 0.510872, 0.510874, 0.510872, 0.510872
15.5199, 2, 0.508297, 0.508294, 2, 1.4917, 0, 0.508294, 0.508294, 0.508294, 0.508294, 0.508294, 0.508294, 0.508294, 0.508294, 0.508294, 0.508294, 0.508294, 0.508295, 0.508294, 0.508297, 0.508294, 0.508294
15.5278, 0, 0.505457, 0.505453, 1.41421, -0.505457, 0, 0.505453, 0.505453, 0.505453, 0.505453, 0.505453, 0.505453, 0.505453, 0.505453, 0.505453, 0.505453, 0.505453, 0.505454, 0.505453, 0.505457, 0.505453, 0.505453
15.5357, 0, 0.502491, 0.502487, 1.41421, -0.502491, 0, 0.502487, 0.502487, 0.502487, 0.502487, 0.502487, 0.502487, 0.502487, 0.502487, 0.502487, 0.502487, 0.502487, 0.502487, 0.502487, 0.502491, 0.502487, 0.502487
15.5435, 0, 0.499501, 0.499495, 1.41421, -0.499501, 0, 0.499495, 0.499495, 0.499495, 0.499495, 0.499495, 0.499495, 0.499495, 0.499495, 0.499495, 0.499495, 0.499495, 0.499496, 0.499495, 0.4995, 0.499495, 0.499495
15.5514, 0, 0.496502, 0.496495, 1.41421, -0.496502, 0, 0.496495, 0.496495, 0.496495, 0.496495, 0.496495, 0.496495, 0.496495, 0.496495, 0.496495, 0.496495, 0.496495, 0.496496, 0.496495, 0.496502, 0.496495, 0.496495
15.5593, 0, 0.493154, 0.493146, 1.41421, -0.493154, 0, 0.493146, 0.493146, 0.493146, 0.493146, 0.493146, 0.493146, 0.493146, 0.493146, 0.493146, 0.493146, 0.493146, 0.493146, 0.493146, 0.493154, 0.493146, 0.493146
15.5672, 4, 0.489465, 0.489454, 2.44949, 3.51054, 0, 0.489454, 0.489454, 0.489454, 0.489454, 0.489454, 0.489454, 0.489454, 0.489454, 0.489454, 0.489454, 0.489454, 0.489455, 0.489454, 0.489464, 0.489454, 0.489454
15.5751, 2, 0.48533, 0.485317, 2, 1.51467, 0, 0.485317, 0.485317, 0.485317, 0.485317, 0.485317, 0.485317, 0.485317, 0.485317, 0.485317, 0.485317, 0.485317, 0.485318, 0.485317, 0.485329, 0.485317, 0.485317
15.583, 0, 0.480843, 0.480828, 1.41421, -0.480843, 0, 0.480828, 0.480828, 0.480828, 0.480828, 0.480828, 0.480828, 0.480828, 0.480828, 0.480828, 0.480828, 0.480828, 0.480828, 0.480828, 0.480843, 0.480828, 0.480828
15.5909, 0, 0.476194, 0.476175, 1.41421, -0.476194, 0, 0.476175, 0.476175, 0.476175, 0.476175, 0.476175, 0.476175, 0.476175, 0.476175, 0.476175, 0.476175, 0.476175, 0.476176, 0.476175, 0.476193, 0.476175, 0.476175
15.5987, 0, 0.471568, 0.471545, 1.41421, -0.471568, 0, 0.471545, 0.471545, 0.471545, 0.471545, 0.471545, 0.471545, 0.471545, 0.471545, 0.471545, 0.471545, 0.471545, 0.471546, 0.471545, 0.471567, 0.471545, 0.471545
15.6066, 2, 0.466768, 0.46674, 2, 1.53323, 0, 0.46674, 0.46674, 0.46674, 0.46674, 0.46674, 0.46674, 0.46674, 0.46674, 0.46674, 0.46674, 0.46674, 0.466741, 0.46674, 0.466767, 0.46674, 0.46674
15.6145, 2, 0.461455, 0.461422, 2, 1.53854, 0, 0.461422, 0.461422, 0.461422, 0.461422, 0.461422, 0.461422, 0.461422, 0.461422, 0.461422, 0.461422, 0.461422, 0.461423, 0.461422, 0.461455, 0.461422, 0.461422
15.6224, 0, 0.455696, 0.455656, 1.41421, -0.455696, 0, 0.455656, 0.455656, 0.455656, 0.455656, 0.455656, 0.455656, 0.455656, 0.455656, 0.455656, 0.455656, 0.455656, 0.455657, 0.455656, 0.455695, 0.455656, 0.455656
15.6303, 0, 0.449736, 0.449689, 1.41421, -0.449736, 0, 0.449689, 0.449689, 0.449689, 0.449689, 0.449689, 0.449689, 0.449689, 0.449689, 0.449689, 0.449689, 0.449689, 0.449689, 0.449689, 0.449735, 0.449689, 0.449689
15.6382, 2, 0.443817, 0.443761, 2, 1.55618, 0, 0.443761, 0.443761, 0.443761, 0.443761, 0.443761, 0.443761, 0.443761, 0.443761, 0.443761, 0.443761, 0.443761, 0.443761, 0.443761, 0.443816, 0.443761, 0.443761
15.6461, 2, 0.439181, 0.439114, 2, 1.56082, 0, 0.439114, 0.439114, 0.439114, 0.439114, 0.439114, 0.439114, 0.439114, 0.439114, 0.439114, 0.439114, 0.439114, 0.439115, 0.439114, 0.43918, 0.439114, 0.439114
15.654, 0, 0.43369, 0.433612, 1.41421, -0.43369, 0, 0.433612, 0.433612, 0.433612, 0.433612, 0.433612, 0.433612, 0.433612, 0.433612, 0.433612, 0.433612, 0.433612, 0.433612, 0.433612, 0.433689, 0.433612, 0.433612
15.6618, 2, 0.42743, 0.427339, 2, 1.57257, 0, 0.427339, 0.427339, 0.427339, 0.427339, 0.427339, 0.427339, 0.427339, 0.427339, 0.427339, 0.427339, 0.427339, 0.42734, 0.427339, 0.42743, 0.427339, 0.427339
15.6697, 0, 0.420819, 0.420713, 1.41421, -0.420819, 0, 0.420713, 0.420713, 0.420713, 0.420713, 0.420713, 0.420713, 0.420713, 0.420713, 0.420713, 0.420713, 0.420713, 0.420714, 0.420713, 0.420819, 0.420713, 0.420713
15.6776, 2, 0.414262, 0.414139, 2, 1.58574, 0, 0.414139, 0.414139, 0.414139, 0.414139, 0.414139, 0.414139, 0.414139, 0.414139, 0.414139, 0.414139, 0.414139, 0.414139, 0.414139, 0.414262, 0.414139, 0.414139
