   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_305.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
22.4861, 0, 0.0022832, 0, 1.41421, -0.0022832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00165658, 0, 0.000626622, 0, 0
22.494, 0, 0.00249183, 0, 1.41421, -0.00249183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00188361, 0, 0.000608228, 0, 0
22.5019, 0, 0.002722, 0, 1.41421, -0.002722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00213202, 0, 0.000589983, 0, 0
22.5098, 0, 0.00297412, 0, 1.41421, -0.00297412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00240224, 0, 0.000571879, 0, 0
22.5177, 0, 0.00324834, 0, 1.41421, -0.00324834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00269444, 0, 0.000553907, 0, 0
22.5255, 0, 0.00354455, 0, 1.41421, -0.00354455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00300848, 0, 0.000536068, 0, 0
22.5334, 0, 0.00386227, 0, 1.41421, -0.00386227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00334391, 0, 0.00051836, 0, 0
22.5413, 0, 0.0042008, 0, 1.41421, -0.0042008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00370002, 0, 0.000500783, 0, 0
22.5492, 0, 0.00455878, 0, 1.41421, -0.00455878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00407543, 0, 0.000483352, 0, 0
22.5571, 0, 0.00493472, 0, 1.41421, -0.00493472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00446865, 0, 0.000466074, 0, 0
22.5649, 0, 0.00532665, 0, 1.41421, -0.00532665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00487769, 0, 0.000448959, 0, 0
22.5728, 0, 0.00573227, 0, 1.41421, -0.00573227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00530025, 0, 0.000432019, 0, 0
22.5807, 0, 0.00614862, 0, 1.41421, -0.00614862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00573335, 0, 0.000415279, 0, 0
22.5886, 0, 0.00657276, 0, 1.41421, -0.00657276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00617401, 0, 0.00039875, 0, 0
22.5965, 0, 0.00700095, 0, 1.41421, -0.00700095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00661849, 0, 0.00038246, 0, 0
22.6044, 0, 0.0074295, 0, 1.41421, -0.0074295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00706307, 0, 0.000366426, 0, 0
22.6122, 0, 0.00785433, 0, 1.41421, -0.00785433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00750366, 0, 0.000350673, 0, 0
22.6201, 0, 0.00827117, 0, 1.41421, -0.00827117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00793595, 0, 0.000335222, 0, 0
22.628, 0, 0.0086756, 0, 1.41421, -0.0086756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0083555, 0, 0.000320097, 0, 0
22.6359, 0, 0.00906315, 0, 1.41421, -0.00906315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00875783, 0, 0.000305322, 0, 0
22.6438, 0, 0.00942945, 0, 1.41421, -0.00942945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00913853, 0, 0.000290916, 0, 0
22.6516, 0, 0.00976995, 0, 1.41421, -0.00976995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00949304, 0, 0.000276907, 0, 0
22.6595, 0, 0.0100806, 0, 1.41421, -0.0100806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00981725, 0, 0.000263312, 0, 0
22.6674, 0, 0.0103574, 0, 1.41421, -0.0103574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0101072, 0, 0.000250149, 0, 0
22.6753, 0, 0.0105968, 0, 1.41421, -0.0105968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0103594, 0, 0.000237436, 0, 0
22.6832, 0, 0.0107958, 0, 1.41421, -0.0107958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0105706, 0, 0.000225184, 0, 0
22.6911, 0, 0.0109516, 0, 1.41421, -0.0109516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0107382, 0, 0.000213408, 0, 0
22.6989, 0, 0.0110621, 0, 1.41421, -0.0110621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108599, 0, 0.000202121, 0, 0
22.7068, 0, 0.0111257, 0, 1.41421, -0.0111257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0109343, 0, 0.000191326, 0, 0
22.7147, 0, 0.0111415, 0, 1.41421, -0.0111415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0109605, 0, 0.000181027, 0, 0
22.7226, 0, 0.0111094, 0, 1.41421, -0.0111094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0109382, 0, 0.000171227, 0, 0
22.7305, 0, 0.0110296, 0, 1.41421, -0.0110296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108677, 0, 0.000161923, 0, 0
22.7383, 0, 0.0109032, 0, 1.41421, -0.0109032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0107501, 0, 0.000153111, 0, 0
22.7462, 0, 0.0107318, 0, 1.41421, -0.0107318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.010587, 0, 0.000144782, 0, 0
22.7541, 0, 0.0105176, 0, 1.41421, -0.0105176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0103807, 0, 0.000136931, 0, 0
22.762, 0, 0.0102635, 0, 1.41421, -0.0102635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0101339, 0, 0.000129546, 0, 0
22.7699, 0, 0.00997247, 0, 1.41421, -0.00997247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00984986, 0, 0.000122611, 0, 0
22.7777, 0, 0.00964829, 0, 1.41421, -0.00964829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00953218, 0, 0.000116112, 0, 0
22.7856, 2, 0.00929479, 0, 2, 1.99071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00918476, 0, 0.00011003, 0, 0
22.7935, 0, 0.00891634, 0, 1.41421, -0.00891634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00881199, 0, 0.00010435, 0, 0
22.8014, 0, 0.00851715, 0, 1.41421, -0.00851715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0084181, 0, 9.90495e-05, 0, 0
22.8093, 0, 0.00810186, 0, 1.41421, -0.00810186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00800775, 0, 9.4111e-05, 0, 0
22.8172, 0, 0.00767485, 0, 1.41421, -0.00767485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00758534, 0, 8.95122e-05, 0, 0
22.825, 0, 0.00724054, 0, 1.41421, -0.00724054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0071553, 0, 8.52319e-05, 0, 0
22.8329, 0, 0.00680319, 0, 1.41421, -0.00680319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00672194, 0, 8.12487e-05, 0, 0
22.8408, 0, 0.00636687, 0, 1.41421, -0.00636687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00628933, 0, 7.75413e-05, 0, 0
22.8487, 0, 0.00593531, 0, 1.41421, -0.00593531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00586122, 0, 7.40881e-05, 0, 0
22.8566, 0, 0.00551224, 0, 1.41421, -0.00551224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00544137, 0, 7.08701e-05, 0, 0
22.8644, 0, 0.00510073, 0, 1.41421, -0.00510073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00503286, 0, 6.78666e-05, 0, 0
22.8723, 0, 0.0047036, 0, 1.41421, -0.0047036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00463855, 0, 6.50585e-05, 0, 0
22.8802, 0, 0.00432332, 0, 1.41421, -0.00432332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00426089, 0, 6.24272e-05, 0, 0
22.8881, 0, 0.00396194, 0, 1.41421, -0.00396194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00390198, 0, 5.99555e-05, 0, 0
22.896, 0, 0.00362105, 0, 1.41421, -0.00362105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00356342, 0, 5.76264e-05, 0, 0
22.9038, 0, 0.00330205, 0, 1.41421, -0.00330205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00324662, 0, 5.54251e-05, 0, 0
22.9117, 0, 0.00300595, 0, 1.41421, -0.00300595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00295261, 0, 5.33379e-05, 0, 0
22.9196, 0, 0.00273327, 0, 1.41421, -0.00273327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00268192, 0, 5.13511e-05, 0, 0
22.9275, 0, 0.00248428, 0, 1.41421, -0.00248428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00243483, 0, 4.94525e-05, 0, 0
22.9354, 0, 0.00225899, 0, 1.41421, -0.00225899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00221136, 0, 4.76312e-05, 0, 0
22.9433, 0, 0.00205712, 0, 1.41421, -0.00205712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00201125, 0, 4.58774e-05, 0, 0
22.9511, 0, 0.00187813, 0, 1.41421, -0.00187813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00183395, 0, 4.41819e-05, 0, 0
22.959, 0, 0.00172142, 0, 1.41421, -0.00172142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00167888, 0, 4.25378e-05, 0, 0
22.9669, 0, 0.00158607, 0, 1.41421, -0.00158607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00154513, 0, 4.09379e-05, 0, 0
22.9748, 0, 0.00147106, 0, 1.41421, -0.00147106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00143168, 0, 3.93764e-05, 0, 0
22.9827, 0, 0.00137527, 0, 1.41421, -0.00137527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00133742, 0, 3.78484e-05, 0, 0
22.9905, 0, 0.00129749, 0, 1.41421, -0.00129749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00126114, 0, 3.635e-05, 0, 0
22.9984, 0, 0.00123643, 0, 1.41421, -0.00123643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00120155, 0, 3.48779e-05, 0, 0
23.0063, 0, 0.00119073, 0, 1.41421, -0.00119073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011573, 0, 3.3429e-05, 0, 0
23.0142, 0, 0.00115906, 0, 1.41421, -0.00115906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00112706, 0, 3.20029e-05, 0, 0
23.0221, 0, 0.00114001, 0, 1.41421, -0.00114001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00110941, 0, 3.05977e-05, 0, 0
23.0299, 0, 0.00113217, 0, 1.41421, -0.00113217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00110296, 0, 2.9213e-05, 0, 0
23.0378, 0, 0.00113416, 0, 1.41421, -0.00113416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00110631, 0, 2.78487e-05, 0, 0
23.0457, 0, 0.00114459, 0, 1.41421, -0.00114459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00111809, 0, 2.65052e-05, 0, 0
23.0536, 0, 0.00116212, 0, 1.41421, -0.00116212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00113694, 0, 2.5183e-05, 0, 0
23.0615, 0, 0.0011854, 0, 1.41421, -0.0011854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00116152, 0, 2.38838e-05, 0, 0
23.0694, 0, 0.00121316, 0, 1.41421, -0.00121316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00119055, 0, 2.26088e-05, 0, 0
23.0772, 0, 0.00124415, 0, 1.41421, -0.00124415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00122279, 0, 2.13595e-05, 0, 0
23.0851, 0, 0.00127719, 0, 1.41421, -0.00127719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00125705, 0, 2.01378e-05, 0, 0
23.093, 0, 0.00131113, 0, 1.41421, -0.00131113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00129219, 0, 1.89455e-05, 0, 0
23.1009, 0, 0.00134492, 0, 1.41421, -0.00134492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00132714, 0, 1.77844e-05, 0, 0
23.1088, 0, 0.00137757, 0, 1.41421, -0.00137757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00136091, 0, 1.66562e-05, 0, 0
23.1166, 0, 0.00140815, 0, 1.41421, -0.00140815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00139259, 0, 1.55631e-05, 0, 0
23.1245, 0, 0.00143583, 0, 1.41421, -0.00143583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00142132, 0, 1.4507e-05, 0, 0
23.1324, 0, 0.00145987, 0, 1.41421, -0.00145987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144638, 0, 1.34892e-05, 0, 0
23.1403, 0, 0.00147963, 0, 1.41421, -0.00147963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00146712, 0, 1.25112e-05, 0, 0
23.1482, 0, 0.00149457, 0, 1.41421, -0.00149457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001483, 0, 1.15742e-05, 0, 0
23.156, 0, 0.00150425, 0, 1.41421, -0.00150425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149357, 0, 1.06791e-05, 0, 0
23.1639, 0, 0.00150832, 0, 1.41421, -0.00150832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149849, 0, 9.82698e-06, 0, 0
23.1718, 0, 0.00150656, 0, 1.41421, -0.00150656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149754, 0, 9.01826e-06, 0, 0
23.1797, 0, 0.00149884, 0, 1.41421, -0.00149884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149059, 0, 8.25319e-06, 0, 0
23.1876, 0, 0.00148514, 0, 1.41421, -0.00148514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00147761, 0, 7.53182e-06, 0, 0
23.1955, 0, 0.00146554, 0, 1.41421, -0.00146554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00145868, 0, 6.85391e-06, 0, 0
23.2033, 0, 0.0014402, 0, 1.41421, -0.0014402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00143398, 0, 6.21902e-06, 0, 0
23.2112, 0, 0.00140936, 0, 1.41421, -0.00140936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00140374, 0, 5.62631e-06, 0, 0
23.2191, 0, 0.00137338, 0, 1.41421, -0.00137338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00136831, 0, 5.07517e-06, 0, 0
23.227, 0, 0.00133264, 0, 1.41421, -0.00133264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00132808, 0, 4.56421e-06, 0, 0
23.2349, 0, 0.00128761, 0, 1.41421, -0.00128761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00128352, 0, 4.09241e-06, 0, 0
23.2427, 0, 0.0012388, 0, 1.41421, -0.0012388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00123514, 0, 3.65819e-06, 0, 0
23.2506, 0, 0.00118673, 0, 1.41421, -0.00118673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00118347, 0, 3.25999e-06, 0, 0
23.2585, 0, 0.00113196, 0, 1.41421, -0.00113196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00112906, 0, 2.89603e-06, 0, 0
23.2664, 0, 0.0010751, 0, 1.41421, -0.0010751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00107253, 0, 2.56474e-06, 0, 0
23.2743, 0, 0.0010167, 0, 1.41421, -0.0010167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00101444, 0, 2.26419e-06, 0, 0
23.2821, 0, 0.000957343, 0, 1.41421, -0.000957343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00095535, 0, 1.99252e-06, 0, 0
23.29, 0, 0.000897574, 0, 1.41421, -0.000897574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000895826, 0, 1.74784e-06, 0, 0
23.2979, 0, 0.000837916, 0, 1.41421, -0.000837916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000836388, 0, 1.52829e-06, 0, 0
23.3058, 0, 0.00077886, 0, 1.41421, -0.00077886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000777528, 0, 1.33199e-06, 0, 0
23.3137, 0, 0.000720839, 0, 1.41421, -0.000720839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000719682, 0, 1.15709e-06, 0, 0
23.3216, 0, 0.000664285, 0, 1.41421, -0.000664285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000663283, 0, 1.0019e-06, 0, 0
23.3294, 0, 0.000609538, 0, 1.41421, -0.000609538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000608674, 0, 8.64679e-07, 0, 0
23.3373, 0, 0.000556889, 0, 1.41421, -0.000556889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000556146, 0, 7.43759e-07, 0, 0
23.3452, 0, 0.000506616, 0, 1.41421, -0.000506616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000505979, 0, 6.37649e-07, 0, 0
23.3531, 0, 0.000458906, 0, 1.41421, -0.000458906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000458361, 0, 5.44858e-07, 0, 0
23.361, 0, 0.000413897, 0, 1.41421, -0.000413897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000413433, 0, 4.63993e-07, 0, 0
23.3688, 0, 0.000371714, 0, 1.41421, -0.000371714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00037132, 0, 3.93818e-07, 0, 0
23.3767, 0, 0.000332402, 0, 1.41421, -0.000332402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000332069, 0, 3.33129e-07, 0, 0
23.3846, 0, 0.000295978, 0, 1.41421, -0.000295978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000295697, 0, 2.8084e-07, 0, 0
23.3925, 0, 0.00026242, 0, 1.41421, -0.00026242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000262184, 0, 2.35954e-07, 0, 0
23.4004, 0, 0.000231675, 0, 1.41421, -0.000231675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000231478, 0, 1.97566e-07, 0, 0
23.4082, 0, 0.000203661, 0, 1.41421, -0.000203661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000203496, 0, 1.64859e-07, 0, 0
23.4161, 0, 0.000178266, 0, 1.41421, -0.000178266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000178129, 0, 1.37088e-07, 0, 0
23.424, 0, 0.00015538, 0, 1.41421, -0.00015538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000155266, 0, 1.13608e-07, 0, 0
23.4319, 0, 0.000134856, 0, 1.41421, -0.000134856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000134762, 0, 9.38248e-08, 0, 0
23.4398, 0, 0.000116547, 0, 1.41421, -0.000116547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00011647, 0, 7.72186e-08, 0, 0
23.4477, 0, 0.000100294, 0, 1.41421, -0.000100294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00010023, 0, 6.33279e-08, 0, 0
23.4555, 0, 8.59445e-05, 0, 1.41421, -8.59445e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.58927e-05, 0, 5.17578e-08, 0, 0
23.4634, 0, 7.33369e-05, 0, 1.41421, -7.33369e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.32948e-05, 0, 4.2154e-08, 0, 0
23.4713, 0, 6.23121e-05, 0, 1.41421, -6.23121e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.22779e-05, 0, 3.42104e-08, 0, 0
23.4792, 0, 5.27234e-05, 0, 1.41421, -5.27234e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.26957e-05, 0, 2.76677e-08, 0, 0
23.4871, 0, 4.44223e-05, 0, 1.41421, -4.44223e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44e-05, 0, 2.22977e-08, 0, 0
23.4949, 0, 3.72708e-05, 0, 1.41421, -3.72708e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72529e-05, 0, 1.79067e-08, 0, 0
