   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_22.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.62972, 0, 5.79282e-06, 8.74868e-07, 1.41421, -5.79282e-06, 8.79448e-07, 8.74868e-07, 8.74881e-07, 8.74893e-07, 8.74919e-07, 8.75939e-07, 8.75118e-07, 8.75744e-07, 8.75871e-07, 8.74985e-07, 8.98302e-07, 8.94637e-07, 8.83881e-07, 2.94236e-06, 8.90918e-07, 8.77918e-07, 8.74939e-07, 8.75483e-07, 8.75583e-07, 8.83096e-07, 8.74871e-07, 3.6158e-06, 8.74868e-07, 8.9547e-07
0.637623, 0, 1.16383e-05, 2.21307e-06, 1.41421, -1.16383e-05, 2.22465e-06, 2.21307e-06, 2.2131e-06, 2.21313e-06, 2.2132e-06, 2.21578e-06, 2.2137e-06, 2.21528e-06, 2.2156e-06, 2.21336e-06, 2.27504e-06, 2.26308e-06, 2.23587e-06, 7.44342e-06, 2.23646e-06, 2.22078e-06, 2.21324e-06, 2.21411e-06, 2.21496e-06, 2.22754e-06, 2.21307e-06, 6.15212e-06, 2.21307e-06, 2.26519e-06
0.645526, 0, 2.43533e-05, 5.38033e-06, 1.41421, -2.43533e-05, 5.4085e-06, 5.38033e-06, 5.38041e-06, 5.38048e-06, 5.38064e-06, 5.38692e-06, 5.38186e-06, 5.38572e-06, 5.3865e-06, 5.38105e-06, 5.53541e-06, 5.50193e-06, 5.43577e-06, 1.80973e-05, 5.41413e-06, 5.39909e-06, 5.38076e-06, 5.38207e-06, 5.38513e-06, 5.40545e-06, 5.38035e-06, 1.10438e-05, 5.38033e-06, 5.50705e-06
0.65343, 0, 5.18459e-05, 1.25758e-05, 1.41421, -5.18459e-05, 1.26417e-05, 1.25758e-05, 1.2576e-05, 1.25762e-05, 1.25765e-05, 1.25912e-05, 1.25794e-05, 1.25884e-05, 1.25902e-05, 1.25775e-05, 1.29498e-05, 1.28601e-05, 1.27054e-05, 4.23028e-05, 1.26243e-05, 1.26197e-05, 1.25768e-05, 1.25787e-05, 1.25875e-05, 1.26188e-05, 1.25759e-05, 2.07692e-05, 1.25758e-05, 1.2872e-05
0.661333, 0, 0.000110107, 2.82677e-05, 1.41421, -0.000110107, 2.84157e-05, 2.82677e-05, 2.82681e-05, 2.82685e-05, 2.82694e-05, 2.83023e-05, 2.82758e-05, 2.8296e-05, 2.83001e-05, 2.82715e-05, 2.9143e-05, 2.89067e-05, 2.8559e-05, 9.50947e-05, 2.83366e-05, 2.83663e-05, 2.827e-05, 2.82724e-05, 2.82953e-05, 2.83404e-05, 2.82678e-05, 4.02763e-05, 2.82677e-05, 2.89336e-05
0.669237, 0, 0.000230096, 6.11198e-05, 1.41421, -0.000230096, 6.14399e-05, 6.11198e-05, 6.11207e-05, 6.11215e-05, 6.11234e-05, 6.11947e-05, 6.11372e-05, 6.1181e-05, 6.11899e-05, 6.1128e-05, 6.31176e-05, 6.25016e-05, 6.17498e-05, 0.000205629, 6.12171e-05, 6.1333e-05, 6.11247e-05, 6.11274e-05, 6.11822e-05, 6.12412e-05, 6.112e-05, 7.90724e-05, 6.11198e-05, 6.25598e-05
0.67714, 0, 0.000469081, 0.000127154, 1.41421, -0.000469081, 0.00012782, 0.000127154, 0.000127156, 0.000127158, 0.000127162, 0.00012731, 0.000127191, 0.000127282, 0.0001273, 0.000127171, 0.000131608, 0.000130029, 0.000128465, 0.000427834, 0.000127291, 0.000127598, 0.000127165, 0.000127167, 0.00012729, 0.000127355, 0.000127155, 0.000154666, 0.000127154, 0.00013015
0.685043, 0, 0.000928161, 0.000254597, 1.41421, -0.000928161, 0.000255931, 0.000254597, 0.000254601, 0.000254604, 0.000254612, 0.000254909, 0.00025467, 0.000254852, 0.000254889, 0.000254631, 0.00026432, 0.000260355, 0.000257222, 0.000856731, 0.000254788, 0.000255485, 0.000254618, 0.000254617, 0.000254883, 0.000254926, 0.000254598, 0.000297865, 0.000254597, 0.000260597
0.692947, 0, 0.00177746, 0.000490781, 1.41421, -0.00177746, 0.000493352, 0.000490781, 0.000490788, 0.000490795, 0.000490809, 0.000491382, 0.000490921, 0.000491272, 0.000491344, 0.000490847, 0.000511582, 0.000501881, 0.000495842, 0.0016517, 0.000491045, 0.000492494, 0.00049082, 0.000490812, 0.000491359, 0.000491316, 0.000490782, 0.000560366, 0.000490781, 0.000502349
0.70085, 0, 0.00328944, 0.000911117, 1.41421, -0.00328944, 0.000915891, 0.000911117, 0.00091113, 0.000911142, 0.000911169, 0.000912233, 0.000911376, 0.000912029, 0.000912162, 0.000911238, 0.000954739, 0.000931728, 0.000920513, 0.00306676, 0.000911482, 0.000914296, 0.00091119, 0.000911165, 0.000912244, 0.000911983, 0.000911119, 0.0010247, 0.000911117, 0.000932596
0.708754, 0, 0.00587885, 0.00162955, 1.41421, -0.00587885, 0.00163809, 0.00162955, 0.00162958, 0.0016296, 0.00162965, 0.00163155, 0.00163002, 0.00163118, 0.00163142, 0.00162977, 0.00171919, 0.00166643, 0.00164636, 0.00548586, 0.00163006, 0.00163524, 0.00162968, 0.00162963, 0.00163168, 0.00163095, 0.00162956, 0.00181599, 0.00162955, 0.00166798
0.716657, 0, 0.0101447, 0.00280897, 1.41421, -0.0101447, 0.00282369, 0.00280897, 0.00280901, 0.00280905, 0.00280913, 0.00281241, 0.00280977, 0.00281178, 0.00281219, 0.00280934, 0.00298925, 0.00287254, 0.00283795, 0.00945811, 0.00280966, 0.00281877, 0.00280919, 0.00280908, 0.00281283, 0.0028112, 0.00280897, 0.00311381, 0.00280897, 0.00287522
0.724561, 0, 0.0169053, 0.00466869, 1.41421, -0.0169053, 0.00469318, 0.00466869, 0.00466876, 0.00466882, 0.00466896, 0.00467442, 0.00467002, 0.00467337, 0.00467405, 0.00466932, 0.00502313, 0.00477439, 0.00471688, 0.0157234, 0.00466963, 0.004685, 0.00466907, 0.00466888, 0.00467548, 0.00467225, 0.00466871, 0.0051613, 0.00466869, 0.00477885
0.732464, 0, 0.027216, 0.00748565, 1.41421, -0.027216, 0.00752493, 0.00748565, 0.00748576, 0.00748586, 0.00748608, 0.00749483, 0.00748779, 0.00749316, 0.00749425, 0.00748665, 0.00816565, 0.00765519, 0.00756294, 0.0252167, 0.00748692, 0.00751181, 0.00748625, 0.00748593, 0.00749717, 0.00749127, 0.00748567, 0.0082675, 0.00748565, 0.00766233
0.740367, 0, 0.0423532, 0.0115846, 1.41421, -0.0423532, 0.0116454, 0.0115846, 0.0115848, 0.0115849, 0.0115853, 0.0115988, 0.0115879, 0.0115962, 0.0115979, 0.0115862, 0.0128555, 0.0118471, 0.0117043, 0.0390361, 0.0115863, 0.0116251, 0.0115856, 0.011585, 0.0116035, 0.0115934, 0.0115847, 0.0127981, 0.0115846, 0.0118582
0.748271, 1, 0.0637576, 0.0173148, 1.73205, 0.936242, 0.0174058, 0.0173148, 0.0173151, 0.0173153, 0.0173158, 0.0173361, 0.0173198, 0.0173322, 0.0173347, 0.0173172, 0.0196245, 0.0177073, 0.0174938, 0.0583643, 0.0173171, 0.0173754, 0.0173162, 0.0173155, 0.0173449, 0.0173283, 0.0173149, 0.0191511, 0.0173148, 0.0177239
0.756174, 0, 0.0929258, 0.0250111, 1.41421, -0.0929258, 0.0251425, 0.0250111, 0.0250115, 0.0250118, 0.0250126, 0.0250418, 0.0250183, 0.0250362, 0.0250399, 0.0250145, 0.0290867, 0.0255784, 0.0252697, 0.0843395, 0.0250141, 0.0250986, 0.0250131, 0.0250121, 0.0250574, 0.0250313, 0.0250112, 0.0277158, 0.0250111, 0.0256023
0.764078, 0, 0.131261, 0.0349428, 1.41421, -0.131261, 0.0351265, 0.0349428, 0.0349433, 0.0349438, 0.0349448, 0.0349857, 0.0349528, 0.0349779, 0.034983, 0.0349475, 0.0419155, 0.0357358, 0.0353043, 0.117883, 0.0349466, 0.0350651, 0.0349456, 0.0349442, 0.0350119, 0.0349726, 0.0349429, 0.0388173, 0.0349428, 0.0357693
0.771981, 0, 0.179897, 0.0472574, 1.41421, -0.179897, 0.047506, 0.0472574, 0.0472581, 0.0472587, 0.0472601, 0.0473155, 0.0472709, 0.0473049, 0.0473118, 0.0472637, 0.0588101, 0.0483307, 0.0477467, 0.159512, 0.0472622, 0.047423, 0.0472612, 0.0472595, 0.0473576, 0.0473, 0.0472575, 0.0526558, 0.0472574, 0.048376
0.779884, 0, 0.23952, 0.0619284, 1.41421, -0.23952, 0.0622546, 0.0619284, 0.0619293, 0.0619302, 0.061932, 0.0620047, 0.0619462, 0.0619908, 0.0619998, 0.0619368, 0.0804473, 0.0633362, 0.0625702, 0.209162, 0.0619344, 0.0621456, 0.0619334, 0.0619315, 0.0620697, 0.0619879, 0.0619286, 0.0692508, 0.0619284, 0.0633956
0.787788, 0, 0.310227, 0.0787224, 1.41421, -0.310227, 0.0791374, 0.0787224, 0.0787236, 0.0787246, 0.078727, 0.0788194, 0.078745, 0.0788017, 0.0788132, 0.078733, 0.107421, 0.0805138, 0.0795391, 0.266076, 0.0787297, 0.0789988, 0.0787288, 0.0787268, 0.0789162, 0.0788029, 0.0787227, 0.088408, 0.0787224, 0.0805895
0.795691, 0.944998, 0.391435, 0.0971922, 1.7161, 0.553564, 0.0977051, 0.0971922, 0.0971936, 0.0971949, 0.0971978, 0.0973121, 0.0972201, 0.0972902, 0.0973044, 0.0972053, 0.140163, 0.0994065, 0.0982017, 0.328781, 0.0972009, 0.0975338, 0.0972, 0.0971983, 0.0974514, 0.0972975, 0.0971925, 0.109721, 0.0971922, 0.0995002
0.803595, 0.0550018, 0.481871, 0.116706, 1.43353, -0.426869, 0.117323, 0.116706, 0.116708, 0.11671, 0.116713, 0.11685, 0.11674, 0.116824, 0.116841, 0.116722, 0.178843, 0.119369, 0.11792, 0.395184, 0.116716, 0.117117, 0.116716, 0.116715, 0.117045, 0.11684, 0.116707, 0.132618, 0.116706, 0.119482
0.811498, 0.940181, 0.579634, 0.136509, 1.7147, 0.360547, 0.137231, 0.136509, 0.136511, 0.136513, 0.136517, 0.136678, 0.136548, 0.136647, 0.136667, 0.136527, 0.223258, 0.139628, 0.137931, 0.462772, 0.13652, 0.13699, 0.13652, 0.13652, 0.136941, 0.136672, 0.136509, 0.156456, 0.136509, 0.139762
0.819402, 0.0598194, 0.682318, 0.155804, 1.43521, -0.622499, 0.15663, 0.155804, 0.155806, 0.155808, 0.155813, 0.155997, 0.155849, 0.155962, 0.155984, 0.155825, 0.272702, 0.159371, 0.15743, 0.528893, 0.155817, 0.156354, 0.155816, 0.155819, 0.156343, 0.155997, 0.155804, 0.18065, 0.155804, 0.159526
0.827305, 0.935356, 0.787188, 0.173847, 1.71329, 0.148168, 0.174771, 0.173847, 0.173849, 0.173851, 0.173857, 0.174063, 0.173897, 0.174023, 0.174049, 0.17387, 0.325876, 0.177835, 0.175665, 0.591061, 0.173861, 0.174461, 0.173861, 0.173866, 0.174508, 0.174068, 0.173847, 0.204814, 0.173847, 0.178013
0.835208, 0.0646438, 0.891374, 0.190026, 1.43689, -0.826731, 0.191038, 0.190026, 0.190028, 0.190031, 0.190037, 0.190262, 0.190081, 0.190219, 0.190247, 0.190051, 0.380825, 0.194396, 0.192018, 0.647225, 0.190041, 0.190698, 0.190041, 0.19005, 0.190823, 0.19027, 0.190026, 0.228902, 0.190026, 0.194599
0.843112, 1.93054, 0.992095, 0.203919, 1.98256, 0.938443, 0.205009, 0.203919, 0.203922, 0.203925, 0.203931, 0.204174, 0.203979, 0.204128, 0.204158, 0.203947, 0.43499, 0.208622, 0.206064, 0.695968, 0.203936, 0.204642, 0.203937, 0.20395, 0.204867, 0.20418, 0.20392, 0.253296, 0.203919, 0.208856
0.851015, 0.0694614, 1.08687, 0.215322, 1.43856, -1.01741, 0.216476, 0.215322, 0.215325, 0.215328, 0.215335, 0.215592, 0.215385, 0.215542, 0.215575, 0.215351, 0.485361, 0.220303, 0.217594, 0.736583, 0.21534, 0.216085, 0.215341, 0.215358, 0.216435, 0.21559, 0.215322, 0.278832, 0.215322, 0.220578
0.858919, 0.925714, 1.17375, 0.224233, 1.71047, -0.248035, 0.225439, 0.224233, 0.224236, 0.224239, 0.224246, 0.224515, 0.224298, 0.224463, 0.224497, 0.224263, 0.528768, 0.229438, 0.226608, 0.76905, 0.224251, 0.225027, 0.224253, 0.224276, 0.22553, 0.2245, 0.224233, 0.306731, 0.224233, 0.229771
0.866822, 0.0742863, 1.25145, 0.230821, 1.44024, -1.17716, 0.232069, 0.230821, 0.230825, 0.230828, 0.230835, 0.231113, 0.230889, 0.23106, 0.231094, 0.230853, 0.562258, 0.2362, 0.233276, 0.793911, 0.230841, 0.231636, 0.230844, 0.230873, 0.232332, 0.231079, 0.230822, 0.338442, 0.230821, 0.23662
0.874725, 1, 1.3195, 0.235375, 1.73205, -0.319496, 0.236653, 0.235375, 0.235379, 0.235382, 0.235389, 0.235674, 0.235445, 0.23562, 0.235655, 0.235408, 0.583508, 0.240882, 0.237889, 0.812101, 0.235395, 0.236201, 0.235401, 0.235437, 0.237151, 0.235616, 0.235376, 0.375384, 0.235375, 0.241433
0.882629, 1.83695, 1.37817, 0.238243, 1.95881, 0.458772, 0.239543, 0.238243, 0.238247, 0.23825, 0.238258, 0.238547, 0.238314, 0.238492, 0.238528, 0.238277, 0.591197, 0.243841, 0.2408, 0.82476, 0.238263, 0.23907, 0.238274, 0.238318, 0.24038, 0.238461, 0.238244, 0.41864, 0.238243, 0.244584
0.890532, 0.163054, 1.42841, 0.239785, 1.47073, -1.26535, 0.2411, 0.239785, 0.239789, 0.239792, 0.2398, 0.240093, 0.239857, 0.240037, 0.240073, 0.239819, 0.585228, 0.245444, 0.242372, 0.833067, 0.239805, 0.240603, 0.239822, 0.239878, 0.242468, 0.239977, 0.239786, 0.46863, 0.239785, 0.246463
0.898436, 0.913648, 1.47147, 0.240335, 1.70694, -0.557825, 0.241659, 0.240335, 0.240338, 0.240342, 0.240349, 0.240644, 0.240407, 0.240588, 0.240625, 0.240369, 0.566769, 0.246032, 0.24294, 0.838113, 0.240354, 0.241133, 0.24038, 0.240452, 0.243906, 0.240499, 0.240335, 0.524832, 0.240335, 0.247436
0.906339, 1.9976, 1.5087, 0.240175, 1.9994, 0.488901, 0.241506, 0.240175, 0.240179, 0.240182, 0.24019, 0.240486, 0.240248, 0.24043, 0.240466, 0.240209, 0.538085, 0.245896, 0.242794, 0.840831, 0.240194, 0.240945, 0.240234, 0.240329, 0.245256, 0.240313, 0.240176, 0.58561, 0.240175, 0.247818
0.914243, 2.99758, 1.54113, 0.239533, 2.23553, 1.45646, 0.240867, 0.239533, 0.239537, 0.23954, 0.239548, 0.239845, 0.239606, 0.239788, 0.239825, 0.239567, 0.502195, 0.245266, 0.242159, 0.841961, 0.239551, 0.240265, 0.23961, 0.239739, 0.247194, 0.239646, 0.239534, 0.648212, 0.239533, 0.247867
0.922146, 1.09117, 1.56936, 0.238576, 1.75817, -0.478193, 0.239913, 0.238576, 0.23858, 0.238584, 0.238591, 0.238889, 0.238649, 0.238832, 0.238869, 0.23861, 0.462427, 0.244315, 0.241207, 0.842054, 0.238594, 0.239262, 0.238678, 0.238855, 0.250586, 0.238668, 0.238577, 0.708942, 0.238576, 0.247785
0.930049, 1.90401, 1.59354, 0.237425, 1.97586, 0.31047, 0.238763, 0.237425, 0.237429, 0.237432, 0.23744, 0.237738, 0.237498, 0.237681, 0.237718, 0.237459, 0.421976, 0.243165, 0.240058, 0.841502, 0.237441, 0.238056, 0.237559, 0.237803, 0.25656, 0.237499, 0.237426, 0.763539, 0.237425, 0.247728
0.937953, 0.0959867, 1.61357, 0.23616, 1.44775, -1.51759, 0.237499, 0.23616, 0.236163, 0.236167, 0.236174, 0.236473, 0.236232, 0.236415, 0.236453, 0.236194, 0.383535, 0.241898, 0.238794, 0.840566, 0.236175, 0.23673, 0.236335, 0.236666, 0.266566, 0.236219, 0.23616, 0.807682, 0.23616, 0.247828
0.945856, 0, 1.62947, 0.234832, 1.41421, -1.62947, 0.236172, 0.234832, 0.234836, 0.23484, 0.234847, 0.235145, 0.234905, 0.235088, 0.235125, 0.234867, 0.349063, 0.240569, 0.237468, 0.839412, 0.234846, 0.235339, 0.23506, 0.2355, 0.28237, 0.23488, 0.234833, 0.837562, 0.234832, 0.248222
0.95376, 0.896781, 1.64176, 0.233477, 1.70199, -0.744979, 0.234817, 0.233477, 0.233481, 0.233484, 0.233492, 0.23379, 0.23355, 0.233733, 0.23377, 0.233511, 0.319713, 0.239211, 0.236113, 0.838145, 0.23349, 0.233918, 0.233767, 0.234337, 0.305957, 0.233515, 0.233478, 0.850424, 0.233477, 0.249078
0.961663, 3.89195, 1.65174, 0.232114, 2.42733, 2.2402, 0.233456, 0.232114, 0.232118, 0.232122, 0.232129, 0.232427, 0.232187, 0.23237, 0.232408, 0.232149, 0.295895, 0.237846, 0.23475, 0.836826, 0.232126, 0.232491, 0.23248, 0.233194, 0.339308, 0.232146, 0.232115, 0.844967, 0.232114, 0.250634
0.969566, 0.211273, 1.66152, 0.230759, 1.48703, -1.45025, 0.232103, 0.230759, 0.230763, 0.230766, 0.230774, 0.231072, 0.230832, 0.231015, 0.231052, 0.230793, 0.277437, 0.236489, 0.233395, 0.835491, 0.23077, 0.231075, 0.231213, 0.232073, 0.384034, 0.230785, 0.23076, 0.821542, 0.230759, 0.253231
0.97747, 2.77909, 1.67372, 0.229421, 2.18611, 1.10538, 0.230768, 0.229421, 0.229425, 0.229428, 0.229436, 0.229734, 0.229494, 0.229677, 0.229714, 0.229455, 0.263781, 0.235149, 0.232057, 0.834162, 0.229431, 0.229682, 0.229977, 0.230972, 0.440906, 0.229442, 0.229422, 0.78211, 0.229421, 0.257334
0.985373, 3.99518, 1.69086, 0.228107, 2.44851, 2.30433, 0.229462, 0.228107, 0.228111, 0.228115, 0.228122, 0.22842, 0.22818, 0.228363, 0.228401, 0.228142, 0.254184, 0.233834, 0.230744, 0.832853, 0.228117, 0.228321, 0.228778, 0.22988, 0.509356, 0.228125, 0.228108, 0.729958, 0.228107, 0.263538
0.993277, 1.22572, 1.71469, 0.226824, 1.79603, -0.488969, 0.22819, 0.226824, 0.226828, 0.226831, 0.226839, 0.227137, 0.226897, 0.22708, 0.227117, 0.226858, 0.24787, 0.23255, 0.22946, 0.831571, 0.226833, 0.226997, 0.227623, 0.228786, 0.587075, 0.226839, 0.226825, 0.669244, 0.226824, 0.272545
1.00118, 1.76463, 1.7455, 0.225574, 1.94026, 0.0191299, 0.22696, 0.225574, 0.225578, 0.225582, 0.225589, 0.225888, 0.225647, 0.22583, 0.225868, 0.225609, 0.244129, 0.231299, 0.228211, 0.830322, 0.225583, 0.225716, 0.226514, 0.227676, 0.669845, 0.225587, 0.225575, 0.60445, 0.225574, 0.2851
1.00908, 2.11529, 1.78168, 0.224361, 2.02862, 0.333601, 0.225778, 0.22436, 0.224364, 0.224368, 0.224375, 0.224674, 0.224433, 0.224616, 0.224654, 0.224395, 0.242365, 0.230085, 0.226997, 0.829109, 0.224369, 0.224478, 0.225453, 0.22654, 0.751733, 0.224371, 0.224361, 0.539843, 0.224361, 0.301894
1.01699, 3.87508, 1.81983, 0.223182, 2.42386, 2.05525, 0.224649, 0.223182, 0.223186, 0.223189, 0.223197, 0.223495, 0.223255, 0.223438, 0.223475, 0.223216, 0.242096, 0.228906, 0.225818, 0.82793, 0.223191, 0.223283, 0.224439, 0.225371, 0.825689, 0.223191, 0.223183, 0.479035, 0.223182, 0.323425
1.02489, 5.12007, 1.85517, 0.222037, 2.66835, 3.2649, 0.223576, 0.222036, 0.22204, 0.222044, 0.222051, 0.22235, 0.222109, 0.222293, 0.22233, 0.222071, 0.242929, 0.227761, 0.224673, 0.826784, 0.222046, 0.222128, 0.223469, 0.224169, 0.88449, 0.222044, 0.222037, 0.424695, 0.222037, 0.349854
1.03279, 1.99761, 1.88243, 0.22092, 1.9994, 0.11518, 0.222562, 0.220919, 0.220923, 0.220927, 0.220934, 0.221233, 0.220993, 0.221176, 0.221213, 0.220954, 0.244523, 0.226644, 0.223556, 0.825667, 0.220929, 0.221009, 0.222538, 0.222935, 0.921875, 0.220926, 0.22092, 0.378446, 0.22092, 0.380861
1.0407, 1.86785, 1.89683, 0.219825, 1.96669, -0.028977, 0.221608, 0.219824, 0.219829, 0.219832, 0.21984, 0.220138, 0.219898, 0.220081, 0.220118, 0.219859, 0.246555, 0.225549, 0.222461, 0.82457, 0.219835, 0.21992, 0.221639, 0.221677, 0.933623, 0.21983, 0.219826, 0.340912, 0.219825, 0.415552
1.0486, 1.99519, 1.89498, 0.218744, 1.9988, 0.100211, 0.220715, 0.218744, 0.218748, 0.218752, 0.218759, 0.219058, 0.218817, 0.219, 0.219038, 0.218779, 0.248703, 0.224468, 0.221381, 0.823485, 0.218756, 0.218856, 0.220766, 0.220403, 0.918303, 0.218749, 0.218745, 0.311908, 0.218744, 0.452425
1.0565, 1.12971, 1.87543, 0.21767, 1.7691, -0.74572, 0.21988, 0.217669, 0.217674, 0.217677, 0.217685, 0.217983, 0.217743, 0.217926, 0.217963, 0.217704, 0.250647, 0.223394, 0.220306, 0.822401, 0.217683, 0.217811, 0.219911, 0.219119, 0.877536, 0.217673, 0.217671, 0.290669, 0.21767, 0.489444
1.06441, 3.58674, 1.8388, 0.216592, 2.36363, 1.74794, 0.219105, 0.216591, 0.216595, 0.216599, 0.216607, 0.216905, 0.216665, 0.216848, 0.216885, 0.216626, 0.252079, 0.222316, 0.219228, 0.821304, 0.216607, 0.216781, 0.219072, 0.217832, 0.815687, 0.216595, 0.216593, 0.276107, 0.216592, 0.52419
1.07231, 2.54783, 1.78742, 0.215501, 2.13256, 0.76041, 0.218394, 0.2155, 0.215505, 0.215508, 0.215516, 0.215814, 0.215574, 0.215757, 0.215794, 0.215535, 0.252733, 0.221225, 0.218137, 0.820177, 0.215519, 0.215762, 0.218254, 0.216544, 0.739064, 0.215504, 0.215502, 0.267018, 0.215501, 0.554109
1.08021, 0, 1.7248, 0.214389, 1.41421, -1.7248, 0.217761, 0.214387, 0.214392, 0.214396, 0.214403, 0.214702, 0.214462, 0.214645, 0.214682, 0.214423, 0.252413, 0.220113, 0.217025, 0.818994, 0.21441, 0.214755, 0.217479, 0.215253, 0.654844, 0.214391, 0.214389, 0.262238, 0.214389, 0.576797
1.08812, 0, 1.65491, 0.213245, 1.41421, -1.65491, 0.217239, 0.213243, 0.213249, 0.213253, 0.21326, 0.213559, 0.213318, 0.213501, 0.213539, 0.21328, 0.25102, 0.218969, 0.215882, 0.817724, 0.213271, 0.213759, 0.216803, 0.213954, 0.569963, 0.213247, 0.213246, 0.260732, 0.213245, 0.590296
1.09602, 2.56014, 1.58159, 0.212062, 2.13545, 0.978554, 0.216886, 0.212058, 0.212065, 0.212069, 0.212076, 0.212375, 0.212134, 0.212318, 0.212355, 0.212096, 0.248558, 0.217786, 0.214698, 0.816318, 0.212093, 0.212775, 0.216348, 0.212639, 0.490205, 0.212063, 0.212062, 0.261623, 0.212062, 0.593343
1.10392, 1.43986, 1.50824, 0.210827, 1.85468, -0.0683802, 0.216796, 0.210823, 0.210831, 0.210834, 0.210842, 0.21114, 0.2109, 0.211083, 0.21112, 0.210861, 0.245135, 0.216551, 0.213463, 0.81471, 0.210865, 0.211804, 0.216348, 0.211295, 0.419642, 0.210828, 0.210828, 0.264192, 0.210827, 0.585535
1.11183, 1, 1.43772, 0.20953, 1.73205, -0.437721, 0.217103, 0.209525, 0.209534, 0.209538, 0.209545, 0.209843, 0.209603, 0.209786, 0.209824, 0.209565, 0.240938, 0.215254, 0.212167, 0.812811, 0.209578, 0.210848, 0.217233, 0.209909, 0.360481, 0.209531, 0.209531, 0.267855, 0.20953, 0.567381
1.11973, 0, 1.37255, 0.208158, 1.41421, -1.37255, 0.217981, 0.208151, 0.208162, 0.208165, 0.208173, 0.208471, 0.208231, 0.208414, 0.208451, 0.208192, 0.236206, 0.213882, 0.210794, 0.810504, 0.208217, 0.209903, 0.219737, 0.208465, 0.313239, 0.208159, 0.208159, 0.272127, 0.208158, 0.540232
1.12763, 1.84374, 1.31515, 0.206695, 1.96055, 0.528596, 0.219632, 0.206685, 0.206698, 0.206702, 0.206709, 0.207008, 0.206767, 0.206951, 0.206988, 0.206729, 0.231189, 0.212418, 0.209331, 0.807642, 0.206767, 0.208963, 0.225055, 0.206944, 0.277141, 0.206695, 0.206695, 0.276612, 0.206695, 0.506099
1.13554, 2.99759, 1.26823, 0.205122, 2.23553, 1.72935, 0.222253, 0.205109, 0.205125, 0.205129, 0.205136, 0.205435, 0.205194, 0.205378, 0.205415, 0.205156, 0.226115, 0.210845, 0.207758, 0.804059, 0.205211, 0.208019, 0.235006, 0.205324, 0.250606, 0.205122, 0.205122, 0.280982, 0.205122, 0.467394
1.14344, 1.99759, 1.23503, 0.203418, 1.9994, 0.76256, 0.226003, 0.203402, 0.203422, 0.203425, 0.203433, 0.203731, 0.203491, 0.203674, 0.203711, 0.203452, 0.221162, 0.209142, 0.206054, 0.799575, 0.20353, 0.207055, 0.252204, 0.203582, 0.231704, 0.203418, 0.203419, 0.284982, 0.203418, 0.426641
1.15135, 1.99757, 1.21943, 0.201559, 1.99939, 0.778144, 0.230942, 0.201538, 0.201563, 0.201566, 0.201574, 0.201872, 0.201632, 0.201815, 0.201852, 0.201593, 0.216445, 0.207283, 0.204195, 0.794017, 0.201698, 0.20605, 0.280146, 0.201693, 0.218504, 0.201559, 0.20156, 0.288423, 0.201559, 0.386189
1.15925, 4.83172, 1.22585, 0.199518, 2.61376, 3.60586, 0.236986, 0.199491, 0.199521, 0.199525, 0.199532, 0.199831, 0.19959, 0.199774, 0.199811, 0.199552, 0.212007, 0.205242, 0.202154, 0.78724, 0.199692, 0.204977, 0.323161, 0.199627, 0.209296, 0.199518, 0.199518, 0.291182, 0.199518, 0.347988
1.16715, 2.82687, 1.25894, 0.197261, 2.19702, 1.56794, 0.243859, 0.197227, 0.197265, 0.197269, 0.197276, 0.197574, 0.197334, 0.197517, 0.197554, 0.197296, 0.207832, 0.202985, 0.199897, 0.779153, 0.197484, 0.203803, 0.386116, 0.19735, 0.202697, 0.197261, 0.197262, 0.293197, 0.197261, 0.313443
1.17506, 2.33419, 1.32288, 0.194755, 2.08187, 1.01131, 0.251076, 0.194712, 0.194759, 0.194762, 0.19477, 0.195068, 0.194828, 0.195011, 0.195048, 0.194789, 0.203856, 0.200479, 0.197391, 0.769746, 0.195042, 0.20249, 0.473801, 0.194827, 0.197667, 0.194755, 0.194756, 0.29445, 0.194755, 0.283367
1.18296, 2.65131, 1.42054, 0.19196, 2.15669, 1.23077, 0.257964, 0.191905, 0.191964, 0.191967, 0.191975, 0.192273, 0.192033, 0.192216, 0.192253, 0.191994, 0.19998, 0.197684, 0.194596, 0.759101, 0.192336, 0.200994, 0.590015, 0.192019, 0.193463, 0.19196, 0.191961, 0.294942, 0.19196, 0.258008
1.19086, 1.34386, 1.55234, 0.188834, 1.82862, -0.208477, 0.26372, 0.188765, 0.188838, 0.188841, 0.188849, 0.189147, 0.188907, 0.18909, 0.189127, 0.188868, 0.196092, 0.194558, 0.19147, 0.747408, 0.189333, 0.199269, 0.736375, 0.188882, 0.189581, 0.188834, 0.188835, 0.294675, 0.188834, 0.237155
