   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_96.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
20.0823, 0.045601, 0.202394, 0.0290977, 1.43025, -0.156793, 0, 0.0290977, 0.0290977, 0.0290977, 0.0290977, 0.0290977, 0.0290977, 0.0290977, 0.0290977, 0.0290977, 0.0290977, 0.0290977, 0.0290977, 0.0290977, 0.0290977, 0.0290977, 0.0290977, 0.193571, 0.0290977, 0.0379199, 0.0290977
20.0902, 0.954399, 0.207784, 0.0282168, 1.71884, 0.746615, 0, 0.0282168, 0.0282168, 0.0282168, 0.0282168, 0.0282168, 0.0282168, 0.0282168, 0.0282168, 0.0282168, 0.0282168, 0.0282168, 0.0282168, 0.0282168, 0.0282168, 0.0282168, 0.0282168, 0.199188, 0.0282168, 0.0368123, 0.0282168
20.098, 0.0406544, 0.213259, 0.0275881, 1.42851, -0.172604, 0, 0.0275881, 0.0275881, 0.0275881, 0.0275881, 0.0275881, 0.0275881, 0.0275881, 0.0275881, 0.0275881, 0.0275881, 0.0275881, 0.0275881, 0.0275881, 0.0275881, 0.0275881, 0.0275881, 0.204885, 0.0275881, 0.035962, 0.0275881
20.1059, 0.959346, 0.218601, 0.0268699, 1.72027, 0.740744, 0, 0.0268699, 0.0268699, 0.0268699, 0.0268699, 0.0268699, 0.0268699, 0.0268699, 0.0268699, 0.0268699, 0.0268699, 0.0268699, 0.0268699, 0.0268699, 0.0268699, 0.0268699, 0.0268699, 0.210443, 0.0268699, 0.0350286, 0.0268699
20.1138, 0, 0.22393, 0.0260727, 1.41421, -0.22393, 0, 0.0260727, 0.0260727, 0.0260727, 0.0260727, 0.0260727, 0.0260727, 0.0260727, 0.0260727, 0.0260727, 0.0260727, 0.0260727, 0.0260727, 0.0260727, 0.0260727, 0.0260727, 0.0260727, 0.215978, 0.0260727, 0.0340245, 0.0260727
20.1217, 0, 0.229383, 0.0252439, 1.41421, -0.229383, 0, 0.0252439, 0.0252439, 0.0252439, 0.0252439, 0.0252439, 0.0252439, 0.0252439, 0.0252439, 0.0252439, 0.0252439, 0.0252439, 0.0252439, 0.0252439, 0.0252439, 0.0252439, 0.0252439, 0.221628, 0.0252439, 0.0329989, 0.0252439
20.1296, 1, 0.235048, 0.0244285, 1.73205, 0.764952, 0, 0.0244285, 0.0244285, 0.0244285, 0.0244285, 0.0244285, 0.0244285, 0.0244285, 0.0244285, 0.0244285, 0.0244285, 0.0244285, 0.0244285, 0.0244285, 0.0244285, 0.0244285, 0.0244285, 0.227478, 0.0244285, 0.0319986, 0.0244285
20.1374, 0, 0.241079, 0.023792, 1.41421, -0.241079, 0, 0.023792, 0.023792, 0.023792, 0.023792, 0.023792, 0.023792, 0.023792, 0.023792, 0.023792, 0.023792, 0.023792, 0.023792, 0.023792, 0.023792, 0.023792, 0.023792, 0.233679, 0.023792, 0.0311911, 0.023792
20.1453, 0, 0.24715, 0.0230848, 1.41421, -0.24715, 0, 0.0230848, 0.0230848, 0.0230848, 0.0230848, 0.0230848, 0.0230848, 0.0230848, 0.0230848, 0.0230848, 0.0230848, 0.0230848, 0.0230848, 0.0230848, 0.0230848, 0.0230848, 0.0230848, 0.239906, 0.0230848, 0.0303286, 0.0230848
20.1532, 0, 0.25314, 0.0223169, 1.41421, -0.25314, 0, 0.0223169, 0.0223169, 0.0223169, 0.0223169, 0.0223169, 0.0223169, 0.0223169, 0.0223169, 0.0223169, 0.0223169, 0.0223169, 0.0223169, 0.0223169, 0.0223169, 0.0223169, 0.0223169, 0.246034, 0.0223169, 0.0294224, 0.0223169
20.1611, 0, 0.258881, 0.0215268, 1.41421, -0.258881, 0, 0.0215268, 0.0215268, 0.0215268, 0.0215268, 0.0215268, 0.0215268, 0.0215268, 0.0215268, 0.0215268, 0.0215268, 0.0215268, 0.0215268, 0.0215268, 0.0215268, 0.0215268, 0.0215268, 0.251895, 0.0215268, 0.0285127, 0.0215268
20.169, 0, 0.264159, 0.020751, 1.41421, -0.264159, 0, 0.020751, 0.020751, 0.020751, 0.020751, 0.020751, 0.020751, 0.020751, 0.020751, 0.020751, 0.020751, 0.020751, 0.020751, 0.020751, 0.020751, 0.020751, 0.020751, 0.257273, 0.020751, 0.0276366, 0.020751
20.1768, 0, 0.268848, 0.020155, 1.41421, -0.268848, 0, 0.020155, 0.020155, 0.020155, 0.020155, 0.020155, 0.020155, 0.020155, 0.020155, 0.020155, 0.020155, 0.020155, 0.020155, 0.020155, 0.020155, 0.020155, 0.020155, 0.262043, 0.020155, 0.0269603, 0.020155
20.1847, 0, 0.272404, 0.0195013, 1.41421, -0.272404, 0, 0.0195013, 0.0195013, 0.0195013, 0.0195013, 0.0195013, 0.0195013, 0.0195013, 0.0195013, 0.0195013, 0.0195013, 0.0195013, 0.0195013, 0.0195013, 0.0195013, 0.0195013, 0.0195013, 0.265658, 0.0195013, 0.0262467, 0.0195013
20.1926, 0, 0.274528, 0.0187983, 1.41421, -0.274528, 0, 0.0187983, 0.0187983, 0.0187983, 0.0187983, 0.0187983, 0.0187983, 0.0187983, 0.0187983, 0.0187983, 0.0187983, 0.0187983, 0.0187983, 0.0187983, 0.0187983, 0.0187983, 0.0187983, 0.267822, 0.0187983, 0.0255041, 0.0187983
20.2005, 0.00941993, 0.274976, 0.0180789, 1.41754, -0.265556, 0, 0.0180789, 0.0180789, 0.0180789, 0.0180789, 0.0180789, 0.0180789, 0.0180789, 0.0180789, 0.0180789, 0.0180789, 0.0180789, 0.0180789, 0.0180789, 0.0180789, 0.0180789, 0.0180789, 0.26829, 0.0180789, 0.0247649, 0.0180789
20.2084, 0.99058, 0.273546, 0.0173734, 1.72933, 0.717034, 0, 0.0173734, 0.0173734, 0.0173734, 0.0173734, 0.0173734, 0.0173734, 0.0173734, 0.0173734, 0.0173734, 0.0173734, 0.0173734, 0.0173734, 0.0173734, 0.0173734, 0.0173734, 0.0173734, 0.266861, 0.0173734, 0.024059, 0.0173734
20.2162, 0, 0.270181, 0.0167881, 1.41421, -0.270181, 0, 0.0167881, 0.0167881, 0.0167881, 0.0167881, 0.0167881, 0.0167881, 0.0167881, 0.0167881, 0.0167881, 0.0167881, 0.0167881, 0.0167881, 0.0167881, 0.0167881, 0.0167881, 0.0167881, 0.263478, 0.0167881, 0.0234915, 0.0167881
20.2241, 1, 0.264634, 0.0161628, 1.73205, 0.735366, 0, 0.0161628, 0.0161628, 0.0161628, 0.0161628, 0.0161628, 0.0161628, 0.0161628, 0.0161628, 0.0161628, 0.0161628, 0.0161628, 0.0161628, 0.0161628, 0.0161628, 0.0161628, 0.0161628, 0.257896, 0.0161628, 0.0229013, 0.0161628
20.232, 0, 0.256919, 0.0155042, 1.41421, -0.256919, 0, 0.0155042, 0.0155042, 0.0155042, 0.0155042, 0.0155042, 0.0155042, 0.0155042, 0.0155042, 0.0155042, 0.0155042, 0.0155042, 0.0155042, 0.0155042, 0.0155042, 0.0155042, 0.0155042, 0.250129, 0.0155042, 0.0222938, 0.0155042
20.2399, 0, 0.247148, 0.0148373, 1.41421, -0.247148, 0, 0.0148373, 0.0148373, 0.0148373, 0.0148373, 0.0148373, 0.0148373, 0.0148373, 0.0148373, 0.0148373, 0.0148373, 0.0148373, 0.0148373, 0.0148373, 0.0148373, 0.0148373, 0.0148373, 0.240293, 0.0148373, 0.0216929, 0.0148373
20.2478, 0, 0.235521, 0.0141851, 1.41421, -0.235521, 0, 0.0141851, 0.0141851, 0.0141851, 0.0141851, 0.0141851, 0.0141851, 0.0141851, 0.0141851, 0.0141851, 0.0141851, 0.0141851, 0.0141851, 0.0141851, 0.0141851, 0.0141851, 0.0141851, 0.228586, 0.0141851, 0.0211202, 0.0141851
20.2557, 0, 0.222392, 0.0136434, 1.41421, -0.222392, 0, 0.0136434, 0.0136434, 0.0136434, 0.0136434, 0.0136434, 0.0136434, 0.0136434, 0.0136434, 0.0136434, 0.0136434, 0.0136434, 0.0136434, 0.0136434, 0.0136434, 0.0136434, 0.0136434, 0.215365, 0.0136434, 0.0206703, 0.0136434
20.2635, 1, 0.207925, 0.0130759, 1.73205, 0.792075, 0, 0.0130759, 0.0130759, 0.0130759, 0.0130759, 0.0130759, 0.0130759, 0.0130759, 0.0130759, 0.0130759, 0.0130759, 0.0130759, 0.0130759, 0.0130759, 0.0130759, 0.0130759, 0.0130759, 0.200795, 0.0130759, 0.0202058, 0.0130759
20.2714, 1, 0.192474, 0.0124874, 1.73205, 0.807526, 0, 0.0124874, 0.0124874, 0.0124874, 0.0124874, 0.0124874, 0.0124874, 0.0124874, 0.0124874, 0.0124874, 0.0124874, 0.0124874, 0.0124874, 0.0124874, 0.0124874, 0.0124874, 0.0124874, 0.185231, 0.0124874, 0.0197304, 0.0124874
20.2793, 1.98513, 0.176434, 0.0118964, 1.99628, 1.8087, 0, 0.0118964, 0.0118964, 0.0118964, 0.0118964, 0.0118964, 0.0118964, 0.0118964, 0.0118964, 0.0118964, 0.0118964, 0.0118964, 0.0118964, 0.0118964, 0.0118964, 0.0118964, 0.0118964, 0.169069, 0.0118964, 0.0192615, 0.0118964
20.2872, 0.0148662, 0.160192, 0.0113197, 1.41946, -0.145326, 0, 0.0113197, 0.0113197, 0.0113197, 0.0113197, 0.0113197, 0.0113197, 0.0113197, 0.0113197, 0.0113197, 0.0113197, 0.0113197, 0.0113197, 0.0113197, 0.0113197, 0.0113197, 0.0113197, 0.152697, 0.0113197, 0.0188153, 0.0113197
20.2951, 0, 0.144135, 0.0108041, 1.41421, -0.144135, 0, 0.0108041, 0.0108041, 0.0108041, 0.0108041, 0.0108041, 0.0108041, 0.0108041, 0.0108041, 0.0108041, 0.0108041, 0.0108041, 0.0108041, 0.0108041, 0.0108041, 0.0108041, 0.0108041, 0.136501, 0.0108041, 0.0184377, 0.0108041
20.3029, 0, 0.128521, 0.0102793, 1.41421, -0.128521, 0, 0.0102793, 0.0102793, 0.0102793, 0.0102793, 0.0102793, 0.0102793, 0.0102793, 0.0102793, 0.0102793, 0.0102793, 0.0102793, 0.0102793, 0.0102793, 0.0102793, 0.0102793, 0.0102793, 0.120742, 0.0102793, 0.018058, 0.0102793
20.3108, 0, 0.113622, 0.00974852, 1.41421, -0.113622, 0, 0.00974852, 0.00974852, 0.00974852, 0.00974852, 0.00974852, 0.00974852, 0.00974852, 0.00974852, 0.00974852, 0.00974852, 0.00974852, 0.00974852, 0.00974852, 0.00974852, 0.00974852, 0.00974852, 0.105692, 0.00974852, 0.0176787, 0.00974852
20.3187, 0, 0.0996671, 0.0092225, 1.41421, -0.0996671, 0, 0.0092225, 0.0092225, 0.0092225, 0.0092225, 0.0092225, 0.0092225, 0.0092225, 0.0092225, 0.0092225, 0.0092225, 0.0092225, 0.0092225, 0.0092225, 0.0092225, 0.0092225, 0.0092225, 0.0915791, 0.0092225, 0.0173105, 0.0092225
20.3266, 0, 0.0868266, 0.00871107, 1.41421, -0.0868266, 0, 0.00871107, 0.00871107, 0.00871107, 0.00871107, 0.00871107, 0.00871107, 0.00871107, 0.00871107, 0.00871107, 0.00871107, 0.00871107, 0.00871107, 0.00871107, 0.00871107, 0.00871107, 0.00871107, 0.0785749, 0.00871107, 0.0169628, 0.00871107
20.3345, 0, 0.075229, 0.0082413, 1.41421, -0.075229, 0, 0.0082413, 0.0082413, 0.0082413, 0.0082413, 0.0082413, 0.0082413, 0.0082413, 0.0082413, 0.0082413, 0.0082413, 0.0082413, 0.0082413, 0.0082413, 0.0082413, 0.0082413, 0.0082413, 0.0668076, 0.0082413, 0.0166626, 0.0082413
20.3423, 0, 0.0648957, 0.00777727, 1.41421, -0.0648957, 0, 0.00777727, 0.00777727, 0.00777727, 0.00777727, 0.00777727, 0.00777727, 0.00777727, 0.00777727, 0.00777727, 0.00777727, 0.00777727, 0.00777727, 0.00777727, 0.00777727, 0.00777727, 0.00777727, 0.0562992, 0.00777727, 0.0163738, 0.00777727
20.3502, 1, 0.0558195, 0.00731726, 1.73205, 0.94418, 0, 0.00731726, 0.00731726, 0.00731726, 0.00731726, 0.00731726, 0.00731726, 0.00731726, 0.00731726, 0.00731726, 0.00731726, 0.00731726, 0.00731726, 0.00731726, 0.00731726, 0.00731726, 0.00731726, 0.047042, 0.00731726, 0.0160947, 0.00731726
20.3581, 0, 0.0479647, 0.00686281, 1.41421, -0.0479647, 0, 0.00686281, 0.00686281, 0.00686281, 0.00686281, 0.00686281, 0.00686281, 0.00686281, 0.00686281, 0.00686281, 0.00686281, 0.00686281, 0.00686281, 0.00686281, 0.00686281, 0.00686281, 0.00686281, 0.0390005, 0.00686281, 0.015827, 0.00686281
20.366, 0, 0.0412684, 0.00641695, 1.41421, -0.0412684, 0, 0.00641695, 0.00641695, 0.00641695, 0.00641695, 0.00641695, 0.00641695, 0.00641695, 0.00641695, 0.00641695, 0.00641695, 0.00641695, 0.00641695, 0.00641695, 0.00641695, 0.00641695, 0.00641695, 0.0321118, 0.00641695, 0.0155736, 0.00641695
20.3739, 0, 0.0356389, 0.0059807, 1.41421, -0.0356389, 0, 0.0059807, 0.0059807, 0.0059807, 0.0059807, 0.0059807, 0.0059807, 0.0059807, 0.0059807, 0.0059807, 0.0059807, 0.0059807, 0.0059807, 0.0059807, 0.0059807, 0.0059807, 0.0059807, 0.0262839, 0.0059807, 0.0153357, 0.0059807
20.3817, 0, 0.0309653, 0.00555335, 1.41421, -0.0309653, 0, 0.00555335, 0.00555335, 0.00555335, 0.00555335, 0.00555335, 0.00555335, 0.00555335, 0.00555335, 0.00555335, 0.00555335, 0.00555335, 0.00555335, 0.00555335, 0.00555335, 0.00555335, 0.00555335, 0.0214059, 0.00555335, 0.0151128, 0.00555335
20.3896, 0, 0.0271401, 0.00513687, 1.41421, -0.0271401, 0, 0.00513687, 0.00513687, 0.00513687, 0.00513687, 0.00513687, 0.00513687, 0.00513687, 0.00513687, 0.00513687, 0.00513687, 0.00513687, 0.00513687, 0.00513687, 0.00513687, 0.00513687, 0.00513687, 0.0173699, 0.00513687, 0.014907, 0.00513687
20.3975, 0, 0.0240493, 0.0047326, 1.41421, -0.0240493, 0, 0.0047326, 0.0047326, 0.0047326, 0.0047326, 0.0047326, 0.0047326, 0.0047326, 0.0047326, 0.0047326, 0.0047326, 0.0047326, 0.0047326, 0.0047326, 0.0047326, 0.0047326, 0.0047326, 0.0140621, 0.0047326, 0.0147198, 0.0047326
20.4054, 0, 0.0215852, 0.00434221, 1.41421, -0.0215852, 0, 0.00434221, 0.00434221, 0.00434221, 0.00434221, 0.00434221, 0.00434221, 0.00434221, 0.00434221, 0.00434221, 0.00434221, 0.00434221, 0.00434221, 0.00434221, 0.00434221, 0.00434221, 0.00434221, 0.0113742, 0.00434221, 0.0145531, 0.00434221
20.4133, 0.944499, 0.0196474, 0.00396732, 1.71595, 0.924852, 0, 0.00396732, 0.00396732, 0.00396732, 0.00396732, 0.00396732, 0.00396732, 0.00396732, 0.00396732, 0.00396732, 0.00396732, 0.00396732, 0.00396732, 0.00396732, 0.00396732, 0.00396732, 0.00396732, 0.00920592, 0.00396732, 0.0144088, 0.00396732
20.4212, 0.0555005, 0.0181447, 0.00360835, 1.4337, 0.0373558, 0, 0.00360835, 0.00360835, 0.00360835, 0.00360835, 0.00360835, 0.00360835, 0.00360835, 0.00360835, 0.00360835, 0.00360835, 0.00360835, 0.00360835, 0.00360835, 0.00360835, 0.00360835, 0.00360835, 0.00746557, 0.00360835, 0.0142875, 0.00360835
20.429, 0, 0.0169942, 0.00326284, 1.41421, -0.0169942, 0, 0.00326284, 0.00326284, 0.00326284, 0.00326284, 0.00326284, 0.00326284, 0.00326284, 0.00326284, 0.00326284, 0.00326284, 0.00326284, 0.00326284, 0.00326284, 0.00326284, 0.00326284, 0.00326284, 0.00607007, 0.00326284, 0.014187, 0.00326284
20.4369, 0, 0.0161269, 0.00293064, 1.41421, -0.0161269, 0, 0.00293064, 0.00293064, 0.00293064, 0.00293064, 0.00293064, 0.00293064, 0.00293064, 0.00293064, 0.00293064, 0.00293064, 0.00293064, 0.00293064, 0.00293064, 0.00293064, 0.00293064, 0.00293064, 0.00495012, 0.00293064, 0.0141074, 0.00293064
20.4448, 0, 0.0154866, 0.00261322, 1.41421, -0.0154866, 0, 0.00261322, 0.00261322, 0.00261322, 0.00261322, 0.00261322, 0.00261322, 0.00261322, 0.00261322, 0.00261322, 0.00261322, 0.00261322, 0.00261322, 0.00261322, 0.00261322, 0.00261322, 0.00261322, 0.00404931, 0.00261322, 0.0140505, 0.00261322
20.4527, 0.932111, 0.015028, 0.00231256, 1.71234, 0.917083, 0, 0.00231256, 0.00231256, 0.00231256, 0.00231256, 0.00231256, 0.00231256, 0.00231256, 0.00231256, 0.00231256, 0.00231256, 0.00231256, 0.00231256, 0.00231256, 0.00231256, 0.00231256, 0.00231256, 0.003322, 0.00231256, 0.0140186, 0.00231256
20.4606, 1.92808, 0.014715, 0.00203027, 1.98194, 1.91336, 0, 0.00203027, 0.00203027, 0.00203027, 0.00203027, 0.00203027, 0.00203027, 0.00203027, 0.00203027, 0.00203027, 0.00203027, 0.00203027, 0.00203027, 0.00203027, 0.00203027, 0.00203027, 0.00203027, 0.00273185, 0.00203027, 0.0140135, 0.00203027
20.4684, 0.139812, 0.0145299, 0.00177864, 1.46281, 0.125282, 0, 0.00177864, 0.00177864, 0.00177864, 0.00177864, 0.00177864, 0.00177864, 0.00177864, 0.00177864, 0.00177864, 0.00177864, 0.00177864, 0.00177864, 0.00177864, 0.00177864, 0.00177864, 0.00177864, 0.00226069, 0.00177864, 0.0140479, 0.00177864
20.4763, 0, 0.0144293, 0.00153735, 1.41421, -0.0144293, 0, 0.00153735, 0.00153735, 0.00153735, 0.00153735, 0.00153735, 0.00153735, 0.00153735, 0.00153735, 0.00153735, 0.00153735, 0.00153735, 0.00153735, 0.00153735, 0.00153735, 0.00153735, 0.00153735, 0.00186479, 0.00153735, 0.0141018, 0.00153735
20.4842, 0, 0.0143978, 0.00130865, 1.41421, -0.0143978, 0, 0.00130865, 0.00130865, 0.00130865, 0.00130865, 0.00130865, 0.00130865, 0.00130865, 0.00130865, 0.00130865, 0.00130865, 0.00130865, 0.00130865, 0.00130865, 0.00130865, 0.00130865, 0.00130865, 0.00152861, 0.00130865, 0.0141778, 0.00130865
20.4921, 0, 0.0144258, 0.00109608, 1.41421, -0.0144258, 0, 0.00109608, 0.00109608, 0.00109608, 0.00109608, 0.00109608, 0.00109608, 0.00109608, 0.00109608, 0.00109608, 0.00109608, 0.00109608, 0.00109608, 0.00109608, 0.00109608, 0.00109608, 0.00109608, 0.00124221, 0.00109608, 0.0142797, 0.00109608
20.5, 1, 0.0145068, 0.00090234, 1.73205, 0.985493, 0, 0.00090234, 0.00090234, 0.00090234, 0.00090234, 0.00090234, 0.00090234, 0.00090234, 0.00090234, 0.00090234, 0.00090234, 0.00090234, 0.00090234, 0.00090234, 0.00090234, 0.00090234, 0.00090234, 0.000998329, 0.00090234, 0.0144108, 0.00090234
20.5078, 0, 0.0146456, 0.000739468, 1.41421, -0.0146456, 0, 0.000739468, 0.000739468, 0.000739468, 0.000739468, 0.000739468, 0.000739468, 0.000739468, 0.000739468, 0.000739468, 0.000739468, 0.000739468, 0.000739468, 0.000739468, 0.000739468, 0.000739468, 0.000739468, 0.000801848, 0.000739468, 0.0145832, 0.000739468
20.5157, 0.913033, 0.0148178, 0.000587658, 1.70676, 0.898215, 0, 0.000587658, 0.000587658, 0.000587658, 0.000587658, 0.000587658, 0.000587658, 0.000587658, 0.000587658, 0.000587658, 0.000587658, 0.000587658, 0.000587658, 0.000587658, 0.000587658, 0.000587658, 0.000587658, 0.000627773, 0.000587658, 0.0147776, 0.000587658
20.5236, 1.08697, 0.0150227, 0.000449366, 1.75698, 1.07194, 0, 0.000449366, 0.000449366, 0.000449366, 0.000449366, 0.000449366, 0.000449366, 0.000449366, 0.000449366, 0.000449366, 0.000449366, 0.000449366, 0.000449366, 0.000449366, 0.000449366, 0.000449366, 0.000449366, 0.000474892, 0.000449366, 0.0149971, 0.000449366
20.5315, 1, 0.0152612, 0.000327931, 1.73205, 0.984739, 0, 0.000327931, 0.000327931, 0.000327931, 0.000327931, 0.000327931, 0.000327931, 0.000327931, 0.000327931, 0.000327931, 0.000327931, 0.000327931, 0.000327931, 0.000327931, 0.000327931, 0.000327931, 0.000327931, 0.000344018, 0.000327931, 0.0152451, 0.000327931
20.5394, 0, 0.0155345, 0.000225585, 1.41421, -0.0155345, 0, 0.000225585, 0.000225585, 0.000225585, 0.000225585, 0.000225585, 0.000225585, 0.000225585, 0.000225585, 0.000225585, 0.000225585, 0.000225585, 0.000225585, 0.000225585, 0.000225585, 0.000225585, 0.000225585, 0.000235634, 0.000225585, 0.0155244, 0.000225585
20.5473, 0, 0.0158495, 0.000150223, 1.41421, -0.0158495, 0, 0.000150223, 0.000150223, 0.000150223, 0.000150223, 0.000150223, 0.000150223, 0.000150223, 0.000150223, 0.000150223, 0.000150223, 0.000150223, 0.000150223, 0.000150223, 0.000150223, 0.000150223, 0.000150223, 0.000156453, 0.000150223, 0.0158433, 0.000150223
20.5551, 0, 0.0161913, 8.7147e-05, 1.41421, -0.0161913, 0, 8.7147e-05, 8.7147e-05, 8.7147e-05, 8.7147e-05, 8.7147e-05, 8.7147e-05, 8.7147e-05, 8.7147e-05, 8.7147e-05, 8.7147e-05, 8.7147e-05, 8.7147e-05, 8.7147e-05, 8.7147e-05, 8.7147e-05, 8.7147e-05, 9.09889e-05, 8.7147e-05, 0.0161874, 8.7147e-05
20.563, 0, 0.0165626, 3.93269e-05, 1.41421, -0.0165626, 0, 3.93269e-05, 3.93269e-05, 3.93269e-05, 3.93269e-05, 3.93269e-05, 3.93269e-05, 3.93269e-05, 3.93269e-05, 3.93269e-05, 3.93269e-05, 3.93269e-05, 3.93269e-05, 3.93269e-05, 3.93269e-05, 3.93269e-05, 3.93269e-05, 4.16928e-05, 3.93269e-05, 0.0165602, 3.93269e-05
20.5709, 0, 0.0169667, 9.83173e-06, 1.41421, -0.0169667, 0, 9.83173e-06, 9.83173e-06, 9.83173e-06, 9.83173e-06, 9.83173e-06, 9.83173e-06, 9.83173e-06, 9.83173e-06, 9.83173e-06, 9.83173e-06, 9.83173e-06, 9.83173e-06, 9.83173e-06, 9.83173e-06, 9.83173e-06, 9.83173e-06, 1.12952e-05, 9.83173e-06, 0.0169653, 9.83173e-06
20.5788, 0, 0.0174048, 0, 1.41421, -0.0174048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.18221e-07, 0, 0.0174039, 0
20.5867, 0, 0.0178677, 0, 1.41421, -0.0178677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.92158e-07, 0, 0.0178671, 0
20.5945, 0, 0.0183456, 0, 1.41421, -0.0183456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99477e-07, 0, 0.0183452, 0
20.6024, 0, 0.0188385, 0, 1.41421, -0.0188385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86882e-07, 0, 0.0188383, 0
20.6103, 0, 0.0193473, 0, 1.41421, -0.0193473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21809e-07, 0, 0.0193471, 0
20.6182, 0, 0.0198716, 0, 1.41421, -0.0198716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84708e-07, 0, 0.0198714, 0
20.6261, 0, 0.0204118, 0, 1.41421, -0.0204118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63847e-07, 0, 0.0204116, 0
20.6339, 0, 0.020968, 0, 1.41421, -0.020968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52167e-07, 0, 0.0209678, 0
20.6418, 0, 0.0215401, 0, 1.41421, -0.0215401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43817e-07, 0, 0.0215399, 0
20.6497, 0, 0.0221281, 0, 1.41421, -0.0221281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42064e-07, 0, 0.0221279, 0
20.6576, 0, 0.0227319, 0, 1.41421, -0.0227319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41934e-07, 0, 0.0227318, 0
20.6655, 0, 0.0233509, 0, 1.41421, -0.0233509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42706e-07, 0, 0.0233508, 0
20.6733, 0, 0.023985, 0, 1.41421, -0.023985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44189e-07, 0, 0.0239848, 0
20.6812, 0, 0.0246336, 0, 1.41421, -0.0246336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46367e-07, 0, 0.0246335, 0
20.6891, 0, 0.0252956, 0, 1.41421, -0.0252956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49317e-07, 0, 0.0252954, 0
20.697, 0, 0.0259704, 0, 1.41421, -0.0259704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53192e-07, 0, 0.0259703, 0
20.7049, 0.855302, 0.0266571, 0, 1.68976, 0.828645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58201e-07, 0, 0.0266569, 0
20.7127, 0.144698, 0.0273539, 0, 1.46448, 0.117344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64609e-07, 0, 0.0273537, 0
20.7206, 0, 0.0280593, 0, 1.41421, -0.0280593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72744e-07, 0, 0.0280591, 0
20.7285, 0, 0.0287721, 0, 1.41421, -0.0287721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82992e-07, 0, 0.0287719, 0
20.7364, 0, 0.0294898, 0, 1.41421, -0.0294898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95799e-07, 0, 0.0294896, 0
20.7443, 0, 0.0302105, 0, 1.41421, -0.0302105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11681e-07, 0, 0.0302103, 0
20.7522, 0, 0.0309316, 0, 1.41421, -0.0309316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31217e-07, 0, 0.0309314, 0
20.76, 0, 0.0316506, 0, 1.41421, -0.0316506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55043e-07, 0, 0.0316504, 0
