   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_200.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.759461, 0, 1.94789, 1.25428, 1.41421, -1.94789, 1.25428, 1.2543, 1.25433, 1.25443, 1.25986, 1.25477, 1.2768, 1.25439, 1.25504, 1.25432, 1.25467, 1.25688, 1.25428, 1.83969, 1.25428, 1.32982
0.767187, 0, 2.32279, 1.45839, 1.41421, -2.32279, 1.45839, 1.45841, 1.45845, 1.45856, 1.46482, 1.45896, 1.48436, 1.45851, 1.45926, 1.45844, 1.45887, 1.46137, 1.45839, 2.19759, 1.45839, 1.54591
0.774913, 0, 2.74919, 1.67703, 1.41421, -2.74919, 1.67703, 1.67705, 1.67709, 1.67722, 1.68436, 1.67767, 1.70666, 1.67715, 1.67802, 1.67708, 1.67762, 1.68041, 1.67703, 2.60571, 1.67703, 1.77747
0.782638, 0, 3.23121, 1.90777, 1.41421, -3.23121, 1.90777, 1.9078, 1.90785, 1.90798, 1.91606, 1.9085, 1.94125, 1.90791, 1.90889, 1.90784, 1.9085, 1.91156, 1.90777, 3.06827, 1.90777, 2.02206
0.790364, 1.95223, 3.77301, 2.1477, 1.98802, -1.82077, 2.1477, 2.14773, 2.14778, 2.14794, 2.15696, 2.14851, 2.18514, 2.14785, 2.14894, 2.14778, 2.14859, 2.15189, 2.1477, 3.58954, 2.1477, 2.27673
0.79809, 1.94741, 4.37871, 2.39347, 1.98681, -2.43129, 2.39347, 2.3935, 2.39356, 2.39373, 2.40373, 2.39437, 2.43495, 2.39364, 2.39483, 2.39356, 2.39457, 2.39805, 2.39347, 4.17369, 2.39347, 2.53813
0.805816, 2.04776, 5.0522, 2.64146, 2.0119, -3.00444, 2.64146, 2.64149, 2.64156, 2.64175, 2.65273, 2.64245, 2.687, 2.64164, 2.64295, 2.64157, 2.6428, 2.64641, 2.64146, 4.82464, 2.64146, 2.8027
0.813542, 0.997592, 5.79686, 2.88789, 1.73136, -4.79927, 2.88789, 2.88792, 2.888, 2.8882, 2.90015, 2.88897, 2.93745, 2.88808, 2.8895, 2.88802, 2.88953, 2.89318, 2.88789, 5.54574, 2.88789, 3.06676
0.821267, 1.94016, 6.61527, 3.12901, 1.98498, -4.6751, 3.12901, 3.12905, 3.12913, 3.12935, 3.14225, 3.13018, 3.18251, 3.12922, 3.13073, 3.12917, 3.13101, 3.13459, 3.12901, 6.33942, 3.12901, 3.32679
0.828993, 2.93538, 7.5087, 3.36122, 2.22157, -4.57333, 3.36122, 3.36126, 3.36135, 3.36159, 3.3754, 3.36247, 3.41852, 3.36144, 3.36304, 3.36141, 3.36366, 3.36703, 3.36122, 7.20667, 3.36122, 3.57953
0.836719, 4.99275, 8.47675, 3.58123, 2.64438, -3.484, 3.58123, 3.58127, 3.58136, 3.58162, 3.5963, 3.58256, 3.64213, 3.58146, 3.58314, 3.58146, 3.58418, 3.58721, 3.58123, 8.1466, 3.58123, 3.82221
0.844445, 4.86349, 9.51671, 3.78615, 2.61983, -4.65322, 3.78615, 3.7862, 3.7863, 3.78656, 3.80207, 3.78756, 3.85045, 3.78639, 3.78814, 3.78643, 3.78973, 3.79224, 3.78616, 9.15585, 3.78615, 4.05266
0.85217, 4.1891, 10.6232, 3.97365, 2.48779, -6.43414, 3.97365, 3.9737, 3.9738, 3.97408, 3.99034, 3.97512, 4.04108, 3.97389, 3.97569, 3.97399, 3.97796, 3.97976, 3.97365, 10.2281, 3.97365, 4.26951
0.859896, 4.92574, 11.7878, 4.14192, 2.63168, -6.86211, 4.14192, 4.14197, 4.14208, 4.14237, 4.15932, 4.14346, 4.21224, 4.14217, 4.144, 4.14234, 4.14711, 4.148, 4.14193, 11.3536, 4.14192, 4.47226
0.867622, 3.99273, 12.9988, 4.28981, 2.44801, -9.00609, 4.28981, 4.28986, 4.28997, 4.29028, 4.30785, 4.2914, 4.36272, 4.29006, 4.29191, 4.29032, 4.29601, 4.29577, 4.28981, 12.519, 4.28981, 4.66139
0.875348, 6.06708, 14.241, 4.41673, 2.84026, -8.17397, 4.41673, 4.41679, 4.4169, 4.41721, 4.43535, 4.41837, 4.49195, 4.41699, 4.41884, 4.41736, 4.42411, 4.42252, 4.41673, 13.7071, 4.41673, 4.83837
0.883073, 4.84176, 15.4964, 4.52267, 2.61568, -10.6546, 4.52267, 4.52273, 4.52284, 4.52317, 4.54179, 4.52436, 4.59993, 4.52293, 4.52477, 4.52344, 4.5314, 4.52824, 4.52268, 14.8972, 4.52267, 5.0057
0.890799, 10.5949, 16.7441, 4.60814, 3.54893, -6.14924, 4.60814, 4.6082, 4.60831, 4.60864, 4.62769, 4.60986, 4.68716, 4.6084, 4.6102, 4.60907, 4.61838, 4.61342, 4.60814, 16.0655, 4.60814, 5.16691
0.898525, 11.1412, 17.9616, 4.67404, 3.62509, -6.8204, 4.67404, 4.6741, 4.67422, 4.67455, 4.69397, 4.6758, 4.75458, 4.6743, 4.67605, 4.67518, 4.68598, 4.67901, 4.67404, 17.186, 4.67404, 5.32645
0.906251, 10.8153, 19.1257, 4.72166, 3.57985, -8.31033, 4.72166, 4.72172, 4.72184, 4.72218, 4.74191, 4.72344, 4.80348, 4.72191, 4.7236, 4.72303, 4.73546, 4.72628, 4.72166, 18.231, 4.72166, 5.48964
0.913976, 13.8055, 20.2132, 4.7525, 3.97561, -6.40771, 4.7525, 4.75256, 4.75268, 4.75303, 4.77301, 4.75431, 4.8354, 4.75275, 4.75437, 4.75416, 4.76831, 4.75676, 4.7525, 19.1733, 4.7525, 5.66255
0.921702, 13.9736, 21.203, 4.76824, 3.9967, -7.22941, 4.76824, 4.7683, 4.76843, 4.76878, 4.78898, 4.77007, 4.85203, 4.76849, 4.77003, 4.77024, 4.78619, 4.77214, 4.76824, 19.9865, 4.76824, 5.85176
0.929428, 13.1558, 22.0767, 4.77065, 3.89304, -8.92096, 4.77065, 4.77071, 4.77083, 4.77118, 4.79156, 4.77249, 4.85515, 4.77089, 4.77234, 4.77304, 4.79082, 4.77418, 4.77065, 20.6471, 4.77065, 6.06419
0.937154, 13.072, 22.8201, 4.76147, 3.88226, -9.74817, 4.76147, 4.76153, 4.76166, 4.76201, 4.78253, 4.76332, 4.84656, 4.76171, 4.76306, 4.76434, 4.78392, 4.76464, 4.76147, 21.1357, 4.76147, 6.30679
0.94488, 20.5007, 23.4239, 4.74242, 4.74349, -2.92317, 4.74242, 4.74248, 4.74261, 4.74296, 4.76359, 4.74429, 4.82797, 4.74266, 4.74391, 4.74588, 4.76716, 4.74525, 4.74242, 21.438, 4.74242, 6.58623
0.952605, 19.9687, 23.8843, 4.7151, 4.68708, -3.9156, 4.7151, 4.71516, 4.71529, 4.71565, 4.73636, 4.71697, 4.80102, 4.71534, 4.7165, 4.71927, 4.74206, 4.71761, 4.7151, 21.5458, 4.7151, 6.90849
0.960331, 19.4726, 24.2032, 4.68099, 4.63386, -4.73059, 4.68098, 4.68105, 4.68118, 4.68154, 4.70232, 4.68287, 4.76719, 4.68123, 4.68229, 4.68606, 4.71006, 4.6832, 4.68099, 21.4576, 4.68099, 7.27849
0.968057, 22.8775, 24.3881, 4.64141, 4.98774, -1.51056, 4.6414, 4.64147, 4.6416, 4.64196, 4.66279, 4.64329, 4.72782, 4.64165, 4.64263, 4.64763, 4.67241, 4.64334, 4.64141, 21.1787, 4.64141, 7.69963
0.975783, 22.4501, 24.451, 4.59752, 4.9447, -2.00096, 4.59751, 4.59758, 4.59771, 4.59807, 4.61894, 4.5994, 4.68409, 4.59778, 4.59868, 4.60525, 4.63023, 4.59921, 4.59752, 20.7209, 4.59752, 8.17337
0.983508, 19.1825, 24.408, 4.55032, 4.60244, -5.22555, 4.55032, 4.55039, 4.55051, 4.55088, 4.57178, 4.55222, 4.63702, 4.5506, 4.55144, 4.56008, 4.58446, 4.55179, 4.55033, 20.1019, 4.55032, 8.69885
0.991234, 20.6337, 24.2775, 4.50068, 4.75749, -3.64379, 4.50067, 4.50074, 4.50087, 4.50123, 4.52216, 4.50257, 4.58745, 4.50097, 4.50178, 4.5132, 4.53591, 4.50195, 4.50068, 19.3442, 4.50068, 9.27256
0.99896, 7.32414, 24.0791, 4.44928, 3.05354, -16.755, 4.44927, 4.44934, 4.44947, 4.44983, 4.47078, 4.45117, 4.53612, 4.4496, 4.4504, 4.46562, 4.48526, 4.45038, 4.44928, 18.4743, 4.44928, 9.88815
1.00669, 26.84, 23.832, 4.39671, 5.37029, 3.00794, 4.3967, 4.39677, 4.3969, 4.39726, 4.41822, 4.39861, 4.48358, 4.39707, 4.39788, 4.41834, 4.43304, 4.39766, 4.39671, 17.5208, 4.39671, 10.5363
1.01441, 22.9102, 23.5539, 4.34343, 4.99101, -0.643686, 4.34342, 4.3435, 4.34362, 4.34399, 4.36495, 4.34533, 4.43032, 4.34385, 4.34471, 4.37243, 4.37974, 4.34426, 4.34344, 16.5134, 4.34343, 11.205
1.02214, 23.0273, 23.2596, 4.28981, 5.00273, -0.232273, 4.28978, 4.28987, 4.29, 4.29036, 4.31133, 4.2917, 4.37669, 4.29029, 4.29124, 4.32902, 4.3257, 4.29052, 4.28981, 15.481, 4.28981, 11.8795
1.02986, 26.4586, 22.9605, 4.23611, 5.33466, 3.49817, 4.23608, 4.23617, 4.2363, 4.23666, 4.25764, 4.23801, 4.32297, 4.23668, 4.23777, 4.28941, 4.27123, 4.23673, 4.23611, 14.4511, 4.23611, 12.5431
1.03759, 21.7282, 22.6642, 4.18255, 4.87116, -0.935957, 4.18251, 4.18261, 4.18274, 4.1831, 4.20408, 4.18445, 4.26937, 4.18323, 4.18451, 4.25511, 4.21657, 4.18309, 4.18255, 13.4484, 4.18255, 13.1776
1.04531, 21.101, 22.3745, 4.12926, 4.80635, -1.27346, 4.12921, 4.12932, 4.12945, 4.12982, 4.1508, 4.13116, 4.21603, 4.13008, 4.13161, 4.2279, 4.16188, 4.12973, 4.12926, 12.4938, 4.12926, 13.764
1.05304, 24.7164, 22.0917, 4.07633, 5.16879, 2.62472, 4.07627, 4.0764, 4.07653, 4.07689, 4.09787, 4.07823, 4.16303, 4.07733, 4.07917, 4.20986, 4.10732, 4.07674, 4.07634, 11.6045, 4.07633, 14.2839
1.06077, 33.5747, 21.8133, 4.0238, 5.96446, 11.7614, 4.02372, 4.02387, 4.024, 4.02436, 4.04534, 4.0257, 4.1104, 4.02503, 4.02724, 4.20341, 4.05296, 4.02416, 4.02381, 10.793, 4.0238, 14.7195
1.06849, 15.0401, 21.5352, 3.97167, 4.12797, -6.49502, 3.97157, 3.97173, 3.97186, 3.97222, 3.99321, 3.97357, 4.05814, 3.97317, 3.97584, 4.21133, 3.99886, 3.97198, 3.97167, 10.0678, 3.97167, 15.0555
1.07622, 17.1202, 21.2521, 3.9199, 4.37267, -4.13191, 3.91977, 3.91996, 3.92009, 3.92045, 3.94144, 3.9218, 4.00622, 3.92175, 3.92495, 4.23671, 3.94505, 3.92017, 3.9199, 9.43319, 3.9199, 15.2792
1.08394, 19.7068, 20.9594, 3.86842, 4.65905, -1.25261, 3.86826, 3.86848, 3.86861, 3.86897, 3.88996, 3.87032, 3.95455, 3.87071, 3.87451, 4.28291, 3.89148, 3.86865, 3.86842, 8.88975, 3.86842, 15.3815
1.09167, 27.1297, 20.6532, 3.81714, 5.3972, 6.47652, 3.81693, 3.8172, 3.81733, 3.81769, 3.83867, 3.81903, 3.90304, 3.81997, 3.82445, 4.35347, 3.83814, 3.81734, 3.81714, 8.43499, 3.81714, 15.3575
1.09939, 19.12, 20.3316, 3.76593, 4.59565, -1.21164, 3.76568, 3.766, 3.76612, 3.76649, 3.78747, 3.76783, 3.85158, 3.76943, 3.77465, 4.45192, 3.78491, 3.76611, 3.76593, 8.06381, 3.76593, 15.2065
1.10712, 9.98553, 19.9949, 3.71467, 3.46201, -10.0093, 3.71435, 3.71473, 3.71486, 3.71522, 3.73621, 3.71657, 3.80002, 3.71898, 3.725, 4.58162, 3.73172, 3.71482, 3.71467, 7.76915, 3.71467, 14.932
1.11485, 16.6876, 19.6454, 3.66319, 4.32292, -2.9578, 3.66279, 3.66325, 3.66338, 3.66374, 3.68472, 3.66508, 3.7482, 3.66848, 3.67535, 4.74552, 3.67841, 3.66332, 3.66319, 7.54256, 3.66319, 14.5416
1.12257, 18.8291, 19.2881, 3.61132, 4.5639, -0.458918, 3.61084, 3.61139, 3.61151, 3.61188, 3.63286, 3.61322, 3.69597, 3.61782, 3.62556, 4.94584, 3.62484, 3.61144, 3.61132, 7.3748, 3.61132, 14.0468
1.1303, 26.5167, 18.929, 3.5589, 5.3401, 7.58769, 3.55831, 3.55897, 3.55909, 3.55946, 3.58044, 3.5608, 3.64315, 3.56683, 3.57546, 5.18381, 3.57085, 3.55901, 3.5589, 7.25621, 3.5589, 13.4617
1.13802, 20.8149, 18.5754, 3.50575, 4.7765, 2.23951, 3.50502, 3.50581, 3.50594, 3.5063, 3.52729, 3.50765, 3.58958, 3.51538, 3.5249, 5.4594, 3.51627, 3.50584, 3.50575, 7.17719, 3.50575, 12.8029
1.14575, 19.3966, 18.2347, 3.45169, 4.62565, 1.16195, 3.4508, 3.45175, 3.45188, 3.45224, 3.47323, 3.45359, 3.53511, 3.46332, 3.47371, 5.771, 3.46092, 3.45177, 3.45169, 7.12844, 3.45169, 12.088
1.15348, 15.8293, 17.9134, 3.39656, 4.22248, -2.0841, 3.39549, 3.39662, 3.39675, 3.39712, 3.4181, 3.39846, 3.47958, 3.41054, 3.42176, 6.11523, 3.40464, 3.39663, 3.39656, 7.10125, 3.39656, 11.3354
1.1612, 19.6609, 17.6165, 3.34021, 4.65412, 2.04434, 3.33891, 3.34027, 3.3404, 3.34076, 3.36175, 3.34211, 3.42288, 3.35689, 3.36893, 6.48684, 3.34726, 3.34027, 3.34021, 7.08757, 3.34021, 10.5631
1.16893, 18.3197, 17.3469, 3.28251, 4.50774, 0.97283, 3.28094, 3.28257, 3.2827, 3.28306, 3.30404, 3.2844, 3.3649, 3.30228, 3.31512, 6.87861, 3.28865, 3.28256, 3.28251, 7.08021, 3.28251, 9.78784
1.17665, 26.815, 17.1045, 3.22335, 5.36796, 9.71046, 3.22147, 3.22341, 3.22354, 3.2239, 3.24488, 3.22524, 3.30557, 3.24663, 3.2603, 7.28153, 3.22869, 3.22339, 3.22335, 7.07279, 3.22335, 9.0248
1.18438, 18.3026, 16.8868, 3.16265, 4.50584, 1.41585, 3.1604, 3.16271, 3.16284, 3.1632, 3.18418, 3.16454, 3.24488, 3.18987, 3.2045, 7.68496, 3.1673, 3.16269, 3.16265, 7.05984, 3.16265, 8.28699
1.1921, 19.4953, 16.688, 3.10037, 4.6363, 2.8073, 3.09769, 3.10043, 3.10056, 3.10092, 3.1219, 3.10226, 3.18283, 3.13198, 3.14782, 8.07708, 3.10441, 3.1004, 3.10037, 7.03676, 3.10037, 7.58501
1.19983, 13.3342, 16.5002, 3.0365, 3.91589, -3.16596, 3.03332, 3.03656, 3.03669, 3.03705, 3.05804, 3.0384, 3.11947, 3.07295, 3.09048, 8.44526, 3.04, 3.03653, 3.0365, 6.99978, 3.0365, 6.92694
1.20756, 21.2763, 16.3136, 2.97107, 4.82455, 4.96268, 2.9673, 2.97113, 2.97126, 2.97162, 2.99261, 2.97297, 3.05492, 3.01284, 3.03284, 8.77674, 2.97411, 2.97109, 2.97107, 6.94599, 2.97107, 6.31831
1.21528, 16.1585, 16.1174, 2.90416, 4.26128, 0.041111, 2.89971, 2.90422, 2.90435, 2.90471, 2.9257, 2.90606, 2.98933, 2.95173, 2.97545, 9.0592, 2.9068, 2.90418, 2.90416, 6.87327, 2.90416, 5.76233
1.22301, 16.1635, 15.9008, 2.83587, 4.26187, 0.262758, 2.83063, 2.83593, 2.83606, 2.83642, 2.85741, 2.83777, 2.9229, 2.88977, 2.91909, 9.28145, 2.83816, 2.83589, 2.83587, 6.78028, 2.83587, 5.26007
1.23073, 16.9831, 15.6536, 2.76636, 4.35696, 1.32949, 2.7602, 2.76642, 2.76655, 2.76691, 2.78789, 2.76825, 2.85589, 2.82715, 2.86485, 9.43399, 2.76834, 2.76637, 2.76636, 6.66643, 2.76636, 4.81087
1.23846, 10.9831, 15.3678, 2.6958, 3.6032, -4.38475, 2.68859, 2.69587, 2.69599, 2.69636, 2.71734, 2.6977, 2.78859, 2.76415, 2.81417, 9.50958, 2.69752, 2.69582, 2.6958, 6.53181, 2.6958, 4.41258
1.24618, 14.4131, 15.0378, 2.62443, 4.05131, -0.624723, 2.616, 2.6245, 2.62462, 2.62499, 2.64597, 2.62633, 2.72133, 2.70111, 2.76898, 9.50366, 2.62592, 2.62444, 2.62443, 6.37718, 2.62443, 4.06201
1.25391, 17.3606, 14.6614, 2.55249, 4.40007, 2.69917, 2.54265, 2.55255, 2.55268, 2.55304, 2.57402, 2.55439, 2.65448, 2.63845, 2.73175, 9.41455, 2.55378, 2.5525, 2.55249, 6.2039, 2.55249, 3.75521
1.26164, 10.5653, 14.2402, 2.48025, 3.54476, -3.67484, 2.4688, 2.48031, 2.48044, 2.4808, 2.50178, 2.48214, 2.58844, 2.57669, 2.7056, 9.2436, 2.48136, 2.48025, 2.48025, 6.01386, 2.48025, 3.48785
1.26936, 15.5935, 13.7796, 2.40799, 4.19446, 1.8139, 2.3947, 2.40805, 2.40818, 2.40854, 2.42952, 2.40989, 2.52362, 2.51643, 2.69441, 8.99503, 2.40895, 2.40799, 2.40799, 5.80939, 2.40799, 3.25541
1.27709, 15.1828, 13.2891, 2.33601, 4.14521, 1.89369, 2.32062, 2.33608, 2.33621, 2.33657, 2.35754, 2.33791, 2.46044, 2.45839, 2.70293, 8.67571, 2.33684, 2.33602, 2.33602, 5.59318, 2.33601, 3.05346
1.28481, 20.5917, 12.7819, 2.26462, 4.75307, 7.80972, 2.24682, 2.26468, 2.26481, 2.26517, 2.28614, 2.26651, 2.39932, 2.40335, 2.73678, 8.29473, 2.26533, 2.26462, 2.26462, 5.36814, 2.26462, 2.87775
1.29254, 9.17481, 12.2745, 2.1941, 3.34287, -3.09966, 2.17356, 2.19416, 2.19429, 2.19465, 2.21562, 2.19599, 2.34066, 2.35221, 2.80258, 7.86287, 2.19471, 2.1941, 2.1941, 5.13736, 2.1941, 2.72443
1.30026, 9.01764, 11.7857, 2.12474, 3.31928, -2.76803, 2.1011, 2.1248, 2.12493, 2.12529, 2.14625, 2.12663, 2.28487, 2.30593, 2.90785, 7.39205, 2.12527, 2.12474, 2.12474, 4.90392, 2.12474, 2.59
1.30799, 11.3672, 11.3363, 2.05681, 3.65612, 0.0309019, 2.02965, 2.05687, 2.057, 2.05736, 2.07831, 2.0587, 2.2323, 2.26554, 3.06095, 6.89465, 2.05726, 2.05681, 2.05681, 4.67083, 2.05681, 2.47143
1.31572, 18.1411, 10.9482, 1.99055, 4.48789, 7.19293, 1.95942, 1.99062, 1.99074, 1.99111, 2.01204, 1.99245, 2.1833, 2.23208, 3.27092, 6.38302, 1.99094, 1.99056, 1.99056, 4.44093, 1.99055, 2.36611
1.32344, 13.8348, 10.6429, 1.9262, 3.9793, 3.19188, 1.89059, 1.92626, 1.92639, 1.92675, 1.94767, 1.92809, 2.13817, 2.2066, 3.54716, 5.86882, 1.92653, 1.9262, 1.9262, 4.21678, 1.9262, 2.27186
1.33117, 15.421, 10.4412, 1.86394, 4.17385, 4.97985, 1.8233, 1.864, 1.86413, 1.86449, 1.88539, 1.86583, 2.09716, 2.19008, 3.89905, 5.36268, 1.86423, 1.86394, 1.86394, 4.0006, 1.86394, 2.18688
1.33889, 7.64957, 10.3617, 1.80394, 3.10638, -2.71216, 1.75766, 1.80401, 1.80413, 1.80449, 1.82537, 1.80583, 2.06047, 2.18341, 4.33551, 4.87377, 1.80419, 1.80394, 1.80394, 3.79423, 1.80394, 2.10968
1.34662, 6.11453, 10.4203, 1.74635, 2.8486, -4.30582, 1.69376, 1.74641, 1.74654, 1.7469, 1.76774, 1.74823, 2.0283, 2.18732, 4.86431, 4.40965, 1.74656, 1.74635, 1.74635, 3.59911, 1.74635, 2.0391
1.35435, 9.21419, 10.629, 1.69127, 3.34876, -1.4148, 1.63165, 1.69133, 1.69146, 1.69182, 1.71262, 1.69315, 2.00076, 2.2023, 5.49146, 3.97613, 1.69144, 1.69127, 1.69127, 3.41625, 1.69127, 1.9742
1.36207, 13.0881, 10.9951, 1.63878, 3.88434, 2.09302, 1.57136, 1.63884, 1.63897, 1.63933, 1.66008, 1.64066, 1.97797, 2.22858, 6.22054, 3.57724, 1.63893, 1.63878, 1.63878, 3.24626, 1.63878, 1.91424
1.3698, 8.4403, 11.5206, 1.58895, 3.23115, -3.08031, 1.51287, 1.58901, 1.58914, 1.5895, 1.6102, 1.59083, 1.96, 2.26604, 7.05184, 3.21541, 1.58908, 1.58895, 1.58895, 3.08937, 1.58895, 1.85865
1.37752, 9.75687, 12.2019, 1.54182, 3.42883, -2.44501, 1.45618, 1.54188, 1.54201, 1.54236, 1.563, 1.54369, 1.94691, 2.31418, 7.98192, 2.89153, 1.54193, 1.54182, 1.54182, 2.9455, 1.54182, 1.80699
1.38525, 16.0519, 13.029, 1.49741, 4.24876, 3.02292, 1.40124, 1.49747, 1.4976, 1.49795, 1.5185, 1.49928, 1.93879, 2.37209, 9.00292, 2.60526, 1.4975, 1.49741, 1.49741, 2.81427, 1.49741, 1.7589
1.39297, 12.6834, 13.986, 1.45573, 3.83189, -1.30263, 1.34799, 1.45579, 1.45591, 1.45627, 1.47673, 1.4576, 1.93573, 2.43846, 10.1024, 2.35519, 1.45581, 1.45573, 1.45573, 2.6951, 1.45573, 1.71411
1.4007, 9.983, 15.0509, 1.41678, 3.46165, -5.06792, 1.29638, 1.41684, 1.41697, 1.41732, 1.43767, 1.41865, 1.93793, 2.51156, 11.2629, 2.13919, 1.41685, 1.41678, 1.41678, 2.58724, 1.41678, 1.67243
1.40843, 13.2612, 16.1964, 1.38056, 3.90656, -2.93516, 1.24635, 1.38062, 1.38074, 1.38109, 1.40132, 1.38242, 1.94568, 2.5893, 12.4626, 1.95455, 1.38061, 1.38056, 1.38056, 2.48983, 1.38056, 1.6337
1.41615, 17.9759, 17.3905, 1.34705, 4.46944, 0.58544, 1.19781, 1.34711, 1.34723, 1.34758, 1.36768, 1.34892, 1.95947, 2.66929, 13.6756, 1.79825, 1.3471, 1.34705, 1.34705, 2.402, 1.34705, 1.59779
1.42388, 14.2215, 18.5981, 1.31625, 4.02759, -4.37663, 1.15071, 1.31631, 1.31643, 1.31678, 1.33673, 1.31812, 1.98009, 2.74892, 14.8726, 1.66717, 1.31629, 1.31625, 1.31625, 2.32284, 1.31625, 1.56463
1.4316, 16.9782, 19.7824, 1.28816, 4.3564, -2.80419, 1.10498, 1.28822, 1.28834, 1.28868, 1.30847, 1.29004, 2.00875, 2.82548, 16.0221, 1.55821, 1.28819, 1.28816, 1.28816, 2.25151, 1.28816, 1.53417
1.43933, 25.7244, 20.9062, 1.26278, 5.2654, 4.81822, 1.06057, 1.26283, 1.26295, 1.26329, 1.28291, 1.26467, 2.04728, 2.89626, 17.0918, 1.46841, 1.2628, 1.26278, 1.26278, 2.18721, 1.26278, 1.50637
1.44705, 33.1891, 21.9346, 1.24011, 5.93204, 11.2545, 1.01743, 1.24016, 1.24028, 1.24062, 1.26005, 1.24202, 2.09834, 2.9587, 18.0499, 1.39506, 1.24013, 1.24011, 1.24011, 2.12924, 1.24011, 1.48123
1.45478, 39.9601, 22.8364, 1.22017, 6.47766, 17.1237, 0.975517, 1.22023, 1.22034, 1.22068, 1.23992, 1.22211, 2.16577, 3.01049, 18.8671, 1.33572, 1.22019, 1.22017, 1.22017, 2.07702, 1.22017, 1.45877
1.46251, 31.4344, 23.5865, 1.20299, 5.78225, 7.84786, 0.934795, 1.20305, 1.20317, 1.20349, 1.22254, 1.20496, 2.25498, 3.04969, 19.5172, 1.28828, 1.20301, 1.20299, 1.203, 2.03006, 1.20299, 1.43901
1.47023, 41.7241, 24.1677, 1.18862, 6.61242, 17.5564, 0.895237, 1.18867, 1.18879, 1.18911, 1.20795, 1.19063, 2.37345, 3.07486, 19.9795, 1.25091, 1.18863, 1.18862, 1.18862, 1.98797, 1.18862, 1.42202
1.47796, 35.1651, 24.5724, 1.17709, 6.09632, 10.5927, 0.856822, 1.17714, 1.17726, 1.17758, 1.1962, 1.17916, 2.53134, 3.08507, 20.2391, 1.22213, 1.1771, 1.17709, 1.17709, 1.95048, 1.17709, 1.40785
1.48568, 52.6799, 24.8043, 1.16848, 7.39458, 27.8756, 0.819533, 1.16853, 1.16864, 1.16896, 1.18737, 1.17061, 2.74221, 3.08001, 20.288, 1.20071, 1.16849, 1.16848, 1.16848, 1.91741, 1.16848, 1.39661
1.49341, 40.0103, 24.8793, 1.16286, 6.48154, 15.131, 0.783356, 1.16291, 1.16302, 1.16333, 1.18154, 1.16507, 3.02381, 3.05993, 20.1255, 1.1857, 1.16286, 1.16286, 1.16286, 1.88865, 1.16286, 1.38838
1.50113, 30.8389, 24.8266, 1.16032, 5.73052, 6.01231, 0.748278, 1.16037, 1.16048, 1.16079, 1.17879, 1.16263, 3.39902, 3.02567, 19.7582, 1.17634, 1.16033, 1.16032, 1.16032, 1.86418, 1.16032, 1.38329
1.50886, 31.1527, 24.6887, 1.16097, 5.75784, 6.46408, 0.714291, 1.16102, 1.16113, 1.16144, 1.17924, 1.1634, 3.89669, 2.97859, 19.1993, 1.17209, 1.16098, 1.16097, 1.16097, 1.84401, 1.16097, 1.38146
1.51659, 32.4129, 24.5217, 1.16493, 5.86625, 7.89122, 0.681383, 1.16498, 1.16509, 1.1654, 1.183, 1.16749, 4.55259, 2.92051, 18.4682, 1.17258, 1.16494, 1.16493, 1.16494, 1.82823, 1.16493, 1.38303
1.52431, 33.0012, 24.3949, 1.17234, 5.91618, 8.60632, 0.649544, 1.17239, 1.17249, 1.17279, 1.19022, 1.17504, 5.41014, 2.85356, 17.589, 1.17754, 1.17234, 1.17234, 1.17234, 1.81695, 1.17234, 1.38815
1.53204, 22.8663, 24.3895, 1.18333, 4.98661, -1.52319, 0.618758, 1.18338, 1.18349, 1.18378, 1.20103, 1.1862, 6.52102, 2.78015, 16.5896, 1.18684, 1.18333, 1.18333, 1.18333, 1.81029, 1.18333, 1.39697
1.53976, 22.6632, 24.5975, 1.19807, 4.96621, -1.93428, 0.589014, 1.19812, 1.19823, 1.19852, 1.21561, 1.20113, 7.94519, 2.70279, 15.5002, 1.20042, 1.19808, 1.19807, 1.19808, 1.8084, 1.19807, 1.40968
1.54749, 21.4316, 25.12, 1.21673, 4.84062, -3.68842, 0.560294, 1.21678, 1.21688, 1.21718, 1.23411, 1.21999, 9.75083, 2.62403, 14.3514, 1.21828, 1.21674, 1.21673, 1.21674, 1.81143, 1.21673, 1.42642
1.55522, 26.5392, 26.0644, 1.23949, 5.34221, 0.474775, 0.532579, 1.23953, 1.23964, 1.23992, 1.25672, 1.24298, 12.0132, 2.54633, 13.1735, 1.2405, 1.23949, 1.23949, 1.23949, 1.81955, 1.23949, 1.44739
1.56294, 22.4153, 27.5417, 1.26652, 4.94118, -5.12638, 0.50585, 1.26656, 1.26666, 1.26695, 1.28362, 1.27025, 14.813, 2.47198, 11.995, 1.26717, 1.26652, 1.26652, 1.26652, 1.83289, 1.26652, 1.47274
1.57067, 16.692, 29.6625, 1.29801, 4.32342, -12.9706, 0.480084, 1.29805, 1.29815, 1.29844, 1.31499, 1.30201, 18.2339, 2.40306, 10.8413, 1.29843, 1.29801, 1.29801, 1.29801, 1.85159, 1.29801, 1.50265
