   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_116.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.3945, 5.57635, 3.97918, 3.97906, 2.75252, 1.59717, 3.97906, 0, 3.97913, 3.97906, 3.97906, 3.97906, 3.97906, 3.97906, 3.97906, 3.97906, 3.97906, 3.97906, 3.97906, 3.97906, 3.97906, 3.97906, 3.97906, 3.97907, 3.97906, 3.97906, 3.97911, 3.97906
11.4023, 4.98994, 3.97024, 3.97013, 2.64385, 1.0197, 3.97013, 0, 3.9702, 3.97013, 3.97013, 3.97013, 3.97013, 3.97013, 3.97013, 3.97013, 3.97013, 3.97013, 3.97013, 3.97013, 3.97013, 3.97013, 3.97013, 3.97013, 3.97013, 3.97013, 3.97016, 3.97013
11.4102, 8.29058, 3.9564, 3.95629, 3.20789, 4.33418, 3.95629, 0, 3.95637, 3.95629, 3.95629, 3.95629, 3.95629, 3.95629, 3.95629, 3.95629, 3.95629, 3.95629, 3.95629, 3.95629, 3.95629, 3.95629, 3.95629, 3.95629, 3.95629, 3.95629, 3.95632, 3.95629
11.4181, 4.69058, 3.94013, 3.94002, 2.58662, 0.75045, 3.94002, 0, 3.94011, 3.94002, 3.94002, 3.94002, 3.94002, 3.94002, 3.94002, 3.94002, 3.94002, 3.94002, 3.94002, 3.94002, 3.94002, 3.94002, 3.94002, 3.94002, 3.94002, 3.94002, 3.94004, 3.94002
11.426, 8.29492, 3.9239, 3.92379, 3.20857, 4.37102, 3.92379, 0, 3.92388, 3.92379, 3.92379, 3.92379, 3.92379, 3.92379, 3.92379, 3.92379, 3.92379, 3.92379, 3.92379, 3.92379, 3.92379, 3.92379, 3.92379, 3.92379, 3.92379, 3.92379, 3.92381, 3.92379
11.4339, 5.99294, 3.92043, 3.92032, 2.82718, 2.0725, 3.92032, 0, 3.92042, 3.92032, 3.92032, 3.92032, 3.92032, 3.92032, 3.92032, 3.92032, 3.92032, 3.92032, 3.92032, 3.92032, 3.92032, 3.92032, 3.92032, 3.92032, 3.92032, 3.92032, 3.92033, 3.92032
11.4418, 8.99294, 3.9116, 3.91148, 3.31556, 5.08133, 3.91148, 0, 3.91159, 3.91148, 3.91148, 3.91148, 3.91148, 3.91148, 3.91148, 3.91148, 3.91148, 3.91148, 3.91148, 3.91148, 3.91148, 3.91148, 3.91148, 3.91148, 3.91148, 3.91148, 3.91149, 3.91148
11.4497, 5.6166, 3.89784, 3.89771, 2.75982, 1.71876, 3.89771, 0, 3.89783, 3.89771, 3.89771, 3.89771, 3.89771, 3.89771, 3.89771, 3.89771, 3.89771, 3.89771, 3.89771, 3.89771, 3.89771, 3.89771, 3.89771, 3.89772, 3.89771, 3.89771, 3.89772, 3.89771
11.4575, 3.6831, 3.88164, 3.8815, 2.38393, -0.198537, 3.8815, 0, 3.88163, 3.8815, 3.8815, 3.8815, 3.8815, 3.8815, 3.8815, 3.8815, 3.8815, 3.8815, 3.8815, 3.8815, 3.8815, 3.8815, 3.8815, 3.88151, 3.8815, 3.8815, 3.88151, 3.8815
11.4654, 4.99521, 3.86547, 3.86533, 2.64485, 1.12974, 3.86533, 0, 3.86546, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533, 3.86533
11.4733, 1.99504, 3.86231, 3.86216, 1.99876, -1.86727, 3.86216, 0, 3.86231, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216, 3.86216
11.4812, 1.99529, 3.85366, 3.85349, 1.99882, -1.85836, 3.85349, 0, 3.85365, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349, 3.85349
11.4891, 8.02317, 3.83994, 3.83976, 3.16594, 4.18324, 3.83976, 0, 3.83993, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976, 3.83976
11.497, 6.31413, 3.82371, 3.82351, 2.88342, 2.49042, 3.82351, 0, 3.82371, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82351, 3.82352, 3.82351, 3.82351, 3.82352, 3.82351
11.5049, 6.31921, 3.80752, 3.80731, 2.8843, 2.51168, 3.80731, 0, 3.80752, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731, 3.80731
11.5127, 3.99281, 3.80548, 3.80524, 2.44802, 0.187339, 3.80524, 0, 3.80547, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524, 3.80524
11.5206, 3.99257, 3.79726, 3.797, 2.44797, 0.195302, 3.797, 0, 3.79726, 3.797, 3.797, 3.797, 3.797, 3.797, 3.797, 3.797, 3.797, 3.797, 3.797, 3.797, 3.797, 3.797, 3.797, 3.797, 3.797, 3.797, 3.797, 3.797
11.5285, 3.99331, 3.7834, 3.7831, 2.44812, 0.20991, 3.7831, 0, 3.7834, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831, 3.7831
11.5364, 6.99257, 3.76674, 3.76639, 2.99876, 3.22582, 3.76639, 0, 3.76674, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639, 3.76639
11.5443, 3.33358, 3.75014, 3.74972, 2.30945, -0.416558, 3.74972, 0, 3.75014, 3.74972, 3.74972, 3.74972, 3.74972, 3.74972, 3.74972, 3.74972, 3.74972, 3.74972, 3.74972, 3.74972, 3.74972, 3.74972, 3.74972, 3.74973, 3.74972, 3.74972, 3.74972, 3.74972
11.5522, 1.68203, 3.75515, 3.75465, 1.91886, -2.07311, 3.75465, 0, 3.75514, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465, 3.75465
11.5601, 1, 3.754, 3.75338, 1.73205, -2.754, 3.75338, 0, 3.75399, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338, 3.75338
11.5679, 1.30343, 3.7471, 3.74632, 1.81753, -2.44367, 3.74632, 0, 3.7471, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632, 3.74632
11.5758, 4.34601, 3.73738, 3.73638, 2.51913, 0.608635, 3.73638, 0, 3.73737, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638, 3.73638
11.5837, 4.29145, 3.72775, 3.72645, 2.50828, 0.563704, 3.72645, 0, 3.72774, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645, 3.72645
11.5916, 9.99257, 3.73084, 3.72913, 3.46303, 6.26173, 3.72913, 0, 3.73083, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913, 3.72913
11.5995, 5.63556, 3.72929, 3.72702, 2.76325, 1.90628, 3.72702, 0, 3.72928, 3.72702, 3.72702, 3.72702, 3.72702, 3.72702, 3.72702, 3.72702, 3.72702, 3.72702, 3.72702, 3.72702, 3.72702, 3.72702, 3.72702, 3.72703, 3.72702, 3.72702, 3.72702, 3.72702
11.6074, 3.07076, 3.72356, 3.72055, 2.25183, -0.652808, 3.72055, 0, 3.72356, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055, 3.72055
11.6153, 3.27188, 3.71593, 3.71189, 2.29606, -0.444047, 3.71189, 0, 3.71593, 3.71189, 3.71189, 3.71189, 3.71189, 3.71189, 3.71189, 3.71189, 3.71189, 3.71189, 3.71189, 3.71189, 3.71189, 3.71189, 3.71189, 3.7119, 3.71189, 3.71189, 3.71189, 3.71189
11.6231, 6.35823, 3.70865, 3.70325, 2.89106, 2.64958, 3.70325, 0, 3.70865, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325, 3.70325
11.631, 3.36258, 3.71225, 3.70505, 2.31572, -0.349673, 3.70505, 0, 3.71225, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505, 3.70505
11.6389, 6.51747, 3.71208, 3.70251, 2.91847, 2.80539, 3.70251, 0, 3.71208, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251, 3.70251
11.6468, 6.10558, 3.70869, 3.69602, 2.84703, 2.39689, 3.69602, 0, 3.70869, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602, 3.69602
11.6547, 3.36976, 3.70424, 3.68757, 2.31728, -0.334471, 3.68757, 0, 3.70423, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757, 3.68757
11.6626, 1.99765, 3.70091, 3.67912, 1.99941, -1.70327, 3.67912, 0, 3.70091, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912, 3.67912
11.6705, 6.23879, 3.7087, 3.68041, 2.87033, 2.53009, 3.68041, 0, 3.7087, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041, 3.68041
11.6783, 3.7563, 3.71415, 3.6777, 2.39923, 0.0421543, 3.6777, 0, 3.71415, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777, 3.6777
11.6862, 4.9976, 3.71797, 3.67136, 2.6453, 1.27963, 3.67136, 0, 3.71796, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136, 3.67136
11.6941, 6.6109, 3.72233, 3.66321, 2.93443, 2.88858, 3.66321, 0, 3.72233, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321, 3.66321
11.702, 4.38426, 3.72945, 3.65507, 2.52671, 0.654814, 3.65507, 0, 3.72945, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507, 3.65507
11.7099, 1.60607, 3.74832, 3.65552, 1.89897, -2.14225, 3.65552, 0, 3.74832, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552, 3.65552
11.7178, 5.20744, 3.76715, 3.65235, 2.68467, 1.44028, 3.65235, 0, 3.76715, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235, 3.65235
11.7257, 3.78275, 3.78672, 3.64588, 2.40473, -0.0039649, 3.64588, 0, 3.78671, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588, 3.64588
11.7335, 6.79854, 3.80908, 3.63778, 2.96623, 2.98946, 3.63778, 0, 3.80907, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778, 3.63778
11.7414, 7.19195, 3.83624, 3.62968, 3.03182, 3.3557, 3.62968, 0, 3.83624, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968, 3.62968
11.7493, 5.99504, 3.87658, 3.62963, 2.82755, 2.11846, 3.62963, 0, 3.87658, 3.62963, 3.62963, 3.62963, 3.62963, 3.62963, 3.62963, 3.62963, 3.62963, 3.62963, 3.62963, 3.62963, 3.62963, 3.62963, 3.62963, 3.62964, 3.62963, 3.62963, 3.62963, 3.62963
11.7572, 2.99529, 3.919, 3.6263, 2.23501, -0.923707, 3.6263, 0, 3.919, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263, 3.6263
11.7651, 5.58686, 3.96391, 3.61998, 2.75443, 1.62295, 3.61998, 0, 3.96391, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998, 3.61998
11.773, 3.40347, 4.01283, 3.61218, 2.32454, -0.60936, 3.61218, 0, 4.01283, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218, 3.61218
11.7809, 2.99554, 4.06708, 3.60438, 2.23507, -1.07154, 3.60438, 0, 4.06708, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438
11.7887, 4.74784, 4.13318, 3.60343, 2.59766, 0.614663, 3.60343, 0, 4.13318, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343, 3.60343
11.7966, 5.82378, 4.20084, 3.59956, 2.7971, 1.62294, 3.59956, 0, 4.20084, 3.59956, 3.59956, 3.59956, 3.59956, 3.59956, 3.59956, 3.59956, 3.59956, 3.59956, 3.59956, 3.59956, 3.59956, 3.59956, 3.59956, 3.59957, 3.59956, 3.59956, 3.59956, 3.59956
11.8045, 5.41375, 4.26963, 3.59305, 2.72282, 1.14412, 3.59305, 0, 4.26963, 3.59305, 3.59305, 3.59305, 3.59305, 3.59305, 3.59305, 3.59305, 3.59305, 3.59305, 3.59305, 3.59305, 3.59305, 3.59305, 3.59305, 3.59306, 3.59305, 3.59305, 3.59305, 3.59305
11.8124, 4.57212, 4.33997, 3.58523, 2.56361, 0.232149, 3.58523, 0, 4.33997, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523, 3.58523
11.8203, 5.14176, 4.41209, 3.57742, 2.67241, 0.729674, 3.57742, 0, 4.41208, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742, 3.57742
11.8282, 5.27175, 4.49109, 3.57598, 2.69662, 0.78066, 3.57598, 0, 4.49109, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598, 3.57598
11.8361, 6.13454, 4.56661, 3.57196, 2.85211, 1.56793, 3.57196, 0, 4.5666, 3.57196, 3.57196, 3.57196, 3.57196, 3.57196, 3.57196, 3.57196, 3.57196, 3.57196, 3.57196, 3.57196, 3.57196, 3.57196, 3.57196, 3.57197, 3.57196, 3.57196, 3.57196, 3.57196
11.8439, 5.42259, 4.63736, 3.5656, 2.72444, 0.785223, 3.5656, 0, 4.63736, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656, 3.5656
11.8518, 3.8632, 4.703, 3.55807, 2.4214, -0.839804, 3.55807, 0, 4.703, 3.55807, 3.55807, 3.55807, 3.55807, 3.55807, 3.55807, 3.55807, 3.55807, 3.55807, 3.55807, 3.55807, 3.55807, 3.55807, 3.55807, 3.55808, 3.55807, 3.55807, 3.55807, 3.55807
11.8597, 3.5601, 4.76308, 3.55055, 2.35799, -1.20298, 3.55055, 0, 4.76308, 3.55055, 3.55055, 3.55055, 3.55055, 3.55055, 3.55055, 3.55055, 3.55055, 3.55055, 3.55055, 3.55055, 3.55055, 3.55055, 3.55055, 3.55056, 3.55055, 3.55055, 3.55055, 3.55055
11.8676, 7.11524, 4.82121, 3.54817, 3.01915, 2.29403, 3.54817, 0, 4.82121, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817, 3.54817
11.8755, 3.31747, 4.86862, 3.54357, 2.30596, -1.55115, 3.54357, 0, 4.86862, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357, 3.54357
11.8834, 4.66369, 4.90427, 3.53697, 2.58141, -0.240578, 3.53697, 0, 4.90427, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697, 3.53697
11.8913, 4.43697, 4.92808, 3.52938, 2.53712, -0.491113, 3.52938, 0, 4.92808, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938, 3.52938
11.8991, 3.89203, 4.94027, 3.52179, 2.42735, -1.04825, 3.52179, 0, 4.94027, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179, 3.52179
11.907, 2.99752, 4.94505, 3.51893, 2.23551, -1.94752, 3.51893, 0, 4.94504, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893, 3.51893
11.9149, 2.54337, 4.93558, 3.51419, 2.13152, -2.39221, 3.51419, 0, 4.93558, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419, 3.51419
11.9228, 1.99529, 4.91217, 3.50774, 1.99882, -2.91688, 3.50774, 0, 4.91217, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774, 3.50774
11.9307, 6.45415, 4.87611, 3.50044, 2.9076, 1.57804, 3.50044, 0, 4.87611, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044, 3.50044
11.9386, 4.68993, 4.82897, 3.49315, 2.58649, -0.139038, 3.49315, 0, 4.82897, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315, 3.49315
11.9465, 6.37735, 4.77501, 3.48911, 2.89437, 1.60235, 3.48911, 0, 4.775, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911, 3.48911
11.9543, 2.45898, 4.71081, 3.48371, 2.11163, -2.25183, 3.48371, 0, 4.71081, 3.48371, 3.48371, 3.48371, 3.48371, 3.48371, 3.48371, 3.48371, 3.48371, 3.48371, 3.48371, 3.48371, 3.48371, 3.48371, 3.48371, 3.48372, 3.48371, 3.48371, 3.48371, 3.48371
11.9622, 5.99529, 4.63787, 3.47705, 2.82759, 1.35742, 3.47705, 0, 4.63787, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705, 3.47705
11.9701, 6.11078, 4.55835, 3.46975, 2.84794, 1.55243, 3.46975, 0, 4.55834, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975, 3.46975
11.978, 7.93234, 4.47443, 3.46246, 3.15156, 3.45791, 3.46246, 0, 4.47443, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246, 3.46246
11.9859, 6.51462, 4.38932, 3.45675, 2.91798, 2.1253, 3.45675, 0, 4.38932, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675, 3.45675
11.9938, 7.42317, 4.30237, 3.45045, 3.06972, 3.1208, 3.45045, 0, 4.30237, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045, 3.45045
12.0017, 3.47577, 4.21483, 3.44336, 2.34004, -0.739057, 3.44336, 0, 4.21483, 3.44336, 3.44336, 3.44336, 3.44336, 3.44336, 3.44336, 3.44336, 3.44336, 3.44336, 3.44336, 3.44336, 3.44336, 3.44336, 3.44336, 3.44337, 3.44336, 3.44336, 3.44336, 3.44336
12.0095, 4.99759, 4.12811, 3.43561, 2.6453, 0.869472, 3.43561, 0, 4.12811, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561, 3.43561
12.0174, 2.99765, 4.0436, 3.42738, 2.23554, -1.04595, 3.42738, 0, 4.0436, 3.42738, 3.42738, 3.42738, 3.42738, 3.42738, 3.42738, 3.42738, 3.42738, 3.42738, 3.42738, 3.42738, 3.42738, 3.42738, 3.42738, 3.42739, 3.42738, 3.42738, 3.42738, 3.42738
12.0253, 5.02131, 3.96224, 3.4187, 2.64978, 1.05907, 3.4187, 0, 3.96224, 3.4187, 3.4187, 3.4187, 3.4187, 3.4187, 3.4187, 3.4187, 3.4187, 3.4187, 3.4187, 3.4187, 3.4187, 3.4187, 3.4187, 3.41871, 3.4187, 3.4187, 3.4187, 3.4187
12.0332, 2.97398, 3.8848, 3.40956, 2.23024, -0.910826, 3.40956, 0, 3.8848, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956, 3.40956
12.0411, 7.50471, 3.8117, 3.39981, 3.08297, 3.69301, 3.39981, 0, 3.8117, 3.39981, 3.39981, 3.39981, 3.39981, 3.39981, 3.39981, 3.39981, 3.39981, 3.39981, 3.39981, 3.39981, 3.39981, 3.39981, 3.39981, 3.39982, 3.39981, 3.39981, 3.39981, 3.39981
12.049, 5.99492, 3.74344, 3.38958, 2.82753, 2.25148, 3.38958, 0, 3.74344, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958, 3.38958
