   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_114.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
19.091, 0, 0.274913, 0.0345296, 1.41421, -0.274913, 0.0345296, 0, 0.0345296, 0.0345296, 0.0345296, 0.0345296, 0.0345296, 0.0345296, 0.0345296, 0.0345296, 0.0345296, 0.0345296, 0.0345296, 0.0345296, 0.0345296, 0.0345296, 0.0345296, 0.0345296, 0.0345343, 0.0345296, 0.274909, 0.0345296
19.0989, 0, 0.267229, 0.0333181, 1.41421, -0.267229, 0.0333181, 0, 0.0333181, 0.0333181, 0.0333181, 0.0333181, 0.0333181, 0.0333181, 0.0333181, 0.0333181, 0.0333181, 0.0333181, 0.0333181, 0.0333181, 0.0333181, 0.0333181, 0.0333181, 0.0333181, 0.0333228, 0.0333181, 0.267224, 0.0333181
19.1068, 0, 0.259586, 0.0319444, 1.41421, -0.259586, 0.0319444, 0, 0.0319444, 0.0319444, 0.0319444, 0.0319444, 0.0319444, 0.0319444, 0.0319444, 0.0319444, 0.0319444, 0.0319444, 0.0319444, 0.0319444, 0.0319444, 0.0319444, 0.0319444, 0.0319444, 0.0319492, 0.0319444, 0.259581, 0.0319444
19.1147, 1, 0.252079, 0.03051, 1.73205, 0.747921, 0.03051, 0, 0.03051, 0.03051, 0.03051, 0.03051, 0.03051, 0.03051, 0.03051, 0.03051, 0.03051, 0.03051, 0.03051, 0.03051, 0.03051, 0.03051, 0.03051, 0.03051, 0.0305147, 0.03051, 0.252074, 0.03051
19.1225, 0, 0.244801, 0.0291085, 1.41421, -0.244801, 0.0291085, 0, 0.0291085, 0.0291085, 0.0291085, 0.0291085, 0.0291085, 0.0291085, 0.0291085, 0.0291085, 0.0291085, 0.0291085, 0.0291085, 0.0291085, 0.0291085, 0.0291085, 0.0291085, 0.0291085, 0.0291132, 0.0291085, 0.244797, 0.0291085
19.1304, 0, 0.238158, 0.0281535, 1.41421, -0.238158, 0.0281535, 0, 0.0281535, 0.0281535, 0.0281535, 0.0281535, 0.0281535, 0.0281535, 0.0281535, 0.0281535, 0.0281535, 0.0281535, 0.0281535, 0.0281535, 0.0281535, 0.0281535, 0.0281535, 0.0281535, 0.0281582, 0.0281535, 0.238153, 0.0281535
19.1383, 0, 0.231555, 0.027053, 1.41421, -0.231555, 0.027053, 0, 0.027053, 0.027053, 0.027053, 0.027053, 0.027053, 0.027053, 0.027053, 0.027053, 0.027053, 0.027053, 0.027053, 0.027053, 0.027053, 0.027053, 0.027053, 0.027053, 0.0270577, 0.027053, 0.23155, 0.027053
19.1462, 0, 0.225001, 0.0258224, 1.41421, -0.225001, 0.0258224, 0, 0.0258224, 0.0258224, 0.0258224, 0.0258224, 0.0258224, 0.0258224, 0.0258224, 0.0258224, 0.0258224, 0.0258224, 0.0258224, 0.0258224, 0.0258224, 0.0258224, 0.0258224, 0.0258224, 0.0258271, 0.0258224, 0.224996, 0.0258224
19.1541, 1, 0.218574, 0.0245463, 1.73205, 0.781426, 0.0245463, 0, 0.0245463, 0.0245463, 0.0245463, 0.0245463, 0.0245463, 0.0245463, 0.0245463, 0.0245463, 0.0245463, 0.0245463, 0.0245463, 0.0245463, 0.0245463, 0.0245463, 0.0245463, 0.0245463, 0.0245511, 0.0245463, 0.218569, 0.0245463
19.162, 0, 0.212348, 0.0233026, 1.41421, -0.212348, 0.0233026, 0, 0.0233026, 0.0233026, 0.0233026, 0.0233026, 0.0233026, 0.0233026, 0.0233026, 0.0233026, 0.0233026, 0.0233026, 0.0233026, 0.0233026, 0.0233026, 0.0233026, 0.0233026, 0.0233026, 0.0233074, 0.0233026, 0.212343, 0.0233026
19.1699, 0, 0.206602, 0.0223741, 1.41421, -0.206602, 0.0223741, 0, 0.0223741, 0.0223741, 0.0223741, 0.0223741, 0.0223741, 0.0223741, 0.0223741, 0.0223741, 0.0223741, 0.0223741, 0.0223741, 0.0223741, 0.0223741, 0.0223741, 0.0223741, 0.0223741, 0.0223789, 0.0223741, 0.206597, 0.0223741
19.1777, 0, 0.200909, 0.0213435, 1.41421, -0.200909, 0.0213435, 0, 0.0213435, 0.0213435, 0.0213435, 0.0213435, 0.0213435, 0.0213435, 0.0213435, 0.0213435, 0.0213435, 0.0213435, 0.0213435, 0.0213435, 0.0213435, 0.0213435, 0.0213435, 0.0213435, 0.0213482, 0.0213435, 0.200904, 0.0213435
19.1856, 0, 0.195278, 0.0202221, 1.41421, -0.195278, 0.0202221, 0, 0.0202221, 0.0202221, 0.0202221, 0.0202221, 0.0202221, 0.0202221, 0.0202221, 0.0202221, 0.0202221, 0.0202221, 0.0202221, 0.0202221, 0.0202221, 0.0202221, 0.0202221, 0.0202221, 0.0202269, 0.0202221, 0.195273, 0.0202221
19.1935, 1, 0.189769, 0.0190752, 1.73205, 0.810231, 0.0190752, 0, 0.0190752, 0.0190752, 0.0190752, 0.0190752, 0.0190752, 0.0190752, 0.0190752, 0.0190752, 0.0190752, 0.0190752, 0.0190752, 0.0190752, 0.0190752, 0.0190752, 0.0190752, 0.0190752, 0.01908, 0.0190752, 0.189764, 0.0190752
19.2014, 0, 0.184433, 0.0179618, 1.41421, -0.184433, 0.0179618, 0, 0.0179618, 0.0179618, 0.0179618, 0.0179618, 0.0179618, 0.0179618, 0.0179618, 0.0179618, 0.0179618, 0.0179618, 0.0179618, 0.0179618, 0.0179618, 0.0179618, 0.0179618, 0.0179618, 0.0179666, 0.0179618, 0.184429, 0.0179618
19.2093, 0, 0.179503, 0.0171157, 1.41421, -0.179503, 0.0171157, 0, 0.0171157, 0.0171157, 0.0171157, 0.0171157, 0.0171157, 0.0171157, 0.0171157, 0.0171157, 0.0171157, 0.0171157, 0.0171157, 0.0171157, 0.0171157, 0.0171157, 0.0171157, 0.0171157, 0.0171205, 0.0171157, 0.179498, 0.0171157
19.2172, 0, 0.174639, 0.0162037, 1.41421, -0.174639, 0.0162037, 0, 0.0162037, 0.0162037, 0.0162037, 0.0162037, 0.0162037, 0.0162037, 0.0162037, 0.0162037, 0.0162037, 0.0162037, 0.0162037, 0.0162037, 0.0162037, 0.0162037, 0.0162037, 0.0162037, 0.0162085, 0.0162037, 0.174634, 0.0162037
19.2251, 0.310858, 0.169845, 0.0152362, 1.52015, 0.141013, 0.0152362, 0, 0.0152362, 0.0152362, 0.0152362, 0.0152362, 0.0152362, 0.0152362, 0.0152362, 0.0152362, 0.0152362, 0.0152362, 0.0152362, 0.0152362, 0.0152362, 0.0152362, 0.0152362, 0.0152362, 0.015241, 0.0152362, 0.16984, 0.0152362
19.2329, 0.689142, 0.165165, 0.0142595, 1.63986, 0.523977, 0.0142595, 0, 0.0142595, 0.0142595, 0.0142595, 0.0142595, 0.0142595, 0.0142595, 0.0142595, 0.0142595, 0.0142595, 0.0142595, 0.0142595, 0.0142595, 0.0142595, 0.0142595, 0.0142595, 0.0142595, 0.0142643, 0.0142595, 0.16516, 0.0142595
19.2408, 0, 0.160635, 0.0133151, 1.41421, -0.160635, 0.0133151, 0, 0.0133151, 0.0133151, 0.0133151, 0.0133151, 0.0133151, 0.0133151, 0.0133151, 0.0133151, 0.0133151, 0.0133151, 0.0133151, 0.0133151, 0.0133151, 0.0133151, 0.0133151, 0.0133151, 0.0133199, 0.0133151, 0.16063, 0.0133151
19.2487, 0, 0.156371, 0.0125234, 1.41421, -0.156371, 0.0125234, 0, 0.0125234, 0.0125234, 0.0125234, 0.0125234, 0.0125234, 0.0125234, 0.0125234, 0.0125234, 0.0125234, 0.0125234, 0.0125234, 0.0125234, 0.0125234, 0.0125234, 0.0125234, 0.0125234, 0.0125282, 0.0125234, 0.156366, 0.0125234
19.2566, 1, 0.152195, 0.0117109, 1.73205, 0.847805, 0.0117109, 0, 0.0117109, 0.0117109, 0.0117109, 0.0117109, 0.0117109, 0.0117109, 0.0117109, 0.0117109, 0.0117109, 0.0117109, 0.0117109, 0.0117109, 0.0117109, 0.0117109, 0.0117109, 0.0117109, 0.0117157, 0.0117109, 0.15219, 0.0117109
19.2645, 0, 0.148108, 0.0108821, 1.41421, -0.148108, 0.0108821, 0, 0.0108821, 0.0108821, 0.0108821, 0.0108821, 0.0108821, 0.0108821, 0.0108821, 0.0108821, 0.0108821, 0.0108821, 0.0108821, 0.0108821, 0.0108821, 0.0108821, 0.0108821, 0.0108821, 0.0108869, 0.0108821, 0.148103, 0.0108821
19.2724, 0, 0.14413, 0.0100628, 1.41421, -0.14413, 0.0100628, 0, 0.0100628, 0.0100628, 0.0100628, 0.0100628, 0.0100628, 0.0100628, 0.0100628, 0.0100628, 0.0100628, 0.0100628, 0.0100628, 0.0100628, 0.0100628, 0.0100628, 0.0100628, 0.0100628, 0.0100676, 0.0100628, 0.144126, 0.0100628
19.2803, 0, 0.140283, 0.00927557, 1.41421, -0.140283, 0.00927557, 0, 0.00927557, 0.00927557, 0.00927557, 0.00927557, 0.00927557, 0.00927557, 0.00927557, 0.00927557, 0.00927557, 0.00927557, 0.00927557, 0.00927557, 0.00927557, 0.00927557, 0.00927557, 0.00927557, 0.00928039, 0.00927557, 0.140278, 0.00927557
19.2881, 0, 0.13661, 0.00857008, 1.41421, -0.13661, 0.00857008, 0, 0.00857008, 0.00857008, 0.00857008, 0.00857008, 0.00857008, 0.00857008, 0.00857008, 0.00857008, 0.00857008, 0.00857008, 0.00857008, 0.00857008, 0.00857008, 0.00857008, 0.00857008, 0.00857008, 0.00857491, 0.00857008, 0.136605, 0.00857008
19.296, 0.289395, 0.133044, 0.00788347, 1.51307, 0.156351, 0.00788347, 0, 0.00788347, 0.00788347, 0.00788347, 0.00788347, 0.00788347, 0.00788347, 0.00788347, 0.00788347, 0.00788347, 0.00788347, 0.00788347, 0.00788347, 0.00788347, 0.00788347, 0.00788347, 0.00788347, 0.00788831, 0.00788347, 0.13304, 0.00788347
19.3039, 0.710605, 0.129585, 0.00721689, 1.64639, 0.581019, 0.00721689, 0, 0.00721689, 0.00721689, 0.00721689, 0.00721689, 0.00721689, 0.00721689, 0.00721689, 0.00721689, 0.00721689, 0.00721689, 0.00721689, 0.00721689, 0.00721689, 0.00721689, 0.00721689, 0.00721689, 0.00722173, 0.00721689, 0.129581, 0.00721689
19.3118, 0, 0.126227, 0.00656903, 1.41421, -0.126227, 0.00656903, 0, 0.00656903, 0.00656903, 0.00656903, 0.00656903, 0.00656903, 0.00656903, 0.00656903, 0.00656903, 0.00656903, 0.00656903, 0.00656903, 0.00656903, 0.00656903, 0.00656903, 0.00656903, 0.00656903, 0.00657388, 0.00656903, 0.126223, 0.00656903
19.3197, 0, 0.12297, 0.0059434, 1.41421, -0.12297, 0.0059434, 0, 0.0059434, 0.0059434, 0.0059434, 0.0059434, 0.0059434, 0.0059434, 0.0059434, 0.0059434, 0.0059434, 0.0059434, 0.0059434, 0.0059434, 0.0059434, 0.0059434, 0.0059434, 0.0059434, 0.00594825, 0.0059434, 0.122965, 0.0059434
19.3276, 0.279306, 0.119814, 0.00534367, 1.50974, 0.159492, 0.00534367, 0, 0.00534367, 0.00534367, 0.00534367, 0.00534367, 0.00534367, 0.00534367, 0.00534367, 0.00534367, 0.00534367, 0.00534367, 0.00534367, 0.00534367, 0.00534367, 0.00534367, 0.00534367, 0.00534367, 0.00534853, 0.00534367, 0.119809, 0.00534367
19.3354, 0.720694, 0.116759, 0.00477258, 1.64945, 0.603935, 0.00477258, 0, 0.00477258, 0.00477258, 0.00477258, 0.00477258, 0.00477258, 0.00477258, 0.00477258, 0.00477258, 0.00477258, 0.00477258, 0.00477258, 0.00477258, 0.00477258, 0.00477258, 0.00477258, 0.00477258, 0.00477744, 0.00477258, 0.116754, 0.00477258
19.3433, 0, 0.113803, 0.00423223, 1.41421, -0.113803, 0.00423223, 0, 0.00423223, 0.00423223, 0.00423223, 0.00423223, 0.00423223, 0.00423223, 0.00423223, 0.00423223, 0.00423223, 0.00423223, 0.00423223, 0.00423223, 0.00423223, 0.00423223, 0.00423223, 0.00423223, 0.00423709, 0.00423223, 0.113798, 0.00423223
19.3512, 0.272299, 0.110945, 0.00372433, 1.50741, 0.161354, 0.00372433, 0, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.00372433, 0.0037292, 0.00372433, 0.11094, 0.00372433
19.3591, 0.727701, 0.108201, 0.003268, 1.65158, 0.6195, 0.003268, 0, 0.003268, 0.003268, 0.003268, 0.003268, 0.003268, 0.003268, 0.003268, 0.003268, 0.003268, 0.003268, 0.003268, 0.003268, 0.003268, 0.003268, 0.003268, 0.003268, 0.00327288, 0.003268, 0.108196, 0.003268
19.367, 0, 0.105531, 0.00282578, 1.41421, -0.105531, 0.00282578, 0, 0.00282578, 0.00282578, 0.00282578, 0.00282578, 0.00282578, 0.00282578, 0.00282578, 0.00282578, 0.00282578, 0.00282578, 0.00282578, 0.00282578, 0.00282578, 0.00282578, 0.00282578, 0.00282578, 0.00283067, 0.00282578, 0.105526, 0.00282578
19.3749, 1, 0.102939, 0.00240469, 1.73205, 0.897061, 0.00240469, 0, 0.00240469, 0.00240469, 0.00240469, 0.00240469, 0.00240469, 0.00240469, 0.00240469, 0.00240469, 0.00240469, 0.00240469, 0.00240469, 0.00240469, 0.00240469, 0.00240469, 0.00240469, 0.00240469, 0.00240959, 0.00240469, 0.102934, 0.00240469
19.3828, 0, 0.100429, 0.00201253, 1.41421, -0.100429, 0.00201253, 0, 0.00201253, 0.00201253, 0.00201253, 0.00201253, 0.00201253, 0.00201253, 0.00201253, 0.00201253, 0.00201253, 0.00201253, 0.00201253, 0.00201253, 0.00201253, 0.00201253, 0.00201253, 0.00201253, 0.00201744, 0.00201253, 0.100424, 0.00201253
19.3906, 0, 0.0980044, 0.00165526, 1.41421, -0.0980044, 0.00165526, 0, 0.00165526, 0.00165526, 0.00165526, 0.00165526, 0.00165526, 0.00165526, 0.00165526, 0.00165526, 0.00165526, 0.00165526, 0.00165526, 0.00165526, 0.00165526, 0.00165526, 0.00165526, 0.00165526, 0.00166018, 0.00165526, 0.0979994, 0.00165526
19.3985, 0.257929, 0.0956956, 0.00136543, 1.50264, 0.162233, 0.00136543, 0, 0.00136543, 0.00136543, 0.00136543, 0.00136543, 0.00136543, 0.00136543, 0.00136543, 0.00136543, 0.00136543, 0.00136543, 0.00136543, 0.00136543, 0.00136543, 0.00136543, 0.00136543, 0.00136543, 0.00137037, 0.00136543, 0.0956907, 0.00136543
19.4064, 0.742071, 0.0934445, 0.00108837, 1.65592, 0.648627, 0.00108837, 0, 0.00108837, 0.00108837, 0.00108837, 0.00108837, 0.00108837, 0.00108837, 0.00108837, 0.00108837, 0.00108837, 0.00108837, 0.00108837, 0.00108837, 0.00108837, 0.00108837, 0.00108837, 0.00108837, 0.00109333, 0.00108837, 0.0934395, 0.00108837
19.4143, 0.253221, 0.091257, 0.000831639, 1.50107, 0.161964, 0.000831639, 0, 0.000831639, 0.000831639, 0.000831639, 0.000831639, 0.000831639, 0.000831639, 0.000831639, 0.000831639, 0.000831639, 0.000831639, 0.000831639, 0.000831639, 0.000831639, 0.000831639, 0.000831639, 0.000831639, 0.00083663, 0.000831639, 0.091252, 0.000831639
19.4222, 0.746779, 0.0891397, 0.000604682, 1.65734, 0.657639, 0.000604682, 0, 0.000604682, 0.000604682, 0.000604682, 0.000604682, 0.000604682, 0.000604682, 0.000604682, 0.000604682, 0.000604682, 0.000604682, 0.000604682, 0.000604682, 0.000604682, 0.000604682, 0.000604682, 0.000604682, 0.000609712, 0.000604682, 0.0891346, 0.000604682
19.4301, 0, 0.0870958, 0.000413814, 1.41421, -0.0870958, 0.000413814, 0, 0.000413814, 0.000413814, 0.000413814, 0.000413814, 0.000413814, 0.000413814, 0.000413814, 0.000413814, 0.000413814, 0.000413814, 0.000413814, 0.000413814, 0.000413814, 0.000413814, 0.000413814, 0.000413814, 0.000418894, 0.000413814, 0.0870908, 0.000413814
19.438, 0, 0.0851448, 0.000279314, 1.41421, -0.0851448, 0.000279314, 0, 0.000279314, 0.000279314, 0.000279314, 0.000279314, 0.000279314, 0.000279314, 0.000279314, 0.000279314, 0.000279314, 0.000279314, 0.000279314, 0.000279314, 0.000279314, 0.000279314, 0.000279314, 0.000279314, 0.000284459, 0.000279314, 0.0851396, 0.000279314
19.4458, 0, 0.0832461, 0.000163553, 1.41421, -0.0832461, 0.000163553, 0, 0.000163553, 0.000163553, 0.000163553, 0.000163553, 0.000163553, 0.000163553, 0.000163553, 0.000163553, 0.000163553, 0.000163553, 0.000163553, 0.000163553, 0.000163553, 0.000163553, 0.000163553, 0.000163553, 0.000168784, 0.000163553, 0.0832409, 0.000163553
19.4537, 0, 0.0814052, 7.41429e-05, 1.41421, -0.0814052, 7.41429e-05, 0, 7.41429e-05, 7.41429e-05, 7.41429e-05, 7.41429e-05, 7.41429e-05, 7.41429e-05, 7.41429e-05, 7.41429e-05, 7.41429e-05, 7.41429e-05, 7.41429e-05, 7.41429e-05, 7.41429e-05, 7.41429e-05, 7.41429e-05, 7.41429e-05, 7.94855e-05, 7.41429e-05, 0.0813999, 7.41429e-05
19.4616, 0, 0.0796285, 1.85357e-05, 1.41421, -0.0796285, 1.85357e-05, 0, 1.85357e-05, 1.85357e-05, 1.85357e-05, 1.85357e-05, 1.85357e-05, 1.85357e-05, 1.85357e-05, 1.85357e-05, 1.85357e-05, 1.85357e-05, 1.85357e-05, 1.85357e-05, 1.85357e-05, 1.85357e-05, 1.85357e-05, 1.85357e-05, 2.4024e-05, 1.85357e-05, 0.079623, 1.85357e-05
19.4695, 0, 0.0779171, 0, 1.41421, -0.0779171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.67707e-06, 0, 0.0779114, 0
19.4774, 0, 0.0762506, 0, 1.41421, -0.0762506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.92057e-06, 0, 0.0762447, 0
19.4853, 0, 0.0746099, 0, 1.41421, -0.0746099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.23267e-06, 0, 0.0746036, 0
19.4932, 0, 0.0730013, 8.06852e-06, 1.41421, -0.0730013, 8.06852e-06, 0, 8.06852e-06, 8.06852e-06, 8.06852e-06, 8.06852e-06, 8.06852e-06, 8.06852e-06, 8.06852e-06, 8.06852e-06, 8.06852e-06, 8.06852e-06, 8.06852e-06, 8.06852e-06, 8.06852e-06, 8.06852e-06, 8.06852e-06, 8.06852e-06, 1.46989e-05, 8.06852e-06, 0.0729947, 8.06852e-06
19.501, 0, 0.0714276, 2.84461e-05, 1.41421, -0.0714276, 2.84461e-05, 0, 2.84461e-05, 2.84461e-05, 2.84461e-05, 2.84461e-05, 2.84461e-05, 2.84461e-05, 2.84461e-05, 2.84461e-05, 2.84461e-05, 2.84461e-05, 2.84461e-05, 2.84461e-05, 2.84461e-05, 2.84461e-05, 2.84461e-05, 2.84461e-05, 3.55803e-05, 2.84461e-05, 0.0714205, 2.84461e-05
19.5089, 0, 0.0698831, 5.57094e-05, 1.41421, -0.0698831, 5.57094e-05, 0, 5.57094e-05, 5.57094e-05, 5.57094e-05, 5.57094e-05, 5.57094e-05, 5.57094e-05, 5.57094e-05, 5.57094e-05, 5.57094e-05, 5.57094e-05, 5.57094e-05, 5.57094e-05, 5.57094e-05, 5.57094e-05, 5.57094e-05, 5.57094e-05, 6.34775e-05, 5.57094e-05, 0.0698754, 5.57094e-05
19.5168, 0, 0.0683654, 8.86039e-05, 1.41421, -0.0683654, 8.86039e-05, 0, 8.86039e-05, 8.86039e-05, 8.86039e-05, 8.86039e-05, 8.86039e-05, 8.86039e-05, 8.86039e-05, 8.86039e-05, 8.86039e-05, 8.86039e-05, 8.86039e-05, 8.86039e-05, 8.86039e-05, 8.86039e-05, 8.86039e-05, 8.86039e-05, 9.7167e-05, 8.86039e-05, 0.0683568, 8.86039e-05
19.5247, 0, 0.0668753, 0.000129096, 1.41421, -0.0668753, 0.000129096, 0, 0.000129096, 0.000129096, 0.000129096, 0.000129096, 0.000129096, 0.000129096, 0.000129096, 0.000129096, 0.000129096, 0.000129096, 0.000129096, 0.000129096, 0.000129096, 0.000129096, 0.000129096, 0.000129096, 0.000138652, 0.000129096, 0.0668657, 0.000129096
19.5326, 1, 0.0654385, 0.000202855, 1.73205, 0.934561, 0.000202855, 0, 0.000202855, 0.000202855, 0.000202855, 0.000202855, 0.000202855, 0.000202855, 0.000202855, 0.000202855, 0.000202855, 0.000202855, 0.000202855, 0.000202855, 0.000202855, 0.000202855, 0.000202855, 0.000202855, 0.000213629, 0.000202855, 0.0654277, 0.000202855
19.5405, 2.21437, 0.0640247, 0.000280335, 2.05289, 2.15035, 0.000280335, 0, 0.000280335, 0.000280335, 0.000280335, 0.000280335, 0.000280335, 0.000280335, 0.000280335, 0.000280335, 0.000280335, 0.000280335, 0.000280335, 0.000280335, 0.000280335, 0.000280335, 0.000280335, 0.000280335, 0.000292603, 0.000280335, 0.0640124, 0.000280335
19.5484, 0.785626, 0.0626275, 0.000355833, 1.66902, 0.722998, 0.000355833, 0, 0.000355833, 0.000355833, 0.000355833, 0.000355833, 0.000355833, 0.000355833, 0.000355833, 0.000355833, 0.000355833, 0.000355833, 0.000355833, 0.000355833, 0.000355833, 0.000355833, 0.000355833, 0.000355833, 0.000369922, 0.000355833, 0.0626134, 0.000355833
19.5562, 1.20961, 0.0612503, 0.000432383, 1.79154, 1.14836, 0.000432383, 0, 0.000432383, 0.000432383, 0.000432383, 0.000432383, 0.000432383, 0.000432383, 0.000432383, 0.000432383, 0.000432383, 0.000432383, 0.000432383, 0.000432383, 0.000432383, 0.000432383, 0.000432383, 0.000432383, 0.000448674, 0.000432383, 0.061234, 0.000432383
19.5641, 0.790386, 0.0598992, 0.000516385, 1.67044, 0.730487, 0.000516385, 0, 0.000516385, 0.000516385, 0.000516385, 0.000516385, 0.000516385, 0.000516385, 0.000516385, 0.000516385, 0.000516385, 0.000516385, 0.000516385, 0.000516385, 0.000516385, 0.000516385, 0.000516385, 0.000516385, 0.000535324, 0.000516385, 0.0598802, 0.000516385
19.572, 0, 0.0586136, 0.000647686, 1.41421, -0.0586136, 0.000647686, 0, 0.000647686, 0.000647686, 0.000647686, 0.000647686, 0.000647686, 0.000647686, 0.000647686, 0.000647686, 0.000647686, 0.000647686, 0.000647686, 0.000647686, 0.000647686, 0.000647686, 0.000647686, 0.000647686, 0.000669792, 0.000647686, 0.0585915, 0.000647686
19.5799, 0, 0.0573425, 0.000774314, 1.41421, -0.0573425, 0.000774314, 0, 0.000774314, 0.000774314, 0.000774314, 0.000774314, 0.000774314, 0.000774314, 0.000774314, 0.000774314, 0.000774314, 0.000774314, 0.000774314, 0.000774314, 0.000774314, 0.000774314, 0.000774314, 0.000774314, 0.000800183, 0.000774314, 0.0573166, 0.000774314
19.5878, 0.19995, 0.0560794, 0.000889847, 1.48322, 0.143871, 0.000889847, 0, 0.000889847, 0.000889847, 0.000889847, 0.000889847, 0.000889847, 0.000889847, 0.000889847, 0.000889847, 0.000889847, 0.000889847, 0.000889847, 0.000889847, 0.000889847, 0.000889847, 0.000889847, 0.000889847, 0.000920166, 0.000889847, 0.0560491, 0.000889847
19.5957, 0.80005, 0.0548319, 0.00100157, 1.67333, 0.745218, 0.00100157, 0, 0.00100157, 0.00100157, 0.00100157, 0.00100157, 0.00100157, 0.00100157, 0.00100157, 0.00100157, 0.00100157, 0.00100157, 0.00100157, 0.00100157, 0.00100157, 0.00100157, 0.00100157, 0.00100157, 0.00103713, 0.00100157, 0.0547963, 0.00100157
19.6036, 0, 0.0536115, 0.0011199, 1.41421, -0.0536115, 0.0011199, 0, 0.0011199, 0.0011199, 0.0011199, 0.0011199, 0.0011199, 0.0011199, 0.0011199, 0.0011199, 0.0011199, 0.0011199, 0.0011199, 0.0011199, 0.0011199, 0.0011199, 0.0011199, 0.0011199, 0.0011616, 0.0011199, 0.0535698, 0.0011199
19.6114, 0, 0.0524418, 0.00126803, 1.41421, -0.0524418, 0.00126803, 0, 0.00126803, 0.00126803, 0.00126803, 0.00126803, 0.00126803, 0.00126803, 0.00126803, 0.00126803, 0.00126803, 0.00126803, 0.00126803, 0.00126803, 0.00126803, 0.00126803, 0.00126803, 0.00126803, 0.0013169, 0.00126803, 0.0523929, 0.00126803
19.6193, 1, 0.051264, 0.00138573, 1.73205, 0.948736, 0.00138573, 0, 0.00138573, 0.00138573, 0.00138573, 0.00138573, 0.00138573, 0.00138573, 0.00138573, 0.00138573, 0.00138573, 0.00138573, 0.00138573, 0.00138573, 0.00138573, 0.00138573, 0.00138573, 0.00138573, 0.00144297, 0.00138573, 0.0512067, 0.00138573
19.6272, 0, 0.0500762, 0.00147024, 1.41421, -0.0500762, 0.00147024, 0, 0.00147024, 0.00147024, 0.00147024, 0.00147024, 0.00147024, 0.00147024, 0.00147024, 0.00147024, 0.00147024, 0.00147024, 0.00147024, 0.00147024, 0.00147024, 0.00147024, 0.00147024, 0.00147024, 0.00153723, 0.00147024, 0.0500093, 0.00147024
19.6351, 0, 0.0488957, 0.00153769, 1.41421, -0.0488957, 0.00153769, 0, 0.00153769, 0.00153769, 0.00153769, 0.00153769, 0.00153769, 0.00153769, 0.00153769, 0.00153769, 0.00153769, 0.00153769, 0.00153769, 0.00153769, 0.00153769, 0.00153769, 0.00153769, 0.00153769, 0.00161603, 0.00153769, 0.0488173, 0.00153769
19.643, 0, 0.0477268, 0.0015905, 1.41421, -0.0477268, 0.0015905, 0, 0.0015905, 0.0015905, 0.0015905, 0.0015905, 0.0015905, 0.0015905, 0.0015905, 0.0015905, 0.0015905, 0.0015905, 0.0015905, 0.0015905, 0.0015905, 0.0015905, 0.0015905, 0.0015905, 0.0016821, 0.0015905, 0.0476352, 0.0015905
19.6509, 0, 0.046569, 0.0016267, 1.41421, -0.046569, 0.0016267, 0, 0.0016267, 0.0016267, 0.0016267, 0.0016267, 0.0016267, 0.0016267, 0.0016267, 0.0016267, 0.0016267, 0.0016267, 0.0016267, 0.0016267, 0.0016267, 0.0016267, 0.0016267, 0.0016267, 0.00173382, 0.0016267, 0.0464619, 0.0016267
19.6588, 0, 0.0454098, 0.00163198, 1.41421, -0.0454098, 0.00163198, 0, 0.00163198, 0.00163198, 0.00163198, 0.00163198, 0.00163198, 0.00163198, 0.00163198, 0.00163198, 0.00163198, 0.00163198, 0.00163198, 0.00163198, 0.00163198, 0.00163198, 0.00163198, 0.00163198, 0.00175739, 0.00163198, 0.0452844, 0.00163198
19.6666, 0, 0.0442553, 0.00161053, 1.41421, -0.0442553, 0.00161053, 0, 0.00161053, 0.00161053, 0.00161053, 0.00161053, 0.00161053, 0.00161053, 0.00161053, 0.00161053, 0.00161053, 0.00161053, 0.00161053, 0.00161053, 0.00161053, 0.00161053, 0.00161053, 0.00161053, 0.00175759, 0.00161053, 0.0441082, 0.00161053
19.6745, 1, 0.0431139, 0.00156853, 1.73205, 0.956886, 0.00156853, 0, 0.00156853, 0.00156853, 0.00156853, 0.00156853, 0.00156853, 0.00156853, 0.00156853, 0.00156853, 0.00156853, 0.00156853, 0.00156853, 0.00156853, 0.00156853, 0.00156853, 0.00156853, 0.00156853, 0.00174143, 0.00156853, 0.042941, 0.00156853
