   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_132.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.22645, 7.68621, 6.25143, 6.22424, 3.11227, 1.43477, 6.22424, 0, 6.22427, 6.22427, 6.22451, 6.25001, 6.22535, 6.22425, 6.22424, 6.22424, 6.22424, 6.22424, 6.22424, 6.22424, 6.22424, 6.22424, 6.22424, 6.22425, 6.22424, 6.22424, 6.22424
4.23435, 7.99056, 6.28172, 6.25647, 3.16078, 1.70883, 6.25647, 0, 6.25649, 6.25649, 6.25674, 6.28029, 6.25758, 6.25647, 6.25647, 6.25647, 6.25647, 6.25647, 6.25647, 6.25647, 6.25647, 6.25647, 6.25647, 6.25647, 6.25647, 6.25647, 6.25647
4.24224, 10.9903, 6.31165, 6.28882, 3.60421, 4.67869, 6.28882, 0, 6.28884, 6.28885, 6.28909, 6.3102, 6.28995, 6.28882, 6.28882, 6.28882, 6.28882, 6.28882, 6.28882, 6.28882, 6.28882, 6.28882, 6.28882, 6.28882, 6.28882, 6.28882, 6.28882
4.25013, 4.99011, 6.34141, 6.32129, 2.64388, -1.3513, 6.32129, 0, 6.32131, 6.32132, 6.32156, 6.33995, 6.32244, 6.32129, 6.32129, 6.32129, 6.32129, 6.32129, 6.32129, 6.32129, 6.32129, 6.32129, 6.32129, 6.3213, 6.32129, 6.32129, 6.32129
4.25802, 8.99055, 6.37122, 6.35389, 3.3152, 2.61934, 6.35389, 0, 6.35391, 6.35392, 6.35416, 6.36974, 6.35505, 6.35389, 6.35389, 6.35389, 6.35389, 6.35389, 6.35389, 6.35389, 6.35389, 6.35389, 6.35389, 6.35389, 6.35389, 6.35389, 6.35389
4.26592, 2.33773, 6.40124, 6.38661, 2.08272, -4.06351, 6.38661, 0, 6.38663, 6.38663, 6.38688, 6.39975, 6.38778, 6.38661, 6.38661, 6.38661, 6.38661, 6.38661, 6.38661, 6.38661, 6.38661, 6.38661, 6.38661, 6.38661, 6.38661, 6.38661, 6.38661
4.27381, 3.76115, 6.43164, 6.41945, 2.40024, -2.67048, 6.41945, 0, 6.41947, 6.41948, 6.41972, 6.43012, 6.42064, 6.41945, 6.41945, 6.41945, 6.41945, 6.41945, 6.41945, 6.41945, 6.41945, 6.41945, 6.41945, 6.41945, 6.41945, 6.41945, 6.41945
4.2817, 4.1134, 6.46248, 6.45241, 2.47253, -2.34908, 6.45241, 0, 6.45243, 6.45243, 6.45268, 6.46094, 6.45362, 6.45241, 6.45241, 6.45241, 6.45241, 6.45241, 6.45241, 6.45241, 6.45241, 6.45241, 6.45241, 6.45241, 6.45241, 6.45241, 6.45241
4.28959, 3.99528, 6.49381, 6.48548, 2.44853, -2.49853, 6.48548, 0, 6.4855, 6.48551, 6.48575, 6.49226, 6.48671, 6.48548, 6.48548, 6.48548, 6.48548, 6.48548, 6.48548, 6.48548, 6.48548, 6.48548, 6.48548, 6.48548, 6.48548, 6.48548, 6.48548
4.29748, 5.61865, 6.52564, 6.51867, 2.76019, -0.906987, 6.51867, 0, 6.51869, 6.5187, 6.51894, 6.52406, 6.51993, 6.51867, 6.51867, 6.51867, 6.51867, 6.51867, 6.51867, 6.51867, 6.51867, 6.51867, 6.51867, 6.51867, 6.51867, 6.51867, 6.51867
4.30538, 4.11583, 6.55793, 6.55197, 2.47302, -2.4421, 6.55197, 0, 6.55199, 6.552, 6.55224, 6.55631, 6.55326, 6.55197, 6.55197, 6.55197, 6.55197, 6.55197, 6.55197, 6.55197, 6.55197, 6.55197, 6.55197, 6.55197, 6.55197, 6.55197, 6.55197
4.31327, 4.99055, 6.59063, 6.58538, 2.64397, -1.60008, 6.58538, 0, 6.5854, 6.5854, 6.58565, 6.58897, 6.58672, 6.58538, 6.58538, 6.58538, 6.58538, 6.58538, 6.58538, 6.58538, 6.58538, 6.58538, 6.58538, 6.58538, 6.58538, 6.58538, 6.58538
4.32116, 7.72466, 6.62372, 6.61889, 3.11844, 1.10094, 6.61889, 0, 6.61892, 6.61892, 6.61916, 6.62198, 6.62031, 6.61889, 6.61889, 6.61889, 6.61889, 6.61889, 6.61889, 6.61889, 6.61889, 6.61889, 6.61889, 6.6189, 6.61889, 6.61889, 6.61889
4.32905, 7.39108, 6.65714, 6.65251, 3.06449, 0.733943, 6.65251, 0, 6.65253, 6.65254, 6.65278, 6.65527, 6.65405, 6.65251, 6.65251, 6.65251, 6.65251, 6.65251, 6.65251, 6.65251, 6.65251, 6.65251, 6.65251, 6.65251, 6.65251, 6.65251, 6.65251
4.33695, 5.13025, 6.69091, 6.68623, 2.67025, -1.56065, 6.68623, 0, 6.68625, 6.68626, 6.6865, 6.6888, 6.68802, 6.68623, 6.68623, 6.68623, 6.68623, 6.68623, 6.68623, 6.68623, 6.68623, 6.68623, 6.68623, 6.68623, 6.68623, 6.68623, 6.68623
4.34484, 5.13505, 6.7251, 6.72006, 2.67115, -1.59005, 6.72006, 0, 6.72008, 6.72008, 6.72032, 6.72252, 6.72232, 6.72006, 6.72006, 6.72006, 6.72006, 6.72006, 6.72006, 6.72006, 6.72006, 6.72006, 6.72006, 6.72006, 6.72006, 6.72006, 6.72006
4.35273, 1.99758, 6.7599, 6.75399, 1.9994, -4.76232, 6.75399, 0, 6.75401, 6.75401, 6.75426, 6.75641, 6.75716, 6.75399, 6.75399, 6.75399, 6.75399, 6.75399, 6.75399, 6.75399, 6.75399, 6.75399, 6.75399, 6.75399, 6.75399, 6.75399, 6.75399
4.36062, 8.56342, 6.7957, 6.78802, 3.25014, 1.76772, 6.78802, 0, 6.78804, 6.78805, 6.78829, 6.79044, 6.79296, 6.78802, 6.78802, 6.78802, 6.78802, 6.78802, 6.78802, 6.78802, 6.78802, 6.78802, 6.78802, 6.78802, 6.78802, 6.78802, 6.78802
4.36852, 5.9903, 6.83318, 6.82217, 2.82671, -0.842881, 6.82217, 0, 6.82219, 6.8222, 6.82244, 6.82461, 6.83042, 6.82217, 6.82217, 6.82217, 6.82217, 6.82217, 6.82217, 6.82217, 6.82217, 6.82217, 6.82217, 6.82217, 6.82217, 6.82217, 6.82217
4.37641, 4.28947, 6.87352, 6.85643, 2.50788, -2.58405, 6.85643, 0, 6.85645, 6.85646, 6.8567, 6.8589, 6.87073, 6.85643, 6.85643, 6.85643, 6.85643, 6.85643, 6.85643, 6.85643, 6.85643, 6.85643, 6.85643, 6.85643, 6.85643, 6.85643, 6.85643
4.3843, 5.84337, 6.91858, 6.89081, 2.8006, -1.07521, 6.89081, 0, 6.89083, 6.89083, 6.89108, 6.89332, 6.91574, 6.89081, 6.89081, 6.89081, 6.89081, 6.89081, 6.89081, 6.89081, 6.89081, 6.89081, 6.89081, 6.89081, 6.89081, 6.89081, 6.89081
4.39219, 9.52942, 6.97112, 6.9253, 3.3955, 2.5583, 6.9253, 0, 6.92532, 6.92533, 6.92557, 6.92786, 6.96824, 6.9253, 6.9253, 6.9253, 6.9253, 6.9253, 6.9253, 6.9253, 6.9253, 6.9253, 6.9253, 6.9253, 6.9253, 6.9253, 6.9253
4.40009, 4.61271, 7.03506, 6.95993, 2.57152, -2.42236, 6.95993, 0, 6.95995, 6.95995, 6.9602, 6.96254, 7.03213, 6.95993, 6.95993, 6.95993, 6.95993, 6.95993, 6.95993, 6.95993, 6.95993, 6.95993, 6.95993, 6.95993, 6.95993, 6.95993, 6.95993
4.40798, 7.51778, 7.11547, 6.99467, 3.08509, 0.40231, 6.99467, 0, 6.99469, 6.9947, 6.99495, 6.99733, 7.11248, 6.99467, 6.99467, 6.99467, 6.99467, 6.99467, 6.99467, 6.99467, 6.99467, 6.99467, 6.99467, 6.99467, 6.99467, 6.99467, 6.99467
4.41587, 9.50324, 7.2185, 7.02955, 3.39164, 2.28474, 7.02955, 0, 7.02957, 7.02957, 7.02982, 7.03226, 7.21545, 7.02955, 7.02955, 7.02955, 7.02955, 7.02955, 7.02955, 7.02955, 7.02955, 7.02955, 7.02955, 7.02955, 7.02955, 7.02955, 7.02955
4.42376, 7.12854, 7.35082, 7.06454, 3.02135, -0.222275, 7.06454, 0, 7.06456, 7.06457, 7.06483, 7.06731, 7.34771, 7.06454, 7.06454, 7.06454, 7.06454, 7.06454, 7.06454, 7.06454, 7.06454, 7.06454, 7.06454, 7.06454, 7.06454, 7.06454, 7.06454
4.43165, 5.49839, 7.51873, 7.09966, 2.73832, -2.02034, 7.09966, 0, 7.09968, 7.09969, 7.09995, 7.10249, 7.51555, 7.09966, 7.09966, 7.09966, 7.09966, 7.09966, 7.09966, 7.09966, 7.09966, 7.09966, 7.09966, 7.09966, 7.09966, 7.09966, 7.09966
4.43955, 7.99058, 7.72681, 7.1349, 3.16079, 0.26377, 7.1349, 0, 7.13492, 7.13492, 7.1352, 7.13778, 7.72357, 7.1349, 7.1349, 7.1349, 7.1349, 7.1349, 7.1349, 7.1349, 7.1349, 7.1349, 7.1349, 7.1349, 7.1349, 7.1349, 7.1349
4.44744, 9.33249, 7.97631, 7.17024, 3.36638, 1.35618, 7.17024, 0, 7.17027, 7.17027, 7.17057, 7.17319, 7.97299, 7.17024, 7.17024, 7.17024, 7.17024, 7.17024, 7.17024, 7.17024, 7.17024, 7.17024, 7.17024, 7.17025, 7.17024, 7.17024, 7.17024
4.45533, 11.1269, 8.26357, 7.2057, 3.62311, 2.86336, 7.2057, 0, 7.20572, 7.20573, 7.20606, 7.2087, 8.26016, 7.2057, 7.2057, 7.2057, 7.2057, 7.2057, 7.2057, 7.2057, 7.2057, 7.2057, 7.2057, 7.2057, 7.2057, 7.2057, 7.2057
4.46322, 7.68761, 8.57895, 7.24127, 3.11249, -0.891339, 7.24127, 0, 7.24129, 7.2413, 7.24167, 7.24433, 8.57543, 7.24127, 7.24127, 7.24127, 7.24127, 7.24127, 7.24127, 7.24127, 7.24127, 7.24127, 7.24127, 7.24127, 7.24127, 7.24127, 7.24127
4.47112, 10.4571, 8.90648, 7.27694, 3.52947, 1.55066, 7.27694, 0, 7.27696, 7.27696, 7.2774, 7.28006, 8.90284, 7.27694, 7.27694, 7.27694, 7.27694, 7.27694, 7.27694, 7.27694, 7.27694, 7.27694, 7.27694, 7.27694, 7.27694, 7.27694, 7.27694
4.47901, 8.52819, 9.22503, 7.3127, 3.24472, -0.696839, 7.3127, 0, 7.31273, 7.31273, 7.31325, 7.31588, 9.22125, 7.3127, 7.3127, 7.3127, 7.3127, 7.3127, 7.3127, 7.3127, 7.3127, 7.3127, 7.3127, 7.31271, 7.3127, 7.3127, 7.3127
4.4869, 12.0766, 9.51045, 7.34857, 3.75188, 2.56613, 7.34857, 0, 7.34859, 7.3486, 7.34922, 7.35181, 9.5065, 7.34857, 7.34857, 7.34857, 7.34857, 7.34857, 7.34857, 7.34857, 7.34857, 7.34857, 7.34857, 7.34857, 7.34857, 7.34857, 7.34857
4.49479, 11.352, 9.73896, 7.38453, 3.65405, 1.61309, 7.38453, 0, 7.38455, 7.38456, 7.38532, 7.38784, 9.73481, 7.38453, 7.38453, 7.38453, 7.38453, 7.38453, 7.38453, 7.38453, 7.38453, 7.38453, 7.38453, 7.38453, 7.38453, 7.38453, 7.38453
4.50269, 5.54966, 9.89085, 7.42059, 2.74767, -4.34119, 7.42059, 0, 7.42061, 7.42062, 7.42155, 7.42396, 9.88647, 7.42059, 7.42059, 7.42059, 7.42059, 7.42059, 7.42059, 7.42059, 7.42059, 7.42059, 7.42059, 7.42059, 7.42059, 7.42059, 7.42059
4.51058, 8.61186, 9.9538, 7.45674, 3.25759, -1.34194, 7.45674, 0, 7.45676, 7.45677, 7.45792, 7.46018, 9.94914, 7.45674, 7.45674, 7.45674, 7.45674, 7.45674, 7.45674, 7.45674, 7.45674, 7.45674, 7.45674, 7.45674, 7.45674, 7.45674, 7.45674
4.51847, 6.98767, 9.92506, 7.49299, 2.99794, -2.93739, 7.49299, 0, 7.49301, 7.49302, 7.49444, 7.49649, 9.92007, 7.49299, 7.49299, 7.49299, 7.49299, 7.49299, 7.49299, 7.49299, 7.49299, 7.49299, 7.49299, 7.49299, 7.49299, 7.49299, 7.49299
4.52636, 8.98786, 9.8119, 7.52933, 3.31479, -0.824047, 7.52933, 0, 7.52936, 7.52936, 7.53113, 7.5329, 9.80649, 7.52933, 7.52933, 7.52933, 7.52933, 7.52933, 7.52933, 7.52933, 7.52933, 7.52933, 7.52933, 7.52934, 7.52933, 7.52933, 7.52933
4.53426, 9.98823, 9.63034, 7.56577, 3.4624, 0.357884, 7.56577, 0, 7.56579, 7.5658, 7.56803, 7.5694, 9.6244, 7.56577, 7.56577, 7.56577, 7.56577, 7.56577, 7.56577, 7.56577, 7.56577, 7.56577, 7.56577, 7.56577, 7.56577, 7.56577, 7.56577
4.54215, 10.588, 9.40228, 7.6023, 3.54795, 1.1857, 7.6023, 0, 7.60232, 7.60233, 7.60519, 7.606, 9.39564, 7.6023, 7.6023, 7.6023, 7.6023, 7.6023, 7.6023, 7.6023, 7.6023, 7.6023, 7.6023, 7.6023, 7.6023, 7.6023, 7.6023
4.55004, 12.7801, 9.15197, 7.63892, 3.84448, 3.62808, 7.63892, 0, 7.63894, 7.63895, 7.64267, 7.64269, 9.14441, 7.63892, 7.63892, 7.63892, 7.63892, 7.63892, 7.63892, 7.63892, 7.63892, 7.63892, 7.63892, 7.63892, 7.63892, 7.63892, 7.63892
4.55793, 7.80079, 8.90246, 7.67563, 3.13062, -1.10167, 7.67563, 0, 7.67565, 7.67565, 7.68055, 7.67946, 8.89365, 7.67563, 7.67563, 7.67563, 7.67563, 7.67563, 7.67563, 7.67563, 7.67563, 7.67563, 7.67563, 7.67563, 7.67563, 7.67563, 7.67563
4.56582, 16.9537, 8.67268, 7.71242, 4.35358, 8.28098, 7.71242, 0, 7.71244, 7.71245, 7.71895, 7.71632, 8.6622, 7.71242, 7.71242, 7.71242, 7.71242, 7.71242, 7.71242, 7.71242, 7.71242, 7.71242, 7.71242, 7.71242, 7.71242, 7.71242, 7.71242
4.57372, 11.8169, 8.47585, 7.7493, 3.7171, 3.34101, 7.7493, 0, 7.74932, 7.74932, 7.75796, 7.75327, 8.46316, 7.7493, 7.7493, 7.7493, 7.7493, 7.7493, 7.7493, 7.7493, 7.7493, 7.7493, 7.7493, 7.7493, 7.7493, 7.7493, 7.7493
4.58161, 14.9882, 8.31896, 7.78625, 4.12167, 6.6692, 7.78625, 0, 7.78627, 7.78627, 7.79765, 7.79029, 8.30346, 7.78625, 7.78625, 7.78625, 7.78625, 7.78625, 7.78625, 7.78625, 7.78625, 7.78625, 7.78625, 7.78625, 7.78625, 7.78625, 7.78625
4.5895, 6.06134, 8.20351, 7.82328, 2.83925, -2.14217, 7.82328, 0, 7.82331, 7.82331, 7.83809, 7.8274, 8.18454, 7.82328, 7.82328, 7.82328, 7.82328, 7.82328, 7.82328, 7.82328, 7.82328, 7.82328, 7.82328, 7.82329, 7.82328, 7.82328, 7.82328
4.59739, 8.69777, 8.12678, 7.86039, 3.27074, 0.570992, 7.86039, 0, 7.86042, 7.86042, 7.87926, 7.86458, 8.10367, 7.86039, 7.86039, 7.86039, 7.86039, 7.86039, 7.86039, 7.86039, 7.86039, 7.86039, 7.86039, 7.8604, 7.86039, 7.86039, 7.86039
4.60529, 10.205, 8.08336, 7.89759, 3.49356, 2.1216, 7.89759, 0, 7.89761, 7.89761, 7.92108, 7.90184, 8.05555, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759, 7.89759
4.61318, 11.5443, 8.06668, 7.93485, 3.68025, 3.4776, 7.93485, 0, 7.93488, 7.93488, 7.96337, 7.93919, 8.03378, 7.93485, 7.93485, 7.93485, 7.93485, 7.93485, 7.93485, 7.93485, 7.93485, 7.93485, 7.93485, 7.93486, 7.93485, 7.93485, 7.93485
4.62107, 14.2073, 8.07008, 7.9722, 4.02583, 6.1372, 7.9722, 0, 7.97223, 7.97223, 8.00586, 7.97661, 8.03196, 7.9722, 7.9722, 7.9722, 7.9722, 7.9722, 7.9722, 7.9722, 7.9722, 7.9722, 7.9722, 7.97221, 7.9722, 7.9722, 7.9722
4.62896, 6.11897, 8.08759, 8.00964, 2.84938, -1.96861, 8.00964, 0, 8.00966, 8.00967, 8.04822, 8.01412, 8.04447, 8.00964, 8.00964, 8.00964, 8.00964, 8.00964, 8.00964, 8.00964, 8.00964, 8.00964, 8.00964, 8.00964, 8.00964, 8.00964, 8.00964
4.63686, 11.852, 8.11429, 8.04716, 3.72183, 3.73774, 8.04716, 0, 8.04718, 8.04719, 8.09007, 8.05171, 8.06677, 8.04716, 8.04716, 8.04716, 8.04716, 8.04716, 8.04716, 8.04716, 8.04716, 8.04716, 8.04716, 8.04716, 8.04716, 8.04716, 8.04716
4.64475, 8.91165, 8.1464, 8.08476, 3.30328, 0.765244, 8.08476, 0, 8.08479, 8.08479, 8.13104, 8.08939, 8.09544, 8.08476, 8.08476, 8.08476, 8.08476, 8.08476, 8.08476, 8.08476, 8.08476, 8.08476, 8.08476, 8.08477, 8.08476, 8.08476, 8.08476
4.65264, 6.52726, 8.18123, 8.12246, 2.92015, -1.65397, 8.12246, 0, 8.12248, 8.12249, 8.17084, 8.12717, 8.1281, 8.12246, 8.12246, 8.12246, 8.12246, 8.12246, 8.12246, 8.12246, 8.12246, 8.12246, 8.12246, 8.12246, 8.12246, 8.12246, 8.12246
4.66053, 2.6995, 8.21698, 8.16024, 2.16783, -5.51748, 8.16024, 0, 8.16027, 8.16027, 8.20924, 8.16503, 8.16315, 8.16024, 8.16024, 8.16024, 8.16024, 8.16024, 8.16024, 8.16024, 8.16024, 8.16024, 8.16024, 8.16025, 8.16024, 8.16024, 8.16024
4.66842, 13.6105, 8.25258, 8.19812, 3.95101, 5.35793, 8.19812, 0, 8.19814, 8.19814, 8.24619, 8.20298, 8.1996, 8.19812, 8.19812, 8.19812, 8.19812, 8.19812, 8.19812, 8.19812, 8.19812, 8.19812, 8.19812, 8.19812, 8.19812, 8.19812, 8.19812
4.67632, 7.66099, 8.28752, 8.23607, 3.10821, -0.626529, 8.23607, 0, 8.2361, 8.2361, 8.28176, 8.24101, 8.23684, 8.23607, 8.23607, 8.23607, 8.23607, 8.23607, 8.23607, 8.23607, 8.23607, 8.23607, 8.23607, 8.23608, 8.23607, 8.23607, 8.23607
4.68421, 5.7212, 8.32165, 8.27411, 2.77871, -2.60045, 8.27411, 0, 8.27413, 8.27414, 8.31616, 8.27912, 8.27453, 8.27411, 8.27411, 8.27411, 8.27411, 8.27411, 8.27411, 8.27411, 8.27411, 8.27411, 8.27411, 8.27411, 8.27411, 8.27411, 8.27411
4.6921, 6.01374, 8.35512, 8.31223, 2.83085, -2.34138, 8.31223, 0, 8.31225, 8.31225, 8.34971, 8.31732, 8.31249, 8.31223, 8.31223, 8.31223, 8.31223, 8.31223, 8.31223, 8.31223, 8.31223, 8.31223, 8.31223, 8.31223, 8.31223, 8.31223, 8.31223
4.69999, 6.73916, 8.38819, 8.35041, 2.95621, -1.64903, 8.35041, 0, 8.35043, 8.35044, 8.38277, 8.35559, 8.3506, 8.35041, 8.35041, 8.35041, 8.35041, 8.35041, 8.35041, 8.35041, 8.35041, 8.35041, 8.35041, 8.35041, 8.35041, 8.35041, 8.35041
4.70789, 11.7383, 8.42119, 8.38867, 3.70652, 3.3171, 8.38867, 0, 8.38869, 8.38869, 8.41572, 8.39392, 8.38883, 8.38867, 8.38867, 8.38867, 8.38867, 8.38867, 8.38867, 8.38867, 8.38867, 8.38867, 8.38867, 8.38867, 8.38867, 8.38867, 8.38867
4.71578, 9.73978, 8.45443, 8.42699, 3.42634, 1.28535, 8.42699, 0, 8.42701, 8.42702, 8.4489, 8.43232, 8.42714, 8.42699, 8.42699, 8.42699, 8.42699, 8.42699, 8.42699, 8.42699, 8.42699, 8.42699, 8.42699, 8.42699, 8.42699, 8.42699, 8.42699
4.72367, 11.9677, 8.48817, 8.46537, 3.73733, 3.47949, 8.46537, 0, 8.46539, 8.4654, 8.48256, 8.47079, 8.46552, 8.46537, 8.46537, 8.46537, 8.46537, 8.46537, 8.46537, 8.46537, 8.46537, 8.46537, 8.46537, 8.46537, 8.46537, 8.46537, 8.46537
4.73156, 7.27081, 8.52258, 8.50381, 3.0448, -1.25176, 8.50381, 0, 8.50384, 8.50384, 8.51688, 8.50931, 8.50396, 8.50381, 8.50381, 8.50381, 8.50381, 8.50381, 8.50381, 8.50381, 8.50381, 8.50381, 8.50381, 8.50382, 8.50381, 8.50381, 8.50381
4.73946, 6.9928, 8.55774, 8.54232, 2.9988, -1.56494, 8.54232, 0, 8.54234, 8.54235, 8.55196, 8.5479, 8.54247, 8.54232, 8.54232, 8.54232, 8.54232, 8.54232, 8.54232, 8.54232, 8.54232, 8.54232, 8.54232, 8.54232, 8.54232, 8.54232, 8.54232
4.74735, 10.4669, 8.59366, 8.58087, 3.53085, 1.87327, 8.58087, 0, 8.58089, 8.5809, 8.58778, 8.58653, 8.58103, 8.58087, 8.58087, 8.58087, 8.58087, 8.58087, 8.58087, 8.58087, 8.58087, 8.58087, 8.58087, 8.58087, 8.58087, 8.58087, 8.58087
4.75524, 9.98792, 8.63029, 8.61949, 3.46236, 1.35763, 8.61949, 0, 8.61951, 8.61952, 8.62431, 8.62523, 8.61967, 8.61949, 8.61949, 8.61949, 8.61949, 8.61949, 8.61949, 8.61949, 8.61949, 8.61949, 8.61949, 8.61949, 8.61949, 8.61949, 8.61949
4.76313, 11.9882, 8.66756, 8.65815, 3.74008, 3.32067, 8.65815, 0, 8.65818, 8.65818, 8.66145, 8.66398, 8.65839, 8.65815, 8.65815, 8.65815, 8.65815, 8.65815, 8.65815, 8.65815, 8.65815, 8.65815, 8.65815, 8.65816, 8.65815, 8.65815, 8.65815
4.77102, 10.5281, 8.70538, 8.69687, 3.5395, 1.82269, 8.69687, 0, 8.69689, 8.6969, 8.69909, 8.70278, 8.6972, 8.69687, 8.69687, 8.69687, 8.69687, 8.69687, 8.69687, 8.69687, 8.69687, 8.69687, 8.69687, 8.69687, 8.69687, 8.69687, 8.69687
4.77892, 13.4475, 8.74369, 8.73564, 3.93034, 4.70385, 8.73564, 0, 8.73566, 8.73566, 8.73712, 8.74163, 8.73616, 8.73564, 8.73564, 8.73564, 8.73564, 8.73564, 8.73564, 8.73564, 8.73564, 8.73564, 8.73564, 8.73564, 8.73564, 8.73564, 8.73564
4.78681, 8.53796, 8.78249, 8.77445, 3.24622, -0.244533, 8.77445, 0, 8.77447, 8.77448, 8.77546, 8.78053, 8.77535, 8.77445, 8.77445, 8.77445, 8.77445, 8.77445, 8.77445, 8.77445, 8.77445, 8.77445, 8.77445, 8.77445, 8.77445, 8.77445, 8.77445
4.7947, 11.7155, 8.82184, 8.81331, 3.70344, 2.89365, 8.81331, 0, 8.81333, 8.81334, 8.81402, 8.81948, 8.81492, 8.81331, 8.81331, 8.81331, 8.81331, 8.81331, 8.81331, 8.81331, 8.81331, 8.81331, 8.81331, 8.81331, 8.81331, 8.81331, 8.81331
4.80259, 9.99002, 8.8619, 8.85222, 3.46266, 1.12812, 8.85222, 0, 8.85224, 8.85225, 8.85274, 8.85847, 8.85507, 8.85222, 8.85222, 8.85222, 8.85222, 8.85222, 8.85222, 8.85222, 8.85222, 8.85222, 8.85222, 8.85222, 8.85222, 8.85222, 8.85222
4.81049, 8.27274, 8.90296, 8.89116, 3.20511, -0.630226, 8.89116, 0, 8.89118, 8.89119, 8.89158, 8.8975, 8.89616, 8.89116, 8.89116, 8.89116, 8.89116, 8.89116, 8.89116, 8.89116, 8.89116, 8.89116, 8.89116, 8.89116, 8.89116, 8.89116, 8.89116
4.81838, 8.99294, 8.94551, 8.93015, 3.31556, 0.0474243, 8.93015, 0, 8.93017, 8.93018, 8.93051, 8.93657, 8.93868, 8.93015, 8.93015, 8.93015, 8.93015, 8.93015, 8.93015, 8.93015, 8.93015, 8.93015, 8.93015, 8.93015, 8.93015, 8.93015, 8.93015
4.82627, 8.70558, 8.99018, 8.96917, 3.27194, -0.284605, 8.96917, 0, 8.96919, 8.9692, 8.9695, 8.97568, 8.9833, 8.96917, 8.96917, 8.96917, 8.96917, 8.96917, 8.96917, 8.96917, 8.96917, 8.96917, 8.96917, 8.96917, 8.96917, 8.96917, 8.96917
4.83416, 9.41163, 9.0378, 9.00823, 3.37811, 0.373833, 9.00823, 0, 9.00825, 9.00826, 9.00854, 9.01482, 9.03085, 9.00823, 9.00823, 9.00823, 9.00823, 9.00823, 9.00823, 9.00823, 9.00823, 9.00823, 9.00823, 9.00823, 9.00823, 9.00823, 9.00823
4.84206, 13.694, 9.08933, 9.04732, 3.96157, 4.60467, 9.04732, 0, 9.04734, 9.04735, 9.04762, 9.054, 9.0823, 9.04732, 9.04732, 9.04732, 9.04732, 9.04732, 9.04732, 9.04732, 9.04732, 9.04732, 9.04732, 9.04732, 9.04732, 9.04732, 9.04732
4.84995, 10.9828, 9.14577, 9.08644, 3.60316, 1.83701, 9.08644, 0, 9.08647, 9.08647, 9.08674, 9.09321, 9.13866, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08645, 9.08644, 9.08644, 9.08644
4.85784, 14.2796, 9.208, 9.1256, 4.0348, 5.07161, 9.1256, 0, 9.12562, 9.12562, 9.12589, 9.13245, 9.20081, 9.1256, 9.1256, 9.1256, 9.1256, 9.1256, 9.1256, 9.1256, 9.1256, 9.1256, 9.1256, 9.1256, 9.1256, 9.1256, 9.1256
4.86573, 10.5839, 9.27655, 9.16477, 3.54738, 1.30735, 9.16477, 0, 9.16479, 9.1648, 9.16506, 9.17171, 9.26927, 9.16477, 9.16477, 9.16477, 9.16477, 9.16477, 9.16477, 9.16477, 9.16477, 9.16477, 9.16477, 9.16477, 9.16477, 9.16477, 9.16477
4.87363, 14.2775, 9.35137, 9.20396, 4.03454, 4.92614, 9.20396, 0, 9.20398, 9.20399, 9.20425, 9.21099, 9.344, 9.20396, 9.20396, 9.20396, 9.20396, 9.20396, 9.20396, 9.20396, 9.20396, 9.20396, 9.20396, 9.20396, 9.20396, 9.20396, 9.20396
4.88152, 17.0955, 9.43165, 9.24317, 4.36984, 7.66383, 9.24317, 0, 9.24319, 9.2432, 9.24346, 9.25028, 9.42419, 9.24317, 9.24317, 9.24317, 9.24317, 9.24317, 9.24317, 9.24317, 9.24317, 9.24317, 9.24317, 9.24317, 9.24317, 9.24317, 9.24317
4.88941, 13.6794, 9.51563, 9.28238, 3.95972, 4.16375, 9.28238, 0, 9.2824, 9.2824, 9.28267, 9.28958, 9.50808, 9.28238, 9.28238, 9.28238, 9.28238, 9.28238, 9.28238, 9.28238, 9.28238, 9.28238, 9.28238, 9.28238, 9.28238, 9.28238, 9.28238
4.8973, 8.90898, 9.60067, 9.32159, 3.30287, -0.691696, 9.32159, 0, 9.32161, 9.32162, 9.32189, 9.32888, 9.59303, 9.32159, 9.32159, 9.32159, 9.32159, 9.32159, 9.32159, 9.32159, 9.32159, 9.32159, 9.32159, 9.32159, 9.32159, 9.32159, 9.32159
4.90519, 5.3013, 9.68343, 9.3608, 2.70209, -4.38213, 9.3608, 0, 9.36082, 9.36082, 9.3611, 9.36817, 9.6757, 9.3608, 9.3608, 9.3608, 9.3608, 9.3608, 9.3608, 9.3608, 9.3608, 9.3608, 9.3608, 9.3608, 9.3608, 9.3608, 9.3608
