   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_1.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
13.9029, 3.04968, 1.41549, 1.41549, 2.24715, 1.63419, 0, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549, 1.41549
13.9108, 1.05465, 1.40807, 1.40807, 1.74775, -0.353425, 0, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807, 1.40807
13.9187, 1.88129, 1.39938, 1.39938, 1.9701, 0.481906, 0, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938, 1.39938
13.9266, 3.05688, 1.39008, 1.39008, 2.24875, 1.6668, 0, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008, 1.39008
13.9345, 1.06183, 1.38081, 1.3808, 1.74981, -0.318973, 0, 1.3808, 1.3808, 1.3808, 1.3808, 1.3808, 1.3808, 1.3808, 1.3808, 1.3808, 1.3808, 1.3808, 1.3808, 1.3808, 1.3808, 1.3808, 1.38081, 1.3808, 1.3808, 1.3808
13.9424, 2.93334, 1.3751, 1.37509, 2.22111, 1.55825, 0, 1.37509, 1.37509, 1.37509, 1.37509, 1.37509, 1.37509, 1.37509, 1.37509, 1.37509, 1.37509, 1.37509, 1.37509, 1.37509, 1.37509, 1.37509, 1.3751, 1.37509, 1.37509, 1.37509
13.9503, 2.99751, 1.36783, 1.36783, 2.23551, 1.62968, 0, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783, 1.36783
13.9582, 2.92615, 1.35923, 1.35923, 2.21949, 1.56691, 0, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923, 1.35923
13.9661, 1.06914, 1.34999, 1.34999, 1.7519, -0.280847, 0, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999, 1.34999
13.974, 2.99752, 1.34078, 1.34078, 2.23551, 1.65674, 0, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078, 1.34078
13.9819, 2.84027, 1.33513, 1.33513, 2.20006, 1.50514, 0, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513, 1.33513
13.9898, 5.15502, 1.32797, 1.32796, 2.67489, 3.82705, 0, 1.32796, 1.32796, 1.32796, 1.32796, 1.32796, 1.32796, 1.32796, 1.32796, 1.32796, 1.32796, 1.32796, 1.32796, 1.32796, 1.32796, 1.32796, 1.32797, 1.32796, 1.32796, 1.32796
13.9977, 0.0810409, 1.3195, 1.3195, 1.44258, -1.23846, 0, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195, 1.3195
14.0056, 4, 1.31041, 1.31041, 2.44949, 2.68959, 0, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041, 1.31041
14.0135, 0.911648, 1.30135, 1.30134, 1.70636, -0.389699, 0, 1.30134, 1.30134, 1.30134, 1.30134, 1.30134, 1.30134, 1.30134, 1.30134, 1.30134, 1.30134, 1.30134, 1.30134, 1.30134, 1.30134, 1.30134, 1.30135, 1.30134, 1.30134, 1.30134
14.0214, 0.997522, 1.29611, 1.29611, 1.73134, -0.298593, 0, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611, 1.29611
14.0293, 0.0908302, 1.28919, 1.28919, 1.44597, -1.19836, 0, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919, 1.28919
14.0372, 1, 1.28076, 1.28076, 1.73205, -0.280765, 0, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076, 1.28076
14.0451, 1, 1.27162, 1.27161, 1.73205, -0.271616, 0, 1.27161, 1.27161, 1.27161, 1.27161, 1.27161, 1.27161, 1.27161, 1.27161, 1.27161, 1.27161, 1.27161, 1.27161, 1.27161, 1.27161, 1.27161, 1.27162, 1.27161, 1.27161, 1.27161
14.053, 5.59856, 1.2625, 1.2625, 2.75655, 4.33606, 0, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625, 1.2625
14.0609, 1.29859, 1.26197, 1.26197, 1.8162, 0.0366192, 0, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197, 1.26197
14.0688, 0.10285, 1.25996, 1.25996, 1.45012, -1.15711, 0, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996, 1.25996
14.0767, 0, 1.25665, 1.25665, 1.41421, -1.25665, 0, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665, 1.25665
14.0846, 1.77993, 1.25269, 1.25269, 1.9442, 0.527233, 0, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269, 1.25269
14.0925, 1.10756, 1.24874, 1.24874, 1.76283, -0.141185, 0, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874, 1.24874
14.1004, 1.11252, 1.24767, 1.24767, 1.76423, -0.135158, 0, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767, 1.24767
14.1083, 1, 1.24548, 1.24548, 1.73205, -0.245485, 0, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548, 1.24548
14.1162, 2.88019, 1.24233, 1.24233, 2.20911, 1.63786, 0, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233, 1.24233
14.1241, 3.99775, 1.23869, 1.23869, 2.44903, 2.75906, 0, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869, 1.23869
14.132, 0.997522, 1.23506, 1.23506, 1.73134, -0.237541, 0, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506, 1.23506
14.1398, 2.99752, 1.23391, 1.23391, 2.23551, 1.76361, 0, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391, 1.23391
14.1477, 0.127014, 1.23169, 1.23168, 1.45843, -1.10467, 0, 1.23168, 1.23168, 1.23168, 1.23168, 1.23168, 1.23168, 1.23168, 1.23168, 1.23168, 1.23168, 1.23168, 1.23168, 1.23168, 1.23168, 1.23168, 1.23169, 1.23168, 1.23168, 1.23168
14.1556, 3.73656, 1.22853, 1.22853, 2.39511, 2.50802, 0, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853, 1.22853
14.1635, 2.12926, 1.22492, 1.22492, 2.03206, 0.904342, 0, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492, 1.22492
14.1714, 2.86107, 1.22131, 1.22131, 2.20478, 1.63976, 0, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131, 1.22131
14.1793, 3.85601, 1.22019, 1.22019, 2.41992, 2.63582, 0, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019, 1.22019
14.1872, 4.13432, 1.21799, 1.21799, 2.47676, 2.91634, 0, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799, 1.21799
14.1951, 4.13903, 1.21484, 1.21484, 2.47771, 2.92419, 0, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484, 1.21484
14.203, 0.143742, 1.21124, 1.21123, 1.46415, -1.06749, 0, 1.21123, 1.21123, 1.21123, 1.21123, 1.21123, 1.21123, 1.21123, 1.21123, 1.21123, 1.21123, 1.21123, 1.21123, 1.21123, 1.21123, 1.21123, 1.21124, 1.21123, 1.21123, 1.21123
14.2109, 0, 1.20763, 1.20763, 1.41421, -1.20763, 0, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763, 1.20763
14.2188, 4.39628, 1.20601, 1.20601, 2.52909, 3.19027, 0, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601, 1.20601
14.2267, 2.29669, 1.2036, 1.2036, 2.07285, 1.09309, 0, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036, 1.2036
14.2346, 2.99525, 1.20055, 1.20055, 2.23501, 1.7947, 0, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055, 1.20055
14.2425, 1.31177, 1.19687, 1.19687, 1.81983, 0.1149, 0, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687, 1.19687
14.2504, 5.51784, 1.19272, 1.19272, 2.74187, 4.32512, 0, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272, 1.19272
14.2583, 2.31921, 1.18826, 1.18826, 2.07827, 1.13095, 0, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826, 1.18826
14.2662, 1.99752, 1.18361, 1.18361, 1.99938, 0.813912, 0, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361, 1.18361
14.2741, 1.16543, 1.17887, 1.17887, 1.77916, -0.0134425, 0, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887, 1.17887
14.282, 1, 1.17357, 1.17356, 1.73205, -0.173567, 0, 1.17356, 1.17356, 1.17356, 1.17356, 1.17356, 1.17356, 1.17356, 1.17356, 1.17356, 1.17356, 1.17356, 1.17356, 1.17356, 1.17356, 1.17356, 1.17357, 1.17356, 1.17356, 1.17356
14.2899, 4, 1.16769, 1.16768, 2.44949, 2.83231, 0, 1.16768, 1.16768, 1.16768, 1.16768, 1.16768, 1.16768, 1.16768, 1.16768, 1.16768, 1.16768, 1.16768, 1.16768, 1.16768, 1.16768, 1.16768, 1.16769, 1.16768, 1.16768, 1.16768
14.2978, 1, 1.16126, 1.16126, 1.73205, -0.161262, 0, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126, 1.16126
14.3057, 3.46766, 1.15444, 1.15444, 2.3383, 2.31321, 0, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444, 1.15444
14.3136, 2.35242, 1.14744, 1.14744, 2.08624, 1.20498, 0, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744, 1.14744
14.3215, 1.17993, 1.14046, 1.14046, 1.78323, 0.0394666, 0, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046, 1.14046
14.3294, 0, 1.13597, 1.13597, 1.41421, -1.13597, 0, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597, 1.13597
14.3373, 0, 1.13004, 1.13004, 1.41421, -1.13004, 0, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004, 1.13004
14.3452, 1, 1.12285, 1.12285, 1.73205, -0.122853, 0, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285, 1.12285
14.3531, 1.80805, 1.11505, 1.11504, 1.95142, 0.693007, 0, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11504, 1.11505, 1.11504, 1.11504, 1.11504
14.361, 0.191945, 1.10727, 1.10727, 1.48052, -0.915323, 0, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727, 1.10727
14.3689, 1.8031, 1.10847, 1.10847, 1.95015, 0.694631, 0, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847, 1.10847
14.3768, 1.99777, 1.10751, 1.1075, 1.99944, 0.890264, 0, 1.1075, 1.1075, 1.1075, 1.1075, 1.1075, 1.1075, 1.1075, 1.1075, 1.1075, 1.1075, 1.1075, 1.1075, 1.1075, 1.1075, 1.1075, 1.10751, 1.1075, 1.1075, 1.1075
14.3846, 2.594, 1.10455, 1.10455, 2.14336, 1.48945, 0, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455, 1.10455
14.3925, 1.60513, 1.1006, 1.1006, 1.89872, 0.504525, 0, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006, 1.1006
14.4004, 0, 1.09667, 1.09666, 1.41421, -1.09667, 0, 1.09666, 1.09666, 1.09666, 1.09666, 1.09666, 1.09666, 1.09666, 1.09666, 1.09666, 1.09666, 1.09666, 1.09666, 1.09666, 1.09666, 1.09666, 1.09667, 1.09666, 1.09666, 1.09666
14.4083, 1.79108, 1.09712, 1.09712, 1.94707, 0.693958, 0, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712, 1.09712
14.4162, 2.99765, 1.09587, 1.09587, 2.23554, 1.90177, 0, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587, 1.09587
14.4241, 1.99765, 1.09312, 1.09312, 1.99941, 0.904526, 0, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312, 1.09312
14.432, 0.997522, 1.08961, 1.08961, 1.73134, -0.0920922, 0, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961, 1.08961
14.4399, 2.77918, 1.08611, 1.08611, 2.18613, 1.69307, 0, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611, 1.08611
14.4478, 1.21601, 1.08638, 1.08638, 1.79332, 0.129635, 0, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638, 1.08638
14.4557, 1.99749, 1.08506, 1.08505, 1.99937, 0.912437, 0, 1.08505, 1.08505, 1.08505, 1.08505, 1.08505, 1.08505, 1.08505, 1.08505, 1.08505, 1.08505, 1.08505, 1.08505, 1.08505, 1.08505, 1.08505, 1.08506, 1.08505, 1.08505, 1.08505
14.4636, 0.22342, 1.08234, 1.08233, 1.49111, -0.858916, 0, 1.08233, 1.08233, 1.08233, 1.08233, 1.08233, 1.08233, 1.08233, 1.08233, 1.08233, 1.08233, 1.08233, 1.08233, 1.08233, 1.08233, 1.08233, 1.08234, 1.08233, 1.08233, 1.08233
14.4715, 1.77187, 1.07892, 1.07892, 1.94213, 0.692952, 0, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892, 1.07892
14.4794, 0.228129, 1.07551, 1.07551, 1.49269, -0.847378, 0, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551, 1.07551
14.4873, 1, 1.07563, 1.07563, 1.73205, -0.0756286, 0, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563, 1.07563
14.4952, 0, 1.07427, 1.07426, 1.41421, -1.07427, 0, 1.07426, 1.07426, 1.07426, 1.07426, 1.07426, 1.07426, 1.07426, 1.07426, 1.07426, 1.07426, 1.07426, 1.07426, 1.07426, 1.07426, 1.07426, 1.07427, 1.07426, 1.07426, 1.07426
14.5031, 2.52416, 1.07159, 1.07159, 2.12701, 1.45257, 0, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159, 1.07159
14.511, 3.23569, 1.06827, 1.06827, 2.28816, 2.16742, 0, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827, 1.06827
14.5189, 2.75489, 1.06495, 1.06495, 2.18057, 1.68994, 0, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495, 1.06495
14.5268, 0.485254, 1.06487, 1.06486, 1.57647, -0.579612, 0, 1.06486, 1.06486, 1.06486, 1.06486, 1.06486, 1.06486, 1.06486, 1.06486, 1.06486, 1.06486, 1.06486, 1.06486, 1.06486, 1.06486, 1.06486, 1.06487, 1.06486, 1.06486, 1.06486
14.5347, 4.50533, 1.06343, 1.06342, 2.55055, 3.4419, 0, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06342, 1.06343, 1.06342, 1.06342, 1.06342
14.5426, 2.24486, 1.06078, 1.06078, 2.06031, 1.18407, 0, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078, 1.06078
14.5505, 2.49294, 1.05755, 1.05754, 2.11965, 1.43539, 0, 1.05754, 1.05754, 1.05754, 1.05754, 1.05754, 1.05754, 1.05754, 1.05754, 1.05754, 1.05754, 1.05754, 1.05754, 1.05754, 1.05754, 1.05754, 1.05755, 1.05754, 1.05754, 1.05754
14.5584, 2.50226, 1.05431, 1.05431, 2.12185, 1.44795, 0, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431, 1.05431
14.5663, 4.48324, 1.05402, 1.05402, 2.54622, 3.42922, 0, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402, 1.05402
14.5742, 2.99257, 1.05252, 1.05252, 2.2344, 1.94004, 0, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252, 1.05252
14.5821, 2.77881, 1.04995, 1.04994, 2.18605, 1.72886, 0, 1.04994, 1.04994, 1.04994, 1.04994, 1.04994, 1.04994, 1.04994, 1.04994, 1.04994, 1.04994, 1.04994, 1.04994, 1.04994, 1.04994, 1.04994, 1.04995, 1.04994, 1.04994, 1.04994
14.59, 2, 1.04683, 1.04683, 2, 0.953166, 0, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683, 1.04683
14.5979, 1.73321, 1.04373, 1.04372, 1.93215, 0.689483, 0, 1.04372, 1.04372, 1.04372, 1.04372, 1.04372, 1.04372, 1.04372, 1.04372, 1.04372, 1.04372, 1.04372, 1.04372, 1.04372, 1.04372, 1.04372, 1.04373, 1.04372, 1.04372, 1.04372
14.6058, 0.997679, 1.04316, 1.04316, 1.73138, -0.0454794, 0, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316, 1.04316
14.6137, 0.269112, 1.04156, 1.04155, 1.50636, -0.772445, 0, 1.04155, 1.04155, 1.04155, 1.04155, 1.04155, 1.04155, 1.04155, 1.04155, 1.04155, 1.04155, 1.04155, 1.04155, 1.04155, 1.04155, 1.04155, 1.04156, 1.04155, 1.04155, 1.04155
