   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_119.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
22.3948, 0, 0.00169626, 0, 1.41421, -0.00169626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000192677, 0, 0.00150359, 0, 0
22.4027, 0, 0.00171399, 0, 1.41421, -0.00171399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000240008, 0, 0.00147398, 0, 0
22.4106, 0, 0.00174226, 0, 1.41421, -0.00174226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000297346, 0, 0.00144491, 0, 0
22.4185, 0, 0.00178263, 0, 1.41421, -0.00178263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000366342, 0, 0.00141628, 0, 0
22.4264, 0, 0.00183685, 0, 1.41421, -0.00183685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000448873, 0, 0.00138797, 0, 0
22.4342, 0, 0.00190688, 0, 1.41421, -0.00190688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000547005, 0, 0.00135987, 0, 0
22.4421, 0, 0.00199482, 0, 1.41421, -0.00199482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000662928, 0, 0.00133189, 0, 0
22.45, 0, 0.00210291, 0, 1.41421, -0.00210291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000798969, 0, 0.00130394, 0, 0
22.4579, 0, 0.0022336, 0, 1.41421, -0.0022336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000957684, 0, 0.00127592, 0, 0
22.4658, 0, 0.00238934, 0, 1.41421, -0.00238934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00114157, 0, 0.00124777, 0, 0
22.4737, 1, 0.00257272, 0, 1.73205, 0.997427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013533, 0, 0.00121941, 0, 0
22.4816, 0, 0.00278634, 0, 1.41421, -0.00278634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00159557, 0, 0.00119078, 0, 0
22.4894, 0, 0.00303262, 0, 1.41421, -0.00303262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0018708, 0, 0.00116183, 0, 0
22.4973, 0, 0.00331407, 0, 1.41421, -0.00331407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00218156, 0, 0.00113251, 0, 0
22.5052, 0, 0.00363279, 0, 1.41421, -0.00363279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00253, 0, 0.00110279, 0, 0
22.5131, 0, 0.00399058, 0, 1.41421, -0.00399058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00291791, 0, 0.00107267, 0, 0
22.521, 0, 0.00438898, 0, 1.41421, -0.00438898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00334686, 0, 0.00104213, 0, 0
22.5289, 0, 0.00482913, 0, 1.41421, -0.00482913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00381797, 0, 0.00101116, 0, 0
22.5368, 0, 0.00531123, 0, 1.41421, -0.00531123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00433143, 0, 0.000979797, 0, 0
22.5446, 0, 0.00583513, 0, 1.41421, -0.00583513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00488706, 0, 0.000948066, 0, 0
22.5525, 0, 0.00640013, 0, 1.41421, -0.00640013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00548414, 0, 0.000915989, 0, 0
22.5604, 0, 0.00700385, 0, 1.41421, -0.00700385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00612019, 0, 0.000883652, 0, 0
22.5683, 0, 0.00764399, 0, 1.41421, -0.00764399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0067929, 0, 0.000851094, 0, 0
22.5762, 0, 0.0083166, 0, 1.41421, -0.0083166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0074982, 0, 0.000818407, 0, 0
22.5841, 0, 0.00901726, 0, 1.41421, -0.00901726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00823159, 0, 0.000785668, 0, 0
22.592, 0, 0.00974062, 0, 1.41421, -0.00974062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00898766, 0, 0.000752958, 0, 0
22.5999, 0, 0.0104801, 0, 1.41421, -0.0104801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0097597, 0, 0.000720385, 0, 0
22.6077, 0, 0.0112282, 0, 1.41421, -0.0112282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0105401, 0, 0.00068806, 0, 0
22.6156, 0, 0.0119773, 0, 1.41421, -0.0119773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0113213, 0, 0.000656072, 0, 0
22.6235, 0.271556, 0.0127185, 0, 1.50717, 0.258838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0120939, 0, 0.000624545, 0, 0
22.6314, 0.728444, 0.0134428, 0, 1.6518, 0.715001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0128492, 0, 0.000593576, 0, 0
22.6393, 0, 0.0141409, 0, 1.41421, -0.0141409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0135777, 0, 0.00056326, 0, 0
22.6472, 0, 0.0148031, 0, 1.41421, -0.0148031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0142694, 0, 0.000533713, 0, 0
22.6551, 0, 0.0154203, 0, 1.41421, -0.0154203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0149153, 0, 0.000505012, 0, 0
22.6629, 0, 0.0159832, 0, 1.41421, -0.0159832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0155059, 0, 0.00047725, 0, 0
22.6708, 0, 0.0164831, 0, 1.41421, -0.0164831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0160326, 0, 0.000450509, 0, 0
22.6787, 1, 0.0169124, 0, 1.73205, 0.983088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0164875, 0, 0.000424848, 0, 0
22.6866, 0, 0.0172642, 0, 1.41421, -0.0172642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0168639, 0, 0.000400315, 0, 0
22.6945, 0, 0.0175327, 0, 1.41421, -0.0175327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0171557, 0, 0.000376968, 0, 0
22.7024, 0, 0.0177134, 0, 1.41421, -0.0177134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0173586, 0, 0.000354824, 0, 0
22.7103, 0, 0.0178032, 0, 1.41421, -0.0178032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0174692, 0, 0.000333911, 0, 0
22.7181, 0, 0.0178003, 0, 1.41421, -0.0178003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0174861, 0, 0.000314239, 0, 0
22.726, 0, 0.0177048, 0, 1.41421, -0.0177048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.017409, 0, 0.0002958, 0, 0
22.7339, 0, 0.0175178, 0, 1.41421, -0.0175178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0172393, 0, 0.000278576, 0, 0
22.7418, 0, 0.0172424, 0, 1.41421, -0.0172424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0169799, 0, 0.00026255, 0, 0
22.7497, 0, 0.0168828, 0, 1.41421, -0.0168828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0166351, 0, 0.000247685, 0, 0
22.7576, 0, 0.0164441, 0, 1.41421, -0.0164441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0162102, 0, 0.000233932, 0, 0
22.7655, 0, 0.0159336, 0, 1.41421, -0.0159336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0157123, 0, 0.000221258, 0, 0
22.7733, 0, 0.0153586, 0, 1.41421, -0.0153586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.015149, 0, 0.000209602, 0, 0
22.7812, 0, 0.0147274, 0, 1.41421, -0.0147274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0145285, 0, 0.000198903, 0, 0
22.7891, 0, 0.0140492, 0, 1.41421, -0.0140492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0138601, 0, 0.000189106, 0, 0
22.797, 0, 0.0133333, 0, 1.41421, -0.0133333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0131531, 0, 0.000180144, 0, 0
22.8049, 1, 0.0125889, 0, 1.73205, 0.987411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0124169, 0, 0.000171951, 0, 0
22.8128, 0, 0.0118256, 0, 1.41421, -0.0118256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0116611, 0, 0.000164465, 0, 0
22.8207, 0.211596, 0.0110525, 0, 1.48714, 0.200543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108949, 0, 0.000157623, 0, 0
22.8285, 0.788404, 0.0102787, 0, 1.66985, 0.778126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0101274, 0, 0.000151363, 0, 0
22.8364, 0, 0.00951212, 0, 1.41421, -0.00951212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00936649, 0, 0.000145623, 0, 0
22.8443, 0, 0.00876003, 0, 1.41421, -0.00876003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00861968, 0, 0.000140345, 0, 0
22.8522, 0, 0.00802954, 0, 1.41421, -0.00802954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00789407, 0, 0.000135476, 0, 0
22.8601, 0, 0.00732615, 0, 1.41421, -0.00732615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00719519, 0, 0.000130963, 0, 0
22.868, 0, 0.006655, 0, 1.41421, -0.006655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00652824, 0, 0.000126758, 0, 0
22.8759, 0, 0.00602032, 0, 1.41421, -0.00602032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0058975, 0, 0.000122819, 0, 0
22.8837, 0, 0.00542512, 0, 1.41421, -0.00542512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00530602, 0, 0.000119102, 0, 0
22.8916, 0, 0.00487158, 0, 1.41421, -0.00487158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00475601, 0, 0.000115569, 0, 0
22.8995, 0, 0.00436151, 0, 1.41421, -0.00436151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00424932, 0, 0.00011219, 0, 0
22.9074, 0, 0.00389554, 0, 1.41421, -0.00389554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00378661, 0, 0.000108931, 0, 0
22.9153, 0, 0.00347361, 0, 1.41421, -0.00347361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00336785, 0, 0.000105766, 0, 0
22.9232, 0, 0.00309569, 0, 1.41421, -0.00309569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00299302, 0, 0.000102672, 0, 0
22.9311, 0, 0.0027606, 0, 1.41421, -0.0027606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00266097, 0, 9.96275e-05, 0, 0
22.9389, 0, 0.00246693, 0, 1.41421, -0.00246693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00237032, 0, 9.6614e-05, 0, 0
22.9468, 0, 0.00221315, 0, 1.41421, -0.00221315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00211954, 0, 9.36179e-05, 0, 0
22.9547, 0, 0.00199725, 0, 1.41421, -0.00199725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00190662, 0, 9.06261e-05, 0, 0
22.9626, 0, 0.00181705, 0, 1.41421, -0.00181705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00172942, 0, 8.76279e-05, 0, 0
22.9705, 0, 0.00167038, 0, 1.41421, -0.00167038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00158576, 0, 8.46168e-05, 0, 0
22.9784, 0, 0.00155492, 0, 1.41421, -0.00155492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00147334, 0, 8.15884e-05, 0, 0
22.9863, 0, 0.00146826, 0, 1.41421, -0.00146826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00138972, 0, 7.85383e-05, 0, 0
22.9941, 0, 0.00140806, 0, 1.41421, -0.00140806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00133259, 0, 7.54673e-05, 0, 0
23.002, 0, 0.00137193, 0, 1.41421, -0.00137193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00129956, 0, 7.23757e-05, 0, 0
23.0099, 0, 0.00135754, 0, 1.41421, -0.00135754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00128828, 0, 6.92654e-05, 0, 0
23.0178, 0, 0.00136259, 0, 1.41421, -0.00136259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00129645, 0, 6.61418e-05, 0, 0
23.0257, 0, 0.00138482, 0, 1.41421, -0.00138482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00132181, 0, 6.30116e-05, 0, 0
23.0336, 0, 0.00142201, 0, 1.41421, -0.00142201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00136213, 0, 5.98803e-05, 0, 0
23.0415, 0, 0.00147197, 0, 1.41421, -0.00147197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00141521, 0, 5.67578e-05, 0, 0
23.0493, 0, 0.00153254, 0, 1.41421, -0.00153254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00147889, 0, 5.36525e-05, 0, 0
23.0572, 0, 0.00160165, 0, 1.41421, -0.00160165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00155107, 0, 5.05733e-05, 0, 0
23.0651, 0, 0.00167718, 0, 1.41421, -0.00167718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00162964, 0, 4.75321e-05, 0, 0
23.073, 0, 0.00175715, 0, 1.41421, -0.00175715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00171262, 0, 4.4537e-05, 0, 0
23.0809, 0, 0.00183951, 0, 1.41421, -0.00183951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00179791, 0, 4.16017e-05, 0, 0
23.0888, 0, 0.00192236, 0, 1.41421, -0.00192236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00188362, 0, 3.87347e-05, 0, 0
23.0967, 0, 0.00200385, 0, 1.41421, -0.00200385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00196791, 0, 3.59455e-05, 0, 0
23.1045, 0, 0.00208218, 0, 1.41421, -0.00208218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00204894, 0, 3.32446e-05, 0, 0
23.1124, 0, 0.00215569, 0, 1.41421, -0.00215569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00212505, 0, 3.06399e-05, 0, 0
23.1203, 0, 0.00222285, 0, 1.41421, -0.00222285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00219471, 0, 2.8138e-05, 0, 0
23.1282, 0, 0.00228219, 0, 1.41421, -0.00228219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00225644, 0, 2.57479e-05, 0, 0
23.1361, 0, 0.00233248, 0, 1.41421, -0.00233248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00230901, 0, 2.3474e-05, 0, 0
23.144, 0, 0.00237267, 0, 1.41421, -0.00237267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00235135, 0, 2.13202e-05, 0, 0
23.1519, 0, 0.00240185, 0, 1.41421, -0.00240185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00238256, 0, 1.92906e-05, 0, 0
23.1597, 0, 0.00241936, 0, 1.41421, -0.00241936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00240198, 0, 1.73867e-05, 0, 0
23.1676, 0, 0.00242476, 0, 1.41421, -0.00242476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00240915, 0, 1.56088e-05, 0, 0
23.1755, 0, 0.00241779, 0, 1.41421, -0.00241779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00240383, 0, 1.39571e-05, 0, 0
23.1834, 0, 0.00239847, 0, 1.41421, -0.00239847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00238604, 0, 1.24303e-05, 0, 0
23.1913, 0, 0.00236698, 0, 1.41421, -0.00236698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00235595, 0, 1.10252e-05, 0, 0
23.1992, 0, 0.00232376, 0, 1.41421, -0.00232376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00231402, 0, 9.73913e-06, 0, 0
23.2071, 0, 0.00226942, 0, 1.41421, -0.00226942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226085, 0, 8.56744e-06, 0, 0
23.2149, 0, 0.00220472, 0, 1.41421, -0.00220472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00219722, 0, 7.505e-06, 0, 0
23.2228, 0, 0.00213063, 0, 1.41421, -0.00213063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00212408, 0, 6.54685e-06, 0, 0
23.2307, 0, 0.00204818, 0, 1.41421, -0.00204818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00204249, 0, 5.68664e-06, 0, 0
23.2386, 0, 0.00195854, 0, 1.41421, -0.00195854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00195363, 0, 4.91838e-06, 0, 0
23.2465, 0, 0.00186298, 0, 1.41421, -0.00186298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00185874, 0, 4.23582e-06, 0, 0
23.2544, 0, 0.00176273, 0, 1.41421, -0.00176273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0017591, 0, 3.63225e-06, 0, 0
23.2623, 0, 0.00165905, 0, 1.41421, -0.00165905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00165595, 0, 3.10109e-06, 0, 0
23.2701, 0, 0.00155326, 0, 1.41421, -0.00155326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00155062, 0, 2.63619e-06, 0, 0
23.278, 0, 0.00144652, 0, 1.41421, -0.00144652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144429, 0, 2.23111e-06, 0, 0
23.2859, 0, 0.00134, 0, 1.41421, -0.00134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00133812, 0, 1.88002e-06, 0, 0
23.2938, 0, 0.00123481, 0, 1.41421, -0.00123481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00123323, 0, 1.57729e-06, 0, 0
23.3017, 0, 0.00113186, 0, 1.41421, -0.00113186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00113054, 0, 1.31743e-06, 0, 0
23.3096, 0, 0.00103205, 0, 1.41421, -0.00103205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00103096, 0, 1.09559e-06, 0, 0
23.3175, 0, 0.000936096, 0, 1.41421, -0.000936096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000935189, 0, 9.07086e-07, 0, 0
23.3253, 0, 0.000844577, 0, 1.41421, -0.000844577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00084383, 0, 7.47667e-07, 0, 0
23.3332, 0, 0.000758002, 0, 1.41421, -0.000758002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000757389, 0, 6.13546e-07, 0, 0
23.3411, 0, 0.00067675, 0, 1.41421, -0.00067675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000676249, 0, 5.01286e-07, 0, 0
23.349, 0, 0.000601023, 0, 1.41421, -0.000601023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000600615, 0, 4.07739e-07, 0, 0
23.3569, 0, 0.000530989, 0, 1.41421, -0.000530989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000530659, 0, 3.30204e-07, 0, 0
23.3648, 0, 0.000466663, 0, 1.41421, -0.000466663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000466396, 0, 2.66235e-07, 0, 0
23.3727, 0, 0.000407972, 0, 1.41421, -0.000407972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000407758, 0, 2.13703e-07, 0, 0
23.3805, 0, 0.000354813, 0, 1.41421, -0.000354813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000354642, 0, 1.70793e-07, 0, 0
